
[00:00:00.000 --> 00:00:02.000]  今天是我在恩福堂的最後一天
[00:01:42.000 --> 00:01:44.000]  將你的話傳在心裡
[00:01:44.000 --> 00:01:47.000]  晝夜思想並且散出來
[00:01:47.000 --> 00:01:49.000]  以至在所行的道上是蒙福
[00:01:49.000 --> 00:01:52.000]  願你親自帶領和保守
[00:01:52.000 --> 00:01:54.000]  聽我們祈禱交託感恩
[00:01:54.000 --> 00:01:56.000]  奉耶穌名求,阿們」
[00:01:56.000 --> 00:01:59.000]  這段經文可能在座當中
[00:01:59.000 --> 00:02:01.000]  很多地產商都很熟悉
[00:02:01.000 --> 00:02:05.000]  如果有的話請聽我重讀這段經文
[00:02:05.000 --> 00:02:06.000]  如果有程序周刊的時候
[00:02:06.000 --> 00:02:08.000]  可以拿著來重讀
[00:02:08.000 --> 00:02:10.000]  今天所說的經文是
[00:02:10.000 --> 00:02:14.000]  約翰福音十四章一到七節
[00:02:14.000 --> 00:02:16.000]  請聽神的話
[00:02:16.000 --> 00:02:19.000]  你們心裡不要憂愁
[00:02:19.000 --> 00:02:22.000]  你們信神也當信我
[00:02:22.000 --> 00:02:25.000]  在我家裡有許多住處
[00:02:25.000 --> 00:02:29.000]  若是沒有我就早已告訴你們了
[00:02:29.000 --> 00:02:33.000]  我去原是為你們預備地方去
[00:02:33.000 --> 00:02:36.000]  我若去為你們預備了地方
[00:02:36.000 --> 00:02:40.000]  就必再來接你們到我那裡去
[00:02:40.000 --> 00:02:44.000]  我在那裡叫你們也在那裡
[00:02:44.000 --> 00:02:47.000]  我往那裡去你們知道
[00:02:47.000 --> 00:02:50.000]  那條路你們也知道
[00:02:50.000 --> 00:02:51.000]  多瑪對他說
[00:02:51.000 --> 00:02:54.000]  主啊!我們不知道你往那裡去
[00:02:54.000 --> 00:02:56.000]  怎麼知道那條路呢?
[00:02:56.000 --> 00:03:01.000]  耶穌說:我就是道路、真理、生命
[00:03:01.000 --> 00:03:05.000]  若不接觸我,沒有人能到乎那裡去
[00:03:05.000 --> 00:03:09.000]  你們若認識我,也就認識我的乎
[00:03:09.000 --> 00:03:12.000]  從今以後你們認識他
[00:03:12.000 --> 00:03:15.000]  並且已經看見他
[00:03:15.000 --> 00:03:16.000]  留意這段經文
[00:03:16.000 --> 00:03:18.000]  大家如果熟悉的話就知道
[00:03:18.000 --> 00:03:19.000]  這段經文是什麼時候說的?
[00:03:19.000 --> 00:03:23.000]  就是耶穌在將要閉埋釘十字架之前
[00:03:23.000 --> 00:03:28.000]  和一班門徒享用這個御節晚餐的時候
[00:03:28.000 --> 00:03:32.000]  當然有人稱這是最後晚餐
[00:03:32.000 --> 00:03:34.000]  當中耶穌有許多教導
[00:03:34.000 --> 00:03:38.000]  由第十三章開始一直到第十七章
[00:03:38.000 --> 00:03:40.000]  有許多講論
[00:03:40.000 --> 00:03:43.000]  有許多為門徒禱告祈求
[00:03:43.000 --> 00:03:48.000]  因為禱告的時候有許多重要的真理教導
[00:03:48.000 --> 00:03:50.000]  當我們講完經文的時候
[00:03:50.000 --> 00:03:53.000]  有幾點我們需要注意的就是背景
[00:03:53.000 --> 00:03:54.000]  究竟在什麼情況下
[00:03:54.000 --> 00:03:55.000]  他講了什麼教誨?
[00:03:55.000 --> 00:03:57.000]  是什麼原因?
[00:03:57.000 --> 00:04:00.000]  主耶穌基督和門徒在最後晚餐的時候
[00:04:00.000 --> 00:04:02.000]  在第十三章沒多久的時候
[00:04:02.000 --> 00:04:08.000]  他就預言有門徒要出賣他
[00:04:08.000 --> 00:04:10.000]  當然大家在事後都知道
[00:04:10.000 --> 00:04:13.000]  這就是猶大出賣他
[00:04:13.000 --> 00:04:17.000]  而耶穌表明他自己和父神將會得榮耀
[00:04:17.000 --> 00:04:20.000]  而自己要離開門徒
[00:04:20.000 --> 00:04:24.000]  因為預言的時候主耶穌給了一條新的命令
[00:04:24.000 --> 00:04:26.000]  新的命令給一班門徒
[00:04:26.000 --> 00:04:30.000]  這個命令聽起來其實舊的也有說
[00:04:30.000 --> 00:04:31.000]  這個命令是什麼呢?
[00:04:31.000 --> 00:04:34.000]  就是要彼此相愛
[00:04:34.000 --> 00:04:37.000]  彼此相愛說愛這個字眼的時候
[00:04:37.000 --> 00:04:40.000]  我們看第六章第四章的時候
[00:04:40.000 --> 00:04:43.000]  說要盡心盡意盡性愛主你的神
[00:04:43.000 --> 00:04:45.000]  然後利未記提醒我們一樣
[00:04:45.000 --> 00:04:48.000]  說其次要愛人如己
[00:04:48.000 --> 00:04:51.000]  所以愛這個不是新鮮的事物
[00:04:51.000 --> 00:04:54.000]  但為什麼我們說這個新鮮的事物是新命令呢?
[00:04:54.000 --> 00:04:57.000]  原來因為耶穌加了一句
[00:04:57.000 --> 00:04:58.000]  一樣東西是什麼呢?
[00:04:58.000 --> 00:05:01.000]  像我愛你們一樣
[00:05:01.000 --> 00:05:04.000]  這個愛法的表達方式就不同了
[00:05:04.000 --> 00:05:06.000]  就像耶穌愛那班門徒
[00:05:06.000 --> 00:05:08.000]  他們寫了幾種愛
[00:05:08.000 --> 00:05:09.000]  所以因為這樣
[00:05:09.000 --> 00:05:12.000]  而有了這個新的命令
[00:05:12.000 --> 00:05:15.000]  當然說完這個命令之後
[00:05:15.000 --> 00:05:17.000]  彼得接著就繼續問了
[00:05:17.000 --> 00:05:19.000]  所以在第十三章第36節
[00:05:19.000 --> 00:05:21.000]  彼得問主啊你要去哪裡啊?
[00:05:21.000 --> 00:05:23.000]  我都要跟你,誓死要跟你
[00:05:23.000 --> 00:05:26.000]  因為這樣而那時候
[00:05:26.000 --> 00:05:29.000]  耶穌告訴彼得
[00:05:29.000 --> 00:05:32.000]  你將要三次出賣我
[00:05:32.000 --> 00:05:35.000]  來到那三年相處的時候
[00:05:35.000 --> 00:05:37.000]  當耶穌要告訴你
[00:05:37.000 --> 00:05:39.000]  將要和門徒分離的時候
[00:05:39.000 --> 00:05:41.000]  我不知道你的心情如何
[00:05:41.000 --> 00:05:43.000]  坦白說
[00:05:43.000 --> 00:05:46.000]  我今天最後一天在這裡講道
[00:05:46.000 --> 00:05:48.000]  在這裡作目的
[00:05:48.000 --> 00:05:50.000]  都是一種分離
[00:05:50.000 --> 00:05:53.000]  其實我的心情有些上上落落
[00:05:53.000 --> 00:05:55.000]  很掛牽
[00:05:55.000 --> 00:05:57.000]  有很多關心頂姐妹
[00:05:57.000 --> 00:06:00.000]  有很多人和事放在心裡
[00:06:00.000 --> 00:06:02.000]  不過到了這個階段
[00:06:02.000 --> 00:06:04.000]  人生總是一個放下
[00:06:04.000 --> 00:06:08.000]  不過往後面對新生活的時候
[00:06:08.000 --> 00:06:11.000]  總是有很多不明朗
[00:06:11.000 --> 00:06:13.000]  這三年裡
[00:06:13.000 --> 00:06:16.000]  那班門徒是跟著主耶穌基督
[00:06:16.000 --> 00:06:18.000]  一起去學習
[00:06:18.000 --> 00:06:20.000]  一起去成長
[00:06:20.000 --> 00:06:22.000]  有主為他們擋了很多東西
[00:06:22.000 --> 00:06:24.000]  有難題的
[00:06:24.000 --> 00:06:25.000]  耶穌解決了
[00:06:25.000 --> 00:06:27.000]  一個神蹟已經幫他們解決了
[00:06:27.000 --> 00:06:29.000]  所以很舒服
[00:06:29.000 --> 00:06:31.000]  當耶穌說要離開的時候
[00:06:31.000 --> 00:06:33.000]  前面是怎樣的?
[00:06:33.000 --> 00:06:36.000]  主已經不再和我們一起的時候
[00:06:36.000 --> 00:06:38.000]  接著開始擔心
[00:06:38.000 --> 00:06:40.000]  往後一段時間
[00:06:40.000 --> 00:06:43.000]  他們自己的處境會是怎樣
[00:06:43.000 --> 00:06:46.000]  那些猶太人攻擊主的話
[00:06:46.000 --> 00:06:48.000]  都可能會攻擊他們
[00:06:48.000 --> 00:06:50.000]  不容易
[00:06:50.000 --> 00:06:54.000]  所以在轉動中變動的時候
[00:06:54.000 --> 00:06:56.000]  十四章第一節開始
[00:06:56.000 --> 00:07:00.000]  耶穌說你們心裡不要憂愁
[00:07:00.000 --> 00:07:02.000]  憂愁這個字眼
[00:07:02.000 --> 00:07:04.000]  本身在原文來說
[00:07:04.000 --> 00:07:07.000]  不是單說的不開心
[00:07:07.000 --> 00:07:09.000]  我聽到有些朋友說
[00:07:09.000 --> 00:07:10.000]  面對很多事情
[00:07:10.000 --> 00:07:11.000]  有些親友移民
[00:07:11.000 --> 00:07:14.000]  在機場真的很不捨得
[00:07:14.000 --> 00:07:15.000]  記住一件事
[00:07:15.000 --> 00:07:19.000]  這個字眼本身不是單說的不開心
[00:07:19.000 --> 00:07:21.000]  而是說心裡一種激動
[00:07:21.000 --> 00:07:23.000]  情緒困擾
[00:07:23.000 --> 00:07:26.000]  一種心裡撞蕩不安
[00:07:26.000 --> 00:07:29.000]  所以當時他們很擔心
[00:07:29.000 --> 00:07:32.000]  開始有這種情緒發酵
[00:07:32.000 --> 00:07:35.000]  原文的事態告訴我們
[00:07:35.000 --> 00:07:38.000]  他們開始有這種情緒
[00:07:38.000 --> 00:07:40.000]  弟兄姊妹
[00:07:40.000 --> 00:07:42.000]  今天你面對什麼難題?
[00:07:42.000 --> 00:07:46.000]  你會不會因為香港的社會經濟環境
[00:07:46.000 --> 00:07:47.000]  轉差
[00:07:47.000 --> 00:07:49.000]  你很多時候擔憂
[00:07:49.000 --> 00:07:50.000]  你會不會因為
[00:07:50.000 --> 00:07:52.000]  現在樓市在跌的時候
[00:07:52.000 --> 00:07:53.000]  你會很擔心?
[00:07:53.000 --> 00:07:55.000]  你會不會很擔心你的工作?
[00:07:55.000 --> 00:07:57.000]  你會不會很擔心
[00:07:57.000 --> 00:07:59.000]  你的子女的學業前路?
[00:07:59.000 --> 00:08:01.000]  有些學校要殺校
[00:08:01.000 --> 00:08:03.000]  有些學校要合併
[00:08:03.000 --> 00:08:04.000]  那怎麼辦?
[00:08:04.000 --> 00:08:07.000]  在面對這個轉變的時候
[00:08:07.000 --> 00:08:10.000]  人總是難免會有不安
[00:08:10.000 --> 00:08:12.000]  那種不安感
[00:08:12.000 --> 00:08:13.000]  問題就是
[00:08:13.000 --> 00:08:15.000]  我們今天怎樣去面對這一切的事情?
[00:08:15.000 --> 00:08:20.000]  還有怎樣去克服這些恐懼和艱難?
[00:08:20.000 --> 00:08:22.000]  所以在這段經文
[00:08:22.000 --> 00:08:26.000]  耶穌再一次透過這齣安慰他、提醒他
[00:08:26.000 --> 00:08:28.000]  當人缺乏信心的時候
[00:08:28.000 --> 00:08:32.000]  就會招來很多憂愁和恐懼
[00:08:32.000 --> 00:08:34.000]  主就給他們安慰
[00:08:34.000 --> 00:08:36.000]  第一件事是聖經告訴我們
[00:08:36.000 --> 00:08:37.000]  主耶穌告訴我們
[00:08:37.000 --> 00:08:39.000]  我去的目的是什麼?
[00:08:39.000 --> 00:08:40.000]  然後告訴我們
[00:08:40.000 --> 00:08:42.000]  祂會再回來
[00:08:42.000 --> 00:08:44.000]  回來的目的又是什麼?
[00:08:44.000 --> 00:08:45.000]  留意這件事
[00:08:45.000 --> 00:08:46.000]  在開始的時候
[00:08:46.000 --> 00:08:48.000]  第二節和第三節的時候
[00:08:48.000 --> 00:08:53.000]  主耶穌就要解答彼得的問題
[00:08:53.000 --> 00:08:55.000]  主啊,往哪裡去?
[00:08:55.000 --> 00:08:57.000]  所以在轉變的時候
[00:08:57.000 --> 00:08:59.000]  主就告訴我們
[00:08:59.000 --> 00:09:01.000]  將要去什麼地方?
[00:09:01.000 --> 00:09:02.000]  留意這件事
[00:09:02.000 --> 00:09:05.000]  在第二節這裡特別說
[00:09:05.000 --> 00:09:07.000]  告訴我們
[00:09:07.000 --> 00:09:11.000]  在我父家裡有許多住處
[00:09:11.000 --> 00:09:13.000]  若是沒有,我就早已經告訴你們
[00:09:13.000 --> 00:09:16.000]  我去,原是為你們預備地方
[00:09:16.000 --> 00:09:17.000]  留意這件事
[00:09:17.000 --> 00:09:18.000]  耶穌就告訴我們
[00:09:18.000 --> 00:09:20.000]  這個目的地是什麼地方?
[00:09:20.000 --> 00:09:23.000]  就是我父的家,就是天父的家
[00:09:23.000 --> 00:09:26.000]  有不同的人如何理解這個地方
[00:09:26.000 --> 00:09:34.000]  有許多住處是說居所和住處的意思
[00:09:34.000 --> 00:09:37.000]  當然這個地方引申出來的話
[00:09:37.000 --> 00:09:40.000]  我們今天理解為天堂、天家
[00:09:40.000 --> 00:09:46.000]  或者是神所為我們預備的永存的居所
[00:09:46.000 --> 00:09:49.000]  聖經往往形容我們信徒
[00:09:49.000 --> 00:09:53.000]  在地上只不過是客裡寄居
[00:09:53.000 --> 00:09:56.000]  今天你住大屋,你開心嗎?
[00:09:56.000 --> 00:09:57.000]  一定開心
[00:09:57.000 --> 00:10:00.000]  我們會由小屋變成大屋
[00:10:00.000 --> 00:10:02.000]  聖經告訴我們
[00:10:02.000 --> 00:10:04.000]  我們的生命
[00:10:04.000 --> 00:10:07.000]  我們這個身體只不過是地上的帳篷
[00:10:07.000 --> 00:10:10.000]  有一天我們住在天上永存的居所
[00:10:10.000 --> 00:10:13.000]  我們人生最終的歸宿就是那裡
[00:10:13.000 --> 00:10:16.000]  一切所有的東西
[00:10:16.000 --> 00:10:19.000]  我們都為了這個地方去到目的地
[00:10:19.000 --> 00:10:23.000]  聖經提醒我們
[00:10:23.000 --> 00:10:25.000]  去是為了什麼?
[00:10:25.000 --> 00:10:27.000]  最終它告訴我們
[00:10:27.000 --> 00:10:30.000]  去是為門徒預備地方
[00:10:30.000 --> 00:10:32.000]  留意在這裡預備地方的時候
[00:10:32.000 --> 00:10:34.000]  是有準備好所有東西
[00:10:34.000 --> 00:10:36.000]  為我們打點一切的東西
[00:10:36.000 --> 00:10:38.000]  我們的主真的很細微照顧
[00:10:38.000 --> 00:10:41.000]  他去是為我們預備地方
[00:10:41.000 --> 00:10:44.000]  留意這個地方好像是房間
[00:10:44.000 --> 00:10:46.000]  或者是居住的地方
[00:10:46.000 --> 00:10:49.000]  不過如果用來引申的時候
[00:10:49.000 --> 00:10:52.000]  這裡似乎不單是說住的地方
[00:10:52.000 --> 00:10:54.000]  而是一個我們永恆的歸宿住處的時候
[00:10:54.000 --> 00:10:58.000]  我們能夠得以享受主耶穌一切的豐盛
[00:10:58.000 --> 00:11:02.000]  留意耶穌強調這個地方有很多住處
[00:11:02.000 --> 00:11:04.000]  當然有不同的人去演繹去理解
[00:11:04.000 --> 00:11:06.000]  是不是好像我們地上一樣
[00:11:06.000 --> 00:11:08.000]  今天大屋
[00:11:08.000 --> 00:11:13.000]  大家知道我們今天香港住的地方相當狹小
[00:11:13.000 --> 00:11:15.000]  我在新加坡讀神學的時候
[00:11:15.000 --> 00:11:17.000]  有些同學來自馬來西亞、新加坡
[00:11:17.000 --> 00:11:20.000]  特別有些是馬來西亞來的
[00:11:20.000 --> 00:11:22.000]  有一次他告訴我
[00:11:22.000 --> 00:11:24.000]  志君,我來香港的時候
[00:11:24.000 --> 00:11:27.000]  我可以住在你家裡嗎?
[00:11:27.000 --> 00:11:31.000]  你會有什麼反應?
[00:11:31.000 --> 00:11:32.000]  我跟著告訴他
[00:11:32.000 --> 00:11:33.000]  不好意思
[00:11:33.000 --> 00:11:35.000]  如果你要我帶你去哪裡玩
[00:11:35.000 --> 00:11:37.000]  去吃、去玩
[00:11:37.000 --> 00:11:38.000]  這些絕無問題
[00:11:38.000 --> 00:11:39.000]  不過如果你住在我家裡
[00:11:39.000 --> 00:11:41.000]  我就會很頭痛
[00:11:41.000 --> 00:11:43.000]  大家知道什麼事吧
[00:11:43.000 --> 00:11:45.000]  然後他跟著說
[00:11:45.000 --> 00:11:47.000]  你們三個人沒有人情味
[00:11:47.000 --> 00:11:50.000]  真是很要命的
[00:11:50.000 --> 00:11:53.000]  香港明明沒得比較
[00:11:53.000 --> 00:11:55.000]  我解釋給你聽,解釋不成
[00:11:55.000 --> 00:11:56.000]  為什麼呢?
[00:11:56.000 --> 00:12:00.000]  你知道馬來西亞的房子地方很多
[00:12:00.000 --> 00:12:02.000]  試過有同學告訴我
[00:12:02.000 --> 00:12:04.000]  他的睡房
[00:12:04.000 --> 00:12:06.000]  你猜有多大?
[00:12:06.000 --> 00:12:08.000]  四百呎
[00:12:08.000 --> 00:12:10.000]  只是睡房
[00:12:10.000 --> 00:12:11.000]  你明不明白問題是
[00:12:11.000 --> 00:12:14.000]  我一間房子就幾百萬
[00:12:14.000 --> 00:12:16.000]  就是四百呎
[00:12:16.000 --> 00:12:18.000]  你明不明白?
[00:12:18.000 --> 00:12:20.000]  你明白我的感覺嗎?
[00:12:20.000 --> 00:12:22.000]  怎麼解釋給你聽?
[00:12:22.000 --> 00:12:24.000]  他來到香港知道什麼事
[00:12:24.000 --> 00:12:25.000]  終於沒得
[00:12:25.000 --> 00:12:26.000]  不用我解釋
[00:12:26.000 --> 00:12:28.000]  一親眼實地見
[00:12:28.000 --> 00:12:31.000]  所以我們香港住的環境真的很擠迫
[00:12:31.000 --> 00:12:35.000]  我們有時候很期望住的環境闊落一點
[00:12:35.000 --> 00:12:37.000]  我們住的環境舒服一點
[00:12:37.000 --> 00:12:39.000]  聖經告訴我們
[00:12:39.000 --> 00:12:41.000]  天家有很多地方
[00:12:41.000 --> 00:12:42.000]  當然如果看啟示錄
[00:12:42.000 --> 00:12:44.000]  更加有很多描述
[00:12:44.000 --> 00:12:49.000]  不過現在的描述只是當時用有限字眼和理解的描述
[00:12:49.000 --> 00:12:51.000]  將來一天去到天家的時候
[00:12:51.000 --> 00:12:53.000]  我們就親眼見到
[00:12:53.000 --> 00:12:55.000]  所以神告訴我們
[00:12:55.000 --> 00:12:57.000]  耶穌告訴我們
[00:12:57.000 --> 00:12:59.000]  這個地方是美好的地方
[00:12:59.000 --> 00:13:01.000]  但重要的是什麼?
[00:13:01.000 --> 00:13:03.000]  下面跟著我說的話很重要
[00:13:03.000 --> 00:13:05.000]  我們一定會再回來
[00:13:05.000 --> 00:13:07.000]  只是說去預備地方的時候
[00:13:07.000 --> 00:13:09.000]  去是預備很多地方
[00:13:09.000 --> 00:13:11.000]  為我們去預備
[00:13:11.000 --> 00:13:13.000]  當然如果沒有地方的話
[00:13:13.000 --> 00:13:15.000]  耶穌就不會說這番話
[00:13:15.000 --> 00:13:19.000]  所以祂說我去然後為你們預備地方
[00:13:19.000 --> 00:13:20.000]  如果沒有的話
[00:13:20.000 --> 00:13:22.000]  我就早已告訴你
[00:13:22.000 --> 00:13:24.000]  所以說這番話很重要
[00:13:24.000 --> 00:13:26.000]  因為肯定有地方祂才去預備
[00:13:26.000 --> 00:13:28.000]  如果沒有的話
[00:13:28.000 --> 00:13:29.000]  祂來做什麼?
[00:13:29.000 --> 00:13:30.000]  用不著告訴你有地方
[00:13:30.000 --> 00:13:34.000]  這是我們值得期待的一件事
[00:13:34.000 --> 00:13:37.000]  因為那天不是只有地方的問題
[00:13:37.000 --> 00:13:39.000]  而下面這件事才重要
[00:13:39.000 --> 00:13:43.000]  耶穌是再回來接我們去那個地方
[00:13:43.000 --> 00:13:45.000]  為什麼會再回來?
[00:13:45.000 --> 00:13:50.000]  因為要和門徒永遠在一起
[00:13:50.000 --> 00:13:52.000]  人生的歸宿
[00:13:52.000 --> 00:13:53.000]  人生的歸處
[00:13:53.000 --> 00:13:56.000]  就是有我們主陪伴著我們
[00:13:56.000 --> 00:13:59.000]  在你人生裡有沒有試過孤單困難的時候?
[00:13:59.000 --> 00:14:01.000]  多的是
[00:14:01.000 --> 00:14:03.000]  我們有時在工作裡很孤單
[00:14:03.000 --> 00:14:04.000]  因為我們信主的緣故的時候
[00:14:04.000 --> 00:14:06.000]  有很多信仰的操守
[00:14:06.000 --> 00:14:08.000]  我們會堅持著
[00:14:08.000 --> 00:14:10.000]  我們不會做這些事
[00:14:10.000 --> 00:14:12.000]  於是可能我們被人排擠
[00:14:12.000 --> 00:14:14.000]  我們可能面對家人迷信的時候
[00:14:14.000 --> 00:14:17.000]  有很多生活上的難題
[00:14:17.000 --> 00:14:20.000]  於是有時我們獨力去面對很多事
[00:14:20.000 --> 00:14:22.000]  可能持守著一些原則
[00:14:22.000 --> 00:14:24.000]  有時我們覺得很辛苦
[00:14:24.000 --> 00:14:27.000]  我這麼孤單的今天面對很多野獸
[00:14:27.000 --> 00:14:29.000]  你會怎樣面對?
[00:14:29.000 --> 00:14:30.000]  耶穌告訴我們
[00:14:30.000 --> 00:14:32.000]  祂會陪著我們
[00:14:32.000 --> 00:14:33.000]  和我們在一起
[00:14:33.000 --> 00:14:36.000]  所以這是值得我們大於安慰
[00:14:36.000 --> 00:14:38.000]  和有能力繼續走人生的路
[00:14:38.000 --> 00:14:41.000]  等於今天如果你有孤單困難的時候
[00:14:41.000 --> 00:14:43.000]  你要記住一件事
[00:14:43.000 --> 00:14:45.000]  祂住在你心裡
[00:14:45.000 --> 00:14:47.000]  祂引導你幫助你
[00:14:47.000 --> 00:14:49.000]  以至你能夠有能力去面對每一件事
[00:14:49.000 --> 00:14:52.000]  不是靠人自己單獨去面對
[00:14:52.000 --> 00:14:53.000]  靠人的能力
[00:14:53.000 --> 00:14:55.000]  而是因為祂和你在一起
[00:14:55.000 --> 00:14:57.000]  我不知道你今天遇到什麼難處
[00:14:57.000 --> 00:14:59.000]  你會面對什麼情況
[00:14:59.000 --> 00:15:01.000]  你的孤單感是怎樣
[00:15:01.000 --> 00:15:02.000]  但主知道
[00:15:02.000 --> 00:15:03.000]  主陪伴你
[00:15:03.000 --> 00:15:06.000]  並且有一天和你一起接你去天家
[00:15:06.000 --> 00:15:09.000]  這是一個很重要的因素是什麼呢?
[00:15:09.000 --> 00:15:12.000]  信徒在哪裡,祂就在哪裡
[00:15:12.000 --> 00:15:13.000]  祂在哪裡,信徒就在哪裡
[00:15:13.000 --> 00:15:17.000]  所以這是一個警戒的境地
[00:15:17.000 --> 00:15:19.000]  曾經有句話說
[00:15:19.000 --> 00:15:21.000]  最快的路去羅馬是什麼呢?
[00:15:21.000 --> 00:15:24.000]  有朋友,有談有說
[00:15:24.000 --> 00:15:26.000]  不知不覺的時間就到了
[00:15:26.000 --> 00:15:27.000]  到達目的地
[00:15:27.000 --> 00:15:28.000]  同樣我們的人生
[00:15:28.000 --> 00:15:30.000]  當有主陪伴我們的時候
[00:15:30.000 --> 00:15:32.000]  日子就會變得輕鬆很多
[00:15:32.000 --> 00:15:33.000]  因為感染過後
[00:15:33.000 --> 00:15:35.000]  頂智妹
[00:15:35.000 --> 00:15:37.000]  讓我們繼續堅心依靠神
[00:15:37.000 --> 00:15:39.000]  主耶穌的應許
[00:15:39.000 --> 00:15:41.000]  就好像一個明亮的燈
[00:15:41.000 --> 00:15:43.000]  引領我們堅持到底
[00:15:43.000 --> 00:15:45.000]  面對困難的時候
[00:15:45.000 --> 00:15:47.000]  即使耶穌告訴我們
[00:15:47.000 --> 00:15:49.000]  我將要離開你們了
[00:15:49.000 --> 00:15:51.000]  所以那些門徒很憂愁
[00:15:51.000 --> 00:15:53.000]  但是耶穌成為他們的安慰
[00:15:53.000 --> 00:15:55.000]  繼續走人生的路
[00:15:55.000 --> 00:15:57.000]  直到見主面
[00:15:57.000 --> 00:15:59.000]  第二方面
[00:15:59.000 --> 00:16:04.000]  耶穌提醒那些門徒
[00:16:04.000 --> 00:16:05.000]  是什麼呢?
[00:16:05.000 --> 00:16:10.000]  祂是唯一通往天父的家裡
[00:16:10.000 --> 00:16:11.000]  唯一的道路
[00:16:11.000 --> 00:16:12.000]  留意這件事
[00:16:12.000 --> 00:16:14.000]  耶穌說:我就是真理
[00:16:14.000 --> 00:16:16.000]  道路,真理生命
[00:16:16.000 --> 00:16:17.000]  如不直直往
[00:16:17.000 --> 00:16:19.000]  沒有人能到父者裡來
[00:16:19.000 --> 00:16:21.000]  留意這句話
[00:16:21.000 --> 00:16:25.000]  很明顯就是我們今天所說的主題
[00:16:25.000 --> 00:16:28.000]  「我是」的第六個「我是」
[00:16:28.000 --> 00:16:30.000]  留意這件事
[00:16:30.000 --> 00:16:32.000]  在第四到第六節
[00:16:32.000 --> 00:16:35.000]  其實是多瑪和主耶穌之間的對話
[00:16:35.000 --> 00:16:39.000]  其實到了第四節
[00:16:39.000 --> 00:16:41.000]  當耶穌提醒我去
[00:16:41.000 --> 00:16:43.000]  然後為你預備地方
[00:16:43.000 --> 00:16:44.000]  如果預備好地方的時候
[00:16:44.000 --> 00:16:45.000]  我就再來接你
[00:16:45.000 --> 00:16:48.000]  使信徒和主耶穌在一起
[00:16:48.000 --> 00:16:50.000]  不過
[00:16:50.000 --> 00:16:52.000]  耶穌提醒我們一件事
[00:16:52.000 --> 00:16:55.000]  一個信主的人必然知道
[00:16:55.000 --> 00:16:57.000]  那條路如何去到天家
[00:16:57.000 --> 00:17:00.000]  那條路我們其實經歷過知道
[00:17:00.000 --> 00:17:02.000]  不過你發覺
[00:17:02.000 --> 00:17:03.000]  到了第五節
