
[00:00:00.000 --> 00:00:06.000]  好,大家打招呼,可否給點掌聲敬拜隊
[00:02:36.000 --> 00:02:39.000]  其實當我們去到社區,嘩,怎麼我走音了
[00:02:39.000 --> 00:02:42.000]  去到社區探訪的時候
[00:02:42.000 --> 00:02:45.000]  其實真的感受到他們生活很艱難
[00:02:45.000 --> 00:02:48.000]  他們的生活真的很不容易
[00:02:48.000 --> 00:02:53.000]  生活壓力越來越大,也生活得越來越不開心
[00:02:53.000 --> 00:02:57.000]  再加上持續的長時間的疫情
[00:02:57.000 --> 00:03:00.000]  搞到很多人都很愁
[00:03:00.000 --> 00:03:04.000]  所以情緒病、抑鬱症都越來越多
[00:03:04.000 --> 00:03:07.000]  世衛表示,世衛有一個報告
[00:03:07.000 --> 00:03:09.000]  他說21世紀的情緒病、抑鬱病
[00:03:09.000 --> 00:03:12.000]  其實是人類三大文明病之一
[00:03:12.000 --> 00:03:18.000]  還預計在2030年可能會弱星成為榜首
[00:03:18.000 --> 00:03:21.000]  真的,我們身邊的人,甚至是自己
[00:03:21.000 --> 00:03:23.000]  都有很多壓力、焦慮
[00:03:23.000 --> 00:03:27.000]  很多人在這些痛苦的裡面都走不出來
[00:03:27.000 --> 00:03:31.000]  丁志梅,不知道你的人生苦嗎?
[00:03:31.000 --> 00:03:35.000]  你身邊的人苦嗎?
[00:03:35.000 --> 00:03:38.000]  今天我很想和大家分享
[00:03:38.000 --> 00:03:42.000]  經文在《約翰福音》的21章15至19節
[00:03:42.000 --> 00:03:45.000]  我想和大家看看,作為教徒的我們
[00:03:45.000 --> 00:03:49.000]  我們應該如何去陪伴這些受苦者呢?
[00:03:49.000 --> 00:03:52.000]  我想邀請大家一起讀出
[00:03:52.000 --> 00:03:56.000]  《約翰福音》21章15至19節
[00:03:56.000 --> 00:03:58.000]  邀請大家一起讀,預備起
[00:03:58.000 --> 00:04:03.000]  他們吃完鳥棗飯,耶穌對西門給得說
[00:04:03.000 --> 00:04:08.000]  約翰的兒子西門,你愛我比這些更深嗎?
[00:04:08.000 --> 00:04:13.000]  給得對他說,主呀是的,你知道我愛你
[00:04:13.000 --> 00:04:16.000]  耶穌說,你餵養我的小藥
[00:04:16.000 --> 00:04:19.000]  耶穌第二次又對他說
[00:04:19.000 --> 00:04:22.000]  約翰的兒子西門,你愛我嗎?
[00:04:22.000 --> 00:04:27.000]  給得對他說,主呀是的,你知道我愛你
[00:04:27.000 --> 00:04:33.000]  約翰的兒子西門,你愛我嗎?
[00:04:33.000 --> 00:04:36.000]  給得因為耶穌第三次對他說
[00:04:36.000 --> 00:04:39.000]  你愛我媽,就憂愁
[00:04:39.000 --> 00:04:42.000]  對耶穌說,主呀你無所不知
[00:04:42.000 --> 00:04:44.000]  你知道我愛你
[00:04:44.000 --> 00:04:47.000]  耶穌說,你餵養我的藥
[00:04:47.000 --> 00:04:49.000]  我實實在在地告訴你
[00:04:49.000 --> 00:04:52.000]  你年輕的時候,自誰促上大子
[00:04:52.000 --> 00:04:58.000]  隨意往來,但年老的時候
[00:04:58.000 --> 00:05:02.000]  你要伸出手來,必人要把你促上
[00:05:02.000 --> 00:05:05.000]  帶你到不願意去的地方
[00:05:05.000 --> 00:05:10.000]  耶穌說,是子給得會怎樣死來榮於神
[00:05:10.000 --> 00:05:12.000]  說了者說,耶穌對他說
[00:05:12.000 --> 00:05:15.000]  你跟從我吧,和我一起討局
[00:05:15.000 --> 00:05:21.000]  主耶穌,我們真的活在一個不容易的世代
[00:05:21.000 --> 00:05:25.000]  當我們出去做探訪的時候
[00:05:25.000 --> 00:05:28.000]  我們都遇見很多人,生活都很艱難
[00:05:28.000 --> 00:05:31.000]  甚至乎可能我們的生命裡面都出現很多艱難
[00:05:31.000 --> 00:05:36.000]  但天父求你,再一次用聖經,用你的真理去堅固你的心
[00:05:36.000 --> 00:05:38.000]  用你的真理告訴我們知道
[00:05:38.000 --> 00:05:40.000]  基督徒生命是可以不一樣
[00:05:40.000 --> 00:05:44.000]  教導我們怎樣去陪伴痛苦的人去面對他們的人生
[00:05:44.000 --> 00:05:47.000]  求主繼續祝福我們今天的講道
[00:05:47.000 --> 00:05:49.000]  我們恭敬的,將以下的時間交上
[00:05:49.000 --> 00:05:53.000]  為這樣的禱告,奉耶穌基督命祈求
[00:05:53.000 --> 00:05:55.000]  講一點背景
[00:05:55.000 --> 00:05:58.000]  在耶穌未釘十字架之前
[00:05:58.000 --> 00:06:02.000]  門徒真的會以為跟耶穌一輩子
[00:06:02.000 --> 00:06:05.000]  一起和耶穌復興以色列國
[00:06:05.000 --> 00:06:08.000]  但當耶穌被捉拿的時候
[00:06:08.000 --> 00:06:10.000]  門徒是四散
[00:06:10.000 --> 00:06:14.000]  最後耶穌更被釘死埋葬在墳墓裡
[00:06:14.000 --> 00:06:16.000]  這些事的發生
[00:06:16.000 --> 00:06:20.000]  其實不是門徒所預期會出現的事
[00:06:20.000 --> 00:06:24.000]  期望和現實有太大的落差
[00:06:24.000 --> 00:06:27.000]  帶給門徒沉重的打擊、失望
[00:06:27.000 --> 00:06:30.000]  特別是彼得,他曾經誇口
[00:06:30.000 --> 00:06:32.000]  說死也不會離開主
[00:06:32.000 --> 00:06:34.000]  怎料他三次不認主
[00:06:34.000 --> 00:06:37.000]  跟了耶穌三年的彼得
[00:06:37.000 --> 00:06:40.000]  他不能夠原諒自己,對自己很失望
[00:06:40.000 --> 00:06:44.000]  這個失望帶給他有極大的痛苦
[00:06:44.000 --> 00:06:47.000]  彼得選擇逃避
[00:06:47.000 --> 00:06:50.000]  去做他的老本行、漁夫
[00:06:50.000 --> 00:06:54.000]  這個痛苦也帶給彼得和耶穌之間
[00:06:54.000 --> 00:06:56.000]  有很大的距離
[00:06:56.000 --> 00:07:00.000]  不知如何再面對這位復活的主
[00:07:00.000 --> 00:07:02.000]  復活了的耶穌
[00:07:02.000 --> 00:07:05.000]  沒有容讓彼得繼續痛苦下去
[00:07:05.000 --> 00:07:07.000]  沒有容讓彼得的痛苦
[00:07:07.000 --> 00:07:09.000]  不斷出現在他的生命裡
[00:07:09.000 --> 00:07:12.000]  所以耶穌主動接近彼得
[00:07:12.000 --> 00:07:14.000]  經文十五節說
[00:07:14.000 --> 00:07:17.000]  他們吃完了早飯
[00:07:17.000 --> 00:07:19.000]  其實吃早飯之前
[00:07:19.000 --> 00:07:21.000]  即是早餐
[00:07:21.000 --> 00:07:23.000]  是有些事發生的
[00:07:23.000 --> 00:07:25.000]  如果熟悉經
[00:07:25.000 --> 00:07:27.000]  再看前面一至十四節
[00:07:27.000 --> 00:07:28.000]  你就知道
[00:07:28.000 --> 00:07:31.000]  原來彼得做漁夫的時候
[00:07:31.000 --> 00:07:34.000]  也帶了幾個門徒一起捕魚
[00:07:34.000 --> 00:07:37.000]  但是捕了一整晚沒有收穫
[00:07:37.000 --> 00:07:40.000]  怎料突然有個人出現
[00:07:40.000 --> 00:07:42.000]  叫他們向右邊殺亡
[00:07:42.000 --> 00:07:45.000]  然後馬上大有斬獲
[00:07:45.000 --> 00:07:47.000]  醒目的若翰馬上嗅到
[00:07:47.000 --> 00:07:49.000]  這個人是什麼?
[00:07:49.000 --> 00:07:51.000]  叫他向右邊殺亡的人
[00:07:51.000 --> 00:07:53.000]  就是耶穌
[00:07:53.000 --> 00:07:55.000]  耶穌做一次讓門徒
[00:07:55.000 --> 00:07:59.000]  經歷捕魚獲取漁獲的神職
[00:07:59.000 --> 00:08:03.000]  之後耶穌叫大家一起吃早飯
[00:08:03.000 --> 00:08:06.000]  但是其實在吃早飯的過程
[00:08:06.000 --> 00:08:09.000]  只是聽到烏鷹飛過
[00:08:09.000 --> 00:08:11.000]  烏鷹飛過是怎樣的?
[00:08:11.000 --> 00:08:13.000]  在那裡嘮叨
[00:08:13.000 --> 00:08:15.000]  可能不是很好
[00:08:15.000 --> 00:08:17.000]  沒有人敢說話
[00:08:17.000 --> 00:08:19.000]  在十二節這樣說
[00:08:19.000 --> 00:08:22.000]  門徒中沒有一個敢問他
[00:08:22.000 --> 00:08:23.000]  你是誰?
[00:08:23.000 --> 00:08:25.000]  因為他們知道是主
[00:08:25.000 --> 00:08:28.000]  在整個吃早餐、吃早飯的過程
[00:08:28.000 --> 00:08:30.000]  沒有人敢說話
[00:08:30.000 --> 00:08:32.000]  為什麼沒有人敢說話?
[00:08:32.000 --> 00:08:34.000]  又不是不認識耶穌
[00:08:34.000 --> 00:08:36.000]  很大的原因是
[00:08:36.000 --> 00:08:38.000]  他們覺得沒有面子
[00:08:38.000 --> 00:08:40.000]  耶穌被捕了
[00:08:40.000 --> 00:08:43.000]  我們就整群人都脫水走
[00:08:43.000 --> 00:08:46.000]  現在哪有面子見耶穌?
[00:08:46.000 --> 00:08:48.000]  特別是彼得
[00:08:48.000 --> 00:08:50.000]  他是大聲說
[00:08:50.000 --> 00:08:51.000]  每個人離開主理
[00:08:51.000 --> 00:08:53.000]  我都不會離開主理的
[00:08:53.000 --> 00:08:55.000]  誰知道彼得失敗了
[00:08:55.000 --> 00:08:57.000]  又或者門徒都在想
[00:08:57.000 --> 00:08:59.000]  我這麼差勁離開主
[00:08:59.000 --> 00:09:01.000]  耶穌怎麼看我?
[00:09:01.000 --> 00:09:03.000]  我和耶穌的關係
[00:09:03.000 --> 00:09:05.000]  還是不是像以前一樣?
[00:09:05.000 --> 00:09:07.000]  尤其是彼得
[00:09:07.000 --> 00:09:11.000]  他心裡應該有很多的自責和羞愧
[00:09:11.000 --> 00:09:15.000]  都不知道對著耶穌可以說什麼
[00:09:15.000 --> 00:09:19.000]  但是耶穌卻是主動接近彼得
[00:09:19.000 --> 00:09:21.000]  陪了彼得整晚的暴雨
[00:09:21.000 --> 00:09:23.000]  陪他們一起吃早飯
[00:09:23.000 --> 00:09:27.000]  是一步一步慢慢的陪伴
[00:09:27.000 --> 00:09:29.000]  在這裡我們見到
[00:09:29.000 --> 00:09:31.000]  耶穌對門徒的忍耐
[00:09:31.000 --> 00:09:33.000]  耶穌很有耐性
[00:09:33.000 --> 00:09:35.000]  甚至透過三條問題
[00:09:35.000 --> 00:09:40.000]  讓彼得有機會表達他的內疚、自責和痛苦
[00:09:40.000 --> 00:09:42.000]  在十七節說
[00:09:42.000 --> 00:09:45.000]  彼得因為耶穌第三次對他說
[00:09:45.000 --> 00:09:47.000]  你愛我嗎?
[00:09:47.000 --> 00:09:48.000]  就憂愁
[00:09:48.000 --> 00:09:50.000]  我相信彼得的憂愁
[00:09:50.000 --> 00:09:55.000]  是因為令他憶起了他曾經三次不認主的事
[00:09:55.000 --> 00:09:57.000]  但耶穌卻是藉這個機會
[00:09:57.000 --> 00:10:01.000]  讓彼得可以向耶穌表達他的痛苦
[00:10:01.000 --> 00:10:07.000]  也讓彼得有機會向耶穌表達三次愛的機會
[00:10:07.000 --> 00:10:13.000]  耶穌是引導彼得從他的痛苦、自責中釋放出來
[00:10:13.000 --> 00:10:17.000]  讓彼得和耶穌的關係得以重建
[00:10:17.000 --> 00:10:20.000]  耶穌很有耐性
[00:10:20.000 --> 00:10:22.000]  一步步慢慢的來
[00:10:22.000 --> 00:10:24.000]  不是急於解決問題
[00:10:24.000 --> 00:10:27.000]  而是陪伴著彼得的身邊
[00:10:27.000 --> 00:10:30.000]  讓他有機會抒發他的痛苦
[00:10:30.000 --> 00:10:35.000]  引導彼得從痛苦、自責中釋放出來
[00:10:35.000 --> 00:10:39.000]  從而可以和彼得再次建立關係
[00:10:39.000 --> 00:10:41.000]  頂姊妹
[00:10:41.000 --> 00:10:44.000]  當我們與受苦者同行的時候
[00:10:44.000 --> 00:10:46.000]  我們真的很需要耐性
[00:10:46.000 --> 00:10:48.000]  要慢慢的陪伴
[00:10:48.000 --> 00:10:51.000]  學習一步一步陪伴對方
[00:10:51.000 --> 00:10:54.000]  疏離對方的情緒和感受
[00:10:54.000 --> 00:10:57.000]  並帶對方到神面前
[00:10:57.000 --> 00:10:59.000]  鼓勵他與神去訴苦
[00:10:59.000 --> 00:11:05.000]  這也是與神重建關係的重要第一步
[00:11:05.000 --> 00:11:08.000]  因為人在痛苦的當中
[00:11:08.000 --> 00:11:10.000]  負面的情緒和感受
[00:11:10.000 --> 00:11:15.000]  往往會令人與神的距離拉遠
[00:11:15.000 --> 00:11:17.000]  當你在痛苦的當中
[00:11:17.000 --> 00:11:22.000]  很多時候我們是容易與神的距離拉遠
[00:11:22.000 --> 00:11:24.000]  因為在困難痛苦的當中
[00:11:24.000 --> 00:11:27.000]  我們最容易就是懷疑神的愛
[00:11:27.000 --> 00:11:30.000]  就像我們在祈禱的時候
[00:11:30.000 --> 00:11:32.000]  神沒有應允我們祈禱
[00:11:32.000 --> 00:11:33.000]  我們會怎樣?
[00:11:33.000 --> 00:11:34.000]  懷疑神
[00:11:34.000 --> 00:11:36.000]  你有沒有聽過?
[00:11:36.000 --> 00:11:37.000]  為何我祈禱那麼久?
[00:11:37.000 --> 00:11:39.000]  求神祝福我、保守我
[00:11:39.000 --> 00:11:43.000]  為何我的人生不是平安、順利的?
[00:11:43.000 --> 00:11:47.000]  為何會有不如意不幸的事發生在我身上?
[00:11:47.000 --> 00:11:50.000]  天父,你是否愛我?
[00:11:50.000 --> 00:11:52.000]  這些懷疑、質疑、埋怨
[00:11:52.000 --> 00:11:55.000]  是否會令我們與神有距離?
[00:11:55.000 --> 00:12:00.000]  甚至會破壞了我們與神的關係
[00:12:00.000 --> 00:12:03.000]  我們真的要學習陪伴這些大英姊妹
[00:12:03.000 --> 00:12:06.000]  陪伴這些不開心、受苦的大英姊妹
[00:12:06.000 --> 00:12:09.000]  給予對方機會去分享她的感受
[00:12:09.000 --> 00:12:13.000]  而不是急於解決她的問題
[00:12:13.000 --> 00:12:19.000]  不過,有時候我們真的不太懂得疏離負面情緒
[00:12:19.000 --> 00:12:23.000]  因為在我們從小到大的訓練中
[00:12:23.000 --> 00:12:27.000]  我們很能處理問題、處理事
[00:12:27.000 --> 00:12:29.000]  我們不太懂得處理情緒
[00:12:29.000 --> 00:12:32.000]  通常你見到別人哭,你第一句說甚麼?
[00:12:32.000 --> 00:12:35.000]  「不要哭吧!」
[00:12:35.000 --> 00:12:37.000]  你不太懂得處理情緒
[00:12:37.000 --> 00:12:39.000]  你見到別人哭,你第一句就說不要哭
[00:12:39.000 --> 00:12:41.000]  有時候我們真的遇見身邊的大英姊妹
[00:12:41.000 --> 00:12:43.000]  她陷入一些痛苦的困難中
[00:12:43.000 --> 00:12:45.000]  我們第一想的是怎樣?
[00:12:45.000 --> 00:12:47.000]  我們都很想解決她
[00:12:47.000 --> 00:12:49.000]  我們太急於解決困難
[00:12:49.000 --> 00:12:52.000]  我們經常都覺得要做些甚麼?
[00:12:52.000 --> 00:12:54.000]  做些甚麼?
[00:12:54.000 --> 00:12:56.000]  就好像剛才的例子
[00:12:56.000 --> 00:12:58.000]  大英姊妹跟你說
[00:12:58.000 --> 00:13:01.000]  「我經常討告,神都不祝福我」
[00:13:01.000 --> 00:13:04.000]  「我都是不順利、不如意的」
[00:13:04.000 --> 00:13:06.000]  「很多事情都卡住了」
[00:13:06.000 --> 00:13:08.000]  究竟天父愛不愛我呢?
[00:13:08.000 --> 00:13:10.000]  用這個例子
[00:13:10.000 --> 00:13:12.000]  我們很多時候的反應是甚麼?
[00:13:12.000 --> 00:13:16.000]  不如邀請一個人回答
[00:13:16.000 --> 00:13:18.000]  我見你們的樣子有點害怕,算了
[00:13:18.000 --> 00:13:20.000]  我自己回答
[00:13:20.000 --> 00:13:22.000]  我問我老公
[00:13:22.000 --> 00:13:24.000]  我昨天問我老公
[00:13:24.000 --> 00:13:26.000]  「老公,如果有大英姊妹這樣跟你說」
[00:13:26.000 --> 00:13:28.000]  「你會怎樣回答她?」
[00:13:28.000 --> 00:13:30.000]  「這些不如意的事」
[00:13:30.000 --> 00:13:32.000]  「是上帝給你的考驗」
[00:13:32.000 --> 00:13:34.000]  我立刻覺得很想死
[00:13:34.000 --> 00:13:36.000]  都是現實
[00:13:36.000 --> 00:13:38.000]  有時候我們真的會這樣想
[00:13:38.000 --> 00:13:40.000]  或者不是我老公的事
[00:13:40.000 --> 00:13:42.000]  我都試過說這些話
[00:13:42.000 --> 00:13:44.000]  「你不要這樣想」
[00:13:44.000 --> 00:13:46.000]  「你不要誤會天父」
[00:13:46.000 --> 00:13:48.000]  「這是天父給你的考驗」
[00:13:48.000 --> 00:13:50.000]  「你不要只看難處」
[00:13:50.000 --> 00:13:52.000]  「你看看,上帝也有很多恩典給你」
[00:13:52.000 --> 00:13:54.000]  我們有時候都會這樣說話
[00:13:54.000 --> 00:13:56.000]  都很想
[00:13:56.000 --> 00:13:58.000]  幫助他
[00:13:58.000 --> 00:14:00.000]  處理他的不開心
[00:14:00.000 --> 00:14:04.000]  但是原來
[00:14:04.000 --> 00:14:06.000]  在一個人的苦難中
[00:14:06.000 --> 00:14:08.000]  不開心的當中,其實他很需要
[00:14:08.000 --> 00:14:10.000]  有人陪伴著他
[00:14:10.000 --> 00:14:12.000]  陪伴著他,聆聽著他
[00:14:12.000 --> 00:14:14.000]  給他機會抒發情緒
[00:14:14.000 --> 00:14:16.000]  說說他究竟有多不安
[00:14:16.000 --> 00:14:18.000]  有多不開心
[00:14:18.000 --> 00:14:20.000]  有多擔心,有多害怕
[00:14:20.000 --> 00:14:22.000]  和害怕
[00:14:22.000 --> 00:14:24.000]  而不是急於解決了
[00:14:24.000 --> 00:14:26.000]  那件事的困難
[00:14:26.000 --> 00:14:28.000]  反而是鼓勵他多說說他的感受
[00:14:28.000 --> 00:14:30.000]  把他的感受
[00:14:30.000 --> 00:14:32.000]  這些情緒
[00:14:32.000 --> 00:14:34.000]  跟天父去訴苦
[00:14:34.000 --> 00:14:36.000]  其實人很多時候
[00:14:36.000 --> 00:14:38.000]  不是不懂處理困難的
[00:14:38.000 --> 00:14:40.000]  人不是不懂得處理困難
[00:14:40.000 --> 00:14:42.000]  而是不懂得處理感受
[00:14:42.000 --> 00:14:46.000]  就像彼得這樣,他也不懂得解決困難
[00:14:46.000 --> 00:14:48.000]  他沒有做門徒,離開了主,沒有做門徒
[00:14:48.000 --> 00:14:50.000]  他怎樣做?去做漁夫
[00:14:50.000 --> 00:14:52.000]  他仍然可以生活,仍然可以打魚
[00:14:52.000 --> 00:14:54.000]  有工作
[00:14:54.000 --> 00:14:56.000]  但是他解決不了的是
[00:14:56.000 --> 00:14:58.000]  他對神的愧疚所帶來的痛苦
[00:14:58.000 --> 00:15:00.000]  而這個痛苦
[00:15:00.000 --> 00:15:02.000]  也令到他和耶穌有距離
[00:15:02.000 --> 00:15:08.000]  我記得上星期六
[00:15:08.000 --> 00:15:10.000]  我們一起去探訪
[00:15:10.000 --> 00:15:12.000]  我去深水埗
[00:15:12.000 --> 00:15:14.000]  我和一位前女友
[00:15:14.000 --> 00:15:16.000]  分享了
[00:15:16.000 --> 00:15:18.000]  其實那位是Hillary
[00:15:18.000 --> 00:15:20.000]  她說她有感受
[00:15:20.000 --> 00:15:22.000]  她說當我們去探訪基層的朋友
[00:15:22.000 --> 00:15:24.000]  這些清潔公公
[00:15:24.000 --> 00:15:26.000]  不是公公,是依依心心
[00:15:26.000 --> 00:15:28.000]  其實那些真的是公公
[00:15:28.000 --> 00:15:30.000]  已經七十多歲了
[00:15:30.000 --> 00:15:32.000]  但仍然很辛勞
[00:15:32.000 --> 00:15:34.000]  去做一些
[00:15:34.000 --> 00:15:36.000]  執紙皮的工作
[00:15:36.000 --> 00:15:38.000]  她說其實
[00:15:38.000 --> 00:15:40.000]  他們和我們聊天的時候
[00:15:40.000 --> 00:15:42.000]  他們也不是最想要我們的禮物
[00:15:42.000 --> 00:15:44.000]  他們也不是貪我們禮物
[00:15:44.000 --> 00:15:46.000]  有超市
[00:15:46.000 --> 00:15:48.000]  有餅乾
[00:15:48.000 --> 00:15:50.000]  有口罩
[00:15:50.000 --> 00:15:52.000]  他們也不一定最想要我們的禮物
[00:15:52.000 --> 00:15:54.000]  其實他們最想要的是什麼
[00:15:54.000 --> 00:15:56.000]  你們的感受是什麼
[00:15:56.000 --> 00:15:58.000]  Hillary說
[00:15:58.000 --> 00:16:00.000]  其實她很想有人和她聊天
[00:16:00.000 --> 00:16:02.000]  很想有人聽她說話
[00:16:02.000 --> 00:16:04.000]  很想人聽
[00:16:04.000 --> 00:16:06.000]  讓她感受一下
[00:16:06.000 --> 00:16:08.000]  讓她感受一下
[00:16:08.000 --> 00:16:10.000]  她有多辛苦,她有多慘
[00:16:10.000 --> 00:16:12.000]  聽聽她的辛酸事
[00:16:12.000 --> 00:16:14.000]  好像沒人願意
[00:16:14.000 --> 00:16:16.000]  聽她們說話
[00:16:16.000 --> 00:16:18.000]  反而我們去的時候
[00:16:18.000 --> 00:16:20.000]  聽聽她說話,讓她感受一下
[00:16:20.000 --> 00:16:22.000]  她說其實她更開心
[00:16:22.000 --> 00:16:24.000]  比收我們的禮物更開心
[00:16:24.000 --> 00:16:26.000]  對呀,大兄姐妹
[00:16:26.000 --> 00:16:28.000]  我們也要學習陪伴聆聽
[00:16:28.000 --> 00:16:32.000]  不要急於解決問題
[00:16:32.000 --> 00:16:34.000]  嘗試多聆聽
[00:16:34.000 --> 00:16:36.000]  讓我們感受一下
[00:16:36.000 --> 00:16:38.000]  我們也要讓我們感受一下
[00:16:38.000 --> 00:16:40.000]  我們也要讓我們感受一下
[00:16:40.000 --> 00:16:42.000]  我們也要把這些感受
[00:16:42.000 --> 00:16:44.000]  一起帶到神面前
[00:16:44.000 --> 00:16:46.000]  一起交託
[00:16:46.000 --> 00:16:48.000]  一起用禱告交託
[00:16:48.000 --> 00:16:50.000]  在神面前
[00:16:50.000 --> 00:16:54.000]  我們再看下去
[00:16:54.000 --> 00:16:56.000]  耶穌和彼得對話的內容
[00:16:56.000 --> 00:16:58.000]  在十五節說
[00:16:58.000 --> 00:17:00.000]  耶穌對彼得說
[00:17:00.000 --> 00:17:02.000]  約翰的兒子西門
[00:17:02.000 --> 00:17:04.000]  為什麼要說得這麼詳細
[00:17:04.000 --> 00:17:06.000]  為什麼要說約翰的兒子西門
[00:17:06.000 --> 00:17:08.000]  為什麼要說約翰的兒子西門
[00:17:08.000 --> 00:17:10.000]  西門不行嗎?
[00:17:10.000 --> 00:17:12.000]  彼得不行嗎?
[00:17:12.000 --> 00:17:14.000]  其實耶穌這麼詳細
[00:17:14.000 --> 00:17:16.000]  說出這個名字
[00:17:16.000 --> 00:17:18.000]  是要告訴彼得
[00:17:18.000 --> 00:17:20.000]  我認識你的彼得
[00:17:20.000 --> 00:17:22.000]  你不是沒有身份
[00:17:22.000 --> 00:17:24.000]  你不是誰誰
[00:17:24.000 --> 00:17:26.000]  你是約翰的兒子
[00:17:26.000 --> 00:17:28.000]  我知道你是誰
[00:17:28.000 --> 00:17:30.000]  知道耶穌認識彼得
[00:17:30.000 --> 00:17:32.000]  知道耶穌認識彼得
[00:17:32.000 --> 00:17:34.000]  耶穌認識彼得
[00:17:34.000 --> 00:17:36.000]  說到耶穌和彼得是有關係的
[00:17:36.000 --> 00:17:38.000]  這個認識不是純粹知道你的名字
[00:17:38.000 --> 00:17:40.000]  是說到有關係的
[00:17:40.000 --> 00:17:42.000]  耶穌再一次肯定
[00:17:42.000 --> 00:17:44.000]  和彼得的關係
[00:17:44.000 --> 00:17:46.000]  而我給這些這麼深刻
[00:17:46.000 --> 00:17:48.000]  這些是包括什麼呢?
[00:17:48.000 --> 00:17:50.000]  這些可以指導
[00:17:50.000 --> 00:17:52.000]  打魚的工作
[00:17:52.000 --> 00:17:54.000]  也可以指導
[00:17:54.000 --> 00:17:56.000]  耶穌在問彼得
[00:17:56.000 --> 00:17:58.000]  究竟你是不是都被
[00:17:58.000 --> 00:18:00.000]  其他的門徒更愛我呢?
[00:18:00.000 --> 00:18:02.000]  因為彼得以前
[00:18:02.000 --> 00:18:04.000]  經常第一支箭標出來
[00:18:04.000 --> 00:18:06.000]  好像一個大哥
[00:18:06.000 --> 00:18:08.000]  好像帶領著11個門徒
[00:18:08.000 --> 00:18:10.000]  所以耶穌就問他
[00:18:10.000 --> 00:18:12.000]  你是不是都仍然被其他門徒
[00:18:12.000 --> 00:18:14.000]  更愛我
[00:18:14.000 --> 00:18:16.000]  耶穌要問彼得三次
[00:18:16.000 --> 00:18:18.000]  是不是愛他
[00:18:18.000 --> 00:18:20.000]  雖然讓彼得都憶起
[00:18:20.000 --> 00:18:22.000]  他自己三次不認主
[00:18:22.000 --> 00:18:24.000]  但同時要問三次
[00:18:24.000 --> 00:18:26.000]  是要讓彼得想清楚
[00:18:26.000 --> 00:18:28.000]  他是否真的愛上帝
[00:18:28.000 --> 00:18:30.000]  是不是愛耶穌
