
[00:00:00.000 --> 00:00:02.720]  大嬸姐妹平安
[00:01:39.440 --> 00:01:43.200]  我想問大家在座當中有多少人試過看日出
[00:01:43.200 --> 00:01:44.400]  可以舉手來看看嗎
[00:01:44.400 --> 00:01:48.560]  在座當中,大家都很青春,終於看日出了
[00:01:48.560 --> 00:01:57.680]  我分享一下我大學時期,幾年前
[00:01:57.680 --> 00:02:02.960]  畢業的時候跟一班大學同學去台灣旅行
[00:02:02.960 --> 00:02:05.600]  去了阿里山看日出
[00:02:05.600 --> 00:02:08.240]  那時候真的挺青春的
[00:02:08.240 --> 00:02:11.840]  凌晨四點起床在民宿
[00:02:11.840 --> 00:02:16.160]  之後坐一輛叫做阿里山的小火車
[00:02:16.160 --> 00:02:18.960]  去山上看日出
[00:02:18.960 --> 00:02:22.080]  有一張這樣的圖畫
[00:02:22.080 --> 00:02:24.880]  當年的像素比較低
[00:02:24.880 --> 00:02:28.400]  我的拍照技術比較差,所以就拍了這張照片
[00:02:28.400 --> 00:02:30.880]  其實當我看到的時候
[00:02:30.880 --> 00:02:33.920]  那種感覺很驚人
[00:02:33.920 --> 00:02:41.920]  看到下面是雲海,然後突然有一道光射出來
[00:02:41.920 --> 00:02:45.760]  那種感覺就是新的一天開始了
[00:02:45.760 --> 00:02:50.080]  非常清新,好像很純正的早晨
[00:02:50.080 --> 00:02:56.800]  不過我想這些情況都是大家放假或去旅行
[00:02:56.800 --> 00:03:01.760]  是一個很幻想的過程才會感受到
[00:03:01.760 --> 00:03:04.400]  不過當我們回到現實的時候
[00:03:04.400 --> 00:03:08.560]  一年可能有360天或350多天
[00:03:08.560 --> 00:03:11.520]  現實上的情況是怎樣呢
[00:03:11.520 --> 00:03:14.000]  一天起床一開始
[00:03:14.000 --> 00:03:16.960]  唉,新的一天又來了
[00:03:16.960 --> 00:03:19.440]  很多很辛苦的事情要做
[00:03:19.440 --> 00:03:22.640]  又要說中途,又要說項目
[00:03:22.640 --> 00:03:27.040]  之後又要面對很多很痛苦的人和事
[00:03:27.040 --> 00:03:29.680]  好像很忙碌
[00:03:29.680 --> 00:03:34.880]  彷彿每一個破曉,每一個日出
[00:03:34.880 --> 00:03:36.640]  對於我們來說
[00:03:36.640 --> 00:03:39.040]  好像在我們人生裡面
[00:03:39.040 --> 00:03:44.160]  有大部分的時間都不是什麼值得期待的事情
[00:03:44.160 --> 00:03:46.240]  我自己也試過
[00:03:46.240 --> 00:03:49.760]  有一段時期經常失眠
[00:03:49.760 --> 00:03:52.080]  是什麼情況呢
[00:03:52.080 --> 00:03:55.280]  讀書時壓力很大
[00:03:55.280 --> 00:03:59.840]  每一晚做夢的時候
[00:03:59.840 --> 00:04:05.840]  好像在做文件,教授說要交期限
[00:04:05.840 --> 00:04:07.920]  做夢的時候都在做事
[00:04:07.920 --> 00:04:12.400]  之後起床發現有很多朋友的關係要處理
[00:04:12.400 --> 00:04:14.480]  和家人的關係又不好
[00:04:14.480 --> 00:04:17.120]  每天出去又要面對父母
[00:04:17.120 --> 00:04:20.080]  做夢好像有很多這些事情發生
[00:04:20.080 --> 00:04:21.840]  當你醒來的時候
[00:04:21.840 --> 00:04:24.480]  你會覺得好像沒有睡過
[00:04:24.480 --> 00:04:27.840]  甚至又好像要重新面對那些問題
[00:04:27.840 --> 00:04:31.040]  好像有種心很疲累
[00:04:31.040 --> 00:04:34.640]  各位朋友,我不知道你的生活
[00:04:34.640 --> 00:04:37.200]  是不是也有這樣的情況
[00:04:37.200 --> 00:04:38.480]  我會問的是
[00:04:38.480 --> 00:04:41.680]  究竟在這個過程中
[00:04:41.680 --> 00:04:44.000]  有什麼出路呢
[00:04:44.000 --> 00:04:46.720]  今天我想和大家分享一個人的故事
[00:04:46.720 --> 00:04:48.800]  我想對於他來說
[00:04:48.800 --> 00:04:52.960]  他過去12年都同樣經歷這些事情
[00:04:52.960 --> 00:04:56.240]  我想每一天對於他來說都不是很值得期待
[00:04:56.240 --> 00:04:59.680]  因為在他生命上都經歷很多很痛苦
[00:04:59.680 --> 00:05:01.840]  甚至很不容易的時間
[00:05:01.840 --> 00:05:03.600]  今天我想和大家一起去看的是
[00:05:03.600 --> 00:05:07.920]  他究竟是如何走出這個困局呢
[00:05:07.920 --> 00:05:10.320]  很想和大家分享一段經文
[00:05:10.320 --> 00:05:13.840]  是來自《馬可福音》的五章25至34節
[00:05:13.840 --> 00:05:16.480]  今天會和大家逐一看
[00:05:16.480 --> 00:05:20.080]  究竟這個人發生了什麼事
[00:05:20.080 --> 00:05:24.160]  很想邀請大家和我們讀這兩節經文
[00:05:24.160 --> 00:05:26.640]  我想邀請大家一起讀,準備起
[00:05:26.640 --> 00:05:28.400]  有一個女人
[00:05:28.400 --> 00:05:30.640]  12年的血流
[00:05:30.800 --> 00:05:34.320]  有些醫生裡許多的苦
[00:05:34.320 --> 00:05:38.480]  又花盡了他所有的一點也不見好
[00:05:38.480 --> 00:05:41.120]  病逝反倒更重要
[00:05:41.120 --> 00:05:42.800]  很特別
[00:05:42.800 --> 00:05:44.480]  作者馬可
[00:05:44.480 --> 00:05:49.120]  其實他用了六個句子去形容一個女人
[00:05:49.120 --> 00:05:51.040]  她的身世是怎樣
[00:05:51.040 --> 00:05:52.160]  這個身世
[00:05:52.160 --> 00:05:53.920]  當大家讀的時候
[00:05:53.920 --> 00:05:55.920]  好像很沒有盼望
[00:05:55.920 --> 00:05:57.760]  很痛苦、很失落
[00:05:57.760 --> 00:06:01.920]  他說一個女人患了12年的血流症
[00:06:01.920 --> 00:06:05.040]  可能我們會問血流症是什麼
[00:06:05.040 --> 00:06:09.360]  其實是女士的月經不能夠停止
[00:06:09.360 --> 00:06:11.520]  甚至有經血失調的狀況
[00:06:11.520 --> 00:06:16.000]  就好像女生一年365天都在經歷月經
[00:06:16.000 --> 00:06:17.760]  還要是患了12年
[00:06:17.760 --> 00:06:25.760]  即是她4380天都持續不斷經歷月經的情況
[00:06:25.760 --> 00:06:28.320]  我猜女生應該心同感受
[00:06:28.320 --> 00:06:31.840]  一個星期已經很虛很不濟
[00:06:31.840 --> 00:06:36.080]  作為你的男朋友可能都繼續很虛很不濟
[00:06:36.080 --> 00:06:40.160]  不過全年都是這樣的情況
[00:06:40.160 --> 00:06:42.320]  還要12年
[00:06:42.320 --> 00:06:46.160]  都是在一個這麼虛弱的光景下
[00:06:46.160 --> 00:06:47.360]  不過
[00:06:47.360 --> 00:06:50.240]  這個也不是事情的全部
[00:06:50.240 --> 00:06:52.480]  因為經文這裡說
[00:06:52.480 --> 00:06:56.000]  不單單這個女人受到身體上的痛苦
[00:06:56.000 --> 00:06:59.200]  她更加承受的是環境帶給她的壓力
[00:06:59.200 --> 00:07:01.200]  和很多不同的排擠
[00:07:01.200 --> 00:07:03.440]  因為在當時的文化來說
[00:07:03.440 --> 00:07:06.160]  這個背景的女人
[00:07:06.160 --> 00:07:08.320]  其實會被視為不潔淨
[00:07:08.320 --> 00:07:10.160]  甚至被視為骯髒
[00:07:10.160 --> 00:07:14.400]  因為在舊約裡面很多不同的猶太律法都說
[00:07:14.400 --> 00:07:17.440]  這些人通常都是不潔淨的
[00:07:17.440 --> 00:07:20.640]  甚至在過程中要做很多不同的事情
[00:07:20.640 --> 00:07:25.280]  才可以令她變回要去贖罪
[00:07:25.280 --> 00:07:29.200]  甚至碰過她的人的物都是不潔淨的
[00:07:29.200 --> 00:07:32.320]  所以在過程中你會看到
[00:07:32.320 --> 00:07:35.600]  不同的經文有很多不同的背景
[00:07:35.600 --> 00:07:36.960]  都是在說
[00:07:36.960 --> 00:07:40.240]  原來當有這個情況的人
[00:07:40.240 --> 00:07:43.120]  其實不是什麼好東西
[00:07:43.120 --> 00:07:46.320]  所以我們會看到在這個文化底下
[00:07:46.320 --> 00:07:49.360]  這個女人就算她能夠結婚
[00:07:49.360 --> 00:07:51.920]  但其實她也不能生孩子
[00:07:51.920 --> 00:07:55.760]  男孩子也有權跟她離婚
[00:07:55.760 --> 00:07:58.400]  所以在當時的文化來說
[00:07:58.400 --> 00:08:00.160]  這個女人的背景
[00:08:00.160 --> 00:08:02.720]  其實她不能夠生孩子的時候
[00:08:02.720 --> 00:08:05.200]  她處於一個什麼狀況呢
[00:08:05.200 --> 00:08:07.600]  她處於一個沒有盼望
[00:08:07.600 --> 00:08:09.280]  好像什麼都沒有的
[00:08:09.280 --> 00:08:12.240]  好像一個死了的人的狀態
[00:08:12.240 --> 00:08:14.320]  我想對於她來說
[00:08:14.400 --> 00:08:19.440]  這個女人其實她是一個被所有人隔離的情況
[00:08:19.440 --> 00:08:22.800]  就好像當大家在幾年前COVID的時候
[00:08:22.800 --> 00:08:24.240]  你看到那些人在COVID的時候
[00:08:24.240 --> 00:08:25.840]  你就完全不想跟她相處
[00:08:25.840 --> 00:08:28.080]  不想碰她
[00:08:28.080 --> 00:08:30.400]  就好像一個這樣的情況
[00:08:30.400 --> 00:08:32.720]  是一個不被尊重
[00:08:32.720 --> 00:08:34.640]  甚至在過程中
[00:08:34.640 --> 00:08:37.440]  其實她自己的生命
[00:08:37.440 --> 00:08:41.360]  經歷的是她感到孤單感到寂寞
[00:08:41.360 --> 00:08:43.040]  不過我猜這個女人
[00:08:43.040 --> 00:08:45.200]  剛才大家讀了兩節的經文裡面
[00:08:45.200 --> 00:08:48.240]  其實你會看到她有嘗試過做出努力
[00:08:48.240 --> 00:08:51.200]  因為經文說她有試過在很多醫生裡面
[00:08:51.200 --> 00:08:52.880]  她去做很多不同的事情
[00:08:52.880 --> 00:08:55.840]  嘗試一下去做很多不同的改變
[00:08:55.840 --> 00:08:58.560]  你會看到她用盡所有的家產
[00:08:58.560 --> 00:09:01.760]  很希望她的情況有些改變
[00:09:01.760 --> 00:09:04.000]  不過我們看到的就是
[00:09:04.000 --> 00:09:06.240]  反而情況更加差
[00:09:06.240 --> 00:09:09.280]  甚至更加弄巧反拙
[00:09:09.280 --> 00:09:12.000]  我們想像到的是這個女人
[00:09:12.000 --> 00:09:14.560]  她充滿了在一個什麼光景下
[00:09:14.560 --> 00:09:17.280]  是一個困境是一個絕望
[00:09:17.280 --> 00:09:19.760]  對於她來說其實好像
[00:09:19.760 --> 00:09:22.880]  所有的希望都幻滅了
[00:09:22.880 --> 00:09:26.320]  我猜她承受著的是身心靈
[00:09:26.320 --> 00:09:30.640]  所有的東西都帶給她的就是痛苦痛苦痛苦
[00:09:30.640 --> 00:09:32.960]  我會說的是雖然
[00:09:32.960 --> 00:09:37.440]  我猜我們沒有像這個女人這樣承受身體上的痛苦
[00:09:37.440 --> 00:09:40.640]  不過可能我們生活上
[00:09:40.640 --> 00:09:42.640]  都說少了各位朋友弟姐妹
[00:09:42.640 --> 00:09:44.800]  可能我們會經歷到不同的事情
[00:09:44.800 --> 00:09:47.280]  同樣都帶給我們生命不容易
[00:09:47.280 --> 00:09:49.600]  甚至痛苦的事情
[00:09:49.600 --> 00:09:51.600]  很想分享一個年輕人的故事
[00:09:51.600 --> 00:09:53.360]  我認識這位年輕人的時候
[00:09:53.360 --> 00:09:54.880]  其實他是中六
[00:09:54.880 --> 00:09:58.720]  我那時候是他的小組的導師
[00:09:58.720 --> 00:10:02.960]  他這個人是有一種很特別的特質
[00:10:02.960 --> 00:10:07.280]  就是其實他又不是在小組裡不活躍
[00:10:07.280 --> 00:10:09.520]  不過有時候他說話的時候
[00:10:09.520 --> 00:10:11.920]  就很不喜歡分享自己的事情
[00:10:11.920 --> 00:10:14.800]  甚至每做一件事情的時候就三分鐘熱讀
[00:10:14.800 --> 00:10:16.400]  做完這個就試試做那個
[00:10:16.400 --> 00:10:18.240]  做完那個就試試做那個
[00:10:18.240 --> 00:10:22.240]  之後他回團契回教會的時候都會有一個情況
[00:10:22.240 --> 00:10:26.560]  通常頭一二月他就很regular地回
[00:10:26.560 --> 00:10:30.000]  之後去到第三四月他就會突然間消失了
[00:10:30.000 --> 00:10:31.520]  好像人間蒸發了
[00:10:31.520 --> 00:10:34.480]  之後那兩個月又再出現
[00:10:34.480 --> 00:10:38.000]  之後在過程中作為導師
[00:10:38.000 --> 00:10:39.200]  最喜歡關心他什麼
[00:10:39.200 --> 00:10:40.480]  關心他為什麼不回
[00:10:40.480 --> 00:10:43.360]  什麼原因 發生什麼事
[00:10:43.360 --> 00:10:44.480]  和他聊天的時候
[00:10:44.480 --> 00:10:46.400]  和另一個導師聊天的時候
[00:10:46.400 --> 00:10:49.600]  我發現他這個情況
[00:10:49.600 --> 00:10:52.000]  原來背後再慢慢聊的時候
[00:10:52.000 --> 00:10:54.640]  原來他生命上有很多不同的事情
[00:10:54.640 --> 00:10:59.760]  甚至這些事情是來自他成長帶來的傷痕
[00:10:59.760 --> 00:11:03.520]  他至少在家裡和家人的關係都不是很好
[00:11:03.520 --> 00:11:05.920]  特別是和媽媽的關係
[00:11:05.920 --> 00:11:08.640]  他形容媽媽是一個怎樣的媽媽呢
[00:11:08.640 --> 00:11:11.760]  他形容媽媽是一時對他很冷冰冰
[00:11:11.760 --> 00:11:13.120]  什麼都不理他
[00:11:13.120 --> 00:11:16.960]  但一時間就會很嚴厲地去對待他
[00:11:16.960 --> 00:11:20.400]  他自己感受到的就是從小對媽媽的印象就是
[00:11:20.400 --> 00:11:22.560]  好像經常都被拒絕
[00:11:22.560 --> 00:11:25.440]  甚至有很多言語上的傷害
[00:11:25.440 --> 00:11:27.200]  甚至行動上的傷害
[00:11:27.200 --> 00:11:29.760]  要趕他出門口
[00:11:29.760 --> 00:11:32.160]  這些情況其實都令他
[00:11:32.160 --> 00:11:37.520]  都不知道在家裡生存的價值是什麼
[00:11:37.520 --> 00:11:39.360]  他慢慢成長過後
[00:11:39.360 --> 00:11:41.600]  他嘗試一下的就是
[00:11:41.600 --> 00:11:44.880]  家裡得不到這些價值 得不到這些東西
[00:11:44.880 --> 00:11:47.200]  他嘗試去找不同的出路
[00:11:47.200 --> 00:11:48.320]  他有嘗試過的是
[00:11:48.320 --> 00:11:50.880]  既然自己好像做錯了一些事情
[00:11:50.880 --> 00:11:55.280]  媽媽又帶給他很多不同的言語上的傷害
[00:11:55.280 --> 00:11:57.600]  他有嘗試過去傷害自己
[00:11:57.600 --> 00:11:59.840]  他有嘗試過去戒搜
[00:11:59.840 --> 00:12:01.360]  他也想過不同的方法
[00:12:01.360 --> 00:12:04.320]  他很想去結束自己的生命
[00:12:04.320 --> 00:12:05.920]  但同樣他知道
[00:12:05.920 --> 00:12:08.640]  好像這些東西都不知道有什麼出路
[00:12:08.640 --> 00:12:11.760]  他就再嘗試一下去找很多不同的東西
[00:12:11.760 --> 00:12:13.280]  去找自己的價值
[00:12:13.280 --> 00:12:16.000]  他嘗試在關係 在拍拖上
[00:12:16.000 --> 00:12:20.000]  去嘗試去找回那種失落了的愛和重視
[00:12:20.000 --> 00:12:22.400]  不過當他越拍得多拖的時候
[00:12:22.400 --> 00:12:26.400]  他發現帶來的是更加多的傷害
[00:12:26.400 --> 00:12:29.680]  他很想嘗試去為另一半付出更多東西
[00:12:29.680 --> 00:12:31.280]  很嘗試去捉緊
[00:12:31.280 --> 00:12:32.960]  但帶來的是什麼呢
[00:12:32.960 --> 00:12:36.560]  是更加多的傷害和失望
[00:12:36.560 --> 00:12:39.120]  我猜在這個過程裡面
[00:12:39.120 --> 00:12:43.040]  這個年輕人面對著可能家庭的關係不好
[00:12:43.040 --> 00:12:44.560]  去到一個位置他選擇的
[00:12:44.560 --> 00:12:47.760]  去找很多不同的出路 找到很多不同的價值
[00:12:47.760 --> 00:12:52.240]  但他經歷的反而是很多自我的傷害
[00:12:52.240 --> 00:12:54.640]  各位朋友 同學 兄弟姐妹
[00:12:54.640 --> 00:12:57.600]  我猜他在我們生命上
[00:12:57.600 --> 00:12:59.760]  可能在我們的人際關係上
[00:12:59.760 --> 00:13:01.520]  我不知道會不會
[00:13:01.520 --> 00:13:04.800]  你說多或少都可能經歷過一些傷痕
[00:13:04.800 --> 00:13:09.520]  經歷過被傷害 被排擠 被人誤會
[00:13:09.520 --> 00:13:13.840]  可能甚至是都影響你怎樣看自己的價值
[00:13:13.840 --> 00:13:18.640]  覺得自己很差 覺得自己不值得被愛
[00:13:18.640 --> 00:13:21.120]  或者可能我們都嘗試過
[00:13:21.120 --> 00:13:22.560]  在過程裡面
[00:13:22.560 --> 00:13:26.000]  都用盡很多不同的方法去解決
[00:13:26.000 --> 00:13:29.920]  可能我們嘗試努力去成為人們眼中的好
[00:13:29.920 --> 00:13:32.480]  可能我們嘗試去找很多不同的關係
[00:13:32.480 --> 00:13:34.640]  去得到別人的重視
[00:13:34.640 --> 00:13:37.600]  甚至我們嘗試找很多不同的東西
[00:13:37.600 --> 00:13:40.160]  去達成或者去麻醉自己
[00:13:40.160 --> 00:13:42.640]  去希望在當中找到自己的價值
[00:13:42.640 --> 00:13:46.000]  以及值得可以留戀的地方
[00:13:46.000 --> 00:13:48.480]  不過當我們越想去忘記
[00:13:48.480 --> 00:13:51.280]  一些過去的傷痕和痛苦的時候
[00:13:51.280 --> 00:13:53.360]  可能我們好像這個女人一樣
[00:13:53.360 --> 00:13:55.680]  我們花盡一切的努力
[00:13:55.680 --> 00:13:57.920]  但是好像得不到改善
[00:13:57.920 --> 00:14:01.760]  反而更加承受著很多的傷害
[00:14:01.760 --> 00:14:05.600]  或者我們的生命裡面可能進入了一個這樣的循環
[00:14:05.600 --> 00:14:07.520]  當我們經歷痛苦的時候
[00:14:07.520 --> 00:14:10.720]  我們很嘗試去努力去找一些解脫的東西
[00:14:10.720 --> 00:14:13.040]  但是我們好像越找的時候
[00:14:13.040 --> 00:14:16.640]  我們以為有少許的改善
[00:14:16.640 --> 00:14:20.560]  但是承受的是可能更加多的失敗和挫折
[00:14:20.560 --> 00:14:24.080]  到了最後 日復一 年復一的時候
[00:14:24.080 --> 00:14:25.920]  我們會覺得就是
[00:14:25.920 --> 00:14:30.800]  算了 我唯有無奈地接受我的生命就是這樣
[00:14:30.800 --> 00:14:33.040]  可能我們生命上
[00:14:33.040 --> 00:14:35.680]  可能我們都活得好像那個女人一樣
[00:14:35.680 --> 00:14:39.840]  每一天都帶著一些少許的傷痛痛苦去生活
[00:14:39.840 --> 00:14:42.640]  我們嘗試去找一些快樂
[00:14:42.640 --> 00:14:46.240]  去突破或者去忘記那些東西
[00:14:46.240 --> 00:14:49.680]  但是好像生命反而變得更加破碎
[00:14:49.680 --> 00:14:52.240]  好像一種患得患失的情況
[00:14:52.240 --> 00:14:54.000]  弟兄姊妹 各位朋友
[00:14:54.000 --> 00:14:56.800]  很想問一下自己 問一下我們自己
[00:14:56.800 --> 00:15:03.280]  我們的生命其實是不是在一個這樣的情況裡面呢
[00:15:03.280 --> 00:15:08.160]  不過 我猜這個女人這個經歷仍然未完結
[00:15:08.160 --> 00:15:12.720]  當她生命上有一些不同的轉捩點的時候
[00:15:12.720 --> 00:15:14.640]  或者都成為我們的提醒
[00:15:14.640 --> 00:15:19.200]  很想邀請大家一起跟我去讀了之後的那兩節經文
[00:15:19.200 --> 00:15:21.440]  一起準備起
[00:15:21.440 --> 00:15:25.120]  她聽見耶穌的事 就從後頭來
[00:15:25.120 --> 00:15:28.560]  站在眾人中間 摸耶穌的衣裳
[00:15:28.560 --> 00:15:32.880]  意思說 我只摸她的衣裳 就別痊癒
[00:15:32.880 --> 00:15:36.320]  很特別 之後短短再多兩節經文
[00:15:36.320 --> 00:15:39.920]  好像將整個故事突然間又再轉變了
[00:15:39.920 --> 00:15:43.200]  我想對於這個女人來說 在她的處境裡面
[00:15:43.200 --> 00:15:47.840]  她生命的曙光是當她聽見耶穌的那一刻
[00:15:47.840 --> 00:15:52.320]  很特別 過往她聽過耶穌 嘩 這個很多人很厲害
[00:15:52.320 --> 00:15:55.520]  說過很多的鬼 知道他有多厲害
[00:15:55.520 --> 00:15:57.760]  聽別人說很多很多很多
[00:15:57.760 --> 00:16:02.240]  不過 當她面對自己生命裡面很迫切的情況下
[00:16:02.240 --> 00:16:06.000]  她受著很多過去十幾年的痛苦
[00:16:06.000 --> 00:16:08.640]  傷害 被人排斥
[00:16:08.640 --> 00:16:13.040]  在一個沒有希望的生活光景裡面
[00:16:13.040 --> 00:16:17.360]  她聽到耶穌的時候 她心裡面想像一樣東西就是
[00:16:17.360 --> 00:16:21.200]  嘩 耶穌是我的last hope 不如我盡地一搏
[00:16:21.200 --> 00:16:23.680]  就試一試他吧
[00:16:23.680 --> 00:16:26.000]  不過在經文裡面很特別
[00:16:26.000 --> 00:16:28.560]  她形容這個女人做的手法
[00:16:28.560 --> 00:16:32.160]  因為她生命裡面的限制和別人的眼光
[00:16:32.160 --> 00:16:35.360]  她選擇做什麼 她選擇低調地行事
[00:16:35.360 --> 00:16:40.720]  就是不要讓人知道她不合法的去接觸其他人
[00:16:40.720 --> 00:16:46.160]  希望靜悄悄有聲無色地摸一摸之後就馬上逃跑
[00:16:46.160 --> 00:16:48.480]  她就希望在這樣的情況下
[00:16:48.480 --> 00:16:52.000]  就想這樣去做
[00:16:52.000 --> 00:16:54.080]  不過我們會看到的是
[00:16:54.080 --> 00:16:57.120]  這個女人她不惜一切的
[00:16:57.120 --> 00:17:00.080]  希望的就是要去摸耶穌
[00:17:00.080 --> 00:17:02.400]  她希望的就是一樣東西
[00:17:02.400 --> 00:17:05.120]  就是她希望的是她能夠好起來
[00:17:05.120 --> 00:17:07.200]  我覺得能夠好起來這一樣東西
[00:17:07.200 --> 00:17:10.880]  是她生命裡面唯一一個的心願
[00:17:10.880 --> 00:17:13.760]  我們會看到的是這個女人
[00:17:13.760 --> 00:17:15.280]  她的生命很特別
[00:17:15.280 --> 00:17:16.800]  她在這個經歷裡面
[00:17:16.800 --> 00:17:18.800]  她經歷了一個這樣的過程
[00:17:18.800 --> 00:17:21.280]  她知道耶穌是誰
[00:17:21.280 --> 00:17:23.440]  而同樣她也相信的是
[00:17:23.440 --> 00:17:26.320]  耶穌是她在生命裡面絕境裡面
[00:17:26.320 --> 00:17:30.080]  她能夠抓緊的那個last hope的盼望
[00:17:30.080 --> 00:17:32.480]  而同樣她更加願意的就是
[00:17:32.480 --> 00:17:35.280]  她踏出一步有信心的行動
[00:17:35.280 --> 00:17:39.200]  就試一下的衝過去去摸耶穌
[00:17:39.200 --> 00:17:41.280]  我覺得很特別的是
[00:17:41.280 --> 00:17:44.160]  這個女人心底裡面的渴求
[00:17:44.160 --> 00:17:47.280]  碰上她知道耶穌是誰的時候
[00:17:47.280 --> 00:17:49.120]  這兩樣東西加起來
[00:17:49.120 --> 00:17:54.400]  推動她有一個動力去尋找這個盼望
[00:17:54.400 --> 00:17:56.800]  我覺得都好像我們
[00:17:56.800 --> 00:17:58.880]  每一個人平時都是這樣
[00:17:58.880 --> 00:18:00.640]  有時候我們人都是這樣
[00:18:00.640 --> 00:18:03.440]  我們心底渴望一些東西的時候
[00:18:03.440 --> 00:18:06.400]  那個渴望都會推動我們
[00:18:06.400 --> 00:18:08.720]  去嘗試去找一些東西
[00:18:08.720 --> 00:18:11.600]  舉一個很實質生活的例子
[00:18:11.600 --> 00:18:14.480]  如果你買了一部新的手機
[00:18:14.480 --> 00:18:18.320]  它現在正處於一個裸機的狀態
[00:18:18.320 --> 00:18:20.720]  如果你渴望的是
[00:18:20.720 --> 00:18:22.320]  你這部機不會很
[00:18:22.320 --> 00:18:24.320]  雖然可能你有買AppleCare
[00:18:24.320 --> 00:18:28.160]  但是你希望這個手機能夠得到保護的時候
[00:18:28.160 --> 00:18:30.960]  確實你心底裡面都有一個渴望的就是
[00:18:30.960 --> 00:18:35.040]  你希望買一個能夠堅固的手機殼
[00:18:35.040 --> 00:18:37.360]  能夠保護這部手機的
[00:18:37.360 --> 00:18:40.880]  其實我們人都是這樣
[00:18:40.880 --> 00:18:42.480]  我們都有一個渴望的時候
[00:18:42.480 --> 00:18:45.680]  我們就願意去尋找
[00:18:45.680 --> 00:18:48.960]  說回剛才那個年輕人的生命
[00:18:48.960 --> 00:18:52.480]  那個年輕人之後繼續有了教會
[00:18:52.480 --> 00:18:55.760]  其實從小到大他都知道耶穌是誰
[00:18:55.760 --> 00:18:59.440]  但是他都沒有好好地深入地去相信
[00:18:59.440 --> 00:19:04.240]  直至他去了一個教會服侍的旅程
[00:19:04.240 --> 00:19:09.600]  一個和當地一個服侍的對象的經歷
[00:19:09.600 --> 00:19:15.120]  令他再次勾起一些他兒時在關係上的傷害
[00:19:15.120 --> 00:19:18.480]  他發現原來他心裡有很多
[00:19:18.480 --> 00:19:23.600]  和人相處的恐懼他還沒有去解決
[00:19:23.600 --> 00:19:26.640]  所以在過程中他發現到這件事的時候
[00:19:26.640 --> 00:19:30.320]  之後他再回來香港去教會的營
[00:19:30.320 --> 00:19:35.600]  之後在過程中很多不同的經歷或者敬拜
[00:19:35.600 --> 00:19:37.040]  都讓他看到的是
[00:19:37.040 --> 00:19:38.800]  他看到一件事
[00:19:38.800 --> 00:19:40.480]  他發現他生命裡面
[00:19:40.480 --> 00:19:43.440]  他一直都活在一個什麼樣的光景下
[00:19:43.440 --> 00:19:45.280]  他一直都有回教會
[00:19:45.280 --> 00:19:48.400]  但是他的生命是一個沒有盼望
[00:19:48.400 --> 00:19:50.160]  找不到意義
[00:19:50.160 --> 00:19:53.680]  他不知道怎樣生存的光景下
[00:19:53.680 --> 00:19:58.000]  不過藉著那個營他體會到多一件事就是
[00:19:58.000 --> 00:20:03.200]  他發現他的生命在這麼黑暗的光景下
[00:20:03.200 --> 00:20:05.360]  其實不是辦法
[00:20:05.360 --> 00:20:08.240]  他嘗試去做一件事是什麼呢
[00:20:08.240 --> 00:20:10.480]  他嘗試去問神就是
