
[00:00:00.000 --> 00:00:03.360]  今天雲達也有說
[00:01:30.440 --> 00:01:32.880]  工作不拖泥帶水
[00:01:32.880 --> 00:01:34.000]  如果像我一樣
[00:01:34.000 --> 00:01:36.120]  喜歡的東西留到最後才享用
[00:01:36.120 --> 00:01:39.480]  那粒醬爆牛丸才吃
[00:01:39.480 --> 00:01:41.000]  那個人將會
[00:01:41.000 --> 00:01:43.160]  目標一定實現
[00:01:43.160 --> 00:01:45.600]  不過後來他連帶說
[00:01:45.600 --> 00:01:48.880]  目標過程如果突然有迷失的時候
[00:01:48.880 --> 00:01:51.200]  就會影響前進的動力
[00:01:51.200 --> 00:01:53.960]  「吓?不是吧?這樣就很不開心」
[00:01:53.960 --> 00:01:55.600]  是否開心
[00:01:55.600 --> 00:01:57.600]  是否幸福
[00:01:57.600 --> 00:02:01.040]  是否在乎我先吃甚麼
[00:02:01.040 --> 00:02:02.800]  我們作為基督徒
[00:02:02.800 --> 00:02:07.040]  我們生命是在乎甚麼
[00:02:07.040 --> 00:02:09.920]  今天職場行者
[00:02:09.920 --> 00:02:11.120]  第一講
[00:02:11.120 --> 00:02:12.920]  其實很感恩的
[00:02:12.920 --> 00:02:16.920]  這篇詩篇也是我在職場裏很大的祝福
[00:02:16.920 --> 00:02:19.800]  今天講題是「蒙福」的秘訣
[00:02:19.800 --> 00:02:21.800]  因為始終我們這裏都是成人
[00:02:21.800 --> 00:02:23.800]  所以名字很斯文
[00:02:23.800 --> 00:02:25.000]  「蒙福」的秘訣
[00:02:25.000 --> 00:02:27.000]  但我又很喜歡開心一點
[00:02:27.000 --> 00:02:29.600]  所以關鍵是「聰明的生活」
[00:02:29.600 --> 00:02:32.000]  怎樣生活得聰明一點
[00:02:32.000 --> 00:02:33.600]  有智慧一點
[00:02:33.600 --> 00:02:36.800]  我們今天一起看詩篇第一篇
[00:02:36.800 --> 00:02:39.400]  在看詩篇之前
[00:02:39.400 --> 00:02:42.200]  其實詩篇有150篇
[00:02:42.200 --> 00:02:45.600]  其實分了五卷
[00:02:45.600 --> 00:02:47.200]  我們看到PowerPoint
[00:02:47.200 --> 00:02:51.400]  它分了不同的卷數
[00:02:51.400 --> 00:02:56.400]  原來《釋經學者》說
[00:02:56.400 --> 00:03:03.000]  原來那五卷是根據《律法書》
[00:03:03.000 --> 00:03:04.000]  Torah
[00:03:04.000 --> 00:03:06.000]  分為「創出」「利民生」
[00:03:06.000 --> 00:03:08.000]  這裏說
[00:03:08.000 --> 00:03:11.000]  原來在第一卷、第二卷和第三卷
[00:03:11.000 --> 00:03:13.800]  一開始都是關於對比
[00:03:13.800 --> 00:03:15.800]  即是異人和惡人的命運
[00:03:15.800 --> 00:03:17.800]  好像剛剛雲達幫我們讀出
[00:03:17.800 --> 00:03:19.400]  異人的結局是怎樣
[00:03:19.400 --> 00:03:20.600]  惡人的結局是怎樣
[00:03:20.600 --> 00:03:23.000]  今天是第一講《職場行者》
[00:03:23.000 --> 00:03:26.000]  我選了詩篇第一篇
[00:03:26.000 --> 00:03:29.000]  這篇也是整個詩篇的序言
[00:03:29.000 --> 00:03:31.000]  即是開始
[00:03:31.000 --> 00:03:32.200]  主題是甚麼呢
[00:03:32.200 --> 00:03:35.000]  就是生命的抉擇
[00:03:35.000 --> 00:03:36.000]  代表甚麼呢
[00:03:36.000 --> 00:03:37.800]  個人的取向
[00:03:37.800 --> 00:03:39.400]  人開不開心
[00:03:39.400 --> 00:03:42.200]  幸不幸福
[00:03:42.200 --> 00:03:45.000]  是否在乎人生的際遇
[00:03:45.000 --> 00:03:48.800]  還是在乎我們怎樣選擇呢
[00:03:48.800 --> 00:03:50.800]  詩篇是以識別人
[00:03:50.800 --> 00:03:52.400]  智慧的文學
[00:03:52.400 --> 00:03:55.400]  教導我們怎樣用上帝的智慧
[00:03:55.400 --> 00:03:57.200]  去走我們人生的路
[00:03:57.200 --> 00:03:59.200]  《職場行者》亦一樣
[00:03:59.200 --> 00:04:02.800]  我們一起去看詩篇第一篇吧
[00:04:02.800 --> 00:04:07.600]  我請大家一起一次過讀出這六節經文
[00:04:07.600 --> 00:04:09.600]  預備,請
[00:04:09.600 --> 00:04:11.600]  不從惡人的計謀
[00:04:11.600 --> 00:04:13.800]  不站罪人的道路
[00:04:13.800 --> 00:04:16.400]  不坐盲人的座位
[00:04:16.400 --> 00:04:19.000]  為喜愛耶和華律法的
[00:04:19.000 --> 00:04:20.400]  就這思想
[00:04:20.400 --> 00:04:21.400]  他的律法
[00:04:21.400 --> 00:04:23.400]  這人便為有福
[00:04:23.400 --> 00:04:27.000]  他要像一棵樹栽在溪水旁
[00:04:27.000 --> 00:04:29.000]  按時候結果指
[00:04:29.000 --> 00:04:30.800]  熱紙也不敷乾
[00:04:30.800 --> 00:04:34.000]  凡他所做的盡都順利
[00:04:34.000 --> 00:04:36.000]  惡人並不是這樣
[00:04:36.000 --> 00:04:38.800]  就像堪披被風吹散
[00:04:38.800 --> 00:04:41.000]  因此當審判的時候
[00:04:41.000 --> 00:04:43.400]  惡人必站立不住
[00:04:43.400 --> 00:04:47.400]  罪人在義人的會中也是如此
[00:04:47.400 --> 00:04:49.200]  因為耶和華知道
[00:04:49.200 --> 00:04:50.400]  義人的道路
[00:04:50.400 --> 00:04:51.600]  惡人的道路
[00:04:51.600 --> 00:04:53.200]  卻必滅亡
[00:04:53.200 --> 00:04:55.400]  我們一起禱告吧
[00:04:55.400 --> 00:04:57.400]  差天父
[00:04:57.400 --> 00:04:59.200]  願意祢的靈
[00:04:59.200 --> 00:05:00.600]  帶領我們
[00:05:00.600 --> 00:05:02.800]  讓我們明白祢的心意
[00:05:02.800 --> 00:05:04.400]  並且透過詩篇
[00:05:04.400 --> 00:05:05.600]  我們回應祢
[00:05:05.600 --> 00:05:07.200]  禱告奉主命求
[00:05:07.200 --> 00:05:08.200]  阿們
[00:05:08.200 --> 00:05:09.200]  剛剛說過
[00:05:09.200 --> 00:05:12.000]  其實詩篇第一篇都是智慧詩
[00:05:12.000 --> 00:05:15.000]  我今天給了一個題目
[00:05:15.000 --> 00:05:16.200]  「夢幅的秘訣」
[00:05:16.200 --> 00:05:19.200]  Key to wise living
[00:05:19.200 --> 00:05:21.000]  有智慧的人是怎樣的呢?
[00:05:21.000 --> 00:05:22.400]  通常都是成功的
[00:05:22.400 --> 00:05:24.800]  我不知道說起成功人士
[00:05:24.800 --> 00:05:27.400]  你會想起哪一個
[00:05:27.400 --> 00:05:30.800]  但原來你也是成功人士
[00:05:30.800 --> 00:05:33.600]  因為你屬於神
[00:05:33.600 --> 00:05:35.000]  是有福的
[00:05:35.000 --> 00:05:36.600]  在詩篇我們剛剛看到
[00:05:36.600 --> 00:05:38.600]  其實在第二節尾
[00:05:38.600 --> 00:05:40.800]  「者人便為有福」
[00:05:40.800 --> 00:05:43.800]  原來在原文排在第一位
[00:05:43.800 --> 00:05:47.000]  有福的人就看這個詩篇
[00:05:47.000 --> 00:05:48.800]  原來有福
[00:05:48.800 --> 00:05:49.800]  Best
[00:05:49.800 --> 00:05:50.800]  Happy
[00:05:50.800 --> 00:05:52.600]  在整個舊約
[00:05:52.600 --> 00:05:54.200]  只出現了42次
[00:05:54.200 --> 00:05:57.000]  比我想像中少
[00:05:57.000 --> 00:05:59.000]  原來有35次
[00:05:59.000 --> 00:06:02.000]  就在智慧的書中
[00:06:02.000 --> 00:06:03.400]  智慧書包括
[00:06:03.400 --> 00:06:05.800]  詩篇、真言、約伯契
[00:06:05.800 --> 00:06:09.000]  和傳道書
[00:06:09.000 --> 00:06:11.000]  在「者人便為有福」
[00:06:11.000 --> 00:06:13.000]  如果你看回舊約經文
[00:06:13.000 --> 00:06:15.800]  很多都是跟著神話語而走的人
[00:06:15.800 --> 00:06:17.600]  「者人便為有福」
[00:06:17.600 --> 00:06:19.400]  所以今天看的詩篇
[00:06:19.400 --> 00:06:20.600]  都是很清晰
[00:06:20.600 --> 00:06:22.200]  有一些秘訣給我們
[00:06:22.200 --> 00:06:23.600]  讓我們知道怎樣跟
[00:06:23.600 --> 00:06:25.200]  就成為成功人士
[00:06:25.200 --> 00:06:26.600]  有福的人
[00:06:26.600 --> 00:06:28.600]  經文裏面有三個不
[00:06:28.600 --> 00:06:30.400]  有兩個要
[00:06:30.400 --> 00:06:31.400]  讓我們很清晰
[00:06:31.400 --> 00:06:32.800]  怎樣做一個成功人士
[00:06:32.800 --> 00:06:34.400]  有福的人
[00:06:34.400 --> 00:06:36.000]  但是有沒有人
[00:06:36.000 --> 00:06:38.400]  為何我們一定要做成功人士呢?
[00:06:38.400 --> 00:06:40.400]  因為現在很流行「躺平」
[00:06:40.400 --> 00:06:44.400]  很流行「韭菜」
[00:06:44.400 --> 00:06:45.400]  我們問
[00:06:45.400 --> 00:06:46.400]  怎樣做成功人士
[00:06:46.400 --> 00:06:48.400]  很累的
[00:06:48.400 --> 00:06:50.400]  原來
[00:06:50.400 --> 00:06:52.400]  我們成為有福的人
[00:06:52.400 --> 00:06:53.400]  是神的旨意
[00:06:53.400 --> 00:06:55.400]  是祂給你的
[00:06:55.400 --> 00:06:56.400]  正如你信耶穌
[00:06:56.400 --> 00:06:58.400]  就得永生
[00:06:58.400 --> 00:06:59.400]  你信主
[00:06:59.400 --> 00:07:00.400]  跟祂
[00:07:00.400 --> 00:07:03.400]  你就是有福的
[00:07:03.400 --> 00:07:06.400]  我們怎樣決定生命的取向
[00:07:06.400 --> 00:07:08.400]  怎樣是開心不開心
[00:07:08.400 --> 00:07:10.400]  我們怎樣投資我們的人生呢?
[00:07:10.400 --> 00:07:13.400]  原來首先是我們的思想
[00:07:13.400 --> 00:07:15.400]  為何一定要蒙福呢?
[00:07:15.400 --> 00:07:18.400]  原來在詩篇裏面
[00:07:18.400 --> 00:07:19.400]  我們看
[00:07:19.400 --> 00:07:21.400]  當我們不選擇
[00:07:21.400 --> 00:07:22.400]  走神的路的時候
[00:07:22.400 --> 00:07:23.400]  有什麼結局呢?
[00:07:23.400 --> 00:07:25.400]  原來很痛苦的
[00:07:25.400 --> 00:07:27.400]  在第四到第六節那裏看
[00:07:27.400 --> 00:07:29.400]  因此當審判的時候
[00:07:29.400 --> 00:07:31.400]  惡人必站立不住
[00:07:31.400 --> 00:07:33.400]  罪人的義的會
[00:07:33.400 --> 00:07:35.400]  縱中也是如此
[00:07:35.400 --> 00:07:37.400]  惡人的結局很悲慘
[00:07:37.400 --> 00:07:39.400]  當主再回來審判的時候
[00:07:39.400 --> 00:07:41.400]  他站不住的
[00:07:41.400 --> 00:07:42.400]  站不住的意思就是
[00:07:42.400 --> 00:07:44.400]  永遠沉淪
[00:07:44.400 --> 00:07:45.400]  在義人的會中
[00:07:45.400 --> 00:07:47.400]  沒有他的份
[00:07:47.400 --> 00:07:48.400]  可能有時候
[00:07:48.400 --> 00:07:49.400]  都是我們的心態
[00:07:49.400 --> 00:07:50.400]  或者狀態
[00:07:50.400 --> 00:07:52.400]  我們有團契
[00:07:52.400 --> 00:07:54.400]  有教會都是好的
[00:07:54.400 --> 00:07:56.400]  但我們好像在教會裏面
[00:07:56.400 --> 00:07:57.400]  是一個圈外人
[00:07:57.400 --> 00:07:59.400]  跟神的關係是沒有的
[00:07:59.400 --> 00:08:01.400]  或者我們沒有神的旨意
[00:08:01.400 --> 00:08:03.400]  旨意的生命
[00:08:03.400 --> 00:08:05.400]  我們又怎可以享受
[00:08:05.400 --> 00:08:06.400]  在神裏面的相交
[00:08:06.400 --> 00:08:07.400]  所以這裏說
[00:08:07.400 --> 00:08:10.400]  好像跟義人的會中
[00:08:10.400 --> 00:08:12.400]  沒有份一樣
[00:08:12.400 --> 00:08:16.400]  當我看到這裏的時候
[00:08:16.400 --> 00:08:18.400]  我記起新約也有說過
[00:08:18.400 --> 00:08:20.400]  《馬太福音》七章21節說
[00:08:20.400 --> 00:08:22.400]  凡稱呼我主呀主呀的人
[00:08:22.400 --> 00:08:24.400]  不能進天閣
[00:08:24.400 --> 00:08:26.400]  因為他們奉我名傳道
[00:08:26.400 --> 00:08:28.400]  奉我名講鬼
[00:08:28.400 --> 00:08:30.400]  奉我名行很多義能
[00:08:30.400 --> 00:08:32.400]  但我不認識他
[00:08:32.400 --> 00:08:34.400]  這些都是惡人所做的
[00:08:34.400 --> 00:08:36.400]  你們去我吧
[00:08:36.400 --> 00:08:38.400]  因為可能我們回到教會
[00:08:38.400 --> 00:08:40.400]  但我們跟神沒有關係
[00:08:40.400 --> 00:08:41.400]  好像不認識他一樣
[00:08:41.400 --> 00:08:44.400]  原來我們要蒙福
[00:08:44.400 --> 00:08:46.400]  因為我們要跟神有份
[00:08:46.400 --> 00:08:48.400]  亦都是這樣說
[00:08:48.400 --> 00:08:50.400]  結局是甚麼
[00:08:50.400 --> 00:08:51.400]  如果我們跟神沒有份的時候
[00:08:51.400 --> 00:08:53.400]  不走蒙福的道路
[00:08:53.400 --> 00:08:54.400]  就好像第四節說的
[00:08:54.400 --> 00:08:57.400]  好像慷悲吹散一樣
[00:08:57.400 --> 00:08:59.400]  被風一吹就散
[00:08:59.400 --> 00:09:00.400]  很輕的
[00:09:00.400 --> 00:09:03.400]  沒有根、沒有生命、沒有重量
[00:09:03.400 --> 00:09:05.400]  亦都剛剛緊接
[00:09:05.400 --> 00:09:06.400]  那一段經文
[00:09:06.400 --> 00:09:09.400]  好像《馬太福音》七章26-27節
[00:09:09.400 --> 00:09:12.400]  如果不聽神話去行的人
[00:09:12.400 --> 00:09:15.400]  就好像一個無知的人
[00:09:15.400 --> 00:09:19.400]  把屋子建在沙土上
[00:09:19.400 --> 00:09:20.400]  沙土上會怎樣
[00:09:20.400 --> 00:09:22.400]  一有雨淋、一有水沖
[00:09:22.400 --> 00:09:24.400]  屋子就會倒塌
[00:09:24.400 --> 00:09:26.400]  所以為甚麼我們要蒙福
[00:09:26.400 --> 00:09:28.400]  因為我們要站立得住
[00:09:28.400 --> 00:09:32.400]  因為我們要把屋子放在盆石上
[00:09:32.400 --> 00:09:37.400]  為甚麼有蒙福的道路
[00:09:37.400 --> 00:09:39.400]  有時候我們走不上呢
[00:09:39.400 --> 00:09:41.400]  我們都知道神很好
[00:09:41.400 --> 00:09:44.400]  因為有時候我們被世界影響了
[00:09:44.400 --> 00:09:46.400]  我們進入經文
[00:09:46.400 --> 00:09:48.400]  我們要懂得選擇
[00:09:48.400 --> 00:09:53.400]  但有時候我們就選擇做了一些相反的事
[00:09:53.400 --> 00:09:55.400]  第一節那裡這樣說
[00:09:55.400 --> 00:09:57.400]  我們從了惡人的契謀
[00:09:57.400 --> 00:09:59.400]  站了罪人的道路
[00:09:59.400 --> 00:10:02.400]  坐了傲慢人的座位
[00:10:02.400 --> 00:10:05.400]  雖然我們在經文看到「不」
[00:10:05.400 --> 00:10:08.400]  但為甚麼我們做不到蒙福
[00:10:08.400 --> 00:10:10.400]  可能是因為我們跟隨了
[00:10:10.400 --> 00:10:12.400]  我們站在了
[00:10:12.400 --> 00:10:15.400]  或者坐在了罪人的座位上
[00:10:15.400 --> 00:10:18.400]  不合神心意的道路上
[00:10:18.400 --> 00:10:20.400]  契謀有說「建議」
[00:10:20.400 --> 00:10:22.400]  道路是甚麼
[00:10:22.400 --> 00:10:23.400]  即行事為人
[00:10:23.400 --> 00:10:24.400]  座位是甚麼
[00:10:24.400 --> 00:10:26.400]  即是罪會、罪責
[00:10:26.400 --> 00:10:30.400]  好像在思想、在行為
[00:10:30.400 --> 00:10:33.400]  以及我們的習慣裡
[00:10:33.400 --> 00:10:37.400]  走在不合神心意的身上
[00:10:37.400 --> 00:10:40.400]  可能我們跟隨了邪惡的建議去做
[00:10:40.400 --> 00:10:42.400]  好像他們行事為人
[00:10:42.400 --> 00:10:44.400]  跟他們同流合污
[00:10:44.400 --> 00:10:45.400]  為甚麼呢
[00:10:45.400 --> 00:10:48.400]  因為世界的方法容易很多
[00:10:48.400 --> 00:10:50.400]  快、厲害、有效
[00:10:50.400 --> 00:10:53.400]  如果我們有上過
[00:10:53.400 --> 00:10:57.400]  我們因福有蘇牧師的其中一寶
[00:10:57.400 --> 00:10:59.400]  「生生命、生生活」
[00:10:59.400 --> 00:11:02.400]  原來工作有很多罪
[00:11:02.400 --> 00:11:04.400]  都是三分一、大部分
[00:11:04.400 --> 00:11:08.400]  都是關錢事的
[00:11:08.400 --> 00:11:10.400]  我們看到現在
[00:11:10.400 --> 00:11:11.400]  你沒想過
[00:11:11.400 --> 00:11:15.400]  在現世代還有人賣豬仔
[00:11:15.400 --> 00:11:16.400]  原來台灣也有
[00:11:16.400 --> 00:11:18.400]  香港也有
[00:11:18.400 --> 00:11:19.400]  因為是甚麼
[00:11:19.400 --> 00:11:20.400]  賺快錢
[00:11:20.400 --> 00:11:25.400]  還有人本來可以走出那個地方
[00:11:25.400 --> 00:11:27.400]  但因為生意做得好
[00:11:27.400 --> 00:11:28.400]  又留在那裡
[00:11:28.400 --> 00:11:31.400]  但發生了很嚴重的問題
[00:11:31.400 --> 00:11:34.400]  可能生命等等
[00:11:34.400 --> 00:11:39.400]  又或者有一個日本的男生
[00:11:39.400 --> 00:11:42.400]  他出租自己
[00:11:42.400 --> 00:11:44.400]  因為他說不用做甚麼
[00:11:44.400 --> 00:11:50.400]  每個月都有可觀的收入
[00:11:50.400 --> 00:11:52.400]  有時候我們會選擇容易的道路
[00:11:52.400 --> 00:11:57.400]  有效的道路、快的道路
[00:11:57.400 --> 00:11:59.400]  或者你也不會做這些
[00:11:59.400 --> 00:12:02.400]  我們基督徒
[00:12:02.400 --> 00:12:04.400]  但有時候會不會就是
[00:12:04.400 --> 00:12:09.400]  我們用了生命很多時間
[00:12:09.400 --> 00:12:12.400]  去工作上
[00:12:12.400 --> 00:12:13.400]  可能加班很多
[00:12:13.400 --> 00:12:15.400]  或者回到教會
[00:12:15.400 --> 00:12:17.400]  可能很累
[00:12:17.400 --> 00:12:18.400]  星期日、星期六
[00:12:18.400 --> 00:12:20.400]  可能就是緊緊回到崇拜
[00:12:20.400 --> 00:12:21.400]  很多時間
[00:12:21.400 --> 00:12:25.400]  我就要做我生命沒有做過的事
[00:12:25.400 --> 00:12:28.400]  或者我要休息
[00:12:28.400 --> 00:12:31.400]  最近我和我的團友聊天
[00:12:31.400 --> 00:12:33.400]  他說有時候覺得
[00:12:33.400 --> 00:12:37.400]  付出和收穫不成正比
[00:12:37.400 --> 00:12:41.400]  他說因為要工作
[00:12:41.400 --> 00:12:44.400]  可能就是要工作的表現
[00:12:44.400 --> 00:12:46.400]  或者有很多freelance
[00:12:46.400 --> 00:12:48.400]  因為未來有很多計劃
[00:12:48.400 --> 00:12:51.400]  他星期六、日休息的時候
[00:12:51.400 --> 00:12:54.400]  連自己想做的事的力氣都沒有
[00:12:54.400 --> 00:12:58.400]  可能只可以睡覺
[00:12:58.400 --> 00:13:01.400]  有一位團友說
[00:13:01.400 --> 00:13:03.400]  她丈夫很想買樓
[00:13:03.400 --> 00:13:05.400]  所以做兩份工作
[00:13:05.400 --> 00:13:08.400]  正職和教球
[00:13:08.400 --> 00:13:10.400]  好了,到現在
[00:13:10.400 --> 00:13:13.400]  樓就買了
[00:13:13.400 --> 00:13:17.400]  但是目標達到又如何呢?
[00:13:17.400 --> 00:13:21.400]  原來她覺得很空虛
[00:13:21.400 --> 00:13:24.400]  所以我們在同時聊天的時候
[00:13:24.400 --> 00:13:26.400]  可能我們不會做惡人的事
[00:13:26.400 --> 00:13:28.400]  但我們會不會就是做了一些
[00:13:28.400 --> 00:13:32.400]  世界都帶著我們的事呢?
[00:13:32.400 --> 00:13:35.400]  雪球好像越滾越大
[00:13:35.400 --> 00:13:37.400]  越來越疲倦
[00:13:37.400 --> 00:13:40.400]  當我們一起在神的話語裡面
[00:13:40.400 --> 00:13:45.400]  我們一起和團友默想經文
[00:13:45.400 --> 00:13:47.400]  我們的回應是什麼呢?
[00:13:47.400 --> 00:13:49.400]  原來我們放了很多事
[00:13:49.400 --> 00:13:51.400]  會扭壞的東西在裡面
[00:13:51.400 --> 00:13:53.400]  當安靜下來
[00:13:53.400 --> 00:13:55.400]  看回神話語
[00:13:55.400 --> 00:13:58.400]  原來自己的需要是很簡單的
[00:13:58.400 --> 00:14:01.400]  但就用了很多心力和時間
[00:14:01.400 --> 00:14:03.400]  去預備去儲
[00:14:03.400 --> 00:14:05.400]  但最後是享受不到
[00:14:05.400 --> 00:14:07.400]  包括心靈
[00:14:07.400 --> 00:14:10.400]  那怎樣才可以選擇
[00:14:10.400 --> 00:14:12.400]  蒙福的道路呢?
[00:14:12.400 --> 00:14:16.400]  所以我們要懂得選擇
[00:14:16.400 --> 00:14:21.400]  就是要懂得神的話語
[00:14:21.400 --> 00:14:22.400]  懂什麼呢?
[00:14:22.400 --> 00:14:24.400]  第一就是懂路
[00:14:24.400 --> 00:14:27.400]  知道不要從,不要站
[00:14:27.400 --> 00:14:30.400]  不要坐,世界的道路
[00:14:30.400 --> 00:14:32.400]  我們都知道近朱且赤
[00:14:32.400 --> 00:14:34.400]  近物者黑
[00:14:34.400 --> 00:14:38.400]  因此我們不要跟著世界走
[00:14:38.400 --> 00:14:40.400]  怎樣不跟著世界走呢?
[00:14:40.400 --> 00:14:43.400]  因為我們身邊可能有很多
[00:14:43.400 --> 00:14:47.400]  惡人、罪人或者傲慢的人
[00:14:47.400 --> 00:14:51.400]  又和團友聊天
[00:14:51.400 --> 00:14:53.400]  當公司發生事的時候
[00:14:53.400 --> 00:14:55.400]  大家都會聚在一起放負
[00:14:55.400 --> 00:14:58.400]  可能會說一下上司
[00:14:58.400 --> 00:15:00.400]  沒有腦子的
[00:15:00.400 --> 00:15:04.400]  我出他的薪水好不好
[00:15:04.400 --> 00:15:06.400]  但是我們身邊
[00:15:06.400 --> 00:15:10.400]  有時候我們是否都做了那個人呢?
[00:15:10.400 --> 00:15:13.400]  因此我們很需要神的話語
[00:15:13.400 --> 00:15:14.400]  第一就是懂路
[00:15:14.400 --> 00:15:16.400]  不要站在他們身邊
[00:15:16.400 --> 00:15:19.400]  第二就是要懂得神的話
[00:15:19.400 --> 00:15:22.400]  就好像詩篇第二節那裡說
[00:15:22.400 --> 00:15:25.400]  為喜愛耶和華律法的
[00:15:25.400 --> 00:15:28.400]  晝夜思想,這人便為有福
[00:15:28.400 --> 00:15:30.400]  剛剛有三個筆
[00:15:30.400 --> 00:15:32.400]  有兩個要都是從這一節來的
[00:15:32.400 --> 00:15:35.400]  是要喜愛耶和華的律法
[00:15:35.400 --> 00:15:38.400]  和要晝夜思想
[00:15:38.400 --> 00:15:39.400]  喜愛是什麼意思呢?
[00:15:39.400 --> 00:15:42.400]  就是很喜歡、很喜悅
[00:15:42.400 --> 00:15:46.400]  快樂是發自內心的
[00:15:46.400 --> 00:15:48.400]  晝夜思想
[00:15:48.400 --> 00:15:54.400]  就好像常常、每時每刻
[00:15:54.400 --> 00:15:56.400]  思想這個字
[00:15:56.400 --> 00:15:59.400]  原文是有發出聲音的
[00:15:59.400 --> 00:16:01.400]  好像唱頌一樣
[00:16:01.400 --> 00:16:03.400]  唸頌一樣
[00:16:03.400 --> 00:16:05.400]  並且是很珍貴的
[00:16:05.400 --> 00:16:06.400]  很珍貴是什麼呢?
[00:16:06.400 --> 00:16:07.400]  你會留著它
[00:16:07.400 --> 00:16:08.400]  你會保住它
[00:16:08.400 --> 00:16:10.400]  不會被人搶走
[00:16:10.400 --> 00:16:12.400]  正如《新約經文》
[00:16:12.400 --> 00:16:13.400]  當你信著一刻
[00:16:13.400 --> 00:16:15.400]  就好像餘禍自補
[00:16:15.400 --> 00:16:18.400]  你不會被人搶走
[00:16:18.400 --> 00:16:20.400]  我們怎樣可以做到蒙福的道路呢?
[00:16:20.400 --> 00:16:22.400]  要懂得選擇
[00:16:22.400 --> 00:16:23.400]  我們要懂得路
[00:16:23.400 --> 00:16:24.400]  要懂得神的話
[00:16:24.400 --> 00:16:27.400]  所以由思想到行為
[00:16:27.400 --> 00:16:29.400]  我們才可以去到習慣
[00:16:29.400 --> 00:16:33.400]  剛剛在惡人的道路
[00:16:33.400 --> 00:16:35.400]  我們不跟隨神的道路的時候
[00:16:35.400 --> 00:16:39.400]  就好像屋子建在沙土上
[00:16:39.400 --> 00:16:43.400]  原來我們聽神的話去行
[00:16:43.400 --> 00:16:47.400]  在《馬太福音》7章24至25節說
[00:16:47.400 --> 00:16:51.400]  我們凡是聽了之後去行的人
[00:16:51.400 --> 00:16:54.400]  就好像一個聰明人
[00:16:54.400 --> 00:16:55.400]  不是無知
[00:16:55.400 --> 00:16:56.400]  是聰明人
[00:16:56.400 --> 00:16:58.400]  屋子建在盤石上
[00:16:58.400 --> 00:17:01.400]  一樣是雨淋、水沖、風吹的時候
[00:17:01.400 --> 00:17:03.400]  那間屋會怎樣呢?
[00:17:03.400 --> 00:17:04.400]  屹立不倒
[00:17:04.400 --> 00:17:07.400]  就好像建在盤石上
[00:17:07.400 --> 00:17:10.400]  怎樣懂得選擇蒙福的道路呢?
[00:17:10.400 --> 00:17:12.400]  要懂得路
[00:17:12.400 --> 00:17:13.400]  要懂得神的話
[00:17:13.400 --> 00:17:14.400]  最重要是什麼呢?
[00:17:14.400 --> 00:17:15.400]  懂得跟隨
[00:17:15.400 --> 00:17:17.400]  要跟隨著神
[00:17:17.400 --> 00:17:19.400]  跟隨著神的時候
[00:17:19.400 --> 00:17:21.400]  結果是怎樣呢?
[00:17:21.400 --> 00:17:23.400]  第三節
