
[00:00:00.000 --> 00:00:07.000]  早安,弟兄姊妹,新年快樂!
[00:04:12.000 --> 00:04:16.000]  你有沒有曾經見過類似這樣的基督徒呢
[00:04:16.000 --> 00:04:20.000]  按教會歷史背景來說
[00:04:20.000 --> 00:04:23.000]  當時在小亞細亞的教會
[00:04:23.000 --> 00:04:25.000]  正受著一種
[00:04:25.000 --> 00:04:28.000]  叫做洛斯底主義的異端影響
[00:04:28.000 --> 00:04:32.000]  很多似是而非的教導
[00:04:32.000 --> 00:04:35.000]  歪理或者一些錯誤的觀點
[00:04:35.000 --> 00:04:38.000]  其實已經滲入了當時的教會
[00:04:38.000 --> 00:04:42.000]  誤導那些根基不太穩定的基督徒
[00:04:42.000 --> 00:04:44.000]  去偏離正道
[00:04:44.000 --> 00:04:50.000]  於是約翰親筆寫了這幾封書信
[00:04:50.000 --> 00:04:55.000]  一方面要指出那些假教師的謬誤
[00:04:55.000 --> 00:04:59.000]  另一方面也要提醒弟兄姊妹
[00:04:59.000 --> 00:05:03.000]  他們要對舊恩的認識更加堅定
[00:05:03.000 --> 00:05:07.000]  要懂得分辨信仰的真偽
[00:05:07.000 --> 00:05:10.000]  今天我和大家宣講的經文
[00:05:10.000 --> 00:05:15.000]  在約翰一書一章一節至二章二節
[00:05:15.000 --> 00:05:19.000]  在一章一節至四節的序言裏
[00:05:19.000 --> 00:05:22.000]  約翰除了帶出了耶穌基督
[00:05:22.000 --> 00:05:26.000]  就是起初原有的生命之道這個重點之外
[00:05:26.000 --> 00:05:31.000]  也說出了透過傳講生命之道
[00:05:31.000 --> 00:05:35.000]  我們可以與人與神有相交
[00:05:35.000 --> 00:05:38.000]  而且可以得到滿足的喜樂
[00:05:38.000 --> 00:05:42.000]  也為全書揭開了序幕
[00:05:42.000 --> 00:05:47.000]  接著約翰在一章五節至二章二節
[00:05:47.000 --> 00:05:54.000]  他用了三次我們約說的假設性句子
[00:05:54.000 --> 00:05:56.000]  以反面的方式
[00:05:56.000 --> 00:06:01.000]  去舉出假教師三種錯誤的想法
[00:06:01.000 --> 00:06:05.000]  然後他再用三次約
[00:06:05.000 --> 00:06:10.000]  以正面的方式去回應或反駁以上的假設
[00:06:10.000 --> 00:06:13.000]  當我們要分辨信仰的真偽
[00:06:13.000 --> 00:06:17.000]  我們就要從三方面去做自我檢測
[00:06:17.000 --> 00:06:19.000]  第一方面
[00:06:19.000 --> 00:06:22.000]  我們是否仍然活在罪中呢?
[00:06:22.000 --> 00:06:23.000]  第二
[00:06:23.000 --> 00:06:25.000]  我們是否自欺無罪呢?
[00:06:25.000 --> 00:06:26.000]  第三
[00:06:26.000 --> 00:06:32.000]  我們是否否認了罪在我們生命的影響力呢?
[00:06:32.000 --> 00:06:35.000]  盼望透過今天的訊息
[00:06:35.000 --> 00:06:37.000]  讓我們去反思
[00:06:37.000 --> 00:06:41.000]  究竟我們與神的關係是怎樣的呢?
[00:06:41.000 --> 00:06:43.000]  我們可以怎樣做一個
[00:06:43.000 --> 00:06:47.000]  行在光明中的基督徒呢?
[00:06:47.000 --> 00:06:51.000]  我邀請大家一起去讀一章五至七節
[00:06:51.000 --> 00:06:56.000]  「神就是光,在他毫無黑暗,
[00:06:56.000 --> 00:07:02.000]  這是我們從主所聽見,又報給你們的訊息。
[00:07:02.000 --> 00:07:06.000]  我們若說我們與神有團契,
[00:07:06.000 --> 00:07:09.000]  卻仍在黑暗裡行走,
[00:07:09.000 --> 00:07:13.000]  就是說方話不實行真理了。
[00:07:13.000 --> 00:07:17.000]  我們若在光明中行走,
[00:07:17.000 --> 00:07:22.000]  如同神在光明中就彼此有團契,
[00:07:22.000 --> 00:07:28.000]  他兒子耶穌的血就洗淨我們一切的罪。」
[00:07:28.000 --> 00:07:32.000]  首先要分辨信仰的真偽
[00:07:32.000 --> 00:07:34.000]  行在光明中
[00:07:34.000 --> 00:07:39.000]  就要檢視自己是否仍然活在罪中
[00:07:39.000 --> 00:07:41.000]  在第五節
[00:07:41.000 --> 00:07:47.000]  約翰就以「神就是光,在他毫無黑暗」
[00:07:47.000 --> 00:07:51.000]  來帶出了這一段主題
[00:07:51.000 --> 00:07:53.000]  就是神是光
[00:07:53.000 --> 00:07:55.000]  光有什麼特性呢?
[00:07:55.000 --> 00:07:57.000]  光是用來照明的
[00:07:57.000 --> 00:08:01.000]  讓你看得清楚,看得見
[00:08:01.000 --> 00:08:06.000]  光明和黑暗是一個對比,也是一個對立
[00:08:06.000 --> 00:08:09.000]  兩者不可以並存
[00:08:09.000 --> 00:08:11.000]  有光就沒有黑暗
[00:08:11.000 --> 00:08:15.000]  有黑暗就沒有光
[00:08:15.000 --> 00:08:18.000]  而在神裡毫無黑暗是什麼呢?
[00:08:18.000 --> 00:08:24.000]  就是在神裡不會有任何的邪惡、虛荒
[00:08:24.000 --> 00:08:27.000]  隱藏在暗地裡的事
[00:08:27.000 --> 00:08:32.000]  不知道大家有沒有試過站在這個台上
[00:08:32.000 --> 00:08:34.000]  有沒有人試過?
[00:08:34.000 --> 00:08:36.000]  說說見證吧
[00:08:36.000 --> 00:08:41.000]  其實我對著有兩盞很燦爛的燈
[00:08:41.000 --> 00:08:43.000]  會照射著我們
[00:08:43.000 --> 00:08:45.000]  你看到這麼光
[00:08:45.000 --> 00:08:47.000]  除了我覺得很燦爛之外
[00:08:47.000 --> 00:08:50.000]  其實我還發現了一些東西
[00:08:50.000 --> 00:08:51.000]  什麼呢?
[00:08:51.000 --> 00:08:54.000]  就是在空氣中有些微塵
[00:08:54.000 --> 00:08:57.000]  在飄來飄去
[00:08:57.000 --> 00:09:01.000]  在強光底下看得相當清楚
[00:09:01.000 --> 00:09:03.000]  不過大家不用擔心
[00:09:03.000 --> 00:09:05.000]  我們空氣質素是沒有問題的
[00:09:05.000 --> 00:09:08.000]  我們拿了IAQ認證
[00:09:08.000 --> 00:09:12.000]  就好像人在神的光照底下
[00:09:12.000 --> 00:09:14.000]  我們的真惡
[00:09:14.000 --> 00:09:16.000]  包括隱藏的事
[00:09:16.000 --> 00:09:18.000]  就會無所遁形
[00:09:18.000 --> 00:09:20.000]  表露無為一樣
[00:09:20.000 --> 00:09:24.000]  正因為神就是光
[00:09:24.000 --> 00:09:28.000]  如果我們這群說跟神有相交的人
[00:09:28.000 --> 00:09:32.000]  我們就一定要活在光明之中
[00:09:32.000 --> 00:09:36.000]  願意向神闖開我們的生命
[00:09:36.000 --> 00:09:38.000]  在第六節
[00:09:38.000 --> 00:09:41.000]  約翰用了第一個假設性的提問
[00:09:41.000 --> 00:09:44.000]  來分辨信仰的真偽
[00:09:44.000 --> 00:09:49.000]  就是我們若說我們與神有團契
[00:09:49.000 --> 00:09:52.000]  卻仍在黑暗裡行走
[00:09:52.000 --> 00:09:55.000]  跟神有團契是什麼意思呢?
[00:09:55.000 --> 00:09:57.000]  就是有相交
[00:09:57.000 --> 00:09:58.000]  有相通
[00:09:58.000 --> 00:10:00.000]  又有親密的關係
[00:10:00.000 --> 00:10:03.000]  很深入認識的意思
[00:10:03.000 --> 00:10:05.000]  而在黑暗裡行走
[00:10:05.000 --> 00:10:09.000]  這個行字是一個現在式
[00:10:09.000 --> 00:10:13.000]  是強調一種慣性的行動
[00:10:13.000 --> 00:10:15.000]  甚至是一種常態
[00:10:15.000 --> 00:10:21.000]  通常是指人的罪性
[00:10:21.000 --> 00:10:23.000]  特別是指一個人
[00:10:23.000 --> 00:10:24.000]  他的行事為人
[00:10:24.000 --> 00:10:27.000]  各方面他仍然都活在罪裡面
[00:10:27.000 --> 00:10:29.000]  黑暗裡面
[00:10:29.000 --> 00:10:31.000]  這裡想說什麼呢?
[00:10:31.000 --> 00:10:32.000]  就是說一個人
[00:10:32.000 --> 00:10:37.000]  如果他宣稱自己與神有相交
[00:10:37.000 --> 00:10:40.000]  但他仍然持續過著
[00:10:40.000 --> 00:10:42.000]  在最終的生活
[00:10:42.000 --> 00:10:44.000]  不是行在真理裡面
[00:10:44.000 --> 00:10:46.000]  就是說謊
[00:10:46.000 --> 00:10:48.000]  表裡不一
[00:10:48.000 --> 00:10:53.000]  塑造一個虛假的形象
[00:10:53.000 --> 00:10:55.000]  曾經有人說
[00:10:55.000 --> 00:10:58.000]  穿了西裝不會變高層
[00:10:58.000 --> 00:11:01.000]  回教會不會變好人
[00:11:01.000 --> 00:11:03.000]  有沒有聽過?
[00:11:03.000 --> 00:11:07.000]  這句話說出了人生百態
[00:11:07.000 --> 00:11:11.000]  特別說到宗教的偽善
[00:11:11.000 --> 00:11:13.000]  通常我們會覺得
[00:11:13.000 --> 00:11:15.000]  回教會的人很好
[00:11:15.000 --> 00:11:16.000]  很有愛心
[00:11:16.000 --> 00:11:18.000]  樂於助人
[00:11:18.000 --> 00:11:19.000]  全部都是好人
[00:11:19.000 --> 00:11:21.000]  有沒有人這樣想的?
[00:11:21.000 --> 00:11:22.000]  沒有
[00:11:22.000 --> 00:11:25.000]  我們全部都是壞人
[00:11:25.000 --> 00:11:27.000]  我們知道實情
[00:11:27.000 --> 00:11:29.000]  實情未必是這樣
[00:11:29.000 --> 00:11:31.000]  甚至現實中我們看到
[00:11:31.000 --> 00:11:34.000]  很多基督徒的行徑
[00:11:34.000 --> 00:11:38.000]  比起那些沒有信仰的人更加差
[00:11:38.000 --> 00:11:40.000]  我們經常聽到高官
[00:11:40.000 --> 00:11:42.000]  我們沒有指誰
[00:11:42.000 --> 00:11:47.000]  高官、參政人士、明星
[00:11:47.000 --> 00:11:49.000]  社會一些知名人士
[00:11:49.000 --> 00:11:53.000]  高調說自己是基督徒
[00:11:53.000 --> 00:11:56.000]  但他們所作所為
[00:11:56.000 --> 00:11:59.000]  跟我們理解的信仰
[00:11:59.000 --> 00:12:02.000]  又好像不相符
[00:12:02.000 --> 00:12:04.000]  聽得最多
[00:12:04.000 --> 00:12:06.000]  有時聽弟兄姊妹分享
[00:12:06.000 --> 00:12:09.000]  職場上就慘些
[00:12:09.000 --> 00:12:12.000]  很多自稱基督徒的上司
[00:12:12.000 --> 00:12:15.000]  經常欺壓他們
[00:12:15.000 --> 00:12:17.000]  謾罵他們
[00:12:17.000 --> 00:12:20.000]  到處罵人
[00:12:20.000 --> 00:12:23.000]  見證很差
[00:12:23.000 --> 00:12:24.000]  另外
[00:12:24.000 --> 00:12:27.000]  有些基督徒同事又會講是講非
[00:12:27.000 --> 00:12:31.000]  工作隨隨便便又偷懶
[00:12:31.000 --> 00:12:33.000]  有人會說
[00:12:33.000 --> 00:12:35.000]  回到教會很有禮貌
[00:12:35.000 --> 00:12:37.000]  客客氣氣
[00:12:37.000 --> 00:12:38.000]  但步出教會
[00:12:38.000 --> 00:12:41.000]  對家人就粗聲粗氣
[00:12:41.000 --> 00:12:44.000]  不知道你還有沒有這樣的例子?
[00:12:44.000 --> 00:12:46.000]  如果我們信耶穌的人
[00:12:46.000 --> 00:12:49.000]  都是表裡不一
[00:12:49.000 --> 00:12:51.000]  我們的見證
[00:12:51.000 --> 00:12:55.000]  又怎能正面影響身邊的人
[00:12:55.000 --> 00:12:59.000]  影響這個世界呢?
[00:12:59.000 --> 00:13:01.000]  我聽到坊間很多人
[00:13:01.000 --> 00:13:04.000]  對基督徒都有點反感
[00:13:04.000 --> 00:13:09.000]  不是完全因為他們不同意基督教的信仰
[00:13:09.000 --> 00:13:10.000]  很多人反感
[00:13:10.000 --> 00:13:15.000]  可能是因為他們身邊認識一些基督徒
[00:13:15.000 --> 00:13:17.000]  他們都是假假地
[00:13:17.000 --> 00:13:19.000]  很虛偽
[00:13:19.000 --> 00:13:21.000]  究竟我們的生命
[00:13:21.000 --> 00:13:24.000]  是否都是這樣呢?
[00:13:24.000 --> 00:13:25.000]  在第七節
[00:13:25.000 --> 00:13:27.000]  約翰以正面的設問
[00:13:27.000 --> 00:13:30.000]  來教導我們應該怎樣做
[00:13:30.000 --> 00:13:33.000]  就是要行在光明中
[00:13:33.000 --> 00:13:36.000]  蒙主的潔淨
[00:13:36.000 --> 00:13:39.000]  剛才我們在第五節裡說了
[00:13:39.000 --> 00:13:40.000]  神是光
[00:13:40.000 --> 00:13:42.000]  在光裡怎樣?
[00:13:42.000 --> 00:13:44.000]  我們才能看得清楚
[00:13:44.000 --> 00:13:45.000]  看得見
[00:13:45.000 --> 00:13:49.000]  我們能夠行在光明中
[00:13:49.000 --> 00:13:50.000]  的意思
[00:13:50.000 --> 00:13:53.000]  不等於我們不犯罪
[00:13:53.000 --> 00:13:55.000]  而是當神的光
[00:13:55.000 --> 00:13:57.000]  光照我們的時候
[00:13:57.000 --> 00:14:00.000]  我們不再隱藏自己的罪
[00:14:00.000 --> 00:14:02.000]  不再遮掩自己的過犯
[00:14:02.000 --> 00:14:04.000]  而能夠敢於向神
[00:14:04.000 --> 00:14:06.000]  向人
[00:14:06.000 --> 00:14:09.000]  去承認自己的過犯
[00:14:09.000 --> 00:14:12.000]  所以當我們這樣做的時候
[00:14:12.000 --> 00:14:15.000]  我們就能夠有兩個正面的結果
[00:14:15.000 --> 00:14:16.000]  第一
[00:14:16.000 --> 00:14:18.000]  弟兄姊妹之間
[00:14:18.000 --> 00:14:20.000]  可以有團契
[00:14:20.000 --> 00:14:21.000]  第二
[00:14:21.000 --> 00:14:23.000]  藉著耶穌基督的補血
[00:14:23.000 --> 00:14:25.000]  我們的罪
[00:14:25.000 --> 00:14:26.000]  可以得到赦免
[00:14:26.000 --> 00:14:30.000]  而且不斷得到潔淨
[00:14:30.000 --> 00:14:32.000]  不知道大家有沒有聽過一首
[00:14:32.000 --> 00:14:35.000]  比較舊的詩歌
[00:14:35.000 --> 00:14:37.000]  就是叫做
[00:14:37.000 --> 00:14:40.000]  我們成為一渣人
[00:14:40.000 --> 00:14:42.000]  一渣人
[00:14:42.000 --> 00:14:45.000]  有聽過
[00:14:45.000 --> 00:14:47.000]  當中的歌詞說到
[00:14:47.000 --> 00:14:49.000]  我們因著耶穌得潔淨
[00:14:49.000 --> 00:14:50.000]  入光明
[00:14:50.000 --> 00:14:54.000]  同在主的愛中連結
[00:14:54.000 --> 00:14:57.000]  就好像這段經文一樣
[00:14:57.000 --> 00:14:59.000]  因著神的愛
[00:14:59.000 --> 00:15:01.000]  我們越能夠愛人
[00:15:01.000 --> 00:15:05.000]  當人能夠向神去闖開
[00:15:05.000 --> 00:15:07.000]  就越能夠向弟兄姊妹
[00:15:07.000 --> 00:15:09.000]  去誠實去分享
[00:15:09.000 --> 00:15:10.000]  他內心裡
[00:15:10.000 --> 00:15:13.000]  無論是好的還是不好的東西
[00:15:13.000 --> 00:15:16.000]  他不用再怕自己真實的一面
[00:15:16.000 --> 00:15:19.000]  呈現在別人的面前
[00:15:19.000 --> 00:15:22.000]  於是就可以脫下虛假的面具
[00:15:22.000 --> 00:15:25.000]  能夠坦誠相待
[00:15:25.000 --> 00:15:26.000]  弟兄姊妹
[00:15:26.000 --> 00:15:31.000]  我們是不是還很怕別人知道我們的軟弱
[00:15:31.000 --> 00:15:32.000]  知道我們不行
[00:15:32.000 --> 00:15:35.000]  或者在別人面前沒面子
[00:15:35.000 --> 00:15:37.000]  讓我們在神面前
[00:15:37.000 --> 00:15:41.000]  我們立志和神建立好的關係
[00:15:41.000 --> 00:15:46.000]  亦願意向弟兄姊妹坦誠分享生命
[00:15:46.000 --> 00:15:47.000]  互相守望
[00:15:47.000 --> 00:15:50.000]  做個表裡都一致的基督徒
[00:15:50.000 --> 00:15:52.000]  好不好
[00:15:52.000 --> 00:15:53.000]  好
[00:15:53.000 --> 00:15:56.000]  邀請大家一起讀一章八字九節
[00:15:56.000 --> 00:16:00.000]  我們若說自己沒有罪
[00:16:00.000 --> 00:16:02.000]  就是欺騙自己
[00:16:02.000 --> 00:16:05.000]  真理就不在我們裡面了
[00:16:05.000 --> 00:16:07.000]  我們若認自己的罪
[00:16:07.000 --> 00:16:09.000]  誠是信實的
[00:16:09.000 --> 00:16:10.000]  是公義的
[00:16:10.000 --> 00:16:12.000]  必要赦免我們的罪
[00:16:12.000 --> 00:16:15.000]  洗淨我們一切的不義
[00:16:15.000 --> 00:16:18.000]  然後要分辨信仰的真偽
[00:16:18.000 --> 00:16:20.000]  行在光明中
[00:16:20.000 --> 00:16:22.000]  我們就要檢視自己
[00:16:22.000 --> 00:16:25.000]  是不是自欺無罪
[00:16:25.000 --> 00:16:26.000]  在第八節
[00:16:26.000 --> 00:16:30.000]  約翰就用了另一個假設性的提問
[00:16:30.000 --> 00:16:33.000]  來去分辨信仰的真偽
[00:16:33.000 --> 00:16:38.000]  我們若說自己沒有罪
[00:16:38.000 --> 00:16:40.000]  We have no sin
[00:16:40.000 --> 00:16:41.000]  這個英文
[00:16:41.000 --> 00:16:43.000]  罪
[00:16:43.000 --> 00:16:45.000]  罪是一個名詞
[00:16:45.000 --> 00:16:47.000]  可以說是一個狀態
[00:16:47.000 --> 00:16:48.000]  一個特性
[00:16:48.000 --> 00:16:53.000]  這裡特別可以指到人的罪性
[00:16:53.000 --> 00:16:55.000]  其實我們沒有罪
[00:16:55.000 --> 00:16:57.000]  是想說什麼呢
[00:16:57.000 --> 00:17:01.000]  就是他們否定了人的罪性
[00:17:01.000 --> 00:17:05.000]  他們不承認自己犯罪
[00:17:05.000 --> 00:17:12.000]  他更加不覺得需要為自己做的任何事而覺得內疚
[00:17:12.000 --> 00:17:15.000]  反而他會將自己的罪
[00:17:15.000 --> 00:17:18.000]  推給原生家庭
[00:17:18.000 --> 00:17:20.000]  或者環境
[00:17:20.000 --> 00:17:22.000]  或者其他人
[00:17:22.000 --> 00:17:23.000]  甚至上帝
[00:17:23.000 --> 00:17:26.000]  他們連自己都欺騙了
[00:17:26.000 --> 00:17:30.000]  忽視自己生命裡有罪的事實
[00:17:30.000 --> 00:17:33.000]  真理就不在他們裡面了
[00:17:33.000 --> 00:17:36.000]  我們生活在這個世代裡
[00:17:36.000 --> 00:17:38.000]  其實可以這麼說
[00:17:38.000 --> 00:17:41.000]  就算街上也有類似的人
[00:17:41.000 --> 00:17:43.000]  明明自己做錯事
[00:17:43.000 --> 00:17:45.000]  但是不承認
[00:17:45.000 --> 00:17:49.000]  還將責任推給其他人
[00:17:49.000 --> 00:17:52.000]  想起前陣子上演的一部電影
[00:17:52.000 --> 00:17:54.000]  不知道大家有沒有猜到
[00:17:54.000 --> 00:17:56.000]  正義迴廊
[00:17:56.000 --> 00:17:58.000]  有沒有看過
[00:17:58.000 --> 00:18:00.000]  沒有看不要緊
[00:18:00.000 --> 00:18:06.000]  這部電影其實是真人真事改編的電影
[00:18:06.000 --> 00:18:08.000]  裡面的男主角
[00:18:08.000 --> 00:18:14.000]  明明他自己有預謀去殺害傷親
[00:18:14.000 --> 00:18:18.000]  但是他卻否認謀殺的罪名
[00:18:18.000 --> 00:18:21.000]  他還表達因為父母偏心
[00:18:21.000 --> 00:18:23.000]  因為不疼他
[00:18:23.000 --> 00:18:26.000]  所以他要動殺機
[00:18:26.000 --> 00:18:30.000]  近日也聽到很多騙案
[00:18:30.000 --> 00:18:33.000]  無論是網上有很多假的網站
[00:18:33.000 --> 00:18:36.000]  什麼交友網等等
[00:18:36.000 --> 00:18:39.000]  明明是一些騙人的騙局
[00:18:39.000 --> 00:18:42.000]  但是竟然說因為你蠢
[00:18:42.000 --> 00:18:45.000]  所以被人騙
[00:18:45.000 --> 00:18:47.000]  在我們信仰群體裡
[00:18:47.000 --> 00:18:50.000]  也一樣有這些情況
[00:18:50.000 --> 00:18:51.000]  什麼情況呢
[00:18:51.000 --> 00:18:56.000]  例如有些人明明是自己很難相處
[00:18:56.000 --> 00:18:59.000]  他可能是去怪別人
[00:18:59.000 --> 00:19:01.000]  是別人的問題
[00:19:01.000 --> 00:19:05.000]  再不是就歸咎原生家庭影響我
[00:19:05.000 --> 00:19:08.000]  我永遠都是沒有問題的
[00:19:08.000 --> 00:19:11.000]  有問題的一定是你
[00:19:11.000 --> 00:19:12.000]  我沒有問題
[00:19:12.000 --> 00:19:14.000]  我更加不需要去改
[00:19:14.000 --> 00:19:18.000]  於是就給自己很多藉口
[00:19:18.000 --> 00:19:20.000]  讓姐妹們
[00:19:20.000 --> 00:19:25.000]  當神的光暴露我們生命的問題的時候
[00:19:25.000 --> 00:19:27.000]  我們有什麼反應呢
[00:19:27.000 --> 00:19:29.000]  我們會不會迴避了它
[00:19:29.000 --> 00:19:31.000]  覺得小事吧
[00:19:31.000 --> 00:19:33.000]  這些是軟弱
[00:19:33.000 --> 00:19:35.000]  正常的事
[00:19:35.000 --> 00:19:39.000]  於是將自己的問題合理化了
[00:19:39.000 --> 00:19:43.000]  一個自欺的人其實是最可悲的
[00:19:43.000 --> 00:19:47.000]  因為他連自己也騙了
[00:19:47.000 --> 00:19:51.000]  他們不願意去正視自己生命裡的問題
[00:19:51.000 --> 00:19:55.000]  這些問題只會一直出現
[00:19:55.000 --> 00:19:58.000]  而他又會一直騙自己
[00:19:58.000 --> 00:20:01.000]  在第九節
[00:20:01.000 --> 00:20:04.000]  日漢以正面的切問來教導
[00:20:04.000 --> 00:20:06.000]  他們應該要怎樣做
[00:20:06.000 --> 00:20:08.000]  就是要持續認罪
[00:20:08.000 --> 00:20:11.000]  就可以得到赦免
[00:20:11.000 --> 00:20:16.000]  認罪是一個現在時態的動詞
[00:20:16.000 --> 00:20:18.000]  在這裡不單止指導人
[00:20:18.000 --> 00:20:21.000]  他用口或言語去表態
[00:20:21.000 --> 00:20:25.000]  更加指導他在思想和意志上
[00:20:25.000 --> 00:20:28.000]  他也有一個悔改的心
[00:20:28.000 --> 00:20:33.000]  當人願意認真去認罪的話
[00:20:33.000 --> 00:20:36.000]  按照神最基本的性情
[00:20:36.000 --> 00:20:39.000]  就是信實和公義
[00:20:39.000 --> 00:20:43.000]  神對認罪的人的回應也有兩方面
[00:20:43.000 --> 00:20:50.000]  第一,他一定會照應許赦免人一切的罪
[00:20:50.000 --> 00:20:53.000]  就是不再追究那個人的罪
[00:20:53.000 --> 00:20:56.000]  將他的罪一筆勾銷
[00:20:56.000 --> 00:20:59.000]  第二,他也會以耶穌基督的補血
[00:20:59.000 --> 00:21:02.000]  洗淨人的罪
[00:21:02.000 --> 00:21:07.000]  除去罪所帶來的污穢
[00:21:07.000 --> 00:21:10.000]  我記得我小時候
[00:21:10.000 --> 00:21:13.000]  就趁父母去喝酒
