
[00:00:00.000 --> 00:00:02.000]  頂展會主女平安
[00:04:39.000 --> 00:04:41.000]  它的好處是
[00:04:41.000 --> 00:04:46.000]  第一,我們會看到三個連接詞貫穿了這段經文
[00:04:46.000 --> 00:04:50.000]  所以、因為和因此
[00:04:50.000 --> 00:04:56.000]  並且這裡也有三個告訴我們我們必須要做的事
[00:04:56.000 --> 00:04:58.000]  就是要謹慎
[00:04:58.000 --> 00:05:01.000]  不要做愚蠢人
[00:05:01.000 --> 00:05:03.000]  要領悟主的道
[00:05:03.000 --> 00:05:08.000]  這就是這段經文裡面最重要讓我們看到的地方
[00:05:08.000 --> 00:05:14.000]  十五節開始的時候
[00:05:14.000 --> 00:05:17.000]  第一個字是一個命名的語氣
[00:05:17.000 --> 00:05:18.000]  是謹慎
[00:05:18.000 --> 00:05:20.000]  意思是看見
[00:05:20.000 --> 00:05:23.000]  新漢語譯叫做謹慎的時候
[00:05:23.000 --> 00:05:24.000]  是有什麼呢?
[00:05:24.000 --> 00:05:26.000]  是謹慎思考
[00:05:26.000 --> 00:05:28.000]  慎思明辨
[00:05:28.000 --> 00:05:30.000]  專心注意
[00:05:30.000 --> 00:05:32.000]  如果你問我
[00:05:32.000 --> 00:05:35.000]  我用一個廣東話很簡單的字給你看
[00:05:35.000 --> 00:05:37.000]  就是小心看路
[00:05:37.000 --> 00:05:39.000]  換句話說
[00:05:39.000 --> 00:05:40.000]  為什麼呢?
[00:05:40.000 --> 00:05:42.000]  不看路就跌死你
[00:05:42.000 --> 00:05:45.000]  還有就是
[00:05:45.000 --> 00:05:47.000]  十五節你可以這麼說
[00:05:47.000 --> 00:05:49.000]  日常生活裡面
[00:05:49.000 --> 00:05:51.000]  每一樣的決定
[00:05:51.000 --> 00:05:53.000]  你都要謹慎思考
[00:05:53.000 --> 00:05:56.000]  作出合宜的選擇
[00:05:56.000 --> 00:05:58.000]  並且去行動
[00:05:58.000 --> 00:06:01.000]  為什麼保羅對爾忽所教會的信徒
[00:06:01.000 --> 00:06:04.000]  要發出這樣的提醒呢?
[00:06:04.000 --> 00:06:07.000]  從他的所議給我們看見
[00:06:07.000 --> 00:06:11.000]  不是單單在十五、十六、十七節裡面的內容
[00:06:11.000 --> 00:06:13.000]  是和上文有關
[00:06:13.000 --> 00:06:16.000]  就是說十四節有關係的
[00:06:16.000 --> 00:06:23.000]  十四節說到什麼呢?
[00:06:23.000 --> 00:06:24.000]  他說
[00:06:24.000 --> 00:06:28.000]  睡著的人要醒過來
[00:06:28.000 --> 00:06:30.000]  從死人中起來
[00:06:30.000 --> 00:06:34.000]  基督就光照你們
[00:06:34.000 --> 00:06:36.000]  什麼是睡著的人呢?
[00:06:36.000 --> 00:06:38.000]  怎樣醒過來呢?
[00:06:38.000 --> 00:06:40.000]  很明顯
[00:06:40.000 --> 00:06:42.000]  首先是悔改
[00:06:42.000 --> 00:06:44.000]  接受耶穌基督成為救主
[00:06:44.000 --> 00:06:46.000]  生命的主的人
[00:06:46.000 --> 00:06:50.000]  救的生命保羅就形容是睡著的人
[00:06:50.000 --> 00:06:54.000]  而重生是被基督光照
[00:06:54.000 --> 00:06:56.000]  就是說你應該醒的人
[00:06:56.000 --> 00:06:59.000]  那些就是睡醒的人
[00:06:59.000 --> 00:07:03.000]  醒過來的生命應該怎樣呢?
[00:07:03.000 --> 00:07:04.000]  他說
[00:07:04.000 --> 00:07:06.000]  經歷了真光的照耀
[00:07:06.000 --> 00:07:11.000]  我們就是一個新的生命
[00:07:11.000 --> 00:07:14.000]  保羅的時間觀就是
[00:07:14.000 --> 00:07:16.000]  時間就是生命
[00:07:16.000 --> 00:07:17.000]  生命就是時間
[00:07:17.000 --> 00:07:19.000]  醒了就不要再睡
[00:07:19.000 --> 00:07:22.000]  醒了就要做一個醒了的人
[00:07:22.000 --> 00:07:25.000]  不要繼續做一個還沒睡醒的人
[00:07:25.000 --> 00:07:28.000]  因此
[00:07:28.000 --> 00:07:30.000]  他要我們開眼
[00:07:30.000 --> 00:07:32.000]  謹慎思考
[00:07:32.000 --> 00:07:34.000]  然後去做每一個決定
[00:07:34.000 --> 00:07:37.000]  不要像一個沒有智慧的人
[00:07:37.000 --> 00:07:40.000]  要像一個有智慧的人
[00:07:40.000 --> 00:07:46.000]  當我們說有智慧的時候
[00:07:46.000 --> 00:07:48.000]  是什麼意思呢?
[00:07:48.000 --> 00:07:51.000]  每一件事的發生臨到我們的時候
[00:07:51.000 --> 00:07:53.000]  我們要謹慎去分辨
[00:07:53.000 --> 00:07:57.000]  要知道什麼是敬畏神的事
[00:07:57.000 --> 00:07:59.000]  要知道什麼做的時候
[00:07:59.000 --> 00:08:01.000]  是讓我們遠離神的事
[00:08:01.000 --> 00:08:04.000]  這個是因為上帝重生了我們之後
[00:08:04.000 --> 00:08:07.000]  我們應該能夠做得到的
[00:08:07.000 --> 00:08:09.000]  並且知道什麼是罪惡
[00:08:09.000 --> 00:08:11.000]  什麼是異端
[00:08:11.000 --> 00:08:13.000]  甚至什麼是真理
[00:08:13.000 --> 00:08:15.000]  我們正在走的那條是正路
[00:08:15.000 --> 00:08:20.000]  我們是需要培養這種分辨的能力
[00:08:20.000 --> 00:08:23.000]  而讓我們行在神的旨意裡面
[00:08:23.000 --> 00:08:30.000]  謹慎行事就是培養這種辨別能力的方法
[00:08:30.000 --> 00:08:31.000]  我再說一次
[00:08:31.000 --> 00:08:36.000]  謹慎行事就是上帝光照了我們之後
[00:08:36.000 --> 00:08:40.000]  我們藉著這種謹慎行事成為了一種操練
[00:08:40.000 --> 00:08:46.000]  這種操練能夠讓我們辨別到什麼是對或者錯
[00:08:46.000 --> 00:08:49.000]  多年的侍奉裡面
[00:08:49.000 --> 00:08:54.000]  帶了弟兄姊妹信主之後
[00:08:54.000 --> 00:08:59.000]  弟兄姊妹最多問我什麼問題呢?
[00:08:59.000 --> 00:09:06.000]  就是
[00:09:06.000 --> 00:09:07.000]  他問我什麼呢?
[00:09:07.000 --> 00:09:08.000]  他就說
[00:09:08.000 --> 00:09:12.000]  信了耶穌還能不能打麻將
[00:09:12.000 --> 00:09:14.000]  能不能抽煙
[00:09:14.000 --> 00:09:18.000]  賭錢能不能賭
[00:09:18.000 --> 00:09:20.000]  其實可以告訴你
[00:09:20.000 --> 00:09:23.000]  我初初信主我都是這樣問我的目者的
[00:09:23.000 --> 00:09:24.000]  因為為什麼呢?
[00:09:24.000 --> 00:09:26.000]  不知道
[00:09:26.000 --> 00:09:28.000]  初初認識的時候
[00:09:28.000 --> 00:09:30.000]  但是聖靈光照我們
[00:09:30.000 --> 00:09:32.000]  我們問得就知道什麼
[00:09:32.000 --> 00:09:34.000]  那些是有問題的
[00:09:34.000 --> 00:09:36.000]  我們才去問
[00:09:36.000 --> 00:09:40.000]  到最後我去回答我們弟兄姊妹的時候
[00:09:40.000 --> 00:09:42.000]  我不會直接給他答案
[00:09:42.000 --> 00:09:51.000]  但是我用了哥林多前書十章二十三至到三十一節
[00:09:51.000 --> 00:09:53.000]  那裡這樣說的
[00:09:53.000 --> 00:09:56.000]  凡事都可行不一定有益處
[00:09:56.000 --> 00:10:00.000]  換句話說你做了對你不一定有益
[00:10:00.000 --> 00:10:04.000]  那抽煙對你有沒有益處呢?
[00:10:04.000 --> 00:10:06.000]  你說那些比較寶的
[00:10:06.000 --> 00:10:08.000]  沒事的
[00:10:08.000 --> 00:10:10.000]  可以吧
[00:10:10.000 --> 00:10:11.000]  賭錢會贏的
[00:10:11.000 --> 00:10:13.000]  他說不一定輸的
[00:10:13.000 --> 00:10:15.000]  對自己可能有益
[00:10:15.000 --> 00:10:17.000]  第二關是什麼呢?
[00:10:17.000 --> 00:10:19.000]  就是說
[00:10:19.000 --> 00:10:23.000]  凡事都可行但不一定造就人
[00:10:23.000 --> 00:10:25.000]  換句話說
[00:10:25.000 --> 00:10:29.000]  中國人的哲學是很清晰的
[00:10:29.000 --> 00:10:31.000]  過得自己過不過得人
[00:10:31.000 --> 00:10:34.000]  換句話說你做的事你會不會伴別人
[00:10:34.000 --> 00:10:38.000]  這個都是我們去學習一個操練
[00:10:38.000 --> 00:10:41.000]  有人說我四個人關上門打麻將
[00:10:41.000 --> 00:10:42.000]  沒有人看到的
[00:10:42.000 --> 00:10:44.000]  不怕
[00:10:44.000 --> 00:10:46.000]  但是第三關
[00:10:46.000 --> 00:10:48.000]  三十一節他說什麼呢?
[00:10:48.000 --> 00:10:51.000]  或吃或喝總要榮耀神
[00:10:51.000 --> 00:10:53.000]  換句話說
[00:10:53.000 --> 00:10:55.000]  當我們信了主之後
[00:10:55.000 --> 00:10:57.000]  你要做的事
[00:10:57.000 --> 00:10:59.000]  上帝光照你的時候
[00:10:59.000 --> 00:11:01.000]  其實你是分辨到的
[00:11:01.000 --> 00:11:03.000]  過得自己過得人
[00:11:03.000 --> 00:11:05.000]  過到神的關你就做
[00:11:05.000 --> 00:11:07.000]  是不是很簡單
[00:11:07.000 --> 00:11:11.000]  所以你自己是需要好好地
[00:11:11.000 --> 00:11:13.000]  神思明辨
[00:11:13.000 --> 00:11:14.000]  小心看路
[00:11:14.000 --> 00:11:17.000]  不要浪費了上帝叫醒你
[00:11:17.000 --> 00:11:21.000]  你仍然是活在以前的光景之中
[00:11:21.000 --> 00:11:25.000]  如果像魯迅先生說的
[00:11:25.000 --> 00:11:27.000]  你自己虛耗自己的時間
[00:11:27.000 --> 00:11:29.000]  你在做什麼呢?
[00:11:29.000 --> 00:11:33.000]  嚴重一點說是如同自殺
[00:11:33.000 --> 00:11:34.000]  為什麼呢?
[00:11:34.000 --> 00:11:35.000]  你浪費了時間
[00:11:35.000 --> 00:11:38.000]  第二就是你的時間是白過
[00:11:38.000 --> 00:11:42.000]  第三就是浪費了上帝重生了你的生命
[00:11:42.000 --> 00:11:45.000]  你說是不是很徹底呢?
[00:11:45.000 --> 00:11:49.000]  更深的有一個組長向我投訴
[00:11:49.000 --> 00:11:50.000]  他投訴什麼呢?
[00:11:50.000 --> 00:11:52.000]  就是說有一個新的組員
[00:11:52.000 --> 00:11:53.000]  他信了耶穌
[00:11:53.000 --> 00:11:55.000]  小聲問他
[00:11:55.000 --> 00:11:57.000]  喂!組長
[00:11:57.000 --> 00:11:58.000]  你信了主之後
[00:11:58.000 --> 00:12:01.000]  你還有沒有去嫖妓呢?
[00:12:01.000 --> 00:12:05.000]  組長當然是睜著眼睛看著他
[00:12:05.000 --> 00:12:07.000]  然後就告訴我
[00:12:07.000 --> 00:12:08.000]  我要跟隨的
[00:12:08.000 --> 00:12:09.000]  我就問弟兄
[00:12:09.000 --> 00:12:11.000]  弟兄怎麼說呢?
[00:12:11.000 --> 00:12:12.000]  他說很坦白的
[00:12:12.000 --> 00:12:13.000]  導師
[00:12:13.000 --> 00:12:15.000]  我去嫖妓是叔叔帶我去的
[00:12:15.000 --> 00:12:17.000]  他說是親叔
[00:12:17.000 --> 00:12:20.000]  就是說爸爸也知道
[00:12:20.000 --> 00:12:22.000]  我叔叔怎麼說呢?
[00:12:22.000 --> 00:12:24.000]  他說男人每個人都去嫖妓
[00:12:24.000 --> 00:12:25.000]  一定是這樣的
[00:12:25.000 --> 00:12:28.000]  不過你千萬要記得回家
[00:12:28.000 --> 00:12:30.000]  不要上身
[00:12:30.000 --> 00:12:32.000]  這樣就行了
[00:12:32.000 --> 00:12:34.000]  信了主之後
[00:12:34.000 --> 00:12:37.000]  這麼嚴重的價值觀和基督教的信仰
[00:12:37.000 --> 00:12:39.000]  你說是不是需要更新
[00:12:39.000 --> 00:12:41.000]  是不是需要悔改呢?
[00:12:41.000 --> 00:12:46.000]  所以我要跟大家說的是
[00:12:46.000 --> 00:12:48.000]  信主前和信主後
[00:12:48.000 --> 00:12:53.000]  其實我們都是同一個人
[00:12:53.000 --> 00:12:56.000]  過去成長的觀念
[00:12:56.000 --> 00:13:01.000]  是很影響我們繼續我們的生活
[00:13:01.000 --> 00:13:05.000]  所以行事為人要謹慎的意思是什麼呢?
[00:13:05.000 --> 00:13:08.000]  不要再像一個沒有智慧的人
[00:13:08.000 --> 00:13:10.000]  你要像有智慧的人
[00:13:10.000 --> 00:13:12.000]  就是說明顯信主之後
[00:13:12.000 --> 00:13:13.000]  睡醒了
[00:13:13.000 --> 00:13:16.000]  夢神的光照
[00:13:16.000 --> 00:13:19.000]  你就要懂得辨別
[00:13:19.000 --> 00:13:22.000]  正如針研怎麼說呢?
[00:13:22.000 --> 00:13:24.000]  針研說
[00:13:24.000 --> 00:13:27.000]  敬畏耶和華是智慧的開端
[00:13:27.000 --> 00:13:31.000]  慾望人藐視智慧的憤悔
[00:13:31.000 --> 00:13:35.000]  而九章十節說到認識耶和華
[00:13:35.000 --> 00:13:37.000]  就是智慧的開端
[00:13:37.000 --> 00:13:40.000]  認識智性者就是聰明
[00:13:40.000 --> 00:13:42.000]  經文告訴我們
[00:13:42.000 --> 00:13:44.000]  智慧人和沒有智慧人
[00:13:44.000 --> 00:13:46.000]  分別在哪裡
[00:13:46.000 --> 00:13:48.000]  經文讓我們知道
[00:13:48.000 --> 00:13:52.000]  若果我們正處於沒有智慧
[00:13:52.000 --> 00:13:54.000]  不敬畏神的裡面
[00:13:54.000 --> 00:13:56.000]  我們就在虛耗自己的時間
[00:13:56.000 --> 00:13:58.000]  沒有好好珍惜自己的生命
[00:13:58.000 --> 00:14:02.000]  沒有好好珍惜上帝重生我們的生命
[00:14:02.000 --> 00:14:04.000]  這個可以說是
[00:14:04.000 --> 00:14:06.000]  自己虛耗自己的時間
[00:14:06.000 --> 00:14:09.000]  是非常之可惜的
[00:14:09.000 --> 00:14:11.000]  新約裡面有一個很聰明的人
[00:14:11.000 --> 00:14:13.000]  記載在路加福音
[00:14:13.000 --> 00:14:17.000]  十二章十三至三十四節
[00:14:17.000 --> 00:14:20.000]  這個智慧人是怎樣的呢?
[00:14:20.000 --> 00:14:21.000]  他田產豐富
[00:14:21.000 --> 00:14:23.000]  蒙上帝祝福
[00:14:23.000 --> 00:14:25.000]  他的倉庫也裝不下
[00:14:25.000 --> 00:14:26.000]  他很聰明
[00:14:26.000 --> 00:14:28.000]  他說拆掉他裝的大的
[00:14:28.000 --> 00:14:30.000]  就能裝得下
[00:14:30.000 --> 00:14:32.000]  然後就可以吃得很飽
[00:14:32.000 --> 00:14:34.000]  又可以吃很久
[00:14:34.000 --> 00:14:36.000]  肯定沒問題
[00:14:36.000 --> 00:14:38.000]  但是聖經裡面的評語說什麼呢?
[00:14:38.000 --> 00:14:42.000]  他不知道生命是在上帝手裡
[00:14:42.000 --> 00:14:45.000]  當上帝收回他的生命的時候
[00:14:45.000 --> 00:14:47.000]  多多都無用
[00:14:47.000 --> 00:14:48.000]  換句話說
[00:14:48.000 --> 00:14:50.000]  這個極其量只是一個什麼呢?
[00:14:50.000 --> 00:14:52.000]  是很聰明的人
[00:14:52.000 --> 00:14:53.000]  很聰明
[00:14:53.000 --> 00:14:55.000]  不過不是智慧人
[00:14:55.000 --> 00:14:57.000]  是蠢人
[00:14:57.000 --> 00:14:59.000]  同不同意嗎?
[00:14:59.000 --> 00:15:03.000]  所以
[00:15:03.000 --> 00:15:06.000]  新的一年
[00:15:06.000 --> 00:15:08.000]  如果我們活了
[00:15:08.000 --> 00:15:10.000]  上帝已經重生了我們的生命
[00:15:10.000 --> 00:15:13.000]  大家知不知道自己重生了沒有?
[00:15:13.000 --> 00:15:15.000]  知道的
[00:15:15.000 --> 00:15:18.000]  是不是已經睜大眼睛醒了?
[00:15:18.000 --> 00:15:20.000]  應該小心看路
[00:15:20.000 --> 00:15:22.000]  如果你不看路
[00:15:22.000 --> 00:15:25.000]  就是說你是在虛耗自己的時間
[00:15:25.000 --> 00:15:29.000]  你沒有珍惜上帝給你的時間和生命
[00:15:29.000 --> 00:15:31.000]  你說是不是很可惜呢?
[00:15:31.000 --> 00:15:37.000]  所以
[00:15:37.000 --> 00:15:38.000]  新的一年
[00:15:38.000 --> 00:15:40.000]  首先我都期望大家
[00:15:40.000 --> 00:15:43.000]  要以下第一個立志
[00:15:43.000 --> 00:15:45.000]  這個立志是什麼呢?
[00:15:45.000 --> 00:15:49.000]  既然上帝已經光照了我們
[00:15:49.000 --> 00:15:52.000]  你願不願意
[00:15:52.000 --> 00:15:58.000]  照著上帝光照你的智慧去過每一天呢?
[00:15:58.000 --> 00:15:59.000]  是難的
[00:15:59.000 --> 00:16:01.000]  但是你要記住
[00:16:01.000 --> 00:16:04.000]  求主引導
[00:16:04.000 --> 00:16:06.000]  你敢說的時候
[00:16:06.000 --> 00:16:08.000]  上帝會幫你的
[00:16:08.000 --> 00:16:09.000]  我自己也是
[00:16:09.000 --> 00:16:11.000]  信主之後
[00:16:11.000 --> 00:16:12.000]  我還有吸煙的
[00:16:12.000 --> 00:16:13.000]  是很醜的
[00:16:13.000 --> 00:16:14.000]  特別是被人看到的時候
[00:16:14.000 --> 00:16:17.000]  都不知道要捐到哪裡去
[00:16:17.000 --> 00:16:19.000]  我只是跟上帝說什麼呢?
[00:16:19.000 --> 00:16:20.000]  上帝說很醜
[00:16:20.000 --> 00:16:21.000]  不過又戒不掉
[00:16:21.000 --> 00:16:23.000]  怎麼樣呢?你幫幫我吧
[00:16:23.000 --> 00:16:26.000]  直到我買了一包煙回來
[00:16:26.000 --> 00:16:28.000]  不知道那次是不是買了壞東西
[00:16:28.000 --> 00:16:29.000]  開了一包煙
[00:16:29.000 --> 00:16:31.000]  吸下去是臭的
[00:16:31.000 --> 00:16:32.000]  我感覺到
[00:16:32.000 --> 00:16:35.000]  是沒有辦法吸第二口
[00:16:35.000 --> 00:16:36.000]  那包煙是新的
[00:16:36.000 --> 00:16:37.000]  多麼捨不得
[00:16:37.000 --> 00:16:38.000]  大都丟掉了
[00:16:38.000 --> 00:16:39.000]  為什麼呢?
[00:16:39.000 --> 00:16:41.000]  臭的嘛
[00:16:41.000 --> 00:16:46.000]  如果你願意上帝幫你
[00:16:46.000 --> 00:16:49.000]  你就做這個勒紙
[00:16:49.000 --> 00:16:51.000]  上帝既然光照你
[00:16:51.000 --> 00:16:52.000]  你做不到的話
[00:16:52.000 --> 00:16:53.000]  告訴上帝
[00:16:53.000 --> 00:16:54.000]  求主幫助
[00:16:54.000 --> 00:16:56.000]  我絕對上帝一定幫你
[00:16:56.000 --> 00:16:58.000]  你信不信?
[00:16:58.000 --> 00:16:59.000]  是的
[00:16:59.000 --> 00:17:00.000]  你信就行了
[00:17:00.000 --> 00:17:02.000]  你不信就沒得救了
[00:17:02.000 --> 00:17:03.000]  因為你還在睡覺
[00:17:03.000 --> 00:17:06.000]  你信就有得救了
[00:17:06.000 --> 00:17:09.000]  所以這是第一
[00:17:09.000 --> 00:17:11.000]  還有就是
[00:17:11.000 --> 00:17:12.000]  究竟一個智慧人
[00:17:12.000 --> 00:17:14.000]  他有什麼特質呢?
[00:17:14.000 --> 00:17:19.000]  怎樣才算是一個智慧又敬畏神的人呢?
[00:17:19.000 --> 00:17:23.000]  我和大家去看保羅在十六和十七節
[00:17:23.000 --> 00:17:25.000]  他的現身說法
[00:17:25.000 --> 00:17:27.000]  第一就是把握時機
[00:17:27.000 --> 00:17:29.000]  愛惜光陰
[00:17:29.000 --> 00:17:32.000]  把握時機
[00:17:32.000 --> 00:17:35.000]  原文的意思是有個買贖
[00:17:35.000 --> 00:17:37.000]  或者是善用的意思
[00:17:37.000 --> 00:17:40.000]  買贖的意思是表示什麼呢?
[00:17:40.000 --> 00:17:42.000]  過去是虧蝕了
[00:17:42.000 --> 00:17:44.000]  已經沒有了
[00:17:44.000 --> 00:17:46.000]  今天我們要用我們的生命
[00:17:46.000 --> 00:17:47.000]  用我們的時間
[00:17:47.000 --> 00:17:50.000]  好好把這東西買回來
[00:17:50.000 --> 00:17:51.000]  就是說
[00:17:51.000 --> 00:17:53.000]  第二就是善用
[00:17:53.000 --> 00:17:55.000]  上帝既然光照了我們
[00:17:55.000 --> 00:17:58.000]  我們有在地上的日子
[00:17:58.000 --> 00:18:01.000]  你就不要浪費了
[00:18:01.000 --> 00:18:04.000]  你浪費了也是這樣過日子的
[00:18:04.000 --> 00:18:06.000]  但是不浪費的話
[00:18:06.000 --> 00:18:07.000]  你可以這麼說
[00:18:07.000 --> 00:18:09.000]  你就活得精彩
[00:18:09.000 --> 00:18:13.000]  就好像什麼呢?
[00:18:13.000 --> 00:18:17.000]  一個人做盤生意虧蝕了
[00:18:17.000 --> 00:18:19.000]  但是今天有機會讓你賺回來
[00:18:19.000 --> 00:18:20.000]  你想不想賺回來?
[00:18:20.000 --> 00:18:21.000]  還是隨便算了
[00:18:21.000 --> 00:18:22.000]  虧蝕了這麼多
[00:18:22.000 --> 00:18:23.000]  隨便吧
[00:18:23.000 --> 00:18:25.000]  他不是要你這樣
[00:18:25.000 --> 00:18:27.000]  還有這三年來
[00:18:27.000 --> 00:18:29.000]  你猜酒樓難不難捱?
[00:18:29.000 --> 00:18:31.000]  現在可以做了
[00:18:31.000 --> 00:18:33.000]  酒樓的老闆會不會說
[00:18:33.000 --> 00:18:34.000]  三年都虧蝕了
[00:18:34.000 --> 00:18:35.000]  繼續虧蝕吧
[00:18:35.000 --> 00:18:37.000]  不會的
