
[00:00:00.000 --> 00:00:05.680]  在講道之前 我們想一齊同心禱告
[00:06:32.800 --> 00:06:38.720]  探子視察完之後就覺得這個地方很小
[00:06:38.720 --> 00:06:40.480]  人又少
[00:06:40.480 --> 00:06:43.360]  派兩三千人過去就可以了
[00:06:43.360 --> 00:06:45.600]  不用勞師動眾
[00:06:45.600 --> 00:06:47.920]  結果他派給多一點
[00:06:47.920 --> 00:06:49.520]  三千人上去
[00:06:49.520 --> 00:06:53.760]  最後慘敗還死了三十六名士兵
[00:06:53.760 --> 00:06:56.480]  百姓的心消化如水
[00:06:56.480 --> 00:06:57.280]  即是什麼呢?
[00:06:57.280 --> 00:06:58.560]  驚到發抖
[00:06:58.560 --> 00:07:01.280]  和士氣開始崩潰
[00:07:01.280 --> 00:07:05.680]  可能我們會問到底發生什麼事
[00:07:05.680 --> 00:07:08.960]  剛剛才贏完耶利哥一戰
[00:07:08.960 --> 00:07:10.400]  贏得那麼漂亮
[00:07:10.400 --> 00:07:15.120]  為何區區一個艾城又輸得那麼難看
[00:07:15.120 --> 00:07:17.200]  是否有什麼戰術出錯
[00:07:17.200 --> 00:07:19.600]  或者情報失準
[00:07:19.600 --> 00:07:22.080]  或者約書亞用錯人
[00:07:22.080 --> 00:07:24.080]  用錯探子
[00:07:24.080 --> 00:07:27.680]  如果我們從軍事的角度去看
[00:07:27.680 --> 00:07:30.720]  這次失敗似乎是他輕敵
[00:07:30.720 --> 00:07:35.120]  或者忽略了軍事的部署
[00:07:35.120 --> 00:07:39.920]  他們以為憑著過往成功的例子
[00:07:39.920 --> 00:07:42.080]  或者以前很厲害
[00:07:42.080 --> 00:07:45.040]  靠自己的能力就可以應付
[00:07:45.040 --> 00:07:47.840]  但最關鍵的細節
[00:07:47.840 --> 00:07:49.120]  大家有沒有留意到
[00:07:49.120 --> 00:07:53.600]  其實經文是完全沒有記載約書亞在出兵之前
[00:07:53.600 --> 00:07:55.360]  曾經求問過神
[00:07:55.360 --> 00:07:59.840]  神也沒有發出任何的吩咐給他們
[00:07:59.840 --> 00:08:03.040]  有時候我們靈性也一樣
[00:08:03.040 --> 00:08:06.080]  當我們很驕傲、很自恃
[00:08:06.080 --> 00:08:10.000]  我們不再凡事去尋求神的時候
[00:08:10.000 --> 00:08:13.600]  這就成為了我們生命的一個破口
[00:08:13.600 --> 00:08:16.000]  慢慢影響我們的屬靈生命
[00:08:16.000 --> 00:08:18.400]  導致很嚴重的後果
[00:08:18.400 --> 00:08:23.520]  不知道大家有沒有試過家居滲漏的問題
[00:08:23.520 --> 00:08:26.080]  有沒有家中漏水
[00:08:26.080 --> 00:08:29.520]  或者你留在樓下
[00:08:29.520 --> 00:08:33.280]  我記得我以前住的一個地方
[00:08:33.280 --> 00:08:38.720]  一晚我發現客廳有一灘水
[00:08:38.720 --> 00:08:40.720]  我就不以為意
[00:08:40.720 --> 00:08:43.440]  就覺得是不是我弄濕了倒水
[00:08:43.440 --> 00:08:44.880]  我抹掉就算了
[00:08:44.880 --> 00:08:46.960]  接著第二天早上
[00:08:46.960 --> 00:08:50.320]  我就發現那灘水好像變大了
[00:08:50.320 --> 00:08:51.920]  明明已經抹掉了
[00:08:51.920 --> 00:08:53.680]  開始有些懸疑
[00:08:53.680 --> 00:08:54.880]  我就在想
[00:08:54.880 --> 00:08:58.160]  水?難道跟水管有關?
[00:08:58.160 --> 00:09:01.360]  我馬上就叫師傅來看看
[00:09:01.360 --> 00:09:08.160]  他說可能近廁所的水管有少許裂痕
[00:09:08.160 --> 00:09:09.920]  你看看要不要修理
[00:09:09.920 --> 00:09:10.880]  我就在想
[00:09:10.880 --> 00:09:13.200]  你也說得這麼輕鬆
[00:09:13.200 --> 00:09:14.000]  要不要修理
[00:09:14.000 --> 00:09:16.080]  我就算了
[00:09:16.080 --> 00:09:18.640]  反正也沒什麼事
[00:09:18.640 --> 00:09:20.320]  就打算隨它
[00:09:20.320 --> 00:09:23.600]  我記得時間飛逝
[00:09:23.600 --> 00:09:25.200]  過了一個星期之後
[00:09:25.200 --> 00:09:29.200]  一天晚上的凌晨三、四點
[00:09:29.200 --> 00:09:32.080]  我就不知為什麼突然間驚醒了
[00:09:32.080 --> 00:09:36.880]  看出去的客廳好像一片汪洋一樣
[00:09:36.880 --> 00:09:40.880]  整個客廳都濕了
[00:09:40.880 --> 00:09:45.120]  傢俬都濕了
[00:09:45.120 --> 00:09:48.480]  水又流到樓下
[00:09:48.480 --> 00:09:51.600]  接著抹了一整晚水之後
[00:09:51.600 --> 00:09:53.440]  地板第二天就慘了
[00:09:53.440 --> 00:09:56.080]  大家有沒有見過
[00:09:56.080 --> 00:09:59.360]  木地板撲起了
[00:09:59.360 --> 00:10:03.920]  每天就像越野賽一樣
[00:10:03.920 --> 00:10:07.760]  要回家
[00:10:07.760 --> 00:10:12.720]  因為我當初對那灘水不夠重視
[00:10:12.720 --> 00:10:14.960]  我沒有及時去處理它
[00:10:14.960 --> 00:10:18.320]  最後就搞到這麼大件事
[00:10:18.320 --> 00:10:21.760]  同樣生命的破口其實都是一樣
[00:10:21.760 --> 00:10:24.000]  如果我們開始的時候
[00:10:24.000 --> 00:10:25.520]  我們不去理會
[00:10:25.520 --> 00:10:27.200]  覺得是小問題
[00:10:27.200 --> 00:10:30.960]  驕傲、誤侵構成小事
[00:10:30.960 --> 00:10:34.000]  這個缺口就會越變越大
[00:10:34.000 --> 00:10:38.720]  直到最後演變成為靈性的危機
[00:10:38.720 --> 00:10:40.000]  弟兄姊妹
[00:10:40.000 --> 00:10:42.800]  內在生命的驕傲、自恥
[00:10:42.800 --> 00:10:46.000]  就是我們自己覺得很OK
[00:10:46.000 --> 00:10:47.120]  搞得定
[00:10:47.120 --> 00:10:52.160]  我們沒有將上帝放在眼內的開始
[00:10:52.160 --> 00:10:55.360]  約書亞和以色列人可能都是一樣
[00:10:55.360 --> 00:10:58.000]  他們以為自己可以搞得定
[00:10:58.000 --> 00:11:02.880]  但其實他們不知道背後有一個隱藏的秘密
[00:11:02.880 --> 00:11:07.360]  我們就回到七章一節看這個秘密是什麼
[00:11:07.360 --> 00:11:11.680]  就是說到艾城戰敗的真正原因
[00:11:11.680 --> 00:11:16.560]  就是以色列人在多滅之物上犯了罪
[00:11:16.560 --> 00:11:20.800]  就是亞綱他拿了那些多滅之物
[00:11:20.800 --> 00:11:25.120]  首先大家知不知道亞綱是誰?
[00:11:25.120 --> 00:11:27.040]  是人
[00:11:27.040 --> 00:11:30.640]  亞綱是屬於猶大之派
[00:11:30.640 --> 00:11:34.480]  是以色列人中最優秀的之派
[00:11:34.480 --> 00:11:38.160]  他的家譜表示他按血統來說
[00:11:38.160 --> 00:11:41.600]  他也是最純正的以色列人
[00:11:41.600 --> 00:11:43.040]  接著我們就問
[00:11:43.040 --> 00:11:45.360]  多滅之物是什麼?
[00:11:45.360 --> 00:11:48.000]  多滅之物有兩個意思
[00:11:48.000 --> 00:11:50.240]  第一是有分別出來
[00:11:50.240 --> 00:11:54.400]  指歸給神為聖的永獻之物
[00:11:54.400 --> 00:11:56.960]  例如新畜或者田地
[00:11:56.960 --> 00:11:59.760]  指他們已經屬於耶和華神
[00:11:59.760 --> 00:12:01.040]  歸為聖
[00:12:01.040 --> 00:12:04.800]  所以以色列人不可以留下它
[00:12:04.800 --> 00:12:08.640]  要全部獻給耶和華神為聖
[00:12:08.640 --> 00:12:14.480]  第二多滅之物就是要它全部毀滅的意思
[00:12:14.480 --> 00:12:20.240]  究竟亞綱拿了多滅之物又有什麼問題?
[00:12:20.240 --> 00:12:24.640]  其實以色列人每一場戰爭
[00:12:24.640 --> 00:12:27.920]  神都有祂獨特的戰略
[00:12:27.920 --> 00:12:30.480]  也有固定的吩咐
[00:12:30.480 --> 00:12:32.720]  對於耶利哥城一戰
[00:12:32.720 --> 00:12:34.320]  神很清楚地說
[00:12:34.320 --> 00:12:38.400]  這個城和其中所有的活物
[00:12:38.400 --> 00:12:39.680]  包括人畜
[00:12:39.680 --> 00:12:44.800]  全部都要在耶和華神面前毀滅
[00:12:44.800 --> 00:12:46.240]  但是對於下一章
[00:12:46.240 --> 00:12:48.560]  下一章還有就是八章
[00:12:48.560 --> 00:12:50.960]  也是一個艾城的戰爭
[00:12:50.960 --> 00:12:52.320]  神吩咐
[00:12:52.320 --> 00:12:56.160]  只是城內所奪取的財物和新畜
[00:12:56.160 --> 00:13:00.320]  你們可以拿來做自己的糧物
[00:13:00.320 --> 00:13:02.240]  所以百姓的責任
[00:13:02.240 --> 00:13:05.920]  是切實地遵守神的吩咐
[00:13:05.920 --> 00:13:09.360]  所以艾城戰敗的真正原因
[00:13:09.360 --> 00:13:12.080]  並不是單純軍事失誤
[00:13:12.080 --> 00:13:14.080]  或者敵中我寡
[00:13:14.080 --> 00:13:15.600]  而是以色列人
[00:13:15.600 --> 00:13:17.920]  他們由倚靠神
[00:13:17.920 --> 00:13:20.640]  代入了不敬畏神
[00:13:20.640 --> 00:13:23.840]  靠自己這個驕傲的陷阱
[00:13:23.840 --> 00:13:26.000]  當耶利哥城的勝利
[00:13:26.000 --> 00:13:28.560]  充分了百姓的頭腦之後
[00:13:28.560 --> 00:13:30.560]  他們直接將神
[00:13:30.560 --> 00:13:34.080]  由一個軍隊的元帥變為路人甲
[00:13:34.080 --> 00:13:36.080]  就是沒有當祂是神
[00:13:36.080 --> 00:13:37.760]  沒有當祂是道
[00:13:37.760 --> 00:13:42.000]  阿綱私藏了當滅之物這個行為
[00:13:42.000 --> 00:13:47.360]  更加是不敬畏神的最極致表現
[00:13:47.360 --> 00:13:52.080]  阿綱可能表面是貪心
[00:13:52.080 --> 00:13:54.080]  或者不遵守神的吩咐
[00:13:54.080 --> 00:13:55.520]  但核心是什麼呢?
[00:13:55.520 --> 00:14:00.160]  核心就是他不當神是什麼
[00:14:00.160 --> 00:14:01.840]  而這種心態就是
[00:14:01.840 --> 00:14:04.080]  神的命令只是參考
[00:14:04.080 --> 00:14:06.640]  我的利益才是最重要
[00:14:06.640 --> 00:14:11.360]  他就是完全沒有對神的恐懼
[00:14:11.360 --> 00:14:13.680]  賤敬、敬畏的心
[00:14:13.680 --> 00:14:17.920]  將尊主偉大變成尊我偉大
[00:14:17.920 --> 00:14:19.760]  在教會生活
[00:14:19.760 --> 00:14:22.400]  或者我們個人的生命裡面
[00:14:22.400 --> 00:14:25.520]  我們很容易將尊主偉大
[00:14:25.520 --> 00:14:27.760]  當作一個口號
[00:14:27.760 --> 00:14:29.120]  真正的敬畏
[00:14:29.120 --> 00:14:31.920]  是當我們有時候會做一些決定
[00:14:31.920 --> 00:14:35.040]  可能是對自己有利有益
[00:14:35.040 --> 00:14:37.200]  但違背真理的時候
[00:14:37.200 --> 00:14:40.320]  我們會否因為敬畏神
[00:14:40.320 --> 00:14:43.200]  敬畏神,我們願意去放棄
[00:14:43.200 --> 00:14:44.960]  當一切很順利
[00:14:44.960 --> 00:14:48.320]  或者我們覺得自己做得到的時候
[00:14:48.320 --> 00:14:51.360]  我們會否停下來想想
[00:14:51.360 --> 00:14:55.520]  如果沒有神,我們什麼都做不到
[00:14:55.520 --> 00:14:59.360]  今天我們最容易在哪些位置
[00:14:59.360 --> 00:15:01.200]  我們不敬畏神
[00:15:01.200 --> 00:15:04.400]  會否就像那群以色列人一樣
[00:15:04.400 --> 00:15:11.760]  在那些很容易、很小事的事上跌倒
[00:15:11.760 --> 00:15:15.040]  敬畏神不是當神舞刀
[00:15:15.040 --> 00:15:18.240]  也不是什麼都靠自己
[00:15:18.240 --> 00:15:22.320]  敬畏神就是謙卑地來到神的面前
[00:15:22.320 --> 00:15:25.280]  去承認自己有限和不足
[00:15:25.280 --> 00:15:30.000]  而且願意在凡事上都要尊主偉大
[00:15:30.000 --> 00:15:34.800]  接下來我們就看看這個秘密的代價是什麼
[00:15:34.800 --> 00:15:39.600]  我們一起去讀六節到九節
[00:15:39.600 --> 00:15:44.400]  「約書亞和以色列的長老就撕裂衣服
[00:15:44.400 --> 00:15:48.320]  在耶和華的約季前念伏於地
[00:15:48.320 --> 00:15:52.720]  直到晚上,他們把灰煞在頭上
[00:15:52.720 --> 00:15:56.240]  約書亞說:主耶和華
[00:15:56.240 --> 00:16:00.080]  你為什麼領這百姓過約旦河
[00:16:00.080 --> 00:16:03.440]  把我們交在阿摩利人手中
[00:16:03.440 --> 00:16:05.440]  使我們滅亡呢?
[00:16:05.440 --> 00:16:09.040]  我們不如住在約旦河的那邊
[00:16:09.040 --> 00:16:10.960]  主啊,求求你
[00:16:10.960 --> 00:16:15.440]  以色列人在仇敵面前轉身逃跑
[00:16:15.440 --> 00:16:18.240]  我還有什麼話可說?
[00:16:18.240 --> 00:16:21.520]  加南人和這裡所有的居民
[00:16:21.520 --> 00:16:24.400]  聽見了就必圍困我們
[00:16:24.400 --> 00:16:27.600]  把我們的命重地上除去
[00:16:27.600 --> 00:16:33.120]  那時地為你至大的命要怎樣做呢?」
[00:16:33.120 --> 00:16:35.280]  第二點就是秘密的代價
[00:16:35.280 --> 00:16:38.640]  就是一人犯罪,眾人受累
[00:16:38.640 --> 00:16:43.040]  這段經文講到約書亞在戰敗後的反應
[00:16:43.040 --> 00:16:48.480]  還有神指示要找出罪魁禍首
[00:16:48.480 --> 00:16:50.880]  面對艾成的慘敗
[00:16:50.880 --> 00:16:53.840]  約書亞真的完全崩潰
[00:16:53.840 --> 00:16:58.080]  他撕裂衣服,撒灰
[00:16:58.080 --> 00:17:02.000]  他和長老一起跪在神的面前
[00:17:02.000 --> 00:17:04.000]  問上帝
[00:17:04.000 --> 00:17:11.200]  主耶和華,你帶我過約旦河做什麼?
[00:17:11.200 --> 00:17:14.880]  難道你就是為了把我們交給敵人
[00:17:14.880 --> 00:17:16.880]  送我們去死嗎?
[00:17:16.880 --> 00:17:23.120]  早知如此,我們不如留在約旦河東邊就算了
[00:17:23.120 --> 00:17:27.760]  你看看,我們的百姓被人打到走甲不透
[00:17:27.760 --> 00:17:30.080]  我們還有什麼話好說呢?
[00:17:30.080 --> 00:17:33.520]  那些迦南人如果聽到這個消息
[00:17:33.520 --> 00:17:35.840]  還不來圍攻我們嗎?
[00:17:35.840 --> 00:17:38.960]  到時以色列人被人滅絕了
[00:17:38.960 --> 00:17:40.640]  你的名字怎麼辦?
[00:17:40.640 --> 00:17:43.360]  你還有什麼地位呢?
[00:17:43.360 --> 00:17:49.840]  留意一下,這個時候約書亞完全被蒙在鼓裡
[00:17:49.840 --> 00:17:53.360]  但他完全不知道這個秘密
[00:17:53.360 --> 00:17:57.200]  他只覺得自己為何輸得這麼慘
[00:17:57.200 --> 00:18:01.600]  來到上帝面前求問
[00:18:01.600 --> 00:18:06.320]  耶和華神親自揭開這個隱藏的秘密
[00:18:06.320 --> 00:18:10.560]  在第十一節,神的語氣非常嚴厲
[00:18:10.560 --> 00:18:13.920]  他連續用了五次希伯來文
[00:18:13.920 --> 00:18:20.000]  連結六個動詞,我們一起讀第十一節
[00:18:20.000 --> 00:18:25.680]  「以色列犯了罪,又違背了我所吩咐他們的約
[00:18:25.680 --> 00:18:31.280]  又取了當滅之物,他們又偷竊,又行詭詐
[00:18:31.280 --> 00:18:36.480]  又把那當滅的物與自己的器皿放在一起」
[00:18:36.480 --> 00:18:38.880]  連珠爆發
[00:18:38.880 --> 00:18:42.400]  將以色列人的罪行全部說出來
[00:18:42.400 --> 00:18:48.800]  一次又一次地強調罪的嚴重性
[00:18:48.800 --> 00:18:51.600]  神指出他們的問題是什麼呢?
[00:18:51.600 --> 00:18:55.840]  就是他違背了神吩咐的約
[00:18:55.840 --> 00:19:00.080]  違背原文的字根與越過是一樣意思
[00:19:00.080 --> 00:19:03.280]  即是他越過了神的約
[00:19:03.280 --> 00:19:13.120]  神與他們在未打耶利哥城之前已經很清楚地跟他們說明
[00:19:13.120 --> 00:19:16.320]  當以色列人取了當滅之物的時候
[00:19:16.320 --> 00:19:19.840]  其實他們自己就成為了當滅之物
[00:19:19.840 --> 00:19:23.200]  他們就會因此受到咒詛
[00:19:23.200 --> 00:19:25.600]  如果不徹底除去的話
[00:19:25.600 --> 00:19:28.160]  他們也會因此而戰敗
[00:19:28.160 --> 00:19:32.000]  神是不會與他們同在的
[00:19:32.000 --> 00:19:38.560]  不知道大家有否試過被人連累
[00:19:38.560 --> 00:19:42.000]  我很喜歡去旅行
[00:19:42.000 --> 00:19:44.000]  但我喜歡跟團
[00:19:44.000 --> 00:19:46.320]  有沒有人喜歡跟團?
[00:19:46.320 --> 00:19:48.320]  幸好有人陪我
[00:19:48.320 --> 00:19:50.320]  下次找你一起去
[00:19:50.320 --> 00:19:54.320]  跟團可能沒那麼自由
[00:19:54.320 --> 00:19:58.240]  但我喜歡這樣就是另一種自由
[00:19:58.240 --> 00:20:01.040]  想起有一次跟團的經歷
[00:20:01.040 --> 00:20:04.160]  全團只有十多人
[00:20:04.160 --> 00:20:06.160]  不是很多人
[00:20:06.160 --> 00:20:08.160]  一開始玩得很開心
[00:20:08.160 --> 00:20:10.160]  到了第三天
[00:20:10.160 --> 00:20:13.520]  有一個行程就是購物
[00:20:13.520 --> 00:20:17.440]  一想到購物大家就很興奮
[00:20:17.440 --> 00:20:22.000]  我們就約定了在哪個地點和哪個時間等
[00:20:22.000 --> 00:20:24.000]  到了時間
[00:20:24.000 --> 00:20:27.600]  有一個團友沒有出現
[00:20:27.600 --> 00:20:31.200]  領隊就打電話給他
[00:20:31.200 --> 00:20:34.320]  打了很久但沒有人接聽
[00:20:34.320 --> 00:20:40.480]  於是我們就十多人在旅遊巴等他
[00:20:40.480 --> 00:20:42.480]  非常之慘
[00:20:42.480 --> 00:20:49.280]  最終他就施施然地走上來
[00:20:49.280 --> 00:20:53.520]  這個人毫無悔意
[00:20:53.520 --> 00:20:57.760]  還笑說很幸運買到限量版
[00:20:57.760 --> 00:20:59.760]  你看我多厲害
[00:20:59.760 --> 00:21:02.960]  不知道大家有沒有遇過這樣的人
[00:21:02.960 --> 00:21:04.960]  可能是你的朋友
[00:21:04.960 --> 00:21:08.320]  朋友更激氣
[00:21:08.320 --> 00:21:10.320]  最慘的是
[00:21:10.320 --> 00:21:12.320]  因為他一個人的遲到
[00:21:12.320 --> 00:21:16.320]  令到我們下一個景點都去不到
[00:21:16.320 --> 00:21:18.320]  因為有時限
[00:21:18.320 --> 00:21:20.320]  關了門
[00:21:20.320 --> 00:21:22.320]  所以不能進入下一個景點
[00:21:22.320 --> 00:21:26.240]  就是因為一個團友的行為
[00:21:26.240 --> 00:21:31.120]  令到我們整團人白白浪費了大半天的時間
[00:21:31.120 --> 00:21:35.920]  所以一個人對群體的影響可以很大
[00:21:35.920 --> 00:21:37.920]  說到這裏
[00:21:37.920 --> 00:21:39.920]  可能我們會問
[00:21:39.920 --> 00:21:42.720]  明明阿干他一個人犯罪
[00:21:42.720 --> 00:21:46.720]  為何會連累全部的以色列人都受罪呢?
[00:21:46.720 --> 00:21:51.520]  我們要知道約書夏記裏面一個很重要的觀點
[00:21:51.520 --> 00:21:53.520]  觀念就是
[00:21:53.520 --> 00:21:58.400]  以色列人在神的眼中是一個整體
[00:21:58.400 --> 00:22:00.400]  一個整體
[00:22:00.400 --> 00:22:04.080]  耶護說呼召的是一個民族
[00:22:04.080 --> 00:22:06.080]  留意七章一節
[00:22:06.080 --> 00:22:08.080]  他一開始說
[00:22:08.080 --> 00:22:12.080]  以色列人在當滅的物上犯了罪
[00:22:12.080 --> 00:22:14.080]  阿干也有
[00:22:14.080 --> 00:22:16.080]  但他是說以色列人
[00:22:16.080 --> 00:22:19.840]  所以他很強調合一性
[00:22:19.840 --> 00:22:23.760]  他們是一個命運的共同體
[00:22:23.760 --> 00:22:27.120]  神的子民在納約的關係裏面
[00:22:27.120 --> 00:22:29.120]  是彼此相連的
[00:22:29.120 --> 00:22:31.120]  一個人犯罪
[00:22:31.120 --> 00:22:33.120]  是可以影響整個群體的
[00:22:33.120 --> 00:22:37.760]  所以即使罪魁禍首只是阿干一個人
