
[00:00:00.000 --> 00:00:04.000]  在此謹代表教會祝福大家
[00:06:27.000 --> 00:06:29.000]  我們很多人說傳道書的作者是傳道者
[00:06:29.000 --> 00:06:31.000]  應該是所羅門
[00:06:31.000 --> 00:06:32.000]  他說
[00:06:32.000 --> 00:06:35.000]  萬事都有其特定的時間
[00:06:35.000 --> 00:06:39.000]  天下一切事務都有其時
[00:06:39.000 --> 00:06:44.000]  他在這裡用了兩個時間的觀念的詞語
[00:06:44.000 --> 00:06:45.000]  第一個
[00:06:45.000 --> 00:06:47.000]  是特定的時間
[00:06:47.000 --> 00:06:49.000]  在和合本譯
[00:06:49.000 --> 00:06:51.000]  就是譯作定期
[00:06:51.000 --> 00:06:54.000]  另一個就是有期時間
[00:06:54.000 --> 00:06:56.000]  在和合本譯的時
[00:06:56.000 --> 00:06:58.000]  就是譯作定時
[00:06:58.000 --> 00:07:00.000]  特定的時間
[00:07:00.000 --> 00:07:04.000]  也是常出現在亞蘭文的寫法的經文裡面
[00:07:04.000 --> 00:07:06.000]  意思就是指定的時間
[00:07:06.000 --> 00:07:09.000]  或者具體的時間
[00:07:09.000 --> 00:07:12.000]  就好像第二節到第八節裡面
[00:07:12.000 --> 00:07:17.000]  所提到的那十四對的有時一樣
[00:07:17.000 --> 00:07:19.000]  是一個特定的時間
[00:07:19.000 --> 00:07:21.000]  而有期時間
[00:07:21.000 --> 00:07:24.000]  是指到適合的時間
[00:07:24.000 --> 00:07:26.000]  或者是適合的時機
[00:07:26.000 --> 00:07:29.000]  在白萊文的聖經裡面
[00:07:29.000 --> 00:07:31.000]  是廣泛地用
[00:07:31.000 --> 00:07:33.000]  其中傳道書
[00:07:33.000 --> 00:07:35.000]  用了四十次之多
[00:07:35.000 --> 00:07:38.000]  傳道者以他的人生經歷
[00:07:38.000 --> 00:07:43.000]  來說出了神在人一切的事上的掌管
[00:07:43.000 --> 00:07:51.000]  這個對一個深受後現代主義影響的人來說
[00:07:51.000 --> 00:07:54.000]  是很難以接受的
[00:07:54.000 --> 00:08:00.000]  但傳道者卻是認同神的作為
[00:08:00.000 --> 00:08:02.000]  在第二到第八節裡面
[00:08:02.000 --> 00:08:06.000]  作者以希伯來的詩的寫作手法
[00:08:06.000 --> 00:08:08.000]  來說出他的觀察
[00:08:08.000 --> 00:08:15.000]  每一組詩都有生活的際遇的正反來作為對比
[00:08:15.000 --> 00:08:21.000]  而且這些對比是有一定的對照的常規
[00:08:21.000 --> 00:08:24.000]  當然這十四對的對比
[00:08:24.000 --> 00:08:29.000]  並不是能夠包含我們所有人生裡面的一切事
[00:08:29.000 --> 00:08:35.000]  但是我們大概在人生裡面都具有這些事情
[00:08:35.000 --> 00:08:37.000]  在第二第三節裡面
[00:08:37.000 --> 00:08:40.000]  作者先用正反正反
[00:08:40.000 --> 00:08:44.000]  然後反正反正的手法來表達
[00:08:44.000 --> 00:08:46.000]  然後到第四第五節
[00:08:46.000 --> 00:08:48.000]  他又反過來用反正反正
[00:08:48.000 --> 00:08:50.000]  然後正反正反
[00:08:50.000 --> 00:08:52.000]  到第六第七節
[00:08:52.000 --> 00:08:55.000]  他又正反正反又反正反正
[00:08:55.000 --> 00:08:58.000]  第八節就用一個交叉形式
[00:08:58.000 --> 00:09:00.000]  先講正再講反
[00:09:00.000 --> 00:09:02.000]  然後又講反又講正
[00:09:02.000 --> 00:09:07.000]  我覺得作者用這樣的結構的目的
[00:09:07.000 --> 00:09:11.000]  是要帶出在我們人生裡面一切的事情
[00:09:11.000 --> 00:09:15.000]  都在神的掌管和安排裡面
[00:09:15.000 --> 00:09:18.000]  並不是我們自己可以說怎樣就怎樣
[00:09:18.000 --> 00:09:20.000]  在第二節
[00:09:20.000 --> 00:09:22.000]  他說生有時死有時
[00:09:22.000 --> 00:09:24.000]  生是指一個人的出生
[00:09:24.000 --> 00:09:27.000]  死是指一個人的死亡
[00:09:27.000 --> 00:09:30.000]  人的出生是有他的時間
[00:09:30.000 --> 00:09:34.000]  同樣人的死亡也有他的時間
[00:09:34.000 --> 00:09:37.000]  其實他的意思就是說
[00:09:37.000 --> 00:09:40.000]  人的壽命的長短
[00:09:40.000 --> 00:09:44.000]  是完全掌管在神的手裡面
[00:09:44.000 --> 00:09:47.000]  但是今天很多時候我們都很想
[00:09:47.000 --> 00:09:49.000]  我們可以掌管自己的壽命
[00:09:49.000 --> 00:09:51.000]  我們用很多方法
[00:09:51.000 --> 00:09:53.000]  希望可以延長自己的壽命
[00:09:53.000 --> 00:09:55.000]  但是其實
[00:09:55.000 --> 00:09:58.000]  人的生命的長短
[00:09:58.000 --> 00:10:01.000]  並不是在你和我手上
[00:10:01.000 --> 00:10:03.000]  並不是我們可以說了算
[00:10:03.000 --> 00:10:05.000]  接著他又說
[00:10:05.000 --> 00:10:08.000]  栽種有時不出所栽種的有時
[00:10:08.000 --> 00:10:10.000]  這個對一個農業的社會來說
[00:10:10.000 --> 00:10:12.000]  是最能夠明白
[00:10:12.000 --> 00:10:14.000]  以色列這個地方
[00:10:14.000 --> 00:10:17.000]  他們都是靠天雨來耕種
[00:10:17.000 --> 00:10:21.000]  他們靠春雨秋雨兩次的雨季
[00:10:21.000 --> 00:10:24.000]  來幫助他們去種植不同的植物
[00:10:24.000 --> 00:10:26.000]  同樣其實在中國裡面
[00:10:26.000 --> 00:10:29.000]  我們都是一個農耕的文化
[00:10:29.000 --> 00:10:32.000]  中國人有所謂二十四節氣
[00:10:32.000 --> 00:10:34.000]  大家知不知道?
[00:10:34.000 --> 00:10:36.000]  我們有立春
[00:10:36.000 --> 00:10:38.000]  在這個節氣裡面
[00:10:38.000 --> 00:10:41.000]  有所謂雨水
[00:10:41.000 --> 00:10:42.000]  谷雨
[00:10:42.000 --> 00:10:43.000]  小暖
[00:10:43.000 --> 00:10:44.000]  小雪
[00:10:44.000 --> 00:10:46.000]  大雪等等這些節氣
[00:10:46.000 --> 00:10:48.000]  都是反映什麼呢?
[00:10:48.000 --> 00:10:50.000]  就是降雪的現象的氣
[00:10:50.000 --> 00:10:53.000]  或者降水的現象的節氣
[00:10:53.000 --> 00:10:56.000]  是古代農耕文化裡面
[00:10:56.000 --> 00:11:01.000]  最能夠反映農夫在哪個時候做什麼的
[00:11:01.000 --> 00:11:06.000]  好像在二月初的時候
[00:11:06.000 --> 00:11:08.000]  他有說所謂京次
[00:11:08.000 --> 00:11:10.000]  京次就說到什麼呢?
[00:11:10.000 --> 00:11:12.000]  他說暖氣上升了
[00:11:12.000 --> 00:11:13.000]  氣溫回暖
[00:11:13.000 --> 00:11:15.000]  春雷乍動
[00:11:15.000 --> 00:11:16.000]  雨水增多
[00:11:16.000 --> 00:11:18.000]  萬物生機揚言
[00:11:18.000 --> 00:11:19.000]  這個就是什麼呢?
[00:11:19.000 --> 00:11:27.000]  農耕生產和大自然的息息相關
[00:11:27.000 --> 00:11:28.000]  在這個時候
[00:11:28.000 --> 00:11:31.000]  是最適合耕作的
[00:11:31.000 --> 00:11:33.000]  我不知道大家
[00:11:33.000 --> 00:11:34.000]  過年的時候
[00:11:34.000 --> 00:11:36.000]  家裡有沒有買些花
[00:11:36.000 --> 00:11:38.000]  或者插水仙
[00:11:38.000 --> 00:11:40.000]  我很喜歡水仙花
[00:11:40.000 --> 00:11:42.000]  因為我很喜歡那種幽香
[00:11:42.000 --> 00:11:46.000]  我每年十二月尾左右
[00:11:46.000 --> 00:11:48.000]  我就會去花墟走走
[00:11:48.000 --> 00:11:49.000]  和我太太一起走走
[00:11:49.000 --> 00:11:50.000]  花墟
[00:11:50.000 --> 00:11:52.000]  然後就買一些水仙頭回家
[00:11:52.000 --> 00:11:54.000]  就算計算
[00:11:54.000 --> 00:11:56.000]  大概年初一
[00:11:56.000 --> 00:11:57.000]  還有二十一天左右
[00:11:57.000 --> 00:11:59.000]  我就要割那些水仙頭
[00:11:59.000 --> 00:12:01.000]  然後就泡它
[00:12:01.000 --> 00:12:03.000]  如果我這樣做的時候
[00:12:03.000 --> 00:12:05.000]  到年三十晚
[00:12:05.000 --> 00:12:06.000]  年初一左右
[00:12:06.000 --> 00:12:07.000]  那些花就開了
[00:12:07.000 --> 00:12:08.000]  很漂亮
[00:12:08.000 --> 00:12:09.000]  今年我種得很好
[00:12:09.000 --> 00:12:10.000]  因為我準時去做
[00:12:10.000 --> 00:12:12.000]  但是我試過一年太忙了
[00:12:12.000 --> 00:12:14.000]  忙到過了一個星期
[00:12:14.000 --> 00:12:15.000]  才記得
[00:12:15.000 --> 00:12:16.000]  哎呀,糟了,忘記了
[00:12:16.000 --> 00:12:18.000]  然後到我戒的時候
[00:12:18.000 --> 00:12:19.000]  已經是遲了
[00:12:19.000 --> 00:12:21.000]  所以到那一年
[00:12:21.000 --> 00:12:24.000]  我的水仙是去到初六、初七
[00:12:24.000 --> 00:12:26.000]  才開花
[00:12:26.000 --> 00:12:28.000]  我種在那裡的時候
[00:12:28.000 --> 00:12:31.000]  新年的時候就放一些酒葉蔥在那裡
[00:12:31.000 --> 00:12:33.000]  只有那個綠色
[00:12:33.000 --> 00:12:35.000]  沒有花,沒有幽香在那裡
[00:12:35.000 --> 00:12:37.000]  其實
[00:12:37.000 --> 00:12:40.000]  我們的一生
[00:12:40.000 --> 00:12:42.000]  都在神的控制下
[00:12:42.000 --> 00:12:44.000]  雖然今時今日很多人都很想
[00:12:44.000 --> 00:12:45.000]  去改變這個世界
[00:12:45.000 --> 00:12:47.000]  去
[00:12:47.000 --> 00:12:48.000]  令到很多東西
[00:12:48.000 --> 00:12:50.000]  可以在人的控制下
[00:12:50.000 --> 00:12:52.000]  我記得我們以前小時候
[00:12:52.000 --> 00:12:56.000]  吃西瓜就一定是夏天才可以吃的
[00:12:56.000 --> 00:12:58.000]  但是現在呢
[00:12:58.000 --> 00:13:00.000]  我們發覺什麼呢
[00:13:00.000 --> 00:13:02.000]  西瓜其實很多時候都可以吃的
[00:13:02.000 --> 00:13:03.000]  是不是?
[00:13:03.000 --> 00:13:04.000]  不是在夏天才可以吃的
[00:13:04.000 --> 00:13:06.000]  吃芒果也不是夏天才可以吃的
[00:13:06.000 --> 00:13:09.000]  哪個時候你都想吃的都可以吃的
[00:13:09.000 --> 00:13:11.000]  這個就是今時今日的人
[00:13:11.000 --> 00:13:12.000]  很多時候
[00:13:12.000 --> 00:13:14.000]  我們很想用我們的方法
[00:13:14.000 --> 00:13:16.000]  去改變這個世界
[00:13:16.000 --> 00:13:19.000]  其實在第二到第八節裡面
[00:13:19.000 --> 00:13:21.000]  有一個很完整的思想單元
[00:13:21.000 --> 00:13:23.000]  它就是告訴我們
[00:13:23.000 --> 00:13:24.000]  在七節的經文
[00:13:24.000 --> 00:13:25.000]  那十四個對比裡面
[00:13:25.000 --> 00:13:28.000]  不是靈散或者是片段性的思維
[00:13:28.000 --> 00:13:31.000]  它是作者經過
[00:13:31.000 --> 00:13:34.000]  心思熟慮去篩選過的
[00:13:34.000 --> 00:13:37.000]  他要將人生裡面所發生的一切事物
[00:13:37.000 --> 00:13:40.000]  做一個概括性的描述
[00:13:40.000 --> 00:13:42.000]  好像生死
[00:13:42.000 --> 00:13:46.000]  對比其實就是代表人的一生
[00:13:46.000 --> 00:13:48.000]  栽種拔出
[00:13:48.000 --> 00:13:52.000]  就是代表人付出和修成的完整過程
[00:13:52.000 --> 00:13:59.000]  哭笑、哀動、跳舞、喜樂、喜愛與仇恨
[00:13:59.000 --> 00:14:04.000]  這些是涵蓋了人在不同情況下
[00:14:04.000 --> 00:14:07.000]  所表現出來的情緒的狀態
[00:14:07.000 --> 00:14:09.000]  至於第五節
[00:14:09.000 --> 00:14:12.000]  是這十四個對比裡面
[00:14:12.000 --> 00:14:14.000]  最爭議性的
[00:14:14.000 --> 00:14:20.000]  「瀕石有時,堆石有時,擁抱有時,遠離擁抱有時」
[00:14:20.000 --> 00:14:24.000]  在猶太人的舊約注釋
[00:14:24.000 --> 00:14:27.000]  這個「米大士」裡面
[00:14:27.000 --> 00:14:28.000]  它就說
[00:14:28.000 --> 00:14:35.000]  「瀕石有時,是御子和太太同房有時」
[00:14:35.000 --> 00:14:41.000]  「堆石有時,是御子要禁欲和妻子分房有時」
[00:14:41.000 --> 00:14:46.000]  所以當你讀到現代中文譯本的時候
[00:14:46.000 --> 00:14:47.000]  會發覺
[00:14:47.000 --> 00:14:49.000]  這裡的翻譯很特別
[00:14:49.000 --> 00:14:51.000]  跟我們一直看來很不一樣
[00:14:51.000 --> 00:14:52.000]  它就說
[00:14:52.000 --> 00:14:58.000]  「同房有時,分房有時,親熱有時,冷淡有時」
[00:14:58.000 --> 00:14:59.000]  不過
[00:14:59.000 --> 00:15:06.000]  堆石在原文裡面並無節制或者禁欲這種思想
[00:15:06.000 --> 00:15:08.000]  「瀕石」可以說是理解為
[00:15:08.000 --> 00:15:10.000]  在田間裡面
[00:15:10.000 --> 00:15:12.000]  將田裡面的石頭清理
[00:15:12.000 --> 00:15:14.000]  丟走了它
[00:15:14.000 --> 00:15:17.000]  以達至可以用來耕種
[00:15:17.000 --> 00:15:21.000]  而堆石就是將石頭堆放在敵人的田裡面
[00:15:21.000 --> 00:15:27.000]  以至敵人不能夠種植或者毀壞他的耕種
[00:15:27.000 --> 00:15:29.000]  而第六節
[00:15:29.000 --> 00:15:31.000]  尋找和遺失
[00:15:31.000 --> 00:15:33.000]  保存和凋棄的對比
[00:15:33.000 --> 00:15:38.000]  是泛指人生的獲得和失去的際遇
[00:15:38.000 --> 00:15:39.000]  得失
[00:15:39.000 --> 00:15:40.000]  這些事情
[00:15:40.000 --> 00:15:44.000]  總是在任何一個人的人生裡面
[00:15:44.000 --> 00:15:45.000]  此起彼落
[00:15:45.000 --> 00:15:47.000]  總是難免
[00:15:47.000 --> 00:15:52.000]  最重要的是我們怎樣去面對「得」和「失」
[00:15:52.000 --> 00:15:55.000]  其實「得」又如何?
[00:15:55.000 --> 00:15:56.000]  「失」又何悲?
[00:15:56.000 --> 00:15:59.000]  最重要的是我們要知道
[00:15:59.000 --> 00:16:01.000]  為什麼我們會這樣想
[00:16:01.000 --> 00:16:04.000]  為什麼會悲
[00:16:04.000 --> 00:16:06.000]  在第七節
[00:16:06.000 --> 00:16:08.000]  撕裂有時
[00:16:08.000 --> 00:16:09.000]  縫合有時
[00:16:09.000 --> 00:16:10.000]  沉默有時
[00:16:10.000 --> 00:16:12.000]  發言有時
[00:16:12.000 --> 00:16:14.000]  聖經研究學者就說
[00:16:14.000 --> 00:16:18.000]  撕裂是指向猶太人哀哭的時候
[00:16:18.000 --> 00:16:19.000]  因為我們讀聖經的時候
[00:16:19.000 --> 00:16:21.000]  經常看到猶太人很哀哭的時候會怎樣?
[00:16:21.000 --> 00:16:23.000]  很難過的時候他們會怎樣?
[00:16:23.000 --> 00:16:24.000]  會撕裂衣服
[00:16:24.000 --> 00:16:28.000]  然後把灰塞在自己頭上
[00:16:28.000 --> 00:16:31.000]  這代表著他們哀動
[00:16:31.000 --> 00:16:34.000]  然後當他們哀動過後
[00:16:34.000 --> 00:16:36.000]  那件衣服弄破了
[00:16:36.000 --> 00:16:38.000]  那個時代不像今天這樣
[00:16:38.000 --> 00:16:40.000]  弄破了就買另一件
[00:16:40.000 --> 00:16:42.000]  在那個時代
[00:16:42.000 --> 00:16:44.000]  物資很短缺
[00:16:44.000 --> 00:16:46.000]  所以他們唯有怎樣?
[00:16:46.000 --> 00:16:51.000]  唯有死死氣氣地把撕裂的衣服縫製起來
[00:16:51.000 --> 00:16:54.000]  雖然在十二對的對比裡
[00:16:54.000 --> 00:16:57.000]  不一定跟第十二對
[00:16:57.000 --> 00:16:59.000]  跟第十一對
[00:16:59.000 --> 00:17:02.000]  是扯上關係
[00:17:02.000 --> 00:17:04.000]  但是沉默和發言
[00:17:04.000 --> 00:17:06.000]  對一個有智慧的人來說
[00:17:06.000 --> 00:17:09.000]  也是要把握好適當的時間
[00:17:09.000 --> 00:17:11.000]  來說話
[00:17:11.000 --> 00:17:13.000]  有時候沉默
[00:17:13.000 --> 00:17:15.000]  也是一種好的表現
[00:17:15.000 --> 00:17:17.000]  有時候我們經常都
[00:17:17.000 --> 00:17:19.000]  在那裡吱吱吱
[00:17:19.000 --> 00:17:21.000]  不停地說話
[00:17:21.000 --> 00:17:24.000]  可能會讓人感覺很難受
[00:17:24.000 --> 00:17:26.000]  但是如果我們懂得
[00:17:26.000 --> 00:17:28.000]  在適當的時候我們沉默
[00:17:28.000 --> 00:17:31.000]  在適當的時候我們才發言的時候
[00:17:31.000 --> 00:17:33.000]  也是很重要的
[00:17:33.000 --> 00:17:36.000]  正如在《針研》裡說
[00:17:36.000 --> 00:17:38.000]  一句合時的話就像一個
[00:17:38.000 --> 00:17:41.000]  一個金蘋果落在銀網子裡一樣
[00:17:41.000 --> 00:17:43.000]  所以這是很重要的
[00:17:43.000 --> 00:17:45.000]  讓我們提醒
[00:17:45.000 --> 00:17:47.000]  我們在我們人生裡
[00:17:47.000 --> 00:17:50.000]  知道什麼時間做什麼事情
[00:17:50.000 --> 00:17:52.000]  最後
[00:17:52.000 --> 00:17:53.000]  在第八節
[00:17:53.000 --> 00:17:56.000]  分別指向正面和反面的情緒
[00:17:56.000 --> 00:17:58.000]  愛有時恨有時
[00:17:58.000 --> 00:18:01.000]  戰爭有時和平有時
[00:18:01.000 --> 00:18:05.000]  愛和恨是個人的情緒表現
[00:18:05.000 --> 00:18:07.000]  戰爭和和平
[00:18:07.000 --> 00:18:11.000]  它是牽涉到整個的群體
[00:18:11.000 --> 00:18:13.000]  或者民族
[00:18:13.000 --> 00:18:14.000]  國家
[00:18:14.000 --> 00:18:15.000]  愛與恨
[00:18:15.000 --> 00:18:18.000]  那種情緒的表達手法
[00:18:18.000 --> 00:18:22.000]  就好像以色列和哈馬斯的衝突
[00:18:22.000 --> 00:18:23.000]  開始的時候
[00:18:23.000 --> 00:18:27.000]  可能是兩方面的領袖之間
[00:18:27.000 --> 00:18:29.000]  愛恨的衝突
[00:18:29.000 --> 00:18:32.000]  但是當牽涉到更多人的時候
[00:18:32.000 --> 00:18:35.000]  就會成為兩個國家
[00:18:35.000 --> 00:18:38.000]  或者兩個民族之間的衝突
[00:18:38.000 --> 00:18:39.000]  在那個時候
[00:18:39.000 --> 00:18:42.000]  死傷就遠超越個人
[00:18:42.000 --> 00:18:44.000]  可能動不動
[00:18:44.000 --> 00:18:46.000]  就是數以千計
[00:18:46.000 --> 00:18:47.000]  數以萬計
[00:18:47.000 --> 00:18:52.000]  甚至是牽扯到更多的人進入這個漩渦裡
[00:18:52.000 --> 00:18:54.000]  總結來說
[00:18:54.000 --> 00:18:56.000]  在第二到第八節
[00:18:56.000 --> 00:19:00.000]  是泛指人生裡邊
[00:19:00.000 --> 00:19:02.000]  的際遇
[00:19:02.000 --> 00:19:05.000]  生命的開始和結束
[00:19:05.000 --> 00:19:08.000]  生活的喜樂和哀愁
[00:19:08.000 --> 00:19:10.000]  工作裡邊的得和失
[00:19:10.000 --> 00:19:12.000]  每日的動靜
[00:19:12.000 --> 00:19:13.000]  或者喜惡
[00:19:13.000 --> 00:19:14.000]  喜惡
[00:19:14.000 --> 00:19:15.000]  時代的戰爭
