
[00:00:00.000 --> 00:00:03.400]  好,我想在我講道之前
[00:03:31.000 --> 00:03:34.000]  (我愛你)
[00:03:35.000 --> 00:03:38.000]  (我愛你)
[00:03:39.000 --> 00:03:41.000]  (我愛你)
[00:03:42.000 --> 00:03:45.000]  (我愛你)
[00:04:09.000 --> 00:04:11.000]  你在玩什麼?
[00:04:11.000 --> 00:04:16.000]  媽媽,我,哥哥和爸爸
[00:04:16.000 --> 00:04:24.000]  為什麼你不叫我?
[00:04:24.000 --> 00:04:31.000]  因為我終於有家人陪我玩
[00:04:31.000 --> 00:04:35.000]  大家一起玩,大家都會很開心
[00:04:35.000 --> 00:04:38.000]  (我愛你)
[00:04:39.000 --> 00:04:42.000]  (我愛你)
[00:04:43.000 --> 00:04:46.000]  (我愛你)
[00:05:11.000 --> 00:05:12.000]  媽媽
[00:05:12.000 --> 00:05:14.000]  我買了壽司雞
[00:05:14.000 --> 00:05:16.000]  為什麼?
[00:05:16.000 --> 00:05:18.000]  因為我兒子喜歡吃
[00:05:18.000 --> 00:05:23.000]  你陪我多玩一會,我快可以吃了
[00:05:23.000 --> 00:05:32.000]  兒子,不知道看這封信的你
[00:05:32.000 --> 00:05:34.000]  覺得開不開心呢?
[00:05:34.000 --> 00:05:38.000]  在我走了之後的這段時間
[00:05:38.000 --> 00:05:42.000]  我又不是在成長中感覺到很多重擔
[00:05:42.000 --> 00:05:44.000]  很多失望
[00:05:44.000 --> 00:05:48.000]  其實一直想跟你說
[00:05:48.000 --> 00:05:52.000]  在你還沒出生之前,其實我也很害怕
[00:05:52.000 --> 00:05:57.000]  不知道怎樣做一個好爸爸去照顧你
[00:05:57.000 --> 00:06:00.000]  但是每次當我見到你
[00:06:00.000 --> 00:06:03.000]  見到家人很開心的時候
[00:06:03.000 --> 00:06:06.000]  感覺就好像這個世界
[00:06:06.000 --> 00:06:09.000]  一切的煩惱都消失了
[00:06:09.000 --> 00:06:13.000]  其實一切都不重要
[00:06:13.000 --> 00:06:16.000]  所以你要記得
[00:06:16.000 --> 00:06:21.000]  無論這個世界有多少人令你窒息
[00:06:21.000 --> 00:06:25.000]  希望你仍然繼續愛惜你的家人
[00:06:25.000 --> 00:06:28.000]  那些身邊愛你的人
[00:06:28.000 --> 00:06:31.000]  因為最後你會發現
[00:06:31.000 --> 00:06:35.000]  原來你一直在尋找的希望
[00:06:35.000 --> 00:06:37.000]  一直都在你身邊
[00:06:37.000 --> 00:06:50.000]  我不知道你們看完這段影片
[00:06:50.000 --> 00:06:52.000]  有多少共鳴
[00:06:52.000 --> 00:06:55.000]  是不是早幾年的你?
[00:06:57.000 --> 00:07:01.000]  還是那些東西仍然在跟你一起?
[00:07:01.000 --> 00:07:05.000]  我不知道你心裡有沒有感動
[00:07:05.000 --> 00:07:08.000]  我看這段影片的時候也有些擇心
[00:07:08.000 --> 00:07:12.000]  因為我見到故事裡面的主角
[00:07:12.000 --> 00:07:15.000]  面對生命裡面很多的困難
[00:07:15.000 --> 00:07:17.000]  他面對學校的生活
[00:07:17.000 --> 00:07:20.000]  可能你現在面對公司的生活
[00:07:20.000 --> 00:07:22.000]  父親的離世
[00:07:22.000 --> 00:07:25.000]  充斥著很多不明白
[00:07:25.000 --> 00:07:27.000]  更加難以解釋
[00:07:27.000 --> 00:07:29.000]  難以接受的挑戰
[00:07:29.000 --> 00:07:36.000]  你會見到主角一直都很想尋找一條出路
[00:07:36.000 --> 00:07:40.000]  很想盼望離開現況
[00:07:40.000 --> 00:07:43.000]  逃離這個辛苦的環境
[00:07:43.000 --> 00:07:48.000]  我不知道你現在的狀態是怎樣
[00:07:48.000 --> 00:07:51.000]  希望你今天聽完這篇導讀
[00:07:51.000 --> 00:07:54.000]  不多不少都會有些東西拿走
[00:07:55.000 --> 00:07:58.000]  今天的主題是「Sit for Hope」
[00:07:58.000 --> 00:08:02.000]  沒錯,人生的確很需要有盼望
[00:08:02.000 --> 00:08:07.000]  因為有盼望才有動力令人繼續向前走
[00:08:07.000 --> 00:08:08.000]  繼續生活下去
[00:08:08.000 --> 00:08:12.000]  不過你看看剛才的主角
[00:08:12.000 --> 00:08:16.000]  如果他像你一樣
[00:08:16.000 --> 00:08:20.000]  建立一些盼望是一些很短暫
[00:08:20.000 --> 00:08:23.000]  而且會過去的時常高
[00:08:23.000 --> 00:08:26.000]  人的盼望就會變得很脆弱
[00:08:26.000 --> 00:08:28.000]  不能夠達成
[00:08:28.000 --> 00:08:31.000]  你就會找下一個盼望
[00:08:31.000 --> 00:08:33.000]  找下一個目標給自己
[00:08:33.000 --> 00:08:36.000]  更加嚴重的是
[00:08:36.000 --> 00:08:39.000]  如果失去了這個盼望
[00:08:39.000 --> 00:08:43.000]  有時候會令我們不能夠繼續走下去
[00:08:43.000 --> 00:08:48.000]  不過今天的主題是「Sit for Hope」
[00:08:48.000 --> 00:08:52.000]  意思都是在說尋找盼望
[00:08:52.000 --> 00:08:58.000]  我會介紹你一個永恆的盼望
[00:08:58.000 --> 00:09:01.000]  這個盼望不是短暫
[00:09:01.000 --> 00:09:03.000]  而且不會失去
[00:09:03.000 --> 00:09:05.000]  究竟這個盼望
[00:09:05.000 --> 00:09:08.000]  這個永恆的盼望在哪裡呢?
[00:09:08.000 --> 00:09:12.000]  又怎樣能夠得到這個盼望呢?
[00:09:12.000 --> 00:09:15.000]  今天我們會看經文
[00:09:15.000 --> 00:09:19.000]  是《馬太福音》第一章18-25節
[00:09:19.000 --> 00:09:23.000]  剛才主席和敬拜主席都有說
[00:09:23.000 --> 00:09:27.000]  這幾天是聖誕節
[00:09:27.000 --> 00:09:31.000]  也是紀念耶穌降生的日子
[00:09:31.000 --> 00:09:32.000]  我今天講的經文
[00:09:32.000 --> 00:09:36.000]  同樣都是講述聖經裡面
[00:09:36.000 --> 00:09:40.000]  講述耶穌基督降生的一個歷史事實
[00:09:40.000 --> 00:09:42.000]  這段經文可以讓我們知道
[00:09:42.000 --> 00:09:44.000]  耶穌究竟是誰呢?
[00:09:44.000 --> 00:09:48.000]  為什麼他會降生這個世上呢?
[00:09:48.000 --> 00:09:51.000]  究竟他為什麼會降生這個世上呢?
[00:09:51.000 --> 00:09:55.000]  我很想用幾段經文去解釋一下
[00:09:55.000 --> 00:09:57.000]  更重要的是
[00:09:57.000 --> 00:10:02.000]  究竟耶穌降生和盼望又有什麼關係呢?
[00:10:02.000 --> 00:10:04.000]  我們進入經文
[00:10:04.000 --> 00:10:07.000]  我們一起讀《馬太福音》第一章18-25節
[00:10:07.000 --> 00:10:08.000]  我們一起讀
[00:10:08.000 --> 00:10:09.000]  1、2、3
[00:10:09.000 --> 00:10:38.000]  (廣東話)
[00:10:38.000 --> 00:11:07.000]  (廣東話)
[00:11:07.000 --> 00:11:23.000]  (廣東話)
[00:11:23.000 --> 00:11:25.000]  我們一起祈禱
[00:11:25.000 --> 00:11:27.000]  (廣東話)
[00:11:27.000 --> 00:11:28.000]  感謝你
[00:11:28.000 --> 00:11:31.000]  感謝你讓我們回到教會裡一起敬拜你
[00:11:31.000 --> 00:11:32.000]  聽你的說話
[00:11:32.000 --> 00:11:34.000]  求聖靈引導我們
[00:11:34.000 --> 00:11:35.000]  開放我們的心
[00:11:35.000 --> 00:11:37.000]  去聽你的話語
[00:11:37.000 --> 00:11:40.000]  更加讓聖靈帶領孩子
[00:11:40.000 --> 00:11:43.000]  去說所預備的
[00:11:43.000 --> 00:11:44.000]  所說的
[00:11:44.000 --> 00:11:46.000]  弟兄姊妹
[00:11:46.000 --> 00:11:48.000]  新來的朋友應該要聽的
[00:11:48.000 --> 00:11:50.000]  感謝你奉主耶穌得聖名給我們
[00:11:50.000 --> 00:11:51.000]  阿們
[00:11:51.000 --> 00:11:53.000]  我先說說背景
[00:11:53.000 --> 00:11:55.000]  在第一章開始
[00:11:55.000 --> 00:11:59.000]  其實是說述耶穌是一個家譜
[00:11:59.000 --> 00:12:01.000]  然後到了第18節
[00:12:01.000 --> 00:12:04.000]  才是說耶穌降生的事件
[00:12:04.000 --> 00:12:06.000]  家譜有什麼重要呢
[00:12:06.000 --> 00:12:08.000]  家譜是說一個血統
[00:12:08.000 --> 00:12:09.000]  一個祖先的關係
[00:12:09.000 --> 00:12:12.000]  究竟耶穌是誰
[00:12:12.000 --> 00:12:14.000]  他為什麼會在這裡
[00:12:14.000 --> 00:12:16.000]  在第一章開始
[00:12:16.000 --> 00:12:18.000]  一一用家譜去詳述了
[00:12:18.000 --> 00:12:21.000]  不過我們今天由第18節開始
[00:12:21.000 --> 00:12:23.000]  第18節開始
[00:12:23.000 --> 00:12:26.000]  一開始是說耶穌降生的事記在下面
[00:12:26.000 --> 00:12:27.000]  就是說
[00:12:27.000 --> 00:12:30.000]  他記述了耶穌降生的經過
[00:12:30.000 --> 00:12:33.000]  和相關重要的事件
[00:12:33.000 --> 00:12:38.000]  這段經文同時在《路加福音》也有記載
[00:12:38.000 --> 00:12:41.000]  有些比較仔細的資料可以讓我們看到
[00:12:41.000 --> 00:12:44.000]  他說時期是什麼時期
[00:12:44.000 --> 00:12:47.000]  是羅馬年代一個皇帝叫奧古士都
[00:12:47.000 --> 00:12:48.000]  當權的時代
[00:12:48.000 --> 00:12:50.000]  地點在哪裡
[00:12:50.000 --> 00:12:52.000]  地點發生在伯利恆
[00:12:52.000 --> 00:12:55.000]  而今天我們要看第18節
[00:12:55.000 --> 00:12:58.000]  有兩個很重要的人物
[00:12:58.000 --> 00:12:59.000]  我們要認識的
[00:12:59.000 --> 00:13:01.000]  第一個就是說
[00:13:01.000 --> 00:13:03.000]  耶穌的母親瑪利亞
[00:13:03.000 --> 00:13:06.000]  另一個就是瑪利亞的丈夫約瑟立
[00:13:06.000 --> 00:13:09.000]  而第三個就是主的使者
[00:13:09.000 --> 00:13:13.000]  我們簡單的說就是天使
[00:13:13.000 --> 00:13:17.000]  我們想說這段經文是說什麼呢
[00:13:17.000 --> 00:13:19.000]  剛才主席也說
[00:13:19.000 --> 00:13:21.000]  聖誕節是一個很開心
[00:13:21.000 --> 00:13:23.000]  普天同慶的日子
[00:13:23.000 --> 00:13:25.000]  這些我們從小就聽過
[00:13:25.000 --> 00:13:27.000]  不過這麼說
[00:13:27.000 --> 00:13:28.000]  耶穌降生
[00:13:28.000 --> 00:13:30.000]  是不是真的這麼開心呢
[00:13:30.000 --> 00:13:32.000]  是不是真的這麼容易
[00:13:32.000 --> 00:13:33.000]  一拍手指
[00:13:33.000 --> 00:13:35.000]  祂就出生這麼簡單呢
[00:13:35.000 --> 00:13:37.000]  其實我告訴你一點都不是
[00:13:37.000 --> 00:13:38.000]  祂的出生
[00:13:38.000 --> 00:13:39.000]  祂還沒出生之前
[00:13:39.000 --> 00:13:42.000]  祂的家就要經歷一次
[00:13:42.000 --> 00:13:45.000]  很嚴重很重要的選擇
[00:13:45.000 --> 00:13:46.000]  我們回到經文裡面
[00:13:46.000 --> 00:13:47.000]  經文描述
[00:13:47.000 --> 00:13:50.000]  耶穌的母親瑪利亞
[00:13:50.000 --> 00:13:54.000]  當時已經許配給了她的丈夫約瑟
[00:13:54.000 --> 00:13:57.000]  許配就是像我們現在這樣
[00:13:57.000 --> 00:13:58.000]  就是訂婚的日子
[00:13:58.000 --> 00:14:01.000]  在猶太人的文化裡面
[00:14:01.000 --> 00:14:04.000]  許配就好像我們訂婚
[00:14:04.000 --> 00:14:06.000]  好像結了婚的意思
[00:14:06.000 --> 00:14:08.000]  不過最重要的是
[00:14:08.000 --> 00:14:12.000]  他們已經可以用夫妻的關係去相稱
[00:14:12.000 --> 00:14:14.000]  更加在經文裡面會看到
[00:14:14.000 --> 00:14:15.000]  迎娶這個字
[00:14:15.000 --> 00:14:16.000]  即是怎樣呢
[00:14:16.000 --> 00:14:18.000]  即是他還要選定一個日子
[00:14:18.000 --> 00:14:20.000]  他有指定的日子去迎娶
[00:14:20.000 --> 00:14:21.000]  他的未婚妻
[00:14:21.000 --> 00:14:23.000]  去他的家中
[00:14:23.000 --> 00:14:25.000]  好像我們這樣擺酒
[00:14:25.000 --> 00:14:28.000]  才可以一起住
[00:14:28.000 --> 00:14:30.000]  同房一起生活
[00:14:30.000 --> 00:14:32.000]  所以經文很重點
[00:14:32.000 --> 00:14:33.000]  告訴我們
[00:14:33.000 --> 00:14:37.000]  原來約瑟當時還未迎娶瑪利亞
[00:14:37.000 --> 00:14:41.000]  即是他們還沒有正式夫妻的關係
[00:14:41.000 --> 00:14:42.000]  還沒一起住
[00:14:42.000 --> 00:14:44.000]  更加重要的是
[00:14:44.000 --> 00:14:46.000]  他們仍然還沒有性關係
[00:14:46.000 --> 00:14:50.000]  但是作者特別要表明
[00:14:50.000 --> 00:14:53.000]  約瑟在迎娶瑪利亞之前
[00:14:53.000 --> 00:14:56.000]  瑪利亞的肚子已經懷孕了
[00:14:56.000 --> 00:15:00.000]  我們現在當然知道是耶穌
[00:15:00.000 --> 00:15:02.000]  我們已經知道整個故事
[00:15:02.000 --> 00:15:06.000]  但當時約瑟還未知道
[00:15:06.000 --> 00:15:08.000]  他面對著一個問題
[00:15:08.000 --> 00:15:13.000]  就是約瑟的未婚妻瑪利亞
[00:15:13.000 --> 00:15:15.000]  她還未過門
[00:15:15.000 --> 00:15:17.000]  我還未和她一起住
[00:15:17.000 --> 00:15:20.000]  但她已經懷孕了
[00:15:20.000 --> 00:15:22.000]  約瑟當然知道
[00:15:22.000 --> 00:15:24.000]  她還未和她發生性關係
[00:15:24.000 --> 00:15:26.000]  她怎會有我的骨肉呢
[00:15:26.000 --> 00:15:30.000]  而經文更加詳述地描述
[00:15:30.000 --> 00:15:32.000]  當初約瑟還未知道
[00:15:32.000 --> 00:15:33.000]  還未知道什麼呢?
[00:15:33.000 --> 00:15:35.000]  他知道她懷孕
[00:15:35.000 --> 00:15:38.000]  不過還未知道瑪利亞懷孕
[00:15:38.000 --> 00:15:40.000]  是上帝神跡的工作
[00:15:40.000 --> 00:15:44.000]  所以約瑟好像我們平常人一樣
[00:15:44.000 --> 00:15:48.000]  他一知道瑪利亞懷孕了
[00:15:48.000 --> 00:15:50.000]  有什麼反應呢?
[00:15:50.000 --> 00:15:52.000]  他雄辯出場
[00:15:52.000 --> 00:15:56.000]  對自己不忠
[00:15:56.000 --> 00:16:01.000]  弟兄,你是男生
[00:16:01.000 --> 00:16:02.000]  你會有什麼想法?
[00:16:02.000 --> 00:16:04.000]  你會有什麼感受呢?
[00:16:04.000 --> 00:16:08.000]  基本上是完全不會接受這個事實
[00:16:08.000 --> 00:16:10.000]  因為你不會知道
[00:16:10.000 --> 00:16:15.000]  你不會想像到瑪利亞懷孕了
[00:16:15.000 --> 00:16:16.000]  是神跡來的
[00:16:16.000 --> 00:16:18.000]  你不會這樣去理解
[00:16:18.000 --> 00:16:22.000]  我相信當時約瑟的心情都是一樣
[00:16:22.000 --> 00:16:24.000]  不難去判斷
[00:16:24.000 --> 00:16:25.000]  不難去推測
[00:16:25.000 --> 00:16:28.000]  因為滿心歡喜是一件喜事
[00:16:28.000 --> 00:16:29.000]  我們已經訂婚了
[00:16:29.000 --> 00:16:33.000]  但突然之間有一個完全不接受的原因
[00:16:33.000 --> 00:16:36.000]  影響了自己的成盤計劃
[00:16:36.000 --> 00:16:39.000]  還要是表面看自己還未婚妻
[00:16:39.000 --> 00:16:43.000]  瑪利亞對自己不忠這個事實
[00:16:43.000 --> 00:16:46.000]  是她自己推測的事實
[00:16:46.000 --> 00:16:50.000]  後果會怎樣?
[00:16:50.000 --> 00:16:54.000]  後果不單止失去了自己心愛的女人
[00:16:54.000 --> 00:16:59.000]  而且還會被周遭的朋友、親朋戚友、街坊取笑
[00:16:59.000 --> 00:17:03.000]  你自己的身份如何自處呢?
[00:17:03.000 --> 00:17:09.000]  還要決定面對自己還未婚妻之間的關係
[00:17:09.000 --> 00:17:11.000]  我如何去面對、處理
[00:17:11.000 --> 00:17:13.000]  我如何面對親戚朋友
[00:17:13.000 --> 00:17:15.000]  我如何繼續走下去
[00:17:15.000 --> 00:17:18.000]  我如何面對我的家人呢?
[00:17:18.000 --> 00:17:22.000]  這個約瑟的心情完全不難理解
[00:17:22.000 --> 00:17:27.000]  他的心情一定受了很嚴重的打擊
[00:17:27.000 --> 00:17:29.000]  我想這些這麼嚴重的事
[00:17:29.000 --> 00:17:31.000]  在我們生命中
[00:17:31.000 --> 00:17:35.000]  未必會這麼嚴重地出現
[00:17:35.000 --> 00:17:37.000]  不過同樣去想
[00:17:37.000 --> 00:17:44.000]  其實我們生命中都面對著很多不同的挑戰
[00:17:44.000 --> 00:17:49.000]  可能你自己的生命中都有很多計劃
[00:17:49.000 --> 00:17:53.000]  那些計劃都滿心期待地實現
[00:17:53.000 --> 00:17:56.000]  那些可能是什麼計劃?
[00:17:56.000 --> 00:17:58.000]  可能是你的前路
[00:17:58.000 --> 00:18:01.000]  可能仍然繼續你的學業
[00:18:01.000 --> 00:18:03.000]  你的工作
[00:18:03.000 --> 00:18:07.000]  甚至乎你家人和朋友之間的關係
[00:18:07.000 --> 00:18:09.000]  甚至乎可能好像約瑟一樣
[00:18:09.000 --> 00:18:13.000]  你的愛情可能同樣面對挑戰
[00:18:13.000 --> 00:18:15.000]  原本你很有滿心計劃
[00:18:15.000 --> 00:18:18.000]  想著在心中度身訂做
[00:18:18.000 --> 00:18:20.000]  掌握一切在我手中
[00:18:20.000 --> 00:18:25.000]  但是一旦計劃不似預期地發生
[00:18:25.000 --> 00:18:28.000]  我不知道你的心情會如何
[00:18:28.000 --> 00:18:31.000]  會不會同樣像約瑟一樣
[00:18:31.000 --> 00:18:34.000]  跌到谷底呢?
[00:18:34.000 --> 00:18:36.000]  又要面對那件事
[00:18:36.000 --> 00:18:39.000]  又要面對別人的眼光
[00:18:39.000 --> 00:18:45.000]  那種複雜的感受纏繞在你的心中呢?
[00:18:45.000 --> 00:18:47.000]  我想問問
[00:18:47.000 --> 00:18:48.000]  我這樣說
[00:18:48.000 --> 00:18:53.000]  會不會你現在都面對著一些很難走
[00:18:53.000 --> 00:18:55.000]  很難選擇的決定
[00:18:55.000 --> 00:19:00.000]  很難繼續令你有動力的困難呢?
[00:19:00.000 --> 00:19:02.000]  回到經文中第十九節
[00:19:02.000 --> 00:19:07.000]  經文特別提到約瑟是一個異人
[00:19:07.000 --> 00:19:11.000]  異人的意思不單止是在描述約瑟是一個好人
[00:19:11.000 --> 00:19:14.000]  簡單來說
[00:19:14.000 --> 00:19:16.000]  他是信主的
[00:19:16.000 --> 00:19:20.000]  他是跟隨摩西律法生活的人
[00:19:20.000 --> 00:19:22.000]  在摩西律法中
[00:19:22.000 --> 00:19:27.000]  如果一個女人對一個丈夫不忠的話
[00:19:27.000 --> 00:19:29.000]  摩西律法只有兩個選擇
[00:19:29.000 --> 00:19:33.000]  第一個選擇就是公開瑪麗亞那件事
[00:19:33.000 --> 00:19:35.000]  後果是怎樣
[00:19:35.000 --> 00:19:37.000]  會被公審拘捕
[00:19:37.000 --> 00:19:38.000]  拘捕到公眾地方
[00:19:38.000 --> 00:19:40.000]  被石頭扔死
[00:19:40.000 --> 00:19:42.000]  而另外一個選擇
[00:19:42.000 --> 00:19:45.000]  就是約瑟和瑪麗亞解除婚約
[00:19:45.000 --> 00:19:47.000]  如果你是約瑟
[00:19:47.000 --> 00:19:49.000]  你又會怎樣選擇呢?
[00:19:49.000 --> 00:19:53.000]  哇!瑪麗亞不忠
[00:19:53.000 --> 00:19:55.000]  我當然公開她的事
[00:19:55.000 --> 00:19:57.000]  我要報仇地報
[00:19:57.000 --> 00:19:59.000]  我不知道那個男人是誰
[00:19:59.000 --> 00:20:00.000]  是不是?
[00:20:00.000 --> 00:20:02.000]  還是你會說
[00:20:02.000 --> 00:20:05.000]  這些事不要讓人知道
[00:20:05.000 --> 00:20:06.000]  家醜不出外傳
[00:20:06.000 --> 00:20:08.000]  我都是暗暗地
[00:20:08.000 --> 00:20:10.000]  靜靜地解決她就算了
[00:20:10.000 --> 00:20:12.000]  你會怎樣選擇呢?
[00:20:12.000 --> 00:20:14.000]  剛才也說了
[00:20:14.000 --> 00:20:17.000]  約瑟也是一個好人
[00:20:17.000 --> 00:20:19.000]  又是一個很正直的人
[00:20:19.000 --> 00:20:21.000]  他也不是這樣選擇
[00:20:21.000 --> 00:20:23.000]  他也不是用一個報復心態
[00:20:23.000 --> 00:20:25.000]  不過最難受的一件事
[00:20:25.000 --> 00:20:27.000]  在經文看到
[00:20:27.000 --> 00:20:31.000]  其實他仍然很愛瑪麗亞這個女人
[00:20:31.000 --> 00:20:33.000]  為什麼這樣說?
[00:20:33.000 --> 00:20:35.000]  因為經文裡
[00:20:35.000 --> 00:20:37.000]  會告訴我們
[00:20:37.000 --> 00:20:41.000]  他不想做一些令瑪麗亞蒙羞的事
[00:20:41.000 --> 00:20:45.000]  他決定暗暗地解除婚約就算了
[00:20:45.000 --> 00:20:50.000]  可能他會用一個不需要解釋的原因
[00:20:50.000 --> 00:20:53.000]  靜靜地和瑪麗亞分開就算了
[00:20:53.000 --> 00:20:55.000]  但是這個決定
[00:20:55.000 --> 00:20:59.000]  我相信約瑟也很難面對
[00:20:59.000 --> 00:21:01.000]  因為在聖經裡也能看到
[00:21:01.000 --> 00:21:03.000]  瑪麗亞也不錯
[00:21:03.000 --> 00:21:05.000]  也是一個很好的女人
[00:21:05.000 --> 00:21:07.000]  是一個賢德的婦人
[00:21:07.000 --> 00:21:09.000]  她也是一個很好的女人
[00:21:09.000 --> 00:21:11.000]  我想
[00:21:11.000 --> 00:21:15.000]  也不要說約瑟
[00:21:15.000 --> 00:21:19.000]  在第三者裡也會覺得很不值
[00:21:19.000 --> 00:21:21.000]  也會替他難過
[00:21:21.000 --> 00:21:25.000]  如果在法身自己身上
[00:21:25.000 --> 00:21:27.000]  你會怎樣想呢?
[00:21:27.000 --> 00:21:30.000]  我想第一次也不要說心情
[00:21:30.000 --> 00:21:32.000]  第一次就跳下去
[00:21:32.000 --> 00:21:35.000]  這些事怎麼會發生在我身上呢?
[00:21:35.000 --> 00:21:41.000]  這些事不要出現就最好了
[00:21:41.000 --> 00:21:44.000]  不出現當然是最好
[00:21:44.000 --> 00:21:47.000]  但是出現了你就要去面對
[00:21:47.000 --> 00:21:51.000]  但最後約瑟也作出了一個決定
[00:21:51.000 --> 00:21:53.000]  他決定了
[00:21:53.000 --> 00:21:57.000]  暗暗地和瑪麗亞解除婚約
[00:21:57.000 --> 00:22:00.000]  但是很奇妙的一件事
[00:22:00.000 --> 00:22:04.000]  印象約瑟心裡仍然掙扎的時候
[00:22:04.000 --> 00:22:06.000]  也有所決定的時候
[00:22:06.000 --> 00:22:10.000]  有主的天使在約瑟的夢裡出現
[00:22:10.000 --> 00:22:12.000]  跟他說
[00:22:12.000 --> 00:22:14.000]  但他是子孫約瑟
[00:22:14.000 --> 00:22:16.000]  不要怕
[00:22:16.000 --> 00:22:20.000]  把你的妻子瑪麗亞娶過來
[00:22:20.000 --> 00:22:21.000]  哇
[00:22:21.000 --> 00:22:22.000]  她認識我的
[00:22:22.000 --> 00:22:24.000]  她叫得出我的名字
[00:22:24.000 --> 00:22:27.000]  她還叫我不要怕
[00:22:27.000 --> 00:22:29.000]  把瑪麗亞娶為妻
[00:22:29.000 --> 00:22:31.000]  不是吧
[00:22:31.000 --> 00:22:33.000]  娶為妻
[00:22:33.000 --> 00:22:35.000]  她罪惡不忠
[00:22:35.000 --> 00:22:37.000]  不過這樣
[00:22:37.000 --> 00:22:39.000]  天使啟示了
[00:22:39.000 --> 00:22:40.000]  說明了
[00:22:40.000 --> 00:22:44.000]  顯明了一件很真實的事實
[00:22:44.000 --> 00:22:48.000]  瑪麗亞所謂的人是從聖靈來的
[00:22:48.000 --> 00:22:52.000]  她將要生一個兒子
[00:22:52.000 --> 00:22:55.000]  你要給他起名叫耶穌
[00:22:55.000 --> 00:22:59.000]  因他要把自己的百姓從罪中
[00:22:59.000 --> 00:23:02.000]  罪惡裡救出來
[00:23:02.000 --> 00:23:08.000]  天使清晰地表達了給約瑟聽
[00:23:08.000 --> 00:23:09.000]  喂
[00:23:09.000 --> 00:23:14.000]  這個瑪麗亞壞的人是從神而來的
[00:23:14.000 --> 00:23:16.000]  是神跡來的
[00:23:16.000 --> 00:23:19.000]  這個真的很難以接受
[00:23:19.000 --> 00:23:21.000]  我相信用人的理解
[00:23:21.000 --> 00:23:23.000]  完全理解不到是怎樣
