
[00:00:00.000 --> 00:00:02.520]  今天也是父親節的日子
[00:02:28.480 --> 00:02:29.760]  又可以說很有錢
[00:02:29.760 --> 00:02:33.440]  照顧他的父親一家
[00:02:33.440 --> 00:02:36.160]  這個記載就會記載
[00:02:36.160 --> 00:02:38.320]  其實在雅各臨終前
[00:02:38.320 --> 00:02:43.000]  他究竟有什麼話去跟他的兒子約瑟說
[00:02:43.000 --> 00:02:45.480]  我們看《創世紀》48章
[00:02:45.480 --> 00:02:47.120]  先看第一至七字
[00:02:47.520 --> 00:02:49.520]  「這就是事以後有人對約瑟說
[00:02:49.520 --> 00:02:50.880]  你的父親病了
[00:02:50.880 --> 00:02:52.680]  約瑟就帶著兩個兒子
[00:02:52.680 --> 00:02:54.720]  瑪拿西和以法連同去
[00:02:54.720 --> 00:02:56.440]  有人告訴雅各說
[00:02:56.440 --> 00:02:58.920]  你的兒子約瑟到你這裡來了
[00:02:58.920 --> 00:03:02.680]  以色列就勉強在床上坐起來」
[00:03:02.680 --> 00:03:03.840]  這裡也說了
[00:03:03.840 --> 00:03:07.000]  其實他也是聽聞有人說
[00:03:07.000 --> 00:03:08.720]  即是約瑟聽聞有人說
[00:03:08.720 --> 00:03:10.840]  你爸爸快不行了
[00:03:10.840 --> 00:03:13.040]  因為約瑟其實也日理萬機
[00:03:13.040 --> 00:03:14.760]  他要打你整個埃及
[00:03:14.760 --> 00:03:17.480]  這個國家很多大小事務
[00:03:17.480 --> 00:03:18.680]  畢竟也是宰相
[00:03:18.680 --> 00:03:21.120]  但知道父親病了
[00:03:21.120 --> 00:03:22.600]  他就帶著兩個兒子
[00:03:22.600 --> 00:03:24.560]  打算去探望爸爸
[00:03:24.560 --> 00:03:26.320]  就是關心爸爸
[00:03:26.320 --> 00:03:28.520]  但有人告訴雅各
[00:03:28.520 --> 00:03:31.520]  當他們快要到達雅各的時候
[00:03:31.520 --> 00:03:32.400]  有人告訴他
[00:03:32.400 --> 00:03:34.520]  你的兒子約瑟到來了
[00:03:34.520 --> 00:03:36.880]  以色列是雅各的另一個名字
[00:03:36.880 --> 00:03:39.080]  雅各就起身
[00:03:39.080 --> 00:03:40.400]  這裡特別第二節
[00:03:40.400 --> 00:03:43.640]  就說到他勉強在床上坐起來
[00:03:43.640 --> 00:03:45.880]  即是他真的病得很辛苦
[00:03:45.880 --> 00:03:48.280]  而且應該是坐起來
[00:03:48.280 --> 00:03:49.600]  也相當困難
[00:03:49.600 --> 00:03:51.320]  他可以躺下來聊天
[00:03:51.320 --> 00:03:53.560]  但他努力地站起來聊天
[00:03:53.560 --> 00:03:56.760]  因為他也珍惜這段僅有的時光
[00:03:56.760 --> 00:03:57.640]  因為說真的
[00:03:57.640 --> 00:03:59.640]  雅各和他兩個孫子
[00:03:59.640 --> 00:04:03.040]  約瑟和他兩個兒子
[00:04:03.040 --> 00:04:04.560]  探望這個爺爺
[00:04:04.560 --> 00:04:06.320]  可能只是探望一次
[00:04:06.320 --> 00:04:08.000]  約瑟也很忙
[00:04:08.000 --> 00:04:11.200]  這次就真的要勉強自己坐起來
[00:04:11.200 --> 00:04:14.600]  希望把握這個時間和他們聊幾句
[00:04:14.600 --> 00:04:15.840]  第三節
[00:04:15.840 --> 00:04:17.000]  雅各對約瑟說
[00:04:17.000 --> 00:04:21.200]  全能的神曾經在迦南地的路絲向我顯現
[00:04:21.200 --> 00:04:22.320]  賜福給我
[00:04:22.320 --> 00:04:22.880]  對我說
[00:04:22.880 --> 00:04:24.840]  我必使你繁衍增多
[00:04:24.840 --> 00:04:27.200]  成為一大族
[00:04:27.200 --> 00:04:29.520]  我必把這地賜給你的後裔
[00:04:29.520 --> 00:04:31.200]  作永遠的產業
[00:04:31.200 --> 00:04:33.040]  由於說真的
[00:04:33.040 --> 00:04:34.120]  臨終前
[00:04:34.120 --> 00:04:37.800]  其實通常爸爸都留下遺產給兒子
[00:04:37.800 --> 00:04:40.560]  但是其實說有錢的程度
[00:04:40.560 --> 00:04:43.000]  約瑟遠遠比雅各有錢
[00:04:43.000 --> 00:04:46.560]  其實整個埃及都是他逐一打息的
[00:04:46.560 --> 00:04:49.520]  何必要你還給他一些家產
[00:04:49.520 --> 00:04:51.280]  但是雅各就想和他說
[00:04:51.280 --> 00:04:55.280]  最大的遺產不是錢
[00:04:55.280 --> 00:04:56.360]  而是神
[00:04:56.360 --> 00:04:57.880]  全能神的祝福
[00:04:57.880 --> 00:04:59.800]  因為他親自經歷過
[00:04:59.800 --> 00:05:03.600]  全能神在迦南地路絲向雅各顯現
[00:05:03.600 --> 00:05:04.440]  祝福給他
[00:05:04.440 --> 00:05:07.480]  也祝福他的後裔成為一大族
[00:05:07.480 --> 00:05:08.880]  所以這個祝福
[00:05:08.880 --> 00:05:11.480]  比任何物質上的遺產
[00:05:11.480 --> 00:05:13.360]  更加好的
[00:05:13.360 --> 00:05:14.640]  第五節
[00:05:14.640 --> 00:05:17.040]  我未到埃及見你之前
[00:05:17.040 --> 00:05:19.280]  你在埃及地生了兩個兒子
[00:05:19.280 --> 00:05:21.160]  現在他們算是我的
[00:05:21.160 --> 00:05:23.120]  以法連和馬拿西是我的
[00:05:23.120 --> 00:05:25.840]  好像劉本和西勉是我的一樣
[00:05:25.840 --> 00:05:29.120]  你在他們以後所生的子孫都是你的
[00:05:29.120 --> 00:05:31.440]  不過在繼承產業的事上
[00:05:31.440 --> 00:05:34.480]  他們可以歸在他們哥哥的名下
[00:05:34.480 --> 00:05:37.120]  你看到這兩節會覺得怪怪的
[00:05:37.120 --> 00:05:38.840]  第五節
[00:05:38.840 --> 00:05:41.080]  他說你未到埃及的時候
[00:05:41.080 --> 00:05:42.840]  其實你在埃及生了兩個兒子
[00:05:42.840 --> 00:05:44.120]  一個是以法連
[00:05:44.120 --> 00:05:44.960]  一個是馬拿西
[00:05:44.960 --> 00:05:47.200]  你今天也帶了這兩個兒子過來
[00:05:47.200 --> 00:05:48.440]  見一見我
[00:05:48.440 --> 00:05:49.520]  也是我的孫子
[00:05:49.520 --> 00:05:53.080]  但是他今天之後就不是我的孫子
[00:05:53.080 --> 00:05:54.600]  是我兩個兒子
[00:05:54.600 --> 00:05:56.520]  就好像我的大兒子
[00:05:56.520 --> 00:05:59.680]  他們兩個其中最大的就是劉本和西勉
[00:05:59.680 --> 00:06:00.680]  就是說
[00:06:00.680 --> 00:06:03.960]  不是想搶了弱勢的那兩個兒子
[00:06:03.960 --> 00:06:05.280]  當自己的兒子
[00:06:05.280 --> 00:06:08.360]  而是因為承受祝福的一個傳統裡面
[00:06:08.360 --> 00:06:11.160]  作為親兒子
[00:06:11.160 --> 00:06:13.480]  他分到的祝福是最多的
[00:06:13.480 --> 00:06:16.480]  所以如果認了他兩個孫子做他兩個兒子
[00:06:16.480 --> 00:06:20.200]  他分到的祝福就等同他爸爸的雙倍
[00:06:20.200 --> 00:06:21.560]  他爸爸就是一個兒子
[00:06:21.560 --> 00:06:24.120]  現在認了他兩個孫子做兩個兒子
[00:06:24.120 --> 00:06:26.200]  差不多就是得到雙倍
[00:06:26.200 --> 00:06:28.000]  第六節他說
[00:06:28.000 --> 00:06:31.360]  你以後生的孫子都是歸弱勢你自己的
[00:06:31.360 --> 00:06:35.560]  他們之後的孫子分不到這麼重的祝福
[00:06:35.560 --> 00:06:37.600]  但是這兩個就當是我的兒子
[00:06:37.600 --> 00:06:39.080]  就排在你哥哥的名下
[00:06:39.080 --> 00:06:41.200]  所以他們都同等得到
[00:06:41.200 --> 00:06:44.200]  兒子一樣的神的祝福
[00:06:44.200 --> 00:06:45.160]  第七節
[00:06:45.160 --> 00:06:48.680]  「至於我從巴旦回來的時候
[00:06:48.680 --> 00:06:50.240]  在迦南地的路上
[00:06:50.240 --> 00:06:52.760]  那裡到爾法他還有一段路程
[00:06:52.760 --> 00:06:55.000]  拉潔就死在我身邊
[00:06:55.000 --> 00:06:58.200]  我在那裡把他埋葬在爾法他的路旁
[00:06:58.200 --> 00:07:01.040]  爾法他就是伯利恆」
[00:07:01.040 --> 00:07:03.200]  這句話也是特別的
[00:07:03.200 --> 00:07:06.120]  就是說我收了兩個孫子做我的兒子
[00:07:06.120 --> 00:07:08.120]  讓他可以領受更多的祝福
[00:07:08.120 --> 00:07:09.760]  但是這句話就說
[00:07:09.760 --> 00:07:13.120]  我曾經從巴旦回來的時候
[00:07:13.120 --> 00:07:14.680]  在迦南地的路上
[00:07:14.680 --> 00:07:16.000]  還有一個路程
[00:07:16.000 --> 00:07:19.920]  其實你媽媽拉潔就死在我身邊
[00:07:19.920 --> 00:07:22.000]  我在那裡也埋葬了
[00:07:22.000 --> 00:07:25.120]  爾法他那裡就是伯利恆的意思
[00:07:25.120 --> 00:07:27.600]  當然有很多歷史背景可以交代
[00:07:27.600 --> 00:07:29.000]  不過簡單來說
[00:07:29.000 --> 00:07:31.000]  其實雅各想說他
[00:07:31.000 --> 00:07:33.320]  當年你媽媽就死在那裡
[00:07:33.320 --> 00:07:35.960]  即使說我將來死了
[00:07:35.960 --> 00:07:38.080]  也很想回到那裡
[00:07:38.080 --> 00:07:40.080]  其實他就想交代
[00:07:40.080 --> 00:07:41.880]  他有多麼地疼愛他媽媽
[00:07:41.880 --> 00:07:43.200]  和多麼地想和他媽媽
[00:07:43.200 --> 00:07:45.720]  真的葬在同一個地方
[00:07:45.720 --> 00:07:48.960]  雅各真的因為偏心於拉潔
[00:07:48.960 --> 00:07:50.760]  很疼愛他媽媽
[00:07:50.760 --> 00:07:53.440]  令他也很疼愛弱室的兒子
[00:07:53.440 --> 00:07:55.680]  最後又令其他兄弟妒忌
[00:07:55.680 --> 00:07:58.120]  引致後來一些悲劇
[00:07:58.120 --> 00:08:00.320]  所以在生命的過程中
[00:08:00.320 --> 00:08:03.400]  我們總有一些遺憾
[00:08:03.400 --> 00:08:06.280]  但這些遺憾有時很像爸爸
[00:08:06.280 --> 00:08:07.000]  我不知道你明白嗎
[00:08:07.000 --> 00:08:08.840]  有時可能你不喜歡你爸爸
[00:08:08.840 --> 00:08:10.840]  但你發現你的樣子又像你爸爸
[00:08:10.840 --> 00:08:12.680]  性格又像你爸爸
[00:08:12.680 --> 00:08:14.840]  多麼遺憾的一件事
[00:08:14.840 --> 00:08:16.920]  最遺憾的就是連父親節
[00:08:16.920 --> 00:08:18.440]  你都不選他為第一位
[00:08:18.440 --> 00:08:20.760]  這是最遺憾的事
[00:08:20.760 --> 00:08:21.840]  所以一個爸爸
[00:08:21.840 --> 00:08:22.760]  即使是做爸爸
[00:08:22.760 --> 00:08:26.080]  也應該承擔的遺憾相當多
[00:08:26.080 --> 00:08:28.000]  但也要接受過去
[00:08:28.000 --> 00:08:29.880]  和坦誠付出
[00:08:29.880 --> 00:08:32.560]  如果我是雅各
[00:08:32.560 --> 00:08:34.080]  可能我會說很多話
[00:08:34.080 --> 00:08:37.480]  例如當年因為你媽媽怎樣怎樣
[00:08:37.480 --> 00:08:38.480]  不好意思
[00:08:38.480 --> 00:08:41.280]  令你遭受太多傷害
[00:08:41.280 --> 00:08:42.840]  令你被兄弟害
[00:08:42.840 --> 00:08:44.040]  其實我都與自己無關
[00:08:44.040 --> 00:08:45.600]  我爸爸也沒有教我怎樣做爸爸
[00:08:45.600 --> 00:08:46.520]  我爸爸也有點壞
[00:08:46.520 --> 00:08:48.600]  他偏心令我一鑊粥
[00:08:48.600 --> 00:08:50.040]  你不應該怪我
[00:08:50.040 --> 00:08:51.880]  我今天盡力祝福你
[00:08:51.880 --> 00:08:54.760]  他沒有說這些很砌詞狡辯的說話
[00:08:54.760 --> 00:08:56.480]  因為男人很少會說
[00:08:56.480 --> 00:08:57.720]  我真的對不起你
[00:08:57.720 --> 00:08:58.480]  我又怎樣怎樣
[00:08:58.480 --> 00:08:59.400]  我不知道
[00:08:59.400 --> 00:09:01.600]  我爸爸說話很精簡
[00:09:01.600 --> 00:09:04.680]  但是真的有些遺憾
[00:09:04.680 --> 00:09:05.960]  可能是要接受
[00:09:05.960 --> 00:09:09.600]  還有你真的不如珍惜一個時間
[00:09:09.600 --> 00:09:11.400]  去與你的家人一起
[00:09:11.400 --> 00:09:12.320]  與你爸爸一起
[00:09:12.320 --> 00:09:14.600]  或者爸爸與你的親人一起
[00:09:14.600 --> 00:09:17.600]  或者任何與你最親的人一起
[00:09:17.600 --> 00:09:18.720]  都是重要的
[00:09:18.720 --> 00:09:20.040]  因為這些時間
[00:09:20.040 --> 00:09:22.880]  其實可能不是很多
[00:09:22.880 --> 00:09:24.200]  因為你以為有很多
[00:09:24.200 --> 00:09:26.320]  其實不是很多
[00:09:26.320 --> 00:09:28.560]  好像我有時都會聽到弟兄姊妹說
[00:09:28.560 --> 00:09:31.880]  其實我真的很想與爸爸去旅行
[00:09:31.880 --> 00:09:35.760]  但是第一次聽他們說與爸爸去旅行
[00:09:35.760 --> 00:09:37.880]  是十年前的事
[00:09:37.880 --> 00:09:39.640]  但是因為他們工作太忙
[00:09:39.640 --> 00:09:41.560]  到他們爸爸回天家那天
[00:09:41.560 --> 00:09:42.680]  即是去到天堂那天
[00:09:42.680 --> 00:09:44.680]  都未能去整個旅行
[00:09:44.680 --> 00:09:45.800]  然後他們就很後悔
[00:09:45.800 --> 00:09:48.560]  為什麼不與爸爸去一次旅行呢
[00:09:48.560 --> 00:09:49.720]  但是這些過程
[00:09:49.720 --> 00:09:51.640]  其實人生都有很多遺憾
[00:09:51.640 --> 00:09:53.200]  但是我很記得我爸爸
[00:09:53.200 --> 00:09:55.960]  都是一個不多說話的人
[00:09:55.960 --> 00:09:57.400]  但是他默默耕耘
[00:09:57.400 --> 00:09:58.600]  去努力工作
[00:09:58.600 --> 00:10:01.200]  賺錢去養活我們全家
[00:10:01.200 --> 00:10:04.440]  但是我又很記得他退休之後
[00:10:04.440 --> 00:10:05.720]  也不多說話
[00:10:05.720 --> 00:10:07.400]  但是他默默做家務
[00:10:07.400 --> 00:10:10.480]  我媽媽就在看電視很開心
[00:10:10.480 --> 00:10:12.720]  但是我那時回家
[00:10:12.720 --> 00:10:13.440]  他總是說
[00:10:13.440 --> 00:10:14.680]  你喝了湯沒有
[00:10:14.680 --> 00:10:15.640]  吃了飯沒有
[00:10:15.640 --> 00:10:17.080]  煮了飯給你吃
[00:10:17.080 --> 00:10:18.680]  其實你會與爸爸
[00:10:18.680 --> 00:10:23.120]  我看到他雖然沒有說一些很肉麻的事情
[00:10:23.120 --> 00:10:25.560]  但是他把握著任何時間
[00:10:25.560 --> 00:10:26.880]  用他的方法
[00:10:26.880 --> 00:10:27.680]  最好的東西
[00:10:27.680 --> 00:10:29.080]  煮飯給你吃
[00:10:29.080 --> 00:10:31.800]  就真的把握這個時間
[00:10:31.800 --> 00:10:33.560]  去服侍他的家人
[00:10:33.560 --> 00:10:36.080]  或者去愛他的兒子
[00:10:36.080 --> 00:10:37.840]  所以有時我不知道你怎麼想
[00:10:37.840 --> 00:10:39.240]  我都有時怪
[00:10:39.240 --> 00:10:40.720]  有時我跟老婆說
[00:10:40.720 --> 00:10:42.520]  不要怪我不懂得關心你
[00:10:42.520 --> 00:10:44.760]  我爸爸都是沒什麼出聲的
[00:10:44.760 --> 00:10:47.360]  我都很想跟老婆說這些
[00:10:47.360 --> 00:10:48.840]  但是又說不出口
[00:10:48.840 --> 00:10:50.320]  因為事實上
[00:10:50.320 --> 00:10:54.520]  我爸爸都盡了他可以和懂得的努力
[00:10:54.520 --> 00:10:56.680]  去愛惜家人
[00:10:56.680 --> 00:11:00.560]  而他也沒有說很多以前很遺憾的事情
[00:11:00.560 --> 00:11:03.120]  所以有時與其你妻辭狡辯
[00:11:03.120 --> 00:11:05.080]  要追究誰對你不好
[00:11:05.080 --> 00:11:06.880]  這個家庭恩恩怨怨
[00:11:06.880 --> 00:11:08.800]  倒不如你把握一些時間
[00:11:08.800 --> 00:11:10.200]  好像雅各那樣
[00:11:10.200 --> 00:11:13.080]  用你最大的努力坐起來
[00:11:13.080 --> 00:11:15.200]  說最有意義的話
[00:11:15.200 --> 00:11:17.280]  做最有意義的事情
[00:11:17.280 --> 00:11:18.600]  這樣就最好了
[00:11:18.600 --> 00:11:20.600]  好像我爸爸
[00:11:20.600 --> 00:11:22.480]  近來他身體都變差了
[00:11:22.480 --> 00:11:23.800]  我發現
[00:11:23.800 --> 00:11:27.440]  我多了機會去醫院接送他
[00:11:27.440 --> 00:11:29.040]  因為他突然會暈倒
[00:11:29.040 --> 00:11:31.000]  會撞傷,要進醫院
[00:11:31.000 --> 00:11:34.080]  我發現爸爸的身體真的衰退了很多
[00:11:34.080 --> 00:11:36.320]  而且我原來都不懂得照顧人
[00:11:36.320 --> 00:11:38.960]  去到醫院要借輪椅
[00:11:38.960 --> 00:11:40.280]  又怎樣去扶他
[00:11:40.280 --> 00:11:41.360]  都要人教
[00:11:41.360 --> 00:11:44.240]  很感恩勉勉強強接到他出院
[00:11:44.240 --> 00:11:46.640]  有時又可以送到他醫院
[00:11:46.640 --> 00:11:50.720]  但在過程中我看到爸爸很開心
[00:11:50.720 --> 00:11:53.320]  但如果我想我自己照顧的過程
[00:11:53.320 --> 00:11:54.520]  都很多操作
[00:11:54.520 --> 00:11:57.720]  有時都差點弄到他跌倒
[00:11:57.720 --> 00:11:59.880]  但我爸爸卻很開心
[00:11:59.880 --> 00:12:02.080]  這樣真的很容易滿足我爸爸
[00:12:02.080 --> 00:12:04.440]  其實我又覺得我爸爸真的很欣賞
[00:12:04.440 --> 00:12:07.120]  不孝子的小小舉動都很感動
[00:12:07.120 --> 00:12:09.360]  為何他又覺得他很感動呢
[00:12:09.360 --> 00:12:12.200]  其實我記得他突然跟我說
[00:12:12.200 --> 00:12:15.440]  阿偉,我的堂名叫阿偉
[00:12:15.440 --> 00:12:19.920]  阿偉,不如給你和你老婆一隻錶吧
[00:12:19.920 --> 00:12:22.560]  其實我爸爸經常買古董錶
[00:12:22.560 --> 00:12:23.680]  都不知道值不值錢
[00:12:23.680 --> 00:12:27.280]  在那裡搓搓
[00:12:27.280 --> 00:12:30.440]  但他說這句話
[00:12:30.440 --> 00:12:32.520]  他有些意思是
[00:12:32.520 --> 00:12:35.800]  他有些心理準備隨時不在了
[00:12:35.800 --> 00:12:40.000]  不如給你和你老婆一隻錶留念吧
[00:12:40.000 --> 00:12:41.880]  其實我又很感動
[00:12:41.880 --> 00:12:45.080]  但我又做不到甚麼去告訴他
[00:12:45.080 --> 00:12:46.600]  但我最記得是
[00:12:46.600 --> 00:12:48.560]  不如我們多點祈禱
[00:12:48.560 --> 00:12:50.800]  或者不如你都信了主
[00:12:50.800 --> 00:12:52.560]  都為你水禮好嗎
[00:12:52.560 --> 00:12:55.840]  其實要我爸爸接受洗禮都是挺難的
[00:12:55.840 --> 00:12:58.880]  雖然我自己就和很多人的爸爸洗禮
[00:12:58.880 --> 00:13:01.320]  但我未和我自己的爸爸洗禮
[00:13:01.320 --> 00:13:03.000]  但他的難處是甚麼呢
[00:13:03.000 --> 00:13:06.680]  我爸爸很怕他認為的泛民浴節
[00:13:06.680 --> 00:13:08.280]  無緣無故信了就可以
[00:13:08.280 --> 00:13:09.960]  又弄水落頭
[00:13:09.960 --> 00:13:11.680]  又要跟人說他信了主
[00:13:11.680 --> 00:13:13.480]  即是我爸爸很低調
[00:13:13.480 --> 00:13:15.120]  然後我就說不是的
[00:13:15.120 --> 00:13:17.800]  洗禮都是好價見證
[00:13:17.800 --> 00:13:21.960]  我就高度懷疑是因為我接了他出院
[00:13:21.960 --> 00:13:23.400]  相處得久
[00:13:23.400 --> 00:13:25.440]  他把錶留給我
[00:13:25.440 --> 00:13:28.000]  他又可能覺得我應該用洗禮回報他
[00:13:28.000 --> 00:13:30.720]  他就說好吧
[00:13:30.720 --> 00:13:32.520]  我記得我和他洗禮的時候
[00:13:32.520 --> 00:13:33.920]  我媽媽還在看電視
[00:13:33.920 --> 00:13:36.320]  那個場景很古怪
[00:13:36.320 --> 00:13:41.880]  但兩個男人在說不到任何肉麻情況之後
[00:13:41.880 --> 00:13:44.600]  其實已經把握了時間
[00:13:44.600 --> 00:13:48.240]  表達了對大家最後的一點點關心
[00:13:48.240 --> 00:13:50.280]  大家沒有說出口
[00:13:50.280 --> 00:13:52.960]  「將來你走了我又要怎樣照顧媽媽」
[00:13:52.960 --> 00:13:53.840]  這些又說不出口
[00:13:53.840 --> 00:13:55.280]  他又沒有說
[00:13:55.280 --> 00:13:57.520]  但整個過程我想都要接受一下
[00:13:57.520 --> 00:13:59.640]  大家是有些限制的
[00:13:59.640 --> 00:14:01.720]  雖然我們回到教會會成長
[00:14:01.720 --> 00:14:04.760]  有時會和父母說「我愛你」
[00:14:04.760 --> 00:14:06.960]  其實過年過節都會說一下
[00:14:06.960 --> 00:14:09.280]  尤其是回到教會我們都要扮得很有愛心
[00:14:09.280 --> 00:14:10.280]  「我愛你」
[00:14:10.280 --> 00:14:11.880]  (笑)
[00:14:11.880 --> 00:14:13.480]  但大家今天很誠實
[00:14:13.480 --> 00:14:15.960]  父親節都不舉多一點爸爸
[00:14:15.960 --> 00:14:18.280]  證明你們是誠實的人
[00:14:18.280 --> 00:14:21.160]  但我們都要欣賞一下
[00:14:21.160 --> 00:14:22.760]  可以有限的時間
[00:14:22.760 --> 00:14:25.600]  用你最坦誠的方法去付出
[00:14:25.600 --> 00:14:27.000]  是最重要的
[00:14:27.000 --> 00:14:30.080]  如果你說「我想陪爸爸去多點旅行」
[00:14:30.080 --> 00:14:32.800]  為甚麼你不早點去呢?
[00:14:32.800 --> 00:14:35.760]  你做的工作是否可以先放下呢?
[00:14:35.760 --> 00:14:39.720]  或者有時爸爸都期望我們回去多吃點飯
[00:14:39.720 --> 00:14:42.480]  不如我自己回去多吃點飯
[00:14:42.480 --> 00:14:44.080]  到他現在病了煮不到
[00:14:44.080 --> 00:14:45.360]  有時我們請假
[00:14:45.360 --> 00:14:47.800]  可能下午陪他回去
[00:14:47.800 --> 00:14:50.840]  其實這些我又發現很在及時
[00:14:50.840 --> 00:14:52.520]  是可以醒覺到的
[00:14:52.520 --> 00:14:54.320]  因為我發現自己有很多理由
[00:14:54.320 --> 00:14:55.760]  教會很多事要做
[00:14:55.760 --> 00:14:57.680]  很多人要等我去救
[00:14:57.680 --> 00:14:59.800]  說得自己很忙
[00:14:59.800 --> 00:15:01.160]  其實不是說
[00:15:01.160 --> 00:15:02.800]  有時對著爸爸不知說甚麼
[00:15:02.800 --> 00:15:05.240]  所以有時不想回去
[00:15:05.240 --> 00:15:07.840]  但想想又不是
[00:15:07.840 --> 00:15:10.080]  回去其實你甚麼都不用說
[00:15:10.080 --> 00:15:12.240]  我爸爸就在笑,很開心
[00:15:12.240 --> 00:15:13.920]  然後見不到幾分鐘
[00:15:13.920 --> 00:15:16.080]  「哎呀,都忙了,你回去吧」
[00:15:16.080 --> 00:15:18.400]  但我發現真的無話可說
[00:15:18.400 --> 00:15:20.080]  你在神的裏面
[00:15:20.080 --> 00:15:21.000]  在人的裏面
[00:15:21.000 --> 00:15:24.560]  我覺得你無論對父親、家人
[00:15:24.560 --> 00:15:26.160]  和最珍惜的朋友
[00:15:26.160 --> 00:15:27.200]  最好的禮物
[00:15:27.200 --> 00:15:28.800]  給天父也是
[00:15:28.800 --> 00:15:30.440]  最好的禮物是甚麼呢?
