
[00:00:00.000 --> 00:00:02.360]  我很喜歡去博物館
[00:03:07.320 --> 00:03:09.320]  和隨之而來的滿足感
[00:03:09.320 --> 00:03:11.240]  都不是最要緊
[00:03:11.240 --> 00:03:13.280]  那究竟到最後
[00:03:13.280 --> 00:03:16.200]  什麼才是最要緊的呢
[00:03:16.200 --> 00:03:18.120]  在9月5日《少香傳道》
[00:03:18.120 --> 00:03:19.560]  為我們宣講了
[00:03:19.560 --> 00:03:22.480]  《肥勒比書》的一章1到11節
[00:03:22.480 --> 00:03:26.480]  我今天會接續說12節到26節
[00:03:26.480 --> 00:03:28.560]  我的講題就是
[00:03:28.560 --> 00:03:30.360]  一起讀好嗎
[00:03:30.360 --> 00:03:32.280]  此生無憾
[00:03:32.280 --> 00:03:35.680]  有多少人都想自己是此生無憾的
[00:03:35.680 --> 00:03:36.920]  揮一揮手
[00:03:36.920 --> 00:03:37.680]  個個都希望
[00:03:37.680 --> 00:03:39.920]  那就留心去聽
[00:03:39.920 --> 00:03:42.880]  《肥勒比書》就是保羅第一次
[00:03:42.880 --> 00:03:45.320]  在羅馬被囚的時候
[00:03:45.320 --> 00:03:47.520]  寫給《肥勒比教會》的
[00:03:47.520 --> 00:03:49.440]  當中的忠心信息
[00:03:49.440 --> 00:03:51.640]  其實就是要勸他們
[00:03:51.640 --> 00:03:54.920]  要為福音奮戰
[00:03:54.920 --> 00:03:57.640]  就算在苦難當中
[00:03:57.640 --> 00:04:00.840]  都要喜樂地為福音奮戰
[00:04:00.840 --> 00:04:05.200]  而全教會都要同心合意地為福音奮戰
[00:04:05.200 --> 00:04:08.280]  學習基督放下自己
[00:04:08.280 --> 00:04:09.960]  其實福音這個字
[00:04:09.960 --> 00:04:12.400]  在《肥勒比書》共出現了9次
[00:04:12.400 --> 00:04:14.600]  我很少去數這些次數
[00:04:14.600 --> 00:04:15.760]  但是因為
[00:04:15.760 --> 00:04:16.760]  通戒也是
[00:04:16.760 --> 00:04:17.960]  我走兩步看看
[00:04:17.960 --> 00:04:19.720]  又是福音走兩步看看
[00:04:19.720 --> 00:04:20.840]  要麼就是神的道
[00:04:20.840 --> 00:04:22.320]  基督的道
[00:04:22.320 --> 00:04:25.520]  其實在第一章已經出現了6次
[00:04:25.520 --> 00:04:27.520]  有參與福音
[00:04:27.520 --> 00:04:30.120]  證實辯明福音
[00:04:30.120 --> 00:04:32.160]  福音進一步傳開
[00:04:32.160 --> 00:04:35.600]  行事為人要與福音相稱
[00:04:35.600 --> 00:04:39.120]  為福音一同奮鬥
[00:04:39.120 --> 00:04:42.520]  在一章12至26節
[00:04:42.520 --> 00:04:46.440]  保羅好像是在說他的近況和遭遇
[00:04:46.440 --> 00:04:48.400]  但是其實他是用這一點
[00:04:48.400 --> 00:04:51.440]  去鼓勵他們不要膽怯
[00:04:51.440 --> 00:04:53.600]  不要苦惱
[00:04:53.600 --> 00:04:55.720]  不需要羞愧
[00:04:55.720 --> 00:04:56.920]  不需要猶豫
[00:04:56.920 --> 00:04:58.200]  去就去
[00:04:58.200 --> 00:05:00.160]  讓我們都可以學習保羅
[00:05:00.160 --> 00:05:03.000]  我會讀雙數節
[00:05:03.000 --> 00:05:04.400]  大家讀單數節
[00:05:04.400 --> 00:05:06.000]  我們一起讀經文
[00:05:06.000 --> 00:05:07.160]  但是要慢慢讀
[00:05:07.160 --> 00:05:07.840]  不要那麼快
[00:05:07.840 --> 00:05:10.840]  好像剛才唱慢版有一段
[00:05:10.840 --> 00:05:12.360]  弟兄們
[00:05:12.360 --> 00:05:14.840]  我願意你們知道
[00:05:14.840 --> 00:05:16.000]  我的遭遇
[00:05:16.000 --> 00:05:20.360]  反而使福音進一步傳開了
[00:05:20.360 --> 00:05:22.920]  宮中全體衛兵
[00:05:22.920 --> 00:05:26.080]  以及其餘所有的人
[00:05:26.080 --> 00:05:28.080]  都因此知道
[00:05:28.080 --> 00:05:33.040]  我是為基督的緣故被困所的
[00:05:33.040 --> 00:05:36.080]  而且大多數的弟兄
[00:05:36.080 --> 00:05:38.480]  因為我受的困所
[00:05:38.480 --> 00:05:41.600]  就在主裡深信不疑
[00:05:41.600 --> 00:05:45.560]  越發勇敢地講述神的道
[00:05:45.560 --> 00:05:47.960]  無所畏懼
[00:05:47.960 --> 00:05:51.040]  有些人傳講基督
[00:05:51.040 --> 00:05:54.960]  固然是出於嫉妒紛爭
[00:05:54.960 --> 00:05:59.480]  但也有些人是出於好意
[00:05:59.480 --> 00:06:02.480]  後者是出於愛心
[00:06:02.480 --> 00:06:06.880]  知道我是奉派為福音辯護的
[00:06:06.880 --> 00:06:09.600]  前者宣講基督
[00:06:09.600 --> 00:06:12.160]  卻是出於私心
[00:06:12.160 --> 00:06:14.040]  動機不純
[00:06:14.040 --> 00:06:16.440]  以為可以加增
[00:06:16.440 --> 00:06:20.160]  我在困所中的苦楚
[00:06:20.160 --> 00:06:22.320]  那又怎麼樣呢?
[00:06:22.320 --> 00:06:24.080]  假意也好
[00:06:24.080 --> 00:06:25.960]  真心也好
[00:06:25.960 --> 00:06:27.400]  不管怎樣
[00:06:27.400 --> 00:06:30.040]  只要基督被傳開了
[00:06:30.040 --> 00:06:32.320]  我就因此喜樂
[00:06:32.320 --> 00:06:33.200]  是的
[00:06:33.200 --> 00:06:36.000]  我還要繼續喜樂
[00:06:36.000 --> 00:06:38.000]  因為我知道
[00:06:38.000 --> 00:06:40.840]  藉著你們的祈禱
[00:06:40.840 --> 00:06:44.240]  和耶穌基督的靈幫助
[00:06:44.240 --> 00:06:47.920]  我最終必得拯救
[00:06:47.920 --> 00:06:52.480]  符合我所熱切期待和盼望的
[00:06:52.480 --> 00:06:56.440]  就是沒有一事能使我羞愧
[00:06:56.440 --> 00:06:58.960]  反倒完全放膽
[00:06:58.960 --> 00:07:01.640]  將訴償和現在一樣
[00:07:01.640 --> 00:07:04.360]  不管是生是死
[00:07:04.360 --> 00:07:09.000]  總讓基督在我身上備受尊崇
[00:07:09.000 --> 00:07:11.520]  因為對我來說
[00:07:11.520 --> 00:07:14.440]  活著是為了基督
[00:07:14.440 --> 00:07:17.760]  死去也有益處
[00:07:17.760 --> 00:07:21.080]  但如果我在世上活著
[00:07:21.080 --> 00:07:23.960]  給我帶來工作的成果
[00:07:23.960 --> 00:07:25.840]  那又怎麼樣呢?
[00:07:25.840 --> 00:07:30.200]  我實在不知道該怎樣選擇
[00:07:30.200 --> 00:07:33.160]  我處在兩難之間
[00:07:33.160 --> 00:07:36.880]  一方面渴望離開世界
[00:07:36.880 --> 00:07:39.160]  與基督同在
[00:07:39.160 --> 00:07:43.000]  因為這確實再好不過
[00:07:43.000 --> 00:07:44.560]  另一方面
[00:07:44.560 --> 00:07:46.120]  為了你們
[00:07:46.120 --> 00:07:49.240]  我更需要留在世上
[00:07:49.240 --> 00:07:52.920]  我對這一點深信不疑
[00:07:52.920 --> 00:07:57.240]  所以知道自己仍要活下去
[00:07:57.240 --> 00:08:02.440]  而且要繼續與你們大家在一起
[00:08:02.440 --> 00:08:05.320]  好讓你們在信心上
[00:08:05.320 --> 00:08:08.520]  有長進有喜樂
[00:08:08.520 --> 00:08:12.760]  這樣因我再次來到你們那裡
[00:08:12.760 --> 00:08:14.360]  你們的誇口
[00:08:14.360 --> 00:08:19.560]  可以在基督耶穌裡越發加珍
[00:08:19.560 --> 00:08:22.160]  經文也很長
[00:08:22.160 --> 00:08:24.360]  我們在這裡可以看到
[00:08:24.360 --> 00:08:29.400]  保羅為何他可以此生無憾呢?
[00:08:29.400 --> 00:08:32.040]  其實保羅與我們都是人
[00:08:32.040 --> 00:08:34.040]  都有同樣的性情
[00:08:34.040 --> 00:08:36.600]  都會在各樣的遭遇裡
[00:08:36.600 --> 00:08:38.600]  感到驚懼
[00:08:38.600 --> 00:08:42.520]  感到煩惱、羞愧和猶豫
[00:08:42.520 --> 00:08:45.720]  這四個段落剛才大家讀過的
[00:08:45.720 --> 00:08:50.120]  有很多描述情緒反應的一些騙語
[00:08:50.120 --> 00:08:54.360]  而有很多都是負面和正面互相對比的
[00:08:54.360 --> 00:08:57.080]  例如在十四節
[00:08:57.080 --> 00:08:59.600]  「越發勇敢無所畏懼」
[00:08:59.600 --> 00:09:01.600]  其實代表什麼呢?
[00:09:01.600 --> 00:09:04.600]  是之前有畏懼
[00:09:04.600 --> 00:09:07.480]  是不能夠勇敢起來的
[00:09:07.480 --> 00:09:11.720]  17到18節就是「苦楚和喜樂」
[00:09:11.720 --> 00:09:14.920]  「羞愧和備受尊崇」
[00:09:14.920 --> 00:09:20.000]  「猶豫去到深信不疑」
[00:09:20.000 --> 00:09:23.080]  究竟在負面去到正面
[00:09:23.080 --> 00:09:25.080]  這個過程裡
[00:09:25.080 --> 00:09:27.200]  保羅是怎樣去克服的呢?
[00:09:27.200 --> 00:09:29.960]  又或者保羅的修信人
[00:09:29.960 --> 00:09:34.320]  又是怎樣去克服這些情緒呢?
[00:09:34.320 --> 00:09:36.320]  不過我們會知道
[00:09:36.320 --> 00:09:40.920]  就是保羅的遭遇的確是艱難的
[00:09:40.920 --> 00:09:43.400]  但是他可以在這些負面的
[00:09:43.400 --> 00:09:46.960]  不幸的遭遇裡轉過來
[00:09:46.960 --> 00:09:49.680]  就是因為他的眼界變改
[00:09:49.680 --> 00:09:52.760]  就是剛才那一首詩歌
[00:09:52.760 --> 00:09:53.880]  等於姐妹
[00:09:53.880 --> 00:09:57.000]  如果我們生命的終極目標
[00:09:57.000 --> 00:09:58.760]  是搞錯了
[00:09:58.760 --> 00:10:01.200]  我們就好像戴錯眼鏡一樣
[00:10:01.200 --> 00:10:04.560]  就是近視就戴了老花
[00:10:04.560 --> 00:10:07.280]  但是如果我們能夠喚醒
[00:10:07.280 --> 00:10:11.120]  基督耶穌的透視鏡的話
[00:10:11.120 --> 00:10:16.000]  我們就真的懂得怎樣去看自己的處境和遭遇
[00:10:16.000 --> 00:10:18.760]  我們懂得怎樣去從這個透視鏡
[00:10:18.760 --> 00:10:22.080]  屬靈的透視鏡去演繹這些事
[00:10:22.080 --> 00:10:26.280]  以致我們不會被恐懼
[00:10:26.280 --> 00:10:29.840]  苦惱 猶疑和羞愧
[00:10:29.840 --> 00:10:32.320]  這些情緒控制了我們
[00:10:32.320 --> 00:10:34.720]  我們就可以此生無憾
[00:10:34.720 --> 00:10:37.440]  來為神奮戰
[00:10:37.440 --> 00:10:38.880]  在第十二節
[00:10:38.880 --> 00:10:42.000]  保羅很親切地稱呼信徒
[00:10:42.000 --> 00:10:44.360]  修信人是弟兄 主內一家
[00:10:44.360 --> 00:10:46.120]  接著他就分享
[00:10:46.120 --> 00:10:48.280]  他說我的遭遇
[00:10:48.280 --> 00:10:51.200]  真的令到福音可以傳開
[00:10:51.200 --> 00:10:54.760]  究竟遭遇是甚麼呢?
[00:10:54.760 --> 00:10:56.000]  他遭遇了甚麼呢?
[00:10:56.000 --> 00:10:58.360]  原文是眾數
[00:10:58.360 --> 00:11:00.800]  他的遭遇真的一點都不簡單
[00:11:00.800 --> 00:11:03.840]  他完成了第三次宣教旅程
[00:11:03.840 --> 00:11:05.680]  所有人都叫他不要回耶路撒冷
[00:11:05.680 --> 00:11:07.280]  但是他還是要上去
[00:11:07.280 --> 00:11:09.680]  是為著基督的緣故
[00:11:09.680 --> 00:11:11.040]  但是他一上到耶路撒冷
[00:11:11.040 --> 00:11:13.440]  去到聖殿就被捉拿
[00:11:13.440 --> 00:11:15.920]  差不多被人撕碎
[00:11:15.920 --> 00:11:19.920]  後來救他的竟然是羅馬的兵丁救他
[00:11:19.920 --> 00:11:24.280]  然後他又被宗教領袖來審判他
[00:11:24.280 --> 00:11:28.400]  最後竟然那些人想暗殺保羅
[00:11:28.400 --> 00:11:30.800]  所以羅馬的軍營
[00:11:30.800 --> 00:11:34.240]  直接運送保羅去到該撒尼亞的地方
[00:11:34.240 --> 00:11:36.320]  他在那裏有兩年的時間
[00:11:36.320 --> 00:11:41.320]  就是跟羅馬的官長傳福音
[00:11:41.320 --> 00:11:42.480]  在那兩年
[00:11:42.480 --> 00:11:45.520]  也是跟當時的昏封王
[00:11:45.520 --> 00:11:48.880]  來講述耶穌
[00:11:48.880 --> 00:11:51.440]  接著他因為要上訴到羅馬
[00:11:51.440 --> 00:11:53.760]  他真的膽子很大
[00:11:53.760 --> 00:11:55.400]  他上訴到羅馬
[00:11:55.400 --> 00:11:58.080]  他就被壓解
[00:11:58.080 --> 00:12:01.440]  由海路去羅馬
[00:12:01.440 --> 00:12:05.000]  他在羅馬軟禁了兩年
[00:12:05.000 --> 00:12:08.280]  其實這些遭遇都是不幸的遭遇
[00:12:08.280 --> 00:12:10.440]  但是為什麼福音可以講全呢
[00:12:10.440 --> 00:12:14.320]  是因為神為他開通達的門
[00:12:14.320 --> 00:12:17.040]  他可以在所有的顯貴
[00:12:17.040 --> 00:12:19.360]  猶太的領袖面前見證主
[00:12:19.360 --> 00:12:21.720]  他可以在羅馬人面前見證主
[00:12:21.720 --> 00:12:24.080]  甚至乎在他坐牢的時候
[00:12:24.080 --> 00:12:27.680]  那些兵兵每天都要輪班
[00:12:27.680 --> 00:12:30.680]  保羅當然不會錯過任何一個機會
[00:12:30.680 --> 00:12:31.560]  跟他們講福音
[00:12:31.560 --> 00:12:34.600]  一傳十就十傳百
[00:12:34.600 --> 00:12:37.120]  整個軍營裏面的人
[00:12:37.120 --> 00:12:41.240]  都聽過基督的名字
[00:12:41.240 --> 00:12:44.120]  所以原來神就是這麼奇妙
[00:12:44.120 --> 00:12:47.600]  這樣差派保羅去到意大利
[00:12:47.600 --> 00:12:48.800]  去到羅馬
[00:12:48.800 --> 00:12:53.240]  來將福音帶給那裏的猶太人和羅馬人
[00:12:53.240 --> 00:12:56.440]  另外其實在途中保羅遇到海難
[00:12:56.440 --> 00:12:57.720]  你知不知道他遇到海難
[00:12:57.720 --> 00:13:01.640]  就令到整艘船的人都聽到福音
[00:13:01.640 --> 00:13:05.560]  因為他見證到這個神的偉大
[00:13:05.560 --> 00:13:07.080]  救回整艘船的人
[00:13:07.080 --> 00:13:10.120]  然後他就在馬爾他島那裏
[00:13:10.120 --> 00:13:12.040]  短暫三個月
[00:13:12.040 --> 00:13:14.760]  他有三個月的時間在馬爾他島
[00:13:14.760 --> 00:13:19.200]  今天馬爾他島仍然有九十多個百分比的人
[00:13:19.200 --> 00:13:22.000]  都是信主耶穌的
[00:13:22.000 --> 00:13:24.800]  所以其他弟兄見到這個情況
[00:13:24.800 --> 00:13:26.080]  他們真是深信不疑
[00:13:26.080 --> 00:13:28.600]  他知道這個神是真的
[00:13:28.600 --> 00:13:31.720]  是真實和有大能和可信
[00:13:31.720 --> 00:13:34.360]  他們就由膽怯變成勇敢
[00:13:34.360 --> 00:13:37.800]  勇敢無懼地去傳揚神的道
[00:13:37.800 --> 00:13:39.960]  究竟保羅的心裏面
[00:13:39.960 --> 00:13:41.520]  他有沒有膽怯過呢
[00:13:41.520 --> 00:13:42.600]  其實是有的
[00:13:42.600 --> 00:13:46.880]  因為在羅馬的君王面前受審
[00:13:46.880 --> 00:13:48.360]  只有兩個結果
[00:13:48.360 --> 00:13:49.760]  一是釋放
[00:13:49.760 --> 00:13:52.040]  一是處死
[00:13:52.040 --> 00:13:53.560]  怎會不害怕呢
[00:13:53.560 --> 00:13:56.880]  我們從《使徒行傳》28章15節
[00:13:56.880 --> 00:13:58.760]  他一上岸
[00:13:58.760 --> 00:14:01.280]  有人來見他
[00:14:01.280 --> 00:14:04.280]  有關心他的弟兄去見他
[00:14:04.280 --> 00:14:06.040]  路加怎樣寫保羅呢
[00:14:06.040 --> 00:14:07.640]  他說他感謝神
[00:14:07.640 --> 00:14:10.480]  而且得了勇氣
[00:14:10.480 --> 00:14:14.320]  即是說其實保羅真的有些膽怯
[00:14:14.320 --> 00:14:17.360]  其實我們去看整個《使徒行傳》
[00:14:17.360 --> 00:14:18.560]  我們都會看到
[00:14:18.560 --> 00:14:20.560]  神是怎樣與他同在
[00:14:20.560 --> 00:14:25.400]  還有神也會差派人來支援他
[00:14:25.400 --> 00:14:27.200]  弟兄姊妹 你知不知道
[00:14:27.200 --> 00:14:29.000]  保羅真是我很羨慕的
[00:14:29.000 --> 00:14:31.520]  因為他是一個真正自由的人
[00:14:31.520 --> 00:14:33.040]  他活得釋放
[00:14:33.040 --> 00:14:37.560]  是因為他一生只有一條準繩
[00:14:37.560 --> 00:14:39.360]  就是神的心意
[00:14:39.360 --> 00:14:41.120]  他拿著這條準繩
[00:14:41.120 --> 00:14:44.200]  來衡量他生命裏面
[00:14:44.200 --> 00:14:46.520]  不幸又或者是好的
[00:14:46.520 --> 00:14:49.040]  或者是壞的那些遭遇
[00:14:49.040 --> 00:14:51.360]  他只是用一條準繩
[00:14:51.360 --> 00:14:53.840]  所以在他的心裏面
[00:14:53.840 --> 00:14:55.520]  何用懼怕呢
[00:14:55.520 --> 00:14:58.400]  只要福音得以廣傳
[00:14:58.400 --> 00:14:59.520]  頂姊妹
[00:14:59.520 --> 00:15:02.240]  我們都會有懼怕的時候
[00:15:02.240 --> 00:15:05.080]  特別我們都懼怕失去自由
[00:15:05.080 --> 00:15:07.600]  我們也看到這個世界越來越差
[00:15:07.600 --> 00:15:10.040]  接著我們會有很多的憂慮
[00:15:10.040 --> 00:15:13.440]  但是我們又換個角度來看
[00:15:13.440 --> 00:15:16.240]  神其實一直都給我們很多自由
[00:15:16.240 --> 00:15:18.680]  我們可以自由地去傳福音
[00:15:18.680 --> 00:15:20.680]  自由地看聖經 祈禱 聚會
[00:15:20.680 --> 00:15:24.400]  不過其實我們有沒有珍惜過這些自由呢
[00:15:24.400 --> 00:15:26.800]  當這些自由流失的時候
[00:15:26.800 --> 00:15:28.800]  我又很想問大家
[00:15:28.800 --> 00:15:31.680]  你認為自己與神的關係
[00:15:31.680 --> 00:15:34.280]  是否都可以被奪走呢
[00:15:34.280 --> 00:15:37.200]  如果你的答案是否定的話
[00:15:37.200 --> 00:15:39.880]  其實不需要驚懼
[00:15:39.880 --> 00:15:42.760]  如果以下這幾樣東西
[00:15:42.760 --> 00:15:46.080]  是比傳福音搶救靈魂更加重要
[00:15:46.080 --> 00:15:47.840]  我可以告訴你
[00:15:47.840 --> 00:15:50.200]  我們真的會經常很容易就會憂慮
[00:15:50.200 --> 00:15:52.480]  很容易會害怕 很容易
[00:15:52.480 --> 00:15:55.960]  就會覺得真的大難臨頭了
[00:15:55.960 --> 00:15:59.760]  如果自由 事業 健康
[00:15:59.760 --> 00:16:02.600]  財富 兒孫之樂等等
[00:16:02.600 --> 00:16:07.360]  是比傳福音搶救靈魂更為重要的話
[00:16:07.360 --> 00:16:09.960]  我們常常會活在恐懼當中
[00:16:09.960 --> 00:16:14.280]  因為這些東西都會隨時被奪走
[00:16:14.280 --> 00:16:18.280]  有一部電影叫《2012末日預言》
[00:16:18.280 --> 00:16:20.480]  我覺得這部電影其實很有趣
[00:16:20.480 --> 00:16:22.600]  因為已經末日了
[00:16:22.600 --> 00:16:25.440]  那些人要用很多錢才可以買到
[00:16:25.440 --> 00:16:29.360]  飛上這一隻叫做方舟的東西
[00:16:29.360 --> 00:16:30.720]  那哪些人才可以上呢
[00:16:30.720 --> 00:16:34.360]  國家元首 因為是他們一起來建的
[00:16:34.360 --> 00:16:37.840]  另外就是有錢人要超級巨富
[00:16:37.840 --> 00:16:41.960]  另外就是一些有良好基因的人才可以有飛上去
[00:16:41.960 --> 00:16:43.240]  不過我在想
[00:16:43.240 --> 00:16:46.600]  都末日了 拿著美金來幹什麼呢
[00:16:46.600 --> 00:16:48.320]  你想想是不是
[00:16:48.320 --> 00:16:50.600]  黃金都沒什麼用 最重要就是
[00:16:50.600 --> 00:16:52.320]  拿著一棵菜更好 是不是
[00:16:52.320 --> 00:16:55.320]  食物最重要
[00:16:55.320 --> 00:16:58.480]  很多時候我們都會搞錯了
[00:16:58.480 --> 00:17:00.640]  其實什麼叫做福音呢
[00:17:00.640 --> 00:17:04.600]  福音就是告訴我們這個世界就是一個沒落的世界
[00:17:04.600 --> 00:17:07.560]  是沒落的 是走向滅亡的
[00:17:07.560 --> 00:17:12.360]  但是在這裡有一隻末日的方舟 耶穌基督
[00:17:12.360 --> 00:17:16.480]  祂為我們的罪上了十字架 祂代替了我們
[00:17:16.480 --> 00:17:21.680]  使我們可以復活 我們可以活著
[00:17:21.680 --> 00:17:26.680]  那我們怎樣才可以買到飛上這一隻方舟呢
[00:17:26.680 --> 00:17:29.720]  不用你有什麼身價 不用有什麼財富
[00:17:29.720 --> 00:17:32.560]  也都不用我們有什麼智商
[00:17:32.560 --> 00:17:35.840]  不用量過你的基因 驗過你的基因
[00:17:35.840 --> 00:17:38.520]  我們只需要信心
[00:17:38.520 --> 00:17:42.440]  就是我們信得過這個這麼愛我們的創造主
[00:17:42.440 --> 00:17:45.960]  他拆敗一個這麼愛我們的救主
[00:17:45.960 --> 00:17:48.000]  他已經為我們做了100%
[00:17:48.000 --> 00:17:51.360]  他給我們一條門票 上船
[00:17:51.360 --> 00:17:54.240]  我們就去帶著感恩
[00:17:54.240 --> 00:17:57.800]  抹了一額的汗去上這隻船
[00:17:57.800 --> 00:18:01.640]  我再問大家 如果羅浮宮失火
[00:18:01.640 --> 00:18:06.320]  大家會救話還是救人呢
[00:18:06.320 --> 00:18:08.040]  唉 感謝主
[00:18:08.040 --> 00:18:10.200]  大家都認為應該救人 是不是
[00:18:10.200 --> 00:18:12.360]  人是比一切重要的
[00:18:12.360 --> 00:18:16.640]  有一次 有一間醫院總是不讓我們去探訪
[00:18:16.640 --> 00:18:19.240]  原因當然就是因為疫症
[00:18:19.240 --> 00:18:21.720]  但是那個病人已經心臟碎裂
[00:18:21.720 --> 00:18:25.200]  但是他還沒信主 我們焦急到不得了
[00:18:25.200 --> 00:18:29.800]  最終獲准給我們10分鐘探訪
[00:18:29.800 --> 00:18:32.480]  10分鐘 做完測試之後
[00:18:32.480 --> 00:18:33.760]  弟兄姊妹啊
[00:18:33.760 --> 00:18:37.440]  10分鐘竟然就是搶救靈魂的一個夾縫
[00:18:37.440 --> 00:18:38.560]  有沒有想過
[00:18:38.560 --> 00:18:40.360]  平時你怎麼用10分鐘
[00:18:40.360 --> 00:18:42.480]  滾一下手機就10分鐘
[00:18:42.480 --> 00:18:45.760]  是不是 吹一下水就10分鐘
[00:18:45.760 --> 00:18:47.120]  其實10分鐘
[00:18:47.120 --> 00:18:50.600]  連洗一盤西洋菜的時間都不夠
[00:18:50.600 --> 00:18:52.920]  我洗西洋菜要起碼15分鐘
[00:18:52.920 --> 00:18:54.120]  浸要浸半個小時
[00:18:54.120 --> 00:18:55.520]  怎麼可能呢
[00:18:55.520 --> 00:18:57.320]  10分鐘要搶救一個靈魂
[00:18:57.320 --> 00:18:59.200]  要相當之警醒
[00:18:59.200 --> 00:19:00.920]  靠著聖靈行事
[00:19:00.920 --> 00:19:02.600]  結果我們進去病房
[00:19:02.600 --> 00:19:06.040]  真是感謝神 原來沒有人計時的
[00:19:06.040 --> 00:19:08.080]  哪有空計時
[00:19:08.080 --> 00:19:10.960]  我們又相聚不知時間過
[00:19:10.960 --> 00:19:14.120]  那個長者就缺志信主
