
[00:00:00.000 --> 00:00:05.000]  今天會繼續教會整體雅各書的講道系列
[00:07:17.160 --> 00:07:18.440]  第二節不是說很貪戀
[00:07:18.440 --> 00:07:21.880]  即是說他們不滿足自己有的東西
[00:07:21.880 --> 00:07:24.760]  他們不滿足上帝賜給他們有的東西
[00:07:24.760 --> 00:07:26.880]  他們很想要身邊弟兄姊妹
[00:07:26.880 --> 00:07:27.640]  身邊的人
[00:07:27.640 --> 00:07:30.080]  他們有但自己沒有的東西
[00:07:30.080 --> 00:07:32.400]  但當他們拿不到的時候
[00:07:32.400 --> 00:07:34.920]  他們心裏面平不平衡
[00:07:34.920 --> 00:07:36.160]  他們不平衡
[00:07:36.160 --> 00:07:39.280]  於是可能帶來了很多的批評
[00:07:39.280 --> 00:07:40.400]  很多的挑戰
[00:07:40.400 --> 00:07:42.960]  甚至字眼有衝突
[00:07:42.960 --> 00:07:45.520]  爭執是激烈的口角的意思
[00:07:45.520 --> 00:07:47.360]  交戰就是分黨分派
[00:07:47.360 --> 00:07:49.920]  大家去敵對的意思
[00:07:49.920 --> 00:07:54.160]  一切都源自他們心裏面的貪慾
[00:07:54.160 --> 00:07:57.000]  那種貪慾得不到滿足
[00:07:57.000 --> 00:08:00.520]  貪慾即是將自己的需要
[00:08:00.520 --> 00:08:03.880]  看得比上帝的心意更加大
[00:08:03.880 --> 00:08:05.840]  即是我們今天有時看一些廣告
[00:08:05.840 --> 00:08:08.520]  有些廣告最後總會有一句
[00:08:08.520 --> 00:08:10.960]  「你值得更多擁有」
[00:08:10.960 --> 00:08:13.680]  那些說話
[00:08:13.680 --> 00:08:15.480]  其實這班朋友
[00:08:15.480 --> 00:08:18.680]  他們並不是在問上帝
[00:08:18.680 --> 00:08:21.920]  有什麼是適合給自己的
[00:08:21.920 --> 00:08:24.040]  他們只是想拿更多的東西
[00:08:24.040 --> 00:08:25.640]  見到別人有的東西
[00:08:25.640 --> 00:08:27.760]  他們都想拿
[00:08:27.760 --> 00:08:31.440]  亞覺直接指責他們有兩個問題
[00:08:31.440 --> 00:08:33.360]  第一個是第二節說
[00:08:33.360 --> 00:08:36.000]  他們得不到是因為他們不求
[00:08:36.000 --> 00:08:37.040]  不求的意思是
[00:08:37.040 --> 00:08:39.400]  他們信不過上帝的安排
[00:08:39.400 --> 00:08:40.920]  甚至覺得走上帝
[00:08:40.920 --> 00:08:42.840]  即是走前上帝一步
[00:08:42.840 --> 00:08:43.600]  我想要什麼
[00:08:43.600 --> 00:08:46.720]  我自己靠自己能力去爭取就行了
[00:08:46.720 --> 00:08:49.280]  我用不著去求上帝
[00:08:49.280 --> 00:08:50.960]  當不求上帝的時候
[00:08:50.960 --> 00:08:54.240]  即是對上帝信不信任
[00:08:54.240 --> 00:08:55.440]  我們身邊或我們自己
[00:08:55.440 --> 00:08:57.760]  有沒有試過有這樣的情況
[00:08:57.760 --> 00:08:58.880]  我們很想拿一些東西
[00:08:58.880 --> 00:09:02.720]  或年輕的時候想升職加薪
[00:09:02.720 --> 00:09:06.240]  可能我們都不是第一時間去求上帝
[00:09:06.240 --> 00:09:07.880]  可能我們第一時間想
[00:09:07.880 --> 00:09:09.240]  如何做好業績
[00:09:09.240 --> 00:09:10.760]  爬得比旁邊的高一些
[00:09:10.760 --> 00:09:11.520]  用一些方法
[00:09:11.520 --> 00:09:12.800]  甚至如果不好一點
[00:09:12.800 --> 00:09:14.120]  我都見過很多
[00:09:14.120 --> 00:09:16.440]  弄兩條香蕉皮給旁邊的人踩一下
[00:09:16.440 --> 00:09:19.080]  這樣就可以快他一步走前
[00:09:19.080 --> 00:09:21.800]  其實都是對上帝的不信任
[00:09:21.800 --> 00:09:24.160]  這裡說的不求就是這一點
[00:09:24.160 --> 00:09:26.560]  第二個,他們有些是有求的
[00:09:26.560 --> 00:09:28.680]  但是雅各說他們什麼
[00:09:28.680 --> 00:09:29.760]  妄求
[00:09:29.760 --> 00:09:31.960]  妄求即是他們去求一些
[00:09:31.960 --> 00:09:33.000]  他們想要的東西
[00:09:33.000 --> 00:09:35.440]  但是他們不是去問上帝
[00:09:35.440 --> 00:09:39.600]  有什麼是適合上帝賜給他們
[00:09:39.600 --> 00:09:41.560]  上帝賜給、上帝創造
[00:09:41.560 --> 00:09:43.800]  我們每一個人都一樣嗎
[00:09:43.800 --> 00:09:44.880]  不一樣
[00:09:44.880 --> 00:09:47.720]  但如果上帝給我們每個人都一式一樣
[00:09:47.720 --> 00:09:49.840]  譬如我們每個人一式一樣的樣子
[00:09:49.840 --> 00:09:51.520]  一式一樣的才能
[00:09:51.520 --> 00:09:53.360]  一式一樣的際遇
[00:09:53.360 --> 00:09:55.880]  我們人與人之間還有沒有分別
[00:09:55.880 --> 00:09:57.200]  我們就不會有分別
[00:09:57.200 --> 00:09:59.040]  不會有我們的獨特性
[00:09:59.040 --> 00:10:01.800]  上帝做我們每一個人都獨特
[00:10:01.800 --> 00:10:02.960]  但這班朋友
[00:10:02.960 --> 00:10:08.800]  他們沒有去問上帝什麼是適合他們的
[00:10:08.800 --> 00:10:11.520]  有什麼是上帝認為賜給他們是好的
[00:10:11.520 --> 00:10:12.840]  他們只是想問上帝
[00:10:12.840 --> 00:10:14.200]  為什麼你不給我們
[00:10:14.200 --> 00:10:14.920]  為什麼你不給我
[00:10:14.920 --> 00:10:17.000]  為什麼你給旁邊的更加多
[00:10:17.000 --> 00:10:18.560]  這裡令我想起
[00:10:18.560 --> 00:10:20.960]  在這六七年的
[00:10:20.960 --> 00:10:23.560]  木會的歷程裡面見過的弟兄姊妹
[00:10:23.560 --> 00:10:25.640]  有一件事不是一件事
[00:10:25.640 --> 00:10:28.160]  有一件事我很深刻的
[00:10:28.160 --> 00:10:28.960]  怎樣深刻呢
[00:10:28.960 --> 00:10:31.040]  就是那個肢體
[00:10:31.040 --> 00:10:32.040]  我不說男女
[00:10:32.040 --> 00:10:36.960]  那個肢體很想去做一些帶領性的事
[00:10:36.960 --> 00:10:41.400]  但是他自己連靈修讀經都沒有
[00:10:41.400 --> 00:10:45.120]  當我鼓勵他去靈修讀經
[00:10:45.120 --> 00:10:45.840]  你靈修讀經
[00:10:45.840 --> 00:10:48.040]  你才能夠明白上帝的心意更加多
[00:10:48.040 --> 00:10:49.880]  才能夠明白上帝眼中的我們
[00:10:49.880 --> 00:10:51.280]  想我們怎樣
[00:10:51.280 --> 00:10:52.960]  他永遠都跟我說
[00:10:52.960 --> 00:10:55.400]  我直接聽到神的聲音
[00:10:55.400 --> 00:10:56.560]  我不質疑他
[00:10:56.560 --> 00:10:59.240]  但我都希望鼓勵他多一重的引證
[00:10:59.240 --> 00:11:01.600]  就是你多讀上帝的話
[00:11:01.600 --> 00:11:03.200]  去造就你自己
[00:11:03.200 --> 00:11:07.560]  結果當我拒絕他主動報名
[00:11:07.560 --> 00:11:08.920]  想做一些帶領性的事
[00:11:08.920 --> 00:11:10.920]  我拒絕的時候
[00:11:10.920 --> 00:11:13.040]  他說來說去都是一句話
[00:11:13.040 --> 00:11:14.240]  為什麼呢
[00:11:14.240 --> 00:11:15.480]  為什麼不行呢
[00:11:15.480 --> 00:11:16.520]  為什麼呢
[00:11:16.520 --> 00:11:17.680]  為什麼旁邊那個可以呢
[00:11:17.680 --> 00:11:18.960]  為什麼我不行呢
[00:11:18.960 --> 00:11:20.960]  在那一刻我就看到
[00:11:20.960 --> 00:11:23.040]  或者大家感受一下
[00:11:23.040 --> 00:11:25.200]  他想做那個帶領性的侍奉
[00:11:25.200 --> 00:11:27.160]  是不是真的侍奉上帝
[00:11:27.160 --> 00:11:29.360]  還是滿足他自己
[00:11:29.360 --> 00:11:30.720]  其實我們有時候都是
[00:11:30.720 --> 00:11:33.440]  我們去問上帝求一些東西
[00:11:33.440 --> 00:11:34.960]  就算多麼冠冕堂皇
[00:11:34.960 --> 00:11:39.080]  可能我們都是想榮耀我們自己
[00:11:39.080 --> 00:11:41.000]  回答一個問題
[00:11:41.000 --> 00:11:42.320]  剛才不是說了
[00:11:42.320 --> 00:11:47.480]  雅各是在罵教會裡面淫亂的人
[00:11:47.480 --> 00:11:50.000]  但我們一路看剛才罵人的性質
[00:11:50.000 --> 00:11:51.960]  他們不是在犯性罪行
[00:11:51.960 --> 00:11:55.800]  為什麼會說這班是淫亂的人呢
[00:11:55.800 --> 00:11:59.040]  其實雅各是在借用舊約的概念
[00:11:59.040 --> 00:12:00.600]  首先我們重溫一下
[00:12:00.600 --> 00:12:06.000]  寫雅各書的對象是一班信了主的以色列人
[00:12:06.000 --> 00:12:07.640]  既然是信了主的以色列人
[00:12:07.640 --> 00:12:10.120]  這班朋友是否熟悉舊約
[00:12:10.120 --> 00:12:10.840]  熟悉
[00:12:10.840 --> 00:12:15.360]  所以他就用舊約去棒打他們
[00:12:15.360 --> 00:12:18.880]  其實在舊約上帝經常藉著先知
[00:12:18.880 --> 00:12:22.200]  去罵他的子民淫亂不忠
[00:12:22.200 --> 00:12:25.080]  意思就是他們信上帝的同時
[00:12:25.080 --> 00:12:28.040]  又信自己或者信其他的偶像
[00:12:28.040 --> 00:12:30.960]  就好像荷西亞書裡面特別說到
[00:12:30.960 --> 00:12:31.800]  上帝很特別
[00:12:31.800 --> 00:12:35.400]  上帝要荷西亞先知去娶一個淫婦
[00:12:35.400 --> 00:12:38.040]  娶一個淫婦是非常不容易的
[00:12:38.040 --> 00:12:40.400]  但荷西亞先知很信服
[00:12:40.400 --> 00:12:42.080]  他就娶了這個淫婦
[00:12:42.080 --> 00:12:44.560]  上帝要荷西亞先知去娶一個淫婦
[00:12:44.560 --> 00:12:46.200]  做一個象徵
[00:12:46.200 --> 00:12:49.240]  要以色列人接受一個警告
[00:12:49.240 --> 00:12:52.680]  就是當時他們既信上帝
[00:12:52.680 --> 00:12:58.440]  但他們竟然又去驚訝當地的偶像巴力
[00:12:58.440 --> 00:13:00.720]  巴力其實沒有一個固定的形態
[00:13:00.720 --> 00:13:04.640]  巴力是指當地的人原住原居民
[00:13:04.640 --> 00:13:06.400]  迦南地的原居民
[00:13:06.400 --> 00:13:07.760]  他們為了封條雨信
[00:13:07.760 --> 00:13:10.280]  他們自己創造了一些神出來
[00:13:10.280 --> 00:13:13.120]  是管風雨生育等等
[00:13:13.120 --> 00:13:14.840]  但當時的以色列人
[00:13:14.840 --> 00:13:17.440]  他們信了上帝是神的子民
[00:13:17.440 --> 00:13:18.680]  大家記不記得
[00:13:18.680 --> 00:13:21.960]  神跟他們納約有一個要求
[00:13:21.960 --> 00:13:26.360]  以色列人是否要忠心向上帝
[00:13:26.360 --> 00:13:29.480]  但那邊商人又去拜巴力
[00:13:29.480 --> 00:13:31.520]  他們對上帝忠不忠心
[00:13:31.520 --> 00:13:33.520]  不忠心
[00:13:33.520 --> 00:13:37.240]  其實雅各在這裡借用舊約裡面的一些意象
[00:13:37.240 --> 00:13:42.560]  是在罵當時教會裡面一些肢體
[00:13:42.560 --> 00:13:45.280]  他們不去求問上帝
[00:13:45.280 --> 00:13:48.800]  他們靠自己去爭取想要的東西
[00:13:48.800 --> 00:13:51.400]  另一樣就是他們向上帝求一些
[00:13:51.400 --> 00:13:54.040]  上帝認為不合適給他們的東西
[00:13:54.040 --> 00:13:55.800]  其實某程度上他們對上帝
[00:13:55.800 --> 00:13:59.080]  都是有一些不信任、不忠心
[00:13:59.080 --> 00:14:03.360]  而且雅各說得很直接
[00:14:03.360 --> 00:14:05.360]  雅各在第三章裡面說
[00:14:05.360 --> 00:14:07.680]  他們網求求一些不適合他們的東西
[00:14:07.680 --> 00:14:08.720]  是有目的的
[00:14:08.720 --> 00:14:12.040]  為了要浪費在他們的怨惡裡面
[00:14:12.040 --> 00:14:15.000]  怨惡你會想起什麼?
[00:14:15.000 --> 00:14:18.640]  不如問大家怨惡是奢華還是簡樸?
[00:14:18.640 --> 00:14:19.800]  奢華
[00:14:19.800 --> 00:14:23.520]  怨惡通常是開心嗎?
[00:14:23.520 --> 00:14:24.360]  開心
[00:14:24.360 --> 00:14:27.520]  好像肉體、身心都得著滿足
[00:14:27.520 --> 00:14:29.880]  其實怨惡很多時候在聖經裡面
[00:14:29.880 --> 00:14:33.960]  是借用來說一些世俗的觀念
[00:14:33.960 --> 00:14:36.160]  即是盡量滿足自己的慾望
[00:14:36.160 --> 00:14:38.360]  不是去問上帝的心意
[00:14:38.360 --> 00:14:40.720]  所以其實雅各在罵這班人
[00:14:40.720 --> 00:14:43.320]  你求很多的東西,甚至你不求
[00:14:43.320 --> 00:14:44.520]  你不求的時候拿不到
[00:14:44.520 --> 00:14:47.160]  你又埋怨人,埋怨上帝
[00:14:47.160 --> 00:14:51.840]  某程度上有沒有當神在你心裡面
[00:14:51.840 --> 00:14:53.600]  有沒有當神有道
[00:14:53.600 --> 00:14:56.280]  當你們這樣做的時候
[00:14:56.280 --> 00:14:58.400]  雅各說得很直接
[00:14:58.400 --> 00:15:02.760]  你們不知道你們這樣已經是跟世俗為友
[00:15:02.760 --> 00:15:04.400]  其實說的是
[00:15:04.400 --> 00:15:06.600]  當追求世俗的價值觀
[00:15:06.600 --> 00:15:08.680]  想要有更多的東西就有
[00:15:08.680 --> 00:15:10.800]  不是問上帝的心意的時候
[00:15:10.800 --> 00:15:14.120]  已經跟世界的價值觀結盟
[00:15:14.120 --> 00:15:15.080]  剛才不是說過
[00:15:15.080 --> 00:15:17.800]  神揀選了、拯救了他的子民
[00:15:17.800 --> 00:15:19.200]  是跟他的子民納約
[00:15:19.200 --> 00:15:22.080]  希望子民忠心於他
[00:15:22.080 --> 00:15:25.680]  但是當他的子民又跟神納約
[00:15:25.680 --> 00:15:29.880]  又跟世界的價值觀有盟約的時候
[00:15:29.880 --> 00:15:33.200]  他們還是不是忠心的子民?
[00:15:33.200 --> 00:15:34.400]  不是
[00:15:34.400 --> 00:15:35.840]  所以為什麼說他們淫亂
[00:15:35.840 --> 00:15:39.280]  其實象徵著這班信徒
[00:15:39.280 --> 00:15:41.320]  他們有很多嫉妒、紛爭
[00:15:41.320 --> 00:15:42.720]  信不過上帝
[00:15:42.720 --> 00:15:45.840]  其實就好像一個不貞潔的妻子一樣
[00:15:45.840 --> 00:15:48.640]  其實意象是說這件事
[00:15:48.640 --> 00:15:51.240]  雅各這裡要提醒他們
[00:15:51.240 --> 00:15:53.920]  你們這樣做會令上帝心痛
[00:15:53.920 --> 00:15:56.520]  第五節是一個很難解的經文
[00:15:56.520 --> 00:16:01.240]  經常說神愛安置在我們裡面的靈
[00:16:01.240 --> 00:16:03.920]  在我們裡面的靈是什麼靈?
[00:16:03.920 --> 00:16:06.640]  我們信了主就會有聖靈
[00:16:06.640 --> 00:16:09.800]  即是神安置在我們心裡面的聖靈
[00:16:09.800 --> 00:16:13.320]  愛到嫉妒的地步
[00:16:13.320 --> 00:16:15.320]  其實想說什麼呢?
[00:16:15.320 --> 00:16:20.520]  其實這句是用第三身的角度去看上帝
[00:16:20.520 --> 00:16:24.200]  意思就是當人對神不忠也好
[00:16:24.200 --> 00:16:28.120]  上帝賜給人心裡面的聖靈仍然擔心人
[00:16:28.120 --> 00:16:31.240]  仍然希望人能夠走回上帝那裡
[00:16:31.240 --> 00:16:33.000]  仍然愛著人
[00:16:33.000 --> 00:16:36.800]  當上帝眼見聖靈對著一群不肖的人
[00:16:36.800 --> 00:16:38.680]  仍然這麼愛慕的時候
[00:16:38.680 --> 00:16:40.600]  仍然這麼擔心的時候
[00:16:40.600 --> 00:16:43.360]  上帝也有一點嫉妒的意思
[00:16:43.360 --> 00:16:46.120]  其實是說在我們裡面的聖靈
[00:16:46.120 --> 00:16:49.560]  當知道我們對神不忠的時候
[00:16:49.560 --> 00:16:53.200]  我們心裡面的聖靈就會擔心我們
[00:16:53.200 --> 00:16:55.120]  在這裡很想問弟兄姊妹
[00:16:55.120 --> 00:16:59.000]  今天我們試一試摸一摸自己的心
[00:16:59.000 --> 00:17:03.640]  我們有沒有一些事情是要上帝或是聖靈擔心的
[00:17:03.640 --> 00:17:06.440]  我們有沒有在教會侍奉
[00:17:06.440 --> 00:17:08.360]  我們表面上很努力侍奉
[00:17:08.360 --> 00:17:12.160]  但其實我們在追求一些人的稱讚
[00:17:12.160 --> 00:17:13.920]  我們追求一些名譽
[00:17:13.920 --> 00:17:16.120]  甚至追求一些影響力
[00:17:16.120 --> 00:17:18.840]  我們有沒有這樣的情況
[00:17:18.840 --> 00:17:22.080]  甚或我們有沒有在侍奉的過程裡面
[00:17:22.080 --> 00:17:24.080]  你看到身邊的弟兄姊妹
[00:17:24.080 --> 00:17:26.800]  他們的那一刻總是
[00:17:26.800 --> 00:17:28.640]  你覺得他們比你厲害
[00:17:28.640 --> 00:17:31.880]  但你沒有去欣賞他們背後的努力
[00:17:31.880 --> 00:17:34.720]  你心裡面可能很討厭他們
