
[00:00:00.000 --> 00:00:04.160]  大家好,很感恩今天早上可以健健康康
[00:02:40.640 --> 00:02:44.960]  還在讀小學一年級的我弟弟
[00:02:44.960 --> 00:02:48.240]  不知為何看見對面
[00:02:48.240 --> 00:02:51.360]  就這樣夾過去
[00:02:51.360 --> 00:02:54.680]  其實不是很遠,因為桌子很小
[00:02:54.680 --> 00:02:58.360]  穿越了界線
[00:02:58.360 --> 00:03:01.440]  飛漲過河,夾了對面的蝦餃
[00:03:01.440 --> 00:03:04.800]  立即被另一塊夾住
[00:03:04.800 --> 00:03:09.320]  然後就說:「小朋友,你為何夾過來?」
[00:03:09.320 --> 00:03:11.480]  「這蝦餃是我們這邊的」
[00:03:11.480 --> 00:03:14.680]  令整個場面很尷尬
[00:03:14.680 --> 00:03:17.840]  我媽媽就說:「不好意思」
[00:03:17.840 --> 00:03:19.840]  「因為蝦餃碰到我們了」
[00:03:19.840 --> 00:03:22.520]  「所以要過來我們這個界線」
[00:03:22.520 --> 00:03:26.040]  「我們要換燒賣給他」
[00:03:26.040 --> 00:03:28.720]  就這樣解決了整件事
[00:03:28.720 --> 00:03:32.320]  蝦餃和燒賣真是好朋友
[00:03:32.320 --> 00:03:34.320]  雖然我們穿越了界線
[00:03:34.320 --> 00:03:38.600]  但因為蝦餃和燒賣交換了人質後
[00:03:38.600 --> 00:03:42.760]  大家都繼續可以吃這頓茶
[00:03:42.760 --> 00:03:44.760]  隨著時代的進步
[00:03:44.760 --> 00:03:46.240]  加上疫情
[00:03:46.240 --> 00:03:50.840]  酒樓主大部分人都不會設有搭檯
[00:03:50.840 --> 00:03:53.040]  一方面是衛生問題
[00:03:53.040 --> 00:03:58.640]  另一方面是現代人越來越重視個人空間
[00:03:58.640 --> 00:04:02.640]  界線需要越來越清晰
[00:04:02.640 --> 00:04:04.120]  二十世紀七十年代
[00:04:04.120 --> 00:04:06.680]  有一個學者叫Edward Hall
[00:04:06.680 --> 00:04:11.880]  做了一個有關個人空間和關係的研究
[00:04:11.880 --> 00:04:17.720]  稱之為「空間行為學」
[00:04:17.720 --> 00:04:21.000]  Edward Hall做了很多研究
[00:04:21.000 --> 00:04:24.680]  發現原來在我們的生活場景中
[00:04:24.680 --> 00:04:28.400]  有四個不同區域的人際距離
[00:04:28.400 --> 00:04:32.600]  意思是人與人之間有相對的距離
[00:04:32.600 --> 00:04:38.800]  例如我現在和你就是一個社交距離
[00:04:38.800 --> 00:04:43.400]  這幾個距離包括親密距離
[00:04:43.400 --> 00:04:44.920]  個人距離
[00:04:44.920 --> 00:04:48.200]  社交距離和公共距離
[00:04:48.200 --> 00:04:52.360]  第一個是親密距離的範圍
[00:04:52.360 --> 00:04:56.080]  就是可觸碰到至45厘米
[00:04:56.080 --> 00:04:59.320]  即是一隻手臂約我的距離
[00:04:59.320 --> 00:05:01.320]  例如夫妻之間
[00:05:01.320 --> 00:05:04.520]  或父母和子女之間的擁抱
[00:05:04.520 --> 00:05:07.520]  伸手等等的親密距離
[00:05:07.520 --> 00:05:11.320]  個人距離是由一隻手臂至1.2米
[00:05:11.320 --> 00:05:15.760]  這被認為是最適合聊天的距離
[00:05:15.760 --> 00:05:19.440]  因為很容易看到對方的容貌
[00:05:19.440 --> 00:05:22.240]  他的眼神、表情
[00:05:22.240 --> 00:05:23.640]  他的眉毛有沒有略略略略
[00:05:23.640 --> 00:05:27.240]  你就知道他的想法是怎樣
[00:05:27.240 --> 00:05:30.120]  例如和家人或很熟絡的朋友
[00:05:30.120 --> 00:05:32.120]  我們就會有這個距離
[00:05:32.120 --> 00:05:35.960]  社交距離是由1.2米至3.6米
[00:05:35.960 --> 00:05:37.760]  這是熟人之間
[00:05:37.760 --> 00:05:41.120]  即是你們現在之間的距離
[00:05:41.120 --> 00:05:42.160]  互動時
[00:05:42.160 --> 00:05:46.520]  例如在大房間工作的同事之間
[00:05:46.520 --> 00:05:48.320]  又或者在教會團契
[00:05:48.320 --> 00:05:51.760]  同性的主內弟兄或姐妹之間
[00:05:51.760 --> 00:05:53.680]  一個合宜的距離
[00:05:53.680 --> 00:05:56.560]  第四個是公共距離
[00:05:56.560 --> 00:05:59.120]  範圍是3.6米至4.5米
[00:05:59.120 --> 00:06:01.280]  即是我現在和你的距離
[00:06:01.280 --> 00:06:05.200]  通常是一些話劇演員
[00:06:05.200 --> 00:06:07.200]  向著一批觀眾
[00:06:07.200 --> 00:06:10.960]  或者老師向著一班同學的距離
[00:06:10.960 --> 00:06:12.560]  在這個距離下
[00:06:12.560 --> 00:06:13.880]  我的面部表情
[00:06:13.880 --> 00:06:16.960]  微細的表情是看不到的
[00:06:16.960 --> 00:06:18.360]  所以我會馬上拍攝
[00:06:18.360 --> 00:06:19.560]  你會看不到
[00:06:19.560 --> 00:06:21.880]  更多的就是像我現在這樣
[00:06:21.880 --> 00:06:23.400]  要有很多動作
[00:06:23.400 --> 00:06:25.880]  你就知道我在和你溝通
[00:06:25.880 --> 00:06:27.760]  以上這四個距離
[00:06:27.760 --> 00:06:30.360]  畫清楚清晰的界線
[00:06:30.360 --> 00:06:32.640]  這些界線是說明了
[00:06:32.640 --> 00:06:36.520]  人與人之間的關係和身份
[00:06:36.520 --> 00:06:38.920]  例如當一個陌生人
[00:06:38.920 --> 00:06:41.640]  無緣無故走近你
[00:06:41.640 --> 00:06:44.920]  甚至他的手肘撞到你
[00:06:44.920 --> 00:06:46.920]  你會怎樣?
[00:06:46.920 --> 00:06:48.720]  你就會縮小
[00:06:48.720 --> 00:06:52.760]  心裏就會不高興
[00:06:52.760 --> 00:06:53.640]  為甚麼?
[00:06:53.640 --> 00:06:55.120]  因為他超越了
[00:06:55.120 --> 00:06:56.040]  因為陌生人
[00:06:56.040 --> 00:06:58.320]  其實應該是一個公共空間的距離
[00:06:58.320 --> 00:07:00.520]  他入侵了我的個人空間
[00:07:00.520 --> 00:07:03.200]  你自然就會感覺到不舒服
[00:07:03.200 --> 00:07:04.120]  焦慮
[00:07:04.120 --> 00:07:05.400]  甚至有些激氣
[00:07:05.400 --> 00:07:08.200]  甚至覺得被冒犯
[00:07:08.200 --> 00:07:10.680]  事實上界線對我們每一個人
[00:07:10.680 --> 00:07:12.000]  都是很重要的
[00:07:12.000 --> 00:07:13.520]  在我們日常生活裏
[00:07:13.520 --> 00:07:16.120]  人與人之間的共處
[00:07:16.120 --> 00:07:18.720]  是很需要依靠這些界線
[00:07:18.720 --> 00:07:20.720]  去劃分你和我
[00:07:20.720 --> 00:07:23.360]  去釐定甚麼是我的領域
[00:07:23.360 --> 00:07:24.920]  甚麼是你的領域
[00:07:24.920 --> 00:07:27.120]  各自擁有所有的物件
[00:07:27.120 --> 00:07:32.120]  以至保持人際之間的公平和和諧的關係
[00:07:32.120 --> 00:07:33.520]  不單是這樣
[00:07:33.520 --> 00:07:36.320]  我們應該要用界線去幫助我們
[00:07:36.320 --> 00:07:39.920]  去定義彼此之間的身份和關係
[00:07:39.920 --> 00:07:42.320]  我是誰?你是誰?
[00:07:42.320 --> 00:07:46.320]  並且說明我們之間的從屬關係
[00:07:46.320 --> 00:07:47.720]  誰是阿弟?
[00:07:47.720 --> 00:07:49.720]  誰聽誰的話?
[00:07:49.720 --> 00:07:52.120]  正如我們今天要思想的經文
[00:07:52.120 --> 00:07:54.920]  記載在《文素記》的十五章
[00:07:54.920 --> 00:07:57.520]  多次出現一個詞
[00:07:57.520 --> 00:07:59.520]  就是「吩咐」這個詞語
[00:07:59.520 --> 00:08:00.920]  如果數一下
[00:08:00.920 --> 00:08:04.120]  在這四十一節的經文
[00:08:04.120 --> 00:08:06.320]  大概出現了八次
[00:08:06.320 --> 00:08:10.720]  這裏畫上了一條清晰的人神界線
[00:08:10.720 --> 00:08:12.720]  「吩咐」很清楚說明
[00:08:12.720 --> 00:08:16.120]  人神之間誰是老闆
[00:08:16.120 --> 00:08:17.720]  又說是上帝
[00:08:17.720 --> 00:08:19.720]  人是被造之物
[00:08:19.720 --> 00:08:22.520]  這條不能夠逾越的界線
[00:08:22.520 --> 00:08:26.920]  幫助我們明白自己和對方的身份
[00:08:26.920 --> 00:08:29.320]  正因為這個從屬的關係
[00:08:29.320 --> 00:08:32.320]  上帝可以吩咐他的子民
[00:08:32.320 --> 00:08:35.120]  按照他的意思去做事
[00:08:35.120 --> 00:08:38.120]  現在我邀請大家一起讀《文素記》的
[00:08:38.120 --> 00:08:40.720]  十七至三十一節
[00:08:40.720 --> 00:08:43.520]  以及三十七至四十一節
[00:08:43.520 --> 00:08:47.120]  經文分開了四個段落
[00:08:47.120 --> 00:08:51.920]  我會先讀十七至二十一節
[00:08:51.920 --> 00:08:54.520]  然後是弟兄讀二十二至二十六節
[00:08:54.520 --> 00:08:57.520]  接著是姐妹讀二十七至三十一節
[00:08:57.520 --> 00:09:01.120]  最後的部分是我讀出
[00:09:01.120 --> 00:09:03.920]  豹婆左上角有顏色的提示
[00:09:03.920 --> 00:09:05.720]  弟兄是藍色
[00:09:05.720 --> 00:09:07.520]  姐妹是粉紅色
[00:09:07.520 --> 00:09:08.520]  輪到誰讀呢?
[00:09:08.520 --> 00:09:11.920]  大家就讀出
[00:09:11.920 --> 00:09:13.720]  我邀請大家留意
[00:09:13.720 --> 00:09:15.720]  在這些經文裏
[00:09:15.720 --> 00:09:18.520]  甚麼是重複的字眼
[00:09:19.720 --> 00:09:22.920]  《文素記》十七至二十一節
[00:09:23.320 --> 00:09:25.720]  「耶和華吩咐摩西說
[00:09:25.720 --> 00:09:27.520]  你要吩咐以色列人
[00:09:27.520 --> 00:09:28.920]  對他們說
[00:09:28.920 --> 00:09:32.520]  你們到了我領你們進去的那地
[00:09:32.520 --> 00:09:34.320]  吃那地的糧食
[00:09:34.320 --> 00:09:37.520]  要把舉祭獻給耶和華
[00:09:37.520 --> 00:09:40.520]  你們要用初熟的麥子磨麵
[00:09:40.520 --> 00:09:41.720]  做成餅
[00:09:41.720 --> 00:09:43.720]  當舉祭獻上
[00:09:43.720 --> 00:09:45.120]  你們要舉上
[00:09:45.120 --> 00:09:47.520]  如同舉和牆的舉祭
[00:09:47.520 --> 00:09:49.520]  你們要世世代代
[00:09:49.520 --> 00:09:52.520]  要用初熟的麥子磨麵
[00:09:52.520 --> 00:09:55.320]  當舉祭獻給耶和華」
[00:09:55.320 --> 00:09:56.320]  弟兄
[00:09:56.520 --> 00:09:58.320]  「耶和華要表錯
[00:09:58.320 --> 00:10:02.920]  遵守耶和華所吩咐摩西的一切命令
[00:10:02.920 --> 00:10:05.120]  就是耶和華承諾世人
[00:10:05.120 --> 00:10:07.320]  一起受祂的命令
[00:10:07.320 --> 00:10:09.520]  從耶和華命令的那日
[00:10:09.520 --> 00:10:12.320]  直到你們的世世代代
[00:10:12.320 --> 00:10:17.120]  每逢一旦有殘酷的事發生
[00:10:17.120 --> 00:10:18.320]  神賜給我
[00:10:18.320 --> 00:10:19.920]  傳授給我
[00:10:19.920 --> 00:10:22.920]  將一口苦毒的湯喝下
[00:10:22.920 --> 00:10:24.320]  遵守祂的命令
[00:10:24.320 --> 00:10:26.720]  將那素祭和小餐祭
[00:10:26.720 --> 00:10:28.720]  一同獻給我
[00:10:28.720 --> 00:10:30.520]  來慰藉祂的名字
[00:10:30.520 --> 00:10:33.320]  由於一隻孤身的牧童
[00:10:33.320 --> 00:10:34.720]  所受罪
[00:10:34.720 --> 00:10:38.720]  祂自以為已識地全會終受罪
[00:10:38.720 --> 00:10:41.120]  祂會受祂的名字赦免
[00:10:41.120 --> 00:10:43.720]  因為這是無心之惡
[00:10:43.720 --> 00:10:46.720]  祂會因此給予無心之惡
[00:10:46.720 --> 00:10:49.120]  那公民就是向耶和華
[00:10:49.120 --> 00:10:51.920]  當天的我祭和索罪祭
[00:10:51.920 --> 00:10:54.520]  大到耶和華面前
[00:10:54.520 --> 00:10:56.520]  而請祢全會總和
[00:10:56.520 --> 00:10:59.320]  極具在感和中間的愛人
[00:10:59.320 --> 00:11:01.120]  就別忘赦免
[00:11:01.120 --> 00:11:04.920]  因為這是重達性的無心之惡
[00:11:04.920 --> 00:11:05.920]  姐妹
[00:11:05.920 --> 00:11:09.520]  若有一個人無意中犯了罪
[00:11:09.520 --> 00:11:14.320]  他就要獻一隻一歲的無三陽作贖罪
[00:11:14.320 --> 00:11:18.720]  這不犯罪的人因無意中犯了罪
[00:11:18.720 --> 00:11:22.520]  就要在耶和華面前為他索罪
[00:11:22.520 --> 00:11:24.720]  他就必無赦免
[00:11:24.720 --> 00:11:30.120]  而適足地本地人和其要在感和中間的愛人
[00:11:30.120 --> 00:11:32.320]  若無意中犯了罪
[00:11:32.320 --> 00:11:35.120]  都要遵守同一條法例
[00:11:35.120 --> 00:11:36.120]  但那
[00:11:36.120 --> 00:11:38.920]  但那無意犯罪的人
[00:11:38.920 --> 00:11:41.920]  無論是本地人是地區的
[00:11:41.920 --> 00:11:43.520]  適足了耶和華
[00:11:43.520 --> 00:11:46.520]  這人必從百姓中剪除
[00:11:46.520 --> 00:11:49.320]  因為他免事耶和華的話
[00:11:49.320 --> 00:11:51.520]  為每耶和華的靈魂人
[00:11:51.520 --> 00:11:53.920]  這人的意義要知詳
[00:11:53.920 --> 00:11:57.320]  他的罪業要歸到自己身上
[00:11:57.320 --> 00:11:59.920]  「耶和華對摩西說
[00:11:59.920 --> 00:12:02.920]  你吩咐以色列人對他們說
[00:12:02.920 --> 00:12:07.720]  他們世世代代要在衣服邊上縫睡紙
[00:12:07.720 --> 00:12:12.320]  並在邊上的睡紙釘一條藍色帶子
[00:12:12.320 --> 00:12:14.520]  你們要佩戴這睡紙
[00:12:14.520 --> 00:12:16.520]  好叫你們看見
[00:12:16.520 --> 00:12:19.520]  他就記起耶和華一切的命令
[00:12:19.520 --> 00:12:20.920]  並且遵行
[00:12:20.920 --> 00:12:24.120]  不隨從自己內心和眼目的情慾
[00:12:24.120 --> 00:12:25.920]  而跟著行人
[00:12:25.920 --> 00:12:28.320]  這樣你們就必記得
[00:12:28.320 --> 00:12:30.520]  並遵行我一切的命令
[00:12:30.520 --> 00:12:33.520]  成為聖歸你們的神
[00:12:33.520 --> 00:12:36.320]  我是耶和華你們的神
[00:12:36.320 --> 00:12:39.120]  曾把你們從埃及地領出來
[00:12:39.120 --> 00:12:40.920]  要作你們的神
[00:12:40.920 --> 00:12:43.720]  我是耶和華你們的神」
[00:12:43.720 --> 00:12:45.720]  我們一起祈禱
[00:12:46.120 --> 00:12:49.720]  七夕的巴褲我們來到你們面前
[00:12:49.720 --> 00:12:52.520]  求主賜我們一個柔軟的心
[00:12:52.520 --> 00:12:57.320]  幫助我們能夠去珍惜、珍重
[00:12:57.320 --> 00:13:00.520]  並且用一個敬畏你的態度
[00:13:00.520 --> 00:13:03.320]  去看待我們之間的關係
[00:13:03.320 --> 00:13:05.320]  願真理的聖靈幫助我們
[00:13:05.320 --> 00:13:07.120]  透過今天神的說話
[00:13:07.120 --> 00:13:08.720]  成為我們生命的糧
[00:13:08.720 --> 00:13:11.320]  幫助我們能夠聽了
[00:13:11.320 --> 00:13:14.920]  我們就進行奉耶穌基督得聖的明智祈求
[00:13:14.920 --> 00:13:15.920]  阿門
[00:13:16.520 --> 00:13:17.920]  如果大家還記得
[00:13:17.920 --> 00:13:19.320]  上個星期日
[00:13:19.320 --> 00:13:23.520]  見諒牧師講到《問素記》十三至十四章
[00:13:23.520 --> 00:13:25.920]  提到有多少個探子
[00:13:25.920 --> 00:13:28.720]  是對的,十二個探子
[00:13:28.720 --> 00:13:30.520]  有多少個探子去完之後
[00:13:30.520 --> 00:13:32.320]  散播謠言?
[00:13:32.320 --> 00:13:33.120]  十個
[00:13:33.120 --> 00:13:34.720]  他們傳惡信
[00:13:34.720 --> 00:13:37.120]  說迦南是一個滅亡之路
[00:13:37.120 --> 00:13:39.320]  會被敵人吞滅
[00:13:39.320 --> 00:13:40.920]  傳會中聽到之後
[00:13:40.920 --> 00:13:42.920]  就大聲的宣揚
[00:13:42.920 --> 00:13:44.320]  百姓就哭號
[00:13:44.320 --> 00:13:47.720]  並且眾人和摩西亞倫發怨言
[00:13:47.720 --> 00:13:48.920]  傳會中說
[00:13:48.920 --> 00:13:50.920]  我們寧死在埃及地
[00:13:50.920 --> 00:13:53.320]  我們寧死在抗野
[00:13:53.320 --> 00:13:55.720]  後來他們還想辦法
[00:13:55.720 --> 00:14:00.520]  要想著選另一個領袖回埃及
[00:14:00.520 --> 00:14:06.720]  正正因為以色列民的叛逆
[00:14:06.720 --> 00:14:07.720]  不信
[00:14:07.720 --> 00:14:09.520]  《問素記》十五章
[00:14:09.520 --> 00:14:10.720]  即是今天我們要看
[00:14:10.720 --> 00:14:12.120]  至到十九章
[00:14:12.120 --> 00:14:15.720]  記述第一代以色列人
[00:14:15.720 --> 00:14:18.920]  不能進入應許之地的惡果
[00:14:18.920 --> 00:14:21.120]  並且第二代以色列人
[00:14:21.120 --> 00:14:24.120]  要在抗野裡漂流四十年
[00:14:24.120 --> 00:14:25.520]  頂姐妹
[00:14:25.520 --> 00:14:28.120]  四十年是一個什麼概念?
[00:14:28.120 --> 00:14:28.920]  十年
[00:14:28.920 --> 00:14:30.320]  你幻想一下自己
[00:14:30.320 --> 00:14:31.320]  十年
[00:14:31.320 --> 00:14:32.920]  由零歲至十歲
[00:14:32.920 --> 00:14:34.920]  就是一個十年
[00:14:34.920 --> 00:14:37.920]  在座大部分的人
[00:14:37.920 --> 00:14:41.120]  都過了四個十年
[00:14:41.120 --> 00:14:42.520]  不用舉手了
[00:14:42.520 --> 00:14:45.520]  大家都有閱歷的時間
[00:14:45.520 --> 00:14:49.320]  四十年真是一個非常漫長的時間
[00:14:49.320 --> 00:14:50.320]  大家試想一下
[00:14:50.320 --> 00:14:53.320]  如果你是第二代的以色列人
[00:14:53.320 --> 00:14:55.520]  聽到神的宣佈
[00:14:55.520 --> 00:14:57.920]  要漂流四十年
[00:14:57.920 --> 00:15:00.520]  不知道你會有什麼感受?
[00:15:00.520 --> 00:15:02.920]  我相信第二代的以色列人
[00:15:02.920 --> 00:15:04.920]  在一個寸草不生
[00:15:04.920 --> 00:15:07.920]  不能夠自給自足的抗野
[00:15:07.920 --> 00:15:09.720]  漂流四十年
[00:15:09.720 --> 00:15:11.120]  進入應許之地
[00:15:11.120 --> 00:15:13.520]  成為遙遙無期的事
[00:15:13.520 --> 00:15:15.720]  他們必然會很沮喪
[00:15:15.720 --> 00:15:18.320]  迷惘和灰心
[00:15:18.320 --> 00:15:19.720]  或者他們也會想
[00:15:19.720 --> 00:15:20.320]  糟了
[00:15:20.320 --> 00:15:21.920]  現在這個爛局
[00:15:21.920 --> 00:15:23.720]  可以怎樣繼續下去呢?
[00:15:23.720 --> 00:15:25.720]  四十年這麼長的時間
[00:15:25.720 --> 00:15:27.920]  到時我們都變成老人家了
[00:15:27.920 --> 00:15:29.120]  四十年之後
[00:15:29.120 --> 00:15:32.720]  神的應許是否真的會實現呢?
[00:15:32.720 --> 00:15:33.120]  沒錯
[00:15:33.120 --> 00:15:35.520]  這個又大又難
[00:15:35.520 --> 00:15:37.120]  這麼不可能的任務
[00:15:37.120 --> 00:15:38.920]  若果靠著人力
[00:15:38.920 --> 00:15:40.320]  注定是失敗
[00:15:40.320 --> 00:15:42.520]  但若果能夠看見
[00:15:42.520 --> 00:15:43.920]  自身以外
[00:15:43.920 --> 00:15:45.920]  其實還有上帝的說話
[00:15:45.920 --> 00:15:47.120]  就很不同
[00:15:47.120 --> 00:15:48.720]  不單止是這樣
[00:15:48.720 --> 00:15:50.520]  人若果能夠看見
[00:15:50.520 --> 00:15:52.920]  自己和上帝之間
[00:15:52.920 --> 00:15:55.520]  其實有一條健康的界線
[00:15:55.520 --> 00:15:56.920]  一切的爛局
[00:15:56.920 --> 00:15:58.920]  就會有出路
[00:15:58.920 --> 00:15:59.720]  丁姐妹
[00:15:59.720 --> 00:16:04.320]  什麼是人與神之間的健康界線呢?
[00:16:04.320 --> 00:16:07.120]  第一點很想和大家分享的就是
[00:16:07.120 --> 00:16:09.720]  以上帝為上帝
[00:16:09.720 --> 00:16:12.720]  原來人最大的問題
[00:16:12.720 --> 00:16:14.520]  歷世歷代都是
[00:16:14.520 --> 00:16:15.920]  就是自我中心
[00:16:15.920 --> 00:16:17.920]  以為自己是上帝
[00:16:17.920 --> 00:16:21.520]  又或者不自覺地扮演上帝
[00:16:21.520 --> 00:16:24.120]  人總以為可以靠自己的己力
[00:16:24.120 --> 00:16:26.120]  能夠看通世情
[00:16:26.120 --> 00:16:31.120]  作出最對自己有益處的應變方案
[00:16:31.120 --> 00:16:32.120]  面對逆境
[00:16:32.120 --> 00:16:34.320]  人仍然可以依然顧我
[00:16:34.320 --> 00:16:36.520]  第一時間自己思考
[00:16:36.520 --> 00:16:38.120]  忘記了人
[00:16:38.120 --> 00:16:40.120]  我們原來真的很有限
[00:16:40.120 --> 00:16:42.920]  並且我們一點都不可靠
[00:16:42.920 --> 00:16:44.120]  第一代的以色列人
[00:16:44.120 --> 00:16:47.320]  將焦點放在外在的環境
[00:16:47.320 --> 00:16:50.320]  看見敵人就立時害怕
[00:16:50.320 --> 00:16:52.320]  他靠自己的方法
[00:16:52.320 --> 00:16:54.920]  沒有和任何的領袖商量
[00:16:54.920 --> 00:16:56.120]  沒有溝通
[00:16:56.120 --> 00:16:58.720]  也不需要理會他們的感受
[00:16:58.720 --> 00:17:00.320]  也不會顧大局
[00:17:00.320 --> 00:17:01.920]  他們第一時間就是想
[00:17:01.920 --> 00:17:02.920]  最簡單的方法
[00:17:02.920 --> 00:17:03.920]  換領袖
[00:17:03.920 --> 00:17:05.920]  三十六著走為上著
[00:17:05.920 --> 00:17:06.720]  逃避問題
[00:17:06.720 --> 00:17:07.720]  一走了之
[00:17:07.720 --> 00:17:10.320]  回埃及還可以吃火鍋
[00:17:10.320 --> 00:17:11.720]  第一代的以色列人
[00:17:11.720 --> 00:17:13.720]  完全忘記了
[00:17:13.720 --> 00:17:17.120]  是誰呼求耶和華要救他們
[00:17:17.120 --> 00:17:19.920]  脫離埃及遺留之地
[00:17:19.920 --> 00:17:21.320]  他們忘記了
[00:17:21.320 --> 00:17:23.120]  是誰降十災
[00:17:23.120 --> 00:17:25.520]  使法老放走他們
[00:17:25.520 --> 00:17:27.920]  又是誰在曠野裡
[00:17:27.920 --> 00:17:30.920]  有雲柱、火柱帶領他們
[00:17:30.920 --> 00:17:33.920]  又有誰在寸草畢生的曠野
[00:17:33.920 --> 00:17:36.120]  提供泉水和足夠的糧食
[00:17:36.120 --> 00:17:38.320]  可以飽飽百多萬人
[00:17:38.320 --> 00:17:41.320]  悲哀的是他們完全忘記了
[00:17:41.320 --> 00:17:43.320]  自己不過是人
[00:17:43.320 --> 00:17:44.920]  不是上帝
[00:17:44.920 --> 00:17:46.320]  不過感恩的是
[00:17:46.320 --> 00:17:47.520]  上帝是上帝
[00:17:47.520 --> 00:17:50.320]  上帝的慈愛是高過諸天
[00:17:50.320 --> 00:17:53.120]  超乎我們人所能夠想像
[00:17:53.120 --> 00:17:55.920]  過往領受無數恩典的以色列人
[00:17:55.920 --> 00:17:58.320]  雖然為命叛逆
[00:17:58.320 --> 00:18:00.120]  多次多番
[00:18:00.120 --> 00:18:01.520]  在十四十五章說到
[00:18:01.520 --> 00:18:03.720]  他們多少次叛逆上帝?
[00:18:03.720 --> 00:18:05.920]  十次之多
[00:18:05.920 --> 00:18:09.920]  但滿有忍耐、恩慈、憐憫、信實的主
[00:18:09.920 --> 00:18:14.920]  仍然再次與這群叛逆的子民說話
[00:18:14.920 --> 00:18:18.720]  人的叛逆使人神關係破損
[00:18:18.720 --> 00:18:20.920]  上帝作為上帝
[00:18:20.920 --> 00:18:25.520]  是祂自己首先對這群十次試探祂
[00:18:25.520 --> 00:18:30.720]  不聽從祂、背叛祂的人說話
[00:18:30.720 --> 00:18:32.520]  在曠野叛逆之後
[00:18:32.520 --> 00:18:36.120]  耶和華對整個群體說話
[00:18:36.120 --> 00:18:38.120]  在白萊文用一個詞語
[00:18:38.120 --> 00:18:39.320]  Taba'a
[00:18:39.320 --> 00:18:41.120]  就是「說話」
[00:18:41.120 --> 00:18:42.920]  給他們三個保證
[00:18:42.920 --> 00:18:44.520]  第一個保證是
[00:18:44.520 --> 00:18:47.520]  神的話能夠延續
[00:18:47.520 --> 00:18:50.720]  第二個是土地必定得到保障
[00:18:50.720 --> 00:18:54.720]  第三是百姓必定有保存
[00:18:54.720 --> 00:18:57.320]  以至第二代的以色列民
