
[00:00:00.000 --> 00:00:04.760]  如果這一刻叫你們去想一個形容詞來形容恩福堂
[00:01:34.520 --> 00:01:38.520]  都必定不是再很單純、很簡單
[00:01:38.520 --> 00:01:42.520]  特別可能對比起初信主回教會的時候
[00:01:42.520 --> 00:01:46.520]  我猜初信主回教會的時候
[00:01:46.520 --> 00:01:49.520]  我們都會覺得教會是一個很有愛
[00:01:49.520 --> 00:01:51.520]  只有愛的地方
[00:01:51.520 --> 00:01:55.520]  這個研究是我自己在IG做的
[00:01:55.520 --> 00:01:57.520]  代表性未必很大
[00:01:57.520 --> 00:01:59.520]  但我不知道你會不會覺得
[00:01:59.520 --> 00:02:02.520]  初信主的時候總是覺得教會很好
[00:02:02.520 --> 00:02:04.520]  很有愛
[00:02:04.520 --> 00:02:08.520]  我在大學時期就開始穩定教會
[00:02:08.520 --> 00:02:09.520]  投入教會生活
[00:02:09.520 --> 00:02:11.520]  很享受和弟兄姊妹的關係
[00:02:11.520 --> 00:02:14.520]  我們一起玩、一起生活、一起服侍
[00:02:14.520 --> 00:02:16.520]  之後我就被邀請到
[00:02:16.520 --> 00:02:18.520]  當組長要做什麼?
[00:02:18.520 --> 00:02:20.520]  當然是開組長會
[00:02:20.520 --> 00:02:22.520]  但我第一次開組長會
[00:02:22.520 --> 00:02:25.520]  我開完之後很不開心
[00:02:25.520 --> 00:02:29.520]  我流著眼淚離開了那間房
[00:02:29.520 --> 00:02:31.520]  我哭得不得了
[00:02:31.520 --> 00:02:33.520]  為什麼呢?
[00:02:33.520 --> 00:02:35.520]  因為我接受不到
[00:02:35.520 --> 00:02:38.520]  教會的領袖會這樣討論時工
[00:02:38.520 --> 00:02:39.520]  特別我接受不到
[00:02:39.520 --> 00:02:41.520]  為什麼教會會這樣討論
[00:02:41.520 --> 00:02:43.520]  教會的領袖會這樣討論
[00:02:43.520 --> 00:02:44.520]  特別我接受不到
[00:02:44.520 --> 00:02:46.520]  為什麼教會會這樣討論
[00:02:46.520 --> 00:02:48.520]  我的弟兄姊妹
[00:02:48.520 --> 00:02:49.520]  那次的組長會
[00:02:49.520 --> 00:02:51.520]  我真的哭得像豬頭一樣
[00:02:51.520 --> 00:02:56.520]  事後其實師母有找我談
[00:02:56.520 --> 00:02:59.520]  我都忘記了當一刻談了什麼
[00:02:59.520 --> 00:03:01.520]  或者她怎樣舒緩我
[00:03:01.520 --> 00:03:04.520]  最終我沒有因為那次的組長會
[00:03:04.520 --> 00:03:06.520]  就沒有做組長
[00:03:06.520 --> 00:03:08.520]  繼續做組長
[00:03:08.520 --> 00:03:10.520]  學習做教會領袖
[00:03:10.520 --> 00:03:12.520]  這一刻做了傳導人
[00:03:12.520 --> 00:03:16.520]  我們接受教會不是一個完美的地方
[00:03:16.520 --> 00:03:20.520]  我們接受教會不是一個只有愛的地方
[00:03:20.520 --> 00:03:22.520]  罪人相罪在一起
[00:03:22.520 --> 00:03:26.520]  我們必須要承認教會就是會傷害的
[00:03:26.520 --> 00:03:28.520]  可能就因為這樣
[00:03:28.520 --> 00:03:32.520]  我們會為愛這個字有了不同的定義
[00:03:32.520 --> 00:03:34.520]  我不知道你會不會
[00:03:34.520 --> 00:03:36.520]  我呢是真的會的
[00:03:36.520 --> 00:03:38.520]  我會有分開Fellowship
[00:03:38.520 --> 00:03:39.520]  團契團友
[00:03:39.520 --> 00:03:42.520]  和Friendship友誼朋友之分
[00:03:42.520 --> 00:03:44.520]  我呢就很愛教會
[00:03:44.520 --> 00:03:46.520]  我真的很愛恩福堂
[00:03:46.520 --> 00:03:47.520]  我好愛弟兄姊妹
[00:03:47.520 --> 00:03:49.520]  我好愛你們
[00:03:49.520 --> 00:03:50.520]  不過呢
[00:03:50.520 --> 00:03:52.520]  我只是和幾個好的兄弟
[00:03:52.520 --> 00:03:54.520]  弟兄姊妹可以聊聊天
[00:03:54.520 --> 00:03:56.520]  玩玩 行下山
[00:03:56.520 --> 00:03:57.520]  有些真是
[00:03:57.520 --> 00:03:59.520]  喂 你不要搞我啦
[00:03:59.520 --> 00:04:02.520]  我們未必說今天
[00:04:02.520 --> 00:04:05.520]  我們要全部恩福堂的弟兄姊妹都好Friend
[00:04:05.520 --> 00:04:08.520]  不過今天想問的就是
[00:04:08.520 --> 00:04:12.520]  教會的愛是不是只限於此
[00:04:12.520 --> 00:04:14.520]  是不是應該只限於此呢
[00:04:14.520 --> 00:04:19.520]  我們是不是應該為教會的愛去重新定義呢
[00:04:19.520 --> 00:04:22.520]  今天我們就想藉著用上帝的說話
[00:04:22.520 --> 00:04:24.520]  去檢視我們的愛
[00:04:24.520 --> 00:04:27.520]  去檢視我們愛成怎樣
[00:04:27.520 --> 00:04:30.520]  我們的愛和上帝要我們有的愛
[00:04:30.520 --> 00:04:32.520]  落差有多大呢
[00:04:32.520 --> 00:04:35.520]  今天的經文是啟示錄
[00:04:35.520 --> 00:04:37.520]  二章一到七節
[00:04:37.520 --> 00:04:40.520]  我們一起來讀二章一到四節
[00:04:40.520 --> 00:04:42.520]  我們二章一節先
[00:04:42.520 --> 00:04:47.520]  你要寫信給已佛所教會的是這說
[00:04:47.520 --> 00:04:50.520]  那右手拿著七顆星
[00:04:50.520 --> 00:04:54.520]  在七個金燈台中間行走的這樣說
[00:04:54.520 --> 00:04:58.520]  我知道你的行為勞碌忍耐
[00:04:58.520 --> 00:05:01.520]  也知道你不容忍惡人
[00:05:01.520 --> 00:05:06.520]  你也曾察驗那自稱為使徒卻不是使徒的
[00:05:06.520 --> 00:05:09.520]  看出他們是假的
[00:05:09.520 --> 00:05:14.520]  你寧忍耐曾為我的名勞苦而不困倦
[00:05:14.520 --> 00:05:17.520]  然而有一件事我要責備你
[00:05:17.520 --> 00:05:21.520]  就是你把起初的愛心拋棄
[00:05:21.520 --> 00:05:26.520]  進入今天經文之前我們了解一下經文的背景
[00:05:26.520 --> 00:05:29.520]  啟示錄就是使徒約翰寫的封信
[00:05:29.520 --> 00:05:32.520]  收信人是位於亞細亞
[00:05:32.520 --> 00:05:35.520]  即是今天土耳其的七間教會
[00:05:35.520 --> 00:05:39.520]  耶穌藉著約翰寫了七封信給七間教會
[00:05:39.520 --> 00:05:41.520]  我們今天就看第一封信
[00:05:41.520 --> 00:05:43.520]  是寫給已佛所教會的
[00:05:43.520 --> 00:05:48.520]  已佛所教會是一個很有優良傳統的教會
[00:05:48.520 --> 00:05:50.520]  保羅首先帶領
[00:05:50.520 --> 00:05:53.520]  自己會去帶領和留下
[00:05:53.520 --> 00:05:59.520]  伯基拉和雅居拉在已佛所做傳福音工作
[00:05:59.520 --> 00:06:02.520]  之後保羅自己就回到已佛所
[00:06:02.520 --> 00:06:04.520]  還留在已佛所三年
[00:06:04.520 --> 00:06:09.520]  在那裡傳福音 教導聖經 建立很久的根基
[00:06:09.520 --> 00:06:12.520]  接著保羅自己要離開 去耶路撒冷
[00:06:12.520 --> 00:06:15.520]  他就找提摩太去承繼牧養工作
[00:06:15.520 --> 00:06:18.520]  之後他還寫了提摩太的前後書
[00:06:18.520 --> 00:06:21.520]  去鼓勵提醒引導提摩太
[00:06:21.520 --> 00:06:24.520]  要怎樣去牧養已佛所教會
[00:06:24.520 --> 00:06:30.520]  接著約翰就承接了提摩太去牧養已佛所教會
[00:06:30.520 --> 00:06:33.520]  所以相信今天約翰寫的這段經文
[00:06:33.520 --> 00:06:36.520]  這封信給已佛所教會
[00:06:36.520 --> 00:06:39.520]  應該帶有很多感情和情感
[00:06:39.520 --> 00:06:43.520]  因為那是他親自牧養過的教會
[00:06:43.520 --> 00:06:47.520]  不過有幾位大牧牧養的教會
[00:06:47.520 --> 00:06:49.520]  不代表他們沒有問題
[00:06:49.520 --> 00:06:54.520]  已佛所是一個又大又重要的商業城市
[00:06:54.520 --> 00:06:58.520]  人流多 品流當然複雜
[00:06:58.520 --> 00:07:02.520]  他又是一個異教和宗教的中心
[00:07:02.520 --> 00:07:04.520]  有很多異教的氣息
[00:07:04.520 --> 00:07:06.520]  很濃厚的城市
[00:07:06.520 --> 00:07:09.520]  所以基督教很容易受到當地的偶像
[00:07:09.520 --> 00:07:12.520]  當地的異教文化行為去影響
[00:07:12.520 --> 00:07:17.520]  甚至有教內的人會用語境化
[00:07:17.520 --> 00:07:21.520]  去將基督教和異教混合在一起
[00:07:21.520 --> 00:07:24.520]  想著這樣會容易一點幫助信徒信禍
[00:07:24.520 --> 00:07:27.520]  所以保羅要寫信給提摩太
[00:07:27.520 --> 00:07:30.520]  寫前後書就是要提醒提摩太
[00:07:30.520 --> 00:07:32.520]  要小心不純正的教導
[00:07:32.520 --> 00:07:38.520]  而耶穌在啟示錄同樣提及異教的問題
[00:07:38.520 --> 00:07:43.520]  雖然啟示錄是耶穌寫給七教會的一封信
[00:07:43.520 --> 00:07:47.520]  按著當地當時的情況和需要作教導
[00:07:47.520 --> 00:07:51.520]  不過耶穌個別寫給七教會的書信
[00:07:51.520 --> 00:07:54.520]  其實是寫給其他教會的
[00:07:54.520 --> 00:07:57.520]  甚至是歷世歷代普世教會
[00:07:57.520 --> 00:08:00.520]  包括今天坐在這裡的你和我
[00:08:00.520 --> 00:08:02.520]  何以見得呢
[00:08:02.520 --> 00:08:04.520]  首先因為七這個數字
[00:08:04.520 --> 00:08:08.520]  在聖經裏面有完整所有的意思
[00:08:08.520 --> 00:08:12.520]  以至所有七封信的內容要一起看完
[00:08:12.520 --> 00:08:16.520]  看完就是一個完整的信息
[00:08:16.520 --> 00:08:19.520]  而全部所有的七間教會加在一起
[00:08:19.520 --> 00:08:21.520]  就是一間完整的教會
[00:08:21.520 --> 00:08:26.520]  再完整一點的就是包括普世歷世歷代教會
[00:08:26.520 --> 00:08:30.520]  當然包括今天的恩福堂
[00:08:30.520 --> 00:08:33.520]  另外寫給個別教會的七封信
[00:08:33.520 --> 00:08:36.520]  同時寫給全部教會
[00:08:36.520 --> 00:08:40.520]  是因為七封信擁有了同一個結構
[00:08:40.520 --> 00:08:44.520]  裏面只是有少許微小的差別
[00:08:44.520 --> 00:08:47.520]  七封信裏面擁有同一個結構
[00:08:47.520 --> 00:08:50.520]  因為他們都有以下七個的部分
[00:08:50.520 --> 00:08:53.520]  首先就是會列出修信人
[00:08:53.520 --> 00:08:56.520]  接著就是對耶穌的描述
[00:08:56.520 --> 00:08:59.520]  接著就是耶穌對教會的稱讚
[00:08:59.520 --> 00:09:01.520]  責備和吩咐
[00:09:01.520 --> 00:09:03.520]  接著就是聖靈的提醒
[00:09:03.520 --> 00:09:07.520]  說凡有耳朵的都應當聽
[00:09:07.520 --> 00:09:11.520]  最後就是耶穌對教會的應許
[00:09:11.520 --> 00:09:13.520]  除了擁有同一個結構之外
[00:09:13.520 --> 00:09:15.520]  信的內容我們也可以看到
[00:09:15.520 --> 00:09:18.520]  耶穌寫給個別教會的書信
[00:09:18.520 --> 00:09:22.520]  其實都是想所有教會去讀和實踐
[00:09:22.520 --> 00:09:27.520]  首先因為聖靈的提醒是向眾教會提醒
[00:09:27.520 --> 00:09:31.520]  祂不只是提醒修信或署名的教會
[00:09:31.520 --> 00:09:35.520]  另外從對耶穌的描述和耶穌的應許
[00:09:35.520 --> 00:09:41.520]  我們可以看到個別書信其實是寫給所有教會的
[00:09:41.520 --> 00:09:45.520]  對耶穌的描述其實全部在第一章都可以找到
[00:09:45.520 --> 00:09:49.520]  耶穌的應許在《打後啟示錄》經文裡
[00:09:49.520 --> 00:09:51.520]  也全部可以找到
[00:09:51.520 --> 00:09:54.520]  每一封信描述一個的耶穌
[00:09:54.520 --> 00:09:58.520]  每一封信提及一個耶穌的應許
[00:09:58.520 --> 00:10:00.520]  所以七封信一起讀
[00:10:00.520 --> 00:10:03.520]  我們就可以拼湊出整一個的耶穌
[00:10:03.520 --> 00:10:06.520]  做完七封信的吩咐
[00:10:06.520 --> 00:10:10.520]  就會有齊耶穌整全的應許
[00:10:10.520 --> 00:10:14.520]  所以七封信是一套一套的信息
[00:10:14.520 --> 00:10:19.520]  不看完不做齊是不完整的
[00:10:19.520 --> 00:10:23.520]  所有的七封信對七教會的稱讚
[00:10:23.520 --> 00:10:25.520]  責備和吩咐
[00:10:25.520 --> 00:10:29.520]  都需要成為我們今天的榜樣和尷尬
[00:10:29.520 --> 00:10:33.520]  教會需要聽完七封信
[00:10:33.520 --> 00:10:36.520]  做齊七封信的內容
[00:10:36.520 --> 00:10:40.520]  可惜今天沒有機會看完七封
[00:10:40.520 --> 00:10:43.520]  我鼓勵大家今天回家看完另外六封
[00:10:43.520 --> 00:10:46.520]  今天早上我們只看第一封
[00:10:46.520 --> 00:10:50.520]  寫給二福所教會的信
[00:10:50.520 --> 00:10:53.520]  信一開始耶穌描述自己
[00:10:53.520 --> 00:10:54.520]  一節說
[00:10:54.520 --> 00:10:57.520]  那右手拿著七火星
[00:10:57.520 --> 00:11:01.520]  在七個金燈台中間行走的
[00:11:01.520 --> 00:11:03.520]  一章二十節解釋了
[00:11:03.520 --> 00:11:07.520]  七火星是代表七教會的使者
[00:11:07.520 --> 00:11:10.520]  或者是教會的代表
[00:11:10.520 --> 00:11:14.520]  七金台就是七個教會
[00:11:14.520 --> 00:11:18.520]  一節形容耶穌右手拿著
[00:11:18.520 --> 00:11:20.520]  七火星的拿著
[00:11:20.520 --> 00:11:25.520]  其實是有抓緊
[00:11:25.520 --> 00:11:26.520]  的意思
[00:11:26.520 --> 00:11:28.520]  形容耶穌是主動的
[00:11:28.520 --> 00:11:31.520]  緊緊地抓著教會
[00:11:31.520 --> 00:11:36.520]  耶穌是緊緊地掌管保護著教會
[00:11:36.520 --> 00:11:41.520]  另外形容耶穌在七個金台中間行走
[00:11:41.520 --> 00:11:45.520]  意思是耶穌活躍在教會當中
[00:11:45.520 --> 00:11:50.520]  行走、巡邏、視察、留心
[00:11:50.520 --> 00:11:53.520]  教會的一切和狀態
[00:11:53.520 --> 00:11:54.520]  因為這樣
[00:11:54.520 --> 00:11:57.520]  耶穌可以肯定地在第二節說
[00:11:57.520 --> 00:12:00.520]  「我知道你的行為」
[00:12:00.520 --> 00:12:03.520]  耶穌清楚教會的狀況
[00:12:03.520 --> 00:12:05.520]  以至祂可以對症下藥
[00:12:05.520 --> 00:12:09.520]  以至祂對他們的稱讚、責備、吩咐
[00:12:09.520 --> 00:12:11.520]  是貼切教會的需要
[00:12:11.520 --> 00:12:16.520]  而教會也需要去聽和回應
[00:12:16.520 --> 00:12:18.520]  我們首先看看
[00:12:18.520 --> 00:12:23.520]  耶穌對二福所教會的讚賞是什麼呢?
[00:12:23.520 --> 00:12:26.520]  耶穌知道他們的行為
[00:12:26.520 --> 00:12:31.520]  耶穌知道他們對內、對外的好行為
[00:12:31.520 --> 00:12:37.520]  指的是他們對外的忍耐和對內的勞碌
[00:12:37.520 --> 00:12:40.520]  他們忍耐對外什麼呢?
[00:12:40.520 --> 00:12:41.520]  第三節說
[00:12:41.520 --> 00:12:45.520]  「你能忍耐,臣為我的名勞苦」
[00:12:45.520 --> 00:12:46.520]  新譯本說
[00:12:46.520 --> 00:12:49.520]  「忍受一切而不困倦」
[00:12:49.520 --> 00:12:53.520]  他們因為耶穌的名而忍耐、忍受
[00:12:53.520 --> 00:12:55.520]  意思是他們忍受忍耐
[00:12:55.520 --> 00:12:59.520]  外來異教、不信耶穌的人的逼迫
[00:12:59.520 --> 00:13:02.520]  他們因為耶穌而忍耐
[00:13:02.520 --> 00:13:05.520]  他們為而受逼迫
[00:13:05.520 --> 00:13:09.520]  不過雖然他們可以忍耐外部勢力的逼迫
[00:13:09.520 --> 00:13:12.520]  但是他們忍耐不了
[00:13:12.520 --> 00:13:17.520]  不能容忍內部勢力的惡人和假使徒
[00:13:17.520 --> 00:13:22.520]  這一點也是耶穌對他們第二個稱讚
[00:13:22.520 --> 00:13:23.520]  好行為的稱讚
[00:13:23.520 --> 00:13:25.520]  就是他們的勞碌
[00:13:25.520 --> 00:13:27.520]  他們的勞碌對內是什麼呢?
[00:13:27.520 --> 00:13:32.520]  他們的勞碌就是去測驗、分辨假使徒、假先知
[00:13:32.520 --> 00:13:34.520]  第二節說
[00:13:34.520 --> 00:13:36.520]  「也知道你不容忍惡人」
[00:13:36.520 --> 00:13:39.520]  「也曾測驗那自稱為使徒」
[00:13:39.520 --> 00:13:40.520]  「卻不是使徒」
[00:13:40.520 --> 00:13:43.520]  「看出他們是假的」
[00:13:43.520 --> 00:13:45.520]  二分所教會的勞碌
[00:13:45.520 --> 00:13:48.520]  就是他們對正統教導的執著
[00:13:48.520 --> 00:13:51.520]  他們凌容忍惡人
[00:13:51.520 --> 00:13:56.520]  一群在教會裡自稱是使徒的假教師
[00:13:56.520 --> 00:13:59.520]  這群惡人、假教師
[00:13:59.520 --> 00:14:06.520]  可以包括在之後第六節所提及的尼哥拉派的人
[00:14:06.520 --> 00:14:08.520]  第六節說
[00:14:08.520 --> 00:14:11.520]  「然而你還有一件可取的事」
[00:14:11.520 --> 00:14:14.520]  「就是你恨惡尼哥拉派的行為」
[00:14:14.520 --> 00:14:17.520]  「這種行為也是我所恨惡的」
[00:14:17.520 --> 00:14:21.520]  耶穌寫給其他教會時也有提及尼哥拉派
[00:14:21.520 --> 00:14:27.520]  所以相信當時內部勢力的破壞力也不小
[00:14:27.520 --> 00:14:32.520]  否則他們也不用受二分所教會的恨惡
[00:14:32.520 --> 00:14:37.520]  更深的是連耶穌自己也恨惡他們
[00:14:37.520 --> 00:14:40.520]  「恨惡」這個字
[00:14:40.520 --> 00:14:43.520]  是很強烈的情緒詞彙
[00:14:43.520 --> 00:14:45.520]  你恨一個人
[00:14:45.520 --> 00:14:47.520]  你恨惡一個人
[00:14:47.520 --> 00:14:52.520]  給人一種很極端的感覺
[00:14:52.520 --> 00:14:56.520]  你們相信上帝不是大愛包容嗎?
[00:14:56.520 --> 00:15:00.520]  你們相信上帝不是說原諒嗎?
[00:15:00.520 --> 00:15:04.520]  是,上帝是說愛和包容
[00:15:04.520 --> 00:15:06.520]  不過他是愛人
[00:15:06.520 --> 00:15:08.520]  而不是愛罪
[00:15:08.520 --> 00:15:11.520]  不是包容、假道理
[00:15:11.520 --> 00:15:17.520]  所以二分所教會真惡的是尼哥拉派的行為
[00:15:17.520 --> 00:15:22.520]  耶穌真惡的也是他們這種行為
[00:15:22.520 --> 00:15:26.520]  上帝接納一向的都是罪人
[00:15:26.520 --> 00:15:28.520]  而不是罪行
[00:15:28.520 --> 00:15:32.520]  我們可以怎樣和上帝同一陣線
[00:15:32.520 --> 00:15:35.520]  去恨惡惡人的行為呢?
[00:15:35.520 --> 00:15:39.520]  可以怎樣去凌容忍假教師的假教導呢?
[00:15:39.520 --> 00:15:42.520]  面對假教師、假教導
[00:15:42.520 --> 00:15:48.520]  二分所教會是有知識、有立場、有勇氣的去面對
[00:15:48.520 --> 00:15:53.520]  他們有知識才有能力去測驗、分辨
[00:15:53.520 --> 00:15:56.520]  看得出他是真還是假
[00:15:56.520 --> 00:15:59.520]  而測驗看出是非之餘
[00:15:59.520 --> 00:16:04.520]  他們就有勇氣、有立場去凌容忍假教導
[00:16:04.520 --> 00:16:08.520]  去表明真惡的惡行
[00:16:08.520 --> 00:16:11.520]  所以對於假教導、罪呢
[00:16:11.520 --> 00:16:13.520]  我們不能夠息事寧人
[00:16:13.520 --> 00:16:16.520]  我們不能夠隻眼開、隻眼閉
[00:16:16.520 --> 00:16:20.520]  我們不應該為了所謂的合一、和諧
[00:16:20.520 --> 00:16:22.520]  而去所謂的包容
[00:16:22.520 --> 00:16:25.520]  其實就是縱容、包庇
[00:16:25.520 --> 00:16:29.520]  面對罪、面對惡行、面對假教導
[00:16:29.520 --> 00:16:34.520]  我們要立場、有勇氣的去說
[00:16:34.520 --> 00:16:37.520]  耶穌稱讚教會牢鑼
[00:16:37.520 --> 00:16:41.520]  測驗、看出、凌容忍、恨惡內部的假教導
[00:16:41.520 --> 00:16:47.520]  耶穌又稱讚教會去忍受外來的逼迫
[00:16:47.520 --> 00:16:51.520]  二分所教會確實是一個很優良的教會
[00:16:51.520 --> 00:16:54.520]  然而耶穌一件事要責備他們
[00:16:54.520 --> 00:17:00.520]  就是第四節的「你把起初的愛心拋棄了」
[00:17:00.520 --> 00:17:03.520]  二分所教會拋棄了愛心
[00:17:03.520 --> 00:17:07.520]  這顆愛心可以只是對上帝的愛
[00:17:07.520 --> 00:17:10.520]  甚至包括對人的愛
[00:17:10.520 --> 00:17:13.520]  因為愛神、愛人是分不開的
[00:17:13.520 --> 00:17:18.520]  而如果我們的愛是因為神先愛我們
[00:17:18.520 --> 00:17:21.520]  我們要留意、要檢視的
[00:17:21.520 --> 00:17:25.520]  就應該先是我們對上帝的愛
[00:17:25.520 --> 00:17:29.520]  二分所教會把愛拋棄了
[00:17:29.520 --> 00:17:33.520]  人拋棄一件事是主動的
[00:17:33.520 --> 00:17:39.520]  他主動的放棄、放下、遺棄一件事
[00:17:39.520 --> 00:17:42.520]  忍耐逼迫已經夠難了
[00:17:42.520 --> 00:17:45.520]  還要我用愛心去忍耐
[00:17:45.520 --> 00:17:47.520]  你傷害了我
[00:17:47.520 --> 00:17:50.520]  你還要我忍耐你、去愛你
[00:17:50.520 --> 00:17:52.520]  愛不到啊
[00:17:52.520 --> 00:17:56.520]  難道你還要我笑著來忍你
[00:17:56.520 --> 00:17:59.520]  教會忍耐逼迫
[00:17:59.520 --> 00:18:02.520]  卻主動的選擇放棄愛
[00:18:02.520 --> 00:18:06.520]  因為愛很難
[00:18:06.520 --> 00:18:10.520]  勞碌分辨真假已經夠難了
[00:18:10.520 --> 00:18:13.520]  還要用愛心去勞碌
[00:18:13.520 --> 00:18:15.520]  理性點
[00:18:15.520 --> 00:18:17.520]  不要那麼多情感投入
[00:18:17.520 --> 00:18:21.520]  難道還要我笑著來忍難
[00:18:21.520 --> 00:18:25.520]  不過當拋棄了愛心
[00:18:25.520 --> 00:18:30.520]  教會的忍耐、勞碌就失去了原意、方向
[00:18:30.520 --> 00:18:32.520]  甚至變得為做而做
[00:18:32.520 --> 00:18:37.520]  他們忘記了他們是為誰去忍耐、勞碌
[00:18:37.520 --> 00:18:40.520]  他們因為耶穌的名去忍受迫迫
[00:18:40.520 --> 00:18:42.520]  不過他們忘記了耶穌
[00:18:42.520 --> 00:18:45.520]  他們恨惡耶穌所恨惡的
[00:18:45.520 --> 00:18:47.520]  但他們忘記了耶穌
[00:18:47.520 --> 00:18:51.520]  忘記了為誰而戰、為何而戰
[00:18:51.520 --> 00:18:53.520]  我們就會戰得很苦
[00:18:53.520 --> 00:18:57.520]  因為忍耐、勞碌會變成苦差
[00:18:57.520 --> 00:19:00.520]  被人拒絕、被人反挑戰的時候
[00:19:00.520 --> 00:19:03.520]  我們會覺得委屈、不公平、不值得
[00:19:03.520 --> 00:19:06.520]  質疑為何自己要拿苦來分呢
[00:19:06.520 --> 00:19:10.520]  為何要自討沒趣呢
[00:19:10.520 --> 00:19:14.520]  沒有愛的勞碌、勞苦或任何善行
[00:19:14.520 --> 00:19:17.520]  對於上帝來說都是沒有用的
[00:19:17.520 --> 00:19:21.520]  正如上帝在哥林多前書十三章說
[00:19:21.520 --> 00:19:24.520]  就算我們能夠說很多方言
[00:19:24.520 --> 00:19:26.520]  沒有愛是沒有用的
[00:19:26.520 --> 00:19:29.520]  甚至吵吵是吵鬧的
[00:19:29.520 --> 00:19:32.520]  就算我們很有能力去講道大茶經
[00:19:32.520 --> 00:19:34.520]  有智慧去明白奧秘
[00:19:34.520 --> 00:19:36.520]  擁有很多知識
[00:19:36.520 --> 00:19:40.520]  甚至擁有很有能力的信心
[00:19:40.520 --> 00:19:45.520]  沒有愛我就算不了什麼
[00:19:45.520 --> 00:19:49.520]  就算我們多願意犧牲時間、金錢、精神
[00:19:49.520 --> 00:19:51.520]  甚至將我們的生命放在眼前
[00:19:51.520 --> 00:19:57.520]  卻沒有愛仍然對我們是無益的
[00:19:57.520 --> 00:20:01.520]  請姐妹此刻我們的愛
[00:20:01.520 --> 00:20:05.520]  我們愛成怎樣
[00:20:05.520 --> 00:20:09.520]  愛很難
[00:20:09.520 --> 00:20:16.520]  我們有沒有拋棄對神、對人的愛呢
[00:20:16.520 --> 00:20:18.520]  我們很努力做一個組長
[00:20:18.520 --> 00:20:20.520]  開組長會、預備茶經
[00:20:20.520 --> 00:20:23.520]  用精神、心機去做關顧
[00:20:23.520 --> 00:20:29.520]  但是我們有沒有帶著愛去做呢
[00:20:29.520 --> 00:20:33.520]  拋棄了愛會不會表現在我們以禮相待
[00:20:33.520 --> 00:20:34.520]  相敬如賓之上
[00:20:34.520 --> 00:20:37.520]  但事實其實是保持距離
[00:20:37.520 --> 00:20:43.520]  表面甚至是虛假的合一何懈呢
[00:20:43.520 --> 00:20:45.520]  拋棄愛心的愛
[00:20:45.520 --> 00:20:49.520]  有沒有表現在我們對真理規矩的執著
[00:20:49.520 --> 00:20:51.520]  以至雖然贏了一場架
[00:20:51.520 --> 00:20:57.520]  守到規矩卻是輸了一家呢
[00:20:57.520 --> 00:21:00.520]  我們忠心參與教會不同部門
[00:21:00.520 --> 00:21:03.520]  甚至是自己團體的服事
[00:21:03.520 --> 00:21:05.520]  我們是出於愛
[00:21:05.520 --> 00:21:08.520]  還是純粹單純的為責任
[00:21:08.520 --> 00:21:13.520]  不好意思推傳導人呢
[00:21:13.520 --> 00:21:16.520]  失去熱情的服事
[00:21:16.520 --> 00:21:19.520]  失去愛心的提醒、督責
[00:21:19.520 --> 00:21:21.520]  失去了情的理
