
[00:00:00.000 --> 00:00:04.080]  但開始之前先跟大家介紹一下自己
[00:04:24.040 --> 00:04:27.160]  西波拉生了一個兒子
[00:04:27.160 --> 00:04:30.320]  摩西給他起名叫格遜
[00:04:30.320 --> 00:04:31.760]  因他說
[00:04:31.760 --> 00:04:34.800]  「我在外地作了妓女」
[00:04:34.800 --> 00:04:36.920]  「過了許多年」
[00:04:36.920 --> 00:04:38.760]  「埃及王死了」
[00:04:38.760 --> 00:04:41.360]  「以色列人因做苦工」
[00:04:41.600 --> 00:04:43.400]  「就嘆息哀求」
[00:04:43.400 --> 00:04:46.960]  「他們因苦工所發的哀聲」
[00:04:46.960 --> 00:04:47.960]  「於神」
[00:04:47.960 --> 00:04:50.560]  「神聽見他們的哀聲」
[00:04:50.560 --> 00:04:53.520]  「就紀念他於阿伯拉罕」
[00:04:53.520 --> 00:04:56.280]  「以殺瓦國所立的約」
[00:04:56.280 --> 00:04:58.600]  「神看顧以色列人」
[00:04:58.600 --> 00:05:00.360]  「是自知道的」
[00:05:00.360 --> 00:05:02.160]  我們一起有個禱告吧
[00:05:02.160 --> 00:05:07.040]  青海天父,多謝你
[00:05:07.040 --> 00:05:10.120]  因為直到今天你仍然與我們同在
[00:05:10.120 --> 00:05:11.400]  對我們說話
[00:05:11.880 --> 00:05:12.920]  也留下聖經
[00:05:12.920 --> 00:05:17.080]  求主你幫助我們明白你的生命之道
[00:05:17.080 --> 00:05:19.520]  也求住在我們心中的聖靈
[00:05:19.520 --> 00:05:23.440]  讓我們放開疲倦或煩擾的事
[00:05:23.440 --> 00:05:24.960]  讓我們在這段時間
[00:05:24.960 --> 00:05:27.560]  專一、專心地聽你的話
[00:05:27.560 --> 00:05:30.760]  成為我們生命的幫助、提醒和安慰
[00:05:30.760 --> 00:05:31.840]  以上禱告
[00:05:31.840 --> 00:05:34.120]  奉主耶穌基督的聖名
[00:05:34.120 --> 00:05:35.360]  阿們
[00:05:35.360 --> 00:05:38.960]  我們進入經文之先
[00:05:38.960 --> 00:05:41.800]  先了解當中的經文背景
[00:05:41.800 --> 00:05:44.680]  先了解摩西時代的埃及地
[00:05:44.680 --> 00:05:48.200]  《出拉喀吉記》的一章已經說了一些背景
[00:05:48.200 --> 00:05:50.200]  一章八節提到
[00:05:50.200 --> 00:05:54.800]  當時有一位不認識約瑟的新王興起
[00:05:54.800 --> 00:05:55.880]  去統治埃及
[00:05:55.880 --> 00:05:57.520]  如果大家有記得
[00:05:57.520 --> 00:06:00.960]  《出拉喀吉記》的前一本書卷是《創世記》
[00:06:00.960 --> 00:06:05.440]  當中我們知道約瑟曾經擔任埃及的宰相
[00:06:05.440 --> 00:06:08.680]  當時很多人都很擁戴
[00:06:08.800 --> 00:06:12.000]  約瑟、甚或當時的法老、埃及王
[00:06:12.000 --> 00:06:14.120]  都很賞識約瑟
[00:06:14.120 --> 00:06:17.160]  以至當約瑟要帶他的一群家族
[00:06:17.160 --> 00:06:19.680]  亞國的一家來到的時候
[00:06:19.680 --> 00:06:22.280]  其實以色列人就在埃及定居
[00:06:22.280 --> 00:06:25.480]  而因為這位約瑟被重用
[00:06:25.480 --> 00:06:28.320]  所以以色列人即使當時在埃及地
[00:06:28.320 --> 00:06:30.480]  都非常安居樂業
[00:06:30.480 --> 00:06:31.920]  可以說很開心
[00:06:31.920 --> 00:06:36.960]  但是剛才所看的一章的十一至六十四節
[00:06:36.960 --> 00:06:38.560]  《出拉喀吉記》提到
[00:06:39.040 --> 00:06:42.000]  當有不認識約瑟的新王興起的時候
[00:06:42.000 --> 00:06:46.240]  當時的以色列人生活是一個180度的轉變
[00:06:46.240 --> 00:06:49.160]  埃及人不再去呵護他們
[00:06:49.160 --> 00:06:52.480]  甚或他們是去克制他們、苦害他們
[00:06:52.480 --> 00:06:55.600]  甚或是嚴嚴地要以色列人去做工
[00:06:55.600 --> 00:06:57.680]  要嚴嚴地去對待他們
[00:06:57.680 --> 00:07:00.960]  所以可以說當時在摩西的年代
[00:07:00.960 --> 00:07:04.320]  以色列人在埃及是受盡一個迫迫
[00:07:04.320 --> 00:07:06.640]  以及受盡一個欺壓
[00:07:07.840 --> 00:07:10.920]  我們一起進入今天所看的經文
[00:07:10.920 --> 00:07:14.840]  這裡提到摩西長大了
[00:07:14.840 --> 00:07:18.520]  究竟大家還有印象嗎
[00:07:18.520 --> 00:07:20.000]  其實一章也提到
[00:07:20.000 --> 00:07:25.240]  摩西在一章中被法老的女兒收養了
[00:07:25.240 --> 00:07:30.200]  所以摩西從小到大都是一個埃及王子
[00:07:30.200 --> 00:07:32.240]  這裡提到摩西長大
[00:07:32.240 --> 00:07:34.320]  他出到同胞那裡
[00:07:34.320 --> 00:07:36.720]  我們這裡提到的同胞
[00:07:36.800 --> 00:07:39.800]  到了下文就知道是一群希伯來人
[00:07:39.800 --> 00:07:45.800]  可以看到摩西雖然從小被法老的女兒收養
[00:07:45.800 --> 00:07:47.640]  成為埃及王子
[00:07:47.640 --> 00:07:50.560]  但他沒有認同自己是一位埃及人
[00:07:50.560 --> 00:07:54.160]  他認同自己是一位希伯來人
[00:07:54.160 --> 00:07:55.200]  是以色列人
[00:07:55.200 --> 00:07:59.200]  摩西長大了是指他多少歲
[00:07:59.200 --> 00:08:01.520]  如果根據當中的背景
[00:08:01.520 --> 00:08:04.040]  其實摩西這個時候是大約40歲
[00:08:04.600 --> 00:08:08.000]  一個40歲的摩西是他正值壯年的時間
[00:08:08.000 --> 00:08:09.080]  而他是誰呢?
[00:08:09.080 --> 00:08:10.120]  我們剛剛提到
[00:08:10.120 --> 00:08:13.320]  他是流著純種希伯來人血統
[00:08:13.320 --> 00:08:15.920]  並且有埃及王子的名號
[00:08:15.920 --> 00:08:19.160]  接受優良的王室教育
[00:08:19.160 --> 00:08:23.400]  我想摩西當時覺得自己是最有權力
[00:08:23.400 --> 00:08:24.720]  最有資格
[00:08:24.720 --> 00:08:30.160]  最有能力去幫助一群被欺壓的以色列同胞
[00:08:30.160 --> 00:08:31.760]  去脫離他們的命運
[00:08:31.760 --> 00:08:34.200]  所以在12、13節我們看到
[00:08:34.400 --> 00:08:36.240]  摩西有選擇
[00:08:36.240 --> 00:08:37.280]  他選擇怎樣呢?
[00:08:37.280 --> 00:08:40.680]  當他見到有埃及人要欺負以色列人的時候
[00:08:40.680 --> 00:08:44.960]  他就選擇去打死那位欺壓人的埃及人
[00:08:44.960 --> 00:08:49.720]  當他見到有同胞吵架的時候
[00:08:49.720 --> 00:08:51.080]  他就去勸教
[00:08:51.080 --> 00:08:53.560]  他很想充當一個和平使者
[00:08:53.560 --> 00:08:55.200]  去作一個調解
[00:08:55.200 --> 00:08:57.800]  在這些內容中我們可以看到
[00:08:57.800 --> 00:09:00.760]  摩西是很想盡他的所能
[00:09:00.840 --> 00:09:03.680]  去拯救、幫助以色列人
[00:09:03.680 --> 00:09:05.920]  去脫離他們受欺壓的命運
[00:09:05.920 --> 00:09:08.000]  但在14節
[00:09:08.000 --> 00:09:12.040]  我們看到事情並不是摩西所想的那樣
[00:09:12.040 --> 00:09:16.800]  被打人的希伯來人反問摩西
[00:09:16.800 --> 00:09:20.640]  他說:誰立你為我們的領袖和審判官呢?
[00:09:20.640 --> 00:09:21.840]  難道你要殺我
[00:09:21.840 --> 00:09:23.720]  好像殺那位埃及人一樣嗎?
[00:09:23.720 --> 00:09:28.280]  摩西其實心裡是滿腔熱誠
[00:09:28.280 --> 00:09:30.240]  很想幫助他的同胞
[00:09:30.560 --> 00:09:33.680]  但這班同胞卻很不領情
[00:09:33.680 --> 00:09:38.920]  沈默以一副厭棄、鄙視的態度去對待摩西
[00:09:38.920 --> 00:09:41.240]  經文告訴我們
[00:09:41.240 --> 00:09:44.480]  摩西發現他殺了埃及人的事件
[00:09:44.480 --> 00:09:47.080]  被法老知道他面臨的是追殺
[00:09:47.080 --> 00:09:51.160]  摩西在頓時失去了他埃及王子的名分
[00:09:51.160 --> 00:09:55.520]  也失去了他很想幫助的同胞的接納
[00:09:55.520 --> 00:10:00.200]  我想摩西當時也有很大的挫敗感
[00:10:00.440 --> 00:10:03.000]  他覺得可能他的人生玩完
[00:10:03.000 --> 00:10:04.000]  Game over
[00:10:04.000 --> 00:10:06.120]  所以他逃跑了
[00:10:06.120 --> 00:10:07.440]  他去到哪裡呢?
[00:10:07.440 --> 00:10:09.960]  他逃亡到米甸的地方
[00:10:09.960 --> 00:10:11.960]  丁子梅
[00:10:11.960 --> 00:10:16.240]  不知道你會不會也有試過摩西這個情況
[00:10:16.240 --> 00:10:18.080]  你有沒有試過很努力
[00:10:18.080 --> 00:10:19.880]  很想做好一件事
[00:10:19.880 --> 00:10:21.680]  但出來的結果
[00:10:21.680 --> 00:10:23.240]  或者人的反應
[00:10:23.240 --> 00:10:25.760]  和你所想的很大的落差
[00:10:25.760 --> 00:10:28.920]  不知道會不會是你很努力去工作
[00:10:28.920 --> 00:10:30.400]  在你的職場裡
[00:10:30.680 --> 00:10:32.200]  但工作的表現
[00:10:32.200 --> 00:10:33.560]  不是很理想
[00:10:33.560 --> 00:10:35.080]  得不到別人的認同
[00:10:35.080 --> 00:10:35.960]  賞識
[00:10:35.960 --> 00:10:37.240]  又或者
[00:10:37.240 --> 00:10:40.120]  會不會是你很努力去跟別人建立關係
[00:10:40.120 --> 00:10:43.400]  但人際關係總是有點卡卡的
[00:10:43.400 --> 00:10:45.080]  又或者
[00:10:45.080 --> 00:10:46.080]  在家裡
[00:10:46.080 --> 00:10:47.360]  你嘗試長大
[00:10:47.360 --> 00:10:49.000]  去愛你的家人多一點
[00:10:49.000 --> 00:10:50.360]  想關係好一點
[00:10:50.360 --> 00:10:51.240]  但
[00:10:51.240 --> 00:10:54.520]  會不會一次又一次他們的反應也令你失望呢?
[00:10:54.520 --> 00:10:57.360]  當你遇到這件事的時候
[00:10:57.360 --> 00:10:59.200]  或者當這個世界
[00:10:59.200 --> 00:11:01.760]  不是如你預期發生的時候
[00:11:01.760 --> 00:11:02.840]  我們呢
[00:11:02.840 --> 00:11:04.160]  一群基督徒
[00:11:04.160 --> 00:11:06.680]  我們這個屬神的群體
[00:11:06.680 --> 00:11:07.800]  我們問的是
[00:11:07.800 --> 00:11:12.040]  我們可以怎樣去看待我們生命中的這些人生際遇
[00:11:12.040 --> 00:11:15.600]  我想大家都知道摩西的故事
[00:11:15.600 --> 00:11:17.960]  不是逃亡到米甸就完的
[00:11:17.960 --> 00:11:19.920]  因為我們知道摩西之後
[00:11:19.920 --> 00:11:21.600]  他就要被神呼召
[00:11:21.600 --> 00:11:23.280]  他要回去埃及
[00:11:23.280 --> 00:11:25.880]  去帶領一群以色列人出埃及
[00:11:25.880 --> 00:11:27.160]  但其實呢
[00:11:27.160 --> 00:11:28.480]  當我們去了解的時候
[00:11:28.480 --> 00:11:30.640]  摩西在米甸這個地方
[00:11:30.640 --> 00:11:32.640]  是生活了一段很長的時間
[00:11:32.640 --> 00:11:35.680]  史徒行傳七章告訴我們
[00:11:35.680 --> 00:11:39.800]  原來摩西在米甸寄居了40年的日子
[00:11:39.800 --> 00:11:41.920]  在當中他生兒育女
[00:11:41.920 --> 00:11:42.920]  生了兩個兒子
[00:11:42.920 --> 00:11:45.120]  他之後才在西賴山
[00:11:45.120 --> 00:11:48.760]  被上帝呼召回去埃及
[00:11:48.760 --> 00:11:50.400]  去帶領以色列人出來
[00:11:50.400 --> 00:11:51.600]  所以
[00:11:51.600 --> 00:11:53.000]  不知道對你來說
[00:11:53.000 --> 00:11:54.280]  40年
[00:11:54.280 --> 00:11:57.040]  不知道待會再想想
[00:11:57.040 --> 00:11:58.200]  可能你們都很年輕
[00:11:58.200 --> 00:11:58.680]  是的
[00:11:58.680 --> 00:11:59.560]  在當中
[00:11:59.560 --> 00:12:01.800]  摩西在米甸寄居40年
[00:12:01.800 --> 00:12:05.040]  究竟上帝或者對於摩西的生命意義
[00:12:05.040 --> 00:12:06.000]  有些甚麼呢
[00:12:06.000 --> 00:12:07.960]  值得我們提醒
[00:12:07.960 --> 00:12:08.960]  去反思呢
[00:12:08.960 --> 00:12:12.360]  我們接下來再去看經文
[00:12:12.360 --> 00:12:15.040]  我們先看16和17節
[00:12:15.040 --> 00:12:18.760]  這裡提到摩西逃難到米甸的時候
[00:12:18.760 --> 00:12:21.360]  故事立刻接續下去
[00:12:21.360 --> 00:12:25.720]  就是他逃跑到米甸之後遇到的
[00:12:25.720 --> 00:12:27.440]  米甸祭司的七個女兒
[00:12:27.800 --> 00:12:29.640]  剛剛到達的時候我們看到
[00:12:29.640 --> 00:12:32.800]  其實摩西已經是二話不說
[00:12:32.800 --> 00:12:33.920]  拔刀相助
[00:12:33.920 --> 00:12:38.160]  去幫一群不認識的米甸祭司的女兒
[00:12:38.160 --> 00:12:39.960]  因為經文告訴他們
[00:12:39.960 --> 00:12:42.240]  當這群女兒去打水的時候
[00:12:42.240 --> 00:12:44.200]  遇到一群很兇的牧羊人
[00:12:44.200 --> 00:12:46.360]  很想欺負他們
[00:12:46.360 --> 00:12:49.320]  而摩西就起來幫助他
[00:12:49.320 --> 00:12:52.520]  並且取水給他們的羊群去喝
[00:12:52.520 --> 00:12:57.680]  其實我們看到摩西不單是幫助他們
[00:12:57.680 --> 00:12:59.160]  更加幫人幫到底
[00:12:59.160 --> 00:13:02.240]  還打水給一群羊群去喝
[00:13:02.240 --> 00:13:04.920]  其實我們今天剛剛看的經文
[00:13:04.920 --> 00:13:07.680]  不論是剛剛11節的當中
[00:13:07.680 --> 00:13:11.200]  其實我們看到摩西是一個正義感很強的人
[00:13:11.200 --> 00:13:13.560]  無論是希伯來人被人打
[00:13:13.560 --> 00:13:16.880]  還是米甸祭司的女兒被人欺負
[00:13:16.880 --> 00:13:19.000]  他看到這些不公平的事情
[00:13:19.000 --> 00:13:20.960]  有人去受苦受害的時候
[00:13:20.960 --> 00:13:24.680]  他就會衝出來幫這群弱者說話
[00:13:24.680 --> 00:13:27.400]  甚至他會有行動去幫他們
[00:13:27.600 --> 00:13:29.000]  去拯救他們
[00:13:29.000 --> 00:13:31.600]  相信這是一個好的特質
[00:13:31.600 --> 00:13:33.160]  這種正義
[00:13:33.160 --> 00:13:34.280]  這種正直
[00:13:34.280 --> 00:13:41.880]  好,原文我們再去了解一點
[00:13:41.880 --> 00:13:44.080]  摩西這裡提到幫助他們
[00:13:44.080 --> 00:13:45.840]  其實是有拯救的意思
[00:13:45.840 --> 00:13:47.960]  這個字也很特別
[00:13:47.960 --> 00:13:50.240]  在《春埃及記》只用過兩次
[00:13:50.240 --> 00:13:51.600]  一次是在這裡
[00:13:51.600 --> 00:13:53.640]  摩西怎樣去幫這群女兒
[00:13:53.800 --> 00:13:58.000]  而第二次是提及耶和華去拯救以色列人
[00:13:58.000 --> 00:14:01.040]  脫離埃及人的手的時候用到的
[00:14:01.040 --> 00:14:05.280]  我想在整卷的《春埃及記》也很想說
[00:14:05.280 --> 00:14:08.320]  摩西就是上帝所揀選的那一個
[00:14:08.320 --> 00:14:10.760]  要拯救以色列人的揀選者
[00:14:10.760 --> 00:14:13.480]  他凸顯他有拯救者
[00:14:13.480 --> 00:14:16.120]  或者去拯救別人這份正義的特質
[00:14:16.120 --> 00:14:20.040]  我想摩西這份正義的特質
[00:14:20.040 --> 00:14:22.360]  是上帝很早就已經知道
[00:14:22.560 --> 00:14:24.080]  因為我們剛剛也說過
[00:14:24.080 --> 00:14:26.840]  日後摩西就要被上帝大大使用
[00:14:26.840 --> 00:14:29.120]  去帶領以色列人出埃及
[00:14:29.120 --> 00:14:32.080]  摩西是被上帝所認識
[00:14:32.080 --> 00:14:35.400]  甚或摩西也是上帝特意去揀選
[00:14:35.400 --> 00:14:36.640]  他在出生的時候
[00:14:36.640 --> 00:14:38.560]  他被法老的女兒拯救
[00:14:38.560 --> 00:14:40.760]  他一生都在上帝的手中
[00:14:40.760 --> 00:14:43.800]  但是在摩西四十歲這個時候
[00:14:43.800 --> 00:14:46.200]  上帝知道還不是時候
[00:14:46.200 --> 00:14:49.240]  摩西還沒有準備好帶領以色列人
[00:14:49.240 --> 00:14:50.080]  所以
[00:14:50.320 --> 00:14:53.960]  原來耶和華上帝就預備了一個環境
[00:14:53.960 --> 00:14:57.800]  一個地方要去訓練摩西去無助他
[00:14:57.800 --> 00:15:00.280]  而那個地方就是我們剛剛所看的
[00:15:00.280 --> 00:15:02.560]  他的逃亡之地米甸
[00:15:02.560 --> 00:15:04.240]  那你會說
[00:15:04.240 --> 00:15:05.520]  為什麼會這樣說呢?
[00:15:05.520 --> 00:15:08.080]  那我們就再去看接著來的經文
[00:15:08.080 --> 00:15:09.960]  在十九節說到
[00:15:09.960 --> 00:15:11.520]  這群米甸的女兒
[00:15:11.520 --> 00:15:12.640]  被拯救之後
[00:15:12.640 --> 00:15:15.120]  他們回家就跟爸爸說
[00:15:15.120 --> 00:15:18.400]  他說我們剛剛被一個埃及人拯救了
[00:15:18.400 --> 00:15:20.000]  我們可以看到
[00:15:20.000 --> 00:15:24.440]  原來摩西心中認同他自己是希伯來人
[00:15:24.440 --> 00:15:26.040]  但是在人的眼中
[00:15:26.040 --> 00:15:27.880]  這位祭司的女兒眼中
[00:15:27.880 --> 00:15:31.040]  他是一個很純正的埃及人
[00:15:31.040 --> 00:15:36.120]  的確他從小就在埃及的皇宮被撫養
[00:15:36.120 --> 00:15:38.120]  成為埃及王子
[00:15:38.120 --> 00:15:41.440]  說的話、穿的衣服、談吐的各方面
[00:15:41.440 --> 00:15:43.120]  都一定是很埃及化
[00:15:43.120 --> 00:15:44.960]  我相信
[00:15:44.960 --> 00:15:46.480]  如果在四十歲的時候
[00:15:46.480 --> 00:15:47.120]  摩西
[00:15:47.120 --> 00:15:48.920]  他說我要出來
[00:15:48.920 --> 00:15:51.280]  幫你們一群以色列人拯救你們
[00:15:51.280 --> 00:15:53.920]  我想在一群以色列人的眼中
[00:15:53.920 --> 00:15:56.080]  這麼埃及化的摩西
[00:15:56.080 --> 00:15:57.480]  說要拯救他們
[00:15:57.480 --> 00:15:59.080]  無論在觀感上
[00:15:59.080 --> 00:16:00.480]  還是在感受上
[00:16:00.480 --> 00:16:02.160]  都未必是那麼討好
[00:16:02.160 --> 00:16:03.640]  甚或就像剛剛說的
[00:16:03.640 --> 00:16:06.360]  為什麼希伯來人會有一個厭惡
[00:16:06.360 --> 00:16:09.320]  鄙視的狀況去對待摩西
[00:16:09.320 --> 00:16:11.400]  但是這裡說到
[00:16:11.400 --> 00:16:13.920]  摩西在米甸四十年的日子
[00:16:13.920 --> 00:16:16.960]  她更加娶了當中的米甸人
[00:16:16.960 --> 00:16:19.320]  西波拉成為了她的妻子
[00:16:19.320 --> 00:16:21.920]  我想四十年的歲月
[00:16:21.920 --> 00:16:25.680]  讓摩西在文化、在外表上
[00:16:25.680 --> 00:16:28.040]  都能夠去除她的埃及化
[00:16:28.040 --> 00:16:30.880]  甚或我們再看二十二節的時候
[00:16:30.880 --> 00:16:33.720]  摩西幫她的兒子起了一個名字
[00:16:33.720 --> 00:16:34.920]  叫做什麼呢
[00:16:34.920 --> 00:16:36.120]  就是「格遜」
[00:16:36.120 --> 00:16:37.560]  意思是
[00:16:37.560 --> 00:16:40.920]  因為我在外地作了寄居者
[00:16:40.920 --> 00:16:43.200]  我想對於摩西來說
[00:16:43.200 --> 00:16:45.720]  這句話是有一個很大的感慨
[00:16:45.720 --> 00:16:47.720]  去體會自己成為了一個
[00:16:47.720 --> 00:16:50.440]  寄居異鄉的外邦人
[00:16:50.440 --> 00:16:53.440]  她不再是那個埃及王子
[00:16:53.440 --> 00:16:55.240]  她甚至因為同住
[00:16:55.240 --> 00:16:57.280]  在這個除了西波拉
[00:16:57.280 --> 00:17:00.200]  成為米甸的家人的時候
[00:17:00.200 --> 00:17:03.080]  她就一起去做了一個牧羊人
[00:17:03.080 --> 00:17:04.840]  我想在這個過程中
[00:17:04.840 --> 00:17:07.720]  摩西她不再生活在一個
[00:17:07.720 --> 00:17:10.320]  很奢華的王室的生活
[00:17:10.320 --> 00:17:12.040]  而是明白到牧羊人
[00:17:12.040 --> 00:17:14.400]  她是一份簡樸的生活
[00:17:14.400 --> 00:17:16.320]  這個身份的轉變
[00:17:16.320 --> 00:17:18.480]  正正是能夠讓摩西日後
[00:17:18.480 --> 00:17:22.080]  去跟以色列民產生一份共鳴
[00:17:22.080 --> 00:17:24.160]  因為我們剛剛也有提到一個背景
[00:17:24.160 --> 00:17:27.880]  就是以色列人一直都是長期受壓迫
[00:17:27.880 --> 00:17:30.200]  欺壓的一個寄居者
[00:17:30.200 --> 00:17:32.280]  他們是埃及地以色列人
[00:17:32.280 --> 00:17:34.520]  在哥山地如果大家有印象
[00:17:34.520 --> 00:17:37.160]  他們是以畜牧為生的
[00:17:37.160 --> 00:17:39.440]  摩西四十年在米甸寄居
[00:17:39.440 --> 00:17:40.600]  成為牧羊人
[00:17:40.600 --> 00:17:44.120]  我想就是上帝要讓她更加感同身受
[00:17:44.120 --> 00:17:46.400]  去明白以色列人的苦況
[00:17:46.400 --> 00:17:49.720]  預備她日後就要成為那位帶領者
[00:17:49.720 --> 00:17:51.480]  去帶領一班以色列人
[00:17:51.480 --> 00:17:54.160]  去出埃及的領袖
[00:17:54.160 --> 00:17:56.760]  如果當我們再細心留意的時候
[00:17:56.760 --> 00:18:02.200]  摩西她由埃及逃到米甸這個地方
[00:18:02.200 --> 00:18:05.120]  這張圖其實是在說以色列人之後
[00:18:05.120 --> 00:18:06.960]  去逃離埃及
[00:18:06.960 --> 00:18:08.840]  就是雨節之後
[00:18:08.840 --> 00:18:10.680]  他們去逃離埃及
[00:18:10.680 --> 00:18:13.520]  去西乃當中的一個路線
[00:18:13.520 --> 00:18:14.800]  我們看到其實
