
[00:00:00.000 --> 00:00:02.520]  好啊,今天很開心啊
[00:02:21.800 --> 00:02:24.800]  就是Happy和Set同時發生
[00:02:24.800 --> 00:02:26.800]  我陪她一起做
[00:02:26.800 --> 00:02:27.800]  Happy Set是怎樣
[00:02:27.800 --> 00:02:28.800]  Angry Set呢
[00:02:28.800 --> 00:02:30.800]  Angry Happy是怎樣
[00:02:30.800 --> 00:02:32.800]  我們自己去玩表情
[00:02:32.800 --> 00:02:34.800]  但是跟Emma在玩表情
[00:02:34.800 --> 00:02:36.800]  我突然有個很唏噓的感覺
[00:02:36.800 --> 00:02:39.800]  因為她讓我幻想到一個四字成語
[00:02:39.800 --> 00:02:42.800]  就是這個強顏歡笑
[00:02:42.800 --> 00:02:44.800]  大家看她是不是很淒慘
[00:02:44.800 --> 00:02:46.800]  小學面試班
[00:02:46.800 --> 00:02:48.800]  聽到都突然大哭
[00:02:48.800 --> 00:02:51.800]  曾經有這樣說過
[00:02:51.800 --> 00:02:54.800]  作為基督徒應該要喜樂
[00:02:54.800 --> 00:02:56.800]  聖經裡面說要喜樂
[00:02:56.800 --> 00:02:57.800]  我想問一句就是
[00:02:57.800 --> 00:02:58.800]  弟兄姊妹
[00:02:58.800 --> 00:03:00.800]  基督徒你快樂嗎
[00:03:00.800 --> 00:03:03.800]  有時候會不會有時候
[00:03:03.800 --> 00:03:05.800]  來了
[00:03:05.800 --> 00:03:09.800]  會不會有時候我們生命裡面
[00:03:09.800 --> 00:03:11.800]  其實都很想快樂
[00:03:11.800 --> 00:03:14.800]  聖經裡面告訴我們我們可以去喜樂
[00:03:14.800 --> 00:03:19.800]  但有時候可能變了我們只是強顏歡笑
[00:03:19.800 --> 00:03:21.800]  有沒有時候生命裡面
[00:03:21.800 --> 00:03:25.800]  你會覺得好像沒有動力去喜樂起來
[00:03:25.800 --> 00:03:28.800]  我在想究竟是不是我們的信仰出了問題
[00:03:28.800 --> 00:03:30.800]  還是有什麼問題讓我們
[00:03:30.800 --> 00:03:33.800]  有時候都不太懂得去喜樂
[00:03:33.800 --> 00:03:35.800]  曾經有人說過一件事
[00:03:35.800 --> 00:03:37.800]  我覺得都很大提醒
[00:03:37.800 --> 00:03:39.800]  毒奶粉之所以是毒奶粉
[00:03:39.800 --> 00:03:42.800]  其實不是因為它裡面沒有奶粉
[00:03:42.800 --> 00:03:45.800]  是因為在奶粉裡面再加了毒素
[00:03:45.800 --> 00:03:47.800]  什麼三聚氰胺那些東西
[00:03:47.800 --> 00:03:52.800]  加了毒素讓本身好的奶粉變成毒奶粉
[00:03:52.800 --> 00:03:55.800]  或者我們正正在信仰裡面
[00:03:55.800 --> 00:03:57.800]  都同樣面對這個問題
[00:03:57.800 --> 00:03:58.800]  本身很好的
[00:03:58.800 --> 00:03:59.800]  本身這個信仰很好
[00:03:59.800 --> 00:04:01.800]  告訴我們我們的盼望在哪裡
[00:04:01.800 --> 00:04:03.800]  我們的喜樂在哪裡
[00:04:03.800 --> 00:04:06.800]  但當我們生命裡面有毒素進去的時候
[00:04:06.800 --> 00:04:10.800]  就會讓整個很美好的信仰都變質
[00:04:10.800 --> 00:04:11.800]  弟兄姊妹
[00:04:11.800 --> 00:04:14.800]  所以我們今天其實很想說一件事
[00:04:14.800 --> 00:04:17.800]  我們很想看聖經裡面去學習一件事
[00:04:17.800 --> 00:04:19.800]  我們生命裡面有沒有一些屬靈的毒素
[00:04:19.800 --> 00:04:21.800]  毒害我們的信仰
[00:04:21.800 --> 00:04:24.800]  以致我們本身其實可以很喜樂
[00:04:24.800 --> 00:04:26.800]  但有時候就因著一些毒素
[00:04:26.800 --> 00:04:30.800]  讓我們失去了上帝賜給我們的喜樂
[00:04:30.800 --> 00:04:35.800]  我們講的經文是在肥勒比書三章十一節
[00:04:35.800 --> 00:04:40.800]  肥勒比書是一本很特別的書
[00:04:40.800 --> 00:04:43.800]  因為肥勒比教會其實是很少數
[00:04:43.800 --> 00:04:46.800]  保羅會去稱讚的一間教會
[00:04:46.800 --> 00:04:47.800]  甚至稱讚到一個點
[00:04:47.800 --> 00:04:49.800]  他說肥勒比教會是他的喜樂
[00:04:49.800 --> 00:04:52.800]  你就知道肥勒比教會有多好
[00:04:52.800 --> 00:04:55.800]  很熱心去服侍傳福音
[00:04:55.800 --> 00:04:57.800]  然後很慷慨去捐書
[00:04:57.800 --> 00:04:59.800]  保羅有事會去幫助他們
[00:04:59.800 --> 00:05:02.800]  耶路撒冷教會有事他們會捐助他們
[00:05:02.800 --> 00:05:04.800]  一間超好的教會
[00:05:04.800 --> 00:05:06.800]  拿了A+的這間教會
[00:05:06.800 --> 00:05:08.800]  甚至保羅坐牢的時候
[00:05:08.800 --> 00:05:11.800]  都一直堅持不放棄照顧保羅
[00:05:11.800 --> 00:05:15.800]  但這間是保羅的喜樂的教會
[00:05:15.800 --> 00:05:18.800]  保羅寫肥勒比書稱讚他們之餘
[00:05:18.800 --> 00:05:20.800]  同時都很擔心他們
[00:05:20.800 --> 00:05:22.800]  因為他們失去了那個喜樂
[00:05:22.800 --> 00:05:25.800]  究竟這間教會在當中
[00:05:25.800 --> 00:05:27.800]  為什麼會失去了喜樂呢
[00:05:27.800 --> 00:05:29.800]  究竟那個出路又在哪裡呢
[00:05:29.800 --> 00:05:32.800]  今天我們看的經文就會告訴我們
[00:05:32.800 --> 00:05:36.800]  奪去了喜樂的毒藥是什麼
[00:05:36.800 --> 00:05:39.800]  還有解藥究竟在哪裡
[00:05:39.800 --> 00:05:42.800]  所以今天我們盼望去看的時候
[00:05:42.800 --> 00:05:45.800]  我們就可以認識到我們可以找回喜樂
[00:05:45.800 --> 00:05:47.800]  頭一部分的經文就會告訴我們
[00:05:47.800 --> 00:05:51.800]  原來有一種屬靈毒藥一直在毒害我們
[00:05:51.800 --> 00:05:53.800]  其實就是告訴我們
[00:05:53.800 --> 00:05:57.800]  我們要用人的標準才可以被接納
[00:05:57.800 --> 00:05:59.800]  一句聽下去可能會覺得
[00:05:59.800 --> 00:06:01.800]  好像離我很遠
[00:06:01.800 --> 00:06:03.800]  大家都恩信稱義
[00:06:03.800 --> 00:06:05.800]  我們不用靠什麼努力
[00:06:05.800 --> 00:06:07.800]  上帝已經拯救了我們
[00:06:07.800 --> 00:06:10.800]  但其實在我們實踐的神學中
[00:06:10.800 --> 00:06:13.800]  有時候並不是這樣發生過
[00:06:13.800 --> 00:06:16.800]  你有沒有經歷過在小組中
[00:06:16.800 --> 00:06:17.800]  或者在外面
[00:06:17.800 --> 00:06:20.800]  有些人你不是很想去接納他
[00:06:20.800 --> 00:06:21.800]  有些人排斥著他
[00:06:21.800 --> 00:06:24.800]  或者你自己生命中也有經歷過被排斥的
[00:06:24.800 --> 00:06:27.800]  可能有些人你不是很喜歡
[00:06:27.800 --> 00:06:29.800]  你不是很想和他做朋友
[00:06:29.800 --> 00:06:31.800]  或者有些人不想和你做朋友
[00:06:31.800 --> 00:06:33.800]  都曾經發生過
[00:06:33.800 --> 00:06:35.800]  在我們的社會中
[00:06:35.800 --> 00:06:37.800]  在我們的圈子中
[00:06:37.800 --> 00:06:40.800]  很多時候明明說就說好了
[00:06:40.800 --> 00:06:42.800]  我們要愛身邊的人
[00:06:42.800 --> 00:06:44.800]  我們大家都是一家人
[00:06:44.800 --> 00:06:48.800]  但其實很多時候都會家不成家
[00:06:48.800 --> 00:06:50.800]  因為當中我們都會選擇
[00:06:50.800 --> 00:06:52.800]  誰是配得我們去愛
[00:06:52.800 --> 00:06:54.800]  誰不配得我們去愛
[00:06:54.800 --> 00:06:59.800]  這件事正正毒害我們生命中的群體
[00:06:59.800 --> 00:07:01.800]  所以帕莫拉我們看完這段經文
[00:07:01.800 --> 00:07:03.800]  就可以去認定分清楚
[00:07:03.800 --> 00:07:05.800]  當中出了什麼問題
[00:07:05.800 --> 00:07:07.800]  我們一起去讀今天的經文
[00:07:07.800 --> 00:07:08.800]  菲律賓書三章
[00:07:08.800 --> 00:07:09.800]  我們一起讀
[00:07:09.800 --> 00:07:11.800]  請「沒了我的底」
[00:07:11.800 --> 00:07:39.800]  (音樂)
[00:07:39.800 --> 00:07:41.800]  咦 等一下 不好意思
[00:07:41.800 --> 00:07:43.800]  咦 它飛了
[00:07:43.800 --> 00:07:45.800]  啊 Sorry 繼續 第四節
[00:07:45.800 --> 00:07:48.800]  其實我也可以靠肉體
[00:07:48.800 --> 00:07:51.800]  若是別人以為他可以靠肉體
[00:07:51.800 --> 00:07:53.800]  我更可以
[00:07:53.800 --> 00:07:55.800]  好啊 OK 不好意思
[00:07:55.800 --> 00:07:57.800]  這段經文一開始的時候
[00:07:57.800 --> 00:07:59.800]  保羅就劈頭說了一句
[00:07:59.800 --> 00:08:01.800]  你們要靠主喜樂
[00:08:01.800 --> 00:08:03.800]  說到這一句 要喜樂
[00:08:03.800 --> 00:08:05.800]  證明他們沒有喜樂在那個時間
[00:08:05.800 --> 00:08:08.800]  所以要努力去翻喜樂
[00:08:08.800 --> 00:08:11.800]  究竟為什麼保羅一直讚這間教會
[00:08:11.800 --> 00:08:13.800]  會失去了喜樂呢
[00:08:13.800 --> 00:08:15.800]  在這裡我會形容
[00:08:15.800 --> 00:08:18.800]  有一群人出現了一把尺
[00:08:18.800 --> 00:08:20.800]  在裡面當中
[00:08:20.800 --> 00:08:21.800]  因為你看到的
[00:08:21.800 --> 00:08:23.800]  甚至保羅跟他們說
[00:08:23.800 --> 00:08:24.800]  已經說過一次
[00:08:24.800 --> 00:08:26.800]  不過我要再說一次給你聽
[00:08:26.800 --> 00:08:27.800]  因為這件事很重要
[00:08:27.800 --> 00:08:29.800]  就是因為當中有些人
[00:08:29.800 --> 00:08:31.800]  我會形容他們好像有一把尺
[00:08:31.800 --> 00:08:32.800]  在他們身上
[00:08:32.800 --> 00:08:33.800]  叫佩德尺
[00:08:33.800 --> 00:08:35.800]  就好像多啦A夢那樣
[00:08:35.800 --> 00:08:36.800]  彈了一把尺
[00:08:36.800 --> 00:08:39.800]  他們就拿著這把尺不斷在量度人
[00:08:39.800 --> 00:08:41.800]  量度自己 又量度人
[00:08:41.800 --> 00:08:43.800]  誰佩德 誰佩德愛
[00:08:43.800 --> 00:08:45.800]  誰好的 誰不好
[00:08:45.800 --> 00:08:47.800]  好的我們就要
[00:08:47.800 --> 00:08:49.800]  不好的我們不想要
[00:08:49.800 --> 00:08:50.800]  所以在教會裡面
[00:08:50.800 --> 00:08:51.800]  分門別類
[00:08:51.800 --> 00:08:52.800]  分了黨派
[00:08:52.800 --> 00:08:54.800]  我那些就叫好人
[00:08:54.800 --> 00:08:55.800]  那些不好的人
[00:08:55.800 --> 00:08:56.800]  我們不要連他們一起
[00:08:56.800 --> 00:08:57.800]  這一把佩德尺
[00:08:57.800 --> 00:09:00.800]  讓很多人都在裡面
[00:09:00.800 --> 00:09:03.800]  突然間失去了很多的喜樂
[00:09:03.800 --> 00:09:07.800]  甚至他們會變成敵對的狀態
[00:09:07.800 --> 00:09:09.800]  但保羅很明顯
[00:09:09.800 --> 00:09:10.800]  他就不太認同
[00:09:10.800 --> 00:09:13.800]  這一班人所說的話
[00:09:13.800 --> 00:09:15.800]  當中形容的這班人
[00:09:15.800 --> 00:09:17.800]  其實這一班人就是法利賽人
[00:09:17.800 --> 00:09:18.800]  我們一直所說的
[00:09:18.800 --> 00:09:19.800]  這一班法利賽人
[00:09:19.800 --> 00:09:21.800]  被保羅罵到什麼程度
[00:09:21.800 --> 00:09:22.800]  他們都要
[00:09:22.800 --> 00:09:24.800]  讓我找回
[00:09:24.800 --> 00:09:25.800]  我們首先知道
[00:09:25.800 --> 00:09:27.800]  其實這一班人究竟
[00:09:27.800 --> 00:09:30.800]  他們當中他們炫耀的
[00:09:30.800 --> 00:09:31.800]  或者他們那把佩德尺
[00:09:31.800 --> 00:09:33.800]  是怎樣去量度人的呢
[00:09:33.800 --> 00:09:34.800]  當中就說到
[00:09:34.800 --> 00:09:35.800]  其實是四樣東西
[00:09:35.800 --> 00:09:39.800]  肉體 熱心 律法和律法上的義
[00:09:39.800 --> 00:09:40.800]  所以其實他們說的是
[00:09:40.800 --> 00:09:41.800]  他們的身份
[00:09:41.800 --> 00:09:43.800]  我們的身份是怎樣的
[00:09:43.800 --> 00:09:44.800]  我們的地位是怎樣的
[00:09:44.800 --> 00:09:46.800]  我做事做得好不好
[00:09:46.800 --> 00:09:48.800]  或者我做的事
[00:09:48.800 --> 00:09:50.800]  我做得多不多
[00:09:50.800 --> 00:09:51.800]  努不努力的
[00:09:51.800 --> 00:09:52.800]  很多時候
[00:09:52.800 --> 00:09:53.800]  他們欣著這四樣東西
[00:09:53.800 --> 00:09:55.800]  就會覺得自己威風一點
[00:09:55.800 --> 00:09:57.800]  那個人都是很愛幫人
[00:09:57.800 --> 00:09:58.800]  很低微
[00:09:58.800 --> 00:09:59.800]  又或者那個人
[00:09:59.800 --> 00:10:01.800]  其實他都不是做得夠
[00:10:01.800 --> 00:10:04.800]  律法上說什麼是好的東西
[00:10:04.800 --> 00:10:07.800]  不夠照顧老婆婆
[00:10:07.800 --> 00:10:09.800]  所以他們都不是好人
[00:10:09.800 --> 00:10:12.800]  所以就是欣著這個佩德尺
[00:10:12.800 --> 00:10:13.800]  不斷在量度的時間
[00:10:13.800 --> 00:10:16.800]  這間教會就變得很不開心
[00:10:16.800 --> 00:10:18.800]  但是保羅就在這裡
[00:10:18.800 --> 00:10:20.800]  他就完全不接受
[00:10:20.800 --> 00:10:21.800]  這一班人所說的話
[00:10:21.800 --> 00:10:24.800]  甚至他在當中
[00:10:24.800 --> 00:10:26.800]  說他們說到很狠
[00:10:26.800 --> 00:10:28.800]  就說應該要防備他們
[00:10:28.800 --> 00:10:30.800]  應該要防備犬類
[00:10:30.800 --> 00:10:32.800]  作惡的防備網自行割禮
[00:10:32.800 --> 00:10:34.800]  好像罵他們罵得很厲害
[00:10:34.800 --> 00:10:37.800]  其實這幾個字是特別選出來的
[00:10:37.800 --> 00:10:40.800]  因為當時那一班法理創人
[00:10:40.800 --> 00:10:43.800]  其實覺得自己很優越
[00:10:43.800 --> 00:10:46.800]  很尊貴
[00:10:46.800 --> 00:10:47.800]  所以保羅就特意用了
[00:10:47.800 --> 00:10:48.800]  你覺得你很尊貴
[00:10:48.800 --> 00:10:50.800]  其實你只是像一隻狗
[00:10:50.800 --> 00:10:53.800]  當時是一些很卑賤的動物
[00:10:53.800 --> 00:10:55.800]  你覺得你做的好事
[00:10:55.800 --> 00:10:59.800]  行義其實只是在作惡
[00:10:59.800 --> 00:11:00.800]  甚至到最後
[00:11:00.800 --> 00:11:03.800]  你覺得自己行國禮很威風
[00:11:03.800 --> 00:11:05.800]  其實你只是在自閹
[00:11:05.800 --> 00:11:06.800]  變成公公
[00:11:06.800 --> 00:11:10.800]  在囚禁這一班法理創人
[00:11:10.800 --> 00:11:12.800]  保羅為什麼這麼討厭這一班人
[00:11:12.800 --> 00:11:13.800]  他是不是其實
[00:11:13.800 --> 00:11:16.800]  又好像在排斥他們
[00:11:16.800 --> 00:11:19.800]  但是保羅其實很在意他們
[00:11:19.800 --> 00:11:20.800]  很著緊他們
[00:11:20.800 --> 00:11:22.800]  甚至在羅馬書裡面
[00:11:22.800 --> 00:11:23.800]  我們知道
[00:11:23.800 --> 00:11:25.800]  保羅其實說的是
[00:11:25.800 --> 00:11:28.800]  他為了希望他們得到福音
[00:11:28.800 --> 00:11:29.800]  甚至他自己失去福音
[00:11:29.800 --> 00:11:30.800]  他也不介意
[00:11:30.800 --> 00:11:31.800]  他真的很在意
[00:11:31.800 --> 00:11:33.800]  很著緊這一班人
[00:11:33.800 --> 00:11:35.800]  保羅不喜歡的不是他們
[00:11:35.800 --> 00:11:37.800]  而是不喜歡他們背後的理念
[00:11:37.800 --> 00:11:39.800]  那把佩德尺
[00:11:39.800 --> 00:11:42.800]  保羅很不想這一把佩德尺
[00:11:42.800 --> 00:11:44.800]  在這間教會裡面發生
[00:11:44.800 --> 00:11:46.800]  因為他就是將人分割
[00:11:46.800 --> 00:11:49.800]  將人分為黨派
[00:11:49.800 --> 00:11:51.800]  以至到沒有了合一
[00:11:51.800 --> 00:11:53.800]  我們很多時候
[00:11:53.800 --> 00:11:54.800]  法理創人這個名字
[00:11:54.800 --> 00:11:56.800]  我們從小就聽到大
[00:11:56.800 --> 00:11:58.800]  從小回教會到大
[00:11:58.800 --> 00:11:59.800]  你都會聽過
[00:11:59.800 --> 00:12:01.800]  這些就是壞人
[00:12:01.800 --> 00:12:02.800]  但其實
[00:12:02.800 --> 00:12:04.800]  我們今天很想和大家進入
[00:12:04.800 --> 00:12:07.800]  法理創人的生命去看看
[00:12:07.800 --> 00:12:09.800]  究竟為什麼法理創人會這樣
[00:12:09.800 --> 00:12:11.800]  為什麼要覺得自己威風一點
[00:12:11.800 --> 00:12:13.800]  為什麼又看不起別人
[00:12:13.800 --> 00:12:15.800]  其實法理創人
[00:12:15.800 --> 00:12:17.800]  或者我會形容
[00:12:17.800 --> 00:12:19.800]  他們的生命都很不容易
[00:12:19.800 --> 00:12:21.800]  如果你熟悉舊約的話
[00:12:21.800 --> 00:12:23.800]  你會知道
[00:12:23.800 --> 00:12:25.800]  人是不會完美的
[00:12:25.800 --> 00:12:27.800]  所以人做錯了事之後
[00:12:27.800 --> 00:12:29.800]  他們要怎樣回到神那裡
[00:12:29.800 --> 00:12:31.800]  那時候就有一些
[00:12:31.800 --> 00:12:33.800]  叫做獻祭
[00:12:33.800 --> 00:12:35.800]  你記不記得
[00:12:35.800 --> 00:12:37.800]  所以我做錯了事
[00:12:37.800 --> 00:12:38.800]  我就找一隻牛和一隻羊
[00:12:38.800 --> 00:12:40.800]  宰了去獻祭
[00:12:40.800 --> 00:12:41.800]  和神說對不起
[00:12:41.800 --> 00:12:43.800]  我就可以得著赦免了
[00:12:43.800 --> 00:12:45.800]  但問題就來了
[00:12:45.800 --> 00:12:46.800]  中間有一段時間
[00:12:46.800 --> 00:12:47.800]  沒有了聖殿
[00:12:47.800 --> 00:12:49.800]  沒有獻祭
[00:12:49.800 --> 00:12:51.800]  其實那時候的猶太人
[00:12:51.800 --> 00:12:52.800]  其實是很不容易
[00:12:52.800 --> 00:12:53.800]  他們不知道怎麼辦
[00:12:53.800 --> 00:12:54.800]  你想想
[00:12:54.800 --> 00:12:55.800]  我做錯了事之後
[00:12:55.800 --> 00:12:57.800]  沒有跟神說對不起
[00:12:57.800 --> 00:12:58.800]  哇 神永遠生我的氣
[00:12:58.800 --> 00:13:00.800]  這件事多麼恐怖
[00:13:00.800 --> 00:13:01.800]  所以當時就出了一班人
[00:13:01.800 --> 00:13:03.800]  叫做法理創人
[00:13:03.800 --> 00:13:05.800]  法理創人只有一個目的
[00:13:05.800 --> 00:13:07.800]  就是要保護大家
[00:13:07.800 --> 00:13:09.800]  只要我設定好多的規條
[00:13:09.800 --> 00:13:11.800]  大家小心小心翼翼的話
[00:13:11.800 --> 00:13:13.800]  你就不會做錯事
[00:13:13.800 --> 00:13:15.800]  你就不會被神生氣
[00:13:15.800 --> 00:13:17.800]  就不用說對不起
[00:13:17.800 --> 00:13:19.800]  這是一個概念
[00:13:19.800 --> 00:13:21.800]  那時候的概念讓法理創人
[00:13:21.800 --> 00:13:23.800]  其實本身活在恐懼裡
[00:13:23.800 --> 00:13:25.800]  好像有一條出路
[00:13:25.800 --> 00:13:27.800]  他們覺得只要我努力做好
[00:13:27.800 --> 00:13:29.800]  我就可以安心
[00:13:29.800 --> 00:13:31.800]  找到自己的安全感
[00:13:31.800 --> 00:13:33.800]  但很可惜
[00:13:33.800 --> 00:13:35.800]  這個概念帶出來只有兩個結果
[00:13:35.800 --> 00:13:37.800]  第一個結果
[00:13:37.800 --> 00:13:39.800]  你做不到
[00:13:39.800 --> 00:13:41.800]  做不到那個律法上的東西
[00:13:41.800 --> 00:13:43.800]  以致你覺得
[00:13:43.800 --> 00:13:45.800]  沒辦法了 我絕望了
[00:13:45.800 --> 00:13:47.800]  悲哀了 沒可能了
[00:13:47.800 --> 00:13:49.800]  我會被排斥
[00:13:49.800 --> 00:13:51.800]  而第二班就是覺得自己做到的人
[00:13:51.800 --> 00:13:53.800]  覺得自己做到的人
[00:13:53.800 --> 00:13:55.800]  哇 真是
[00:13:55.800 --> 00:13:57.800]  這麼努力努力了一段時間
[00:13:57.800 --> 00:13:59.800]  才做到的東西
[00:13:59.800 --> 00:14:01.800]  多麼滿足感 多大
[00:14:01.800 --> 00:14:03.800]  所以他們有種優越感
[00:14:03.800 --> 00:14:05.800]  其實都是從那裡而來
[00:14:05.800 --> 00:14:07.800]  一切源於恐懼
[00:14:07.800 --> 00:14:09.800]  但當你可以去
[00:14:09.800 --> 00:14:11.800]  似乎自己可以操控到
[00:14:11.800 --> 00:14:13.800]  那份滿足感
[00:14:13.800 --> 00:14:15.800]  以致你會看不起其他人
[00:14:15.800 --> 00:14:17.800]  法理創人
[00:14:17.800 --> 00:14:19.800]  其實很不容易
[00:14:19.800 --> 00:14:21.800]  其實他們很不自由
[00:14:21.800 --> 00:14:23.800]  其實他們
[00:14:23.800 --> 00:14:25.800]  在生命裡都很不安全
[00:14:25.800 --> 00:14:27.800]  但大英之妹
[00:14:27.800 --> 00:14:29.800]  這把佩德尺在我們生活裡
[00:14:29.800 --> 00:14:31.800]  是怎樣呈現的呢
[00:14:31.800 --> 00:14:33.800]  或者可能你都會看著一些人
[00:14:33.800 --> 00:14:35.800]  你覺得他很不順眼 他是不好的人
[00:14:35.800 --> 00:14:37.800]  I am a good person
[00:14:37.800 --> 00:14:39.800]  我是一個好人 他不是一個好人
[00:14:39.800 --> 00:14:41.800]  可能你會覺得
[00:14:41.800 --> 00:14:43.800]  哇 有些人 為什麼他們說話這麼粗鄙
[00:14:43.800 --> 00:14:45.800]  我這些文質不分
[00:14:45.800 --> 00:14:47.800]  斯斯文文
[00:14:47.800 --> 00:14:49.800]  為什麼他們這麼不順眼
[00:14:49.800 --> 00:14:51.800]  我不太喜歡他
[00:14:51.800 --> 00:14:53.800]  又或者有些人 你覺得他很輕鬆
[00:14:53.800 --> 00:14:55.800]  很輕鬆 很隨便
[00:14:55.800 --> 00:14:57.800]  哇 我這些是認真的人
[00:14:57.800 --> 00:14:59.800]  我做事很快
[00:14:59.800 --> 00:15:01.800]  為什麼他可以這麼懶
[00:15:01.800 --> 00:15:03.800]  又或者可能
[00:15:03.800 --> 00:15:05.800]  相反過來 你比較輕鬆的
[00:15:05.800 --> 00:15:07.800]  唉 用不著這麼認真
[00:15:07.800 --> 00:15:09.800]  哇 好像得罪了全世界
[00:15:09.800 --> 00:15:11.800]  全世界得罪他
[00:15:11.800 --> 00:15:13.800]  其實
[00:15:13.800 --> 00:15:15.800]  他應該放鬆一點
[00:15:15.800 --> 00:15:17.800]  我不太喜歡跟他玩
[00:15:17.800 --> 00:15:19.800]  所以其實在我們的世界裡
[00:15:19.800 --> 00:15:21.800]  很多時候我們都會將人分門別類
[00:15:21.800 --> 00:15:25.800]  有一個
[00:15:25.800 --> 00:15:27.800]  這個是九形銀格
[00:15:27.800 --> 00:15:29.800]  其實我之前都有用過
[00:15:29.800 --> 00:15:31.800]  但其實我在裡面有很多體會
[00:15:31.800 --> 00:15:33.800]  我看著這個表的時候
[00:15:33.800 --> 00:15:35.800]  原來人很多內在生命裡
[00:15:35.800 --> 00:15:37.800]  其實有很多渴求
[00:15:37.800 --> 00:15:39.800]  譬如像我這樣
[00:15:39.800 --> 00:15:41.800]  我坐人形
[00:15:41.800 --> 00:15:43.800]  我覺得你不幫助人的時候
[00:15:43.800 --> 00:15:45.800]  你就沒有愛了 所以我很害怕
[00:15:45.800 --> 00:15:47.800]  我很努力要幫人
[00:15:47.800 --> 00:15:49.800]  幫到人我就會有那種滿足感
