
[00:00:00.000 --> 00:00:05.000]  開始講到之前,我想講個笑話先
[00:06:23.000 --> 00:06:28.000]  上帝親自來到地上告訴我們祂是誰
[00:06:28.000 --> 00:06:32.000]  所以整個基督教信仰是圍繞著耶穌基督
[00:06:32.000 --> 00:06:38.000]  所以我們被稱為基督徒而不是上帝教徒
[00:06:38.000 --> 00:06:43.000]  我們信奉的是基督教而不是拜上帝教
[00:06:43.000 --> 00:06:49.000]  耶穌基督是我們崇拜和歌頌的對象 唯一的對象
[00:06:49.000 --> 00:06:53.000]  也是我們在道德生活上學校的榜樣
[00:06:53.000 --> 00:06:57.000]  耶穌基督是中心 是一切
[00:06:57.000 --> 00:07:02.000]  所以信經用了大半的篇幅來宣認耶穌基督
[00:07:02.000 --> 00:07:05.000]  是非常合理的
[00:07:05.000 --> 00:07:10.000]  信經有關耶穌的部分是這樣開始的
[00:07:10.000 --> 00:07:15.000]  我信我主耶穌基督 上帝獨生的子
[00:07:15.000 --> 00:07:18.000]  這是我今天要講的焦點
[00:07:18.000 --> 00:07:24.000]  若果你再細分信經裡面有關耶穌的部分
[00:07:24.000 --> 00:07:27.000]  你可以看到前部分 即是第一句
[00:07:27.000 --> 00:07:30.000]  是耶穌基督的身份
[00:07:30.000 --> 00:07:32.000]  告訴我們祂是誰
[00:07:32.000 --> 00:07:35.000]  後半部有五句這麼多 有很多句
[00:07:35.000 --> 00:07:37.000]  是講耶穌的工作
[00:07:37.000 --> 00:07:40.000]  耶穌為我們人類所做的工作
[00:07:40.000 --> 00:07:45.000]  祂的誕生 祂的死亡 祂的復活 祂的升天和祂的再臨
[00:07:45.000 --> 00:07:47.000]  後半部我們會再講
[00:07:47.000 --> 00:07:50.000]  信經有關耶穌身份的第一句
[00:07:50.000 --> 00:07:53.000]  告訴我們祂有三個重要的身份
[00:07:53.000 --> 00:08:00.000]  祂是主 祂是基督 祂是上帝獨生的子
[00:08:00.000 --> 00:08:04.000]  這三個身份代表什麼呢?
[00:08:04.000 --> 00:08:07.000]  當我們說自己是基督徒的時候
[00:08:07.000 --> 00:08:11.000]  耶穌的三個身份對我們有什麼特殊意義呢?
[00:08:11.000 --> 00:08:15.000]  先從耶穌這個名字講起
[00:08:15.000 --> 00:08:22.000]  耶穌的名字是舊約裡面約書亞的希臘文的音譯
[00:08:22.000 --> 00:08:25.000]  約書亞有神是救主的意思
[00:08:25.000 --> 00:08:31.000]  而耶穌本身的名字就帶有救贖者的含義
[00:08:31.000 --> 00:08:35.000]  而基督就是舊約裡面的尼塞亞
[00:08:35.000 --> 00:08:38.000]  尼塞亞原意就是受羔者
[00:08:38.000 --> 00:08:43.000]  在古代被神所使用的以色列人
[00:08:43.000 --> 00:08:46.000]  會被人用油去羔抹的
[00:08:46.000 --> 00:08:50.000]  而只有三種人會用油去羔抹的
[00:08:50.000 --> 00:08:54.000]  第一個就是先知
[00:08:54.000 --> 00:08:57.000]  他的工作就是教導
[00:08:57.000 --> 00:09:01.000]  代替神 將神的訊息 將神的話語傳達給人
[00:09:01.000 --> 00:09:04.000]  第二個身份是祭司
[00:09:04.000 --> 00:09:06.000]  他的工作是赦罪
[00:09:06.000 --> 00:09:11.000]  代替人在神面前為百姓贖罪獻祭
[00:09:11.000 --> 00:09:15.000]  作為神人之間的忠報
[00:09:15.000 --> 00:09:18.000]  第三個是君王
[00:09:18.000 --> 00:09:22.000]  是代表神去治理百姓
[00:09:22.000 --> 00:09:27.000]  信仰的告白指稱耶穌是基督
[00:09:27.000 --> 00:09:31.000]  這就表明了耶穌是這三種的身份
[00:09:31.000 --> 00:09:35.000]  先知 祭司 君王來進行他的救贖工作
[00:09:35.000 --> 00:09:37.000]  建立神的角度
[00:09:37.000 --> 00:09:43.000]  並且令人的罪德赦可以和父神復和
[00:09:43.000 --> 00:09:48.000]  當我們稱耶穌是基督的時候
[00:09:48.000 --> 00:09:51.000]  其實就是代表著我們向全世界宣認
[00:09:51.000 --> 00:09:54.000]  耶穌基督就是那位統管萬有
[00:09:54.000 --> 00:09:57.000]  救贖萬有的主宰
[00:09:57.000 --> 00:10:02.000]  當我們向世界宣稱我們自己是基督徒的時候
[00:10:02.000 --> 00:10:04.000]  其實我們已經宣認了
[00:10:04.000 --> 00:10:07.000]  我們將一切的主權交出去
[00:10:07.000 --> 00:10:10.000]  由耶穌基督去掌管我們一切
[00:10:10.000 --> 00:10:13.000]  因為生命不再屬於我
[00:10:13.000 --> 00:10:16.000]  而是完全屬於耶穌基督
[00:10:16.000 --> 00:10:21.000]  所以耶穌是主 是我的主
[00:10:21.000 --> 00:10:26.000]  這句說話不可以輕易說
[00:10:26.000 --> 00:10:30.000]  至於耶穌基督是上帝獨生的子
[00:10:30.000 --> 00:10:32.000]  這個牽涉到比較複雜
[00:10:32.000 --> 00:10:34.000]  三一論我就不想在這裡深入討論了
[00:10:34.000 --> 00:10:38.000]  只是想從聖經裡面耶穌的自我描述
[00:10:38.000 --> 00:10:41.000]  祂作為聖子的意思去說
[00:10:41.000 --> 00:10:43.000]  祂作為聖子的身份不是告訴我們
[00:10:43.000 --> 00:10:45.000]  祂比天父次一等
[00:10:45.000 --> 00:10:51.000]  而是強調耶穌和天父上帝的親密關係
[00:10:51.000 --> 00:10:55.000]  也強調和彰顯出祂的神聖
[00:10:55.000 --> 00:11:00.000]  父與子的分別主要是在工作上的分別
[00:11:00.000 --> 00:11:03.000]  父是創造 維繫和掌管
[00:11:03.000 --> 00:11:08.000]  子是救贖 同人同行同在
[00:11:08.000 --> 00:11:10.000]  在地上三年的日子
[00:11:10.000 --> 00:11:13.000]  耶穌不時強調祂作為聖子
[00:11:13.000 --> 00:11:16.000]  祂和聖父是相通的
[00:11:16.000 --> 00:11:19.000]  除了父之外沒有人知道子
[00:11:19.000 --> 00:11:22.000]  除了子和子所願意啟示的人
[00:11:22.000 --> 00:11:24.000]  沒有人知道父
[00:11:24.000 --> 00:11:27.000]  馬來福音11章27節
[00:11:27.000 --> 00:11:29.000]  面對猶太人的時候
[00:11:29.000 --> 00:11:33.000]  祂更明明白白地說出祂的本質和屬性上
[00:11:33.000 --> 00:11:35.000]  祂和聖父是完全相同
[00:11:35.000 --> 00:11:37.000]  祂是完全的神
[00:11:37.000 --> 00:11:39.000]  我與父原為一
[00:11:39.000 --> 00:11:42.000]  《約翰福音》10章30節
[00:11:42.000 --> 00:11:43.000]  耶穌這樣說
[00:11:43.000 --> 00:11:45.000]  祂是完全明白 祂知道
[00:11:45.000 --> 00:11:49.000]  猶太人是明白祂說話的含義
[00:11:49.000 --> 00:11:52.000]  也就是說我是等同神
[00:11:52.000 --> 00:11:55.000]  祂就是神
[00:11:55.000 --> 00:11:58.000]  《約翰福音》8章58節
[00:11:58.000 --> 00:12:00.000]  我實實在在告訴你們
[00:12:00.000 --> 00:12:04.000]  沒有阿伯拉罕我就存在了
[00:12:04.000 --> 00:12:06.000]  這個中文比較難看
[00:12:06.000 --> 00:12:08.000]  英文說得很清楚
[00:12:08.000 --> 00:12:13.000]  Before Abraham was, I am
[00:12:13.000 --> 00:12:18.000]  所以當猶太人聽到這句話的時候
[00:12:18.000 --> 00:12:19.000]  他想到的是什麼
[00:12:19.000 --> 00:12:21.000]  《出埃及記》
[00:12:21.000 --> 00:12:23.000]  《出埃及記》裡面
[00:12:23.000 --> 00:12:27.000]  神向摩西自我介紹自己的時候
[00:12:27.000 --> 00:12:30.000]  我是自有永有的
[00:12:30.000 --> 00:12:33.000]  英文是I am who I am
[00:12:33.000 --> 00:12:36.000]  其實原文是I am I am
[00:12:36.000 --> 00:12:37.000]  這幾個字
[00:12:37.000 --> 00:12:39.000]  I am這個已經
[00:12:39.000 --> 00:12:42.000]  猶太人一聽到耶穌說I am
[00:12:42.000 --> 00:12:44.000]  就知道祂想說什麼
[00:12:44.000 --> 00:12:46.000]  所以生氣到想用石頭打死祂
[00:12:46.000 --> 00:12:50.000]  以為祂是褻瀆神
[00:12:50.000 --> 00:12:51.000]  說到這裡
[00:12:51.000 --> 00:12:54.000]  當我們說我信耶穌是主
[00:12:54.000 --> 00:12:58.000]  是基督,是上帝獨生的子的時候
[00:12:58.000 --> 00:13:00.000]  問問你自己
[00:13:00.000 --> 00:13:07.000]  我有沒有活出這個信呢?
[00:13:07.000 --> 00:13:10.000]  今天說到經文的故事
[00:13:10.000 --> 00:13:14.000]  和我在23年那年說的一篇稿
[00:13:14.000 --> 00:13:15.000]  是相同的故事
[00:13:15.000 --> 00:13:16.000]  不過是不同的經文
[00:13:16.000 --> 00:13:17.000]  上次是用馬赫福音
[00:13:17.000 --> 00:13:19.000]  這次是馬太福音
[00:13:19.000 --> 00:13:21.000]  兩段經文有很多相似的地方
[00:13:21.000 --> 00:13:24.000]  也有很多相同的地方
[00:13:24.000 --> 00:13:27.000]  有興趣可以上網聽我23年的導
[00:13:27.000 --> 00:13:29.000]  這次我從另一個角度
[00:13:29.000 --> 00:13:33.000]  再一次從耶穌和門徒的互動裡面
[00:13:33.000 --> 00:13:36.000]  去看看基督的身份
[00:13:36.000 --> 00:13:40.000]  在當中也給我們有什麼教導
[00:13:40.000 --> 00:13:45.000]  先看馬赫福音16章13至15節
[00:13:45.000 --> 00:13:51.000]  耶穌到了凱撒利亞菲勒比的境內問門徒
[00:13:51.000 --> 00:13:54.000]  人們說人子是誰
[00:13:54.000 --> 00:13:57.000]  他們說有人說是施洗的約翰
[00:13:57.000 --> 00:13:59.000]  有人說是以利亞
[00:13:59.000 --> 00:14:02.000]  有人說是耶利米或是先知中的一位
[00:14:02.000 --> 00:14:04.000]  耶穌問他們
[00:14:04.000 --> 00:14:07.000]  你們說我是誰
[00:14:07.000 --> 00:14:10.000]  這個故事是發生在耶穌正在走向耶路撒冷
[00:14:10.000 --> 00:14:13.000]  準備走上十字架的苦路
[00:14:13.000 --> 00:14:16.000]  希望在他離世之前
[00:14:16.000 --> 00:14:19.000]  讓將來要承擔他福音使命的門徒
[00:14:19.000 --> 00:14:24.000]  真正認識清楚知道他的身份
[00:14:24.000 --> 00:14:27.000]  於是耶穌就問門徒
[00:14:27.000 --> 00:14:29.000]  人子是誰
[00:14:29.000 --> 00:14:30.000]  我是誰
[00:14:30.000 --> 00:14:33.000]  我是誰
[00:14:33.000 --> 00:14:36.000]  耶穌在這裡問門徒
[00:14:36.000 --> 00:14:42.000]  也是問今天的你和我
[00:14:42.000 --> 00:14:48.000]  我們就來一次對我們靈魂的敲問
[00:14:48.000 --> 00:14:52.000]  耶穌是誰
[00:14:52.000 --> 00:14:54.000]  請讀一讀
[00:14:54.000 --> 00:14:57.000]  馬赫福音16章16至19節
[00:14:57.000 --> 00:14:59.000]  1、2、3起
[00:14:59.000 --> 00:15:05.000]  彼得很爽快地說了我們信徒都會說的標準答案
[00:15:05.000 --> 00:15:08.000]  你是基督是永生神的兒子
[00:15:08.000 --> 00:15:11.000]  這個答案耶穌很欣賞
[00:15:11.000 --> 00:15:14.000]  也是欣然接受的
[00:15:14.000 --> 00:15:18.000]  他接受門徒所形容的
[00:15:18.000 --> 00:15:22.000]  他是基督是永生神的兒子
[00:15:22.000 --> 00:15:25.000]  耶穌甚至還立刻說
[00:15:25.000 --> 00:15:29.000]  要將天國約時給了他
[00:15:29.000 --> 00:15:31.000]  當然就好像天主教
[00:15:31.000 --> 00:15:34.000]  認為天國約時只給彼得一個人
[00:15:34.000 --> 00:15:38.000]  所以天主教形容他是第一國教皇
[00:15:38.000 --> 00:15:42.000]  但是從下面下文的峰迴路轉的變化
[00:15:42.000 --> 00:15:46.000]  我們看出不可能是他一個人
[00:15:46.000 --> 00:15:48.000]  在說天國約時之前
[00:15:48.000 --> 00:15:52.000]  首先我們要理解什麼是盤石
[00:15:52.000 --> 00:15:57.000]  盤石這件事從舊約看
[00:15:57.000 --> 00:15:59.000]  絕對不是說彼得
[00:15:59.000 --> 00:16:04.000]  是說我們的耶和華神
[00:16:04.000 --> 00:16:08.000]  你留意一下由《新命紀》開始一直數下去
[00:16:08.000 --> 00:16:13.000]  很多經文都說耶和華神是盤石
[00:16:13.000 --> 00:16:15.000]  到了新約
[00:16:15.000 --> 00:16:19.000]  這個盤石就用來指耶穌基督
[00:16:19.000 --> 00:16:23.000]  這位道成育身的聖子
[00:16:23.000 --> 00:16:25.000]  《馬太福音》七章二十四至二十五節
[00:16:25.000 --> 00:16:31.000]  和《臨前十章》四節都是這樣說
[00:16:31.000 --> 00:16:34.000]  雖然有人這麼說
[00:16:34.000 --> 00:16:38.000]  彼得這個名字是有石頭的意思
[00:16:38.000 --> 00:16:41.000]  是和盤石有一個相關語言
[00:16:41.000 --> 00:16:45.000]  所以有人就說盤石是指彼得
[00:16:45.000 --> 00:16:50.000]  我不否認早期門徒
[00:16:50.000 --> 00:16:53.000]  守門徒的地位是重要的
[00:16:53.000 --> 00:16:59.000]  教會建立他們是很重要的建基者
[00:16:59.000 --> 00:17:07.000]  這裡也可以表達彼得在門徒當中的重要領導地位
[00:17:07.000 --> 00:17:13.000]  但是盤石這個
[00:17:13.000 --> 00:17:17.000]  教會基本上的盤石是誰?
[00:17:17.000 --> 00:17:20.000]  我想大家都很清楚耶穌基督本身
[00:17:20.000 --> 00:17:22.000]  從整本聖經宏觀角度去看
[00:17:22.000 --> 00:17:26.000]  十八節所說的更加應該是指耶穌基督自己
[00:17:26.000 --> 00:17:30.000]  是他將教會建立在自己這個盤石上面
[00:17:30.000 --> 00:17:32.000]  而不是彼得
[00:17:32.000 --> 00:17:36.000]  彼得只是他被使用的一塊石頭
[00:17:36.000 --> 00:17:41.000]  所以真正擁有天國的鑰匙的
[00:17:41.000 --> 00:17:43.000]  天國的鎖匙的
[00:17:43.000 --> 00:17:46.000]  是基督這個盤石
[00:17:46.000 --> 00:17:47.000]  可以這麼說
[00:17:47.000 --> 00:17:50.000]  基督本身就是天國的鑰匙
[00:17:50.000 --> 00:17:54.000]  通過他我們可以和上帝復和
[00:17:54.000 --> 00:17:55.000]  可以進入天國
[00:17:55.000 --> 00:17:58.000]  唯有基督能夠為我們打開天國的門
[00:17:58.000 --> 00:18:00.000]  成為天國子民
[00:18:00.000 --> 00:18:02.000]  正如耶穌所說的
[00:18:02.000 --> 00:18:06.000]  若不藉著我就沒有人可以到乎那裡去
[00:18:06.000 --> 00:18:11.000]  他就是那條主要的鑰匙
[00:18:11.000 --> 00:18:12.000]  可以這麼說
[00:18:12.000 --> 00:18:13.000]  不單止是彼得
[00:18:13.000 --> 00:18:18.000]  每一個信靠耶穌這個唯一的天國鑰匙的人
[00:18:18.000 --> 00:18:22.000]  其實就好像握有天國鑰匙一樣
[00:18:22.000 --> 00:18:24.000]  通過分享福音
[00:18:24.000 --> 00:18:27.000]  就像十九節所說
[00:18:27.000 --> 00:18:29.000]  凡是你在地上所釋放的
[00:18:29.000 --> 00:18:31.000]  天上也要釋放
[00:18:31.000 --> 00:18:34.000]  因為基督這個鑰匙
[00:18:34.000 --> 00:18:40.000]  能夠為每一個歸主的人打開天國的門
[00:18:40.000 --> 00:18:42.000]  十九節其實也隱含了
[00:18:42.000 --> 00:18:49.000]  你和我都有傳福音的責任和權柄
[00:18:49.000 --> 00:18:51.000]  去讓神的國道得以擴展
[00:18:51.000 --> 00:18:54.000]  讓更多人通過耶穌基督的這個鑰匙
[00:18:54.000 --> 00:18:58.000]  可以進入天國
[00:18:58.000 --> 00:19:01.000]  彼得這塊石頭又出了什麼問題呢?
[00:19:01.000 --> 00:19:06.000]  我們一起看《馬太福音》
[00:19:06.000 --> 00:19:11.000]  16章20至22節
[00:19:11.000 --> 00:19:13.000]  當時耶穌吩咐門徒
[00:19:13.000 --> 00:19:16.000]  不可以對任何人說他是基督
[00:19:16.000 --> 00:19:17.000]  從那時起
[00:19:17.000 --> 00:19:20.000]  耶穌才向門徒明說
[00:19:20.000 --> 00:19:22.000]  他必須上耶路撒冷去
[00:19:22.000 --> 00:19:25.000]  受長老、祭司、長王、文士許多的苦
[00:19:25.000 --> 00:19:27.000]  並且被殺
[00:19:27.000 --> 00:19:29.000]  第三天復活
[00:19:29.000 --> 00:19:31.000]  彼得就拉著他
[00:19:31.000 --> 00:19:32.000]  擲避他說
[00:19:32.000 --> 00:19:35.000]  主啊!千萬不可如此
[00:19:35.000 --> 00:19:40.000]  這事絕不可臨到你身上
[00:19:40.000 --> 00:19:42.000]  22至這裡
[00:19:42.000 --> 00:19:44.000]  彼得拉著耶穌
[00:19:44.000 --> 00:19:46.000]  擲避他
[00:19:46.000 --> 00:19:49.000]  我23年講過
[00:19:49.000 --> 00:19:52.000]  這段經文和《馬太福音》一樣
[00:19:52.000 --> 00:19:53.000]  傳統和合本
[00:19:53.000 --> 00:19:56.000]  這個擲避亦做勸
[00:19:56.000 --> 00:19:59.000]  但明顯這個不合宜
[00:19:59.000 --> 00:20:01.000]  所以和修版就改了
[00:20:01.000 --> 00:20:02.000]  因為這個畫面
[00:20:02.000 --> 00:20:06.000]  真是彼得在罵耶穌
[00:20:06.000 --> 00:20:10.000]  畫面就是一個學生在罵老師
[00:20:10.000 --> 00:20:12.000]  學生罵老師
[00:20:12.000 --> 00:20:14.000]  除了不尊師重道之外
[00:20:14.000 --> 00:20:17.000]  你可以想像一下學生的結果是怎樣
[00:20:17.000 --> 00:20:19.000]  沒有結果
[00:20:19.000 --> 00:20:21.000]  我教書的時候試過
[00:20:21.000 --> 00:20:24.000]  遇到這些頑劣的學生
[00:20:24.000 --> 00:20:25.000]  我們通常是怎樣呢
[00:20:25.000 --> 00:20:29.000]  我們不會在一群人面前對付他們
[00:20:29.000 --> 00:20:30.000]  是怎樣做呢
[00:20:30.000 --> 00:20:32.000]  老師應該知道
[00:20:32.000 --> 00:20:36.000]  邀請他進教員室
[00:20:36.000 --> 00:20:41.000]  一進去他就醇如羔羊
[00:20:41.000 --> 00:20:46.000]  但是耶穌連教員室都不讓他進去
[00:20:46.000 --> 00:20:49.000]  在所有學生面前
[00:20:49.000 --> 00:20:52.000]  這位老師即時有反應
[00:20:52.000 --> 00:20:56.000]  請大家一起朗讀23至26節
[00:20:56.000 --> 00:20:59.000]  耶穌罵得很厲害
[00:20:59.000 --> 00:21:02.000]  其中有兩個很大的對比
[00:21:02.000 --> 00:21:06.000]  就是盤石變成半腳石
[00:21:06.000 --> 00:21:08.000]  有福的那個
[00:21:08.000 --> 00:21:13.000]  變成阻礙著上帝心意的魔鬼撒旦
[00:21:13.000 --> 00:21:16.000]  彼得犯了什麼大錯
[00:21:16.000 --> 00:21:20.000]  以至耶穌要罵得他那麼厲害
[00:21:20.000 --> 00:21:24.000]  23至24節那裡給出答案
[00:21:24.000 --> 00:21:28.000]  就是說彼得你不體會神的心意
[00:21:28.000 --> 00:21:33.000]  你只體會人的意思
[00:21:33.000 --> 00:21:36.000]  24節他剛剛說
[00:21:36.000 --> 00:21:37.000]  捨己
[00:21:37.000 --> 00:21:39.000]  你要捨己
[00:21:39.000 --> 00:21:42.000]  彼得就是沒有捨己
[00:21:42.000 --> 00:21:45.000]  還有很多自己的想法
[00:21:45.000 --> 00:21:49.000]  彼得還是不懂體會神的心意
[00:21:49.000 --> 00:21:52.000]  而只有人的意思
[00:21:52.000 --> 00:21:56.000]  這是誰人的意思呢
[00:21:56.000 --> 00:21:58.000]  當然就是彼得自己
[00:21:58.000 --> 00:22:04.000]  當然我沒有無意針對彼得一個人
[00:22:04.000 --> 00:22:11.000]  體會人的心意其實是我們每一個人
[00:22:11.000 --> 00:22:17.000]  我們很多時候都是體會我們人的心意
[00:22:17.000 --> 00:22:19.000]  我記得很多年前
[00:22:19.000 --> 00:22:25.000]  在外地有一位親戚來香港公幹
[00:22:25.000 --> 00:22:30.000]  我就受託付買了一大堆的中文書
[00:22:30.000 --> 00:22:34.000]  給他的小朋友去讀去學中文
[00:22:34.000 --> 00:22:38.000]  於是就在一個熱到爆的日子裡面
[00:22:38.000 --> 00:22:41.000]  我就穿著T恤短褲
[00:22:41.000 --> 00:22:43.000]  還要加上涼鞋
[00:22:43.000 --> 00:22:46.000]  拿著兩個大袋
[00:22:46.000 --> 00:22:49.000]  我想大家見過我這樣的樣子沒有
[00:22:49.000 --> 00:22:51.000]  有人見過的
[00:22:51.000 --> 00:22:53.000]  是很適方的
[00:22:53.000 --> 00:22:55.000]  我拿著兩個大袋
[00:22:55.000 --> 00:23:00.000]  就滿頭大汗地走到酒店大堂那裡
[00:23:00.000 --> 00:23:03.000]  打算去交給親戚
[00:23:03.000 --> 00:23:04.000]  誰知道
[00:23:04.000 --> 00:23:07.000]  不知道是不是因為我穿得太過爛
[00:23:07.000 --> 00:23:12.000]  在大堂那裡被接待處截住
[00:23:12.000 --> 00:23:17.000]  不肯讓我去親友親戚的房間
[00:23:17.000 --> 00:23:23.000]  就要我放下兩袋東西就行了
[00:23:23.000 --> 00:23:26.000]  我心想你又不是什麼名牌大酒店
[00:23:26.000 --> 00:23:28.000]  用不著這麼大牌
[00:23:28.000 --> 00:23:30.000]  堅持要見我的親戚
[00:23:30.000 --> 00:23:33.000]  接著那個職員就很不情願地
[00:23:33.000 --> 00:23:37.000]  聯絡在房間裡面等待我的親戚
[00:23:37.000 --> 00:23:40.000]  聽接待處在電話那裡說
[00:23:40.000 --> 00:23:45.000]  There's a guy looking for you downstairs
[00:23:45.000 --> 00:23:47.000]  直譯就是說
[00:23:47.000 --> 00:23:49.000]  我通俗一點
