
[00:00:00.000 --> 00:00:08.000]  頂姐妹,今天是中國人農曆套年最後的一個週六崇拜
[00:05:39.000 --> 00:05:43.000]  求你不要離棄你所做的
[00:05:43.000 --> 00:05:46.000]  這篇詩開頭的第一節第三節
[00:05:46.000 --> 00:05:52.000]  就是以個人為禱告蒙英韻而清謝讚美
[00:05:52.000 --> 00:05:54.000]  隨後第四至第六節
[00:05:54.000 --> 00:05:58.000]  就有對未來的清謝讚美的預言
[00:05:58.000 --> 00:06:00.000]  最後第七第八節
[00:06:00.000 --> 00:06:05.000]  清謝就帶來極大的信心去生活
[00:06:05.000 --> 00:06:06.000]  頂姐妹
[00:06:06.000 --> 00:06:10.000]  你希望你的未來一年是怎樣的
[00:06:10.000 --> 00:06:14.000]  想不想經歷神的恩典能力
[00:06:14.000 --> 00:06:16.000]  以致你有信心
[00:06:16.000 --> 00:06:19.000]  活出一個讚美的生命
[00:06:19.000 --> 00:06:23.000]  希望詩篇138篇這個訊息能夠幫助你
[00:06:23.000 --> 00:06:28.000]  我們看看這篇詩的一開始的時候
[00:06:28.000 --> 00:06:30.000]  第一節就說
[00:06:30.000 --> 00:06:33.000]  我要一心清謝你
[00:06:33.000 --> 00:06:39.000]  一心就是表達私人對神的尊注和委心
[00:06:39.000 --> 00:06:41.000]  私人大衛在聖殿裡面
[00:06:41.000 --> 00:06:45.000]  對神充滿熱切的興奮
[00:06:45.000 --> 00:06:48.000]  他要述說傳揚神的恩慈
[00:06:48.000 --> 00:06:53.000]  他怎樣歌頌清謝神的恩慈呢
[00:06:53.000 --> 00:06:57.000]  他是向哪一個講神的恩惠呢
[00:06:57.000 --> 00:07:02.000]  大衛就用在諸神面前歌頌你
[00:07:02.000 --> 00:07:04.000]  這裡說諸神
[00:07:04.000 --> 00:07:08.000]  不是表示大衛認同多神
[00:07:08.000 --> 00:07:12.000]  而是在世人所信的諸神面前
[00:07:12.000 --> 00:07:14.000]  他去表達
[00:07:14.000 --> 00:07:16.000]  才是獨一
[00:07:16.000 --> 00:07:19.000]  唯一
[00:07:19.000 --> 00:07:24.000]  而且具有無法比擬的偉大的一個神
[00:07:24.000 --> 00:07:25.000]  然後
[00:07:25.000 --> 00:07:27.000]  在第二節
[00:07:27.000 --> 00:07:31.000]  大衛就提出五重的清謝神的原因
[00:07:31.000 --> 00:07:34.000]  為什麼大衛會清謝神呢
[00:07:34.000 --> 00:07:36.000]  第二節說
[00:07:36.000 --> 00:07:39.000]  我要向你的聖殿下拜
[00:07:39.000 --> 00:07:43.000]  我要因你的慈愛和信實
[00:07:43.000 --> 00:07:45.000]  傳揚你的名
[00:07:45.000 --> 00:07:50.000]  因你使你的名和你的言語顯為大
[00:07:50.000 --> 00:07:52.000]  超乎一切
[00:07:52.000 --> 00:07:54.000]  這五重清謝神的原因
[00:07:54.000 --> 00:07:56.000]  就是
[00:07:56.000 --> 00:07:58.000]  因你的慈愛
[00:07:58.000 --> 00:08:00.000]  因你的信實
[00:08:00.000 --> 00:08:02.000]  因你的名
[00:08:02.000 --> 00:08:04.000]  因你的言語
[00:08:04.000 --> 00:08:05.000]  最後
[00:08:05.000 --> 00:08:08.000]  因你使顯為大
[00:08:08.000 --> 00:08:10.000]  超乎一切
[00:08:10.000 --> 00:08:12.000]  慈愛呢
[00:08:12.000 --> 00:08:13.000]  就是指呢
[00:08:13.000 --> 00:08:17.000]  禮約的忠誠慈愛
[00:08:17.000 --> 00:08:20.000]  因為愛人
[00:08:20.000 --> 00:08:23.000]  願賜福給人
[00:08:23.000 --> 00:08:25.000]  與人納約
[00:08:25.000 --> 00:08:27.000]  而且他也是禮約
[00:08:27.000 --> 00:08:29.000]  繼續去愛人
[00:08:29.000 --> 00:08:30.000]  誠實
[00:08:30.000 --> 00:08:31.000]  就是呢
[00:08:31.000 --> 00:08:32.000]  堅固
[00:08:32.000 --> 00:08:33.000]  確實
[00:08:33.000 --> 00:08:36.000]  可靠的意思
[00:08:36.000 --> 00:08:38.000]  因你的名
[00:08:38.000 --> 00:08:40.000]  神的名是什麼
[00:08:40.000 --> 00:08:41.000]  耶和華
[00:08:41.000 --> 00:08:42.000]  耶和華呢
[00:08:42.000 --> 00:08:45.000]  這個名是獨一真神的尊有名詞
[00:08:45.000 --> 00:08:46.000]  耶和華呢
[00:08:46.000 --> 00:08:48.000]  是神的名
[00:08:48.000 --> 00:08:51.000]  意思就是自有永有
[00:08:51.000 --> 00:08:55.000]  所以詩篇115第15節說
[00:08:55.000 --> 00:09:01.000]  神是造天地的耶和華
[00:09:01.000 --> 00:09:04.000]  言語
[00:09:04.000 --> 00:09:08.000]  使人去因神的言語去清謝神
[00:09:08.000 --> 00:09:09.000]  言語呢
[00:09:09.000 --> 00:09:13.000]  可以解作應許
[00:09:13.000 --> 00:09:16.000]  神應許大衛的家
[00:09:16.000 --> 00:09:18.000]  他的國
[00:09:18.000 --> 00:09:20.000]  必傳到永遠
[00:09:20.000 --> 00:09:23.000]  尼塞亞救世主耶穌基督
[00:09:23.000 --> 00:09:29.000]  也是由他的家而出的
[00:09:29.000 --> 00:09:32.000]  大衛第五個清謝的原因
[00:09:32.000 --> 00:09:36.000]  是因你使顯為大超乎一切
[00:09:36.000 --> 00:09:37.000]  意思就是
[00:09:37.000 --> 00:09:39.000]  因為神的名
[00:09:39.000 --> 00:09:40.000]  因若的應許
[00:09:40.000 --> 00:09:46.000]  使神自己顯為大超過一切
[00:09:46.000 --> 00:09:47.000]  簡單來說
[00:09:47.000 --> 00:09:49.000]  頭四個清謝的原因
[00:09:49.000 --> 00:09:51.000]  是關乎神自己
[00:09:51.000 --> 00:09:54.000]  就是神的慈愛
[00:09:54.000 --> 00:09:55.000]  神的信實
[00:09:55.000 --> 00:09:56.000]  神的名
[00:09:56.000 --> 00:09:58.000]  神的應許
[00:09:58.000 --> 00:10:01.000]  是配受稱頌的
[00:10:01.000 --> 00:10:02.000]  最後一句就是
[00:10:02.000 --> 00:10:07.000]  因你使顯為大超乎一切
[00:10:07.000 --> 00:10:09.000]  第五樣就是
[00:10:09.000 --> 00:10:10.000]  因神的名
[00:10:10.000 --> 00:10:12.000]  因若的應許
[00:10:12.000 --> 00:10:16.000]  使神自己顯為大
[00:10:16.000 --> 00:10:18.000]  大衛的出身
[00:10:18.000 --> 00:10:22.000]  是一個卑微的牧羊童
[00:10:22.000 --> 00:10:26.000]  但是神提拔他
[00:10:26.000 --> 00:10:29.000]  直至將他提拔到
[00:10:29.000 --> 00:10:31.000]  坐寶座上
[00:10:31.000 --> 00:10:34.000]  作猶太的王
[00:10:34.000 --> 00:10:36.000]  不單止如此
[00:10:36.000 --> 00:10:38.000]  神還使大衛超過一切
[00:10:38.000 --> 00:10:41.000]  世上最高的君王
[00:10:41.000 --> 00:10:44.000]  從大衛自身的情況裡
[00:10:44.000 --> 00:10:46.000]  見證著神的慈愛
[00:10:46.000 --> 00:10:47.000]  信實
[00:10:47.000 --> 00:10:48.000]  神的名
[00:10:48.000 --> 00:10:50.000]  神的應許的實現
[00:10:50.000 --> 00:10:55.000]  這些也使神自己顯為大超過一切
[00:10:55.000 --> 00:10:57.000]  這些就是大衛滿心感讚
[00:10:57.000 --> 00:11:01.000]  稱謝神的恩由
[00:11:01.000 --> 00:11:03.000]  在第三節
[00:11:03.000 --> 00:11:05.000]  大衛說
[00:11:05.000 --> 00:11:06.000]  我呼求的日子
[00:11:06.000 --> 00:11:08.000]  你就應允我
[00:11:08.000 --> 00:11:10.000]  使我壯膽
[00:11:10.000 --> 00:11:13.000]  心裡有能力
[00:11:13.000 --> 00:11:16.000]  這節聖經說
[00:11:16.000 --> 00:11:18.000]  我呼求的日子
[00:11:18.000 --> 00:11:22.000]  大衛回顧過往一段
[00:11:22.000 --> 00:11:25.000]  身處患難的日子
[00:11:25.000 --> 00:11:28.000]  可能是
[00:11:28.000 --> 00:11:32.000]  他的兒子阿沙隆
[00:11:32.000 --> 00:11:34.000]  也叛變了他
[00:11:34.000 --> 00:11:37.000]  當時他四面受敵
[00:11:37.000 --> 00:11:40.000]  大衛要逃走
[00:11:40.000 --> 00:11:42.000]  離開耶路撒冷
[00:11:42.000 --> 00:11:45.000]  在那段患難的日子裡
[00:11:45.000 --> 00:11:48.000]  大衛曾經苦求神
[00:11:48.000 --> 00:11:52.000]  向神尋求幫助
[00:11:52.000 --> 00:11:54.000]  大衛體會什麼呢
[00:11:54.000 --> 00:11:55.000]  體會
[00:11:55.000 --> 00:11:57.000]  大衛說你就應允我
[00:11:57.000 --> 00:11:59.000]  神就應允他
[00:11:59.000 --> 00:12:01.000]  使他壯膽
[00:12:01.000 --> 00:12:03.000]  心裡有能力
[00:12:03.000 --> 00:12:06.000]  我想和大家看看
[00:12:06.000 --> 00:12:09.000]  這幾句在不同的譯本
[00:12:09.000 --> 00:12:11.000]  是怎麼說的
[00:12:11.000 --> 00:12:15.000]  和合本譯作
[00:12:15.000 --> 00:12:16.000]  我呼求的日子
[00:12:16.000 --> 00:12:17.000]  你就應允我
[00:12:17.000 --> 00:12:18.000]  鼓勵我
[00:12:18.000 --> 00:12:21.000]  使我心裡有能力
[00:12:21.000 --> 00:12:23.000]  而敘利亞譯本
[00:12:23.000 --> 00:12:24.000]  鼓勵我
[00:12:24.000 --> 00:12:26.000]  譯作增加
[00:12:26.000 --> 00:12:27.000]  敘利亞譯本
[00:12:27.000 --> 00:12:29.000]  整句是怎麼譯呢
[00:12:29.000 --> 00:12:34.000]  就是說增加我心裡的能力
[00:12:34.000 --> 00:12:35.000]  英文譯本
[00:12:35.000 --> 00:12:38.000]  就是說你使我壯膽
[00:12:38.000 --> 00:12:41.000]  而內心剛強
[00:12:41.000 --> 00:12:44.000]  而現代英文譯本
[00:12:44.000 --> 00:12:48.000]  就是說你的大能賜我力量
[00:12:48.000 --> 00:12:50.000]  而法文通俗譯本
[00:12:50.000 --> 00:12:56.000]  就是說你以勇氣和能力充滿我
[00:12:56.000 --> 00:12:57.000]  經文顯示
[00:12:57.000 --> 00:13:00.000]  神不僅應允了大衛的禱告
[00:13:00.000 --> 00:13:03.000]  更加極力的鼓勵他
[00:13:03.000 --> 00:13:08.000]  因而使他重新得力
[00:13:08.000 --> 00:13:09.000]  弟兄姊妹
[00:13:09.000 --> 00:13:11.000]  在年尾的時候
[00:13:11.000 --> 00:13:13.000]  你有沒有數算主因呢
[00:13:13.000 --> 00:13:16.000]  我們千萬不要做
[00:13:16.000 --> 00:13:19.000]  那九位得到主的醫治
[00:13:19.000 --> 00:13:22.000]  又不回去感謝主的麻瘋病人
[00:13:22.000 --> 00:13:24.000]  中國人說
[00:13:24.000 --> 00:13:27.000]  得人恩過又如何
[00:13:27.000 --> 00:13:30.000]  得人花大
[00:13:30.000 --> 00:13:32.000]  證明你們都是經常
[00:13:32.000 --> 00:13:38.000]  很有年月的經歷的人
[00:13:38.000 --> 00:13:41.000]  我們要知恩謝恩
[00:13:41.000 --> 00:13:44.000]  甚至要稱謝讚美上主
[00:13:44.000 --> 00:13:49.000]  使人大衛曾經經歷患難
[00:13:49.000 --> 00:13:51.000]  誰知在困難裡
[00:13:51.000 --> 00:13:54.000]  就是他人生的轉捩點
[00:13:54.000 --> 00:13:58.000]  第三節的表達裡顯示
[00:13:58.000 --> 00:14:02.000]  他在神善良的基礎裡獲得新的勇氣
[00:14:02.000 --> 00:14:06.000]  神格外應允了大衛的禱告
[00:14:06.000 --> 00:14:08.000]  讓他有神聖的勇氣
[00:14:08.000 --> 00:14:12.000]  也從禱告蒙應允裡向神發出
[00:14:12.000 --> 00:14:16.000]  第一第二節的稱謝讚美神
[00:14:16.000 --> 00:14:19.000]  回想在我的人生
[00:14:19.000 --> 00:14:23.000]  渡過的不少歲月裡
[00:14:23.000 --> 00:14:26.000]  我在困難無計可施的時候
[00:14:26.000 --> 00:14:28.000]  我都向神呼求
[00:14:28.000 --> 00:14:31.000]  我都經歷神聽我的禱告
[00:14:31.000 --> 00:14:33.000]  幫助了我
[00:14:33.000 --> 00:14:37.000]  記得在我年青初出來工作的時候
[00:14:37.000 --> 00:14:40.000]  我在一間小學做老師
[00:14:40.000 --> 00:14:43.000]  遇到不少很難教的學生
[00:14:43.000 --> 00:14:45.000]  他們之所以難教
[00:14:45.000 --> 00:14:48.000]  是有外在和內在的因素
[00:14:48.000 --> 00:14:50.000]  外在因素就是
[00:14:50.000 --> 00:14:52.000]  有些學生我看著他們
[00:14:52.000 --> 00:14:55.000]  家裡出現家庭問題
[00:14:55.000 --> 00:14:57.000]  父母離異
[00:14:57.000 --> 00:14:59.000]  導致他們
[00:14:59.000 --> 00:15:01.000]  這個大好的學生
[00:15:01.000 --> 00:15:05.000]  立即在功課上精神上癱瘓下來
[00:15:05.000 --> 00:15:07.000]  有內在的因素就是
[00:15:07.000 --> 00:15:09.000]  有些學生很頑劣
[00:15:09.000 --> 00:15:12.000]  經常在課室倒彈
[00:15:12.000 --> 00:15:16.000]  每天回到課室
[00:15:16.000 --> 00:15:19.000]  都要跟他們肉搏
[00:15:19.000 --> 00:15:22.000]  聽到他們說那天沒上學
[00:15:22.000 --> 00:15:26.000]  心情就會平靜輕鬆一點
[00:15:26.000 --> 00:15:29.000]  這些難處經常出現
[00:15:29.000 --> 00:15:32.000]  我就帶到父神面前祈禱
[00:15:32.000 --> 00:15:35.000]  聖靈讓我知道
[00:15:35.000 --> 00:15:38.000]  我的主是復活的主
[00:15:38.000 --> 00:15:41.000]  祂賜我源源不絕的盼望和力量
[00:15:41.000 --> 00:15:45.000]  結果我四年的教學裡
[00:15:45.000 --> 00:15:48.000]  我都平安倒過
[00:15:48.000 --> 00:15:49.000]  我也體會到
[00:15:49.000 --> 00:15:51.000]  神鼓勵我
[00:15:51.000 --> 00:15:54.000]  祂的大能賜給我力量
[00:15:54.000 --> 00:15:56.000]  增加我裡面的能力
[00:15:56.000 --> 00:15:59.000]  年復一年這樣的倚靠神
[00:15:59.000 --> 00:16:02.000]  我就看到活潑跳皮的學生
[00:16:02.000 --> 00:16:03.000]  漸漸成長
[00:16:03.000 --> 00:16:05.000]  長大了
[00:16:05.000 --> 00:16:07.000]  自己也經歷到
[00:16:07.000 --> 00:16:10.000]  以為做不到的又做到
[00:16:10.000 --> 00:16:15.000]  教學生不只是用權力去高壓
[00:16:15.000 --> 00:16:19.000]  也需要謙卑和學生融和的生命
[00:16:19.000 --> 00:16:21.000]  所以自己也成長了
[00:16:21.000 --> 00:16:24.000]  到我離開教席去讀神學的時候
[00:16:24.000 --> 00:16:25.000]  我回顧一下
[00:16:25.000 --> 00:16:26.000]  我沒有什麼遺憾
[00:16:26.000 --> 00:16:29.000]  也沒有什麼學生生我的氣
[00:16:29.000 --> 00:16:32.000]  也沒有說不喜歡我
[00:16:32.000 --> 00:16:36.000]  後來到我出來做傳道了
[00:16:36.000 --> 00:16:39.000]  我做了傳道幾十年
[00:16:39.000 --> 00:16:41.000]  曾經有幾次
[00:16:41.000 --> 00:16:44.000]  不過五隻手指都能數完
[00:16:44.000 --> 00:16:46.000]  都想過不想做了
[00:16:46.000 --> 00:16:48.000]  很艱難
[00:16:48.000 --> 00:16:51.000]  但神就以勇氣和能力充滿我
[00:16:51.000 --> 00:16:53.000]  使我壯膽
[00:16:53.000 --> 00:16:56.000]  而且內心剛強
[00:16:56.000 --> 00:16:57.000]  同樣
[00:16:57.000 --> 00:16:59.000]  我以為做不到的事
[00:16:59.000 --> 00:17:02.000]  不知不覺又做到
[00:17:02.000 --> 00:17:05.000]  大衛讚嘆神的慈愛信實
[00:17:05.000 --> 00:17:09.000]  神的明和應許的真實
[00:17:09.000 --> 00:17:13.000]  神也因此自顯超過一切
[00:17:13.000 --> 00:17:16.000]  我也深深感謝
[00:17:16.000 --> 00:17:19.000]  讚美我的神在我身上的作為
[00:17:19.000 --> 00:17:21.000]  其實我也發覺
[00:17:21.000 --> 00:17:23.000]  在我身邊
[00:17:23.000 --> 00:17:25.000]  有很多相似經歷的
[00:17:25.000 --> 00:17:28.000]  周圍的同工
[00:17:28.000 --> 00:17:30.000]  弟兄姊妹
[00:17:30.000 --> 00:17:32.000]  他們也很多
[00:17:32.000 --> 00:17:35.000]  我也聽到他們很歡喜雀躍地
[00:17:35.000 --> 00:17:37.000]  說說神的見證
[00:17:37.000 --> 00:17:40.000]  歸榮要給神讚美上主
[00:17:40.000 --> 00:17:42.000]  弟兄姊妹
[00:17:42.000 --> 00:17:44.000]  在你的禱告經歷神
[00:17:44.000 --> 00:17:46.000]  格外的英文
[00:17:46.000 --> 00:17:48.000]  你有否曾經試過
[00:17:48.000 --> 00:17:53.000]  在禱告中格外英文嗎
[00:17:53.000 --> 00:17:54.000]  有沒有
[00:17:54.000 --> 00:17:56.000]  有多少經歷過
[00:17:56.000 --> 00:18:01.000]  神在禱告中格外英文的請舉手
[00:18:01.000 --> 00:18:05.000]  也不少
[00:18:05.000 --> 00:18:07.000]  弟兄姊妹
[00:18:07.000 --> 00:18:09.000]  現今
[00:18:09.000 --> 00:18:11.000]  按你們對神的認識
[00:18:11.000 --> 00:18:17.000]  你們也會得到神神聖的勇氣
[00:18:17.000 --> 00:18:18.000]  直著禱告
[00:18:18.000 --> 00:18:22.000]  神會賦予你神聖的勇氣
[00:18:22.000 --> 00:18:24.000]  因為你們是耶穌基督
[00:18:24.000 --> 00:18:28.000]  這位復活的主的門徒
[00:18:28.000 --> 00:18:31.000]  接著第一節三節
[00:18:31.000 --> 00:18:33.000]  大衛的見證之後
[00:18:33.000 --> 00:18:38.000]  繼而出現在第四至第六節
[00:18:38.000 --> 00:18:40.000]  施人大衛的期待
[00:18:40.000 --> 00:18:42.000]  他的期盼就是
[00:18:42.000 --> 00:18:44.000]  有一天所有的人都認識神
[00:18:44.000 --> 00:18:47.000]  所有的人都聽神的話
[00:18:47.000 --> 00:18:52.000]  也都看見神的榮耀
[00:18:52.000 --> 00:18:54.000]  根據大衛禱告經歷
[00:18:54.000 --> 00:18:56.000]  和神在他生命裡
[00:18:56.000 --> 00:18:58.000]  有出人意料的回應
[00:18:58.000 --> 00:19:01.000]  這位以色列的王
[00:19:01.000 --> 00:19:04.000]  現在他變成一個先知
[00:19:04.000 --> 00:19:06.000]  在第四節說
[00:19:06.000 --> 00:19:10.000]  地上的君王都要稱謝你
[00:19:10.000 --> 00:19:15.000]  因他們聽見了你口中的言語
[00:19:15.000 --> 00:19:18.000]  在神的聖靈的引導裡
[00:19:18.000 --> 00:19:20.000]  大衛他預告
[00:19:20.000 --> 00:19:21.000]  在未來的日子
[00:19:21.000 --> 00:19:27.000]  地上的君王都要應驗到
[00:19:27.000 --> 00:19:32.000]  都要經驗到大衛所經驗的事
[00:19:32.000 --> 00:19:35.000]  就是他們能夠從神奇妙的作為裡
[00:19:35.000 --> 00:19:39.000]  看見神的大有榮耀
[00:19:39.000 --> 00:19:43.000]  所以大衛預言地上的君王
[00:19:43.000 --> 00:19:45.000]  都會來到以色列的會眾裡
[00:19:45.000 --> 00:19:48.000]  一同讚美神
[00:19:48.000 --> 00:19:50.000]  這是神的心意
[00:19:50.000 --> 00:19:53.000]  救恩會臨到外邦
[00:19:53.000 --> 00:19:57.000]  而這個預言是藉著尼塞亞救世主
[00:19:57.000 --> 00:19:59.000]  耶穌基督的降世
[00:19:59.000 --> 00:20:04.000]  福音傳到外邦來實現
[00:20:04.000 --> 00:20:11.000]  詩篇138篇是屬於個人宣告讚美詩
[00:20:11.000 --> 00:20:17.000]  這一類的詩篇裡有一個中心句子
[00:20:17.000 --> 00:20:20.000]  大聲呼喊讚美神
[00:20:20.000 --> 00:20:23.000]  在這篇詩篇裡是第五節
[00:20:23.000 --> 00:20:26.000]  就是歌頌耶和華的作為
[00:20:26.000 --> 00:20:30.000]  因耶和華大有榮耀
[00:20:30.000 --> 00:20:32.000]  各位姐妹
[00:20:32.000 --> 00:20:38.000]  感恩是人在禱告裡經歷神的憐憫
[00:20:38.000 --> 00:20:41.000]  和良善而感謝
[00:20:41.000 --> 00:20:48.000]  讚美就是將這種感恩的心
[00:20:48.000 --> 00:20:51.000]  告訴別人
[00:20:51.000 --> 00:20:54.000]  按照這篇詩的導引
[00:20:54.000 --> 00:21:00.000]  我們可以將禱告和讚美
[00:21:00.000 --> 00:21:02.000]  比作一果屬靈的植物
[00:21:02.000 --> 00:21:04.000]  禱告是根
[00:21:04.000 --> 00:21:06.000]  而讚美是花
[00:21:06.000 --> 00:21:10.000]  讚美是一件關乎我們生命氣息的大事
[00:21:10.000 --> 00:21:14.000]  讚美的人是充滿生氣的
[00:21:14.000 --> 00:21:20.000]  有時候讚美是因為禱告蒙誰聽而發出
[00:21:20.000 --> 00:21:24.000]  讚美是因為讀了聖經
[00:21:24.000 --> 00:21:26.000]  無意間得到新的亮光
[00:21:26.000 --> 00:21:29.000]  對奇妙的主有進一步的認識
[00:21:29.000 --> 00:21:31.000]  於是就去讚美
[00:21:31.000 --> 00:21:35.000]  讚美也可能是因為重新感受到神的同在
[00:21:35.000 --> 00:21:37.000]  去讚美
[00:21:37.000 --> 00:21:40.000]  無論是讚美還是感恩
