
[00:00:00.000 --> 00:00:07.200]  今天跟大家分享的題目就是在禱告中認識神,透過愛慕去愛神
[00:06:57.400 --> 00:07:00.400]  我愛你,我要給你人生尋求
[00:07:00.400 --> 00:07:03.400]  我要給你人生尋求
[00:07:03.400 --> 00:07:06.400]  我愛作神,我愛你
[00:07:06.400 --> 00:07:08.400]  我愛神,我支持你
[00:07:08.400 --> 00:07:12.400]  我愛聖子,我愛神,我支持你
[00:07:12.400 --> 00:07:16.400]  我愛聖子,我愛你
[00:07:16.400 --> 00:07:20.400]  因你似我,你似神,你似神
[00:07:20.400 --> 00:07:24.400]  我愛神,我支持你
[00:07:24.400 --> 00:07:27.400]  我愛聖子,我愛你
[00:07:27.400 --> 00:07:30.400]  太快了
[00:07:30.400 --> 00:07:53.400]  今天透過這個詩篇
[00:07:53.400 --> 00:07:56.400]  從三個向度和大家分享
[00:07:56.400 --> 00:07:59.400]  第一是一顆愛慕神的心
[00:07:59.400 --> 00:08:03.400]  第二點是培養愛慕神的心
[00:08:03.400 --> 00:08:06.400]  最後是展現愛慕神的心
[00:08:06.400 --> 00:08:10.400]  在這裡看這段詩篇的時候
[00:08:10.400 --> 00:08:15.400]  你會發現整個詩篇充滿著這個關係
[00:08:15.400 --> 00:08:18.400]  一邊看的時候你會發現最多的字眼是什麼
[00:08:18.400 --> 00:08:21.400]  我,你
[00:08:21.400 --> 00:08:25.400]  這裡重複出現很多次
[00:08:25.400 --> 00:08:27.400]  我出現了15次
[00:08:27.400 --> 00:08:29.400]  你出現了17次
[00:08:29.400 --> 00:08:32.400]  你是神
[00:08:32.400 --> 00:08:35.400]  你看詩篇的時候
[00:08:35.400 --> 00:08:40.400]  其實我和你通常都會出現在同一句
[00:08:40.400 --> 00:08:44.400]  是一種對神表達他的心跡
[00:08:44.400 --> 00:08:46.400]  例如
[00:08:46.400 --> 00:08:49.400]  我要切切地尋求你
[00:08:49.400 --> 00:08:51.400]  我渴想你
[00:08:51.400 --> 00:08:52.400]  我心切慕你
[00:08:52.400 --> 00:08:54.400]  我在聖所中曾如此瞻仰你
[00:08:54.400 --> 00:08:58.400]  我這裡只是舉了幾個例子
[00:08:58.400 --> 00:09:00.400]  其實如果你整篇一直這樣看
[00:09:00.400 --> 00:09:03.400]  我和你之間用了很多字眼去表達
[00:09:03.400 --> 00:09:06.400]  裡面蘊含的意思其實很豐富
[00:09:06.400 --> 00:09:09.400]  其實11節經文裡面
[00:09:09.400 --> 00:09:13.400]  這個表達有12個在裡面
[00:09:13.400 --> 00:09:15.400]  我和你
[00:09:15.400 --> 00:09:19.400]  裡面切切地尋求你
[00:09:19.400 --> 00:09:21.400]  我渴想你
[00:09:21.400 --> 00:09:22.400]  切慕你
[00:09:22.400 --> 00:09:28.400]  其實渴想你在原文的意思裡面
[00:09:28.400 --> 00:09:30.400]  是渴望到暈
[00:09:30.400 --> 00:09:32.400]  有這個意思
[00:09:32.400 --> 00:09:34.400]  切切地尋求你
[00:09:34.400 --> 00:09:40.400]  是很早很熱切地尋找的意思
[00:09:40.400 --> 00:09:41.400]  我不逐個去讀
[00:09:41.400 --> 00:09:45.400]  但是我說一些很有意思的字眼在裡面
[00:09:45.400 --> 00:09:48.400]  稱讚你、稱頌你都是一種稱讚
[00:09:48.400 --> 00:09:50.400]  另外就是紀念你
[00:09:50.400 --> 00:09:52.400]  記得過去的經歷
[00:09:52.400 --> 00:09:54.400]  如果你和一個人的關係
[00:09:54.400 --> 00:09:56.400]  其實你問他很多事
[00:09:56.400 --> 00:09:57.400]  我都不記得了
[00:09:57.400 --> 00:10:00.400]  你會覺得和他的關係是怎樣
[00:10:00.400 --> 00:10:01.400]  都沒有什麼
[00:10:01.400 --> 00:10:02.400]  你都不記得一些事
[00:10:02.400 --> 00:10:03.400]  但不是
[00:10:03.400 --> 00:10:05.400]  這裡是紀念你
[00:10:05.400 --> 00:10:08.400]  記得過去的經歷
[00:10:08.400 --> 00:10:09.400]  最後一個
[00:10:09.400 --> 00:10:11.400]  真的很深刻的就是
[00:10:11.400 --> 00:10:13.400]  緊緊地跟隨你
[00:10:13.400 --> 00:10:16.400]  原文的意思是有黏著
[00:10:16.400 --> 00:10:17.400]  跟著在後面
[00:10:17.400 --> 00:10:18.400]  要黏著他
[00:10:18.400 --> 00:10:20.400]  我要黏著你
[00:10:20.400 --> 00:10:23.400]  就是這種關係
[00:10:23.400 --> 00:10:26.400]  如果你去看到這些字眼
[00:10:26.400 --> 00:10:29.400]  那種感受表達在裡面的時候
[00:10:29.400 --> 00:10:35.400]  其實你聯想到一種什麼關係
[00:10:35.400 --> 00:10:36.400]  男女之間
[00:10:36.400 --> 00:10:39.400]  夫妻之間那種關係
[00:10:39.400 --> 00:10:44.400]  好像男女關係那種對互相的愛慕
[00:10:44.400 --> 00:10:47.400]  不過可能是熱戀階段的時候
[00:10:47.400 --> 00:10:48.400]  後面的就沒有了
[00:10:48.400 --> 00:10:49.400]  但我們要看看
[00:10:49.400 --> 00:10:51.400]  和神的關係這麼長遠
[00:10:51.400 --> 00:10:52.400]  我們每個人的關係這麼長遠的時候
[00:10:52.400 --> 00:10:57.400]  怎樣繼續有這個愛慕的心呢
[00:10:57.400 --> 00:10:59.400]  如果在聖經裡面
[00:10:59.400 --> 00:11:01.400]  神對人的愛都是這樣
[00:11:01.400 --> 00:11:07.400]  同樣地神也希望人這樣去愛他
[00:11:07.400 --> 00:11:09.400]  如果你去談論到這一份
[00:11:09.400 --> 00:11:12.400]  對神那種熱情那份的愛慕
[00:11:12.400 --> 00:11:17.400]  你會想起哪一卷聖經的書卷呢
[00:11:17.400 --> 00:11:19.400]  你會想起《雅歌》呢
[00:11:19.400 --> 00:11:21.400]  《雅歌》被理解為
[00:11:21.400 --> 00:11:29.400]  描述神與他的百姓之間的愛的關係
[00:11:29.400 --> 00:11:32.400]  在這裡《雅歌》我抽了幾節出來
[00:11:32.400 --> 00:11:34.400]  就是二章五節
[00:11:34.400 --> 00:11:38.400]  三章二節和三章四節
[00:11:38.400 --> 00:11:41.400]  在這裡也會表達一種
[00:11:41.400 --> 00:11:43.400]  你一看就知道
[00:11:43.400 --> 00:11:46.400]  因我施愛成病
[00:11:46.400 --> 00:11:50.400]  尋找我心所愛的
[00:11:50.400 --> 00:11:52.400]  遇見我心所愛的
[00:11:52.400 --> 00:11:58.400]  這種言語的表達和神的關係
[00:11:58.400 --> 00:12:01.400]  就是這個我和你
[00:12:01.400 --> 00:12:03.400]  我們和神的關係也是這樣
[00:12:03.400 --> 00:12:07.400]  是我和你之間的關係
[00:12:07.400 --> 00:12:10.400]  就算我們一起群體的敬拜
[00:12:10.400 --> 00:12:15.400]  也是包含著你和神個人的關係
[00:12:15.400 --> 00:12:18.400]  其實有時候我們一起去敬拜
[00:12:18.400 --> 00:12:20.400]  我們很能夠感受到
[00:12:20.400 --> 00:12:22.400]  我們在一個什麼狀態裡面
[00:12:22.400 --> 00:12:24.400]  就是唱的投入
[00:12:24.400 --> 00:12:27.400]  我們通常都會
[00:12:27.400 --> 00:12:31.400]  會把責任放在環境
[00:12:31.400 --> 00:12:33.400]  其他人物的裡面
[00:12:33.400 --> 00:12:36.400]  但其實最大影響是你自己和神的關係
[00:12:36.400 --> 00:12:42.400]  在一個什麼關係的狀態裡面
[00:12:42.400 --> 00:12:46.400]  神對他的百姓的愛這麼強烈
[00:12:46.400 --> 00:12:52.400]  以至當以色列人離棄神的時候
[00:12:52.400 --> 00:12:58.400]  聖經會描述這個是犯奸淫
[00:12:58.400 --> 00:13:01.400]  這個就是一個這麼緊密的關係裡面
[00:13:01.400 --> 00:13:04.400]  當你離棄神的時候
[00:13:04.400 --> 00:13:06.400]  就是犯奸淫
[00:13:06.400 --> 00:13:09.400]  就是背棄這個關係
[00:13:09.400 --> 00:13:11.400]  背叛這個關係
[00:13:11.400 --> 00:13:13.400]  在荷西書三章一節裡
[00:13:13.400 --> 00:13:15.400]  耶和華對先知說
[00:13:15.400 --> 00:13:17.400]  你再去愛一個淫婦
[00:13:17.400 --> 00:13:19.400]  就是他情人所愛的
[00:13:19.400 --> 00:13:22.400]  好在以色列人雖然偏向別神
[00:13:22.400 --> 00:13:24.400]  喜愛葡萄餅
[00:13:24.400 --> 00:13:27.400]  耶和華還是愛他們
[00:13:27.400 --> 00:13:31.400]  這裡很明確地表達到一件事情
[00:13:31.400 --> 00:13:36.400]  讓先知去感受神這麼愛你
[00:13:36.400 --> 00:13:38.400]  但你愛其他人
[00:13:38.400 --> 00:13:42.400]  沒有對神的愛慕
[00:13:42.400 --> 00:13:45.400]  大衛在詩篇裡的63篇
[00:13:45.400 --> 00:13:47.400]  多次提到自己的心
[00:13:47.400 --> 00:13:49.400]  我的心切無地
[00:13:49.400 --> 00:13:52.400]  我的心就像飽足了的骨髓肥油
[00:13:52.400 --> 00:13:55.400]  我的心緊緊跟隨你
[00:13:55.400 --> 00:14:00.400]  心的原文意思是有生命、渴望、熱情
[00:14:00.400 --> 00:14:02.400]  包含在裡面
[00:14:02.400 --> 00:14:04.400]  這個熱情這個心
[00:14:04.400 --> 00:14:07.400]  這個心也在《生命記》六章
[00:14:07.400 --> 00:14:09.400]  大家很熟悉的段落裡出現
[00:14:09.400 --> 00:14:13.400]  就是你要盡心盡性盡力
[00:14:13.400 --> 00:14:15.400]  愛耶和你的神
[00:14:15.400 --> 00:14:17.400]  出現原文這個心
[00:14:17.400 --> 00:14:21.400]  又不是《生命記》裡的這個心
[00:14:21.400 --> 00:14:25.400]  這個心又不是詩篇63篇的這個心
[00:14:25.400 --> 00:14:28.400]  反而詩篇63篇這個心
[00:14:28.400 --> 00:14:31.400]  在《生命記》六章五節這裡
[00:14:31.400 --> 00:14:33.400]  是在說盡性
[00:14:33.400 --> 00:14:36.400]  如果原文裡是同一個字
[00:14:36.400 --> 00:14:38.400]  是在說盡性
[00:14:38.400 --> 00:14:40.400]  所以大衛在這裡表達出
[00:14:40.400 --> 00:14:45.400]  其實是傾盡自己的生命、熱情、情感
[00:14:45.400 --> 00:14:48.400]  來去愛耶和
[00:14:48.400 --> 00:14:52.400]  在這裡讓我們看到
[00:14:52.400 --> 00:14:54.400]  第一件事
[00:14:54.400 --> 00:14:59.400]  一顆愛慕神的心是怎樣的呢
[00:14:59.400 --> 00:15:01.400]  就是很單純
[00:15:01.400 --> 00:15:04.400]  我和你、我和神之間
[00:15:04.400 --> 00:15:06.400]  這個這麼親密的關係
[00:15:06.400 --> 00:15:08.400]  沒有其他
[00:15:08.400 --> 00:15:11.400]  沒有其他的東西潛在裡面
[00:15:11.400 --> 00:15:16.400]  大衛在這裡除了表達我和你的關係之外
[00:15:16.400 --> 00:15:18.400]  更加表達出一種
[00:15:18.400 --> 00:15:23.400]  就是純粹對神那種的愛慕
[00:15:24.400 --> 00:15:26.400]  那種的渴想
[00:15:26.400 --> 00:15:31.400]  什麼叫純粹對神的愛慕之情呢
[00:15:31.400 --> 00:15:37.400]  Jonathan Edwards 愛德華茲
[00:15:37.400 --> 00:15:39.400]  他在他的著作中
[00:15:39.400 --> 00:15:43.400]  《屬靈情感》裡提到我們愛神
[00:15:43.400 --> 00:15:47.400]  其實可以分為兩種的愛
[00:15:47.400 --> 00:15:50.400]  他就說到第一種就是
[00:15:50.400 --> 00:15:53.400]  因為神的本性去愛他
[00:15:53.400 --> 00:15:55.400]  他的特性是怎樣
[00:15:55.400 --> 00:15:57.400]  就是神是一個怎樣的神
[00:15:57.400 --> 00:15:58.400]  所以愛他
[00:15:58.400 --> 00:16:02.400]  第二樣就是因為神帶來好處
[00:16:02.400 --> 00:16:04.400]  所以愛他
[00:16:04.400 --> 00:16:06.400]  聽到分別嗎
[00:16:06.400 --> 00:16:08.400]  我的理解
[00:16:08.400 --> 00:16:10.400]  綜合就是
[00:16:10.400 --> 00:16:13.400]  是一個以神為中心的愛慕
[00:16:13.400 --> 00:16:17.400]  還是一個以自我中心的愛慕呢
[00:16:17.400 --> 00:16:19.400]  我們可以很愛神
[00:16:19.400 --> 00:16:22.400]  但我們愛神什麼呢
[00:16:22.400 --> 00:16:26.400]  愛神給我們恩典
[00:16:26.400 --> 00:16:28.400]  如果你覺得恩典沒有的時候
[00:16:28.400 --> 00:16:30.400]  你還愛不愛神呢
[00:16:30.400 --> 00:16:35.400]  他舉了一個例子
[00:16:35.400 --> 00:16:39.400]  來表達這個分別
[00:16:39.400 --> 00:16:40.400]  他舉了一個
[00:16:40.400 --> 00:16:45.400]  在博物館看到一幅很漂亮的油畫
[00:16:45.400 --> 00:16:48.400]  因為它的顏色、構圖
[00:16:48.400 --> 00:16:52.400]  你很喜歡這幅油畫
[00:16:52.400 --> 00:16:54.400]  就是在這個情況裡
[00:16:54.400 --> 00:16:58.400]  這種對這幅油畫的喜愛
[00:16:58.400 --> 00:17:02.400]  就是單純地喜愛它的美好
[00:17:02.400 --> 00:17:07.400]  但假設我是一個不關心藝術的人
[00:17:07.400 --> 00:17:10.400]  但我很清楚知道這幅畫的價值
[00:17:10.400 --> 00:17:14.400]  我就付錢買了這幅畫
[00:17:14.400 --> 00:17:15.400]  為什麼呢
[00:17:15.400 --> 00:17:17.400]  不是因為我很愛它
[00:17:17.400 --> 00:17:20.400]  而是因為我知道它有它的價值
[00:17:20.400 --> 00:17:22.400]  因為我知道我買了這幅畫
[00:17:22.400 --> 00:17:23.400]  不知道隔了多久
[00:17:23.400 --> 00:17:26.400]  可以賺到相當好的利潤
[00:17:26.400 --> 00:17:30.400]  那他究竟愛不愛這幅畫呢
[00:17:30.400 --> 00:17:32.400]  愛哪樣東西呢
[00:17:32.400 --> 00:17:34.400]  究竟是愛這幅畫
[00:17:34.400 --> 00:17:37.400]  還是愛這幅畫帶給你的好處呢
[00:17:37.400 --> 00:17:43.400]  這裡很相比我們對神的愛
[00:17:43.400 --> 00:17:45.400]  我們問一問自己
[00:17:45.400 --> 00:17:47.400]  我愛神的時候
[00:17:47.400 --> 00:17:50.400]  其實我正在愛哪樣東西呢
[00:17:50.400 --> 00:17:52.400]  我們無可厚非的
[00:17:52.400 --> 00:17:56.400]  因為我們愛神先愛我們
[00:17:56.400 --> 00:17:58.400]  的確神是愛我們的
[00:17:58.400 --> 00:18:03.400]  的確神會帶來給我們的恩典
[00:18:03.400 --> 00:18:06.400]  讓我們很真實地經歷它
[00:18:06.400 --> 00:18:10.400]  這個就是Jonathan Edwards形容的
[00:18:10.400 --> 00:18:14.400]  愛神是愛自己作為一個出發點
[00:18:14.400 --> 00:18:18.400]  但我們不能夠只停留在這個位置
[00:18:18.400 --> 00:18:22.400]  我們不可以只是一個
[00:18:22.400 --> 00:18:24.400]  因為愛自己所以愛神
[00:18:24.400 --> 00:18:28.400]  或者這個以自我為中心的愛神
[00:18:28.400 --> 00:18:32.400]  但我們的確是會有這個
[00:18:32.400 --> 00:18:33.400]  這個不是錯
[00:18:33.400 --> 00:18:35.400]  但如果只有這個
[00:18:35.400 --> 00:18:37.400]  我們就糟糕了
[00:18:37.400 --> 00:18:40.400]  我們就很波動了和神的關係
[00:18:40.400 --> 00:18:42.400]  因為更重要的一點就是
[00:18:42.400 --> 00:18:46.400]  我們看不到神的尾線
[00:18:46.400 --> 00:18:50.400]  所以在這裡我們對於一個
[00:18:50.400 --> 00:18:52.400]  愛慕神的心
[00:18:52.400 --> 00:18:54.400]  其實有兩方面
[00:18:54.400 --> 00:18:58.400]  第一方面就是只有我和你的關係
[00:18:58.400 --> 00:19:01.400]  這種這麼親密的關係
[00:19:01.400 --> 00:19:03.400]  另外第二樣東西就是
[00:19:03.400 --> 00:19:06.400]  因為神本身的美好
[00:19:06.400 --> 00:19:09.400]  因為神本身很美好
[00:19:09.400 --> 00:19:11.400]  而我愛祂
[00:19:11.400 --> 00:19:15.400]  在這裡我們想一想
[00:19:15.400 --> 00:19:18.400]  我們自己和神的關係
[00:19:18.400 --> 00:19:21.400]  你是怎樣愛慕神的
[00:19:21.400 --> 00:19:24.400]  當我們說我們愛神的時候
[00:19:24.400 --> 00:19:27.400]  我們是怎樣的呢
[00:19:27.400 --> 00:19:29.400]  又或者再退一步
[00:19:29.400 --> 00:19:31.400]  你和神的關係是怎樣的
[00:19:31.400 --> 00:19:36.400]  有沒有我和你這個關係
[00:19:36.400 --> 00:19:38.400]  大衛在這裡去發出
[00:19:38.400 --> 00:19:40.400]  對神那種的愛慕
[00:19:40.400 --> 00:19:42.400]  令我很深刻的是
[00:19:42.400 --> 00:19:45.400]  他當時的光景
[00:19:45.400 --> 00:19:47.400]  這個光景
[00:19:47.400 --> 00:19:49.400]  你看詩篇的標題的時候
[00:19:49.400 --> 00:19:50.400]  你會發現
[00:19:50.400 --> 00:19:52.400]  其實他現在在這個
[00:19:52.400 --> 00:19:55.400]  由大的曠野裡面去寫詩篇
[00:19:55.400 --> 00:19:56.400]  再看第十一節
[00:19:56.400 --> 00:19:58.400]  他稱自己是王的時候
[00:19:58.400 --> 00:20:01.400]  正正就是什麼的情況
[00:20:01.400 --> 00:20:05.400]  就是他兒子阿沙隆追殺他的時候
[00:20:05.400 --> 00:20:07.400]  所以在這個詩篇裡面
[00:20:07.400 --> 00:20:11.400]  對應著三位義記下十五章到十七章
[00:20:11.400 --> 00:20:13.400]  這個紀錄裡面
[00:20:13.400 --> 00:20:16.400]  就是大衛被兒子背叛
[00:20:16.400 --> 00:20:20.400]  也都在當時
[00:20:20.400 --> 00:20:22.400]  整個形勢都是
[00:20:22.400 --> 00:20:27.400]  開始傳聞都轉向阿沙隆的時候
[00:20:27.400 --> 00:20:32.400]  大衛就開始要去逃難
[00:20:32.400 --> 00:20:33.400]  你能不能夠想像
[00:20:33.400 --> 00:20:35.400]  被自己的兒子追殺的時候
[00:20:35.400 --> 00:20:37.400]  代表著什麼呢
[00:20:37.400 --> 00:20:40.400]  你的家沒有了
[00:20:40.400 --> 00:20:43.400]  作為一個王你要逃難的時候
[00:20:43.400 --> 00:20:45.400]  是意味著什麼呢
[00:20:45.400 --> 00:20:48.400]  你的權力沒有了
[00:20:48.400 --> 00:20:50.400]  在《撒姆爾記下》十五章二十五節
[00:20:50.400 --> 00:20:53.400]  這裡記錄了大衛和約櫃的分離
[00:20:53.400 --> 00:20:55.400]  大衛對撒督說
[00:20:55.400 --> 00:20:57.400]  你將神的約櫃抬回城去
[00:20:57.400 --> 00:20:59.400]  我約在耶和華眼前蒙恩
[00:20:59.400 --> 00:21:00.400]  他必使我回來
[00:21:00.400 --> 00:21:03.400]  再見約櫃和他的居所
[00:21:03.400 --> 00:21:06.400]  在舊約裡面聖所擺放約櫃的地方
[00:21:06.400 --> 00:21:10.400]  也都代表著神與人同在的地方
[00:21:10.400 --> 00:21:13.400]  但是現在大衛要怎樣
[00:21:13.400 --> 00:21:19.400]  要與這個象徵分離的時候
[00:21:19.400 --> 00:21:22.400]  在曠野裡面沒有了他最熟悉
[00:21:22.400 --> 00:21:25.400]  如何去親近神的模式
[00:21:25.400 --> 00:21:29.400]  但是他這裡寫下去描述
[00:21:29.400 --> 00:21:40.400]  我在聖所中曾如此瞻仰你
[00:21:40.400 --> 00:21:43.400]  為了見你的能力和你的榮耀
[00:21:43.400 --> 00:21:48.400]  大衛經歷了整個生活的翻天覆地的改變
[00:21:48.400 --> 00:21:52.400]  他失去他原有的一切
[00:21:52.400 --> 00:21:57.400]  在這個情況裡面大家有沒有熟悉呢
[00:21:57.400 --> 00:21:59.400]  曾經有位姐妹跟我提過
[00:21:59.400 --> 00:22:02.400]  在疫情裡面好像被人追殺一樣
[00:22:02.400 --> 00:22:04.400]  一直追著你
[00:22:04.400 --> 00:22:07.400]  令你的生活翻天覆地地改變
[00:22:07.400 --> 00:22:09.400]  失去了原本的生活
[00:22:09.400 --> 00:22:12.400]  有位姐妹曾經也跟我分享
[00:22:12.400 --> 00:22:14.400]  她說沒有了教會的崇拜
[00:22:14.400 --> 00:22:16.400]  沒有了團契沒有了小組的時候
[00:22:16.400 --> 00:22:19.400]  她好像不太懂得如何去親近神
[00:22:19.400 --> 00:22:21.400]  我就有個疑問
[00:22:21.400 --> 00:22:24.400]  咦 那就是你是回來的
[00:22:24.400 --> 00:22:27.400]  但也有一個反應
[00:22:27.400 --> 00:22:33.400]  究竟我們和神的關係是回來這裡參與
[00:22:33.400 --> 00:22:35.400]  所以我和神有關係
[00:22:35.400 --> 00:22:41.400]  還是你和神有關係
