
[00:00:00.000 --> 00:00:03.740]  不過我今早更早,四時多醒來
[00:03:26.280 --> 00:03:30.400]  她的窩血現象就沒有了
[00:03:30.400 --> 00:03:32.600]  我聽到她的聲音,挺有中氣的
[00:03:32.600 --> 00:03:34.000]  比我還要好
[00:03:34.000 --> 00:03:37.000]  她的聲音比我還要好
[00:03:37.000 --> 00:03:39.400]  所以因為這樣,我們就約了
[00:03:39.400 --> 00:03:40.800]  明天早上
[00:03:40.800 --> 00:03:41.920]  我哥哥、我姐姐
[00:03:41.920 --> 00:03:43.680]  一個在美國,一個在加拿大
[00:03:43.680 --> 00:03:45.800]  然後和她在廣州
[00:03:45.800 --> 00:03:47.800]  一起用一個Zoom
[00:03:47.800 --> 00:03:53.640]  來跟大家分享交通禱告的時間
[00:03:53.640 --> 00:03:55.800]  另一方面
[00:03:55.800 --> 00:03:57.680]  也可以說
[00:03:57.680 --> 00:04:00.000]  在年尾的時間
[00:04:00.000 --> 00:04:02.800]  神都給我們經歷過
[00:04:02.800 --> 00:04:05.600]  我們一家四口
[00:04:05.600 --> 00:04:07.920]  都患了新冠肺炎
[00:04:07.920 --> 00:04:09.920]  在12月的時候
[00:04:09.920 --> 00:04:12.040]  但感恩的是甚麼呢
[00:04:12.040 --> 00:04:14.360]  沒有甚麼大的症狀
[00:04:14.360 --> 00:04:16.360]  還有香港相當好
[00:04:16.360 --> 00:04:19.680]  給我們可以有一個特效藥
[00:04:19.680 --> 00:04:20.720]  打電話去
[00:04:20.720 --> 00:04:22.600]  接著就有人來說
[00:04:22.600 --> 00:04:25.440]  蘇先生、蘇太太
[00:04:25.440 --> 00:04:27.120]  你們都上了年紀了
[00:04:27.120 --> 00:04:28.360]  因為這樣
[00:04:28.360 --> 00:04:31.520]  政府就有一種特效藥給你
[00:04:31.520 --> 00:04:32.680]  你記得
[00:04:32.680 --> 00:04:34.240]  金色那種
[00:04:34.240 --> 00:04:35.760]  就是早上吃的
[00:04:35.760 --> 00:04:37.160]  黑色那種
[00:04:37.160 --> 00:04:38.480]  就是晚上吃的
[00:04:38.480 --> 00:04:40.480]  五天吃完
[00:04:40.480 --> 00:04:42.480]  這樣就OK了
[00:04:42.480 --> 00:04:44.480]  第一天有電話
[00:04:44.480 --> 00:04:46.760]  第二天姑娘有電話來
[00:04:46.760 --> 00:04:48.160]  第三天都有電話
[00:04:48.160 --> 00:04:49.360]  嘩,我真的想一想
[00:04:49.360 --> 00:04:52.160]  全世界你都很難找
[00:04:52.160 --> 00:04:53.960]  因為這麼服侍周到
[00:04:53.960 --> 00:04:55.560]  所以因為這樣的緣故
[00:04:55.560 --> 00:04:57.760]  其實我一直都沒有甚麼特別的症狀
[00:04:57.760 --> 00:04:59.360]  只是喉嚨比較咳一些
[00:04:59.360 --> 00:05:00.480]  有時有些咳
[00:05:00.480 --> 00:05:01.280]  是這樣
[00:05:01.280 --> 00:05:03.120]  沒有發燒
[00:05:03.120 --> 00:05:05.720]  我太太那些都是一樣
[00:05:05.720 --> 00:05:07.080]  我們很感恩
[00:05:07.080 --> 00:05:10.920]  神帶我們經過各方面的風雨
[00:05:10.920 --> 00:05:14.000]  另一方面在我患了新冠肺炎的時候
[00:05:14.000 --> 00:05:16.680]  就在接受治療期間
[00:05:16.680 --> 00:05:19.680]  其實我要說五天左右
[00:05:19.680 --> 00:05:22.280]  怎麼搞呢
[00:05:22.280 --> 00:05:26.400]  神就給我有一個從神而來的
[00:05:26.400 --> 00:05:27.720]  絞肚的
[00:05:27.720 --> 00:05:29.680]  那些叫做彈性
[00:05:29.680 --> 00:05:30.720]  就在我的床
[00:05:30.720 --> 00:05:32.400]  我的房間那裡
[00:05:32.400 --> 00:05:34.960]  我把椅子靠著床
[00:05:34.960 --> 00:05:38.400]  我就用一張地下的墊
[00:05:38.400 --> 00:05:42.480]  就夾住那個墊
[00:05:42.480 --> 00:05:44.760]  在我的椅子的背後
[00:05:44.760 --> 00:05:46.760]  和在床的前面
[00:05:46.760 --> 00:05:48.080]  夾緊它
[00:05:48.080 --> 00:05:54.400]  就弄了一個自然的人工的錄影室
[00:05:54.400 --> 00:05:57.400]  我就做Zoom錄影
[00:05:57.400 --> 00:05:59.160]  錄了五個角度
[00:05:59.160 --> 00:06:00.480]  我感恩的
[00:06:00.480 --> 00:06:02.520]  元朗那邊告訴我
[00:06:02.520 --> 00:06:03.480]  有人缺資
[00:06:03.480 --> 00:06:05.120]  有幾個缺資
[00:06:05.120 --> 00:06:06.680]  我非常開心
[00:06:06.680 --> 00:06:09.360]  原來無論你是信還是逆
[00:06:09.360 --> 00:06:11.240]  你仍然都可以服事
[00:06:11.240 --> 00:06:12.880]  你服事的時候
[00:06:12.880 --> 00:06:14.960]  神仍然可以使用
[00:06:14.960 --> 00:06:16.440]  各位弟兄姊妹
[00:06:16.440 --> 00:06:21.240]  我也希望大家能夠善用神給我們的逆境
[00:06:21.240 --> 00:06:22.920]  因為逆境裡面
[00:06:22.920 --> 00:06:24.640]  神是會祝福的
[00:06:24.640 --> 00:06:26.440]  所以我們的漸凍人
[00:06:26.440 --> 00:06:29.040]  在逆境裡面分享漸凍的經歷
[00:06:29.040 --> 00:06:30.720]  我幾個不同的崇拜
[00:06:30.720 --> 00:06:32.560]  我都帶著他去講天證
[00:06:32.560 --> 00:06:35.880]  每一次就有一些漸凍人的家庭走出來
[00:06:35.880 --> 00:06:38.720]  然後跟著跟他來聊天
[00:06:38.720 --> 00:06:39.560]  約
[00:06:39.560 --> 00:06:42.160]  所以他生意滔滔
[00:06:42.160 --> 00:06:43.240]  去完馬鞍山
[00:06:43.240 --> 00:06:44.000]  然後去元朗
[00:06:44.000 --> 00:06:44.640]  去完元朗
[00:06:44.640 --> 00:06:45.640]  在這裡又錄影
[00:06:45.640 --> 00:06:46.960]  然後跟著見證
[00:06:46.960 --> 00:06:48.600]  然後跟著去東九
[00:06:48.600 --> 00:06:49.800]  幾個地方都去了
[00:06:49.800 --> 00:06:52.080]  還有去其他的地方
[00:06:52.080 --> 00:06:54.160]  神是透過他
[00:06:54.160 --> 00:06:59.800]  呼召了幾十個那些漸凍人的家庭
[00:06:59.800 --> 00:07:00.680]  因為這樣的緣故
[00:07:00.680 --> 00:07:03.000]  他有機會跟他們分享福音
[00:07:03.000 --> 00:07:04.280]  我也感恩
[00:07:04.280 --> 00:07:05.760]  很多人因為這樣的緣故
[00:07:05.760 --> 00:07:06.760]  都缺志信得住
[00:07:06.760 --> 00:07:09.120]  他們家人都缺志信得住
[00:07:09.120 --> 00:07:09.680]  各位聽眾
[00:07:09.680 --> 00:07:11.160]  因為這樣的緣故
[00:07:11.160 --> 00:07:13.440]  我就很想跟大家在今天
[00:07:13.440 --> 00:07:16.520]  跟你們分享
[00:07:16.520 --> 00:07:18.120]  分享什麼呢?
[00:07:18.120 --> 00:07:19.640]  大家看看
[00:07:19.640 --> 00:07:25.040]  你期不期待這樣的新居呢?
[00:07:25.040 --> 00:07:27.320]  你是否期待這樣的新居呢?
[00:07:27.320 --> 00:07:28.960]  下一張
[00:07:28.960 --> 00:07:31.240]  這個新居是什麼呢?
[00:07:31.240 --> 00:07:36.240]  就是香港最迫切需要解決的問題
[00:07:36.240 --> 00:07:38.520]  大家知不知道是什麼問題?
[00:07:38.520 --> 00:07:39.960]  房屋的問題
[00:07:39.960 --> 00:07:42.160]  這些問題包括到
[00:07:42.160 --> 00:07:45.040]  我們是有差不多一半的人
[00:07:45.040 --> 00:07:47.080]  是住在公屋的
[00:07:47.080 --> 00:07:48.680]  但我們見到這個公屋
[00:07:48.680 --> 00:07:51.080]  排五年都未排到
[00:07:51.080 --> 00:07:53.720]  一直拖延拖延拖延
[00:07:53.720 --> 00:07:54.960]  第二方面
[00:07:54.960 --> 00:07:58.840]  是更加難以適應到的
[00:07:58.840 --> 00:08:01.680]  是一些申請公屋沒有資格
[00:08:01.680 --> 00:08:04.360]  但要住私人的住宅
[00:08:04.360 --> 00:08:10.080]  租金貴到他們基本上無法應付
[00:08:10.080 --> 00:08:12.840]  這些剛剛出來工作的人
[00:08:12.840 --> 00:08:14.040]  青年人
[00:08:14.040 --> 00:08:16.640]  甚至可能做了不少日子的人
[00:08:16.640 --> 00:08:18.160]  他們就是沒有辦法
[00:08:18.160 --> 00:08:19.640]  因為他們超額
[00:08:19.640 --> 00:08:21.040]  是住不到公屋
[00:08:21.040 --> 00:08:22.240]  但另一方面來說
[00:08:22.240 --> 00:08:23.960]  他買不到房屋
[00:08:23.960 --> 00:08:25.520]  他基本上沒有資格
[00:08:25.520 --> 00:08:30.240]  沒有能力去購買一些私人的住宅
[00:08:30.240 --> 00:08:31.240]  因為這樣的緣故
[00:08:31.240 --> 00:08:34.440]  很多這些人是住在劏房
[00:08:34.440 --> 00:08:36.400]  在劏房住的那些
[00:08:36.400 --> 00:08:37.840]  苦不堪言
[00:08:37.840 --> 00:08:38.920]  一個床位
[00:08:38.920 --> 00:08:39.840]  你可以這樣說
[00:08:39.840 --> 00:08:42.080]  一個床位六架床
[00:08:42.080 --> 00:08:44.480]  可以要你四千元
[00:08:44.480 --> 00:08:46.080]  我們深深感覺到
[00:08:46.080 --> 00:08:49.080]  這些是什麼的居住環境
[00:08:49.080 --> 00:08:51.080]  政府因為這樣的緣故
[00:08:51.080 --> 00:08:53.600]  就想了一個方法
[00:08:53.600 --> 00:08:57.880]  是叫他們暫時在一個過渡性的房屋裏等
[00:08:57.880 --> 00:08:59.280]  等四年之後
[00:08:59.280 --> 00:09:00.800]  有公屋你就入了
[00:09:00.800 --> 00:09:03.160]  然後你找到的你就去了
[00:09:03.160 --> 00:09:04.560]  但實際上
[00:09:04.560 --> 00:09:07.600]  如果有公屋你不去
[00:09:07.600 --> 00:09:10.120]  這個過渡性的房屋就沒有份了
[00:09:10.120 --> 00:09:11.600]  你就要走了
[00:09:11.600 --> 00:09:13.840]  但是每一區過渡性的房屋
[00:09:13.840 --> 00:09:17.320]  每一區都有一些不同的要求
[00:09:17.320 --> 00:09:19.200]  不同的那些叫做資格
[00:09:19.200 --> 00:09:21.920]  這樣審查
[00:09:21.920 --> 00:09:23.040]  有些比較寬鬆一點
[00:09:23.040 --> 00:09:24.320]  有些比較嚴
[00:09:24.320 --> 00:09:27.240]  但無論如何都是和剛才我所說的
[00:09:27.240 --> 00:09:30.000]  就是你住在劏房
[00:09:30.000 --> 00:09:31.760]  環境非常惡劣
[00:09:31.760 --> 00:09:34.080]  但你沒有能力去買私人樓
[00:09:34.080 --> 00:09:35.760]  或者租到私人樓
[00:09:35.760 --> 00:09:36.560]  第二
[00:09:36.560 --> 00:09:39.440]  你是等著入伙公屋
[00:09:39.440 --> 00:09:40.760]  這些住戶
[00:09:40.760 --> 00:09:43.080]  他們就可以申請這些樣貢
[00:09:43.080 --> 00:09:44.680]  我感恩
[00:09:44.680 --> 00:09:47.080]  我們元朗堂弟兄姊妹
[00:09:47.080 --> 00:09:50.080]  善用這些機會去探訪
[00:09:50.080 --> 00:09:53.840]  江夏園那些過渡性的房屋
[00:09:53.840 --> 00:09:55.240]  派禮物給他們
[00:09:55.240 --> 00:09:59.040]  然後跟著和他們一起來做一些活動
[00:09:59.040 --> 00:10:00.080]  第三
[00:10:00.080 --> 00:10:02.480]  去到他們住的地方
[00:10:02.480 --> 00:10:03.360]  下一張
[00:10:03.360 --> 00:10:04.400]  去探他們
[00:10:04.400 --> 00:10:06.200]  原來那個地方都不錯的
[00:10:06.200 --> 00:10:07.640]  以前劏房
[00:10:07.640 --> 00:10:08.760]  有人說
[00:10:08.760 --> 00:10:10.640]  七千元租
[00:10:10.640 --> 00:10:12.520]  只得一百二十呎
[00:10:12.520 --> 00:10:13.560]  非常惡劣
[00:10:13.560 --> 00:10:16.640]  一家四口就住在那一百二十呎裡面
[00:10:16.640 --> 00:10:21.160]  但是現在搬到同心
[00:10:21.160 --> 00:10:22.520]  過渡性房屋
[00:10:22.520 --> 00:10:26.440]  同心邨的過渡性房屋
[00:10:26.440 --> 00:10:28.040]  月租二千元
[00:10:28.040 --> 00:10:29.440]  是大一倍以上
[00:10:29.440 --> 00:10:31.200]  甚至大兩倍
[00:10:31.200 --> 00:10:31.880]  另外
[00:10:31.880 --> 00:10:33.400]  獨立的廁所
[00:10:33.400 --> 00:10:34.120]  另外
[00:10:34.120 --> 00:10:35.360]  可以放得下
[00:10:35.360 --> 00:10:35.920]  房間
[00:10:35.920 --> 00:10:37.520]  放得下雙人床
[00:10:37.520 --> 00:10:39.120]  以前不用想了
[00:10:39.120 --> 00:10:41.440]  單人床都不行
[00:10:41.440 --> 00:10:43.160]  跟著我們荔枝角附近
[00:10:43.160 --> 00:10:45.760]  外界兄弟姐妹都有人去探
[00:10:45.760 --> 00:10:49.880]  這些住在過渡性房屋的人
[00:10:49.880 --> 00:10:54.200]  他們大部分是南亞裔的人
[00:10:54.200 --> 00:10:55.440]  我們很感恩的
[00:10:55.440 --> 00:10:57.040]  他們去到的地方的時候
[00:10:57.040 --> 00:10:59.040]  就探望他們家庭
[00:10:59.040 --> 00:11:02.440]  特別安排了他們學武的
[00:11:02.440 --> 00:11:04.840]  跟他們拍照
[00:11:04.840 --> 00:11:07.000]  去他們家裡跟他們拍照
[00:11:07.000 --> 00:11:10.120]  然後在一個自製的影樓
[00:11:10.120 --> 00:11:11.240]  幫他們拍照
[00:11:11.240 --> 00:11:12.200]  拍完之後
[00:11:12.200 --> 00:11:13.840]  曬了那些照片
[00:11:13.840 --> 00:11:17.400]  拿去逐家逐戶給他們
[00:11:17.400 --> 00:11:21.280]  是讓他們能夠有回憶
[00:11:21.280 --> 00:11:22.240]  很感恩
[00:11:22.240 --> 00:11:24.280]  就是透過這樣的建立
[00:11:24.280 --> 00:11:26.000]  以至能夠得到
[00:11:26.000 --> 00:11:28.400]  很多南亞裔的人
[00:11:28.400 --> 00:11:30.280]  他們心裡很開心
[00:11:30.280 --> 00:11:31.680]  覺得有一個溫暖
[00:11:31.680 --> 00:11:33.600]  我們盼望日後
[00:11:33.600 --> 00:11:37.520]  都能夠成為我們全福音的一個機會
[00:11:37.520 --> 00:11:41.920]  我們去解決香港這麼小的地方
[00:11:41.920 --> 00:11:45.080]  居民住屋的問題
[00:11:45.080 --> 00:11:46.800]  雖然有困難
[00:11:46.800 --> 00:11:49.880]  但都不是很困難
[00:11:49.880 --> 00:11:52.800]  但今天我們看看整個世界
[00:11:52.800 --> 00:11:54.120]  這個世界
[00:11:54.120 --> 00:11:57.040]  這個地球村又怎樣呢
[00:11:57.040 --> 00:12:00.000]  昔日是叫做退休天堂的
[00:12:00.000 --> 00:12:01.280]  叫做度假天堂
[00:12:01.280 --> 00:12:04.360]  那些地方已經一一消失
[00:12:04.360 --> 00:12:06.640]  熱死人就是這些天堂
[00:12:06.640 --> 00:12:08.880]  凍死人也是那些天堂
[00:12:08.880 --> 00:12:09.440]  為什麼
[00:12:09.440 --> 00:12:10.440]  我們試一試看看
[00:12:10.440 --> 00:12:11.840]  整個地球發生什麼事
[00:12:11.840 --> 00:12:13.120]  首先
[00:12:13.120 --> 00:12:15.400]  疫症已經成為常態
[00:12:15.400 --> 00:12:16.640]  這個常態
[00:12:16.640 --> 00:12:18.400]  常態到什麼地步呢
[00:12:18.400 --> 00:12:23.960]  我打電話給我的外甥
[00:12:23.960 --> 00:12:26.040]  接著又看新聞
[00:12:26.040 --> 00:12:28.360]  然後發覺上個星期
[00:12:28.360 --> 00:12:31.280]  已經報導北京大學
[00:12:31.280 --> 00:12:35.560]  做了一些研究調查
[00:12:35.560 --> 00:12:39.120]  他們相信中國已經有九億以上的人
[00:12:39.120 --> 00:12:44.640]  染過或者染上了新冠肺炎
[00:12:44.640 --> 00:12:45.920]  我告訴大家
[00:12:45.920 --> 00:12:48.560]  一個星期後的今天
[00:12:48.560 --> 00:12:51.160]  我和我的外甥通電話的時候
[00:12:51.160 --> 00:12:53.800]  他說九億太少了
[00:12:53.800 --> 00:12:56.640]  廣州十個有九個以上
[00:12:56.640 --> 00:12:57.880]  都已經患了
[00:12:57.880 --> 00:13:01.320]  他的同事全部都患過了
[00:13:01.320 --> 00:13:02.800]  所以因為這樣的緣故
[00:13:02.800 --> 00:13:06.960]  我們相信今天整個世界
[00:13:06.960 --> 00:13:11.520]  其實我說這個已經是一個星期前的數字
[00:13:11.520 --> 00:13:13.520]  現在我要改寫
[00:13:13.520 --> 00:13:15.520]  不是四十一
[00:13:15.520 --> 00:13:17.520]  最少最少
[00:13:17.520 --> 00:13:21.720]  整個世界有五十多到六十億的人
[00:13:21.720 --> 00:13:25.800]  是已經患了或者患過新冠肺炎
[00:13:25.800 --> 00:13:28.480]  另一方面我們再看看自然環境
[00:13:28.480 --> 00:13:31.240]  自從西伯利亞發生大火
[00:13:31.240 --> 00:13:35.720]  這個大火長可以去到四千五百公里
[00:13:35.720 --> 00:13:38.040]  闊可以去到二千公里
[00:13:38.040 --> 00:13:40.640]  最窄也有幾百公里
[00:13:40.640 --> 00:13:44.000]  這場大火兩年前發生之後
[00:13:44.000 --> 00:13:47.600]  美國的科學家特別是NASA那邊太空中心
[00:13:47.600 --> 00:13:54.200]  他已經形容這場大火已經將整個地球的肺燒穿了
[00:13:54.200 --> 00:13:56.440]  帶來的結果是什麼呢
[00:13:56.440 --> 00:14:00.920]  你想不到那些不應該熱的地方熱死人
[00:14:00.920 --> 00:14:05.160]  不應該冷的地方冷死人
[00:14:05.160 --> 00:14:07.160]  現在仍然是這樣
[00:14:07.160 --> 00:14:10.840]  那些氣溫突然之間一日之內
[00:14:10.840 --> 00:14:18.760]  可以由零度以上十幾度一下子跌到零下二十幾度
[00:14:18.760 --> 00:14:21.160]  這個是沒有辦法能夠估計的
[00:14:21.160 --> 00:14:23.880]  以至很多地方無法適應
[00:14:23.880 --> 00:14:26.200]  再加上蚵蚵的戰爭
[00:14:26.200 --> 00:14:29.800]  蚵蚵的戰爭帶來不只是人命的死
[00:14:29.800 --> 00:14:33.640]  我們看到很多很多的問題就衍生出來
[00:14:33.640 --> 00:14:35.880]  它影響的不是兩個國家
[00:14:35.880 --> 00:14:40.720]  是影響整個歐洲甚至整個世界
[00:14:40.720 --> 00:14:46.440]  首先歐盟各國進口天然氣的國家
[00:14:46.440 --> 00:14:48.920]  你看一看的時候你就會明白
[00:14:48.920 --> 00:14:55.720]  整個歐洲38.11%的天然氣是由俄羅斯進口的
[00:14:55.720 --> 00:15:00.120]  是因為這一場的戰爭肯定一定會受影響
[00:15:00.120 --> 00:15:04.040]  俄羅斯已經講明你有哪些敵對我的
[00:15:04.040 --> 00:15:06.520]  我就不會給你
[00:15:06.520 --> 00:15:11.160]  石油同樣是俄羅斯其中一個可以出口的東西
[00:15:11.160 --> 00:15:14.040]  石油都不出天然氣又不出
[00:15:14.040 --> 00:15:17.480]  天冷冷到要命的時候怎麼搞
[00:15:17.480 --> 00:15:18.840]  唯有冷死的
[00:15:18.840 --> 00:15:23.800]  現在我們看到歐洲有很多地方是要節約用電
[00:15:23.800 --> 00:15:26.520]  另一方面節約用天然氣
[00:15:26.680 --> 00:15:30.040]  所以我們看得見整個歐洲
[00:15:30.040 --> 00:15:34.520]  他們進口天然氣的需求非常多
[00:15:34.520 --> 00:15:35.800]  你可以這樣說
[00:15:35.800 --> 00:15:43.080]  由75%至100%的國家一直到大概25%這些國家
[00:15:43.080 --> 00:15:48.280]  是佔歐洲90%以上這些國家
[00:15:48.280 --> 00:15:51.960]  是極少極少可以自給自足的
[00:15:51.960 --> 00:15:55.160]  是因為這樣的緣故我們可以看得見
[00:15:55.160 --> 00:15:58.440]  首當其衝受影響的是歐洲
[00:15:58.440 --> 00:16:02.520]  但是其他的糧食是因為這個戰爭
[00:16:02.520 --> 00:16:06.360]  一個可以繼續不斷出產糧食的烏克蘭
[00:16:06.360 --> 00:16:08.280]  現在已經無能為力
[00:16:08.280 --> 00:16:09.720]  還有一樣東西
[00:16:09.720 --> 00:16:12.520]  他製造的就是難民
[00:16:12.520 --> 00:16:18.600]  烏克蘭的難民分佈到很多不同的國家
[00:16:18.600 --> 00:16:23.000]  有一些親俄的就去了俄羅斯175萬
[00:16:23.000 --> 00:16:25.880]  波蘭吸收了123萬
[00:16:25.880 --> 00:16:27.640]  德國89萬
[00:16:27.640 --> 00:16:29.720]  然後其餘的那些
[00:16:29.720 --> 00:16:30.920]  你可以這樣說
[00:16:30.920 --> 00:16:34.520]  一半以上的人口都已經去了外面
[00:16:34.520 --> 00:16:37.720]  整個國家散了
[00:16:37.720 --> 00:16:45.400]  而帶來的我們相信不是一個短期的問題
[00:16:45.400 --> 00:16:49.560]  其中有350萬已經在其他的國家
[00:16:49.560 --> 00:16:53.960]  申請了臨時居留的一個資格
[00:16:53.960 --> 00:17:00.440]  這個負擔可能是永久性延續下去的
[00:17:00.440 --> 00:17:02.440]  所以因為這樣的緣故
[00:17:02.440 --> 00:17:05.640]  我們留意看到今天這個世界的時候
[00:17:05.640 --> 00:17:09.560]  這個地球村到底哪個地方
[00:17:09.560 --> 00:17:13.640]  是我們一個比較舒服的一個地方
[00:17:13.640 --> 00:17:15.640]  很多人在節目裡面
[00:17:15.640 --> 00:17:17.160]  移民去了英國
[00:17:17.160 --> 00:17:19.080]  我都跟大家說
[00:17:19.080 --> 00:17:23.560]  我們看到最近的英國苦不堪言
[00:17:23.560 --> 00:17:26.120]  到處都罷工
[00:17:26.120 --> 00:17:27.160]  鐵路罷工
[00:17:27.160 --> 00:17:29.080]  郵局罷工
[00:17:29.080 --> 00:17:30.920]  運輸的人罷工
[00:17:30.920 --> 00:17:32.760]  醫護人員都罷工
[00:17:32.760 --> 00:17:35.640]  教師遲些都說罷工
[00:17:35.640 --> 00:17:37.080]  那邊有一個弟兄
[00:17:37.080 --> 00:17:39.000]  列了一張清單
[00:17:39.000 --> 00:17:42.120]  那些工會全部都已經排隊了
[00:17:42.120 --> 00:17:43.960]  今天到什麼時候在哪裡
[00:17:43.960 --> 00:17:45.960]  哪裡什麼時候罷工
[00:17:45.960 --> 00:17:47.320]  帶來的結果
[00:17:47.320 --> 00:17:50.360]  整個國家差不多好像癱瘓一樣
[00:17:50.360 --> 00:17:52.280]  最麻煩最慘的
[00:17:52.280 --> 00:17:54.760]  是醫護人員都罷工的時候
[00:17:54.760 --> 00:17:57.480]  這個的影響是更加的大
[00:17:57.480 --> 00:17:58.680]  我給大家知道的時候
[00:17:58.680 --> 00:18:00.280]  那種不方便
[00:18:00.280 --> 00:18:02.120]  那種無奈
[00:18:02.120 --> 00:18:05.160]  他們是沒有辦法能夠估計得到
[00:18:05.160 --> 00:18:07.400]  但是房子都買了
[00:18:07.400 --> 00:18:08.920]  要他們再回來
[00:18:08.920 --> 00:18:11.000]  是很困難的
[00:18:11.000 --> 00:18:12.120]  所以有一個這樣的原告
[00:18:12.120 --> 00:18:14.440]  我會跟大家分享
[00:18:14.440 --> 00:18:16.680]  如果我們今天將我們的注意力
[00:18:16.680 --> 00:18:18.120]  將我們的希望
[00:18:18.120 --> 00:18:20.280]  寄託在這個世界
[00:18:20.280 --> 00:18:24.120]  有一天出現和平
[00:18:24.120 --> 00:18:26.440]  世界和平
[00:18:26.440 --> 00:18:28.760]  我就很想給大家知道
[00:18:28.760 --> 00:18:31.000]  這個是一個夢想
[00:18:31.000 --> 00:18:33.880]  是永遠沒有辦法達到的夢想
[00:18:33.880 --> 00:18:35.480]  你怎麼知道
[00:18:35.480 --> 00:18:38.760]  是聖經告訴我們
