
[00:00:00.000 --> 00:00:05.000]  我們今天的主題是「禱告不悔心」
[00:05:07.000 --> 00:05:09.000]  但比喻中的官
[00:05:09.000 --> 00:05:11.000]  是否這樣的官?
[00:05:11.000 --> 00:05:14.000]  耶穌如何形容他?
[00:05:14.000 --> 00:05:16.000]  在第二節
[00:05:16.000 --> 00:05:19.000]  他不懼怕神,又不尊重世人
[00:05:19.000 --> 00:05:22.000]  第六節形容他是一個不義的官
[00:05:22.000 --> 00:05:24.000]  不懼怕神
[00:05:24.000 --> 00:05:28.000]  意思是不把神的公義、聖潔、仁慈
[00:05:28.000 --> 00:05:30.000]  當作一回事
[00:05:30.000 --> 00:05:33.000]  自然也不會尊重人
[00:05:33.000 --> 00:05:35.000]  第二個人物
[00:05:35.000 --> 00:05:37.000]  是同一個城
[00:05:37.000 --> 00:05:39.000]  住著一個寡婦
[00:05:39.000 --> 00:05:42.000]  寡婦代表社會哪些人?
[00:05:42.000 --> 00:05:44.000]  身份低微
[00:05:44.000 --> 00:05:46.000]  無依無靠
[00:05:46.000 --> 00:05:48.000]  無權無勢
[00:05:48.000 --> 00:05:50.000]  沒有人替她出頭
[00:05:50.000 --> 00:05:54.000]  容易遭受社會強權欺負、壓榨的人士
[00:05:54.000 --> 00:05:57.000]  經文描述寡婦上到官去
[00:05:57.000 --> 00:06:00.000]  那裡,為什麼?
[00:06:00.000 --> 00:06:02.000]  寡婦說
[00:06:02.000 --> 00:06:06.000]  我有一個對頭求你給我心願
[00:06:06.000 --> 00:06:08.000]  對頭是指打官司的對頭
[00:06:08.000 --> 00:06:11.000]  或者是欺負她的人
[00:06:11.000 --> 00:06:13.000]  當時婦女受到教育很少
[00:06:13.000 --> 00:06:15.000]  很少出門
[00:06:15.000 --> 00:06:18.000]  一旦成為寡婦就無以為生
[00:06:18.000 --> 00:06:22.000]  唯有靠丈夫的遺產賴以生存
[00:06:22.000 --> 00:06:24.000]  可能當時丈夫留給她的家產
[00:06:24.000 --> 00:06:26.000]  被人侵佔
[00:06:26.000 --> 00:06:30.000]  侵佔她的人可能是社會有地位的人
[00:06:30.000 --> 00:06:32.000]  為了生活
[00:06:32.000 --> 00:06:34.000]  她唯一可以做的
[00:06:34.000 --> 00:06:36.000]  就是抓住這個不義的官
[00:06:36.000 --> 00:06:38.000]  來替她伸冤
[00:06:38.000 --> 00:06:40.000]  需要伸冤的寡婦
[00:06:40.000 --> 00:06:42.000]  遇上不懼怕上帝
[00:06:42.000 --> 00:06:44.000]  不尊重人的官
[00:06:44.000 --> 00:06:48.000]  結果是怎樣?
[00:06:48.000 --> 00:06:49.000]  第四節
[00:06:49.000 --> 00:06:51.000]  他多入不進
[00:06:51.000 --> 00:06:53.000]  鬧愚民的事態是未完成式
[00:06:53.000 --> 00:06:56.000]  顯示這個官是繼續拒絕
[00:06:56.000 --> 00:06:58.000]  繼續不允許
[00:06:58.000 --> 00:07:01.000]  不義的官不肯幫助寡婦伸冤
[00:07:01.000 --> 00:07:03.000]  可以有千百萬個理由
[00:07:03.000 --> 00:07:06.000]  最大可能性是寡婦無依無靠
[00:07:06.000 --> 00:07:08.000]  無人無物
[00:07:08.000 --> 00:07:11.000]  幫她都沒有什麼利益可言
[00:07:11.000 --> 00:07:14.000]  甚至是虧本生意
[00:07:14.000 --> 00:07:17.000]  但最後這個官竟然幫她伸冤
[00:07:17.000 --> 00:07:20.000]  為什麼?
[00:07:20.000 --> 00:07:22.000]  在第五節
[00:07:22.000 --> 00:07:23.000]  講到
[00:07:23.000 --> 00:07:25.000]  我雖不懼怕上帝
[00:07:25.000 --> 00:07:27.000]  又不尊重人
[00:07:27.000 --> 00:07:29.000]  只因這寡婦煩擾我
[00:07:29.000 --> 00:07:31.000]  我就靠她伸冤罷
[00:07:31.000 --> 00:07:32.000]  免得她常來
[00:07:32.000 --> 00:07:35.000]  纏磨我
[00:07:35.000 --> 00:07:36.000]  煩擾我
[00:07:36.000 --> 00:07:41.000]  直譯是將麻煩加給我
[00:07:41.000 --> 00:07:45.000]  纏磨直譯是不斷在精神上打擊我
[00:07:45.000 --> 00:07:46.000]  可以想像
[00:07:46.000 --> 00:07:49.000]  寡婦經常到官辦公的地方
[00:07:49.000 --> 00:07:50.000]  去見他
[00:07:50.000 --> 00:07:52.000]  但她不肯走
[00:07:52.000 --> 00:07:53.000]  官在家裡
[00:07:53.000 --> 00:07:55.000]  寡婦又如何?
[00:07:55.000 --> 00:07:56.000]  在門口等他
[00:07:56.000 --> 00:07:57.000]  守候他
[00:07:57.000 --> 00:07:59.000]  令到官很煩躁
[00:07:59.000 --> 00:08:00.000]  很不耐煩
[00:08:00.000 --> 00:08:01.000]  心神不定
[00:08:01.000 --> 00:08:03.000]  不能專心工作
[00:08:03.000 --> 00:08:05.000]  無可奈何之下
[00:08:05.000 --> 00:08:07.000]  為了幫助寡婦
[00:08:07.000 --> 00:08:09.000]  並不是官醒不過來
[00:08:09.000 --> 00:08:10.000]  動了慈心
[00:08:10.000 --> 00:08:12.000]  是出於自私動機
[00:08:12.000 --> 00:08:14.000]  不想寡婦再去
[00:08:14.000 --> 00:08:18.000]  纏磨她
[00:08:18.000 --> 00:08:22.000]  為什麼耶穌要跟我們說一個
[00:08:22.000 --> 00:08:27.000]  濫官為寡婦辦案伸冤的比喻?
[00:08:27.000 --> 00:08:34.000]  不義的官為何會為寡婦伸冤
[00:08:34.000 --> 00:08:36.000]  向神找人討高
[00:08:36.000 --> 00:08:39.000]  有什麼關係呢?
[00:08:39.000 --> 00:08:42.000]  主耶穌在第六和第七字說
[00:08:42.000 --> 00:08:46.000]  你們聽者不義之官所說的話
[00:08:46.000 --> 00:08:48.000]  他們的選民晝夜呼喚他
[00:08:48.000 --> 00:08:50.000]  他還為他們忍了多時
[00:08:50.000 --> 00:08:54.000]  豈不終究給他們伸冤
[00:08:54.000 --> 00:08:57.000]  耶穌叫我們聽這個不義的官所說的話
[00:08:57.000 --> 00:08:59.000]  當然不是要我們認同這個官
[00:08:59.000 --> 00:09:01.000]  他的價值觀
[00:09:01.000 --> 00:09:03.000]  而是要把世人和上帝
[00:09:03.000 --> 00:09:05.000]  作一個強烈的對比
[00:09:05.000 --> 00:09:07.000]  上帝不是像這個官
[00:09:07.000 --> 00:09:09.000]  那麼冷酷無情
[00:09:09.000 --> 00:09:10.000]  不理世人
[00:09:10.000 --> 00:09:12.000]  不理世事
[00:09:12.000 --> 00:09:15.000]  希望門徒跟隨他們的人
[00:09:15.000 --> 00:09:19.000]  知道那位連上帝同人都不尊重
[00:09:19.000 --> 00:09:21.000]  不懼怕的官
[00:09:21.000 --> 00:09:23.000]  上帝回應寡婦的要求
[00:09:23.000 --> 00:09:25.000]  為她伸冤
[00:09:25.000 --> 00:09:28.000]  仁慈的上帝又怎會不願意
[00:09:28.000 --> 00:09:29.000]  回應人的禱告
[00:09:29.000 --> 00:09:32.000]  為我們伸冤呢?
[00:09:32.000 --> 00:09:33.000]  在第七字
[00:09:33.000 --> 00:09:34.000]  神的選民一詞
[00:09:34.000 --> 00:09:37.000]  正正帶出神和人之間
[00:09:37.000 --> 00:09:40.000]  很緊密連結的關係
[00:09:40.000 --> 00:09:42.000]  每個信徒的禱告
[00:09:42.000 --> 00:09:46.000]  上帝必定垂聽
[00:09:46.000 --> 00:09:48.000]  如果是這樣
[00:09:48.000 --> 00:09:50.000]  我們的祈求
[00:09:50.000 --> 00:09:54.000]  為何神有時好像沒有反應
[00:09:54.000 --> 00:09:56.000]  在這個世上
[00:09:56.000 --> 00:09:57.000]  當我們遇到
[00:09:57.000 --> 00:09:59.000]  或見到不公義的事情
[00:09:59.000 --> 00:10:02.000]  為何上帝又不出手制止
[00:10:02.000 --> 00:10:05.000]  不為我們為人伸冤
[00:10:05.000 --> 00:10:08.000]  不承受我們的禱告呢?
[00:10:08.000 --> 00:10:11.000]  路加福音寫了的時候
[00:10:11.000 --> 00:10:15.000]  教會正面對嚴峻的福亞考驗
[00:10:15.000 --> 00:10:18.000]  信徒遭受逼迫
[00:10:18.000 --> 00:10:21.000]  特別是歸信基督教的猶太裔信徒
[00:10:21.000 --> 00:10:24.000]  既受政府的迫害
[00:10:24.000 --> 00:10:27.000]  又被同族親友拒絕
[00:10:27.000 --> 00:10:29.000]  可謂苦不堪言
[00:10:29.000 --> 00:10:33.000]  以信徒傳揚福音作見證
[00:10:33.000 --> 00:10:36.000]  更是隨時隨地要受逼迫
[00:10:36.000 --> 00:10:40.000]  甚至以性命作代價
[00:10:40.000 --> 00:10:42.000]  直到今天
[00:10:42.000 --> 00:10:43.000]  21世紀
[00:10:43.000 --> 00:10:45.000]  2000年來
[00:10:45.000 --> 00:10:47.000]  基督徒被迫迫的事
[00:10:47.000 --> 00:10:49.000]  有沒有停過?
[00:10:49.000 --> 00:10:51.000]  從未停止過
[00:10:51.000 --> 00:10:55.000]  上年發表的世界關注報告
[00:10:55.000 --> 00:10:57.000]  全球有3.4億
[00:10:57.000 --> 00:10:59.000]  大約百分之一的基督徒
[00:10:59.000 --> 00:11:01.000]  正遭受迫害
[00:11:01.000 --> 00:11:03.000]  只因他們選擇跟隨基督
[00:11:03.000 --> 00:11:06.000]  數以千計萬計的基督徒
[00:11:06.000 --> 00:11:08.000]  被殺被逮捕
[00:11:08.000 --> 00:11:12.000]  未經審訊下被判刑囚禁
[00:11:12.000 --> 00:11:14.000]  而針對教堂
[00:11:14.000 --> 00:11:15.000]  基督教學校
[00:11:15.000 --> 00:11:17.000]  醫院墓地的襲擊數字
[00:11:17.000 --> 00:11:21.000]  更是一直在上升
[00:11:21.000 --> 00:11:25.000]  有一間受政府迫害的教會
[00:11:25.000 --> 00:11:27.000]  教徒禱告了十年
[00:11:27.000 --> 00:11:29.000]  結果到今天
[00:11:29.000 --> 00:11:32.000]  他們不單止不能夠翻番崇拜
[00:11:32.000 --> 00:11:34.000]  連教會也被充公
[00:11:34.000 --> 00:11:37.000]  沒有聚會的地方
[00:11:37.000 --> 00:11:39.000]  十年時間禱告
[00:11:39.000 --> 00:11:41.000]  短不短?
[00:11:41.000 --> 00:11:43.000]  一點也不短
[00:11:43.000 --> 00:11:44.000]  教徒的盼望
[00:11:44.000 --> 00:11:46.000]  不但沒有被實驗
[00:11:46.000 --> 00:11:48.000]  反之情況
[00:11:48.000 --> 00:11:50.000]  越來越差
[00:11:50.000 --> 00:11:53.000]  對這班教徒來說
[00:11:53.000 --> 00:11:55.000]  他們很坦白說
[00:11:55.000 --> 00:11:56.000]  最大的挑戰
[00:11:56.000 --> 00:11:58.000]  是如何可以繼續禱告神
[00:11:58.000 --> 00:12:00.000]  而不灰心
[00:12:01.000 --> 00:12:03.000]  中東戰火
[00:12:03.000 --> 00:12:07.000]  當年是幾乎從未停斷
[00:12:07.000 --> 00:12:09.000]  俄烏衝突
[00:12:09.000 --> 00:12:10.000]  以巴戰火
[00:12:10.000 --> 00:12:12.000]  摧毀著無辜的生命
[00:12:12.000 --> 00:12:16.000]  很多人背井離鄉
[00:12:16.000 --> 00:12:18.000]  難民的問題
[00:12:18.000 --> 00:12:20.000]  日日趨嚴重
[00:12:20.000 --> 00:12:22.000]  即使逃過戰火
[00:12:22.000 --> 00:12:25.000]  卻逃難逃絕亡
[00:12:25.000 --> 00:12:26.000]  流離失所者
[00:12:26.000 --> 00:12:28.000]  面臨糧食、醫療
[00:12:28.000 --> 00:12:30.000]  照顧等資源的缺乏
[00:12:30.000 --> 00:12:34.000]  身心遭受極大的煎熬
[00:12:34.000 --> 00:12:35.000]  當中不少難民
[00:12:35.000 --> 00:12:37.000]  跟我們一樣
[00:12:37.000 --> 00:12:38.000]  有家庭
[00:12:38.000 --> 00:12:40.000]  有正當職業
[00:12:40.000 --> 00:12:45.000]  也有高學歷
[00:12:45.000 --> 00:12:47.000]  早前新聞報導
[00:12:47.000 --> 00:12:51.000]  來自戰亂地區的Yusuf
[00:12:51.000 --> 00:12:54.000]  2018年來香港工作
[00:12:54.000 --> 00:12:56.000]  他是一位大學生
[00:12:56.000 --> 00:12:57.000]  兩年前
[00:12:57.000 --> 00:13:00.000]  他將太太和幾個子女申請來港
[00:13:00.000 --> 00:13:02.000]  明年他自己也符合資格
[00:13:02.000 --> 00:13:05.000]  成為香港永久居民
[00:13:05.000 --> 00:13:07.000]  Yusuf說
[00:13:07.000 --> 00:13:09.000]  所有人都感到絕望
[00:13:09.000 --> 00:13:11.000]  一切都被摧毀
[00:13:11.000 --> 00:13:15.000]  國家一無所有
[00:13:15.000 --> 00:13:17.000]  戰事爆發以來
[00:13:17.000 --> 00:13:19.000]  他的叔叔和舅子
[00:13:19.000 --> 00:13:21.000]  都在戰爭中死亡
[00:13:21.000 --> 00:13:23.000]  現在他只能透過電話
[00:13:23.000 --> 00:13:28.000]  定期確認家人是否安全
[00:13:28.000 --> 00:13:33.000]  處於戰火地區的人殉途
[00:13:33.000 --> 00:13:35.000]  他們的呼喊
[00:13:35.000 --> 00:13:37.000]  戰爭帶來的痛苦
[00:13:37.000 --> 00:13:42.000]  上帝看到嗎?聽到嗎?
[00:13:42.000 --> 00:13:43.000]  第七節
[00:13:43.000 --> 00:13:47.000]  神的選民晝夜呼喚他
[00:13:47.000 --> 00:13:50.000]  他還認為他們人料多事
[00:13:50.000 --> 00:13:55.000]  豈不終究給他們伸冤嗎?
[00:13:55.000 --> 00:14:00.000]  選民可能指大災難期間的猶太信徒
[00:14:00.000 --> 00:14:02.000]  也可以指每個時代
[00:14:02.000 --> 00:14:08.000]  包括現在所有受迫害的信徒
[00:14:08.000 --> 00:14:11.000]  他還認為他們人料多事
[00:14:11.000 --> 00:14:15.000]  愚民這個字可以解作擔言
[00:14:15.000 --> 00:14:17.000]  新易的意思是
[00:14:17.000 --> 00:14:19.000]  難道上帝會擔言他們嗎?
[00:14:19.000 --> 00:14:21.000]  和宿版是
[00:14:21.000 --> 00:14:26.000]  上帝豈會言辭不給他們伸冤嗎?
[00:14:26.000 --> 00:14:30.000]  主耶穌的反問要說明甚麼?
[00:14:30.000 --> 00:14:33.000]  要說明上帝從無擔言
[00:14:33.000 --> 00:14:35.000]  從無誤示
[00:14:35.000 --> 00:14:37.000]  那些受到迫不得已
[00:14:37.000 --> 00:14:39.000]  在苦難中的信徒的人
[00:14:39.000 --> 00:14:42.000]  他們的呼喊呼求
[00:14:42.000 --> 00:14:44.000]  上帝看到、聽到
[00:14:44.000 --> 00:14:46.000]  但神沒有即時拯救
[00:14:46.000 --> 00:14:48.000]  不是因為神擔言
[00:14:48.000 --> 00:14:51.000]  神言辭不顧念他們
[00:14:51.000 --> 00:14:53.000]  又或者神在這裡
[00:14:53.000 --> 00:14:55.000]  縱容邪惡不義的事發生
[00:14:55.000 --> 00:15:00.000]  而是神有祂自己的時間
[00:15:00.000 --> 00:15:01.000]  在第八字
[00:15:01.000 --> 00:15:02.000]  「我告訴你們
[00:15:02.000 --> 00:15:04.000]  要快快給他們伸冤」
[00:15:04.000 --> 00:15:07.000]  「伸冤」這個詞
[00:15:07.000 --> 00:15:10.000]  意思是神回答兒女的訴求的時候
[00:15:10.000 --> 00:15:11.000]  呼求的時候
[00:15:11.000 --> 00:15:14.000]  比閃電還要迅速
[00:15:14.000 --> 00:15:17.000]  在這裡神清楚的應許我們
[00:15:17.000 --> 00:15:19.000]  神必會迅速快快的
[00:15:19.000 --> 00:15:22.000]  回應他兒女的呼求
[00:15:22.000 --> 00:15:26.000]  然而不是根據我們的時間表
[00:15:26.000 --> 00:15:32.000]  而是根據神體位合適的時間
[00:15:32.000 --> 00:15:34.000]  傳道書三章十一字
[00:15:34.000 --> 00:15:39.000]  「神做萬物,各安其事,成為美好」
[00:15:39.000 --> 00:15:42.000]  今天的社會資訊發達
[00:15:42.000 --> 00:15:44.000]  樣樣事情講求快、高效率
[00:15:44.000 --> 00:15:48.000]  社會充斥著速食即食快餐的文化
[00:15:48.000 --> 00:15:51.000]  於是今天的人越來越不等得
[00:15:51.000 --> 00:15:53.000]  不習慣,也沒有耐性去等
[00:15:53.000 --> 00:15:56.000]  就好像等紅燈轉綠燈
[00:15:56.000 --> 00:15:58.000]  即使只有那幾十秒
[00:15:58.000 --> 00:16:00.000]  我也覺得很久
[00:16:00.000 --> 00:16:02.000]  你有沒有試過等不耐煩呢?
[00:16:02.000 --> 00:16:05.000]  衝燈啊!
[00:16:05.000 --> 00:16:07.000]  人的本性是傾向
[00:16:07.000 --> 00:16:10.000]  立刻要得到滿足
[00:16:10.000 --> 00:16:12.000]  好像早期的教會信徒
[00:16:12.000 --> 00:16:14.000]  當他們面對迫害的日子
[00:16:14.000 --> 00:16:16.000]  就不禁問
[00:16:16.000 --> 00:16:18.000]  耶穌的回來日子近嗎?
[00:16:18.000 --> 00:16:21.000]  上帝的國度是否快要降臨?
[00:16:21.000 --> 00:16:23.000]  一開始等的時候
[00:16:23.000 --> 00:16:25.000]  他們也很有魄望
[00:16:25.000 --> 00:16:27.000]  但等下等下
[00:16:27.000 --> 00:16:28.000]  時間越久
[00:16:28.000 --> 00:16:30.000]  信心就出現危機
[00:16:30.000 --> 00:16:33.000]  對上帝的國度快來的堅持
[00:16:33.000 --> 00:16:35.000]  就開始動搖
[00:16:35.000 --> 00:16:36.000]  甚至失去信心
[00:16:36.000 --> 00:16:40.000]  對信仰產生懷疑
[00:16:40.000 --> 00:16:44.000]  其實我們和尚不一樣
[00:16:44.000 --> 00:16:46.000]  祈禱後
[00:16:46.000 --> 00:16:48.000]  同樣希望神即時回應
[00:16:48.000 --> 00:16:50.000]  祈禱一天
[00:16:50.000 --> 00:16:51.000]  一個星期
[00:16:51.000 --> 00:16:52.000]  一個月
[00:16:52.000 --> 00:16:53.000]  一年
[00:16:53.000 --> 00:16:55.000]  還沒看到什麼改變
[00:16:55.000 --> 00:16:56.000]  什麼成果
[00:16:56.000 --> 00:16:59.000]  就逐漸沒有人對這件事禱告
[00:16:59.000 --> 00:17:01.000]  甚至可能對禱告
[00:17:01.000 --> 00:17:03.000]  對神開始感到灰心
[00:17:03.000 --> 00:17:05.000]  失去耐性
[00:17:05.000 --> 00:17:07.000]  我們不明白為什麼要等
[00:17:07.000 --> 00:17:09.000]  以為神在拖延
[00:17:09.000 --> 00:17:11.000]  以為神專門和我們作對
[00:17:11.000 --> 00:17:13.000]  以為神根本不聽禱告
[00:17:13.000 --> 00:17:15.000]  禱告沒什麼果效
[00:17:15.000 --> 00:17:16.000]  他看不到
[00:17:16.000 --> 00:17:21.000]  神原來有祂自己的時間表
[00:17:21.000 --> 00:17:22.000]  作為一個人
[00:17:22.000 --> 00:17:24.000]  我們有人的限制
[00:17:24.000 --> 00:17:26.000]  我們看不到下一分鐘
[00:17:26.000 --> 00:17:28.000]  下一年會發生什麼事
[00:17:28.000 --> 00:17:31.000]  神不單會在時間裡面
[00:17:31.000 --> 00:17:34.000]  祂更加在時間歷史之上
[00:17:34.000 --> 00:17:35.000]  更重要的是
[00:17:35.000 --> 00:17:38.000]  神是掌管時間歷史的那一位
[00:17:38.000 --> 00:17:40.000]  祂對整個世界
[00:17:40.000 --> 00:17:41.000]  對我們社會
[00:17:41.000 --> 00:17:42.000]  對我們每一個人
[00:17:42.000 --> 00:17:43.000]  都有一張時間表
[00:17:43.000 --> 00:17:44.000]  在適當的時間
[00:17:44.000 --> 00:17:46.000]  神的公義、美善
[00:17:46.000 --> 00:17:48.000]  祂對人的公認、預備
[00:17:48.000 --> 00:17:52.000]  都會天天出現
[00:17:52.000 --> 00:17:57.000]  以大家很熟悉聖經人物約瑟的遭遇為例
[00:17:57.000 --> 00:18:00.000]  他前半生力盡坎坷
[00:18:00.000 --> 00:18:02.000]  被葛蓋地埋到埃及
[00:18:02.000 --> 00:18:04.000]  流落異地
[00:18:04.000 --> 00:18:06.000]  這原本是一件極不公平
[00:18:06.000 --> 00:18:08.000]  悲慘的事
[00:18:08.000 --> 00:18:10.000]  你認為約瑟有沒有禱告神?
[00:18:10.000 --> 00:18:12.000]  有沒有?
[00:18:12.000 --> 00:18:15.000]  有沒有求神去救他?
[00:18:15.000 --> 00:18:17.000]  我相信有
[00:18:17.000 --> 00:18:19.000]  但神好像沒有聽
[00:18:19.000 --> 00:18:21.000]  沒有反應
[00:18:21.000 --> 00:18:24.000]  約瑟在埃及波提佛家中遺留的時候
[00:18:24.000 --> 00:18:27.000]  他做事很精明
[00:18:27.000 --> 00:18:29.000]  不宜高聲
[00:18:29.000 --> 00:18:31.000]  情況好像好一點
[00:18:31.000 --> 00:18:35.000]  但轉眼又被主冒獵
[00:18:35.000 --> 00:18:37.000]  含冤坐牢
[00:18:37.000 --> 00:18:39.000]  在人體裡
[00:18:39.000 --> 00:18:40.000]  約瑟的禱告
[00:18:40.000 --> 00:18:42.000]  非但沒有被應允
[00:18:42.000 --> 00:18:44.000]  情況更加惡劣
[00:18:44.000 --> 00:18:49.000]  正所謂沒有最差只有更差
[00:18:49.000 --> 00:18:52.000]  入獄期間
