
[00:00:00.000 --> 00:00:04.720]  很開心今天又可以跟大家分享神的話
[00:03:05.440 --> 00:03:07.960]  但是現在我已經認識了
[00:03:07.960 --> 00:03:11.440]  並且我已經開始去敬拜上帝
[00:03:11.440 --> 00:03:14.320]  因此我不再和你來往了
[00:03:14.320 --> 00:03:17.440]  你猜一下廟方怎麼回答他呢?
[00:03:17.440 --> 00:03:19.520]  廟方就說
[00:03:19.520 --> 00:03:21.080]  上帝的指吻
[00:03:21.080 --> 00:03:24.680]  有信仰上的心靈寄託是好事
[00:03:24.680 --> 00:03:28.560]  你不用特意寫信來和我的老闆交代
[00:03:28.560 --> 00:03:31.200]  大家都笑
[00:03:31.200 --> 00:03:33.960]  這位初信者處理的手法
[00:03:33.960 --> 00:03:35.880]  真的有些搞笑
[00:03:35.880 --> 00:03:37.160]  但是我覺得
[00:03:37.160 --> 00:03:41.480]  他仍然需要在真理上下功夫
[00:03:41.480 --> 00:03:46.440]  我們不要以為只是初信者對信仰不明白
[00:03:46.440 --> 00:03:49.040]  其實使徒也不例外
[00:03:49.040 --> 00:03:52.120]  好像剛才我們讀出的經文裡面
[00:03:52.120 --> 00:03:54.240]  彼得對真理
[00:03:54.240 --> 00:03:58.040]  也有些不明白的地方
[00:03:58.040 --> 00:04:01.760]  我們可以從《馬可福音》的8章27節
[00:04:01.760 --> 00:04:03.560]  當耶穌問門徒
[00:04:03.560 --> 00:04:05.720]  人說他是誰的時候
[00:04:05.720 --> 00:04:07.640]  彼得就回答耶穌說
[00:04:07.640 --> 00:04:09.000]  「你是基督」
[00:04:09.000 --> 00:04:13.040]  我們還以為彼得真的明白了真理
[00:04:13.040 --> 00:04:17.880]  但是當耶穌預言他將會被長老
[00:04:17.880 --> 00:04:20.280]  祭司長、文士氣絕
[00:04:20.280 --> 00:04:21.680]  並且要被殺
[00:04:21.680 --> 00:04:24.080]  三天要復活的時候
[00:04:24.080 --> 00:04:26.200]  彼得一聽到之後
[00:04:26.200 --> 00:04:30.160]  就馬上去勸說耶穌
[00:04:30.160 --> 00:04:31.720]  耶穌怎麼說他呢?
[00:04:31.720 --> 00:04:33.000]  他責備彼得
[00:04:33.000 --> 00:04:36.440]  你根本不會體貼神的心意
[00:04:36.440 --> 00:04:39.880]  你只會體貼人的意思
[00:04:39.880 --> 00:04:42.360]  如果我們是彼得
[00:04:42.360 --> 00:04:45.240]  我們會有什麼反應呢?
[00:04:45.240 --> 00:04:48.760]  自己作為耶穌的第一個門徒
[00:04:48.760 --> 00:04:52.040]  耶穌多次親自教導自己
[00:04:52.040 --> 00:04:55.680]  我們會有什麼反思呢?
[00:04:55.680 --> 00:04:58.640]  接下來的時間就是彼得親述
[00:04:58.640 --> 00:05:03.120]  他當日所面對的問題和反應
[00:05:03.120 --> 00:05:05.000]  當耶穌在九章一節
[00:05:05.000 --> 00:05:08.800]  對著我和眾人教導我們
[00:05:08.800 --> 00:05:13.280]  有人在沒有嘗過死未以前
[00:05:13.280 --> 00:05:19.160]  必要看見神國大有的能力臨到
[00:05:19.160 --> 00:05:21.840]  之後我記得很清楚
[00:05:21.840 --> 00:05:23.040]  六天之後
[00:05:23.040 --> 00:05:31.640]  耶穌悄悄私底下帶著我、約翰、雅各上山
[00:05:31.640 --> 00:05:36.040]  耶穌只帶了我們三個人上高山
[00:05:36.040 --> 00:05:43.160]  有人說可能我們三個是門徒當中核心的人物
[00:05:43.160 --> 00:05:45.800]  但我想說不是我拍得好
[00:05:45.800 --> 00:05:50.280]  除了我和耶穌更加親密之外
[00:05:50.280 --> 00:05:52.600]  較為親密之外
[00:05:52.600 --> 00:05:57.080]  我們也是耶穌最先呼召的門徒
[00:05:57.080 --> 00:06:00.880]  所以耶穌私底下叫我們上山
[00:06:00.880 --> 00:06:04.200]  教導我們也不奇怪
[00:06:04.200 --> 00:06:07.120]  除此之外很多人都會問
[00:06:07.120 --> 00:06:09.880]  究竟我們上了什麼高山呢?
[00:06:09.880 --> 00:06:11.800]  眾說紛紜
[00:06:11.800 --> 00:06:15.640]  但按照地理和高度來看
[00:06:15.640 --> 00:06:17.560]  應該是美倫山
[00:06:17.560 --> 00:06:21.920]  因為它位於約旦河谷西邊的巴勒斯坦地
[00:06:21.920 --> 00:06:24.800]  接近蓋薩尼亞菲勒比
[00:06:24.800 --> 00:06:27.840]  而且下山的時候又近加伯隆
[00:06:27.840 --> 00:06:31.080]  真的很方便
[00:06:31.080 --> 00:06:34.760]  其實哪個山都不是重點
[00:06:34.760 --> 00:06:38.080]  重點是上山令我想起
[00:06:38.080 --> 00:06:42.160]  當年耶和華在西乃山
[00:06:42.160 --> 00:06:50.040]  向摩西亞倫以色列的長老啟示的一件事
[00:06:50.040 --> 00:06:54.920]  當我在想這次耶穌會有什麼啟示給我們的時候
[00:06:54.920 --> 00:06:57.480]  我們已經上到山上
[00:06:57.480 --> 00:07:01.760]  當時只有我們三人和耶穌在一起
[00:07:01.760 --> 00:07:06.560]  耶穌就在我們面前突然之間變了形象
[00:07:06.560 --> 00:07:10.120]  我從來都沒有見過耶穌是這樣的樣子
[00:07:10.120 --> 00:07:13.560]  祂的外貌是徹底的改變
[00:07:13.560 --> 00:07:18.160]  我要怎樣形容當時祂的樣子給大家聽呢?
[00:07:18.160 --> 00:07:20.440]  祂的衣服是發光的
[00:07:20.440 --> 00:07:22.320]  光到一個地步
[00:07:22.320 --> 00:07:25.160]  好像星星一樣閃閃的
[00:07:25.160 --> 00:07:28.120]  顏色好像雪一樣白
[00:07:28.120 --> 00:07:34.200]  白到一個情況是我們根本無法感應的白色
[00:07:34.200 --> 00:07:36.920]  後來我反思這件事的時候
[00:07:36.920 --> 00:07:40.680]  我才發現耶穌這一份光芒
[00:07:40.680 --> 00:07:44.560]  和摩西亞倫在西乃山遇見上帝之後
[00:07:44.560 --> 00:07:49.480]  面上反映出來的榮光完全不一樣
[00:07:49.480 --> 00:07:53.360]  因為摩西亞倫漸漸的榮光
[00:07:53.360 --> 00:07:56.640]  是反映上帝漸漸退去的榮光
[00:07:56.640 --> 00:07:59.280]  但是耶穌這一份榮光
[00:07:59.280 --> 00:08:02.800]  卻是祂自己神聖的表現
[00:08:02.800 --> 00:08:07.200]  根本就不一樣
[00:08:07.200 --> 00:08:08.200]  在那一刻
[00:08:08.200 --> 00:08:14.520]  耶穌由一個普通人變成一個充滿榮光的神
[00:08:14.520 --> 00:08:16.560]  我真的挺遲鈍的
[00:08:16.560 --> 00:08:22.840]  我後知後覺實在太震撼了
[00:08:22.840 --> 00:08:23.960]  話還沒完
[00:08:23.960 --> 00:08:25.000]  忽然之間
[00:08:25.000 --> 00:08:30.560]  我們就見到以利亞和摩西顯現
[00:08:30.560 --> 00:08:33.200]  我在想
[00:08:33.200 --> 00:08:38.840]  摩西不斷被同胞指責和懷疑
[00:08:38.840 --> 00:08:44.440]  以利亞又經常被阿哈和耶洗別迫害
[00:08:44.440 --> 00:08:49.160]  他們在侍奉當中都經歷很多苦難
[00:08:49.160 --> 00:08:52.520]  難道耶穌要告訴我們
[00:08:52.520 --> 00:08:59.840]  祂同樣要受這些迫害和拒絕?
[00:08:59.840 --> 00:09:00.680]  我想說
[00:09:00.680 --> 00:09:04.000]  對於我們猶太人來說
[00:09:04.000 --> 00:09:08.080]  摩西是要我們等候一位像祂那樣的先知
[00:09:08.080 --> 00:09:10.600]  而馬拉基先知
[00:09:10.600 --> 00:09:16.200]  在預言上帝在幕後的作為成就之前
[00:09:16.200 --> 00:09:20.040]  就會好像有一位以利亞的先知來到
[00:09:20.040 --> 00:09:23.600]  為主作預備
[00:09:23.600 --> 00:09:27.560]  但是現在耶穌跟他們聊天
[00:09:27.560 --> 00:09:33.880]  難道他們在說耶穌侍奉的目的
[00:09:33.880 --> 00:09:38.440]  就是要承傳先知的傳統?
[00:09:38.440 --> 00:09:44.000]  這個不單只是對以色列幕後實現的警戒
[00:09:44.000 --> 00:09:50.720]  也是上帝對全人類在幕後作為的實現
[00:09:50.720 --> 00:09:54.200]  我也很想知道答案
[00:09:54.200 --> 00:09:57.400]  可惜當時已經很晚了
[00:09:57.400 --> 00:09:59.440]  我們也有點累
[00:09:59.440 --> 00:10:02.160]  還開始打瞌睡
[00:10:02.160 --> 00:10:04.480]  所以我們根本聽不到
[00:10:04.480 --> 00:10:08.080]  耶穌跟他們對話的內容
[00:10:08.080 --> 00:10:11.600]  雖然我聽不到他們說話的內容
[00:10:11.600 --> 00:10:15.880]  但我們可以在半夢半醒當中
[00:10:15.880 --> 00:10:19.480]  都可以及時看到耶穌的榮光
[00:10:19.480 --> 00:10:24.120]  這一幕我們真的又害怕又懼怕
[00:10:24.120 --> 00:10:27.000]  不知道該說什麼
[00:10:27.000 --> 00:10:29.520]  於是我就向耶穌說
[00:10:29.520 --> 00:10:32.080]  「拉比,我們在這裡真好了」
[00:10:32.080 --> 00:10:34.000]  「可以搭三座棚」
[00:10:34.000 --> 00:10:39.920]  「一座為你,一座為摩西,一座為以利亞」
[00:10:39.920 --> 00:10:44.240]  大家有沒有覺得為什麼我會稱耶穌為拉比
[00:10:44.240 --> 00:10:49.960]  是一位偉大尊敬的老師呢?
[00:10:49.960 --> 00:10:51.960]  事實證明
[00:10:51.960 --> 00:10:56.920]  當時我真的未完全了解耶穌是誰
[00:10:56.920 --> 00:11:02.440]  也不是很清楚基督究竟是什麼意思
[00:11:02.440 --> 00:11:05.320]  我相信如果你們在現場
[00:11:05.320 --> 00:11:09.680]  可能你們什麼都不會說
[00:11:09.680 --> 00:11:13.760]  但我覺得我們三個在這裡真好
[00:11:13.760 --> 00:11:14.720]  好是什麼呢?
[00:11:14.720 --> 00:11:18.440]  因為在神國能力彰顯的時候
[00:11:18.440 --> 00:11:23.560]  我們可以見證耶穌榮耀的變相
[00:11:23.560 --> 00:11:26.160]  而且也有機會讓我們三個
[00:11:26.160 --> 00:11:31.640]  可以服侍這三位這麼重要的人物
[00:11:31.640 --> 00:11:32.880]  所以我在想
[00:11:32.880 --> 00:11:35.120]  我怎樣都要做點事
[00:11:35.120 --> 00:11:38.760]  所以我就建議不如搭三座棚
[00:11:38.760 --> 00:11:44.520]  這個棚字是說到「帳棚庇護所」的意思
[00:11:44.520 --> 00:11:48.080]  你知道在山野裡
[00:11:48.080 --> 00:11:50.480]  我們怎樣都需要保護
[00:11:50.480 --> 00:11:54.920]  不需要暴露在空曠的山野上
[00:11:54.920 --> 00:11:59.280]  而這個充滿榮耀驚喜的時候
[00:11:59.280 --> 00:12:01.680]  我也很想多留一會
[00:12:01.680 --> 00:12:05.600]  順便可以了解摩西、以利亞
[00:12:05.600 --> 00:12:08.360]  和耶穌見面的意義
[00:12:08.360 --> 00:12:10.360]  我不知道你想不想
[00:12:10.360 --> 00:12:13.200]  但我就很想
[00:12:13.200 --> 00:12:17.160]  在驚雲未定亂出主意之後
[00:12:17.160 --> 00:12:19.360]  我突然間見到一朵雲
[00:12:19.360 --> 00:12:22.280]  遮蓋籠罩著我們
[00:12:22.280 --> 00:12:24.480]  我還聽到一把聲音
[00:12:24.480 --> 00:12:27.200]  在雲裡面發出來的
[00:12:27.200 --> 00:12:31.280]  這個情景很面善
[00:12:31.280 --> 00:12:32.880]  我記起了
[00:12:32.880 --> 00:12:35.680]  就好像摩西在西乃山
[00:12:35.680 --> 00:12:38.760]  上帝在雲中發出聲音
[00:12:38.760 --> 00:12:41.960]  呼召摩西一樣的情景
[00:12:41.960 --> 00:12:44.440]  「說是遲,那是快」
[00:12:44.440 --> 00:12:47.440]  我就聽到上帝發出的命令
[00:12:47.440 --> 00:12:52.320]  「這是我的愛子,你們要聽他」
[00:12:52.320 --> 00:12:55.880]  上帝命令我們要聽從耶穌的教導
[00:12:55.880 --> 00:13:00.520]  聽從是指導要理解耶穌的說話之後
[00:13:00.520 --> 00:13:03.000]  並且要服從祂
[00:13:03.000 --> 00:13:07.480]  要按照祂的旨意而行動
[00:13:07.480 --> 00:13:13.880]  並不是體貼我的意思
[00:13:13.880 --> 00:13:18.080]  我當頭好像被人家
[00:13:18.080 --> 00:13:20.800]  打了一下
[00:13:20.800 --> 00:13:23.960]  我仍然以自己的喜好先行
[00:13:23.960 --> 00:13:27.520]  以為在這裡真好就足夠
[00:13:27.520 --> 00:13:30.320]  我被自己的無知掩蓋
[00:13:30.320 --> 00:13:32.880]  忘記了耶穌降世的目的
[00:13:32.880 --> 00:13:37.040]  是要完成上帝的旨意
[00:13:37.040 --> 00:13:37.880]  在這一刻
[00:13:37.880 --> 00:13:40.880]  上帝向我們發出的命令
[00:13:40.880 --> 00:13:42.880]  親自向我們證明
[00:13:42.880 --> 00:13:48.560]  肯定耶穌和祂是一個很親密父子的關係
[00:13:48.560 --> 00:13:50.680]  耶穌不單只是尼塞亞
[00:13:50.680 --> 00:13:52.280]  也是神子
[00:13:52.280 --> 00:13:54.240]  祂有雙重的身份
[00:13:54.240 --> 00:14:02.440]  而變相更加證明祂是滿有神聖的神子
[00:14:02.440 --> 00:14:07.840]  當我仍然在思想這一串震撼的時候
[00:14:07.840 --> 00:14:10.760]  忽然之間我們四周看著
[00:14:10.760 --> 00:14:13.960]  聲音停止了
[00:14:13.960 --> 00:14:15.600]  真是神奇
[00:14:15.600 --> 00:14:19.640]  以利亞和摩西來得快
[00:14:19.640 --> 00:14:21.640]  走得更快
[00:14:21.640 --> 00:14:25.080]  只見耶穌和我們一起
[00:14:25.080 --> 00:14:31.600]  難道以往透過摩西、以利亞、先知等等的啟示
[00:14:31.600 --> 00:14:33.600]  現在就要被耶穌
[00:14:33.600 --> 00:14:38.520]  向我們所啟示的東西取代?
[00:14:38.520 --> 00:14:44.240]  所以上帝就要我們聽耶穌的教導
[00:14:44.240 --> 00:14:47.120]  現在我明白了
[00:14:47.120 --> 00:14:49.400]  耶穌帶我們上山的原因
[00:14:49.400 --> 00:14:54.200]  不是因為我們緊密關係這麼簡單
[00:14:54.200 --> 00:14:58.600]  目的是糾正我們對耶穌的一知半解
[00:14:58.600 --> 00:15:02.920]  耶穌將自己的神聖一面顯露出來
[00:15:02.920 --> 00:15:04.920]  兼顧我們的信心
[00:15:04.920 --> 00:15:11.480]  預備我們將來接受祂的差遣
[00:15:11.480 --> 00:15:14.760]  給我們的使命
[00:15:14.760 --> 00:15:17.880]  往後我也因為這一次的經歷
[00:15:17.880 --> 00:15:20.600]  我確信舊約的預言
[00:15:20.600 --> 00:15:23.760]  耶穌再來是真確的事實
[00:15:23.760 --> 00:15:26.960]  那些盼望是真的,弟兄姊妹
[00:15:26.960 --> 00:15:31.440]  因為我們已經見證了主的榮耀
[00:15:31.440 --> 00:15:35.080]  神聖的一面
[00:15:35.080 --> 00:15:38.880]  但是我真的很慚愧
[00:15:38.880 --> 00:15:47.320]  時常魯莽衝動亂出旨意
[00:15:47.320 --> 00:15:50.760]  當我看到彼得的反思的時候
[00:15:50.760 --> 00:15:53.440]  我不期然想起我自己
[00:15:53.440 --> 00:15:57.360]  我自己在石油公司工作了十年
[00:15:57.360 --> 00:16:01.520]  人工高,福利好,同事又夾賭
[00:16:01.520 --> 00:16:05.600]  正如彼得說的,這類真好
[00:16:05.600 --> 00:16:10.320]  誰知遇到金融風暴,公司倒閉
[00:16:10.320 --> 00:16:14.240]  欠薪失業,接種而來
[00:16:14.240 --> 00:16:16.640]  在六年間我轉了七份工
[00:16:16.640 --> 00:16:19.080]  當時我向神抱怨
[00:16:19.080 --> 00:16:22.760]  為什麼不讓我繼續這類真好
[00:16:22.760 --> 00:16:27.200]  我的眼光只看到面前的需要
[00:16:27.200 --> 00:16:29.760]  直至我成為了傳道人
[00:16:29.760 --> 00:16:34.960]  我才發現主為我預備的工作經驗
[00:16:34.960 --> 00:16:37.160]  擴闊了我的眼界
[00:16:37.160 --> 00:16:41.040]  讓我在牧羊上可以容易與人同行
[00:16:41.040 --> 00:16:42.520]  我更加明白
[00:16:42.520 --> 00:16:48.200]  體恤弟兄姊妹的困難、軟弱和限制
[00:16:48.200 --> 00:16:49.240]  弟兄姊妹
[00:16:49.240 --> 00:16:54.880]  如果我們只停留在這類真好
[00:16:54.880 --> 00:16:58.080]  會帶來什麼結果呢?
[00:16:58.080 --> 00:17:02.520]  我們不僅看不到神覺彰顯的能力
[00:17:02.520 --> 00:17:07.760]  只會滿足於現在的苦俗
[00:17:07.760 --> 00:17:12.760]  忘記了使萬民作門徒的大使命
[00:17:12.760 --> 00:17:16.920]  我們在屬靈上是核子
[00:17:16.920 --> 00:17:19.240]  我們看不到
[00:17:19.240 --> 00:17:21.080]  我曾經聽過有人說
[00:17:21.080 --> 00:17:24.560]  這類真好不要搞那麼多
[00:17:24.560 --> 00:17:26.560]  不用去做社官
[00:17:26.560 --> 00:17:30.480]  直堂、短宣統統不用做
[00:17:30.480 --> 00:17:31.880]  又有些人說
[00:17:31.880 --> 00:17:33.480]  我什麼都不懂
[00:17:33.480 --> 00:17:35.200]  讓其他人做吧
[00:17:35.200 --> 00:17:37.480]  現在多好
[00:17:37.480 --> 00:17:42.280]  接著他們就很悠閒地坐在這裡
[00:17:42.280 --> 00:17:45.200]  沒有意象、沒有生命
[00:17:45.200 --> 00:17:47.640]  好像一潭死水般
[00:17:47.640 --> 00:17:50.840]  漸漸枯乾
[00:17:50.840 --> 00:17:54.920]  移民潮令香港的工人減少
[00:17:54.920 --> 00:17:59.480]  同樣令到教會侍奉人員都缺少
[00:17:59.480 --> 00:18:03.920]  我們是否仍然等著別人來服侍我們呢?
[00:18:03.920 --> 00:18:05.640]  仍然坐在這裡
[00:18:05.640 --> 00:18:07.560]  這類真好
[00:18:07.560 --> 00:18:09.240]  我們看不看到
[00:18:09.240 --> 00:18:14.240]  團契、教會、社區、世界的需要
[00:18:14.240 --> 00:18:16.920]  我們很需要接棒人
[00:18:16.920 --> 00:18:19.040]  承擔使命
[00:18:19.040 --> 00:18:22.720]  當我們享受這類真好的時候
[00:18:22.720 --> 00:18:24.600]  我們都要起來
[00:18:24.600 --> 00:18:27.160]  我們不要再等別人服侍
[00:18:27.160 --> 00:18:28.760]  而是坐言起行
[00:18:28.760 --> 00:18:30.120]  下定決心
[00:18:30.120 --> 00:18:36.520]  立即行動回應神
[00:18:36.520 --> 00:18:39.600]  如果在座當中的你
[00:18:39.600 --> 00:18:41.960]  已經起來服侍神
[00:18:41.960 --> 00:18:43.920]  我為你們感恩
[00:18:43.920 --> 00:18:46.800]  繼續為神國的努力
[00:18:46.800 --> 00:18:49.320]  不要停止
[00:18:49.320 --> 00:18:53.640]  不要停止
[00:18:53.640 --> 00:18:57.040]  我們又再看彼得
[00:18:57.040 --> 00:19:00.120]  他又怎樣面對來如風
[00:19:00.120 --> 00:19:03.440]  去如閃電的啟示呢?
[00:19:03.440 --> 00:19:04.560]  是的
[00:19:04.560 --> 00:19:08.320]  當時我真的不知道怎樣形容我的心情
[00:19:08.320 --> 00:19:11.960]  雖然我面對現在這個景象
[00:19:11.960 --> 00:19:13.960]  是充滿了盼望
[00:19:13.960 --> 00:19:16.440]  但我仍然很矛盾
[00:19:16.440 --> 00:19:20.120]  仍然有不明白的地方
[00:19:20.120 --> 00:19:22.880]  當我們開始下山的時候
[00:19:22.880 --> 00:19:24.720]  耶穌就命令我們
[00:19:24.720 --> 00:19:27.200]  人子說:沒有從死裡復活
[00:19:27.200 --> 00:19:32.320]  你們不要將所看見的告訴人
[00:19:32.320 --> 00:19:34.440]  可能你們都會奇怪
[00:19:34.440 --> 00:19:36.680]  為什麼不可以將看到的啟示
[00:19:36.680 --> 00:19:40.040]  跟別人去分享
[00:19:40.040 --> 00:19:41.400]  說真的
[00:19:41.400 --> 00:19:42.800]  那一刻
[00:19:42.800 --> 00:19:46.840]  我們仍然未能完全明白
[00:19:46.840 --> 00:19:50.120]  了解耶穌的說話含義
[00:19:50.120 --> 00:19:53.520]  如果還要跟別人說的時候
[00:19:53.520 --> 00:19:55.960]  我都不知道怎樣說
[00:19:55.960 --> 00:19:57.120]  重點是
[00:19:57.120 --> 00:20:00.240]  耶穌必須從死裡復活之後
[00:20:00.240 --> 00:20:02.680]  我們才明白
[00:20:02.680 --> 00:20:05.680]  而且今天耶穌所說的復活
[00:20:05.680 --> 00:20:07.640]  跟以往祂所說
[00:20:07.640 --> 00:20:09.520]  眾所周知的
[00:20:09.520 --> 00:20:11.160]  末後所發生
[00:20:11.160 --> 00:20:13.160]  從死裡復活的
[00:20:13.160 --> 00:20:15.160]  不一樣
[00:20:15.160 --> 00:20:17.360]  因為我們在變相當中
[00:20:17.360 --> 00:20:18.560]  可以預見
[00:20:18.560 --> 00:20:21.440]  耶穌尼塞亞統治的榮耀
[00:20:21.440 --> 00:20:23.440]  這個現象
[00:20:23.440 --> 00:20:28.240]  是我們從來都沒有見過的
[00:20:28.240 --> 00:20:32.800]  後來當我寫彼得後書一章十六節
[00:20:32.800 --> 00:20:34.280]  經文這樣說
[00:20:34.280 --> 00:20:37.840]  我們從前將我們主耶穌基督的大能
[00:20:37.840 --> 00:20:40.720]  和他降臨的事告訴你們
[00:20:40.720 --> 00:20:44.080]  並不是隨從乖巧列祖的虛言
[00:20:44.080 --> 00:20:47.520]  乃是親眼見過他的威榮
[00:20:47.520 --> 00:20:51.600]  他從父神得尊貴榮耀的時候
[00:20:51.600 --> 00:20:55.920]  從極大榮光之中有聲音出來向他說
[00:20:55.920 --> 00:20:58.000]  「這是我的愛子
[00:20:58.000 --> 00:21:01.160]  我所喜悅的」
[00:21:01.160 --> 00:21:03.920]  我可以肯定跟大家說
[00:21:03.920 --> 00:21:07.240]  主耶穌基督的大能和祂降臨的事
[00:21:07.240 --> 00:21:10.200]  是真實無誤
[00:21:10.200 --> 00:21:14.000]  而且祂必須在祂受苦
[00:21:14.000 --> 00:21:16.000]  死亡復活之後
[00:21:16.000 --> 00:21:21.400]  才成為榮耀的尼塞亞
[00:21:21.400 --> 00:21:27.800]  可惜當時的我不是太明白
[00:21:27.800 --> 00:21:30.880]  而且對於我們猶太人來說
[00:21:30.880 --> 00:21:34.880]  我們對尼塞亞是帶著一份期望
[00:21:34.880 --> 00:21:39.440]  我們期望尼塞亞可以幫我們打敗羅馬政府
[00:21:39.440 --> 00:21:42.360]  再一次復興以色列
[00:21:42.360 --> 00:21:45.840]  和現在耶穌所說的
[00:21:45.840 --> 00:21:49.680]  落差實在太大了
[00:21:49.680 --> 00:21:52.720]  我們三個只可以將耶穌的說話
[00:21:52.720 --> 00:21:54.960]  記在心上
[00:21:54.960 --> 00:22:00.360]  但仍然不能夠除去我們的疑慮
[00:22:00.360 --> 00:22:03.600]  所以我們就在爭論討論
[00:22:03.600 --> 00:22:09.600]  究竟什麼是從死裡復活的含義?
[00:22:09.600 --> 00:22:14.600]  是什麼意思呢?
[00:22:14.600 --> 00:22:17.280]  在我們的傳統教導裡面
[00:22:17.280 --> 00:22:19.400]  末日復活對我們來說
[00:22:19.400 --> 00:22:21.560]  當然不是問題
[00:22:21.560 --> 00:22:24.600]  因為在《但義理書》的十二章提過
[00:22:24.600 --> 00:22:28.320]  死人復活是發生在末世的
[00:22:28.320 --> 00:22:30.680]  到末世的時候
[00:22:30.680 --> 00:22:32.960]  墳墓就會打開
[00:22:32.960 --> 00:22:34.840]  死人先復活
[00:22:34.840 --> 00:22:37.240]  接受最後的審判
[00:22:37.240 --> 00:22:40.520]  而在《皇下》的四章也曾經記載
[00:22:40.520 --> 00:22:44.320]  有人從死裡甦醒的事
[00:22:44.320 --> 00:22:48.440]  但和耶穌這裡所說的不同
[00:22:48.440 --> 00:22:50.680]  所以我們認為
