
[00:00:00.000 --> 00:00:03.680]  今天很想說關於近年
[00:03:08.320 --> 00:03:09.280]  哦
[00:03:09.280 --> 00:03:10.520]  相對比較少數
[00:03:10.520 --> 00:03:13.440]  我相信在座的都是幸福的弟兄姊妹
[00:03:13.440 --> 00:03:15.680]  其實人生總有很多困難
[00:03:15.680 --> 00:03:17.200]  很多的逆境
[00:03:17.200 --> 00:03:19.680]  今天很想跟大家一起去看
[00:03:19.680 --> 00:03:21.080]  撒加利亞書
[00:03:21.080 --> 00:03:22.360]  這個小仙之書
[00:03:22.640 --> 00:03:23.520]  它讓我們看到
[00:03:23.520 --> 00:03:26.400]  原來逆境有時候也會令我們遠離上帝
[00:03:26.400 --> 00:03:29.360]  有時候也會令我們信上帝不過
[00:03:29.360 --> 00:03:31.680]  但是上帝給我們一些出路
[00:03:31.680 --> 00:03:33.480]  我們一起去看撒加利亞書
[00:03:33.480 --> 00:03:35.960]  一章一到十七節
[00:03:35.960 --> 00:03:38.280]  我想跟大家去讀
[00:03:38.280 --> 00:03:40.480]  一章一到六節
[00:03:40.480 --> 00:03:41.440]  是不是大家都看到了?
[00:03:41.440 --> 00:03:41.960]  好
[00:03:41.960 --> 00:03:43.720]  我們一起去讀這六節
[00:03:43.720 --> 00:03:44.240]  預備
[00:03:44.240 --> 00:03:44.600]  一
[00:03:44.600 --> 00:03:44.920]  二
[00:03:44.920 --> 00:03:45.360]  三
[00:03:45.360 --> 00:03:48.320]  大樓侍王第二年八月
[00:03:48.320 --> 00:03:51.880]  耶華的話臨到亦多的孫子
[00:03:52.240 --> 00:03:55.640]  比利加的兒子撒加利亞先知說
[00:03:55.640 --> 00:03:59.800]  耶華曾向你們祖先大發烈怒
[00:03:59.800 --> 00:04:02.040]  你要對以色列人說
[00:04:02.040 --> 00:04:04.720]  萬君之耶華如此說
[00:04:04.720 --> 00:04:06.960]  你們要轉向我
[00:04:06.960 --> 00:04:09.600]  這是萬君之耶華說的
[00:04:09.600 --> 00:04:11.840]  我就轉向你們
[00:04:11.840 --> 00:04:14.640]  這是萬君之耶華說的
[00:04:14.640 --> 00:04:17.840]  不要效法你們的祖先
[00:04:17.840 --> 00:04:21.040]  從前的先知呼叫他們說
[00:04:21.480 --> 00:04:23.720]  萬君之耶華如此說
[00:04:23.720 --> 00:04:27.680]  當迴轉離開你們的惡道惡行
[00:04:27.680 --> 00:04:31.200]  他們卻不聽也不信從我
[00:04:31.200 --> 00:04:33.200]  這是耶華說的
[00:04:33.200 --> 00:04:35.960]  你們的祖先在哪裡呢?
[00:04:35.960 --> 00:04:39.280]  那些先知能永遠存活嗎?
[00:04:39.280 --> 00:04:42.200]  然而我的言語和律例
[00:04:42.200 --> 00:04:46.120]  就是我所吩咐我僕人眾先知的
[00:04:46.120 --> 00:04:49.120]  豈不臨到你們的祖先嗎?
[00:04:49.600 --> 00:04:51.600]  他們就迴轉說
[00:04:51.600 --> 00:04:56.160]  萬君之耶華定義按我們的所作所為
[00:04:56.160 --> 00:04:57.520]  對待我們
[00:04:57.520 --> 00:05:00.320]  他也已經照樣行了
[00:05:00.320 --> 00:05:01.920]  我們一起去祈禱
[00:05:01.920 --> 00:05:03.520]  親愛的天父
[00:05:03.520 --> 00:05:07.160]  我們感謝你今天給我們寶貴的經文
[00:05:07.160 --> 00:05:11.720]  撒加利亞先知留下了很重要的訓練
[00:05:11.720 --> 00:05:13.440]  求你讓在座的
[00:05:13.440 --> 00:05:14.920]  說的聽的
[00:05:14.920 --> 00:05:16.920]  都一同受教
[00:05:16.920 --> 00:05:19.480]  謹記你給我們的教誨
[00:05:20.000 --> 00:05:21.280]  在我們的人生路上
[00:05:21.280 --> 00:05:22.480]  我們緊緊跟隨你
[00:05:22.480 --> 00:05:24.160]  奉耶穌基督聖名祈求
[00:05:24.160 --> 00:05:25.040]  阿們
[00:05:25.040 --> 00:05:26.840]  好了,第一節我想問
[00:05:26.840 --> 00:05:28.920]  撒加利亞書你有沒有看過?
[00:05:28.920 --> 00:05:31.520]  有看過的都舉手
[00:05:31.520 --> 00:05:32.880]  很多人看過
[00:05:32.880 --> 00:05:34.480]  那我不用說得這麼複雜
[00:05:34.480 --> 00:05:35.600]  那個背景
[00:05:35.600 --> 00:05:39.120]  其實第一章一節
[00:05:39.120 --> 00:05:43.120]  裡面說了大樓侍王第二年八月
[00:05:43.120 --> 00:05:45.440]  這一句已經讓我們知道
[00:05:45.440 --> 00:05:49.280]  撒加利亞先知收到上帝的信息的時代
[00:05:49.440 --> 00:05:52.480]  其實大約是主前522年左右
[00:05:52.480 --> 00:05:54.760]  那時候發生什麼事呢?
[00:05:54.760 --> 00:05:57.600]  其實以色列國已經分裂
[00:05:57.600 --> 00:05:58.920]  而且已經亡國了
[00:05:58.920 --> 00:06:02.920]  分裂成為北國和南國都相繼亡國
[00:06:02.920 --> 00:06:06.440]  其實亡國了接近五十多六十年
[00:06:06.440 --> 00:06:07.360]  在那個時候
[00:06:07.360 --> 00:06:10.440]  但是在大樓侍王之前
[00:06:10.440 --> 00:06:11.560]  有一個皇帝
[00:06:11.560 --> 00:06:13.480]  我們以前譯作古烈
[00:06:13.480 --> 00:06:16.160]  或者現在新譯叫居老侍王
[00:06:16.160 --> 00:06:19.120]  在主前536年
[00:06:19.280 --> 00:06:23.120]  即是大約撒加利亞先知之前十幾年的時候
[00:06:23.120 --> 00:06:25.320]  他忽然間上帝感動他
[00:06:25.320 --> 00:06:32.040]  他開綠燈讓以色列人回到耶路撒冷重建聖殿
[00:06:32.040 --> 00:06:33.960]  而且很順利
[00:06:33.960 --> 00:06:35.520]  不單止給錢
[00:06:35.520 --> 00:06:40.480]  還讓他們拿回以前聖殿裡面的物資
[00:06:40.480 --> 00:06:42.120]  回到耶路撒冷
[00:06:42.120 --> 00:06:43.760]  一切都很順利
[00:06:43.760 --> 00:06:45.280]  不過好景不常
[00:06:45.280 --> 00:06:47.360]  當他們浩浩蕩蕩
[00:06:47.760 --> 00:06:50.560]  一路出發重建之後
[00:06:50.560 --> 00:06:52.560]  打算一下有沒有敵人搞擾
[00:06:52.560 --> 00:06:55.440]  結果真的有敵人搞擾
[00:06:55.440 --> 00:06:59.520]  特別是住在耶路撒冷一些的原居民
[00:06:59.520 --> 00:07:01.960]  那些原居民是外邦人
[00:07:01.960 --> 00:07:05.800]  他們做了很多方法去嚇以色列人
[00:07:05.800 --> 00:07:08.760]  甚至上書給新的皇帝
[00:07:08.760 --> 00:07:12.160]  告訴他們以色列人的重建是不合法的
[00:07:12.160 --> 00:07:16.080]  以至聖殿的重建就停止
[00:07:16.520 --> 00:07:18.760]  一停止就十幾年了
[00:07:18.760 --> 00:07:20.120]  我想問你
[00:07:20.120 --> 00:07:25.000]  如果你是有份重建的那班以色列人
[00:07:25.000 --> 00:07:27.080]  本來浩浩蕩蕩出發的
[00:07:27.080 --> 00:07:27.880]  很開心
[00:07:27.880 --> 00:07:29.520]  忽然間停工了
[00:07:29.520 --> 00:07:31.320]  你有什麼心情呢?
[00:07:31.320 --> 00:07:36.200]  我聽到你有憂愁
[00:07:36.200 --> 00:07:38.680]  十幾年了
[00:07:38.680 --> 00:07:40.080]  你會有什麼感受呢?
[00:07:40.080 --> 00:07:44.280]  會不會已經忘記了重建這件事呢?
[00:07:44.840 --> 00:07:46.480]  可能已經丟淡了
[00:07:46.480 --> 00:07:47.680]  有些人說不會
[00:07:47.680 --> 00:07:49.680]  突然間很緊守地覺得不會
[00:07:49.680 --> 00:07:52.920]  有些人可能慢慢過他們自己的生活
[00:07:52.920 --> 00:07:54.120]  而且剛才說過
[00:07:54.120 --> 00:07:56.640]  有些敵人環繞著他們
[00:07:56.640 --> 00:07:58.080]  可能這十幾年
[00:07:58.080 --> 00:08:01.640]  他們心裡都活在一個不安的情況下
[00:08:01.640 --> 00:08:02.680]  在這個時候
[00:08:02.680 --> 00:08:06.640]  你猜想上帝派撒加利亞先知跟他們說什麼呢?
[00:08:06.640 --> 00:08:11.360]  上帝派撒加利亞先知不是去嚇以色列人
[00:08:11.360 --> 00:08:13.400]  是去警告他們
[00:08:14.400 --> 00:08:15.720]  上帝對他們做了一個警告
[00:08:15.720 --> 00:08:17.320]  在第二、第三節說了
[00:08:17.320 --> 00:08:20.960]  耶和華曾經向你們的祖先大法列路
[00:08:20.960 --> 00:08:23.720]  相反也說了一個命令
[00:08:23.720 --> 00:08:25.400]  那個命令是
[00:08:25.400 --> 00:08:28.080]  你們要轉向我
[00:08:28.080 --> 00:08:30.760]  我就轉向你們
[00:08:30.760 --> 00:08:32.000]  大家留意
[00:08:32.000 --> 00:08:36.000]  「這是萬鈞之耶和華如此說」的表達
[00:08:36.000 --> 00:08:37.760]  是重複出現了幾次
[00:08:37.760 --> 00:08:38.720]  就是說
[00:08:38.720 --> 00:08:42.400]  上帝這個警告是很嚴肅的
[00:08:42.400 --> 00:08:44.000]  你們一定要聽
[00:08:44.480 --> 00:08:47.200]  而且「轉向」這個字是命令
[00:08:47.200 --> 00:08:49.280]  就是說以色列人不能選擇
[00:08:49.280 --> 00:08:50.800]  你現在就要聽
[00:08:50.800 --> 00:08:53.800]  「轉向」這個字怎麼解釋呢?
[00:08:53.800 --> 00:08:57.000]  「轉向」這個字直接譯為「回頭」
[00:08:57.000 --> 00:09:02.080]  「回頭」的意思就是他們已經偏離了上帝的道路
[00:09:02.080 --> 00:09:03.920]  可能我們心裡會想
[00:09:03.920 --> 00:09:06.280]  那些以色列人不是被人搞著嗎?
[00:09:06.280 --> 00:09:09.160]  他們重建是被敵人搞擾
[00:09:09.160 --> 00:09:11.200]  以至他們不可以繼續重建
[00:09:11.480 --> 00:09:14.760]  為什麼他們偏離了上帝的道路呢?
[00:09:14.760 --> 00:09:16.680]  如果我們多看一點
[00:09:16.680 --> 00:09:19.480]  另一本書的《以色列記》的記載
[00:09:19.480 --> 00:09:21.120]  我們會知道多一點
[00:09:21.120 --> 00:09:24.880]  我讀給大家聽
[00:09:24.880 --> 00:09:29.320]  這是大樓侍王之前那段時間
[00:09:29.320 --> 00:09:30.680]  以色列人面對什麼事
[00:09:30.680 --> 00:09:34.960]  《以色列記》四章四到六節和二十四節這樣說
[00:09:34.960 --> 00:09:36.040]  那個地的人
[00:09:36.040 --> 00:09:38.280]  就是在耶路撒冷附近的外邦人
[00:09:38.280 --> 00:09:40.960]  就在猶大百姓建造的時候
[00:09:40.960 --> 00:09:42.960]  令他們的手發軟
[00:09:42.960 --> 00:09:44.240]  擾亂他們
[00:09:44.240 --> 00:09:46.440]  由波斯王居老士年間
[00:09:46.440 --> 00:09:49.960]  直到波斯王大樓侍在位的時候
[00:09:49.960 --> 00:09:52.440]  那些人賄賂謀事
[00:09:52.440 --> 00:09:54.240]  要破壞他們的計劃
[00:09:54.240 --> 00:09:56.800]  阿哈徐魯就是另一個皇帝
[00:09:56.800 --> 00:09:58.160]  在位的時候
[00:09:58.160 --> 00:10:00.320]  他的國度剛剛開始的時候
[00:10:00.320 --> 00:10:05.400]  這一班人又上書控告猶大和耶路撒冷的居民
[00:10:05.400 --> 00:10:07.120]  於是第二十四節
[00:10:07.880 --> 00:10:11.200]  在耶路撒冷神殿的工程就停止了
[00:10:11.200 --> 00:10:14.480]  直到波斯王大樓侍第二年
[00:10:14.480 --> 00:10:17.880]  我想問一個觀察題
[00:10:17.880 --> 00:10:19.480]  這裡有幾節經文
[00:10:19.480 --> 00:10:21.760]  大致我們會看到
[00:10:21.760 --> 00:10:24.600]  重建聖殿的工程是停止了
[00:10:24.600 --> 00:10:26.800]  我想問大家觀察這幾節經文
[00:10:26.800 --> 00:10:29.240]  是神叫以色列人停止
[00:10:29.240 --> 00:10:31.240]  還是周圍的人
[00:10:31.240 --> 00:10:33.600]  搞擾他們令他們停止
[00:10:33.600 --> 00:10:35.520]  你試下留意
[00:10:35.960 --> 00:10:38.640]  有沒有留意到其中一個重點說了
[00:10:38.640 --> 00:10:40.200]  為什麼他們會停手
[00:10:40.200 --> 00:10:42.200]  我都報告給大家看了
[00:10:42.200 --> 00:10:45.880]  有沒有留意第四節
[00:10:45.880 --> 00:10:50.520]  第四節是那些人搞擾他們令他們的手發軟
[00:10:50.520 --> 00:10:52.560]  其實我想強調
[00:10:52.560 --> 00:10:54.080]  那些重建的以色列人
[00:10:54.080 --> 00:10:55.160]  在那一刻
[00:10:55.160 --> 00:10:57.360]  因為這些敵人的搞擾
[00:10:57.360 --> 00:10:59.760]  他們怕這些敵人的手
[00:10:59.760 --> 00:11:01.560]  多於上帝
[00:11:01.560 --> 00:11:03.760]  他們信不信
[00:11:03.760 --> 00:11:07.480]  他們信不過上帝的保守
[00:11:07.480 --> 00:11:09.480]  所以他們自動跪下了
[00:11:09.480 --> 00:11:10.760]  停工
[00:11:10.760 --> 00:11:14.680]  那又關以色列的先祖什麼事呢
[00:11:14.680 --> 00:11:18.040]  剛才不是說警告一開始已經說了
[00:11:18.040 --> 00:11:18.960]  第二節
[00:11:18.960 --> 00:11:23.240]  耶和華曾經向你們的祖先大發烈怒
[00:11:23.240 --> 00:11:29.040]  第四節又叫他們不要效法他們的祖先
[00:11:29.040 --> 00:11:32.640]  後面說過萬君子耶和華這樣說
[00:11:32.640 --> 00:11:35.200]  神曾經派以前的先知
[00:11:35.200 --> 00:11:37.840]  即是向著他們先祖的先知
[00:11:37.840 --> 00:11:38.840]  去警告他們
[00:11:38.840 --> 00:11:42.360]  同樣叫他們回頭離開什麼
[00:11:42.360 --> 00:11:45.240]  他們的惡道惡行
[00:11:45.240 --> 00:11:46.840]  大家記不記得
[00:11:46.840 --> 00:11:48.840]  我們之前五堂
[00:11:48.840 --> 00:11:51.320]  不是和大家一起去查摩西五經
[00:11:51.320 --> 00:11:54.000]  特別一系列查過《生命記》
[00:11:54.000 --> 00:11:56.000]  《生命記》的重點
[00:11:56.000 --> 00:11:59.080]  如果你認真讀過《成卷生命記》
[00:11:59.720 --> 00:12:04.560]  上帝藉著摩西頒佈了關乎以色列民生死
[00:12:04.560 --> 00:12:06.560]  禍福的命令給他們
[00:12:06.560 --> 00:12:07.920]  上帝警告他們
[00:12:07.920 --> 00:12:10.160]  如果他們進入迦南地
[00:12:10.160 --> 00:12:12.360]  有了自己的國家之後
[00:12:12.360 --> 00:12:15.880]  他們仍然聽上帝的話
[00:12:15.880 --> 00:12:19.320]  以上帝為他們獨一的真神
[00:12:19.320 --> 00:12:22.160]  不依靠神以愛其他的東西
[00:12:22.160 --> 00:12:24.680]  他們在迦南地可以怎樣
[00:12:24.680 --> 00:12:25.960]  可以長久
[00:12:26.600 --> 00:12:27.600]  相反
[00:12:27.600 --> 00:12:30.040]  如果他們拜偶像
[00:12:30.040 --> 00:12:31.800]  即是信不過上帝
[00:12:31.800 --> 00:12:33.520]  上帝會將他們像西米一樣
[00:12:33.520 --> 00:12:35.520]  篩到不同的地方
[00:12:35.520 --> 00:12:39.480]  結果這班以色列人的先祖
[00:12:39.480 --> 00:12:42.120]  他們進入迦南地之後
[00:12:42.120 --> 00:12:43.480]  建立了自己的國家
[00:12:43.480 --> 00:12:44.920]  大家讀過以前
[00:12:44.920 --> 00:12:46.320]  列王紀上下
[00:12:46.320 --> 00:12:47.120]  或者
[00:12:47.120 --> 00:12:49.440]  《十五義記》上下的歷史
[00:12:49.440 --> 00:12:51.160]  我們都會記得
[00:12:51.160 --> 00:12:54.160]  以色列人的先祖結果有沒有拜偶像
[00:12:55.040 --> 00:12:57.480]  他們有拜偶像的原因是什麼呢
[00:12:57.480 --> 00:13:00.680]  某程度上是信上帝不過
[00:13:00.680 --> 00:13:04.520]  因為迦南地是一個需要雨水的地方
[00:13:04.520 --> 00:13:05.440]  他們進入迦南地
[00:13:05.440 --> 00:13:08.240]  可能覺得只依靠上帝不夠
[00:13:08.240 --> 00:13:10.800]  就跟隨當地的外邦人
[00:13:10.800 --> 00:13:13.360]  去拜雨水神
[00:13:13.360 --> 00:13:16.880]  希望多些保守
[00:13:16.880 --> 00:13:20.400]  以至上帝最後懲罰他們
[00:13:20.400 --> 00:13:23.200]  讓他們先後亡國
[00:13:23.200 --> 00:13:25.760]  甚至被尼泊爾加勒比沙
[00:13:25.760 --> 00:13:29.400]  擄去巴比倫的地方
[00:13:29.400 --> 00:13:30.800]  之後經歷一直一直
[00:13:30.800 --> 00:13:35.200]  直到現在波斯王統治的時代
[00:13:35.200 --> 00:13:36.160]  在這裡我想問
[00:13:36.160 --> 00:13:36.800]  弟兄姊妹
[00:13:36.800 --> 00:13:40.520]  你有沒有試過遇到一些困難的時候
[00:13:40.520 --> 00:13:43.520]  一些突如其來的困難
[00:13:43.520 --> 00:13:46.400]  你最初對上帝有信心
[00:13:46.400 --> 00:13:49.160]  但發覺眼前的景象不似預期
[00:13:49.160 --> 00:13:51.480]  而且是持續不似預期
[00:13:51.480 --> 00:13:53.720]  甚至越來越惡劣的時候
[00:13:53.720 --> 00:13:56.600]  你會不會開始信上帝不過呢
[00:13:56.600 --> 00:13:58.680]  你有沒有試過呢
[00:13:58.680 --> 00:14:00.400]  開始去試一下
[00:14:00.400 --> 00:14:03.520]  去找其他的保障呢
[00:14:03.520 --> 00:14:04.800]  我認識一個朋友
[00:14:04.800 --> 00:14:06.760]  那個朋友信了主很多年
[00:14:06.760 --> 00:14:08.760]  比我還要久
[00:14:08.760 --> 00:14:11.240]  久不久才一醉
[00:14:11.240 --> 00:14:12.920]  但到近年一醉的時候
[00:14:12.920 --> 00:14:15.160]  被我發覺了一些很奇怪的事
[00:14:15.160 --> 00:14:17.440]  他聲稱他有信主
[00:14:17.440 --> 00:14:18.800]  有回教會
[00:14:18.800 --> 00:14:20.680]  但近年見到他的時候
[00:14:20.680 --> 00:14:23.080]  我發覺他的頸上多了一些東西
[00:14:23.080 --> 00:14:25.400]  他的頸上多了一些佛牌
[00:14:25.400 --> 00:14:27.280]  是泰國的佛牌
[00:14:27.280 --> 00:14:28.000]  我就問
[00:14:28.000 --> 00:14:30.560]  你不是信耶穌的嗎
[00:14:30.560 --> 00:14:32.400]  你為什麼忽然間
[00:14:32.400 --> 00:14:33.480]  我還休了他一陣子
[00:14:33.480 --> 00:14:35.640]  以前我信佛我都沒有抱這些
[00:14:35.640 --> 00:14:39.400]  為什麼你現在抱這些
[00:14:39.400 --> 00:14:42.400]  他說多個保障不好嗎
[00:14:42.400 --> 00:14:45.200]  大家覺得在上帝的面前
[00:14:45.200 --> 00:14:47.840]  多些保障好不好
[00:14:47.840 --> 00:14:50.920]  上帝想我們單單依靠祂
[00:14:50.920 --> 00:14:54.440]  就好像這班重建的以色列民
[00:14:54.440 --> 00:14:55.840]  上帝很希望他們
[00:14:55.840 --> 00:14:57.880]  不要學他們的祖先
[00:14:57.880 --> 00:14:59.880]  信不過上帝
[00:14:59.880 --> 00:15:01.800]  神沒有叫他們停手
[00:15:01.800 --> 00:15:04.840]  神希望他們繼續去重建那個工作
[00:15:04.840 --> 00:15:08.160]  神就一定會保守他們
[00:15:08.160 --> 00:15:09.640]  就好像那個命令
[00:15:09.640 --> 00:15:12.320]  這是一個應許性的命令
[00:15:12.320 --> 00:15:15.280]  上帝說如果你們回頭向著我
[00:15:15.280 --> 00:15:18.200]  上帝就會回頭向你們
[00:15:18.200 --> 00:15:21.360]  回頭向你們是指神會紀念你們
[00:15:21.360 --> 00:15:22.720]  會保守你們
[00:15:22.720 --> 00:15:24.720]  賜你們一個力量
[00:15:24.720 --> 00:15:31.280]  忽然間動不了
[00:15:31.280 --> 00:15:33.280]  行了
[00:15:33.280 --> 00:15:38.960]  另外上帝藉著撒加尼亞先知
[00:15:38.960 --> 00:15:40.480]  要以色列民警告他們
[00:15:40.480 --> 00:15:42.480]  還有另一樣很重要的東西
[00:15:42.480 --> 00:15:44.280]  有兩句比較難解的經文
[00:15:44.280 --> 00:15:46.280]  我想在這裡講得清楚一點
[00:15:46.280 --> 00:15:47.720]  第五節
[00:15:47.720 --> 00:15:49.720]  你們的祖先在哪裡
[00:15:49.720 --> 00:15:53.360]  那些先知能夠永遠存活嗎
[00:15:53.360 --> 00:15:55.760]  然而我的言語和律例
[00:15:55.760 --> 00:15:59.120]  就是我所吩咐我僕人種先知的
[00:15:59.120 --> 00:16:02.240]  豈不臨到你們的祖先嗎
[00:16:02.240 --> 00:16:05.040]  他們就迴轉說
[00:16:05.040 --> 00:16:06.920]  萬君子耶和華定義愛我們
[00:16:06.920 --> 00:16:08.920]  所作所為對待我們
[00:16:08.920 --> 00:16:12.360]  他也已經照樣行了
[00:16:12.360 --> 00:16:14.360]  我想用一個口語化的方式
[00:16:14.360 --> 00:16:15.920]  去演繹這段經文
[00:16:15.920 --> 00:16:17.920]  你會容易一點理解
[00:16:17.920 --> 00:16:19.720]  第六節的臨到
[00:16:19.720 --> 00:16:20.920]  神的話臨到
[00:16:20.920 --> 00:16:22.720]  直譯是追溯的意思
[00:16:22.720 --> 00:16:24.720]  追上的意思
[00:16:24.720 --> 00:16:28.600]  就是說當上帝以前派先知
[00:16:28.600 --> 00:16:31.600]  向以色列人的先祖勸他們迴轉
[00:16:31.600 --> 00:16:33.600]  他們不聽了
[00:16:33.600 --> 00:16:38.120]  當有一天他們真的被擄到他方的時候
[00:16:38.120 --> 00:16:39.640]  第六節這樣說
[00:16:39.640 --> 00:16:42.760]  然而上帝的說話和律例
[00:16:42.760 --> 00:16:47.240]  就是我以前吩咐僕人種先知的說話
[00:16:47.240 --> 00:16:51.880]  不是已經追上你們的祖先嗎
[00:16:51.880 --> 00:16:54.360]  當他們被追上是什麼意思呢
