
[00:00:00.000 --> 00:00:03.120]  一開始很想跟大家說一個故事
[00:03:13.360 --> 00:03:14.760]  我們要阻止
[00:03:14.760 --> 00:03:16.160]  我們要逃避
[00:03:16.160 --> 00:03:17.760]  要避開它
[00:03:17.760 --> 00:03:19.560]  原來人生命裡面
[00:03:19.560 --> 00:03:20.760]  有一些毒素
[00:03:20.760 --> 00:03:21.960]  會影響到我們
[00:03:21.960 --> 00:03:23.760]  和人之間的關係
[00:03:23.760 --> 00:03:27.360]  甚至可以影響我們和上帝的關係
[00:03:27.360 --> 00:03:29.960]  所以我們今天很希望可以找到出路
[00:03:29.960 --> 00:03:31.160]  究竟在哪裡
[00:03:31.160 --> 00:03:32.760]  今天我們看的經文
[00:03:32.760 --> 00:03:35.560]  是在這個「事思記」
[00:03:35.560 --> 00:03:37.160]  就讓我們在開始之前
[00:03:37.160 --> 00:03:38.760]  我們來個祈禱好嗎
[00:03:38.760 --> 00:03:41.160]  一起去祈禱
[00:03:41.160 --> 00:03:42.360]  參加天父我們感謝你
[00:03:42.360 --> 00:03:43.960]  賜給我們你的華語
[00:03:43.960 --> 00:03:45.760]  你的華語是我們腳前的燈
[00:03:45.760 --> 00:03:47.160]  路上的光
[00:03:47.160 --> 00:03:50.360]  唯有跟隨著你的心意
[00:03:50.360 --> 00:03:51.360]  我們生命裡面
[00:03:51.360 --> 00:03:53.760]  才可以體會到那份喜樂和盼望
[00:03:53.760 --> 00:03:55.560]  主一求你幫助我們
[00:03:55.560 --> 00:03:57.760]  讓我們在一會的過程中
[00:03:57.760 --> 00:03:58.960]  我們認識你的華語
[00:03:58.960 --> 00:03:59.960]  讓我們生命裡面
[00:03:59.960 --> 00:04:01.960]  都可以得著改變更新
[00:04:01.960 --> 00:04:03.160]  主我們需要你
[00:04:03.160 --> 00:04:04.160]  祈禱交托
[00:04:04.160 --> 00:04:05.960]  奉著耶穌基督的名義祈求
[00:04:05.960 --> 00:04:07.560]  阿們
[00:04:07.560 --> 00:04:09.760]  「事思記」是一本什麼書來的呢
[00:04:09.760 --> 00:04:12.360]  話說以色列人出了埃及之後
[00:04:12.360 --> 00:04:15.560]  他們就要進入這個叫做英許之地
[00:04:15.560 --> 00:04:16.960]  進入英許之地
[00:04:16.960 --> 00:04:19.360]  不只是摩西一個的事
[00:04:19.360 --> 00:04:21.160]  不只是約書亞一個的事
[00:04:21.160 --> 00:04:22.760]  是十二支派都有份的
[00:04:22.760 --> 00:04:25.160]  所以其實去到英許之地的時候
[00:04:25.160 --> 00:04:26.160]  他們有個責任的
[00:04:26.160 --> 00:04:28.160]  每一個支派都要去到
[00:04:28.160 --> 00:04:29.560]  他們自己那個地方
[00:04:29.560 --> 00:04:31.560]  去拿回那個英許之地
[00:04:31.560 --> 00:04:33.760]  是屬於他們的英許之地
[00:04:33.760 --> 00:04:35.760]  那時候約書亞就說了一句話
[00:04:35.760 --> 00:04:37.760]  就說至於我王我家
[00:04:37.760 --> 00:04:39.360]  我們必定侍奉耶和華
[00:04:39.360 --> 00:04:40.960]  大家聽過了吧
[00:04:40.960 --> 00:04:42.960]  約書亞在告訴他的支派
[00:04:42.960 --> 00:04:44.760]  就說我不知道你們
[00:04:44.760 --> 00:04:46.760]  我呢我就跟耶和華的
[00:04:46.760 --> 00:04:47.760]  大家你們呢
[00:04:47.760 --> 00:04:49.560]  你們將來去到你們那個地方
[00:04:49.560 --> 00:04:50.960]  你們要戴眼色
[00:04:50.960 --> 00:04:52.560]  你要知道要跟誰了
[00:04:52.560 --> 00:04:54.960]  你們是應該要跟耶和華的
[00:04:54.960 --> 00:04:57.560]  以色列人去到那個英許之地
[00:04:57.560 --> 00:04:59.360]  不是只去找個地方住
[00:04:59.360 --> 00:05:00.960]  開開心心就完的
[00:05:00.960 --> 00:05:02.360]  他們是帶著一個使命的
[00:05:02.360 --> 00:05:04.360]  要建立一個神治的國家
[00:05:04.360 --> 00:05:05.960]  並且其實在當中
[00:05:05.960 --> 00:05:07.960]  他們要影響整個世界
[00:05:07.960 --> 00:05:10.360]  要讓萬國都因他們的特福
[00:05:10.360 --> 00:05:11.960]  可以回到上帝的裡面
[00:05:11.960 --> 00:05:13.360]  他們是帶著使命的
[00:05:13.360 --> 00:05:15.360]  只是很可惜
[00:05:15.360 --> 00:05:18.160]  十二支派都不是每一個都認真跟的
[00:05:18.160 --> 00:05:19.760]  有些呢跟著不跟著
[00:05:19.760 --> 00:05:21.560]  跟著就怕然後就逃跑了
[00:05:21.560 --> 00:05:23.960]  有些甚至一去到就已經算了放棄了
[00:05:23.960 --> 00:05:25.160]  躺平就完了
[00:05:25.160 --> 00:05:28.160]  甚至還有當地的加拿大人
[00:05:28.160 --> 00:05:30.160]  結了婚生了孩子
[00:05:30.160 --> 00:05:32.760]  整個擁抱加拿大文化
[00:05:32.760 --> 00:05:35.560]  完全放棄了上帝的文化
[00:05:35.560 --> 00:05:39.360]  這個呢就是當時以色列人的問題了
[00:05:39.360 --> 00:05:40.760]  所以以致到呢
[00:05:40.760 --> 00:05:42.160]  這個就是事事記了
[00:05:42.160 --> 00:05:45.560]  事事記一個個loop不斷重複發生的
[00:05:45.560 --> 00:05:47.560]  就是以色列人犯罪
[00:05:47.560 --> 00:05:49.960]  得罪了神因為他們擁抱加拿大文化
[00:05:49.960 --> 00:05:51.960]  跟著呢上帝就施行管教
[00:05:51.960 --> 00:05:53.560]  你要離開我的話語
[00:05:53.560 --> 00:05:54.560]  那你就離開吧
[00:05:54.560 --> 00:05:57.560]  馬上就被人外敵侵襲
[00:05:57.560 --> 00:05:59.760]  跟著以色列人就哭了
[00:05:59.760 --> 00:06:01.760]  哎呀都是我最衰我
[00:06:01.760 --> 00:06:03.560]  跟著上帝施行請教
[00:06:03.560 --> 00:06:05.760]  興起一個事司去救他們
[00:06:05.760 --> 00:06:08.960]  但是呢以色列人又會再回到那個罪的裡面
[00:06:08.960 --> 00:06:10.560]  甚至呢去到第十章
[00:06:10.560 --> 00:06:12.560]  我們今天看的經文的裡面
[00:06:12.560 --> 00:06:14.560]  一開始就已經說到
[00:06:14.560 --> 00:06:17.160]  以色列人犯罪犯到什麼地步呢
[00:06:17.160 --> 00:06:19.960]  就是他們拜一個外邦的神都不夠
[00:06:19.960 --> 00:06:22.560]  他們拜了全國家人的所有的神
[00:06:22.560 --> 00:06:25.160]  已經去到無可救藥的狀態
[00:06:25.160 --> 00:06:27.960]  那時候又再管教
[00:06:27.960 --> 00:06:30.960]  而以色列人在哀神的時候
[00:06:30.960 --> 00:06:34.560]  經文裡面形容上帝的心短
[00:06:34.560 --> 00:06:38.760]  也就是說上帝聽完他們那句話之後
[00:06:38.760 --> 00:06:41.360]  心還在煩躁還在生氣
[00:06:41.360 --> 00:06:42.760]  因為那些以色列人
[00:06:42.760 --> 00:06:46.560]  真的不斷地重複他們的pattern
[00:06:46.560 --> 00:06:48.760]  而今天的經文裡面
[00:06:48.760 --> 00:06:50.160]  就會告訴我們
[00:06:50.160 --> 00:06:53.560]  究竟以色列人背後的問題在哪裡
[00:06:53.560 --> 00:06:57.560]  究竟為什麼他們會不斷不斷地重複這些罪
[00:06:57.560 --> 00:06:59.360]  當中其實有一樣東西
[00:06:59.360 --> 00:07:00.960]  正正就是那些毒素
[00:07:00.960 --> 00:07:04.360]  影響他們人和人之間的關係
[00:07:04.360 --> 00:07:06.560]  甚至影響他們和神之間的關係
[00:07:06.560 --> 00:07:09.960]  而在經文裡面就會告訴我們
[00:07:09.960 --> 00:07:13.360]  這些東西怎樣去影響整個以色列的民族
[00:07:13.360 --> 00:07:15.560]  出路究竟在哪裡
[00:07:15.560 --> 00:07:17.560]  我們今天也會看到
[00:07:17.560 --> 00:07:20.960]  就讓我們先去看我們頭一部分的經文
[00:07:20.960 --> 00:07:24.360]  這個故事是講有關耶佛他的故事
[00:07:24.360 --> 00:07:26.960]  而當中就會告訴我們
[00:07:26.960 --> 00:07:31.760]  原來人和人之間的關係裡面有一個毒素
[00:07:31.760 --> 00:07:33.360]  就是當我們看其他人
[00:07:33.360 --> 00:07:37.160]  是好像我們得著利益的一個工具一樣
[00:07:37.160 --> 00:07:43.360]  可能好像我們看到這個朋友好像對我們有好處
[00:07:43.360 --> 00:07:45.160]  我們就黏著他近一點
[00:07:45.160 --> 00:07:46.760]  在公司裡說這個比較聰明
[00:07:46.760 --> 00:07:47.760]  我跟他比較好朋友
[00:07:47.760 --> 00:07:48.360]  就熟一點
[00:07:48.360 --> 00:07:49.560]  那個好像很蠢
[00:07:49.560 --> 00:07:50.960]  沒什麼營養的說話
[00:07:50.960 --> 00:07:52.360]  我就遠一點
[00:07:52.360 --> 00:07:54.560]  又或者可能在小組裡面
[00:07:54.560 --> 00:07:55.360]  我跟他聊天
[00:07:55.360 --> 00:07:58.360]  我覺得會令到我的名望高一點
[00:07:58.360 --> 00:07:59.960]  那個又帥又高一點
[00:07:59.960 --> 00:08:02.760]  我黏著他覺得自己也帥了一點
[00:08:02.760 --> 00:08:05.360]  可能有很多時候人看人
[00:08:05.360 --> 00:08:08.560]  會在想其實對我有什麼利益
[00:08:08.560 --> 00:08:12.960]  又或者可能以前大學做project那些
[00:08:12.960 --> 00:08:15.960]  聽到那些就馬上遠離
[00:08:15.960 --> 00:08:21.160]  對我沒有好處的一些同學
[00:08:21.160 --> 00:08:24.160]  人很多時候都會受著這個世界的影響
[00:08:24.160 --> 00:08:27.160]  但其實這個世界正正就是在教我們
[00:08:27.160 --> 00:08:29.160]  要為自己的利益著想
[00:08:29.160 --> 00:08:30.160]  甚至其他人
[00:08:30.160 --> 00:08:32.160]  我們都會視他為一個工具
[00:08:32.160 --> 00:08:33.560]  他能不能幫到我
[00:08:33.560 --> 00:08:34.760]  我可不可以借助他
[00:08:34.760 --> 00:08:36.960]  可以讓自己得到更多
[00:08:36.960 --> 00:08:37.960]  我們看這段經文
[00:08:37.960 --> 00:08:40.360]  我們一起讀
[00:08:40.360 --> 00:08:42.760]  一起請
[00:08:42.760 --> 00:08:56.560]  耶乏他,是個大能的勇士
[00:08:56.560 --> 00:08:59.560]  他不幸在我們富家繼承產業
[00:08:59.560 --> 00:09:03.360]  因為你是生的兒子
[00:09:03.360 --> 00:09:05.560]  他就逃離他的兄弟
[00:09:05.560 --> 00:09:07.360]  住在陀伯地
[00:09:07.360 --> 00:09:10.560]  有些無賴的人聚集在他那裡
[00:09:10.560 --> 00:09:13.160]  與他一同出入
[00:09:13.160 --> 00:09:14.760]  過了些日子
[00:09:14.760 --> 00:09:16.960]  阿滿人攻打以色列
[00:09:16.960 --> 00:09:21.960]  阿滿人攻打以色列的時候
[00:09:21.960 --> 00:09:24.160]  從陀伯地回來
[00:09:24.160 --> 00:09:26.160]  他們去耶乏他說
[00:09:26.160 --> 00:09:29.360]  請你來做我們的指揮官
[00:09:29.360 --> 00:09:31.760]  我們跟阿滿人打仗
[00:09:31.760 --> 00:09:34.360]  耶乏他對激烈的長老說
[00:09:34.360 --> 00:09:37.960]  你們不是恨我把我趕出富家嗎
[00:09:37.960 --> 00:09:43.360]  現在你們著急難為何到我這裡來呢
[00:09:43.360 --> 00:09:46.160]  激烈的長老對耶乏他說
[00:09:46.160 --> 00:09:48.560]  現在我們回到你這裡
[00:09:48.560 --> 00:09:52.360]  是要請你和我們去跟阿滿人打仗
[00:09:52.360 --> 00:09:55.160]  作激烈所有居民的領袖
[00:09:55.160 --> 00:09:57.960]  耶乏他對激烈的長老說
[00:09:57.960 --> 00:10:01.360]  若你們請我回去跟阿滿人打仗
[00:10:01.360 --> 00:10:03.760]  也或說把他們交給我
[00:10:03.760 --> 00:10:06.960]  我就作你們的領袖
[00:10:06.960 --> 00:10:09.760]  激烈的長老對耶乏他說
[00:10:09.760 --> 00:10:12.760]  有耶和華在你我之間作證
[00:10:12.760 --> 00:10:15.160]  我們必定照你的話做
[00:10:15.160 --> 00:10:18.760]  於是耶乏他與激烈的長老同去
[00:10:18.760 --> 00:10:23.360]  百姓就立耶乏他作他們的領袖和指揮官
[00:10:23.360 --> 00:10:30.360]  耶乏他在米斯巴將他一切的事陳述在耶和華面前
[00:10:30.360 --> 00:10:34.560]  在經文裡看上去很合理
[00:10:34.560 --> 00:10:35.760]  以色列人被人打
[00:10:35.760 --> 00:10:39.160]  他們找人說作為我們的居民之一
[00:10:39.160 --> 00:10:41.760]  你去保護我們也很應該
[00:10:41.760 --> 00:10:44.560]  聽上去好像是很合理的一件事
[00:10:44.560 --> 00:10:47.160]  招兵馬馬就面對敵人
[00:10:47.160 --> 00:10:50.160]  其實很合情理
[00:10:50.160 --> 00:10:54.960]  但當中其實在第七節已經告訴我們
[00:10:54.960 --> 00:10:56.360]  當中有一個問題
[00:10:56.360 --> 00:10:57.360]  耶乏他就說
[00:10:57.360 --> 00:10:58.560]  為什麼你們找我
[00:10:58.560 --> 00:11:00.160]  你不是討厭我嗎
[00:11:00.160 --> 00:11:02.160]  把我趕出富家
[00:11:02.160 --> 00:11:08.560]  原來其實耶乏他與當中的激烈人是有仇的
[00:11:08.560 --> 00:11:12.960]  正正就是因為激烈人如何看待耶乏他這個人
[00:11:12.960 --> 00:11:16.760]  一開始經文裡形容耶乏他有兩個特色
[00:11:16.760 --> 00:11:18.560]  第一個他是妓女的兒子
[00:11:18.560 --> 00:11:21.360]  第二就是他是一個大能的勇士
[00:11:21.360 --> 00:11:23.560]  激烈人如何看待耶乏他
[00:11:23.560 --> 00:11:26.760]  正正就是看著時間而改變
[00:11:26.760 --> 00:11:29.360]  如果我好日順風順水的話
[00:11:29.360 --> 00:11:30.960]  你就是一個妓女的兒子
[00:11:30.960 --> 00:11:32.560]  你阻礙我發達
[00:11:32.560 --> 00:11:37.560]  和我爭家產的一個阻礙者
[00:11:37.560 --> 00:11:40.360]  但如果我面對困難危難險境的時候
[00:11:40.360 --> 00:11:41.960]  你就來得重要了
[00:11:41.960 --> 00:11:43.560]  你就是一個大能的勇士
[00:11:43.560 --> 00:11:45.960]  你就是救我出險境的人
[00:11:45.960 --> 00:11:48.960]  所以其實激烈人如何看待耶乏他
[00:11:48.960 --> 00:11:51.960]  正正就是當他是一個工具
[00:11:51.960 --> 00:11:55.560]  他有空沒事的時候
[00:11:55.560 --> 00:11:57.560]  耶乏他可以扔掉
[00:11:57.560 --> 00:12:00.160]  但當他們出事有問題面對困難
[00:12:00.160 --> 00:12:01.960]  耶乏他就要來幫他們
[00:12:01.960 --> 00:12:05.360]  激烈人當耶乏他是一個工具
[00:12:05.360 --> 00:12:07.560]  但其實轉過頭來
[00:12:07.560 --> 00:12:09.160]  如果你留意經文的話
[00:12:09.160 --> 00:12:11.960]  耶乏他也當他們是工具
[00:12:11.960 --> 00:12:14.560]  耶乏他正正就是當他們
[00:12:14.560 --> 00:12:18.560]  是一個幫他們上位的工具
[00:12:18.560 --> 00:12:20.960]  激烈人一開始說了一件事
[00:12:20.960 --> 00:12:21.960]  給了他一個offer
[00:12:21.960 --> 00:12:23.760]  就說你幫我們打仗
[00:12:23.760 --> 00:12:27.360]  我會讓你作為軍事裡的領袖
[00:12:27.360 --> 00:12:29.360]  軍官的元帥
[00:12:29.360 --> 00:12:31.360]  但其實耶乏他知道
[00:12:31.360 --> 00:12:32.760]  這不是對他最好
[00:12:32.760 --> 00:12:36.760]  並且他知道激烈人本身的承諾是怎樣的
[00:12:36.760 --> 00:12:38.760]  在上一章裡面
[00:12:38.760 --> 00:12:40.360]  其實激烈人已經說了一句
[00:12:40.360 --> 00:12:42.960]  誰幫我們打仗贏了的話
[00:12:42.960 --> 00:12:44.560]  那個人就會做王
[00:12:44.560 --> 00:12:46.560]  即是做他們地區的王
[00:12:46.560 --> 00:12:47.760]  其實很諷刺
[00:12:47.760 --> 00:12:49.960]  激烈的地區是屬於以色列
[00:12:49.960 --> 00:12:51.960]  怎會無緣無故有個王出來
[00:12:51.960 --> 00:12:54.160]  但他們是去到這個地步
[00:12:54.160 --> 00:12:55.560]  他們緊張到這個地步
[00:12:55.560 --> 00:12:56.960]  誰可以幫我們打的話
[00:12:56.960 --> 00:12:58.760]  我甚至封他做王這麼厲害
[00:12:58.760 --> 00:13:01.760]  所以耶乏他就不放手了
[00:13:01.760 --> 00:13:02.960]  因為知道他可以做王
[00:13:02.960 --> 00:13:03.960]  所以他去到
[00:13:03.960 --> 00:13:07.760]  當他們願意再拖他一步
[00:13:07.760 --> 00:13:10.360]  他們那時候再給多第二個offer
[00:13:10.360 --> 00:13:12.160]  就是說如果你贏了的話
[00:13:12.160 --> 00:13:13.960]  我會讓你做王的話
[00:13:13.960 --> 00:13:16.560]  耶乏他就馬上答應了
[00:13:16.560 --> 00:13:19.960]  耶乏他其實心裡很想做他的王
[00:13:19.960 --> 00:13:21.960]  正正就是因為他過去的身份
[00:13:21.960 --> 00:13:24.760]  他過去的創傷
[00:13:24.760 --> 00:13:25.760]  他被人遺棄
[00:13:25.760 --> 00:13:27.760]  他作為一個妓女的兒子
[00:13:27.760 --> 00:13:29.160]  很多人都看不起他
[00:13:29.160 --> 00:13:31.560]  今時今日他可以拿回權勢
[00:13:31.560 --> 00:13:32.560]  可以做王
[00:13:32.560 --> 00:13:37.760]  可以去萬人之上的這種感覺
[00:13:37.760 --> 00:13:38.960]  他覺得放過不了
[00:13:38.960 --> 00:13:40.960]  甚至其實我們往後知道
[00:13:40.960 --> 00:13:42.560]  其實他沒有信心贏的這場仗
[00:13:42.560 --> 00:13:44.760]  但他都希望可以去打
[00:13:44.760 --> 00:13:47.760]  因為他很想去做王
[00:13:47.760 --> 00:13:48.760]  或者我們會說
[00:13:48.760 --> 00:13:50.960]  其實就這樣看下去
[00:13:50.960 --> 00:13:53.160]  其實都是很合理的事
[00:13:53.160 --> 00:13:56.760]  人在面對危難的時候會找人幫
[00:13:56.760 --> 00:13:57.760]  很合理
[00:13:57.760 --> 00:13:59.760]  又或者一個人很想上位
[00:13:59.760 --> 00:14:01.760]  其實都是很合理的一件事
[00:14:01.760 --> 00:14:03.760]  為什麼要怪耶乏他
[00:14:03.760 --> 00:14:04.760]  他過去那麼慘
[00:14:04.760 --> 00:14:06.760]  他想上位沒有問題
[00:14:06.760 --> 00:14:09.760]  但其實在故事裡面最大的問題
[00:14:09.760 --> 00:14:12.760]  是他們怎麼看人的價值
[00:14:12.760 --> 00:14:15.760]  耶乏他他想做王
[00:14:15.760 --> 00:14:17.760]  不是真的想要領導他們
[00:14:17.760 --> 00:14:19.760]  領導以色列人回到上帝那裡
[00:14:19.760 --> 00:14:22.760]  耶乏他做王只是為了權力
[00:14:22.760 --> 00:14:25.760]  甚至往後的經文會告訴他們
[00:14:25.760 --> 00:14:28.760]  當以色列人 以法列人得罪他
[00:14:28.760 --> 00:14:30.760]  他就殺光了以法列人
[00:14:30.760 --> 00:14:32.760]  甚至殺了四萬二千人
[00:14:32.760 --> 00:14:35.760]  比對面打仗的敵人還要厲害
[00:14:35.760 --> 00:14:37.760]  所以我們看得到的
[00:14:37.760 --> 00:14:39.760]  其實不是那個希望追求
[00:14:39.760 --> 00:14:41.760]  進取是不是
[00:14:41.760 --> 00:14:43.760]  我想努力去改變這個世界
[00:14:43.760 --> 00:14:45.760]  所以我努力去進取 上進
[00:14:45.760 --> 00:14:46.760]  這些都是好的
[00:14:46.760 --> 00:14:48.760]  但當你看人的價值
[00:14:48.760 --> 00:14:50.760]  你看得很低的時候
[00:14:50.760 --> 00:14:52.760]  或者覺得那些沒用的人
[00:14:52.760 --> 00:14:53.760]  你就覺得要踐踏
[00:14:53.760 --> 00:14:55.760]  覺得那些很厲害的人你要吹捧
[00:14:55.760 --> 00:14:59.760]  這種心態其實正正在我們關係裡面
[00:14:59.760 --> 00:15:01.760]  可以有很大的毒素
[00:15:01.760 --> 00:15:04.760]  我在想可能大家會經歷的是什麼
[00:15:04.760 --> 00:15:06.760]  可能在公司的層面會不會
[00:15:06.760 --> 00:15:08.760]  大家見到有些人
[00:15:08.760 --> 00:15:10.760]  為什麼做事這麼慢
[00:15:10.760 --> 00:15:12.760]  不如公司解僱他
[00:15:12.760 --> 00:15:14.760]  又或者可能有些人很厲害
[00:15:14.760 --> 00:15:17.760]  如果尖一下光 韜一下光都不錯
[00:15:17.760 --> 00:15:20.760]  老闆的話我們客氣一點
[00:15:20.760 --> 00:15:25.760]  或者有些可能經常阻礙我們的
[00:15:25.760 --> 00:15:27.760]  我們就想趕走他
[00:15:27.760 --> 00:15:30.760]  很多時候可能我們看人
[00:15:30.760 --> 00:15:33.760]  都會看看他的質素是怎樣
[00:15:33.760 --> 00:15:34.760]  在小組裡面
[00:15:34.760 --> 00:15:37.760]  這些人說話又教養又得體
[00:15:37.760 --> 00:15:39.760]  我黏住他很好
[00:15:39.760 --> 00:15:42.760]  那些好像很厲害
[00:15:42.760 --> 00:15:43.760]  我也試過真的
[00:15:43.760 --> 00:15:47.760]  曾經出了一個大專Camp
