
[00:00:00.000 --> 00:00:05.000]  五章是剛剛聖誕的一段經文
[00:04:20.000 --> 00:04:23.000]  踐踏我們宮殿時
[00:04:23.000 --> 00:04:26.000]  我們就立七個牧者
[00:04:26.000 --> 00:04:28.000]  八個領袖攻擊他
[00:04:28.000 --> 00:04:32.000]  他們要用刀劍毀壞亞述地
[00:04:32.000 --> 00:04:35.000]  和陵祿地的關口
[00:04:35.000 --> 00:04:38.000]  當亞述侵入我們領土
[00:04:38.000 --> 00:04:41.000]  踐踏我們邊境時
[00:04:41.000 --> 00:04:43.000]  他必拯救我們
[00:04:43.000 --> 00:04:45.000]  亞國的愚民
[00:04:45.000 --> 00:04:47.000]  必在許多民族中
[00:04:47.000 --> 00:04:51.000]  又從夜降下的露水
[00:04:51.000 --> 00:04:54.000]  如金磷降在草上
[00:04:54.000 --> 00:04:56.000]  他們不倚靠人
[00:04:56.000 --> 00:04:59.000]  也不養賴世人
[00:04:59.000 --> 00:05:00.000]  亞國的愚民
[00:05:00.000 --> 00:05:02.000]  必在列國中
[00:05:02.000 --> 00:05:04.000]  在許多民族中
[00:05:04.000 --> 00:05:08.000]  如林間白獸中的獅子
[00:05:08.000 --> 00:05:12.000]  又如少壯獅子在羊群中
[00:05:12.000 --> 00:05:13.000]  他若經過
[00:05:13.000 --> 00:05:15.000]  就必踐踏撕裂
[00:05:15.000 --> 00:05:17.000]  無人搭救
[00:05:17.000 --> 00:05:21.000]  願祢的手舉起高過敵人
[00:05:21.000 --> 00:05:24.000]  願祢的仇敵都被剪除
[00:05:24.000 --> 00:05:26.000]  耶和華說
[00:05:26.000 --> 00:05:27.000]  到那日
[00:05:27.000 --> 00:05:30.000]  我必從祢中間剪除馬匹
[00:05:30.000 --> 00:05:32.000]  毀壞戰車
[00:05:32.000 --> 00:05:35.000]  除滅祢國中的城鎮
[00:05:35.000 --> 00:05:38.000]  拆毀祢一切的堡壘
[00:05:38.000 --> 00:05:41.000]  除掉祢手中的邪術
[00:05:41.000 --> 00:05:45.000]  祢那裡也不再有占卜的人
[00:05:45.000 --> 00:05:47.000]  我必從祢中間
[00:05:47.000 --> 00:05:50.000]  除滅雕刻的偶像和儲將
[00:05:50.000 --> 00:05:55.000]  祢就不再跪拜自己手所做的
[00:05:55.000 --> 00:05:58.000]  我必從祢中間拔除亞舍拉
[00:05:58.000 --> 00:06:01.000]  毀滅祢的城鎮
[00:06:01.000 --> 00:06:04.000]  我必在怒氣和憤怒中
[00:06:04.000 --> 00:06:08.000]  報應那不聽從我的列國
[00:06:08.000 --> 00:06:11.000]  這裡說到一個領袖的興起
[00:06:11.000 --> 00:06:13.000]  甚至是取代了當時的領袖
[00:06:13.000 --> 00:06:15.000]  希西加的一個領袖
[00:06:15.000 --> 00:06:17.000]  我們很想找好的領袖
[00:06:17.000 --> 00:06:18.000]  不過想和大家說一下
[00:06:18.000 --> 00:06:20.000]  有什麼叫做不好的領袖
[00:06:20.000 --> 00:06:22.000]  有人統計過香港
[00:06:22.000 --> 00:06:24.000]  覺得一個不好的上司
[00:06:24.000 --> 00:06:27.000]  有十大特質
[00:06:27.000 --> 00:06:29.000]  我們看看有什麼十大特質
[00:06:29.000 --> 00:06:30.000]  在這個頭影片上
[00:06:30.000 --> 00:06:33.000]  第十位就是對下屬嚴格
[00:06:33.000 --> 00:06:34.000]  對自己很寬容
[00:06:34.000 --> 00:06:35.000]  有沒有這樣的上司
[00:06:35.000 --> 00:06:38.000]  有,很大聲
[00:06:38.000 --> 00:06:41.000]  第九位就是超級火爆
[00:06:41.000 --> 00:06:42.000]  有沒有,也有
[00:06:42.000 --> 00:06:46.000]  第八位就是喜歡說下屬壞話
[00:06:46.000 --> 00:06:48.000]  有沒有,少說一點
[00:06:48.000 --> 00:06:50.000]  第七位就是沒有責任感
[00:06:50.000 --> 00:06:51.000]  這些可能也有
[00:06:51.000 --> 00:06:54.000]  第六位就是很長氣地說道理
[00:06:54.000 --> 00:06:56.000]  有沒有,這些也有
[00:06:56.000 --> 00:07:00.000]  第五位就是永遠覺得自己是對的
[00:07:00.000 --> 00:07:04.000]  有沒有,大家打工也很辛苦
[00:07:04.000 --> 00:07:06.000]  第四位就是非常善變
[00:07:06.000 --> 00:07:07.000]  一時一樣
[00:07:07.000 --> 00:07:09.000]  有沒有,這裡也有
[00:07:09.000 --> 00:07:13.000]  第三位就是以為自己很偉大
[00:07:13.000 --> 00:07:15.000]  這些笑了出來就有了
[00:07:15.000 --> 00:07:18.000]  第二位就是將工作推給別人
[00:07:18.000 --> 00:07:19.000]  自己就不做
[00:07:19.000 --> 00:07:20.000]  有沒有
[00:07:20.000 --> 00:07:22.000]  最後一位我覺得很特別
[00:07:22.000 --> 00:07:25.000]  原來最不喜歡的是偏心
[00:07:25.000 --> 00:07:27.000]  也有
[00:07:27.000 --> 00:07:31.000]  這個就是原來最不喜悅的上司
[00:07:31.000 --> 00:07:35.000]  有些人就說最怕跟上司做些什麼
[00:07:35.000 --> 00:07:37.000]  有五樣
[00:07:37.000 --> 00:07:38.000]  最怕跟上司
[00:07:38.000 --> 00:07:41.000]  第一就是一起單獨出差
[00:07:41.000 --> 00:07:42.000]  坐交通工具
[00:07:42.000 --> 00:07:45.000]  簡直是惡夢
[00:07:45.000 --> 00:07:48.000]  還有一位就是一起工作
[00:07:48.000 --> 00:07:50.000]  生你的氣一起工作
[00:07:50.000 --> 00:07:53.000]  另一個就是跟你說些私事
[00:07:53.000 --> 00:07:54.000]  今晚冬至你吃什麼
[00:07:54.000 --> 00:07:57.000]  你真的不想回答他
[00:07:57.000 --> 00:08:00.000]  第二位就是工作以外的活動
[00:08:00.000 --> 00:08:01.000]  吃飯喝酒
[00:08:01.000 --> 00:08:04.000]  還有一個就是很怕跟他一起開會
[00:08:04.000 --> 00:08:06.000]  聽他講解報告內容
[00:08:06.000 --> 00:08:10.000]  這些就是我們打工仔面對的挑戰
[00:08:10.000 --> 00:08:12.000]  在現實的過程裏面
[00:08:12.000 --> 00:08:14.000]  上司或者甚至我們說多一點
[00:08:14.000 --> 00:08:16.000]  領袖的產生過程是複雜
[00:08:16.000 --> 00:08:19.000]  而往往無論在公司或者社會
[00:08:19.000 --> 00:08:22.000]  領袖產生的過程往往都是動盪的根源
[00:08:22.000 --> 00:08:23.000]  香港也不例外
[00:08:23.000 --> 00:08:25.000]  我們其實基本法規定了
[00:08:25.000 --> 00:08:26.000]  行政長官和立法會
[00:08:26.000 --> 00:08:29.000]  是用一人一票的選舉方法進行
[00:08:29.000 --> 00:08:32.000]  我們自己也很期望邁向這個過程
[00:08:32.000 --> 00:08:35.000]  但在邁向這個過程的路上
[00:08:35.000 --> 00:08:37.000]  我們也見過很多的爭議
[00:08:37.000 --> 00:08:39.000]  甚至家庭和社會的撕裂
[00:08:39.000 --> 00:08:41.000]  一方面我們很不開心見到
[00:08:41.000 --> 00:08:45.000]  有差不多過半百萬的人在過去的日子移民
[00:08:45.000 --> 00:08:47.000]  但另一方面我們又覺得
[00:08:47.000 --> 00:08:50.000]  在中國幾千年的帝制裏面
[00:08:50.000 --> 00:08:53.000]  我們會不會試到一個真正的一人一票的選舉
[00:08:53.000 --> 00:08:56.000]  這些都是可能在接下來我們整個城市
[00:08:56.000 --> 00:08:59.000]  邁向2047是一個很大的挑戰
[00:08:59.000 --> 00:09:02.000]  在全民的普選的一端
[00:09:02.000 --> 00:09:05.000]  另一個極端就是一個軍權
[00:09:05.000 --> 00:09:06.000]  甚至是軍權神獸
[00:09:06.000 --> 00:09:08.000]  兩個極端裏面
[00:09:08.000 --> 00:09:09.000]  剛剛過去的200人
[00:09:09.000 --> 00:09:11.000]  中國人作了很多的探索
[00:09:11.000 --> 00:09:14.000]  也流出了無數的鮮血去探討
[00:09:14.000 --> 00:09:16.000]  哪一個是好一點的一個警方
[00:09:16.000 --> 00:09:18.000]  怎樣找一個好一點的領袖呢?
[00:09:18.000 --> 00:09:19.000]  美國有民主選舉
[00:09:19.000 --> 00:09:21.000]  上個月他們選出了紐約州市長
[00:09:21.000 --> 00:09:22.000]  這位曼達尼
[00:09:22.000 --> 00:09:25.000]  這位曼達尼是紐約第一位的穆斯林市長
[00:09:25.000 --> 00:09:26.000]  和倫敦一樣
[00:09:26.000 --> 00:09:28.000]  也有第一位的穆斯林市長
[00:09:28.000 --> 00:09:32.000]  他是2018年才成為美國公民
[00:09:32.000 --> 00:09:35.000]  但是他一上場就覺得
[00:09:35.000 --> 00:09:37.000]  特朗普這個American Dream
[00:09:37.000 --> 00:09:39.000]  是American Nightmare
[00:09:39.000 --> 00:09:42.000]  他覺得特朗普這個政商利益
[00:09:42.000 --> 00:09:44.000]  是美國最大的惡夢
[00:09:44.000 --> 00:09:46.000]  他上台的時候就高舉青年優先
[00:09:46.000 --> 00:09:48.000]  高舉公平正義
[00:09:48.000 --> 00:09:49.000]  他說若果以色列總理
[00:09:49.000 --> 00:09:50.000]  諾塔尼亞胡杜訪
[00:09:50.000 --> 00:09:51.000]  他會將他逮捕
[00:09:51.000 --> 00:09:53.000]  兼且送審
[00:09:53.000 --> 00:09:57.000]  他公開說世界上不應該有大富豪
[00:09:57.000 --> 00:09:59.000]  有大富豪是錯的事情
[00:09:59.000 --> 00:10:01.000]  所以要徵收富人稅
[00:10:01.000 --> 00:10:04.000]  他帶來這種極左的思潮
[00:10:04.000 --> 00:10:06.000]  令民主黨都覺得有點害怕
[00:10:06.000 --> 00:10:09.000]  但是他獲得大多數年輕人的選票
[00:10:09.000 --> 00:10:11.000]  同樣極右的共和黨
[00:10:11.000 --> 00:10:14.000]  一直宣講Make American Great Again
[00:10:14.000 --> 00:10:16.000]  其實轉頭也開展了
[00:10:16.000 --> 00:10:18.000]  這些更激進的極左的思潮
[00:10:18.000 --> 00:10:20.000]  極左和極右的對立
[00:10:20.000 --> 00:10:23.000]  好像令到美國的中間派更難立足
[00:10:23.000 --> 00:10:28.000]  這個也好像早前香港的一些選票裡經歷過的情況
[00:10:28.000 --> 00:10:30.000]  反過來選舉有這麼多的挑戰
[00:10:30.000 --> 00:10:33.000]  是不是在一個軍權神授獨裁體制裡
[00:10:33.000 --> 00:10:35.000]  就可以有相對的穩定性
[00:10:35.000 --> 00:10:37.000]  好像某一刻可能會是
[00:10:37.000 --> 00:10:39.000]  但是每當獨裁政權倒塌的時候
[00:10:39.000 --> 00:10:42.000]  卻是另一場猶如死亡的社會動盪
[00:10:42.000 --> 00:10:44.000]  讀中國歷史的人都應該十分熟悉
[00:10:44.000 --> 00:10:47.000]  正如今天經文第一節說到
[00:10:47.000 --> 00:10:50.000]  他講到一個體制的崩潰
[00:10:50.000 --> 00:10:53.000]  他說成群的民現在要聚集成隊
[00:10:53.000 --> 00:10:54.000]  仇敵前來圍攻我們
[00:10:54.000 --> 00:10:57.000]  要用掌擊打以色列領袖的面具
[00:10:57.000 --> 00:11:03.000]  這句話正是預示著整個上帝所建立的大衛王朝
[00:11:03.000 --> 00:11:04.000]  已經走到終局了
[00:11:04.000 --> 00:11:05.000]  去到希西加
[00:11:05.000 --> 00:11:07.000]  希西加已經是一個小又好的君王
[00:11:07.000 --> 00:11:11.000]  不過在他之後整個的王族將會亡國
[00:11:11.000 --> 00:11:13.000]  所以這個是在說現在
[00:11:13.000 --> 00:11:18.000]  現在成群的民已經去到希西加的面前要攻打他
[00:11:18.000 --> 00:11:21.000]  希西加是一個充滿傳奇的君王
[00:11:21.000 --> 00:11:23.000]  他患重病的時候
[00:11:23.000 --> 00:11:25.000]  他得到醫治
[00:11:25.000 --> 00:11:27.000]  甚至在他得到醫治之後
[00:11:27.000 --> 00:11:28.000]  上帝很奇妙
[00:11:28.000 --> 00:11:29.000]  他要拿一個兆頭
[00:11:29.000 --> 00:11:32.000]  上帝的兆頭就是令到日晷向後二十度
[00:11:32.000 --> 00:11:34.000]  據我有限的天文知識
[00:11:34.000 --> 00:11:36.000]  我想像我怎麼會發生這件事
[00:11:36.000 --> 00:11:37.000]  地球停止了轉動
[00:11:37.000 --> 00:11:39.000]  再向後轉十度
[00:11:39.000 --> 00:11:40.000]  才能夠發生
[00:11:40.000 --> 00:11:42.000]  我想像不到要多巨大的能力
[00:11:42.000 --> 00:11:45.000]  才能令到整個自然界的現象不會失控
[00:11:45.000 --> 00:11:48.000]  但是上帝給了一個兆頭給他
[00:11:48.000 --> 00:11:50.000]  如果大家看一張轉折的投影片
[00:11:50.000 --> 00:11:54.000]  就會看到希西加他生命的高低起跌
[00:11:54.000 --> 00:11:58.000]  待會再出這張投影片
[00:11:58.000 --> 00:11:59.000]  可能我讀了這段
[00:11:59.000 --> 00:12:01.000]  這張出到就ok
[00:12:01.000 --> 00:12:02.000]  在他二十五歲作王
[00:12:02.000 --> 00:12:04.000]  在他四十歲的時候病危
[00:12:04.000 --> 00:12:06.000]  他謙卑禱告
[00:12:06.000 --> 00:12:09.000]  但是在謙卑禱告的時候
[00:12:09.000 --> 00:12:11.000]  他經歷了上帝一個奇妙的醫治的時候
[00:12:11.000 --> 00:12:14.000]  歷代之下三十二章二十四到二十六節
[00:12:14.000 --> 00:12:17.000]  他記載了另一個的情況
[00:12:17.000 --> 00:12:18.000]  我讀給大家聽
[00:12:18.000 --> 00:12:19.000]  歷代之下三十二章
[00:12:19.000 --> 00:12:22.000]  是這樣記載希西加當時的情況
[00:12:22.000 --> 00:12:26.000]  他說那些日子希西加病得要死
[00:12:26.000 --> 00:12:27.000]  就向耶和華禱告
[00:12:27.000 --> 00:12:30.000]  耶和華應允他賜他一個御兆
[00:12:30.000 --> 00:12:34.000]  希西加卻沒有照他所夢的恩回報
[00:12:34.000 --> 00:12:36.000]  因他心裡驕傲
[00:12:36.000 --> 00:12:38.000]  所以憤怒要臨到他
[00:12:38.000 --> 00:12:40.000]  臨到猶大和耶路撒冷
[00:12:40.000 --> 00:12:42.000]  但希西加和耶路撒冷的居民
[00:12:42.000 --> 00:12:45.000]  為了心裡驕傲就一同謙卑
[00:12:45.000 --> 00:12:46.000]  以致耶和華的憤怒
[00:12:46.000 --> 00:12:49.000]  在希西加的日子沒有臨到他們
[00:12:49.000 --> 00:12:50.000]  這三段短短的經文
[00:12:50.000 --> 00:12:52.000]  好像過山車那樣描繪了
[00:12:52.000 --> 00:12:54.000]  希西加從二十五歲到五十五歲
[00:12:54.000 --> 00:12:56.000]  幾十年的統治
[00:12:56.000 --> 00:12:57.000]  他二十五歲作王
[00:12:57.000 --> 00:12:59.000]  四十歲那年病得要死
[00:12:59.000 --> 00:13:00.000]  人生低谷
[00:13:00.000 --> 00:13:02.000]  君王在病患面前
[00:13:02.000 --> 00:13:03.000]  正如早前說過
[00:13:03.000 --> 00:13:04.000]  都毫無辦法
[00:13:04.000 --> 00:13:06.000]  在那一刻他沒有東西可以依靠
[00:13:06.000 --> 00:13:07.000]  他唯有依靠神
[00:13:07.000 --> 00:13:09.000]  他謙卑禱告
[00:13:09.000 --> 00:13:11.000]  順利的依治了他
[00:13:11.000 --> 00:13:13.000]  並且赐下了最奇妙的天文兆頭
[00:13:13.000 --> 00:13:15.000]  如果我經歷這件事
[00:13:15.000 --> 00:13:17.000]  我深信這是我的屬靈的高峰
[00:13:17.000 --> 00:13:19.000]  我可以天天說這個見證
[00:13:19.000 --> 00:13:20.000]  我可以天天宣揚順利的恩典
[00:13:20.000 --> 00:13:22.000]  不過原來不是
[00:13:22.000 --> 00:13:23.000]  希西加的生命不是這樣
[00:13:23.000 --> 00:13:25.000]  他又再高傲
[00:13:25.000 --> 00:13:27.000]  所以二十七到三十一節
[00:13:27.000 --> 00:13:30.000]  講到希西加大有財富和尊榮
[00:13:30.000 --> 00:13:32.000]  他為自己建造富庫
[00:13:32.000 --> 00:13:35.000]  收藏金銀寶石香料盾牌
[00:13:35.000 --> 00:13:36.000]  各樣的寶器
[00:13:36.000 --> 00:13:37.000]  樣樣都有
[00:13:37.000 --> 00:13:38.000]  不單是這樣
[00:13:38.000 --> 00:13:39.000]  又建造倉房
[00:13:39.000 --> 00:13:40.000]  收藏五穀
[00:13:40.000 --> 00:13:42.000]  新酒和新的油
[00:13:42.000 --> 00:13:45.000]  又為各類生畜蓋棚立圈
[00:13:45.000 --> 00:13:47.000]  並且為自己建立城鎮
[00:13:47.000 --> 00:13:49.000]  也擁有許多羊群牛群
[00:13:49.000 --> 00:13:52.000]  因為神賜他極多的財產
[00:13:52.000 --> 00:13:53.000]  這希西加日失著
[00:13:53.000 --> 00:13:54.000]  積分的上緣
[00:13:54.000 --> 00:13:55.000]  引水直下
[00:13:55.000 --> 00:13:57.000]  留在大衛城的西邊
[00:13:57.000 --> 00:13:59.000]  希西加所行的事盡到行動
[00:13:59.000 --> 00:14:03.000]  無論牛羊金銀建築城鎮
[00:14:03.000 --> 00:14:04.000]  他什麼都有
[00:14:04.000 --> 00:14:05.000]  不過去到三十一節
[00:14:05.000 --> 00:14:11.000]  他說但當巴比倫諸侯差遣使者來見希西加
[00:14:11.000 --> 00:14:14.000]  詢問國中所發生的奇事時
[00:14:14.000 --> 00:14:16.000]  神離開他要考驗他
[00:14:16.000 --> 00:14:18.000]  好知道他心裡的一切
[00:14:18.000 --> 00:14:20.000]  在他有了健康
[00:14:20.000 --> 00:14:22.000]  在上帝厚賜他財富
[00:14:22.000 --> 00:14:24.000]  在他高處未算高的時候
[00:14:24.000 --> 00:14:26.000]  他卻接待巴比倫的使者
[00:14:26.000 --> 00:14:28.000]  並將他家所有的國家
[00:14:28.000 --> 00:14:31.000]  所有的顯給巴比倫的使者看
[00:14:31.000 --> 00:14:32.000]  先知以賽亞告訴我們
[00:14:32.000 --> 00:14:34.000]  他這個行動反映在他心裡
[00:14:34.000 --> 00:14:36.000]  對財富的倚靠
[00:14:36.000 --> 00:14:39.000]  甚至對遠方巴比倫帝國的倚靠
[00:14:39.000 --> 00:14:41.000]  在這一刻他忘記了上帝
[00:14:41.000 --> 00:14:43.000]  在他經歷過最大的拯救
[00:14:43.000 --> 00:14:44.000]  最大的天文神蹟之後
[00:14:44.000 --> 00:14:48.000]  他可以完全在他風築的裡面
[00:14:48.000 --> 00:14:49.000]  再一次離開了神
[00:14:49.000 --> 00:14:51.000]  這個像不像我們的生命
[00:14:51.000 --> 00:14:54.000]  這個也好像我們人生的困境
[00:14:54.000 --> 00:14:56.000]  在這一刻當他有東西倚靠的時候
[00:14:56.000 --> 00:14:58.000]  他就倚靠他所倚靠的東西
[00:14:58.000 --> 00:15:00.000]  以至他被打面隔
[00:15:00.000 --> 00:15:02.000]  甚至要陷入低谷
[00:15:02.000 --> 00:15:03.000]  在他死之前的四年
[00:15:03.000 --> 00:15:06.000]  他經歷了一個最大的難處
[00:15:06.000 --> 00:15:07.000]  他曾經說過
[00:15:07.000 --> 00:15:09.000]  這些事在我死之後發生
[00:15:09.000 --> 00:15:10.000]  不要緊
[00:15:10.000 --> 00:15:11.000]  不過在死之前
[00:15:11.000 --> 00:15:13.000]  亞述王進攻猶大
[00:15:13.000 --> 00:15:14.000]  在那一刻之前說過
[00:15:14.000 --> 00:15:16.000]  他要連聖殿門上的金
[00:15:16.000 --> 00:15:18.000]  和聖殿包處的金
[00:15:18.000 --> 00:15:21.000]  都要挖下來給亞述王
[00:15:21.000 --> 00:15:23.000]  要湊出十噸的銀
[00:15:23.000 --> 00:15:25.000]  十噸的銀大概千幾萬港幣
[00:15:25.000 --> 00:15:27.000]  和一噸的金
[00:15:27.000 --> 00:15:29.000]  一噸的金大概幾億的港幣
[00:15:29.000 --> 00:15:31.000]  去交給亞述王
[00:15:31.000 --> 00:15:34.000]  以至在他最富有的時候
[00:15:34.000 --> 00:15:36.000]  低處未算低
[00:15:36.000 --> 00:15:38.000]  在他病患的人生
[00:15:38.000 --> 00:15:40.000]  卻是屬靈的高峰
[00:15:40.000 --> 00:15:42.000]  在他財富的高處
[00:15:42.000 --> 00:15:44.000]  卻是人生的低處
[00:15:44.000 --> 00:15:47.000]  以至他面對著國家受損
[00:15:47.000 --> 00:15:50.000]  甚至展望到亡國的未來
[00:15:50.000 --> 00:15:52.000]  去到希西加爾一個最好的君王
[00:15:52.000 --> 00:15:53.000]  已經是列在君王裡面
[00:15:53.000 --> 00:15:55.000]  最好的其中一位
[00:15:55.000 --> 00:15:57.000]  但是他的政治的現實
[00:15:57.000 --> 00:15:59.000]  總是令人失望
[00:15:59.000 --> 00:16:00.000]  可能他的人生教導我們
[00:16:00.000 --> 00:16:02.000]  病得醫治並不是救恩的全部
[00:16:02.000 --> 00:16:03.000]  反而得醫治之後
[00:16:03.000 --> 00:16:05.000]  我們更加的倚靠神
[00:16:05.000 --> 00:16:06.000]  我們不休醫食
[00:16:06.000 --> 00:16:08.000]  也不是祝福的所有
[00:16:08.000 --> 00:16:10.000]  反而我們不休醫食的時候
[00:16:10.000 --> 00:16:12.000]  我們仍然是單單倚靠神
[00:16:12.000 --> 00:16:14.000]  才是最困難的事情
