
[00:00:00.000 --> 00:00:03.000]  各位晚堂的頂姐妹晚安
[00:06:20.600 --> 00:06:22.600]  某些人的說話
[00:06:22.600 --> 00:06:25.000]  是帶來很大的影響力的
[00:06:25.000 --> 00:06:26.800]  但有時候作目者
[00:06:26.800 --> 00:06:28.200]  我自己也檢視
[00:06:28.200 --> 00:06:30.800]  很容易會落在一些錯誤裡面
[00:06:30.800 --> 00:06:32.400]  包括第一就是什麼呢?
[00:06:32.400 --> 00:06:34.800]  很容易會說一些
[00:06:34.800 --> 00:06:37.800]  自己也做不到的道理
[00:06:37.800 --> 00:06:40.400]  第二就是什麼呢?
[00:06:40.400 --> 00:06:41.200]  有時候
[00:06:41.200 --> 00:06:42.400]  是說了
[00:06:42.400 --> 00:06:43.800]  但是自己不去做
[00:06:43.800 --> 00:06:45.200]  這個不同
[00:06:45.200 --> 00:06:46.600]  有些是說了
[00:06:46.600 --> 00:06:48.200]  你覺得做不到的
[00:06:48.200 --> 00:06:49.600]  但第二就是
[00:06:49.600 --> 00:06:50.200]  你做到
[00:06:50.200 --> 00:06:51.000]  不過說了出來
[00:06:51.000 --> 00:06:52.600]  但是自己又不做
[00:06:52.600 --> 00:06:54.800]  第三是什麼呢?
[00:06:54.800 --> 00:06:56.400]  就是說大了
[00:06:56.400 --> 00:06:59.800]  偏離了一些事實
[00:06:59.800 --> 00:07:02.800]  有時候為了可能凝聚大家
[00:07:02.800 --> 00:07:04.600]  可以聽得精彩一點
[00:07:04.600 --> 00:07:06.400]  覺得趣味性多一點
[00:07:06.400 --> 00:07:08.600]  可能用了很多形容詞
[00:07:08.600 --> 00:07:09.600]  去形容
[00:07:09.600 --> 00:07:11.400]  但是偏離了的事實
[00:07:11.400 --> 00:07:13.600]  然後第四是什麼呢?
[00:07:13.600 --> 00:07:15.000]  就是在廣告上
[00:07:15.000 --> 00:07:17.200]  有時候可能會消費了別人
[00:07:17.200 --> 00:07:19.000]  拿了某一些人
[00:07:19.000 --> 00:07:21.000]  未經人同意或者怎麼樣
[00:07:21.000 --> 00:07:22.200]  就說出來了
[00:07:22.200 --> 00:07:23.800]  第五呢
[00:07:23.800 --> 00:07:26.000]  就是借題發揮
[00:07:26.000 --> 00:07:28.000]  指桑罵槐
[00:07:28.000 --> 00:07:30.000]  其實一直說的時候
[00:07:30.000 --> 00:07:31.400]  心有所指的
[00:07:31.400 --> 00:07:33.400]  可能在罵自己的老婆
[00:07:33.400 --> 00:07:34.000]  是不是?
[00:07:34.000 --> 00:07:36.400]  所以就拿這堂道理來說
[00:07:36.400 --> 00:07:38.600]  不奇怪的
[00:07:39.200 --> 00:07:41.000]  所以求主也幫助我們
[00:07:41.000 --> 00:07:43.000]  如果作為一個講道
[00:07:43.000 --> 00:07:44.200]  或者教導者
[00:07:44.200 --> 00:07:49.000]  欠缺一個謙卑受教的心的時候
[00:07:49.000 --> 00:07:52.400]  說他每一次的教導
[00:07:52.400 --> 00:07:57.600]  都會成為我們將來被審的一個審判
[00:07:57.600 --> 00:08:01.200]  所以
[00:08:01.200 --> 00:08:04.600]  求主來幫助
[00:08:05.400 --> 00:08:08.600]  特別在教導職份上的
[00:08:08.600 --> 00:08:10.000]  有職份的同工
[00:08:10.000 --> 00:08:12.400]  教會的領袖
[00:08:12.400 --> 00:08:15.400]  又或者每一個主要學的老師
[00:08:15.400 --> 00:08:16.600]  和信徒
[00:08:16.600 --> 00:08:20.000]  我們能夠在說話
[00:08:20.000 --> 00:08:22.800]  或者話語的一些操練上
[00:08:22.800 --> 00:08:24.600]  更加謹慎
[00:08:24.600 --> 00:08:28.200]  不過我也要在這裡再提多一點
[00:08:28.200 --> 00:08:30.200]  聖經說
[00:08:30.200 --> 00:08:33.200]  不要多人作師傅
[00:08:33.800 --> 00:08:36.800]  但並不是說不需要師傅
[00:08:36.800 --> 00:08:37.800]  是不是?
[00:08:37.800 --> 00:08:39.600]  所以原來
[00:08:39.600 --> 00:08:41.800]  我們也需要在教會當中
[00:08:41.800 --> 00:08:44.200]  能夠有一些有使命
[00:08:44.200 --> 00:08:45.600]  有承擔
[00:08:45.600 --> 00:08:49.600]  然後研究新教的一些目者
[00:08:49.600 --> 00:08:50.800]  導師
[00:08:50.800 --> 00:08:53.400]  和信徒的領袖
[00:08:53.400 --> 00:08:56.000]  因著
[00:08:56.000 --> 00:08:58.600]  話語這個即是
[00:08:58.600 --> 00:09:01.400]  和舌頭息息相關
[00:09:01.400 --> 00:09:03.600]  或許今天你不是目者
[00:09:03.800 --> 00:09:06.000]  但你有機會可能成為組長
[00:09:06.000 --> 00:09:08.400]  又或者成為主要學的老師
[00:09:08.400 --> 00:09:11.600]  這些都是和說話有關的
[00:09:11.600 --> 00:09:15.800]  所以亞國接著提醒信徒
[00:09:15.800 --> 00:09:19.800]  我們要在話語的功課上
[00:09:19.800 --> 00:09:21.600]  有更多的學習
[00:09:21.600 --> 00:09:23.000]  第一方面
[00:09:23.000 --> 00:09:25.200]  在第二到第四節
[00:09:25.200 --> 00:09:26.800]  就告訴我們
[00:09:26.800 --> 00:09:29.200]  他說舌頭雖然是少
[00:09:29.200 --> 00:09:33.000]  但是卻是影響著我們整個人
[00:09:33.600 --> 00:09:35.600]  第二到第四節
[00:09:35.600 --> 00:09:38.000]  或者我們一起再讀多一次
[00:09:38.000 --> 00:09:39.400]  請讀
[00:09:39.400 --> 00:09:42.200]  原來我們在許多事上
[00:09:42.200 --> 00:09:43.400]  都有過失
[00:09:43.400 --> 00:09:46.800]  若有人在話語上沒有過失
[00:09:46.800 --> 00:09:49.000]  他就是全全人
[00:09:49.000 --> 00:09:51.800]  也能勒住自己的全身
[00:09:51.800 --> 00:09:55.400]  我們若把雀環放在馬嘴裡
[00:09:55.400 --> 00:09:57.000]  叫他馴服
[00:09:57.000 --> 00:09:59.800]  他就撩動他的全身
[00:09:59.800 --> 00:10:01.000]  看啊
[00:10:01.400 --> 00:10:03.000]  船隻雖然甚大
[00:10:03.000 --> 00:10:05.200]  又被大風吹迫
[00:10:05.200 --> 00:10:07.200]  只用少少的舵
[00:10:07.200 --> 00:10:11.000]  就順著掌舵的自私跳動
[00:10:11.000 --> 00:10:14.000]  作者在第二節
[00:10:14.000 --> 00:10:16.400]  其實他想表達什麼呢?
[00:10:16.400 --> 00:10:18.800]  是不是告訴我們
[00:10:18.800 --> 00:10:22.000]  我們都不是完全人
[00:10:22.000 --> 00:10:23.400]  所以
[00:10:23.400 --> 00:10:26.800]  難免我們都會有不足
[00:10:26.800 --> 00:10:28.600]  又或者有錯失
[00:10:28.600 --> 00:10:30.000]  因此
[00:10:30.200 --> 00:10:31.800]  說錯話
[00:10:31.800 --> 00:10:34.600]  我們說是在所難免的
[00:10:34.600 --> 00:10:36.800]  所以
[00:10:36.800 --> 00:10:38.000]  在這裡就說
[00:10:38.000 --> 00:10:38.800]  哦
[00:10:38.800 --> 00:10:41.800]  雖然說
[00:10:41.800 --> 00:10:43.400]  言多必失
[00:10:43.400 --> 00:10:45.400]  那我們就不需要介意了
[00:10:45.400 --> 00:10:46.000]  是不是?
[00:10:46.000 --> 00:10:48.800]  其實你留意一下
[00:10:48.800 --> 00:10:50.600]  亞哥的意思
[00:10:50.600 --> 00:10:52.600]  正好是相反
[00:10:52.600 --> 00:10:54.600]  他告訴我們什麼呢?
[00:10:54.600 --> 00:10:57.200]  他說他認同
[00:10:57.200 --> 00:10:59.000]  人是不足的
[00:10:59.400 --> 00:11:00.200]  是軟弱的
[00:11:00.200 --> 00:11:01.600]  還有限制的
[00:11:01.600 --> 00:11:04.000]  我們有很多時候
[00:11:04.000 --> 00:11:05.600]  都會犯錯
[00:11:05.600 --> 00:11:08.600]  特別是在洩頭的功課上
[00:11:08.600 --> 00:11:10.800]  更加容易出事
[00:11:10.800 --> 00:11:12.400]  因此
[00:11:12.400 --> 00:11:15.200]  他說我們就要更加謹慎
[00:11:15.200 --> 00:11:18.600]  學好說話的管理
[00:11:18.600 --> 00:11:21.400]  所以第三到第四節
[00:11:21.400 --> 00:11:25.400]  亞哥就用了兩個比喻
[00:11:25.400 --> 00:11:27.600]  我們很熟悉的
[00:11:27.600 --> 00:11:28.600]  一個就是
[00:11:28.600 --> 00:11:29.600]  雀環
[00:11:29.600 --> 00:11:31.600]  另一個就是船的舵
[00:11:31.600 --> 00:11:34.200]  它們在主體裡面
[00:11:34.200 --> 00:11:38.600]  這兩個物體在主體上
[00:11:38.600 --> 00:11:42.200]  都只是佔一個很小的部分
[00:11:42.200 --> 00:11:48.400]  但是它會帶動或者操控整個主體的作用
[00:11:48.400 --> 00:11:50.200]  雀環
[00:11:50.200 --> 00:11:54.800]  可以來調動馬匹的活動
[00:11:54.800 --> 00:11:57.200]  小小的船舵
[00:11:57.200 --> 00:12:01.200]  可以來調動一個船隻的航道
[00:12:01.200 --> 00:12:02.600]  同樣
[00:12:02.600 --> 00:12:03.800]  原來洩頭
[00:12:03.800 --> 00:12:05.000]  說話
[00:12:05.000 --> 00:12:09.200]  也可以主導著我們整個人生
[00:12:09.200 --> 00:12:13.400]  不知道大家有沒有聽過一句成語
[00:12:13.400 --> 00:12:14.200]  雞肋
[00:12:14.200 --> 00:12:15.800]  有沒有聽過?
[00:12:15.800 --> 00:12:17.200]  對了
[00:12:17.200 --> 00:12:19.200]  這句話是說什麼呢?
[00:12:19.200 --> 00:12:20.400]  食之無味
[00:12:20.400 --> 00:12:22.000]  棄之可惜
[00:12:22.000 --> 00:12:22.600]  是不是?
[00:12:22.600 --> 00:12:24.000]  大家都熟悉了
[00:12:24.000 --> 00:12:26.200]  就是帶來了一個人的死亡
[00:12:26.200 --> 00:12:27.000]  知道是誰嗎?
[00:12:27.600 --> 00:12:28.000]  是
[00:12:28.000 --> 00:12:29.200]  揚修之死
[00:12:29.200 --> 00:12:32.000]  這個典故是出自什麼呢?
[00:12:32.000 --> 00:12:37.400]  出自三國志的一個偽書裡面
[00:12:37.400 --> 00:12:39.600]  說的是當時
[00:12:39.600 --> 00:12:46.400]  曹操和蜀國來打仗
[00:12:46.400 --> 00:12:49.600]  他有一個大將在漢中被殺了
[00:12:49.600 --> 00:12:53.600]  於是曹操率領他的援軍去到
[00:12:53.600 --> 00:12:56.200]  但是無奈打了幾個月之後
[00:12:56.600 --> 00:13:00.000]  最後還是爭持不下
[00:13:00.000 --> 00:13:01.800]  當晚
[00:13:01.800 --> 00:13:05.800]  一個士兵就去問曹操
[00:13:05.800 --> 00:13:08.400]  那天的軍令是什麼呢?
[00:13:08.400 --> 00:13:10.800]  原來曹操正在吃晚飯
[00:13:10.800 --> 00:13:13.800]  湯裡面有雞肋
[00:13:13.800 --> 00:13:16.400]  看著這件事
[00:13:16.400 --> 00:13:18.600]  剛才說食之無味
[00:13:18.600 --> 00:13:20.000]  棄之可惜
[00:13:20.000 --> 00:13:22.000]  隨便就說
[00:13:22.000 --> 00:13:23.200]  那就是雞肋了
[00:13:24.200 --> 00:13:27.000]  後來揚修聽了這句話
[00:13:27.000 --> 00:13:30.400]  他就猜度了曹操的心意
[00:13:30.400 --> 00:13:31.600]  就是要什麼呢?
[00:13:31.600 --> 00:13:35.600]  要撤軍
[00:13:35.600 --> 00:13:39.400]  於是他就跟將領和士兵說
[00:13:39.400 --> 00:13:41.800]  你們先收拾好包袱吧
[00:13:41.800 --> 00:13:45.200]  曹操知道之後怎麼樣呢?
[00:13:45.200 --> 00:13:47.000]  勃然大怒
[00:13:47.000 --> 00:13:49.600]  結果將揚修砍了
[00:13:49.600 --> 00:13:51.600]  這個告訴我們
[00:13:52.000 --> 00:13:55.600]  聰明人和自作聰明的人的分別
[00:13:55.600 --> 00:13:57.600]  什麼是聰明人呢?
[00:13:57.600 --> 00:14:02.400]  聰明人是心思熟慮
[00:14:02.400 --> 00:14:04.600]  慎言謹行
[00:14:04.600 --> 00:14:05.600]  是不是?
[00:14:05.600 --> 00:14:07.600]  但是自作聰明的人呢?
[00:14:07.600 --> 00:14:10.800]  因為是自作聰明
[00:14:10.800 --> 00:14:12.600]  所以很想告訴別人
[00:14:12.600 --> 00:14:16.400]  結果忍不住就會說
[00:14:16.400 --> 00:14:21.600]  一說就帶來生命的傷害
[00:14:21.600 --> 00:14:23.000]  甚至死亡
[00:14:23.000 --> 00:14:27.800]  在學習慎言這方面
[00:14:27.800 --> 00:14:32.600]  其實自己也曾經有一段時間很大的掙扎
[00:14:32.600 --> 00:14:33.800]  掙扎是什麼呢?
[00:14:33.800 --> 00:14:36.000]  因為如果你認識我
[00:14:36.000 --> 00:14:37.400]  可能你也會知道
[00:14:37.400 --> 00:14:40.400]  我是一個比較不喜歡說話
[00:14:40.400 --> 00:14:42.000]  小說話
[00:14:42.000 --> 00:14:43.400]  比較靜的人
[00:14:43.400 --> 00:14:46.000]  因為你靜的話
[00:14:46.000 --> 00:14:47.400]  你小說話的話
[00:14:47.400 --> 00:14:49.600]  別人就會覺得
[00:14:49.600 --> 00:14:50.800]  你什麼?
[00:14:50.800 --> 00:14:53.800]  覺得你什麼?
[00:14:53.800 --> 00:14:55.800]  穩重啦,是不是?
[00:14:55.800 --> 00:15:01.600]  其實我想說
[00:15:01.600 --> 00:15:03.000]  小說話
[00:15:03.000 --> 00:15:05.600]  是因為我的腦子混得慢
[00:15:05.600 --> 00:15:09.400]  所以昨天也有同工取笑我
[00:15:09.400 --> 00:15:11.200]  他說我還沒裝光纖
[00:15:11.200 --> 00:15:14.800]  所以當慢的時候
[00:15:14.800 --> 00:15:15.800]  別人也在說
[00:15:15.800 --> 00:15:17.200]  我還沒想到
[00:15:17.200 --> 00:15:18.600]  有時候想想怎麼回應
[00:15:18.600 --> 00:15:19.800]  別人已經轉了話題
[00:15:19.800 --> 00:15:25.400]  雖然我是一個小說話的人
[00:15:25.400 --> 00:15:27.400]  但你想想
[00:15:27.400 --> 00:15:31.400]  會不會在說話上也有犯錯?
[00:15:31.400 --> 00:15:33.800]  會不會有?
[00:15:33.800 --> 00:15:36.200]  肯定有,是不是?
[00:15:36.200 --> 00:15:39.200]  特別當你是小說話
[00:15:39.200 --> 00:15:40.800]  或者不多說話的人
[00:15:40.800 --> 00:15:43.600]  別人更加在意你說什麼
[00:15:43.600 --> 00:15:45.400]  是不是?
[00:15:45.400 --> 00:15:46.800]  所以當你說的時候
[00:15:46.800 --> 00:15:48.400]  可能一句無心之失
[00:15:48.600 --> 00:15:50.200]  原來對於某些人來說
[00:15:50.200 --> 00:15:51.600]  是很重要的
[00:15:51.600 --> 00:15:54.000]  但相反
[00:15:54.000 --> 00:15:56.200]  有時候你會發現在我們身邊
[00:15:56.200 --> 00:15:57.600]  有些人
[00:15:57.600 --> 00:15:58.600]  是怎樣的?
[00:15:58.600 --> 00:16:00.800]  唇口癡黃
[00:16:00.800 --> 00:16:02.400]  口不擇言
[00:16:02.400 --> 00:16:04.200]  但不知道為什麼
[00:16:04.200 --> 00:16:07.200]  其他人又會好像習慣了
[00:16:07.200 --> 00:16:08.800]  又會覺得
[00:16:08.800 --> 00:16:10.200]  消化了他們的
[00:16:10.200 --> 00:16:12.200]  那種表達方式
[00:16:12.200 --> 00:16:15.400]  明明有些話是說得不對的
[00:16:15.400 --> 00:16:16.800]  不應該這麼說的
[00:16:17.400 --> 00:16:19.200]  接著其他人就會跟你說什麼?
[00:16:19.200 --> 00:16:21.200]  算了
[00:16:21.200 --> 00:16:22.600]  他一向都是這樣的
[00:16:22.600 --> 00:16:24.000]  是不是?
[00:16:24.000 --> 00:16:28.200]  以至裡面又很不舒服
[00:16:28.200 --> 00:16:30.200]  為什麼好像上帝
[00:16:30.200 --> 00:16:32.000]  你經常要求我這麼高?
[00:16:32.000 --> 00:16:33.000]  是不是?
[00:16:33.000 --> 00:16:34.800]  人們亂說話
[00:16:34.800 --> 00:16:36.000]  隨便說也可以
[00:16:36.000 --> 00:16:37.400]  但自己好像
[00:16:37.400 --> 00:16:39.600]  平時也不多說了
[00:16:39.600 --> 00:16:41.800]  但別人對於你說的話
[00:16:41.800 --> 00:16:43.400]  就有很高的要求了
[00:16:44.600 --> 00:16:47.800]  後來一直自己慢慢去消化的時候
[00:16:47.800 --> 00:16:50.000]  我就明白
[00:16:50.000 --> 00:16:51.600]  其實每一個人
[00:16:51.600 --> 00:16:53.200]  我們自己
[00:16:53.200 --> 00:16:55.200]  都要向上帝負責
[00:16:55.200 --> 00:16:58.200]  或許這個人他就是
[00:16:58.200 --> 00:16:59.800]  常常就是口不擇言
[00:16:59.800 --> 00:17:01.400]  但同時間
[00:17:01.400 --> 00:17:03.000]  在人的信任
[00:17:03.000 --> 00:17:05.000]  或者跟人與人之間
[00:17:05.000 --> 00:17:06.000]  同樣可能
[00:17:06.000 --> 00:17:10.600]  別人未必會跟他分享一些心事
[00:17:10.600 --> 00:17:12.600]  所以其實
[00:17:12.600 --> 00:17:17.200]  每個人我們要為自己的言和行
[00:17:17.200 --> 00:17:20.200]  在上帝的面前來問責
[00:17:20.200 --> 00:17:21.800]  所以,頂姐妹
[00:17:21.800 --> 00:17:24.600]  學好管理自己的舌頭
[00:17:24.600 --> 00:17:26.000]  因為
[00:17:26.000 --> 00:17:29.800]  這是會影響我們整個人
[00:17:29.800 --> 00:17:31.800]  第二方面
[00:17:31.800 --> 00:17:35.000]  在第五節到第八節
[00:17:35.000 --> 00:17:36.600]  就告訴我們
[00:17:36.600 --> 00:17:38.800]  舌頭雖然少
[00:17:38.800 --> 00:17:40.000]  但是
[00:17:40.800 --> 00:17:42.600]  其實是很難
[00:17:42.600 --> 00:17:44.200]  去操控的
[00:17:44.200 --> 00:17:48.000]  是很難去馴服他的
[00:17:48.000 --> 00:17:51.000]  前一段時間
[00:17:51.000 --> 00:17:53.000]  一個美國總統
[00:17:53.000 --> 00:17:54.400]  一上任的時候
[00:17:54.400 --> 00:17:56.800]  全世界都很震驚
[00:17:56.800 --> 00:17:59.000]  因為很多驚人的言論
[00:17:59.000 --> 00:18:00.800]  第一個就告訴
[00:18:00.800 --> 00:18:02.400]  向世界宣告
[00:18:02.400 --> 00:18:05.400]  加拿大是美國的一個省
[00:18:05.400 --> 00:18:07.200]  到今天
[00:18:07.200 --> 00:18:09.400]  今時今日還是兩個國家
[00:18:09.400 --> 00:18:13.000]  還在爭持著
[00:18:13.000 --> 00:18:15.400]  另一個言論就說
[00:18:15.400 --> 00:18:20.000]  烏克蘭的總統不是經過民選的
[00:18:20.000 --> 00:18:22.200]  所以他是一個獨裁者
[00:18:22.200 --> 00:18:24.200]  這是BBC News
[00:18:24.200 --> 00:18:25.200]  那裡發出來的
