
[00:00:00.000 --> 00:00:02.600]  慈愛天父,我們感謝讚美你
[00:04:05.000 --> 00:04:07.000]  但他們沒有看到耶穌
[00:04:07.000 --> 00:04:12.000]  於是就坐船跟到加伯隆那裡找祂
[00:04:12.000 --> 00:04:17.000]  他們找到耶穌就展開了和耶穌的對話
[00:04:17.000 --> 00:04:19.000]  大家試想想
[00:04:19.000 --> 00:04:22.000]  如果你是群眾的一份子
[00:04:22.000 --> 00:04:25.000]  前一天就因為耶穌行神蹟
[00:04:25.000 --> 00:04:27.000]  餵飽了你們
[00:04:27.000 --> 00:04:29.000]  你看到耶穌的時候
[00:04:29.000 --> 00:04:32.000]  第一句話你會跟祂說什麼?
[00:04:32.000 --> 00:04:34.000]  不如讓我做一個調查
[00:04:34.000 --> 00:04:37.000]  你看到耶穌第一句說話
[00:04:37.000 --> 00:04:41.000]  會不會是這個powerpoint裡的其中一句
[00:04:41.000 --> 00:04:43.000]  第一句說什麼呢?
[00:04:43.000 --> 00:04:45.000]  耶穌祢好厲害啊
[00:04:45.000 --> 00:04:48.000]  多謝祢昨天用五個餅和兩條魚
[00:04:48.000 --> 00:04:50.000]  餵飽了我們
[00:04:50.000 --> 00:04:52.000]  第二句是什麼呢?
[00:04:52.000 --> 00:04:57.000]  耶穌祢今天來加伯隆會行什麼神蹟?
[00:04:57.000 --> 00:04:59.000]  第三句可能是說
[00:04:59.000 --> 00:05:03.000]  耶穌祢一定是尼塞亞了
[00:05:03.000 --> 00:05:05.000]  想問問大家
[00:05:05.000 --> 00:05:10.000]  有多少人會看到耶穌說第一句話?
[00:05:10.000 --> 00:05:13.000]  也有啊,也不少啊
[00:05:13.000 --> 00:05:16.000]  第二句呢?
[00:05:16.000 --> 00:05:18.000]  少一點
[00:05:18.000 --> 00:05:20.000]  第三句呢?
[00:05:20.000 --> 00:05:23.000]  耶穌祢一定是尼塞亞了
[00:05:23.000 --> 00:05:25.000]  你們很厲害啊
[00:05:25.000 --> 00:05:30.000]  很多人選擇第一句和第三句
[00:05:30.000 --> 00:05:33.000]  但是原來這些群眾
[00:05:33.000 --> 00:05:35.000]  三句都不是
[00:05:35.000 --> 00:05:37.000]  他們不是說這些話
[00:05:37.000 --> 00:05:38.000]  讓我們看看
[00:05:38.000 --> 00:05:41.000]  六章二十五至三十三節
[00:05:41.000 --> 00:05:44.000]  我們一起讀這一段對話
[00:05:44.000 --> 00:05:46.000]  看看他們怎麼說
[00:05:47.000 --> 00:05:50.000]  他們在海的對岸找到他後
[00:05:50.000 --> 00:05:55.000]  對他說:拉比,你幾時到這裡來的?
[00:05:55.000 --> 00:05:57.000]  耶穌回答他們說:
[00:05:57.000 --> 00:06:00.000]  我實實在在地告訴你們
[00:06:00.000 --> 00:06:04.000]  你們找我並不是因見了神蹟
[00:06:04.000 --> 00:06:07.000]  而是因吃餅吃飽了
[00:06:07.000 --> 00:06:10.000]  不要為那毀壞的食物操勞
[00:06:10.000 --> 00:06:14.000]  而要為那存到永生的食物操勞
[00:06:14.000 --> 00:06:18.000]  這食物是人子要賜給你們的
[00:06:18.000 --> 00:06:21.000]  因為父神已印證了
[00:06:21.000 --> 00:06:23.000]  於是他們問他
[00:06:23.000 --> 00:06:28.000]  我們該做什麼才算是做神的工呢?
[00:06:28.000 --> 00:06:31.000]  耶穌回答對他們說
[00:06:31.000 --> 00:06:35.000]  信神所差來的就是神的工作
[00:06:35.000 --> 00:06:38.000]  於是他們對他說
[00:06:38.000 --> 00:06:40.000]  你行什麼神蹟
[00:06:40.000 --> 00:06:43.000]  好讓我們看見而信你呢?
[00:06:43.000 --> 00:06:46.000]  你到底要做什麼呢?
[00:06:46.000 --> 00:06:50.000]  我們的祖宗在曠野吃過馬拿
[00:06:50.000 --> 00:06:51.000]  如經上寫著
[00:06:51.000 --> 00:06:56.000]  他從天上賜下糧食來給他們吃
[00:06:56.000 --> 00:06:59.000]  於是耶穌對他們說
[00:06:59.000 --> 00:07:02.000]  我實實在在地告訴你們
[00:07:02.000 --> 00:07:04.000]  那從天上來的糧
[00:07:04.000 --> 00:07:07.000]  不是摩西賜給你們的
[00:07:07.000 --> 00:07:09.000]  那從天上來的真糧
[00:07:09.000 --> 00:07:12.000]  是我賜給你們的
[00:07:12.000 --> 00:07:14.000]  因為神的糧
[00:07:14.000 --> 00:07:17.000]  就是那位從天上降下來
[00:07:17.000 --> 00:07:21.000]  並且賜生命給世界的
[00:07:21.000 --> 00:07:26.000]  這群群眾可能看見門徒上船去加伯隆
[00:07:26.000 --> 00:07:30.000]  但又看不見耶穌和他們同行
[00:07:30.000 --> 00:07:33.000]  心裡就感到很疑惑
[00:07:33.000 --> 00:07:36.000]  所以他們找到耶穌的時候
[00:07:36.000 --> 00:07:40.000]  第一句是一句問題
[00:07:40.000 --> 00:07:42.000]  我將這一段對話
[00:07:42.000 --> 00:07:47.000]  用現代化的說話說出來
[00:07:47.000 --> 00:07:49.000]  群眾問耶穌
[00:07:49.000 --> 00:07:52.000]  老師,你什麼時候來到這裡的?
[00:07:52.000 --> 00:07:54.000]  耶穌怎麼回答呢?
[00:07:54.000 --> 00:07:57.000]  看起來像是答非所問
[00:07:57.000 --> 00:07:58.000]  耶穌說
[00:07:58.000 --> 00:08:00.000]  我老實跟你說
[00:08:00.000 --> 00:08:04.000]  你們找我並不是因為見了神蹟
[00:08:04.000 --> 00:08:08.000]  而是因為那些餅治飽了你們的肚子
[00:08:08.000 --> 00:08:11.000]  不要為那些會壞的食物投資那麼多
[00:08:11.000 --> 00:08:13.000]  做那麼多事
[00:08:13.000 --> 00:08:16.000]  而是要為那些保持永生的食物
[00:08:16.000 --> 00:08:17.000]  投資多一點
[00:08:17.000 --> 00:08:19.000]  還有做多一點
[00:08:19.000 --> 00:08:21.000]  保持永生的食物
[00:08:21.000 --> 00:08:23.000]  是人子要賜給你們的
[00:08:23.000 --> 00:08:27.000]  因為是得到父神的印證的
[00:08:27.000 --> 00:08:29.000]  群眾一聽到
[00:08:29.000 --> 00:08:33.000]  他們似乎領悟到一些東西
[00:08:33.000 --> 00:08:34.000]  他就問
[00:08:34.000 --> 00:08:39.000]  我們要做什麼才是做神的工作呢?
[00:08:39.000 --> 00:08:41.000]  耶穌就回答他們
[00:08:41.000 --> 00:08:44.000]  你們要信神差來那一位
[00:08:44.000 --> 00:08:47.000]  就是做神的工作
[00:08:47.000 --> 00:08:51.000]  其實耶穌在這裡已經暗示
[00:08:51.000 --> 00:08:53.000]  祂就是生命之娘
[00:08:53.000 --> 00:08:56.000]  不過群眾不相信
[00:08:56.000 --> 00:08:57.000]  就說
[00:08:57.000 --> 00:08:59.000]  你會走什麼神跡
[00:08:59.000 --> 00:09:00.000]  叫我們信你呢?
[00:09:00.000 --> 00:09:03.000]  你的工作到底是什麼?
[00:09:03.000 --> 00:09:07.000]  我們的祖先在曠野裡吃了瑪拿
[00:09:07.000 --> 00:09:09.000]  聖經也說
[00:09:09.000 --> 00:09:13.000]  祂從天上賜糧食給他們
[00:09:13.000 --> 00:09:16.000]  耶穌說
[00:09:16.000 --> 00:09:18.000]  我老實跟你們說
[00:09:18.000 --> 00:09:22.000]  摩西其實沒有給你們從天上來的食物
[00:09:22.000 --> 00:09:25.000]  從天上來的真糧
[00:09:25.000 --> 00:09:28.000]  是我的父神賜給你們的
[00:09:28.000 --> 00:09:30.000]  因為神的糧
[00:09:30.000 --> 00:09:32.000]  就是從天上降下來
[00:09:32.000 --> 00:09:36.000]  要將生命賜給人改約位
[00:09:36.000 --> 00:09:37.000]  聽姐妹
[00:09:37.000 --> 00:09:39.000]  從這一輪的對話裡
[00:09:39.000 --> 00:09:40.000]  我們很明白
[00:09:40.000 --> 00:09:44.000]  耶穌知道人的心思、意念
[00:09:44.000 --> 00:09:45.000]  祂指出
[00:09:45.000 --> 00:09:48.000]  群眾見到祂所施行的神跡
[00:09:48.000 --> 00:09:49.000]  吃了餅
[00:09:49.000 --> 00:09:53.000]  他們一心只關注地上的事
[00:09:53.000 --> 00:09:55.000]  和想得到食物
[00:09:55.000 --> 00:10:00.000]  他們不明白神跡要表明什麼意義
[00:10:00.000 --> 00:10:04.000]  他們只是追求肉身的滿足
[00:10:04.000 --> 00:10:06.000]  相信我們也不難明白的
[00:10:06.000 --> 00:10:09.000]  因為群眾所追求的
[00:10:09.000 --> 00:10:11.000]  就好像現今世代
[00:10:11.000 --> 00:10:14.000]  我們世人追求的生活方式
[00:10:14.000 --> 00:10:16.000]  今天我們聽見
[00:10:16.000 --> 00:10:19.000]  哪一間酒店的自助餐好吃
[00:10:19.000 --> 00:10:21.000]  另外可能又聽見
[00:10:21.000 --> 00:10:24.000]  深圳哪裡很便宜又划算
[00:10:24.000 --> 00:10:27.000]  於是就會一窩蜂地訂位
[00:10:27.000 --> 00:10:30.000]  一窩蜂地去試試
[00:10:30.000 --> 00:10:34.000]  何況當時耶穌餵飽了五千人
[00:10:34.000 --> 00:10:36.000]  是不是很轟動?
[00:10:36.000 --> 00:10:39.000]  所以就成為了群眾
[00:10:39.000 --> 00:10:42.000]  去追訪耶穌的原因
[00:10:42.000 --> 00:10:44.000]  耶穌就著群眾
[00:10:44.000 --> 00:10:47.000]  只是追求暫時短暫
[00:10:47.000 --> 00:10:49.000]  和會扭壞的事物
[00:10:49.000 --> 00:10:50.000]  去提醒他們
[00:10:50.000 --> 00:10:56.000]  叫他們要為存到永生的食物去操勞
[00:10:56.000 --> 00:11:01.000]  操勞這個字在原文是命令動詞
[00:11:01.000 --> 00:11:05.000]  意思是投資或做
[00:11:05.000 --> 00:11:09.000]  我們大多數人都會投資很多時間
[00:11:09.000 --> 00:11:12.000]  在自己追求的目標或事情上
[00:11:12.000 --> 00:11:15.000]  整副精神、心機
[00:11:15.000 --> 00:11:18.000]  就會放進去專注在裡面
[00:11:18.000 --> 00:11:20.000]  耶穌提醒我們
[00:11:20.000 --> 00:11:23.000]  我們要做的、要專注的
[00:11:23.000 --> 00:11:27.000]  就是在一些正確的生命投資上
[00:11:27.000 --> 00:11:28.000]  耶穌指出
[00:11:28.000 --> 00:11:30.000]  神職的深層意義
[00:11:30.000 --> 00:11:33.000]  是要求人和祂相遇
[00:11:33.000 --> 00:11:36.000]  接受祂是生命的糧
[00:11:36.000 --> 00:11:39.000]  又指出他們要做神的工
[00:11:39.000 --> 00:11:43.000]  就是要信靠神所差來的兒子
[00:11:43.000 --> 00:11:45.000]  以致他們能夠得到永生
[00:11:45.000 --> 00:11:47.000]  就是第27節所說的
[00:11:47.000 --> 00:11:50.000]  存到永生的食物
[00:11:50.000 --> 00:11:52.000]  暗示祂就是生命的糧
[00:11:52.000 --> 00:11:55.000]  就是人應該追求的目標
[00:11:55.000 --> 00:11:58.000]  在30至31節又告訴我們
[00:11:58.000 --> 00:12:02.000]  群眾顯然不明白其中的道理
[00:12:02.000 --> 00:12:05.000]  他們要求耶穌行另外一個神職
[00:12:05.000 --> 00:12:08.000]  讓他們看到就相信
[00:12:08.000 --> 00:12:10.000]  耶穌是尼塞亞
[00:12:10.000 --> 00:12:13.000]  在6章30節就有提及
[00:12:13.000 --> 00:12:16.000]  因為他們以為摩西也能夠
[00:12:16.000 --> 00:12:19.000]  行出餵飽人的神職
[00:12:19.000 --> 00:12:21.000]  所以他們不覺得耶穌的神職
[00:12:21.000 --> 00:12:24.000]  有什麼特別之處
[00:12:24.000 --> 00:12:26.000]  而且猶太人也相信
[00:12:26.000 --> 00:12:28.000]  當尼塞亞來的時候
[00:12:28.000 --> 00:12:30.000]  他必定會再做一次
[00:12:30.000 --> 00:12:34.000]  用馬拿來餵飽人的神職
[00:12:34.000 --> 00:12:37.000]  所以耶穌很鄭重地強調
[00:12:37.000 --> 00:12:42.000]  是天父將糧從天上賜下來
[00:12:42.000 --> 00:12:44.000]  要他們弄清楚
[00:12:44.000 --> 00:12:48.000]  要知道耶穌就是天上來的糧
[00:12:48.000 --> 00:12:53.000]  是從天上降下來賜生命給世界的那一位
[00:12:53.000 --> 00:12:55.000]  親愛的弟兄姊妹
[00:12:55.000 --> 00:12:58.000]  群眾是我們的反面教材
[00:12:58.000 --> 00:13:02.000]  他們追求錯誤的物質和目標
[00:13:02.000 --> 00:13:07.000]  將焦點都放在一些會扭曲的事情上
[00:13:07.000 --> 00:13:12.000]  我們卻要追求傳到永生
[00:13:12.000 --> 00:13:17.000]  追求傳到永生的生命之糧
[00:13:17.000 --> 00:13:20.000]  因為我們享受這個真糧
[00:13:20.000 --> 00:13:22.000]  這個屬靈的糧
[00:13:22.000 --> 00:13:24.000]  生命的糧
[00:13:24.000 --> 00:13:27.000]  必定在心靈裡得到飽足
[00:13:27.000 --> 00:13:29.000]  享受心靈的富足
[00:13:29.000 --> 00:13:33.000]  能夠有不一樣的生命
[00:13:33.000 --> 00:13:37.000]  就好像《約伯記》十章十二節提到
[00:13:37.000 --> 00:13:41.000]  「你將生命和慈愛賜給我
[00:13:41.000 --> 00:13:45.000]  你也眷顧保存我的心靈」
[00:13:45.000 --> 00:13:47.000]  親愛的弟兄姊妹
[00:13:47.000 --> 00:13:49.000]  耶穌是真正的靈糧
[00:13:49.000 --> 00:13:51.000]  生命之糧
[00:13:51.000 --> 00:13:55.000]  我們追求享受耶穌所賜的生命之糧
[00:13:55.000 --> 00:14:01.000]  還是我們追求很多短暫而會扭曲的東西呢?
[00:14:01.000 --> 00:14:05.000]  例如我們會投資很多時間
[00:14:05.000 --> 00:14:09.000]  在股票上或者進修
[00:14:09.000 --> 00:14:11.000]  吃喝玩樂
[00:14:11.000 --> 00:14:13.000]  又或者保持健康
[00:14:13.000 --> 00:14:19.000]  又或者上網追蹤很多社會事件等等
[00:14:19.000 --> 00:14:24.000]  大家是否在追求這些呢?
[00:14:24.000 --> 00:14:26.000]  耶穌吩咐我們
[00:14:26.000 --> 00:14:28.000]  要做正確的投資
[00:14:28.000 --> 00:14:31.000]  要追求生命的糧
[00:14:31.000 --> 00:14:36.000]  我們不單要追求神所賜的生命之糧
[00:14:36.000 --> 00:14:39.000]  更加要得著生命之糧
[00:14:39.000 --> 00:14:42.000]  怎樣才能得著生命之糧呢?
[00:14:42.000 --> 00:14:46.000]  讓我們一起看看34至50節
[00:14:46.000 --> 00:14:49.000]  我們先讀出34至40節
[00:14:49.000 --> 00:14:51.000]  預備起
[00:14:51.000 --> 00:15:01.000]  「耶穌對他們說:我就是生命的糧
[00:15:01.000 --> 00:15:04.000]  到我這裡來的絕不飢餓
[00:15:04.000 --> 00:15:07.000]  信我的永不乾渴
[00:15:07.000 --> 00:15:10.000]  可是我告訴過你們
[00:15:10.000 --> 00:15:12.000]  你們已經看見我
[00:15:12.000 --> 00:15:14.000]  還是不信
[00:15:14.000 --> 00:15:16.000]  凡負所賜給我的人
[00:15:16.000 --> 00:15:18.000]  必到我這裡來
[00:15:18.000 --> 00:15:22.000]  到我這裡來的我總不忘棄他
[00:15:22.000 --> 00:15:25.000]  因為我從天上降下來
[00:15:25.000 --> 00:15:29.000]  不是要按自己的意願行
[00:15:29.000 --> 00:15:33.000]  而是要按差我來那位的旨意
[00:15:33.000 --> 00:15:36.000]  差我來那位的旨意
[00:15:36.000 --> 00:15:39.000]  就是他所賜給我的
[00:15:39.000 --> 00:15:41.000]  要我一個也不失落
[00:15:41.000 --> 00:15:44.000]  並且在末日使他復活
[00:15:44.000 --> 00:15:47.000]  因為我的旨意
[00:15:47.000 --> 00:15:52.000]  是要使每一個見了旨意信的人得永生
[00:15:52.000 --> 00:15:57.000]  而且在末日我要使他復活」
[00:15:57.000 --> 00:16:00.000]  群眾聽了耶穌的話
[00:16:00.000 --> 00:16:03.000]  他們好像有一些領受
[00:16:03.000 --> 00:16:06.000]  而且態度也有一些轉變
[00:16:06.000 --> 00:16:09.000]  他們不再稱呼耶穌為拉比
[00:16:09.000 --> 00:16:13.000]  用非常渴望的語氣對耶穌說
[00:16:13.000 --> 00:16:18.000]  「主啊,請祢時時賜那些糧食給我們」
[00:16:18.000 --> 00:16:22.000]  雖然群眾帶著渴望的語氣
[00:16:22.000 --> 00:16:24.000]  去請求耶穌賜糧
[00:16:24.000 --> 00:16:26.000]  但是生命的糧
[00:16:26.000 --> 00:16:28.000]  對群眾來說
[00:16:28.000 --> 00:16:30.000]  可能真的有點新
[00:16:30.000 --> 00:16:32.000]  這個這麼新的概念
[00:16:32.000 --> 00:16:34.000]  他們未必掌握到
[00:16:34.000 --> 00:16:36.000]  未必理解到
[00:16:36.000 --> 00:16:38.000]  生命的糧的意思
[00:16:38.000 --> 00:16:40.000]  所以耶穌的回答
[00:16:40.000 --> 00:16:44.000]  是很直接地告訴他們
[00:16:44.000 --> 00:16:46.000]  告訴他們
[00:16:46.000 --> 00:16:48.000]  祂就是生命的糧
[00:16:48.000 --> 00:16:52.000]  強調祂是賜人永生的糧
[00:16:52.000 --> 00:16:54.000]  而且清楚指示
[00:16:54.000 --> 00:16:58.000]  人如何得到生命的糧
[00:16:58.000 --> 00:17:01.000]  在35節下說道
[00:17:01.000 --> 00:17:08.000]  「到我這裏來的,絕不飢餓,信我的,永不乾渴」
[00:17:08.000 --> 00:17:11.000]  得到永生的糧的關鍵
[00:17:11.000 --> 00:17:14.000]  就是「來」和「信」
[00:17:14.000 --> 00:17:17.000]  「來」和「信」這兩個詞
[00:17:17.000 --> 00:17:20.000]  在這裡和以後的經文
[00:17:20.000 --> 00:17:22.000]  也有很多次出現
[00:17:22.000 --> 00:17:24.000]  我們可以明白
[00:17:24.000 --> 00:17:26.000]  「來」和「信」
[00:17:26.000 --> 00:17:30.000]  其實就是得到永生的糧的重要途徑
[00:17:30.000 --> 00:17:32.000]  「來」這個行動
[00:17:32.000 --> 00:17:38.000]  顯示出人願意以心靈的去就近耶穌
[00:17:38.000 --> 00:17:43.000]  而「信」就是人去到耶穌的時候
[00:17:43.000 --> 00:17:47.000]  就持續地去信靠耶穌
[00:17:47.000 --> 00:17:50.000]  按照約翰福音的神學思想來說
[00:17:50.000 --> 00:17:55.000]  來到耶穌那裡的「來」和信靠耶穌的「信」
[00:17:55.000 --> 00:17:59.000]  並不是一般的「來」和「信」
[00:17:59.000 --> 00:18:03.000]  而是通過對耶穌個人的跟隨
[00:18:03.000 --> 00:18:06.000]  和委身地去信靠祂
[00:18:06.000 --> 00:18:09.000]  帶來那種生命交流
[00:18:09.000 --> 00:18:11.000]  我們來到耶穌那裡
[00:18:11.000 --> 00:18:13.000]  有信靠祂的話
[00:18:13.000 --> 00:18:16.000]  我們就會得著生命的「糧」
[00:18:16.000 --> 00:18:19.000]  也就是說得著耶穌
[00:18:19.000 --> 00:18:22.000]  得著耶穌對我們有什麼好處呢?
[00:18:22.000 --> 00:18:26.000]  我們再看看35章
[00:18:26.000 --> 00:18:28.000]  35節下半節
[00:18:28.000 --> 00:18:34.000]  「道我者裡來的,絕不飢餓,信我的,永不乾渴。」
[00:18:34.000 --> 00:18:37.000]  得著永生之「糧」就絕對不飢餓
[00:18:37.000 --> 00:18:40.000]  也永遠不口渴
[00:18:40.000 --> 00:18:42.000]  這裡告訴我們
[00:18:42.000 --> 00:18:45.000]  我們一群心靈飢渴的人
[00:18:45.000 --> 00:18:47.000]  一旦我們遇到耶穌
[00:18:47.000 --> 00:18:49.000]  就可以得到飽足
[00:18:49.000 --> 00:18:52.000]  飢渴也能得到消解
[00:18:52.000 --> 00:18:57.000]  心靈的空虛就能夠一掃而空
[00:18:57.000 --> 00:19:01.000]  有一次我在網上看見證集
[00:19:01.000 --> 00:19:06.000]  那個叫做「奇妙聖誕愛的禮物之雲彩見證集」
[00:19:06.000 --> 00:19:09.000]  在裡面其中有一篇
[00:19:09.000 --> 00:19:15.000]  就是「就業發展綜合服務建業方僱員再培訓計劃」
[00:19:15.000 --> 00:19:16.000]  很長的
[00:19:16.000 --> 00:19:19.000]  其中一個學員叫做阿強
[00:19:19.000 --> 00:19:21.000]  他分享的見證
[00:19:21.000 --> 00:19:24.000]  阿強因為媽媽是天主教徒
[00:19:24.000 --> 00:19:27.000]  所以他嬰兒時已經領洗了
[00:19:27.000 --> 00:19:30.000]  但他一直沒有回教會
[00:19:30.000 --> 00:19:32.000]  到他年少時
[00:19:32.000 --> 00:19:35.000]  他每天都要帶弟弟上學
[00:19:35.000 --> 00:19:39.000]  他兩個弟弟和他
[00:19:39.000 --> 00:19:41.000]  讀的是基督教小學
[00:19:41.000 --> 00:19:46.000]  所以當時他就有機會接觸到基督教
[00:19:46.000 --> 00:19:49.000]  而且還可以回教會一段時間
[00:19:49.000 --> 00:19:51.000]  後來他慢慢長大
[00:19:51.000 --> 00:19:53.000]  他沒有再回教會
[00:19:53.000 --> 00:19:56.000]  但他深信神的存在
[00:19:56.000 --> 00:19:58.000]  在大約十八歲的時候
[00:19:58.000 --> 00:20:01.000]  他又沒有讀書又沒有工作
[00:20:01.000 --> 00:20:04.000]  經常遊手好閒四處遊蕩
[00:20:04.000 --> 00:20:07.000]  於是結識了一些不好的朋友
[00:20:07.000 --> 00:20:10.000]  加上又染上了毒癮
[00:20:10.000 --> 00:20:13.000]  不久他還進入了黑社會
[00:20:13.000 --> 00:20:15.000]  時時到處去打架
[00:20:15.000 --> 00:20:17.000]  惹是鬥非
[00:20:17.000 --> 00:20:21.000]  但因為他有他的信仰在心裡
[00:20:21.000 --> 00:20:23.000]  雖然他沒有回教會
[00:20:23.000 --> 00:20:26.000]  所以他即使是做壞人
[00:20:26.000 --> 00:20:30.000]  但他也不會做一些傷天害理的事
[00:20:30.000 --> 00:20:32.000]  直到遇到他太太
[00:20:32.000 --> 00:20:34.000]  有了女兒之後
[00:20:34.000 --> 00:20:36.000]  他就沒有再參加黑社會
[00:20:36.000 --> 00:20:39.000]  而且還戒了毒癮
[00:20:39.000 --> 00:20:41.000]  但因為無所事事
[00:20:41.000 --> 00:20:45.000]  所以他的心靈仍然感到非常空虛
