
[00:00:00.000 --> 00:00:04.000]  讓我們在正道之先有個祈禱
[00:05:07.000 --> 00:05:11.000]  是要叫你們彼此相愛
[00:05:11.000 --> 00:05:16.000]  讓我們看經文之前
[00:05:16.000 --> 00:05:19.000]  我們看看這段經文的背景
[00:05:19.000 --> 00:05:22.000]  在耶穌的福音第十四至十六章
[00:05:22.000 --> 00:05:26.000]  是耶穌給門徒的安慰和勸勉
[00:05:26.000 --> 00:05:28.000]  今天講到的經文的上文
[00:05:28.000 --> 00:05:30.000]  十五章一至八節
[00:05:30.000 --> 00:05:32.000]  是講到耶穌命令我們
[00:05:32.000 --> 00:05:34.000]  要住在祂裡面
[00:05:34.000 --> 00:05:36.000]  才能夠結果子
[00:05:36.000 --> 00:05:40.000]  祂所講的果子就是指愛
[00:05:40.000 --> 00:05:44.000]  來到第十五章九至十七節
[00:05:44.000 --> 00:05:47.000]  愛這個字是常常出現
[00:05:47.000 --> 00:05:52.000]  愛字以動詞的形式出現了五次
[00:05:52.000 --> 00:05:56.000]  而以名詞的形式出現了四次
[00:05:56.000 --> 00:06:01.000]  可見這個愛是這段經文的重點
[00:06:01.000 --> 00:06:03.000]  經文也出現了很多次
[00:06:03.000 --> 00:06:05.000]  我和你們
[00:06:05.000 --> 00:06:07.000]  很明顯是描述
[00:06:07.000 --> 00:06:11.000]  從基督與信徒之間孕育出來的愛
[00:06:11.000 --> 00:06:13.000]  今天講到的題目
[00:06:13.000 --> 00:06:15.000]  是活出主愛的秘訣
[00:06:15.000 --> 00:06:17.000]  第一個秘訣
[00:06:17.000 --> 00:06:21.000]  就是在主裡面盡命而行
[00:06:21.000 --> 00:06:25.000]  這個段落是第九至十一節
[00:06:25.000 --> 00:06:28.000]  我們剛剛才讀完這段經文
[00:06:28.000 --> 00:06:30.000]  我們看回
[00:06:30.000 --> 00:06:33.000]  耶穌已經在上文提醒我們
[00:06:33.000 --> 00:06:35.000]  祂與我們的關係
[00:06:35.000 --> 00:06:38.000]  是要好像葡萄樹和枝子
[00:06:38.000 --> 00:06:41.000]  一樣緊密的連繫
[00:06:41.000 --> 00:06:44.000]  我們要時時都住在祂的裡面
[00:06:44.000 --> 00:06:47.000]  才能夠結出愛的果子
[00:06:47.000 --> 00:06:50.000]  來到第九至十節
[00:06:50.000 --> 00:06:53.000]  耶穌以祂與天父的密切關係
[00:06:53.000 --> 00:06:55.000]  作為我們的榜樣
[00:06:55.000 --> 00:06:58.000]  祂教導我們怎樣去愛
[00:06:58.000 --> 00:07:00.000]  請大家留意
[00:07:00.000 --> 00:07:02.000]  在經文裡有一組字
[00:07:02.000 --> 00:07:04.000]  是經常出現的
[00:07:04.000 --> 00:07:06.000]  大家有沒有留意到呢?
[00:07:06.000 --> 00:07:10.000]  就是常在愛裡
[00:07:10.000 --> 00:07:12.000]  在第九至十節
[00:07:12.000 --> 00:07:15.000]  裡面提了三次這麼多
[00:07:15.000 --> 00:07:17.000]  可見是多麼重要
[00:07:17.000 --> 00:07:22.000]  如果大家有聽我在元朗堂那次的講道
[00:07:22.000 --> 00:07:25.000]  題目是滿載屬靈果子的生命
[00:07:25.000 --> 00:07:27.000]  相信都會記得
[00:07:27.000 --> 00:07:30.000]  在《約翰福音》十五章一至八節
[00:07:30.000 --> 00:07:31.000]  這段經文裡
[00:07:31.000 --> 00:07:35.000]  我解釋過常在這個詞的意義
[00:07:35.000 --> 00:07:37.000]  無論大家有沒有聽過
[00:07:37.000 --> 00:07:39.000]  讓我們重溫一下
[00:07:39.000 --> 00:07:43.000]  常在這個詞的原文是menu
[00:07:43.000 --> 00:07:47.000]  這個詞常在
[00:07:47.000 --> 00:07:51.000]  在《約翰福音》裡的神學的重要理念
[00:07:51.000 --> 00:07:55.000]  這個詞在四卷的福音書裡
[00:07:55.000 --> 00:07:57.000]  出現了四十次這麼多
[00:07:57.000 --> 00:08:01.000]  在《約翰福音》就出現了二十七次
[00:08:01.000 --> 00:08:04.000]  而來到《約翰福音》第十五章
[00:08:04.000 --> 00:08:06.000]  就出現了十一次這麼多
[00:08:06.000 --> 00:08:10.000]  這本經文譯它為留在
[00:08:10.000 --> 00:08:13.000]  而呂鎮忠譯本譯為住在
[00:08:13.000 --> 00:08:17.000]  我比較喜歡呂鎮忠的譯法
[00:08:17.000 --> 00:08:20.000]  他說住在耶穌的愛裡
[00:08:20.000 --> 00:08:22.000]  在第九至第十節
[00:08:22.000 --> 00:08:24.000]  耶穌宣稱
[00:08:24.000 --> 00:08:28.000]  他是效法天父對他的愛來愛我們
[00:08:28.000 --> 00:08:30.000]  又因為耶穌愛我們
[00:08:30.000 --> 00:08:33.000]  所以我們就能夠常常住在
[00:08:33.000 --> 00:08:37.000]  耶穌的愛裡享受其中
[00:08:37.000 --> 00:08:41.000]  耶穌強調住在他的愛裡很重要
[00:08:41.000 --> 00:08:44.000]  否則也不會說三次這麼多
[00:08:44.000 --> 00:08:48.000]  究竟怎樣才可以住在耶穌的愛裡呢?
[00:08:48.000 --> 00:08:52.000]  關鍵就是遵守耶穌給我們的命令
[00:08:52.000 --> 00:08:56.000]  就像耶穌遵守天父的命令一樣
[00:08:56.000 --> 00:08:59.000]  遵守可以解釋為
[00:08:59.000 --> 00:09:04.000]  持續地信服和履行的意思
[00:09:04.000 --> 00:09:06.000]  經文很清楚指出
[00:09:06.000 --> 00:09:10.000]  遵守即是信服神的命令
[00:09:10.000 --> 00:09:14.000]  我們要信服神的命令
[00:09:14.000 --> 00:09:17.000]  神頒佈的命令連耶穌也信服
[00:09:17.000 --> 00:09:18.000]  何況我們?
[00:09:18.000 --> 00:09:20.000]  怎可以不信服?
[00:09:20.000 --> 00:09:23.000]  原來愛不是抽象的
[00:09:23.000 --> 00:09:25.000]  只要配合行動
[00:09:25.000 --> 00:09:27.000]  就讓人經歷得到
[00:09:27.000 --> 00:09:30.000]  天父和耶穌之間的愛
[00:09:30.000 --> 00:09:32.000]  就是我們的好榜樣
[00:09:32.000 --> 00:09:33.000]  讓我們看看
[00:09:33.000 --> 00:09:35.000]  肥勒比書2:6-8
[00:09:35.000 --> 00:09:37.000]  不如請大家一起重讀
[00:09:37.000 --> 00:09:38.000]  預備起
[00:09:38.000 --> 00:09:41.000]  他本有神的形象
[00:09:41.000 --> 00:09:44.000]  不以自己與神同等為強奪的
[00:09:44.000 --> 00:09:48.000]  倒虛己取了奴僕的形象
[00:09:48.000 --> 00:09:50.000]  成為人的樣子
[00:09:50.000 --> 00:09:52.000]  既有人的樣子
[00:09:52.000 --> 00:09:54.000]  就自己卑微
[00:09:54.000 --> 00:09:55.000]  全心信服
[00:09:55.000 --> 00:09:57.000]  以至於死
[00:09:57.000 --> 00:09:59.000]  且死在十字架上
[00:09:59.000 --> 00:10:01.000]  沒錯
[00:10:01.000 --> 00:10:03.000]  耶穌信服天父的旨意
[00:10:03.000 --> 00:10:05.000]  祂從至高的神
[00:10:05.000 --> 00:10:09.000]  本來祂與天父同等的地位
[00:10:09.000 --> 00:10:12.000]  但是祂卻願意降卑為人
[00:10:12.000 --> 00:10:17.000]  因此就成就了神所計劃的救恩
[00:10:17.000 --> 00:10:20.000]  使我們經歷了祂的大愛
[00:10:20.000 --> 00:10:21.000]  得著永生
[00:10:21.000 --> 00:10:25.000]  耶穌也被父神寵愛
[00:10:25.000 --> 00:10:27.000]  被升為至高
[00:10:27.000 --> 00:10:29.000]  耶穌記住
[00:10:29.000 --> 00:10:30.000]  祂信服天父
[00:10:30.000 --> 00:10:33.000]  祂將顯出無私的大愛
[00:10:33.000 --> 00:10:35.000]  為了我們這一群罪人
[00:10:35.000 --> 00:10:37.000]  祂無辜受死
[00:10:37.000 --> 00:10:39.000]  也在所不計
[00:10:39.000 --> 00:10:42.000]  除了留下美好的榜樣給我們之外
[00:10:42.000 --> 00:10:44.000]  也藉著聖經
[00:10:44.000 --> 00:10:48.000]  賜下命令給我們和門徒
[00:10:48.000 --> 00:10:51.000]  祂提醒我們要去愛
[00:10:51.000 --> 00:10:53.000]  主耶穌在馬可福音
[00:10:53.000 --> 00:10:57.000]  十二章三十至三十一節
[00:10:57.000 --> 00:10:59.000]  祂說
[00:10:59.000 --> 00:11:03.000]  「你要盡心盡性盡義盡力愛主你的神
[00:11:03.000 --> 00:11:07.000]  其次就是說要愛人如己
[00:11:07.000 --> 00:11:13.000]  再沒有比這兩條誡命更大的了」
[00:11:13.000 --> 00:11:16.000]  我們既然接受了耶穌這麼大的恩惠
[00:11:16.000 --> 00:11:19.000]  我們就要信服祂的教導
[00:11:19.000 --> 00:11:22.000]  學習愛神愛人
[00:11:22.000 --> 00:11:25.000]  我們才不會辜負了耶穌的大愛
[00:11:25.000 --> 00:11:29.000]  也能夠時時住在耶穌的愛裡
[00:11:29.000 --> 00:11:32.000]  我們怎樣才算是愛神呢?
[00:11:32.000 --> 00:11:36.000]  讓我們一起讀出約翰一書四章二十一節
[00:11:36.000 --> 00:11:38.000]  預備起
[00:11:38.000 --> 00:11:41.000]  「所賜你,也可愛神的君子
[00:11:41.000 --> 00:11:45.000]  以至愛神所賜你」
[00:11:45.000 --> 00:11:47.000]  經文裡提醒我們
[00:11:47.000 --> 00:11:51.000]  我們不可以只用口說我們愛神
[00:11:51.000 --> 00:11:53.000]  如果我們真的愛神
[00:11:53.000 --> 00:11:56.000]  我們也會愛弟兄姊妹
[00:11:56.000 --> 00:12:00.000]  原來兩者都是息息相關的
[00:12:00.000 --> 00:12:02.000]  疫情放緩了
[00:12:02.000 --> 00:12:06.000]  不知道大家現在的團契生活是怎樣的呢?
[00:12:06.000 --> 00:12:10.000]  教會已經開放給弟兄姊妹實體的回團契
[00:12:10.000 --> 00:12:12.000]  有一段時間了
[00:12:12.000 --> 00:12:17.000]  不知道我們有沒有珍惜團契的相聚
[00:12:17.000 --> 00:12:19.000]  團契的相交生活
[00:12:19.000 --> 00:12:22.000]  有沒有積極地去參與查經
[00:12:22.000 --> 00:12:25.000]  一起實踐神的話
[00:12:25.000 --> 00:12:30.000]  一起實踐彼此相愛同心侍奉呢?
[00:12:30.000 --> 00:12:33.000]  當我們這樣去實踐的話
[00:12:33.000 --> 00:12:36.000]  有什麼會發生呢?
[00:12:36.000 --> 00:12:39.000]  在第十一節說
[00:12:39.000 --> 00:12:42.000]  「這些事我已經對你們說了
[00:12:42.000 --> 00:12:46.000]  是要叫我的喜樂存在你們心裡
[00:12:46.000 --> 00:12:50.000]  並叫你們的喜樂可以滿足」
[00:12:50.000 --> 00:12:52.000]  經文裡耶穌說
[00:12:52.000 --> 00:12:55.000]  「這些事我已經對你們說了」
[00:12:55.000 --> 00:12:58.000]  「這些事」指的是什麼呢?
[00:12:58.000 --> 00:13:03.000]  相信不單止是指9-10節所說的愛
[00:13:03.000 --> 00:13:08.000]  也是指到之前耶穌對門徒所說過的
[00:13:08.000 --> 00:13:12.000]  一些激勵和安慰的話
[00:13:12.000 --> 00:13:17.000]  這些話其實是帶來喜樂的根源
[00:13:17.000 --> 00:13:21.000]  我們又看看耶穌說了什麼
[00:13:21.000 --> 00:13:25.000]  在耶和福13章34-35節
[00:13:25.000 --> 00:13:28.000]  耶穌鼓勵門徒要彼此相愛
[00:13:28.000 --> 00:13:32.000]  就讓人認出他們是耶穌的門徒
[00:13:32.000 --> 00:13:35.000]  以致可以成為美好的見證
[00:13:35.000 --> 00:13:37.000]  為主去作見證
[00:13:37.000 --> 00:13:40.000]  在耶和福14-6節
[00:13:40.000 --> 00:13:42.000]  耶穌又應許
[00:13:42.000 --> 00:13:46.000]  藉著祂我們可以去到天父所預備
[00:13:46.000 --> 00:13:48.000]  所賜的永恆的家
[00:13:48.000 --> 00:13:50.000]  非常美好的地方
[00:13:50.000 --> 00:13:53.000]  使我們沒有盼望
[00:13:53.000 --> 00:13:56.000]  在耶和福14-17節
[00:13:56.000 --> 00:13:59.000]  耶穌又應許賜下聖靈
[00:13:59.000 --> 00:14:02.000]  這位保衛師給我們
[00:14:02.000 --> 00:14:04.000]  永遠與我們同在
[00:14:04.000 --> 00:14:07.000]  他兼顧我們的心
[00:14:07.000 --> 00:14:09.000]  在耶和福14-27節
[00:14:09.000 --> 00:14:12.000]  耶穌又應許賜給我們平安
[00:14:12.000 --> 00:14:19.000]  這份平安是世人無法給予的
[00:14:19.000 --> 00:14:20.000]  總括來說
[00:14:20.000 --> 00:14:23.000]  我們得著耶穌的應許
[00:14:23.000 --> 00:14:25.000]  祂賜給我們永生的盼望
[00:14:25.000 --> 00:14:28.000]  賜給我們世上無人能給予的平安
[00:14:28.000 --> 00:14:32.000]  又賜下聖靈保衛師住在我們的心裡
[00:14:32.000 --> 00:14:37.000]  讓我們有足夠的力量去愛神愛人
[00:14:37.000 --> 00:14:42.000]  當我們真正切實地去實踐的話
[00:14:42.000 --> 00:14:46.000]  信徒之間享受這種甜蜜的相交
[00:14:46.000 --> 00:14:51.000]  心裡必定會充滿滿足的喜樂
[00:14:51.000 --> 00:14:56.000]  這也是基督徒的特質
[00:14:56.000 --> 00:15:00.000]  前兩星期我聽到一位牧者的分享
[00:15:00.000 --> 00:15:03.000]  他很喜歡行山
[00:15:03.000 --> 00:15:05.000]  有一次他一個人去行山
[00:15:05.000 --> 00:15:08.000]  行了一段不短的路程
[00:15:08.000 --> 00:15:12.000]  他走得又口渴又熱
[00:15:12.000 --> 00:15:17.000]  他在路邊竟然看到一部汽水機
[00:15:17.000 --> 00:15:19.000]  他看到這部汽水機
[00:15:19.000 --> 00:15:21.000]  反而他心裡有些疑惑
[00:15:21.000 --> 00:15:23.000]  他想買汽水
[00:15:23.000 --> 00:15:25.000]  但他卻在想買不買好呢
[00:15:25.000 --> 00:15:27.000]  心裡在想
[00:15:27.000 --> 00:15:31.000]  這部汽水機在路邊一直曬著
[00:15:31.000 --> 00:15:34.000]  會不會出一罐熱的汽水出來呢
[00:15:34.000 --> 00:15:37.000]  不冷的汽水喝了也沒用
[00:15:37.000 --> 00:15:40.000]  後來他就想了一想
[00:15:40.000 --> 00:15:45.000]  於是他就買了一罐汽水
[00:15:45.000 --> 00:15:47.000]  他拿起一罐汽水
[00:15:47.000 --> 00:15:49.000]  真的很冰涼
[00:15:49.000 --> 00:15:52.000]  喝了一口真是透心涼
[00:15:52.000 --> 00:15:56.000]  這部汽水機雖然在很酷熱的環境下
[00:15:56.000 --> 00:16:00.000]  但竟然也保持它的功能
[00:16:00.000 --> 00:16:03.000]  所出的汽水也是那麼冰涼的
[00:16:03.000 --> 00:16:05.000]  洗到它很暢快
[00:16:05.000 --> 00:16:10.000]  這個經歷讓這位牧者反省到
[00:16:10.000 --> 00:16:12.000]  自己作為基督徒
[00:16:12.000 --> 00:16:15.000]  是否也像這部汽水機一樣
[00:16:15.000 --> 00:16:20.000]  無論在什麼環境都成為稱職的基督徒
[00:16:20.000 --> 00:16:23.000]  有效地去發揮功能呢
[00:16:23.000 --> 00:16:25.000]  我聽完他的分享
[00:16:25.000 --> 00:16:29.000]  我就想這部汽水機的功能
[00:16:29.000 --> 00:16:31.000]  就算是在曬著之下
[00:16:31.000 --> 00:16:34.000]  仍然輸出很冰涼的汽水
[00:16:34.000 --> 00:16:38.000]  而我們作為主的門徒
[00:16:38.000 --> 00:16:41.000]  我們無論面對什麼情況
[00:16:41.000 --> 00:16:43.000]  我們都持守耶穌的吩咐
[00:16:43.000 --> 00:16:47.000]  切實地去愛神愛人的話
[00:16:47.000 --> 00:16:50.000]  我們就必定能夠去享受到
[00:16:50.000 --> 00:16:53.000]  主的愛所帶來的甘甜暢快
[00:16:53.000 --> 00:16:55.000]  彼此激勵
[00:16:55.000 --> 00:16:57.000]  是的,弟兄姊妹
[00:16:57.000 --> 00:17:01.000]  我們能夠愛神愛弟兄姊妹
[00:17:01.000 --> 00:17:04.000]  切實地去活出主愛
[00:17:04.000 --> 00:17:09.000]  確實是令人享受到那份甘甜暢快的
[00:17:09.000 --> 00:17:12.000]  但是耶穌的期望
[00:17:12.000 --> 00:17:15.000]  不是停留在這個層次
[00:17:15.000 --> 00:17:17.000]  在夏文他的教導
[00:17:17.000 --> 00:17:21.000]  就彰顯出一份昇華的愛
[00:17:21.000 --> 00:17:24.000]  也是活出主愛的第二個秘訣
[00:17:24.000 --> 00:17:27.000]  操練神級的大愛
[00:17:27.000 --> 00:17:31.000]  讓我們一起讀12至15節
[00:17:31.000 --> 00:17:32.000]  預備起
[00:17:32.000 --> 00:17:35.000]  你們要彼此相愛
[00:17:35.000 --> 00:17:37.000]  像我愛你們一樣
[00:17:37.000 --> 00:17:39.000]  這就是我的命令
[00:17:39.000 --> 00:17:41.000]  人為朋友捨命
[00:17:41.000 --> 00:17:45.000]  人的愛心沒有比這個大的
[00:17:45.000 --> 00:17:48.000]  你們若遵行我所吩咐的
[00:17:48.000 --> 00:17:50.000]  就是我的朋友了
[00:17:50.000 --> 00:17:54.000]  以後我不再稱你們為僕人
[00:17:54.000 --> 00:17:57.000]  因僕人不知道主人所做的事
[00:17:57.000 --> 00:18:00.000]  我乃稱你們為朋友
[00:18:00.000 --> 00:18:03.000]  因我從我父所聽見的
[00:18:03.000 --> 00:18:07.000]  已經都告訴你們了
[00:18:07.000 --> 00:18:09.000]  耶穌在第十二節
[00:18:09.000 --> 00:18:13.000]  吩咐我們要彼此相愛
[00:18:13.000 --> 00:18:17.000]  他還說明這是他的命令
[00:18:17.000 --> 00:18:22.000]  他在這裡就呼應著前面他所作的吩咐
[00:18:22.000 --> 00:18:25.000]  信徒遵守他的命令就是愛他
[00:18:25.000 --> 00:18:30.000]  他在這裡重申這個信服神是非常重要
[00:18:30.000 --> 00:18:33.000]  在第十三和第十四節
[00:18:33.000 --> 00:18:36.000]  他也講及更大的愛
[00:18:36.000 --> 00:18:38.000]  我們有理由估計
[00:18:38.000 --> 00:18:41.000]  耶穌當時正是想著
[00:18:41.000 --> 00:18:44.000]  那個即將來臨的苦難
[00:18:44.000 --> 00:18:48.000]  他很快就要為他的朋友去捨命
[00:18:48.000 --> 00:18:50.000]  他向門徒去暗示
[00:18:50.000 --> 00:18:53.000]  將會為世人去犧牲
[00:18:53.000 --> 00:18:57.000]  但是門徒卻未能領會
[00:18:57.000 --> 00:18:59.000]  這樣也很難怪
[00:18:59.000 --> 00:19:04.000]  經文也提及關係上的轉變
[00:19:04.000 --> 00:19:06.000]  從僕人到朋友
[00:19:06.000 --> 00:19:08.000]  這個關係上的轉變
[00:19:08.000 --> 00:19:11.000]  意義非常之重大
[00:19:11.000 --> 00:19:13.000]  他們的差別
[00:19:13.000 --> 00:19:16.000]  不是在於態度上的轉變
[00:19:16.000 --> 00:19:19.000]  而是溝通上的轉變
[00:19:19.000 --> 00:19:22.000]  在第十四和十五節
[00:19:22.000 --> 00:19:27.000]  就講明了兩者都必須信服和遵從
[00:19:27.000 --> 00:19:33.000]  僕人只會盲目地去服從主人
[00:19:33.000 --> 00:19:39.000]  而朋友卻會推心置腹地去相教
[00:19:39.000 --> 00:19:41.000]  雖然第十五節下半節
[00:19:41.000 --> 00:19:44.000]  因我從我父所聽見的
[00:19:44.000 --> 00:19:47.000]  已經都告訴你們了
[00:19:47.000 --> 00:19:49.000]  耶穌這樣說
[00:19:49.000 --> 00:19:53.000]  似乎是一件已經完成了的事情
[00:19:53.000 --> 00:19:55.000]  事實上
[00:19:55.000 --> 00:20:00.000]  門徒是要等到耶穌從死裡復活了之後
[00:20:00.000 --> 00:20:04.000]  他們才明白到這個啟示
[00:20:04.000 --> 00:20:07.000]  在《讓福音》十六章十二節
[00:20:07.000 --> 00:20:08.000]  也有提及
[00:20:08.000 --> 00:20:13.000]  聖靈會令他們明白這個啟示
[00:20:13.000 --> 00:20:15.000]  弟子們
[00:20:15.000 --> 00:20:19.000]  雖然當時門徒未能夠明白到耶穌的心意
[00:20:19.000 --> 00:20:25.000]  但是今天聖經已經向我們顯明了耶穌的心意
[00:20:25.000 --> 00:20:27.000]  耶穌期望我們去愛
[00:20:27.000 --> 00:20:31.000]  祂更加以自己為榜樣
[00:20:31.000 --> 00:20:36.000]  祂願意無條件地為朋友去寫明
[00:20:36.000 --> 00:20:39.000]  即是為我們去寫明
[00:20:39.000 --> 00:20:41.000]  寫這個字
[00:20:41.000 --> 00:20:45.000]  是有放棄撇下的意思
[00:20:45.000 --> 00:20:47.000]  耶穌愛我們
[00:20:47.000 --> 00:20:51.000]  愛到願意放棄撇下祂的性命
[00:20:51.000 --> 00:20:56.000]  我們得著耶穌基督很大的恩典和愛
[00:20:56.000 --> 00:20:59.000]  更加被祂視為朋友
[00:20:59.000 --> 00:21:04.000]  我們得著基督的這麼大的祝福
[00:21:04.000 --> 00:21:05.000]  這麼大的愛
[00:21:05.000 --> 00:21:08.000]  我們也應該甘心樂意地
[00:21:08.000 --> 00:21:10.000]  為人去付出愛
[00:21:10.000 --> 00:21:13.000]  效法祂神級的愛
[00:21:13.000 --> 00:21:16.000]  願意為人作出捨棄
[00:21:16.000 --> 00:21:18.000]  在新冠疫情之下
