
[00:00:00.000 --> 00:00:05.000]  (請問有什麼想法可以幫助)
[00:03:15.000 --> 00:03:17.000]  無路好show off
[00:03:17.000 --> 00:03:20.000]  就和小女孩去show off
[00:03:20.000 --> 00:03:24.000]  那時候其實side point
[00:03:24.000 --> 00:03:25.000]  我其實在找書
[00:03:25.000 --> 00:03:26.000]  為什麼我這麼想去走
[00:03:26.000 --> 00:03:27.000]  因為剛剛下了雨
[00:03:27.000 --> 00:03:30.000]  在和同學在我家找書
[00:03:30.000 --> 00:03:31.000]  我有個朋友
[00:03:31.000 --> 00:03:33.000]  他有輛紅色車
[00:03:33.000 --> 00:03:34.000]  計算了之後
[00:03:34.000 --> 00:03:39.000]  他這輛車可以買100部他的車
[00:03:39.000 --> 00:03:40.000]  就是這樣
[00:03:40.000 --> 00:03:42.000]  Anyway side point
[00:03:42.000 --> 00:03:43.000]  我覺得都正常
[00:03:43.000 --> 00:03:47.000]  買了一輛名貴的跑車
[00:03:47.000 --> 00:03:49.000]  想讓人看到show off
[00:03:49.000 --> 00:03:50.000]  很正常
[00:03:50.000 --> 00:03:52.000]  你沒來買一輛這樣的車
[00:03:52.000 --> 00:03:54.000]  然後長期每年
[00:03:54.000 --> 00:03:57.000]  每年的365天都放在車房上
[00:03:57.000 --> 00:03:59.000]  所以買了一輛車
[00:03:59.000 --> 00:04:01.000]  想show off都很正常
[00:04:01.000 --> 00:04:03.000]  他們說男人到中年
[00:04:03.000 --> 00:04:04.000]  就是要買這些車的
[00:04:04.000 --> 00:04:07.000]  如果不是他就沒東西show
[00:04:07.000 --> 00:04:09.000]  事實上
[00:04:09.000 --> 00:04:12.000]  我們做一些事情
[00:04:12.000 --> 00:04:14.000]  都是想讓人看到
[00:04:14.000 --> 00:04:16.000]  例如你剪了頭
[00:04:16.000 --> 00:04:17.000]  或者染了頭
[00:04:17.000 --> 00:04:19.000]  除非剪壞了
[00:04:19.000 --> 00:04:23.000]  剪壞了就要戴頂帽遮一下
[00:04:23.000 --> 00:04:24.000]  如果不是你剪了頭
[00:04:24.000 --> 00:04:26.000]  你都想讓人看到
[00:04:26.000 --> 00:04:29.000]  就算不是故意讓人看到
[00:04:29.000 --> 00:04:30.000]  有人欣賞一下
[00:04:30.000 --> 00:04:32.000]  對 你剪了頭
[00:04:32.000 --> 00:04:33.000]  你都會開心
[00:04:33.000 --> 00:04:34.000]  你剪了頭
[00:04:34.000 --> 00:04:36.000]  然後完全在青少報沒人提過
[00:04:36.000 --> 00:04:39.000]  你就要想下個星期是不是戴帽
[00:04:39.000 --> 00:04:40.000]  所以有時候做一些事情出來
[00:04:40.000 --> 00:04:42.000]  其實是想讓人看到
[00:04:42.000 --> 00:04:44.000]  知道的 留意到的
[00:04:44.000 --> 00:04:45.000]  例如
[00:04:45.000 --> 00:04:47.000]  拍拖
[00:04:47.000 --> 00:04:49.000]  拍拖也是想讓人知道
[00:04:49.000 --> 00:04:52.000]  除非很穩定
[00:04:52.000 --> 00:04:55.000]  或者還是有點疑惑
[00:04:55.000 --> 00:04:56.000]  不公開
[00:04:56.000 --> 00:04:58.000]  其實也是想讓人知道
[00:04:58.000 --> 00:05:00.000]  可能兩個情侶
[00:05:00.000 --> 00:05:01.000]  吉也時辰
[00:05:01.000 --> 00:05:03.000]  一起約了在IG
[00:05:03.000 --> 00:05:05.000]  一起post
[00:05:05.000 --> 00:05:07.000]  遲些都不好
[00:05:07.000 --> 00:05:09.000]  你也是想放閃
[00:05:09.000 --> 00:05:11.000]  所以很正常
[00:05:11.000 --> 00:05:13.000]  你做一些事情想讓人知道
[00:05:13.000 --> 00:05:15.000]  很正常的
[00:05:15.000 --> 00:05:18.000]  今天早上我跟一班Jack
[00:05:18.000 --> 00:05:20.000]  我們有零收時間
[00:05:20.000 --> 00:05:23.000]  我留意到他們全部都是穿白色衣服
[00:05:23.000 --> 00:05:26.000]  我問你們是否合衣服
[00:05:26.000 --> 00:05:29.000]  我這樣comment他們很開心
[00:05:29.000 --> 00:05:30.000]  因為他們這樣做
[00:05:30.000 --> 00:05:31.000]  居然被人留意到
[00:05:31.000 --> 00:05:32.000]  很開心
[00:05:32.000 --> 00:05:33.000]  為什麼呢
[00:05:33.000 --> 00:05:34.000]  因為時間很快
[00:05:34.000 --> 00:05:35.000]  我覺得原來這個星期
[00:05:35.000 --> 00:05:37.000]  是他們最後一次
[00:05:37.000 --> 00:05:39.000]  以Jack的身份出現在12樓
[00:05:39.000 --> 00:05:40.000]  他們都站在後面
[00:05:40.000 --> 00:05:43.000]  不如給他們一點掌聲
[00:05:43.000 --> 00:05:45.000]  又是一個style story
[00:05:45.000 --> 00:05:47.000]  不過想bring out的
[00:05:47.000 --> 00:05:49.000]  其實做了一些事情
[00:05:49.000 --> 00:05:50.000]  不是故意做給人看
[00:05:50.000 --> 00:05:52.000]  但有人留意到
[00:05:52.000 --> 00:05:53.000]  其實也是開心的
[00:05:53.000 --> 00:05:56.000]  也是想的
[00:05:56.000 --> 00:05:59.000]  同樣耶穌也做了一些事情
[00:05:59.000 --> 00:06:01.000]  祂也想讓我們知道
[00:06:01.000 --> 00:06:04.000]  甚至是故意讓我們知道
[00:06:04.000 --> 00:06:06.000]  到底祂做了什麼
[00:06:06.000 --> 00:06:08.000]  我們是否能看到
[00:06:08.000 --> 00:06:12.000]  看了我們又有什麼反應
[00:06:12.000 --> 00:06:15.000]  耶穌故意做了一些事情
[00:06:15.000 --> 00:06:16.000]  希望我們能看到
[00:06:16.000 --> 00:06:18.000]  我們能否看到呢
[00:06:18.000 --> 00:06:21.000]  時間過得很快
[00:06:21.000 --> 00:06:24.000]  不經不覺來到8月份
[00:06:24.000 --> 00:06:26.000]  青少報的年度主題
[00:06:26.000 --> 00:06:28.000]  Shining Icon Be The Light
[00:06:28.000 --> 00:06:31.000]  已經來到最後一個月了
[00:06:31.000 --> 00:06:32.000]  房牧師已經在想
[00:06:32.000 --> 00:06:34.000]  9月新一年的主題
[00:06:34.000 --> 00:06:36.000]  不過我們還有一個月
[00:06:36.000 --> 00:06:38.000]  這個月是最後一次的
[00:06:38.000 --> 00:06:41.000]  我們想主題是將光傳出去
[00:06:41.000 --> 00:06:44.000]  因為我們相信暑假是大家
[00:06:44.000 --> 00:06:46.000]  最有時間最有空間
[00:06:46.000 --> 00:06:49.000]  對外的一個時間
[00:06:49.000 --> 00:06:52.000]  而今天我們想kick off這個主題
[00:06:52.000 --> 00:06:56.000]  去拜去蠟致一生成為主的光
[00:06:56.000 --> 00:07:00.000]  我們想認定成為主的光的重要性
[00:07:00.000 --> 00:07:04.000]  我們想認定為主的光是很重要
[00:07:04.000 --> 00:07:08.000]  我們就蠟致成為主的光
[00:07:08.000 --> 00:07:11.000]  剛剛說到耶穌做了一些事情
[00:07:11.000 --> 00:07:12.000]  是想讓我們知道
[00:07:12.000 --> 00:07:14.000]  甚至是故意讓我們知道
[00:07:14.000 --> 00:07:15.000]  而祂做的事情
[00:07:15.000 --> 00:07:18.000]  是會讓我們願意能夠推動
[00:07:18.000 --> 00:07:21.000]  我們去蠟致成為主的光
[00:07:21.000 --> 00:07:24.000]  到底耶穌做了什麼呢
[00:07:24.000 --> 00:07:25.000]  今天我們看經文
[00:07:25.000 --> 00:07:26.000]  就是《老家福音》11章
[00:07:26.000 --> 00:07:28.000]  33到36節
[00:07:28.000 --> 00:07:29.000]  我們一起去讀
[00:07:29.000 --> 00:07:31.000]  然後看看耶穌做了什麼
[00:07:31.000 --> 00:07:33.000]  想我們看到
[00:07:33.000 --> 00:07:34.000]  33節
[00:07:34.000 --> 00:07:36.000]  沒有人點了燈
[00:07:36.000 --> 00:07:38.000]  放在隱蔽的地方
[00:07:38.000 --> 00:07:40.000]  或放在斗底下
[00:07:40.000 --> 00:07:42.000]  而是放在燈台上
[00:07:42.000 --> 00:07:44.000]  好讓進來的人看見光
[00:07:44.000 --> 00:07:47.000]  你的眼睛是身體的燈
[00:07:47.000 --> 00:07:48.000]  你的眼睛健康
[00:07:48.000 --> 00:07:50.000]  全身就光明
[00:07:50.000 --> 00:07:51.000]  眼睛壞了
[00:07:51.000 --> 00:07:53.000]  全身就黑暗
[00:07:53.000 --> 00:07:55.000]  所以要時刻留心
[00:07:55.000 --> 00:07:57.000]  免得你裡面黑暗
[00:07:57.000 --> 00:07:59.000]  還以為是光明
[00:07:59.000 --> 00:08:01.000]  如果你全身都光明
[00:08:01.000 --> 00:08:02.000]  毫無黑暗
[00:08:02.000 --> 00:08:04.000]  就必傳言光明
[00:08:04.000 --> 00:08:08.000]  好像有燈的明光照著你一樣
[00:08:08.000 --> 00:08:11.000]  今天的經文提到有兩盞燈
[00:08:11.000 --> 00:08:14.000]  第一盞燈是會說關於耶穌的
[00:08:14.000 --> 00:08:17.000]  第二盞燈是說關於我們基督徒
[00:08:17.000 --> 00:08:18.000]  是一盞燈
[00:08:18.000 --> 00:08:19.000]  我們首先來看看
[00:08:19.000 --> 00:08:21.000]  耶穌是一盞怎樣的燈呢
[00:08:21.000 --> 00:08:22.000]  33節
[00:08:22.000 --> 00:08:24.000]  他說沒有人點了燈
[00:08:24.000 --> 00:08:27.000]  放在隱蔽的地方或放在斗底下
[00:08:27.000 --> 00:08:29.000]  而是放在燈台上
[00:08:29.000 --> 00:08:32.000]  好讓進來的人看見光
[00:08:32.000 --> 00:08:33.000]  按照上文下理
[00:08:33.000 --> 00:08:36.000]  這盞燈的第一個層面的意思
[00:08:36.000 --> 00:08:38.000]  是說耶穌
[00:08:38.000 --> 00:08:42.000]  耶穌就是已經放在燈台上的那盞燈
[00:08:42.000 --> 00:08:45.000]  因為在33節之前
[00:08:45.000 --> 00:08:46.000]  耶穌這樣說
[00:08:46.000 --> 00:08:49.000]  他說你看這裡有一位
[00:08:49.000 --> 00:08:51.000]  是比所羅門更大的
[00:08:51.000 --> 00:08:55.000]  你看這裡有一位是比若拿更大的
[00:08:55.000 --> 00:08:58.000]  這個這位是指耶穌自己
[00:08:58.000 --> 00:08:59.000]  在舊約
[00:08:59.000 --> 00:09:01.000]  所羅門和若拿
[00:09:01.000 --> 00:09:04.000]  都是對當時人有些教導
[00:09:04.000 --> 00:09:06.000]  所羅門所教的是關於智慧
[00:09:06.000 --> 00:09:09.000]  若拿所講的是關於復活
[00:09:09.000 --> 00:09:10.000]  不過耶穌就說了
[00:09:10.000 --> 00:09:12.000]  現在他出現的教導
[00:09:12.000 --> 00:09:14.000]  是比起這兩個人教的東西
[00:09:14.000 --> 00:09:17.000]  是更加大、重要和重份量
[00:09:17.000 --> 00:09:19.000]  因為耶穌的教導
[00:09:19.000 --> 00:09:21.000]  是更加完備、整全
[00:09:21.000 --> 00:09:24.000]  甚至其實耶穌就是智慧
[00:09:24.000 --> 00:09:26.000]  耶穌就是復活
[00:09:26.000 --> 00:09:27.000]  所以33節所說的
[00:09:27.000 --> 00:09:29.000]  點料的燈放在燈台上
[00:09:29.000 --> 00:09:31.000]  好讓進來的人看見
[00:09:31.000 --> 00:09:34.000]  就是指耶穌已經是那個
[00:09:34.000 --> 00:09:37.000]  放在燈台上要人看到的燈
[00:09:37.000 --> 00:09:40.000]  他的出現不是收藏埋藏的
[00:09:40.000 --> 00:09:42.000]  他的出現是要人看到的
[00:09:42.000 --> 00:09:44.000]  他宣講的信息
[00:09:44.000 --> 00:09:45.000]  不是躲起來
[00:09:45.000 --> 00:09:48.000]  不是在耳朵身邊跟人說的
[00:09:48.000 --> 00:09:51.000]  而是要讓所有人聽到
[00:09:51.000 --> 00:09:53.000]  耶穌就是這樣點燃了
[00:09:53.000 --> 00:09:55.000]  放在燈台上的燈
[00:09:55.000 --> 00:09:58.000]  讓進來的人可以見光
[00:09:58.000 --> 00:10:00.000]  所以我們第一個要問的問題就是
[00:10:00.000 --> 00:10:03.000]  我們能否見到耶穌呢
[00:10:03.000 --> 00:10:07.000]  耶穌已經將自己放在燈台上
[00:10:07.000 --> 00:10:11.000]  我們能否見到他的光呢
[00:10:11.000 --> 00:10:15.000]  對著耶穌的光你是視而不見
[00:10:15.000 --> 00:10:18.000]  你是看但看不見
[00:10:18.000 --> 00:10:21.000]  還是耶穌成為了房裡的大象
[00:10:21.000 --> 00:10:23.000]  我們見到假裝見不到
[00:10:23.000 --> 00:10:26.000]  見到的都不想提起
[00:10:26.000 --> 00:10:30.000]  耶穌就是那個已經放在燈台上的燈
[00:10:30.000 --> 00:10:34.000]  我們又怎樣去見到他呢
[00:10:34.000 --> 00:10:37.000]  你又能否見到他呢
[00:10:37.000 --> 00:10:41.000]  第一個層面是說耶穌和他的信息
[00:10:41.000 --> 00:10:43.000]  就是那個已經放在燈台上的燈
[00:10:43.000 --> 00:10:45.000]  是要讓人見的
[00:10:45.000 --> 00:10:48.000]  不過耶穌要讓人見到的這件事
[00:10:48.000 --> 00:10:52.000]  其實可以延伸應用在我們教徒身上
[00:10:52.000 --> 00:10:55.000]  當信耶穌的人被耶穌光照了
[00:10:55.000 --> 00:10:56.000]  我們有光了
[00:10:56.000 --> 00:10:58.000]  我們同樣都要成為
[00:10:58.000 --> 00:11:01.000]  放在燈台上的那盞燈
[00:11:01.000 --> 00:11:04.000]  基督徒的生命是要讓人見到的
[00:11:04.000 --> 00:11:08.000]  基督徒的生命是不應該隱藏的
[00:11:08.000 --> 00:11:09.000]  是要讓人見到的
[00:11:09.000 --> 00:11:11.000]  我們有責任在亂世的裏面
[00:11:11.000 --> 00:11:16.000]  去成為光,去照亮身邊的人
[00:11:16.000 --> 00:11:17.000]  所以第一個問題我們要問的是
[00:11:17.000 --> 00:11:20.000]  我們能否見到耶穌
[00:11:20.000 --> 00:11:25.000]  第二個問題就是人家能否見到我們
[00:11:25.000 --> 00:11:28.000]  我們有沒有讓人見到自己
[00:11:28.000 --> 00:11:32.000]  還是我們是藏起自己呢
[00:11:32.000 --> 00:11:34.000]  有什麼令我們不願意
[00:11:34.000 --> 00:11:37.000]  不能夠承認我們是基督徒
[00:11:37.000 --> 00:11:40.000]  有什麼原因令我們要隱藏自己
[00:11:40.000 --> 00:11:42.000]  是基督徒這個身份呢
[00:11:42.000 --> 00:11:49.000]  一個月前我出席了一個婚禮
[00:11:49.000 --> 00:11:52.000]  婚禮完所有的程式後
[00:11:52.000 --> 00:11:55.000]  就會有一個婚禮借詞的時候
[00:11:55.000 --> 00:12:00.000]  那裏就是新郎新娘表達對父母的養育之恩
[00:12:00.000 --> 00:12:02.000]  和所有兄弟姊妹的幫忙
[00:12:02.000 --> 00:12:06.000]  新郎在那個時刻分享了一件事
[00:12:06.000 --> 00:12:09.000]  令我很感動,很深刻
[00:12:09.000 --> 00:12:16.000]  新郎說,我以爸爸為一個集鐵工人為驕傲
[00:12:16.000 --> 00:12:18.000]  我一聽的時候
[00:12:18.000 --> 00:12:22.000]  我後來因為集鐵工人為傲
[00:12:22.000 --> 00:12:24.000]  我也是會收拾一下
[00:12:24.000 --> 00:12:26.000]  但其實我是很欣賞的
[00:12:26.000 --> 00:12:31.000]  通常一般人會覺得集鐵工人
[00:12:31.000 --> 00:12:33.000]  地盤工人,或者是清潔工人
[00:12:33.000 --> 00:12:35.000]  或者大廈的管理員等等
[00:12:35.000 --> 00:12:39.000]  這些勞動工作都是不願意提及
[00:12:39.000 --> 00:12:41.000]  或者是不值得提及
[00:12:41.000 --> 00:12:43.000]  都是不想告訴別人
[00:12:43.000 --> 00:12:46.000]  子女都未必可以很慶高采烈
[00:12:46.000 --> 00:12:50.000]  或者是大肆宣揚父母做這些工作
[00:12:50.000 --> 00:12:54.000]  不過這個新郎就很能夠自豪的
[00:12:54.000 --> 00:12:58.000]  很驕傲的,在眾人面前去承認
[00:12:58.000 --> 00:13:02.000]  去讚揚他爸爸是一個集鐵工人
[00:13:02.000 --> 00:13:05.000]  因為他知道集鐵工是一點都不容易做
[00:13:05.000 --> 00:13:08.000]  日曬雨淋,是真的很辛苦
[00:13:08.000 --> 00:13:10.000]  不過爸爸就是做這份工作
[00:13:10.000 --> 00:13:12.000]  讓活了他的家
[00:13:12.000 --> 00:13:14.000]  他為他爸爸這份工作
[00:13:14.000 --> 00:13:17.000]  他很自豪,他不需要藏起來
[00:13:17.000 --> 00:13:19.000]  他不需要隱藏
[00:13:19.000 --> 00:13:21.000]  他甚至可以跟眾人去說
[00:13:21.000 --> 00:13:25.000]  他以爸爸為一個集鐵工人為驕傲
[00:13:25.000 --> 00:13:31.000]  我們天父爸爸都為我們工作
[00:13:31.000 --> 00:13:34.000]  就是他怕耶穌死在十字架上
[00:13:34.000 --> 00:13:36.000]  拯救我們
[00:13:36.000 --> 00:13:40.000]  我們為天父爸爸為我們做的事
[00:13:40.000 --> 00:13:44.000]  是驕傲,還是覺得可恥呢?
[00:13:44.000 --> 00:13:48.000]  我們願意去告訴別人
[00:13:48.000 --> 00:13:51.000]  我們天父爸爸為我們做了這件事
[00:13:51.000 --> 00:13:54.000]  還是我不想告訴別人
[00:13:54.000 --> 00:13:58.000]  還是我提都不敢提,不想提呢?
[00:14:00.000 --> 00:14:06.000]  丁姐妹,如果你是以耶穌為恥的
[00:14:06.000 --> 00:14:10.000]  如果你是以基督徒的身份為辱的
[00:14:10.000 --> 00:14:13.000]  你覺得不想提,不想讓別人知道
[00:14:13.000 --> 00:14:18.000]  我鼓勵你去跟組長,去跟組員去說
[00:14:18.000 --> 00:14:23.000]  不要隨便去,不要放在一旁
[00:14:23.000 --> 00:14:27.000]  面對一下,問一下為什麼
[00:14:28.000 --> 00:14:30.000]  但你說,如果不是的
[00:14:30.000 --> 00:14:33.000]  我不是以耶穌為恥的
[00:14:33.000 --> 00:14:36.000]  我是以耶穌為傲的,不過我怕醜一點
[00:14:36.000 --> 00:14:42.000]  我告訴你,其實面皮是可以練口的
[00:14:42.000 --> 00:14:45.000]  膽是可以練大的
[00:14:45.000 --> 00:14:48.000]  因為我也是一個面皮薄的人
[00:14:48.000 --> 00:14:53.000]  以前讀大學,我參加學校的團契
[00:14:53.000 --> 00:14:59.000]  每年我們都會有一個星期就是福音週
[00:14:59.000 --> 00:15:01.000]  在那個星期中,一至五天
[00:15:01.000 --> 00:15:04.000]  我們就會有不同的活動去準備
[00:15:04.000 --> 00:15:09.000]  不是準備,是跟身邊的同學去傳福音
[00:15:09.000 --> 00:15:15.000]  當中有些同學很厲害、很熱鬧
[00:15:15.000 --> 00:15:18.000]  見人就衝過去傳福音
[00:15:18.000 --> 00:15:21.000]  通常我都會等他們衝出去
[00:15:21.000 --> 00:15:25.000]  也有些同學覺得跟未信的去傳福音
[00:15:25.000 --> 00:15:27.000]  就算是同學也好
[00:15:27.000 --> 00:15:29.000]  或者在campus找個人去傳也好
[00:15:29.000 --> 00:15:31.000]  都是覺得有點尷尬
[00:15:31.000 --> 00:15:33.000]  不太敢
[00:15:33.000 --> 00:15:35.000]  我是這班人
[00:15:35.000 --> 00:15:39.000]  但也有一班同學不敢
[00:15:39.000 --> 00:15:42.000]  不想告訴別人他們是基屋徒
[00:15:42.000 --> 00:15:45.000]  我的牧師就挑戰我們
[00:15:45.000 --> 00:15:47.000]  他說,如果是這樣
[00:15:47.000 --> 00:15:50.000]  不如藉著在福音週
[00:15:50.000 --> 00:15:53.000]  勇敢的決定立志
[00:15:53.000 --> 00:15:57.000]  去穿一個專為福音週設計的衣服
[00:15:57.000 --> 00:16:00.000]  還叫我們特意去campus
[00:16:00.000 --> 00:16:02.000]  是不是也行一下
[00:16:02.000 --> 00:16:04.000]  以示告訴別人
[00:16:04.000 --> 00:16:06.000]  他是基屋徒
[00:16:06.000 --> 00:16:11.000]  我們每年為了福音週設計的衣服
[00:16:11.000 --> 00:16:18.000]  都有一些很直接的信仰訊息
[00:16:18.000 --> 00:16:21.000]  很in to your face的訊息
[00:16:21.000 --> 00:16:23.000]  又真是大學
[00:16:23.000 --> 00:16:28.000]  應該是自由風氣的地方
[00:16:28.000 --> 00:16:34.000]  真的會有些人會問
[00:16:34.000 --> 00:16:37.000]  覺得你的衣服、這句話
[00:16:37.000 --> 00:16:41.000]  是不是這樣印的
[00:16:41.000 --> 00:16:45.000]  所以穿那件衣服真的會遇到挑戰
[00:16:45.000 --> 00:16:47.000]  所以我們有弟兄姊妹
[00:16:47.000 --> 00:16:51.000]  確實要找我們一起祈禱
[00:16:51.000 --> 00:16:53.000]  他都真是掙扎了一段時間
[00:16:53.000 --> 00:16:55.000]  才敢穿衣服
[00:16:55.000 --> 00:16:57.000]  然後就回校園
[00:16:57.000 --> 00:17:01.000]  不過始終他們都能夠成為
[00:17:01.000 --> 00:17:04.000]  擺在燈台上的盞燈
[00:17:04.000 --> 00:17:07.000]  也不能說是簡單的
[00:17:07.000 --> 00:17:10.000]  就是穿了那件T恤
[00:17:10.000 --> 00:17:16.000]  信耶穌做一個基屋徒是一個層次
[00:17:16.000 --> 00:17:20.000]  在人面前承認自己是一個基屋徒
[00:17:20.000 --> 00:17:22.000]  也是一個層次
[00:17:22.000 --> 00:17:24.000]  能夠和別人說福音
[00:17:24.000 --> 00:17:27.000]  也是一個層次
[00:17:27.000 --> 00:17:31.000]  而我發覺越去隱藏自己基屋徒身份
[00:17:31.000 --> 00:17:35.000]  其實就是越去削弱我們這個身份
[00:17:35.000 --> 00:17:39.000]  反而當我們越能夠在眾人面前承認我們基屋徒的身份
[00:17:39.000 --> 00:17:44.000]  就越能夠堅固我們基屋徒的身份
[00:17:44.000 --> 00:17:47.000]  而面皮、勇氣這件事
[00:17:47.000 --> 00:17:49.000]  是真的可以鍛鍊回來的
[00:17:49.000 --> 00:17:52.000]  因為我都真的慢慢一步一步
[00:17:52.000 --> 00:17:55.000]  試試、試試
[00:17:55.000 --> 00:17:57.000]  走前一小步
[00:17:57.000 --> 00:18:00.000]  OK,不就再走一步
[00:18:00.000 --> 00:18:02.000]  我盞燈放在燈台上
[00:18:02.000 --> 00:18:04.000]  矮一點的就放一下
[00:18:04.000 --> 00:18:06.000]  OK一點的就升高一點
[00:18:06.000 --> 00:18:09.000]  慢慢升下升下就升高一點
[00:18:09.000 --> 00:18:12.000]  我都是一小步一小步的
[00:18:12.000 --> 00:18:15.000]  學習去踏出安書區
[00:18:15.000 --> 00:18:18.000]  去把我的燈放在台上
[00:18:18.000 --> 00:18:19.000]  只要你願意的
[00:18:19.000 --> 00:18:21.000]  其實上帝是會擴闊你的
[00:18:21.000 --> 00:18:23.000]  祂是會給你勇氣的
[00:18:23.000 --> 00:18:26.000]  祂會加厚你的面皮
