
[00:00:00.000 --> 00:00:09.000]  今天想和大家分享的訊息也是一個屬靈、生命的旅程,也是一個屬靈、生命的歷程。
[00:05:48.000 --> 00:05:51.000]  而是帶有一個命令,甚至催促,
[00:05:51.000 --> 00:05:55.000]  有一種很強烈的要求的意義。
[00:05:55.000 --> 00:05:56.000]  換句話來說,
[00:05:56.000 --> 00:06:00.000]  門徒不是自己決定開船去到對岸,
[00:06:00.000 --> 00:06:03.000]  而是按著主耶穌的吩咐來出發。
[00:06:03.000 --> 00:06:06.000]  這個經文是一個很重要的開始,
[00:06:06.000 --> 00:06:10.000]  因為很多時候,我們心裡面可能都會有一個想法,
[00:06:10.000 --> 00:06:14.000]  如果我真的跟隨神的話,信服神的話,
[00:06:14.000 --> 00:06:20.000]  人生可能應該都會比較順利,比較平安。
[00:06:20.000 --> 00:06:23.000]  但是,在這一段門徒的經歷,
[00:06:23.000 --> 00:06:28.000]  卻是正正告訴我們,原來未必是這樣的。
[00:06:28.000 --> 00:06:31.000]  他們不是因為走錯路,或者做錯什麼,
[00:06:31.000 --> 00:06:33.000]  才會遇上風浪。
[00:06:33.000 --> 00:06:39.000]  反而正正是因為願意信服耶穌的吩咐出發,
[00:06:39.000 --> 00:06:44.000]  而是在途中遇上大風浪。
[00:06:44.000 --> 00:06:48.000]  所以,這裡提醒我們一件很重要的事情,
[00:06:48.000 --> 00:06:52.000]  信服神不等於在人生裡面不會經歷風波,
[00:06:52.000 --> 00:06:54.000]  不會經歷風浪。
[00:06:54.000 --> 00:06:58.000]  遇到風浪也不等於沒有神的帶領。
[00:06:58.000 --> 00:07:00.000]  今天我們可能會問,
[00:07:00.000 --> 00:07:02.000]  其實我一直都很忠心的,
[00:07:02.000 --> 00:07:07.000]  為什麼我仍然會有一種病呢?
[00:07:07.000 --> 00:07:10.000]  我已經很努力經歷婚姻了,
[00:07:10.000 --> 00:07:15.000]  為什麼我仍然在關係裡面要有很多的衝突呢?
[00:07:15.000 --> 00:07:18.000]  我已經很用心的去教養我們子女了,
[00:07:18.000 --> 00:07:23.000]  為什麼他們還是這麼頑皮,這麼反叛呢?
[00:07:23.000 --> 00:07:25.000]  我已經祈禱了很久了,
[00:07:25.000 --> 00:07:30.000]  為什麼事情好像一點都沒有轉變呢?
[00:07:30.000 --> 00:07:34.000]  這段經文沒有解釋為什麼會有風浪,
[00:07:34.000 --> 00:07:37.000]  但是它很清楚地告訴我們,
[00:07:37.000 --> 00:07:42.000]  滿圖走在主耶穌基督的旨意裡面的時候,
[00:07:42.000 --> 00:07:46.000]  仍然會遇上風浪。
[00:07:46.000 --> 00:07:50.000]  「避浪顛簸」這個詞,
[00:07:50.000 --> 00:07:55.000]  在裡面就有一種受折磨、受痛苦的意思。
[00:07:55.000 --> 00:08:00.000]  所以不只是駕船被風吹、被浪打這麼簡單,
[00:08:00.000 --> 00:08:08.000]  而是形容滿圖一直在經歷一段不小的時間,
[00:08:08.000 --> 00:08:13.000]  甚至令他們都感覺到身心疲乏的折騰。
[00:08:13.000 --> 00:08:15.000]  在第25節,它說到,
[00:08:15.000 --> 00:08:18.000]  「去到太天快亮的時間」,
[00:08:18.000 --> 00:08:20.000]  即是四更天。
[00:08:20.000 --> 00:08:26.000]  如果按當時羅馬人的時間計算的話,
[00:08:26.000 --> 00:08:31.000]  四更天大約去到幾點?
[00:08:31.000 --> 00:08:36.000]  就是去到凌晨三至六點這段時間左右。
[00:08:36.000 --> 00:08:39.000]  滿圖不是剛剛才遇上風浪,
[00:08:39.000 --> 00:08:47.000]  而是其實已經跟風浪折騰了一整晚這麼長。
[00:08:47.000 --> 00:08:50.000]  其實我們的人生都會是這樣的,
[00:08:50.000 --> 00:08:54.000]  很多時候真正令人累的,
[00:08:54.000 --> 00:08:58.000]  未必是突然間出來的一個大風暴,
[00:08:58.000 --> 00:09:01.000]  而是風暴來了,
[00:09:01.000 --> 00:09:05.000]  但是亦不斷不斷持續了很久,
[00:09:05.000 --> 00:09:11.000]  好像一直都不停在裡面要掙扎、掙扎、再掙扎。
[00:09:11.000 --> 00:09:15.000]  可能就是一場剛才所說的一場很久的病,
[00:09:15.000 --> 00:09:18.000]  一段很緊張的家庭關係,
[00:09:18.000 --> 00:09:21.000]  一直找不到工作,
[00:09:21.000 --> 00:09:28.000]  又或者已經很久很久在屬靈當中的低潮。
[00:09:28.000 --> 00:09:31.000]  我們就好像這班滿圖那樣,
[00:09:31.000 --> 00:09:34.000]  好像很努力地在蛙旋、蛙旋、蛙旋,
[00:09:34.000 --> 00:09:36.000]  要撐住、撐住,
[00:09:36.000 --> 00:09:40.000]  但是心裡面可能已經忍不住問,
[00:09:40.000 --> 00:09:47.000]  主啊,祢究竟是不是在這裡?
[00:09:47.000 --> 00:09:50.000]  但是就在滿圖最無力的時候,
[00:09:50.000 --> 00:09:52.000]  經文告訴我們,
[00:09:52.000 --> 00:09:58.000]  耶穌在海面上走,往滿圖那裡去?
[00:09:58.000 --> 00:10:04.000]  大家留意,馬太不是說一班滿圖終於找到耶穌了,
[00:10:04.000 --> 00:10:09.000]  而是說耶穌向滿圖走過去。
[00:10:09.000 --> 00:10:15.000]  我覺得這一段也是整段經文其中一個很寶貴的地方,
[00:10:15.000 --> 00:10:21.000]  要知道福音不是在我們多辛苦的時候才找到神,
[00:10:21.000 --> 00:10:25.000]  福音就在我們平靜的日子,
[00:10:25.000 --> 00:10:28.000]  或者在風浪裡面,
[00:10:28.000 --> 00:10:32.000]  甚至去到一些很累、很無力的時候,
[00:10:32.000 --> 00:10:40.000]  神就這樣走近我們。
[00:10:40.000 --> 00:10:50.000]  不過在這個時候,突然間經文形容了一個令我們很意想不出的情況,
[00:10:50.000 --> 00:10:57.000]  第26節這樣說,滿圖看見耶穌在海面上行,
[00:10:57.000 --> 00:11:00.000]  就驚慌起來,說什麼呢?
[00:11:00.000 --> 00:11:03.000]  哇,鬼怪啊!
[00:11:03.000 --> 00:11:09.000]  為什麼他們會有這樣的反應呢?
[00:11:09.000 --> 00:11:13.000]  滿圖的問題是什麼呢?
[00:11:13.000 --> 00:11:17.000]  在這個處境裡面,他們不認出耶穌,
[00:11:17.000 --> 00:11:20.000]  耶穌明明已經在走近他們了,
[00:11:20.000 --> 00:11:25.000]  但是他們竟然當耶穌是一個鬼怪,
[00:11:25.000 --> 00:11:30.000]  其實會不會有些時候我們也會這樣呢?
[00:11:30.000 --> 00:11:34.000]  我們很希望神按照我們一些熟悉,
[00:11:34.000 --> 00:11:38.000]  甚至乎預期的方式在我們生命裡面出現,
[00:11:38.000 --> 00:11:40.000]  在我們生命裡面有作為,
[00:11:40.000 --> 00:11:43.000]  但是如果當神用一些我們猜不到,
[00:11:43.000 --> 00:11:48.000]  看不明白的方式介入在我們風浪的時候,
[00:11:48.000 --> 00:11:53.000]  在那一刻,我們也可能會認不出祂。
[00:11:53.000 --> 00:11:59.000]  我想說,這裡不是說每一場風浪,
[00:11:59.000 --> 00:12:04.000]  都是神要在人生命裡面刻意地安排,
[00:12:04.000 --> 00:12:07.000]  但即使我們不明白在處境裡面,
[00:12:07.000 --> 00:12:11.000]  我們要知道神也在我們明與不明的處境裡面,
[00:12:11.000 --> 00:12:13.000]  仍然在工作,
[00:12:13.000 --> 00:12:18.000]  甚至乎可能在一些環境帶著我們,
[00:12:18.000 --> 00:12:21.000]  向著一些我們從來沒有想過的方向,
[00:12:21.000 --> 00:12:23.000]  一路一路向前走,
[00:12:23.000 --> 00:12:25.000]  神是沒有缺席的,
[00:12:25.000 --> 00:12:29.000]  祂只是用祂的方法,
[00:12:29.000 --> 00:12:33.000]  甚至出我們意料的方式,
[00:12:33.000 --> 00:12:36.000]  在我們生命裡面有作為,
[00:12:36.000 --> 00:12:38.000]  所以去到第27節,
[00:12:38.000 --> 00:12:43.000]  就出現了整段經文裡面一句很重要的話,
[00:12:43.000 --> 00:12:45.000]  耶穌說:
[00:12:45.000 --> 00:12:50.000]  「放心,是我,不要怕。」
[00:12:50.000 --> 00:12:53.000]  如果按原文在這裡表達的話,
[00:12:53.000 --> 00:12:57.000]  其實這句話是更有力更有力的,
[00:12:57.000 --> 00:13:01.000]  因為原文可以翻譯成:
[00:13:01.000 --> 00:13:05.000]  「放心,我是,不要怕。」
[00:13:05.000 --> 00:13:08.000]  「我是。」
[00:13:08.000 --> 00:13:12.000]  這個形容會不會令到大家有些印象?
[00:13:12.000 --> 00:13:17.000]  在聖經裡面哪裡出現過?
[00:13:17.000 --> 00:13:19.000]  我聽不清楚答案,
[00:13:19.000 --> 00:13:21.000]  不過不要緊,我開估了。
[00:13:21.000 --> 00:13:24.000]  「我是」這一句話,
[00:13:24.000 --> 00:13:27.000]  不單止很普通地去表達,
[00:13:27.000 --> 00:13:28.000]  「是我。」
[00:13:28.000 --> 00:13:32.000]  其實更加令人去想起,
[00:13:32.000 --> 00:13:34.000]  在《出埃及記》裡面,
[00:13:34.000 --> 00:13:38.000]  神向摩西去顯明自己就是那位
[00:13:38.000 --> 00:13:43.000]  「我是自有永有」的那位神。
[00:13:43.000 --> 00:13:46.000]  所以不少的聖經書在這裡都說,
[00:13:46.000 --> 00:13:48.000]  在這一段經文,
[00:13:48.000 --> 00:13:50.000]  耶穌的表達裡面,
[00:13:50.000 --> 00:13:54.000]  其實就有一種神顯現的意味在裡面。
[00:13:54.000 --> 00:13:56.000]  換句話說,
[00:13:56.000 --> 00:13:59.000]  耶穌不單止是告訴門徒弟,
[00:13:59.000 --> 00:14:03.000]  「你們不用怕,我在這裡,是我來的。」
[00:14:03.000 --> 00:14:06.000]  而是更加在風浪裡面,
[00:14:06.000 --> 00:14:09.000]  去跟門徒去顯明,
[00:14:09.000 --> 00:14:14.000]  「我就是那位與你們同在,
[00:14:14.000 --> 00:14:19.000]  掌管風浪的主。」
[00:14:19.000 --> 00:14:23.000]  請大家再留意一樣很重要的事情,
[00:14:23.000 --> 00:14:26.000]  耶穌來到之後,
[00:14:26.000 --> 00:14:29.000]  風浪是不是馬上沒有了?
[00:14:29.000 --> 00:14:31.000]  那一刻不是,
[00:14:31.000 --> 00:14:34.000]  風浪不是第一時間平靜,
[00:14:34.000 --> 00:14:36.000]  在這裡祂首先去說,
[00:14:36.000 --> 00:14:39.000]  「我是,不要怕。」
[00:14:39.000 --> 00:14:43.000]  因為真正能夠叫人從恐懼裡面,
[00:14:43.000 --> 00:14:45.000]  重新有平安的,
[00:14:45.000 --> 00:14:48.000]  未必是風浪即時去消失,
[00:14:48.000 --> 00:14:51.000]  而是要知道主已經在這裡了,
[00:14:51.000 --> 00:14:52.000]  主已經在這裡了,
[00:14:52.000 --> 00:14:54.000]  所以就算風浪未停也好,
[00:14:54.000 --> 00:14:58.000]  我們仍然可以不被心裡面的恐懼
[00:14:58.000 --> 00:15:02.000]  控制著我們的身,控制著我們的心,
[00:15:02.000 --> 00:15:05.000]  是不是?
[00:15:05.000 --> 00:15:07.000]  頂姐妹,
[00:15:07.000 --> 00:15:09.000]  這段經文的重點,
[00:15:09.000 --> 00:15:13.000]  不是要回答為什麼人生有風浪,
[00:15:13.000 --> 00:15:15.000]  也不是說耶穌一來,
[00:15:15.000 --> 00:15:18.000]  風浪就可以馬上停止,
[00:15:18.000 --> 00:15:22.000]  它反而在回應一個更加重要的問題,
[00:15:22.000 --> 00:15:25.000]  當我們人生遇到風浪的時候,
[00:15:25.000 --> 00:15:28.000]  耶穌究竟在哪裡呢?
[00:15:28.000 --> 00:15:30.000]  馬太給我們的答案就是,
[00:15:30.000 --> 00:15:33.000]  神其實沒有缺席,
[00:15:33.000 --> 00:15:36.000]  祂正是向我們走近,
[00:15:36.000 --> 00:15:39.000]  問題只是當我們處身在風浪的時候,
[00:15:39.000 --> 00:15:43.000]  在最害怕、最累、最看不清楚的時候,
[00:15:43.000 --> 00:15:45.000]  我們還有沒有去認得出,
[00:15:45.000 --> 00:15:50.000]  這一位願意走近我們的主耶穌?
[00:15:56.000 --> 00:15:58.000]  好,第一段我們會看到,
[00:15:58.000 --> 00:16:02.000]  耶穌如何主動地走近門徒,
[00:16:02.000 --> 00:16:06.000]  也在風浪裡面向他們顯明自己,
[00:16:06.000 --> 00:16:07.000]  而去到第二段,
[00:16:07.000 --> 00:16:12.000]  焦點就會將轉到一班門徒的身上,
[00:16:12.000 --> 00:16:14.000]  看看他們會如何回應耶穌,
[00:16:14.000 --> 00:16:16.000]  特別是彼得,
[00:16:16.000 --> 00:16:19.000]  當大家經文未定的時候,
[00:16:19.000 --> 00:16:21.000]  究竟發生什麼事呢?
[00:16:21.000 --> 00:16:24.000]  我們一起去讀這幾節經文,好嗎?
[00:16:24.000 --> 00:16:26.000]  28節開始,準備起!
[00:16:54.000 --> 00:17:02.000]  好,我們先讀到這裡,
[00:17:02.000 --> 00:17:07.000]  彼得如何去回應耶穌呢?
[00:17:07.000 --> 00:17:12.000]  當一刻大家經文還未定的時候,
[00:17:12.000 --> 00:17:16.000]  彼得突然去說一句很特別的話,
[00:17:16.000 --> 00:17:17.000]  他這樣說,
[00:17:17.000 --> 00:17:25.000]  「如果是你,請叫我從水面上走到你那裡去。」
[00:17:25.000 --> 00:17:27.000]  很多人讀到這裡,
[00:17:27.000 --> 00:17:31.000]  可能會覺得彼得是那位很衝動,
[00:17:31.000 --> 00:17:34.000]  很冒險的一位門徒,是嗎?
[00:17:34.000 --> 00:17:36.000]  我們也有這個印象,
[00:17:36.000 --> 00:17:40.000]  但是如果我們再看不同的識經,
[00:17:40.000 --> 00:17:42.000]  我們去理解多一點的時候,
[00:17:42.000 --> 00:17:44.000]  在這裡彼得所說,
[00:17:44.000 --> 00:17:52.000]  「如果是你」不是代表他懷疑眼前這一位是不是真是耶穌,
[00:17:52.000 --> 00:17:58.000]  意思反而是更加想去接近這一位正在走來的人,
[00:17:58.000 --> 00:18:01.000]  「既然真是你」這樣的意思,
[00:18:01.000 --> 00:18:05.000]  換句話說,彼得不是叫耶穌證明自己的身份,
[00:18:05.000 --> 00:18:06.000]  而是說,
[00:18:06.000 --> 00:18:13.000]  「主啊,既然真是祢的話,請祢吩咐我可以走到祢那邊。」
[00:18:13.000 --> 00:18:17.000]  這一句話很值得我們留意,
[00:18:17.000 --> 00:18:19.000]  就是彼得說「請叫我」,
[00:18:19.000 --> 00:18:22.000]  彼得不是說「主啊,不如讓我試試吧。」
[00:18:22.000 --> 00:18:30.000]  又或者因為他知道靠自己根本沒有可能走到水面上,
[00:18:30.000 --> 00:18:33.000]  所以如果不是主的吩咐,
[00:18:33.000 --> 00:18:36.000]  他一步都走不了。
[00:18:36.000 --> 00:18:38.000]  所以去到第29節,
[00:18:38.000 --> 00:18:45.000]  耶穌就是說一句「你來吧」,就是憑著主耶穌的這一句,
[00:18:45.000 --> 00:18:49.000]  彼得竟然就可以踏出船,
[00:18:49.000 --> 00:18:51.000]  走上水面那一步,
[00:18:51.000 --> 00:18:55.000]  一路向耶穌走過去。
[00:18:55.000 --> 00:18:58.000]  我們看到真正支持彼得的,
[00:18:58.000 --> 00:19:03.000]  不是他有多勇敢,多有勇氣,多大膽,多大膽,
[00:19:03.000 --> 00:19:06.000]  而是因為什麼?
[00:19:06.000 --> 00:19:10.000]  主的說話,主的吩咐。
[00:19:10.000 --> 00:19:13.000]  在當時猶太人的文化裡面,
[00:19:13.000 --> 00:19:18.000]  門徒就是一個很願意跟隨老師的人,
[00:19:18.000 --> 00:19:22.000]  所以在這裡彼得未必很想證明自己有多厲害或者多有信心,
[00:19:22.000 --> 00:19:24.000]  而是在那個處境裡面,
[00:19:24.000 --> 00:19:27.000]  他見得到他的老師在這裡,
[00:19:27.000 --> 00:19:30.000]  很想走向老師,
[00:19:30.000 --> 00:19:34.000]  所以就這樣去有這樣的呼求。
[00:19:34.000 --> 00:19:37.000]  可能今天都提醒我們,
[00:19:37.000 --> 00:19:41.000]  一班願意跟從主的人其實都一樣,
[00:19:41.000 --> 00:19:43.000]  真正的信心,
[00:19:43.000 --> 00:19:46.000]  不是只是停留在船上面,
[00:19:46.000 --> 00:19:50.000]  去評論或者去觀察我們這位神,
[00:19:50.000 --> 00:19:51.000]  我們這位主耶穌,
[00:19:51.000 --> 00:19:55.000]  而是當主他願意去呼召我們的時候,
[00:19:55.000 --> 00:19:58.000]  我們就是這樣去回應主,
[00:19:58.000 --> 00:20:01.000]  去跟隨主。
[00:20:01.000 --> 00:20:06.000]  不過故事沒有只是停留在
[00:20:06.000 --> 00:20:11.000]  彼得怎樣能夠走在水面上的神蹟,
[00:20:11.000 --> 00:20:15.000]  接著第三十節就這樣說,
[00:20:15.000 --> 00:20:18.000]  只因見風很強,
[00:20:18.000 --> 00:20:20.000]  接著怎樣?
[00:20:20.000 --> 00:20:23.000]  害怕起來。
[00:20:23.000 --> 00:20:27.000]  可能有人就會去評價彼得,
[00:20:27.000 --> 00:20:30.000]  很失敗,對嗎?
[00:20:30.000 --> 00:20:35.000]  但是我們要理解,
[00:20:35.000 --> 00:20:39.000]  當彼得走上海面的時候,
[00:20:39.000 --> 00:20:42.000]  望見風浪,
[00:20:42.000 --> 00:20:43.000]  真的害怕,
[00:20:43.000 --> 00:20:48.000]  這也是一個很實在的現況。
[00:20:48.000 --> 00:20:51.000]  但是我們如果再去想深一層,
[00:20:51.000 --> 00:20:56.000]  問題不是說彼得完全沒有信心,
[00:20:56.000 --> 00:21:03.000]  而是彼得他將焦點開始再一次轉變了。
[00:21:03.000 --> 00:21:06.000]  其實我們可以想像得到,
[00:21:06.000 --> 00:21:12.000]  由彼得踏出船的那一步開始,
[00:21:12.000 --> 00:21:14.000]  其實風仍然在,
[00:21:14.000 --> 00:21:17.000]  浪仍然一直在打,
[00:21:17.000 --> 00:21:20.000]  環境沒有變過。
[00:21:20.000 --> 00:21:24.000]  馬太很清楚讓我們看見,
[00:21:24.000 --> 00:21:30.000]  就是因為當彼得再一次將他的重點,
[00:21:30.000 --> 00:21:33.000]  看回在風浪的時候,
[00:21:33.000 --> 00:21:40.000]  恐懼就重新去佔據了彼得的心。
[00:21:40.000 --> 00:21:44.000]  這個對我們都有一個很大的提醒,
[00:21:44.000 --> 00:21:46.000]  就正正說我們不是不知道,
[00:21:46.000 --> 00:21:50.000]  很多時候我們不是不知道神在我們身邊,
[00:21:50.000 --> 00:21:55.000]  也都不是從來沒有經歷過神的恩典,
[00:21:55.000 --> 00:21:57.000]  但是很實在,
[00:21:57.000 --> 00:21:59.000]  慢慢地,
[00:21:59.000 --> 00:22:02.000]  可能工作的壓力,
[00:22:02.000 --> 00:22:05.000]  或者其他生活的處境,
[00:22:05.000 --> 00:22:07.000]  對未來的擔心,
[00:22:07.000 --> 00:22:11.000]  就是開始這樣去佔據了我們的視線,
[00:22:11.000 --> 00:22:14.000]  佔據了我們的思維,
[00:22:14.000 --> 00:22:18.000]  去到一處的境況就是,
[00:22:18.000 --> 00:22:20.000]  我們會覺得眼前的風浪,
[00:22:20.000 --> 00:22:25.000]  就好像比我們主耶穌更加真實。
[00:22:25.000 --> 00:22:27.000]  就是在這個時候,
[00:22:27.000 --> 00:22:33.000]  彼得就開始沉下去了。
[00:22:33.000 --> 00:22:37.000]  馬太形容彼得在這一刻,
[00:22:37.000 --> 00:22:39.000]  沒有再去認叻,
[00:22:39.000 --> 00:22:41.000]  沒有再去逞強,
[00:22:41.000 --> 00:22:48.000]  也沒有扮到自己能夠應付當前的處境,
[00:22:48.000 --> 00:22:50.000]  當他開始沉下去的時候,
[00:22:50.000 --> 00:22:55.000]  馬上大聲地叫什麼呢?
[00:22:55.000 --> 00:22:57.000]  主呀,救我!
[00:22:57.000 --> 00:22:59.000]  這一句話可能在新約裡面,
[00:22:59.000 --> 00:23:01.000]  是其中一個最短,
[00:23:01.000 --> 00:23:04.000]  也都最實在的祈禱。
[00:23:04.000 --> 00:23:06.000]  其實真正的信心,
[00:23:06.000 --> 00:23:09.000]  很多時候不是跟主說,
[00:23:09.000 --> 00:23:11.000]  主呀,我一定可以,
[00:23:11.000 --> 00:23:14.000]  主呀,我一定要為你做很多很多很多的事情,
[00:23:14.000 --> 00:23:18.000]  反而是去到自己真的沒有辦法,
[00:23:18.000 --> 00:23:20.000]  沒有能力的時候,
[00:23:20.000 --> 00:23:24.000]  我們仍然知道向哪一個呼求,
[00:23:24.000 --> 00:23:32.000]  主呀,我實在不行了,求你救我吧!
[00:23:32.000 --> 00:23:34.000]  第三十一節接著說,
[00:23:34.000 --> 00:23:38.000]  耶穌立刻拉住彼得的手,
[00:23:38.000 --> 00:23:40.000]  我們要留意經文所說,
[00:23:40.000 --> 00:23:46.000]  不是耶穌讓彼得自己有體力有膽量游回去船,
[00:23:46.000 --> 00:23:49.000]  也不是說彼得自己搞定自己,
[00:23:49.000 --> 00:23:52.000]  整理好自己的信心,
[00:23:52.000 --> 00:23:55.000]  甚至不是說耶穌責備彼得,
[00:23:55.000 --> 00:23:57.000]  為什麼你這麼沒有信心,
[00:23:57.000 --> 00:24:00.000]  而是當彼得一呼求的時候,
[00:24:00.000 --> 00:24:04.000]  耶穌就馬上伸手去救他,
[00:24:04.000 --> 00:24:08.000]  之後才去教導彼得,
