
[00:00:00.000 --> 00:00:03.000]  今晚很快又是聖誕節了
[00:03:32.000 --> 00:03:38.000]  「願賜盼望的神因你們的信
[00:03:38.000 --> 00:03:42.000]  用一切喜樂、平安充滿你們
[00:03:42.000 --> 00:03:48.000]  使你們靠著聖靈的大能有滿日的盼望」
[00:03:48.000 --> 00:03:51.000]  所以當我們過這個日子的時候
[00:03:51.000 --> 00:03:53.000]  我們不單單是歡樂
[00:03:53.000 --> 00:03:59.000]  其實神帶給我們都是有平安、有盼望
[00:03:59.000 --> 00:04:02.000]  今天我要和大家一起分享的第一段經文
[00:04:02.000 --> 00:04:11.000]  是來自《菲律賓書》第二章一到四節
[00:04:11.000 --> 00:04:16.000]  我給的題目叫做「撥出基督的生命」
[00:04:16.000 --> 00:04:19.000]  在開始和大家分享這段經文之前
[00:04:19.000 --> 00:04:21.000]  我想要先介紹一下
[00:04:21.000 --> 00:04:25.000]  在前一段經文裡面究竟說了什麼
[00:04:25.000 --> 00:04:29.000]  否則大家可能不太明白為什麼會這樣說
[00:04:29.000 --> 00:04:33.000]  以致大家更加能夠接下來
[00:04:33.000 --> 00:04:36.000]  明白保羅所說什麼
[00:04:36.000 --> 00:04:38.000]  其實在一章二十七到三十節
[00:04:38.000 --> 00:04:42.000]  保羅在那裡勸勉菲律賓的信徒說
[00:04:42.000 --> 00:04:48.000]  「你們的生活要和基督的福音相配
[00:04:48.000 --> 00:04:50.000]  要有同一個的心智
[00:04:50.000 --> 00:04:52.000]  要站立得穩
[00:04:52.000 --> 00:04:56.000]  同心為了福音而一起奮鬥」
[00:04:56.000 --> 00:04:58.000]  而今天所選的經文
[00:04:58.000 --> 00:05:02.000]  一開始就是一個連接詞
[00:05:02.000 --> 00:05:06.000]  「所以」來帶出
[00:05:06.000 --> 00:05:10.000]  這是表示接下來的話
[00:05:10.000 --> 00:05:13.000]  是和前文有關連的
[00:05:13.000 --> 00:05:29.000]  保羅在這裡一連用了四個相同的
[00:05:29.000 --> 00:05:33.000]  「如果」、「有什麼」這兩個字詞
[00:05:33.000 --> 00:05:36.000]  來開始下面四句話
[00:05:36.000 --> 00:05:39.000]  當然你看聖經的時候
[00:05:39.000 --> 00:05:41.000]  第一句有「如果」
[00:05:41.000 --> 00:05:43.000]  第二、第三、第四句沒有
[00:05:43.000 --> 00:05:46.000]  大家讀下去就會知道其實它們都是一樣的
[00:05:46.000 --> 00:05:51.000]  不過這個「如果」並不是一個懷疑
[00:05:51.000 --> 00:05:52.000]  是不是這樣的意思
[00:05:52.000 --> 00:05:55.000]  其實它是一個肯定的意思
[00:05:55.000 --> 00:05:57.000]  他說「如果有什麼」
[00:05:57.000 --> 00:05:59.000]  有什麼呢?
[00:05:59.000 --> 00:06:00.000]  第一句
[00:06:00.000 --> 00:06:06.000]  他說如果有什麼在基督的裡面的鼓勵
[00:06:06.000 --> 00:06:10.000]  第二句呢
[00:06:10.000 --> 00:06:19.000]  就是有什麼法治愛的安慰
[00:06:19.000 --> 00:06:23.000]  有什麼聖靈所賜的親密情誼
[00:06:23.000 --> 00:06:27.000]  有什麼慈悲憐憫
[00:06:27.000 --> 00:06:34.000]  保羅為什麼會用四句這麼一樣的開始去說呢?
[00:06:34.000 --> 00:06:38.000]  其實保羅的目的是要讓我們知道
[00:06:38.000 --> 00:06:40.000]  我們作為一個基督徒
[00:06:40.000 --> 00:06:43.000]  我們都有一些基礎
[00:06:43.000 --> 00:06:45.000]  是我們大家都擁有的
[00:06:45.000 --> 00:06:49.000]  第一個
[00:06:49.000 --> 00:06:54.000]  如果在基督裡的鼓勵
[00:06:54.000 --> 00:06:58.000]  是指到信徒與基督的聯合
[00:06:58.000 --> 00:07:01.000]  享受基督相交的生活
[00:07:01.000 --> 00:07:03.000]  由此得著鼓勵
[00:07:03.000 --> 00:07:04.000]  得著力量
[00:07:04.000 --> 00:07:08.000]  我相信這是每一個基督徒的經歷
[00:07:08.000 --> 00:07:12.000]  當我們信靠主耶穌的時候
[00:07:12.000 --> 00:07:18.000]  聖靈就內在我們的心裡賜給我們力量
[00:07:18.000 --> 00:07:25.000]  以致我們能夠靠著神的恩典去過我們的生活
[00:07:25.000 --> 00:07:27.000]  所以保羅在這裡說
[00:07:27.000 --> 00:07:30.000]  他說在基督裡面的鼓勵
[00:07:30.000 --> 00:07:31.000]  在耶穌裡面
[00:07:31.000 --> 00:07:37.000]  我們每一個信主的人都有這個體會
[00:07:37.000 --> 00:07:38.000]  第二個
[00:07:38.000 --> 00:07:40.000]  「發自愛的安慰」
[00:07:40.000 --> 00:07:45.000]  可以解釋是基督對信徒的愛
[00:07:45.000 --> 00:07:50.000]  或者是神藉著耶穌基督賜給信徒的愛
[00:07:50.000 --> 00:07:53.000]  帶給我們安慰和鼓勵
[00:07:53.000 --> 00:07:54.000]  其實你想想
[00:07:54.000 --> 00:07:56.000]  在我們還沒信主之前
[00:07:56.000 --> 00:07:59.000]  我們的愛是很膚淺的
[00:07:59.000 --> 00:08:02.000]  我們只是一種對等的愛
[00:08:02.000 --> 00:08:04.000]  你對我好嗎?
[00:08:04.000 --> 00:08:05.000]  我就愛你
[00:08:05.000 --> 00:08:07.000]  你聽我說嗎?
[00:08:07.000 --> 00:08:08.000]  我就愛你
[00:08:08.000 --> 00:08:09.000]  你送禮物給我
[00:08:09.000 --> 00:08:11.000]  我就愛你
[00:08:11.000 --> 00:08:16.000]  但是當我們慢慢認識耶穌基督之後
[00:08:16.000 --> 00:08:23.000]  我們發覺耶穌的愛是一種無私傳言的愛
[00:08:23.000 --> 00:08:27.000]  我們慢慢去學會愛我們身邊的人
[00:08:27.000 --> 00:08:32.000]  基督徒為什麼很多時候會很喜歡去傳福音?
[00:08:32.000 --> 00:08:34.000]  因為我們有愛
[00:08:34.000 --> 00:08:37.000]  我們很想將我們得到的救恩
[00:08:37.000 --> 00:08:38.000]  去跟別人分享
[00:08:38.000 --> 00:08:42.000]  讓身邊的人都得到這份愛
[00:08:42.000 --> 00:08:47.000]  第三個是「聖靈所賜親密的情誼」
[00:08:47.000 --> 00:08:51.000]  有些的譯本是譯作聖靈的共享
[00:08:51.000 --> 00:08:54.000]  或者是聖靈裡面的團契
[00:08:54.000 --> 00:09:00.000]  正如保羅在《耳空所書》第四章三到六節說
[00:09:00.000 --> 00:09:07.000]  他說我們基督徒有一個合一
[00:09:07.000 --> 00:09:09.000]  我們有七個的一
[00:09:09.000 --> 00:09:10.000]  這七個一就是說
[00:09:10.000 --> 00:09:12.000]  「用和平彼此聯繫
[00:09:12.000 --> 00:09:15.000]  竭力持守聖靈所賜的合一
[00:09:15.000 --> 00:09:17.000]  只有一個身體
[00:09:17.000 --> 00:09:19.000]  一位聖靈
[00:09:19.000 --> 00:09:23.000]  正如你們蒙召是為了一個盼望
[00:09:23.000 --> 00:09:26.000]  就是你們因蒙召而有的盼望
[00:09:26.000 --> 00:09:28.000]  只有一位主
[00:09:28.000 --> 00:09:29.000]  一個信仰
[00:09:29.000 --> 00:09:30.000]  一個洗禮
[00:09:30.000 --> 00:09:32.000]  一位神
[00:09:32.000 --> 00:09:34.000]  就是萬有的父
[00:09:34.000 --> 00:09:36.000]  他超越萬有
[00:09:36.000 --> 00:09:37.000]  貫通萬有
[00:09:37.000 --> 00:09:40.000]  也在萬有之中」
[00:09:40.000 --> 00:09:44.000]  聖靈就是這七個一裡面其中一個
[00:09:44.000 --> 00:09:48.000]  主內在我們的心裡
[00:09:48.000 --> 00:09:52.000]  使我們能夠得到聖靈的幫助和帶領
[00:09:52.000 --> 00:09:59.000]  我和你都是在同一個聖靈底下
[00:09:59.000 --> 00:10:03.000]  所以其實當我們弟兄姊妹
[00:10:03.000 --> 00:10:05.000]  發生一些摩擦
[00:10:05.000 --> 00:10:07.000]  一些問題的時候
[00:10:07.000 --> 00:10:13.000]  其實這個並不足以使我們相憎
[00:10:13.000 --> 00:10:16.000]  或者彼此不理不睬
[00:10:16.000 --> 00:10:19.000]  因為在我心裡的靈
[00:10:19.000 --> 00:10:22.000]  和在你心裡的靈
[00:10:22.000 --> 00:10:24.000]  都同是一個聖靈
[00:10:24.000 --> 00:10:29.000]  所以絕無可能會成為了我們之間矛盾
[00:10:29.000 --> 00:10:32.000]  或者那個紛爭的源頭
[00:10:32.000 --> 00:10:36.000]  如果我們說仍然有紛爭的話
[00:10:36.000 --> 00:10:40.000]  這個可以說是我們還沒處理好
[00:10:40.000 --> 00:10:43.000]  我們自己裡面的罪
[00:10:43.000 --> 00:10:46.000]  因為我們仍然自我中心
[00:10:46.000 --> 00:10:50.000]  仍然以自己為罪
[00:10:50.000 --> 00:10:56.000]  第四個就是「慈悲憐憫」
[00:10:56.000 --> 00:11:00.000]  這個不是指信徒之間有慈悲憐憫
[00:11:00.000 --> 00:11:03.000]  而是指信徒都曾經歷過
[00:11:03.000 --> 00:11:07.000]  神在基督裡面的慈悲憐憫
[00:11:07.000 --> 00:11:11.000]  以致我們能夠在罪裡面得到拯救
[00:11:11.000 --> 00:11:13.000]  得著釋放
[00:11:13.000 --> 00:11:21.000]  基督基於這四個屬靈的經歷的事實
[00:11:21.000 --> 00:11:26.000]  為我們提供了一個很好的基礎
[00:11:26.000 --> 00:11:30.000]  我們既然經歷過神的憐憫
[00:11:30.000 --> 00:11:34.000]  亦都應當要彼此來相愛
[00:11:34.000 --> 00:11:36.000]  既然一同有份於聖靈
[00:11:36.000 --> 00:11:40.000]  就應當彼此合一
[00:11:40.000 --> 00:11:43.000]  有了一個共同的基礎
[00:11:43.000 --> 00:11:47.000]  保羅就進一步要求菲律賓的信徒
[00:11:47.000 --> 00:11:52.000]  「好使我的心充滿喜樂」
[00:11:52.000 --> 00:11:55.000]  或者「充滿喜樂」就是說
[00:11:55.000 --> 00:11:58.000]  「使我喜樂得以滿足」
[00:11:58.000 --> 00:12:00.000]  從保羅這句話裡面
[00:12:00.000 --> 00:12:01.000]  我們可以看到
[00:12:01.000 --> 00:12:05.000]  菲律賓教會並不是一間和諧的教會
[00:12:05.000 --> 00:12:08.000]  信徒仍然有不同心
[00:12:08.000 --> 00:12:14.000]  使到保羅的心裡面不能夠充滿喜樂
[00:12:14.000 --> 00:12:16.000]  保羅在這裡呼籲
[00:12:16.000 --> 00:12:20.000]  反映了菲律賓教會的危機是真實的
[00:12:20.000 --> 00:12:22.000]  所以他告訴他們
[00:12:22.000 --> 00:12:25.000]  你們要有同樣的意念
[00:12:25.000 --> 00:12:27.000]  保羅這句話並不是說
[00:12:27.000 --> 00:12:32.000]  教會不容許不同的觀念或者意見
[00:12:32.000 --> 00:12:37.000]  也不是說他們必須要有一個具體共同的目標
[00:12:37.000 --> 00:12:41.000]  而是指信徒要彼此相愛
[00:12:41.000 --> 00:12:45.000]  同心合意地去侍奉神
[00:12:45.000 --> 00:12:48.000]  當我們有同樣的意念的時候
[00:12:48.000 --> 00:12:50.000]  也要有同樣的愛
[00:12:50.000 --> 00:12:53.000]  這是指信徒彼此相愛
[00:12:53.000 --> 00:12:56.000]  當我們能夠這樣做的時候
[00:12:56.000 --> 00:13:00.000]  保羅就說「心思相同 意念一致」
[00:13:00.000 --> 00:13:05.000]  這就是指同心去思念推展神的國
[00:13:05.000 --> 00:13:10.000]  團結一致地來拓展福音的事供
[00:13:10.000 --> 00:13:13.000]  整個教會的福音事供
[00:13:13.000 --> 00:13:19.000]  並不是單靠傳道、牧者或者三福隊去推動
[00:13:19.000 --> 00:13:25.000]  而是有賴整間教會每一個肢體一同來推動
[00:13:25.000 --> 00:13:27.000]  就好像我們教會
[00:13:27.000 --> 00:13:31.000]  接下來12月24日平安夜會有報道會
[00:13:31.000 --> 00:13:37.000]  不是說我們交給某一個團隊負責就算了
[00:13:37.000 --> 00:13:39.000]  我們可以闊老難離
[00:13:39.000 --> 00:13:43.000]  而是我們整間教會要一起動起來
[00:13:43.000 --> 00:13:47.000]  我們才能夠將人帶到神面前
[00:13:47.000 --> 00:13:50.000]  就算你說我不打算出席
[00:13:50.000 --> 00:13:56.000]  但是你可以在你的屍體裡紀念當晚的聚會
[00:13:56.000 --> 00:14:00.000]  求神去使用當晚的聚會
[00:14:00.000 --> 00:14:06.000]  使得你的新朋友的心被感動
[00:14:06.000 --> 00:14:08.000]  他們能夠聽盡福音
[00:14:08.000 --> 00:14:10.000]  能夠信耶穌
[00:14:10.000 --> 00:14:16.000]  當然最好的我們也可以為當晚的講員
[00:14:16.000 --> 00:14:21.000]  當晚在當中服侍的弟兄姊妹的配搭來投稿
[00:14:21.000 --> 00:14:24.000]  但是最重要的就是我們
[00:14:24.000 --> 00:14:27.000]  我們有沒有好好去想一想
[00:14:27.000 --> 00:14:31.000]  我們要邀請一些親朋戚友來參加
[00:14:31.000 --> 00:14:35.000]  平時可能邀請人來教會很困難
[00:14:35.000 --> 00:14:39.000]  但是當晚是12月24日平安夜
[00:14:39.000 --> 00:14:43.000]  邀請人來教會容易很多
[00:14:43.000 --> 00:14:47.000]  所以其實傳福音最重要的是
[00:14:47.000 --> 00:14:53.000]  我們能夠將未信主的朋友、親友帶到神的面前
[00:14:53.000 --> 00:14:55.000]  所以我們要把握機會
[00:14:55.000 --> 00:14:59.000]  不要錯過一個侍奉神的機會
[00:14:59.000 --> 00:15:06.000]  接下來的功課可能對信徒來說是最難的
[00:15:06.000 --> 00:15:10.000]  就是做任何事都不自私自利
[00:15:10.000 --> 00:15:13.000]  也不要妄自尊大
[00:15:13.000 --> 00:15:18.000]  禱要謙卑看別人比自己優越
[00:15:18.000 --> 00:15:21.000]  今天的世界教導人的是
[00:15:21.000 --> 00:15:24.000]  人不為己天誅地滅
[00:15:24.000 --> 00:15:28.000]  但是聖經教導我們不要自私自利
[00:15:28.000 --> 00:15:32.000]  因為自私自利是跟聖經教導我們
[00:15:32.000 --> 00:15:37.000]  講求愛的道理是相違背的
[00:15:37.000 --> 00:15:41.000]  愛不是尋求一己的利益
[00:15:41.000 --> 00:15:46.000]  或者我喜歡怎樣就怎樣
[00:15:46.000 --> 00:15:47.000]  如果是這樣的話
[00:15:47.000 --> 00:15:52.000]  這是表示我們仍然未清楚什麼叫愛
[00:15:52.000 --> 00:15:54.000]  就跟父母一樣
[00:15:54.000 --> 00:15:57.000]  他們為了自己的兒女
[00:15:57.000 --> 00:16:01.000]  愛他們都是不求一己的利益
[00:16:01.000 --> 00:16:05.000]  他們可以無私奉獻
[00:16:05.000 --> 00:16:11.000]  所以以前的人經常歌頌父愛母愛的偉大
[00:16:11.000 --> 00:16:12.000]  但很可惜
[00:16:12.000 --> 00:16:19.000]  今天的世界由於太過受到一種自我的影響
[00:16:19.000 --> 00:16:25.000]  以至今時今日的人太講求自己的利益
[00:16:25.000 --> 00:16:27.000]  自己的作樂
[00:16:27.000 --> 00:16:30.000]  於是我們曾經聽過有些父母
[00:16:30.000 --> 00:16:34.000]  孩子還是一個強保的時間
[00:16:34.000 --> 00:16:36.000]  竟然為了自己的作樂
[00:16:36.000 --> 00:16:38.000]  就丟下孩子在家
[00:16:38.000 --> 00:16:41.000]  兩夫婦就出去玩
[00:16:41.000 --> 00:16:45.000]  晚上孩子醒來就哭得像擦天一樣
[00:16:45.000 --> 00:16:47.000]  父母不在身邊
[00:16:47.000 --> 00:16:50.000]  鄰居就以為發生什麼事
[00:16:50.000 --> 00:16:52.000]  於是打電話報警
[00:16:52.000 --> 00:16:54.000]  最後警察上門
[00:16:54.000 --> 00:16:59.000]  這對父母最後被警方拘留
[00:16:59.000 --> 00:17:01.000]  所以其實最大的問題就是
[00:17:01.000 --> 00:17:05.000]  今時今日我們怎樣看愛
[00:17:05.000 --> 00:17:07.000]  我們是不是可以愛人
[00:17:07.000 --> 00:17:09.000]  去到一個我們願意捨棄
[00:17:09.000 --> 00:17:12.000]  就正如我們將要24日晚
[00:17:12.000 --> 00:17:15.000]  你本來可能預備去吃大餐
[00:17:15.000 --> 00:17:18.000]  但是你可不可以放下它
[00:17:18.000 --> 00:17:21.000]  將那一天我們可以去邀請朋友
[00:17:21.000 --> 00:17:26.000]  和我的朋友一起來聽神的福音
[00:17:26.000 --> 00:17:29.000]  除了自私自利之外
[00:17:29.000 --> 00:17:34.000]  妄自尊大也是一個很大的問題
[00:17:34.000 --> 00:17:37.000]  妄自尊大的原文意思是
[00:17:37.000 --> 00:17:39.000]  「按著虛榮」
[00:17:39.000 --> 00:17:41.000]  更廣義的意思是
[00:17:41.000 --> 00:17:45.000]  一種吹噓、口出狂言
[00:17:45.000 --> 00:17:49.000]  這句開首的時候有一個字
[00:17:49.000 --> 00:17:51.000]  就是「任何事」
[00:17:51.000 --> 00:17:56.000]  這表示信徒在任何事情上
[00:17:56.000 --> 00:17:59.000]  絕不可以自私自大
[00:17:59.000 --> 00:18:04.000]  這個動機是作為了他的價值觀
[00:18:04.000 --> 00:18:08.000]  高舉自己或者膨蕩
[00:18:08.000 --> 00:18:11.000]  成為了妨礙教會的合一
[00:18:11.000 --> 00:18:26.000]  其實我們要怎樣做到
[00:18:26.000 --> 00:18:29.000]  才不會自私自利
[00:18:29.000 --> 00:18:32.000]  或者妄自尊大呢
[00:18:32.000 --> 00:18:36.000]  第一就是禱要謙卑
[00:18:36.000 --> 00:18:37.000]  謙卑是一種美德
[00:18:37.000 --> 00:18:39.000]  但是真正的謙卑
[00:18:39.000 --> 00:18:43.000]  是對自己要有正確的評估
[00:18:43.000 --> 00:18:45.000]  認識自己的渺小
[00:18:45.000 --> 00:18:48.000]  不配和不完全
[00:18:48.000 --> 00:18:54.000]  並且會在人際關係裡面實踐出來
[00:18:54.000 --> 00:18:58.000]  謙卑功課不容易學
[00:18:58.000 --> 00:19:02.000]  特別我作為一個牧師更加要學
[00:19:02.000 --> 00:19:08.000]  我明年應該要退休了
[00:19:08.000 --> 00:19:11.000]  在我要退休之前
[00:19:11.000 --> 00:19:13.000]  教會當然跟我說
[00:19:13.000 --> 00:19:17.000]  你要好好培植你的接班人
[00:19:17.000 --> 00:19:19.000]  當我去培植他們的時候
[00:19:19.000 --> 00:19:21.000]  我跟他們一起走過一段路
[00:19:21.000 --> 00:19:25.000]  但我覺得我要開始學放手
[00:19:25.000 --> 00:19:28.000]  我要將權交給他們
[00:19:28.000 --> 00:19:31.000]  因為如果我不放手的話
[00:19:31.000 --> 00:19:33.000]  當我真的要起身
[00:19:33.000 --> 00:19:35.000]  他們也未必能夠接到
[00:19:35.000 --> 00:19:38.000]  所以在去年開始
[00:19:38.000 --> 00:19:45.000]  我已經開始將團契的領導牧師的職位
[00:19:45.000 --> 00:19:47.000]  交給下一手
[00:19:47.000 --> 00:19:49.000]  當我要交給下一手的時候
[00:19:49.000 --> 00:19:50.000]  我要學習什麼呢
[00:19:50.000 --> 00:19:52.000]  少說話
[00:19:52.000 --> 00:19:55.000]  不要再像以前一樣
[00:19:55.000 --> 00:19:56.000]  一錘定音
[00:19:56.000 --> 00:19:57.000]  我說了這樣
[00:19:57.000 --> 00:19:58.000]  大家一定要這樣做
[00:19:58.000 --> 00:20:01.000]  其實這是一個很難學的功課
[00:20:01.000 --> 00:20:03.000]  我一開始也不是很掌握得到
[00:20:03.000 --> 00:20:05.000]  但我慢慢要學
[00:20:05.000 --> 00:20:08.000]  我不可以再什麼都要這麼急
[00:20:08.000 --> 00:20:09.000]  先讓他們說
[00:20:09.000 --> 00:20:10.000]  聽他們說
[00:20:10.000 --> 00:20:11.000]  等他們去做
[00:20:11.000 --> 00:20:14.000]  還有有時候他們的意見
[00:20:14.000 --> 00:20:17.000]  我要學習去接納
[00:20:17.000 --> 00:20:21.000]  讓他們慢慢掌握得到
[00:20:21.000 --> 00:20:26.000]  所以謙卑就是要將自己放下來
[00:20:26.000 --> 00:20:28.000]  不要將自己看得很重要
[00:20:28.000 --> 00:20:32.000]  其實我慢慢體會到
[00:20:32.000 --> 00:20:35.000]  在教會裏
[00:20:35.000 --> 00:20:37.000]  沒有我不是不可以的
[00:20:37.000 --> 00:20:39.000]  沒有神就不可以
[00:20:39.000 --> 00:20:40.000]  最重要的是有神
[00:20:40.000 --> 00:20:41.000]  沒有我
[00:20:41.000 --> 00:20:45.000]  神一定會興起其他人來代替
[00:20:45.000 --> 00:20:47.000]  所以最重要的
[00:20:47.000 --> 00:20:49.000]  就是我們要學習
[00:20:49.000 --> 00:20:50.000]  懂得放下自己
[00:20:50.000 --> 00:20:54.000]  不要將自己看得太過重要
[00:20:54.000 --> 00:20:55.000]  所以保羅說
[00:20:55.000 --> 00:20:57.000]  看別人比自己優越
[00:20:57.000 --> 00:21:01.000]  這是指看別人比自己更加重要
[00:21:01.000 --> 00:21:06.000]  比自己更配受敬重和服侍
[00:21:06.000 --> 00:21:09.000]  就好像在小組裏
[00:21:09.000 --> 00:21:12.000]  當大家商討一些事情的時候
[00:21:12.000 --> 00:21:17.000]  我們不要只聽某幾位有地位
[00:21:17.000 --> 00:21:19.000]  或者學識高
[00:21:19.000 --> 00:21:21.000]  能力高的大兄姐妹
[00:21:21.000 --> 00:21:22.000]  我們應該怎樣
[00:21:22.000 --> 00:21:25.000]  整個小組的大兄姐妹都要去聽
[00:21:25.000 --> 00:21:28.000]  找大家去發表他們的意見
[00:21:28.000 --> 00:21:32.000]  因為其實一個小組裏
[00:21:32.000 --> 00:21:36.000]  並不是由幾個有能力
[00:21:36.000 --> 00:21:38.000]  或者學識高的人去帶領
[00:21:38.000 --> 00:21:40.000]  而是整個小組
[00:21:40.000 --> 00:21:44.000]  大家一起去擁那個小組
[00:21:44.000 --> 00:21:48.000]  那個小組才能夠發揮彼此守望
[00:21:48.000 --> 00:21:50.000]  互相相愛
[00:21:50.000 --> 00:21:53.000]  彼此分享到的力量
[00:21:53.000 --> 00:21:56.000]  這是我們需要學的
[00:21:56.000 --> 00:22:01.000]  而避免自私的另一個方法
[00:22:01.000 --> 00:22:06.000]  就是人人不要只關注自己的事
[00:22:06.000 --> 00:22:09.000]  也要關注別人的事
[00:22:09.000 --> 00:22:12.000]  關注這個字的原文的意思就是
[00:22:12.000 --> 00:22:14.000]  留心或者謹慎
[00:22:14.000 --> 00:22:17.000]  或者可以解作顧念
[00:22:17.000 --> 00:22:21.000]  而自己的事或別人的事所指的
[00:22:21.000 --> 00:22:23.000]  就是自己的需要
[00:22:23.000 --> 00:22:26.000]  自己的利益
[00:22:26.000 --> 00:22:28.000]  或者別人的需要
[00:22:28.000 --> 00:22:30.000]  別人的利益
[00:22:30.000 --> 00:22:32.000]  所以我們去思考的時候
[00:22:32.000 --> 00:22:35.000]  我們不要只看自己的需要
[00:22:35.000 --> 00:22:36.000]  或者自己的利益
[00:22:36.000 --> 00:22:42.000]  也要想想別人的需要和別人的利益
[00:22:42.000 --> 00:22:44.000]  總結來說
[00:22:44.000 --> 00:22:46.000]  二章一到四節
[00:22:46.000 --> 00:22:50.000]  提醒信徒作為基督徒的門徒
[00:22:50.000 --> 00:22:53.000]  我們要學會放下自己
[00:22:53.000 --> 00:22:55.000]  作為一個謙卑的人
[00:22:55.000 --> 00:22:57.000]  不要只關注自己的事
[00:22:57.000 --> 00:23:00.000]  也要關注別人的事
[00:23:00.000 --> 00:23:05.000]  因為這是活出基督生命應有的表現
[00:23:05.000 --> 00:23:10.000]  今天香港經歷了一場大災難
[00:23:10.000 --> 00:23:13.000]  我們有否想過自己
[00:23:13.000 --> 00:23:16.000]  如何去過這個聖誕節
[00:23:16.000 --> 00:23:22.000]  或者想想可否為大埔宏福縣的災民
[00:23:22.000 --> 00:23:24.000]  做些什麼呢
[00:23:24.000 --> 00:23:27.000]  讓他們也能夠經歷到神的愛
