
[00:00:00.000 --> 00:00:04.840]  多謝敬拜隊帶領我們唱這幾首很有意思的歌
[00:01:17.520 --> 00:01:19.920]  可能是愛的表現
[00:01:19.920 --> 00:01:21.520]  今天我們「家公主日」
[00:01:21.520 --> 00:01:23.320]  我特別講一件
[00:01:23.320 --> 00:01:25.520]  有一些禮物送給大家
[00:01:25.520 --> 00:01:28.320]  如果我們在門口
[00:01:28.320 --> 00:01:32.720]  會有這些家庭事公的家庭守護手冊
[00:01:32.720 --> 00:01:34.520]  麻煩PowerPoint出來
[00:01:34.520 --> 00:01:36.920]  我們有本單張
[00:01:36.920 --> 00:01:39.120]  單張講一件事
[00:01:39.120 --> 00:01:43.120]  我們有什麼方法去守護你的家庭
[00:01:43.120 --> 00:01:45.720]  甚至有什麼方法讓你家庭蒙恩
[00:01:45.720 --> 00:01:50.920]  當然我們也有一些攝石貼
[00:01:50.920 --> 00:01:52.720]  當中有幾個提醒
[00:01:52.720 --> 00:01:53.920]  第一個提醒是
[00:01:53.920 --> 00:01:55.920]  基督是我家之主
[00:01:55.920 --> 00:01:56.920]  第二個就是
[00:01:56.920 --> 00:01:58.520]  愛女沒有懼怕
[00:01:58.520 --> 00:01:59.720]  第三個就是
[00:01:59.720 --> 00:02:00.920]  同心同恨
[00:02:00.920 --> 00:02:04.320]  你知道很多家人同床異夢
[00:02:04.320 --> 00:02:05.920]  第四個
[00:02:05.920 --> 00:02:07.320]  男要尊重
[00:02:07.320 --> 00:02:08.920]  女人要需要愛
[00:02:08.920 --> 00:02:11.920]  以及鼓勵讚賞
[00:02:11.920 --> 00:02:13.120]  給予空間
[00:02:13.120 --> 00:02:15.120]  因為不值有限
[00:02:15.120 --> 00:02:16.920]  每人只可以拿一個
[00:02:16.920 --> 00:02:18.520]  不可以儲齊五個
[00:02:18.520 --> 00:02:20.120]  沒有東西送的
[00:02:20.120 --> 00:02:21.920]  如果全部都拿了
[00:02:21.920 --> 00:02:23.920]  下面沒有得拿就不好意思
[00:02:23.920 --> 00:02:26.920]  當然這份單張中間內頁
[00:02:26.920 --> 00:02:27.920]  會教大家
[00:02:27.920 --> 00:02:30.320]  如何幫助小朋友
[00:02:30.320 --> 00:02:32.720]  特別是從小朋友開始
[00:02:32.720 --> 00:02:35.720]  如何幫助他做家庭崇拜的錦囊
[00:02:35.720 --> 00:02:37.720]  甚至家公部有什麼活動
[00:02:37.720 --> 00:02:39.720]  有什麼婚姻提醒
[00:02:39.720 --> 00:02:41.720]  大家可以散步去拿
[00:02:41.720 --> 00:02:47.120]  首先我想分享今天的世界
[00:02:47.120 --> 00:02:50.520]  今天是一個家庭受衝擊的年代
[00:02:50.520 --> 00:02:52.320]  為什麼家庭受衝擊呢
[00:02:52.320 --> 00:02:55.120]  第一件事我有幾個元素
[00:02:55.120 --> 00:02:56.920]  幾個現象發現
[00:02:56.920 --> 00:02:58.120]  第一個是今天是一個
[00:02:58.120 --> 00:02:59.920]  去權威化的年代
[00:02:59.920 --> 00:03:01.920]  什麼叫去權威化呢
[00:03:01.920 --> 00:03:03.720]  這個世界沒有真理的
[00:03:03.720 --> 00:03:05.320]  沒有對或錯的
[00:03:05.320 --> 00:03:06.520]  什麼都可以的
[00:03:06.520 --> 00:03:07.920]  既然沒有權威化
[00:03:07.920 --> 00:03:08.920]  沒有對或錯
[00:03:08.920 --> 00:03:10.520]  沒有真理的時候
[00:03:10.520 --> 00:03:12.520]  於是你不要跟我說道德
[00:03:12.520 --> 00:03:14.520]  不要說什麼應該做
[00:03:14.520 --> 00:03:16.120]  什麼不應該做的
[00:03:16.120 --> 00:03:19.720]  於是這個世界就出現很多享樂主義
[00:03:19.720 --> 00:03:21.920]  甚至出現性解放
[00:03:21.920 --> 00:03:23.120]  同居
[00:03:23.120 --> 00:03:24.120]  濫交
[00:03:24.120 --> 00:03:25.320]  one night stand
[00:03:25.320 --> 00:03:26.520]  最慘最慘
[00:03:26.520 --> 00:03:28.720]  這些去權威化的世界
[00:03:28.720 --> 00:03:31.720]  搞到這些還是中產階級
[00:03:31.720 --> 00:03:34.120]  很有品味的行為
[00:03:34.120 --> 00:03:36.120]  在傳媒的軒轅下
[00:03:36.120 --> 00:03:37.320]  有一段日子
[00:03:37.320 --> 00:03:38.520]  現在少了
[00:03:38.520 --> 00:03:39.320]  有一段日子
[00:03:39.320 --> 00:03:42.320]  人們曾經說我去蘭桂坊
[00:03:42.320 --> 00:03:43.320]  講法文
[00:03:43.320 --> 00:03:44.520]  喝紅酒
[00:03:44.520 --> 00:03:45.720]  然後認識女孩
[00:03:45.720 --> 00:03:46.520]  想買錯
[00:03:46.520 --> 00:03:49.320]  是他有品味的生活
[00:03:49.320 --> 00:03:50.320]  你想想
[00:03:50.320 --> 00:03:51.120]  你老公
[00:03:51.120 --> 00:03:51.720]  你老婆
[00:03:51.720 --> 00:03:53.320]  過著這麼有品味的生活
[00:03:53.320 --> 00:03:56.320]  你的頭家會不會散
[00:03:56.320 --> 00:03:59.120]  今天這個世界是一個很混亂的世界
[00:03:59.120 --> 00:04:00.520]  沒有對或錯
[00:04:00.520 --> 00:04:01.720]  亂來都可以
[00:04:01.720 --> 00:04:03.520]  第二個就是一個
[00:04:03.520 --> 00:04:05.520]  政治正確的世代
[00:04:05.520 --> 00:04:07.320]  什麼叫政治正確的世代呢
[00:04:07.320 --> 00:04:09.920]  就是要講平權平等
[00:04:09.920 --> 00:04:13.920]  於是為了追求平權平等的時候
[00:04:13.920 --> 00:04:15.520]  出現了一些反智
[00:04:15.520 --> 00:04:16.320]  反理性
[00:04:16.320 --> 00:04:18.320]  甚至過猶不及的行為
[00:04:18.320 --> 00:04:21.320]  我記得最近聽到
[00:04:21.320 --> 00:04:22.920]  在歐美國家
[00:04:22.920 --> 00:04:23.920]  特別是英國
[00:04:23.920 --> 00:04:25.920]  他們有些人主張
[00:04:25.920 --> 00:04:28.320]  不可以叫警察policeman
[00:04:28.320 --> 00:04:29.120]  為什麼
[00:04:29.120 --> 00:04:30.720]  因為最後的文
[00:04:30.720 --> 00:04:32.720]  M-A-N是男人
[00:04:32.720 --> 00:04:34.520]  就是男性主導
[00:04:34.520 --> 00:04:35.720]  那女人去了哪裡
[00:04:35.720 --> 00:04:38.320]  於是怎麼稱呼警察
[00:04:38.320 --> 00:04:40.120]  Police officer
[00:04:40.120 --> 00:04:41.520]  消防員
[00:04:41.520 --> 00:04:41.920]  Fireman
[00:04:41.920 --> 00:04:43.920]  就說Fire Officer
[00:04:43.920 --> 00:04:45.520]  總之不可以說男人
[00:04:45.520 --> 00:04:46.720]  不可以說文
[00:04:46.720 --> 00:04:49.320]  最慘的就是在政治正確下
[00:04:49.320 --> 00:04:53.720]  於是出現很多要平權下
[00:04:53.720 --> 00:04:56.520]  最好笑的是在荷里活電影出現了
[00:04:56.520 --> 00:04:58.920]  白雪公主的女主角
[00:04:58.920 --> 00:05:00.720]  是要用黑人做的
[00:05:00.720 --> 00:05:03.720]  那黑人何來之白雪呢
[00:05:03.720 --> 00:05:05.120]  當然我這樣說
[00:05:05.120 --> 00:05:07.120]  在美國被人告
[00:05:07.120 --> 00:05:08.720]  說是歧視
[00:05:08.720 --> 00:05:10.920]  我曾經聽一些弟兄姐妹說
[00:05:10.920 --> 00:05:12.920]  他們今天在美資公司
[00:05:12.920 --> 00:05:15.520]  就是美國背景的公司工作
[00:05:15.520 --> 00:05:17.120]  他們寫email
[00:05:17.120 --> 00:05:18.320]  聖誕節的時候
[00:05:18.320 --> 00:05:19.920]  不可以寫Merry Christmas
[00:05:19.920 --> 00:05:21.520]  知道為什麼嗎
[00:05:21.520 --> 00:05:22.920]  那些沒有信耶穌的
[00:05:22.920 --> 00:05:24.320]  就被冒犯了
[00:05:24.320 --> 00:05:25.520]  很慘的
[00:05:25.520 --> 00:05:27.520]  當你說Merry Christmas
[00:05:27.520 --> 00:05:28.520]  聖誕快樂
[00:05:28.520 --> 00:05:29.120]  不可以說的
[00:05:29.120 --> 00:05:29.920]  那說什麼
[00:05:29.920 --> 00:05:31.920]  Happy Holiday
[00:05:31.920 --> 00:05:34.920]  就是他們這種去基督化
[00:05:34.920 --> 00:05:37.120]  是在那個世代出現的
[00:05:37.120 --> 00:05:39.120]  於是最恐怖的地方
[00:05:39.120 --> 00:05:41.120]  就是這種去基督化
[00:05:41.120 --> 00:05:42.920]  就是這種政治正確
[00:05:42.920 --> 00:05:45.120]  將我們基督徒一直標榜
[00:05:45.120 --> 00:05:47.120]  堅持的一夫一妻
[00:05:47.120 --> 00:05:47.920]  一男一女
[00:05:47.920 --> 00:05:48.920]  一生一世
[00:05:48.920 --> 00:05:50.720]  一生一異的婚姻
[00:05:50.720 --> 00:05:52.520]  好像覺得是異類
[00:05:52.520 --> 00:05:54.320]  是不應該說的東西
[00:05:54.320 --> 00:05:56.320]  你說了就冒犯人了
[00:05:56.320 --> 00:05:58.720]  於是在這個世代裏面
[00:05:58.720 --> 00:06:03.120]  就搞到那種顛價就是顛倒了
[00:06:03.120 --> 00:06:05.920]  甚至是否是改變了
[00:06:05.920 --> 00:06:08.520]  最可怕的就是有些大學的學者
[00:06:08.520 --> 00:06:11.920]  他們以推翻傳統家庭為己任
[00:06:11.920 --> 00:06:14.520]  甚至鼓吹性開放多元婚姻
[00:06:14.520 --> 00:06:16.120]  什麼叫多元婚姻呢
[00:06:16.120 --> 00:06:17.920]  就是你家裏
[00:06:17.920 --> 00:06:18.720]  你試想一下
[00:06:18.720 --> 00:06:20.720]  你有幾個爸爸幾個媽媽那種
[00:06:20.720 --> 00:06:22.320]  就是多人運輸我們
[00:06:22.320 --> 00:06:23.120]  嘩
[00:06:23.120 --> 00:06:26.320]  家庭可以有幾個爸爸幾個媽媽的
[00:06:26.320 --> 00:06:28.320]  最可怕的就是我們
[00:06:28.320 --> 00:06:30.720]  千辛萬苦推兒子去讀大學
[00:06:30.720 --> 00:06:33.320]  聽完的就是那些東西了
[00:06:33.320 --> 00:06:35.920]  第三件事就是今天的世界
[00:06:35.920 --> 00:06:38.920]  信徒是跟隨世界的價值觀走
[00:06:38.920 --> 00:06:43.120]  在2023年明光社就做出一個調查
[00:06:43.120 --> 00:06:46.920]  發表一個基督徒離婚再婚的研究
[00:06:46.920 --> 00:06:52.320]  當中發現了原來接受調查的訪問的時候
[00:06:52.320 --> 00:06:56.320]  有七成的基督徒是接受信徒可以離婚的
[00:06:56.320 --> 00:07:00.320]  八成的人是接受離了婚可以再婚的
[00:07:00.320 --> 00:07:01.120]  當然了
[00:07:01.120 --> 00:07:03.120]  很多人離婚的原因是什麼呢
[00:07:03.120 --> 00:07:06.320]  因為生活無法配合
[00:07:06.320 --> 00:07:07.920]  甚至有家暴
[00:07:07.920 --> 00:07:09.920]  有其他的事項
[00:07:09.920 --> 00:07:12.720]  最慘最慘的就是很多的基督徒
[00:07:12.720 --> 00:07:15.120]  去抱著世界的價值觀
[00:07:15.120 --> 00:07:18.520]  合則來不合則去的那種心態
[00:07:18.520 --> 00:07:21.320]  於是他們在家庭裏面
[00:07:21.320 --> 00:07:24.120]  是不願意付出去經營
[00:07:24.120 --> 00:07:25.520]  因為這樣的緣故
[00:07:25.520 --> 00:07:26.320]  你想一下
[00:07:26.320 --> 00:07:29.120]  合則來不合則去的這種價值觀底下
[00:07:29.120 --> 00:07:30.320]  我不需要持守的
[00:07:30.320 --> 00:07:31.520]  我不需要改變的
[00:07:31.520 --> 00:07:32.520]  我不需要讓步的
[00:07:32.520 --> 00:07:33.720]  我不需要更新的
[00:07:33.720 --> 00:07:35.720]  選擇另一個吧
[00:07:35.720 --> 00:07:37.320]  這樣的心態的時候
[00:07:37.320 --> 00:07:41.720]  於是很多今天的信徒離婚率不斷提升
[00:07:41.720 --> 00:07:43.920]  所以明光社很特別
[00:07:43.920 --> 00:07:47.320]  我們教會通常推動婚前輔導
[00:07:47.320 --> 00:07:50.120]  你應該推行婚後輔導
[00:07:50.120 --> 00:07:54.120]  很多沒有預備進入婚姻
[00:07:54.120 --> 00:07:57.920]  或者婚姻之後沒有更新自己
[00:07:57.920 --> 00:08:00.920]  事實上我做抗禮團契的目者
[00:08:00.920 --> 00:08:04.320]  我處理很多婚姻輔導的過程裏面
[00:08:04.320 --> 00:08:07.920]  發現原來很多的家庭
[00:08:07.920 --> 00:08:11.520]  很多的男女進入婚姻之前
[00:08:11.520 --> 00:08:13.520]  他們沒有預備進入婚姻
[00:08:13.520 --> 00:08:15.320]  什麼叫沒有預備進入婚姻呢
[00:08:15.320 --> 00:08:16.920]  就是你知道了
[00:08:16.920 --> 00:08:18.920]  這個世界有些叫公主
[00:08:18.920 --> 00:08:20.120]  有些叫宅男
[00:08:20.120 --> 00:08:22.920]  當這些公主結婚之後仍然是公主
[00:08:22.920 --> 00:08:24.320]  什麼叫仍然是公主呢
[00:08:24.320 --> 00:08:25.920]  就是要別人遷就她
[00:08:25.920 --> 00:08:27.320]  不做家務
[00:08:27.320 --> 00:08:29.520]  去幫老公小蟻人
[00:08:30.120 --> 00:08:32.520]  但是老公仍然不肯動
[00:08:32.520 --> 00:08:34.520]  宅男你知道會怎樣
[00:08:34.520 --> 00:08:36.120]  只顧著砌高達
[00:08:36.120 --> 00:08:37.120]  只顧著玩遊戲機
[00:08:37.120 --> 00:08:38.320]  什麼都不理會
[00:08:38.320 --> 00:08:39.520]  你越要求我
[00:08:39.520 --> 00:08:41.120]  我就越縮在一邊
[00:08:41.120 --> 00:08:44.520]  完全是一個追逐的現象
[00:08:44.520 --> 00:08:47.520]  這樣的沒有調節
[00:08:47.520 --> 00:08:50.920]  沒有更新自己的態度
[00:08:50.920 --> 00:08:52.120]  進入婚姻裏面
[00:08:52.120 --> 00:08:53.120]  就有很多衝突
[00:08:53.120 --> 00:08:54.120]  很多矛盾
[00:08:54.120 --> 00:08:56.320]  甚至很多談不攏
[00:08:56.320 --> 00:08:59.320]  於是婚姻陷在危機當中
[00:08:59.320 --> 00:09:04.120]  今天我們會看聖經一個婚姻陷在危機當中的案例
[00:09:04.120 --> 00:09:05.320]  一個經文
[00:09:05.320 --> 00:09:08.120]  讓我們透過當中得到什麼智慧
[00:09:08.120 --> 00:09:11.320]  去超越我們婚姻的困難
[00:09:11.320 --> 00:09:16.520]  在《撒姆二記》上提到第一章第一節
[00:09:16.520 --> 00:09:17.920]  他提到
[00:09:17.920 --> 00:09:19.920]  以法連三地的拉瑪
[00:09:19.920 --> 00:09:23.720]  所非有一個以法連人
[00:09:23.720 --> 00:09:25.720]  名叫以利加那
[00:09:25.720 --> 00:09:28.720]  他好像表面很風光
[00:09:28.720 --> 00:09:29.720]  齊人之福
[00:09:29.720 --> 00:09:30.720]  他有兩個妻子
[00:09:30.720 --> 00:09:32.120]  一個叫哈娜
[00:09:32.120 --> 00:09:33.120]  一個叫比利娜
[00:09:33.120 --> 00:09:35.120]  比利娜有兒女
[00:09:35.120 --> 00:09:37.120]  哈娜沒有兒女
[00:09:37.120 --> 00:09:39.120]  你知道在當時的年代
[00:09:39.120 --> 00:09:43.120]  一位女士太太沒有子女
[00:09:43.120 --> 00:09:47.120]  在當時來說是一個很悲慘的情景
[00:09:47.120 --> 00:09:49.120]  第一樣東西好像浪婚唇
[00:09:49.120 --> 00:09:52.120]  第二樣東西好像沒有神的祝福
[00:09:52.120 --> 00:09:55.120]  第三樣東西你知道當年代
[00:09:55.120 --> 00:09:57.120]  他們沒有社會福利署
[00:09:57.120 --> 00:09:59.120]  如果老公死了
[00:09:59.120 --> 00:10:01.120]  有沒有兒女養你
[00:10:01.120 --> 00:10:03.120]  老了沒有人照顧你
[00:10:03.120 --> 00:10:05.120]  環境多淒涼
[00:10:05.120 --> 00:10:07.120]  因為這個緣故
[00:10:07.120 --> 00:10:09.120]  哈娜就很淒慘
[00:10:09.120 --> 00:10:11.120]  很憂心
[00:10:11.120 --> 00:10:13.120]  好像前日癡人一等
[00:10:13.120 --> 00:10:15.120]  最可怕的是
[00:10:15.120 --> 00:10:17.120]  老公娶了一個姨母
[00:10:17.120 --> 00:10:19.120]  叫做比利娜
[00:10:19.120 --> 00:10:21.120]  我們一起讀第六第七節的經文
[00:10:21.120 --> 00:10:22.120]  看得到吧
[00:10:22.120 --> 00:10:23.120]  預備
[00:10:23.120 --> 00:10:24.120]  一二三
[00:10:24.120 --> 00:10:45.120]  (廣東話)
[00:10:45.120 --> 00:10:49.120]  這位比利娜
[00:10:49.120 --> 00:10:51.120]  看到哈娜沒有兒女
[00:10:51.120 --> 00:10:52.120]  就欺負她
[00:10:52.120 --> 00:10:53.120]  作她的對頭
[00:10:53.120 --> 00:10:55.120]  大大地激動她
[00:10:55.120 --> 00:10:57.120]  要使她生氣
[00:10:57.120 --> 00:10:59.120]  你知道做二奶的人生目標
[00:10:59.120 --> 00:11:00.120]  是趕走大婆的
[00:11:00.120 --> 00:11:02.120]  因為這個緣故
[00:11:02.120 --> 00:11:03.120]  經常說話
[00:11:03.120 --> 00:11:04.120]  叫她刺激她
[00:11:04.120 --> 00:11:07.120]  甚至諷刺她
[00:11:07.120 --> 00:11:10.120]  我經常覺得和合本的中文翻譯
[00:11:10.120 --> 00:11:12.120]  很棒的
[00:11:12.120 --> 00:11:13.120]  叫做比利娜
[00:11:13.120 --> 00:11:17.120]  我做過處境的對話
[00:11:17.120 --> 00:11:21.120]  可能哈娜面對比利娜
[00:11:21.120 --> 00:11:23.120]  比利娜說
[00:11:23.120 --> 00:11:25.120]  老公給你了
[00:11:25.120 --> 00:11:26.120]  都沒有用
[00:11:26.120 --> 00:11:27.120]  你都沒有兒子
[00:11:27.120 --> 00:11:28.120]  哈娜很生氣
[00:11:28.120 --> 00:11:29.120]  你欺負我了
[00:11:29.120 --> 00:11:30.120]  欺負我了
[00:11:30.120 --> 00:11:33.120]  這個對話可能就是處境
[00:11:33.120 --> 00:11:35.120]  總之就是那些
[00:11:35.120 --> 00:11:38.120]  很挑剔的說話
[00:11:38.120 --> 00:11:39.120]  刺激對方
[00:11:39.120 --> 00:11:41.120]  逼走大婆
[00:11:41.120 --> 00:11:42.120]  逼瘋了她
[00:11:42.120 --> 00:11:45.120]  老公面對這樣的情景
[00:11:45.120 --> 00:11:47.120]  要怎樣處理呢
[00:11:47.120 --> 00:11:49.120]  第八節是這樣說的
[00:11:49.120 --> 00:11:51.120]  一二三
[00:11:51.120 --> 00:11:54.120]  哈鄭姑爺來下雪
[00:11:54.120 --> 00:11:57.120]  哈娜你為什麼哭泣
[00:11:57.120 --> 00:11:59.120]  你問完
[00:11:59.120 --> 00:12:03.120]  有我不給十個兒子哭嗎
[00:12:03.120 --> 00:12:05.120]  老公第一
[00:12:05.120 --> 00:12:07.120]  在侍羅獻祭的時候
[00:12:07.120 --> 00:12:11.120]  分了雙份的祭肉給哈娜
[00:12:11.120 --> 00:12:12.120]  已經愛她了
[00:12:12.120 --> 00:12:14.120]  特別是說我疼你
[00:12:14.120 --> 00:12:15.120]  你不要生氣
[00:12:15.120 --> 00:12:17.120]  但是他說一句話
[00:12:17.120 --> 00:12:19.120]  你為什麼不開心呢
[00:12:19.120 --> 00:12:23.120]  有我不給十個兒子還好嗎
[00:12:23.120 --> 00:12:25.120]  這句話
[00:12:25.120 --> 00:12:27.120]  老公是不是真的愛她呢
[00:12:27.120 --> 00:12:29.120]  你覺得老公
[00:12:29.120 --> 00:12:33.120]  有我不給十個兒子還好嗎
[00:12:33.120 --> 00:12:35.120]  我不計較有多少子女
[00:12:35.120 --> 00:12:37.120]  有我就可以了
[00:12:37.120 --> 00:12:39.120]  你猜老公是不是真的愛她呢
[00:12:39.120 --> 00:12:41.120]  你哈娜聽這句話
[00:12:41.120 --> 00:12:44.120]  你覺得是否收貨呢
[00:12:44.120 --> 00:12:46.120]  你覺得收貨的舉手
[00:12:46.120 --> 00:12:48.120]  收貨的舉手
[00:12:48.120 --> 00:12:50.120]  收貨的舉手
[00:12:50.120 --> 00:12:52.120]  不收貨的舉手
[00:12:52.120 --> 00:12:54.120]  大部分不收貨的舉手
[00:12:54.120 --> 00:12:56.120]  為什麼呢
[00:12:56.120 --> 00:12:58.120]  愛哈娜我就說
[00:12:58.120 --> 00:13:00.120]  你既然這麼愛我
[00:13:00.120 --> 00:13:02.120]  為什麼要娶個二奶呢
[00:13:02.120 --> 00:13:04.120]  我一定會這樣質問她
[00:13:04.120 --> 00:13:07.120]  於是哈娜就很生氣
[00:13:07.120 --> 00:13:10.120]  首先我要了解一件事
[00:13:10.120 --> 00:13:13.120]  在當年的社會裡
[00:13:13.120 --> 00:13:18.120]  其實伊利加拿大有苦衷
[00:13:18.120 --> 00:13:20.120]  因為在當年的社會裡
[00:13:20.120 --> 00:13:23.120]  如果你沒有子女繼後香燈的話
[00:13:23.120 --> 00:13:25.120]  你死後的家產
[00:13:25.120 --> 00:13:28.120]  是不能給你老婆的
[00:13:28.120 --> 00:13:30.120]  他給了什麼
[00:13:30.120 --> 00:13:32.120]  叔伯兄弟瓜分了
[00:13:32.120 --> 00:13:34.120]  你看路德記的故事
[00:13:34.120 --> 00:13:36.120]  就是這樣說的
[00:13:36.120 --> 00:13:38.120]  於是在當時的世代裡
[00:13:38.120 --> 00:13:41.120]  伊利加拿大為了守護這個家庭
[00:13:41.120 --> 00:13:43.120]  家產不要被瓜分了
[00:13:43.120 --> 00:13:45.120]  於是死都要生個兒子
[00:13:45.120 --> 00:13:47.120]  解決問題
[00:13:47.120 --> 00:13:48.120]  這個世界是這樣的
[00:13:48.120 --> 00:13:50.120]  男人看問題就要解決
[00:13:50.120 --> 00:13:52.120]  女人就看感受
[00:13:52.120 --> 00:13:56.120]  所以在大家背負不同的期望當中
[00:13:56.120 --> 00:13:59.120]  可能有以下的設計對白
[00:13:59.120 --> 00:14:02.120]  伊利加拿大說一套做一套
[00:14:02.120 --> 00:14:04.120]  完全都沒有愛過我
[00:14:04.120 --> 00:14:06.120]  完全都不理會我的感受
[00:14:06.120 --> 00:14:09.120]  於是伊利加拿大對哈娜說
[00:14:09.120 --> 00:14:11.120]  哈娜,我也不知道你生什麼氣
[00:14:11.120 --> 00:14:13.120]  我也是為了家庭好
[00:14:13.120 --> 00:14:15.120]  為了自己去取捨事
[00:14:15.120 --> 00:14:17.120]  逼不得已的
[00:14:17.120 --> 00:14:19.120]  為了繼後香燈有什麼錯呢
[00:14:19.120 --> 00:14:22.120]  各持不同的版本
[00:14:22.120 --> 00:14:24.120]  其實很慘的
[00:14:24.120 --> 00:14:26.120]  原來當家庭裡
[00:14:26.120 --> 00:14:29.120]  每人背負不同的社會期望
[00:14:29.120 --> 00:14:33.120]  每人背負當時的社會認為的價值
[00:14:33.120 --> 00:14:36.120]  於是帶來在婚姻裡
[00:14:36.120 --> 00:14:38.120]  製造很多溝通的困難和衝突
[00:14:38.120 --> 00:14:42.120]  這些背負世俗的期望和衝突下
[00:14:42.120 --> 00:14:46.120]  帶來家庭裡的沉重負擔
[00:14:46.120 --> 00:14:54.120]  我記得以前牧養教會的一個家庭故事
[00:14:54.120 --> 00:15:00.120]  話說當時教會有對青年男女要結婚
[00:15:00.120 --> 00:15:02.120]  要結婚的時候
[00:15:02.120 --> 00:15:04.120]  結婚之前
[00:15:04.120 --> 00:15:07.120]  未來岳母就說
[00:15:07.120 --> 00:15:09.120]  你要娶我女兒
[00:15:09.120 --> 00:15:12.120]  但我女兒不能住公屋
[00:15:12.120 --> 00:15:14.120]  要買房子才能娶我女兒
[00:15:14.120 --> 00:15:18.120]  但最特別的是岳母住公屋
[00:15:18.120 --> 00:15:21.120]  於是那個年代
[00:15:21.120 --> 00:15:24.120]  大家剛出來賺錢不多
[00:15:24.120 --> 00:15:25.120]  拼了命
[00:15:25.120 --> 00:15:27.120]  自己出身基層
[00:15:27.120 --> 00:15:29.120]  大家拼了命
[00:15:29.120 --> 00:15:31.120]  死都死在私家樓
[00:15:31.120 --> 00:15:33.120]  然後才去結婚
[00:15:33.120 --> 00:15:36.120]  你知道帶著這麼多沉重壓力
[00:15:36.120 --> 00:15:38.120]  這麼多經濟壓力的時候
[00:15:38.120 --> 00:15:40.120]  進入婚姻裡
[00:15:40.120 --> 00:15:42.120]  大家有很多埋怨
[00:15:42.120 --> 00:15:43.120]  最壞是你阿媽
[00:15:43.120 --> 00:15:45.120]  有什麼最壞的?你都沒有份
[00:15:45.120 --> 00:15:47.120]  大家爭辯了
[00:15:47.120 --> 00:15:49.120]  這些沉重壓力
[00:15:49.120 --> 00:15:51.120]  沉淡下
[00:15:51.120 --> 00:15:52.120]  大家溝通不來
[00:15:52.120 --> 00:15:57.120]  後來這對夫婦最後離婚收場
[00:15:57.120 --> 00:16:02.120]  最慘的是教會有大領盛侍奉的弟兄姊妹
[00:16:02.120 --> 00:16:03.120]  教會領袖來
[00:16:03.120 --> 00:16:04.120]  很可悲
[00:16:04.120 --> 00:16:09.120]  另外我見到很多家庭衝突的故事
[00:16:09.120 --> 00:16:11.120]  就是媽媽說
[00:16:11.120 --> 00:16:14.120]  我兒子一定要進Band 1學校
[00:16:14.120 --> 00:16:16.120]  你進Band 1學校要很勤力
[00:16:16.120 --> 00:16:18.120]  要大學游泳
[00:16:18.120 --> 00:16:20.120]  又學奧數
[00:16:20.120 --> 00:16:21.120]  又學很多東西
[00:16:21.120 --> 00:16:22.120]  又補習
[00:16:22.120 --> 00:16:23.120]  不斷催促子女
[00:16:23.120 --> 00:16:24.120]  子女又跟媽媽對抗
[00:16:24.120 --> 00:16:25.120]  又吵架
[00:16:25.120 --> 00:16:29.120]  於是父母為了照顧兒子的方法不同
[00:16:29.120 --> 00:16:31.120]  很多衝突
[00:16:31.120 --> 00:16:33.120]  這些衝突慢慢日積而累
[00:16:33.120 --> 00:16:36.120]  成為家庭的分歧
