
[00:00:00.000 --> 00:00:03.000]  其實我信了耶穌已經好幾十年了
[00:02:08.000 --> 00:02:10.000]  到時都是破產
[00:02:10.000 --> 00:02:11.000]  跟這個朋友說
[00:02:11.000 --> 00:02:13.000]  你這條計謀真的很好
[00:02:13.000 --> 00:02:14.000]  不過你的心那麼狠毒
[00:02:14.000 --> 00:02:16.000]  你會不會快點信耶穌呢
[00:02:16.000 --> 00:02:18.000]  讓神可以拯救你也是好的
[00:02:18.000 --> 00:02:20.000]  其實很多時候
[00:02:20.000 --> 00:02:22.000]  你的腦記得什麼
[00:02:22.000 --> 00:02:24.000]  就會變成一個什麼樣的人
[00:02:24.000 --> 00:02:26.000]  文素記今天會講第十一章
[00:02:26.000 --> 00:02:29.000]  也會講哥林多前書的十二章九節
[00:02:29.000 --> 00:02:32.000]  其實內容和你之前聽的道
[00:02:32.000 --> 00:02:35.000]  如果你之前是回我們五堂崇拜
[00:02:35.000 --> 00:02:37.000]  其實是差不多的
[00:02:37.000 --> 00:02:39.000]  但是一些差不多的
[00:02:39.000 --> 00:02:41.000]  以色列人出埃及的經歷裡面
[00:02:41.000 --> 00:02:43.000]  其實對我們都沒有啟發的
[00:02:43.000 --> 00:02:45.000]  我們低頭有個祈禱
[00:02:45.000 --> 00:02:46.000]  慈悲人愛天父
[00:02:46.000 --> 00:02:47.000]  願主祂保守
[00:02:47.000 --> 00:02:51.000]  特別是讓我們真的在聖誕節臨近的日子
[00:02:51.000 --> 00:02:53.000]  我們除了感謝神的恩典之外
[00:02:53.000 --> 00:02:56.000]  我們也要知道我們要記得什麼
[00:02:56.000 --> 00:02:59.000]  讓我們在接受神恩典的同時
[00:02:59.000 --> 00:03:01.000]  不會再犯罪得罪你
[00:03:01.000 --> 00:03:02.000]  求主你保守
[00:03:02.000 --> 00:03:05.000]  以上祈禱交上奉耶穌基督名字而求
[00:03:05.000 --> 00:03:06.000]  阿們
[00:03:06.000 --> 00:03:08.000]  在文素記的十一章
[00:03:08.000 --> 00:03:09.000]  第一至三節
[00:03:09.000 --> 00:03:12.000]  其實在新譯本裡面有個題目給他
[00:03:12.000 --> 00:03:16.000]  人民沿途都繼續埋怨和惹怒耶和華
[00:03:16.000 --> 00:03:18.000]  第一節就說
[00:03:18.000 --> 00:03:20.000]  人民發怨言
[00:03:20.000 --> 00:03:22.000]  惡聲達到耶和華耳中
[00:03:22.000 --> 00:03:24.000]  耶和華聽見了就發烈怒
[00:03:24.000 --> 00:03:27.000]  耶和華的火就在他們中間焚燒
[00:03:27.000 --> 00:03:30.000]  焚毀了營地的邊界
[00:03:30.000 --> 00:03:32.000]  人民向摩西呼求
[00:03:32.000 --> 00:03:33.000]  摩西懇求耶和華
[00:03:33.000 --> 00:03:36.000]  火就熄了
[00:03:36.000 --> 00:03:37.000]  其實這些經文
[00:03:37.000 --> 00:03:41.000]  你看之前的一些關於出埃及記也好
[00:03:41.000 --> 00:03:43.000]  去到利未記也好
[00:03:43.000 --> 00:03:45.000]  其實都是劇情差不多
[00:03:45.000 --> 00:03:48.000]  雖然這裡沒有說埋怨什麼
[00:03:48.000 --> 00:03:49.000]  但你猜也猜到
[00:03:49.000 --> 00:03:50.000]  就是埋怨說
[00:03:50.000 --> 00:03:52.000]  為什麼帶我們出埃及
[00:03:52.000 --> 00:03:54.000]  以前吃得好住得好
[00:03:54.000 --> 00:03:56.000]  現在出埃及又沒什麼好吃
[00:03:56.000 --> 00:03:58.000]  吃來吃去都是天掉下來的麻辣
[00:03:58.000 --> 00:03:59.000]  又熱
[00:03:59.000 --> 00:04:01.000]  在沙漠走來走去
[00:04:01.000 --> 00:04:02.000]  又熱
[00:04:02.000 --> 00:04:04.000]  以前在埃及更好
[00:04:04.000 --> 00:04:06.000]  這個神是不是真的
[00:04:06.000 --> 00:04:08.000]  其實你回顧自己
[00:04:08.000 --> 00:04:10.000]  你每天發的怨氣
[00:04:10.000 --> 00:04:11.000]  都是差不多
[00:04:11.000 --> 00:04:12.000]  例如
[00:04:12.000 --> 00:04:14.000]  為什麼這個政府還在
[00:04:14.000 --> 00:04:16.000]  做得不好還在
[00:04:16.000 --> 00:04:18.000]  那個老闆這麼麻煩
[00:04:18.000 --> 00:04:20.000]  為什麼升了做老闆
[00:04:20.000 --> 00:04:22.000]  為什麼我兒子是頂心杉
[00:04:22.000 --> 00:04:24.000]  為什麼我這麼窮
[00:04:24.000 --> 00:04:25.000]  我這麼為神
[00:04:25.000 --> 00:04:28.000]  其實你的對白怨氣
[00:04:28.000 --> 00:04:29.000]  都差不多
[00:04:29.000 --> 00:04:31.000]  來來去去都是那十幾二十種
[00:04:31.000 --> 00:04:33.000]  你不知道有沒有數過
[00:04:33.000 --> 00:04:35.000]  但是你有時候埋怨的時候
[00:04:35.000 --> 00:04:36.000]  突然間
[00:04:36.000 --> 00:04:37.000]  你會突然間有一下
[00:04:37.000 --> 00:04:38.000]  跳了標
[00:04:38.000 --> 00:04:39.000]  本來是埋怨這個世界
[00:04:39.000 --> 00:04:41.000]  突然間你會跳了標
[00:04:41.000 --> 00:04:42.000]  我就是埋怨神
[00:04:42.000 --> 00:04:45.000]  為什麼神對我就是不公平呢
[00:04:45.000 --> 00:04:47.000]  但是其實神對這班
[00:04:47.000 --> 00:04:49.000]  以色列的恩典是相當大
[00:04:49.000 --> 00:04:51.000]  所以神就發出烈露
[00:04:51.000 --> 00:04:53.000]  是真的發火
[00:04:53.000 --> 00:04:55.000]  發火又怎樣呢
[00:04:55.000 --> 00:04:57.000]  結果那些火就燒到
[00:04:57.000 --> 00:05:00.000]  周圍的營都將它團團包圍
[00:05:00.000 --> 00:05:01.000]  簡單來說
[00:05:01.000 --> 00:05:03.000]  好像一個在沙漠裏面有一個大山火
[00:05:03.000 --> 00:05:05.000]  但是這個山火就沒有山
[00:05:05.000 --> 00:05:06.000]  也沒有樹
[00:05:06.000 --> 00:05:08.000]  總之有堆火就燒到它走去哪裏
[00:05:08.000 --> 00:05:09.000]  在營裏面
[00:05:09.000 --> 00:05:11.000]  都是被火包圍
[00:05:11.000 --> 00:05:12.000]  簡單來說
[00:05:12.000 --> 00:05:14.000]  就是快要一鍋熟了
[00:05:14.000 --> 00:05:15.000]  好了
[00:05:15.000 --> 00:05:17.000]  又是重複這些劇本
[00:05:17.000 --> 00:05:19.000]  人民真的這次快要死了
[00:05:19.000 --> 00:05:21.000]  最後就是沒辦法
[00:05:21.000 --> 00:05:23.000]  唯有又求摩西
[00:05:23.000 --> 00:05:25.000]  摩西又求神平息他的怒氣
[00:05:25.000 --> 00:05:30.000]  就止息了這個嚴重的審判
[00:05:30.000 --> 00:05:31.000]  第三節
[00:05:31.000 --> 00:05:32.000]  這裡就說
[00:05:32.000 --> 00:05:34.000]  就稱那地方作他被拉
[00:05:34.000 --> 00:05:38.000]  因為耶和華的火曾在他們中間焚燒
[00:05:38.000 --> 00:05:40.000]  就是說這個地方有個名字給他
[00:05:40.000 --> 00:05:41.000]  叫他被拉
[00:05:41.000 --> 00:05:44.000]  紀念曾經耶和華的火在焚燒
[00:05:44.000 --> 00:05:45.000]  簡單來說
[00:05:45.000 --> 00:05:46.000]  這個地方是值得紀念的
[00:05:46.000 --> 00:05:49.000]  因為它是曾經差點得罪神
[00:05:49.000 --> 00:05:51.000]  而一鍋熟的地方
[00:05:51.000 --> 00:05:53.000]  他就改了這個名字
[00:05:53.000 --> 00:05:55.000]  所以其實如果你真的要記得
[00:05:55.000 --> 00:05:58.000]  一件事是對你人生很有幫助的
[00:05:58.000 --> 00:06:00.000]  就是盡你一切的能力
[00:06:00.000 --> 00:06:02.000]  去記下神的怒氣
[00:06:02.000 --> 00:06:04.000]  特別你自己經歷過
[00:06:04.000 --> 00:06:07.000]  神怎樣去發怒去管教或者審判你
[00:06:07.000 --> 00:06:09.000]  你要好好地記得
[00:06:09.000 --> 00:06:10.000]  如果你再聰明一點
[00:06:10.000 --> 00:06:13.000]  你不是記得你自己怎樣被神管教
[00:06:13.000 --> 00:06:15.000]  你是記得別人被神管教
[00:06:15.000 --> 00:06:17.000]  自己千萬不要這樣做
[00:06:17.000 --> 00:06:18.000]  這樣也是可以的
[00:06:18.000 --> 00:06:22.000]  其實我人生都試過很多次中招
[00:06:22.000 --> 00:06:24.000]  例如我小時候犯罪
[00:06:24.000 --> 00:06:27.000]  第一件我記憶很深刻的犯罪
[00:06:27.000 --> 00:06:29.000]  就是我媽媽放了一個盤子
[00:06:29.000 --> 00:06:31.000]  在客廳的一個角落
[00:06:31.000 --> 00:06:34.000]  那個盤子是放了一些零錢和錢
[00:06:34.000 --> 00:06:37.000]  那時候是幾塊錢、十塊錢
[00:06:37.000 --> 00:06:41.000]  但是也是放了大概平均每天有二百多塊
[00:06:41.000 --> 00:06:44.000]  我媽媽突然拿錢去買菜
[00:06:44.000 --> 00:06:47.000]  然後我就發現這個盤子就這樣蓋著
[00:06:47.000 --> 00:06:50.000]  不如偷錢去買模型、玩具
[00:06:50.000 --> 00:06:52.000]  應該沒有問題
[00:06:52.000 --> 00:06:54.000]  但是偷又不可以偷那麼多
[00:06:54.000 --> 00:06:56.000]  偷太多就會很雀跡
[00:06:56.000 --> 00:06:59.000]  每天偷幾塊錢其實就很快儲到錢買模型
[00:06:59.000 --> 00:07:01.000]  結果每天就偷幾塊錢
[00:07:01.000 --> 00:07:03.000]  有空就偷十塊錢
[00:07:03.000 --> 00:07:05.000]  誰知道我媽媽有一天
[00:07:05.000 --> 00:07:08.000]  發現那個盤子是被偷了錢
[00:07:08.000 --> 00:07:10.000]  然後她抓住了那個賊
[00:07:10.000 --> 00:07:12.000]  那個賊就是我弟弟
[00:07:12.000 --> 00:07:15.000]  我弟弟也是有偷錢的
[00:07:15.000 --> 00:07:18.000]  不過大家各自去偷就沒有很合得來
[00:07:18.000 --> 00:07:20.000]  偷的時段不同
[00:07:20.000 --> 00:07:22.000]  他沒有合得來
[00:07:22.000 --> 00:07:24.000]  他偷得太多
[00:07:24.000 --> 00:07:26.000]  他一次過偷幾十塊
[00:07:26.000 --> 00:07:28.000]  偷幾十塊當然是被媽媽發現
[00:07:28.000 --> 00:07:29.000]  我就很害怕
[00:07:29.000 --> 00:07:31.000]  幸好我偷的時候節省一點
[00:07:31.000 --> 00:07:33.000]  不是偷得那麼狼
[00:07:33.000 --> 00:07:34.000]  什麼偷那麼狼
[00:07:34.000 --> 00:07:35.000]  被媽媽抓住
[00:07:35.000 --> 00:07:38.000]  最慘我媽媽就做一些很羞家的事
[00:07:38.000 --> 00:07:42.000]  就是把我弟弟的錢拿去某間模型店買玩具
[00:07:42.000 --> 00:07:45.000]  她就把我弟弟的錢拿去跟老闆娘說
[00:07:45.000 --> 00:07:47.000]  你快點把錢還給我
[00:07:47.000 --> 00:07:48.000]  我還給你模型
[00:07:48.000 --> 00:07:49.000]  嘩,多醜
[00:07:49.000 --> 00:07:50.000]  整條街都是人
[00:07:50.000 --> 00:07:52.000]  帶他去那裡還要吵一大輪
[00:07:52.000 --> 00:07:54.000]  自此之後我就沒有再偷東西了
[00:07:54.000 --> 00:07:56.000]  因為實在太醜了
[00:07:56.000 --> 00:07:59.000]  我發現我弟弟除了被媽媽打完之後
[00:07:59.000 --> 00:08:01.000]  還要揭露他的罪惡
[00:08:01.000 --> 00:08:03.000]  去到那麼醜的程度
[00:08:03.000 --> 00:08:05.000]  我就沒有再偷錢了
[00:08:05.000 --> 00:08:09.000]  其實很多時候我們都低估了犯罪的嚴重性
[00:08:09.000 --> 00:08:13.000]  因為我們覺得不要緊
[00:08:13.000 --> 00:08:15.000]  有時候我們犯下罪
[00:08:15.000 --> 00:08:17.000]  信了耶穌
[00:08:17.000 --> 00:08:20.000]  有時候犯下罪神會寬恕的
[00:08:20.000 --> 00:08:21.000]  那不斷以刑原罪
[00:08:21.000 --> 00:08:24.000]  然後繼續犯罪
[00:08:24.000 --> 00:08:26.000]  這些心態是導致我們
[00:08:26.000 --> 00:08:28.000]  信了耶穌之後
[00:08:28.000 --> 00:08:30.000]  繼續得罪神
[00:08:30.000 --> 00:08:33.000]  今天就算你不是得罪神的話
[00:08:33.000 --> 00:08:36.000]  但你只要積存一些說話
[00:08:36.000 --> 00:08:39.000]  都會令你可以快點得罪神
[00:08:39.000 --> 00:08:41.000]  你千萬不要記得那些說話
[00:08:41.000 --> 00:08:44.000]  因為這些說話其實都是我自己經常會跟自己說
[00:08:44.000 --> 00:08:46.000]  還有看到別人去說的
[00:08:46.000 --> 00:08:49.000]  例如我試過帶一個青少年的小組
[00:08:49.000 --> 00:08:50.000]  帶他們看聖經
[00:08:50.000 --> 00:08:52.000]  初中大概中一、二左右
[00:08:52.000 --> 00:08:54.000]  全部都是男生
[00:08:54.000 --> 00:08:56.000]  那一次聖經就教了
[00:08:56.000 --> 00:08:59.000]  神透過耶穌教導我們要寬恕別人
[00:08:59.000 --> 00:09:01.000]  寬恕多少次
[00:09:01.000 --> 00:09:03.000]  七十個七次
[00:09:03.000 --> 00:09:05.000]  他們很聰明
[00:09:05.000 --> 00:09:07.000]  看完聖經之後
[00:09:07.000 --> 00:09:08.000]  有一個小朋友
[00:09:08.000 --> 00:09:09.000]  我想他只是在玩耍
[00:09:09.000 --> 00:09:11.000]  他突然一拳打在小朋友的背上
[00:09:11.000 --> 00:09:13.000]  打了他五拳
[00:09:13.000 --> 00:09:14.000]  然後跟他說
[00:09:14.000 --> 00:09:15.000]  剛才看完聖經
[00:09:15.000 --> 00:09:17.000]  寬恕我七十個七次
[00:09:17.000 --> 00:09:20.000]  然後你可知被人打的小朋友
[00:09:20.000 --> 00:09:21.000]  他下一句就說什麼
[00:09:21.000 --> 00:09:23.000]  然後就還以顏色
[00:09:23.000 --> 00:09:25.000]  打了他小朋友三拳
[00:09:25.000 --> 00:09:27.000]  不過打在他的肚子上
[00:09:27.000 --> 00:09:28.000]  打到他跪下了
[00:09:28.000 --> 00:09:31.000]  你也要寬恕我七十個七次
[00:09:31.000 --> 00:09:34.000]  然後他們兩個人打了一大輪
[00:09:34.000 --> 00:09:36.000]  然後我說你們不要再打了
[00:09:36.000 --> 00:09:37.000]  最後神就算寬恕你們
[00:09:37.000 --> 00:09:38.000]  你們要是招出人命
[00:09:38.000 --> 00:09:40.000]  你們都要終身監禁
[00:09:40.000 --> 00:09:42.000]  然後又醒了
[00:09:42.000 --> 00:09:44.000]  他又開始第二次
[00:09:44.000 --> 00:09:46.000]  第二次查到保羅說
[00:09:46.000 --> 00:09:48.000]  自己有時候都會
[00:09:48.000 --> 00:09:50.000]  擺脫不了一些軟弱
[00:09:50.000 --> 00:09:51.000]  有時候一時軟弱
[00:09:51.000 --> 00:09:54.000]  就導致人都會犯罪
[00:09:54.000 --> 00:09:56.000]  他們又應用在自己身上
[00:09:56.000 --> 00:09:58.000]  看完聖經
[00:09:58.000 --> 00:10:01.000]  他整晚把聖經拍在那個人的頭上
[00:10:01.000 --> 00:10:03.000]  因為你太醜
[00:10:03.000 --> 00:10:04.000]  我一時軟弱忍不住打你
[00:10:04.000 --> 00:10:05.000]  你寬恕我
[00:10:05.000 --> 00:10:07.000]  然後你可知下一步是怎樣
[00:10:07.000 --> 00:10:09.000]  那個被人拍完頭的那個
[00:10:09.000 --> 00:10:11.000]  就拿了兩本聖經
[00:10:11.000 --> 00:10:12.000]  不停地打他的頭
[00:10:12.000 --> 00:10:14.000]  我也是一時軟弱
[00:10:14.000 --> 00:10:15.000]  你要寬恕我
[00:10:15.000 --> 00:10:18.000]  然後我說你們再這樣打下去
[00:10:18.000 --> 00:10:20.000]  我相信你們是永遠不得寬恕
[00:10:20.000 --> 00:10:23.000]  因為你們已經去到一個很嚴重的地步
[00:10:23.000 --> 00:10:25.000]  很多時候
[00:10:25.000 --> 00:10:27.000]  你會記得一些說話
[00:10:27.000 --> 00:10:30.000]  我一時軟弱而已
[00:10:30.000 --> 00:10:32.000]  為什麼不體諒一下我犯罪
[00:10:32.000 --> 00:10:36.000]  一時心情不好埋怨一下神
[00:10:36.000 --> 00:10:38.000]  很多先知都是這樣
[00:10:38.000 --> 00:10:40.000]  為什麼不讓他埋怨一下
[00:10:40.000 --> 00:10:43.000]  其實你這些提一時軟弱的話
[00:10:43.000 --> 00:10:45.000]  其實就等於跟主耶穌說
[00:10:45.000 --> 00:10:47.000]  我犯罪
[00:10:47.000 --> 00:10:49.000]  你不要懲罰我
[00:10:49.000 --> 00:10:51.000]  我犯罪了
[00:10:51.000 --> 00:10:53.000]  你應寬恕我
[00:10:53.000 --> 00:10:55.000]  你不要理我繼續犯罪
[00:10:55.000 --> 00:10:56.000]  不關我的事
[00:10:56.000 --> 00:10:58.000]  那些人只是逼我
[00:10:58.000 --> 00:11:00.000]  一時軟弱而已
[00:11:00.000 --> 00:11:02.000]  所以如果你真的要記下神的怒氣
[00:11:02.000 --> 00:11:04.000]  第一要記下神發怒的時候
[00:11:04.000 --> 00:11:07.000]  這班以色列人其實是很慘的
[00:11:07.000 --> 00:11:09.000]  因為他們出埃及的時候
[00:11:09.000 --> 00:11:11.000]  其實死了很多人
[00:11:11.000 --> 00:11:14.000]  直到最後第一代的以色列人
[00:11:14.000 --> 00:11:16.000]  即是出埃及那一代的人
[00:11:16.000 --> 00:11:18.000]  基本上都死了在曠野裡
[00:11:18.000 --> 00:11:22.000]  最後去到應許之地的人其實是很少的
[00:11:22.000 --> 00:11:26.000]  只有以納、約書亞這些才去到應許之地
[00:11:26.000 --> 00:11:28.000]  其實是十分悲哀
[00:11:28.000 --> 00:11:31.000]  但是他們其實經常以為
[00:11:31.000 --> 00:11:33.000]  他們是被神揀選的族類
[00:11:33.000 --> 00:11:36.000]  神是對他們犯罪會手軟的
[00:11:36.000 --> 00:11:39.000]  但是其實今天神沒有說因為我犯罪
[00:11:39.000 --> 00:11:41.000]  是立刻擊殺我
[00:11:41.000 --> 00:11:43.000]  其實我深信是有恩典
[00:11:43.000 --> 00:11:46.000]  以及想我很小心地做人
[00:11:46.000 --> 00:11:48.000]  上星期聽振峰說
[00:11:48.000 --> 00:11:51.000]  倫倆兒子獻煩火
[00:11:51.000 --> 00:11:53.000]  他們就被火燒死了
[00:11:53.000 --> 00:11:55.000]  其實我突然間有回憶一件事
[00:11:55.000 --> 00:11:57.000]  就是我曾經都跟大家說過
[00:11:57.000 --> 00:12:00.000]  我試過去神學生的時候
[00:12:00.000 --> 00:12:02.000]  去教會實習做主席
[00:12:02.000 --> 00:12:04.000]  跟你說大家請關掉電話
[00:12:04.000 --> 00:12:06.000]  然後自己的電話就響了
[00:12:06.000 --> 00:12:08.000]  然後我想一想
[00:12:08.000 --> 00:12:11.000]  其實在那一刻我應該被神擊殺了
[00:12:11.000 --> 00:12:13.000]  今天我再上這個台
[00:12:13.000 --> 00:12:15.000]  我要很小心
[00:12:15.000 --> 00:12:16.000]  認罪悔改
[00:12:16.000 --> 00:12:18.000]  所以我今天連電話都沒有打上來
[00:12:18.000 --> 00:12:20.000]  因為我們要小心一點
[00:12:20.000 --> 00:12:22.000]  不要再這樣得罪神
[00:12:22.000 --> 00:12:24.000]  你犯罪神
[00:12:24.000 --> 00:12:25.000]  神沒有擊殺你
[00:12:25.000 --> 00:12:27.000]  是叫你有恩典之下
[00:12:27.000 --> 00:12:29.000]  認罪和悔改
[00:12:29.000 --> 00:12:32.000]  不是叫你一時軟弱
[00:12:32.000 --> 00:12:34.000]  就認罪不悔改
[00:12:34.000 --> 00:12:35.000]  就不是這件事
[00:12:35.000 --> 00:12:38.000]  聖經的說話不是用來叫人做的
[00:12:38.000 --> 00:12:40.000]  是給你做的
[00:12:40.000 --> 00:12:42.000]  你自己是要做才行
[00:12:42.000 --> 00:12:45.000]  所以我避過神的怒氣
[00:12:45.000 --> 00:12:47.000]  你應該死了
[00:12:47.000 --> 00:12:49.000]  否則你今天存在這裡
[00:12:49.000 --> 00:12:51.000]  你就要很小心
[00:12:51.000 --> 00:12:53.000]  因為神有很多恩典
[00:12:53.000 --> 00:12:54.000]  和祂按著自己的怒氣
[00:12:54.000 --> 00:12:56.000]  你才能生存
[00:12:56.000 --> 00:12:58.000]  就算當神非常慷慨
[00:12:58.000 --> 00:13:00.000]  寬恕你七十個七次
[00:13:00.000 --> 00:13:02.000]  意思是你犯七十次罪
[00:13:02.000 --> 00:13:03.000]  四百九十次罪
[00:13:03.000 --> 00:13:04.000]  神都當看不到
[00:13:04.000 --> 00:13:06.000]  其實人生的階段很快就用完
[00:13:06.000 --> 00:13:09.000]  你不夠一年就犯超過四百九十次罪
[00:13:09.000 --> 00:13:10.000]  你有沒有數過
[00:13:10.000 --> 00:13:12.000]  其實很容易超標
[00:13:12.000 --> 00:13:13.000]  還有
[00:13:13.000 --> 00:13:15.000]  我不好意思說說
[00:13:15.000 --> 00:13:17.000]  其實我們在崇拜裡面
[00:13:17.000 --> 00:13:18.000]  你偶然
[00:13:18.000 --> 00:13:20.000]  基本上每一堂崇拜
[00:13:20.000 --> 00:13:22.000]  都會在講道
[00:13:22.000 --> 00:13:24.000]  或者我們開始之後
[00:13:24.000 --> 00:13:26.000]  突然有弟兄姊妹電話響
[00:13:26.000 --> 00:13:29.000]  但其實我們之前都經常提到
[00:13:29.000 --> 00:13:30.000]  崇拜都是關掉電話
[00:13:30.000 --> 00:13:31.000]  沒有聲音
[00:13:31.000 --> 00:13:33.000]  所以下次你看到弟兄姊妹
[00:13:33.000 --> 00:13:34.000]  在電話響的時候
[00:13:34.000 --> 00:13:35.000]  你可以跟他們說
[00:13:35.000 --> 00:13:37.000]  你其實應該已經死了
[00:13:38.000 --> 00:13:40.000]  因為你應該被神擊殺了
[00:13:40.000 --> 00:13:42.000]  神沒擊殺你
[00:13:42.000 --> 00:13:44.000]  你下次不要再聽電話了
[00:13:44.000 --> 00:13:45.000]  或者你關掉了
[00:13:45.000 --> 00:13:48.000]  有些人電話響之餘
[00:13:48.000 --> 00:13:50.000]  還有一個超級有趣的動作
[00:13:50.000 --> 00:13:51.000]  就是他會聽
[00:13:51.000 --> 00:13:52.000]  他低頭聽
[00:13:52.000 --> 00:13:54.000]  好像沒有人看到他
[00:13:54.000 --> 00:13:55.000]  他就在講
[00:13:55.000 --> 00:13:57.000]  其實他應該死多兩三次
[00:13:57.000 --> 00:13:59.000]  你可以再跟他說
[00:13:59.000 --> 00:14:00.000]  弟兄姊妹
[00:14:00.000 --> 00:14:01.000]  你這樣講電話
[00:14:01.000 --> 00:14:02.000]  你應該死兩三次了
[00:14:02.000 --> 00:14:05.000]  應該被神擊殺兩三次了
[00:14:05.000 --> 00:14:07.000]  神還留下你的命
[00:14:07.000 --> 00:14:08.000]  你最後要好好做人
[00:14:08.000 --> 00:14:10.000]  要認罪悔改才行
[00:14:10.000 --> 00:14:11.000]  其實很多時候
[00:14:11.000 --> 00:14:13.000]  我們經常都在想
[00:14:13.000 --> 00:14:15.000]  真的當犯罪當吃生菜
[00:14:15.000 --> 00:14:19.000]  隨便講兩句認罪悔改就行
[00:14:19.000 --> 00:14:20.000]  其實以色列人
[00:14:20.000 --> 00:14:22.000]  他們都是重複玩這個遊戲
[00:14:22.000 --> 00:14:23.000]  想著喝什麼醉了
[00:14:23.000 --> 00:14:25.000]  找摩西求情又可以
[00:14:25.000 --> 00:14:27.000]  但其實最後你發現
[00:14:27.000 --> 00:14:30.000]  全部這一代的以色列人都死了
[00:14:30.000 --> 00:14:32.000]  這個是最可惜的地方
[00:14:32.000 --> 00:14:39.000]  所以我們千萬不要覺得自己犯罪沒有後果
[00:14:39.000 --> 00:14:41.000]  神的怒氣會止息
[00:14:41.000 --> 00:14:43.000]  當你犯罪當吃生菜的時候
