
[00:00:00.000 --> 00:00:03.000]  各位頂主妹早安!
[00:11:44.000 --> 00:11:47.000]  基顛的反應是怎樣呢?
[00:11:47.000 --> 00:11:49.000]  在第十五節繼續說
[00:11:49.000 --> 00:11:56.000]  他認為自己沒有能力去承擔拯救以色列人的責任
[00:11:56.000 --> 00:12:01.000]  他不能夠來接受這個重大的任務
[00:12:01.000 --> 00:12:03.000]  原因是什麼呢?
[00:12:03.000 --> 00:12:04.000]  在經文中說
[00:12:04.000 --> 00:12:10.000]  因為他是馬來西亞最貧窮的支派當中
[00:12:10.000 --> 00:12:13.000]  也是富家中最微小的
[00:12:13.000 --> 00:12:20.000]  還有什麼資格來承擔這麼重要的任務呢?
[00:12:20.000 --> 00:12:22.000]  在基顛的心目當中
[00:12:22.000 --> 00:12:28.000]  他只見到敵人的侵襲、無奈的困境
[00:12:28.000 --> 00:12:31.000]  以及個人的限制
[00:12:31.000 --> 00:12:36.000]  卻未能見到神的同在和大能
[00:12:36.000 --> 00:12:41.000]  在他的內心仍然感到忐忑不安
[00:12:41.000 --> 00:12:45.000]  早前曾經看過一個日本電視節目
[00:12:45.000 --> 00:12:52.000]  講述父母委派子女去完成一些小任務
[00:12:52.000 --> 00:12:55.000]  在任務過程中
[00:12:55.000 --> 00:13:02.000]  那些小孩子大概只有四至六歲
[00:13:02.000 --> 00:13:05.000]  他們就跟著父母的指示
[00:13:05.000 --> 00:13:10.000]  去到指定的地方去買一些東西
[00:13:10.000 --> 00:13:12.000]  在過程中
[00:13:12.000 --> 00:13:14.000]  小孩子都是自己去的
[00:13:14.000 --> 00:13:18.000]  或者是姐妹或兄弟去
[00:13:18.000 --> 00:13:20.000]  他們需要去走路
[00:13:20.000 --> 00:13:23.000]  又或者是自己去搭車
[00:13:23.000 --> 00:13:26.000]  去到目的地去買東西
[00:13:26.000 --> 00:13:30.000]  全程都沒有成年人去照顧
[00:13:30.000 --> 00:13:34.000]  有很多事情都是小孩子自己去決定的
[00:13:34.000 --> 00:13:36.000]  在過程中
[00:13:36.000 --> 00:13:39.000]  當然小孩子能夠自己去外出
[00:13:39.000 --> 00:13:42.000]  他都很興奮
[00:13:42.000 --> 00:13:45.000]  但有時候他都會很困惑
[00:13:45.000 --> 00:13:47.000]  咦? 怎樣走這條路呢?
[00:13:47.000 --> 00:13:48.000]  左轉還是右轉呢?
[00:13:48.000 --> 00:13:50.000]  搭什麼車呢?
[00:13:50.000 --> 00:13:52.000]  付多少錢呢?
[00:13:52.000 --> 00:13:54.000]  有時候都會感到疑惑
[00:13:54.000 --> 00:13:58.000]  但有時候也會感到很興奮
[00:13:58.000 --> 00:14:01.000]  有時候那些小朋友
[00:14:01.000 --> 00:14:04.000]  他們只是看到自己的困難
[00:14:04.000 --> 00:14:06.000]  有時候就站在那裡
[00:14:06.000 --> 00:14:08.000]  又不懂得怎樣去問
[00:14:08.000 --> 00:14:11.000]  又不懂得怎樣去求人
[00:14:11.000 --> 00:14:15.000]  當然我們成年人都知道
[00:14:15.000 --> 00:14:17.000]  其實在背後
[00:14:17.000 --> 00:14:19.000]  全程都有一些攝製隊
[00:14:19.000 --> 00:14:22.000]  全程都會跟著他們
[00:14:22.000 --> 00:14:25.000]  有成年人去陪伴他們
[00:14:25.000 --> 00:14:28.000]  也有些小朋友的家長
[00:14:28.000 --> 00:14:31.000]  他們都可以透過鏡頭
[00:14:31.000 --> 00:14:34.000]  去看著小朋友
[00:14:34.000 --> 00:14:37.000]  他們的一舉一動和反應
[00:14:37.000 --> 00:14:40.000]  但那些小朋友卻不知道
[00:14:40.000 --> 00:14:45.000]  有成年人一直陪伴著他們
[00:14:45.000 --> 00:14:47.000]  而聖經裡面基顛
[00:14:47.000 --> 00:14:51.000]  某程度上就好像那些小朋友
[00:14:51.000 --> 00:14:55.000]  看不見成年人一直陪伴著他們
[00:14:55.000 --> 00:14:59.000]  同樣基顛當時也看不到神的大能
[00:14:59.000 --> 00:15:05.000]  只在幫助他去面對著各個困難
[00:15:05.000 --> 00:15:08.000]  所以在經文第十六節繼續說
[00:15:08.000 --> 00:15:11.000]  神對基顛說
[00:15:11.000 --> 00:15:16.000]  「我願你同在,你就必擊打米顛人,
[00:15:16.000 --> 00:15:18.000]  好像擊打一人一樣。」
[00:15:18.000 --> 00:15:22.000]  在這裡神對基顛說
[00:15:22.000 --> 00:15:27.000]  「會與你同在,並且會賜給他足夠的能力
[00:15:27.000 --> 00:15:31.000]  去對付那些像蝗蟲般多的米顛人,
[00:15:31.000 --> 00:15:34.000]  如同擊打一人般容易。」
[00:15:34.000 --> 00:15:39.000]  從聖經第十二節和第十六節說到
[00:15:39.000 --> 00:15:44.000]  「耶和華與你同在,我與你同在。」
[00:15:44.000 --> 00:15:47.000]  神兩次提到
[00:15:47.000 --> 00:15:51.000]  神是必定會與基顛同在
[00:15:51.000 --> 00:15:53.000]  在這裡我們可以看到
[00:15:53.000 --> 00:15:57.000]  當我們在一些無奈的處境
[00:15:57.000 --> 00:16:02.000]  或是不知道我們應該怎樣做的時候
[00:16:02.000 --> 00:16:06.000]  我們要認定神與我們同在
[00:16:06.000 --> 00:16:09.000]  這份英許的寶貴
[00:16:09.000 --> 00:16:11.000]  而有神的同在
[00:16:11.000 --> 00:16:16.000]  我們就能夠在逆境中戰勝一切的敵人
[00:16:16.000 --> 00:16:18.000]  所以第一點我們要知道
[00:16:18.000 --> 00:16:20.000]  在無奈的當中
[00:16:20.000 --> 00:16:24.000]  神必然與我們同在
[00:16:24.000 --> 00:16:29.000]  接下來我們繼續看經文第十七至二十四節
[00:16:29.000 --> 00:16:31.000]  我們一起讀出
[00:16:31.000 --> 00:16:35.000]  「基顛說:我若在你眼前蒙恩
[00:16:35.000 --> 00:16:38.000]  求你給我一個證據
[00:16:38.000 --> 00:16:41.000]  使我知道與我說話的就是主
[00:16:41.000 --> 00:16:44.000]  求你不要離開這裡
[00:16:44.000 --> 00:16:49.000]  讓我歸回將禮物帶來供在你面前
[00:16:49.000 --> 00:16:52.000]  主說:我必等你回來。」
[00:16:52.000 --> 00:16:55.000]  基顛去預備了一隻山羊羔
[00:16:55.000 --> 00:16:59.000]  用一衣髮細棉做了毛皎餅
[00:16:59.000 --> 00:17:02.000]  將肉放在腔內
[00:17:02.000 --> 00:17:04.000]  把湯盛在壺中
[00:17:04.000 --> 00:17:06.000]  帶到像樹下
[00:17:06.000 --> 00:17:09.000]  獻在使者面前
[00:17:09.000 --> 00:17:11.000]  神的使者吩咐基顛說
[00:17:11.000 --> 00:17:15.000]  將肉和毛皎餅放在這盤石上
[00:17:15.000 --> 00:17:17.000]  把湯倒出來
[00:17:17.000 --> 00:17:20.000]  他就這樣行了
[00:17:20.000 --> 00:17:23.000]  耶和華的使者伸出手來的杖
[00:17:23.000 --> 00:17:27.000]  杖頭挨了肉和毛皎餅
[00:17:27.000 --> 00:17:30.000]  就有火從盤石中出來
[00:17:30.000 --> 00:17:33.000]  燒盡了肉和毛皎餅
[00:17:33.000 --> 00:17:36.000]  耶和華的使者
[00:17:36.000 --> 00:17:40.000]  基顛見他是耶和華的使者
[00:17:40.000 --> 00:17:41.000]  就說:
[00:17:41.000 --> 00:17:43.000]  「愛在主耶和華
[00:17:43.000 --> 00:17:44.000]  我不好了
[00:17:44.000 --> 00:17:49.000]  因為我敵面看見耶和華的使者」
[00:17:49.000 --> 00:17:50.000]  耶和華對他說:
[00:17:50.000 --> 00:17:53.000]  「你放心,不要懼怕
[00:17:53.000 --> 00:17:55.000]  你必不至死」
[00:17:55.000 --> 00:17:59.000]  於是基顛在那裡為耶和華築了一座壇
[00:17:59.000 --> 00:18:02.000]  起名叫耶和華沙龍
[00:18:02.000 --> 00:18:08.000]  這壇在亞比爾籍的亞佛拉直到如今
[00:18:08.000 --> 00:18:12.000]  基顛聽了神的應許之後
[00:18:12.000 --> 00:18:14.000]  他是否滿有信心的
[00:18:14.000 --> 00:18:17.000]  依靠主來對付敵人呢?
[00:18:17.000 --> 00:18:19.000]  在第十七節的記載
[00:18:19.000 --> 00:18:22.000]  基顛仍然有疑慮在當中
[00:18:22.000 --> 00:18:26.000]  這個疑慮驅使他要求使者
[00:18:26.000 --> 00:18:28.000]  給他一個證據
[00:18:28.000 --> 00:18:33.000]  讓他知道和基顛說話的就是主
[00:18:33.000 --> 00:18:34.000]  在這裡
[00:18:34.000 --> 00:18:38.000]  基顛渴望更加安心
[00:18:38.000 --> 00:18:41.000]  能夠確定對付敵人
[00:18:41.000 --> 00:18:45.000]  是否出於神的心意
[00:18:45.000 --> 00:18:48.000]  使者會否因為基顛的求問證據
[00:18:48.000 --> 00:18:52.000]  認為他信心太少
[00:18:52.000 --> 00:18:56.000]  沒有應允基顛的請求呢?
[00:18:56.000 --> 00:18:57.000]  在第十八節
[00:18:57.000 --> 00:19:00.000]  使者對基顛很好
[00:19:00.000 --> 00:19:02.000]  使者對基顛說
[00:19:02.000 --> 00:19:04.000]  「我必等你回來」
[00:19:04.000 --> 00:19:09.000]  於是基顛就去預備一隻山羊羔和無教餅
[00:19:09.000 --> 00:19:10.000]  經過烹調之後
[00:19:10.000 --> 00:19:13.000]  呈現在使者面前
[00:19:13.000 --> 00:19:18.000]  使者就去指示基顛下一步的動作
[00:19:18.000 --> 00:19:20.000]  在第二十節
[00:19:20.000 --> 00:19:24.000]  使者就吩咐基顛做三件事
[00:19:24.000 --> 00:19:26.000]  第一件事就是
[00:19:26.000 --> 00:19:32.000]  將裝滿山羊羔的肉和無教餅的籃子
[00:19:32.000 --> 00:19:36.000]  放在盆石上
[00:19:36.000 --> 00:19:42.000]  之後就將盛滿了湯的壺
[00:19:42.000 --> 00:19:46.000]  倒出來
[00:19:46.000 --> 00:19:48.000]  當然我們看《和學本聖經》
[00:19:48.000 --> 00:19:54.000]  看情況都是很平常的一個動作
[00:19:54.000 --> 00:19:56.000]  很簡單
[00:19:56.000 --> 00:19:59.000]  但其實當我們看原文
[00:19:59.000 --> 00:20:02.000]  這裡有三個動詞
[00:20:02.000 --> 00:20:07.000]  分別是「張」字、「方」字和「把」字
[00:20:07.000 --> 00:20:08.000]  把湯倒出來
[00:20:08.000 --> 00:20:12.000]  這三個字都是帶有命令式的語氣
[00:20:12.000 --> 00:20:13.000]  意思就是說
[00:20:13.000 --> 00:20:16.000]  使者命令基顛
[00:20:16.000 --> 00:20:18.000]  你要這樣做
[00:20:18.000 --> 00:20:23.000]  這樣才能找到從神而來的證據
[00:20:23.000 --> 00:20:26.000]  基顛求證深切
[00:20:26.000 --> 00:20:30.000]  於是就照著使者的吩咐去做
[00:20:30.000 --> 00:20:35.000]  而神的使者就伸出手上的杖
[00:20:35.000 --> 00:20:37.000]  一碰到食物
[00:20:37.000 --> 00:20:41.000]  於是就有火從盆石出來
[00:20:41.000 --> 00:20:44.000]  將山羊羔和無教餅燒盡
[00:20:44.000 --> 00:20:47.000]  使者就不見了
[00:20:47.000 --> 00:20:50.000]  這些祭物被燃燒
[00:20:50.000 --> 00:20:52.000]  意思其實是表示
[00:20:52.000 --> 00:20:57.000]  神已經閲納了基顛所獻上的禮物
[00:20:57.000 --> 00:21:04.000]  這裡也表示了神接受基顛尋找指引的方法
[00:21:04.000 --> 00:21:07.000]  更重要的背後意義就是
[00:21:07.000 --> 00:21:09.000]  神要基顛知道
[00:21:09.000 --> 00:21:12.000]  神一直和他對話
[00:21:12.000 --> 00:21:17.000]  神不會厭棄他的每一個提問和要求
[00:21:17.000 --> 00:21:22.000]  神是樂意聆聽他的懇求
[00:21:22.000 --> 00:21:28.000]  同樣,當我們有時候對神的信心不足夠的時候
[00:21:28.000 --> 00:21:32.000]  我們也可以來取時求主幫助
[00:21:32.000 --> 00:21:36.000]  並且尋求神的心意去顯明
[00:21:36.000 --> 00:21:40.000]  我們相信神必定會聆聽我們的禱告
[00:21:40.000 --> 00:21:42.000]  正如在馬太福音中
[00:21:42.000 --> 00:21:43.000]  耶穌說過
[00:21:43.000 --> 00:21:48.000]  「你們祈求就尋見,叩門的就給你們開門」
[00:21:48.000 --> 00:21:50.000]  相信這句經文大家都很熟悉
[00:21:50.000 --> 00:21:52.000]  特別是我們傳福音的時候
[00:21:52.000 --> 00:21:57.000]  都會和那些未信或初信的人告訴他們
[00:21:57.000 --> 00:22:00.000]  神一定會聽我們的禱告
[00:22:00.000 --> 00:22:02.000]  而我們在座的弟兄姊妹
[00:22:02.000 --> 00:22:05.000]  我們都已經信了耶穌一段時間
[00:22:05.000 --> 00:22:08.000]  我們都要相信這個應許
[00:22:08.000 --> 00:22:12.000]  神會必定聽到我們的禱告
[00:22:12.000 --> 00:22:15.000]  在經文第22節繼續說
[00:22:15.000 --> 00:22:20.000]  基顛見到他所獻上的食物被燃燒
[00:22:20.000 --> 00:22:24.000]  他就知道和他對話的是神
[00:22:24.000 --> 00:22:26.000]  他的反應是怎樣呢?
[00:22:26.000 --> 00:22:28.000]  在經文中說
[00:22:28.000 --> 00:22:30.000]  他很害怕
[00:22:30.000 --> 00:22:32.000]  因為他敵面看見神
[00:22:32.000 --> 00:22:35.000]  你看看那個字是「敵」字
[00:22:35.000 --> 00:22:39.000]  「敵面」其實意思就是面對面的意思
[00:22:39.000 --> 00:22:40.000]  就是說
[00:22:40.000 --> 00:22:44.000]  基顛面對面看到神
[00:22:44.000 --> 00:22:46.000]  因此他就很害怕
[00:22:46.000 --> 00:22:48.000]  很害怕被神擊殺
[00:22:48.000 --> 00:22:50.000]  以致死亡
[00:22:50.000 --> 00:22:52.000]  雖然是這樣
[00:22:52.000 --> 00:22:57.000]  但是神也沒有因此而這樣去擊殺基顛
[00:22:57.000 --> 00:23:05.000]  反而以一個溫柔的話語來安慰他
[00:23:05.000 --> 00:23:06.000]  對他說
[00:23:06.000 --> 00:23:08.000]  你可以放心
[00:23:08.000 --> 00:23:10.000]  不要害怕
[00:23:10.000 --> 00:23:12.000]  你必不致死
[00:23:12.000 --> 00:23:13.000]  當然
