
[00:00:00.000 --> 00:00:03.000]  大家今天心情如何?
[00:02:08.000 --> 00:02:11.000]  其實施洗約翰如果大家知道
[00:02:11.000 --> 00:02:15.000]  是大耶穌半歲的表哥
[00:02:15.000 --> 00:02:18.000]  相信他心情都很難過
[00:02:18.000 --> 00:02:20.000]  於是耶穌就獨自去了山上
[00:02:20.000 --> 00:02:23.000]  去了曠野安靜祈禱
[00:02:23.000 --> 00:02:26.000]  但是周圍各城各鄉的眾人
[00:02:26.000 --> 00:02:28.000]  很多人就知道他去了哪裡
[00:02:28.000 --> 00:02:31.000]  就步行跟著耶穌去
[00:02:31.000 --> 00:02:33.000]  在《馬太福音》第十四章
[00:02:33.000 --> 00:02:36.000]  十四到二十一節說到耶穌
[00:02:36.000 --> 00:02:38.000]  見到這麼多人的時候
[00:02:38.000 --> 00:02:44.000]  就覺得好像羊群沒有牧人一樣
[00:02:44.000 --> 00:02:46.000]  他不是覺得超煩
[00:02:46.000 --> 00:02:47.000]  他不覺得煩惱
[00:02:47.000 --> 00:02:49.000]  而是感受到
[00:02:49.000 --> 00:02:53.000]  他自己要表達到覺得很受憐憫他們
[00:02:53.000 --> 00:02:57.000]  覺得他們很需要牧者
[00:02:57.000 --> 00:03:00.000]  當中他就醫好很多病人
[00:03:00.000 --> 00:03:06.000]  又講很多天國的道理給眾人聽
[00:03:06.000 --> 00:03:09.000]  在黃昏的時候又用了五個餅
[00:03:09.000 --> 00:03:10.000]  兩條魚
[00:03:10.000 --> 00:03:14.000]  李衛寶單單是南丁都五千人
[00:03:14.000 --> 00:03:18.000]  其實總數應該是超過過萬人
[00:03:18.000 --> 00:03:21.000]  在《約翰福音》第六章同一的記載
[00:03:21.000 --> 00:03:23.000]  五餅二魚的神蹟
[00:03:23.000 --> 00:03:25.000]  在這段時間
[00:03:25.000 --> 00:03:26.000]  眾人就認出了
[00:03:26.000 --> 00:03:30.000]  耶穌應該就是他們等待很久很久的彌賽
[00:03:30.000 --> 00:03:32.000]  於是就逼他做王
[00:03:32.000 --> 00:03:39.000]  但是耶穌獨自又退到山上去祈禱
[00:03:39.000 --> 00:03:43.000]  來到今天我們讀出今天的經文
[00:03:43.000 --> 00:03:46.000]  《馬太福音》十四章二十二到三十三節
[00:03:46.000 --> 00:03:48.000]  邀請大家一起讀
[00:03:48.000 --> 00:03:51.000]  耶穌隨即催門徒上船
[00:03:51.000 --> 00:03:53.000]  先到那邊去
[00:03:53.000 --> 00:03:55.000]  等他叫眾人散開
[00:03:55.000 --> 00:03:57.000]  眾人散開後
[00:03:57.000 --> 00:04:00.000]  他就獨自上山去禱告
[00:04:00.000 --> 00:04:04.000]  到了晚上只有他一人在那裡
[00:04:04.000 --> 00:04:06.000]  那時船在海中
[00:04:06.000 --> 00:04:09.000]  因風不順被浪搖撼
[00:04:09.000 --> 00:04:11.000]  夜裡四更天
[00:04:11.000 --> 00:04:13.000]  耶穌在海面上走
[00:04:13.000 --> 00:04:15.000]  往門徒那裡去
[00:04:15.000 --> 00:04:18.000]  門徒看見他在海面上走
[00:04:18.000 --> 00:04:20.000]  就驚慌了說
[00:04:20.000 --> 00:04:21.000]  是個鬼怪
[00:04:21.000 --> 00:04:22.000]  便害怕
[00:04:22.000 --> 00:04:24.000]  喊叫起來
[00:04:24.000 --> 00:04:26.000]  耶穌連忙對他們說
[00:04:26.000 --> 00:04:27.000]  你們放心
[00:04:27.000 --> 00:04:28.000]  是我
[00:04:28.000 --> 00:04:29.000]  不要怕
[00:04:29.000 --> 00:04:30.000]  彼得說
[00:04:30.000 --> 00:04:31.000]  主啊
[00:04:31.000 --> 00:04:32.000]  如果是祢
[00:04:32.000 --> 00:04:36.000]  請叫我從水面上走到祢那裡去
[00:04:36.000 --> 00:04:37.000]  耶穌說
[00:04:37.000 --> 00:04:38.000]  你來吧
[00:04:38.000 --> 00:04:40.000]  彼得就從船上下去
[00:04:40.000 --> 00:04:42.000]  在水面上走
[00:04:42.000 --> 00:04:44.000]  要到耶穌那裡去
[00:04:44.000 --> 00:04:46.000]  只因風浪甚大
[00:04:46.000 --> 00:04:47.000]  就害怕
[00:04:47.000 --> 00:04:49.000]  將要沉下去
[00:04:49.000 --> 00:04:50.000]  便喊著說
[00:04:50.000 --> 00:04:51.000]  主啊
[00:04:51.000 --> 00:04:52.000]  救我
[00:04:52.000 --> 00:04:54.000]  耶穌趕緊伸手拉著他
[00:04:54.000 --> 00:04:55.000]  說
[00:04:55.000 --> 00:04:57.000]  你們小心點
[00:04:57.000 --> 00:04:59.000]  為甚麼疑惑呢
[00:04:59.000 --> 00:05:00.000]  他們上了船
[00:05:00.000 --> 00:05:02.000]  風就止住了
[00:05:02.000 --> 00:05:04.000]  在船上的人都拜他
[00:05:04.000 --> 00:05:05.000]  說
[00:05:05.000 --> 00:05:08.000]  你真是神的兒子
[00:05:08.000 --> 00:05:11.000]  這幅畫面上的地圖
[00:05:11.000 --> 00:05:13.000]  就是以色列一大地方
[00:05:13.000 --> 00:05:16.000]  特別是加利利一大地方
[00:05:16.000 --> 00:05:19.000]  左邊是地中海
[00:05:19.000 --> 00:05:22.000]  中間有個藍色的就是加利利海
[00:05:22.000 --> 00:05:25.000]  周邊有些不同的城市
[00:05:25.000 --> 00:05:28.000]  包括耶穌長大的拿撒勒城
[00:05:28.000 --> 00:05:30.000]  加拿大就是耶穌
[00:05:30.000 --> 00:05:33.000]  行第一次神蹟的地方
[00:05:33.000 --> 00:05:36.000]  然後就是加利利
[00:05:36.000 --> 00:05:38.000]  另外的湖邊
[00:05:38.000 --> 00:05:40.000]  加利利海邊就有
[00:05:40.000 --> 00:05:43.000]  加勒比和白塞帶
[00:05:43.000 --> 00:05:45.000]  白塞帶就是耶穌
[00:05:45.000 --> 00:05:47.000]  行五餅而馀的地方
[00:05:47.000 --> 00:05:49.000]  即是附近的城市
[00:05:49.000 --> 00:05:50.000]  他們離開
[00:05:50.000 --> 00:05:53.000]  在今天說的經文的神蹟
[00:05:53.000 --> 00:05:56.000]  就是耶穌叫門徒上船
[00:05:56.000 --> 00:05:59.000]  去到另外一邊就是格尼撒勒
[00:05:59.000 --> 00:06:01.000]  就是在途中
[00:06:01.000 --> 00:06:03.000]  在海面上行走
[00:06:03.000 --> 00:06:06.000]  耶穌在海面上行走的神蹟
[00:06:06.000 --> 00:06:07.000]  信了耶穌
[00:06:07.000 --> 00:06:10.000]  所以耶穌不是代表人生一帆風順
[00:06:10.000 --> 00:06:14.000]  經歷過神蹟並不等於事事如意
[00:06:14.000 --> 00:06:17.000]  當耶穌行五餅而馀的神蹟的時候
[00:06:17.000 --> 00:06:19.000]  門徒有很多事情要做
[00:06:19.000 --> 00:06:22.000]  就是要安排眾人一幫一幫
[00:06:22.000 --> 00:06:23.000]  一排一排採道
[00:06:23.000 --> 00:06:26.000]  要維持井井有條的秩序
[00:06:26.000 --> 00:06:30.000]  然後又收拾十二男子的零碎
[00:06:30.000 --> 00:06:32.000]  一個短短黃昏的時間
[00:06:32.000 --> 00:06:34.000]  其實工作量都不少
[00:06:34.000 --> 00:06:35.000]  他們只有十二個人
[00:06:35.000 --> 00:06:38.000]  所以門徒可能都未感受到
[00:06:38.000 --> 00:06:41.000]  五餅而馀神蹟的那種震撼
[00:06:41.000 --> 00:06:44.000]  耶穌用了五餅而馀的神蹟
[00:06:44.000 --> 00:06:48.000]  來餵飽成千上萬人群之後
[00:06:48.000 --> 00:06:51.000]  就獨自到山上祈禱
[00:06:51.000 --> 00:06:55.000]  但祂不是說走就走
[00:06:55.000 --> 00:06:59.000]  祂還有對門徒和眾人有安排
[00:06:59.000 --> 00:07:00.000]  剛才22節那裡讀到
[00:07:00.000 --> 00:07:05.000]  耶穌首先催迫門徒上船
[00:07:05.000 --> 00:07:07.000]  先到加里尼海另一邊
[00:07:07.000 --> 00:07:09.000]  又等眾人散開
[00:07:09.000 --> 00:07:13.000]  然後就上山上祈禱
[00:07:13.000 --> 00:07:17.000]  為什麼耶穌要催迫門徒上船呢?
[00:07:17.000 --> 00:07:19.000]  自己又不上船
[00:07:19.000 --> 00:07:22.000]  後來又去找門徒
[00:07:22.000 --> 00:07:25.000]  耶穌通常都會和門徒一起
[00:07:25.000 --> 00:07:28.000]  這次好像有點例外
[00:07:28.000 --> 00:07:30.000]  自己故意催迫門徒上船
[00:07:30.000 --> 00:07:33.000]  但自己不上船上山祈禱
[00:07:33.000 --> 00:07:36.000]  門徒望完一日
[00:07:36.000 --> 00:07:37.000]  都沒有機會問耶穌
[00:07:37.000 --> 00:07:39.000]  五餅而馀的神蹟有什麼意思
[00:07:39.000 --> 00:07:41.000]  通常都是這樣
[00:07:41.000 --> 00:07:43.000]  都沒有機會問
[00:07:43.000 --> 00:07:45.000]  就和耶穌分開了
[00:07:45.000 --> 00:07:49.000]  十二門徒當中有幾位是漁夫
[00:07:49.000 --> 00:07:53.000]  上船航行對於他們很熟悉的事
[00:07:53.000 --> 00:07:56.000]  他們都是專業的漁夫
[00:07:56.000 --> 00:07:59.000]  所以應該難度一點都沒有
[00:07:59.000 --> 00:08:02.000]  原來耶穌就在他們不察覺的時候
[00:08:02.000 --> 00:08:06.000]  悉心安排門徒成長之旅
[00:08:06.000 --> 00:08:10.000]  就是容許人生會有風暴
[00:08:10.000 --> 00:08:15.000]  在十四章廿四子說到
[00:08:15.000 --> 00:08:21.000]  那時船在海中因風不順被浪搖晃
[00:08:21.000 --> 00:08:22.000]  在同一件事
[00:08:22.000 --> 00:08:24.000]  在六章十八子說到
[00:08:24.000 --> 00:08:26.000]  忽然狂風大作
[00:08:26.000 --> 00:08:28.000]  海浪翻騰起來
[00:08:28.000 --> 00:08:32.000]  不單不順風而是逆風
[00:08:32.000 --> 00:08:33.000]  還是大風大浪
[00:08:33.000 --> 00:08:35.000]  好像香港打風一樣
[00:08:35.000 --> 00:08:40.000]  門徒在這個時刻突然要面對人生逆境
[00:08:40.000 --> 00:08:44.000]  在馬福音六章四十七到四十八節
[00:08:44.000 --> 00:08:46.000]  記載同一件事
[00:08:46.000 --> 00:08:47.000]  這裡說到
[00:08:47.000 --> 00:08:49.000]  到了晚上船在海中
[00:08:49.000 --> 00:08:52.000]  門徒獨自在岸上
[00:08:52.000 --> 00:08:56.000]  看見門徒因風不順搖擾甚苦
[00:08:56.000 --> 00:08:58.000]  夜裡若有四更天
[00:08:58.000 --> 00:09:01.000]  就在海面上走往他們那裡去
[00:09:01.000 --> 00:09:04.000]  意思是要走過他們去
[00:09:04.000 --> 00:09:07.000]  耶穌在山上祈禱的時候
[00:09:07.000 --> 00:09:13.000]  離遠看到船上的門徒遇到逆風大浪
[00:09:13.000 --> 00:09:15.000]  整晚很辛苦搖擾
[00:09:15.000 --> 00:09:18.000]  撐船撐了一整晚
[00:09:18.000 --> 00:09:21.000]  差不多到四更天天亮了
[00:09:21.000 --> 00:09:23.000]  就在海面上覺得他們很辛苦
[00:09:23.000 --> 00:09:27.000]  耶穌就在那時候走去
[00:09:27.000 --> 00:09:30.000]  在海面上走去找那些門徒
[00:09:30.000 --> 00:09:35.000]  為了預備他們一個特別的成長經歷
[00:09:35.000 --> 00:09:38.000]  信了耶穌並不代表一帆風順
[00:09:38.000 --> 00:09:42.000]  經歷過神蹟並不等於事事如意
[00:09:42.000 --> 00:09:43.000]  就在這個時候
[00:09:43.000 --> 00:09:51.000]  可能是耶穌為大家預備一個特別成長的經歷
[00:09:51.000 --> 00:09:55.000]  不單止耶穌為我們預備成長的環境
[00:09:55.000 --> 00:09:58.000]  在23節相信耶穌也都退到山上的時候
[00:09:58.000 --> 00:10:01.000]  也都會為門徒祈禱
[00:10:01.000 --> 00:10:03.000]  在羅馬書8章34節
[00:10:03.000 --> 00:10:07.000]  甚至去升到天之上的時候
[00:10:07.000 --> 00:10:09.000]  仍然為我們信徒祈求
[00:10:09.000 --> 00:10:11.000]  為我們不同年代的信徒祈求
[00:10:11.000 --> 00:10:16.000]  讓我們能夠承受成長旅程帶來的那種難處
[00:10:16.000 --> 00:10:19.000]  恐懼、挫敗和低谷
[00:10:19.000 --> 00:10:24.000]  原來我們不單止可以向耶穌祈禱
[00:10:24.000 --> 00:10:29.000]  主耶穌是親自也都為我們祈禱
[00:10:29.000 --> 00:10:31.000]  讓我們在任何環境
[00:10:31.000 --> 00:10:35.000]  任何壓力之下都可以經歷到主耶穌帶領我們
[00:10:35.000 --> 00:10:38.000]  所以我們無論身處什麼環境
[00:10:38.000 --> 00:10:39.000]  都有神的預備
[00:10:39.000 --> 00:10:42.000]  而且有主耶穌為我們祈求
[00:10:42.000 --> 00:10:45.000]  但是人又怎麼看呢?
[00:10:45.000 --> 00:10:48.000]  會不會他們有很多疑惑呢?
[00:10:48.000 --> 00:10:54.000]  會不會感受不到神的預備呢?
[00:10:54.000 --> 00:10:58.000]  門徒經歷完一日的勞碌之後
[00:10:58.000 --> 00:11:03.000]  又要在船上一整晚和風浪搏鬥
[00:11:03.000 --> 00:11:06.000]  我不知道你會有什麼感受
[00:11:06.000 --> 00:11:08.000]  可能筋疲力盡一樣
[00:11:08.000 --> 00:11:09.000]  差不多到天亮了
[00:11:09.000 --> 00:11:11.000]  相信他們也筋疲力盡
[00:11:11.000 --> 00:11:17.000]  突然間看到一個人在海上走
[00:11:17.000 --> 00:11:20.000]  不可能有人在水上走
[00:11:20.000 --> 00:11:23.000]  而且是波濤洶湧的
[00:11:23.000 --> 00:11:24.000]  如果你是現場
[00:11:24.000 --> 00:11:29.000]  請問大家覺得最正常的反應是怎樣呢?
[00:11:29.000 --> 00:11:31.000]  如果你現場你會怎樣反應呢?
[00:11:31.000 --> 00:11:34.000]  大家一起喊「鬼呀!」
[00:11:34.000 --> 00:11:36.000]  這就是門徒的反應
[00:11:36.000 --> 00:11:38.000]  聖經記載
[00:11:38.000 --> 00:11:40.000]  門徒被嚇怕
[00:11:40.000 --> 00:11:42.000]  以為是鬼怪
[00:11:42.000 --> 00:11:45.000]  而且漸漸逼近船上
[00:11:45.000 --> 00:11:49.000]  如果我們在現場
[00:11:49.000 --> 00:11:50.000]  你在現場
[00:11:50.000 --> 00:11:55.000]  會不會心裡覺得那種恐懼
[00:11:55.000 --> 00:11:57.000]  逼你喊出來
[00:11:57.000 --> 00:12:01.000]  完全被恐懼籠罩呢?
[00:12:01.000 --> 00:12:03.000]  在我小時候
[00:12:03.000 --> 00:12:06.000]  電視也會播放一些有關鬼的電影
[00:12:06.000 --> 00:12:08.000]  我們叫做鬼片
[00:12:08.000 --> 00:12:11.000]  我在兄弟姐妹當中是最小的
[00:12:11.000 --> 00:12:15.000]  大哥哥姐姐和大人就看
[00:12:15.000 --> 00:12:19.000]  然後就不讓我看
[00:12:19.000 --> 00:12:20.000]  每個人看都不讓我看
[00:12:20.000 --> 00:12:21.000]  很好奇
[00:12:21.000 --> 00:12:23.000]  要我睡覺
[00:12:23.000 --> 00:12:25.000]  由於好奇又想看的原因
[00:12:25.000 --> 00:12:28.000]  但在睡房又聽到一些聲音
[00:12:28.000 --> 00:12:29.000]  好像很恐怖
[00:12:29.000 --> 00:12:30.000]  但又好像很特別
[00:12:30.000 --> 00:12:32.000]  很有趣
[00:12:32.000 --> 00:12:35.000]  於是我就借去廁所
[00:12:35.000 --> 00:12:36.000]  說去廁所
[00:12:36.000 --> 00:12:39.000]  經過客廳看電視
[00:12:39.000 --> 00:12:40.000]  看畫面
[00:12:40.000 --> 00:12:42.000]  其實看不清楚
[00:12:42.000 --> 00:12:44.000]  不太清楚劇情
[00:12:44.000 --> 00:12:46.000]  不過我也覺得很害怕
[00:12:46.000 --> 00:12:48.000]  因為那種感受
[00:12:48.000 --> 00:12:49.000]  那種恐怖氣氛
[00:12:49.000 --> 00:12:53.000]  籠罩著整個地方
[00:12:53.000 --> 00:12:55.000]  可能有人會問
[00:12:55.000 --> 00:12:58.000]  門徒不單止信了耶穌
[00:12:58.000 --> 00:13:00.000]  又跟著耶穌一段日子
[00:13:00.000 --> 00:13:03.000]  為什麼可以趕鬼
[00:13:03.000 --> 00:13:04.000]  因為耶穌被拳壁趕鬼
[00:13:04.000 --> 00:13:06.000]  之前已經做過了
[00:13:06.000 --> 00:13:11.000]  為什麼仍然會怕鬼呢
[00:13:11.000 --> 00:13:13.000]  現在去到
[00:13:13.000 --> 00:13:15.000]  在海面上遇到的
[00:13:15.000 --> 00:13:17.000]  突如其來
[00:13:17.000 --> 00:13:19.000]  就是他們非常疲倦
[00:13:19.000 --> 00:13:20.000]  很累
[00:13:20.000 --> 00:13:22.000]  精神體力都很差的時候
[00:13:22.000 --> 00:13:24.000]  耶穌就在這個情況之下
[00:13:24.000 --> 00:13:26.000]  考驗門徒
[00:13:26.000 --> 00:13:28.000]  就看到他們的信仰
[00:13:28.000 --> 00:13:30.000]  原形畢露
[00:13:30.000 --> 00:13:32.000]  如果當天姐妹
[00:13:32.000 --> 00:13:34.000]  看到鬼片之後
[00:13:34.000 --> 00:13:36.000]  又怕又不敢告訴
[00:13:36.000 --> 00:13:38.000]  祖長和牧者聽的時候
[00:13:38.000 --> 00:13:40.000]  因為怕他們會罵
[00:13:40.000 --> 00:13:44.000]  你又會怎樣幫助他們呢
[00:13:44.000 --> 00:13:47.000]  你可以試試讀一下經文
[00:13:47.000 --> 00:13:49.000]  在十四章二十七節
[00:13:49.000 --> 00:13:52.000]  講到耶穌連王對他們說
[00:13:52.000 --> 00:13:54.000]  你們放心
[00:13:54.000 --> 00:13:56.000]  是我不要怕
[00:13:56.000 --> 00:13:59.000]  新譯本翻譯得比較接近的原文
[00:13:59.000 --> 00:14:01.000]  就是耶穌立刻對他們說
[00:14:01.000 --> 00:14:03.000]  放心吧
[00:14:03.000 --> 00:14:06.000]  是我不要怕
[00:14:06.000 --> 00:14:08.000]  當我們心中有耶穌
[00:14:08.000 --> 00:14:10.000]  就不會怕鬼
[00:14:10.000 --> 00:14:14.000]  當門徒見到人在海面上行走
[00:14:14.000 --> 00:14:16.000]  就以為是鬼的時候
[00:14:16.000 --> 00:14:18.000]  其實鬼在哪裡
[00:14:18.000 --> 00:14:20.000]  鬼就在門徒心裡面
[00:14:20.000 --> 00:14:23.000]  是他們原本已有的迷信觀念
[00:14:23.000 --> 00:14:26.000]  仍然在影響他們
[00:14:26.000 --> 00:14:28.000]  他們的信仰
[00:14:28.000 --> 00:14:32.000]  在突如其來的情況下
[00:14:32.000 --> 00:14:34.000]  就見底了
[00:14:34.000 --> 00:14:35.000]  就是說
[00:14:35.000 --> 00:14:37.000]  看到他們的信仰根基
[00:14:37.000 --> 00:14:40.000]  還沒有很堅固
[00:14:40.000 --> 00:14:43.000]  耶穌怎樣堅固他們的心呢
[00:14:43.000 --> 00:14:45.000]  當時就立刻對他們說
[00:14:45.000 --> 00:14:47.000]  有三句話
[00:14:47.000 --> 00:14:49.000]  就是什麼
[00:14:49.000 --> 00:14:52.000]  放心
[00:14:52.000 --> 00:14:55.000]  是我不要怕
[00:14:55.000 --> 00:14:58.000]  頭一句是正面的說話
[00:14:58.000 --> 00:15:01.000]  放心吧
[00:15:01.000 --> 00:15:04.000]  好像叫門徒很輕鬆
[00:15:04.000 --> 00:15:05.000]  你放鬆點
[00:15:05.000 --> 00:15:06.000]  其實不是這個意思
[00:15:06.000 --> 00:15:08.000]  其實原文是
[00:15:08.000 --> 00:15:11.000]  鼓起勇氣的意思
[00:15:11.000 --> 00:15:12.000]  放心吧
[00:15:12.000 --> 00:15:13.000]  鼓起勇氣
[00:15:13.000 --> 00:15:15.000]  是主動的命令語氣
[00:15:15.000 --> 00:15:18.000]  耶穌主動命令門徒要鼓起勇氣
[00:15:18.000 --> 00:15:20.000]  第三句是反面的說話
[00:15:20.000 --> 00:15:22.000]  不要怕
[00:15:22.000 --> 00:15:24.000]  也是命令的語氣
[00:15:24.000 --> 00:15:26.000]  不是主動不是被動
[00:15:26.000 --> 00:15:28.000]  是一種關心的語氣
[00:15:28.000 --> 00:15:29.000]  不是active voice
[00:15:29.000 --> 00:15:30.000]  passive voice
[00:15:30.000 --> 00:15:31.000]  middle voice
[00:15:31.000 --> 00:15:33.000]  是一個希臘文
[00:15:33.000 --> 00:15:37.000]  就是說要他們從心裡面出來的意思
[00:15:37.000 --> 00:15:38.000]  不要怕
[00:15:38.000 --> 00:15:41.000]  就是說耶穌命令門徒的驚怕
[00:15:41.000 --> 00:15:44.000]  從心裡面消除
[00:15:44.000 --> 00:15:46.000]  怎樣可以做得到呢
[00:15:46.000 --> 00:15:48.000]  怎樣可以鼓起勇氣
[00:15:48.000 --> 00:15:51.000]  心裡面的驚怕又可以消除呢
[00:15:51.000 --> 00:15:55.000]  關鍵在第二句的短句裡面
[00:15:55.000 --> 00:15:58.000]  第二句短句說到是我
[00:15:58.000 --> 00:16:01.000]  希臘文叫做ego amy
[00:16:01.000 --> 00:16:07.000]  在七十字譯本的希臘文的翻譯
[00:16:07.000 --> 00:16:11.000]  出埃及的舊約三章十四節
[00:16:11.000 --> 00:16:13.000]  在神在西乃山呼著摩西的時候
[00:16:13.000 --> 00:16:16.000]  就是這樣介紹他自己
[00:16:16.000 --> 00:16:17.000]  ego amy
[00:16:17.000 --> 00:16:20.000]  就是說和話本翻譯就是
[00:16:20.000 --> 00:16:23.000]  我是自有永有的
[00:16:23.000 --> 00:16:26.000]  就是說耶穌就是神
[00:16:26.000 --> 00:16:29.000]  為什麼這個短句可以幫助門徒呢
[00:16:29.000 --> 00:16:32.000]  鼓起勇氣又不怕呢
[00:16:32.000 --> 00:16:34.000]  是因為他們很熟悉耶穌的聲音
[00:16:34.000 --> 00:16:36.000]  讓他們感受到主的同在
[00:16:36.000 --> 00:16:41.000]  就是神和他們同在
[00:16:41.000 --> 00:16:45.000]  在當我年輕信主的時候
[00:16:45.000 --> 00:16:47.000]  信主之後沒多久
[00:16:47.000 --> 00:16:51.000]  我都很多時候和我媽媽講福音
[00:16:51.000 --> 00:16:52.000]  每次講的時候她都說
[00:16:52.000 --> 00:16:54.000]  當時她八十多歲
[00:16:54.000 --> 00:16:56.000]  我拜了菩薩八十多年
[00:16:56.000 --> 00:16:58.000]  不信耶穌了
[00:16:58.000 --> 00:16:59.000]  每次講都是這樣講
[00:16:59.000 --> 00:17:01.000]  但是當我說到呢
[00:17:01.000 --> 00:17:04.000]  有關人遲早都要面對死亡
[00:17:04.000 --> 00:17:06.000]  她就很害怕
[00:17:06.000 --> 00:17:08.000]  不准我提不准我講
[00:17:08.000 --> 00:17:10.000]  就像是習主席一樣
[00:17:10.000 --> 00:17:13.000]  當時我去了美國出差工作
[00:17:13.000 --> 00:17:15.000]  工作了幾個月
[00:17:15.000 --> 00:17:17.000]  太太來探望我
[00:17:17.000 --> 00:17:19.000]  她先讓我回香港
[00:17:19.000 --> 00:17:21.000]  因為她教主要上學開學
[00:17:21.000 --> 00:17:23.000]  我媽媽就在那個時候
[00:17:23.000 --> 00:17:25.000]  中了風進了醫院
[00:17:25.000 --> 00:17:29.000]  太太一回香港就去醫院探望我媽
[00:17:29.000 --> 00:17:32.000]  她竟然主動說要信耶穌
[00:17:32.000 --> 00:17:35.000]  拜了八十多年菩薩
[00:17:35.000 --> 00:17:38.000]  仍然不能夠讓她平安
[00:17:38.000 --> 00:17:42.000]  她仍然很害怕要面對死亡
[00:17:42.000 --> 00:17:46.000]  我太太就立刻和她決志信耶穌
[00:17:46.000 --> 00:17:51.000]  後來她出院就住在一個葫蘆院
[00:17:51.000 --> 00:17:52.000]  在那段日子
[00:17:52.000 --> 00:17:56.000]  我和太太每一兩個星期都會探望她
[00:17:56.000 --> 00:18:00.000]  在葫蘆院同一座大廈
[00:18:00.000 --> 00:18:02.000]  就有一間教會
[00:18:02.000 --> 00:18:06.000]  我們都會抽時間和我媽去崇拜
[00:18:06.000 --> 00:18:07.000]  她很開心
[00:18:07.000 --> 00:18:09.000]  她都嘗試唱詩歌
[00:18:09.000 --> 00:18:11.000]  她從來都沒有去教會
[00:18:11.000 --> 00:18:13.000]  聽到她又想說說
[00:18:13.000 --> 00:18:15.000]  又嘗試奉獻
[00:18:15.000 --> 00:18:19.000]  很多次問她死了去哪
[00:18:19.000 --> 00:18:22.000]  她會說上天堂
[00:18:22.000 --> 00:18:24.000]  耶穌在哪
[00:18:24.000 --> 00:18:26.000]  她指著心
[00:18:26.000 --> 00:18:27.000]  在我裡面
[00:18:27.000 --> 00:18:29.000]  在心裡面
[00:18:29.000 --> 00:18:31.000]  她再不怕死亡
[00:18:31.000 --> 00:18:33.000]  再不怕
[00:18:33.000 --> 00:18:35.000]  我覺得是不是神蹟
[00:18:35.000 --> 00:18:36.000]  是不是真的
[00:18:36.000 --> 00:18:37.000]  甚至說
[00:18:37.000 --> 00:18:39.000]  但很多次和她說都是這樣
[00:18:39.000 --> 00:18:41.000]  很肯定
[00:18:41.000 --> 00:18:42.000]  原來耶穌和她同在
[00:18:42.000 --> 00:18:46.000]  就令她不再懼怕死亡
[00:18:46.000 --> 00:18:50.000]  耶穌在海面上行走的神蹟
[00:18:50.000 --> 00:18:52.000]  本來可以
[00:18:52.000 --> 00:18:55.000]  去到這裡就可以收工了
[00:18:55.000 --> 00:18:58.000]  耶穌上船
[00:18:58.000 --> 00:19:01.000]  風平浪靜就完結了
