
[00:00:00.000 --> 00:00:04.000]  (馬安鼎) 馬安鼎姐妹
[00:02:46.000 --> 00:02:50.000]  如果按神的公義人會面對死亡的結局
[00:02:50.000 --> 00:02:52.000]  神又是慈愛的神
[00:02:52.000 --> 00:02:55.000]  祂為我們預備一個拯救的計劃
[00:02:55.000 --> 00:02:59.000]  祂由揀選一個民族開始
[00:02:59.000 --> 00:03:05.000]  透過這個民族將來興起一位尼塞亞來拯救我們人類
[00:03:05.000 --> 00:03:08.000]  所以神先和以色列的先祖阿伯蘭納約
[00:03:08.000 --> 00:03:11.000]  應許在將來建立一個國度
[00:03:11.000 --> 00:03:12.000]  以色列的國度
[00:03:12.000 --> 00:03:15.000]  並且賜加納美地給他們為業
[00:03:15.000 --> 00:03:19.000]  更重要的是透過將來的主基督降生
[00:03:19.000 --> 00:03:21.000]  和祂所成就的救贖
[00:03:21.000 --> 00:03:24.000]  來賜福給萬國萬民
[00:03:24.000 --> 00:03:27.000]  可惜自從納約之後
[00:03:27.000 --> 00:03:32.000]  以色列民在歷史裏面不斷重複一個很嚴重的問題
[00:03:32.000 --> 00:03:35.000]  知道是什麼嗎?
[00:03:35.000 --> 00:03:37.000]  是拜偶像
[00:03:37.000 --> 00:03:39.000]  得罪了神
[00:03:39.000 --> 00:03:44.000]  神其中一種的懲罰是透過外邦的君王
[00:03:44.000 --> 00:03:46.000]  去懲罰他的子民
[00:03:46.000 --> 00:03:49.000]  所以在主前
[00:03:49.000 --> 00:03:50.000]  看回年份
[00:03:50.000 --> 00:03:53.000]  在主前九八三十一年
[00:03:53.000 --> 00:03:56.000]  當時因為所羅門王敬拜偶像
[00:03:56.000 --> 00:04:00.000]  所以以色列的聯合王國分裂了
[00:04:00.000 --> 00:04:02.000]  成為南北兩國
[00:04:02.000 --> 00:04:06.000]  分別是南國猶大和北國以色列
[00:04:06.000 --> 00:04:08.000]  如果我們說北國
[00:04:08.000 --> 00:04:10.000]  同樣是拜偶像的問題
[00:04:10.000 --> 00:04:12.000]  神審判臨到
[00:04:12.000 --> 00:04:15.000]  所以在主前七百二十二年
[00:04:15.000 --> 00:04:18.000]  北國被亞述擊敗了
[00:04:18.000 --> 00:04:21.000]  京城、撒瑪利亞淪陷了
[00:04:21.000 --> 00:04:23.000]  北國亡國了
[00:04:23.000 --> 00:04:26.000]  在歷史裏面消失了
[00:04:26.000 --> 00:04:28.000]  南國又如何呢?
[00:04:28.000 --> 00:04:31.000]  同樣又是拜偶像的問題
[00:04:31.000 --> 00:04:36.000]  所以在主前五百八十六年
[00:04:36.000 --> 00:04:38.000]  同樣面對神的審判
[00:04:38.000 --> 00:04:42.000]  他們被巴比倫國擊敗了
[00:04:42.000 --> 00:04:45.000]  京城、耶路撒冷淪陷了
[00:04:45.000 --> 00:04:49.000]  神的子民被擄到巴比倫
[00:04:49.000 --> 00:04:52.000]  不過南國有一線生機
[00:04:52.000 --> 00:04:54.000]  他有機會復國
[00:04:54.000 --> 00:04:59.000]  他們的子民有機會回歸故土
[00:04:59.000 --> 00:05:03.000]  到了主前五百三十九年
[00:05:03.000 --> 00:05:05.000]  波斯國出現了
[00:05:05.000 --> 00:05:09.000]  他們進軍和傾覆了巴比倫國
[00:05:09.000 --> 00:05:15.000]  當時秘魯猶太人被波斯國管治
[00:05:15.000 --> 00:05:19.000]  所以以色列記頭幾章
[00:05:19.000 --> 00:05:26.000]  波斯國第一任君王居魯士
[00:05:26.000 --> 00:05:29.000]  不同的聖經譯本有不同的名字
[00:05:29.000 --> 00:05:31.000]  比如古列或蔡魯士等等
[00:05:31.000 --> 00:05:33.000]  都是同一個人
[00:05:33.000 --> 00:05:34.000]  這個王很特別
[00:05:34.000 --> 00:05:39.000]  他准許猶太子民回歸耶路撒冷
[00:05:39.000 --> 00:05:44.000]  重建聖殿
[00:05:44.000 --> 00:05:47.000]  為什麼呢?
[00:05:47.000 --> 00:05:54.000]  為什麼外邦王可以容許秘魯的以色列人回歸呢?
[00:05:54.000 --> 00:05:57.000]  他們長久拜偶像尼尼神
[00:05:57.000 --> 00:05:59.000]  神為什麼不滅絕他們呢?
[00:05:59.000 --> 00:06:01.000]  好像不改一樣
[00:06:01.000 --> 00:06:04.000]  為什麼仍然保留他們的國土呢?
[00:06:04.000 --> 00:06:06.000]  如果按神的屬性和應許
[00:06:06.000 --> 00:06:09.000]  其中一個很合理的解釋
[00:06:09.000 --> 00:06:12.000]  就是神紀念我剛才所提及的
[00:06:12.000 --> 00:06:14.000]  他和阿伯蘭所納的約
[00:06:14.000 --> 00:06:17.000]  讓以色列民可以回歸耶路撒冷
[00:06:17.000 --> 00:06:22.000]  重建聖殿和殿的根基
[00:06:22.000 --> 00:06:26.000]  當時猶太人第一次回歸耶路撒冷
[00:06:26.000 --> 00:06:29.000]  人數有四萬多人
[00:06:29.000 --> 00:06:33.000]  透過兩位領袖作為帶領
[00:06:33.000 --> 00:06:36.000]  第一位是猶太省長索羅伯伯
[00:06:36.000 --> 00:06:39.000]  第二位是大祭司耶穌雅
[00:06:39.000 --> 00:06:41.000]  帶領這麼多猶太人
[00:06:41.000 --> 00:06:45.000]  萬眾一心回歸重建聖殿
[00:06:45.000 --> 00:06:48.000]  當時重建過程中
[00:06:48.000 --> 00:06:51.000]  周圍輪廓有很多人或敵人
[00:06:51.000 --> 00:06:55.000]  站起來攔阻他們的工程
[00:06:55.000 --> 00:06:58.000]  那麼多敵人很自然會害怕
[00:06:58.000 --> 00:07:00.000]  所以以色列民真的很害怕
[00:07:00.000 --> 00:07:02.000]  害怕到一個地步就是停工
[00:07:02.000 --> 00:07:05.000]  停工不再重建
[00:07:05.000 --> 00:07:08.000]  差不多有十多年
[00:07:08.000 --> 00:07:11.000]  神又出手了
[00:07:11.000 --> 00:07:14.000]  神興起兩位先知
[00:07:14.000 --> 00:07:15.000]  一位是哈蓋
[00:07:15.000 --> 00:07:18.000]  另一位是薩加利亞
[00:07:18.000 --> 00:07:19.000]  鼓勵他們
[00:07:19.000 --> 00:07:24.000]  勸勉他們不要害怕
[00:07:24.000 --> 00:07:29.000]  起來繼續重建的工程
[00:07:29.000 --> 00:07:35.000]  當時由當地的省長或總督
[00:07:35.000 --> 00:07:38.000]  看到他們又回來重建
[00:07:38.000 --> 00:07:39.000]  質問他們
[00:07:39.000 --> 00:07:44.000]  誰批准他們重建聖殿
[00:07:44.000 --> 00:07:47.000]  而總督和他們的同僚
[00:07:47.000 --> 00:07:54.000]  亦向當時波斯第二任王大劉士
[00:07:54.000 --> 00:07:56.000]  我稱他為大理烏
[00:07:56.000 --> 00:08:00.000]  請示他如何處理
[00:08:00.000 --> 00:08:02.000]  這位大劉士王吩咐他們
[00:08:02.000 --> 00:08:04.000]  不如查文獻記錄
[00:08:04.000 --> 00:08:07.000]  看看上任君王居路士
[00:08:07.000 --> 00:08:12.000]  是否真的批准他們回歸重建聖殿
[00:08:12.000 --> 00:08:15.000]  所以來到今天的第六章
[00:08:15.000 --> 00:08:17.000]  就是看看這個大劉士王
[00:08:17.000 --> 00:08:25.000]  他尋查文獻記錄的結果是怎樣的
[00:08:25.000 --> 00:08:27.000]  所以第一段經文是一到五節
[00:08:27.000 --> 00:08:30.000]  神如何介入聖宮裏
[00:08:30.000 --> 00:08:34.000]  這五節我想請大家一同讀出
[00:08:34.000 --> 00:08:36.000]  預備一二三
[00:08:36.000 --> 00:08:40.000]  於是大劉士王降子要尋查
[00:08:40.000 --> 00:08:45.000]  就是在巴比倫藏檔案之處
[00:08:45.000 --> 00:08:50.000]  在馬袋省阿瑪他城的宮內尋得一卷
[00:08:50.000 --> 00:08:52.000]  其中這樣寫著
[00:08:52.000 --> 00:08:53.000]  記錄如下
[00:08:53.000 --> 00:08:55.000]  居路士王懸念
[00:08:55.000 --> 00:08:59.000]  王降子論道在耶路撒冷神的殿
[00:08:59.000 --> 00:09:03.000]  要建造這殿作為獻祭之處
[00:09:03.000 --> 00:09:05.000]  兼顧他的根基
[00:09:05.000 --> 00:09:07.000]  殿高六十爪
[00:09:07.000 --> 00:09:08.000]  寬六十爪
[00:09:08.000 --> 00:09:11.000]  要用三層鑿成的石頭
[00:09:11.000 --> 00:09:12.000]  一層木頭
[00:09:12.000 --> 00:09:15.000]  經費可出於王的府邨
[00:09:15.000 --> 00:09:19.000]  至於神殿的金銀器皿
[00:09:19.000 --> 00:09:23.000]  就是尼泊爾格尼撒從耶路撒冷的殿中
[00:09:23.000 --> 00:09:25.000]  掠取大到巴比倫的
[00:09:25.000 --> 00:09:29.000]  必須桂華帶回耶路撒冷的殿中
[00:09:29.000 --> 00:09:33.000]  國案源處放在神的殿內
[00:09:33.000 --> 00:09:37.000]  現在我們看回第一節
[00:09:37.000 --> 00:09:40.000]  在典籍庫那裡
[00:09:40.000 --> 00:09:45.000]  當時宮廷是要將各類重要的文獻放進去
[00:09:45.000 --> 00:09:48.000]  例如很重要的皇上的聖字
[00:09:48.000 --> 00:09:49.000]  禦令等等
[00:09:49.000 --> 00:09:51.000]  收藏在裡面
[00:09:51.000 --> 00:09:54.000]  第二節提到這裡有一個宮
[00:09:54.000 --> 00:09:57.000]  亞瑪他城的宮
[00:09:57.000 --> 00:10:01.000]  在這個宮裡面找到這個記錄
[00:10:01.000 --> 00:10:05.000]  當時居老侍王
[00:10:05.000 --> 00:10:07.000]  將當時的治理地方
[00:10:07.000 --> 00:10:08.000]  分了幾個宮殿
[00:10:08.000 --> 00:10:10.000]  有三個宮殿
[00:10:10.000 --> 00:10:13.000]  一個是東宮殿
[00:10:13.000 --> 00:10:15.000]  在巴比倫城裡面
[00:10:15.000 --> 00:10:16.000]  第二個是書山城
[00:10:16.000 --> 00:10:18.000]  是一個春宮殿
[00:10:18.000 --> 00:10:20.000]  而剛才我提到的亞瑪他城
[00:10:20.000 --> 00:10:22.000]  是屬於下宮殿
[00:10:22.000 --> 00:10:30.000]  亞瑪他城原先的地方是哪裡呢?
[00:10:30.000 --> 00:10:32.000]  是馬代國的首都
[00:10:32.000 --> 00:10:35.000]  不過之後被波斯國攻陷了
[00:10:35.000 --> 00:10:37.000]  在這個殿裡面
[00:10:37.000 --> 00:10:39.000]  他們找到一份文獻
[00:10:39.000 --> 00:10:40.000]  在第三節
[00:10:40.000 --> 00:10:45.000]  文獻有什麼記錄呢?
[00:10:45.000 --> 00:10:46.000]  紅色字那裡
[00:10:46.000 --> 00:10:50.000]  就是「王降子論道在耶路撒冷神的殿」
[00:10:50.000 --> 00:10:53.000]  「要建造這殿作為憲制之柱」
[00:10:53.000 --> 00:10:55.000]  「兼顧他的根基」
[00:10:55.000 --> 00:10:57.000]  這裡是不是很清楚呢?
[00:10:57.000 --> 00:10:58.000]  文獻找到了
[00:10:58.000 --> 00:11:00.000]  真的清清楚楚地記錄了
[00:11:00.000 --> 00:11:02.000]  居老侍王是批准猶太人
[00:11:02.000 --> 00:11:04.000]  回歸聖城耶路撒冷
[00:11:04.000 --> 00:11:08.000]  重建聖殿和他們的憲制之柱
[00:11:08.000 --> 00:11:10.000]  也都兼顧聖殿的根基
[00:11:10.000 --> 00:11:13.000]  也都很仔細地記錄了
[00:11:13.000 --> 00:11:17.000]  聖殿的尺寸和建築材料等等的資料
[00:11:18.000 --> 00:11:21.000]  所以頂指每一個外邦的君王
[00:11:21.000 --> 00:11:25.000]  居老侍准許幾萬猶太人
[00:11:25.000 --> 00:11:28.000]  回歸故土重建聖殿
[00:11:28.000 --> 00:11:31.000]  恢復他們敬拜憲制的生活
[00:11:31.000 --> 00:11:33.000]  其實對波斯國來說
[00:11:33.000 --> 00:11:35.000]  其實是人才流失的
[00:11:35.000 --> 00:11:39.000]  或者經濟也是很大的損失
[00:11:39.000 --> 00:11:42.000]  是不是這個波斯王居老侍
[00:11:42.000 --> 00:11:47.000]  是信奉以色列的神耶和華呢?
[00:11:48.000 --> 00:11:50.000]  我們先參考
[00:11:50.000 --> 00:11:53.000]  有幾節很重要的經文一定要看一看
[00:11:53.000 --> 00:11:56.000]  就是這本書的第一章頭三節
[00:11:56.000 --> 00:12:00.000]  我們很想請大家一起讀出來
[00:12:00.000 --> 00:12:03.000]  波斯王居老侍元年
[00:12:03.000 --> 00:12:05.000]  耶和華為要應驗
[00:12:05.000 --> 00:12:08.000]  夕夜匿迷的口所說的話
[00:12:08.000 --> 00:12:11.000]  就激發波斯王居老侍的心
[00:12:11.000 --> 00:12:14.000]  使他下詔書通告全國
[00:12:14.000 --> 00:12:17.000]  波斯王居老侍如此說
[00:12:17.000 --> 00:12:19.000]  耶和華天上的神
[00:12:19.000 --> 00:12:22.000]  已將地上萬國賜給我
[00:12:22.000 --> 00:12:25.000]  又委派我在猶大的耶路撒冷
[00:12:25.000 --> 00:12:27.000]  為他建造殿院
[00:12:27.000 --> 00:12:30.000]  你們中間凡作他子民的
[00:12:30.000 --> 00:12:33.000]  可以上猶大的耶路撒冷去
[00:12:33.000 --> 00:12:36.000]  重建耶和華以色列神的殿
[00:12:36.000 --> 00:12:38.000]  他是在耶路撒冷的神
[00:12:38.000 --> 00:12:41.000]  願神與這人同在
[00:12:42.000 --> 00:12:45.000]  有沒有留意第一節
[00:12:45.000 --> 00:12:54.000]  第一節說到神要應驗
[00:12:54.000 --> 00:12:58.000]  應驗先知的後夜匿迷所說的話
[00:12:58.000 --> 00:13:06.000]  神去激發一位外邦居老侍的心
[00:13:06.000 --> 00:13:10.000]  神激發他的心
[00:13:11.000 --> 00:13:15.000]  這句開首的說話就是
[00:13:15.000 --> 00:13:18.000]  神的子民能夠回歸故土
[00:13:18.000 --> 00:13:20.000]  是一個很重要的轉捩點
[00:13:20.000 --> 00:13:23.000]  他們過去因為怪偶像得罪神
[00:13:23.000 --> 00:13:25.000]  弄至各破家亡
[00:13:25.000 --> 00:13:27.000]  被擄到異邦
[00:13:27.000 --> 00:13:30.000]  神對他們施行憐憫、慈愛
[00:13:30.000 --> 00:13:33.000]  神介入在歷史裏面
[00:13:33.000 --> 00:13:36.000]  所以激發這位王准他們回歸故土
[00:13:36.000 --> 00:13:38.000]  重建聖殿
[00:13:38.000 --> 00:13:40.000]  恢復了他們失落了差不多七十年
[00:13:40.000 --> 00:13:42.000]  的敬拜和獻祭生活
[00:13:42.000 --> 00:13:44.000]  相隔了幾代
[00:13:44.000 --> 00:13:46.000]  起碼兩三代
[00:13:46.000 --> 00:13:51.000]  居老侍王當然不是單一信奉耶和華的人
[00:13:51.000 --> 00:13:54.000]  只是他信奉一個多神的信仰
[00:13:54.000 --> 00:13:57.000]  好像中國民間宗教信仰
[00:13:57.000 --> 00:13:59.000]  敬拜多神一樣
[00:13:59.000 --> 00:14:04.000]  他將耶和華當作他們其中一位神子來敬佛
[00:14:04.000 --> 00:14:06.000]  所以他自己
[00:14:06.000 --> 00:14:08.000]  包括第二任君王大劉氏王
[00:14:08.000 --> 00:14:11.000]  對於被擄民族的宗教
[00:14:11.000 --> 00:14:15.000]  採取比較寬容或者懷柔的政策
[00:14:15.000 --> 00:14:17.000]  相信對他們來說
[00:14:17.000 --> 00:14:21.000]  是較為容易去管轄這些外族人
[00:14:21.000 --> 00:14:27.000]  以下介紹居老侍的原處
[00:14:27.000 --> 00:14:31.000]  這是考古學學一個很重要的發現
[00:14:31.000 --> 00:14:34.000]  有差不多二千多年歷史
[00:14:34.000 --> 00:14:38.000]  這個原處其實是泥板造的
[00:14:38.000 --> 00:14:41.000]  現在保存在大英博物館裏面
[00:14:41.000 --> 00:14:44.000]  聖經學者一致認為
[00:14:44.000 --> 00:14:46.000]  它就是剛才我提到居老侍王
[00:14:46.000 --> 00:14:51.000]  讓猶太人重返英許地政策的證據
[00:14:51.000 --> 00:14:54.000]  當中有很重要的歷史記錄
[00:14:54.000 --> 00:14:57.000]  而其中有兩句說話我都回答了
[00:14:57.000 --> 00:15:00.000]  他說「我所掌控所有的居民
[00:15:00.000 --> 00:15:03.000]  使他們回到他們的居住地」
[00:15:03.000 --> 00:15:06.000]  就是當時的王所說的
[00:15:06.000 --> 00:15:08.000]  所以對神的指紋
[00:15:08.000 --> 00:15:10.000]  能夠重返家園
[00:15:10.000 --> 00:15:14.000]  重建聖殿恢復敬拜和獻祭的生活
[00:15:14.000 --> 00:15:16.000]  其實是一件很大的神蹟
[00:15:16.000 --> 00:15:19.000]  如果我們看回剛才的第四節
[00:15:19.000 --> 00:15:24.000]  提到重建工程經費
[00:15:24.000 --> 00:15:29.000]  由王室直接去撥款資助
[00:15:29.000 --> 00:15:35.000]  居老侍王竟然貼錢給他們重建聖殿
[00:15:35.000 --> 00:15:37.000]  是不是覺得很奇怪?
[00:15:37.000 --> 00:15:40.000]  是不是有些非理性?
[00:15:40.000 --> 00:15:43.000]  是不是這個王有病?
[00:15:43.000 --> 00:15:47.000]  唯一一個合理的解釋
[00:15:47.000 --> 00:15:49.000]  就是作者以斯拉
[00:15:49.000 --> 00:15:52.000]  在開首的時候已經說了
[00:15:52.000 --> 00:15:56.000]  就是神激發波斯王居老侍的心
[00:15:58.000 --> 00:16:01.000]  神是首約史前外的神
[00:16:01.000 --> 00:16:03.000]  他是將軍歷史的神
[00:16:03.000 --> 00:16:06.000]  神奇的事還未完
[00:16:06.000 --> 00:16:08.000]  我們看看第二段的經文
[00:16:08.000 --> 00:16:13.000]  題目是「神的掌權」六到十二節
[00:16:13.000 --> 00:16:20.000]  剛才我提及開首的時候
[00:16:20.000 --> 00:16:22.000]  說到背景
[00:16:22.000 --> 00:16:25.000]  有當地的總督質問他們
[00:16:25.000 --> 00:16:29.000]  這班猶太人誰批准你們重建?
[00:16:29.000 --> 00:16:31.000]  記不記得?
[00:16:31.000 --> 00:16:33.000]  就是第六節所說
[00:16:33.000 --> 00:16:40.000]  總督達賴和他的助手和同僚質問他們
[00:16:40.000 --> 00:16:47.000]  因為當時他們只是準備阻止他們重建工程
[00:16:47.000 --> 00:16:51.000]  大劉侍王下令
[00:16:51.000 --> 00:16:52.000]  我們看看第六節尾
[00:16:53.000 --> 00:16:55.000]  叫他們當遠離那裡
[00:16:55.000 --> 00:16:58.000]  第七節
[00:16:58.000 --> 00:17:01.000]  不要攔阻這神殿的工作
[00:17:01.000 --> 00:17:05.000]  第八節更加神奇
[00:17:05.000 --> 00:17:10.000]  他說「我由降旨吩咐你們為建造神的殿
[00:17:10.000 --> 00:17:12.000]  當向猶太人的長老者而行
[00:17:12.000 --> 00:17:14.000]  從王的財產中
[00:17:14.000 --> 00:17:17.000]  由何西所繳納的貢銀
[00:17:17.000 --> 00:17:19.000]  迅速支付這些人
[00:17:19.000 --> 00:17:21.000]  免得工程停頓」
[00:17:21.000 --> 00:17:24.000]  即是王下令快些撥款
[00:17:24.000 --> 00:17:27.000]  提供他們經費去重建這個殿
[00:17:27.000 --> 00:17:30.000]  還有
[00:17:30.000 --> 00:17:32.000]  他又指出
[00:17:32.000 --> 00:17:36.000]  這個王又很熟悉他們以色列文的敬拜方式
[00:17:36.000 --> 00:17:43.000]  又指出他們繁祭需要一些什麼的祭物
[00:17:43.000 --> 00:17:46.000]  牛、羊、物質等等
[00:17:49.000 --> 00:17:51.000]  他吩咐隨從
[00:17:51.000 --> 00:17:54.000]  每天供應給他們不得有誤
[00:17:54.000 --> 00:17:56.000]  第九節尾
[00:17:56.000 --> 00:17:59.000]  好了,去到第十節
[00:17:59.000 --> 00:18:01.000]  「好叫他們獻輕香的祭
[00:18:01.000 --> 00:18:03.000]  及天上的神
[00:18:03.000 --> 00:18:07.000]  又為王和王眾志的壽命祈禱」
[00:18:07.000 --> 00:18:13.000]  他又會請他們為自己的壽命
[00:18:13.000 --> 00:18:17.000]  為王的兒女的壽命去代禱
[00:18:17.000 --> 00:18:23.000]  很明顯反映他的多神信仰
[00:18:23.000 --> 00:18:26.000]  祈求不同的神志為這個家庭祝福
[00:18:26.000 --> 00:18:29.000]  好了,去到十一節和十二節
[00:18:29.000 --> 00:18:32.000]  這裡王再降旨表明
[00:18:32.000 --> 00:18:34.000]  如果誰違反王命
[00:18:34.000 --> 00:18:36.000]  就會面對刑罰
[00:18:36.000 --> 00:18:39.000]  這個刑罰也頗可怕
[00:18:39.000 --> 00:18:41.000]  大家可以留意一下
[00:18:41.000 --> 00:18:46.000]  刑罰是拆去為令者
[00:18:46.000 --> 00:18:50.000]  他們屋內的主要樑木
[00:18:50.000 --> 00:18:53.000]  房屋就會倒塌
[00:18:53.000 --> 00:18:56.000]  等同於抄家
[00:18:56.000 --> 00:18:58.000]  不單止是這樣
[00:18:58.000 --> 00:19:00.000]  還要加上一個很殘忍的刑罰
[00:19:00.000 --> 00:19:03.000]  樑木要豎起在地上
[00:19:03.000 --> 00:19:06.000]  而另一端削尖了木
[00:19:06.000 --> 00:19:08.000]  要他做甚麼?
[00:19:08.000 --> 00:19:13.000]  是把違反命令的人放在上面
[00:19:14.000 --> 00:19:16.000]  是一個很殘忍的刑罰
[00:19:16.000 --> 00:19:20.000]  要公開示眾而示警戒
[00:19:20.000 --> 00:19:25.000]  據聞後來羅馬帝國是參考這個刑罰
[00:19:25.000 --> 00:19:28.000]  而發展出後來的刑罰
[00:19:28.000 --> 00:19:29.000]  就是十字架
[00:19:29.000 --> 00:19:33.000]  用來對付重犯或死囚
[00:19:33.000 --> 00:19:37.000]  我們看十二節中間
[00:19:37.000 --> 00:19:40.000]  大劉氏王更加呼喊
[00:19:40.000 --> 00:19:43.000]  「願那立他名在那裡的神
[00:19:43.000 --> 00:19:45.000]  將他們滅絕」
[00:19:45.000 --> 00:19:48.000]  他叫以色列人的神
[00:19:48.000 --> 00:19:50.000]  去懲罰那些不聽命令的人
[00:19:50.000 --> 00:19:54.000]  攔阻那些攻城的人
[00:19:54.000 --> 00:19:55.000]  要將他們滅絕
[00:19:55.000 --> 00:20:00.000]  這段經文正正是見證到
[00:20:00.000 --> 00:20:03.000]  神如何介入歷史
[00:20:03.000 --> 00:20:06.000]  如何掌權
[00:20:06.000 --> 00:20:10.000]  而歷史的事件發展
[00:20:10.000 --> 00:20:14.000]  是按著他的心意來成就
[00:20:14.000 --> 00:20:19.000]  我在上一季教主學
[00:20:19.000 --> 00:20:22.000]  負責教這本書「以色列記」
[00:20:22.000 --> 00:20:25.000]  當我預備到第六章的時候
[00:20:25.000 --> 00:20:30.000]  我就見到神很奇妙的大能
[00:20:30.000 --> 00:20:32.000]  他介入了歷史裡
[00:20:32.000 --> 00:20:36.000]  他是使用一位外邦的君王
[00:20:36.000 --> 00:20:38.000]  去祝福他自己的子民
[00:20:39.000 --> 00:20:42.000]  歷史的進程是按著他的旨意去發展
[00:20:42.000 --> 00:20:46.000]  我又見到他對屬於他的子民
[00:20:46.000 --> 00:20:48.000]  是不離不棄的愛
[00:20:48.000 --> 00:20:53.000]  所以我心裡當時覺得很震撼
[00:20:53.000 --> 00:20:55.000]  整件事件和覺得很感動
[00:20:55.000 --> 00:20:57.000]  整個回歸事件
[00:20:57.000 --> 00:21:00.000]  確實是一件很奇妙的神蹟
[00:21:00.000 --> 00:21:05.000]  神能夠化腐朽為神奇的神
[00:21:05.000 --> 00:21:07.000]  也令我反思
[00:21:08.000 --> 00:21:10.000]  今天當我們面對這個世界亂局
[00:21:10.000 --> 00:21:12.000]  沒有最亂
[00:21:12.000 --> 00:21:14.000]  只有更加亂
[00:21:14.000 --> 00:21:16.000]  無論天災人禍
[00:21:16.000 --> 00:21:18.000]  或者四處是非黑白 瘋了
[00:21:18.000 --> 00:21:22.000]  不少地方領袖濫用個人的權力
[00:21:22.000 --> 00:21:25.000]  不公義的事發生
[00:21:25.000 --> 00:21:27.000]  去對待自己人 對待外人
[00:21:27.000 --> 00:21:30.000]  甚至發動一些戰爭
[00:21:30.000 --> 00:21:32.000]  去傷害很多無辜的市民
[00:21:32.000 --> 00:21:35.000]  我就更加感到很無助
[00:21:35.000 --> 00:21:36.000]  也感到很難過
[00:21:37.000 --> 00:21:38.000]  可以做些什麼呢?
[00:21:38.000 --> 00:21:40.000]  就是向神祈禱
[00:21:40.000 --> 00:21:44.000]  求主去幫助很多無辜的人
[00:21:44.000 --> 00:21:49.000]  當我想到神是掌管歷史的時候
[00:21:49.000 --> 00:21:51.000]  祂是公義的神的時候
[00:21:51.000 --> 00:21:54.000]  所以祂一定不會遺忘那些
[00:21:54.000 --> 00:21:56.000]  只是受苦 正在受迫害的人
[00:21:56.000 --> 00:22:00.000]  我深信神必定在合適的時間
[00:22:00.000 --> 00:22:04.000]  對惡人去彰顯祂公義的審判
[00:22:05.000 --> 00:22:07.000]  所以有兩處經文想和大家讀一讀
[00:22:07.000 --> 00:22:10.000]  一處是詩篇93篇第13節
[00:22:10.000 --> 00:22:11.000]  我們一起讀吧
[00:22:11.000 --> 00:22:13.000]  因為祂來了
[00:22:13.000 --> 00:22:15.000]  祂來要審判全地
[00:22:15.000 --> 00:22:18.000]  祂要按公義審判世界
