
[00:00:00.000 --> 00:00:04.000]  今天我們會繼續在中堂的講道系列
[00:01:51.000 --> 00:01:54.000]  愛是基督教會一個很重要的標記
[00:01:54.000 --> 00:01:56.000]  我不知道你相不相信
[00:01:56.000 --> 00:01:59.000]  但是不少離開教會的肢體
[00:01:59.000 --> 00:02:02.000]  大部分不是因為教會的信仰
[00:02:02.000 --> 00:02:04.000]  或者教義不認同
[00:02:04.000 --> 00:02:05.000]  你想想
[00:02:05.000 --> 00:02:07.000]  或者你可能認識的一些弟兄姐妹
[00:02:07.000 --> 00:02:09.000]  為什麼他們離開了教會呢
[00:02:09.000 --> 00:02:13.000]  大部分是因為他們經歷不到神的愛
[00:02:13.000 --> 00:02:15.000]  或者他們可能在教會裡面
[00:02:15.000 --> 00:02:16.000]  受傷害
[00:02:16.000 --> 00:02:18.000]  失望
[00:02:18.000 --> 00:02:19.000]  沒有被關心
[00:02:19.000 --> 00:02:22.000]  沒有被接納而離開
[00:02:22.000 --> 00:02:24.000]  所以為什麼彼此相愛
[00:02:24.000 --> 00:02:25.000]  我們知道
[00:02:25.000 --> 00:02:30.000]  但是確實在教會裡面這麼難去實踐呢
[00:02:30.000 --> 00:02:33.000]  一段很熟悉的經文
[00:02:33.000 --> 00:02:36.000]  約翰一書四章十九
[00:02:36.000 --> 00:02:37.000]  幫我翻出來
[00:02:37.000 --> 00:02:39.000]  我們愛
[00:02:39.000 --> 00:02:41.000]  因為神先愛我們
[00:02:41.000 --> 00:02:43.000]  又是很熟悉的
[00:02:43.000 --> 00:02:44.000]  很多婚禮
[00:02:44.000 --> 00:02:46.000]  如果你想十八樓禮堂
[00:02:46.000 --> 00:02:48.000]  除了擺那對新人的相
[00:02:48.000 --> 00:02:50.000]  多數都會擺這段經文
[00:02:50.000 --> 00:02:53.000]  我們愛因為神先愛我們
[00:02:53.000 --> 00:02:55.000]  但是為什麼你有沒有發現
[00:02:55.000 --> 00:02:58.000]  就算婚禮在教堂裡舉行
[00:02:58.000 --> 00:03:00.000]  就算在主的裡面
[00:03:00.000 --> 00:03:01.000]  我們結下婚盟
[00:03:01.000 --> 00:03:04.000]  不少夫妻經過歲月之後
[00:03:04.000 --> 00:03:07.000]  都沒有能力繼續彼此相愛
[00:03:07.000 --> 00:03:09.000]  好像麥勞仁一樣
[00:03:09.000 --> 00:03:13.000]  你再看看團契裡面的弟兄姐妹
[00:03:13.000 --> 00:03:15.000]  或者你會想想
[00:03:15.000 --> 00:03:17.000]  為什麼經歷了疫情
[00:03:17.000 --> 00:03:18.000]  或者社會轉變之後
[00:03:18.000 --> 00:03:21.000]  我不知道你有沒有這種感覺
[00:03:21.000 --> 00:03:22.000]  就算復常了
[00:03:22.000 --> 00:03:24.000]  我們都好像這麼近
[00:03:24.000 --> 00:03:26.000]  那麼遠
[00:03:26.000 --> 00:03:28.000]  是的,我們都坐在一起了
[00:03:28.000 --> 00:03:30.000]  但是要彼此相愛
[00:03:30.000 --> 00:03:32.000]  原來不是想像中那麼容易
[00:03:32.000 --> 00:03:35.000]  特別我想在那個淑齡關係上
[00:03:35.000 --> 00:03:38.000]  我們好像很難盡心的分享
[00:03:38.000 --> 00:03:41.000]  彼此相愛好像在知識的層面
[00:03:41.000 --> 00:03:44.000]  只是停留在那裡
[00:03:44.000 --> 00:03:46.000]  今天我們可能都是活在一個
[00:03:46.000 --> 00:03:48.000]  可能我們都是高舉愛
[00:03:48.000 --> 00:03:53.000]  但是沒有真正去實踐彼此相愛的世界
[00:03:53.000 --> 00:03:55.000]  昔日的德國神學家潘福華
[00:03:55.000 --> 00:03:58.000]  同樣活在一個這樣的環境
[00:03:58.000 --> 00:04:02.000]  當時他身處於納粹德國的統治之下
[00:04:02.000 --> 00:04:05.000]  彼此相愛在戰火連連的社會來說
[00:04:05.000 --> 00:04:07.000]  是遙不可及
[00:04:07.000 --> 00:04:09.000]  潘福華在他其中一本著作
[00:04:09.000 --> 00:04:10.000]  《團契生活》
[00:04:10.000 --> 00:04:12.000]  有沒有人看過
[00:04:12.000 --> 00:04:14.000]  沒有的話不妨上去圖書館借一下
[00:04:14.000 --> 00:04:15.000]  是一本很好的書
[00:04:15.000 --> 00:04:19.000]  這本書總結了他在1933年
[00:04:19.000 --> 00:04:23.000]  在德國一個叫做分根雅的小村落
[00:04:23.000 --> 00:04:26.000]  他開辦了一個小小的地下神學院
[00:04:26.000 --> 00:04:29.000]  和一群年輕的神學生一同生活
[00:04:29.000 --> 00:04:32.000]  好像剛才那張照片裡面所看到
[00:04:32.000 --> 00:04:33.000]  他們一起禱告
[00:04:33.000 --> 00:04:35.000]  他們一起分享
[00:04:35.000 --> 00:04:36.000]  他們一起學習
[00:04:36.000 --> 00:04:38.000]  真實地去實踐
[00:04:38.000 --> 00:04:41.000]  何為團契生活
[00:04:41.000 --> 00:04:43.000]  什麼叫團契生活呢
[00:04:43.000 --> 00:04:45.000]  重點是在基督的裡面
[00:04:45.000 --> 00:04:47.000]  因為唯有在基督的裡面
[00:04:47.000 --> 00:04:50.000]  我們才能夠稱得上團契生活
[00:04:50.000 --> 00:04:51.000]  而唯有在基督的裡面
[00:04:51.000 --> 00:04:53.000]  弟兄姊妹才能夠彼此相熟
[00:04:53.000 --> 00:04:55.000]  彼此接納
[00:04:55.000 --> 00:04:56.000]  彼此相愛
[00:04:56.000 --> 00:04:58.000]  他在書裡面有這樣分享
[00:04:58.000 --> 00:04:59.000]  他說
[00:04:59.000 --> 00:05:02.000]  所以在基督之死和末日這段期間
[00:05:02.000 --> 00:05:05.000]  信徒得以一起生活在有形的團契當中
[00:05:05.000 --> 00:05:08.000]  乃只是出於恩典
[00:05:08.000 --> 00:05:10.000]  如先常道末後之事罷了
[00:05:10.000 --> 00:05:14.000]  教會在這個世界上得以有形有體地分享
[00:05:14.000 --> 00:05:16.000]  上帝的道和聖禮
[00:05:16.000 --> 00:05:19.000]  正是出於上帝的恩典
[00:05:19.000 --> 00:05:20.000]  對於潘福華來說
[00:05:20.000 --> 00:05:22.000]  在那時候能夠有團契
[00:05:22.000 --> 00:05:23.000]  不是必然的
[00:05:23.000 --> 00:05:24.000]  能夠聚在一起
[00:05:24.000 --> 00:05:25.000]  能夠分享不是必然
[00:05:25.000 --> 00:05:28.000]  他說的是神的恩典
[00:05:28.000 --> 00:05:30.000]  然後他就說
[00:05:30.000 --> 00:05:33.000]  其實不是所有的信徒都能夠賞到這個福氣的
[00:05:33.000 --> 00:05:35.000]  例如坐牢那些
[00:05:35.000 --> 00:05:36.000]  有病的那些
[00:05:36.000 --> 00:05:38.000]  分散在外的一些孤獨者
[00:05:38.000 --> 00:05:40.000]  或者在外邦人當中
[00:05:40.000 --> 00:05:42.000]  傳皆美信息的人
[00:05:42.000 --> 00:05:44.000]  都得獨自生活
[00:05:44.000 --> 00:05:47.000]  他們既然賞不到這種有形的福氣
[00:05:47.000 --> 00:05:51.000]  便在信仰中更加渴望追求
[00:05:51.000 --> 00:05:52.000]  潘福華就說到
[00:05:52.000 --> 00:05:54.000]  有很多人原來是想有團契生活
[00:05:54.000 --> 00:05:55.000]  但都沒有
[00:05:55.000 --> 00:05:56.000]  可能他是坐牢的
[00:05:56.000 --> 00:05:57.000]  他是病了
[00:05:57.000 --> 00:05:59.000]  可能只是自己在家裡
[00:05:59.000 --> 00:06:03.000]  所以這些人他們真的很渴想有團契生活
[00:06:03.000 --> 00:06:05.000]  而什麼叫團契生活呢
[00:06:05.000 --> 00:06:08.000]  他說因此主的門徒
[00:06:08.000 --> 00:06:10.000]  啟示錄的作者約翰
[00:06:10.000 --> 00:06:15.000]  當他在拔摩島上過著放逐和孤寂的生活的時候
[00:06:15.000 --> 00:06:17.000]  便在靈裡的主日和他的教會
[00:06:17.000 --> 00:06:20.000]  共守天上的禮拜
[00:06:20.000 --> 00:06:23.000]  他說到今天我們《約翰一書》的作者約翰
[00:06:23.000 --> 00:06:24.000]  你想想
[00:06:24.000 --> 00:06:26.000]  約翰年老的日子
[00:06:26.000 --> 00:06:27.000]  在拔摩島的時候
[00:06:27.000 --> 00:06:29.000]  就是經歷這份孤單
[00:06:29.000 --> 00:06:31.000]  這份孤寂
[00:06:31.000 --> 00:06:33.000]  但是他也很渴望
[00:06:33.000 --> 00:06:37.000]  在靈裡能夠和其他弟兄姐妹一起去經歷
[00:06:37.000 --> 00:06:39.000]  所以今天就好像潘福華所說的
[00:06:39.000 --> 00:06:41.000]  能夠有團契生活
[00:06:41.000 --> 00:06:43.000]  能夠彼此相愛
[00:06:43.000 --> 00:06:44.000]  不是必然的
[00:06:44.000 --> 00:06:45.000]  你想想
[00:06:45.000 --> 00:06:47.000]  使徒約翰
[00:06:47.000 --> 00:06:49.000]  那時候是什麼情況呢
[00:06:49.000 --> 00:06:51.000]  《約翰書信》我們今天看的
[00:06:51.000 --> 00:06:54.000]  《約翰一書》就是約翰經歷老年
[00:06:54.000 --> 00:06:55.000]  有解經家說到
[00:06:55.000 --> 00:06:57.000]  大約是主後80至100年
[00:06:57.000 --> 00:06:58.000]  即是什麼呢
[00:06:58.000 --> 00:07:00.000]  老約翰他見證著
[00:07:00.000 --> 00:07:05.000]  一個又一個昔日和他同行的門徒
[00:07:05.000 --> 00:07:07.000]  彼得、雅各
[00:07:07.000 --> 00:07:12.000]  所有一個一個在主裡面的同伴、戰友
[00:07:12.000 --> 00:07:14.000]  一個一個的殉道
[00:07:14.000 --> 00:07:16.000]  只剩下約翰他自己
[00:07:16.000 --> 00:07:19.000]  教會面對羅馬政權的迫害越來越大
[00:07:19.000 --> 00:07:23.000]  異端和錯謬的思想充斥在教會這個時間
[00:07:23.000 --> 00:07:25.000]  就在內憂外患的情況下
[00:07:25.000 --> 00:07:28.000]  約翰他堅信主耶穌基督的命令
[00:07:28.000 --> 00:07:33.000]  愛神和愛人是不能夠分割的
[00:07:33.000 --> 00:07:36.000]  所以約翰就在《約翰一書》第五章
[00:07:36.000 --> 00:07:37.000]  我們稍後會看的經文
[00:07:37.000 --> 00:07:40.000]  就將在愛這個層面
[00:07:40.000 --> 00:07:44.000]  然後再進深提升到一個
[00:07:44.000 --> 00:07:47.000]  另外一個層面就是信
[00:07:47.000 --> 00:07:49.000]  愛和信是不能夠分割的
[00:07:49.000 --> 00:07:53.000]  而信心就是今天我們看的第五章
[00:07:53.000 --> 00:07:54.000]  一開始的主題
[00:07:54.000 --> 00:07:55.000]  所以就讓我們今天
[00:07:55.000 --> 00:07:56.000]  在這個早晨
[00:07:56.000 --> 00:07:57.000]  我們一起去反思
[00:07:57.000 --> 00:07:58.000]  信心
[00:07:58.000 --> 00:08:00.000]  亦都是今天我們的講題
[00:08:00.000 --> 00:08:02.000]  「騰訊得勝的人生」
[00:08:02.000 --> 00:08:04.000]  讓我們一起去祈禱吧
[00:08:04.000 --> 00:08:07.000]  七天會上帝
[00:08:07.000 --> 00:08:10.000]  今天我們都活在一個高舉愛
[00:08:10.000 --> 00:08:13.000]  但是很難實踐愛的世界
[00:08:13.000 --> 00:08:17.000]  戰亂周圍都有
[00:08:17.000 --> 00:08:23.000]  紛爭常常在我們生活當中出現
[00:08:23.000 --> 00:08:26.000]  孤寂成為了我們今天現代人
[00:08:26.000 --> 00:08:29.000]  一個常常經歷的狀態
[00:08:29.000 --> 00:08:30.000]  但主人你幫助我們
[00:08:30.000 --> 00:08:34.000]  昔日約翰他都經歷那種孤單
[00:08:34.000 --> 00:08:37.000]  但是他帶我們看回愛
[00:08:37.000 --> 00:08:39.000]  而進深的他帶我們看回信
[00:08:39.000 --> 00:08:41.000]  今天你幫助我們
[00:08:41.000 --> 00:08:43.000]  在信謀愛當中
[00:08:43.000 --> 00:08:46.000]  重新去經歷從神而來這份恩典
[00:08:46.000 --> 00:08:47.000]  這份憐憫
[00:08:47.000 --> 00:08:50.000]  藉著你的聖道開我們的眼
[00:08:50.000 --> 00:08:51.000]  讓我們的知識
[00:08:51.000 --> 00:08:53.000]  不只是停留在腦袋
[00:08:53.000 --> 00:08:55.000]  而是能夠在我們生命當中活出來
[00:08:55.000 --> 00:08:57.000]  聽我們的禱告
[00:08:57.000 --> 00:08:59.000]  奉主耶穌基督的聖名祈求
[00:08:59.000 --> 00:09:00.000]  阿們
[00:09:00.000 --> 00:09:02.000]  我們一開始的時候
[00:09:02.000 --> 00:09:04.000]  我們重讀今天的經文
[00:09:04.000 --> 00:09:07.000]  是楊一書五章一至二節
[00:09:07.000 --> 00:09:08.000]  準備一二三
[00:09:08.000 --> 00:09:11.000]  凡信耶穌是基督的
[00:09:11.000 --> 00:09:13.000]  都是從神生的
[00:09:13.000 --> 00:09:16.000]  凡愛生他之神的
[00:09:16.000 --> 00:09:19.000]  也必愛從神生的
[00:09:19.000 --> 00:09:23.000]  我們愛神又實行他的命令
[00:09:23.000 --> 00:09:27.000]  由此就知道我們愛神的兒女了
[00:09:27.000 --> 00:09:28.000]  沒錯了
[00:09:28.000 --> 00:09:29.000]  好像先頭所說
[00:09:29.000 --> 00:09:33.000]  約翰就是由愛提升到信
[00:09:33.000 --> 00:09:39.000]  約翰帶出每一個信徒都非常重要的一個題目
[00:09:39.000 --> 00:09:41.000]  他在五章一節那裡說
[00:09:41.000 --> 00:09:45.000]  凡信耶穌是基督的
[00:09:45.000 --> 00:09:46.000]  我想問一下
[00:09:46.000 --> 00:09:47.000]  你也要認真地回答
[00:09:47.000 --> 00:09:48.000]  弟兄姊妹
[00:09:48.000 --> 00:09:51.000]  今天你信耶穌是基督嗎
[00:09:51.000 --> 00:09:53.000]  如果你信的話請你舉手
[00:09:53.000 --> 00:09:55.000]  OK
[00:09:55.000 --> 00:09:57.000]  這件事很重要的
[00:09:57.000 --> 00:10:01.000]  你這個舉手是代表你相信耶穌是基督
[00:10:01.000 --> 00:10:02.000]  是尼塞亞
[00:10:02.000 --> 00:10:04.000]  是獨一的主
[00:10:04.000 --> 00:10:08.000]  這個認信其實對我們每一個基督徒來說是很重要的
[00:10:08.000 --> 00:10:10.000]  我們一切
[00:10:10.000 --> 00:10:13.000]  可以說信仰的根基就是由你先頭的舉手
[00:10:13.000 --> 00:10:16.000]  你相信耶穌是基督
[00:10:16.000 --> 00:10:18.000]  而約翰就帶出
[00:10:18.000 --> 00:10:20.000]  信耶穌是基督的
[00:10:20.000 --> 00:10:22.000]  都是從神生的
[00:10:22.000 --> 00:10:23.000]  什麼意思呢
[00:10:23.000 --> 00:10:25.000]  你今天舉了手
[00:10:25.000 --> 00:10:26.000]  你是從神生的
[00:10:26.000 --> 00:10:28.000]  就是你是神的兒女
[00:10:28.000 --> 00:10:31.000]  所以既然你是相信耶穌是基督
[00:10:31.000 --> 00:10:34.000]  有誰知道自己是神的兒女又舉手
[00:10:34.000 --> 00:10:36.000]  很正常
[00:10:36.000 --> 00:10:39.000]  所以如果你是信耶穌是基督的
[00:10:39.000 --> 00:10:40.000]  你會說我是不是神的兒女呢
[00:10:40.000 --> 00:10:41.000]  那你要想一下
[00:10:41.000 --> 00:10:43.000]  是呀你是神的兒女
[00:10:43.000 --> 00:10:45.000]  因為這裡就是約翰所說的
[00:10:45.000 --> 00:10:47.000]  凡信耶穌是基督的
[00:10:47.000 --> 00:10:49.000]  都是神生的兒女
[00:10:49.000 --> 00:10:51.000]  然後他就
[00:10:51.000 --> 00:10:53.000]  其實我們如果看回約翰
[00:10:53.000 --> 00:10:54.000]  他經常都說過
[00:10:54.000 --> 00:10:56.000]  約翰福音一章十二節
[00:10:56.000 --> 00:10:57.000]  我們很多時候
[00:10:57.000 --> 00:10:59.000]  三福或者栽培都有經常
[00:10:59.000 --> 00:11:00.000]  我們一起讀好不好
[00:11:00.000 --> 00:11:02.000]  凡接納他的
[00:11:02.000 --> 00:11:05.000]  就是信他名的人
[00:11:05.000 --> 00:11:07.000]  他就是他們權柄
[00:11:07.000 --> 00:11:09.000]  作神的兒女
[00:11:09.000 --> 00:11:11.000]  約翰也是在約翰福音有說
[00:11:11.000 --> 00:11:13.000]  其實約翰一書說的東西
[00:11:13.000 --> 00:11:14.000]  不複雜的
[00:11:14.000 --> 00:11:16.000]  但有時最簡單的東西
[00:11:16.000 --> 00:11:17.000]  是最難明白的
[00:11:17.000 --> 00:11:18.000]  你來來去去都會見他愛
[00:11:18.000 --> 00:11:19.000]  我有愛神
[00:11:19.000 --> 00:11:20.000]  有神愛我
[00:11:20.000 --> 00:11:22.000]  我也是他兒女
[00:11:22.000 --> 00:11:24.000]  但其實有個邏輯的
[00:11:24.000 --> 00:11:25.000]  凡接納他的
[00:11:25.000 --> 00:11:27.000]  就是信他名的人
[00:11:27.000 --> 00:11:28.000]  他就是他們權柄
[00:11:28.000 --> 00:11:30.000]  作神的兒女
[00:11:30.000 --> 00:11:31.000]  所以兩樣
[00:11:31.000 --> 00:11:34.000]  約翰福音或者約翰一書說的都是
[00:11:34.000 --> 00:11:35.000]  你信耶穌
[00:11:35.000 --> 00:11:37.000]  你就是神的兒女
[00:11:37.000 --> 00:11:38.000]  ok
[00:11:38.000 --> 00:11:39.000]  get到了嗎
[00:11:39.000 --> 00:11:41.000]  逐層來
[00:11:41.000 --> 00:11:42.000]  一切信主的人就是
[00:11:42.000 --> 00:11:43.000]  作神的兒女
[00:11:43.000 --> 00:11:45.000]  是有關係的
[00:11:45.000 --> 00:11:46.000]  是一家人的
[00:11:46.000 --> 00:11:47.000]  所以我們先頭說
[00:11:47.000 --> 00:11:48.000]  我們愛
[00:11:48.000 --> 00:11:50.000]  因為神先愛我們
[00:11:50.000 --> 00:11:51.000]  神愛我們
[00:11:51.000 --> 00:11:52.000]  我們作為神的兒女
[00:11:52.000 --> 00:11:54.000]  那你自然就很容易
[00:11:54.000 --> 00:11:56.000]  以愛去回應
[00:11:56.000 --> 00:11:58.000]  所以因著這份信
[00:11:58.000 --> 00:11:59.000]  是信
[00:11:59.000 --> 00:12:01.000]  是信耶穌基督
[00:12:01.000 --> 00:12:03.000]  是我們獨一的救主
[00:12:03.000 --> 00:12:05.000]  你就能夠愛了
[00:12:05.000 --> 00:12:08.000]  這個就是跟著他說那句
[00:12:08.000 --> 00:12:10.000]  我們信耶穌是基督
[00:12:10.000 --> 00:12:12.000]  都是從神生的
[00:12:12.000 --> 00:12:13.000]  即是我是他的兒女
[00:12:13.000 --> 00:12:14.000]  跟著就是
[00:12:14.000 --> 00:12:17.000]  凡愛生他之神的
[00:12:17.000 --> 00:12:20.000]  也必愛從神生的
[00:12:20.000 --> 00:12:22.000]  開始你不太明白了
[00:12:22.000 --> 00:12:23.000]  因為他來來去去
[00:12:23.000 --> 00:12:24.000]  又是說那些東西
[00:12:24.000 --> 00:12:28.000]  什麼是凡愛生他之神的
[00:12:28.000 --> 00:12:29.000]  其實這裡就是說
[00:12:29.000 --> 00:12:31.000]  凡是愛神
[00:12:31.000 --> 00:12:35.000]  也都愛神生的什麼
[00:12:35.000 --> 00:12:36.000]  兒女
[00:12:36.000 --> 00:12:37.000]  你們真的這麼厲害
[00:12:37.000 --> 00:12:40.000]  我想了很久都想不明白
[00:12:40.000 --> 00:12:42.000]  所以這句話其實就是說
[00:12:42.000 --> 00:12:44.000]  你信耶穌是基督
[00:12:44.000 --> 00:12:46.000]  那你就是神的兒女
[00:12:46.000 --> 00:12:48.000]  你既然愛父
[00:12:48.000 --> 00:12:49.000]  神是我們的父
[00:12:49.000 --> 00:12:52.000]  那你怎麼會不愛他的兒女呢
[00:12:52.000 --> 00:12:53.000]  是不是
[00:12:53.000 --> 00:12:54.000]  你愛一個爸爸
[00:12:54.000 --> 00:12:55.000]  你就愛兒女
[00:12:55.000 --> 00:12:56.000]  因為我們有關係
[00:12:56.000 --> 00:12:57.000]  是一家人的
[00:12:57.000 --> 00:12:59.000]  其實這裡就是說
[00:12:59.000 --> 00:13:01.000]  為什麼你要彼此相愛
[00:13:01.000 --> 00:13:03.000]  如果你不能彼此相愛
[00:13:03.000 --> 00:13:04.000]  即是你推上去
[00:13:04.000 --> 00:13:05.000]  其實你是不是真的
[00:13:05.000 --> 00:13:06.000]  信耶穌是基督呢
[00:13:06.000 --> 00:13:07.000]  你是不是真的信
[00:13:07.000 --> 00:13:09.000]  你自己的神的兒女呢
[00:13:09.000 --> 00:13:10.000]  當你想起
[00:13:10.000 --> 00:13:12.000]  由那個信仰最核心的根基
[00:13:12.000 --> 00:13:14.000]  慢慢一直下去的時候
[00:13:14.000 --> 00:13:15.000]  你就發覺
[00:13:15.000 --> 00:13:16.000]  其實原來很自然的
[00:13:16.000 --> 00:13:18.000]  既然我們是從神生的兒女
[00:13:18.000 --> 00:13:20.000]  我們就愛從神生
[00:13:20.000 --> 00:13:22.000]  其他的弟兄姊妹
[00:13:22.000 --> 00:13:24.000]  一切主內弟兄姊妹
[00:13:24.000 --> 00:13:25.000]  我們都愛
[00:13:25.000 --> 00:13:27.000]  原文這裡有連接詞的
[00:13:27.000 --> 00:13:28.000]  就是將愛神
[00:13:28.000 --> 00:13:30.000]  和愛從神生的連結起來
[00:13:30.000 --> 00:13:31.000]  就是說
[00:13:31.000 --> 00:13:33.000]  你不可以說我愛神
[00:13:33.000 --> 00:13:36.000]  但是我不是愛神所生的
[00:13:36.000 --> 00:13:38.000]  我愛神
[00:13:38.000 --> 00:13:41.000]  聽起來好像不太合邏輯
[00:13:41.000 --> 00:13:43.000]  我現在說個例子你就知道了
[00:13:43.000 --> 00:13:45.000]  今天其實在教會裡面
[00:13:45.000 --> 00:13:47.000]  有很多弟兄姊妹
[00:13:47.000 --> 00:13:48.000]  你不用舉手
[00:13:48.000 --> 00:13:49.000]  如果你覺得你是的
[00:13:49.000 --> 00:13:51.000]  或者你覺得某人是的
[00:13:51.000 --> 00:13:53.000]  可能你自己想吧
[00:13:53.000 --> 00:13:54.000]  我們經常都會說
[00:13:54.000 --> 00:13:55.000]  我信耶穌是基督
[00:13:55.000 --> 00:13:57.000]  但是我不愛教會
[00:13:57.000 --> 00:13:59.000]  有些人是這樣說的
[00:13:59.000 --> 00:14:00.000]  我信耶穌
[00:14:00.000 --> 00:14:01.000]  但是我不愛教會
[00:14:01.000 --> 00:14:02.000]  或者
[00:14:02.000 --> 00:14:03.000]  我愛主耶穌
[00:14:03.000 --> 00:14:05.000]  但是我不愛主內弟兄姊妹
[00:14:05.000 --> 00:14:06.000]  因為他們不可愛
[00:14:06.000 --> 00:14:07.000]  他們傷害我
[00:14:07.000 --> 00:14:09.000]  這個多一點聽
[00:14:09.000 --> 00:14:10.000]  我信耶穌
[00:14:10.000 --> 00:14:11.000]  但是我不愛弟兄姊妹
[00:14:11.000 --> 00:14:12.000]  因為他們傷害我
[00:14:12.000 --> 00:14:15.000]  所以我只是回來崇拜
[00:14:15.000 --> 00:14:17.000]  我不回去斷契
[00:14:17.000 --> 00:14:19.000]  有些人會這樣說的
[00:14:19.000 --> 00:14:20.000]  又或者
[00:14:20.000 --> 00:14:21.000]  神愛我
[00:14:21.000 --> 00:14:22.000]  我也愛神
[00:14:22.000 --> 00:14:24.000]  但是我沒有力
[00:14:24.000 --> 00:14:25.000]  愛主內的肢體
[00:14:25.000 --> 00:14:27.000]  又多一點了
[00:14:27.000 --> 00:14:29.000]  你發覺這些其實
[00:14:29.000 --> 00:14:30.000]  我們頭腦上是知道的
[00:14:30.000 --> 00:14:32.000]  我信耶穌基督
[00:14:32.000 --> 00:14:34.000]  我是神的兒女
[00:14:34.000 --> 00:14:35.000]  我愛神
[00:14:35.000 --> 00:14:36.000]  我又愛他的兒女
[00:14:36.000 --> 00:14:37.000]  即是其他弟兄姊妹
[00:14:37.000 --> 00:14:40.000]  但是落到現況
[00:14:40.000 --> 00:14:41.000]  就做不到了
[00:14:41.000 --> 00:14:44.000]  這個其實不就是和當日
[00:14:44.000 --> 00:14:46.000]  諾斯底主義或者其他異端所說的
[00:14:46.000 --> 00:14:48.000]  停留在知識上的
[00:14:48.000 --> 00:14:50.000]  約翰大出就是這份認信
[00:14:50.000 --> 00:14:52.000]  是要連同我們的行為的
[00:14:52.000 --> 00:14:54.000]  當然我們是因信稱義
[00:14:54.000 --> 00:14:55.000]  不是因行為
[00:14:55.000 --> 00:14:57.000]  但是約翰這裡不斷的強調
[00:14:57.000 --> 00:15:00.000]  信心和行為要並行
[00:15:00.000 --> 00:15:02.000]  頭腦上我們知道愛
[00:15:02.000 --> 00:15:04.000]  但是我們生命當中要實踐愛
[00:15:04.000 --> 00:15:06.000]  所以彼此相愛
[00:15:06.000 --> 00:15:09.000]  我們由第四章不斷重複地說
[00:15:09.000 --> 00:15:10.000]  去到第五章
[00:15:10.000 --> 00:15:13.000]  其實彼此相愛
[00:15:13.000 --> 00:15:16.000]  你看看你旁邊的弟兄姊妹
[00:15:16.000 --> 00:15:18.000]  可不可愛
[00:15:18.000 --> 00:15:20.000]  可愛
