
[00:00:00.000 --> 00:00:03.000]  大家好,鄧姐妹,午安
[00:03:13.000 --> 00:03:19.000]  信心又如何幫我們move on,以至我們去到另一個階段
[00:03:19.000 --> 00:03:25.000]  經文在馬可福音10章46至52節
[00:03:25.000 --> 00:03:30.000]  會否很小,你讀得到嗎?你讀得到嗎?
[00:03:30.000 --> 00:03:34.000]  我們一起讀,預備起
[00:03:35.000 --> 00:04:04.000]  (讀)
[00:04:04.000 --> 00:04:31.000]  (讀)
[00:04:32.000 --> 00:04:38.000]  (讀)
[00:04:38.000 --> 00:05:00.000]  (讀)
[00:05:01.000 --> 00:05:06.000]  (讀)
[00:05:06.000 --> 00:05:10.000]  剛才經文一開始就說到耶穌在耶利哥城
[00:05:10.000 --> 00:05:16.000]  耶利哥城不是從前的書入圍著七個圈,已經倒塌了
[00:05:16.000 --> 00:05:23.000]  因為已經倒塌了,現在是後來羅馬人和猶太人重新建造的城
[00:05:23.000 --> 00:05:29.000]  當時耶穌已經很出名,出出入入已經很多人圍著他
[00:05:30.000 --> 00:05:34.000]  已經走了很多神跡歧視,很多人聽過他的聖經教導
[00:05:34.000 --> 00:05:40.000]  覺得很amazing,很正,當時耶穌已經有很多鐵粉跟進
[00:05:40.000 --> 00:05:45.000]  一大班人跟著他,當他要離開耶利哥的時候
[00:05:45.000 --> 00:05:51.000]  一個盲的人,他是土犯,直接這樣說,他是一個乞丐
[00:05:51.000 --> 00:05:56.000]  叫做巴底邁,其實很有趣,如果再看聖經解釋
[00:05:57.000 --> 00:06:00.000]  原文直接翻譯也是叫做「底邁的兒子」
[00:06:00.000 --> 00:06:03.000]  所以其實巴底邁不是一個名字,是「底邁的兒子」
[00:06:03.000 --> 00:06:06.000]  不要緊,我們繼續叫他做巴底邁
[00:06:06.000 --> 00:06:12.000]  巴底邁在路邊吃飯,當他聽到耶穌來到耶利哥的時候
[00:06:12.000 --> 00:06:20.000]  他大叫求耶穌幫助他,為什麼巴底邁會知道耶穌能夠幫助他呢?
[00:06:20.000 --> 00:06:24.000]  巴底邁是一個盲的人,看不到東西的
[00:06:25.000 --> 00:06:28.000]  沒有可能親眼見過耶穌的神蹟
[00:06:28.000 --> 00:06:32.000]  他盲的,看不到東西的,也未必會去找耶穌
[00:06:32.000 --> 00:06:37.000]  耶穌是一個怎樣的人,走過一個怎樣的神蹟,有多厲害
[00:06:37.000 --> 00:06:40.000]  我相信巴底邁也是聽回來的
[00:06:40.000 --> 00:06:45.000]  還有,這個「聽」可能是很被動式去聽的
[00:06:45.000 --> 00:06:50.000]  為什麼這樣說呢?可能都是一些人走過,在討論耶穌的時候
[00:06:51.000 --> 00:06:58.000]  他聽到,這樣說,才有機會認識到,聽到多一些關於耶穌的事情
[00:06:58.000 --> 00:07:05.000]  基本上,巴底邁知道耶穌的事情全部都是靠聽回來的
[00:07:05.000 --> 00:07:08.000]  人家告訴他,他才知道
[00:07:08.000 --> 00:07:12.000]  其實也有點像我們大部分的人
[00:07:12.000 --> 00:07:16.000]  我想我們大部分人的信仰都是很被動式的
[00:07:16.000 --> 00:07:20.000]  都是父母、親友、同學帶我們來教會
[00:07:20.000 --> 00:07:25.000]  都是靠父母、導師、木姐,告訴我們耶穌是怎樣的
[00:07:25.000 --> 00:07:30.000]  巴底邁只是聽過關於耶穌的事情
[00:07:30.000 --> 00:07:33.000]  沒有親身經歷過,也沒有親眼見過
[00:07:33.000 --> 00:07:36.000]  不過,他聽完就相信了
[00:07:36.000 --> 00:07:40.000]  其實這個信,或者這份信心,也很不容易
[00:07:40.000 --> 00:07:45.000]  信還是信,沒有見過,怎麼信下去呢?
[00:07:45.000 --> 00:07:48.000]  相信耶穌有能力,依我了
[00:07:49.000 --> 00:07:52.000]  但是,我又看不到東西,我去哪裡找耶穌呢?
[00:07:52.000 --> 00:07:55.000]  我要等到什麼時候才有機會遇到耶穌呢?
[00:07:55.000 --> 00:07:59.000]  就算遇到了,耶穌真的來到耶利哥了
[00:07:59.000 --> 00:08:03.000]  我也看不到他在哪裡,怎麼找他呢?
[00:08:03.000 --> 00:08:09.000]  其實巴底邁要持守著這份信心,真的很不容易
[00:08:09.000 --> 00:08:13.000]  可能在他的腦海裡也有很多思考,甚至乎差異
[00:08:14.000 --> 00:08:19.000]  不過,當他知道耶穌真的經過耶利哥了,真的到了的時候
[00:08:19.000 --> 00:08:23.000]  他選擇仍然相信他聽回來的東西
[00:08:23.000 --> 00:08:28.000]  甚至乎他爭取機會大叫,叫到耶穌聽到他為止
[00:08:28.000 --> 00:08:32.000]  大叫到耶穌要聽到他為止
[00:08:32.000 --> 00:08:38.000]  這個大叫,喊了起來,原文其實是有很大聲的叫
[00:08:38.000 --> 00:08:43.000]  是很迫切的叫,叫到人們聽到他為止的意思
[00:08:43.000 --> 00:08:49.000]  而從巴底邁的說話,他說出耶穌是大衛之子
[00:08:49.000 --> 00:08:53.000]  其實大衛之子不只是說他是大衛的後裔
[00:08:53.000 --> 00:08:57.000]  而是說他是尼塞亞,是舊約預言的舊主
[00:08:57.000 --> 00:09:01.000]  巴底邁很厲害,他將聽回來的東西
[00:09:01.000 --> 00:09:07.000]  能夠說出來,表達出他對耶穌的認順
[00:09:07.000 --> 00:09:10.000]  他就是那位尼塞亞的舊主
[00:09:11.000 --> 00:09:14.000]  他就相信耶穌是有能力幫助他
[00:09:14.000 --> 00:09:18.000]  到這一刻,他真的有機會遇到耶穌
[00:09:18.000 --> 00:09:20.000]  他就去爭取,不只是被悲動
[00:09:20.000 --> 00:09:26.000]  他是主動去呼求,找耶穌,發出他的認順,求耶穌幫助
[00:09:26.000 --> 00:09:33.000]  巴底邁只是聽過耶穌的故事,或者耶穌的事蹟
[00:09:33.000 --> 00:09:37.000]  沒有親身經歷,可能他也懷疑,甚至乎猜疑
[00:09:37.000 --> 00:09:39.000]  還信不信下去好呢?
[00:09:40.000 --> 00:09:44.000]  但當他堅持去相信,一有機會就去主動呼求
[00:09:44.000 --> 00:09:49.000]  他的迫切、肉筋,最後能夠親身經歷
[00:09:49.000 --> 00:09:54.000]  教徒的信仰歷程,有時也是這樣
[00:09:54.000 --> 00:09:58.000]  我們大部分人,最初都是很被動式的去認識信仰
[00:09:58.000 --> 00:10:03.000]  我們很少應該,不是沒有的,但很少會主動回來教會
[00:10:03.000 --> 00:10:07.000]  叮噹、按鐘,我很想信耶穌,很少人叫我們回來
[00:10:08.000 --> 00:10:13.000]  告訴我們,但有時我們也會質疑
[00:10:13.000 --> 00:10:16.000]  特別當我們沒有經歷的時候,我們也會質疑,是否真的呢?
[00:10:16.000 --> 00:10:22.000]  但原來當堅持這份信,堅持這個信心,繼續去呼求
[00:10:22.000 --> 00:10:24.000]  最終能夠經歷著
[00:10:24.000 --> 00:10:28.000]  我不知道從小回教會,回到大的大家
[00:10:28.000 --> 00:10:33.000]  我們也聽過很多關於天父的事情,耶穌基督的事情
[00:10:34.000 --> 00:10:38.000]  不知道你期不期待遇見主,期不期待經歷他?
[00:10:38.000 --> 00:10:46.000]  如果今天我們聽到很多,知道很多,但好像沒有經歷
[00:10:46.000 --> 00:10:51.000]  你是繼續相信,還是你會提出質疑呢?
[00:10:51.000 --> 00:10:58.000]  如果你仍然沒有經歷到天父,沒有經歷到他的幫助
[00:10:58.000 --> 00:11:03.000]  你仍然有些質疑的話,我鼓勵你,保持著你的信心
[00:11:03.000 --> 00:11:07.000]  繼續去呼求天父,繼續去找他,去爭取機會去找他
[00:11:07.000 --> 00:11:09.000]  去爭取機會去遇見他
[00:11:09.000 --> 00:11:12.000]  因為不知道何時你真的會遇見耶穌
[00:11:12.000 --> 00:11:19.000]  讓我們的信心不要搖動,讓我們的信心帶動我們繼續去呼叫天父
[00:11:19.000 --> 00:11:24.000]  繼續去討稿,繼續回團結,繼續回教會,繼續重拜
[00:11:24.000 --> 00:11:26.000]  這些都是經歷神的機會
[00:11:27.000 --> 00:11:33.000]  不知道何時,不知道哪一次在這些聚會裡,你就能夠遇見主
[00:11:33.000 --> 00:11:40.000]  要由被動的信仰,move on去成為主動尋找天父的信仰
[00:11:40.000 --> 00:11:44.000]  所以今天你主動回來這個崇拜,實在做得太好了
[00:11:44.000 --> 00:11:48.000]  你跟你鄰居說,你一會就遇見主了
[00:11:56.000 --> 00:12:04.000]  但是,可能你說,Esther,我都做了你所說的事,我都經常祈禱
[00:12:04.000 --> 00:12:11.000]  但都感覺不到神,我都很乖,我這一刻都坐在崇拜裡
[00:12:11.000 --> 00:12:13.000]  我都不是很能經歷到祂
[00:12:13.000 --> 00:12:19.000]  問題不知道是否在於我們有沒有帶一個迫切的心呢?
[00:12:20.000 --> 00:12:28.000]  我們有沒有很想很想很慾緊,遇見上帝的心,不遇見祂不罷休的心回來呢?
[00:12:28.000 --> 00:12:37.000]  還是在我的生命裡,有其他事情我更慾緊,比上帝更著緊?
[00:12:37.000 --> 00:12:45.000]  有可能,或者對於我來說,經歷神,都不迫切勝
[00:12:46.000 --> 00:12:52.000]  會不會影響我們與上帝建立關係去經歷祂?
[00:12:52.000 --> 00:12:57.000]  今天,我們帶著一個怎樣的心來教會呢?
[00:12:57.000 --> 00:13:03.000]  你帶著一個怎樣的心來崇拜?你帶著一個怎樣的心來團契?
[00:13:03.000 --> 00:13:08.000]  跟你鄰居說,你慾緊點吧!
[00:13:13.000 --> 00:13:21.000]  丁姐妹,可能從小到大,我們都很被動地聽到關於上帝很多事情
[00:13:21.000 --> 00:13:26.000]  但寧靜的成長,是要由被動去到主動的
[00:13:26.000 --> 00:13:31.000]  讓我們的信心繼續堅持,去推動我們繼續找天父
[00:13:31.000 --> 00:13:35.000]  帶著迫切的心,以至我們能夠去經歷神
[00:13:35.000 --> 00:13:40.000]  我們回到經文,去到四十八節
[00:13:41.000 --> 00:13:45.000]  巴底馬雖然大叫,期望耶穌聽到祂,注意到祂
[00:13:45.000 --> 00:13:49.000]  但過程一定順利,有許多人怎樣?
[00:13:49.000 --> 00:13:51.000]  遮蔽祂,叫祂不要出聲
[00:13:51.000 --> 00:13:54.000]  巴底馬被人阻止
[00:13:54.000 --> 00:13:59.000]  原因是,因為巴底馬是一個看不到的人
[00:13:59.000 --> 00:14:04.000]  很多時候,在舊約裡面,他們都有這樣的想法
[00:14:04.000 --> 00:14:07.000]  就是身體的殘障是與罪有關
[00:14:08.000 --> 00:14:12.000]  所以他們都會覺得,巴底馬是一個盲人,是一個罪人
[00:14:12.000 --> 00:14:16.000]  罪人是不能接近專鬼聖叫耶穌的
[00:14:16.000 --> 00:14:19.000]  所以人們不讓他出聲,不讓他接近耶穌
[00:14:19.000 --> 00:14:25.000]  不過,當他被人阻止的時候,他叫他不停
[00:14:25.000 --> 00:14:28.000]  人家阻止他,但他叫他不停,繼續叫
[00:14:28.000 --> 00:14:30.000]  還怎樣?越叫越大聲
[00:14:30.000 --> 00:14:33.000]  大聲到耶穌聽到他為止
[00:14:34.000 --> 00:14:39.000]  當巴底馬被人阻止,不接近耶穌這件事的時候
[00:14:39.000 --> 00:14:42.000]  看來好像是一個困難,一個難處
[00:14:42.000 --> 00:14:46.000]  但同時,其實是一個助言,是一個推進器
[00:14:46.000 --> 00:14:51.000]  令他怎樣?令他更加迫切,叫得更大聲
[00:14:51.000 --> 00:14:56.000]  最後得到耶穌的回應,耶穌點名叫他來到他的面前
[00:14:56.000 --> 00:15:01.000]  靈展會,信仰的路上,有時都是這樣的
[00:15:02.000 --> 00:15:06.000]  不一定是順利的,可能有很多困難和挑戰
[00:15:06.000 --> 00:15:09.000]  甚至乎在困難和挑戰的裡面
[00:15:09.000 --> 00:15:12.000]  你身邊也有人跟你說,停止吧
[00:15:12.000 --> 00:15:15.000]  信仰是不行的了
[00:15:15.000 --> 00:15:19.000]  你都站了那麼久,討論,都沒有什麼反應
[00:15:19.000 --> 00:15:21.000]  不如放棄吧
[00:15:21.000 --> 00:15:25.000]  但原來,在困難和挑戰裡面
[00:15:25.000 --> 00:15:28.000]  是一個讓我們信心成長的場景
[00:15:31.000 --> 00:15:34.000]  當然困難、苦難不一定是天賦給我們的
[00:15:34.000 --> 00:15:39.000]  正如在《約翰福音》,門徒也這樣問耶穌
[00:15:39.000 --> 00:15:43.000]  因為耶穌也醫過好幾個盲人
[00:15:43.000 --> 00:15:46.000]  在《約翰福音》第1章,門徒也問耶穌
[00:15:46.000 --> 00:15:50.000]  這個人、這個人是他犯罪,還是他父母犯罪?
[00:15:50.000 --> 00:15:54.000]  耶穌說不是,不是他犯罪,也不是他父母犯罪
[00:15:54.000 --> 00:15:58.000]  是要在他身上彰顯上帝的榮耀
[00:15:59.000 --> 00:16:01.000]  所以困難不一定是上帝給我們的
[00:16:01.000 --> 00:16:06.000]  但困難、苦難是要我們知道和經歷到上帝是神
[00:16:06.000 --> 00:16:09.000]  如果我們堅持繼續去信
[00:16:09.000 --> 00:16:12.000]  我們的信心是能夠帶動我們去經歷困難
[00:16:12.000 --> 00:16:14.000]  經歷上帝的作為
[00:16:14.000 --> 00:16:17.000]  並且信心是再一次的增長
[00:16:17.000 --> 00:16:25.000]  相信我們當中應該沒有什麼人喜歡困難和挑戰的
[00:16:26.000 --> 00:16:30.000]  因為我們不要怕困難和挑戰
[00:16:30.000 --> 00:16:35.000]  在困難和挑戰中才能經歷到信仰的真實
[00:16:35.000 --> 00:16:40.000]  在困難和挑戰中我們才知道信仰是這麼有效的
[00:16:40.000 --> 00:16:45.000]  困難是讓我們的信心成長的一個場景、一個平台
[00:16:45.000 --> 00:16:49.000]  有時太順利,可能我們覺得信仰可有可無
[00:16:49.000 --> 00:16:54.000]  我又分享一下我在放假的時候的一個體會
[00:16:55.000 --> 00:16:59.000]  我終於到去旅行了,不斷看你的IG,不斷去旅行
[00:16:59.000 --> 00:17:02.000]  終於放假了,1月我就去了旅行
[00:17:02.000 --> 00:17:07.000]  然後我就去了日本,日本很冷,日本又很乾燥
[00:17:07.000 --> 00:17:13.000]  再加上他們都很嚴謹,進去任何地方,看衣服也好,都要搓手
[00:17:13.000 --> 00:17:20.000]  我就中午下飛機,晚上太乾燥,搓手搓得太厲害了
[00:17:21.000 --> 00:17:25.000]  我第一天下飛機,晚上已經很乾燥,手臂都紅了,脫皮了
[00:17:25.000 --> 00:17:28.000]  開水洗手,手臂是很痛的
[00:17:28.000 --> 00:17:35.000]  我的手很乾燥,要買一支手霜
[00:17:35.000 --> 00:17:38.000]  我就買了這支牌子的手霜
[00:17:38.000 --> 00:17:46.000]  我不是買廣告,那時候很便宜,在日本買170日圓
[00:17:46.000 --> 00:17:48.000]  即是10元也不用
[00:17:49.000 --> 00:17:54.000]  其實這支手霜我在香港也用過了
[00:17:54.000 --> 00:17:59.000]  都是人們說很好用,很好用,很好用,很好用
[00:17:59.000 --> 00:18:02.000]  我在香港的時候也試過買來用
[00:18:02.000 --> 00:18:11.000]  我就查,就發覺沒什麼特別,這支手霜,而且不香,沒有味道
[00:18:11.000 --> 00:18:14.000]  我就已經將它打入冷宮,丟在一旁
[00:18:15.000 --> 00:18:20.000]  到了日本,我也不是想特意買它,純粹是因為剛才的價錢,很便宜
[00:18:20.000 --> 00:18:22.000]  我就買來用
[00:18:22.000 --> 00:18:27.000]  一塗上手霜,馬上降紅,好了一半
[00:18:27.000 --> 00:18:32.000]  第二天再塗上手霜,我的手就沒有了
[00:18:32.000 --> 00:18:34.000]  真的很滑,對不對?
[00:18:34.000 --> 00:18:41.000]  很厲害,真的很厲害
[00:18:43.000 --> 00:18:48.000]  我想說,這支手霜,怎樣才知道它有效?
[00:18:48.000 --> 00:18:53.000]  怎樣才知道,好像我的朋友說的,說得這麼好?
[00:18:53.000 --> 00:18:57.000]  原來就是要在一個乾燥的環境
[00:18:57.000 --> 00:19:00.000]  我才知道這支手霜是這麼好
[00:19:00.000 --> 00:19:06.000]  是呀,在一個乾燥的環境,我才知道它有效的手霜
[00:19:08.000 --> 00:19:13.000]  是呀,大兄姐妹,有時候信仰,我們怎樣知道它有效呢?
[00:19:13.000 --> 00:19:16.000]  怎樣知道它是這麼真呢?這位神,這位上帝
[00:19:16.000 --> 00:19:21.000]  可能就要在一個困難和挑戰的環境裏面,我們才能經歷到
[00:19:21.000 --> 00:19:28.000]  當我們經歷過的時候,越過困難,我們的信心再一步成長
[00:19:28.000 --> 00:19:31.000]  不再是人告訴我信仰是怎樣
[00:19:31.000 --> 00:19:34.000]  而是我親身經歷信仰是怎樣
[00:19:35.000 --> 00:19:38.000]  我就能夠親身告訴你,這支手霜是有效的
[00:19:38.000 --> 00:19:44.000]  是呀,真的,大兄姐妹,信仰是要由一個階段移到另一個階段
[00:19:44.000 --> 00:19:50.000]  我們不會再仍然逗留在一個只聽別人說信仰是怎樣的階段
[00:19:50.000 --> 00:19:55.000]  期望你經歷到上帝的時候,你能夠告訴別人信仰是怎樣
[00:19:55.000 --> 00:20:03.000]  不過,有時候在困難的環境裏面,真的會有很多聲音叫我們停止
[00:20:04.000 --> 00:20:07.000]  叫我們不要再信,叫我們去放棄
[00:20:07.000 --> 00:20:11.000]  信仰是不行的,離開它吧
[00:20:11.000 --> 00:20:14.000]  你站了這麼久,還沒有女朋友
[00:20:14.000 --> 00:20:17.000]  是不是?你們今天大尊了
[00:20:17.000 --> 00:20:22.000]  是不行的
[00:20:22.000 --> 00:20:26.000]  不過,大兄姐妹,我真的跟你說
[00:20:26.000 --> 00:20:29.000]  這把聲音越大,叫你離開上帝
[00:20:29.000 --> 00:20:33.000]  我期望你越用力去黏著上帝
[00:20:33.000 --> 00:20:38.000]  就像巴底馬一樣,要大聲呼求上帝堅持去信他
[00:20:38.000 --> 00:20:41.000]  去祈禱,去依靠天父
[00:20:41.000 --> 00:20:44.000]  最後你會發現經歷到他
[00:20:44.000 --> 00:20:52.000]  並且你會發現原來堅持著的信心是真的幫到你去挑戰困難,越過困難
[00:20:52.000 --> 00:20:58.000]  丁姐妹,信仰的路的確不是很平坦的
[00:20:58.000 --> 00:21:00.000]  總會遇到困難和挑戰
[00:21:01.000 --> 00:21:07.000]  但這些事情的發生,困難和挑戰其實是一個讓我們信心成長的場景
[00:21:07.000 --> 00:21:09.000]  不要怕了它
[00:21:09.000 --> 00:21:13.000]  你應該跟這些環境說,正呀,這樣才對
[00:21:13.000 --> 00:21:16.000]  因為可以經歷上帝了
[00:21:16.000 --> 00:21:20.000]  信心是能夠幫我們越過困難和挑戰
[00:21:20.000 --> 00:21:25.000]  幫我們信心成長,經歷上帝,我們又會再次進入另一個階段
[00:21:25.000 --> 00:21:30.000]  最後,去到49至51節
[00:21:30.000 --> 00:21:34.000]  巴蒂馬的大叫,很白費
[00:21:34.000 --> 00:21:38.000]  終於能夠見到耶穌
[00:21:38.000 --> 00:21:41.000]  耶穌叫他來到他面前
[00:21:41.000 --> 00:21:45.000]  巴蒂馬很開心,跳起
[00:21:45.000 --> 00:21:48.000]  連衣服都不要
[00:21:48.000 --> 00:21:52.000]  然後耶穌問他,你要我為你做什麼?
[00:21:52.000 --> 00:21:54.000]  What do you want me to do for you?
[00:21:54.000 --> 00:21:57.000]  他很直接說,我要看到東西
[00:21:58.000 --> 00:22:02.000]  拉玻璃的意思是老師的意思,對耶穌的很尊重態度
[00:22:02.000 --> 00:22:04.000]  他看到東西
[00:22:04.000 --> 00:22:08.000]  這次耶穌醫治盲眼的人,沒有什麼特別
[00:22:08.000 --> 00:22:12.000]  他只是說,去吧,你的信救了你
[00:22:12.000 --> 00:22:17.000]  去吧,有一個意思就是,回去吧,回家吧,不要再做黑衣了
[00:22:17.000 --> 00:22:23.000]  而另外,耶穌說出一個很重要的,他能夠得醫治,經歷神蹟的原因
[00:22:23.000 --> 00:22:26.000]  是因為他的信心,是他的信
[00:22:27.000 --> 00:22:28.000]  他的信,是他經歷神蹟
[00:22:28.000 --> 00:22:32.000]  而當巴蒂馬眼睛得醫治的時候
[00:22:32.000 --> 00:22:36.000]  他沒有回家,他後來怎樣?他反而是跟從耶穌
[00:22:36.000 --> 00:22:42.000]  當我們看到這裡的時候,可能你也覺得,也沒有什麼特別
[00:22:42.000 --> 00:22:49.000]  巴蒂馬眼睛開了,能夠見到,有視力了,就跟隨耶穌
[00:22:49.000 --> 00:22:51.000]  好像沒什麼特別,好像很小事
[00:22:51.000 --> 00:22:55.000]  但是,如果我們留心,或者你記得,熟悉經文
[00:22:56.000 --> 00:23:00.000]  其實在同一章,前一點,17至22節
[00:23:00.000 --> 00:23:05.000]  是記載一個青年的官,他很有錢,也很年輕
[00:23:05.000 --> 00:23:08.000]  他去問耶穌,怎樣得永生
[00:23:08.000 --> 00:23:11.000]  這個青年的官很乖,好像你們一樣乖
[00:23:11.000 --> 00:23:16.000]  很多事情都做齊,律法守曬,要求上的事情
[00:23:16.000 --> 00:23:23.000]  當耶穌跟他說,你變賣你的所有,去救濟窮人
[00:23:24.000 --> 00:23:26.000]  為什麼要跟從我?這個青年的官怎樣?
[00:23:26.000 --> 00:23:30.000]  憂憂受受離開了,沒有跟從耶穌
[00:23:30.000 --> 00:23:38.000]  反而,這個巴蒂馬眼睛還沒開,那一刻,聽到耶穌叫他
[00:23:38.000 --> 00:23:43.000]  他怎樣?撇下他的衣服,他是一個乞丐
[00:23:43.000 --> 00:23:47.000]  他沒有什麼財物,這件衣服其實是他很重要的財物
[00:23:47.000 --> 00:23:51.000]  但是他撇下了,走到耶穌面前
[00:23:52.000 --> 00:23:56.000]  開眼之後,他就自動自覺去跟從耶穌
[00:23:56.000 --> 00:24:06.000]  而那個年輕的,有錢的官,其實跟巴蒂馬成為一個很大的對比
[00:24:06.000 --> 00:24:11.000]  巴蒂馬,他是放下一切去跟從耶穌
[00:24:11.000 --> 00:24:17.000]  當他遇見耶穌的時候,他就放下一切去跟從耶穌
[00:24:17.000 --> 00:24:20.000]  其實可以按多一下的,謝謝拍攝
[00:24:21.000 --> 00:24:23.000]  麻煩了
[00:24:23.000 --> 00:24:31.000]  相比起早幾節,17節看到的,年輕有為富裕的官
[00:24:31.000 --> 00:24:37.000]  他不捨得他的財物,他最後還是沒有選擇耶穌
[00:24:37.000 --> 00:24:43.000]  其實這兩個故事放在同一章裡面,其實是告訴我們一個很大的對比
[00:24:44.000 --> 00:24:51.000]  說當人遇見到耶穌,經歷到耶穌,信仰不再是聽人說了
[00:24:51.000 --> 00:24:58.000]  是親身的經歷,將成為一個個人信仰的時候,人是要作出回應神
[00:24:58.000 --> 00:25:05.000]  當你經歷到耶穌,不再聽人說,這個信仰成為個人信仰的時候
[00:25:05.000 --> 00:25:12.000]  人要作出向神有回應,不是再問耶穌你有什麼可以幫到我
[00:25:13.000 --> 00:25:18.000]  而是用行動去回應耶穌,去跟從耶穌,問一下耶穌
[00:25:18.000 --> 00:25:21.000]  耶穌,我有什麼可以為你做
[00:25:21.000 --> 00:25:29.000]  跟隨耶穌,follow Jesus,不是你想怎樣,不是你想耶穌怎樣幫你
[00:25:29.000 --> 00:25:33.000]  而是問耶穌我可以為你做什麼
[00:25:33.000 --> 00:25:40.000]  其實都是同一章,都是第十章,也是前一點的
[00:25:41.000 --> 00:25:44.000]  再前一點再近一點,在35至41節
[00:25:44.000 --> 00:25:50.000]  是說一班門徒,跟隨耶穌很久的一班門徒,你知道發生什麼事嗎?
[00:25:50.000 --> 00:25:52.000]  他們爭大了
[00:25:52.000 --> 00:25:59.000]  這班門徒肯定經歷過,體會過,親身經歷過,耶穌有很多神職
[00:25:59.000 --> 00:26:06.000]  但是他們卻在討論,將來我在神的國裡面,我坐在耶穌邊邊的位置
[00:26:07.000 --> 00:26:12.000]  我爭大了,在想自己想想的東西,在想耶穌可以為他做什麼
[00:26:12.000 --> 00:26:15.000]  但是信心的成長,不是這樣
[00:26:15.000 --> 00:26:18.000]  信心的成長,move on去另一個階段
[00:26:18.000 --> 00:26:23.000]  是要問自己,或者跟上帝說,上帝天賦我能夠為你做什麼
[00:26:23.000 --> 00:26:28.000]  是用行動去回應神,做上帝想你做的事
[00:26:28.000 --> 00:26:34.000]  丁展妹,信心的成長,move on下一個階段
[00:26:35.000 --> 00:26:41.000]  是用我們去回應上帝,去求天國的事,不是求地上的事
[00:26:41.000 --> 00:26:43.000]  更加不是求自己的益處的事
[00:26:43.000 --> 00:26:50.000]  我們問問上帝,在地上,我這個生命,如何能夠活出上帝的國度
[00:26:50.000 --> 00:26:52.000]  如何能夠展現上帝的國度
[00:26:52.000 --> 00:26:58.000]  在時間的運用,今次的運用,人人之間的相處方面
[00:26:58.000 --> 00:27:02.000]  我應該如何選擇,我應該如何做,我應該用什麼標準
