
[00:00:00.000 --> 00:00:10.160]  我見到好像少了些人,不知道是考試還是今天天氣風起了,大家就不知醒了
[00:07:52.080 --> 00:07:57.080]  是神先呼召我們回到祂那裡
[00:07:57.080 --> 00:07:59.080]  而我們的回應是什麼呢
[00:07:59.080 --> 00:08:02.080]  我們的回應是我們要去認識祂
[00:08:02.080 --> 00:08:04.080]  正正因為這樣的緣故
[00:08:04.080 --> 00:08:06.080]  在這個過程中我們就會知道
[00:08:06.080 --> 00:08:10.080]  一方面是神呼召我們去揀選我們
[00:08:10.080 --> 00:08:14.080]  而同樣人的回應就是他要去認識主耶穌基督
[00:08:14.080 --> 00:08:16.080]  我們會看到他就說在經文中
[00:08:16.080 --> 00:08:22.080]  他說神已經將一切關乎生命和虔敬的事賜給我們
[00:08:22.080 --> 00:08:23.080]  我會問一件事
[00:08:23.080 --> 00:08:26.080]  其實這裡說的是什麼呢
[00:08:26.080 --> 00:08:27.080]  很特別
[00:08:27.080 --> 00:08:31.080]  敬虔這個字原來有兩個不同的意思
[00:08:31.080 --> 00:08:35.080]  第一個直譯的話是好的敬拜
[00:08:35.080 --> 00:08:38.080]  可能我們會想是不是剛才唱歌的好的敬拜呢
[00:08:38.080 --> 00:08:42.080]  不過更多的就是後面那個意思
[00:08:42.080 --> 00:08:46.080]  就是我們對神敬畏神的態度
[00:08:46.080 --> 00:08:50.080]  敬虔的意思就是我們敬畏神的態度
[00:08:50.080 --> 00:08:52.080]  其實他想帶出的是
[00:08:52.080 --> 00:08:54.080]  當我們進入這個過程
[00:08:54.080 --> 00:08:58.080]  我們知道耶穌主動的去呼召我們
[00:08:58.080 --> 00:09:02.080]  而同樣人的回應是我們要去認識他更多的時候
[00:09:02.080 --> 00:09:03.080]  當我們進入這個過程
[00:09:03.080 --> 00:09:06.080]  我們就知道原來神已經指示給我們看
[00:09:06.080 --> 00:09:09.080]  怎樣可以活出一個敬畏神的態度
[00:09:09.080 --> 00:09:13.080]  怎樣可以活出一個神所喜悅的生活方式
[00:09:13.080 --> 00:09:18.080]  而這個過程我們進入這個關係的時候
[00:09:18.080 --> 00:09:20.080]  產生一個什麼效果呢
[00:09:20.080 --> 00:09:24.080]  就是當我們進入這個認識主的過程的時候
[00:09:24.080 --> 00:09:26.080]  我們就會帶來一個應許是什麼呢
[00:09:26.080 --> 00:09:31.080]  就是第一就是我們得以分享上帝的本性
[00:09:31.080 --> 00:09:36.080]  第二就是我們可以脫離從世上情慾而來的敗壞
[00:09:36.080 --> 00:09:39.080]  第一個部分是得以分享上帝的本性
[00:09:39.080 --> 00:09:41.080]  原來我們能夠在這個過程中
[00:09:41.080 --> 00:09:46.080]  我們能夠分享上帝的一些屬性和特質
[00:09:46.080 --> 00:09:48.080]  能夠建立在我們的生命中
[00:09:48.080 --> 00:09:51.080]  第二正正因為我們有這些特質的緣故
[00:09:51.080 --> 00:09:59.080]  我們能夠脫離一些從世上情慾而來的敗壞和試探
[00:09:59.080 --> 00:10:05.080]  彼得很想在這裡提醒信徒生命的核心
[00:10:05.080 --> 00:10:07.080]  就是先提醒他們
[00:10:07.080 --> 00:10:09.080]  我們這個身份是怎樣來的
[00:10:09.080 --> 00:10:14.080]  我們這個身份原來是耶穌呼召我們回到祂那裡
[00:10:14.080 --> 00:10:18.080]  第二正正因為這是一個恩典
[00:10:18.080 --> 00:10:20.080]  是神給我們的恩典的時候
[00:10:20.080 --> 00:10:22.080]  我們要怎樣去回應祂呢
[00:10:22.080 --> 00:10:24.080]  就是我們要去認識祂更多
[00:10:24.080 --> 00:10:29.080]  我們要去了解究竟祂想我們的生命怎樣去活更多
[00:10:29.080 --> 00:10:31.080]  當我們在這個過程中
[00:10:31.080 --> 00:10:33.080]  當我們能夠進入這個歷程的時候
[00:10:33.080 --> 00:10:36.080]  我們的生命會帶來什麼影響呢
[00:10:36.080 --> 00:10:39.080]  就是我們生命中有一些神的屬性和特質
[00:10:39.080 --> 00:10:41.080]  在我們生命中去彰顯出來
[00:10:41.080 --> 00:10:46.080]  同樣第二件事就是我們能夠面對一些世上帶來的試探
[00:10:46.080 --> 00:10:48.080]  我們能夠脫離祂
[00:10:48.080 --> 00:10:50.080]  弟弟姐妹
[00:10:50.080 --> 00:10:53.080]  我們發現當我們進入侍奉的時候
[00:10:53.080 --> 00:10:56.080]  或者當我們進入一些服事的時候
[00:10:56.080 --> 00:10:59.080]  我們很少去想這件事
[00:10:59.080 --> 00:11:01.080]  我們通常會想的就是
[00:11:01.080 --> 00:11:03.080]  做一個侍奉人員
[00:11:03.080 --> 00:11:04.080]  我們參與短宣
[00:11:04.080 --> 00:11:05.080]  參與一些服事
[00:11:05.080 --> 00:11:07.080]  我們作為教徒
[00:11:07.080 --> 00:11:09.080]  我們應該要有什麼特質
[00:11:09.080 --> 00:11:11.080]  我們應該要做什麼出來
[00:11:11.080 --> 00:11:13.080]  要給人看
[00:11:13.080 --> 00:11:16.080]  不過其實我們很容易忽略了的就是
[00:11:16.080 --> 00:11:18.080]  比起我們去做一些doing
[00:11:18.080 --> 00:11:20.080]  或者說一些being之前
[00:11:20.080 --> 00:11:22.080]  其實我們先要做一件事
[00:11:22.080 --> 00:11:25.080]  就是我們有多認識上帝
[00:11:25.080 --> 00:11:30.080]  我們的生命有沒有一個knowing God的mindset呢
[00:11:30.080 --> 00:11:32.080]  我們經常都會覺得的就是
[00:11:32.080 --> 00:11:36.080]  好像我大概都認識耶穌一點
[00:11:36.080 --> 00:11:39.080]  透過剛才唱歌勁快唱的詩歌
[00:11:39.080 --> 00:11:43.080]  又或者我從小聽到大的一些神是怎樣
[00:11:43.080 --> 00:11:45.080]  不過很坦白說
[00:11:45.080 --> 00:11:46.080]  各位姐妹
[00:11:46.080 --> 00:11:48.080]  去到初中的大家
[00:11:48.080 --> 00:11:51.080]  你對神的認識有多少
[00:11:51.080 --> 00:11:54.080]  可能你對神的認識都是吃老本的
[00:11:54.080 --> 00:11:56.080]  兒童主義學老師教你
[00:11:56.080 --> 00:12:00.080]  若拿比吞拿魚吃了
[00:12:00.080 --> 00:12:03.080]  可能大家只是一些小小的印象
[00:12:03.080 --> 00:12:06.080]  不過我們很多時候都忽略了
[00:12:06.080 --> 00:12:08.080]  我們要持續去認識神
[00:12:08.080 --> 00:12:10.080]  要去knowing God的這一part
[00:12:10.080 --> 00:12:12.080]  變相就是
[00:12:12.080 --> 00:12:14.080]  可能我們的信仰都會這樣
[00:12:14.080 --> 00:12:19.080]  可能都是單憑一些我們所有的經歷
[00:12:19.080 --> 00:12:21.080]  感覺去認識神
[00:12:21.080 --> 00:12:23.080]  不過我想說的是
[00:12:23.080 --> 00:12:28.080]  如果單憑感覺和經歷去認識上帝的話
[00:12:28.080 --> 00:12:33.080]  或者我們未必能夠完全認識上帝是怎樣
[00:12:33.080 --> 00:12:36.080]  又或者最簡單最直白的就是
[00:12:36.080 --> 00:12:41.080]  其實我們最信仰的核心就是我們那本聖經
[00:12:41.080 --> 00:12:46.080]  但是我們有多透過聖經去認識上帝呢
[00:12:46.080 --> 00:12:48.080]  讓我們去思想的是
[00:12:48.080 --> 00:12:51.080]  其實我們有時候都很容易忽略了這一part
[00:12:51.080 --> 00:12:53.080]  又或者舉一個例子
[00:12:53.080 --> 00:12:55.080]  我不知道大家通常最簡
[00:12:55.080 --> 00:13:00.080]  最細的part都很容易被忽略
[00:13:00.080 --> 00:13:02.080]  大家去Camp
[00:13:02.080 --> 00:13:04.080]  我想問大家有沒有
[00:13:04.080 --> 00:13:05.080]  大家應該
[00:13:05.080 --> 00:13:06.080]  我猜初中好一點
[00:13:06.080 --> 00:13:10.080]  大家有沒有試過對著Campbook的靈修資料靈修
[00:13:10.080 --> 00:13:12.080]  什麼來的
[00:13:12.080 --> 00:13:13.080]  厲害
[00:13:13.080 --> 00:13:16.080]  證明他連Campbook有靈修資料都不知道
[00:13:16.080 --> 00:13:19.080]  我想分享什麼呢
[00:13:19.080 --> 00:13:20.080]  其實呢
[00:13:20.080 --> 00:13:22.080]  舉個例子
[00:13:22.080 --> 00:13:24.080]  我們說去教會的Camp
[00:13:24.080 --> 00:13:26.080]  但是我們很多時候
[00:13:26.080 --> 00:13:29.080]  我們都最容易忽略的就是靈修的部分
[00:13:29.080 --> 00:13:31.080]  我會問的是
[00:13:31.080 --> 00:13:32.080]  當在過程中
[00:13:32.080 --> 00:13:34.080]  我們說去教會的Camp
[00:13:34.080 --> 00:13:36.080]  或者我們做一些服事
[00:13:36.080 --> 00:13:37.080]  或者去短宣都是
[00:13:37.080 --> 00:13:39.080]  我們都會有些靈修資料預備
[00:13:39.080 --> 00:13:43.080]  但是我們很多時候最忽略的就是靈修的部分
[00:13:43.080 --> 00:13:45.080]  但是我們會問的是
[00:13:45.080 --> 00:13:47.080]  我們經常說我們為神做一些事
[00:13:47.080 --> 00:13:49.080]  我們在Camp裡經歷神
[00:13:49.080 --> 00:13:51.080]  但是我們連神的話語
[00:13:51.080 --> 00:13:53.080]  我們都不認識神
[00:13:53.080 --> 00:13:55.080]  想我們怎樣的時候
[00:13:55.080 --> 00:13:56.080]  我們會問的就是
[00:13:56.080 --> 00:13:57.080]  其實
[00:13:57.080 --> 00:13:59.080]  上帝的話語
[00:13:59.080 --> 00:14:01.080]  或者我們認識神
[00:14:01.080 --> 00:14:03.080]  神這一part參與我們的服事
[00:14:03.080 --> 00:14:05.080]  參與我們去的營會
[00:14:05.080 --> 00:14:07.080]  參與很多不同的東西
[00:14:07.080 --> 00:14:09.080]  又是多少呢
[00:14:09.080 --> 00:14:10.080]  所以突然之間會
[00:14:10.080 --> 00:14:12.080]  很想大家去
[00:14:12.080 --> 00:14:14.080]  學習一個提醒
[00:14:14.080 --> 00:14:16.080]  當我們經常說去做服事
[00:14:16.080 --> 00:14:17.080]  去做很多不同的東西
[00:14:17.080 --> 00:14:18.080]  我們很著重
[00:14:18.080 --> 00:14:19.080]  經常都說
[00:14:19.080 --> 00:14:21.080]  我們的生命要怎樣展現
[00:14:21.080 --> 00:14:22.080]  我們要說Being
[00:14:22.080 --> 00:14:23.080]  我們要說Doing
[00:14:23.080 --> 00:14:25.080]  要做很多事的時候
[00:14:25.080 --> 00:14:27.080]  先問一下自己的生命
[00:14:27.080 --> 00:14:30.080]  我們有沒有從認識神開始呢
[00:14:30.080 --> 00:14:33.080]  我們有沒有持續不斷地去認識
[00:14:33.080 --> 00:14:35.080]  這個神是怎樣的神
[00:14:35.080 --> 00:14:38.080]  而神想我們在那些服事的過程裡
[00:14:38.080 --> 00:14:40.080]  我們怎樣去走出來呢
[00:14:40.080 --> 00:14:44.080]  這個是我們在說Being和Doing之前
[00:14:44.080 --> 00:14:46.080]  先要start with knowing
[00:14:46.080 --> 00:14:49.080]  第二part當我們去看的時候
[00:14:49.080 --> 00:14:51.080]  我們會看到剛才大家讀那段經文
[00:14:51.080 --> 00:14:53.080]  說了很多什麼什麼加上什麼什麼
[00:14:53.080 --> 00:14:57.080]  其實彼得在第五節開始
[00:14:57.080 --> 00:15:00.080]  他提醒信徒的是進入一個Being的部分
[00:15:00.080 --> 00:15:03.080]  他說我們要憤外地
[00:15:03.080 --> 00:15:05.080]  在這個Being上去努力
[00:15:05.080 --> 00:15:09.080]  這個努力這個字好像中文很簡單
[00:15:09.080 --> 00:15:12.080]  但是其實他背後的原文
[00:15:12.080 --> 00:15:16.080]  他想表達一種很熱切的心去追求的意思
[00:15:16.080 --> 00:15:18.080]  甚至他說的就是
[00:15:18.080 --> 00:15:21.080]  我們每一天都要去竭力去學習
[00:15:21.080 --> 00:15:24.080]  在這些位置上去努力
[00:15:24.080 --> 00:15:26.080]  之後彼得就用了
[00:15:26.080 --> 00:15:29.080]  剛才讀了八個的特質
[00:15:29.080 --> 00:15:31.080]  就是一個加上一個
[00:15:31.080 --> 00:15:33.080]  這個不是一個次序
[00:15:33.080 --> 00:15:35.080]  不是說你要先學信心
[00:15:35.080 --> 00:15:36.080]  之後想先學得恨
[00:15:36.080 --> 00:15:38.080]  之後就學知識
[00:15:38.080 --> 00:15:40.080]  而是equally地重要
[00:15:40.080 --> 00:15:43.080]  而是一樣疊著一樣去加上去
[00:15:43.080 --> 00:15:47.080]  可能這些八樣東西我們平時都經常聽
[00:15:47.080 --> 00:15:49.080]  信心啊節制啊
[00:15:49.080 --> 00:15:51.080]  從小到大都經常背這些特質
[00:15:51.080 --> 00:15:54.080]  但是其實我們又知不知道是什麼呢
[00:15:54.080 --> 00:15:56.080]  我試試逐個逐個介紹給大家聽
[00:15:56.080 --> 00:15:58.080]  讓大家知道一下
[00:15:58.080 --> 00:16:00.080]  信心是說什麼呢
[00:16:00.080 --> 00:16:03.080]  信心是說人對神的信靠
[00:16:03.080 --> 00:16:05.080]  甚至在過程中
[00:16:05.080 --> 00:16:08.080]  at least我們最基本最簡單要知道的
[00:16:08.080 --> 00:16:10.080]  就是我們是否相信他的救恩
[00:16:10.080 --> 00:16:12.080]  應許和能力是真實呢
[00:16:12.080 --> 00:16:15.080]  彼得在彼得孝書中
[00:16:15.080 --> 00:16:18.080]  他在說為什麼要提醒他們信徒要有信心呢
[00:16:18.080 --> 00:16:23.080]  就是因為那些假教師不停帶著很多的不信懷疑
[00:16:23.080 --> 00:16:25.080]  去挑戰他們的信仰
[00:16:25.080 --> 00:16:27.080]  所以彼得很想提醒他們
[00:16:27.080 --> 00:16:29.080]  信心這件事是很重要的
[00:16:29.080 --> 00:16:31.080]  第二樣東西
[00:16:31.080 --> 00:16:32.080]  德行
[00:16:32.080 --> 00:16:34.080]  德行在當時的文化來說
[00:16:34.080 --> 00:16:37.080]  都是一個很提倡的特質
[00:16:37.080 --> 00:16:41.080]  也是說原來我們在人的生命中
[00:16:41.080 --> 00:16:43.080]  在聖經說的時候
[00:16:43.080 --> 00:16:47.080]  他是說我們人如何走出一個應有的表現
[00:16:47.080 --> 00:16:49.080]  是神所喜悅的
[00:16:49.080 --> 00:16:50.080]  甚至在道德上
[00:16:50.080 --> 00:16:53.080]  我們都走在神的旨意和教導中
[00:16:53.080 --> 00:16:55.080]  第三
[00:16:55.080 --> 00:16:56.080]  知識
[00:16:56.080 --> 00:16:57.080]  知識是說什麼呢
[00:16:57.080 --> 00:16:59.080]  是說我們能夠去分辨是非
[00:16:59.080 --> 00:17:02.080]  至少在當時的信徒看一件事
[00:17:02.080 --> 00:17:05.080]  就是他如何分辨哪些是異端
[00:17:05.080 --> 00:17:08.080]  哪些不是神所教的東西
[00:17:08.080 --> 00:17:11.080]  知識帶給當時的信徒
[00:17:11.080 --> 00:17:12.080]  或者帶給我們的是
[00:17:12.080 --> 00:17:17.080]  我們知道如何分辨那些是神想我們走的方向和旨意
[00:17:17.080 --> 00:17:18.080]  第四
[00:17:18.080 --> 00:17:19.080]  節制
[00:17:19.080 --> 00:17:21.080]  節制可能我們會覺得
[00:17:21.080 --> 00:17:22.080]  節制不要打機
[00:17:22.080 --> 00:17:23.080]  崇拜
[00:17:23.080 --> 00:17:24.080]  其實是什麼意思呢
[00:17:24.080 --> 00:17:30.080]  是說原來人可以用他的自由意志去選擇做什麼和不做什麼
[00:17:30.080 --> 00:17:32.080]  但是這個節制
[00:17:32.080 --> 00:17:35.080]  是讓我們不會跌入一些試探
[00:17:35.080 --> 00:17:37.080]  不會放縱情慾
[00:17:37.080 --> 00:17:38.080]  不會濫用自由
[00:17:38.080 --> 00:17:40.080]  不會受旁邊的環境影響
[00:17:40.080 --> 00:17:42.080]  而是走回神的旨意裡
[00:17:42.080 --> 00:17:45.080]  之後就說忍耐
[00:17:45.080 --> 00:17:47.080]  忍耐在彼得後書其實說的就是
[00:17:47.080 --> 00:17:51.080]  當信徒面對著很多人嘲笑他的信仰
[00:17:51.080 --> 00:17:53.080]  在過程中打擊他的信仰的時候
[00:17:53.080 --> 00:17:57.080]  他仍然能夠忍受這些苦難
[00:17:57.080 --> 00:17:59.080]  然後繼續對神持守信心
[00:17:59.080 --> 00:18:02.080]  他繼續對神持守盼望
[00:18:02.080 --> 00:18:04.080]  敬虔
[00:18:04.080 --> 00:18:05.080]  剛才也說了
[00:18:05.080 --> 00:18:06.080]  敬虔是什麼呢
[00:18:06.080 --> 00:18:09.080]  其實就是和生命有關係
[00:18:09.080 --> 00:18:14.080]  是說我們生活裡能夠對神有一個敬畏的心
[00:18:14.080 --> 00:18:17.080]  能夠成為神所喜悅的一個信徒
[00:18:17.080 --> 00:18:19.080]  到最後
[00:18:19.080 --> 00:18:23.080]  我們會看到的是愛弟兄的心和愛眾人的心
[00:18:23.080 --> 00:18:27.080]  這兩個愛字在中文的時候是一樣的
[00:18:27.080 --> 00:18:29.080]  不過在原文很特別
[00:18:29.080 --> 00:18:32.080]  其實是分開了兩個字去表達
[00:18:32.080 --> 00:18:35.080]  我不知道大家有沒有聽過這個字
[00:18:35.080 --> 00:18:37.080]  這個字是一個希臘文
[00:18:37.080 --> 00:18:39.080]  叫做phileo
[00:18:39.080 --> 00:18:41.080]  其實是在說愛
[00:18:41.080 --> 00:18:43.080]  但是可能大家比較多認識的
[00:18:43.080 --> 00:18:47.080]  說愛的一個希臘文的字叫做阿加皮
[00:18:47.080 --> 00:18:52.080]  我們經常說阿加皮的愛好像比較厲害
[00:18:52.080 --> 00:18:54.080]  但是我們會問的就是
[00:18:54.080 --> 00:18:58.080]  為什麼對弟兄姐妹的愛反而是用一個次一等的
[00:18:58.080 --> 00:19:02.080]  不是友好的時候才用一個比較厲害的愛嗎
[00:19:02.080 --> 00:19:04.080]  彼得在這裡很想說
[00:19:04.080 --> 00:19:06.080]  先最基礎說的是
[00:19:06.080 --> 00:19:08.080]  作為一個信徒
[00:19:08.080 --> 00:19:13.080]  他對弟兄姐妹的愛是一個最基本的實踐
[00:19:13.080 --> 00:19:16.080]  很想帶他們去知道的是
[00:19:16.080 --> 00:19:19.080]  原來信徒要繼續在過程裡面
[00:19:19.080 --> 00:19:22.080]  面對著很多的挑戰和假教師
[00:19:22.080 --> 00:19:24.080]  他們要繼續彼此的相顧
[00:19:24.080 --> 00:19:27.080]  彼此的守望去抵擋一些異端
[00:19:27.080 --> 00:19:32.080]  不過彼得更加想挑戰那些信徒的是
[00:19:32.080 --> 00:19:36.080]  原來阿加皮展現在更加多的人身上
[00:19:36.080 --> 00:19:41.080]  這才是愛的一個很重要的擴展
[00:19:41.080 --> 00:19:44.080]  就是如果我們的生命能夠順從聖靈
[00:19:44.080 --> 00:19:46.080]  而我們甘心樂意
[00:19:46.080 --> 00:19:49.080]  就算可能那些我們不認識的人
[00:19:49.080 --> 00:19:52.080]  我們都能夠向他表達善意的時候
[00:19:52.080 --> 00:19:54.080]  這是我們作為一個基督徒
[00:19:54.080 --> 00:19:58.080]  更加重要的一個信仰的實踐
[00:19:58.080 --> 00:20:02.080]  當我們看到這八個特質
[00:20:02.080 --> 00:20:04.080]  你會看到一件事
[00:20:04.080 --> 00:20:07.080]  這八個特質有些是你內在的東西
[00:20:07.080 --> 00:20:09.080]  有些是外在
[00:20:09.080 --> 00:20:12.080]  可能進入一個人群上去相處的東西
[00:20:12.080 --> 00:20:14.080]  有些可能是你頭腦上的東西
[00:20:14.080 --> 00:20:18.080]  有些可能是你心裡要去持守的東西
[00:20:18.080 --> 00:20:23.080]  我們會看到彼得完全地概括了一個信徒
[00:20:23.080 --> 00:20:26.080]  其實他在生命特質B型上
[00:20:26.080 --> 00:20:28.080]  他要怎樣去學習
[00:20:28.080 --> 00:20:30.080]  不過彼得更加帶出的是
