
[00:00:00.000 --> 00:00:03.200]  (主持人:好,各位姐妹早安)
[00:02:25.000 --> 00:02:26.600]  (主持人:有些計謀就是)
[00:02:26.600 --> 00:02:28.200]  (主持人:有些是同一班的)
[00:02:28.200 --> 00:02:29.200]  (主持人:不跟他吃飯的)
[00:02:29.200 --> 00:02:31.000]  (主持人:我們吃飯的時候)
[00:02:31.000 --> 00:02:31.600]  (主持人:打鐘的時候)
[00:02:31.600 --> 00:02:32.800]  (主持人:走那邊或者那邊)
[00:02:32.800 --> 00:02:34.000]  (主持人:或者去廁所)
[00:02:34.000 --> 00:02:36.000]  (主持人:然後就避開他)
[00:02:36.000 --> 00:02:37.000]  (主持人:然後就這樣走)
[00:02:37.000 --> 00:02:38.000]  (主持人:那頓飯)
[00:02:38.000 --> 00:02:40.600]  (主持人:本身吃得很刺激)
[00:02:40.600 --> 00:02:43.400]  (主持人:覺得成功地避開了)
[00:02:43.400 --> 00:02:46.600]  (主持人:不過回到學校吃完飯)
[00:02:46.600 --> 00:02:48.600]  (主持人:回到學校上課的時候)
[00:02:48.600 --> 00:02:49.800]  (主持人:我又很記得)
[00:02:49.800 --> 00:02:50.800]  (主持人:那個女生)
[00:02:50.800 --> 00:02:53.000]  (主持人:其實是坐在我前面的)
[00:02:53.000 --> 00:02:54.400]  (主持人:因為中學時候)
[00:02:54.400 --> 00:02:55.600]  (主持人:大家都高一點)
[00:02:55.600 --> 00:02:57.400]  (主持人:我們就編排在)
[00:02:57.400 --> 00:02:59.000]  (主持人:最旁邊那兩行)
[00:02:59.000 --> 00:03:00.800]  (主持人:她就坐在我前面)
[00:03:00.800 --> 00:03:02.400]  (主持人:我記得上課的時候)
[00:03:02.400 --> 00:03:03.400]  (主持人:她就)
[00:03:03.400 --> 00:03:04.800]  (主持人:因為我們無緣無故)
[00:03:04.800 --> 00:03:05.600]  (主持人:吃飯的時候)
[00:03:05.600 --> 00:03:07.400]  (主持人:那群人背著她)
[00:03:07.400 --> 00:03:08.800]  (主持人:不跟她吃飯)
[00:03:08.800 --> 00:03:10.600]  (主持人:之後她肯定知道)
[00:03:10.600 --> 00:03:12.800]  (主持人:她上課的時候)
[00:03:12.800 --> 00:03:14.400]  (主持人:她就哭了)
[00:03:14.400 --> 00:03:16.200]  (主持人:我很記得)
[00:03:16.200 --> 00:03:18.400]  (主持人:當我做了這件事的時候)
[00:03:18.400 --> 00:03:20.400]  (主持人:我有什麼感受)
[00:03:20.400 --> 00:03:21.800]  (主持人:看著她哭的時候)
[00:03:21.800 --> 00:03:22.400]  (主持人:我就覺得)
[00:03:22.400 --> 00:03:23.400]  (主持人:她這麼低B)
[00:03:23.400 --> 00:03:25.200]  (主持人:為什麼人家沒有做錯事)
[00:03:25.200 --> 00:03:26.400]  (主持人:為什麼要這樣對人家)
[00:03:26.400 --> 00:03:27.800]  (主持人:如果我真的很差)
[00:03:27.800 --> 00:03:30.400]  (主持人:心裡有很多內疚)
[00:03:30.400 --> 00:03:31.400]  (主持人:心裡很想)
[00:03:31.400 --> 00:03:32.600]  (主持人:不如去找她)
[00:03:32.600 --> 00:03:33.600]  (主持人:跟她說一聲)
[00:03:33.600 --> 00:03:34.600]  (主持人:不如跟她說)
[00:03:34.600 --> 00:03:35.600]  (主持人:對不起)
[00:03:35.600 --> 00:03:36.200]  (主持人:或者)
[00:03:36.200 --> 00:03:38.000]  (主持人:其實不是)
[00:03:38.000 --> 00:03:41.000]  (主持人:很想處理這件事)
[00:03:41.000 --> 00:03:42.600]  (主持人:不過當時我很老實)
[00:03:42.600 --> 00:03:44.400]  (主持人:其實沒有勇氣去認錯)
[00:03:44.400 --> 00:03:45.400]  (主持人:也沒有)
[00:03:45.400 --> 00:03:47.400]  (主持人:很深刻的感覺就是)
[00:03:47.400 --> 00:03:48.400]  (主持人:很多內疚)
[00:03:48.400 --> 00:03:49.800]  (主持人:很想挽回這件事)
[00:03:49.800 --> 00:03:51.200]  (主持人:不要這樣)
[00:03:51.200 --> 00:03:52.600]  (主持人:不過當然很多年之後)
[00:03:52.600 --> 00:03:54.600]  (主持人:其實我們又再熟稔一點)
[00:03:54.600 --> 00:03:56.200]  (主持人:長大之後就沒事了)
[00:03:56.200 --> 00:03:57.800]  (主持人:不過當時那一刻)
[00:03:57.800 --> 00:03:59.600]  (主持人:選擇的責任就是)
[00:03:59.600 --> 00:04:01.000]  (主持人:不了了之)
[00:04:01.000 --> 00:04:03.800]  (主持人:今天我們會繼續)
[00:04:03.800 --> 00:04:05.400]  (主持人:記得我上幾次講道)
[00:04:05.400 --> 00:04:06.200]  (主持人:都是講彼得)
[00:04:06.200 --> 00:04:08.600]  (主持人:今天我們會繼續看彼得的故事)
[00:04:08.600 --> 00:04:10.400]  (主持人:原來當我們進入經文的時候)
[00:04:10.400 --> 00:04:11.400]  (主持人:故事的開始)
[00:04:11.400 --> 00:04:13.400]  (主持人:彼得同樣都是帶著一個)
[00:04:13.400 --> 00:04:15.800]  (主持人:做錯事的心情來出發)
[00:04:15.800 --> 00:04:19.200]  (主持人:今天將會看的是《約翰福音》第21章)
[00:04:19.200 --> 00:04:21.200]  (主持人:不過在進入經文之前)
[00:04:21.200 --> 00:04:24.000]  (主持人:先看一下彼得的狀態是怎樣的)
[00:04:24.000 --> 00:04:26.000]  (主持人:他做錯了什麼事)
[00:04:26.000 --> 00:04:28.000]  (主持人:21章有氣氛)
[00:04:28.000 --> 00:04:29.600]  (主持人:21章是講彼得的)
[00:04:29.600 --> 00:04:31.600]  (主持人:不過彼得之前的氣氛)
[00:04:31.600 --> 00:04:32.800]  (主持人:就在18章裏面)
[00:04:32.800 --> 00:04:33.600]  (主持人:這裏是18章)
[00:04:33.600 --> 00:04:34.800]  (主持人:今天我們主要是看)
[00:04:34.800 --> 00:04:39.200]  (主持人:不過18章裏面的狀態是怎樣的)
[00:04:39.200 --> 00:04:40.800]  (主持人:在18章裏面)
[00:04:40.800 --> 00:04:42.400]  (主持人:當時是什麼時候呢)
[00:04:42.400 --> 00:04:44.800]  (主持人:當耶穌已經被捉了)
[00:04:44.800 --> 00:04:46.200]  (主持人:被捉了)
[00:04:46.200 --> 00:04:47.800]  (主持人:祈禱完畢被捉了)
[00:04:47.800 --> 00:04:51.600]  (主持人:去大祭司的院裏面)
[00:04:51.600 --> 00:04:53.000]  (主持人:去被審問)
[00:04:53.000 --> 00:04:55.000]  (主持人:彼得被捉了)
[00:04:55.000 --> 00:04:55.800]  (主持人:彼得做什麼呢)
[00:04:55.800 --> 00:04:57.400]  (主持人:就是一直跟著耶穌)
[00:04:57.400 --> 00:04:58.600]  (主持人:害怕跟著耶穌)
[00:04:58.600 --> 00:05:00.400]  (主持人:他會怎樣)
[00:05:00.400 --> 00:05:04.800]  (主持人:跟著就去到大祭司的院裏面)
[00:05:04.800 --> 00:05:06.600]  (主持人:因為他的門徒)
[00:05:06.600 --> 00:05:09.400]  (主持人:有些人跟祭司的僕人認識)
[00:05:09.400 --> 00:05:11.000]  (主持人:他就潛入了他的院裏面)
[00:05:11.000 --> 00:05:12.200]  (主持人:近一點看)
[00:05:12.200 --> 00:05:14.400]  (主持人:怎樣啊 耶穌會怎樣)
[00:05:14.400 --> 00:05:15.600]  (主持人:不過他又不夠膽)
[00:05:15.600 --> 00:05:18.200]  (主持人:告訴別人他是耶穌的門徒)
[00:05:18.200 --> 00:05:19.400]  (主持人:耶穌被捉了)
[00:05:19.400 --> 00:05:21.600]  (主持人:他就躲在炭火裏面)
[00:05:21.600 --> 00:05:23.200]  (主持人:當時原來是很冷的)
[00:05:23.200 --> 00:05:25.600]  (主持人:在院裏面他們就起了一個炭火)
[00:05:25.600 --> 00:05:27.400]  (主持人:大家就圍爐取暖)
[00:05:27.400 --> 00:05:30.400]  (主持人:那些大祭司的僕人)
[00:05:30.400 --> 00:05:35.400]  (主持人:那些侍女就圍著爐取暖)
[00:05:35.400 --> 00:05:38.400]  (主持人:圍爐取暖的時候就會聊天)
[00:05:38.400 --> 00:05:39.600]  (主持人:聊著聊著有一個陌生人)
[00:05:39.600 --> 00:05:41.600]  (主持人:好像這個人很眼熟)
[00:05:41.600 --> 00:05:44.000]  (主持人:那些人就跟彼得說)
[00:05:44.000 --> 00:05:45.200]  (主持人:他就說)
[00:05:45.200 --> 00:05:46.000]  (主持人:你很眼熟)
[00:05:46.000 --> 00:05:48.600]  (主持人:你好像就是跟著耶穌的那些人)
[00:05:48.600 --> 00:05:51.400]  (主持人:彼得說:我不是)
[00:05:51.400 --> 00:05:52.600]  (主持人:然後他又說)
[00:05:52.600 --> 00:05:54.400]  (主持人:然後有其他人第二次就問)
[00:05:54.400 --> 00:05:56.400]  (主持人:你明明好像是他的門徒)
[00:05:56.400 --> 00:05:57.600]  (主持人:明明跟著他)
[00:05:57.600 --> 00:05:59.000]  (主持人:他又說:不是)
[00:05:59.000 --> 00:06:00.800]  (主持人:我明明看到你和他在一個院內)
[00:06:00.800 --> 00:06:02.200]  (主持人:我不是)
[00:06:02.200 --> 00:06:03.400]  (主持人:然後這三次)
[00:06:03.400 --> 00:06:06.800]  (主持人:我想都是我們很熟悉的事情)
[00:06:06.800 --> 00:06:09.200]  (主持人:不過三次不認主的事件)
[00:06:09.200 --> 00:06:12.800]  (主持人:對於耶穌要釘在十字架上之前)
[00:06:12.800 --> 00:06:15.200]  (主持人:曾經在眾目睽睽之下)
[00:06:15.200 --> 00:06:17.800]  (主持人:在耶穌和眾門徒前面)
[00:06:17.800 --> 00:06:20.200]  (主持人:彼得跟耶穌說什麼)
[00:06:20.200 --> 00:06:22.800]  (主持人:他說:我就算死也不會不認你的)
[00:06:22.800 --> 00:06:28.800]  (主持人:彼得肯定是人生中最大的黑歷史)
[00:06:28.800 --> 00:06:33.200]  (主持人:在其他福音書當記載彼得三次不認主時)
[00:06:33.200 --> 00:06:35.800]  (主持人:他在說彼得最後發生什麼事)
[00:06:35.800 --> 00:06:38.800]  (主持人:他說當他大哭的時候)
[00:06:38.800 --> 00:06:42.000]  (主持人:他就一邊哭一邊離開)
[00:06:42.000 --> 00:06:44.600]  (主持人:在這次事件後第十九章)
[00:06:44.600 --> 00:06:46.000]  (主持人:耶穌已經死了)
[00:06:46.000 --> 00:06:48.400]  (主持人:然後在二十章的時候)
[00:06:48.400 --> 00:06:50.000]  (主持人:其實耶穌已經復活了)
[00:06:50.000 --> 00:06:52.800]  (主持人:不過在整個章節中)
[00:06:52.800 --> 00:06:56.000]  (主持人:彼得沒有機會跟耶穌對話)
[00:06:56.000 --> 00:06:58.200]  (主持人:所以相信在二十一章)
[00:06:58.200 --> 00:07:00.000]  (主持人:我們將會看的這一節)
[00:07:00.000 --> 00:07:02.800]  (主持人:其實彼得正是深深被自己)
[00:07:02.800 --> 00:07:06.200]  (主持人:三次不認主的失敗纏繞著)
[00:07:06.200 --> 00:07:07.800]  (主持人:而今天我們要看的經文)
[00:07:07.800 --> 00:07:10.000]  (主持人:是彼得和主耶穌一起)
[00:07:10.000 --> 00:07:14.000]  (主持人:面對這件不堪的往事的一段技術)
[00:07:14.000 --> 00:07:17.600]  (主持人:你們覺得面對自己失敗了的)
[00:07:17.600 --> 00:07:20.200]  (主持人:這些陷阱是否容易?)
[00:07:20.200 --> 00:07:22.400]  (主持人:我想其實真的不容易)
[00:07:22.400 --> 00:07:24.000]  (主持人:我們一起進入經文)
[00:07:24.000 --> 00:07:28.400]  (主持人:一起看看基督徒可以怎樣面對)
[00:07:28.400 --> 00:07:31.000]  (主持人:經文體約翰福音二十一章一至十九節)
[00:07:31.000 --> 00:07:33.200]  (主持人:不過今天其實會比較長)
[00:07:33.200 --> 00:07:35.200]  (主持人:我今天會分兩段去看)
[00:07:35.200 --> 00:07:37.400]  (主持人:我們先讀一至十四節)
[00:07:37.400 --> 00:07:39.000]  (主持人:我們一起讀吧)
[00:07:39.000 --> 00:07:40.800]  (主持人:準備,一二三)
[00:07:40.800 --> 00:07:42.400]  (主持人:這些事以後)
[00:07:42.400 --> 00:07:46.800]  (主持人:耶穌在提比利亞海邊又向門徒顯現)
[00:07:46.800 --> 00:07:49.600]  (主持人:他怎樣顯現記載下面)
[00:07:49.600 --> 00:07:54.200]  (主持人:有西門彼得和稱為底氏瑪的多瑪)
[00:07:54.200 --> 00:07:57.400]  (主持人:及名加里尼的尤那旦葉)
[00:07:57.400 --> 00:08:00.400]  (主持人:還有西比太的兩個兒子)
[00:08:00.400 --> 00:08:03.400]  (主持人:又有兩個門徒都在一處)
[00:08:03.400 --> 00:08:06.000]  (主持人:西門彼得對他們說)
[00:08:06.000 --> 00:08:07.200]  (主持人:我打魚去)
[00:08:07.200 --> 00:08:10.200]  (主持人:他們說我們也和你去)
[00:08:10.200 --> 00:08:12.800]  (主持人:他們就出去上鳥船)
[00:08:12.800 --> 00:08:15.400]  (主持人:那一夜並沒有打著什麼)
[00:08:15.400 --> 00:08:19.000]  (主持人:天亮的時候耶穌站在岸上)
[00:08:19.000 --> 00:08:22.200]  (主持人:門徒卻不知道耶穌)
[00:08:22.200 --> 00:08:25.000]  (主持人:耶穌對他們說)
[00:08:25.000 --> 00:08:27.000]  (主持人:你們有吃的沒有)
[00:08:27.000 --> 00:08:29.400]  (主持人:他們回答說沒有)
[00:08:29.400 --> 00:08:32.800]  (主持人:耶穌說你們把網紮在船的右邊)
[00:08:32.800 --> 00:08:34.200]  (主持人:就必得著)
[00:08:34.200 --> 00:08:36.200]  (主持人:他們必紮下網去)
[00:08:36.200 --> 00:08:39.400]  (主持人:竟拉不上來因為雨滲多)
[00:08:39.400 --> 00:08:42.400]  (主持人:耶穌所愛的那門徒對彼得說)
[00:08:42.400 --> 00:08:46.000]  (主持人:那時西門彼得赤著身子)
[00:08:46.000 --> 00:08:49.400]  (主持人:一聽見事主就束上一件外衣)
[00:08:49.400 --> 00:08:50.800]  (主持人:跳在海裡)
[00:08:50.800 --> 00:08:53.000]  (主持人:其餘的門徒離岸不遠)
[00:08:53.000 --> 00:08:54.600]  (主持人:約有二百爪)
[00:08:54.600 --> 00:08:58.200]  (主持人:就在小船上把那網魚拉過來)
[00:08:58.200 --> 00:09:03.200]  (主持人:他們上鳥岸就看見那裡有炭火)
[00:09:03.200 --> 00:09:05.400]  (主持人:上面有魚又有餅)
[00:09:05.400 --> 00:09:07.000]  (主持人:耶穌對他們說)
[00:09:07.000 --> 00:09:09.800]  (主持人:把剛才打的魚拿幾條來)
[00:09:09.800 --> 00:09:13.600]  (主持人:西門彼得就去把網拉到岸上)
[00:09:13.600 --> 00:09:15.400]  (主持人:那網滿了大魚)
[00:09:15.400 --> 00:09:19.000]  (主持人:共一百五十三條魚雖這麼多)
[00:09:19.000 --> 00:09:20.600]  (主持人:網卻沒有破)
[00:09:20.600 --> 00:09:21.600]  (主持人:耶穌說)
[00:09:21.600 --> 00:09:23.200]  (主持人:你們來吃早飯)
[00:09:23.200 --> 00:09:26.800]  (主持人:門徒中沒有一個敢問他你是誰)
[00:09:26.800 --> 00:09:31.600]  (主持人:因為知道事主耶穌就預給他們)
[00:09:31.600 --> 00:09:35.200]  (主持人:耶穌從死裡復活以後向門徒顯現)
[00:09:35.200 --> 00:09:36.800]  (主持人:這是第三次)
[00:09:36.800 --> 00:09:39.000]  (主持人:讓我們一起祈禱)
[00:09:40.000 --> 00:09:41.800]  (主持人:上帝多謝你的說話)
[00:09:41.800 --> 00:09:45.400]  (主持人:幫助我們在聽到裡有精神有能力)
[00:09:45.400 --> 00:09:47.400]  (主持人:並且聖靈在我們心裡作供)
[00:09:47.400 --> 00:09:49.600]  (主持人:讓我們聽得明白能夠走出來)
[00:09:49.600 --> 00:09:52.000]  (主持人:我們這樣禱告奉主耶穌基督明治祈求)
[00:09:52.000 --> 00:09:52.800]  (主持人:阿們)
[00:09:52.800 --> 00:09:57.400]  原來這張故事是一個重生的開始
[00:09:57.400 --> 00:09:59.000]  為什麼我這樣說呢
[00:09:59.000 --> 00:10:01.800]  原來《耀漢福音》有一個很有趣的狀況
[00:10:01.800 --> 00:10:03.800]  就是剛才我們讀的是第幾節
[00:10:03.800 --> 00:10:06.000]  我們今天看的第幾章
[00:10:06.000 --> 00:10:07.200]  21章
[00:10:07.200 --> 00:10:09.400]  但原來在20章的時候
[00:10:09.400 --> 00:10:11.200]  《耀漢福音》已經結束了
[00:10:11.200 --> 00:10:13.000]  你說什麼
[00:10:13.000 --> 00:10:15.000]  原來看回20章的時候
[00:10:15.000 --> 00:10:19.000]  那時候經文最後已經有一個很完整的結尾
[00:10:19.000 --> 00:10:20.800]  20章最後是說什麼呢
[00:10:20.800 --> 00:10:25.200]  他說耶穌在門徒面前行很多神蹟
[00:10:25.200 --> 00:10:26.800]  沒有記在這本書上
[00:10:26.800 --> 00:10:30.600]  但記這本書就是要我們相信耶穌基督是神的兒子
[00:10:30.600 --> 00:10:32.000]  並且信了祂就行了
[00:10:32.000 --> 00:10:34.200]  就是說我們之前說了這麼多
[00:10:34.200 --> 00:10:37.000]  耶穌的故事有些神蹟沒有記在這本書上
[00:10:37.000 --> 00:10:39.200]  好像已經說完了
[00:10:39.200 --> 00:10:40.800]  說完了這本書
[00:10:40.800 --> 00:10:43.600]  但為什麼會有21章呢
[00:10:43.600 --> 00:10:44.800]  可以理解的是
[00:10:44.800 --> 00:10:47.800]  其實《耀漢福音》在寫完第20章的福音書之後
[00:10:47.800 --> 00:10:49.000]  已經完結了
[00:10:49.000 --> 00:10:51.800]  但之後他又將21章加上去
[00:10:51.800 --> 00:10:53.200]  就好像什麼呢
[00:10:53.200 --> 00:10:55.200]  就好像我們現在看電影
[00:10:55.200 --> 00:10:57.200]  看那些《復仇者》什麼的
[00:10:57.200 --> 00:10:58.800]  最後出完字幕之後
[00:10:58.800 --> 00:11:00.400]  完了之後又有一段什麼
[00:11:00.400 --> 00:11:01.600]  叫彩蛋嘛
[00:11:01.600 --> 00:11:02.400]  他就是這樣了
[00:11:02.400 --> 00:11:03.200]  他會怎樣呢
[00:11:03.200 --> 00:11:04.600]  出完字幕之後
[00:11:04.600 --> 00:11:06.400]  他又再開始說過了
[00:11:06.400 --> 00:11:08.400]  而這個彩蛋是什麼呢
[00:11:08.400 --> 00:11:09.800]  就好像從福音書
[00:11:09.800 --> 00:11:12.200]  用耶穌基督為主角的這本書
[00:11:12.200 --> 00:11:14.000]  叫做《傳道者聯盟》
[00:11:14.000 --> 00:11:15.600]  延伸到人
[00:11:15.600 --> 00:11:16.400]  彼得
[00:11:16.400 --> 00:11:18.200]  彼得外傳
[00:11:18.200 --> 00:11:20.000]  一個新的故事的開始
[00:11:20.000 --> 00:11:23.400]  門徒以門徒為主角的故事
[00:11:23.400 --> 00:11:26.200]  所以從新的一章去看的時候
[00:11:26.200 --> 00:11:27.400]  你會發覺很有趣
[00:11:27.400 --> 00:11:29.800]  他重新再設定一次場景
[00:11:29.800 --> 00:11:32.600]  重新有地點提供給你海邊
[00:11:32.600 --> 00:11:35.000]  然後重新再介紹那些人
[00:11:35.000 --> 00:11:37.000]  耶穌在那裡和門徒顯現
[00:11:37.000 --> 00:11:38.200]  然後那裡有什麼呢
[00:11:38.200 --> 00:11:39.600]  西門彼得
[00:11:39.600 --> 00:11:42.600]  底士多瑪
[00:11:42.600 --> 00:11:44.600]  加利利人拿旦葉
[00:11:44.600 --> 00:11:45.600]  兩個人
[00:11:45.600 --> 00:11:47.800]  就是雅各和約翰
[00:11:47.800 --> 00:11:49.200]  有趣的地方是
[00:11:49.200 --> 00:11:51.400]  如果你看《約翰福音》第一章的時候
[00:11:51.400 --> 00:11:53.600]  其實都是介紹這些人出場的
[00:11:53.600 --> 00:11:55.600]  都是說耶穌出來了
[00:11:55.600 --> 00:11:57.400]  就是傳道了
[00:11:57.400 --> 00:11:59.800]  然後他就呼召了彼得
[00:11:59.800 --> 00:12:00.800]  然後拿旦葉
[00:12:00.800 --> 00:12:02.200]  拿旦葉的朋友
[00:12:02.200 --> 00:12:05.200]  然後還有約翰
[00:12:05.200 --> 00:12:07.400]  然後他弟弟
[00:12:07.400 --> 00:12:09.800]  約翰和雅各
[00:12:09.800 --> 00:12:11.000]  很有趣
[00:12:11.000 --> 00:12:12.800]  而這次的主角
[00:12:12.800 --> 00:12:15.000]  好像是展開
[00:12:15.000 --> 00:12:16.200]  21章好像是
[00:12:16.200 --> 00:12:18.400]  福音外傳重新開始
[00:12:18.400 --> 00:12:20.400]  展開了由人接棒
[00:12:20.400 --> 00:12:22.000]  教會的故事
[00:12:22.000 --> 00:12:24.200]  而這次的主角就是彼得
[00:12:24.200 --> 00:12:25.200]  彼得如何在
[00:12:25.200 --> 00:12:29.400]  剛剛他明明在耶穌正傳大大跌倒
[00:12:29.400 --> 00:12:31.000]  傷痕累累的生命
[00:12:31.000 --> 00:12:33.200]  然後他現在要去接管
[00:12:33.200 --> 00:12:34.400]  耶穌的交托
[00:12:34.400 --> 00:12:36.400]  去接管教會這一棒
[00:12:36.400 --> 00:12:38.400]  讓我們一起看下去
[00:12:38.400 --> 00:12:40.400]  今天第一點給他的名字
[00:12:40.400 --> 00:12:42.000]  叫做「勇於回頭」
[00:12:42.000 --> 00:12:44.800]  我們要回去看回自己的過去
[00:12:44.800 --> 00:12:47.600]  第三至十一節那裡這樣說
[00:12:47.600 --> 00:12:49.600]  剛才我們也有讀了一次
[00:12:49.600 --> 00:12:51.600]  當你看這段故事的時候
[00:12:51.600 --> 00:12:53.400]  不知道你有沒有一種
[00:12:53.400 --> 00:12:55.400]  似曾相識的感覺
[00:12:55.400 --> 00:12:56.600]  剛才很長
[00:12:56.600 --> 00:12:57.600]  中間夾了很多東西
[00:12:57.600 --> 00:12:59.800]  我試一下再這樣描述一次給你聽
[00:12:59.800 --> 00:13:01.800]  有沒有一些很熟悉的
[00:13:01.800 --> 00:13:04.600]  彼得和一群同伴
[00:13:04.600 --> 00:13:06.200]  他的漁夫同伴
[00:13:06.200 --> 00:13:07.200]  在晚上
[00:13:07.200 --> 00:13:10.600]  晚上最應該去打魚的時間去打魚
[00:13:10.600 --> 00:13:13.600]  怎知道這群專業的漁夫下網的時候
[00:13:13.600 --> 00:13:15.400]  一條魚也打不到
[00:13:15.400 --> 00:13:17.200]  然後耶穌就說
[00:13:17.200 --> 00:13:18.600]  喂,你再去那裡
[00:13:18.600 --> 00:13:20.000]  早上的時候
[00:13:20.000 --> 00:13:20.800]  耶穌就說
[00:13:20.800 --> 00:13:22.000]  你再去那裡
[00:13:22.000 --> 00:13:23.600]  再次下網
[00:13:23.600 --> 00:13:25.800]  結果漁獲豐富
[00:13:25.800 --> 00:13:28.200]  魚多得很驚人
[00:13:28.200 --> 00:13:30.600]  驚人到連抓也抓不到
[00:13:30.600 --> 00:13:32.200]  但是最後他說
[00:13:32.200 --> 00:13:33.800]  雖然魚那麼多
[00:13:33.800 --> 00:13:37.000]  但是漁網也沒有破
[00:13:37.000 --> 00:13:38.600]  好像很熟悉
