
[00:00:00.000 --> 00:00:02.560]  很叮唧回萬安
[00:07:36.920 --> 00:07:39.800]  我們會看到保羅在他宣教的道路上
[00:07:39.800 --> 00:07:42.920]  好像接連受到很多挫折和碰壁
[00:07:42.920 --> 00:07:47.400]  聖靈首先禁止了他們在亞細亞的一帶傳道
[00:07:47.400 --> 00:07:51.040]  之後他們激越過弗裡加拉加拉太一帶的地方
[00:07:51.040 --> 00:07:52.520]  之後就去到美西亞
[00:07:52.520 --> 00:07:55.800]  之後經文就說他們想要去到比推尼
[00:07:55.800 --> 00:07:57.400]  原來這個字的原文
[00:07:57.400 --> 00:07:59.520]  有一種多次去嘗試的意思
[00:07:59.720 --> 00:08:02.640]  所以原來保羅在過程中
[00:08:02.640 --> 00:08:06.880]  他幾次都嘗試要去比推尼的地方傳道
[00:08:06.880 --> 00:08:08.520]  不過同樣地
[00:08:08.520 --> 00:08:10.600]  聖靈在過程中都不讓他去
[00:08:10.600 --> 00:08:13.000]  之後他們就越過美西亞
[00:08:13.000 --> 00:08:14.840]  最後去到特羅亞
[00:08:14.840 --> 00:08:17.200]  短短的三節經文
[00:08:17.200 --> 00:08:18.360]  我們會看到的是
[00:08:18.360 --> 00:08:22.920]  出現了很多聖靈禁止他們去不知何處
[00:08:22.920 --> 00:08:25.160]  當然我們看經文的時候
[00:08:25.160 --> 00:08:26.160]  我們會看到的是
[00:08:26.240 --> 00:08:30.800]  他都沒有說明聖靈是如何禁止保羅去那些地方傳道
[00:08:30.800 --> 00:08:33.000]  或者我們會問的是
[00:08:33.000 --> 00:08:35.680]  其實保羅在這個過程中
[00:08:35.680 --> 00:08:37.960]  是不是有什麼計劃出現了問題
[00:08:37.960 --> 00:08:39.920]  可能我們面對問題的時候都會這樣想
[00:08:39.920 --> 00:08:42.760]  當我們面對一些困難的時候
[00:08:42.760 --> 00:08:44.120]  可能我們都會問的是
[00:08:44.120 --> 00:08:46.240]  是不是有什麼出錯了
[00:08:46.240 --> 00:08:48.560]  是不是有什麼計劃搞錯了
[00:08:48.560 --> 00:08:51.800]  其實以保羅這麼有經驗
[00:08:51.800 --> 00:08:53.120]  剛剛才看完
[00:08:53.280 --> 00:08:55.480]  他在宣教路途上
[00:08:55.480 --> 00:09:00.000]  其實很多接二連三都有很多很好的成績
[00:09:00.000 --> 00:09:02.200]  應該沒有問題
[00:09:02.200 --> 00:09:06.080]  我們就先試一下進入保羅的計劃是什麼
[00:09:06.080 --> 00:09:08.440]  當我們在地理上去看的時候
[00:09:08.440 --> 00:09:13.120]  我們會看到保羅先在路斯德召了提摩太去他的團隊
[00:09:13.120 --> 00:09:17.160]  之後就去到佛雷加和加拉太一帶的地方
[00:09:17.160 --> 00:09:18.280]  當我們看地圖的時候
[00:09:18.280 --> 00:09:20.160]  其實我們會看到很順路的
[00:09:20.360 --> 00:09:22.200]  你會看到在那個過程中
[00:09:22.200 --> 00:09:24.520]  其實整個小亞細亞的半島
[00:09:24.520 --> 00:09:27.080]  是有很多很繁盛的城市
[00:09:27.080 --> 00:09:29.440]  包括很有名的爾忽所城
[00:09:29.440 --> 00:09:32.120]  所以對於保羅的宣教路程來說
[00:09:32.120 --> 00:09:34.240]  當他這樣傳福音過去的時候
[00:09:34.240 --> 00:09:37.400]  一打橫掃這一帶的城市的時候
[00:09:37.400 --> 00:09:39.240]  其實是有很多很好的地方
[00:09:39.240 --> 00:09:40.840]  幫他建立福音的據點
[00:09:40.840 --> 00:09:44.200]  不過聖靈在那個過程中禁止了他們
[00:09:44.200 --> 00:09:46.520]  之後他們越過美西亞
[00:09:46.520 --> 00:09:49.680]  然後上去比推尼這個地方
[00:09:49.840 --> 00:09:51.840]  就是不別的那一帶的地方
[00:09:51.840 --> 00:09:54.720]  比推尼其實是羅馬的一個省份
[00:09:54.720 --> 00:09:57.600]  當中其實也有很多很發達的城市
[00:09:57.600 --> 00:10:00.040]  所以對於保羅的福音工作來說
[00:10:00.040 --> 00:10:01.960]  其實也是一個很好的和唱
[00:10:01.960 --> 00:10:04.680]  不過當我們剛才看經文的時候
[00:10:04.680 --> 00:10:07.560]  都會看到聖靈再一次不讓他們過去
[00:10:07.560 --> 00:10:10.760]  所以就越過美西亞去到特羅亞
[00:10:10.760 --> 00:10:13.680]  我想對於保羅來說
[00:10:13.680 --> 00:10:15.040]  他面對這個情況
[00:10:15.040 --> 00:10:19.040]  過去剛才看宣教的路途非常順利
[00:10:19.360 --> 00:10:20.880]  他為了這一次宣教路途
[00:10:20.880 --> 00:10:23.240]  我相信也有很多不同的計劃和計劃
[00:10:23.240 --> 00:10:27.840]  在過程中他知道哪些是適合傳福音的據點
[00:10:27.840 --> 00:10:30.280]  根據他的經驗
[00:10:30.280 --> 00:10:31.920]  這麼有策略的計劃
[00:10:31.920 --> 00:10:34.800]  再加上他也照著提摩太進入了他的團隊
[00:10:34.800 --> 00:10:37.080]  這個團隊很棒 一定不會死
[00:10:37.080 --> 00:10:38.720]  但是來到這裡
[00:10:38.720 --> 00:10:41.400]  好像經歷了一次又一次的挫折
[00:10:41.400 --> 00:10:43.440]  聖靈一次又一次的難阻
[00:10:43.440 --> 00:10:47.240]  我想其實保羅其實也挺灰機的
[00:10:47.840 --> 00:10:49.960]  不過當我們看經文的時候
[00:10:49.960 --> 00:10:51.160]  我們會看到的是
[00:10:51.160 --> 00:10:52.600]  其實在經文裡面
[00:10:52.600 --> 00:10:55.440]  沒有很詳細地描述保羅的反應
[00:10:55.440 --> 00:10:58.280]  保羅只是很信服聖靈的引領
[00:10:58.280 --> 00:11:00.280]  去了一處再去另一處
[00:11:00.280 --> 00:11:03.840]  我想對於很有經驗的保羅來說
[00:11:03.840 --> 00:11:04.720]  來到這裡
[00:11:04.720 --> 00:11:08.520]  在人的經驗和信服聖靈的引領之間
[00:11:08.520 --> 00:11:11.200]  他選擇了的是信服聖靈的引領
[00:11:11.200 --> 00:11:13.600]  不過 頂梓梅
[00:11:13.600 --> 00:11:16.400]  當我們回到生活上的時候
[00:11:16.840 --> 00:11:18.480]  可能我們也面對著很多
[00:11:18.480 --> 00:11:20.320]  我們生命所遇到的問題
[00:11:20.320 --> 00:11:22.080]  遇到很多不同的問題
[00:11:22.080 --> 00:11:24.560]  以及很多不同的難阻挑戰的時候
[00:11:24.560 --> 00:11:25.880]  剛才我問過大家
[00:11:25.880 --> 00:11:27.600]  其實你會怎樣去面對呢
[00:11:27.600 --> 00:11:30.280]  作為一個實際的人類
[00:11:30.280 --> 00:11:31.240]  就是我們
[00:11:31.240 --> 00:11:34.440]  通常我們也會用一個實際的方法去面對
[00:11:34.440 --> 00:11:37.200]  就是通常都是依靠經驗去面對
[00:11:37.200 --> 00:11:39.520]  過去是怎樣的時候就怎樣做
[00:11:39.520 --> 00:11:41.960]  不懂嗎 問問人 很簡單
[00:11:41.960 --> 00:11:46.360]  我會說其實人傾向是依靠經驗的
[00:11:46.880 --> 00:11:49.440]  不過當我們越多依靠經驗的時候
[00:11:49.440 --> 00:11:51.720]  有時候可能會跌入另一個狀態
[00:11:51.720 --> 00:11:53.040]  或者一個試探
[00:11:53.040 --> 00:11:55.800]  就是我們可能會過分去高舉經驗
[00:11:55.800 --> 00:11:58.040]  當然我不是說經驗沒用
[00:11:58.040 --> 00:11:59.080]  經驗也很重要
[00:11:59.080 --> 00:12:00.880]  神也會透過不同的經驗
[00:12:00.880 --> 00:12:02.280]  對我們有很多不同的提醒
[00:12:02.280 --> 00:12:06.080]  不過當我們人過分高舉經驗
[00:12:06.080 --> 00:12:07.760]  過分過神的時候
[00:12:07.760 --> 00:12:10.680]  往往有時候我們也少了去問的是
[00:12:10.680 --> 00:12:13.320]  神究竟在過程中想我們怎樣做
[00:12:13.320 --> 00:12:16.200]  或者神在當中有什麼對我們的提醒
[00:12:17.200 --> 00:12:19.000]  在牧養青少年的過程中
[00:12:19.000 --> 00:12:21.280]  我曾經也跟一個青少年這樣聊天
[00:12:21.280 --> 00:12:27.040]  我不知道這是否大學讀書的歷程或故事
[00:12:27.040 --> 00:12:31.600]  這個年輕人過去幾年在大學讀書
[00:12:31.600 --> 00:12:35.920]  他讀一科其實是一科不是自己很喜歡的科
[00:12:35.920 --> 00:12:38.000]  當年他去公開考試的時候
[00:12:38.000 --> 00:12:39.680]  其實他考了挺好的成績
[00:12:39.680 --> 00:12:41.520]  不過在過程中
[00:12:41.520 --> 00:12:43.840]  他考到的成績
[00:12:43.840 --> 00:12:45.080]  他想讀B的科
[00:12:45.240 --> 00:12:46.520]  但是他的家人覺得
[00:12:46.520 --> 00:12:49.760]  你這個成績應該讀一些更好的科
[00:12:49.760 --> 00:12:51.840]  所以他想讀A的科
[00:12:51.840 --> 00:12:54.560]  最後他聽了家人的意思
[00:12:54.560 --> 00:12:56.320]  就去讀A的科
[00:12:56.320 --> 00:12:58.440]  在讀這一科的過程中
[00:12:58.440 --> 00:12:59.400]  其實也挺困難的
[00:12:59.400 --> 00:13:02.000]  因為他的科目也挺難讀的
[00:13:02.000 --> 00:13:03.960]  我想對於他來說
[00:13:03.960 --> 00:13:05.680]  他出現一個情況就是
[00:13:05.680 --> 00:13:08.320]  每一次當他開試的時候
[00:13:08.320 --> 00:13:10.440]  就好像上刑場一樣
[00:13:10.440 --> 00:13:14.000]  充滿著很多恐懼和害怕
[00:13:14.840 --> 00:13:17.960]  當我跟他談論他讀書的過程
[00:13:17.960 --> 00:13:20.280]  你會發現他進入了一個情況
[00:13:20.280 --> 00:13:21.880]  每一個試題的時候
[00:13:21.880 --> 00:13:23.280]  當他覺得很嘈吵
[00:13:23.280 --> 00:13:24.880]  覺得很難讀
[00:13:24.880 --> 00:13:26.560]  他很不喜歡讀的那一科
[00:13:26.560 --> 00:13:28.120]  覺得是被人迫來讀的
[00:13:28.120 --> 00:13:30.000]  之後慢慢情況就是
[00:13:30.000 --> 00:13:31.360]  他考得不好
[00:13:31.360 --> 00:13:32.920]  又再跟別人比較
[00:13:32.920 --> 00:13:34.920]  這一輩子的經驗
[00:13:34.920 --> 00:13:37.360]  其實也影響他如何看待自己
[00:13:37.360 --> 00:13:40.360]  同時當他帶著這一輩子的經驗
[00:13:40.360 --> 00:13:42.360]  再進入下一個試題的時候
[00:13:42.560 --> 00:13:44.720]  他就帶著一種很害怕
[00:13:44.720 --> 00:13:47.120]  很試上刑場的心態
[00:13:47.120 --> 00:13:48.520]  去面對下一個試題
[00:13:48.520 --> 00:13:52.000]  人面對困難和挑戰
[00:13:52.000 --> 00:13:53.520]  或者眼前的事情的時候
[00:13:53.520 --> 00:13:55.480]  會傾向依靠經驗
[00:13:55.480 --> 00:13:58.240]  因為是來得容易和實際
[00:13:58.240 --> 00:14:01.480]  不過當人過分高舉經驗的時候
[00:14:01.480 --> 00:14:04.000]  有時候就會令我們忽略了
[00:14:04.000 --> 00:14:06.280]  或者我們少了去問銳性靈
[00:14:06.280 --> 00:14:08.320]  在當中對我們的提醒和聲音
[00:14:08.320 --> 00:14:12.120]  特別是有時候人的經驗
[00:14:12.320 --> 00:14:14.760]  當中的挫敗和成功
[00:14:14.760 --> 00:14:16.120]  有時候也會左右了
[00:14:16.120 --> 00:14:17.880]  我們如何看待眼前的事情
[00:14:17.880 --> 00:14:22.760]  當你去依靠那些經驗所帶來的失敗的時候
[00:14:22.760 --> 00:14:24.240]  你下一次的時候
[00:14:24.240 --> 00:14:26.000]  你就會用一種恐懼的心態
[00:14:26.000 --> 00:14:27.440]  再面對眼前的事物
[00:14:27.440 --> 00:14:30.160]  當你依靠過去的經驗
[00:14:30.160 --> 00:14:31.840]  是一些成功的經驗的時候
[00:14:31.840 --> 00:14:33.920]  或者可能你會跌入另一個極端
[00:14:33.920 --> 00:14:36.000]  就是你過分高舉自己的德
[00:14:36.000 --> 00:14:39.080]  慢慢慢慢你就會變得依靠自己
[00:14:39.080 --> 00:14:41.480]  慢慢慢慢你就更加少去問神
[00:14:41.640 --> 00:14:43.160]  其實我在前面的路
[00:14:43.160 --> 00:14:44.240]  我想怎樣去做
[00:14:44.240 --> 00:14:47.840]  當我回去和那個年輕人聊天的時候
[00:14:47.840 --> 00:14:48.560]  我也問他
[00:14:48.560 --> 00:14:49.360]  我問他一樣東西
[00:14:49.360 --> 00:14:52.880]  我說不如你這麼多的感受
[00:14:52.880 --> 00:14:55.680]  你嘗試去找一個空間去問
[00:14:55.680 --> 00:14:57.280]  神在這個過程中
[00:14:57.280 --> 00:15:00.080]  有什麼讓你看到或者想你學到
[00:15:00.080 --> 00:15:02.320]  他就回去思考
[00:15:02.320 --> 00:15:04.120]  在過程中他分享到
[00:15:04.120 --> 00:15:05.320]  當他慢慢思考的時候
[00:15:05.320 --> 00:15:06.240]  他發現的是
[00:15:06.240 --> 00:15:08.640]  即使這一科其實是他不想讀的
[00:15:08.640 --> 00:15:10.120]  他在過程中
[00:15:10.200 --> 00:15:11.760]  他也在問的是
[00:15:11.760 --> 00:15:13.560]  究竟神在這個過程中
[00:15:13.560 --> 00:15:15.160]  他想帶他去看什麼呢
[00:15:15.160 --> 00:15:17.000]  當他這樣思考的時候
[00:15:17.000 --> 00:15:18.560]  他慢慢發現的是
[00:15:18.560 --> 00:15:21.560]  其實這一科縱然是他不喜歡讀
[00:15:21.560 --> 00:15:24.000]  但是原來有一些實際的題目
[00:15:24.000 --> 00:15:25.760]  其實他也有興趣
[00:15:25.760 --> 00:15:27.640]  神也讓他看到的是
[00:15:27.640 --> 00:15:30.000]  其實在這幾年的歷程中
[00:15:30.000 --> 00:15:31.680]  原來神正在磨練他
[00:15:31.680 --> 00:15:34.600]  即使在面對這一科這麼有壓力的情況下
[00:15:34.600 --> 00:15:36.440]  他仍然怎樣可以學習的是
[00:15:36.440 --> 00:15:38.080]  去正確去看自己呢
[00:15:38.800 --> 00:15:41.040]  當他思考到這樣的時候
[00:15:41.040 --> 00:15:43.640]  他就能夠轉變一個眼光
[00:15:43.640 --> 00:15:46.280]  他不再用一個上刑場的心態
[00:15:46.280 --> 00:15:48.520]  去面對接下來的下一個城
[00:15:48.520 --> 00:15:50.240]  頂智慧
[00:15:50.240 --> 00:15:52.040]  我不知道你相不相信這一點
[00:15:52.040 --> 00:15:53.040]  人呢
[00:15:53.040 --> 00:15:54.480]  年紀越大
[00:15:54.480 --> 00:15:57.160]  越傾向更加實際
[00:15:57.160 --> 00:15:58.680]  更加越傾向
[00:15:58.680 --> 00:16:01.000]  去依靠經驗去面對事物
[00:16:01.000 --> 00:16:02.640]  有時慢慢地
[00:16:02.640 --> 00:16:04.000]  可能我們也會跌入一個
[00:16:04.000 --> 00:16:06.240]  高舉經驗的人生態度也說不定
[00:16:06.680 --> 00:16:10.840]  不過有時單憑經驗未必是最可靠
[00:16:10.840 --> 00:16:14.040]  單憑經驗就好像我們有時在過程中
[00:16:14.040 --> 00:16:16.320]  我們被過去的成敗得失影響的時候
[00:16:16.320 --> 00:16:19.040]  就會影響我們怎樣去看眼前的事
[00:16:19.040 --> 00:16:22.760]  不過很有經驗的保羅提醒我們的是
[00:16:22.760 --> 00:16:23.840]  他指示了的是
[00:16:23.840 --> 00:16:25.400]  當他面對一些挑戰
[00:16:25.400 --> 00:16:27.000]  甚至一些挫折的時候
[00:16:27.000 --> 00:16:30.320]  他選擇了的不只是依靠人的經驗
[00:16:30.320 --> 00:16:33.280]  他選擇了的是他信服聖靈的帶領
[00:16:33.280 --> 00:16:34.760]  我想對於我們來說
[00:16:34.760 --> 00:16:36.120]  其實也是一個很大的提醒
[00:16:36.200 --> 00:16:37.880]  當我們面對眼前的事物
[00:16:37.880 --> 00:16:41.360]  我們要學習的是我們去敏感
[00:16:41.360 --> 00:16:44.200]  我們要去信服聖靈的提醒和引領
[00:16:44.200 --> 00:16:45.960]  有時當我們這樣做的時候
[00:16:45.960 --> 00:16:47.760]  才會更加知道
[00:16:47.760 --> 00:16:49.560]  神在我們的生命歷程中
[00:16:49.560 --> 00:16:51.240]  究竟想帶我們去看甚麼
[00:16:51.240 --> 00:16:52.280]  頂梓湖
[00:16:52.280 --> 00:16:53.400]  我們會問的是
[00:16:53.400 --> 00:16:57.840]  怎樣可以磨練到這份敏感度呢?
[00:16:57.840 --> 00:17:00.200]  其實沒有甚麼不二法門
[00:17:00.200 --> 00:17:02.000]  最老套的說一句就是
[00:17:02.000 --> 00:17:03.240]  其實問一下自己
[00:17:03.240 --> 00:17:05.200]  有沒有建立同神的關係呢?
