
[00:00:00.000 --> 00:00:02.000]  我們開心的時候一起祈禱
[00:04:17.600 --> 00:04:20.400]  直哈蓋先知傳講說
[00:04:20.700 --> 00:04:22.100]  這殿荒涼
[00:04:22.100 --> 00:04:26.100]  你們自己還住天花板的房屋嗎
[00:04:26.100 --> 00:04:30.000]  現在萬君知耶和華如此說
[00:04:30.000 --> 00:04:33.000]  你們要省察自己的行為
[00:04:33.000 --> 00:04:35.300]  你們殺的總多
[00:04:35.300 --> 00:04:36.700]  收的卻少
[00:04:36.700 --> 00:04:39.100]  你們吃卻不得飽
[00:04:39.100 --> 00:04:40.800]  喝卻不得足
[00:04:40.800 --> 00:04:43.200]  穿衣服卻不得暖
[00:04:43.200 --> 00:04:44.800]  領宮錢的
[00:04:44.800 --> 00:04:49.100]  領了宮錢卻裝入有破洞的袋中
[00:04:49.700 --> 00:04:51.900]  萬君知耶和華如此說
[00:04:51.900 --> 00:04:54.900]  你們要省察自己的行為
[00:04:54.900 --> 00:04:57.800]  你們要上山取木料
[00:04:57.800 --> 00:04:59.400]  建造這殿
[00:04:59.400 --> 00:05:01.600]  我就因此喜樂
[00:05:01.600 --> 00:05:03.200]  且得榮耀
[00:05:03.200 --> 00:05:05.300]  這是耶和華說的
[00:05:05.300 --> 00:05:07.700]  你們盼望多得
[00:05:07.700 --> 00:05:10.300]  看那所得的卻少
[00:05:10.300 --> 00:05:12.500]  你們修道家中
[00:05:12.500 --> 00:05:14.000]  我就催去
[00:05:14.000 --> 00:05:15.900]  這是為什麼呢
[00:05:15.900 --> 00:05:18.300]  因為我的殿荒涼
[00:05:18.600 --> 00:05:22.700]  你們各人卻只為自己的房屋奔走
[00:05:22.700 --> 00:05:25.700]  這是萬君知耶和華說的
[00:05:25.700 --> 00:05:28.500]  所以因你們的緣故
[00:05:28.500 --> 00:05:30.300]  天不降甘露
[00:05:30.300 --> 00:05:32.500]  地也不出土產
[00:05:32.500 --> 00:05:35.500]  我命令乾旱臨到土地
[00:05:35.500 --> 00:05:36.500]  山崗
[00:05:36.500 --> 00:05:37.300]  五谷
[00:05:37.300 --> 00:05:38.200]  新走
[00:05:38.200 --> 00:05:39.100]  新遊
[00:05:39.100 --> 00:05:41.000]  和地上的出產
[00:05:41.000 --> 00:05:43.500]  也臨到人和牲畜
[00:05:43.500 --> 00:05:47.000]  以及一切人手勞碌得來的
[00:05:47.600 --> 00:05:51.000]  那是撒拉提的兒子所羅巴伯
[00:05:51.000 --> 00:05:54.600]  約撒達的兒子約舒亞大祭司
[00:05:54.600 --> 00:05:57.200]  和所有倖存的百姓
[00:05:57.200 --> 00:06:00.800]  都聽從耶和華他們臣的話
[00:06:00.800 --> 00:06:04.300]  就是下該先知奉耶和華
[00:06:04.300 --> 00:06:07.200]  他們臣差遣所說的話
[00:06:07.200 --> 00:06:11.600]  百姓在耶和華面前傳敬畏的心
[00:06:11.600 --> 00:06:13.600]  耶和華的使者
[00:06:13.600 --> 00:06:17.500]  下該奉耶和華差遣對百姓說
[00:06:17.900 --> 00:06:19.800]  我與你們同在
[00:06:19.800 --> 00:06:21.800]  這是耶和華說的
[00:06:21.800 --> 00:06:28.000]  耶和華激發撒拉提的兒子所羅巴伯
[00:06:28.000 --> 00:06:31.800]  約撒達的兒子約舒亞大祭司
[00:06:31.800 --> 00:06:34.800]  和所有倖存百姓的心
[00:06:34.800 --> 00:06:38.500]  他們就來為萬君知耶和華
[00:06:38.500 --> 00:06:40.400]  他們臣的奠祖
[00:06:40.400 --> 00:06:43.500]  這是在大樓侍王
[00:06:43.500 --> 00:06:46.100]  第二年六月二十四日
[00:06:47.100 --> 00:06:50.100]  這裡提到有個王叫大樓侍王
[00:06:50.100 --> 00:06:52.100]  當時他是第二年做皇帝
[00:06:52.100 --> 00:06:55.600]  那一年我們對照中國人的歷史
[00:06:55.600 --> 00:06:59.600]  就是主耶穌出生之前的五百二十年
[00:06:59.600 --> 00:07:01.100]  當時正值中國
[00:07:01.100 --> 00:07:03.100]  如果大家有讀中國領事
[00:07:03.100 --> 00:07:04.600]  就是春秋年代
[00:07:04.600 --> 00:07:07.600]  孔子大概三十歲的時間
[00:07:07.600 --> 00:07:10.100]  是一段悠長古舊的歷史
[00:07:10.100 --> 00:07:12.600]  但是在西方世界
[00:07:12.600 --> 00:07:15.100]  大樓侍王登基
[00:07:15.600 --> 00:07:18.100]  大樓侍王之前的二十年
[00:07:18.100 --> 00:07:22.100]  世界經歷了一個翻天覆地的歷史變化
[00:07:22.100 --> 00:07:24.600]  在大樓侍王之前的二十年
[00:07:24.600 --> 00:07:27.600]  波斯人取代了巴比倫人
[00:07:27.600 --> 00:07:31.100]  成為了當時已知的世界霸主
[00:07:31.100 --> 00:07:34.600]  波斯人取代了巴比倫人之後
[00:07:34.600 --> 00:07:36.600]  他不是一國兩制
[00:07:36.600 --> 00:07:38.100]  而是一國多制
[00:07:38.100 --> 00:07:40.100]  他讓很多國家
[00:07:40.100 --> 00:07:44.600]  容許他們重新建立自己的宗教信仰
[00:07:45.100 --> 00:07:46.600]  所以當時
[00:07:46.600 --> 00:07:50.100]  被擄了五十至六十年的猶太人
[00:07:50.100 --> 00:07:52.600]  在一國多制的政策下
[00:07:52.600 --> 00:07:55.600]  能夠回到耶路撒冷重建聖殿
[00:07:55.600 --> 00:07:58.600]  那一代猶太人回到耶路撒冷的時候
[00:07:58.600 --> 00:07:59.600]  他們期望什麼呢?
[00:07:59.600 --> 00:08:02.600]  他們期望一切復常
[00:08:02.600 --> 00:08:04.100]  我們很喜歡說這個字
[00:08:04.100 --> 00:08:05.100]  復常
[00:08:05.100 --> 00:08:06.600]  很期望一切復常
[00:08:06.600 --> 00:08:08.100]  他們一回去就復常了
[00:08:08.100 --> 00:08:09.600]  他們馬上重建聖殿
[00:08:09.600 --> 00:08:12.100]  這代猶太人回去
[00:08:12.100 --> 00:08:14.600]  重建了大概兩年之後
[00:08:14.600 --> 00:08:17.100]  就被外面的人逼他停了工
[00:08:17.100 --> 00:08:19.600]  停了工之後
[00:08:19.600 --> 00:08:21.600]  敬拜就不能再復常了
[00:08:21.600 --> 00:08:23.600]  就好像我們COVID的時候
[00:08:23.600 --> 00:08:25.600]  不斷不能夠回來一樣
[00:08:25.600 --> 00:08:28.100]  他們不是一年兩年
[00:08:28.100 --> 00:08:29.100]  不是三年四年
[00:08:29.100 --> 00:08:31.600]  一拖就拖了十五年
[00:08:31.600 --> 00:08:34.100]  拖到十五年之後
[00:08:34.100 --> 00:08:36.600]  直到大劉氏成為了皇帝
[00:08:36.600 --> 00:08:37.600]  或者準確來說
[00:08:37.600 --> 00:08:39.600]  這個大劉氏歷史記載
[00:08:39.600 --> 00:08:41.600]  應該是散了皇位回來
[00:08:41.600 --> 00:08:42.600]  他不是皇子
[00:08:43.100 --> 00:08:46.100]  當時第一批回流期望復常的猶太人
[00:08:46.100 --> 00:08:47.100]  已經在耶路撒冷
[00:08:47.100 --> 00:08:49.600]  大概住了十五到二十年這段時間
[00:08:49.600 --> 00:08:51.600]  其實他們一直期望
[00:08:51.600 --> 00:08:52.600]  什麼時候可以復常
[00:08:52.600 --> 00:08:53.600]  什麼時候可以回教會
[00:08:53.600 --> 00:08:54.600]  我們那時候也是這樣想
[00:08:54.600 --> 00:08:56.600]  一直等一直等
[00:08:56.600 --> 00:08:57.600]  一直失望
[00:08:57.600 --> 00:08:59.100]  一直等一直絕望
[00:08:59.100 --> 00:09:01.100]  直到等到二十年的青春過了
[00:09:01.100 --> 00:09:04.600]  當這個大劉氏王散位的時候
[00:09:04.600 --> 00:09:08.100]  基本上是一個最差的年代
[00:09:08.100 --> 00:09:10.600]  如果在社會經濟上去看
[00:09:10.600 --> 00:09:13.600]  大劉氏王不是一個皇子身份得位
[00:09:13.600 --> 00:09:15.100]  他得位之後
[00:09:15.100 --> 00:09:17.100]  國家陷入一片混亂
[00:09:17.100 --> 00:09:19.100]  他皇位還沒坐穩的第二年
[00:09:19.100 --> 00:09:21.600]  波斯到處都造反
[00:09:21.600 --> 00:09:23.100]  四面楚歌
[00:09:23.100 --> 00:09:24.600]  社會不穩
[00:09:24.600 --> 00:09:26.100]  政治秩序的大環境
[00:09:26.100 --> 00:09:28.100]  好像上星期一樣
[00:09:28.100 --> 00:09:30.100]  洪水滔滔一片混亂
[00:09:30.100 --> 00:09:33.600]  根本不是一個最理想的復常景象
[00:09:33.600 --> 00:09:34.600]  在人去看
[00:09:34.600 --> 00:09:36.600]  是一個最差的時代
[00:09:36.600 --> 00:09:40.100]  是不應該做任何事後的時代
[00:09:41.100 --> 00:09:42.600]  經濟和天氣上
[00:09:42.600 --> 00:09:44.600]  我們剛才讀到有極端天氣
[00:09:44.600 --> 00:09:46.100]  不單只有我們有
[00:09:46.100 --> 00:09:47.100]  他們也有
[00:09:47.100 --> 00:09:48.600]  十一節描寫
[00:09:48.600 --> 00:09:54.600]  乾旱臨到土地、山崗、五谷、新走、新遊和地上的出產
[00:09:54.600 --> 00:09:56.100]  也臨到人和生畜
[00:09:56.100 --> 00:09:58.600]  以及一切人手勞碌得來的
[00:09:58.600 --> 00:10:01.600]  那種極端天氣是怎樣的呢?
[00:10:01.600 --> 00:10:03.600]  土地是耕種用的
[00:10:03.600 --> 00:10:06.100]  山崗是樹木結果用的
[00:10:06.100 --> 00:10:07.100]  兩個都受影響
[00:10:07.100 --> 00:10:09.600]  你不用想土地有什麼出產
[00:10:09.600 --> 00:10:11.100]  也不用想樹木有什麼結果
[00:10:11.100 --> 00:10:12.600]  換句現代話說
[00:10:12.600 --> 00:10:15.100]  樓市、股市都陰乾大跌
[00:10:15.100 --> 00:10:16.600]  大概是這樣的說法
[00:10:16.600 --> 00:10:19.100]  而五谷、新走和新遊
[00:10:19.100 --> 00:10:21.600]  是以色列人的主要農產品
[00:10:21.600 --> 00:10:24.600]  他說這三大產業都受到影響
[00:10:24.600 --> 00:10:25.600]  現代的說話就是
[00:10:25.600 --> 00:10:27.100]  各行各業都沒有起息
[00:10:27.100 --> 00:10:28.100]  出入口下跌
[00:10:28.100 --> 00:10:31.100]  人和生畜和人手勞碌
[00:10:31.100 --> 00:10:32.600]  三個的描寫
[00:10:32.600 --> 00:10:34.600]  就是說整個勞動市場
[00:10:34.600 --> 00:10:35.600]  無論你怎樣做
[00:10:35.600 --> 00:10:36.600]  怎樣做得到
[00:10:36.600 --> 00:10:39.600]  造字、收入都沒有改善
[00:10:39.600 --> 00:10:42.600]  好像收入進口口袋
[00:10:42.600 --> 00:10:44.600]  就不見了,口袋穿洞了
[00:10:44.600 --> 00:10:46.600]  我期望大家未查看你的公積金
[00:10:46.600 --> 00:10:47.600]  可能你查看的時候
[00:10:47.600 --> 00:10:49.600]  又是穿了洞
[00:10:49.600 --> 00:10:53.600]  這個不是服常期望見到的經濟狀態
[00:10:53.600 --> 00:10:55.600]  如果你那一代留在以色列
[00:10:55.600 --> 00:10:57.100]  你都可能問問自己
[00:10:57.100 --> 00:10:59.100]  我是不是回錯了來呢?
[00:10:59.100 --> 00:11:01.100]  我是不是應該留在巴比倫
[00:11:01.100 --> 00:11:03.100]  可能生活會好一點呢?
[00:11:05.600 --> 00:11:06.600]  這個是大樓事件
[00:11:06.600 --> 00:11:07.600]  皇帝二年
[00:11:07.600 --> 00:11:11.600]  整個時勢和經濟的景況
[00:11:11.600 --> 00:11:13.600]  如果當時有耶路撒冷日報
[00:11:13.600 --> 00:11:15.600]  它的主流意見就像第二節所說
[00:11:15.600 --> 00:11:18.600]  建造耶華殿的時候還沒有到
[00:11:18.600 --> 00:11:19.600]  百姓都說
[00:11:19.600 --> 00:11:21.600]  我們不要再參與任何屬靈的建造
[00:11:21.600 --> 00:11:24.600]  不要再參與任何屬靈的操練
[00:11:24.600 --> 00:11:27.600]  不要參與任何屬靈的活動了
[00:11:27.600 --> 00:11:28.600]  按現實世界來說
[00:11:28.600 --> 00:11:31.600]  這個是正確的社評
[00:11:31.600 --> 00:11:33.600]  空置了15年的聖殿
[00:11:33.600 --> 00:11:35.600]  誰再做呢?
[00:11:35.600 --> 00:11:37.600]  或者我們先等下一代
[00:11:37.600 --> 00:11:39.600]  等另一個時機
[00:11:39.600 --> 00:11:41.600]  我們這一代人就得過且過
[00:11:41.600 --> 00:11:43.600]  過了我們的生命
[00:11:43.600 --> 00:11:45.600]  這個就是現實的選擇
[00:11:45.600 --> 00:11:49.600]  面對服常是完全沒有盼望
[00:11:49.600 --> 00:11:50.600]  因為殘酷的現實
[00:11:50.600 --> 00:11:53.600]  淋倒了那一代的猶太人
[00:11:53.600 --> 00:11:58.600]  能夠改變現實的不是現實自己
[00:11:58.600 --> 00:12:01.600]  我經常發覺能夠改變現實的不是現實自己
[00:12:01.600 --> 00:12:03.600]  現實改變不了自己
[00:12:03.600 --> 00:12:06.600]  我們儘管看整本聖經
[00:12:06.600 --> 00:12:09.600]  唯有改變現實的就是神的話淋倒
[00:12:09.600 --> 00:12:14.600]  神的話淋倒是大有能力改變每一個現實
[00:12:14.600 --> 00:12:16.600]  如果我們看同一段經
[00:12:16.600 --> 00:12:17.600]  同一個歷史背景
[00:12:17.600 --> 00:12:20.600]  在以色列第四章24到5章二節
[00:12:20.600 --> 00:12:22.600]  是說出了當時的一個歷史背景
[00:12:22.600 --> 00:12:23.600]  以色列說到
[00:12:23.600 --> 00:12:26.600]  在耶路撒冷神殿的工程就停止了
[00:12:26.600 --> 00:12:30.600]  直到波斯王大流士王第二年
[00:12:30.600 --> 00:12:32.600]  這是十五年的時候
[00:12:32.600 --> 00:12:34.600]  但是那時有一件事出現了
[00:12:34.600 --> 00:12:38.600]  哈該先知和易多的孫子撒加利亞
[00:12:38.600 --> 00:12:40.600]  兩個先知奉以色列神的名
[00:12:40.600 --> 00:12:44.600]  向猶大和耶路撒冷的猶太人說預言
[00:12:44.600 --> 00:12:46.600]  於是撒拉鐵的兒子索羅巴伯
[00:12:46.600 --> 00:12:48.600]  和約撒達的兒子耶穌也起來
[00:12:48.600 --> 00:12:50.600]  開始建造耶路撒冷神的殿
[00:12:50.600 --> 00:12:53.600]  有神的先知在那裡幫助他們
[00:12:53.600 --> 00:12:55.600]  我們做基督徒都經歷過
[00:12:55.600 --> 00:12:56.600]  現實是無望的
[00:12:56.600 --> 00:12:58.600]  但當上帝的說話淋倒的時候
[00:12:58.600 --> 00:13:00.600]  整個現實就改變了
[00:13:00.600 --> 00:13:01.600]  面對復常的無望
[00:13:01.600 --> 00:13:02.600]  面對殘酷的現實
[00:13:02.600 --> 00:13:05.600]  唯一能夠改變的就是上帝的話語的淋倒
[00:13:05.600 --> 00:13:08.600]  哈該和撒加利亞兩個先知的宣講
[00:13:08.600 --> 00:13:09.600]  改變了現實
[00:13:09.600 --> 00:13:11.600]  哈該書一章一至四節寫
[00:13:11.600 --> 00:13:13.600]  大流士王第二年六月初一
[00:13:13.600 --> 00:13:14.600]  耶華的話直
[00:13:14.600 --> 00:13:18.600]  哈該先知向撒拉鐵的兒子猶大省長索羅巴伯
[00:13:18.600 --> 00:13:21.600]  和約撒達的兒子約舒亞大祭司傳講說
[00:13:21.600 --> 00:13:23.600]  萬君之耶華如此說
[00:13:23.600 --> 00:13:27.600]  這些百姓說建造耶華殿的時候還沒有到
[00:13:27.600 --> 00:13:29.600]  耶華的話直
[00:13:29.600 --> 00:13:31.600]  哈該先知傳講說
[00:13:31.600 --> 00:13:32.600]  這殿荒涼
[00:13:32.600 --> 00:13:35.600]  你們自己還住天花板的房屋嗎?
[00:13:35.600 --> 00:13:41.600]  這裡出現了三次一個希伯來的字
[00:13:41.600 --> 00:13:42.600]  叫做at
[00:13:42.600 --> 00:13:44.600]  at這個字就是現在
[00:13:44.600 --> 00:13:46.600]  現在這一刻的意思
[00:13:46.600 --> 00:13:48.600]  三次出現這一刻
[00:13:48.600 --> 00:13:51.600]  我們看到三個的現實同時出現
[00:13:51.600 --> 00:13:53.600]  我們看看這三個的現實是什麼
[00:13:53.600 --> 00:13:56.600]  第一個的現在是在第二節
[00:13:56.600 --> 00:14:01.600]  原文是說現在不是建造耶華殿的時候
[00:14:01.600 --> 00:14:03.600]  百姓對於現實的評估覺得
[00:14:03.600 --> 00:14:05.600]  現在不應該再做任何屬靈的建設
[00:14:05.600 --> 00:14:07.600]  不應該再做任何屬靈的事情
[00:14:07.600 --> 00:14:10.600]  教會就不應該再有任何的發展
[00:14:10.600 --> 00:14:12.600]  這個大概是他們對現實的評估
[00:14:12.600 --> 00:14:13.600]  對於他們來說
[00:14:13.600 --> 00:14:15.600]  這個是最差的年代
[00:14:15.600 --> 00:14:17.600]  但是第二個現實
[00:14:17.600 --> 00:14:18.600]  第二個現在
[00:14:18.600 --> 00:14:21.600]  是神看見百姓的現在
[00:14:21.600 --> 00:14:22.600]  在原文是這麼說的
[00:14:22.600 --> 00:14:26.600]  現在他們住在天花板的房屋
[00:14:26.600 --> 00:14:28.600]  這個第二個現在
[00:14:28.600 --> 00:14:31.600]  就是百姓在最差的時間住在天花板的房屋
[00:14:31.600 --> 00:14:33.600]  我們說我們房子也有天花板
[00:14:33.600 --> 00:14:35.600]  誰的房子沒有天花板
[00:14:35.600 --> 00:14:38.600]  如果打完風可能暫時沒有天花板
[00:14:38.600 --> 00:14:40.600]  但是每個人的房子都有天花板
[00:14:40.600 --> 00:14:42.600]  原來天花板這個字
[00:14:42.600 --> 00:14:46.600]  在舊約是指鋪蓋的意思
[00:14:46.600 --> 00:14:48.600]  這個字唯一兩次在舊約出現
[00:14:48.600 --> 00:14:51.600]  就是在烈王記上的六章九節和十七節
[00:14:51.600 --> 00:14:53.600]  就是在說鎖羅門鋪蓋了
[00:14:53.600 --> 00:14:56.600]  用香柏木鋪蓋了整個聖殿
[00:14:56.600 --> 00:14:59.600]  這個原來是很昂貴裝修的字
[00:14:59.600 --> 00:15:01.600]  是鋪蓋了整個聖殿
[00:15:01.600 --> 00:15:03.600]  然後在烈王記上的七章七節
[00:15:03.600 --> 00:15:04.600]  另一次使用
[00:15:04.600 --> 00:15:06.600]  就是在說鎖羅門鋪蓋了
[00:15:06.600 --> 00:15:08.600]  整個他自己的皇宮
[00:15:08.600 --> 00:15:11.600]  由頂到地下全部鋪了香柏木
[00:15:11.600 --> 00:15:13.600]  在耶利米蘇也用這個字
[00:15:13.600 --> 00:15:15.600]  都是在說這些大屋的鋪蓋
[00:15:15.600 --> 00:15:17.600]  原來曾看見另一個現實
[00:15:17.600 --> 00:15:19.600]  就是這十五年來
[00:15:19.600 --> 00:15:24.600]  百姓自己住的房屋已經去到豪裝的階段
[00:15:24.600 --> 00:15:26.600]  他們不是簡單像你和我一樣
[00:15:26.600 --> 00:15:28.600]  塗塗油就算了
[00:15:28.600 --> 00:15:30.600]  他們就是鋪了木皮
[00:15:30.600 --> 00:15:31.600]  很漂亮
[00:15:31.600 --> 00:15:33.600]  是完全鋪設的美木
[00:15:33.600 --> 00:15:35.600]  甚至可能是歐洲傢俬
[00:15:35.600 --> 00:15:37.600]  日本電器
[00:15:37.600 --> 00:15:41.600]  這些很漂亮的裝修
[00:15:41.600 --> 00:15:43.600]  雖然經濟不是很好
[00:15:43.600 --> 00:15:45.600]  但是十五二十年來
[00:15:45.600 --> 00:15:47.600]  百姓一點一點
[00:15:47.600 --> 00:15:50.600]  將自己的居所做到最好的景致
[00:15:50.600 --> 00:15:52.600]  最美的景觀
[00:15:52.600 --> 00:15:53.600]  最美的傢俬
[00:15:53.600 --> 00:15:55.600]  做得最理想
[00:15:55.600 --> 00:15:58.600]  這是神體建另一個的現在
[00:15:58.600 --> 00:16:01.600]  百姓說屬靈生活不要服尚
[00:16:01.600 --> 00:16:03.600]  但是他的生命服尚了
[00:16:03.600 --> 00:16:05.600]  他的個人生活服尚了
[00:16:05.600 --> 00:16:08.600]  神的殿現在仍然是方亮
[00:16:08.600 --> 00:16:10.600]  這是兩個的現在
[00:16:10.600 --> 00:16:13.600]  一個是百姓他們個人生活的現在
[00:16:13.600 --> 00:16:16.600]  一個是屬靈參與的現在
[00:16:16.600 --> 00:16:19.600]  神體建這兩個現在很不協調
[00:16:19.600 --> 00:16:21.600]  百姓在屬靈參與上面說
[00:16:21.600 --> 00:16:22.600]  這是最壞的時代
[00:16:22.600 --> 00:16:24.600]  不應該服尚
[00:16:24.600 --> 00:16:26.600]  但是他在自己個人生活上
[00:16:26.600 --> 00:16:28.600]  為了做到自己最好
[00:16:28.600 --> 00:16:30.600]  超過了服尚的時代
[00:16:30.600 --> 00:16:33.600]  我想這段經文不是要求我和你
