
[00:00:00.000 --> 00:00:05.440]  陣風牧師帶領我們一起跟天上的爸爸去問候
[00:01:48.240 --> 00:01:51.240]  弟兄啊,由於你的愛心
[00:01:51.240 --> 00:01:55.240]  我得到極大的快樂和安慰
[00:01:55.240 --> 00:02:00.240]  因為眾聖徒的心從你得到舒暢
[00:02:00.240 --> 00:02:06.240]  雖然我靠著基督能放膽吩咐你做該做的事
[00:02:06.240 --> 00:02:10.240]  可是像我這上了年紀的保羅
[00:02:10.240 --> 00:02:14.240]  現在又是為基督耶穌被囚的
[00:02:14.240 --> 00:02:17.240]  寧可憑著愛心求你
[00:02:17.240 --> 00:02:24.240]  就是為我在困所中所生的兒子亞彌西某求你
[00:02:24.240 --> 00:02:28.240]  從前他與你沒有益處
[00:02:28.240 --> 00:02:32.240]  但如今與你我都有益處
[00:02:32.240 --> 00:02:36.240]  我現在打發他回到你那裡去
[00:02:36.240 --> 00:02:38.240]  他是我心肝
[00:02:38.240 --> 00:02:41.240]  我本來有意將他留下
[00:02:41.240 --> 00:02:45.240]  在我為福音所受的困所中
[00:02:45.240 --> 00:02:47.240]  替你治候我
[00:02:47.240 --> 00:02:50.240]  但不知道你的意見
[00:02:50.240 --> 00:02:52.240]  我不願意這樣做
[00:02:52.240 --> 00:02:56.240]  好使你的善行不是出於勉強
[00:02:56.240 --> 00:02:59.240]  而是出於自願
[00:02:59.240 --> 00:03:01.240]  他暫時離開你
[00:03:01.240 --> 00:03:05.240]  也許是要讓你永遠得著他
[00:03:05.240 --> 00:03:07.240]  不再是奴隸
[00:03:07.240 --> 00:03:09.240]  而是高過奴隸
[00:03:09.240 --> 00:03:11.240]  是親愛的弟兄
[00:03:11.240 --> 00:03:14.240]  對我確實如此
[00:03:14.240 --> 00:03:16.240]  何況對你呢
[00:03:16.240 --> 00:03:21.240]  無論在肉身或在主裡更是如此
[00:03:21.240 --> 00:03:24.240]  所以你若以我為同伴
[00:03:24.240 --> 00:03:26.240]  就接納他
[00:03:26.240 --> 00:03:28.240]  如同接納我一樣
[00:03:28.240 --> 00:03:32.240]  他若虧負你或欠你什麼
[00:03:32.240 --> 00:03:35.240]  都算在我的帳上吧
[00:03:35.240 --> 00:03:37.240]  我必償還
[00:03:37.240 --> 00:03:40.240]  這是我保羅親筆寫的
[00:03:40.240 --> 00:03:42.240]  我並不用對你說
[00:03:42.240 --> 00:03:45.240]  甚至你自己也虧欠我呢
[00:03:45.240 --> 00:03:47.240]  弟兄啊
[00:03:47.240 --> 00:03:51.240]  希望你使我在主裡因你得益處
[00:03:51.240 --> 00:03:55.240]  讓我的心在基督裡得舒暢
[00:03:55.240 --> 00:03:57.240]  我寫信給你
[00:03:57.240 --> 00:03:59.240]  深信你必順服
[00:03:59.240 --> 00:04:02.240]  知道你所要做的
[00:04:02.240 --> 00:04:04.240]  必過於我所說的
[00:04:04.240 --> 00:04:08.240]  此外還請給我預備住處
[00:04:08.240 --> 00:04:12.240]  因為我盼望藉著你們的禱告
[00:04:12.240 --> 00:04:16.240]  必蒙恩回到你們那裡去
[00:04:16.240 --> 00:04:18.240]  我們再做一次
[00:04:18.240 --> 00:04:22.240]  作監的以巴忽問候你
[00:04:22.240 --> 00:04:25.240]  我的同宮馬可亞彌達古
[00:04:25.240 --> 00:04:29.240]  底瑪路加也都問候你
[00:04:29.240 --> 00:04:31.240]  願主耶穌基督的恩
[00:04:31.240 --> 00:04:34.240]  與你們的靈同在
[00:04:34.240 --> 00:04:36.240]  好,我們一起祈禱吧
[00:04:36.240 --> 00:04:39.240]  主我們感謝祢賜下祢寶貴的話語
[00:04:39.240 --> 00:04:41.240]  更新時代的話語
[00:04:41.240 --> 00:04:42.240]  求主祢與我們同在
[00:04:42.240 --> 00:04:44.240]  讓我們在生命裡
[00:04:44.240 --> 00:04:46.240]  經歷祢所賜的平安喜樂
[00:04:46.240 --> 00:04:48.240]  求主特別在父親節裡
[00:04:48.240 --> 00:04:50.240]  讓我們無論是什麼角色
[00:04:50.240 --> 00:04:51.240]  什麼光景
[00:04:51.240 --> 00:04:53.240]  我們都有從神而來的自由
[00:04:53.240 --> 00:04:55.240]  願主祢自己托起整個教會
[00:04:55.240 --> 00:04:57.240]  也托起普世的教會
[00:04:57.240 --> 00:04:59.240]  我們禱告奉耶穌基督的名
[00:04:59.240 --> 00:05:00.240]  阿們
[00:05:00.240 --> 00:05:02.240]  有些姐妹剛才問我
[00:05:02.240 --> 00:05:04.240]  為什麼說肥理門書
[00:05:04.240 --> 00:05:07.240]  我們一會兒也談談
[00:05:07.240 --> 00:05:09.240]  我們一直的發展
[00:05:09.240 --> 00:05:11.240]  在過去的一年
[00:05:11.240 --> 00:05:13.240]  我們在急劇的轉變裡
[00:05:13.240 --> 00:05:14.240]  我們說二世傑書
[00:05:14.240 --> 00:05:15.240]  大家還記得吧
[00:05:15.240 --> 00:05:17.240]  在二世傑書裡
[00:05:17.240 --> 00:05:18.240]  我們說
[00:05:18.240 --> 00:05:20.240]  即或一個群體
[00:05:20.240 --> 00:05:23.240]  沒有了任何可見的資產或制度
[00:05:23.240 --> 00:05:25.240]  他們都可以
[00:05:25.240 --> 00:05:26.240]  因著神的榮耀
[00:05:26.240 --> 00:05:28.240]  他們可以重新興起
[00:05:28.240 --> 00:05:31.240]  這給我們每一個信徒一個肯定
[00:05:31.240 --> 00:05:33.240]  我們不需要依靠任何的資產
[00:05:33.240 --> 00:05:35.240]  上帝祝福我們好好地使用
[00:05:35.240 --> 00:05:36.240]  如果沒有
[00:05:36.240 --> 00:05:37.240]  我們繼續在神面前
[00:05:37.240 --> 00:05:38.240]  只要上帝會興起
[00:05:38.240 --> 00:05:41.240]  今年我們說的主題經文
[00:05:41.240 --> 00:05:42.240]  不知道大家知不知道
[00:05:42.240 --> 00:05:45.240]  我們教會的系列經文是什麼
[00:05:45.240 --> 00:05:46.240]  真是好
[00:05:46.240 --> 00:05:48.240]  五堂的真是最清醒
[00:05:48.240 --> 00:05:52.240]  馬可福音
[00:05:52.240 --> 00:05:53.240]  馬可福音
[00:05:53.240 --> 00:05:56.240]  其實我們想用耶穌做一個榜樣
[00:05:56.240 --> 00:05:58.240]  耶穌比二世傑更加具挑戰
[00:05:58.240 --> 00:05:59.240]  因為祂連一個
[00:05:59.240 --> 00:06:01.240]  所謂的屬靈群體都沒有
[00:06:01.240 --> 00:06:02.240]  十二個門徒
[00:06:02.240 --> 00:06:03.240]  十二個門徒跟著祂
[00:06:03.240 --> 00:06:06.240]  各有他們的盤算
[00:06:06.240 --> 00:06:09.240]  但主就是在神的能力下
[00:06:09.240 --> 00:06:11.240]  在十字架的裏面
[00:06:11.240 --> 00:06:14.240]  再一次重新興起屬神的群體
[00:06:14.240 --> 00:06:16.240]  這是我們說的馬可福音
[00:06:16.240 --> 00:06:18.240]  特別在這裡推介
[00:06:18.240 --> 00:06:19.240]  我們聽完傳道
[00:06:19.240 --> 00:06:20.240]  在他重病的時候
[00:06:20.240 --> 00:06:21.240]  他仍然寫了一本
[00:06:21.240 --> 00:06:24.240]  馬可福音的靈修導引
[00:06:24.240 --> 00:06:25.240]  今天在書室會有賣
[00:06:25.240 --> 00:06:26.240]  所有的收益
[00:06:26.240 --> 00:06:29.240]  除了成本之外
[00:06:29.240 --> 00:06:32.240]  都是會給恩福神學院作為經費
[00:06:32.240 --> 00:06:34.240]  大家也可以藉這本書
[00:06:34.240 --> 00:06:35.240]  做爸爸的
[00:06:35.240 --> 00:06:36.240]  不知道靈修帶什麼在家
[00:06:36.240 --> 00:06:38.240]  就可以帶馬可福音
[00:06:38.240 --> 00:06:41.240]  再展望
[00:06:41.240 --> 00:06:43.240]  大家看到我們崇拜周刊
[00:06:43.240 --> 00:06:44.240]  都換了一個標誌
[00:06:44.240 --> 00:06:47.240]  以前那個在右上角
[00:06:47.240 --> 00:06:48.240]  他們那個標誌
[00:06:48.240 --> 00:06:50.240]  是我們接下來的年計劃
[00:06:50.240 --> 00:06:51.240]  已經走了一年多
[00:06:51.240 --> 00:06:53.240]  這一年都是我們更新
[00:06:53.240 --> 00:06:54.240]  我們內在的生命
[00:06:54.240 --> 00:06:55.240]  所以我們看馬可福音
[00:06:55.240 --> 00:06:57.240]  接下來明年我們開始
[00:06:57.240 --> 00:06:59.240]  會對社區的接觸
[00:06:59.240 --> 00:07:03.240]  我們將會有更多的思量
[00:07:03.240 --> 00:07:05.240]  所以在今天的經文
[00:07:05.240 --> 00:07:06.240]  我們都在用肥理門書
[00:07:06.240 --> 00:07:08.240]  甚至都在用提多書
[00:07:08.240 --> 00:07:10.240]  去看福音如何轉化整個社區
[00:07:10.240 --> 00:07:12.240]  這是背後一些想法
[00:07:12.240 --> 00:07:13.240]  一些理念
[00:07:13.240 --> 00:07:15.240]  我們其實這個星期
[00:07:15.240 --> 00:07:16.240]  也有一隊
[00:07:16.240 --> 00:07:18.240]  我們的團契已經去了印尼的
[00:07:18.240 --> 00:07:19.240]  加里曼丹
[00:07:19.240 --> 00:07:21.240]  去做短宣
[00:07:21.240 --> 00:07:24.240]  去服侍當地一些有需要的群體
[00:07:24.240 --> 00:07:25.240]  我們剛剛上星期
[00:07:25.240 --> 00:07:27.240]  澳門也有青少過去
[00:07:27.240 --> 00:07:28.240]  很多這些社區的服侍
[00:07:28.240 --> 00:07:30.240]  我們逐步地開展
[00:07:30.240 --> 00:07:31.240]  不過開展的時候
[00:07:31.240 --> 00:07:32.240]  我們更加重視
[00:07:32.240 --> 00:07:35.240]  我們心靈內裡那種重新的治癒
[00:07:35.240 --> 00:07:38.240]  在過了社會事件的一段日子
[00:07:38.240 --> 00:07:40.240]  我們不可以簡單假設
[00:07:40.240 --> 00:07:41.240]  留下來的就一定有想法
[00:07:41.240 --> 00:07:44.240]  走了的一定有另一個想法
[00:07:44.240 --> 00:07:46.240]  走了的都有很多的疑問
[00:07:46.240 --> 00:07:47.240]  創痛留下來
[00:07:47.240 --> 00:07:49.240]  也都有很多的創傷和疑問
[00:07:49.240 --> 00:07:50.240]  我覺得這一刻
[00:07:50.240 --> 00:07:52.240]  我們重建整個屬靈群體的時候
[00:07:52.240 --> 00:07:53.240]  更加需要多一些時間
[00:07:53.240 --> 00:07:56.240]  來彼此聆聽內心的看法
[00:07:56.240 --> 00:07:58.240]  在情緒較為低落的時候
[00:07:58.240 --> 00:08:00.240]  我們怎樣重建整個群體
[00:08:00.240 --> 00:08:01.240]  都是我們這一刻
[00:08:01.240 --> 00:08:02.240]  很需要的事情
[00:08:02.240 --> 00:08:04.240]  所以在過去兩個月
[00:08:04.240 --> 00:08:05.240]  我也不斷地在學習
[00:08:05.240 --> 00:08:06.240]  聆聽太太說的話
[00:08:06.240 --> 00:08:08.240]  聆聽同工說的話
[00:08:08.240 --> 00:08:09.240]  這些都是不容易的事情
[00:08:09.240 --> 00:08:10.240]  當然在五年之後
[00:08:10.240 --> 00:08:11.240]  我們期望
[00:08:11.240 --> 00:08:13.240]  我們將會有一個
[00:08:13.240 --> 00:08:15.240]  隔代的一個承傳
[00:08:15.240 --> 00:08:17.240]  我們期望新一代興起
[00:08:17.240 --> 00:08:18.240]  我一直在過去的三年
[00:08:18.240 --> 00:08:20.240]  也很感恩在抗禦團
[00:08:20.240 --> 00:08:22.240]  受到很好的服侍
[00:08:22.240 --> 00:08:23.240]  不是我服侍他們
[00:08:23.240 --> 00:08:24.240]  他們服侍了我很多
[00:08:24.240 --> 00:08:25.240]  我和我太太
[00:08:25.240 --> 00:08:26.240]  昨天在抗禦團
[00:08:26.240 --> 00:08:29.240]  也和組長很倡促地分享了
[00:08:29.240 --> 00:08:30.240]  我們可能需要
[00:08:30.240 --> 00:08:32.240]  在一些較為年輕的群體裡
[00:08:32.240 --> 00:08:33.240]  去服侍
[00:08:33.240 --> 00:08:34.240]  也很期望整個的承傳
[00:08:34.240 --> 00:08:38.240]  都能夠得到一個成績
[00:08:38.240 --> 00:08:39.240]  我說的時候
[00:08:39.240 --> 00:08:40.240]  也有很多眼淚
[00:08:40.240 --> 00:08:41.240]  和我太太
[00:08:41.240 --> 00:08:43.240]  但是抗禦團的組長
[00:08:43.240 --> 00:08:44.240]  也有一個擁抱
[00:08:44.240 --> 00:08:45.240]  我們都是這些的
[00:08:45.240 --> 00:08:47.240]  我們都是在五年的計劃裡
[00:08:47.240 --> 00:08:49.240]  一步一步地往前走
[00:08:49.240 --> 00:08:52.240]  所以今天就要說一個題目
[00:08:52.240 --> 00:08:55.240]  很難得能夠一次過說一卷書
[00:08:55.240 --> 00:08:57.240]  至少有一個書卷
[00:08:57.240 --> 00:08:59.240]  能夠一次過說完
[00:08:59.240 --> 00:09:00.240]  對於港元來說
[00:09:00.240 --> 00:09:02.240]  是很感恩的事情
[00:09:02.240 --> 00:09:03.240]  這次的書卷
[00:09:03.240 --> 00:09:05.240]  就是講到很多的概念
[00:09:05.240 --> 00:09:07.240]  剛才說到父親節
[00:09:07.240 --> 00:09:08.240]  保羅說
[00:09:08.240 --> 00:09:10.240]  他在監牢裡生了阿尼西牟
[00:09:10.240 --> 00:09:11.240]  我們很明顯知道
[00:09:11.240 --> 00:09:13.240]  不是一個育身的兒子
[00:09:13.240 --> 00:09:15.240]  那是一個屬靈的兒子
[00:09:15.240 --> 00:09:16.240]  聖經改變了我們對很多
[00:09:16.240 --> 00:09:18.240]  行上事物的看法
[00:09:18.240 --> 00:09:20.240]  包括父子的看法
[00:09:20.240 --> 00:09:21.240]  誰是我們的爸爸
[00:09:21.240 --> 00:09:22.240]  誰是我們的兒子
[00:09:22.240 --> 00:09:24.240]  在這裡有一個新的顯明
[00:09:24.240 --> 00:09:25.240]  我記得我爸爸
[00:09:25.240 --> 00:09:27.240]  臨離開世界之前
[00:09:27.240 --> 00:09:28.240]  為我禱告
[00:09:28.240 --> 00:09:30.240]  為黎牧師祈禱
[00:09:30.240 --> 00:09:31.240]  我們的關係好像不是
[00:09:31.240 --> 00:09:32.240]  父子的關係
[00:09:32.240 --> 00:09:34.240]  是一個屬靈的關係
[00:09:34.240 --> 00:09:36.240]  在主裡面更新了很多
[00:09:36.240 --> 00:09:38.240]  我們有的關係
[00:09:38.240 --> 00:09:40.240]  甚至一些很特別的概念
[00:09:40.240 --> 00:09:41.240]  今天說到
[00:09:41.240 --> 00:09:42.240]  很影響社區的一些概念
[00:09:42.240 --> 00:09:43.240]  譬如自由
[00:09:43.240 --> 00:09:44.240]  平等
[00:09:44.240 --> 00:09:45.240]  愛心
[00:09:45.240 --> 00:09:46.240]  這些概念
[00:09:46.240 --> 00:09:48.240]  在《肥靈門書》也有接觸
[00:09:48.240 --> 00:09:49.240]  自由平等
[00:09:49.240 --> 00:09:50.240]  博愛是1789年
[00:09:50.240 --> 00:09:52.240]  法國大革命的口號
[00:09:52.240 --> 00:09:54.240]  有小學生要求馬克龍
[00:09:54.240 --> 00:09:55.240]  很簡單
[00:09:55.240 --> 00:09:56.240]  用一分鐘解釋
[00:09:56.240 --> 00:09:58.240]  什麼叫左派和右派
[00:09:58.240 --> 00:09:59.240]  給我們聽
[00:09:59.240 --> 00:10:00.240]  不知道我們有多少人
[00:10:00.240 --> 00:10:02.240]  有把握在一分鐘裡
[00:10:02.240 --> 00:10:03.240]  解釋什麼叫左派和右派
[00:10:03.240 --> 00:10:05.240]  給小學生聽
[00:10:05.240 --> 00:10:06.240]  馬克龍是一個很聰明的人
[00:10:06.240 --> 00:10:08.240]  我看到他解釋的過程
[00:10:08.240 --> 00:10:12.240]  按個秒鐘就開始計時
[00:10:12.240 --> 00:10:13.240]  他說
[00:10:13.240 --> 00:10:14.240]  用法國大革命說
[00:10:14.240 --> 00:10:17.240]  絕對的左派
[00:10:17.240 --> 00:10:20.240]  要求人人平等
[00:10:20.240 --> 00:10:21.240]  但當人人都要平等的時候
[00:10:21.240 --> 00:10:22.240]  是不會有自由的
[00:10:22.240 --> 00:10:23.240]  大家想像到
[00:10:23.240 --> 00:10:24.240]  如果我們全部要平等
[00:10:24.240 --> 00:10:26.240]  是不會有自由的
[00:10:26.240 --> 00:10:27.240]  極右的右派
[00:10:27.240 --> 00:10:29.240]  要求完全的自由
[00:10:29.240 --> 00:10:31.240]  如果要求完全的自由
[00:10:31.240 --> 00:10:32.240]  是不會有平等的
[00:10:32.240 --> 00:10:33.240]  我們看到
[00:10:33.240 --> 00:10:34.240]  很摩索性的社會
[00:10:34.240 --> 00:10:36.240]  也會有這樣的情況發生
[00:10:36.240 --> 00:10:37.240]  然後他跟小學生說
[00:10:37.240 --> 00:10:39.240]  所以我們要博愛
[00:10:39.240 --> 00:10:40.240]  我們要彼此相愛
[00:10:40.240 --> 00:10:42.240]  以致兩者之間得到平衡
[00:10:42.240 --> 00:10:43.240]  大概一分鐘就說完
[00:10:43.240 --> 00:10:45.240]  真的很厲害
[00:10:45.240 --> 00:10:46.240]  但我又思想
[00:10:46.240 --> 00:10:47.240]  這個口號
[00:10:47.240 --> 00:10:49.240]  自由、平等和博愛
[00:10:49.240 --> 00:10:51.240]  在法國大革命興起的時候
[00:10:51.240 --> 00:10:52.240]  一年之間
[00:10:52.240 --> 00:10:55.240]  有四萬人上了斷頭台
[00:10:55.240 --> 00:10:57.240]  這個博愛是一個什麼博愛呢
[00:10:57.240 --> 00:11:00.240]  而中途法國大革命整頓期間
[00:11:00.240 --> 00:11:01.240]  有十五萬人
[00:11:01.240 --> 00:11:04.240]  在一個恐怖統治上喪失了性命
[00:11:04.240 --> 00:11:06.240]  那是一份什麼博愛呢
[00:11:06.240 --> 00:11:09.240]  甚至假著自由、平等、博愛的名字
[00:11:09.240 --> 00:11:11.240]  好像當時法國大革命有人說
[00:11:11.240 --> 00:11:13.240]  害死了多少人的性命呢
[00:11:13.240 --> 00:11:16.240]  在每一次人類急劇的變革
[00:11:16.240 --> 00:11:17.240]  要改變社會的時候
[00:11:17.240 --> 00:11:20.240]  往往留下一條更加深的血路
[00:11:20.240 --> 00:11:22.240]  以致下一代更加難的餘暇
[00:11:22.240 --> 00:11:24.240]  這個我們發現
[00:11:24.240 --> 00:11:26.240]  在過去中國二百年裡
[00:11:26.240 --> 00:11:28.240]  我們看到自從太平天國開始
[00:11:28.240 --> 00:11:29.240]  一條一條的血路
[00:11:29.240 --> 00:11:33.240]  在改革裡帶來了很多的挑戰
[00:11:33.240 --> 00:11:36.240]  當然今天中國人會比較安穩
[00:11:36.240 --> 00:11:37.240]  我們真的不滿心的感恩
[00:11:37.240 --> 00:11:38.240]  但這些事情
[00:11:38.240 --> 00:11:41.240]  也使我們重新思考
[00:11:41.240 --> 00:11:45.240]  到底自由、平等、愛是什麼情況
[00:11:45.240 --> 00:11:46.240]  在今年的主題
[00:11:46.240 --> 00:11:49.240]  我們內在生命的轉化
[00:11:49.240 --> 00:11:51.240]  《肥理門書》讓我們看到
[00:11:51.240 --> 00:11:52.240]  有另一種的愛
[00:11:52.240 --> 00:11:53.240]  另一種的自由
[00:11:53.240 --> 00:11:55.240]  另一種聖經所寫的平等
[00:11:55.240 --> 00:11:58.240]  那些不是成王敗寇式的血路改革
[00:11:58.240 --> 00:12:02.240]  而是由內在生命而產生的真理
[00:12:02.240 --> 00:12:05.240]  轉化整個社會和整個社區
[00:12:05.240 --> 00:12:07.240]  今天看的一段新約記載裡
[00:12:07.240 --> 00:12:08.240]  一個很短的書信
[00:12:08.240 --> 00:12:10.240]  但記載了一個很特別的經歷
[00:12:10.240 --> 00:12:11.240]  而這個經歷
[00:12:11.240 --> 00:12:13.240]  大家想像有點像拍戲
[00:12:13.240 --> 00:12:18.240]  《肥理門書》是監獄書信的其中一卷
[00:12:18.240 --> 00:12:19.240]  我不知道大家對
[00:12:19.240 --> 00:12:21.240]  知不知道哪幾卷監獄書信
[00:12:21.240 --> 00:12:23.240]  問一下大家
[00:12:23.240 --> 00:12:25.240]  如果你答不出的話
[00:12:25.240 --> 00:12:29.240]  聖經學院是下一個路標
[00:12:29.240 --> 00:12:30.240]  神學院是下一個路標
[00:12:30.240 --> 00:12:32.240]  監獄書信是二忽所書
[00:12:32.240 --> 00:12:34.240]  肥立比書和哥羅西書
[00:12:34.240 --> 00:12:36.240]  是四卷同時發出的書信
[00:12:36.240 --> 00:12:40.240]  而哥羅西書和肥理門書
[00:12:40.240 --> 00:12:44.240]  肥立比書、哥羅西書、二忽所書和肥理門書
[00:12:44.240 --> 00:12:46.240]  四卷是監獄書信
[00:12:46.240 --> 00:12:49.240]  而哥羅西書和肥理門書是推基古
[00:12:49.240 --> 00:12:50.240]  如果你讀哥羅西書
[00:12:50.240 --> 00:12:53.240]  帶著的兩卷書信走去哥羅西
[00:12:53.240 --> 00:12:55.240]  因為兩卷書信都是寄去哥羅西
[00:12:55.240 --> 00:12:58.240]  哥羅西書當然是寄給哥羅西的宗教會
[00:12:58.240 --> 00:13:00.240]  而肥理門書就是寄去
[00:13:00.240 --> 00:13:03.240]  哥羅西當中的一個家庭教會的主任牧師
[00:13:03.240 --> 00:13:04.240]  叫做肥理門
[00:13:04.240 --> 00:13:06.240]  所以兩卷書信一起帶著去
[00:13:06.240 --> 00:13:08.240]  為什麼會多一卷肥理門書呢?
[00:13:08.240 --> 00:13:12.240]  因為肥理門書裡面說到一個奴隸叫做亞尼西牟
[00:13:12.240 --> 00:13:13.240]  他逃離了他的主恩
[00:13:13.240 --> 00:13:15.240]  他的主恩就是肥理門
[00:13:15.240 --> 00:13:18.240]  他甚至令到他的主恩在金錢上有所虧損
[00:13:18.240 --> 00:13:20.240]  大家想想如果今天完了崇拜回到家裡
[00:13:20.240 --> 00:13:22.240]  你會發覺飛驒不見了
[00:13:22.240 --> 00:13:24.240]  家裡有幾條金條不見了
[00:13:24.240 --> 00:13:26.240]  然後原來找了幾個星期之後
[00:13:26.240 --> 00:13:27.240]  他過期居留
[00:13:27.240 --> 00:13:28.240]  那你會怎樣呢?
[00:13:28.240 --> 00:13:30.240]  大家會怎樣呢?
[00:13:32.240 --> 00:13:34.240]  大家都很冷靜
[00:13:34.240 --> 00:13:36.240]  五堂真的睡得夠
[00:13:36.240 --> 00:13:37.240]  大家真的很冷靜
[00:13:37.240 --> 00:13:39.240]  有多少人會報警呢?
[00:13:39.240 --> 00:13:42.240]  有多少人會原諒他呢?
[00:13:42.240 --> 00:13:44.240]  應該都沒有吧
[00:13:44.240 --> 00:13:46.240]  報警都很多
[00:13:46.240 --> 00:13:49.240]  我深信這也是我們在法治社會的選擇
[00:13:49.240 --> 00:13:52.240]  當時普天之下都是羅馬帝國的領土
[00:13:52.240 --> 00:13:56.240]  叛徒的奴隸將會有很悲慘的命運
[00:13:56.240 --> 00:13:59.240]  大概在耶穌基督出生前的幾十年
[00:13:59.240 --> 00:14:01.240]  曾經有幾千個叛徒
[00:14:01.240 --> 00:14:04.240]  奴隸叛徒暴動
[00:14:04.240 --> 00:14:08.240]  羅馬政權用了很強的勢力去鎮壓
[00:14:08.240 --> 00:14:09.240]  做到一個地步
[00:14:09.240 --> 00:14:11.240]  他們將幾千個奴隸釘在十字架上
[00:14:11.240 --> 00:14:13.240]  連綿幾十公里
[00:14:13.240 --> 00:14:15.240]  這是一個很可怕的景象
[00:14:15.240 --> 00:14:18.240]  當然之後他們對奴隸的看法開始有些許轉變
[00:14:18.240 --> 00:14:20.240]  對奴隸的待遇改善了一點
[00:14:20.240 --> 00:14:23.240]  但是奴隸在當時來說
[00:14:23.240 --> 00:14:25.240]  基本上是主人的財產
[00:14:25.240 --> 00:14:27.240]  正如你家裡的物件一樣
[00:14:27.240 --> 00:14:29.240]  可以隨便買賣
[00:14:29.240 --> 00:14:32.240]  連生殺之權都可以操控
[00:14:32.240 --> 00:14:34.240]  你想想亞歷西某犯了事
[00:14:34.240 --> 00:14:36.240]  偷了家裡人的東西
[00:14:36.240 --> 00:14:37.240]  有個崇經文的指控
[00:14:37.240 --> 00:14:38.240]  他偷了肥理門的東西
[00:14:38.240 --> 00:14:39.240]  令到肥理門有虧欠
[00:14:39.240 --> 00:14:40.240]  他離開了
[00:14:40.240 --> 00:14:41.240]  他離開了很遠
[00:14:41.240 --> 00:14:42.240]  他選擇去羅馬落腳
[00:14:42.240 --> 00:14:45.240]  可能羅馬人煙囚物比較容易逃避
[00:14:45.240 --> 00:14:46.240]  他去到落腳的時候
[00:14:46.240 --> 00:14:51.240]  他遇到一個信徒保羅
[00:14:51.240 --> 00:14:52.240]  保羅帶他去信耶穌
[00:14:52.240 --> 00:14:53.240]  可能在傾談之間
[00:14:53.240 --> 00:14:55.240]  他跟保羅說
[00:14:55.240 --> 00:14:57.240]  我的主人是肥理門
[00:14:57.240 --> 00:14:58.240]  當你信了耶穌
[00:14:58.240 --> 00:14:59.240]  他很容易將你一生
[00:14:59.240 --> 00:15:01.240]  在你帶領信主的人面前傾訴出來
[00:15:01.240 --> 00:15:03.240]  那種信任是一件很美的事情
[00:15:03.240 --> 00:15:05.240]  但我想像保羅聽見
[00:15:05.240 --> 00:15:06.240]  你主人是肥理門
[00:15:06.240 --> 00:15:07.240]  我認識他
[00:15:07.240 --> 00:15:09.240]  可能大家心裡都呆了呆
[00:15:09.240 --> 00:15:11.240]  下一步應該怎麼辦呢
[00:15:11.240 --> 00:15:13.240]  下一步應該做些什麼呢
[00:15:13.240 --> 00:15:15.240]  怎樣令到這兩個朋友
[00:15:15.240 --> 00:15:18.240]  可以走一條什麼路呢
[00:15:18.240 --> 00:15:21.240]  這個就是我們肥理門書的背景
