
[00:00:00.000 --> 00:00:03.400]  多謝敬拜隊帶領我們今早的敬拜
[00:03:21.400 --> 00:03:22.800]  我就讀了神學
[00:03:22.800 --> 00:03:24.600]  然後我就神學院畢業
[00:03:24.600 --> 00:03:25.800]  接著去牧會
[00:03:25.800 --> 00:03:27.200]  但在牧會裏面
[00:03:27.200 --> 00:03:30.400]  卻又是回到一個兜兜轉轉的狀況
[00:03:30.400 --> 00:03:33.200]  好像還是有些東西欠缺
[00:03:33.200 --> 00:03:35.600]  有些東西好像不知道怎樣
[00:03:35.600 --> 00:03:38.600]  亦都在經歷一個侍奉最低潮的時間
[00:03:38.600 --> 00:03:41.200]  接著進入婚姻、帶孩子
[00:03:41.200 --> 00:03:46.000]  然後到孩子中一的時候
[00:03:46.000 --> 00:03:47.400]  我就會重新去想
[00:03:47.400 --> 00:03:50.400]  究竟我接下來的生命是怎樣呢?
[00:03:50.400 --> 00:03:52.200]  繼續在家裡照顧孩子
[00:03:52.200 --> 00:03:55.800]  還是我繼續做兼職護士
[00:03:55.800 --> 00:03:57.200]  就這樣一生呢?
[00:03:57.200 --> 00:03:59.600]  在那一刻上帝讓我想起
[00:03:59.600 --> 00:04:02.000]  祂對我的召命
[00:04:02.000 --> 00:04:05.200]  就是我曾經被祂呼召
[00:04:05.200 --> 00:04:06.800]  成為一個傳道人
[00:04:06.800 --> 00:04:08.000]  那一刻我再想
[00:04:08.000 --> 00:04:10.800]  如果那一刻我再不出來服侍上帝
[00:04:10.800 --> 00:04:13.000]  應該我都會年老了
[00:04:13.000 --> 00:04:15.600]  開始不用再出來服侍
[00:04:15.600 --> 00:04:18.000]  所以其實在我回想我生命裏面
[00:04:18.000 --> 00:04:19.600]  都很多兜兜轉轉
[00:04:19.600 --> 00:04:21.400]  很多尋尋覓覓
[00:04:21.400 --> 00:04:23.800]  好像兜完一個圈又一個圈
[00:04:23.800 --> 00:04:28.000]  最後都回到原本的地方
[00:04:28.000 --> 00:04:29.800]  我回到原本的地方
[00:04:29.800 --> 00:04:38.000]  我回到上帝在我中學的時候的一個召命
[00:04:38.000 --> 00:04:40.600]  就是我要去服侍祂
[00:04:40.600 --> 00:04:43.600]  不知道大家這一刻的光景又如何呢?
[00:04:43.600 --> 00:04:46.600]  不知道大家和我有沒有些相似的地方呢?
[00:04:46.600 --> 00:04:49.400]  都在生命裏面很多的兜兜轉轉
[00:04:49.400 --> 00:04:51.200]  或者我們的屬靈生命
[00:04:51.200 --> 00:04:53.600]  都好像在兜兜轉轉這樣
[00:04:53.600 --> 00:04:55.600]  雖然每個星期都會回來
[00:04:55.600 --> 00:04:58.800]  崇拜、團契、服侍
[00:04:58.800 --> 00:05:00.400]  很多很忙碌的
[00:05:00.400 --> 00:05:03.400]  又服侍、又工作、又家庭
[00:05:03.400 --> 00:05:04.800]  好像忙到一個點
[00:05:04.800 --> 00:05:06.200]  根本我們都沒有想過
[00:05:06.200 --> 00:05:07.600]  究竟我現在的生活
[00:05:07.600 --> 00:05:11.200]  我的生命究竟是為了什麼?
[00:05:11.200 --> 00:05:13.000]  究竟我們的生命
[00:05:13.000 --> 00:05:17.600]  怎樣可以回到原本初信的時候
[00:05:17.600 --> 00:05:22.000]  或者有沒有記得上帝在你生命裏面
[00:05:22.000 --> 00:05:27.200]  有一刻對你說的召命或者心意呢?
[00:05:27.200 --> 00:05:30.000]  其實要回到信仰的原點
[00:05:30.000 --> 00:05:32.000]  或者回到我們初信的時候
[00:05:32.000 --> 00:05:34.600]  那份熱情、那份熱心
[00:05:34.600 --> 00:05:37.200]  那份對上帝的那種渴慕
[00:05:37.200 --> 00:05:39.200]  其實很簡單的
[00:05:39.200 --> 00:05:41.200]  又不需要太複雜的
[00:05:41.200 --> 00:05:43.200]  就讓我們今天回去
[00:05:43.200 --> 00:05:46.800]  透過彼得前書四章一到十一節
[00:05:46.800 --> 00:05:47.800]  我們去看看
[00:05:47.800 --> 00:05:49.800]  究竟我們怎樣可以
[00:05:49.800 --> 00:05:52.400]  回到信仰的原點
[00:05:52.400 --> 00:05:56.000]  我們先一同中讀
[00:05:56.000 --> 00:05:57.800]  彼得前書四章一到六節
[00:05:57.800 --> 00:06:00.200]  我們一起中讀這六節的經文
[00:06:00.200 --> 00:06:03.600]  既然基督在肉身受苦
[00:06:03.600 --> 00:06:07.800]  你們也該將這樣的心志作為兵器
[00:06:07.800 --> 00:06:10.600]  因為在肉身受過苦的
[00:06:10.600 --> 00:06:13.200]  已經與罪斷絕了
[00:06:13.200 --> 00:06:15.400]  使你們從今以後
[00:06:15.400 --> 00:06:18.000]  不再隨從人的情慾
[00:06:18.000 --> 00:06:20.600]  只信從上帝的旨意
[00:06:20.600 --> 00:06:24.000]  在世道餘下的光陰
[00:06:24.000 --> 00:06:28.000]  因為你們從前
[00:06:28.000 --> 00:06:30.600]  隨從愛邦人的心意
[00:06:30.600 --> 00:06:32.600]  生活在淫蕩
[00:06:32.600 --> 00:06:36.000]  情慾、醉酒、謊言、狂飲
[00:06:36.000 --> 00:06:39.000]  和可憎的偶像崇拜中
[00:06:39.000 --> 00:06:41.200]  事後已經夠了
[00:06:41.200 --> 00:06:43.000]  在這些事上
[00:06:43.000 --> 00:06:48.600]  他們見你不如他們同奔無道的路
[00:06:48.600 --> 00:06:50.200]  就以為貴
[00:06:50.200 --> 00:06:52.200]  毀謗你們
[00:06:52.200 --> 00:06:54.600]  他們必須在那位
[00:06:54.600 --> 00:06:59.200]  將要審判沒人死人的主面前交仗
[00:06:59.200 --> 00:07:04.000]  為此死人也曾有福音傳給他們
[00:07:04.000 --> 00:07:08.800]  要使他們的肉體按著人受審判
[00:07:08.800 --> 00:07:13.200]  他們的靈卻靠上帝活著
[00:07:13.200 --> 00:07:16.800]  我給大家第一個重點
[00:07:16.800 --> 00:07:18.800]  就是回到信仰的原點
[00:07:18.800 --> 00:07:21.600]  是要裝備一個受苦的心智
[00:07:21.600 --> 00:07:24.600]  去順從神的旨意
[00:07:25.800 --> 00:07:29.200]  四章是緊接著對上一次
[00:07:29.200 --> 00:07:31.200]  Vicky師母和我們宣講的
[00:07:31.200 --> 00:07:33.600]  三章十八節到二十二節中
[00:07:33.600 --> 00:07:35.600]  上一次Vicky師母說到
[00:07:35.600 --> 00:07:37.200]  主耶穌因為人的罪
[00:07:37.200 --> 00:07:39.200]  代替我們死在十字架上
[00:07:39.200 --> 00:07:41.200]  祂的復活拯救我們
[00:07:41.200 --> 00:07:45.200]  為要將我們引領到神的面前
[00:07:45.200 --> 00:07:47.000]  這是我們上一次
[00:07:47.000 --> 00:07:50.200]  在Vicky師母的信息中領受的
[00:07:50.200 --> 00:07:52.600]  基督因一次的受苦
[00:07:52.600 --> 00:07:56.200]  以而代替不而 並且祂復活
[00:07:56.200 --> 00:07:58.600]  今天祂已經坐在神的右邊
[00:07:58.600 --> 00:08:00.800]  得勝又得勝
[00:08:00.800 --> 00:08:04.600]  這節的經文到四章一節
[00:08:04.600 --> 00:08:08.400]  其實緊接著我們上一段經文的總結
[00:08:08.400 --> 00:08:15.200]  上文是說到基督因一次的受苦
[00:08:15.200 --> 00:08:19.400]  讓我們能夠引領到神的面前
[00:08:19.400 --> 00:08:22.400]  這節的經文四章一節告訴我們
[00:08:22.400 --> 00:08:27.400]  我們要以基督為二受苦的榜樣
[00:08:27.400 --> 00:08:30.400]  將心智作為兵器
[00:08:30.400 --> 00:08:32.400]  而作為兵器
[00:08:32.400 --> 00:08:35.400]  其實原來的意思是一個命令詞
[00:08:35.400 --> 00:08:37.000]  是一個軍事的用語
[00:08:37.000 --> 00:08:39.800]  原意是要以某一種物件
[00:08:39.800 --> 00:08:41.600]  去裝備自己 武裝自己
[00:08:41.600 --> 00:08:44.200]  對付敵人的攻擊
[00:08:44.200 --> 00:08:45.600]  彼得在這裡吩咐信徒
[00:08:45.600 --> 00:08:50.800]  要以一個受苦的心智來武裝自己
[00:08:50.800 --> 00:08:56.200]  就好像裝備 或者武裝 或者武器
[00:08:56.200 --> 00:08:57.800]  其實在聖經裡我們不陌生
[00:08:57.800 --> 00:09:00.200]  因為在二弗所書裡都說到
[00:09:00.200 --> 00:09:02.800]  屬靈的征戰我們要穿上屬靈的軍裝
[00:09:02.800 --> 00:09:05.200]  我們去打一場屬靈的征戰
[00:09:05.200 --> 00:09:07.200]  但在這裡彼得說到
[00:09:07.200 --> 00:09:09.400]  我們要以一個受苦的心智
[00:09:09.400 --> 00:09:11.400]  作為一個兵器
[00:09:11.400 --> 00:09:13.400]  去裝備好自己
[00:09:13.400 --> 00:09:16.200]  究竟我們今天怎樣去看受苦呢
[00:09:16.200 --> 00:09:18.800]  可能我們會看受苦是什麼
[00:09:18.800 --> 00:09:23.000]  病 或者在工作上不如意
[00:09:23.000 --> 00:09:25.200]  或者在家人的關係裡面
[00:09:25.200 --> 00:09:27.800]  很多的問題出現
[00:09:27.800 --> 00:09:29.800]  婚姻出現了這個狀況
[00:09:29.800 --> 00:09:32.600]  又或者是我們往往都在逆境當中
[00:09:32.600 --> 00:09:35.400]  好像見不到盡頭
[00:09:35.400 --> 00:09:38.600]  但是在彼得前書裡面說的受苦
[00:09:38.600 --> 00:09:40.600]  卻不是這樣
[00:09:40.600 --> 00:09:42.800]  卻是在另一個背景裡面
[00:09:42.800 --> 00:09:45.600]  在彼得前書二章二十節到二十一節
[00:09:45.600 --> 00:09:49.000]  那裡這樣說 你們若因犯罪受責打而忍耐
[00:09:49.000 --> 00:09:51.000]  有什麼可稱讚的呢
[00:09:51.000 --> 00:09:54.800]  但你們若因行善受苦而忍耐
[00:09:54.800 --> 00:09:57.800]  這在上帝看來是可讚許的
[00:09:57.800 --> 00:10:00.400]  你們蒙召就是為此
[00:10:00.400 --> 00:10:03.600]  因為基督也為你們受過苦
[00:10:03.600 --> 00:10:05.600]  給你們留下榜樣
[00:10:05.600 --> 00:10:08.600]  為要使你們跟隨他的腳踪
[00:10:08.600 --> 00:10:10.200]  這裡是在說
[00:10:10.200 --> 00:10:12.200]  彼得前書的上文是在說
[00:10:12.200 --> 00:10:13.800]  我們的受苦是什麼
[00:10:13.800 --> 00:10:16.200]  是因著行善而受苦
[00:10:16.200 --> 00:10:18.200]  並且我們受苦
[00:10:18.200 --> 00:10:20.200]  原來是一早
[00:10:20.200 --> 00:10:23.000]  耶穌基督已經為我們留下榜樣
[00:10:23.000 --> 00:10:26.600]  祂也在世上受過苦
[00:10:26.600 --> 00:10:28.200]  並且被釘十字架
[00:10:28.200 --> 00:10:30.000]  雖然祂完全沒有罪
[00:10:30.000 --> 00:10:32.400]  但祂卻是甘願為我們的緣故
[00:10:32.400 --> 00:10:34.000]  走上這條苦路
[00:10:34.000 --> 00:10:35.800]  留下了一個榜樣
[00:10:35.800 --> 00:10:37.800]  要我們每一個屬於主的人
[00:10:37.800 --> 00:10:40.800]  都要跟隨著祂的腳踪而行
[00:10:40.800 --> 00:10:44.200]  這是彼得前書一直在說的
[00:10:44.200 --> 00:10:48.200]  一個因行善而受苦的背景
[00:10:48.200 --> 00:10:49.200]  而另外一節的經文
[00:10:49.200 --> 00:10:50.800]  在三章十七節裏面說到
[00:10:50.800 --> 00:10:54.800]  上帝的旨意若是要你們因行善受苦
[00:10:54.800 --> 00:10:58.000]  者總比因行惡受苦好
[00:10:58.000 --> 00:10:59.800]  這裡就更加說得清楚
[00:10:59.800 --> 00:11:02.600]  上帝的旨意其實就是要我們
[00:11:02.600 --> 00:11:05.200]  因行善而受苦
[00:11:05.200 --> 00:11:09.000]  就是在說當日一群基督徒
[00:11:09.000 --> 00:11:10.200]  無論他們是猶太人
[00:11:10.200 --> 00:11:11.600]  或者他們是外邦人
[00:11:11.600 --> 00:11:15.000]  他們離開了他們過往的信仰
[00:11:15.000 --> 00:11:16.000]  那個宗教
[00:11:16.000 --> 00:11:18.800]  歸入一個基督教的名下裏面
[00:11:18.800 --> 00:11:20.200]  一個新的身份
[00:11:20.200 --> 00:11:21.800]  但因為他們這樣的緣故
[00:11:21.800 --> 00:11:23.200]  以致到很多
[00:11:23.200 --> 00:11:25.600]  遭受很多的逼迫、毀謗
[00:11:25.600 --> 00:11:27.800]  甚或是在他們生活上
[00:11:27.800 --> 00:11:29.400]  帶來很多的苦
[00:11:29.400 --> 00:11:32.000]  是在說這個背景
[00:11:32.000 --> 00:11:34.600]  今天可能我們都更同樣
[00:11:34.600 --> 00:11:36.000]  或許我們今天都會覺得
[00:11:36.000 --> 00:11:39.200]  其實我們是否在這個狀態裏面
[00:11:39.200 --> 00:11:41.200]  可能有時候我們都會在這個狀態裏面
[00:11:41.200 --> 00:11:42.600]  可能在工作裏面
[00:11:42.600 --> 00:11:45.400]  我們都會有這些的經歷
[00:11:45.400 --> 00:11:46.600]  我們都會覺得
[00:11:46.600 --> 00:11:50.600]  因為我們本身是一個基督徒
[00:11:50.600 --> 00:11:53.000]  有些事我們不參與
[00:11:53.000 --> 00:11:54.400]  很簡單很平常
[00:11:54.400 --> 00:11:56.600]  就是可能在公司裏面
[00:11:56.600 --> 00:12:01.400]  前陣子不是有幾億的六合彩嗎
[00:12:01.400 --> 00:12:04.000]  如果你的上司叫你去買六合彩
[00:12:04.000 --> 00:12:05.800]  你會不會去買呢
[00:12:05.800 --> 00:12:09.000]  或者我記得當時我在診所工作的時候
[00:12:09.000 --> 00:12:12.000]  我的藥房同事很喜歡在藥房
[00:12:12.000 --> 00:12:13.400]  沒什麼事做的時候
[00:12:13.400 --> 00:12:18.400]  他們就會說一些黃色笑話
[00:12:18.400 --> 00:12:21.000]  有時候我就會覺得很尷尬
[00:12:21.000 --> 00:12:24.600]  有時候我可以的話我就會離開
[00:12:24.600 --> 00:12:26.000]  但有時候都不行
[00:12:26.000 --> 00:12:27.400]  要工作的時候
[00:12:27.400 --> 00:12:29.000]  就在這些狀況裏面
[00:12:29.000 --> 00:12:31.000]  原來我們是處身在一個
[00:12:31.000 --> 00:12:36.800]  和我們信仰的價值觀不同的世界裏面
[00:12:36.800 --> 00:12:39.200]  其實彼得在說
[00:12:39.200 --> 00:12:42.400]  要為因為行善而受苦
[00:12:42.400 --> 00:12:43.400]  要在我們生活上面
[00:12:43.400 --> 00:12:45.400]  因為我們這個身份
[00:12:45.400 --> 00:12:49.200]  而帶來的挑戰、艱難
[00:12:49.200 --> 00:12:52.000]  或者今天我們未必很迫很靠近
[00:12:52.000 --> 00:12:54.000]  但其實大家要想
[00:12:54.000 --> 00:12:57.200]  當我們處身在一個末世的時代
[00:12:57.200 --> 00:12:59.000]  其實信仰的迫不及待
[00:12:59.000 --> 00:13:00.400]  或者信仰的挑戰
[00:13:00.400 --> 00:13:03.200]  其實是會越來越靠近
[00:13:03.200 --> 00:13:06.200]  我們有沒有準備好這個心智
[00:13:06.200 --> 00:13:10.200]  彼得就是對著當時那班信徒說
[00:13:10.200 --> 00:13:12.000]  你們處身在這個環境裏面
[00:13:12.000 --> 00:13:14.200]  你們就要有這一份的心智
[00:13:14.200 --> 00:13:15.800]  受苦的心智
[00:13:15.800 --> 00:13:20.200]  好像耶穌基督那樣為而受苦
[00:13:20.200 --> 00:13:22.800]  接下來彼得就說
[00:13:22.800 --> 00:13:28.200]  當我們能夠以受苦的心智為兵器的時候
[00:13:28.200 --> 00:13:31.800]  我們就能夠可以同罪斷絕
[00:13:31.800 --> 00:13:34.000]  當然這裏說同罪斷絕
[00:13:34.000 --> 00:13:37.000]  不是說我們要靠苦行
[00:13:37.000 --> 00:13:42.600]  我們去修煉自己成為一個完美的信徒
[00:13:42.600 --> 00:13:44.800]  不是說苦行僧這件事
[00:13:44.800 --> 00:13:49.200]  而是說當主耶穌基督在釘十字架的時候
[00:13:49.200 --> 00:13:50.400]  祂成就了救恩
[00:13:50.400 --> 00:13:52.200]  得勝了死亡
[00:13:52.200 --> 00:13:53.200]  並且復活
[00:13:53.200 --> 00:13:55.400]  祂勝過一切的時候
[00:13:55.400 --> 00:13:58.000]  當我們能夠接受耶穌基督的救恩
[00:13:58.000 --> 00:14:03.400]  我們今天都同樣對罪惡有一個絕對的自由
[00:14:03.400 --> 00:14:04.800]  去say no
[00:14:04.800 --> 00:14:08.400]  我們可以跟罪說我們不做
[00:14:08.400 --> 00:14:09.600]  究竟什麼叫自由呢
[00:14:09.600 --> 00:14:11.200]  可能坊間很多時候都會說
[00:14:11.200 --> 00:14:13.600]  我們喜歡怎麼做就怎麼做
[00:14:13.600 --> 00:14:16.200]  但是原來真正的自由就是
[00:14:16.200 --> 00:14:18.200]  當你面對誘惑的時候
[00:14:18.200 --> 00:14:23.000]  你仍然能夠可以選擇不去做
[00:14:23.000 --> 00:14:26.800]  這個就是在說與罪斷絕的關係
[00:14:26.800 --> 00:14:30.600]  其實我們知道我們總是活在很多的試探裏面
[00:14:30.600 --> 00:14:32.600]  活在很多的引誘當中
[00:14:32.600 --> 00:14:34.600]  但是彼得告訴我們
[00:14:34.600 --> 00:14:38.200]  當我們以基督受苦的心智為兵器的時候
[00:14:38.200 --> 00:14:45.400]  我們就已經與罪斷絕
[00:14:45.400 --> 00:14:48.600]  當我們想到如果我們說要拒絕罪
[00:14:48.600 --> 00:14:50.800]  其實神的旨意就是
[00:14:50.800 --> 00:14:54.400]  要我們不再隨從外邦人的心智
[00:14:54.400 --> 00:14:56.800]  不再隨從外邦人的慾望
[00:14:56.800 --> 00:15:00.600]  而我們要過一個聖潔的生活
[00:15:00.600 --> 00:15:02.800]  我剛剛在團契分享到
[00:15:02.800 --> 00:15:04.000]  有一個題目就是
[00:15:04.000 --> 00:15:06.400]  你信了主之後有什麼改變
[00:15:06.400 --> 00:15:08.000]  有一個姐妹就分享
[00:15:08.000 --> 00:15:10.400]  她未信主之前她都是會賭錢
[00:15:10.400 --> 00:15:11.400]  她會賭馬
[00:15:11.400 --> 00:15:14.400]  還有她會有很多賭博的生活
[00:15:14.400 --> 00:15:16.400]  但是當她信了主之後
[00:15:16.400 --> 00:15:18.200]  她真的與罪斷絕
[00:15:18.200 --> 00:15:20.600]  她沒有再去做這件事情
[00:15:20.600 --> 00:15:23.400]  也都停了這些的習慣
[00:15:23.400 --> 00:15:25.400]  當時有一個姐妹就問她
[00:15:25.400 --> 00:15:30.600]  近來那些很大獎金的樂俠彩有沒有吸引到你
[00:15:30.600 --> 00:15:33.800]  有沒有引誘到你令你想去買
[00:15:33.800 --> 00:15:35.400]  那個姐妹就說沒有
[00:15:35.400 --> 00:15:38.400]  我已經沒有了這一份的心智
[00:15:38.400 --> 00:15:44.200]  這個就是一個與罪斷絕的心智
[00:15:44.200 --> 00:15:46.800]  接著下來彼得是說到那個情慾
[00:15:46.800 --> 00:15:48.800]  很多時候他都是說到一些
[00:15:48.800 --> 00:15:51.000]  裡面提及的情慾都是
[00:15:51.000 --> 00:15:53.800]  性的方面、飲宴的方面
[00:15:53.800 --> 00:15:58.400]  例如淫蕩、情慾、醉酒、謊言、狂飲
[00:15:58.400 --> 00:16:00.400]  可憎的偶像崇拜
[00:16:00.400 --> 00:16:03.200]  這些其實都是當時一些未信
[00:16:03.200 --> 00:16:05.800]  就是外邦人他們很多時候會做的事情
[00:16:05.800 --> 00:16:08.800]  他們的生活態度就是這樣
[00:16:08.800 --> 00:16:10.800]  在性方面都是極度的開放
[00:16:10.800 --> 00:16:14.800]  或者在偶像的敬拜裡面會牽涉很多的飲宴
[00:16:14.800 --> 00:16:16.600]  其實今天我們的社會
[00:16:16.600 --> 00:16:22.000]  何嘗不是處身在一個性開放的年代裡面
[00:16:22.000 --> 00:16:24.800]  今天可能我們會覺得
[00:16:24.800 --> 00:16:26.800]  婚前性行為沒有什麼大不了
[00:16:26.800 --> 00:16:28.800]  又或者我們會覺得
[00:16:28.800 --> 00:16:30.200]  就算在婚姻以來
[00:16:30.200 --> 00:16:32.800]  很多時候我們都會有很多的
[00:16:32.800 --> 00:16:36.400]  丈夫妻子都會面對婚外情的困擾
[00:16:36.400 --> 00:16:40.800]  其實性的誘惑從來都沒有停止過
[00:16:40.800 --> 00:16:43.400]  在於究竟我們明不明白
[00:16:43.400 --> 00:16:45.800]  我們今天已經是屬於主的人
[00:16:45.800 --> 00:16:48.000]  就好像經文裡面所提及到
[00:16:48.000 --> 00:16:50.800]  我們過去的日子已經過去了
[00:16:50.800 --> 00:16:52.800]  足夠了,不要再過這些日子了
[00:16:52.800 --> 00:16:57.200]  我們不要再過一些從前喜歡怎樣就怎樣的生活
[00:16:57.200 --> 00:17:03.000]  我們要過一個聖潔合乎神心意的生活
[00:17:03.000 --> 00:17:07.000]  這個就是上帝對我們的要求
[00:17:07.000 --> 00:17:10.800]  但當我們真的過一個這樣的生活的時候
[00:17:10.800 --> 00:17:14.400]  身邊那些未信主的朋友、親人
[00:17:14.400 --> 00:17:16.400]  他們會怎樣看我們
[00:17:16.400 --> 00:17:19.200]  他們可能都好像經文裡面所說
[00:17:19.200 --> 00:17:23.000]  見到那些信徒不再跟他們同奔
[00:17:23.000 --> 00:17:25.600]  放蕩無度的路就以為怪了
[00:17:25.600 --> 00:17:28.000]  就會覺得為什麼這麼奇怪
[00:17:28.000 --> 00:17:30.600]  之前你跟我一起踢鶴玩樂
[00:17:30.600 --> 00:17:32.000]  一起醉生夢死
[00:17:32.000 --> 00:17:35.200]  一起喝完天干再喝的生活
[00:17:35.200 --> 00:17:38.200]  為什麼今天你不跟我們一起呢
[00:17:38.200 --> 00:17:41.000]  其實我也試過在我讀護士的時候
[00:17:41.000 --> 00:17:45.400]  我的護士同學就叫我去下Disco
[00:17:45.400 --> 00:17:47.400]  我平生下了第一次Disco
[00:17:47.400 --> 00:17:49.400]  就是那一次,應該現在也不流行
[00:17:49.400 --> 00:17:51.400]  應該已經沒有了
[00:17:51.400 --> 00:17:53.400]  我記得我當時已經順了
[00:17:53.400 --> 00:17:56.400]  不過就踩娃娃,也想迷路
[00:17:56.400 --> 00:17:58.400]  就下去了
[00:17:58.400 --> 00:18:03.400]  但下去之後,我的同學就在跳舞、喝酒
[00:18:03.400 --> 00:18:05.400]  但我什麼都不做,坐在那裡
[00:18:05.400 --> 00:18:08.400]  好像喝了一杯沒有酒精的東西
[00:18:08.400 --> 00:18:10.400]  那個感覺很格格不入
[00:18:10.400 --> 00:18:13.400]  整個場地很開心
[00:18:13.400 --> 00:18:15.400]  在那裡跳舞,狂歡
[00:18:15.400 --> 00:18:17.400]  我一個人坐在那裡
[00:18:17.400 --> 00:18:20.400]  自此之後,你猜他們還會叫我嗎
[00:18:20.400 --> 00:18:22.400]  當然不會再叫我了
[00:18:22.400 --> 00:18:24.400]  確實我們的生活有時候
[00:18:24.400 --> 00:18:27.400]  活在一個不信任的當中
[00:18:27.400 --> 00:18:29.400]  我們要跟他們一起生活
[00:18:29.400 --> 00:18:32.400]  但確實我們真的會顯得格格不入
[00:18:32.400 --> 00:18:35.400]  當然我的同學還算是好的
