
[00:00:00.000 --> 00:00:02.440]  願我們開始之前一起低頭
[00:03:35.280 --> 00:03:36.880]  耶穌對他說
[00:03:36.880 --> 00:03:39.240]  律法上寫的是什麼?
[00:03:39.240 --> 00:03:41.440]  你念的是怎樣呢?
[00:03:41.440 --> 00:03:42.880]  他回答說
[00:03:42.880 --> 00:03:46.480]  你要盡心、盡性、盡力、盡義
[00:03:46.480 --> 00:03:48.200]  愛主你的神
[00:03:48.200 --> 00:03:49.200]  就要愛自己
[00:03:49.200 --> 00:03:51.200]  淪捨如同自己
[00:03:51.200 --> 00:03:52.400]  耶穌說
[00:03:52.400 --> 00:03:54.040]  你回答的是
[00:03:54.040 --> 00:03:57.320]  你這樣做就必得永生
[00:03:57.320 --> 00:04:00.200]  那人要顯明自己有你
[00:04:00.200 --> 00:04:02.200]  就對耶穌說
[00:04:02.200 --> 00:04:04.800]  誰是我的淪捨呢?
[00:04:04.800 --> 00:04:05.800]  謝謝
[00:04:05.800 --> 00:04:08.400]  經文的背景就是說
[00:04:08.400 --> 00:04:09.920]  有一個律法師
[00:04:09.920 --> 00:04:11.680]  他是舊約的教授
[00:04:11.680 --> 00:04:14.840]  專門去講、傳授律法
[00:04:14.840 --> 00:04:17.200]  他主動去問耶穌
[00:04:17.200 --> 00:04:20.600]  問一條我覺得聽起來也有點問題的問題
[00:04:20.600 --> 00:04:21.400]  他就說
[00:04:21.400 --> 00:04:26.600]  老師,我該做什麼才可以承受永生?
[00:04:26.600 --> 00:04:29.200]  我們今天看這段經文裡面
[00:04:29.200 --> 00:04:31.200]  有四個「做」字
[00:04:31.200 --> 00:04:33.200]  第一個就在這裡
[00:04:33.200 --> 00:04:35.600]  在律法師的心目中
[00:04:35.600 --> 00:04:37.200]  覺得得到永生
[00:04:37.200 --> 00:04:39.200]  是要靠做一些事情
[00:04:39.200 --> 00:04:40.600]  不僅如此
[00:04:40.600 --> 00:04:43.000]  律法師好像還問了一條
[00:04:43.000 --> 00:04:45.800]  自己已經知道答案的問題
[00:04:45.800 --> 00:04:50.200]  所以耶穌也很有智慧地反客為主
[00:04:50.200 --> 00:04:52.800]  就好像有時我們的資深組長
[00:04:52.800 --> 00:04:55.200]  當組員問我們問題的時候
[00:04:55.200 --> 00:04:56.800]  可能我們也要時間想想
[00:04:56.800 --> 00:04:58.200]  我們通常會說
[00:04:58.200 --> 00:05:00.000]  其他組員怎麼看?
[00:05:00.000 --> 00:05:01.600]  先傳一下
[00:05:01.600 --> 00:05:04.600]  耶穌也將這個問題
[00:05:04.600 --> 00:05:06.800]  問律法師
[00:05:06.800 --> 00:05:07.600]  他就說
[00:05:07.600 --> 00:05:10.000]  律法書是怎麼寫的呢?
[00:05:10.000 --> 00:05:12.600]  你是怎樣去唸的呢?
[00:05:12.600 --> 00:05:16.200]  當律法師被耶穌反問的時候
[00:05:16.200 --> 00:05:17.600]  他也很快地
[00:05:17.600 --> 00:05:19.600]  馬上回答了一個
[00:05:19.600 --> 00:05:22.000]  他心目中認為的modal answer
[00:05:22.000 --> 00:05:22.600]  他就說
[00:05:22.600 --> 00:05:26.600]  你要盡心盡性盡意盡力去愛主你的神
[00:05:26.600 --> 00:05:29.600]  又要愛倫、捨如和自己
[00:05:29.600 --> 00:05:31.800]  其實他也知道答案
[00:05:31.800 --> 00:05:34.200]  為什麼他還要去問呢?
[00:05:34.200 --> 00:05:37.000]  經文其實清楚說了他的動機
[00:05:37.000 --> 00:05:38.600]  就是他想怎樣?
[00:05:38.600 --> 00:05:40.200]  試探耶穌
[00:05:40.200 --> 00:05:41.600]  試探這個字
[00:05:41.600 --> 00:05:42.600]  其實就是說
[00:05:42.600 --> 00:05:45.600]  想將耶穌放進一個陷阱裡
[00:05:45.600 --> 00:05:50.000]  就是跟魔鬼在曠野試探耶穌是同一個字
[00:05:50.000 --> 00:05:53.200]  就讓我們從主耶穌回應律法師
[00:05:53.200 --> 00:05:55.200]  對他的兩個吩咐裡
[00:05:55.200 --> 00:05:59.600]  我們學習怎樣將福音走在論社裡
[00:05:59.600 --> 00:06:02.200]  第一點就是
[00:06:02.200 --> 00:06:03.400]  我們不要問
[00:06:03.400 --> 00:06:05.400]  誰是我的論社
[00:06:05.400 --> 00:06:09.800]  我們會集中看經文十章二十五到二十九節
[00:06:09.800 --> 00:06:12.600]  剛才我說
[00:06:12.600 --> 00:06:16.400]  律法師回答了一個他覺得是心目中的modal answer
[00:06:16.400 --> 00:06:18.400]  他這節經文
[00:06:18.400 --> 00:06:20.800]  其實是一節複合的經文
[00:06:20.800 --> 00:06:25.600]  這節經文上半節是出自《生命記》六章五節
[00:06:25.600 --> 00:06:27.600]  而上文是說什麼?
[00:06:27.600 --> 00:06:28.800]  六章四節
[00:06:28.800 --> 00:06:30.200]  四節就是說
[00:06:30.200 --> 00:06:31.800]  以色列你要聽
[00:06:31.800 --> 00:06:35.200]  耶和華是我們獨一的主
[00:06:35.200 --> 00:06:39.000]  聽是一個命令詞
[00:06:39.000 --> 00:06:41.600]  也是當時猶太人的信經
[00:06:41.600 --> 00:06:45.000]  他們無論一早一晚都會去念
[00:06:45.000 --> 00:06:46.000]  就是經常要念
[00:06:46.000 --> 00:06:46.800]  為什麼?
[00:06:46.800 --> 00:06:50.400]  強調他們的神是獨一的真神
[00:06:50.400 --> 00:06:54.400]  他們都要對這個神獻出他們全部的愛
[00:06:54.400 --> 00:06:57.400]  下半段是出自哪裡?
[00:06:57.400 --> 00:07:02.000]  下半節是出自《利未記》十九章十八節
[00:07:02.000 --> 00:07:05.000]  那裡耶和華很清楚地吩咐以色列人
[00:07:05.000 --> 00:07:06.000]  他說要什麼?
[00:07:06.000 --> 00:07:07.800]  愛倫如己
[00:07:07.800 --> 00:07:10.400]  愛倫如如同自己
[00:07:10.400 --> 00:07:12.000]  就是愛一些什麼人?
[00:07:12.000 --> 00:07:14.400]  愛一些可能不是同聲同氣
[00:07:14.400 --> 00:07:15.800]  不是同一族的人
[00:07:15.800 --> 00:07:17.600]  都要去愛
[00:07:17.600 --> 00:07:19.200]  他有說原因的
[00:07:19.200 --> 00:07:20.800]  就是說以色列人
[00:07:20.800 --> 00:07:23.000]  你們都曾經在埃及地
[00:07:23.000 --> 00:07:29.400]  都做過寄居
[00:07:29.400 --> 00:07:32.000]  律法師就是很簡而清的
[00:07:32.000 --> 00:07:35.600]  將舊約的精髓回答耶穌
[00:07:35.600 --> 00:07:40.400]  他認為如果我們做到全情投入去愛神
[00:07:40.400 --> 00:07:43.400]  又將《倫》寫得像愛自己那樣
[00:07:43.400 --> 00:07:45.800]  我一定得到永生
[00:07:45.800 --> 00:07:48.800]  我這裡想問問在座的弟兄姊妹
[00:07:48.800 --> 00:07:51.800]  誰覺得律法師是答錯的?
[00:07:51.800 --> 00:07:53.400]  舉手
[00:07:53.400 --> 00:07:54.800]  哇!沒有人舉手
[00:07:54.800 --> 00:07:56.600]  就是每個人都覺得他答對
[00:07:56.600 --> 00:07:57.800]  真是model answer
[00:07:57.800 --> 00:07:59.400]  那是不是全部都覺得他答對?
[00:07:59.400 --> 00:08:01.800]  他也舉手
[00:08:01.800 --> 00:08:05.000]  哇!有些就在想
[00:08:05.000 --> 00:08:07.600]  沒有人說他答錯
[00:08:07.600 --> 00:08:08.800]  好像很聰明
[00:08:08.800 --> 00:08:10.600]  因為剛才讀了經文
[00:08:10.600 --> 00:08:12.200]  有些人說
[00:08:12.200 --> 00:08:14.400]  他的答案好像有點問題
[00:08:14.400 --> 00:08:16.200]  我們一直在想
[00:08:16.200 --> 00:08:17.400]  可以得到永生
[00:08:17.400 --> 00:08:18.200]  並不是說
[00:08:18.200 --> 00:08:19.800]  我要心裡相信
[00:08:19.800 --> 00:08:21.000]  口裡承認
[00:08:21.000 --> 00:08:21.800]  才得到永生
[00:08:21.800 --> 00:08:25.200]  大家心目中的model answer不是這樣嗎?
[00:08:25.200 --> 00:08:27.000]  但耶穌就說
[00:08:27.000 --> 00:08:28.800]  答對
[00:08:28.800 --> 00:08:29.600]  他還說
[00:08:29.600 --> 00:08:31.200]  你跟著他這樣做
[00:08:31.200 --> 00:08:33.200]  就可以得到什麼?
[00:08:33.200 --> 00:08:34.800]  永生
[00:08:34.800 --> 00:08:36.200]  所以大家弟兄姊妹就說
[00:08:36.200 --> 00:08:37.200]  他是答對的
[00:08:37.200 --> 00:08:39.200]  所以剛才有弟兄姊妹舉手
[00:08:39.200 --> 00:08:41.000]  其實圓文這個
[00:08:41.000 --> 00:08:43.000]  耶穌的答案永生的字
[00:08:43.000 --> 00:08:45.800]  跟律法師問他的永生是有不同的
[00:08:45.800 --> 00:08:48.400]  其實耶穌回答他不是用永生回答他
[00:08:48.400 --> 00:08:51.000]  他說就可以得到生命
[00:08:51.000 --> 00:08:53.600]  耶穌說你跟著這樣做的時候
[00:08:53.600 --> 00:08:56.600]  你今生就跟著和耶穌有一個關係
[00:08:56.600 --> 00:08:58.800]  所以就真正得到一個
[00:08:58.800 --> 00:09:01.400]  豐盛的生命
[00:09:01.400 --> 00:09:03.400]  所以這裡就讓我們看看
[00:09:03.400 --> 00:09:08.800]  究竟主耶穌教完他之後
[00:09:08.800 --> 00:09:10.600]  然後吩咐他做什麼呢?
[00:09:10.600 --> 00:09:12.400]  他就說你跟著他去做
[00:09:12.400 --> 00:09:15.800]  經文裡面第二個做字就出現了
[00:09:15.800 --> 00:09:17.400]  是用一個命令式
[00:09:17.400 --> 00:09:19.400]  叫他一定要這樣做
[00:09:19.400 --> 00:09:21.200]  其實耶穌這樣回答他
[00:09:21.200 --> 00:09:22.600]  其實是很簡單的
[00:09:22.600 --> 00:09:25.600]  因為耶穌看穿了猶太律法師
[00:09:25.600 --> 00:09:27.200]  他最需要的是什麼?
[00:09:27.200 --> 00:09:28.400]  最需要的就是
[00:09:28.400 --> 00:09:30.800]  將他頭腦的一大堆知識
[00:09:30.800 --> 00:09:32.400]  化成行動
[00:09:32.400 --> 00:09:34.400]  當他真的去做
[00:09:34.400 --> 00:09:36.000]  律法的要求的時候
[00:09:36.000 --> 00:09:37.400]  他就會覺得自己
[00:09:37.400 --> 00:09:39.800]  靠著自己根本沒有辦法做得到
[00:09:39.800 --> 00:09:41.800]  唯有靠耶穌
[00:09:41.800 --> 00:09:44.800]  但是這個全心挑機的律法師
[00:09:44.800 --> 00:09:47.200]  他又怎會抓到耶穌的重點呢?
[00:09:47.200 --> 00:09:48.400]  他繼續說
[00:09:48.400 --> 00:09:51.200]  他為了證明自己有道理
[00:09:51.200 --> 00:09:52.000]  他就
[00:09:52.000 --> 00:09:53.600]  我不是明知故問的
[00:09:53.600 --> 00:09:56.200]  所以他問一條跟進問題
[00:09:56.200 --> 00:09:57.200]  他就問
[00:09:57.200 --> 00:09:59.200]  那誰是我倫社?
[00:09:59.200 --> 00:10:01.000]  大家聽不聽到
[00:10:01.000 --> 00:10:04.200]  其實他這條問題背後是什麼意思呢?
[00:10:04.200 --> 00:10:05.200]  他就說
[00:10:05.200 --> 00:10:08.600]  我不是不想愛倫社如同自己
[00:10:08.600 --> 00:10:10.200]  誰是我倫社?
[00:10:10.200 --> 00:10:11.800]  我也不知道
[00:10:11.800 --> 00:10:13.600]  好像在那個問題上說
[00:10:13.600 --> 00:10:16.600]  但是只不過加了很多東西
[00:10:16.600 --> 00:10:19.200]  為自己感覺說良好一點
[00:10:19.200 --> 00:10:21.000]  找一些藉口
[00:10:21.000 --> 00:10:22.200]  另一方面
[00:10:22.200 --> 00:10:23.200]  他這個問題
[00:10:23.200 --> 00:10:25.600]  也反映了這個律法師的心目中
[00:10:25.600 --> 00:10:27.200]  有一堆人
[00:10:27.200 --> 00:10:29.200]  不在倫社的清單裡面
[00:10:29.200 --> 00:10:30.600]  所以他就問
[00:10:30.600 --> 00:10:32.200]  誰是我倫社呢?
[00:10:32.200 --> 00:10:33.400]  相反就是
[00:10:33.400 --> 00:10:36.400]  有些不是我倫社
[00:10:36.400 --> 00:10:39.400]  其實猶太人向來對撒瑪利亞人
[00:10:39.400 --> 00:10:41.600]  都有一些厭惡和鄙視
[00:10:41.600 --> 00:10:42.600]  看不起他們
[00:10:42.600 --> 00:10:44.800]  因為覺得他們是彝族人
[00:10:44.800 --> 00:10:46.000]  是習混種
[00:10:46.000 --> 00:10:48.000]  不是純種的猶太人
[00:10:48.000 --> 00:10:51.200]  其實這種為倫社去設限
[00:10:51.200 --> 00:10:53.600]  問誰是我倫社
[00:10:53.600 --> 00:10:56.600]  其實是反映了一種自我中心
[00:10:56.600 --> 00:10:59.000]  由自己做出發點的設定
[00:10:59.000 --> 00:11:02.600]  完全不是耶穌的心意
[00:11:02.600 --> 00:11:04.000]  參考弟兄姊妹
[00:11:04.000 --> 00:11:06.000]  主耶穌在這段經文裡面
[00:11:06.000 --> 00:11:06.800]  很簡單
[00:11:06.800 --> 00:11:07.800]  很清楚
[00:11:07.800 --> 00:11:09.800]  直接的吩咐就是
[00:11:09.800 --> 00:11:10.800]  你知道
[00:11:10.800 --> 00:11:12.000]  你就去做
[00:11:12.000 --> 00:11:15.200]  就是這麼簡單
[00:11:15.200 --> 00:11:18.800]  在這個越來越講究健康的世代
[00:11:18.800 --> 00:11:20.600]  特別是在COVID後
[00:11:20.600 --> 00:11:21.800]  不知道弟兄姊妹
[00:11:21.800 --> 00:11:23.800]  有沒有買多了補充品
[00:11:23.800 --> 00:11:25.000]  那些營養補充品
[00:11:25.000 --> 00:11:26.000]  這個可以舉手了
[00:11:26.000 --> 00:11:26.800]  有沒有買多了
[00:11:26.800 --> 00:11:28.600]  哇 都有
[00:11:28.600 --> 00:11:33.200]  有不同種種類的補充品
[00:11:33.200 --> 00:11:34.400]  有些是說
[00:11:34.400 --> 00:11:36.800]  可以增強我們的免疫力
[00:11:36.800 --> 00:11:38.400]  有些是說護眼的
[00:11:38.400 --> 00:11:39.800]  有些是護心的
[00:11:39.800 --> 00:11:40.800]  有些是護肝的
[00:11:40.800 --> 00:11:41.800]  哇 很多種
[00:11:41.800 --> 00:11:43.000]  我們聽的時候
[00:11:43.000 --> 00:11:43.800]  是喎
[00:11:43.800 --> 00:11:45.000]  理性上覺得
[00:11:45.000 --> 00:11:46.200]  真的有道理
[00:11:46.200 --> 00:11:48.000]  於是就每樣都買
[00:11:48.000 --> 00:11:49.800]  買買買買
[00:11:49.800 --> 00:11:51.000]  如果買了
[00:11:51.000 --> 00:11:53.000]  你又很有恆心地去吃
[00:11:53.000 --> 00:11:55.800]  那一定是對你身體有改善
[00:11:55.800 --> 00:11:57.400]  但很多時候
[00:11:57.400 --> 00:11:58.200]  我們什麼
[00:11:58.200 --> 00:11:59.400]  買歸買
[00:11:59.400 --> 00:12:00.800]  吃歸吃
[00:12:00.800 --> 00:12:03.400]  買了好像當吃了一樣
[00:12:03.400 --> 00:12:06.000]  有時我爸爸都跟我媽媽批評
[00:12:06.000 --> 00:12:09.400]  他說買了一堆補充品在家
[00:12:09.400 --> 00:12:11.400]  好像變了擺設品一樣
[00:12:11.400 --> 00:12:14.600]  可能過期了還沒吃完
[00:12:14.600 --> 00:12:16.800]  另一個例子就是
[00:12:16.800 --> 00:12:19.200]  我們家裡的一家之主
[00:12:19.200 --> 00:12:20.600]  煮飯的那個主
[00:12:20.600 --> 00:12:23.000]  我們有些不是全部
[00:12:23.000 --> 00:12:25.400]  都有些人喜歡買東西
[00:12:25.400 --> 00:12:26.200]  買什麼呢
[00:12:26.200 --> 00:12:29.200]  買那些不同功能的家電
[00:12:29.200 --> 00:12:30.400]  哇 真的很多
[00:12:30.400 --> 00:12:31.200]  原來聽起來
[00:12:31.200 --> 00:12:34.000]  有些我都聞所未聞
[00:12:34.000 --> 00:12:36.400]  家裡會買一部做腸粉器
[00:12:36.400 --> 00:12:38.600]  會買一部炒菜器
[00:12:38.600 --> 00:12:40.200]  真的很多功能
[00:12:40.200 --> 00:12:41.400]  不單止這樣
[00:12:41.400 --> 00:12:43.600]  有些人都喜歡儲一些
[00:12:43.600 --> 00:12:46.000]  我們坊間俗稱的降蕊煲
[00:12:46.000 --> 00:12:46.600]  不要緊
[00:12:46.600 --> 00:12:48.000]  其實我也有些
[00:12:48.000 --> 00:12:49.600]  但最重要的是
[00:12:49.600 --> 00:12:50.800]  如果我們知道
[00:12:50.800 --> 00:12:52.000]  我們買的時候
[00:12:52.000 --> 00:12:53.400]  覺得這些是廚房的
[00:12:53.400 --> 00:12:54.200]  好幫手
[00:12:54.200 --> 00:12:55.400]  很多功能的
[00:12:55.400 --> 00:12:57.200]  我們又用了它
[00:12:57.200 --> 00:12:58.800]  來煮食
[00:12:58.800 --> 00:13:00.000]  給家人
[00:13:00.000 --> 00:13:01.600]  回教會給弟兄姊妹
[00:13:01.600 --> 00:13:02.800]  這樣也好
[00:13:02.800 --> 00:13:04.000]  但很多時候
[00:13:04.000 --> 00:13:06.400]  我們就是放在一旁
[00:13:06.400 --> 00:13:10.800]  好像做了廚房的裝飾品一樣
[00:13:10.800 --> 00:13:11.800]  如果是這樣
[00:13:11.800 --> 00:13:13.000]  就發揮不了
[00:13:13.000 --> 00:13:14.800]  這些家電
[00:13:14.800 --> 00:13:18.400]  這些煲的功能和價值
[00:13:18.400 --> 00:13:19.800]  同樣道理
[00:13:19.800 --> 00:13:21.600]  其實我們每個星期
[00:13:21.600 --> 00:13:23.600]  都回團契茶經
[00:13:23.600 --> 00:13:26.000]  有崇拜聽講道
[00:13:26.000 --> 00:13:27.800]  我絕對相信
[00:13:27.800 --> 00:13:30.400]  愛神愛人這條大誡命
[00:13:30.400 --> 00:13:33.600]  和要傳福音給萬民這條大使命
[00:13:33.600 --> 00:13:35.400]  我們在座的弟兄姊妹
[00:13:35.400 --> 00:13:37.600]  我想不會感到陌生
[00:13:37.600 --> 00:13:39.600]  甚至乎厲害一點就是
[00:13:39.600 --> 00:13:41.600]  可能你對這兩節經文
[00:13:41.600 --> 00:13:43.200]  原文怎樣解釋
[00:13:43.200 --> 00:13:45.200]  在什麼背景下
[00:13:45.200 --> 00:13:46.800]  耶穌做這個吩咐
[00:13:46.800 --> 00:13:49.200]  這兩個命令是對哪些人講的
[00:13:49.200 --> 00:13:50.000]  我問你們
[00:13:50.000 --> 00:13:51.800]  可能你都好像律法師一樣
[00:13:51.800 --> 00:13:54.800]  馬上回答了一個模式答案給我
[00:13:54.800 --> 00:13:56.400]  大家不要誤會
[00:13:56.400 --> 00:13:58.200]  我完全贊成
[00:13:58.200 --> 00:14:00.800]  對經文有深切的認識
[00:14:00.800 --> 00:14:02.200]  一定是必須的
[00:14:02.200 --> 00:14:04.600]  否則我現在不用再講了
[00:14:04.600 --> 00:14:08.400]  但如果我們只是停留在這裡
[00:14:08.400 --> 00:14:10.000]  只是言經
[00:14:10.000 --> 00:14:11.400]  只是聽道
[00:14:11.400 --> 00:14:13.000]  或者覺得
[00:14:13.000 --> 00:14:15.600]  這段經文講得很有道理
[00:14:15.600 --> 00:14:17.200]  講得很好
[00:14:17.200 --> 00:14:18.400]  就停留在這裡
[00:14:18.400 --> 00:14:20.800]  沒有下一步的時候
[00:14:20.800 --> 00:14:25.000]  我們和律法師有什麼分別呢?
[00:14:25.000 --> 00:14:28.000]  主耶穌吩咐每一個跟隨祂的人
[00:14:28.000 --> 00:14:32.200]  要盡心盡性盡力盡意愛主祢的神
[00:14:32.200 --> 00:14:34.200]  又要愛倫如己
[00:14:34.200 --> 00:14:36.400]  其實愛神和愛人
[00:14:36.400 --> 00:14:39.000]  是沒有主和次的分別的
[00:14:39.000 --> 00:14:40.200]  就是沒有哪樣重要一點
[00:14:40.200 --> 00:14:41.600]  哪樣沒有那麼重要
[00:14:41.600 --> 00:14:45.200]  也不是讓我們二擇其一
[00:14:45.200 --> 00:14:48.800]  其實在約翰一書四章二十
[00:14:48.800 --> 00:14:50.000]  到二十一節
[00:14:50.000 --> 00:14:51.400]  我們一起讀出
[00:14:51.400 --> 00:14:53.000]  一二三
[00:14:53.000 --> 00:14:55.200]  人若說我愛神
[00:14:55.200 --> 00:14:57.000]  卻恨他的弟兄
[00:14:57.000 --> 00:14:59.000]  就是說謊話的
[00:14:59.000 --> 00:15:01.400]  不愛他所看見的弟兄
[00:15:01.400 --> 00:15:04.200]  就不能愛沒有看見的神
[00:15:04.200 --> 00:15:07.000]  愛神的也多愛弟兄
[00:15:07.000 --> 00:15:10.800]  這是我們從神所受的命令
[00:15:10.800 --> 00:15:11.600]  是啊
[00:15:11.600 --> 00:15:13.600]  愛神愛人
[00:15:13.600 --> 00:15:15.400]  是一個正常的邏輯
[00:15:15.400 --> 00:15:17.400]  當我們真正經歷過
[00:15:17.400 --> 00:15:19.200]  神是如何愛我們的時候
[00:15:19.200 --> 00:15:22.200]  我們清楚神的心意是什麼的時候
[00:15:22.200 --> 00:15:24.200]  我們就會自然地
[00:15:24.200 --> 00:15:25.600]  將神對我們的愛
[00:15:25.600 --> 00:15:28.000]  去愛我們身邊的人
[00:15:28.000 --> 00:15:30.200]  就好像亞各書這裡所說
[00:15:30.200 --> 00:15:31.600]  親愛的弟兄姊妹
[00:15:31.600 --> 00:15:34.800]  你聽到主耶穌簡單直接的吩咐
[00:15:34.800 --> 00:15:35.800]  What is next?
[00:15:35.800 --> 00:15:38.200]  下一步你會是怎樣呢?
[00:15:38.200 --> 00:15:39.600]  我們不要再問
[00:15:39.600 --> 00:15:41.400]  哪一個是我的鄰舍
[00:15:41.400 --> 00:15:43.200]  不要再找一些藉口
[00:15:43.200 --> 00:15:45.600]  讓自己停下來
[00:15:45.600 --> 00:15:46.600]  而是我們問
[00:15:46.600 --> 00:15:48.800]  我們究竟怎樣去實踐
[00:15:48.800 --> 00:15:51.400]  主耶穌的吩咐呢?
[00:15:51.400 --> 00:15:53.000]  第二點
[00:15:53.000 --> 00:15:55.200]  我們要將福音行在鄰舍裡面
[00:15:55.200 --> 00:15:56.400]  最重要的就是
[00:15:56.400 --> 00:15:59.400]  我們要做需要者的鄰舍
[00:15:59.400 --> 00:16:01.000]  讓我們一起讀出
[00:16:01.000 --> 00:16:04.800]  《勞加福音》十章三十到三十七節
[00:16:04.800 --> 00:16:06.600]  一二三
[00:16:06.600 --> 00:16:08.000]  耶穌回答說
[00:16:08.000 --> 00:16:11.800]  有一個人從耶路撒冷下耶利哥去
