
[00:00:00.000 --> 00:00:02.000]  多謝Praise team
[00:02:13.000 --> 00:02:14.000]  其實有少許佛家語
[00:02:14.000 --> 00:02:16.000]  不過某程度上
[00:02:16.000 --> 00:02:19.000]  它的確是有導出聖經的真理
[00:02:19.000 --> 00:02:20.000]  我們一起讀
[00:02:20.000 --> 00:02:22.000]  尚有不可欺的天理
[00:02:22.000 --> 00:02:24.000]  終有不可悶的耳目
[00:02:24.000 --> 00:02:27.000]  來有不可騙的良心
[00:02:27.000 --> 00:02:28.000]  大家同不同意嗎?
[00:02:28.000 --> 00:02:29.000]  尚有不可欺的天理
[00:02:29.000 --> 00:02:31.000]  上天定的法則
[00:02:31.000 --> 00:02:32.000]  你不可以欺負祂
[00:02:32.000 --> 00:02:33.000]  可不可以?
[00:02:33.000 --> 00:02:36.000]  你可不可以不聽神的話
[00:02:36.000 --> 00:02:38.000]  地心吸力的引力
[00:02:38.000 --> 00:02:39.000]  你現在上八樓
[00:02:39.000 --> 00:02:40.000]  跳下街
[00:02:40.000 --> 00:02:43.000]  你說神我不拜你那套的引力
[00:02:43.000 --> 00:02:44.000]  我會不死的
[00:02:44.000 --> 00:02:45.000]  不會吧
[00:02:45.000 --> 00:02:46.000]  終有不可悶的耳目
[00:02:46.000 --> 00:02:47.000]  現在通世界
[00:02:47.000 --> 00:02:48.000]  如果你回國內
[00:02:48.000 --> 00:02:49.000]  更加是
[00:02:49.000 --> 00:02:50.000]  你知不知道你去到哪裡的話
[00:02:50.000 --> 00:02:53.000]  你都要留下你的電子腳印
[00:02:53.000 --> 00:02:54.000]  差不多你去到哪裡
[00:02:54.000 --> 00:02:56.000]  都不可能不知道你在哪裡
[00:02:56.000 --> 00:02:58.000]  但是內有不可騙的良心
[00:02:58.000 --> 00:02:59.000]  本來都是對的
[00:02:59.000 --> 00:03:01.000]  不過可惜聖經沒有說錯
[00:03:01.000 --> 00:03:02.000]  人心詭窄
[00:03:02.000 --> 00:03:03.000]  壞到極處
[00:03:03.000 --> 00:03:05.000]  連良心都可以麻木
[00:03:05.000 --> 00:03:06.000]  變壞不可靠
[00:03:06.000 --> 00:03:08.000]  所以人很多時候
[00:03:08.000 --> 00:03:11.000]  都是經常違背神明顯的命令
[00:03:11.000 --> 00:03:12.000]  甚至自作聰明
[00:03:12.000 --> 00:03:13.000]  自圓其說
[00:03:13.000 --> 00:03:16.000]  和自欺欺人的去承受
[00:03:16.000 --> 00:03:19.000]  違背上帝旨意的後果
[00:03:19.000 --> 00:03:22.000]  有一次有位弟兄靜悄悄拉我去一個角落
[00:03:22.000 --> 00:03:23.000]  告訴我
[00:03:23.000 --> 00:03:24.000]  我有罪要認
[00:03:24.000 --> 00:03:25.000]  他說求神憐憫
[00:03:25.000 --> 00:03:28.000]  原來過去一年他有太多的花費
[00:03:28.000 --> 00:03:30.000]  又有太多的旅行要去
[00:03:30.000 --> 00:03:33.000]  結果他未能做到每個月的十一奉獻
[00:03:33.000 --> 00:03:35.000]  他過往一直都做到
[00:03:35.000 --> 00:03:36.000]  但是他認真的說
[00:03:36.000 --> 00:03:38.000]  我這次真的交了一場學費
[00:03:38.000 --> 00:03:40.000]  而且上了一堂很深刻的教訓
[00:03:40.000 --> 00:03:43.000]  原來他去年去到報稅的時候
[00:03:43.000 --> 00:03:45.000]  他填那個辭位的欄
[00:03:45.000 --> 00:03:47.000]  是填上零奉獻
[00:03:50.000 --> 00:03:54.000]  行不行?
[00:03:54.000 --> 00:03:55.000]  有聲音嗎?
[00:03:55.000 --> 00:03:56.000]  OK
[00:03:56.000 --> 00:03:58.000]  這些都騙不了
[00:03:58.000 --> 00:03:59.000]  騙不了大家
[00:03:59.000 --> 00:04:01.000]  騙不了我的耳朵
[00:04:01.000 --> 00:04:04.000]  就以為這樣零奉獻
[00:04:04.000 --> 00:04:05.000]  那就沒得扣稅
[00:04:05.000 --> 00:04:08.000]  就以為只是增多了一點要貨稅額
[00:04:08.000 --> 00:04:11.000]  或者要比過去一年要多交一點稅
[00:04:11.000 --> 00:04:13.000]  誰知道到後來他一看稅單
[00:04:13.000 --> 00:04:16.000]  他再比較去年他能夠忠心做到十一奉獻
[00:04:16.000 --> 00:04:17.000]  要交的稅款
[00:04:17.000 --> 00:04:20.000]  你知不知道足足多交多少錢?
[00:04:20.000 --> 00:04:26.000]  他說足足交了去年他應該忠心交的十一奉獻的總額
[00:04:26.000 --> 00:04:27.000]  其實他離開的時候
[00:04:27.000 --> 00:04:28.000]  他慨嘆
[00:04:28.000 --> 00:04:30.000]  我真的以後不敢再冒犯神
[00:04:30.000 --> 00:04:31.000]  以及不敢試探神
[00:04:31.000 --> 00:04:33.000]  他說真的有後果的
[00:04:33.000 --> 00:04:34.000]  為什麼我要交稅給政府
[00:04:34.000 --> 00:04:37.000]  不多一點奉獻給神?
[00:04:37.000 --> 00:04:38.000]  我覺得神很厲害
[00:04:38.000 --> 00:04:41.000]  神其實因為政權是他立的
[00:04:41.000 --> 00:04:43.000]  所有大部分現在的政權
[00:04:43.000 --> 00:04:44.000]  這個世界政權都容許
[00:04:44.000 --> 00:04:45.000]  你可以扣稅
[00:04:45.000 --> 00:04:47.000]  在池位捐獻
[00:04:47.000 --> 00:04:49.000]  其實他都預了你十分一
[00:04:49.000 --> 00:04:53.000]  偏偏明明耶穌在新約的時候已經說
[00:04:53.000 --> 00:04:54.000]  該殺就歸殺
[00:04:54.000 --> 00:04:56.000]  歸神就歸神
[00:04:56.000 --> 00:05:00.000]  但我們地上的人偏偏寧願洗在自己身上
[00:05:00.000 --> 00:05:02.000]  寧願給了政府都不肯給神
[00:05:02.000 --> 00:05:07.000]  我覺得這個是我們違反天理的一個明顯的惡果
[00:05:07.000 --> 00:05:09.000]  聖經說向誰多給就怎樣?
[00:05:09.000 --> 00:05:11.000]  向誰多取?
[00:05:11.000 --> 00:05:13.000]  捐得樂意真是神喜悅過
[00:05:13.000 --> 00:05:14.000]  同不同意?
[00:05:14.000 --> 00:05:16.000]  我們給掌聲歸宏耀給神
[00:05:16.000 --> 00:05:19.000]  和我們藉此彼此鼓勵提醒
[00:05:19.000 --> 00:05:21.000]  上有不可欺的天理
[00:05:21.000 --> 00:05:23.000]  中有不可瞞的耳目
[00:05:23.000 --> 00:05:26.000]  我們瞞不過稅局
[00:05:26.000 --> 00:05:28.000]  有多少人你有本事瞞過稅局?
[00:05:28.000 --> 00:05:29.000]  舉手
[00:05:29.000 --> 00:05:31.000]  我懶得你舉手
[00:05:31.000 --> 00:05:33.000]  通處的人就打電話問你有什麼辦法
[00:05:33.000 --> 00:05:34.000]  讓我騙一下稅局
[00:05:34.000 --> 00:05:37.000]  我不想你們聽完影片之後去犯罪
[00:05:37.000 --> 00:05:38.000]  不會
[00:05:38.000 --> 00:05:40.000]  內有不可騙的良心
[00:05:40.000 --> 00:05:41.000]  我們的良心已經壞透
[00:05:41.000 --> 00:05:44.000]  不要相信這麼多
[00:05:44.000 --> 00:05:45.000]  人在眾
[00:05:45.000 --> 00:05:48.000]  其實這段經文在你的圖表裡
[00:05:48.000 --> 00:05:50.000]  我們分開六幕的劇
[00:05:50.000 --> 00:05:51.000]  有六幕的
[00:05:51.000 --> 00:05:52.000]  連續的
[00:05:52.000 --> 00:05:53.000]  第一幕我們會看看
[00:05:53.000 --> 00:05:55.000]  機騙是在一至十三節
[00:05:55.000 --> 00:05:57.000]  怎樣用詭計去騙立約
[00:05:57.000 --> 00:05:58.000]  我們一起先讀經文
[00:05:58.000 --> 00:06:00.000]  我們有好幾版的經文
[00:06:00.000 --> 00:06:02.000]  因為都一至十三節很長
[00:06:02.000 --> 00:06:03.000]  我們一起讀偶有停頓
[00:06:03.000 --> 00:06:05.000]  因為我要解釋聖經
[00:06:05.000 --> 00:06:08.000]  人在眾機騙人去用詭計騙立約
[00:06:08.000 --> 00:06:09.000]  我們一起讀
[00:06:09.000 --> 00:06:13.000]  約旦河西駐山地高原並對著黎巴嫩山
[00:06:13.000 --> 00:06:15.000]  沿大海一帶的諸王
[00:06:15.000 --> 00:06:19.000]  就是赫人、阿摩利人、迦南人、比利時人
[00:06:19.000 --> 00:06:23.000]  希美人、耶布斯人的諸王聽見者說
[00:06:23.000 --> 00:06:26.000]  就到聚集同心合意地
[00:06:26.000 --> 00:06:29.000]  要與約書亞和以色列人爭戰
[00:06:29.000 --> 00:06:30.000]  赫人、阿摩利人
[00:06:30.000 --> 00:06:35.000]  這些全部都是住在他們附近的外邦族群
[00:06:35.000 --> 00:06:39.000]  希美人遲些在聖經就告訴我們就是機騙人
[00:06:39.000 --> 00:06:42.000]  其實希美人是一個大群族的名字
[00:06:42.000 --> 00:06:46.000]  機騙人打比喻就是香港人當中住在屯門的居民
[00:06:46.000 --> 00:06:48.000]  我們哪個住在屯門的
[00:06:48.000 --> 00:06:49.000]  舉手看看
[00:06:49.000 --> 00:06:52.000]  屯門的居民是不是香港人
[00:06:52.000 --> 00:06:53.000]  當然了
[00:06:53.000 --> 00:06:55.000]  所以希美人其實
[00:06:55.000 --> 00:06:59.000]  因為我們說的機騙人其實和希美人的名字經常交換
[00:06:59.000 --> 00:07:01.000]  我們一起讀三至五節
[00:07:01.000 --> 00:07:06.000]  機騙的居民聽見約書亞向耶利哥和魏城所行的事
[00:07:06.000 --> 00:07:07.000]  做設詭計
[00:07:07.000 --> 00:07:13.000]  假充是者拿舊口袋和破裂鳳堡的舊皮酒袋
[00:07:13.000 --> 00:07:14.000]  塗在頭上
[00:07:14.000 --> 00:07:17.000]  將補過的舊鞋穿在鞋上
[00:07:17.000 --> 00:07:20.000]  將舊衣服穿在身上
[00:07:20.000 --> 00:07:24.000]  他們所戴的餅都是乾的長了霉了
[00:07:24.000 --> 00:07:27.000]  這裡一開始他們第一個手段
[00:07:27.000 --> 00:07:30.000]  你看到現在我們讀的經文裡
[00:07:30.000 --> 00:07:32.000]  他有四個手段
[00:07:32.000 --> 00:07:33.000]  第一個手段就是
[00:07:33.000 --> 00:07:36.000]  第一在第四節假充是者
[00:07:36.000 --> 00:07:40.000]  第二就是在聖經裡記載他們用了五次的舊字
[00:07:40.000 --> 00:07:42.000]  打算用扮舊扮可憐
[00:07:42.000 --> 00:07:44.000]  水路很遠很可憐
[00:07:44.000 --> 00:07:46.000]  所以在第四節五節十三節
[00:07:46.000 --> 00:07:48.000]  他們重複用扮舊來扮可憐
[00:07:48.000 --> 00:07:51.000]  能夠希望求平安求能夠立約
[00:07:51.000 --> 00:07:54.000]  所以我在細節裡你會看到
[00:07:54.000 --> 00:07:58.000]  在三節裡已經出現了舊去到四次
[00:07:58.000 --> 00:08:00.000]  一來到就全身都舊了
[00:08:00.000 --> 00:08:02.000]  不扮可憐
[00:08:02.000 --> 00:08:05.000]  一起讀六七節
[00:08:05.000 --> 00:08:08.000]  他們到吉甲營中約書
[00:08:08.000 --> 00:08:10.000]  對他和以色列人說
[00:08:10.000 --> 00:08:12.000]  我們是從遠方來的
[00:08:12.000 --> 00:08:14.000]  現在求你與我們立約
[00:08:14.000 --> 00:08:17.000]  以色列人對這些欺民人說
[00:08:17.000 --> 00:08:20.000]  只怕你們是住在我們中間的
[00:08:20.000 --> 00:08:23.000]  若是這樣怎能和你們立約呢
[00:08:23.000 --> 00:08:27.000]  你留意這一節開始又有遠
[00:08:27.000 --> 00:08:29.000]  他們加重了這個劇情
[00:08:29.000 --> 00:08:31.000]  有四次說遠
[00:08:31.000 --> 00:08:33.000]  第六節說遠
[00:08:33.000 --> 00:08:35.000]  第二次在第九節說極遠
[00:08:35.000 --> 00:08:38.000]  第三次在十三節說甚遠
[00:08:38.000 --> 00:08:40.000]  第四次最後一次在二十二節
[00:08:40.000 --> 00:08:42.000]  他們說我們在很遠的地方
[00:08:42.000 --> 00:08:43.000]  很值得你可憐
[00:08:43.000 --> 00:08:45.000]  不是你的鄰居
[00:08:45.000 --> 00:08:47.000]  不是你附近的敵人
[00:08:47.000 --> 00:08:48.000]  然後第七節
[00:08:48.000 --> 00:08:50.000]  欺騙人又叫欺民人
[00:08:50.000 --> 00:08:52.000]  以色列人其實都有懷疑
[00:08:52.000 --> 00:08:55.000]  他們究竟是否住在以色列的外邦族群
[00:08:55.000 --> 00:08:56.000]  其實他們有一定的懷疑
[00:08:56.000 --> 00:09:01.000]  不過《欺騙人》這套劇扮得很好
[00:09:01.000 --> 00:09:03.000]  他們總共在《我們看看經文》裡
[00:09:03.000 --> 00:09:05.000]  出現了七次的現在
[00:09:05.000 --> 00:09:07.000]  為了表示他們想求立約
[00:09:07.000 --> 00:09:09.000]  求平安的迫切
[00:09:09.000 --> 00:09:10.000]  在六節十一、十二
[00:09:10.000 --> 00:09:11.000]  我們現在會讀到
[00:09:11.000 --> 00:09:13.000]  十一、十二、十三、十九
[00:09:13.000 --> 00:09:15.000]  在第五次的第十九節
[00:09:15.000 --> 00:09:18.000]  他們成功令到以色列人和他們立約
[00:09:18.000 --> 00:09:20.000]  而終於不用被殺害
[00:09:20.000 --> 00:09:21.000]  夠不夠成功
[00:09:21.000 --> 00:09:22.000]  五次的現在
[00:09:22.000 --> 00:09:23.000]  情時迫切
[00:09:23.000 --> 00:09:25.000]  劇場版也很厲害
[00:09:25.000 --> 00:09:27.000]  但怎料到最後那兩次的現在
[00:09:27.000 --> 00:09:29.000]  欺騙人終於穿幫
[00:09:29.000 --> 00:09:30.000]  詭計穿幫
[00:09:30.000 --> 00:09:32.000]  二十三節出現第六次的現在
[00:09:32.000 --> 00:09:34.000]  在約書跟他們說
[00:09:34.000 --> 00:09:36.000]  現在你們會受到咒詛
[00:09:36.000 --> 00:09:37.000]  大鑊
[00:09:37.000 --> 00:09:39.000]  我們現在聽聽他們受到什麼咒詛
[00:09:39.000 --> 00:09:41.000]  然後最後一次的第七次的現在
[00:09:41.000 --> 00:09:42.000]  是二十五節
[00:09:42.000 --> 00:09:44.000]  欺騙人當時就用
[00:09:44.000 --> 00:09:47.000]  現在我已經穿幫了
[00:09:47.000 --> 00:09:51.000]  所以他們願意用誠懇認罪的態度求恩代
[00:09:51.000 --> 00:09:53.000]  七次的現在
[00:09:53.000 --> 00:09:54.000]  他們的技倆很厲害
[00:09:54.000 --> 00:09:56.000]  無論怎樣的無恙的詭計
[00:09:56.000 --> 00:09:58.000]  欺騙人在做天在看
[00:09:58.000 --> 00:10:00.000]  其實都可以帶來迫切的現眼報
[00:10:00.000 --> 00:10:03.000]  即是現在即時的報應
[00:10:03.000 --> 00:10:05.000]  後果和審判
[00:10:05.000 --> 00:10:07.000]  一起到八至九節
[00:10:07.000 --> 00:10:08.000]  他們對約書說
[00:10:08.000 --> 00:10:10.000]  我們是你的僕人
[00:10:10.000 --> 00:10:12.000]  約書問他們說
[00:10:12.000 --> 00:10:13.000]  你們是什麼人
[00:10:13.000 --> 00:10:15.000]  是從哪裡來的
[00:10:15.000 --> 00:10:16.000]  他們回答說
[00:10:16.000 --> 00:10:19.000]  僕人從極遠之地而來
[00:10:19.000 --> 00:10:22.000]  是因聽見耶和華理神的名聲
[00:10:22.000 --> 00:10:25.000]  和他在埃及所行的一切事
[00:10:25.000 --> 00:10:27.000]  接著這個招式在第八節就說
[00:10:27.000 --> 00:10:29.000]  我是你的僕人
[00:10:29.000 --> 00:10:31.000]  他們在整段經文宣告了四次
[00:10:31.000 --> 00:10:33.000]  我要做你的僕人
[00:10:33.000 --> 00:10:35.000]  我是你的盟友
[00:10:35.000 --> 00:10:36.000]  免被殺
[00:10:36.000 --> 00:10:38.000]  第八第九第十一第二十四節
[00:10:38.000 --> 00:10:40.000]  去到第二十三節
[00:10:40.000 --> 00:10:42.000]  僕人不是他們自己自稱
[00:10:42.000 --> 00:10:45.000]  是約書和他們宣告的咒詛
[00:10:45.000 --> 00:10:47.000]  你們的後代將會終生的
[00:10:47.000 --> 00:10:49.000]  成為神殿的服役
[00:10:49.000 --> 00:10:51.000]  成為了神的奴僕
[00:10:51.000 --> 00:10:54.000]  結果真是成他們貴言
[00:10:54.000 --> 00:10:56.000]  他們說想做僕人
[00:10:56.000 --> 00:10:59.000]  結果神真是聽了他們的心聲
[00:10:59.000 --> 00:11:01.000]  給他們訴諸世世代代
[00:11:01.000 --> 00:11:02.000]  神殿的僕役
[00:11:02.000 --> 00:11:04.000]  我還記得有賭徒弟兄
[00:11:04.000 --> 00:11:06.000]  未悔改更新歸主的時候
[00:11:06.000 --> 00:11:09.000]  每次都和父母兄弟姐妹債主說
[00:11:09.000 --> 00:11:10.000]  哭說話
[00:11:10.000 --> 00:11:11.000]  報我最後一次
[00:11:11.000 --> 00:11:13.000]  我真的會還的
[00:11:13.000 --> 00:11:15.000]  結果最後都經過家人和機構
[00:11:15.000 --> 00:11:18.000]  勸導梳理他要做什麼
[00:11:18.000 --> 00:11:19.000]  債務重組
[00:11:19.000 --> 00:11:20.000]  什麼叫債務重組
[00:11:20.000 --> 00:11:21.000]  大家知不知道
[00:11:21.000 --> 00:11:23.000]  沒做過就不知道
[00:11:23.000 --> 00:11:25.000]  有做過就知道
[00:11:25.000 --> 00:11:28.000]  不要假裝不知道
[00:11:28.000 --> 00:11:30.000]  希望你都沒做過
[00:11:30.000 --> 00:11:34.000]  結果他真的需要自己負責任地捱世界
[00:11:34.000 --> 00:11:35.000]  怎樣捱世界
[00:11:35.000 --> 00:11:37.000]  做債務重組要不要還債
[00:11:37.000 --> 00:11:38.000]  就要
[00:11:38.000 --> 00:11:39.000]  不過幫你攤長一點
[00:11:39.000 --> 00:11:40.000]  真的要捱世界
[00:11:40.000 --> 00:11:42.000]  為自己欠債做了奴隸
[00:11:42.000 --> 00:11:43.000]  做了奴僕
[00:11:43.000 --> 00:11:44.000]  然後更新做人
[00:11:44.000 --> 00:11:45.000]  慢慢戒賭之後
[00:11:45.000 --> 00:11:47.000]  每個月清還卡數
[00:11:47.000 --> 00:11:49.000]  其他債務共七年之久
[00:11:49.000 --> 00:11:50.000]  結果這個弟兄覺得
[00:11:50.000 --> 00:11:52.000]  我真的被神翻身重新做人
[00:11:52.000 --> 00:11:54.000]  然後他才慨嘆說
[00:11:54.000 --> 00:11:57.000]  我真的體會到所謂無債什麼
[00:11:57.000 --> 00:11:58.000]  一身輕
[00:11:58.000 --> 00:12:01.000]  十十一節一起讀
[00:12:01.000 --> 00:12:05.000]  並他向約旦河東的兩個阿摩利王
[00:12:05.000 --> 00:12:07.000]  作示希實本王西王
[00:12:07.000 --> 00:12:11.000]  和在阿斯他祿的巴山王岳一切所行的事
[00:12:11.000 --> 00:12:15.000]  我們的長老和我們那地一切的居民對我們說
[00:12:15.000 --> 00:12:20.000]  你們手裡要帶著路上用的食物去迎接以色列人
[00:12:20.000 --> 00:12:21.000]  對他們說
[00:12:21.000 --> 00:12:23.000]  我們是你們的僕人
[00:12:23.000 --> 00:12:27.000]  現在求你們與我們納藥
[00:12:27.000 --> 00:12:29.000]  又是用僕人又是用現在
[00:12:29.000 --> 00:12:30.000]  好緊急
[00:12:30.000 --> 00:12:32.000]  第十二十三節我們一起讀
[00:12:32.000 --> 00:12:35.000]  我們出來要往你們這裡來的日子
[00:12:35.000 --> 00:12:39.000]  從家裡帶出來的這餅還是熱的
[00:12:39.000 --> 00:12:42.000]  看啊現在都乾了長了霉了
[00:12:42.000 --> 00:12:46.000]  這啤酒袋我們盛酒的時候還是新的
[00:12:46.000 --> 00:12:48.000]  看啊現在已經破裂
[00:12:48.000 --> 00:12:50.000]  我們這衣服和鞋
[00:12:50.000 --> 00:12:52.000]  因為道路甚遠
[00:12:52.000 --> 00:12:54.000]  也都穿夠了
[00:12:54.000 --> 00:12:56.000]  整場戲做到現在
[00:12:56.000 --> 00:12:57.000]  真的嗎
[00:12:57.000 --> 00:12:59.000]  是不是很值得可憐呢
[00:12:59.000 --> 00:13:00.000]  其實我也不知道為什麼
[00:13:00.000 --> 00:13:02.000]  以色列人真的中了他的詭計
[00:13:02.000 --> 00:13:04.000]  還先收了他的食物
[00:13:04.000 --> 00:13:05.000]  其實他的食物是發霉的
[00:13:05.000 --> 00:13:08.000]  我也不明白為什麼以色列人會這麼貪心
[00:13:08.000 --> 00:13:10.000]  我們一起讀下一個版面
[00:13:10.000 --> 00:13:11.000]  人在做天在看
[00:13:11.000 --> 00:13:13.000]  下面這麼多句子
[00:13:13.000 --> 00:13:14.000]  我讀了某一部分
[00:13:14.000 --> 00:13:16.000]  你就幫我反駁下一句
[00:13:16.000 --> 00:13:19.000]  人打住什麼
[00:13:19.000 --> 00:13:21.000]  天打住
[00:13:21.000 --> 00:13:23.000]  人算求什麼
[00:13:23.000 --> 00:13:24.000]  自利
[00:13:24.000 --> 00:13:25.000]  天算求什麼
[00:13:25.000 --> 00:13:26.000]  公平
[00:13:26.000 --> 00:13:29.000]  做人貴在什麼
[00:13:29.000 --> 00:13:31.000]  人在做天在看
[00:13:31.000 --> 00:13:33.000]  做人憑良心
[00:13:33.000 --> 00:13:35.000]  報應會不會到
[00:13:35.000 --> 00:13:36.000]  會遲到
[00:13:36.000 --> 00:13:38.000]  但是從不缺席
[00:13:38.000 --> 00:13:43.000]  如果神因為我們的軟弱犯過
[00:13:43.000 --> 00:13:46.000]  報應未到是因為他憐憫我們
[00:13:46.000 --> 00:13:48.000]  給時間我們悔改
[00:13:48.000 --> 00:13:49.000]  但是告訴大家
[00:13:49.000 --> 00:13:51.000]  報應從來不會缺席
[00:13:51.000 --> 00:13:53.000]  因為神是一個很君臣的神
[00:13:53.000 --> 00:13:56.000]  要我們承擔我們不負責任
[00:13:56.000 --> 00:13:59.000]  不做好管家的後果
[00:13:59.000 --> 00:14:00.000]  我們短結
[00:14:00.000 --> 00:14:02.000]  欺騙人的詭詐手段
[00:14:02.000 --> 00:14:03.000]  第一
[00:14:03.000 --> 00:14:06.000]  聖經有五次用僕人的字
[00:14:06.000 --> 00:14:08.000]  四次是他們自己降臂
[00:14:08.000 --> 00:14:12.000]  說要歸順做以色列人的盟友和僕人
[00:14:12.000 --> 00:14:14.000]  所以希望他們得到不用被殺
[00:14:14.000 --> 00:14:15.000]  第二
[00:14:15.000 --> 00:14:16.000]  有五次的救字
[00:14:16.000 --> 00:14:17.000]  用舊口袋
[00:14:17.000 --> 00:14:18.000]  啤酒袋
[00:14:18.000 --> 00:14:19.000]  舊鞋
[00:14:19.000 --> 00:14:20.000]  舊衣服來求憐恤
[00:14:20.000 --> 00:14:21.000]  第三
[00:14:21.000 --> 00:14:22.000]  就是用四次的怨
[00:14:22.000 --> 00:14:24.000]  表明自己不是近處的敵人
[00:14:24.000 --> 00:14:26.000]  藉著欺騙來求和求立約
[00:14:26.000 --> 00:14:28.000]  然後聖經說有七次的現在
[00:14:28.000 --> 00:14:30.000]  五次是他們說
[00:14:30.000 --> 00:14:31.000]  現在很緊急
[00:14:31.000 --> 00:14:32.000]  我們就是這麼可憐
[00:14:32.000 --> 00:14:33.000]  我們這麼遠來
[00:14:33.000 --> 00:14:36.000]  麻煩你和我們和好
[00:14:36.000 --> 00:14:37.000]  和我們立約
[00:14:37.000 --> 00:14:39.000]  但最後那兩次的現在
[00:14:39.000 --> 00:14:40.000]  是他們穿崩之後
[00:14:40.000 --> 00:14:43.000]  約書說到現在你要受咒咒
[00:14:43.000 --> 00:14:45.000]  還有最後一次的現在
[00:14:45.000 --> 00:14:47.000]  他們承認他們的罪過
[00:14:47.000 --> 00:14:48.000]  馬上求憐恤
