
[00:00:00.000 --> 00:00:05.440]  感謝耶穌帶領我們回來這裡一同聚會去敬拜祂
[00:05:30.940 --> 00:05:32.940]  周圍的人看到約瑟
[00:05:32.940 --> 00:05:34.940]  經過約瑟
[00:05:34.940 --> 00:05:36.940]  接觸約瑟都蒙福
[00:05:36.940 --> 00:05:40.940]  這些就是信徒面對人生困境的態度
[00:05:40.940 --> 00:05:42.940]  我們要忠心
[00:05:42.940 --> 00:05:45.940]  約瑟被賣的時候
[00:05:45.940 --> 00:05:46.940]  他成為奴隸
[00:05:46.940 --> 00:05:50.940]  這進入了他人生裡的另一個階段
[00:05:50.940 --> 00:05:52.940]  如果你是約瑟
[00:05:52.940 --> 00:05:54.940]  去到波提佛的家
[00:05:54.940 --> 00:05:58.940]  心情我相信一定會非常非常複雜
[00:05:58.940 --> 00:06:01.940]  回想過去他被賣
[00:06:01.940 --> 00:06:04.940]  這段辛酸的經歷
[00:06:04.940 --> 00:06:06.940]  被兄弟出賣
[00:06:06.940 --> 00:06:07.940]  很難過
[00:06:07.940 --> 00:06:10.940]  被家人遺忘
[00:06:10.940 --> 00:06:12.940]  很難過
[00:06:12.940 --> 00:06:14.940]  如果還要展望將來
[00:06:14.940 --> 00:06:15.940]  將來是怎樣
[00:06:15.940 --> 00:06:17.940]  在一個黑暗的日子
[00:06:17.940 --> 00:06:18.940]  要成為奴僕
[00:06:18.940 --> 00:06:21.940]  怎樣能夠忘記過去的傷痛
[00:06:21.940 --> 00:06:23.940]  而去面對將來呢
[00:06:23.940 --> 00:06:25.940]  對於一個十七歲的年輕人來說
[00:06:25.940 --> 00:06:28.940]  我相信是非常難的處境
[00:06:28.940 --> 00:06:30.940]  我們知道今天的生活
[00:06:30.940 --> 00:06:32.940]  其實有很多困壁
[00:06:32.940 --> 00:06:34.940]  世界很殘酷的
[00:06:34.940 --> 00:06:36.940]  每個人都有機會
[00:06:36.940 --> 00:06:38.940]  或者正正面對著恐懼
[00:06:38.940 --> 00:06:43.940]  一個在家裡被寵愛的年輕人
[00:06:43.940 --> 00:06:46.940]  我們看到約瑟面對這個困境
[00:06:46.940 --> 00:06:49.940]  他有很獨特之處
[00:06:49.940 --> 00:06:51.940]  因為他信靠神
[00:06:51.940 --> 00:06:54.940]  無論在富家或者被賣到埃及地
[00:06:54.940 --> 00:06:56.940]  神都和約瑟同在
[00:06:56.940 --> 00:06:57.940]  他所信的神
[00:06:57.940 --> 00:07:00.940]  是世上無處不在的新神
[00:07:00.940 --> 00:07:02.940]  約瑟和神的關係
[00:07:02.940 --> 00:07:03.940]  不會因為時間
[00:07:03.940 --> 00:07:04.940]  因為地域
[00:07:04.940 --> 00:07:06.940]  環境改變
[00:07:06.940 --> 00:07:08.940]  而去改變了他和神的關係
[00:07:08.940 --> 00:07:14.940]  所以困境動搖不到約瑟的信心
[00:07:14.940 --> 00:07:16.940]  約瑟勝過這些困境
[00:07:16.940 --> 00:07:20.940]  他能夠在困境裡見證神同在
[00:07:20.940 --> 00:07:23.940]  來到經文的第六節結尾
[00:07:23.940 --> 00:07:25.940]  剛才大家都讀到了
[00:07:25.940 --> 00:07:26.940]  話鋒一轉
[00:07:26.940 --> 00:07:30.940]  形容到約瑟應盡見味
[00:07:30.940 --> 00:07:33.940]  帥哥本來是一件好事
[00:07:33.940 --> 00:07:36.940]  誰不知這個小鮮肉
[00:07:36.940 --> 00:07:39.940]  被波提弗的妻子看中
[00:07:39.940 --> 00:07:41.940]  這次慘了
[00:07:41.940 --> 00:07:42.940]  我們一起讀
[00:07:42.940 --> 00:07:46.940]  三十九章七到十節的經文
[00:07:46.940 --> 00:07:48.940]  「這些事以後
[00:07:48.940 --> 00:07:50.940]  約瑟主人的妻子
[00:07:50.940 --> 00:07:53.940]  以慕頌情給約瑟
[00:07:53.940 --> 00:07:56.940]  說:你與我同寢吧
[00:07:56.940 --> 00:07:57.940]  約瑟拒絕
[00:07:57.940 --> 00:08:00.940]  對他主人的妻子說:
[00:08:00.940 --> 00:08:02.940]  看哪!一切家務
[00:08:02.940 --> 00:08:04.940]  我主人一概不知
[00:08:04.940 --> 00:08:07.940]  他把所有的都交在我手裡
[00:08:07.940 --> 00:08:11.940]  在這家裡沒有人比我更大
[00:08:11.940 --> 00:08:12.940]  除你以外
[00:08:12.940 --> 00:08:16.940]  他也沒有留下一樣不交給我
[00:08:16.940 --> 00:08:18.940]  因為你是他的妻子
[00:08:18.940 --> 00:08:23.940]  我怎能行這麼大的惡得罪神呢?
[00:08:23.940 --> 00:08:26.940]  他天天這樣對約瑟說
[00:08:26.940 --> 00:08:28.940]  約瑟不聽從他
[00:08:28.940 --> 00:08:30.940]  不與他同寢
[00:08:30.940 --> 00:08:33.940]  太不和他在一起
[00:08:33.940 --> 00:08:34.940]  謝謝
[00:08:34.940 --> 00:08:36.940]  正當約瑟脫離困境
[00:08:36.940 --> 00:08:38.940]  生活有改善
[00:08:38.940 --> 00:08:41.940]  第二次的打擊又來到他身上
[00:08:41.940 --> 00:08:43.940]  主人的妻子引誘約瑟
[00:08:43.940 --> 00:08:46.940]  要與他同床共枕
[00:08:46.940 --> 00:08:49.940]  這是很可怕的陷阱
[00:08:49.940 --> 00:08:52.940]  約瑟天天去房
[00:08:52.940 --> 00:08:54.940]  經常這樣警醒
[00:08:54.940 --> 00:08:57.940]  他避開主人的妻子
[00:08:57.940 --> 00:08:59.940]  不與他在一起
[00:08:59.940 --> 00:09:00.940]  日房夜房
[00:09:00.940 --> 00:09:03.940]  主母難防
[00:09:03.940 --> 00:09:06.940]  不管他如何防備
[00:09:06.940 --> 00:09:08.940]  危險仍然逼近
[00:09:08.940 --> 00:09:10.940]  可以說是殺到近身
[00:09:10.940 --> 00:09:14.940]  相信這也是今天基督徒會遇到的困難
[00:09:14.940 --> 00:09:18.940]  除了在經濟上我們會面對困難之外
[00:09:18.940 --> 00:09:22.940]  更可怕的危險其實就是色情的陷阱
[00:09:22.940 --> 00:09:23.940]  但感謝神
[00:09:23.940 --> 00:09:25.940]  這裡有一個模範的信徒
[00:09:25.940 --> 00:09:27.940]  他展現給我們看
[00:09:27.940 --> 00:09:30.940]  我們要好好學習
[00:09:30.940 --> 00:09:32.940]  弟兄姊妹
[00:09:32.940 --> 00:09:37.940]  什麼時候試探最容易臨到我們身上呢?
[00:09:37.940 --> 00:09:41.940]  往往都是我們人生順境
[00:09:41.940 --> 00:09:42.940]  自以為是
[00:09:42.940 --> 00:09:44.940]  覺得沒有問題的時候
[00:09:44.940 --> 00:09:47.940]  放範意識最低的時候
[00:09:47.940 --> 00:09:50.940]  試探就臨到我們身上
[00:09:50.940 --> 00:09:52.940]  在經文第六第七節
[00:09:52.940 --> 00:09:53.940]  我們看到
[00:09:53.940 --> 00:09:56.940]  約瑟剛剛來到波提佛的家
[00:09:56.940 --> 00:09:58.940]  是一個很可憐
[00:09:58.940 --> 00:10:01.940]  很辛苦工作的年輕人
[00:10:01.940 --> 00:10:04.940]  他漸漸才華顯露
[00:10:04.940 --> 00:10:06.940]  什麼事經過他手都順利
[00:10:06.940 --> 00:10:09.940]  這是值得歡喜的時候
[00:10:09.940 --> 00:10:10.940]  是的
[00:10:10.940 --> 00:10:12.940]  這個時候很歡喜
[00:10:12.940 --> 00:10:14.940]  因為環境改善了
[00:10:14.940 --> 00:10:15.940]  生活改善了
[00:10:15.940 --> 00:10:17.940]  又被人尊重了
[00:10:17.940 --> 00:10:19.940]  但正正這個時候
[00:10:19.940 --> 00:10:21.940]  就是最危險的時候
[00:10:21.940 --> 00:10:23.940]  危險就臨到約瑟
[00:10:23.940 --> 00:10:27.940]  魔鬼設了一個色情的陷阱給他
[00:10:27.940 --> 00:10:30.940]  我們很多時候看到一些人
[00:10:30.940 --> 00:10:32.940]  他事業成功
[00:10:32.940 --> 00:10:35.940]  人就墮落
[00:10:35.940 --> 00:10:38.940]  有些學者是這樣
[00:10:38.940 --> 00:10:40.940]  有做生意的人是這樣
[00:10:40.940 --> 00:10:43.940]  甚至連政治家都是一樣
[00:10:43.940 --> 00:10:45.940]  我相信你在新聞看到
[00:10:45.940 --> 00:10:49.940]  這些問題比比皆是
[00:10:49.940 --> 00:10:51.940]  淫亂的性生活
[00:10:51.940 --> 00:10:54.940]  破壞了很多美滿的婚姻和家庭
[00:10:54.940 --> 00:10:57.940]  這些是魔鬼的陷阱
[00:10:57.940 --> 00:10:58.940]  叫人失喪
[00:10:58.940 --> 00:11:01.940]  死在罪惡過犯裏面
[00:11:01.940 --> 00:11:03.940]  識字頭上一把刀
[00:11:03.940 --> 00:11:05.940]  沒有說錯
[00:11:05.940 --> 00:11:08.940]  所以我們更加要加倍小心
[00:11:08.940 --> 00:11:10.940]  特別是弟兄
[00:11:10.940 --> 00:11:14.940]  不要跌入魔鬼的陷阱裏面
[00:11:14.940 --> 00:11:16.940]  我們怎樣去面對這些試探
[00:11:16.940 --> 00:11:20.940]  約瑟怎樣應付主母呢?
[00:11:20.940 --> 00:11:23.940]  主母天天纏著約瑟
[00:11:23.940 --> 00:11:24.940]  有一天她找到機會
[00:11:24.940 --> 00:11:27.940]  要逼約瑟就範
[00:11:27.940 --> 00:11:28.940]  約瑟怎樣呢?
[00:11:28.940 --> 00:11:30.940]  他情急自生
[00:11:30.940 --> 00:11:32.940]  走為上策
[00:11:32.940 --> 00:11:34.940]  走啊!
[00:11:34.940 --> 00:11:36.940]  約瑟面對試探的時候
[00:11:36.940 --> 00:11:38.940]  他選擇逃避試探
[00:11:38.940 --> 00:11:40.940]  不得罪神
[00:11:40.940 --> 00:11:42.940]  這個我們要學習約瑟
[00:11:42.940 --> 00:11:47.940]  微信主的人更加要學習約瑟逃避試探
[00:11:47.940 --> 00:11:49.940]  不要以為你自己面對罪的誘惑
[00:11:49.940 --> 00:11:52.940]  你定力很夠,定得住
[00:11:52.940 --> 00:11:55.940]  如果火燒到你身邊
[00:11:55.940 --> 00:11:57.940]  你還玩著玩著的話
[00:11:57.940 --> 00:12:00.940]  玩多一會兒吧
[00:12:00.940 --> 00:12:02.940]  不知死
[00:12:02.940 --> 00:12:05.940]  最後燒死的是你
[00:12:05.940 --> 00:12:09.940]  亦禍害了你的家人
[00:12:09.940 --> 00:12:13.940]  所以要逃避試探
[00:12:13.940 --> 00:12:14.940]  記住
[00:12:14.940 --> 00:12:19.940]  逃避總比墮落好
[00:12:19.940 --> 00:12:22.940]  逃避試探並不是懦弱的表現
[00:12:22.940 --> 00:12:26.940]  而相反是敬畏神的表現
[00:12:26.940 --> 00:12:31.940]  在提摩太后書2章21-22節所說
[00:12:31.940 --> 00:12:32.940]  我們一起讀
[00:12:32.940 --> 00:12:35.940]  人若自覺脫離卑賤的事
[00:12:35.940 --> 00:12:38.940]  就必作貴重的器皿
[00:12:38.940 --> 00:12:41.940]  成為聖潔,合乎主用
[00:12:41.940 --> 00:12:43.940]  預備行各樣的善事
[00:12:43.940 --> 00:12:46.940]  不要私慾
[00:12:46.940 --> 00:12:50.940]  同那清心禱告主的人追求公義
[00:12:50.940 --> 00:12:54.940]  信德,仁愛,和平
[00:12:54.940 --> 00:12:55.940]  約瑟敬畏神
[00:12:55.940 --> 00:13:00.940]  這是我們聖歌罪惡應有的態度
[00:13:00.940 --> 00:13:04.940]  敬畏也和華,在乎恨惡邪惡
[00:13:04.940 --> 00:13:06.940]  在我們日常生活裡
[00:13:06.940 --> 00:13:08.940]  當你不知道一件事情怎麼做
[00:13:08.940 --> 00:13:11.940]  不知道怎麼分對錯的時候
[00:13:11.940 --> 00:13:13.940]  你必須有敬畏神的心
[00:13:13.940 --> 00:13:16.940]  祈求神帶領你
[00:13:16.940 --> 00:13:18.940]  你求神,問神
[00:13:18.940 --> 00:13:20.940]  你怎麼看這件事
[00:13:20.940 --> 00:13:24.940]  你看看聖經,究竟怎麼說
[00:13:24.940 --> 00:13:27.940]  你就會分得到青紅皂白
[00:13:27.940 --> 00:13:31.940]  知道怎麼去應付每一個大小的事情
[00:13:31.940 --> 00:13:36.940]  其實,知識,感情,金錢,名譽
[00:13:36.940 --> 00:13:39.940]  這些都不是壞事
[00:13:39.940 --> 00:13:44.940]  但是必須要經過神,衝神去獲得
[00:13:44.940 --> 00:13:48.940]  才能得到祝福和滿足
[00:13:48.940 --> 00:13:52.940]  特別是人與人之間兩性的關係
[00:13:52.940 --> 00:13:56.940]  如果沒有神的真理和愛作為基礎
[00:13:56.940 --> 00:13:59.940]  其實我們和禽獸是沒有分別的
[00:13:59.940 --> 00:14:01.940]  性濫交,婚外情
[00:14:01.940 --> 00:14:07.940]  結果會是人類家庭的悲劇
[00:14:07.940 --> 00:14:09.940]  在弱勢的身上
[00:14:09.940 --> 00:14:14.940]  我們同時學得到不單單逃避罪的試探
[00:14:14.940 --> 00:14:18.940]  更加我們要對人忠誠
[00:14:18.940 --> 00:14:22.940]  我們不能辜負主的恩情和信任
[00:14:22.940 --> 00:14:26.940]  我們要常存感恩的心,敬畏神
[00:14:26.940 --> 00:14:30.940]  敬畏神的人有一個很重要的特質
[00:14:30.940 --> 00:14:34.940]  就是常常感恩,常常謝恩
[00:14:34.940 --> 00:14:36.940]  我喜歡中國人有一句話
[00:14:36.940 --> 00:14:39.940]  得人恩果千年記
[00:14:39.940 --> 00:14:43.940]  這是我離世的父親經常提醒我的
[00:14:43.940 --> 00:14:44.940]  因為感恩的心
[00:14:44.940 --> 00:14:50.940]  就能夠讓你看到事物背後完全的事
[00:14:50.940 --> 00:14:54.940]  人類的墮落原因其實是因為不感恩
[00:14:54.940 --> 00:14:55.940]  人很容易得罪人
[00:14:55.940 --> 00:14:57.940]  你一次得罪他
[00:14:57.940 --> 00:15:00.940]  你過去曾經給他多少好處
[00:15:00.940 --> 00:15:02.940]  他都會一一地忘記
[00:15:02.940 --> 00:15:05.940]  我相信很多人都有這些經歷
[00:15:05.940 --> 00:15:08.940]  阿當、夏娃就是這樣
[00:15:08.940 --> 00:15:11.940]  神給他們各樣的美物
[00:15:11.940 --> 00:15:14.940]  園中樹裡各樣的果子你都可以隨意吃
[00:15:14.940 --> 00:15:19.940]  但是人一犯罪就什麼都忘記了
[00:15:19.940 --> 00:15:23.940]  敬畏神的人會重拾感恩的心
[00:15:23.940 --> 00:15:26.940]  弟兄姊妹,你們有沒有感恩的心?
[00:15:26.940 --> 00:15:28.940]  有沒有?
[00:15:28.940 --> 00:15:30.940]  感謝神,大聲一點
[00:15:30.940 --> 00:15:31.940]  有
[00:15:31.940 --> 00:15:34.940]  我希望你們能夠從心底裡告訴自己
[00:15:34.940 --> 00:15:37.940]  你是一個感恩的神,感恩的人
[00:15:37.940 --> 00:15:40.940]  因為你知道神給你恩典
[00:15:40.940 --> 00:15:42.940]  約瑟逃離了主母之後
[00:15:42.940 --> 00:15:46.940]  他失去了愛依,因為留下了
[00:15:46.940 --> 00:15:48.940]  但是他保住了人格
[00:15:48.940 --> 00:15:51.940]  主母以約瑟這件愛依作為證據
[00:15:51.940 --> 00:15:54.940]  去控告約瑟企圖強姦
[00:15:54.940 --> 00:15:57.940]  結果約瑟被下在監獄
[00:15:57.940 --> 00:16:00.940]  這是他第二次遇到人生的打擊
[00:16:00.940 --> 00:16:03.940]  這次打擊比之前更慘
[00:16:03.940 --> 00:16:06.940]  階下之囚,可以說名譽掃地
[00:16:06.940 --> 00:16:11.940]  一個正直人其實很難承受這些屈辱
[00:16:11.940 --> 00:16:14.940]  一般的人面對一次又一次的打擊
[00:16:14.940 --> 00:16:18.940]  一定會心灰意冷,意志消沉
[00:16:18.940 --> 00:16:22.940]  甚至會老恨神
[00:16:22.940 --> 00:16:25.940]  所以當約瑟無辜受辱
[00:16:25.940 --> 00:16:28.940]  他究竟會不會老恨神呢?
[00:16:28.940 --> 00:16:30.940]  進入第四十章的經文
[00:16:30.940 --> 00:16:33.940]  我會先讀一到三節
[00:16:33.940 --> 00:16:37.940]  之後我會請弟兄姊妹一同讀四到八節
[00:16:37.940 --> 00:16:42.940]  「這些事以後,埃及王的酒政
[00:16:42.940 --> 00:16:47.940]  司酒長和司膳長得罪了他們的主埃及王
[00:16:47.940 --> 00:16:51.940]  法老就對司酒長和司膳長兩個官員發怒
[00:16:51.940 --> 00:16:55.940]  把他們關在護衛長府內的監獄裡
[00:16:55.940 --> 00:16:58.940]  就是約瑟被囚的地方」
[00:16:58.940 --> 00:17:01.940]  請大家一同讀四到八節
[00:17:01.940 --> 00:17:04.940]  (法文)
[00:17:04.940 --> 00:17:07.940]  (法文)
[00:17:07.940 --> 00:17:10.940]  (法文)
[00:17:34.940 --> 00:17:37.940]  (法文)
[00:17:37.940 --> 00:17:54.940]  從四十章四到八節
[00:17:54.940 --> 00:17:57.940]  我們看到約瑟無辜受辱
[00:17:57.940 --> 00:17:59.940]  他有沒有老恨神呢?
[00:17:59.940 --> 00:18:01.940]  看來就沒有了
[00:18:01.940 --> 00:18:03.940]  因為耶和華與約瑟同在
[00:18:03.940 --> 00:18:05.940]  他事事順利
[00:18:05.940 --> 00:18:06.940]  就算坐牢
[00:18:06.940 --> 00:18:11.940]  約瑟都能夠在監牢裡成為管理者
[00:18:11.940 --> 00:18:14.940]  他更加是事後和他一起坐牢的人
[00:18:14.940 --> 00:18:17.940]  仍然受到獄長的縱容
[00:18:17.940 --> 00:18:18.940]  弟兄姊妹
[00:18:18.940 --> 00:18:21.940]  如果你在教會裡侍奉
[00:18:21.940 --> 00:18:23.940]  受到不公平對待
[00:18:23.940 --> 00:18:26.940]  甚或吃死貓
[00:18:26.940 --> 00:18:28.940]  你沒有做錯事
[00:18:28.940 --> 00:18:32.940]  結果被誤解而責罵
[00:18:32.940 --> 00:18:35.940]  你會不會仍然繼續侍奉呢?
[00:18:35.940 --> 00:18:37.940]  會不會呢?
[00:18:37.940 --> 00:18:39.940]  我聽到有人說會
[00:18:39.940 --> 00:18:42.940]  我聽到有些弟兄姊妹點頭
[00:18:42.940 --> 00:18:45.940]  但大部分都在思想中
[00:18:45.940 --> 00:18:48.940]  可能你的心裡在想
[00:18:48.940 --> 00:18:52.940]  因為過去你有很多經歷片段
[00:18:52.940 --> 00:18:55.940]  都在你的腦海裡浮現
[00:18:55.940 --> 00:18:58.940]  可能你回教會日子久了
[00:18:58.940 --> 00:19:01.940]  都面對很多不同的傷痛經歷
[00:19:01.940 --> 00:19:03.940]  但我想提醒你
[00:19:03.940 --> 00:19:06.940]  你也有喜樂的時候
[00:19:06.940 --> 00:19:10.940]  所以記住記住記住
[00:19:10.940 --> 00:19:13.940]  不要放下你的侍奉
[00:19:13.940 --> 00:19:16.940]  不要放下你的教會生活
[00:19:16.940 --> 00:19:18.940]  但願你能夠繼續侍奉神
[00:19:18.940 --> 00:19:20.940]  學習約瑟
[00:19:20.940 --> 00:19:23.940]  以信心繼續和神同行
[00:19:23.940 --> 00:19:26.940]  這是信心的功課
[00:19:26.940 --> 00:19:30.940]  有時候神會讓我們面對思念
[00:19:30.940 --> 00:19:33.940]  面對這些思念也是我們能夠承受的
[00:19:33.940 --> 00:19:37.940]  為的目的是要我們的信心成長
[00:19:37.940 --> 00:19:40.940]  所以如果你信了耶穌
[00:19:40.940 --> 00:19:44.940]  你就看這些問題困難為試煉
[00:19:44.940 --> 00:19:47.940]  並不是試探
[00:19:47.940 --> 00:19:50.940]  所以我們從約瑟的生命裡看到
[00:19:50.940 --> 00:19:53.940]  他的信心比之前離開父家的時候
[00:19:53.940 --> 00:19:55.940]  紮根更深
[00:19:55.940 --> 00:19:57.940]  信心更強
[00:19:57.940 --> 00:19:58.940]  就算在監獄裡
[00:19:58.940 --> 00:20:01.940]  他仍然能夠服侍一眾囚犯
[00:20:01.940 --> 00:20:04.940]  沒有放棄侍奉的機會
[00:20:04.940 --> 00:20:06.940]  神和約瑟同在
[00:20:06.940 --> 00:20:10.940]  但約瑟內心仍然渴望自由
[00:20:10.940 --> 00:20:14.940]  我相信這也是每一個人渴望的
[00:20:14.940 --> 00:20:16.940]  他對生命有盼望
[00:20:16.940 --> 00:20:19.940]  結果驅使他積極生活
[00:20:19.940 --> 00:20:22.940]  希望有一天能夠離開監獄
[00:20:22.940 --> 00:20:24.940]  忽然之間
[00:20:24.940 --> 00:20:26.940]  希望來到了
[00:20:26.940 --> 00:20:28.940]  犯了罪的
