
[00:00:00.000 --> 00:00:02.800]  今天我們講的題目是
[00:09:49.400 --> 00:09:53.400]  魔鬼由剛剛的潮潮話轉通
[00:09:53.400 --> 00:09:55.400]  去到一個挑戰的口吻
[00:09:55.400 --> 00:09:58.400]  去講出一些似是而非的東西
[00:09:58.400 --> 00:10:01.400]  就是說如果你是神的兒子就跳下去吧
[00:10:01.400 --> 00:10:02.400]  他還很厲害
[00:10:02.400 --> 00:10:05.400]  他用一個王儀堂之語
[00:10:05.400 --> 00:10:07.400]  用經文去回答他
[00:10:07.400 --> 00:10:14.400]  因為主要是要命令他的使者托住你
[00:10:14.400 --> 00:10:16.400]  可能我們都會想
[00:10:16.400 --> 00:10:19.400]  求神去保護我們自己
[00:10:19.400 --> 00:10:22.400]  其實都很正常
[00:10:22.400 --> 00:10:24.400]  歌都由得你唱
[00:10:24.400 --> 00:10:27.400]  危難臨到我信靠你
[00:10:27.400 --> 00:10:30.400]  心知你必令我渡過
[00:10:30.400 --> 00:10:32.400]  知不知道我唱什麼歌
[00:10:32.400 --> 00:10:35.400]  你信神為我堅持到最後
[00:10:35.400 --> 00:10:37.400]  是不是沒有人知道我唱什麼
[00:10:37.400 --> 00:10:40.400]  我唱出來
[00:10:40.400 --> 00:10:43.400]  為難領導我先靠你
[00:10:43.400 --> 00:10:46.400]  心知你必令我渡過
[00:10:46.400 --> 00:10:50.400]  你信神為我堅持到最後
[00:10:50.400 --> 00:10:51.400]  這樣吧
[00:10:51.400 --> 00:10:54.400]  OK吧
[00:10:54.400 --> 00:10:56.400]  感謝上帝
[00:10:56.400 --> 00:10:58.400]  歌都由得你唱
[00:10:58.400 --> 00:10:59.400]  危難臨到的時候
[00:10:59.400 --> 00:11:00.400]  神你來保護我
[00:11:00.400 --> 00:11:02.400]  我信靠你
[00:11:02.400 --> 00:11:04.400]  這裡有什麼問題呢
[00:11:04.400 --> 00:11:07.400]  魔鬼去引誘耶穌
[00:11:07.400 --> 00:11:09.400]  中間的核心位置
[00:11:09.400 --> 00:11:10.400]  魔鬼是細節
[00:11:10.400 --> 00:11:12.400]  就是動機問題
[00:11:12.400 --> 00:11:16.400]  而這個求並不是一般的請求
[00:11:16.400 --> 00:11:18.400]  而是要求
[00:11:18.400 --> 00:11:20.400]  另外魔鬼去引誘聖經
[00:11:20.400 --> 00:11:21.400]  他是故意引誘錯的
[00:11:21.400 --> 00:11:22.400]  因為《詩篇教育》一篇
[00:11:22.400 --> 00:11:27.400]  他在說神是用他的使者去托住人的腳
[00:11:27.400 --> 00:11:28.400]  其實真正說什麼
[00:11:28.400 --> 00:11:29.400]  你們可以自己看
[00:11:29.400 --> 00:11:30.400]  《詩篇教育》一篇
[00:11:30.400 --> 00:11:32.400]  他在說當我們人生路上
[00:11:32.400 --> 00:11:34.400]  有一天我們可能會中伏
[00:11:34.400 --> 00:11:35.400]  可能會踩雷
[00:11:35.400 --> 00:11:36.400]  遇上危難
[00:11:36.400 --> 00:11:39.400]  但神都會應許保護屬他的人
[00:11:39.400 --> 00:11:43.400]  以致我們不因突然而受傷
[00:11:43.400 --> 00:11:45.400]  而相反魔鬼在做的事
[00:11:45.400 --> 00:11:48.400]  是叫耶穌主動尋找危險
[00:11:48.400 --> 00:11:50.400]  然後是放長雙眼
[00:11:50.400 --> 00:11:51.400]  買定花生
[00:11:51.400 --> 00:11:53.400]  去看神怎樣去拯救人
[00:11:53.400 --> 00:11:56.400]  其實變相是要求上帝
[00:11:56.400 --> 00:11:58.400]  隨傳隨到
[00:11:58.400 --> 00:12:00.400]  乖乖為我服務
[00:12:00.400 --> 00:12:01.400]  而更加致命的是
[00:12:01.400 --> 00:12:02.400]  他引用的
[00:12:02.400 --> 00:12:05.400]  或者他在用的東西
[00:12:05.400 --> 00:12:07.400]  他在引誘基督的
[00:12:07.400 --> 00:12:08.400]  就是他的身份
[00:12:08.400 --> 00:12:10.400]  他在用他獨特的身份
[00:12:10.400 --> 00:12:13.400]  去勒索天父出手
[00:12:13.400 --> 00:12:16.400]  彷彿如果上帝對這個無稽要求沒有反應
[00:12:16.400 --> 00:12:20.400]  就可以指控上帝是食言的神
[00:12:20.400 --> 00:12:22.400]  指控聖父和聖子之間的愛
[00:12:22.400 --> 00:12:24.400]  是有明無實
[00:12:24.400 --> 00:12:29.400]  所以我們就會明白
[00:12:29.400 --> 00:12:31.400]  為什麼耶穌會馬上反駁
[00:12:31.400 --> 00:12:32.400]  說不可試探主
[00:12:32.400 --> 00:12:34.400]  你的上帝
[00:12:36.400 --> 00:12:38.400]  我們可能每個星期都回崇拜
[00:12:38.400 --> 00:12:39.400]  回小祖
[00:12:39.400 --> 00:12:41.400]  很順服
[00:12:41.400 --> 00:12:42.400]  靈修士奉
[00:12:42.400 --> 00:12:43.400]  做完了
[00:12:43.400 --> 00:12:44.400]  可能你都會問
[00:12:44.400 --> 00:12:47.400]  我哪敢勒索上帝
[00:12:47.400 --> 00:12:50.400]  但有時候
[00:12:50.400 --> 00:12:52.400]  當我們經常都買貴東西
[00:12:52.400 --> 00:12:54.400]  我們會不會另一方面
[00:12:54.400 --> 00:12:56.400]  轉個頭就會抱怨上帝
[00:12:56.400 --> 00:12:58.400]  為什麼你給我供應這麼少
[00:12:58.400 --> 00:13:00.400]  搞到我儲不到錢
[00:13:00.400 --> 00:13:01.400]  又或者
[00:13:01.400 --> 00:13:03.400]  在人際關係上
[00:13:03.400 --> 00:13:06.400]  我們總是向人起很多高牆
[00:13:06.400 --> 00:13:08.400]  又不回覆人的信息
[00:13:08.400 --> 00:13:10.400]  然後轉個頭就抱怨上帝
[00:13:10.400 --> 00:13:14.400]  為什麼我身邊沒有真心朋友
[00:13:14.400 --> 00:13:17.400]  其實一些後果
[00:13:17.400 --> 00:13:19.400]  是我們自己拿來的
[00:13:19.400 --> 00:13:22.400]  但魔鬼和我們的心魔
[00:13:22.400 --> 00:13:24.400]  都可能會激動我們的心靈
[00:13:24.400 --> 00:13:25.400]  入數
[00:13:25.400 --> 00:13:26.400]  入數
[00:13:26.400 --> 00:13:28.400]  入上帝的數
[00:13:28.400 --> 00:13:31.400]  可能都會抱怨上帝
[00:13:31.400 --> 00:13:33.400]  為什麼你都不照顧我
[00:13:33.400 --> 00:13:34.400]  你又說你有使者
[00:13:34.400 --> 00:13:36.400]  又說保護我
[00:13:36.400 --> 00:13:37.400]  其實暗地裡
[00:13:37.400 --> 00:13:38.400]  你是想說
[00:13:38.400 --> 00:13:40.400]  神是否失信
[00:13:40.400 --> 00:13:41.400]  這個位置
[00:13:41.400 --> 00:13:43.400]  我們要小心
[00:13:43.400 --> 00:13:46.400]  當我們去求神幫助的時候
[00:13:46.400 --> 00:13:47.400]  我們要認清
[00:13:47.400 --> 00:13:50.400]  誰才是上帝
[00:13:50.400 --> 00:13:55.400]  兩回合的試探
[00:13:55.400 --> 00:13:57.400]  同樣都是引誘耶穌遠離
[00:13:57.400 --> 00:13:59.400]  甚至取代天父的位置
[00:13:59.400 --> 00:14:01.400]  不再全心依靠神
[00:14:01.400 --> 00:14:03.400]  甚至勒索上帝為自己服務
[00:14:03.400 --> 00:14:04.400]  不知道弟兄姊妹
[00:14:04.400 --> 00:14:06.400]  當我們剛剛讀經文的時候
[00:14:06.400 --> 00:14:08.400]  有沒有留意到這兩句
[00:14:08.400 --> 00:14:11.400]  高亮了的句子
[00:14:11.400 --> 00:14:13.400]  它就說你若視神的兒子
[00:14:13.400 --> 00:14:15.400]  作為起頭
[00:14:15.400 --> 00:14:17.400]  其實你以為撒旦真的在乎
[00:14:17.400 --> 00:14:19.400]  耶穌的溫飽和安全嗎
[00:14:19.400 --> 00:14:21.400]  其實他最想做的
[00:14:21.400 --> 00:14:23.400]  是要讓耶穌質疑
[00:14:23.400 --> 00:14:25.400]  他自己神兒子的身份
[00:14:25.400 --> 00:14:28.400]  去破壞聖子和聖父之間
[00:14:28.400 --> 00:14:31.400]  本有的那份信服的關係
[00:14:31.400 --> 00:14:34.400]  而撒旦選擇用這句條件句
[00:14:34.400 --> 00:14:35.400]  作為搞妖的起始
[00:14:35.400 --> 00:14:39.400]  相信正正是反映這個身份
[00:14:39.400 --> 00:14:40.400]  或者對我們來說
[00:14:40.400 --> 00:14:44.400]  身份往往都是我們的弱點之一
[00:14:44.400 --> 00:14:49.400]  而撒旦最厲害就是說謊
[00:14:49.400 --> 00:14:52.400]  正如經文所說
[00:14:52.400 --> 00:14:53.400]  經文在這裡
[00:14:53.400 --> 00:14:55.400]  你若視神的兒子
[00:14:55.400 --> 00:14:56.400]  就...
[00:14:56.400 --> 00:14:57.400]  若視神的兒子
[00:14:57.400 --> 00:14:59.400]  就...
[00:14:59.400 --> 00:15:04.400]  他用一種非此即彼
[00:15:04.400 --> 00:15:05.400]  或者假兩難
[00:15:05.400 --> 00:15:07.400]  英文是false dilemma的方法
[00:15:07.400 --> 00:15:11.400]  去引誘人去做一些衝動而不智的動作
[00:15:11.400 --> 00:15:15.400]  為的是要證明自己的地位
[00:15:15.400 --> 00:15:17.400]  你若果是...
[00:15:17.400 --> 00:15:19.400]  就應該...
[00:15:19.400 --> 00:15:22.400]  其實當我們人
[00:15:22.400 --> 00:15:25.400]  對我們自己的自我價值
[00:15:25.400 --> 00:15:26.400]  是很不確定的時候
[00:15:26.400 --> 00:15:29.400]  魔鬼就很容易乘虛而入
[00:15:29.400 --> 00:15:31.400]  悄悄地提醒我們
[00:15:31.400 --> 00:15:35.400]  是時候去奮力證明自己
[00:15:35.400 --> 00:15:36.400]  你有權做
[00:15:36.400 --> 00:15:38.400]  不是不做吧
[00:15:38.400 --> 00:15:40.400]  不做就正是傻子
[00:15:40.400 --> 00:15:45.400]  不知道大家有沒有在公司經驗過
[00:15:45.400 --> 00:15:47.400]  就是升職很開心
[00:15:47.400 --> 00:15:50.400]  馬上老闆也想聽我說話
[00:15:50.400 --> 00:15:52.400]  或者我也受到萬人
[00:15:52.400 --> 00:15:53.400]  不是景仰的
[00:15:53.400 --> 00:15:55.400]  但也尊重
[00:15:55.400 --> 00:15:57.400]  唯獨這個人
[00:15:57.400 --> 00:15:59.400]  我不太喜歡他
[00:15:59.400 --> 00:16:01.400]  曾經有戳過我背脊的同事
[00:16:01.400 --> 00:16:05.400]  你發現你的報復時機來到了
[00:16:05.400 --> 00:16:08.400]  可能你也會面對權力的誘惑
[00:16:08.400 --> 00:16:09.400]  搞他一下
[00:16:09.400 --> 00:16:10.400]  給他一個教訓
[00:16:10.400 --> 00:16:12.400]  報應一下他
[00:16:12.400 --> 00:16:15.400]  又或者我們會不會
[00:16:15.400 --> 00:16:18.400]  為了想證明自己在群體裡有的地位
[00:16:18.400 --> 00:16:20.400]  或者在親密關係上
[00:16:20.400 --> 00:16:22.400]  更加想得到對方的重視
[00:16:22.400 --> 00:16:24.400]  可能不惜用上很多
[00:16:24.400 --> 00:16:26.400]  passive aggressive的技巧
[00:16:26.400 --> 00:16:28.400]  甚至抓住對方的弱點
[00:16:28.400 --> 00:16:31.400]  去情勒他 情緒勒索他
[00:16:31.400 --> 00:16:33.400]  嘗試去操控他
[00:16:33.400 --> 00:16:37.400]  又或者我們在侍奉上
[00:16:37.400 --> 00:16:39.400]  我們會不會想達到一些
[00:16:39.400 --> 00:16:41.400]  自己想望的果效
[00:16:41.400 --> 00:16:43.400]  然後向團隊甚至去侍奉的拍檔
[00:16:43.400 --> 00:16:45.400]  施加壓力
[00:16:45.400 --> 00:16:47.400]  借用甚至假用上帝的名字
[00:16:47.400 --> 00:16:49.400]  去逼人屈服
[00:16:49.400 --> 00:16:51.400]  彷彿如果那個人不聽我說
[00:16:51.400 --> 00:16:53.400]  你就不聽從上帝了
[00:16:53.400 --> 00:16:57.400]  我自己呢
[00:16:57.400 --> 00:16:59.400]  其實我也會發脾氣的
[00:16:59.400 --> 00:17:04.400]  我家裡也有很多狀態不好的時候
[00:17:04.400 --> 00:17:06.400]  面對著我太太和小朋友
[00:17:06.400 --> 00:17:08.400]  我也很怕自己
[00:17:08.400 --> 00:17:10.400]  做不好家中的頭的角色
[00:17:10.400 --> 00:17:12.400]  但是我這份不安感
[00:17:12.400 --> 00:17:15.400]  也驅使我做了很多很奇怪的事
[00:17:15.400 --> 00:17:17.400]  甚至說了一些很不應該說的事
[00:17:17.400 --> 00:17:20.400]  是這一份對身份的不安感
[00:17:20.400 --> 00:17:22.400]  讓我很不安
[00:17:22.400 --> 00:17:24.400]  我不想認錯
[00:17:24.400 --> 00:17:26.400]  不敢認帝位
[00:17:26.400 --> 00:17:27.400]  彷彿呢
[00:17:27.400 --> 00:17:29.400]  心中有句子說
[00:17:29.400 --> 00:17:31.400]  如果什麼都是順著他們的心
[00:17:31.400 --> 00:17:33.400]  那我男人的自尊何在
[00:17:33.400 --> 00:17:35.400]  如果是男人的話
[00:17:35.400 --> 00:17:37.400]  就不要被太太吃住啦
[00:17:37.400 --> 00:17:42.400]  很真實
[00:17:42.400 --> 00:17:44.400]  我們的身份
[00:17:44.400 --> 00:17:47.400]  就是很容易被撒旦抓住
[00:17:47.400 --> 00:17:49.400]  然後逼我們去做一些事
[00:17:49.400 --> 00:17:51.400]  去證明自己
[00:17:51.400 --> 00:17:54.400]  權力和影響力
[00:17:54.400 --> 00:17:56.400]  其實
[00:17:56.400 --> 00:17:58.400]  用來證明自己
[00:17:58.400 --> 00:18:01.400]  這個就是正宗撒旦的下懷
[00:18:01.400 --> 00:18:03.400]  可能我們會覺得
