
[00:00:00.000 --> 00:00:03.000]  今晚我給他一個主題
[00:03:50.600 --> 00:03:53.000]  很多事情要迫著去面對
[00:03:53.000 --> 00:03:57.160]  究竟聖經是怎樣看待成長這件事呢
[00:03:57.160 --> 00:04:01.160]  今天我想跟大家看異忽所書
[00:04:01.160 --> 00:04:03.000]  看甚麼呢
[00:04:03.000 --> 00:04:06.120]  先給大家一個題材
[00:04:06.120 --> 00:04:08.600]  上帝看重成長
[00:04:08.600 --> 00:04:11.440]  不是要我們獨自升級
[00:04:11.440 --> 00:04:14.600]  而是我們如何確立自己的身分
[00:04:14.680 --> 00:04:17.280]  在一個群體裡彼此的連結
[00:04:17.280 --> 00:04:19.840]  一起讓基督的身體去成長
[00:04:19.840 --> 00:04:21.800]  先說說異忽所書的背景
[00:04:21.800 --> 00:04:24.960]  異忽所書是保羅寫的一封監獄書信
[00:04:24.960 --> 00:04:27.040]  而我們今天看的經文的前幾節
[00:04:27.040 --> 00:04:28.320]  其實說了甚麼呢
[00:04:28.320 --> 00:04:29.840]  保羅說了一個主題
[00:04:29.840 --> 00:04:31.880]  就是教會的合一
[00:04:31.880 --> 00:04:33.640]  保羅用了七個的一
[00:04:33.640 --> 00:04:36.760]  去帶出我們全部這群人
[00:04:36.760 --> 00:04:38.120]  是來自同一個源頭
[00:04:38.120 --> 00:04:40.800]  是同一個屬靈的群體
[00:04:40.800 --> 00:04:41.840]  而到了第七節
[00:04:41.840 --> 00:04:43.600]  就是我們今天所看的經文
[00:04:43.680 --> 00:04:45.280]  保羅突然轉到去看
[00:04:45.280 --> 00:04:48.000]  原來這個一的群體裡
[00:04:48.000 --> 00:04:51.560]  有很多多元的不同的人
[00:04:51.560 --> 00:04:53.760]  就帶出我們這個肢體
[00:04:53.760 --> 00:04:55.240]  這個基督的身體
[00:04:55.240 --> 00:04:57.800]  如何整體成長呢
[00:04:57.800 --> 00:04:59.800]  當大家進入經文的時候
[00:04:59.800 --> 00:05:02.320]  先給大家戴上一副眼鏡
[00:05:02.320 --> 00:05:04.160]  今天說的成長
[00:05:04.160 --> 00:05:05.880]  可能我們會說自己的成長
[00:05:05.880 --> 00:05:08.000]  但最終極的目標
[00:05:08.000 --> 00:05:11.160]  是要讓整個基督的身體成長
[00:05:11.240 --> 00:05:14.680]  我們一起戴上這副眼鏡去看這段經文
[00:05:14.680 --> 00:05:18.080]  今天的經文是已不鎖書的四章七到十六節
[00:05:18.080 --> 00:05:19.560]  我們一起讀了這段經文
[00:05:19.560 --> 00:05:21.080]  準備起
[00:05:21.080 --> 00:05:22.920]  我為主被…
[00:05:22.920 --> 00:05:24.200]  不對,不好意思
[00:05:24.200 --> 00:05:25.800]  應該在這裡
[00:05:25.800 --> 00:05:27.760]  我們一起讀,準備起
[00:05:27.760 --> 00:05:29.560]  「我們各人蒙恩
[00:05:29.560 --> 00:05:33.320]  都是照基督所量給各人的恩賜
[00:05:33.320 --> 00:05:35.040]  所以經常說
[00:05:35.040 --> 00:05:37.360]  他升上天的時候
[00:05:37.440 --> 00:05:41.840]  老略了仇敵
[00:05:41.840 --> 00:05:43.240]  既說升上
[00:05:43.240 --> 00:05:45.960]  豈不是先降在地下嗎
[00:05:45.960 --> 00:05:47.240]  那降下的
[00:05:47.240 --> 00:05:51.520]  就是遠星諸天之上要充滿萬有的
[00:05:51.520 --> 00:05:52.680]  他所賜的
[00:05:52.680 --> 00:05:56.160]  有使徒、有先知、有傳福音的
[00:05:56.160 --> 00:05:58.320]  有牧師和教師
[00:05:58.320 --> 00:06:00.080]  為要成全聖徒
[00:06:00.080 --> 00:06:01.480]  各盡其職
[00:06:01.480 --> 00:06:03.440]  建立基督的身體
[00:06:03.520 --> 00:06:07.560]  直等到我們眾人在真道上同歸於一
[00:06:07.560 --> 00:06:09.320]  認識神的兒子
[00:06:09.320 --> 00:06:11.040]  得以長大成人
[00:06:11.040 --> 00:06:14.120]  本有基督長成的新娘
[00:06:14.120 --> 00:06:16.880]  使我們不再作小孩子
[00:06:16.880 --> 00:06:20.200]  中了人的詭計和欺騙的法術
[00:06:20.200 --> 00:06:22.920]  被一切異教之風搖動
[00:06:22.920 --> 00:06:24.280]  飄來飄去
[00:06:24.280 --> 00:06:26.800]  就隨從各樣的異端
[00:06:26.800 --> 00:06:29.040]  唯有用心誠實說
[00:06:29.040 --> 00:06:30.480]  凡事長進
[00:06:30.560 --> 00:06:35.080]  便於元首基督全身都靠祂聯絡得合適
[00:06:35.080 --> 00:06:40.400]  百折各按各種功用彼此相助
[00:06:40.400 --> 00:06:43.000]  便叫身體漸漸增長
[00:06:43.000 --> 00:06:46.320]  我們先一起有禱告
[00:06:46.320 --> 00:06:48.320]  主願祢打領我們
[00:06:48.320 --> 00:06:51.440]  讓我們也打開我們的心
[00:06:51.440 --> 00:06:54.800]  我們也讓祢的話語成為我們的指引
[00:06:54.800 --> 00:06:58.720]  讓我們在當中被祢的話語轉化我們的生命
[00:06:58.720 --> 00:06:59.800]  願祢打領我們
[00:06:59.880 --> 00:07:00.880]  多謝祢祈禱交托
[00:07:00.880 --> 00:07:02.600]  奉主名叩 阿門
[00:07:02.600 --> 00:07:06.040]  在我們剛才讀的幾節經文中
[00:07:06.040 --> 00:07:09.480]  我們先會看第七到第十節
[00:07:09.480 --> 00:07:11.120]  第七到第十節說什麼呢?
[00:07:11.120 --> 00:07:14.880]  其實正是說我們如何看待我們的身份
[00:07:14.880 --> 00:07:18.440]  也會影響我們如何看待成長這件事情
[00:07:18.440 --> 00:07:20.160]  保羅一開始才說到
[00:07:20.160 --> 00:07:24.760]  我們每一個人都是同樣領受同一份的恩典
[00:07:24.760 --> 00:07:26.440]  之後第八到第九節
[00:07:26.440 --> 00:07:29.480]  保羅就用了詩篇的六十篇十八節
[00:07:29.560 --> 00:07:32.680]  去帶出原來基督已經勝過一切
[00:07:32.680 --> 00:07:34.240]  他就擄掠了仇敵
[00:07:34.240 --> 00:07:36.200]  並且將戰利品
[00:07:36.200 --> 00:07:38.320]  就是他的恩賜分配給他的子民
[00:07:38.320 --> 00:07:40.880]  讓我們領受了不同的恩賜
[00:07:40.880 --> 00:07:42.160]  我會問的是
[00:07:42.160 --> 00:07:43.320]  這幾節的經文
[00:07:43.320 --> 00:07:46.440]  其實保羅想說些什麼呢?
[00:07:46.440 --> 00:07:48.120]  我們進入去看看第七節
[00:07:48.120 --> 00:07:51.320]  第七節保羅用了兩次的國人
[00:07:51.320 --> 00:07:56.600]  去帶出原來這個群體有很多的individual
[00:07:56.600 --> 00:07:58.240]  是很多元的
[00:07:58.320 --> 00:08:00.600]  但是這個多元的群體裡面
[00:08:00.600 --> 00:08:04.080]  原來我們同樣是領受著同一份的恩典
[00:08:04.080 --> 00:08:07.640]  我們是被揀選去領受同一份的恩典
[00:08:07.640 --> 00:08:09.400]  而同樣藉著這份的恩典
[00:08:09.400 --> 00:08:11.520]  我們得到這份的恩賜
[00:08:11.520 --> 00:08:12.400]  很特別
[00:08:12.400 --> 00:08:14.600]  「恩賜」這個字是什麼意思呢?
[00:08:14.600 --> 00:08:15.880]  當我們看原文的時候
[00:08:15.880 --> 00:08:18.200]  發現原來第七節的恩賜
[00:08:18.200 --> 00:08:21.000]  跟第八節的恩賜是有一點不同的
[00:08:21.000 --> 00:08:23.520]  第七節的恩賜是單數的
[00:08:23.520 --> 00:08:26.640]  但是第八節的恩賜是眾數的
[00:08:26.720 --> 00:08:28.520]  其實他想帶出些什麼呢?
[00:08:28.520 --> 00:08:30.600]  保羅很想帶出一件事
[00:08:30.600 --> 00:08:34.640]  原來我們每個人都有不同的特質和恩賜
[00:08:34.640 --> 00:08:36.960]  但是這些特質和恩賜的源頭
[00:08:36.960 --> 00:08:39.120]  是來自同一份的恩典
[00:08:39.120 --> 00:08:43.520]  是基督八百次給我們的那份禮物
[00:08:43.520 --> 00:08:45.280]  所以我們會看見的就是
[00:08:45.280 --> 00:08:47.840]  原來我們有不同的恩賜
[00:08:47.840 --> 00:08:50.400]  但是我們來自同一個的源頭
[00:08:50.400 --> 00:08:54.000]  就是來自耶穌基督給我們的那份恩典
[00:08:54.080 --> 00:08:57.200]  而這份禮物是如何得到的呢?
[00:08:57.200 --> 00:08:58.880]  正正在剛才經文讀到
[00:08:58.880 --> 00:09:00.880]  就是藉著耶穌基督的救贖
[00:09:00.880 --> 00:09:02.480]  去勝過一切
[00:09:02.480 --> 00:09:03.840]  經文很特別
[00:09:03.840 --> 00:09:07.160]  他形容基督好像一個得勝的君王
[00:09:07.160 --> 00:09:08.400]  他打贏了仗
[00:09:08.400 --> 00:09:12.280]  然後就拿走所有的仇敵的老物
[00:09:12.280 --> 00:09:14.880]  然後就回到自己的國家
[00:09:14.880 --> 00:09:19.000]  然後就將戰利品一次過分給他的子民
[00:09:19.000 --> 00:09:21.000]  所以第二個恩賜就是
[00:09:21.080 --> 00:09:24.080]  有很多的恩賜在我們的生命上
[00:09:24.080 --> 00:09:26.880]  有很多不同的特質在我們的生命上
[00:09:26.880 --> 00:09:30.360]  保羅專注在我們各人
[00:09:30.360 --> 00:09:32.600]  正正很想說的就是
[00:09:32.600 --> 00:09:37.040]  我們每一個人都是上帝被揀選的小孩
[00:09:37.040 --> 00:09:41.040]  被揀選是因為基督的救恩
[00:09:41.040 --> 00:09:45.240]  而我們每一個人都是領受著同一份的恩典
[00:09:45.240 --> 00:09:48.920]  我們生命的源頭都是源自於耶穌基督
[00:09:49.000 --> 00:09:51.320]  而同樣我們被揀選
[00:09:51.320 --> 00:09:53.560]  我們有著不同的恩賜
[00:09:53.560 --> 00:09:56.320]  而我們生命也有不同的特質
[00:09:56.320 --> 00:10:00.320]  這是神在我們生命上一個獨特的設計
[00:10:00.320 --> 00:10:05.720]  而這些恩賜其實同樣都是我們成長的基石
[00:10:05.720 --> 00:10:08.720]  當我們說耶穌是得勝的君王的時候
[00:10:08.720 --> 00:10:10.200]  我們體會的是甚麼呢
[00:10:10.200 --> 00:10:11.320]  我們體會的是
[00:10:11.320 --> 00:10:14.200]  我們能夠靠著祂給我們的恩賜
[00:10:14.200 --> 00:10:15.480]  給我們的特質
[00:10:15.560 --> 00:10:20.720]  去面對著我們在成長上所面對的挑戰和困難
[00:10:20.720 --> 00:10:22.640]  弟子們,我會問一件事
[00:10:22.640 --> 00:10:25.760]  當我們說屬靈生命成長
[00:10:25.760 --> 00:10:29.080]  為何有時候好像覺得這麼難呢
[00:10:29.080 --> 00:10:32.360]  或許因為我們經常看見屬靈生命成長
[00:10:32.360 --> 00:10:34.040]  我們著眼點
[00:10:34.040 --> 00:10:36.840]  很多時候都是專注在那些要求
[00:10:36.840 --> 00:10:40.280]  又或者我們要做的那些任務上
[00:10:40.280 --> 00:10:43.160]  但我們沒有辦法先去擁抱到
[00:10:43.240 --> 00:10:46.880]  原來我們真真正正back to basic的身份
[00:10:46.880 --> 00:10:49.360]  是神所揀選的小孩
[00:10:49.360 --> 00:10:51.640]  我們著重聚焦的是甚麼呢
[00:10:51.640 --> 00:10:55.480]  我們聚焦的多數都是成長所要面對的壓力
[00:10:55.480 --> 00:10:57.320]  我們會覺得很辛苦
[00:10:57.320 --> 00:10:58.880]  我們會很想逃避
[00:10:58.880 --> 00:11:01.680]  我們很想躺平,不想面對
[00:11:01.680 --> 00:11:05.600]  我們看見的是作為基督徒要生命成長
[00:11:05.600 --> 00:11:07.520]  好像是一種壓力
[00:11:07.520 --> 00:11:09.240]  好像是一種重擔
[00:11:09.240 --> 00:11:12.760]  當我們可能做某一個侍奉的崗位的時候
[00:11:12.840 --> 00:11:15.400]  我們就會覺得好像能力越大
[00:11:15.400 --> 00:11:17.920]  責任越大,很困難
[00:11:17.920 --> 00:11:22.080]  不過保羅很想重申這個身份是甚麼呢
[00:11:22.080 --> 00:11:24.240]  我們是被揀選的
[00:11:24.240 --> 00:11:27.160]  我們這個身份的源頭是耶穌基督
[00:11:27.160 --> 00:11:30.000]  而同樣神給我們每一個人的生命中
[00:11:30.000 --> 00:11:32.960]  有不同的特質、有不同的恩賜的時候
[00:11:32.960 --> 00:11:34.440]  正正告訴他
[00:11:34.440 --> 00:11:39.440]  他的德性是我們可以展現生命的特質
[00:11:39.440 --> 00:11:42.760]  去面對生命成長很多不同的挑戰
[00:11:43.480 --> 00:11:46.560]  我通常在問、在反思的是
[00:11:46.560 --> 00:11:50.480]  這幾節的經文對於我的生命有甚麼學習呢
[00:11:50.480 --> 00:11:56.760]  我今年做牧者已經準備踏入第七年了
[00:11:56.760 --> 00:11:58.520]  我回望這七年
[00:11:58.520 --> 00:12:03.280]  我發現的是我每一年都面對一些新的事情
[00:12:03.280 --> 00:12:07.400]  就好像環境都在催迫我自己的成長
[00:12:07.400 --> 00:12:09.320]  當我初入職的時候
[00:12:09.400 --> 00:12:12.840]  我面對著疫情,很多事情都不懂
[00:12:12.840 --> 00:12:16.560]  轉眼間,在青少部有很多不同的牧者
[00:12:16.560 --> 00:12:17.880]  有新的方向
[00:12:17.880 --> 00:12:22.480]  轉眼間,我就要成為青少部的部長
[00:12:22.480 --> 00:12:23.480]  有時候我都會問
[00:12:23.480 --> 00:12:26.240]  這個環境不停地轉變
[00:12:26.240 --> 00:12:30.080]  突然間又做部長,之後又做不同的崗位
[00:12:30.080 --> 00:12:32.120]  幾年之間不停地轉變
[00:12:32.120 --> 00:12:36.280]  我都在問,究竟我的心的狀態是甚麼呢
[00:12:36.360 --> 00:12:39.560]  確實我有時候都會覺得心很累
[00:12:39.560 --> 00:12:42.560]  覺得有時候都不太受得了
[00:12:42.560 --> 00:12:45.440]  甚至我有時候去到一個光景是怎樣的
[00:12:45.440 --> 00:12:47.960]  慢慢覺得屬靈生命的成長
[00:12:47.960 --> 00:12:50.680]  去到某一個階段,做不同的崗位
[00:12:50.680 --> 00:12:53.400]  好像有很多任務要去完成
[00:12:53.400 --> 00:12:55.680]  覺得很累、很麻煩
[00:12:55.680 --> 00:12:59.560]  甚至覺得自己能力不夠,不想做
[00:12:59.560 --> 00:13:02.920]  慢慢我都去到一個光景是甚麼呢
[00:13:03.000 --> 00:13:07.040]  有時候都當作是一份工作
[00:13:07.040 --> 00:13:11.760]  當我做的事就像在一間公司
[00:13:11.760 --> 00:13:13.080]  再慢慢地…
[00:13:13.080 --> 00:13:16.160]  有時候可能會跌下一個陷阱
[00:13:16.160 --> 00:13:19.280]  甚麼去定義我自己呢
[00:13:19.280 --> 00:13:20.840]  人的期望
[00:13:20.840 --> 00:13:23.960]  人怎樣看我這個部長做得怎樣
[00:13:23.960 --> 00:13:27.280]  人怎樣去看青少部的人數是升還是跌
[00:13:27.280 --> 00:13:28.840]  好像慢慢地有很多這些東西
[00:13:28.840 --> 00:13:31.720]  都去定義自己,帶給自己很多壓力
[00:13:31.800 --> 00:13:34.680]  但昨晚我上了一個課
[00:13:34.680 --> 00:13:36.920]  有個老師這樣跟我分享
[00:13:36.920 --> 00:13:40.720]  其實我們有時候都很容易跌入陷阱
[00:13:40.720 --> 00:13:42.600]  但我們忘記了
[00:13:42.600 --> 00:13:45.840]  其實我們首先是被神揀選
[00:13:45.840 --> 00:13:48.240]  被神呼召的身分
[00:13:48.240 --> 00:13:50.520]  當我聽完這句說話的時候
[00:13:50.520 --> 00:13:53.560]  我發現神從來沒有要求
[00:13:53.560 --> 00:13:56.720]  我自己成為一個怎樣全能的目者
[00:13:56.720 --> 00:13:59.920]  而是按照神給我的甚麼特質
[00:13:59.920 --> 00:14:01.560]  給了我甚麼恩賜
[00:14:01.640 --> 00:14:05.080]  然後我去回應侍奉歷程上的挑戰
[00:14:05.080 --> 00:14:06.760]  當我能夠這樣去看的時候
[00:14:06.760 --> 00:14:09.800]  我發現原來每一個階段的成長
[00:14:09.800 --> 00:14:12.040]  其實不是壓力
[00:14:12.040 --> 00:14:16.320]  而是神安排給我獨特的生命歷程
[00:14:16.320 --> 00:14:20.520]  兄弟姐妹,我們都是被揀選的小孩
[00:14:20.520 --> 00:14:23.600]  我們的源頭是耶穌基督
[00:14:23.600 --> 00:14:26.280]  正正藉著這份白白的恩典
[00:14:26.280 --> 00:14:28.560]  其實祂在我們每個人的生命中
[00:14:28.560 --> 00:14:31.280]  都有給我們很多成長的基石
[00:14:31.360 --> 00:14:33.240]  可能那些是我們的特質
[00:14:33.240 --> 00:14:35.160]  那些可能是我們的恩賜
[00:14:35.160 --> 00:14:37.320]  不過更重要的是
[00:14:37.320 --> 00:14:38.400]  祂很想告訴我們
[00:14:38.400 --> 00:14:41.400]  祂的德性讓我們生命中知道的是
[00:14:41.400 --> 00:14:42.960]  我們能夠靠著祂
[00:14:42.960 --> 00:14:45.440]  靠著祂給我們的禮物
[00:14:45.440 --> 00:14:46.920]  我們不需要害怕
[00:14:46.920 --> 00:14:50.640]  面對成長中所帶來的挑戰和困難
[00:14:50.640 --> 00:14:55.320]  這是我們透過經文思考的第一件事
[00:14:55.320 --> 00:14:57.840]  弟弟姐妹,我不知道你怎樣看待成長
[00:14:57.840 --> 00:14:58.680]  可能你已經覺得
[00:14:58.760 --> 00:15:03.880]  「我已經二十多三十多歲了」
[00:15:03.880 --> 00:15:07.560]  「好像成長對我來說已經很遠了」
[00:15:07.560 --> 00:15:08.920]  或者你會覺得
[00:15:08.920 --> 00:15:12.120]  「成長真的有很多不容易的事情」
[00:15:12.120 --> 00:15:15.680]  但讓我們記得的是
[00:15:15.680 --> 00:15:18.040]  我們的身分是甚麼呢
[00:15:18.040 --> 00:15:20.600]  到了第二步,我們會發現的是
[00:15:20.600 --> 00:15:23.640]  原來這個成長不只是個人
[00:15:23.640 --> 00:15:27.320]  也有它的群體性,不是單打獨鬥
[00:15:27.400 --> 00:15:31.120]  當我們回顧經文第十一至十三節時
[00:15:31.120 --> 00:15:34.120]  我們會發現保羅說了一件事
[00:15:34.120 --> 00:15:37.440]  他說在十一節中說到一些很特別的恩賜
[00:15:37.440 --> 00:15:41.560]  就是使徒、先知、傳福音、牧師和教師
[00:15:41.560 --> 00:15:45.280]  這些領袖的恩賜要怎樣發揮出來呢
[00:15:45.280 --> 00:15:49.520]  就是發揮去裝備那些信徒
[00:15:49.520 --> 00:15:51.560]  甚至要在屬靈群體中
[00:15:51.560 --> 00:15:54.560]  為屬靈群體帶來一個很重要的基礎
[00:15:54.640 --> 00:15:59.040]  怎樣去裝備信徒去建立一個基督的身體呢
[00:15:59.040 --> 00:16:02.480]  我們發現原來是一個遞進式的歷程
[00:16:02.480 --> 00:16:04.160]  當我們看「承傳聖徒」
[00:16:04.160 --> 00:16:05.480]  其實「承傳」這個字
[00:16:05.480 --> 00:16:09.520]  原文是有一種裝備訓練成長的意思
[00:16:09.520 --> 00:16:11.920]  要去裝備訓練成長一個信徒
[00:16:11.920 --> 00:16:13.680]  是一個甚麼境界呢
[00:16:13.680 --> 00:16:14.880]  就是去到下一步
[00:16:14.880 --> 00:16:19.560]  就是讓信徒去承擔不同的聖供
[00:16:19.560 --> 00:16:21.560]  去參與不同的服事
[00:16:21.640 --> 00:16:24.640]  然後去到最後一個步驟就是終極的目的
[00:16:24.640 --> 00:16:27.520]  就是要去建立基督的身體
[00:16:27.520 --> 00:16:28.880]  保羅正想說
[00:16:28.880 --> 00:16:31.640]  每一個被裝備的信徒去投入服事
[00:16:31.640 --> 00:16:33.760]  去發揮他們的恩賜的時候
[00:16:33.760 --> 00:16:37.720]  最終的目的就是要讓整個基督的身體
[00:16:37.720 --> 00:16:41.000]  得以成長、得以建立起來
[00:16:41.000 --> 00:16:44.400]  而當這個過程持續不斷地發生
[00:16:44.400 --> 00:16:48.280]  究竟這個基督的身體會產生甚麼影響呢
[00:16:48.360 --> 00:16:52.520]  就進入到第二階段,就是第十三節的內容
[00:16:52.520 --> 00:16:58.440]  我會分為垂直的向度去看待這件事
[00:16:58.440 --> 00:17:01.640]  是甚麼呢?第一個是垂直的方向
[00:17:01.640 --> 00:17:05.400]  就是原來透過領袖的裝備
[00:17:05.400 --> 00:17:09.880]  讓我們每一個信徒對基督能夠更加地去認識
[00:17:09.880 --> 00:17:12.520]  當我們能夠這樣去更加認識的時候
[00:17:12.520 --> 00:17:14.840]  同樣不單單是知識
[00:17:14.920 --> 00:17:18.400]  也是讓生命和我們所認識的知識
[00:17:18.400 --> 00:17:21.600]  能夠融合在一起,成為我們生命的價值觀
[00:17:21.600 --> 00:17:24.640]  當我們去到日常生活去展現出來的時候
[00:17:24.640 --> 00:17:29.840]  原來這個是不斷地被更新、調教和成長的過程
[00:17:29.840 --> 00:17:32.560]  而同樣,當我們去再看的時候
[00:17:32.560 --> 00:17:35.040]  我們會發現有一個內在的方向
[00:17:35.040 --> 00:17:38.400]  就是原來這個基督的身體是會成長的
[00:17:38.400 --> 00:17:39.880]  是會長大成人的
[00:17:39.880 --> 00:17:41.480]  那是甚麼意思呢?
[00:17:41.480 --> 00:17:44.080]  怎樣去衡量成長到甚麼地步呢?
[00:17:44.160 --> 00:17:47.600]  原來他說的是「滿有基督的新量」
[00:17:47.600 --> 00:17:49.920]  「滿有基督的新量」是在說甚麼呢?
[00:17:49.920 --> 00:17:52.640]  正正是在說我們的生命
[00:17:52.640 --> 00:17:54.680]  能夠這樣去繼續成長的時候
[00:17:54.680 --> 00:17:57.000]  同樣也在影響這個基督的身體
[00:17:57.000 --> 00:17:58.840]  能否在這個世代裡面
[00:17:58.840 --> 00:18:02.160]  去展現基督的品格出來呢?
[00:18:02.160 --> 00:18:04.200]  當我們能夠去看見的時候
[00:18:04.200 --> 00:18:06.680]  原來發現成長這個過程
[00:18:06.680 --> 00:18:09.360]  除了是自己要去成長之外
[00:18:09.360 --> 00:18:12.720]  同樣也是在貢獻整個基督的身體的成長
[00:18:12.800 --> 00:18:17.120]  而達至各盡奇蹟去建立基督的身體
[00:18:17.120 --> 00:18:19.560]  保羅在這裡想說一件事
[00:18:19.560 --> 00:18:22.680]  就是原來保羅所關注的
[00:18:22.680 --> 00:18:26.880]  不單單只是信徒單打獨鬥的個人修為
