
[00:00:00.000 --> 00:00:04.280]  多謝敬拜隊 很感動的一首詩歌
[00:07:00.520 --> 00:07:03.360]  一千人裡面有2.51宗的離婚
[00:07:03.360 --> 00:07:06.520]  你計算一下比例是多少
[00:07:06.520 --> 00:07:07.680]  大概3比1
[00:07:07.680 --> 00:07:10.880]  2比1至3比1
[00:07:10.880 --> 00:07:13.400]  我預備的時候當然要問一下
[00:07:13.400 --> 00:07:17.320]  ChuckGBT在那邊方便
[00:07:17.320 --> 00:07:19.120]  講道不是ChuckGBT的
[00:07:19.120 --> 00:07:20.880]  是講道自己的
[00:07:20.880 --> 00:07:21.680]  我問一下
[00:07:21.680 --> 00:07:22.640]  問一下ChuckGBT
[00:07:22.640 --> 00:07:25.240]  婚姻破裂的常見原因是什麼
[00:07:25.240 --> 00:07:28.520]  你猜是什麼
[00:07:28.520 --> 00:07:31.320]  不如你和你旁邊那個說一下
[00:07:31.320 --> 00:07:32.680]  你覺得
[00:07:32.680 --> 00:07:34.480]  你現在是維園老伯
[00:07:34.480 --> 00:07:37.480]  你覺得就行了
[00:07:37.480 --> 00:07:42.600]  什麼原因
[00:07:42.600 --> 00:07:43.600]  好 時間關了
[00:07:43.600 --> 00:07:44.520]  只剩下30分鐘了
[00:07:44.520 --> 00:07:46.600]  快點
[00:07:46.600 --> 00:07:47.800]  好 那我開估
[00:07:47.800 --> 00:07:49.560]  看看你說的那個中不中
[00:07:49.560 --> 00:07:50.760]  第一個
[00:07:50.760 --> 00:07:53.400]  應該會多一些人中的
[00:07:53.400 --> 00:07:54.680]  是不是
[00:07:54.680 --> 00:07:56.640]  大家都說溝通不良
[00:07:56.640 --> 00:08:00.040]  明明是愛對方才結婚的
[00:08:00.040 --> 00:08:02.920]  昨天聽到一對新人說的誓詞
[00:08:02.920 --> 00:08:05.840]  一生一世永遠的那些
[00:08:05.840 --> 00:08:09.680]  我心想永遠 哪裡永遠
[00:08:09.680 --> 00:08:10.400]  你明白我的意思嗎
[00:08:10.400 --> 00:08:11.680]  哪裡永遠
[00:08:11.680 --> 00:08:13.040]  聖經說我們死了之後
[00:08:13.040 --> 00:08:14.480]  我們的關係不是
[00:08:14.480 --> 00:08:16.160]  將來去到天家不是夫妻關係
[00:08:16.160 --> 00:08:17.120]  不永遠的
[00:08:17.120 --> 00:08:18.040]  永遠的之後
[00:08:18.040 --> 00:08:20.760]  是上帝的救人就永遠
[00:08:20.760 --> 00:08:23.880]  不過我不會挑戰他
[00:08:23.880 --> 00:08:26.920]  就是說那份愛是愛得多麼深
[00:08:26.920 --> 00:08:28.560]  多麼真
[00:08:28.560 --> 00:08:29.800]  永遠都愛你
[00:08:29.800 --> 00:08:34.040]  一生一世無論貧苦疾病健康
[00:08:34.040 --> 00:08:35.520]  是不是
[00:08:35.520 --> 00:08:38.680]  有多少人說過這句話
[00:08:38.680 --> 00:08:39.360]  OK
[00:08:39.360 --> 00:08:42.000]  不是很多而已
[00:08:42.000 --> 00:08:44.080]  很多人忘記了
[00:08:44.080 --> 00:08:46.200]  那你們當然沒有去夫妻節
[00:08:46.200 --> 00:08:47.360]  我很開心
[00:08:47.360 --> 00:08:48.560]  今年夫妻節辦得很好
[00:08:48.560 --> 00:08:49.560]  我在網上看得到
[00:08:49.560 --> 00:08:50.440]  很感恩
[00:08:50.440 --> 00:08:52.520]  記住要去夫妻節
[00:08:52.520 --> 00:08:55.800]  第二個原因
[00:08:55.800 --> 00:08:56.960]  不忠於背叛
[00:08:56.960 --> 00:08:58.440]  包括有婚外情
[00:08:58.440 --> 00:08:59.920]  隱瞞或失信
[00:08:59.920 --> 00:09:01.600]  破壞夫妻關係
[00:09:01.600 --> 00:09:02.560]  但其實第二個原因
[00:09:02.560 --> 00:09:03.800]  都是第一個原因
[00:09:03.800 --> 00:09:05.400]  隱身而成
[00:09:05.400 --> 00:09:07.080]  曾經有個婚姻治療專家
[00:09:07.080 --> 00:09:08.040]  專家專家
[00:09:08.040 --> 00:09:09.640]  好專家
[00:09:09.640 --> 00:09:11.600]  他說他處理了幾百宗
[00:09:11.600 --> 00:09:15.680]  過千宗的婚外情的個案
[00:09:15.680 --> 00:09:16.880]  他說很多人
[00:09:16.880 --> 00:09:18.680]  他每個月都會問的
[00:09:18.680 --> 00:09:21.200]  其實為什麼會走到這一步
[00:09:21.200 --> 00:09:22.440]  你不要以為
[00:09:22.440 --> 00:09:23.400]  第一個個都是說
[00:09:23.400 --> 00:09:26.000]  因為外面那個很吸引
[00:09:26.000 --> 00:09:28.400]  他身材又漂亮
[00:09:28.400 --> 00:09:29.360]  他又年輕
[00:09:29.360 --> 00:09:30.200]  他又貌美
[00:09:30.200 --> 00:09:31.640]  或者他賺很多錢
[00:09:31.640 --> 00:09:33.240]  不是這些
[00:09:33.240 --> 00:09:35.480]  他說三個字
[00:09:35.480 --> 00:09:37.560]  是什麼字
[00:09:37.560 --> 00:09:40.200]  傾倒計
[00:09:40.200 --> 00:09:41.920]  傾倒計
[00:09:41.920 --> 00:09:42.800]  換句話說是什麼
[00:09:42.800 --> 00:09:43.800]  外面那個傾倒計
[00:09:43.800 --> 00:09:45.240]  裡面那個
[00:09:45.240 --> 00:09:45.680]  傾不到
[00:09:45.680 --> 00:09:46.480]  所以第二個原因
[00:09:46.480 --> 00:09:48.840]  都是第一個原因
[00:09:48.840 --> 00:09:50.800]  第三個原因
[00:09:50.800 --> 00:09:54.000]  價值觀或者生活目標的差異
[00:09:54.000 --> 00:09:55.840]  隨著時間的推移
[00:09:55.840 --> 00:09:57.320]  雙方在家庭的裡面
[00:09:57.320 --> 00:10:00.320]  包括財務信仰育兒
[00:10:00.320 --> 00:10:01.440]  或者人生方向裡面
[00:10:01.440 --> 00:10:02.760]  都出現了重大的分歧
[00:10:02.760 --> 00:10:03.720]  難以撩脫
[00:10:03.720 --> 00:10:04.840]  當然還有很多原因
[00:10:04.840 --> 00:10:06.720]  不過這裡說三大原因
[00:10:06.720 --> 00:10:10.080]  我不知道在你的生命裡面
[00:10:10.080 --> 00:10:11.800]  你所見到的婚姻
[00:10:11.800 --> 00:10:13.880]  是一個什麼的婚姻
[00:10:13.880 --> 00:10:15.720]  你自己如果已經結婚的話
[00:10:15.720 --> 00:10:18.880]  是一個什麼的婚姻關係
[00:10:18.880 --> 00:10:21.440]  願望今天早上
[00:10:21.440 --> 00:10:22.800]  請容許我在這裡
[00:10:22.800 --> 00:10:26.440]  和大家用上帝的話語一起分享
[00:10:26.440 --> 00:10:26.960]  不好意思
[00:10:26.960 --> 00:10:29.600]  在座如果你是單身的時候
[00:10:29.600 --> 00:10:31.120]  我希望你聽了之後
[00:10:31.120 --> 00:10:33.120]  你應該是獲益良多的
[00:10:33.120 --> 00:10:36.640]  然後你去幫一下那些
[00:10:36.640 --> 00:10:38.480]  有困難的婚姻家庭
[00:10:38.480 --> 00:10:39.280]  或者為他們祈禱
[00:10:39.280 --> 00:10:40.200]  你懂得怎樣為他們祈禱
[00:10:40.200 --> 00:10:40.920]  好不好
[00:10:40.920 --> 00:10:42.720]  我們先有一個祈禱
[00:10:42.720 --> 00:10:44.800]  求主求你幫助我們
[00:10:44.800 --> 00:10:46.480]  讓我們能夠在你的話語裡面
[00:10:46.480 --> 00:10:47.160]  有長進
[00:10:47.160 --> 00:10:48.320]  有成長
[00:10:48.320 --> 00:10:50.640]  讓我們去看重每一個的關係
[00:10:50.640 --> 00:10:52.840]  讓我們能夠重新去建立
[00:10:52.840 --> 00:10:56.080]  每一個很寶貴的關係
[00:10:56.080 --> 00:10:58.920]  更重要的是我們與上帝的結連
[00:10:58.920 --> 00:11:00.720]  那一份永遠的關係
[00:11:00.720 --> 00:11:02.560]  求主你使用以下下來的時間
[00:11:02.560 --> 00:11:04.680]  讓我們每個人都得益處
[00:11:04.680 --> 00:11:05.720]  得益提醒
[00:11:05.720 --> 00:11:07.640]  從而生命有改變
[00:11:07.640 --> 00:11:10.120]  我們所行所思所想
[00:11:10.120 --> 00:11:13.720]  都是由你去監察我們
[00:11:13.720 --> 00:11:15.320]  去帶領我們
[00:11:15.320 --> 00:11:17.240]  去加能力給我們
[00:11:17.240 --> 00:11:17.840]  感恩禱告
[00:11:17.840 --> 00:11:18.880]  逢主明求
[00:11:18.880 --> 00:11:20.120]  阿門
[00:11:20.120 --> 00:11:21.400]  我選的經文是一段
[00:11:21.400 --> 00:11:23.360]  大家都超熟悉的經文
[00:11:23.360 --> 00:11:26.280]  我相信大部分人都聽過
[00:11:26.280 --> 00:11:27.760]  我們一起都讀一讀
[00:11:27.760 --> 00:11:30.680]  《創世紀》第二章十八節到二十五節
[00:11:30.680 --> 00:11:32.680]  「耶和華神說
[00:11:32.680 --> 00:11:34.680]  那人獨居不好
[00:11:34.680 --> 00:11:38.680]  我要為他做一個配偶幫助他
[00:11:38.680 --> 00:11:42.800]  耶和華神用土所造成的野地
[00:11:42.800 --> 00:11:46.760]  各樣走獸和空中各樣飛鳥
[00:11:46.760 --> 00:11:49.360]  都帶到那人面前
[00:11:49.360 --> 00:11:51.360]  看他叫什麼
[00:11:51.360 --> 00:11:54.760]  那人怎樣叫各樣的物物
[00:11:54.760 --> 00:11:57.440]  那就是他的名字
[00:11:57.440 --> 00:12:00.240]  那人便給一切新畜
[00:12:00.240 --> 00:12:02.240]  和空中飛鳥
[00:12:02.240 --> 00:12:05.240]  野地走獸都起了名
[00:12:05.240 --> 00:12:10.240]  只是那人沒有遇見配偶幫助他
[00:12:10.240 --> 00:12:13.240]  耶和華神使他沉睡
[00:12:13.240 --> 00:12:14.840]  他就睡了
[00:12:14.840 --> 00:12:18.040]  於是取下他的一條肋骨
[00:12:18.040 --> 00:12:20.240]  又把肉合起來
[00:12:20.240 --> 00:12:25.040]  耶和華神就用那人身上所取的肋骨
[00:12:25.040 --> 00:12:27.040]  造成一個女人
[00:12:27.040 --> 00:12:30.040]  領她到那人跟前
[00:12:30.040 --> 00:12:33.640]  那人說:這是我骨中的骨
[00:12:33.640 --> 00:12:35.040]  肉中的肉
[00:12:35.040 --> 00:12:37.840]  可以稱她為女人
[00:12:37.840 --> 00:12:39.840]  因為她是從……」
[00:12:39.840 --> 00:12:42.840]  (閩)
[00:12:42.840 --> 00:12:46.440]  「因此人要離開父母
[00:12:46.440 --> 00:12:48.440]  與妻子聯合
[00:12:48.440 --> 00:12:50.840]  二人成為一體
[00:12:50.840 --> 00:12:54.640]  當時夫妻二人赤身露體
[00:12:54.640 --> 00:12:56.640]  並不羞恥
[00:12:56.640 --> 00:12:58.640]  我們在此可以見到
[00:12:58.640 --> 00:13:01.040]  上帝在創造的時候
[00:13:01.040 --> 00:13:04.640]  其中最後最巔峰的一部分
[00:13:04.640 --> 00:13:07.040]  第一點很想和大家說的就是
[00:13:07.040 --> 00:13:08.440]  幫助配偶成長
[00:13:08.440 --> 00:13:11.640]  我想你不難見得到在經文裏面
[00:13:11.640 --> 00:13:13.640]  無論第十八節和第二十節
[00:13:13.640 --> 00:13:16.640]  他都是在說怎樣去幫助
[00:13:16.640 --> 00:13:18.640]  在剛才的經文裏面你看到
[00:13:18.640 --> 00:13:21.640]  你知道原來當上帝
[00:13:21.640 --> 00:13:24.640]  做了亞當之後
[00:13:24.640 --> 00:13:27.640]  他叫了一些走獸
[00:13:27.640 --> 00:13:30.640]  在他前面走過
[00:13:30.640 --> 00:13:32.640]  然後說甚麼
[00:13:32.640 --> 00:13:34.640]  然後就命名
[00:13:34.640 --> 00:13:37.640]  (閩)
[00:13:37.640 --> 00:13:38.640]  我不知道用甚麼說
[00:13:38.640 --> 00:13:41.640]  他說狗、豬、各種動物
[00:13:41.640 --> 00:13:43.640]  但他是甚麼
[00:13:43.640 --> 00:13:46.640]  沒有人幫助他
[00:13:46.640 --> 00:13:48.640]  如果你記得的創世紀裏面
[00:13:48.640 --> 00:13:50.640]  神去做每一日
[00:13:50.640 --> 00:13:53.640]  每一日都是甚麼
[00:13:53.640 --> 00:13:55.640]  神看著事
[00:13:55.640 --> 00:13:57.640]  好的
[00:13:57.640 --> 00:13:58.640]  第一日好
[00:13:58.640 --> 00:13:59.640]  第二日好
[00:13:59.640 --> 00:14:02.640]  好
[00:14:02.640 --> 00:14:04.640]  甚麼時候都不好
[00:14:04.640 --> 00:14:08.640]  就是說那人獨居不好
[00:14:08.640 --> 00:14:11.640]  為他做一個配偶去
[00:14:11.640 --> 00:14:13.640]  作弄他
[00:14:13.640 --> 00:14:15.640]  不是
[00:14:15.640 --> 00:14:17.640]  去激他
[00:14:17.640 --> 00:14:19.640]  不是
[00:14:19.640 --> 00:14:20.640]  去埋怨他
[00:14:20.640 --> 00:14:21.640]  不是
[00:14:21.640 --> 00:14:23.640]  是甚麼
[00:14:23.640 --> 00:14:25.640]  幫助他
[00:14:25.640 --> 00:14:29.640]  去幫助他
[00:14:29.640 --> 00:14:30.640]  希伯來詞語裏面提到
[00:14:30.640 --> 00:14:34.640]  女人是將男人從孤獨中拯救
[00:14:34.640 --> 00:14:37.640]  或者救贖出來的人
[00:14:37.640 --> 00:14:40.640]  不要覺得女人是一個附屬品
[00:14:40.640 --> 00:14:42.640]  低於男人一等絕對不是
[00:14:42.640 --> 00:14:44.640]  神愛男愛女
[00:14:44.640 --> 00:14:46.640]  神看重每一個人
[00:14:46.640 --> 00:14:49.640]  聖經裏面講得很清楚
[00:14:49.640 --> 00:14:51.640]  太太幫助丈夫
[00:14:51.640 --> 00:14:53.640]  為甚麼
[00:14:53.640 --> 00:14:55.640]  因為他知道一個不行
[00:14:55.640 --> 00:14:57.640]  一個做不完
[00:14:57.640 --> 00:14:59.640]  原文這個阿莎這個字
[00:14:59.640 --> 00:15:01.640]  我想大家都聽過
[00:15:01.640 --> 00:15:03.640]  是一種幫助的意思
[00:15:03.640 --> 00:15:04.640]  Helmet
[00:15:04.640 --> 00:15:06.640]  甚至是一個救助的意思
[00:15:06.640 --> 00:15:08.640]  有人這樣說
[00:15:08.640 --> 00:15:10.640]  有本書Why Marriage is Good for You
[00:15:10.640 --> 00:15:12.640]  裏面提到
[00:15:12.640 --> 00:15:14.640]  據資料顯示
[00:15:14.640 --> 00:15:16.640]  原來婚姻
[00:15:16.640 --> 00:15:18.640]  可以怎樣幫到人呢
[00:15:18.640 --> 00:15:21.640]  不理會你是一個好與不好的關係
[00:15:21.640 --> 00:15:22.640]  他這樣說
[00:15:22.640 --> 00:15:24.640]  但可以幫助你長壽一點
[00:15:24.640 --> 00:15:26.640]  健康一點
[00:15:26.640 --> 00:15:27.640]  快樂一點
[00:15:27.640 --> 00:15:30.640]  甚至是性感一點
[00:15:30.640 --> 00:15:32.640]  還有是令你為人富足一點
[00:15:32.640 --> 00:15:34.640]  你感覺到富足
[00:15:34.640 --> 00:15:36.640]  但我覺得更加重要的是
[00:15:36.640 --> 00:15:38.640]  上帝去叫我們的朋友
[00:15:38.640 --> 00:15:40.640]  去幫助我們成為甚麼呢
[00:15:40.640 --> 00:15:42.640]  讓我們成為一個
[00:15:42.640 --> 00:15:47.640]  更好的丈夫或者妻子
[00:15:47.640 --> 00:15:51.640]  怎樣可以成為一個更好的丈夫或者妻子
[00:15:51.640 --> 00:15:53.640]  就不是在婚姻裏面去問
[00:15:53.640 --> 00:15:55.640]  你給了我甚麼
[00:15:55.640 --> 00:15:56.640]  而是去問
[00:15:56.640 --> 00:15:59.640]  我有甚麼可以成就你
[00:15:59.640 --> 00:16:00.640]  幫助你
[00:16:00.640 --> 00:16:05.640]  成為一個更加愛上帝愛人的人
[00:16:05.640 --> 00:16:06.640]  如果能夠做到的話
[00:16:06.640 --> 00:16:08.640]  我願意去犧牲
[00:16:08.640 --> 00:16:09.640]  我願意去擺上
[00:16:09.640 --> 00:16:11.640]  我願意學習耶穌基督的愛
[00:16:11.640 --> 00:16:13.640]  來去擺上
[00:16:13.640 --> 00:16:14.640]  耶穌基督愛我們
[00:16:14.640 --> 00:16:17.640]  愛到為我們的罪去付上
[00:16:17.640 --> 00:16:19.640]  那份生命的擺上
[00:16:19.640 --> 00:16:20.640]  是我們在婚姻裏面
[00:16:20.640 --> 00:16:23.640]  甚至乎每一個關係裏面都應該有的
[00:16:23.640 --> 00:16:29.640]  成為一個更好的父親或者母親
[00:16:29.640 --> 00:16:33.640]  成為一個更好的兒子或者女兒
[00:16:33.640 --> 00:16:35.640]  成為一個更好的員工
[00:16:35.640 --> 00:16:36.640]  上司
[00:16:36.640 --> 00:16:37.640]  老闆
[00:16:37.640 --> 00:16:39.640]  我們的朋友可以幫助我們成為一個
