
[00:00:00.000 --> 00:00:02.240]  鄧炳師父 早安
[00:02:24.000 --> 00:02:26.960]  感謝祢用祢的話語去激勵我們
[00:02:26.960 --> 00:02:27.960]  去提醒我們
[00:02:27.960 --> 00:02:30.040]  特別也透過今天的經文
[00:02:30.040 --> 00:02:31.200]  透過三個人物
[00:02:31.200 --> 00:02:32.400]  大祭司
[00:02:32.400 --> 00:02:34.000]  耶穌和彼得
[00:02:34.000 --> 00:02:35.400]  去提醒我們
[00:02:35.400 --> 00:02:37.160]  如何在這個世事殘酷
[00:02:37.160 --> 00:02:39.040]  世道險惡的世界裡面
[00:02:39.040 --> 00:02:41.040]  依然是勇氣不滅
[00:02:41.040 --> 00:02:42.600]  為主作見證
[00:02:42.600 --> 00:02:43.800]  勇往直前
[00:02:43.800 --> 00:02:44.640]  多謝主
[00:02:44.640 --> 00:02:45.440]  以上祈禱交上
[00:02:45.440 --> 00:02:47.160]  奉耶穌基督明知而求
[00:02:47.160 --> 00:02:48.040]  阿們
[00:02:48.040 --> 00:02:50.200]  我們先讀一段經文
[00:02:50.200 --> 00:02:52.200]  57-62
[00:02:52.200 --> 00:02:54.200]  馬太福音26章
[00:02:54.200 --> 00:02:56.200]  我們先讀57-58
[00:02:56.200 --> 00:02:59.400]  那些逮捕了耶穌的人
[00:02:59.400 --> 00:03:02.120]  把他押去見大祭司該押法
[00:03:02.120 --> 00:03:06.000]  那時經學家和長老已經聚集在那裡了
[00:03:06.000 --> 00:03:08.280]  彼得遠遠地跟著耶穌
[00:03:08.280 --> 00:03:09.960]  直到大祭司的官邸
[00:03:09.960 --> 00:03:11.480]  他進到裡面
[00:03:11.480 --> 00:03:13.160]  和差役坐在一起
[00:03:13.160 --> 00:03:15.520]  要看事情怎樣了結
[00:03:15.520 --> 00:03:16.520]  先看到這裡
[00:03:16.520 --> 00:03:19.040]  其實這裡說到耶穌已經被逮捕了
[00:03:19.040 --> 00:03:22.800]  他即將被押上十字架
[00:03:22.800 --> 00:03:25.000]  這是必經階段
[00:03:25.000 --> 00:03:28.160]  耶穌第一個被押去的地方
[00:03:28.160 --> 00:03:29.160]  根據馬太福音
[00:03:29.160 --> 00:03:31.480]  就是大祭司該押法的家
[00:03:31.480 --> 00:03:34.040]  他的家是相當大的
[00:03:34.040 --> 00:03:35.320]  怎樣大呢
[00:03:35.320 --> 00:03:37.120]  包括他工作的地方
[00:03:37.120 --> 00:03:39.400]  還可以用來作為審訊
[00:03:39.400 --> 00:03:41.520]  在猶太人的社會裡
[00:03:41.520 --> 00:03:42.800]  大祭司該押法
[00:03:42.800 --> 00:03:46.240]  其實是擁有最高尚和絕對的權力
[00:03:46.240 --> 00:03:48.840]  他可以說是很有錢
[00:03:48.840 --> 00:03:49.840]  很有權力
[00:03:49.840 --> 00:03:52.040]  他也代表著一班祭司
[00:03:52.040 --> 00:03:52.920]  祭司長
[00:03:52.920 --> 00:03:54.080]  這班經學家
[00:03:54.080 --> 00:03:55.880]  我們和合本就叫做文士
[00:03:55.880 --> 00:03:57.040]  做法理猜人
[00:03:57.040 --> 00:03:58.320]  他們的權力
[00:03:58.320 --> 00:04:01.360]  他們會號稱自己為神工作
[00:04:01.360 --> 00:04:03.560]  但今天他在這段經文裡
[00:04:03.560 --> 00:04:04.960]  他就是要為神
[00:04:04.960 --> 00:04:08.280]  去釘神的兒子上十字架去鋪路
[00:04:08.280 --> 00:04:10.400]  第59、60節
[00:04:10.400 --> 00:04:11.920]  我們一起讀一讀
[00:04:11.920 --> 00:04:16.160]  祭司長和公義會在全體都想找假證供
[00:04:16.160 --> 00:04:17.680]  來控告耶穌
[00:04:17.680 --> 00:04:19.080]  好把祂處死
[00:04:19.080 --> 00:04:21.840]  雖然有許多人前來作假證供
[00:04:21.840 --> 00:04:23.800]  卻找不著證據
[00:04:23.800 --> 00:04:25.760]  最後有兩個人前來說
[00:04:25.760 --> 00:04:27.120]  有人說過
[00:04:27.120 --> 00:04:29.320]  我可以拆毀神的聖所
[00:04:29.320 --> 00:04:31.800]  三天之內又把祂建造起來
[00:04:31.800 --> 00:04:34.200]  大祭司站起來對耶穌說
[00:04:34.200 --> 00:04:35.480]  你為什麼不回答
[00:04:35.480 --> 00:04:36.960]  這些人作見證
[00:04:36.960 --> 00:04:39.680]  控告你的是什麼呢
[00:04:39.680 --> 00:04:41.960]  我們說說大祭司該押法
[00:04:41.960 --> 00:04:43.520]  其實他有什麼來頭
[00:04:43.520 --> 00:04:44.920]  他的來頭不簡單
[00:04:45.040 --> 00:04:47.800]  因為大祭司不是那麼容易做到
[00:04:47.800 --> 00:04:49.240]  根據舊約
[00:04:49.240 --> 00:04:50.240]  他一直記載
[00:04:50.240 --> 00:04:53.200]  大祭司是亞倫的後裔
[00:04:53.200 --> 00:04:54.880]  這個大祭司很特別
[00:04:54.880 --> 00:04:57.760]  他的外父是大祭司
[00:04:57.760 --> 00:05:01.680]  他外父第一次傳任
[00:05:01.680 --> 00:05:04.240]  就給他的大兒子做大祭司
[00:05:04.240 --> 00:05:07.320]  再傳下去就傳給他女婿
[00:05:07.320 --> 00:05:09.440]  即是該押法做大祭司
[00:05:09.440 --> 00:05:10.760]  該押法做完
[00:05:10.760 --> 00:05:12.720]  而且他做的時間相當長
[00:05:12.720 --> 00:05:16.160]  就給外父的第二個兒子做大祭司
[00:05:16.160 --> 00:05:18.280]  外父的第三個兒子
[00:05:18.280 --> 00:05:20.520]  跟著第二個兒子又做大祭司
[00:05:20.520 --> 00:05:23.960]  所以他可以說是一個外姓人
[00:05:23.960 --> 00:05:27.400]  深得上一任大祭司外父的歡心
[00:05:27.400 --> 00:05:30.320]  他可以擔任大祭司之位
[00:05:30.320 --> 00:05:33.000]  在他們的家庭裡輪轉
[00:05:33.000 --> 00:05:36.320]  猜想到大祭司該押法
[00:05:36.320 --> 00:05:39.120]  應該是深得外父的信任
[00:05:39.120 --> 00:05:41.040]  應該是醒醒目目的
[00:05:41.040 --> 00:05:42.400]  因為他女婿也得信任
[00:05:42.400 --> 00:05:43.400]  不是親生兒子
[00:05:43.400 --> 00:05:44.200]  是女婿
[00:05:44.200 --> 00:05:45.400]  深得信任
[00:05:45.400 --> 00:05:48.080]  他上台後一定有一個目標
[00:05:48.080 --> 00:05:50.280]  就是要維護大祭司的權威
[00:05:50.280 --> 00:05:57.760]  也要維護這班祭司和猶太精英領袖的權力
[00:05:57.760 --> 00:06:01.680]  所以耶穌的出現是挑戰他的權力
[00:06:01.680 --> 00:06:04.680]  他這次一定要誣告到耶穌
[00:06:04.680 --> 00:06:06.240]  要弄死到耶穌
[00:06:06.240 --> 00:06:11.560]  才可以符合大祭司得來的權力和職份
[00:06:11.560 --> 00:06:15.760]  關於一些褻瀆神的律法
[00:06:15.760 --> 00:06:18.200]  當時的羅馬政府暫時不會理會
[00:06:18.200 --> 00:06:21.120]  先交給猶太人自己處理
[00:06:21.120 --> 00:06:25.240]  所以猶太人裡大祭司就擁有最高的權力
[00:06:25.240 --> 00:06:27.200]  他的房子已經超大
[00:06:27.200 --> 00:06:28.440]  超有錢
[00:06:28.440 --> 00:06:31.400]  房子還包含了審判的地方
[00:06:31.400 --> 00:06:33.360]  還有些人可以進去聽審
[00:06:33.360 --> 00:06:34.560]  包括彼得
[00:06:34.560 --> 00:06:36.760]  你就知道他的地方超級大
[00:06:36.760 --> 00:06:37.840]  超級豪華
[00:06:37.840 --> 00:06:40.880]  而且他釘耶穌上十字架鋪路
[00:06:40.880 --> 00:06:44.440]  首先要告得入耶穌基督是褻瀆神
[00:06:44.440 --> 00:06:46.440]  所以他表面上是為神工作
[00:06:46.440 --> 00:06:49.800]  實際是為猶太精英的權力去做事
[00:06:49.800 --> 00:06:52.680]  耶穌的出現其實對他們很有威脅
[00:06:52.680 --> 00:06:53.880]  所以他一定要成功
[00:06:53.880 --> 00:06:55.240]  他不成功很大件事
[00:06:55.240 --> 00:06:57.000]  因為外父那麼信任你
[00:06:57.000 --> 00:06:58.880]  給你大祭司的職份
[00:06:58.880 --> 00:07:01.960]  每個人看你就是要做得到這件事
[00:07:01.960 --> 00:07:03.480]  這件事你一定要做得到
[00:07:03.480 --> 00:07:05.800]  但就不是那麼順暢
[00:07:05.800 --> 00:07:08.800]  他已經拿了整個地方的權力
[00:07:08.800 --> 00:07:10.600]  又有人作假見證
[00:07:10.600 --> 00:07:13.800]  但開始他好像找人作假見證
[00:07:13.800 --> 00:07:15.400]  都作得不是很好
[00:07:15.400 --> 00:07:17.200]  總是好像證供差一點
[00:07:17.200 --> 00:07:20.240]  所以他開始的時候就不是順暢
[00:07:20.240 --> 00:07:22.320]  有少少是質疑
[00:07:22.320 --> 00:07:25.440]  世事往往是殘酷的
[00:07:25.440 --> 00:07:27.520]  很多時候我們面對的事
[00:07:27.520 --> 00:07:29.040]  特別是在這個世界上
[00:07:29.040 --> 00:07:31.600]  依然是被罪所捆綁
[00:07:31.600 --> 00:07:34.320]  很多時候都面對很多歪曲真理的事情
[00:07:34.320 --> 00:07:36.080]  去到職場也好
[00:07:36.080 --> 00:07:37.680]  去到世界每一個地方也好
[00:07:37.680 --> 00:07:39.480]  他們未必第一時間
[00:07:39.480 --> 00:07:43.000]  是因為你為神作見證而迫害你
[00:07:43.000 --> 00:07:44.600]  首先是想同化你
[00:07:44.600 --> 00:07:47.960]  同化到你有個冠冕堂皇的理由
[00:07:47.960 --> 00:07:50.560]  去做得罪神的事
[00:07:50.560 --> 00:07:52.200]  好像有很多弟兄姊妹
[00:07:52.200 --> 00:07:53.120]  他做會計
[00:07:53.120 --> 00:07:55.400]  但去到很多工作場口
[00:07:55.400 --> 00:07:59.120]  他需要作一些誇大失實的報告
[00:07:59.120 --> 00:08:02.720]  甚至有些人是講一些股價的估計
[00:08:02.720 --> 00:08:04.880]  但他有些特別的原因
[00:08:04.880 --> 00:08:08.440]  他在股價裏面是做少少手腳
[00:08:08.440 --> 00:08:10.920]  去到一些工作崗位
[00:08:10.920 --> 00:08:12.160]  本來滿腔熱血
[00:08:12.160 --> 00:08:13.360]  希望為神作見證
[00:08:13.360 --> 00:08:15.400]  最後現實告訴你
[00:08:15.400 --> 00:08:17.240]  你不敢做你就沒得做了
[00:08:17.240 --> 00:08:19.960]  很多時候和弟兄姊妹聊天
[00:08:19.960 --> 00:08:23.000]  其實神教我們要作見證
[00:08:23.000 --> 00:08:24.200]  我們不要說謊
[00:08:24.200 --> 00:08:26.440]  我們為主作炎作光
[00:08:26.440 --> 00:08:29.280]  去到崗位是應該為主做事
[00:08:29.280 --> 00:08:31.240]  但有些弟兄姊妹會跟他說
[00:08:31.240 --> 00:08:33.360]  教會那套行不通
[00:08:33.360 --> 00:08:34.920]  如果我跟教會那套
[00:08:34.920 --> 00:08:36.520]  我去到自己崗位裏面
[00:08:36.520 --> 00:08:38.120]  就真是乞迷了
[00:08:38.120 --> 00:08:39.320]  又沒得升了
[00:08:39.320 --> 00:08:40.920]  講到最後
[00:08:40.920 --> 00:08:44.800]  其實自己的飯碗是最重要
[00:08:44.800 --> 00:08:47.400]  所以第一件事我們要知道
[00:08:47.400 --> 00:08:49.600]  這個世界是真的殘酷
[00:08:49.600 --> 00:08:54.040]  但你千萬不可以同流合污
[00:08:54.040 --> 00:08:56.560]  世界雖然殘酷歪曲真理
[00:08:56.560 --> 00:08:58.960]  但你不要同流合污
[00:08:58.960 --> 00:09:01.640]  好像有一次有個弟兄跟我說
[00:09:01.640 --> 00:09:05.080]  同事提醒我們明天開會千萬不要遲
[00:09:05.080 --> 00:09:07.960]  弟兄說會很平常
[00:09:07.960 --> 00:09:09.520]  有些人遲了
[00:09:09.520 --> 00:09:11.960]  他說明天的會是很重要的
[00:09:11.960 --> 00:09:13.760]  因為是一個卸駁的大會
[00:09:13.760 --> 00:09:17.160]  你一遲就一定會卸駁
[00:09:17.160 --> 00:09:19.040]  所以你去到要準時
[00:09:19.040 --> 00:09:22.200]  大家要最高的防線去卸駁
[00:09:22.200 --> 00:09:23.960]  去到會了
[00:09:23.960 --> 00:09:26.960]  但他去到一個點
[00:09:26.960 --> 00:09:29.160]  他覺得自己是有些責任
[00:09:29.160 --> 00:09:30.760]  但他那時候很掙扎
[00:09:30.760 --> 00:09:33.720]  究竟我要將這個鑊卸到旁邊
[00:09:33.720 --> 00:09:36.720]  還是自己承認自己有錯
[00:09:36.720 --> 00:09:37.800]  很凶險
[00:09:37.800 --> 00:09:38.880]  不是教會這些
[00:09:38.880 --> 00:09:40.640]  教會大家爭著認罪是我錯
[00:09:40.640 --> 00:09:43.440]  到這時候未必是
[00:09:43.440 --> 00:09:44.640]  一旦認了
[00:09:44.640 --> 00:09:46.560]  輕則沒得升職
[00:09:46.560 --> 00:09:48.120]  重則沒得工作
[00:09:48.120 --> 00:09:50.040]  一會被人叫壞名字
[00:09:50.040 --> 00:09:51.760]  你一個行頭都沒得立足
[00:09:51.760 --> 00:09:54.000]  可能會想很多這些
[00:09:54.000 --> 00:09:55.600]  但他那時候只想一件事
[00:09:55.600 --> 00:09:59.200]  如果一步裡面走錯了
[00:09:59.200 --> 00:10:02.360]  以後再說自己是基督徒
[00:10:02.360 --> 00:10:03.880]  都配不起
[00:10:03.880 --> 00:10:06.680]  因為耶穌基督為了我們的罪
[00:10:06.680 --> 00:10:07.920]  釘死十字架上
[00:10:07.920 --> 00:10:09.560]  這麼辛苦
[00:10:09.560 --> 00:10:11.320]  為什麼我還要去罪裡面
[00:10:11.320 --> 00:10:13.480]  結果他很老實地承認
[00:10:13.480 --> 00:10:15.760]  那些地方是自己有錯
[00:10:15.760 --> 00:10:19.120]  當然其他人老實不客氣
[00:10:19.120 --> 00:10:20.400]  全部寫在那裡
[00:10:20.400 --> 00:10:21.760]  當然他擋到一點
[00:10:21.760 --> 00:10:22.840]  擋不到一點
[00:10:22.840 --> 00:10:26.280]  但他的結局當然未至於會被解僱
[00:10:26.280 --> 00:10:27.920]  但他的下場都慘慘地
[00:10:27.920 --> 00:10:30.600]  但他心裡面是有平安的
[00:10:30.600 --> 00:10:33.720]  因為他覺得那次是為了主作見證
[00:10:33.720 --> 00:10:38.000]  很多時候我們說很多為主作見證的事
[00:10:38.000 --> 00:10:40.160]  但最邁心最殘酷
[00:10:40.160 --> 00:10:42.200]  就是你願不願意為主犧牲
[00:10:42.200 --> 00:10:44.120]  每個人說的時候都是冠冕堂皇
[00:10:44.120 --> 00:10:46.560]  甚至乎那天發他都冠冕堂皇
[00:10:46.560 --> 00:10:47.560]  他釘耶穌
[00:10:47.560 --> 00:10:49.400]  就是因為耶穌褻瀆神
[00:10:49.400 --> 00:10:53.480]  他就要用神的理由去釘死神的兒子
[00:10:53.480 --> 00:10:56.720]  但有句說話我覺得以前的老人家都說得對
[00:10:56.720 --> 00:10:58.280]  小事就偷針
[00:10:58.280 --> 00:11:00.280]  大事就偷金
[00:11:00.280 --> 00:11:02.880]  你小小地方不忠心
[00:11:02.880 --> 00:11:04.000]  聖經都有說
[00:11:04.000 --> 00:11:07.200]  在大的地方更加不會忠心
[00:11:07.200 --> 00:11:09.880]  你小小地方就已經自欺欺人
[00:11:09.880 --> 00:11:11.200]  說只為神工作
[00:11:11.200 --> 00:11:13.000]  但去到利益關口
[00:11:13.000 --> 00:11:15.280]  其實你都是依附權力的時候
[00:11:15.280 --> 00:11:17.640]  你是在說謊
[00:11:17.640 --> 00:11:21.000]  所以那次見青少年工作的時候
[00:11:21.000 --> 00:11:23.560]  其實我也有想過一個渠道
[00:11:23.560 --> 00:11:24.920]  他問我會不會踢球
[00:11:24.920 --> 00:11:26.120]  我死人都說
[00:11:26.120 --> 00:11:28.120]  我踢球當然很厲害
[00:11:28.120 --> 00:11:30.120]  他請我才知道我踢球厲害
[00:11:30.120 --> 00:11:31.720]  沒請我怎麼知道我踢球厲害
[00:11:31.720 --> 00:11:33.040]  只是說說而已
[00:11:33.040 --> 00:11:34.840]  人生當然會踢過球
[00:11:34.840 --> 00:11:36.440]  總會踢過
[00:11:36.440 --> 00:11:39.560]  我們用語言的藝術去包裝一下
[00:11:39.560 --> 00:11:41.560]  見工的機會就增加了
[00:11:41.560 --> 00:11:43.040]  但那時候想了想
[00:11:43.040 --> 00:11:43.760]  算了
[00:11:43.760 --> 00:11:47.040]  其實這些都是神整定的
[00:11:47.040 --> 00:11:50.560]  無謂為神的工作去說謊
[00:11:50.560 --> 00:11:51.040]  你明白嗎
[00:11:51.040 --> 00:11:51.840]  很奇怪
[00:11:51.840 --> 00:11:54.720]  為了神的工作而說謊得罪神
[00:11:54.720 --> 00:11:56.000]  所以還是不要了
[00:11:56.000 --> 00:11:57.840]  那次真的沒有請
[00:11:57.840 --> 00:11:59.120]  所以非常感恩
[00:11:59.120 --> 00:12:01.400]  所以之後可以去更好的地方
[00:12:01.400 --> 00:12:06.200]  神是很有要求的
[00:12:06.200 --> 00:12:07.400]  很特別的
[00:12:07.400 --> 00:12:09.400]  以色列人在舊約裡面
[00:12:09.400 --> 00:12:11.640]  他是神揀選的群體
[00:12:11.640 --> 00:12:14.840]  但神對他們的要求是極嚴格
[00:12:14.840 --> 00:12:17.000]  而以色列人得罪神的時候
[00:12:17.000 --> 00:12:20.560]  他們的下場比外邦人有時更慘
[00:12:20.560 --> 00:12:24.520]  所以大家如果選擇信耶穌的話
[00:12:24.520 --> 00:12:26.320]  你面對世事殘酷
[00:12:26.320 --> 00:12:27.760]  歪曲真理的世代
[00:12:27.760 --> 00:12:30.200]  你更加不能妥協
[00:12:30.200 --> 00:12:32.400]  因為你一旦犯罪的時候
[00:12:32.400 --> 00:12:36.360]  神也不會對你有不公平的處理
[00:12:36.360 --> 00:12:37.640]  一定會審判的
[00:12:37.640 --> 00:12:40.640]  我們每個人都是代表著耶穌
[00:12:40.640 --> 00:12:43.720]  如果你一開始的時候就偷針
[00:12:43.720 --> 00:12:45.960]  你繼續下去就偷金
[00:12:45.960 --> 00:12:48.080]  再下去你和大祭司一樣
[00:12:48.080 --> 00:12:53.200]  還用很多神的話去包裝你是得罪神的人
[00:12:53.200 --> 00:12:54.920]  所以千萬不要這樣做
[00:12:54.920 --> 00:13:00.240]  接著我們看大祭司和耶穌的互動
[00:13:00.240 --> 00:13:03.280]  剛才大祭司真的有點棘手
[00:13:03.280 --> 00:13:05.480]  作假見證也不流暢
[00:13:05.480 --> 00:13:06.640]  整個場都是他
[00:13:06.640 --> 00:13:08.560]  他找人作假見證也做不到
[00:13:08.560 --> 00:13:09.640]  做得不好
[00:13:09.640 --> 00:13:11.000]  外父一定問責他
[00:13:11.000 --> 00:13:15.360]  接著是馬太福音26:63-68
[00:13:15.360 --> 00:13:17.200]  耶穌卻不作聲
[00:13:17.200 --> 00:13:18.520]  大祭司又對他說
[00:13:18.520 --> 00:13:21.640]  我指著永生的神要你起誓
[00:13:21.640 --> 00:13:24.760]  告訴我們你是不是基督神的兒子
[00:13:24.760 --> 00:13:27.080]  因為上一回就說到有些人透露
[00:13:27.080 --> 00:13:30.000]  就是耶穌說過他會拆毀聖殿
[00:13:30.000 --> 00:13:34.040]  他又想起他曾經說過自己是基督神的兒子
[00:13:34.040 --> 00:13:36.800]  這一點一定要抽清到耶穌
[00:13:36.800 --> 00:13:38.160]  否則真的交代不了
[00:13:38.160 --> 00:13:39.560]  六十世之
[00:13:39.560 --> 00:13:40.960]  耶穌回答說
[00:13:40.960 --> 00:13:42.720]  你已經說了
[00:13:42.720 --> 00:13:45.920]  也可以譯作這是你說的
[00:13:45.920 --> 00:13:47.440]  但我告訴你們
[00:13:47.440 --> 00:13:50.280]  從今以後你們要看見人子
[00:13:50.280 --> 00:13:52.120]  坐在權能者的右邊
[00:13:52.120 --> 00:13:54.560]  駕著天上的雲降臨
[00:13:54.560 --> 00:13:56.440]  這句說話相當有意思
[00:13:56.440 --> 00:13:59.960]  因為他沒有否認身份
[00:13:59.960 --> 00:14:03.000]  他承認了是基督神的兒子
[00:14:03.000 --> 00:14:05.560]  甚至從今以後你會看見人子
[00:14:05.560 --> 00:14:06.440]  即是說他自己
[00:14:06.440 --> 00:14:08.760]  會坐在權能者的右邊
[00:14:08.760 --> 00:14:11.280]  與神一起從天上降臨
[00:14:11.280 --> 00:14:16.560]  這句說話很明顯被大祭司的說法捉到
[00:14:16.560 --> 00:14:18.400]  他真是一代的氣王
[00:14:18.400 --> 00:14:19.200]  六十五節
[00:14:19.200 --> 00:14:21.040]  大祭司撕開衣服
[00:14:21.040 --> 00:14:23.600]  說他說了褻瀆的話
[00:14:23.600 --> 00:14:25.440]  我們還要什麼證人
[00:14:25.440 --> 00:14:26.640]  證人也省了
[00:14:26.640 --> 00:14:27.840]  因為不用證人
[00:14:27.840 --> 00:14:29.440]  說了抽清了就抹黑他
[00:14:29.440 --> 00:14:31.880]  你們現在聽見了這褻瀆的話
[00:14:31.880 --> 00:14:33.880]  認為怎樣怎樣呢
[00:14:33.880 --> 00:14:36.000]  他回答他是該死的
[00:14:36.000 --> 00:14:36.920]  馬上很開心
[00:14:36.920 --> 00:14:38.960]  做完戲撕了衣服
[00:14:38.960 --> 00:14:41.960]  然後就定耶穌的死罪
[00:14:41.960 --> 00:14:44.000]  其他人馬上附和
[00:14:44.000 --> 00:14:45.000]  六十七六十八節
[00:14:45.000 --> 00:14:47.520]  於是他們徒退沒在他的臉上
[00:14:47.520 --> 00:14:48.840]  讓拳頭打他
[00:14:48.840 --> 00:14:50.840]  也有人用掌摑他
[00:14:50.840 --> 00:14:53.720]  說基督看我們說語言吧
[00:14:53.720 --> 00:14:55.720]  是誰打你呢
[00:14:55.720 --> 00:15:00.000]  耶穌的回應是堅定的
[00:15:00.000 --> 00:15:03.440]  所以在耶穌面對世事殘酷的世界
[00:15:03.440 --> 00:15:05.440]  其實他是溫柔堅定
[00:15:05.440 --> 00:15:08.240]  也用他的信心去回應
[00:15:08.240 --> 00:15:10.640]  耶穌的榜樣很特別
[00:15:10.640 --> 00:15:12.160]  因為比起正常人
[00:15:12.160 --> 00:15:14.240]  你未必會回應該亞發這句說話
[00:15:14.240 --> 00:15:16.960]  因為擺明我們叫他善
[00:15:16.960 --> 00:15:19.760]  如果一旦回應一定釘死上十字架
[00:15:19.760 --> 00:15:23.360]  但耶穌是自認基督人子
[00:15:23.360 --> 00:15:26.960]  還說將會降臨和神一起離開這個世界
[00:15:26.960 --> 00:15:28.160]  為什麼這樣說呢
[00:15:28.160 --> 00:15:33.080]  因為耶穌基督預計自己會死上十字架
[00:15:33.080 --> 00:15:35.080]  這是神的計劃
[00:15:35.080 --> 00:15:36.440]  他是有信心
[00:15:36.440 --> 00:15:38.440]  雖然今天面對世事殘酷
[00:15:38.440 --> 00:15:42.160]  但神安排的軌跡和計劃是不會變的
[00:15:42.160 --> 00:15:44.960]  神最終的權力也不會變
[00:15:44.960 --> 00:15:46.960]  因為他會和神一起降臨
[00:15:46.960 --> 00:15:52.240]  當中當然該亞發會受到嚴厲的審判和懲罰
[00:15:52.240 --> 00:15:55.040]  但面對做戲的人
[00:15:55.040 --> 00:15:57.520]  還要擺出為神激動的該亞發
[00:15:57.520 --> 00:15:59.520]  其實每個人都想嘔
[00:15:59.520 --> 00:16:00.800]  如果我見到他
[00:16:00.800 --> 00:16:02.080]  或者彼得見到他
[00:16:02.080 --> 00:16:04.720]  都希望上擂台和他決戰
[00:16:04.720 --> 00:16:06.960]  但其實沒有這回事
[00:16:06.960 --> 00:16:08.960]  因為人家在地上已經掌握了權力
[00:16:08.960 --> 00:16:11.760]  但耶穌依然很溫柔
[00:16:11.760 --> 00:16:14.640]  堅定將真理說出來
[00:16:14.640 --> 00:16:16.640]  最後他被吐口水
