
[00:00:00.000 --> 00:00:02.000]  各位頂屎妹早安
[00:02:04.000 --> 00:02:06.000]  以西傑先知
[00:02:06.000 --> 00:02:08.000]  去指斥當時以色列民
[00:02:08.000 --> 00:02:10.000]  拜偶像的問題
[00:02:10.000 --> 00:02:12.000]  所以今天我們一起去讀
[00:02:12.000 --> 00:02:14.000]  以西傑書第一章
[00:02:14.000 --> 00:02:16.000]  一到十一節
[00:02:16.000 --> 00:02:18.000]  我們一起讀吧
[00:02:18.000 --> 00:02:20.000]  有幾個以色列的長老
[00:02:20.000 --> 00:02:22.000]  到我這裡來
[00:02:22.000 --> 00:02:24.000]  坐在我面前
[00:02:24.000 --> 00:02:26.000]  耶和華的話
[00:02:26.000 --> 00:02:28.000]  臨到我說
[00:02:28.000 --> 00:02:30.000]  人子啊,這些人
[00:02:30.000 --> 00:02:32.000]  在心中竊竊偶像
[00:02:32.000 --> 00:02:34.000]  把陷自己
[00:02:34.000 --> 00:02:36.000]  於罪的絆腳石
[00:02:36.000 --> 00:02:38.000]  放在面前
[00:02:38.000 --> 00:02:40.000]  我真的能讓他們
[00:02:40.000 --> 00:02:42.000]  求問嗎?
[00:02:42.000 --> 00:02:44.000]  所以你要告訴他們
[00:02:44.000 --> 00:02:46.000]  對他們說
[00:02:46.000 --> 00:02:48.000]  主耶和華如此說
[00:02:48.000 --> 00:02:50.000]  以色列家的人
[00:02:50.000 --> 00:02:52.000]  犯在心中竊竊偶像
[00:02:52.000 --> 00:02:54.000]  把陷自己
[00:02:54.000 --> 00:02:56.000]  於罪的絆腳石
[00:02:56.000 --> 00:02:58.000]  放在面前
[00:02:58.000 --> 00:03:00.000]  卻來到先知那裡的
[00:03:00.000 --> 00:03:02.000]  我耶和華
[00:03:02.000 --> 00:03:04.000]  在他所求的事上
[00:03:04.000 --> 00:03:06.000]  必因他拜許多偶像
[00:03:06.000 --> 00:03:08.000]  施行報應
[00:03:08.000 --> 00:03:10.000]  為要奪回
[00:03:10.000 --> 00:03:12.000]  以色列家的心
[00:03:12.000 --> 00:03:14.000]  他們全都拜偶像
[00:03:14.000 --> 00:03:16.000]  與我疏遠了
[00:03:16.000 --> 00:03:18.000]  所以
[00:03:18.000 --> 00:03:20.000]  對以色列家說
[00:03:20.000 --> 00:03:22.000]  主耶和華如此說
[00:03:22.000 --> 00:03:24.000]  回轉吧
[00:03:24.000 --> 00:03:26.000]  回轉離開你們的偶像
[00:03:26.000 --> 00:03:28.000]  轉念離開一切可憎的事
[00:03:28.000 --> 00:03:30.000]  因為以色列家的人
[00:03:30.000 --> 00:03:32.000]  或在以色列之中
[00:03:32.000 --> 00:03:34.000]  寄居的外人
[00:03:34.000 --> 00:03:36.000]  凡與我隔絕
[00:03:36.000 --> 00:03:38.000]  在我心中竊竊偶像
[00:03:38.000 --> 00:03:40.000]  把陷自己
[00:03:40.000 --> 00:03:42.000]  於罪的絆腳石
[00:03:42.000 --> 00:03:44.000]  放在面前
[00:03:44.000 --> 00:03:46.000]  卻來到先知那裡
[00:03:46.000 --> 00:03:48.000]  為為自己的事求問我
[00:03:48.000 --> 00:03:50.000]  耶和華
[00:03:50.000 --> 00:03:52.000]  必親自報應他
[00:03:52.000 --> 00:03:54.000]  我要向那人辯念
[00:03:54.000 --> 00:03:56.000]  使他成為警戒和笑柄
[00:03:56.000 --> 00:03:58.000]  並且我要把他
[00:03:58.000 --> 00:04:00.000]  從民中剪除
[00:04:00.000 --> 00:04:02.000]  你們就知道
[00:04:02.000 --> 00:04:04.000]  我是耶和華
[00:04:04.000 --> 00:04:06.000]  先知若被騙
[00:04:06.000 --> 00:04:08.000]  說了一句預言
[00:04:08.000 --> 00:04:10.000]  是我的
[00:04:10.000 --> 00:04:12.000]  我會將他
[00:04:12.000 --> 00:04:14.000]  一句預言
[00:04:14.000 --> 00:04:16.000]  是我耶和華
[00:04:16.000 --> 00:04:18.000]  騙了那先知
[00:04:18.000 --> 00:04:20.000]  我要伸手攻擊他
[00:04:20.000 --> 00:04:22.000]  把他從我民中
[00:04:22.000 --> 00:04:24.000]  除掉
[00:04:24.000 --> 00:04:26.000]  他們必擔當自己的罪孽
[00:04:26.000 --> 00:04:28.000]  先知的罪孽
[00:04:28.000 --> 00:04:30.000]  和求問的人的罪孽
[00:04:30.000 --> 00:04:32.000]  都一樣
[00:04:32.000 --> 00:04:34.000]  使以色列家
[00:04:34.000 --> 00:04:36.000]  不再走迷離開我
[00:04:36.000 --> 00:04:38.000]  也不因各樣的罪過
[00:04:38.000 --> 00:04:40.000]  玷污自己
[00:04:40.000 --> 00:04:42.000]  卻要把子民
[00:04:42.000 --> 00:04:44.000]  我也作他們的神
[00:04:44.000 --> 00:04:46.000]  這是主耶和華說的
[00:04:46.000 --> 00:04:48.000]  在第十四章裡面
[00:04:48.000 --> 00:04:50.000]  主要是分開兩個部分
[00:04:50.000 --> 00:04:52.000]  第一個部分
[00:04:52.000 --> 00:04:54.000]  就是由第一節
[00:04:54.000 --> 00:04:56.000]  去到十一節
[00:04:56.000 --> 00:04:58.000]  是責備以色列
[00:04:58.000 --> 00:05:00.000]  他們敬拜偶像
[00:05:00.000 --> 00:05:02.000]  而第二段
[00:05:02.000 --> 00:05:04.000]  就是在十二到二十三節
[00:05:04.000 --> 00:05:06.000]  裡面
[00:05:06.000 --> 00:05:08.000]  是宣告神的審判
[00:05:08.000 --> 00:05:10.000]  沒有人能夠
[00:05:10.000 --> 00:05:12.000]  為他們代求情
[00:05:12.000 --> 00:05:14.000]  今天我們先去看第一點
[00:05:14.000 --> 00:05:16.000]  我們看到第一點
[00:05:16.000 --> 00:05:18.000]  有關當時
[00:05:18.000 --> 00:05:20.000]  以色列人的問題
[00:05:20.000 --> 00:05:22.000]  究竟是什麼呢?
[00:05:22.000 --> 00:05:24.000]  就是把假神接到心裡
[00:05:24.000 --> 00:05:26.000]  在上個星期
[00:05:26.000 --> 00:05:28.000]  知不知道
[00:05:28.000 --> 00:05:30.000]  到教會
[00:05:30.000 --> 00:05:32.000]  有九十多位弟兄姊妹
[00:05:32.000 --> 00:05:34.000]  接受洗禮
[00:05:34.000 --> 00:05:36.000]  可能在座當中都有參與
[00:05:36.000 --> 00:05:38.000]  而每一位
[00:05:38.000 --> 00:05:40.000]  信主的弟兄姊妹
[00:05:40.000 --> 00:05:42.000]  他們都有他們的生命故事
[00:05:42.000 --> 00:05:44.000]  自從他們認識了主之後
[00:05:44.000 --> 00:05:46.000]  我們都應該
[00:05:46.000 --> 00:05:48.000]  要離開黑暗
[00:05:48.000 --> 00:05:50.000]  我們要進入
[00:05:50.000 --> 00:05:52.000]  光明的生活裡
[00:05:52.000 --> 00:05:54.000]  神也很喜悅我們人
[00:05:54.000 --> 00:05:56.000]  要離開罪惡
[00:05:56.000 --> 00:05:58.000]  回到祂的裡面
[00:05:58.000 --> 00:06:00.000]  今天雖然我們
[00:06:00.000 --> 00:06:02.000]  都信了主
[00:06:02.000 --> 00:06:04.000]  可能甚至已經信了一段很長的時間
[00:06:04.000 --> 00:06:06.000]  但是有時候
[00:06:06.000 --> 00:06:08.000]  我們仍然會做一些
[00:06:08.000 --> 00:06:10.000]  神不喜悅的事
[00:06:10.000 --> 00:06:12.000]  但是今天
[00:06:12.000 --> 00:06:14.000]  我們有沒有知道
[00:06:14.000 --> 00:06:16.000]  我們有沒有勇敢去找出
[00:06:16.000 --> 00:06:18.000]  我們自己的問題在哪裡呢?
[00:06:18.000 --> 00:06:20.000]  以致我們都能夠
[00:06:20.000 --> 00:06:24.000]  過一個討神喜悅的生命呢?
[00:06:24.000 --> 00:06:26.000]  我們來看看當時
[00:06:26.000 --> 00:06:28.000]  以色列民的那群人
[00:06:28.000 --> 00:06:30.000]  他們的問題又是什麼呢?
[00:06:30.000 --> 00:06:32.000]  在經文的一開始
[00:06:32.000 --> 00:06:34.000]  就說到
[00:06:34.000 --> 00:06:36.000]  當時有幾位以色列的長老
[00:06:36.000 --> 00:06:38.000]  來找以西傑
[00:06:38.000 --> 00:06:40.000]  才知道
[00:06:40.000 --> 00:06:42.000]  這裡的場景並不是
[00:06:42.000 --> 00:06:44.000]  第八章所說的耶路撒冷
[00:06:44.000 --> 00:06:46.000]  而是指到
[00:06:46.000 --> 00:06:48.000]  他們那群人已經是
[00:06:48.000 --> 00:06:50.000]  秘魯去到巴比倫
[00:06:50.000 --> 00:06:52.000]  而在巴比倫地
[00:06:52.000 --> 00:06:54.000]  這幾位長老來見
[00:06:54.000 --> 00:06:56.000]  以西傑
[00:06:56.000 --> 00:06:58.000]  他們為什麼要來找
[00:06:58.000 --> 00:07:00.000]  以西傑才知道呢?
[00:07:00.000 --> 00:07:02.000]  在經文裡
[00:07:02.000 --> 00:07:04.000]  沒有很清楚地說到
[00:07:04.000 --> 00:07:06.000]  但最有可能就是說
[00:07:06.000 --> 00:07:08.000]  他們很想知道
[00:07:08.000 --> 00:07:10.000]  自己和當時有關
[00:07:10.000 --> 00:07:12.000]  耶路撒冷的命運
[00:07:12.000 --> 00:07:14.000]  究竟是怎麼樣
[00:07:14.000 --> 00:07:16.000]  他們什麼時候可以
[00:07:16.000 --> 00:07:18.000]  重歸自己的國土裡呢?
[00:07:18.000 --> 00:07:20.000]  對於長老的
[00:07:20.000 --> 00:07:22.000]  求問的時候
[00:07:22.000 --> 00:07:24.000]  神的回應
[00:07:24.000 --> 00:07:26.000]  告訴以西傑知道
[00:07:26.000 --> 00:07:28.000]  祂說祂會拒絕
[00:07:28.000 --> 00:07:30.000]  他們的求問
[00:07:30.000 --> 00:07:32.000]  被神拒絕
[00:07:32.000 --> 00:07:34.000]  我相信不是一件普通的事
[00:07:34.000 --> 00:07:36.000]  但為什麼神要去拒絕
[00:07:36.000 --> 00:07:38.000]  他們的求問呢?
[00:07:38.000 --> 00:07:40.000]  神告訴以西傑
[00:07:40.000 --> 00:07:42.000]  祂知道這群長老
[00:07:42.000 --> 00:07:44.000]  發生了什麼問題
[00:07:44.000 --> 00:07:46.000]  在經文第三節裡
[00:07:46.000 --> 00:07:48.000]  說到原來他們
[00:07:48.000 --> 00:07:50.000]  在自己的心中
[00:07:50.000 --> 00:07:52.000]  裡面設立了一些偶像
[00:07:52.000 --> 00:07:54.000]  其實在第八章裡
[00:07:54.000 --> 00:07:56.000]  曾經說過
[00:07:56.000 --> 00:07:58.000]  神在意象裡
[00:07:58.000 --> 00:08:00.000]  曾經帶以西傑
[00:08:00.000 --> 00:08:02.000]  去到耶路撒冷這個地方
[00:08:02.000 --> 00:08:04.000]  讓他看到
[00:08:04.000 --> 00:08:06.000]  當時耶路撒冷
[00:08:06.000 --> 00:08:08.000]  所發生的事情
[00:08:08.000 --> 00:08:10.000]  就是以色列家裡
[00:08:10.000 --> 00:08:12.000]  做了很多可憎的事
[00:08:12.000 --> 00:08:14.000]  其中有一件事
[00:08:14.000 --> 00:08:16.000]  是什麼呢?
[00:08:16.000 --> 00:08:18.000]  在第八章裡你會看到
[00:08:18.000 --> 00:08:20.000]  他提到有七十位長老
[00:08:20.000 --> 00:08:22.000]  暗中在自己的房間裡
[00:08:22.000 --> 00:08:24.000]  去敬拜一些偶像
[00:08:24.000 --> 00:08:26.000]  這些偶像
[00:08:26.000 --> 00:08:28.000]  是外在的
[00:08:28.000 --> 00:08:30.000]  可以看得見的
[00:08:30.000 --> 00:08:32.000]  但在十四章
[00:08:32.000 --> 00:08:34.000]  我們今天看的這段經文裡
[00:08:34.000 --> 00:08:36.000]  所說的心中設立偶像
[00:08:36.000 --> 00:08:38.000]  是說一些內在的事情
[00:08:38.000 --> 00:08:40.000]  是別人
[00:08:40.000 --> 00:08:42.000]  看不到的
[00:08:42.000 --> 00:08:44.000]  他們就將偶像
[00:08:44.000 --> 00:08:46.000]  接到自己的心裡
[00:08:46.000 --> 00:08:48.000]  說的是什麼呢?
[00:08:48.000 --> 00:08:50.000]  就是說將崇拜的對象
[00:08:50.000 --> 00:08:52.000]  放在自己的心裡
[00:08:52.000 --> 00:08:54.000]  一個很重要的位置
[00:08:54.000 --> 00:08:56.000]  取代了神原本的位置
[00:08:56.000 --> 00:08:58.000]  取代了神原本的位置
[00:08:58.000 --> 00:09:00.000]  取代了神原本的位置
[00:09:00.000 --> 00:09:02.000]  這裡讓我們知道
[00:09:02.000 --> 00:09:04.000]  敬拜偶像
[00:09:04.000 --> 00:09:06.000]  其實不一定指的是
[00:09:06.000 --> 00:09:08.000]  一些民間中
[00:09:08.000 --> 00:09:10.000]  宗教裡的神
[00:09:10.000 --> 00:09:12.000]  相反就是說
[00:09:12.000 --> 00:09:14.000]  凡是佔據著我們的心
[00:09:14.000 --> 00:09:16.000]  凡是佔據著我們的心
[00:09:16.000 --> 00:09:18.000]  並且取代了創造主位置的
[00:09:18.000 --> 00:09:20.000]  並且取代了創造主位置的
[00:09:20.000 --> 00:09:22.000]  一些人
[00:09:22.000 --> 00:09:24.000]  或者一些事物
[00:09:24.000 --> 00:09:26.000]  都可以是一些偶像
[00:09:26.000 --> 00:09:28.000]  都可以是一些偶像
[00:09:28.000 --> 00:09:30.000]  就好像什麼呢?
[00:09:30.000 --> 00:09:32.000]  就好像金錢、權力、工作、學業、子女
[00:09:32.000 --> 00:09:34.000]  就好像金錢、權力、工作、學業、子女
[00:09:34.000 --> 00:09:36.000]  就好像金錢、權力、工作、學業、子女
[00:09:36.000 --> 00:09:38.000]  或者是一些以物質的形式
[00:09:38.000 --> 00:09:40.000]  或者是一些以形式
[00:09:40.000 --> 00:09:42.000]  或者是一些以形式
[00:09:42.000 --> 00:09:44.000]  就是以色形態的方式
[00:09:44.000 --> 00:09:46.000]  去誘惑人去膜拜的
[00:09:46.000 --> 00:09:48.000]  其實這些都可以叫偶像
[00:09:48.000 --> 00:09:50.000]  其實這些都可以叫偶像
[00:09:50.000 --> 00:09:52.000]  我曾經見過一些基督徒
[00:09:52.000 --> 00:09:54.000]  他們不停地進修
[00:09:54.000 --> 00:09:56.000]  他們不停地進修
[00:09:56.000 --> 00:09:58.000]  不停地加班
[00:09:58.000 --> 00:10:00.000]  不停地加班
[00:10:00.000 --> 00:10:02.000]  不停地想究竟我怎樣可以去投資
[00:10:02.000 --> 00:10:04.000]  不停地想究竟我怎樣可以去投資
[00:10:04.000 --> 00:10:06.000]  我怎樣可以去理財
[00:10:06.000 --> 00:10:08.000]  他們好像無形地將一些偶像
[00:10:08.000 --> 00:10:10.000]  他們好像無形地將一些偶像
[00:10:10.000 --> 00:10:12.000]  好像已經接到自己的心裡
[00:10:12.000 --> 00:10:14.000]  好像已經接到自己的心裡
[00:10:14.000 --> 00:10:16.000]  每一天整個的心思、意念
[00:10:16.000 --> 00:10:18.000]  都被這些東西佔據了自己的心
[00:10:18.000 --> 00:10:20.000]  都被這些東西佔據了自己的心
[00:10:20.000 --> 00:10:22.000]  使得自己沒有空間給自己
[00:10:22.000 --> 00:10:24.000]  使得自己沒有空間給自己
[00:10:24.000 --> 00:10:26.000]  甚至也沒有空間給神
[00:10:26.000 --> 00:10:28.000]  甚至也沒有空間給神
[00:10:28.000 --> 00:10:30.000]  很多時候他們的代祖的需要
[00:10:30.000 --> 00:10:32.000]  很多時候他們的代祖的需要
[00:10:32.000 --> 00:10:34.000]  可能只是圍繞著他們生活裡的東西
[00:10:34.000 --> 00:10:36.000]  可能只是圍繞著他們生活裡的東西
[00:10:36.000 --> 00:10:38.000]  但很少會提到
[00:10:38.000 --> 00:10:40.000]  自己究竟和神的關係
[00:10:40.000 --> 00:10:42.000]  自己究竟和神的關係
[00:10:42.000 --> 00:10:44.000]  究竟是怎樣
[00:10:44.000 --> 00:10:46.000]  究竟是怎樣
[00:10:46.000 --> 00:10:48.000]  早前
[00:10:48.000 --> 00:10:50.000]  早兩個月
[00:10:50.000 --> 00:10:52.000]  我自己也是放安息月的假期
[00:10:52.000 --> 00:10:54.000]  我自己也是放安息月的假期
[00:10:54.000 --> 00:10:56.000]  有機會可以停下來休息
[00:10:56.000 --> 00:10:58.000]  有機會可以停下來休息
[00:10:58.000 --> 00:11:00.000]  其實起初放假的時候
[00:11:00.000 --> 00:11:02.000]  其實起初放假的時候
[00:11:02.000 --> 00:11:04.000]  突然之間好像有些事情不用做
[00:11:04.000 --> 00:11:06.000]  不用上班或去工作的時候
[00:11:06.000 --> 00:11:08.000]  突然之間好像有些事情不用做
[00:11:08.000 --> 00:11:10.000]  突然之間好像有些事情不用做
[00:11:10.000 --> 00:11:12.000]  突然之間好像有些事情不用做
[00:11:12.000 --> 00:11:14.000]  我發現
[00:11:14.000 --> 00:11:16.000]  原來過去一些很忙碌的侍奉
[00:11:16.000 --> 00:11:18.000]  原來過去一些很忙碌的侍奉
[00:11:18.000 --> 00:11:20.000]  其實這些東西都可以成為我自己心裡的偶像
[00:11:20.000 --> 00:11:22.000]  其實這些東西都可以成為我自己心裡的偶像
[00:11:22.000 --> 00:11:24.000]  其實這些東西都可以成為我自己心裡的偶像
[00:11:24.000 --> 00:11:26.000]  我們回顧一下
[00:11:26.000 --> 00:11:28.000]  以色列家的長老
[00:11:28.000 --> 00:11:30.000]  他們主動將偶像
[00:11:30.000 --> 00:11:32.000]  他們主動將偶像
[00:11:32.000 --> 00:11:34.000]  接到他們心裡的時候
[00:11:34.000 --> 00:11:36.000]  其實代表著什麼呢?
[00:11:36.000 --> 00:11:38.000]  其實就是代表著他們對神的不忠
[00:11:38.000 --> 00:11:40.000]  其實就是代表著他們對神的不忠
[00:11:40.000 --> 00:11:42.000]  他們以為沒有人知道
[00:11:42.000 --> 00:11:44.000]  他們在敬拜一些偶像
[00:11:44.000 --> 00:11:46.000]  他們以為沒有人知道
[00:11:46.000 --> 00:11:48.000]  但是耶和華神卻是很清楚
[00:11:48.000 --> 00:11:50.000]  但是耶和華神卻是很清楚
[00:11:50.000 --> 00:11:52.000]  看得一清二楚
[00:11:52.000 --> 00:11:54.000]  表面上這一群人
[00:11:54.000 --> 00:11:56.000]  在教會裡是當時群體裡的一群領袖
[00:11:56.000 --> 00:11:58.000]  在教會裡是當時群體裡的一群領袖
[00:11:58.000 --> 00:12:00.000]  但是他們的心裡
[00:12:00.000 --> 00:12:02.000]  只是有一些假神
[00:12:02.000 --> 00:12:04.000]  只是有一些假神
[00:12:04.000 --> 00:12:06.000]  他們來到神的面前去求問的時候
[00:12:06.000 --> 00:12:08.000]  他們只不過是很想
[00:12:08.000 --> 00:12:10.000]  幫自己去解決眼前的一些問題
[00:12:10.000 --> 00:12:12.000]  幫自己去解決眼前的一些問題
[00:12:12.000 --> 00:12:14.000]  幫自己去解決眼前的一些問題
[00:12:14.000 --> 00:12:16.000]  其實也是讓我們看到
[00:12:16.000 --> 00:12:18.000]  他們的心裡
[00:12:18.000 --> 00:12:20.000]  其實是活出一種虛假
[00:12:20.000 --> 00:12:22.000]  其實是活出一種虛假
[00:12:22.000 --> 00:12:24.000]  一種裡外不一的虛假
[00:12:24.000 --> 00:12:26.000]  一種裡外不一的虛假
[00:12:26.000 --> 00:12:28.000]  我曾經和一位
[00:12:28.000 --> 00:12:30.000]  我曾經和一位
[00:12:30.000 --> 00:12:32.000]  肢體去聊天
[00:12:32.000 --> 00:12:34.000]  我知道他的親友
[00:12:34.000 --> 00:12:36.000]  以前經常去教會
[00:12:36.000 --> 00:12:38.000]  也是有團契的
[00:12:38.000 --> 00:12:40.000]  但是很奇怪的是
[00:12:40.000 --> 00:12:42.000]  他還沒有去轉會
[00:12:42.000 --> 00:12:44.000]  當時我很好奇去問他
[00:12:44.000 --> 00:12:46.000]  當時我很好奇去問他
[00:12:46.000 --> 00:12:48.000]  原來他告訴我
[00:12:48.000 --> 00:12:50.000]  他的親友原來在家裡放了
[00:12:50.000 --> 00:12:52.000]  一些風水有關的
[00:12:52.000 --> 00:12:54.000]  一些物品在那裡
[00:12:54.000 --> 00:12:56.000]  他很相信
[00:12:56.000 --> 00:12:58.000]  這些東西能夠幫助他自己
[00:12:58.000 --> 00:13:00.000]  在工作裡
[00:13:00.000 --> 00:13:02.000]  可以很順利
[00:13:02.000 --> 00:13:04.000]  可以幫他賺到很多錢
[00:13:04.000 --> 00:13:06.000]  所以他一直都將這些東西
[00:13:06.000 --> 00:13:08.000]  保留在自己的家裡
[00:13:08.000 --> 00:13:12.000]  當時在他的心裡
[00:13:12.000 --> 00:13:14.000]  其實他兩樣都很想要
[00:13:14.000 --> 00:13:16.000]  只要對自己
[00:13:16.000 --> 00:13:18.000]  有益處的時候
[00:13:18.000 --> 00:13:20.000]  其實他也不介意
[00:13:20.000 --> 00:13:22.000]  所以他一直都將那些
[00:13:22.000 --> 00:13:24.000]  風水的物品仍然保留
[00:13:24.000 --> 00:13:26.000]  其實今天
[00:13:26.000 --> 00:13:28.000]  在這個後現代的主義裡
[00:13:28.000 --> 00:13:32.000]  他們都會認為宗教的真理
[00:13:32.000 --> 00:13:34.000]  並非絕對
[00:13:34.000 --> 00:13:36.000]  他們會認為宗教的真理並非絕對
[00:13:36.000 --> 00:13:38.000]  他們會認為宗教的真理並非絕對
[00:13:38.000 --> 00:13:40.000]  他們會認為宗教的真理並非絕對
[00:13:40.000 --> 00:13:42.000]  他們會認為宗教的真理並非絕對
[00:13:42.000 --> 00:13:44.000]  不知道大家有沒有聽過
[00:13:44.000 --> 00:13:46.000]  有一個教叫天道五教
[00:13:46.000 --> 00:13:48.000]  有嗎?
[00:13:48.000 --> 00:13:50.000]  有吧
[00:13:50.000 --> 00:13:52.000]  天道五教是什麼呢?
[00:13:52.000 --> 00:13:54.000]  原來天道五教
[00:13:54.000 --> 00:13:56.000]  是將基督教
[00:13:56.000 --> 00:13:58.000]  佛教、道教
[00:13:58.000 --> 00:14:00.000]  儒教和回教
[00:14:00.000 --> 00:14:02.000]  這五教
[00:14:02.000 --> 00:14:04.000]  是融合為一
[00:14:04.000 --> 00:14:06.000]  但是我們在聖經裡
[00:14:06.000 --> 00:14:08.000]  很清楚知道
[00:14:08.000 --> 00:14:10.000]  除了神之外
[00:14:10.000 --> 00:14:12.000]  在地上
[00:14:12.000 --> 00:14:14.000]  並沒有別神
[00:14:14.000 --> 00:14:16.000]  耶穌曾經也說過
[00:14:16.000 --> 00:14:18.000]  在《馬太福音》
[00:14:18.000 --> 00:14:20.000]  六章二十四節裡
[00:14:20.000 --> 00:14:22.000]  他說一個人
[00:14:22.000 --> 00:14:24.000]  不能夠侍奉兩個主
[00:14:24.000 --> 00:14:26.000]  不是
[00:14:26.000 --> 00:14:28.000]  惡者個、愛那個
[00:14:28.000 --> 00:14:30.000]  就是眾者個、興那個
[00:14:30.000 --> 00:14:32.000]  你們不能夠
[00:14:32.000 --> 00:14:34.000]  又侍奉神
[00:14:34.000 --> 00:14:36.000]  又侍奉馬門
[00:14:36.000 --> 00:14:38.000]  今天雖然我們有回教會
[00:14:38.000 --> 00:14:40.000]  甚至可能
[00:14:40.000 --> 00:14:42.000]  我們在座當中
[00:14:42.000 --> 00:14:44.000]  我們也會有侍奉
[00:14:44.000 --> 00:14:46.000]  但是我們對神的心
[00:14:46.000 --> 00:14:48.000]  又是否那麼專一呢?
[00:14:48.000 --> 00:14:50.000]  還是我們好像那些長老
[00:14:50.000 --> 00:14:52.000]  只是有虛有其表呢?
[00:14:52.000 --> 00:14:54.000]  還是我們好像那些長老
[00:14:54.000 --> 00:14:56.000]  只是有虛有其表呢?
[00:14:56.000 --> 00:14:58.000]  會否是信仰
[00:14:58.000 --> 00:15:00.000]  只不過是一個工具
[00:15:00.000 --> 00:15:02.000]  這個
[00:15:02.000 --> 00:15:04.000]  我們也要非常小心
[00:15:04.000 --> 00:15:06.000]  將假的神
[00:15:06.000 --> 00:15:08.000]  接到自己的心裡
[00:15:08.000 --> 00:15:10.000]  其實會對我們造成
[00:15:10.000 --> 00:15:12.000]  什麼影響呢?
[00:15:12.000 --> 00:15:14.000]  在經文裡
[00:15:14.000 --> 00:15:16.000]  我們會發覺
[00:15:16.000 --> 00:15:18.000]  神重複地指責他們
[00:15:18.000 --> 00:15:20.000]  說他們在心裡
[00:15:20.000 --> 00:15:22.000]  設立了偶像
