
[00:00:00.000 --> 00:00:02.760]  今天說的經文就是詩篇145篇
[00:03:01.760 --> 00:03:03.480]  我自己認為
[00:03:03.480 --> 00:03:04.520]  不是那麼容易的
[00:03:04.520 --> 00:03:05.600]  尤其是
[00:03:05.600 --> 00:03:06.960]  有時候我們經歷了很多
[00:03:06.960 --> 00:03:08.440]  為什麼一些弟兄姊妹
[00:03:08.440 --> 00:03:09.800]  他們很愛主
[00:03:09.800 --> 00:03:11.280]  但突然間有一個意外
[00:03:11.280 --> 00:03:12.760]  他就回到天家
[00:03:12.760 --> 00:03:14.360]  或者一重重病
[00:03:14.360 --> 00:03:15.720]  他受盡折磨
[00:03:15.720 --> 00:03:17.800]  他最後又是回到天家
[00:03:17.800 --> 00:03:20.600]  有些人他就經常做壞事
[00:03:20.600 --> 00:03:22.000]  甚至乎殺人
[00:03:22.000 --> 00:03:23.800]  他還是在香港地
[00:03:23.800 --> 00:03:25.040]  走來走去
[00:03:25.040 --> 00:03:26.480]  你就不太明白
[00:03:26.480 --> 00:03:28.800]  究竟神是不是真的值得讚美
[00:03:28.800 --> 00:03:31.800]  我們突然間看到現實的事情
[00:03:31.800 --> 00:03:33.240]  就會有個懷疑
[00:03:33.240 --> 00:03:35.240]  神是不是在這裡呢?
[00:03:35.240 --> 00:03:36.720]  是不是公義的呢?
[00:03:36.720 --> 00:03:38.120]  但是在大衛裡面
[00:03:38.120 --> 00:03:39.920]  祂很少會是這樣
[00:03:39.920 --> 00:03:40.960]  就算有
[00:03:40.960 --> 00:03:42.640]  祂都會用一個很快
[00:03:42.640 --> 00:03:44.360]  回到讚美狀態那裡
[00:03:44.360 --> 00:03:44.960]  就是說
[00:03:44.960 --> 00:03:45.760]  我的神
[00:03:45.760 --> 00:03:46.400]  我的王
[00:03:46.400 --> 00:03:47.920]  我要尊崇祢
[00:03:47.920 --> 00:03:49.400]  是永永遠遠
[00:03:49.400 --> 00:03:50.760]  稱頌祢的名
[00:03:50.760 --> 00:03:52.440]  因為不是我們眼見的事實
[00:03:52.440 --> 00:03:53.880]  我們就要讚美神
[00:03:53.880 --> 00:03:55.240]  這些可能是感恩
[00:03:55.240 --> 00:03:57.280]  我們找到感恩的事去讚美神
[00:03:57.280 --> 00:03:59.240]  但是神本身的名
[00:03:59.240 --> 00:04:01.480]  無論我們見到的事實是什麼
[00:04:01.480 --> 00:04:03.240]  就是值得讚美
[00:04:03.240 --> 00:04:05.160]  而且我要天天讚頌
[00:04:05.160 --> 00:04:07.360]  永永遠遠讚美祢的名
[00:04:07.360 --> 00:04:08.680]  是不會改變的
[00:04:08.680 --> 00:04:09.880]  是永永遠遠的
[00:04:09.880 --> 00:04:10.880]  因為神的名
[00:04:10.880 --> 00:04:12.320]  祂就永永遠遠
[00:04:12.320 --> 00:04:13.240]  都是這麼偉大
[00:04:13.240 --> 00:04:14.200]  都是這麼美
[00:04:14.200 --> 00:04:16.560]  我們經常都要不停地讚美神
[00:04:16.560 --> 00:04:17.760]  這件事很重要
[00:04:17.760 --> 00:04:18.760]  接著後面
[00:04:18.760 --> 00:04:20.040]  他就轉了一點
[00:04:20.040 --> 00:04:21.600]  是說回神是怎樣的
[00:04:21.600 --> 00:04:23.720]  他用心去觀察神是怎樣的
[00:04:23.720 --> 00:04:25.760]  「耶和華是至大的
[00:04:25.760 --> 00:04:27.560]  配受極大的讚美
[00:04:27.560 --> 00:04:29.760]  祂的偉大無法測度」
[00:04:29.760 --> 00:04:31.960]  就是說我們怎樣去讚美神
[00:04:31.960 --> 00:04:33.760]  神都是受得起的
[00:04:33.760 --> 00:04:35.120]  你不用怕害羞
[00:04:35.120 --> 00:04:35.840]  不用什麼
[00:04:35.840 --> 00:04:37.040]  你放心
[00:04:37.040 --> 00:04:38.760]  去大大地讚美神
[00:04:38.760 --> 00:04:39.920]  神是受得起的
[00:04:39.920 --> 00:04:41.480]  「世世代代的人
[00:04:41.480 --> 00:04:43.040]  都要重讚祢的作為
[00:04:43.040 --> 00:04:45.400]  他們要傳揚祢偉大的作為」
[00:04:45.400 --> 00:04:46.600]  轉了一點
[00:04:46.600 --> 00:04:47.080]  就說
[00:04:47.080 --> 00:04:48.640]  「世世代代的人
[00:04:48.640 --> 00:04:50.000]  都要讚美祢的作為」
[00:04:50.000 --> 00:04:52.400]  很多時候我們有一個想法就是
[00:04:52.400 --> 00:04:54.640]  上一代的基督徒就好了
[00:04:54.640 --> 00:04:55.640]  他們這麼忠心
[00:04:55.640 --> 00:04:58.160]  下一代的又不是太行
[00:04:58.160 --> 00:05:00.480]  經常都會有一些比較
[00:05:00.480 --> 00:05:04.160]  但是神是世世代代
[00:05:04.160 --> 00:05:06.280]  都值得去讚美的
[00:05:06.280 --> 00:05:08.640]  世世代代的人都會傳揚的
[00:05:08.640 --> 00:05:10.360]  我們不要有一個比較
[00:05:10.360 --> 00:05:11.800]  有時候我自己會想
[00:05:11.800 --> 00:05:14.200]  如果我很快就標籤了
[00:05:14.200 --> 00:05:16.920]  這群人是那個年代的
[00:05:16.920 --> 00:05:19.200]  那群人又是第二個年代的
[00:05:19.200 --> 00:05:20.520]  這些年代的人
[00:05:20.520 --> 00:05:22.760]  基本上全批都不會讚美神的
[00:05:22.760 --> 00:05:24.480]  只有我那個年代才會這樣
[00:05:24.480 --> 00:05:25.920]  尤其是有些詩歌
[00:05:25.920 --> 00:05:28.080]  以前的才是詩歌
[00:05:28.080 --> 00:05:30.120]  但是音就不是很對
[00:05:30.120 --> 00:05:31.680]  但是現在的詩歌又如何呢?
[00:05:31.680 --> 00:05:32.360]  又對音
[00:05:32.360 --> 00:05:33.760]  但是又沒有深度
[00:05:33.760 --> 00:05:35.480]  他有很多評論
[00:05:35.480 --> 00:05:39.320]  世世代代的詩歌都是可以和不行的
[00:05:39.320 --> 00:05:41.320]  但是其實神
[00:05:41.320 --> 00:05:43.320]  就是世世代代的人
[00:05:43.320 --> 00:05:45.440]  他們都會用他的口
[00:05:45.440 --> 00:05:47.560]  和他生命去讚頌神
[00:05:47.560 --> 00:05:49.720]  也不是世世代代的人
[00:05:49.720 --> 00:05:51.200]  都真的那麼澎湃
[00:05:51.200 --> 00:05:52.720]  你試想一下彼得
[00:05:52.720 --> 00:05:55.280]  試想一下他那十二個門徒
[00:05:55.280 --> 00:05:57.400]  其實他們都經歷了人生的起跌
[00:05:57.400 --> 00:06:01.040]  但是他最後還是選擇用他生命去讚美神
[00:06:01.040 --> 00:06:02.760]  就算寫詩篇的大衛
[00:06:02.760 --> 00:06:05.520]  他也是要經歷他人生的起跌
[00:06:05.520 --> 00:06:06.720]  但是第五節也說
[00:06:06.720 --> 00:06:09.960]  「他們要講述你威嚴的尊榮
[00:06:09.960 --> 00:06:12.720]  我也要默想你奇妙的作為」
[00:06:12.720 --> 00:06:15.360]  就是說其實他不只是自己
[00:06:15.360 --> 00:06:18.720]  他深信所有人他們都可以讚美神
[00:06:18.720 --> 00:06:20.240]  所以有時候我們都會覺得
[00:06:20.240 --> 00:06:23.640]  那個人是一定不會信耶穌的
[00:06:23.640 --> 00:06:26.000]  那個人一定不會讚美神的
[00:06:26.000 --> 00:06:27.160]  千萬不要這麼想
[00:06:27.160 --> 00:06:29.920]  因為神他本身就是配受讚美
[00:06:29.920 --> 00:06:31.920]  你盡力去讚美神的時候
[00:06:31.920 --> 00:06:34.200]  其實也會感染到身邊的人
[00:06:34.200 --> 00:06:36.480]  你去講述神的榮耀的時候
[00:06:36.480 --> 00:06:38.800]  去默想神奇妙作為的時候
[00:06:38.800 --> 00:06:40.920]  其實身邊的人都會感受到
[00:06:40.920 --> 00:06:42.520]  你的神是多麼真實
[00:06:42.520 --> 00:06:43.440]  多麼重要
[00:06:43.440 --> 00:06:44.320]  多麼偉大
[00:06:44.320 --> 00:06:45.960]  第六節八節
[00:06:45.960 --> 00:06:47.760]  他也說「他們」
[00:06:47.760 --> 00:06:49.280]  就是你影響身邊的人
[00:06:49.280 --> 00:06:52.200]  其實身邊的人他們都會看到同一樣東西
[00:06:52.200 --> 00:06:56.000]  「他們要述說你所行可謂的事業的能力
[00:06:56.000 --> 00:06:58.880]  我也要宣揚你的偉大
[00:06:58.880 --> 00:07:02.000]  他們要傳述你可紀念至聖的名
[00:07:02.000 --> 00:07:04.320]  也要歌唱你的公義」
[00:07:04.320 --> 00:07:05.840]  神就是這麼厲害
[00:07:05.840 --> 00:07:07.240]  不單止你要讚美
[00:07:07.240 --> 00:07:09.600]  你身邊的人也要讚美
[00:07:09.600 --> 00:07:11.680]  你也相信他可以讚美
[00:07:11.680 --> 00:07:16.120]  所以大家不需要太隱藏你是基督徒的身份
[00:07:16.120 --> 00:07:19.000]  甚至乎在我們日常生活裡面
[00:07:19.000 --> 00:07:20.600]  我們也可以跟別人說
[00:07:20.600 --> 00:07:22.080]  我真的要讚美我的神
[00:07:22.080 --> 00:07:23.600]  因為我的神真的很好
[00:07:23.600 --> 00:07:25.080]  有一天他們也會感受到
[00:07:25.080 --> 00:07:26.680]  你的神真的很好
[00:07:26.680 --> 00:07:28.040]  可不可以介紹我認識
[00:07:28.040 --> 00:07:29.760]  可不可以我也讚美他
[00:07:29.760 --> 00:07:32.560]  「耶和華就是滿有恩典有憐憫
[00:07:32.560 --> 00:07:33.720]  不輕易發怒
[00:07:33.720 --> 00:07:35.400]  大有慈愛」
[00:07:35.400 --> 00:07:37.240]  神就是這麼有憐憫
[00:07:37.240 --> 00:07:38.920]  就算我們做錯事
[00:07:38.920 --> 00:07:40.600]  我們也要快點去認罪
[00:07:40.600 --> 00:07:42.440]  讓我們繼續去讚美神
[00:07:42.440 --> 00:07:44.640]  神不會將我們拒諸於門外
[00:07:44.640 --> 00:07:46.720]  神也比任何人都大量
[00:07:46.720 --> 00:07:48.120]  大有慈愛
[00:07:48.120 --> 00:07:49.480]  所以我們要知道
[00:07:49.480 --> 00:07:51.360]  我們讚美的神是怎樣
[00:07:51.360 --> 00:07:52.880]  第九至十一節
[00:07:52.880 --> 00:07:54.480]  我們一起讀
[00:07:54.480 --> 00:07:57.040]  「耶和華善待萬有
[00:07:57.040 --> 00:08:00.240]  他的憐憫臨到他一切所做的
[00:08:00.240 --> 00:08:02.880]  耶和華,你一切所做的
[00:08:02.880 --> 00:08:04.560]  都要稱謝你
[00:08:04.560 --> 00:08:07.280]  你的聖民也要稱頌你
[00:08:07.280 --> 00:08:10.200]  他們要講論你國的榮耀
[00:08:10.200 --> 00:08:13.280]  也要述說你大能的作為」
[00:08:13.280 --> 00:08:14.560]  這裡又回到那裡
[00:08:14.560 --> 00:08:16.560]  他有時候會說我的神是怎樣
[00:08:16.560 --> 00:08:18.840]  然後又要看耶和華是怎樣
[00:08:18.840 --> 00:08:20.080]  然後又帶人一起看
[00:08:20.080 --> 00:08:21.480]  其他人看著
[00:08:21.480 --> 00:08:23.000]  耶和華又是怎樣
[00:08:23.000 --> 00:08:24.200]  我也要讚美
[00:08:24.200 --> 00:08:25.040]  最後又回到
[00:08:25.040 --> 00:08:26.720]  其實神是什麼呢?
[00:08:26.720 --> 00:08:29.400]  神就是善待萬有
[00:08:29.400 --> 00:08:32.440]  所以有時候為什麼我們可以寬恕身邊的人
[00:08:32.440 --> 00:08:36.760]  因為不是我去計較他的錯和他的罪
[00:08:36.760 --> 00:08:39.040]  而是神都善待我的時候
[00:08:39.040 --> 00:08:40.240]  都寬恕我的時候
[00:08:40.240 --> 00:08:43.840]  他的憐憫怎會不臨到那些人的身上呢?
[00:08:43.840 --> 00:08:45.320]  耶和華,你一切所做的
[00:08:45.320 --> 00:08:47.160]  都要稱謝你
[00:08:47.160 --> 00:08:49.840]  你的聖民都要稱頌你
[00:08:49.840 --> 00:08:51.720]  耶和華,你所做的一切
[00:08:51.720 --> 00:08:53.240]  其實我們都要稱頌
[00:08:53.240 --> 00:08:56.840]  我們不要只是稱頌一些我們有懷疑
[00:08:56.840 --> 00:08:59.840]  或者稱頌一些我們喜歡的東西
[00:08:59.840 --> 00:09:01.560]  甚至乎我們在懷疑的時候
[00:09:01.560 --> 00:09:03.400]  我們都要繼續去讚美神
[00:09:03.400 --> 00:09:06.480]  因為神本身就是讚美
[00:09:06.480 --> 00:09:09.000]  最大的讚美點在哪裡呢?
[00:09:09.000 --> 00:09:11.600]  就是神都拯救了我們這群人
[00:09:11.600 --> 00:09:14.240]  去作為他的聖民去讚美他
[00:09:14.240 --> 00:09:16.680]  有時候剛才聽詩歌的時候都很感動
[00:09:16.680 --> 00:09:20.600]  因為看到耶穌滿有愛、憐憫和盼望
[00:09:20.600 --> 00:09:23.520]  但有時候回想其實我們這群是什麼人呢?
[00:09:23.520 --> 00:09:25.760]  其實我以前經常聽弟兄說
[00:09:25.760 --> 00:09:28.200]  其實我們都不是什麼新鮮蘿蔔皮
[00:09:28.200 --> 00:09:30.640]  神都救我們
[00:09:30.640 --> 00:09:32.240]  令我們一群癌癌殘殘
[00:09:32.240 --> 00:09:34.080]  滿有罪惡的人
[00:09:34.080 --> 00:09:35.600]  還可以讚美他
[00:09:35.600 --> 00:09:36.680]  今天還有轉會例
[00:09:36.680 --> 00:09:38.840]  還有弟兄姊妹去轉會
[00:09:38.840 --> 00:09:41.040]  你就會覺得很神奇
[00:09:41.040 --> 00:09:45.240]  神本身就是呼召我們這群人
[00:09:45.240 --> 00:09:47.000]  去屬於他的國度
[00:09:47.000 --> 00:09:48.560]  所以我們怎麼可能
[00:09:48.560 --> 00:09:50.640]  不可以永遠讚頌他
[00:09:50.640 --> 00:09:52.600]  述說他大能的作為呢?
[00:09:52.600 --> 00:09:54.480]  什麼都阻不了的
[00:09:54.480 --> 00:09:56.600]  第十二、十三節這裡這麼說
[00:09:56.600 --> 00:09:58.720]  「好似世人知道你大能的作為
[00:09:58.720 --> 00:10:01.440]  和你國威嚴的尊榮」
[00:10:01.440 --> 00:10:02.520]  這裡就說了
[00:10:02.520 --> 00:10:06.240]  其實神不單止本身有大作為
[00:10:06.240 --> 00:10:08.360]  他的國度也永恆的
[00:10:08.360 --> 00:10:11.280]  有時如果我們真的面對很多困難
[00:10:11.280 --> 00:10:14.640]  看到如果活在一個
[00:10:14.640 --> 00:10:16.760]  可能伊斯蘭的國家
[00:10:16.760 --> 00:10:18.720]  活在一個很封閉的社會
[00:10:18.720 --> 00:10:20.960]  神的作為在哪裡?
[00:10:20.960 --> 00:10:22.360]  神的國度在哪裡?
[00:10:22.360 --> 00:10:23.360]  真的看不到
[00:10:23.360 --> 00:10:24.680]  讚美不到
[00:10:24.680 --> 00:10:26.720]  但當看到大衛詩篇的時候
[00:10:26.720 --> 00:10:27.720]  其實你就會想到
[00:10:27.720 --> 00:10:29.080]  其實大衛經歷的
[00:10:29.080 --> 00:10:30.680]  就真的有很多起跌
[00:10:30.680 --> 00:10:33.280]  他都會看到神的國度是不會衰殘
[00:10:33.280 --> 00:10:35.920]  我們看完新約更加知道不會衰殘
[00:10:35.920 --> 00:10:39.400]  為什麼我們不會讚頌神的國度呢?
[00:10:39.400 --> 00:10:41.640]  前兩個星期你聽蘇牧師說
[00:10:41.640 --> 00:10:43.240]  「國家都快完蛋了」
[00:10:43.240 --> 00:10:44.600]  「好像明天就倒塌了」
[00:10:44.600 --> 00:10:45.240]  不要緊的
[00:10:45.240 --> 00:10:46.600]  你繼續讚美神的國度
[00:10:46.600 --> 00:10:49.560]  因為神的國度是永遠的
[00:10:49.560 --> 00:10:51.600]  就算這個世界怎麼倒塌
[00:10:51.600 --> 00:10:54.280]  神的國度都會存在
[00:10:54.280 --> 00:10:55.680]  你的國就是永遠的國
[00:10:55.680 --> 00:10:57.920]  你的王權傳到萬代
[00:10:57.920 --> 00:10:59.960]  我們看到很多的權威
[00:10:59.960 --> 00:11:02.200]  可能都會令我們害怕
[00:11:02.200 --> 00:11:05.720]  甚至逼我們離開神的信仰
[00:11:05.720 --> 00:11:08.280]  但這些不會永恆的
[00:11:08.280 --> 00:11:09.480]  因為神的國度
[00:11:09.480 --> 00:11:10.480]  神的權威
[00:11:10.480 --> 00:11:12.200]  才會傳到萬代
[00:11:12.200 --> 00:11:15.320]  在以前的七十字譯本
[00:11:15.320 --> 00:11:16.760]  希臘文聖經裡面
[00:11:16.760 --> 00:11:18.360]  它有加上一段
[00:11:18.360 --> 00:11:20.520]  主在他的話是信實的
[00:11:20.520 --> 00:11:23.240]  在他一切的作為都是聖潔的
[00:11:23.240 --> 00:11:25.200]  死海古卷又說
[00:11:25.200 --> 00:11:26.920]  神在他的話是信實的
[00:11:26.920 --> 00:11:30.120]  在他一切的作為都是慈愛
[00:11:30.120 --> 00:11:31.240]  另外有一句
[00:11:31.240 --> 00:11:32.960]  耶和華是應當稱重
[00:11:32.960 --> 00:11:35.480]  應當永遠稱重他的名
[00:11:35.480 --> 00:11:36.680]  如果加上去
[00:11:36.680 --> 00:11:38.960]  就有些前後呼應了的開頭
[00:11:38.960 --> 00:11:40.360]  不過簡單來說
[00:11:40.360 --> 00:11:42.720]  神那麼有權威
[00:11:42.720 --> 00:11:44.840]  祂的話語也是真實的
[00:11:44.840 --> 00:11:47.760]  所以讚美祂是正常的
[00:11:47.760 --> 00:11:49.440]  也要擴大
[00:11:49.440 --> 00:11:50.640]  這一點很重要
[00:11:50.640 --> 00:11:52.120]  所以今天我們可以讚美神
[00:11:52.120 --> 00:11:54.360]  我們比大衛的時候幸福得多
[00:11:54.360 --> 00:11:56.120]  因為我們看到很多聖經
[00:11:56.120 --> 00:11:57.400]  很多神的話語
[00:11:57.400 --> 00:11:59.200]  很多「應許主耶穌降生」
[00:11:59.200 --> 00:12:00.240]  都是成真的
[00:12:00.240 --> 00:12:01.440]  剛才詩歌也說到
[00:12:01.440 --> 00:12:02.960]  「主耶穌降生」
[00:12:02.960 --> 00:12:04.720]  是何等的寶貴呢?
[00:12:04.720 --> 00:12:06.600]  當看到這一切
[00:12:06.600 --> 00:12:07.600]  知道的時候
[00:12:07.600 --> 00:12:11.320]  已經足夠你一生去讚美神了
[00:12:11.320 --> 00:12:14.920]  所以我們反而要多多操練
[00:12:14.920 --> 00:12:16.760]  最重要就是操練讚美
[00:12:16.760 --> 00:12:17.920]  在我們生命裡面
[00:12:17.920 --> 00:12:19.160]  多些去讚美神
[00:12:19.160 --> 00:12:20.760]  一神為大
[00:12:20.760 --> 00:12:23.760]  神的國都是一國為大
[00:12:23.760 --> 00:12:26.520]  有一次我認識一個姊妹
[00:12:26.520 --> 00:12:28.560]  是某個姊妹的媽媽
[00:12:28.560 --> 00:12:30.280]  她很斯文的
[00:12:30.280 --> 00:12:31.720]  她經常表達出
[00:12:31.720 --> 00:12:33.360]  她一起看聖經的時候
[00:12:33.360 --> 00:12:35.160]  她有些事情是未必明白的
[00:12:35.160 --> 00:12:37.920]  但是她有一個讚美神的絕技
[00:12:37.920 --> 00:12:39.840]  就是原來她是一個有牌的
[00:12:39.840 --> 00:12:41.760]  讚美操的老師
[00:12:41.760 --> 00:12:44.640]  當你每一天起床的時候
[00:12:44.640 --> 00:12:46.040]  在半夢半醒之間
[00:12:46.040 --> 00:12:46.960]  在想起床的時候
[00:12:46.960 --> 00:12:48.560]  還能不能祈禱靈修
[00:12:48.560 --> 00:12:50.280]  這些人已經在你樓下
[00:12:50.280 --> 00:12:52.280]  不停地跳讚美操、讚美神
[00:12:52.280 --> 00:12:56.840]  我試過跟從讚美操的步驟去做
[00:12:56.840 --> 00:12:57.920]  播放YouTube看看
[00:12:57.920 --> 00:12:59.120]  哇,真的要拿牌
[00:12:59.120 --> 00:13:00.400]  很高難度
[00:13:00.400 --> 00:13:02.240]  動作固然難
[00:13:02.240 --> 00:13:06.040]  這些步驟直逼全民造星IV的舞步
[00:13:06.040 --> 00:13:07.600]  還要有口訣
[00:13:07.600 --> 00:13:09.840]  口訣有包含聖經去讚美神
[00:13:09.840 --> 00:13:11.920]  但是她就說
[00:13:11.920 --> 00:13:14.920]  當我一練讚美操的時候
[00:13:14.920 --> 00:13:17.880]  就真的可以投入到那個人去讚美神
[00:13:17.880 --> 00:13:21.000]  我覺得她雖然在知識的聖經上
[00:13:21.000 --> 00:13:22.680]  她可能未必知道很多
[00:13:22.680 --> 00:13:25.160]  但是她都用盡她生命神
[00:13:25.160 --> 00:13:26.360]  給她的恩賜
[00:13:26.360 --> 00:13:27.720]  去讚美神
[00:13:27.720 --> 00:13:29.880]  而且她也是很勤力練習的
[00:13:29.880 --> 00:13:31.680]  那些牌都不是容易考的
[00:13:31.680 --> 00:13:32.720]  都很難考的
[00:13:32.720 --> 00:13:33.920]  所以我就發現
[00:13:33.920 --> 00:13:35.120]  她也這麼盡力
[00:13:35.120 --> 00:13:39.320]  會不會我們的生命也要多盡力去讚美神呢?
[00:13:39.320 --> 00:13:41.000]  有時候我們讚美神
[00:13:41.000 --> 00:13:42.360]  為什麼不盡力呢?
[00:13:42.360 --> 00:13:45.200]  因為我們看別人做得好不好
[00:13:45.200 --> 00:13:46.960]  不是自己做得有多少
[00:13:46.960 --> 00:13:49.000]  剛才的歌我又不懂
[00:13:49.000 --> 00:13:50.080]  很難讚美神的
[00:13:50.080 --> 00:13:51.080]  你明白嗎?
[00:13:51.080 --> 00:13:52.400]  唯有小聲一點
[00:13:52.400 --> 00:13:54.000]  用心敬拜
[00:13:54.000 --> 00:13:55.120]  用心敬拜
[00:13:55.640 --> 00:13:58.080]  你用鬼鬼祟祟的生命去讚美神
[00:13:58.080 --> 00:14:00.560]  你唱出來的神也鬼鬼祟祟的
[00:14:00.560 --> 00:14:04.000]  你怎麼能感染到身邊的人去讚美你的神呢?
[00:14:04.000 --> 00:14:06.000]  正如我剛剛以前信耶穌
[00:14:06.000 --> 00:14:08.040]  我們一些很驚人的基督徒
[00:14:08.040 --> 00:14:09.400]  但是又覺得
[00:14:09.400 --> 00:14:11.560]  借飯祈禱不是很好
