
[00:00:00.000 --> 00:00:03.320]  很感恩在三月聖餐的主日
[00:03:57.560 --> 00:03:59.360]  可以擠低一個留一個
[00:03:59.360 --> 00:04:00.800]  她兩個都擠低
[00:04:00.800 --> 00:04:03.000]  這個主去稱讚她
[00:04:03.000 --> 00:04:04.800]  窮的字有一個很特別的
[00:04:04.800 --> 00:04:08.400]  身攻住一個壓著你的身攻的月度裡面
[00:04:08.400 --> 00:04:10.400]  攻住身才能進去
[00:04:10.400 --> 00:04:12.440]  這個就是窮字
[00:04:12.440 --> 00:04:15.440]  我們想起我們在附近很多的板間房
[00:04:15.440 --> 00:04:16.400]  很多的劏房
[00:04:17.120 --> 00:04:19.320]  中國的網絡潮語有一句話
[00:04:19.320 --> 00:04:21.240]  貧窮限制了我的想像
[00:04:21.240 --> 00:04:23.280]  原來是來自一位明星
[00:04:23.280 --> 00:04:25.640]  曾經他買了一顆19卡的大鑽戒
[00:04:25.640 --> 00:04:27.200]  就炫耀出來
[00:04:27.200 --> 00:04:29.720]  網民看見心裡就不太舒服
[00:04:29.720 --> 00:04:31.240]  這麼大顆鑽戒
[00:04:31.240 --> 00:04:33.840]  很容易刮花東西
[00:04:33.840 --> 00:04:35.840]  但他不知道原來這個明星
[00:04:35.840 --> 00:04:37.080]  將鑽戒拆開的時候
[00:04:37.080 --> 00:04:38.400]  裡面還有一顆小鑽戒
[00:04:38.400 --> 00:04:40.720]  一個心形的小小的鑽戒
[00:04:40.720 --> 00:04:43.080]  當他這樣開箱鑽戒的時候
[00:04:43.080 --> 00:04:44.360]  網民就慨嘆了
[00:04:44.360 --> 00:04:47.600]  他說原來真的貧窮限制了我們的想像
[00:04:47.600 --> 00:04:50.640]  原來貧窮不單限制了想像
[00:04:50.640 --> 00:04:52.720]  貧窮也限制了我們的理解
[00:04:52.720 --> 00:04:55.880]  有一天去到基督教關懷無家者協會的中心的時候
[00:04:55.880 --> 00:04:57.000]  有一個無家者說起
[00:04:57.000 --> 00:04:58.320]  政府精準扶貧
[00:04:58.320 --> 00:04:59.720]  我覺得也是很好的事情
[00:04:59.720 --> 00:05:01.640]  這個精準扶貧就用劏房
[00:05:01.640 --> 00:05:03.680]  單親戶和長者
[00:05:03.680 --> 00:05:06.400]  這三樣做精準扶貧的目標群組
[00:05:06.400 --> 00:05:10.160]  以至在貧窮線上不再追求一個定義
[00:05:10.160 --> 00:05:12.640]  我們的無家者看見就很感嘆
[00:05:12.640 --> 00:05:14.640]  自己瞬間被脫貧
[00:05:14.640 --> 00:05:17.560]  因為他沒有劏房
[00:05:17.560 --> 00:05:18.480]  他不是住劏房
[00:05:18.480 --> 00:05:19.240]  因為他無家
[00:05:19.240 --> 00:05:20.160]  又不是單親
[00:05:20.160 --> 00:05:21.640]  年齡又未到長者
[00:05:21.640 --> 00:05:23.320]  他突然間理解不到自己
[00:05:23.320 --> 00:05:24.640]  為什麼不再貧困
[00:05:24.640 --> 00:05:27.840]  當然同樣的事情都發生在我們國內
[00:05:27.840 --> 00:05:28.840]  2020年
[00:05:28.840 --> 00:05:30.640]  中國全面攻堅脫貧
[00:05:30.640 --> 00:05:31.840]  但是同時
[00:05:31.840 --> 00:05:33.760]  總理李克強
[00:05:33.760 --> 00:05:34.920]  當時在五年前說
[00:05:34.920 --> 00:05:36.840]  當時中國有六億人收入
[00:05:36.840 --> 00:05:40.160]  仍然在每個月一千元以下
[00:05:40.160 --> 00:05:42.200]  有時貧窮的定義
[00:05:42.200 --> 00:05:43.760]  再調教的時候
[00:05:43.760 --> 00:05:45.120]  可能比較容易脫貧
[00:05:45.120 --> 00:05:46.200]  但是貧窮的人
[00:05:46.200 --> 00:05:48.200]  他是常與我們同在
[00:05:48.200 --> 00:05:50.000]  或者學者為了貧窮線
[00:05:50.000 --> 00:05:52.200]  或者貧窮定義不斷爭論的時候
[00:05:52.200 --> 00:05:54.440]  其實貧窮不單止限制了想像
[00:05:54.440 --> 00:05:55.440]  或者限制了理解
[00:05:55.440 --> 00:05:57.440]  最慘的貧窮是限制了希望
[00:05:57.440 --> 00:06:00.920]  我們在貧窮的裡面
[00:06:00.920 --> 00:06:02.920]  我們會擔心自己賬目公
[00:06:02.920 --> 00:06:04.920]  在經濟下行的時候
[00:06:04.920 --> 00:06:06.880]  或者連續兩年
[00:06:06.880 --> 00:06:09.360]  政府的財政赤字都達到一千億
[00:06:09.360 --> 00:06:10.720]  我們會擔心自己
[00:06:10.720 --> 00:06:12.720]  是否仍然可以承擔自己的居所
[00:06:12.720 --> 00:06:14.720]  可否承擔自己小朋友的教育
[00:06:14.720 --> 00:06:17.720]  有時生活都可能變得相當的徬徨
[00:06:17.720 --> 00:06:19.720]  很期望大家聽完今天這個講道之後
[00:06:19.720 --> 00:06:21.720]  覺得自己不是那麼窮
[00:06:21.720 --> 00:06:23.720]  我們一起讀出今天的經文
[00:06:23.720 --> 00:06:26.720]  在《曾賢書》二十二章
[00:06:26.720 --> 00:06:30.720]  我想這樣讀
[00:06:30.720 --> 00:06:33.720]  我們弟兄讀黑色的
[00:06:33.720 --> 00:06:34.720]  姐妹讀紅色的
[00:06:34.720 --> 00:06:35.720]  我們一起這樣讀
[00:06:35.720 --> 00:06:36.720]  弟兄先
[00:06:36.720 --> 00:06:37.720]  一二三
[00:06:37.720 --> 00:06:40.720]  美名勝過大財
[00:06:40.720 --> 00:06:42.720]  黃人像獅子一樣
[00:06:42.720 --> 00:06:45.720]  有錢人與窮乏人相遇
[00:06:45.720 --> 00:06:48.720]  他們都為耶和華所做
[00:06:48.720 --> 00:06:51.720]  通達人見禍就躲藏
[00:06:51.720 --> 00:06:55.720]  慾望人卻前往受害
[00:06:55.720 --> 00:06:58.720]  敬畏耶和華心存謙卑
[00:06:58.720 --> 00:07:03.720]  就得財富尊名生命為賞賜
[00:07:03.720 --> 00:07:08.720]  歪曲的人路上有荊棘和羅網
[00:07:08.720 --> 00:07:12.720]  保護自己生命的必要遠離
[00:07:12.720 --> 00:07:16.720]  教養孩童走當行的道
[00:07:16.720 --> 00:07:20.720]  就是道路他也不偏離
[00:07:20.720 --> 00:07:23.720]  有錢人管轄窮乏人
[00:07:23.720 --> 00:07:26.720]  欠債的是債主的人
[00:07:26.720 --> 00:07:31.720]  殺不義種子的必收割災禍
[00:07:31.720 --> 00:07:35.720]  他情怒的像也必廢掉
[00:07:35.720 --> 00:07:38.720]  眼目仁慈的必蒙福
[00:07:38.720 --> 00:07:42.720]  因他將食物分給貧寒人
[00:07:42.720 --> 00:07:47.720]  趕出傲慢人爭端就消除
[00:07:47.720 --> 00:07:51.720]  紛爭和羞辱也必自釋
[00:07:51.720 --> 00:07:55.720]  喜愛清心嘴唇有恩賢的
[00:07:55.720 --> 00:07:58.720]  王必與他為友
[00:07:58.720 --> 00:08:02.720]  耶和華的眼目保護知識
[00:08:02.720 --> 00:08:06.720]  卻毀壞奸詐人的言語
[00:08:06.720 --> 00:08:10.720]  冷待人說外面有獅子
[00:08:10.720 --> 00:08:13.720]  我在街上必被殺害
[00:08:13.720 --> 00:08:17.720]  陌生女子的口是心坑
[00:08:17.720 --> 00:08:21.720]  耶和華所憎惡的必陷在其中
[00:08:21.720 --> 00:08:25.720]  愚昧迷住孩童的心
[00:08:25.720 --> 00:08:29.720]  共管教的像可以遠遠趕除
[00:08:29.720 --> 00:08:33.720]  欺壓貧寒人為要利己的
[00:08:33.720 --> 00:08:38.720]  並送禮給有錢人的都必缺乏
[00:08:38.720 --> 00:08:44.720]  是不是到這裡最後一章了
[00:08:44.720 --> 00:08:50.720]  這22章裡面有很多關於貧窮的教導
[00:08:50.720 --> 00:08:55.720]  首先我想大家看看世人如何看貧窮
[00:08:55.720 --> 00:08:58.720]  在《針研》裡也說到世人如何看貧窮
[00:08:58.720 --> 00:09:00.720]  針研說得很到肉
[00:09:00.720 --> 00:09:04.720]  貧窮不單限制了想像、理解和希望
[00:09:04.720 --> 00:09:08.720]  貧窮最主要限制了人際關係
[00:09:08.720 --> 00:09:11.720]  十幾節有關貧窮的壓迫性裡
[00:09:11.720 --> 00:09:14.720]  只有一句是好的
[00:09:14.720 --> 00:09:20.720]  有錢人看透有錢人的智慧視
[00:09:20.720 --> 00:09:21.720]  有錢人覺得自己有智慧
[00:09:21.720 --> 00:09:23.720]  但聰明的貧寒人能夠看穿他
[00:09:23.720 --> 00:09:25.720]  這是28章11節
[00:09:25.720 --> 00:09:29.720]  正如在路德記裡一貧如洗的拿阿米
[00:09:29.720 --> 00:09:32.720]  當他知道路德在和場上和波亞斯對話
[00:09:32.720 --> 00:09:33.720]  拿阿米雖然很窮
[00:09:33.720 --> 00:09:34.720]  不過看得很清楚
[00:09:34.720 --> 00:09:35.720]  女兒等著吧
[00:09:35.720 --> 00:09:37.720]  看這事結果如何
[00:09:37.720 --> 00:09:39.720]  因為那人今日不辦妥這事
[00:09:39.720 --> 00:09:40.720]  必不罷休
[00:09:40.720 --> 00:09:44.720]  拿阿米雖然很窮
[00:09:44.720 --> 00:09:47.720]  不過他知道波亞斯這個富戶
[00:09:47.720 --> 00:09:51.720]  他的反應和行動一定對路德有所行動
[00:09:51.720 --> 00:09:53.720]  事情也正如他所料
[00:09:53.720 --> 00:09:57.720]  所以針研說到貧窮只有這個好處
[00:09:57.720 --> 00:10:00.720]  但針研說到貧窮有很多不好處
[00:10:00.720 --> 00:10:02.720]  我們在頭影片裡看看
[00:10:02.720 --> 00:10:06.720]  貧寒人的貧乏使他敗壞
[00:10:06.720 --> 00:10:07.720]  這是第一個十章十五節
[00:10:07.720 --> 00:10:09.720]  敗壞不是說道德敗壞
[00:10:09.720 --> 00:10:11.720]  而是整個人毀壞了
[00:10:11.720 --> 00:10:13.720]  如果長期在貧窮裡
[00:10:13.720 --> 00:10:15.720]  整個人的生命都很毀壞性
[00:10:15.720 --> 00:10:17.720]  甚至十四章二十節
[00:10:17.720 --> 00:10:20.720]  窮乏人連淪舍也恨他
[00:10:20.720 --> 00:10:22.720]  窮乏人說哀求的話
[00:10:22.720 --> 00:10:25.720]  有錢人卻用威嚇的話回答
[00:10:25.720 --> 00:10:28.720]  財富使朋友增多
[00:10:28.720 --> 00:10:31.720]  貧寒人連僅有的朋友也離棄他
[00:10:31.720 --> 00:10:33.720]  中國人有句說話說
[00:10:33.720 --> 00:10:35.720]  富在深山會怎樣
[00:10:35.720 --> 00:10:38.720]  有怨親窮在路邊
[00:10:38.720 --> 00:10:40.720]  大家都知道
[00:10:40.720 --> 00:10:43.720]  貧寒人說的不單止沒有朋友
[00:10:43.720 --> 00:10:45.720]  只有一個人來找你
[00:10:45.720 --> 00:10:47.720]  就是你的債主威嚇你
[00:10:47.720 --> 00:10:48.720]  不單止沒有朋友
[00:10:48.720 --> 00:10:50.720]  針研繼續說
[00:10:50.720 --> 00:10:53.720]  窮乏人連兄弟都恨他
[00:10:53.720 --> 00:10:56.720]  何況朋友更是遠離他
[00:10:56.720 --> 00:10:59.720]  他用言語追隨他們卻不在
[00:10:59.720 --> 00:11:00.720]  不單止朋友憎你
[00:11:00.720 --> 00:11:02.720]  連兄弟都想遠離你
[00:11:02.720 --> 00:11:04.720]  自家兄弟都恨你
[00:11:04.720 --> 00:11:06.720]  今日經文在針研書二十二章
[00:11:06.720 --> 00:11:10.720]  說有錢人管轄窮乏人
[00:11:10.720 --> 00:11:13.720]  欠債的是債主的僕人
[00:11:13.720 --> 00:11:16.720]  貧窮的真相在世人看來很簡單
[00:11:16.720 --> 00:11:19.720]  你的鄰舍你的兄弟你的朋友
[00:11:19.720 --> 00:11:21.720]  好些的就遠離你
[00:11:21.720 --> 00:11:23.720]  不好的就恨你
[00:11:23.720 --> 00:11:27.720]  你身邊只有債主和有錢人的威嚇
[00:11:27.720 --> 00:11:30.720]  你看見特朗普見習近平
[00:11:30.720 --> 00:11:32.720]  我們都有這個感受
[00:11:32.720 --> 00:11:35.720]  嘩!這麼兇的
[00:11:35.720 --> 00:11:37.720]  我們都經歷過
[00:11:37.720 --> 00:11:38.720]  可能小時候都經歷過
[00:11:38.720 --> 00:11:40.720]  富在深山又怨親
[00:11:40.720 --> 00:11:42.720]  窮在路邊無人民的景況
[00:11:42.720 --> 00:11:44.720]  聖經絕對沒有浪漫化貧窮
[00:11:44.720 --> 00:11:46.720]  我小時候接受的教育
[00:11:46.720 --> 00:11:48.720]  小學國內說貧下階層是好的
[00:11:48.720 --> 00:11:51.720]  富有的人是要被打倒的
[00:11:51.720 --> 00:11:53.720]  但聖經在新舊約聖經裡
[00:11:53.720 --> 00:11:56.720]  都沒有要求信徒無緣無故走入貧窮
[00:11:56.720 --> 00:11:59.720]  因為貧窮本不是神的心意
[00:11:59.720 --> 00:12:00.720]  上帝甚至說
[00:12:00.720 --> 00:12:02.720]  祂是口齒白默的神
[00:12:02.720 --> 00:12:04.720]  祂不是期望我們無故貧窮
[00:12:04.720 --> 00:12:07.720]  雖然主說常有窮人與我們同在
[00:12:07.720 --> 00:12:11.720]  但我們不將貧窮視為必然和不可改變的事情
[00:12:11.720 --> 00:12:13.720]  因為這絕對不是神的心意
[00:12:13.720 --> 00:12:15.720]  所以我們很感恩
[00:12:15.720 --> 00:12:17.720]  我們都知道
[00:12:17.720 --> 00:12:19.720]  我們需要教會有資源的時候
[00:12:19.720 --> 00:12:20.720]  我們要輔助
[00:12:20.720 --> 00:12:22.720]  也知道政府要精準去扶貧
[00:12:22.720 --> 00:12:25.720]  解決單親長者和劏房的負責都是很重要
[00:12:25.720 --> 00:12:27.720]  但同時我們都面對著
[00:12:27.720 --> 00:12:29.720]  有130多萬的市民
[00:12:29.720 --> 00:12:31.720]  仍然活在貧窮線的下面
[00:12:31.720 --> 00:12:35.720]  看到國內攻堅解決千百萬絕對貧困家庭
[00:12:35.720 --> 00:12:36.720]  雖然相當重要
[00:12:36.720 --> 00:12:38.720]  但五年前已故的總理所說
[00:12:38.720 --> 00:12:41.720]  六億人仍然生活在月入一千元之下
[00:12:41.720 --> 00:12:43.720]  仍然是一條長遠的脫貧之路
[00:12:43.720 --> 00:12:46.720]  也是教會在世上的責任
[00:12:46.720 --> 00:12:48.720]  所以在世人看貧窮
[00:12:48.720 --> 00:12:50.720]  我們教會看下去的時候
[00:12:50.720 --> 00:12:52.720]  我們絕對不是沒有責任
[00:12:52.720 --> 00:12:56.720]  但是貧窮有什麼出路呢?
[00:12:56.720 --> 00:12:59.720]  聖經在舊約裡不斷說
[00:12:59.720 --> 00:13:02.720]  超越貧窮的出路
[00:13:02.720 --> 00:13:04.720]  第一個是人個人方面的責任
[00:13:04.720 --> 00:13:06.720]  是人性格的無助
[00:13:06.720 --> 00:13:08.720]  如果要從根源解決貧窮
[00:13:08.720 --> 00:13:10.720]  首先個人是有責任的
[00:13:10.720 --> 00:13:12.720]  在六章九至十一節
[00:13:12.720 --> 00:13:14.720]  我們很熟悉這段經文
[00:13:14.720 --> 00:13:15.720]  我們一起讀
[00:13:15.720 --> 00:13:16.720]  1、2、3
[00:13:16.720 --> 00:13:20.720]  「冷待人,你要睡到幾時?
[00:13:20.720 --> 00:13:23.720]  你什麼時候才睡醒?
[00:13:23.720 --> 00:13:26.720]  在信騙事,打頓騙事
[00:13:26.720 --> 00:13:29.720]  抱著雙臂躺臥騙事
[00:13:29.720 --> 00:13:33.720]  你的貧窮就如盜賊來到
[00:13:33.720 --> 00:13:37.720]  你的貧乏彷彿拿盾牌的人來臨」
[00:13:37.720 --> 00:13:39.720]  有時候我們很想將這段經文
[00:13:39.720 --> 00:13:41.720]  跟我們的子女說一下
[00:13:41.720 --> 00:13:43.720]  說起來真的很有感觸
[00:13:43.720 --> 00:13:44.720]  不要睡懶覺
[00:13:44.720 --> 00:13:45.720]  立刻起來
[00:13:45.720 --> 00:13:46.720]  立刻找工作
[00:13:46.720 --> 00:13:50.720]  這是我們首先解決貧窮的個人責任
[00:13:50.720 --> 00:13:52.720]  針然很實在地說
[00:13:52.720 --> 00:13:54.720]  其實解決貧窮不是說社會
[00:13:54.720 --> 00:13:55.720]  是說你自己
[00:13:55.720 --> 00:13:56.720]  十章四節說
[00:13:56.720 --> 00:13:57.720]  「手懶的必自窮乏
[00:13:57.720 --> 00:13:59.720]  手勤的卻要付足」
[00:13:59.720 --> 00:14:01.720]  立刻看到你的工作
[00:14:01.720 --> 00:14:03.720]  立刻使雙手充滿工作
[00:14:03.720 --> 00:14:05.720]  這就是邁向付足第一步
[00:14:05.720 --> 00:14:07.720]  所以在新約聖經甚至說
[00:14:07.720 --> 00:14:10.720]  「若你不工作,就不應該食飯」
[00:14:10.720 --> 00:14:13.720]  「冷待人的奢求卻無所得
[00:14:13.720 --> 00:14:14.720]  殷勤的人必然富裕
[00:14:14.720 --> 00:14:17.720]  棄絕管教的必貧窮受辱
[00:14:17.720 --> 00:14:20.720]  領受責備的必享尊榮」
[00:14:20.720 --> 00:14:21.720]  在工作的裏
[00:14:21.720 --> 00:14:22.720]  在學校的裏
[00:14:22.720 --> 00:14:23.720]  被人責備
[00:14:23.720 --> 00:14:24.720]  聽清楚
[00:14:24.720 --> 00:14:26.720]  「有則改之,無則加冕」
[00:14:26.720 --> 00:14:28.720]  這是現代人很難接受的一件事
[00:14:28.720 --> 00:14:29.720]  但聖經說
[00:14:29.720 --> 00:14:31.720]  「你聽教、肯受教
[00:14:31.720 --> 00:14:33.720]  都是脫離悲戰、脫離貧窮的方法
[00:14:33.720 --> 00:14:35.720]  不要常常自以為是
[00:14:35.720 --> 00:14:36.720]  反而是勤勞」
[00:14:36.720 --> 00:14:37.720]  十四章二十三節繼續說
[00:14:37.720 --> 00:14:39.720]  「任何勤勞總有收穫
[00:14:39.720 --> 00:14:42.720]  謹灑嘴皮必自窮乏
[00:14:42.720 --> 00:14:44.720]  殷勤籌劃的足自豐裕
[00:14:44.720 --> 00:14:47.720]  行事急躁的必自缺乏」
[00:14:47.720 --> 00:14:48.720]  然後二十八章
[00:14:48.720 --> 00:14:50.720]  「耕種自己田地的糧食充足
[00:14:50.720 --> 00:14:53.720]  追求虛浮的窮困老倒
[00:14:53.720 --> 00:14:55.720]  誠實人必多得福
[00:14:55.720 --> 00:14:58.720]  想要急速發財的難免受罰」
[00:14:58.720 --> 00:14:59.720]  這一系列
[00:14:59.720 --> 00:15:00.720]  都是舊約裏的智慧
[00:15:00.720 --> 00:15:02.720]  都是針研裏的智慧
[00:15:02.720 --> 00:15:03.720]  簡單來說有幾點
[00:15:03.720 --> 00:15:04.720]  第一勤奮
[00:15:04.720 --> 00:15:06.720]  這個我們都知道
[00:15:06.720 --> 00:15:07.720]  有長遠的計劃
[00:15:07.720 --> 00:15:08.720]  不要心急
[00:15:08.720 --> 00:15:10.720]  做好自己的田地
[00:15:10.720 --> 00:15:11.720]  我們中國人的福字
[00:15:11.720 --> 00:15:12.720]  我都說很特別
[00:15:12.720 --> 00:15:14.720]  有一口田就是一個福
[00:15:14.720 --> 00:15:16.720]  我們今天沒有一口田
[00:15:16.720 --> 00:15:18.720]  不過有一份工作就是一口田
[00:15:18.720 --> 00:15:20.720]  能夠有一份工作就是一個福
[00:15:20.720 --> 00:15:22.720]  當然旁邊還有一個社字
[00:15:22.720 --> 00:15:24.720]  是拼敗才是福
[00:15:24.720 --> 00:15:26.720]  這是中國人對福的理解
[00:15:26.720 --> 00:15:27.720]  在自己的工作裏面
[00:15:27.720 --> 00:15:29.720]  誠實待人
[00:15:29.720 --> 00:15:30.720]  這些都是針研
[00:15:30.720 --> 00:15:32.720]  在解決貧窮的
[00:15:32.720 --> 00:15:34.720]  在舊約裏面最佳的智慧
[00:15:34.720 --> 00:15:35.720]  所以我們見到孫教士
[00:15:35.720 --> 00:15:36.720]  去到一個地方
[00:15:36.720 --> 00:15:37.720]  總是興辦學校
[00:15:37.720 --> 00:15:38.720]  培育下一代
[00:15:38.720 --> 00:15:42.720]  因為這個才是最佳脫貧的途徑
[00:15:42.720 --> 00:15:43.720]  所以任何負責任的政府
[00:15:43.720 --> 00:15:45.720]  最大的投資都是教育
[00:15:45.720 --> 00:15:47.720]  使年輕人學習有計劃的工作
