
[00:00:00.000 --> 00:00:05.000]  在開始聽到之前,我們一起來同心祈禱吧!
[00:05:12.000 --> 00:05:16.000]  因為耶路撒冷所在的地方
[00:05:16.000 --> 00:05:19.000]  是比較高,在山上
[00:05:19.000 --> 00:05:22.000]  所以去耶路撒冷是往上行
[00:05:22.000 --> 00:05:26.000]  於是人們會說是上耶路撒冷
[00:05:26.000 --> 00:05:29.000]  所以邊行邊唱的詩篇
[00:05:29.000 --> 00:05:33.000]  就稱為《往上行之歌》
[00:05:33.000 --> 00:05:37.000]  而這首詩的標題作者
[00:05:37.000 --> 00:05:40.000]  是大衛朝聖之歌
[00:05:40.000 --> 00:05:44.000]  表示這首歌可能是大衛所寫的
[00:05:44.000 --> 00:05:47.000]  是屬於大衛,或是獻給大衛
[00:05:47.000 --> 00:05:50.000]  或是與大衛有關的詩歌
[00:05:50.000 --> 00:05:55.000]  《往上行之歌》的焦點是石安
[00:05:55.000 --> 00:05:57.000]  是上帝的居所
[00:05:57.000 --> 00:06:02.000]  即是詩人以上帝為生命的焦點
[00:06:02.000 --> 00:06:05.000]  詩人藉著人生的經歷
[00:06:05.000 --> 00:06:09.000]  即是面臨受敵的壓迫、攻擊
[00:06:09.000 --> 00:06:13.000]  仰望上帝的拯救和幫助
[00:06:13.000 --> 00:06:19.000]  人生會遇到被擄,亦會回歸
[00:06:19.000 --> 00:06:22.000]  或是重建聖殿、朝聖等等
[00:06:22.000 --> 00:06:27.000]  詩人藉著《往上行之歌》
[00:06:27.000 --> 00:06:30.000]  宣告信仰的信心
[00:06:30.000 --> 00:06:39.000]  盼望緬地人回歸創造天地和拯救的真實
[00:06:39.000 --> 00:06:43.000]  《往上行之詩》提醒我們
[00:06:43.000 --> 00:06:46.000]  人生就像一個旅程
[00:06:46.000 --> 00:06:53.000]  當中有甜、酸、苦、辣的感受
[00:06:53.000 --> 00:06:56.000]  但最終的目的
[00:06:56.000 --> 00:07:01.000]  就是要到上帝的居所朝見神
[00:07:01.000 --> 00:07:04.000]  和與上帝在一起
[00:07:04.000 --> 00:07:09.000]  詩篇131是一首短詩
[00:07:09.000 --> 00:07:14.000]  其中含意很深長
[00:07:14.000 --> 00:07:18.000]  剛才我們讀完三節聖經
[00:07:18.000 --> 00:07:24.000]  覺得當中的詞組很精湛和美麗嗎?
[00:07:24.000 --> 00:07:29.000]  這篇詩刻畫一份全然信靠的心
[00:07:29.000 --> 00:07:34.000]  將自己描寫得像母親懷中的孩子
[00:07:34.000 --> 00:07:37.000]  安然安潔在神的慈愛中
[00:07:37.000 --> 00:07:41.000]  是一個很美麗的描繪
[00:07:41.000 --> 00:07:46.000]  所以有些學者稱這篇詩為信靠詩
[00:07:46.000 --> 00:07:50.000]  是詩篇中的一果明珠
[00:07:50.000 --> 00:07:53.000]  這首短詩因為很短
[00:07:53.000 --> 00:07:56.000]  所以不受人注意
[00:07:56.000 --> 00:07:59.000]  你有沒有留意到這篇詩?
[00:07:59.000 --> 00:08:03.000]  其實這篇詩是短小精幹
[00:08:03.000 --> 00:08:05.000]  言之有物
[00:08:05.000 --> 00:08:09.000]  而且是一個靈修的小品
[00:08:09.000 --> 00:08:13.000]  很幫助我們在靈性上操練
[00:08:13.000 --> 00:08:18.000]  也有人稱這篇詩為中年之歌
[00:08:18.000 --> 00:08:22.000]  人生的體驗漸漸深
[00:08:22.000 --> 00:08:27.000]  信心已經慢慢老練成熟
[00:08:27.000 --> 00:08:33.000]  在那時候不再有少年那種膚淺焦躁
[00:08:33.000 --> 00:08:37.000]  不會自大,不會自視太高
[00:08:37.000 --> 00:08:40.000]  年事業長在神的面前
[00:08:40.000 --> 00:08:44.000]  反而會像一個孩子
[00:08:44.000 --> 00:08:46.000]  要緊緊依靠著神
[00:08:46.000 --> 00:08:49.000]  好像孩子在母親的懷抱中
[00:08:49.000 --> 00:08:51.000]  所以讀起這首詩歌的時候
[00:08:51.000 --> 00:08:54.000]  我們會覺得很親切
[00:08:54.000 --> 00:08:58.000]  詩篇131指出
[00:08:58.000 --> 00:09:01.000]  要獲得內心的平靜
[00:09:01.000 --> 00:09:04.000]  第一就是要謙卑
[00:09:04.000 --> 00:09:08.000]  我們再讀一次第一節
[00:09:08.000 --> 00:09:12.000]  耶和華,我的心不驕傲
[00:09:12.000 --> 00:09:14.000]  我的眼不自高
[00:09:14.000 --> 00:09:17.000]  重大和策超過我能力的事
[00:09:17.000 --> 00:09:19.000]  我都不敢作
[00:09:19.000 --> 00:09:22.000]  這首詩的開頭就說
[00:09:22.000 --> 00:09:26.000]  耶和華,我的心不驕傲
[00:09:26.000 --> 00:09:29.000]  大家有什麼感想?
[00:09:29.000 --> 00:09:36.000]  這篇詩開頭首先提到耶和華
[00:09:36.000 --> 00:09:41.000]  耶和華是獨一真神的尊有名詞
[00:09:41.000 --> 00:09:43.000]  是神的名字
[00:09:43.000 --> 00:09:46.000]  神是自有永有的神
[00:09:46.000 --> 00:09:49.000]  詩人呼叫神的名字
[00:09:49.000 --> 00:09:52.000]  在這裡作為強調
[00:09:52.000 --> 00:09:57.000]  神是與他同在的神
[00:09:57.000 --> 00:10:00.000]  第二句,詩人說
[00:10:00.000 --> 00:10:02.000]  我的心不驕傲
[00:10:02.000 --> 00:10:05.000]  驕傲是基本的罪
[00:10:05.000 --> 00:10:07.000]  在教會歷代中
[00:10:07.000 --> 00:10:11.000]  驕傲被視為七宗罪之一
[00:10:11.000 --> 00:10:15.000]  事事呢,驕傲都放在首位
[00:10:15.000 --> 00:10:19.000]  驕傲會令魔鬼
[00:10:19.000 --> 00:10:23.000]  會令天使變成魔鬼
[00:10:23.000 --> 00:10:27.000]  驕傲使人自命不凡
[00:10:27.000 --> 00:10:29.000]  背逆神
[00:10:29.000 --> 00:10:32.000]  在《喪世紀》第三章第五節
[00:10:32.000 --> 00:10:35.000]  始祖就曾經被蛇引誘
[00:10:35.000 --> 00:10:37.000]  陷入驕傲裡
[00:10:37.000 --> 00:10:40.000]  想與神比較,想做神
[00:10:40.000 --> 00:10:44.000]  驕傲是一種深藏的罪性
[00:10:44.000 --> 00:10:48.000]  在人自己都不覺察的時候
[00:10:48.000 --> 00:10:53.000]  會被困在我們正確的行為裡
[00:10:53.000 --> 00:10:58.000]  大家不要以為驕傲與我們距離很遠
[00:10:58.000 --> 00:11:01.000]  與我們沒有關係
[00:11:01.000 --> 00:11:07.000]  我就有以下一個自我的醒覺
[00:11:07.000 --> 00:11:12.000]  就是當我為主大發熱心
[00:11:12.000 --> 00:11:16.000]  事事務求達到快靚正
[00:11:16.000 --> 00:11:19.000]  盡善盡美的時候
[00:11:19.000 --> 00:11:23.000]  有人配合不到,我就會很緊張
[00:11:23.000 --> 00:11:26.000]  或者有什麼差池,我就會有很大反應
[00:11:26.000 --> 00:11:29.000]  自己又做到筋疲力竭
[00:11:29.000 --> 00:11:33.000]  幾乎在耗盡的狀態裡
[00:11:33.000 --> 00:11:37.000]  但當我自己去退休,去安靜下來
[00:11:37.000 --> 00:11:40.000]  有時間,有空間
[00:11:40.000 --> 00:11:44.000]  又願意接觸自己的感受的時候
[00:11:44.000 --> 00:11:48.000]  我就問一問自己為什麼會這樣
[00:11:48.000 --> 00:11:51.000]  我冷靜思量一下
[00:11:51.000 --> 00:11:57.000]  我就想到要做一件事的過程
[00:11:57.000 --> 00:12:00.000]  會有千百個機會
[00:12:00.000 --> 00:12:03.000]  會出現與預期不同
[00:12:03.000 --> 00:12:06.000]  或者控制不到的情況
[00:12:06.000 --> 00:12:12.000]  為什麼要要求自己做到全無差池呢
[00:12:12.000 --> 00:12:14.000]  我不禁對自己說
[00:12:14.000 --> 00:12:16.000]  你太辛苦了
[00:12:16.000 --> 00:12:20.000]  你以為自己是神嗎
[00:12:20.000 --> 00:12:24.000]  我發覺我要讓自己做回人
[00:12:24.000 --> 00:12:28.000]  讓神去做回神
[00:12:28.000 --> 00:12:32.000]  人是應該謙卑仰望神
[00:12:32.000 --> 00:12:34.000]  盡力辦事
[00:12:34.000 --> 00:12:38.000]  但當事情不如預期的時候
[00:12:38.000 --> 00:12:42.000]  就是要仰望神補足
[00:12:42.000 --> 00:12:45.000]  靠神恩典成就的時候
[00:12:45.000 --> 00:12:49.000]  當事情有阻滯,行不通的時候
[00:12:49.000 --> 00:12:53.000]  就是要細心看神的心意是什麼時候
[00:12:53.000 --> 00:12:59.000]  也就是要讓神顯明祂的旨意是什麼時候
[00:12:59.000 --> 00:13:01.000]  我要問自己
[00:13:01.000 --> 00:13:05.000]  究竟你將神放在哪裡呢
[00:13:05.000 --> 00:13:09.000]  是不是自己做了神呢
[00:13:09.000 --> 00:13:11.000]  我要說
[00:13:11.000 --> 00:13:13.000]  而我說
[00:13:13.000 --> 00:13:16.000]  我的心不驕傲
[00:13:16.000 --> 00:13:24.000]  驕傲會引發很多邪惡的罪行
[00:13:24.000 --> 00:13:26.000]  這節經文的第三句話
[00:13:26.000 --> 00:13:29.000]  我的眼不自高
[00:13:29.000 --> 00:13:32.000]  驕傲的另一個惡果
[00:13:32.000 --> 00:13:35.000]  就是生發不洩的眼神
[00:13:35.000 --> 00:13:38.000]  即是自高自大
[00:13:38.000 --> 00:13:42.000]  不自高,原文直譯就是不提升
[00:13:42.000 --> 00:13:44.000]  提升的眼目
[00:13:44.000 --> 00:13:46.000]  就好像俗語所說
[00:13:46.000 --> 00:13:49.000]  眼睛生在額頭上
[00:13:49.000 --> 00:13:52.000]  或者是狗眼看人低
[00:13:52.000 --> 00:13:55.000]  就好像俗語所說的八甲眼
[00:13:55.000 --> 00:14:00.000]  驕傲會使人的眼生在額頭上
[00:14:00.000 --> 00:14:05.000]  此人說我的眼不自高
[00:14:05.000 --> 00:14:08.000]  驕傲還有一個致命的惡果
[00:14:08.000 --> 00:14:12.000]  就是不惜代價做出一些出人意表的事
[00:14:12.000 --> 00:14:14.000]  務求能突出自己
[00:14:14.000 --> 00:14:16.000]  炫耀自己獨特的見解
[00:14:16.000 --> 00:14:18.000]  誇耀自己創新
[00:14:18.000 --> 00:14:21.000]  而又有勇氣和膽量
[00:14:21.000 --> 00:14:23.000]  最嚴重的
[00:14:23.000 --> 00:14:26.000]  不惜重傷毀旁人
[00:14:26.000 --> 00:14:29.000]  甚至褻瀆興萬神
[00:14:29.000 --> 00:14:34.000]  我知道基督徒應該不會褻瀆興萬神
[00:14:34.000 --> 00:14:37.000]  可能無神論的人
[00:14:37.000 --> 00:14:41.000]  會這樣褻瀆興萬神
[00:14:41.000 --> 00:14:45.000]  我們繼續看這節經文
[00:14:45.000 --> 00:14:49.000]  這節經文的第一節
[00:14:49.000 --> 00:14:53.000]  是一種漸進性的
[00:14:53.000 --> 00:14:58.000]  三個對偶的經文
[00:14:58.000 --> 00:15:01.000]  就像螢光幕顯示
[00:15:01.000 --> 00:15:04.000]  不驕傲就對不自高
[00:15:04.000 --> 00:15:06.000]  不敢作
[00:15:06.000 --> 00:15:08.000]  我的心就對我的眼
[00:15:08.000 --> 00:15:12.000]  或者是重大和差不透的事
[00:15:12.000 --> 00:15:16.000]  這節經文就引用了希伯來思想裏面
[00:15:16.000 --> 00:15:19.000]  人體三個重要的位置
[00:15:19.000 --> 00:15:23.000]  來形容私人謙卑的心態
[00:15:23.000 --> 00:15:27.000]  就是心、眼和腳
[00:15:27.000 --> 00:15:30.000]  腳就用行來表達
[00:15:30.000 --> 00:15:37.000]  這節經文再加上三個否定語
[00:15:37.000 --> 00:15:39.000]  這個筆字
[00:15:39.000 --> 00:15:44.000]  第四和第五句就說到
[00:15:44.000 --> 00:15:47.000]  重大和超過我能力的事
[00:15:47.000 --> 00:15:49.000]  我都不敢作
[00:15:49.000 --> 00:15:54.000]  重大就是指能力辦不到的事
[00:15:54.000 --> 00:15:56.000]  超過我能力的事
[00:15:56.000 --> 00:15:58.000]  我都不敢作
[00:15:58.000 --> 00:16:03.000]  意思就是說自己不敢再逞強
[00:16:03.000 --> 00:16:09.000]  不會不自量力去做超過自己能力和智慧的事
[00:16:09.000 --> 00:16:13.000]  可見不驕傲、不自高
[00:16:13.000 --> 00:16:15.000]  不敢作
[00:16:15.000 --> 00:16:18.000]  這三個否定的詞語
[00:16:18.000 --> 00:16:21.000]  是表達謙卑
[00:16:21.000 --> 00:16:25.000]  是一層一層將自我脫落
[00:16:25.000 --> 00:16:28.000]  是由內至外
[00:16:28.000 --> 00:16:36.000]  他先將那些深深藏在內心的驕傲說起
[00:16:36.000 --> 00:16:39.000]  那些不是人所知
[00:16:39.000 --> 00:16:44.000]  甚至很多時候連自己都被蒙蔽起來的自我
[00:16:44.000 --> 00:16:48.000]  即是保羅所說的老我
[00:16:48.000 --> 00:16:51.000]  要與主同死
[00:16:51.000 --> 00:16:57.000]  我在近年都進修一些靈修課程
[00:16:57.000 --> 00:17:02.000]  亦都有一些安靜的退修
[00:17:02.000 --> 00:17:04.000]  我就深深體會到
[00:17:04.000 --> 00:17:09.000]  人生命的追求不是講增值
[00:17:09.000 --> 00:17:13.000]  而是講要割捨
[00:17:13.000 --> 00:17:16.000]  要靈命增長
[00:17:16.000 --> 00:17:21.000]  要不斷將內裡的偏情
[00:17:21.000 --> 00:17:23.000]  不斷地割捨
[00:17:23.000 --> 00:17:25.000]  即是不好的東西
[00:17:25.000 --> 00:17:27.000]  要割走它
[00:17:27.000 --> 00:17:29.000]  不要它
[00:17:29.000 --> 00:17:31.000]  我們才可以成長
[00:17:31.000 --> 00:17:34.000]  否則那些偏情
[00:17:34.000 --> 00:17:37.000]  就會不斷阻礙
[00:17:37.000 --> 00:17:41.000]  纏絆著我們不能夠成長
[00:17:41.000 --> 00:17:44.000]  而這一節的三個否定詞
[00:17:44.000 --> 00:17:49.000]  「不」是作者有他的用意
[00:17:49.000 --> 00:17:55.000]  就是要我們從消極的否定當中
[00:17:55.000 --> 00:17:59.000]  去達到積極的肯定
[00:17:59.000 --> 00:18:05.000]  去刻畫一種積極的心靈和態度
[00:18:05.000 --> 00:18:10.000]  生命不是一味追逐虛榮的事
[00:18:10.000 --> 00:18:12.000]  逞強好高無遠
[00:18:12.000 --> 00:18:15.000]  這些都是膚淺的表現
[00:18:15.000 --> 00:18:20.000]  有經學家曾經說這首詩是一聲嘆息
[00:18:20.000 --> 00:18:25.000]  因為他說「不不不」
[00:18:25.000 --> 00:18:27.000]  這個嘆息不是失望
[00:18:27.000 --> 00:18:32.000]  其實要引導到十足的信心裡
[00:18:32.000 --> 00:18:34.000]  捨棄自己
[00:18:34.000 --> 00:18:41.000]  而以神的美智為依歸
[00:18:41.000 --> 00:18:44.000]  詩人要帶出的意思就是
[00:18:44.000 --> 00:18:49.000]  謙卑地去接受神所賜的一切
[00:18:49.000 --> 00:18:52.000]  而全然地去信靠神
[00:18:52.000 --> 00:18:58.000]  詩人大衛就用這個方式去活化出一種滿足的信心
[00:18:58.000 --> 00:19:04.000]  謙卑不是裝作無知或無能
[00:19:04.000 --> 00:19:10.000]  謙卑是承認自己有的知識和才能
[00:19:10.000 --> 00:19:15.000]  只是不自恃、不自大
[00:19:15.000 --> 00:19:18.000]  我們看到摩西
[00:19:18.000 --> 00:19:22.000]  他在開頭的四十年在人的學校裡
[00:19:22.000 --> 00:19:24.000]  學了很多學問
[00:19:24.000 --> 00:19:26.000]  也練了很好的體能
[00:19:26.000 --> 00:19:31.000]  所以他能夠以匹夫之勇打死一個埃及人
[00:19:31.000 --> 00:19:33.000]  但之後的四十年
[00:19:33.000 --> 00:19:38.000]  他就在神的學校裡去學操練靈性
[00:19:38.000 --> 00:19:40.000]  學了一個功課
[00:19:40.000 --> 00:19:43.000]  就是謙卑
[00:19:43.000 --> 00:19:47.000]  他成為帶領以色列人出埃及的領袖
[00:19:47.000 --> 00:19:49.000]  和民族英雄
[00:19:49.000 --> 00:19:54.000]  他被稱為世上最謙和的人
[00:19:54.000 --> 00:20:01.000]  詩人在第一節用了三個否定語筆
[00:20:01.000 --> 00:20:04.000]  來描述自己謙虛的心態
[00:20:04.000 --> 00:20:06.000]  到了第二節
[00:20:06.000 --> 00:20:09.000]  詩人就重複使用我的心
[00:20:09.000 --> 00:20:15.000]  去表達自己平靜安穩在神的面前
[00:20:15.000 --> 00:20:17.000]  要獲得內心的平靜
[00:20:17.000 --> 00:20:19.000]  第二
[00:20:19.000 --> 00:20:22.000]  是需要有一個平心
[00:20:22.000 --> 00:20:25.000]  我們一起來讀第二節
[00:20:25.000 --> 00:20:29.000]  我的心平靜安穩
[00:20:29.000 --> 00:20:34.000]  像斷過賴的孩子躺在母親的懷中
[00:20:34.000 --> 00:20:39.000]  我的心在我裡面真像斷過賴的孩子
[00:20:39.000 --> 00:20:46.000]  這首詩的第二節是象徵性的對偶的排列
[00:20:46.000 --> 00:20:53.000]  我使就對像斷過賴的孩子
[00:20:53.000 --> 00:20:58.000]  我的心就對躺在我的心
[00:20:58.000 --> 00:21:04.000]  平靜安穩就對他母親的懷中在我裡面
[00:21:04.000 --> 00:21:07.000]  這節的第一句
[00:21:07.000 --> 00:21:11.000]  我的心平靜安穩
[00:21:11.000 --> 00:21:13.000]  其實在原文裡
[00:21:13.000 --> 00:21:15.000]  這一句的前面
[00:21:15.000 --> 00:21:22.000]  是有「躺若不是」這個連接詞
[00:21:22.000 --> 00:21:27.000]  之後也有「我使」這個動詞
[00:21:27.000 --> 00:21:33.000]  這個動詞原文有「起勢加強語氣」
[00:21:33.000 --> 00:21:40.000]  即是我喜歡、我情願、我決定、我選定、我決擇
[00:21:40.000 --> 00:21:43.000]  所以這一節的第一句
[00:21:43.000 --> 00:21:45.000]  全部按原文翻出來
[00:21:45.000 --> 00:21:52.000]  就是「躺若不是,我使我的心平靜安穩」
[00:21:52.000 --> 00:21:56.000]  這一句的說話是強調
[00:21:56.000 --> 00:21:58.000]  我們要有意識的
[00:21:58.000 --> 00:22:01.000]  很喜歡的去採取行動
[00:22:01.000 --> 00:22:04.000]  是有一個渴想的心
[00:22:04.000 --> 00:22:09.000]  所以當中是有一個動力的
[00:22:09.000 --> 00:22:10.000]  有一個渴想的心
[00:22:10.000 --> 00:22:14.000]  才能夠經歷內心的平靜安穩
[00:22:14.000 --> 00:22:19.000]  透露要得著內心的平靜
[00:22:19.000 --> 00:22:21.000]  是需要努力的
[00:22:21.000 --> 00:22:24.000]  不是所謂的躺平
[00:22:24.000 --> 00:22:26.000]  什麼都不管
[00:22:26.000 --> 00:22:29.000]  就是得到平靜安穩
[00:22:29.000 --> 00:22:32.000]  也不是用盲力去說
[00:22:32.000 --> 00:22:34.000]  我要平靜、我要平靜
[00:22:34.000 --> 00:22:37.000]  用鎖鏈鎖住、用粗繩綁住自己
[00:22:37.000 --> 00:22:39.000]  要自己靜止下來
[00:22:39.000 --> 00:22:41.000]  不是
[00:22:41.000 --> 00:22:45.000]  第二節,這個說「我的心」
[00:22:45.000 --> 00:22:48.000]  出現在第一句和第三句
[00:22:48.000 --> 00:22:49.000]  一前一後
[00:22:49.000 --> 00:22:52.000]  就將這個主題突現出來
[00:22:52.000 --> 00:22:55.000]  焦點就是我的心
[00:22:55.000 --> 00:23:00.000]  我的心平靜安穩的原意
[00:23:00.000 --> 00:23:04.000]  就是十分平坦的路
[00:23:04.000 --> 00:23:07.000]  就是內心坦然
[00:23:07.000 --> 00:23:09.000]  沒有複雜的成份
[00:23:09.000 --> 00:23:12.000]  十分單純、光明磊落
[00:23:12.000 --> 00:23:15.000]  是一個真正信靠神的心
[00:23:15.000 --> 00:23:17.000]  平靜安穩
[00:23:17.000 --> 00:23:23.000]  現代中文譯本是安息滿足
[00:23:23.000 --> 00:23:26.000]  所以這裡所描述的是
[00:23:26.000 --> 00:23:32.000]  一種溫和、柔順和滿足的心
[00:23:32.000 --> 00:23:36.000]  我的心平靜安穩
[00:23:36.000 --> 00:23:38.000]  接著第二句
[00:23:38.000 --> 00:23:41.000]  就是將斷過奶的孩子
[00:23:41.000 --> 00:23:44.000]  躺在母親的懷中
[00:23:44.000 --> 00:23:46.000]  斷過奶的孩子
[00:23:46.000 --> 00:23:49.000]  斷奶這個字
[00:23:49.000 --> 00:23:52.000]  按文法來說是完成式
[00:23:52.000 --> 00:23:54.000]  可以解為
[00:23:54.000 --> 00:23:58.000]  孩子斷奶的事已經完成
[00:23:58.000 --> 00:24:00.000]  已經斷了奶
[00:24:00.000 --> 00:24:02.000]  不再掙扎
[00:24:02.000 --> 00:24:06.000]  究竟斷過奶的孩子
[00:24:06.000 --> 00:24:08.000]  他的年紀有多大呢?
[00:24:08.000 --> 00:24:10.000]  在聖經裡
[00:24:10.000 --> 00:24:14.000]  昔日的中東地方
[00:24:14.000 --> 00:24:17.000]  一般就要三歲
[00:24:17.000 --> 00:24:20.000]  或者更大的年紀才斷奶
[00:24:20.000 --> 00:24:23.000]  跟我們中國人不太一樣
[00:24:23.000 --> 00:24:26.000]  如果是嬰兒
[00:24:26.000 --> 00:24:32.000]  嬰孩常常以哭泣來表達需要
[00:24:32.000 --> 00:24:34.000]  肚餓了
[00:24:34.000 --> 00:24:37.000]  要喝奶的時候就要哭泣
[00:24:37.000 --> 00:24:39.000]  煩躁不停
[00:24:39.000 --> 00:24:41.000]  但斷過奶的孩子
[00:24:41.000 --> 00:24:46.000]  就不再有喝奶的需要
[00:24:46.000 --> 00:24:49.000]  所以就不會有急躁不安的心
[00:24:49.000 --> 00:24:51.000]  詩人大衛
[00:24:51.000 --> 00:24:53.000]  用斷過奶的孩子
[00:24:53.000 --> 00:24:59.000]  去比喻自己心靈的滿足和安寧
[00:24:59.000 --> 00:25:00.000]  這首詩
[00:25:00.000 --> 00:25:02.000]  以斷過奶的孩子
[00:25:02.000 --> 00:25:05.000]  在母親的懷中作為比喻
[00:25:05.000 --> 00:25:09.000]  去說明孩子得享安寧快樂滿足
[00:25:09.000 --> 00:25:17.000]  是十分滿有安全平安
[00:25:17.000 --> 00:25:19.000]  這個形容
[00:25:19.000 --> 00:25:22.000]  是一幅很美麗的圖畫
[00:25:22.000 --> 00:25:25.000]  好像螢光幕所看
[00:25:25.000 --> 00:25:29.000]  就是將信靠的心
[00:25:29.000 --> 00:25:32.000]  描繪得很具體
[00:25:32.000 --> 00:25:35.000]  很真切
[00:25:35.000 --> 00:25:38.000]  詩人大衛在生命裡
[00:25:38.000 --> 00:25:40.000]  他得到秘訣
[00:25:40.000 --> 00:25:44.000]  他不再強求自己的意思和道路
[00:25:44.000 --> 00:25:48.000]  他知道如何全心信靠和交託
