
[00:00:00.000 --> 00:00:02.400]  在我們教會裡面
[00:01:42.400 --> 00:01:44.000]  所以我都很難分真假的
[00:01:44.000 --> 00:01:45.800]  所以大家都是對的
[00:01:45.800 --> 00:01:46.800]  好了
[00:01:46.800 --> 00:01:49.400]  這個世界真真假假太過虛幻了
[00:01:49.400 --> 00:01:52.400]  現實中所找到的真相是很虛幻的
[00:01:52.400 --> 00:01:54.000]  但在耶穌裡面
[00:01:54.000 --> 00:01:55.200]  祂是示範了
[00:01:55.200 --> 00:01:57.600]  由祂自己出來傳道
[00:01:57.600 --> 00:01:59.200]  以及祂受水禮的時候
[00:01:59.200 --> 00:02:02.000]  祂示範了祂如何真實地表達
[00:02:02.000 --> 00:02:03.200]  我們的真理
[00:02:03.200 --> 00:02:03.800]  是出來的
[00:02:03.800 --> 00:02:04.800]  這件事很重要
[00:02:04.800 --> 00:02:06.400]  今天你信了耶穌有多久
[00:02:06.400 --> 00:02:08.600]  其實你追求的是否真的呢?
[00:02:08.600 --> 00:02:11.000]  可能我們自己信了耶穌很久
[00:02:11.000 --> 00:02:13.200]  但我們依然是追求一些名利
[00:02:13.200 --> 00:02:14.600]  或者我們想信耶穌
[00:02:14.600 --> 00:02:16.400]  讓祂改變我們
[00:02:16.400 --> 00:02:17.600]  讓我們有個平安
[00:02:17.600 --> 00:02:18.600]  但不知道為什麼
[00:02:18.600 --> 00:02:20.200]  我還是很害怕裁員
[00:02:20.200 --> 00:02:23.200]  還是很害怕很多焦慮
[00:02:23.200 --> 00:02:25.600]  夜間也都很難睡得著覺
[00:02:25.600 --> 00:02:28.000]  生命不知為什麼都很脆弱
[00:02:28.000 --> 00:02:30.200]  但不知為什麼我聽其他人信耶穌
[00:02:30.200 --> 00:02:31.600]  他們很多問題都可以解決
[00:02:31.600 --> 00:02:32.800]  究竟為什麼呢?
[00:02:32.800 --> 00:02:35.800]  其實在《馬太福音》的第三章告訴我們
[00:02:35.800 --> 00:02:37.600]  耶穌說的真理
[00:02:37.600 --> 00:02:40.800]  或者祂用人生走出來的真理很簡單
[00:02:40.800 --> 00:02:45.000]  就是「天國勤了,你們應當悔改」
[00:02:45.000 --> 00:02:48.200]  「天國勤了,你們應當悔改」
[00:02:48.200 --> 00:02:49.800]  如何悔改
[00:02:49.800 --> 00:02:51.800]  如何看到真實的耶穌
[00:02:51.800 --> 00:02:53.200]  以及真正的真理
[00:02:53.200 --> 00:02:54.400]  其實都不容易的
[00:02:54.400 --> 00:02:56.600]  我們今天從這段聖經裏面一同學習
[00:02:56.600 --> 00:02:58.000]  我們低頭禱告
[00:02:58.000 --> 00:03:00.800]  「慈悲人,我天父,願主祢都去保守」
[00:03:00.800 --> 00:03:03.200]  我們在聖經裏面虛心學習
[00:03:03.200 --> 00:03:04.800]  以及我們真的願意聽到
[00:03:04.800 --> 00:03:06.000]  都能夠走出來
[00:03:06.000 --> 00:03:06.800]  求主幫助
[00:03:06.800 --> 00:03:07.400]  以上祈禱
[00:03:07.400 --> 00:03:09.600]  交上奉耶穌基督的名字而求
[00:03:09.600 --> 00:03:10.400]  阿們
[00:03:10.400 --> 00:03:13.400]  在《馬太福音》第三章新頁本裏面
[00:03:13.400 --> 00:03:15.000]  施洗約翰出來了
[00:03:15.000 --> 00:03:16.600]  他第一節這樣說
[00:03:16.600 --> 00:03:19.400]  「那時施洗的約翰出來」
[00:03:19.400 --> 00:03:21.400]  「在猶太的曠野傳道」
[00:03:21.400 --> 00:03:24.000]  「說天國勤了,你們應當悔改」
[00:03:24.000 --> 00:03:25.800]  「以蔡阿仙之所說」
[00:03:25.800 --> 00:03:28.600]  「在曠野有呼喊者的聲音」
[00:03:28.600 --> 00:03:31.400]  「預備主的道,修直他的路」
[00:03:31.400 --> 00:03:34.000]  「就是指著者約翰說的」
[00:03:34.000 --> 00:03:36.600]  「約翰身穿駱駝毛的衣服」
[00:03:36.600 --> 00:03:40.200]  「腰束皮帶,吃的是黃松和野物」
[00:03:40.200 --> 00:03:42.800]  那時約翰剛剛出來
[00:03:42.800 --> 00:03:44.400]  開始幫人施洗
[00:03:44.400 --> 00:03:45.600]  即是幫人洗禮
[00:03:45.600 --> 00:03:47.600]  今天也是教會的洗禮
[00:03:47.600 --> 00:03:50.400]  這個應驗了在很多很多年前
[00:03:50.400 --> 00:03:51.400]  舊約的聖經
[00:03:51.400 --> 00:03:52.600]  以蔡阿仙之說
[00:03:52.600 --> 00:03:55.200]  其實在《以蔡阿書》40章3節
[00:03:55.200 --> 00:03:56.600]  原版是這樣說
[00:03:56.600 --> 00:03:58.400]  「有呼喊者的聲音說」
[00:03:58.400 --> 00:04:01.600]  「你們要在曠野預備耶和華的道路」
[00:04:01.600 --> 00:04:05.000]  「在荒地修平我們神的大道」
[00:04:05.000 --> 00:04:08.200]  即是說這個施洗約翰出來施洗
[00:04:08.200 --> 00:04:10.400]  是預備耶穌的出現
[00:04:10.400 --> 00:04:12.400]  也為耶穌施洗
[00:04:12.400 --> 00:04:14.600]  帶領人悔改
[00:04:14.600 --> 00:04:17.600]  為自己的罪後悔
[00:04:17.600 --> 00:04:21.000]  並跟隨神立下他一生的志向
[00:04:21.000 --> 00:04:22.600]  去到第五節
[00:04:22.600 --> 00:04:25.600]  「耶路撒冷猶太全地和約旦河一帶的人」
[00:04:25.600 --> 00:04:27.600]  「都出來到他那裡去」
[00:04:27.600 --> 00:04:29.200]  「承認自己的罪」
[00:04:29.200 --> 00:04:31.600]  「在約旦河裡受了他的洗」
[00:04:31.600 --> 00:04:34.200]  很多人真的認自己是罪人
[00:04:34.200 --> 00:04:36.600]  想不到一個這麼簡單的呼籲
[00:04:36.600 --> 00:04:40.800]  四方八面猶太全地都來找施洗約翰認罪
[00:04:40.800 --> 00:04:42.400]  他在河裡受洗
[00:04:42.400 --> 00:04:46.400]  「約翰看見許多法利塞人和撒都哥人」
[00:04:46.400 --> 00:04:48.200]  「來到他施洗的地方」
[00:04:48.200 --> 00:04:51.200]  「對他們說:讀蛇所生的」
[00:04:51.200 --> 00:04:55.000]  「誰指示你們逃避那將要來的憤怒」
[00:04:55.000 --> 00:04:58.600]  「應當結出果子來與悔改的心相稱」
[00:04:58.600 --> 00:05:03.000]  當時來看施洗約翰施洗的人
[00:05:03.000 --> 00:05:05.600]  有法利塞人和撒都哥人
[00:05:05.600 --> 00:05:10.400]  法利塞人是一些在猶太人民會堂裡
[00:05:10.400 --> 00:05:11.800]  教導聖經
[00:05:11.800 --> 00:05:13.200]  並且訂立了很多守則
[00:05:13.200 --> 00:05:15.200]  叫他們在日常生活中遵守
[00:05:15.200 --> 00:05:17.400]  所以他們很有社會地位
[00:05:17.400 --> 00:05:20.400]  可以說是猶太人中產
[00:05:20.400 --> 00:05:23.000]  而且很有氣節
[00:05:23.000 --> 00:05:27.000]  很有道德高地的人才
[00:05:27.000 --> 00:05:28.600]  撒都哥人是什麼人呢?
[00:05:28.600 --> 00:05:31.600]  他比較親羅馬政府
[00:05:31.600 --> 00:05:33.800]  又親近大祭司
[00:05:33.800 --> 00:05:36.400]  祭司是比較有權勢的群體
[00:05:36.400 --> 00:05:42.000]  他們會在聖殿裡幫人搞很多獻祭
[00:05:42.000 --> 00:05:44.000]  也會收很多奉獻
[00:05:44.000 --> 00:05:48.800]  他們也會比較親近希律或羅馬政府
[00:05:48.800 --> 00:05:51.000]  可以說信仰上是建制派
[00:05:51.000 --> 00:05:53.200]  他又不相信人死後會復活
[00:05:53.200 --> 00:05:55.400]  最重要是在生的時候過得好
[00:05:55.400 --> 00:05:58.800]  所以他們也負責很多黨羽
[00:05:58.800 --> 00:06:01.800]  很多權力和錢都集中在他們身上
[00:06:01.800 --> 00:06:04.400]  但這兩批人本來是不對的
[00:06:04.400 --> 00:06:05.800]  他們有很多矛盾
[00:06:05.800 --> 00:06:08.400]  但今天他也來看施洗約翰施洗
[00:06:08.400 --> 00:06:11.800]  原因你也猜到有幾點是對的
[00:06:11.800 --> 00:06:16.000]  查一下施洗約翰的出名來調查一下
[00:06:16.000 --> 00:06:18.400]  逐點說一下查他什麼料子
[00:06:18.400 --> 00:06:20.400]  爭取曝光也很重要
[00:06:20.400 --> 00:06:21.600]  這麼大件事
[00:06:21.600 --> 00:06:23.200]  這麼多人來
[00:06:23.200 --> 00:06:24.400]  這麼多人來恩福堂
[00:06:24.400 --> 00:06:26.200]  你不信耶穌也來看看
[00:06:26.200 --> 00:06:28.600]  這麼多人來看約翰施洗
[00:06:28.600 --> 00:06:30.200]  我不信也來曝光一下
[00:06:30.200 --> 00:06:33.000]  別人說施洗約翰施洗
[00:06:33.000 --> 00:06:35.200]  我也叫道哥我也叫威威
[00:06:35.200 --> 00:06:36.400]  買個保險
[00:06:36.400 --> 00:06:39.800]  萬一他真的施洗很厲害
[00:06:39.800 --> 00:06:42.400]  我即時受他的洗就可以了
[00:06:42.400 --> 00:06:44.400]  但他們也有共通的問題
[00:06:44.400 --> 00:06:46.400]  施洗約翰看穿了
[00:06:46.400 --> 00:06:49.000]  你們來可能有很多動機
[00:06:49.000 --> 00:06:52.200]  但從來沒有真心想去悔改
[00:06:52.200 --> 00:06:53.800]  所以說他們是毒蛇的種類
[00:06:53.800 --> 00:06:55.600]  說他們不願意改
[00:06:55.600 --> 00:06:59.200]  也不願意離開他現在的權力和錢
[00:06:59.200 --> 00:07:00.200]  第九節
[00:07:00.200 --> 00:07:01.400]  你們心裡不要以為
[00:07:01.400 --> 00:07:04.000]  我們有阿伯拉罕作我們的祖宗
[00:07:04.000 --> 00:07:05.200]  我告訴你們
[00:07:05.200 --> 00:07:07.000]  神能從這些石頭中
[00:07:07.000 --> 00:07:09.400]  給阿伯拉罕興起後裔來
[00:07:09.400 --> 00:07:12.000]  現在斧頭已經在樹根上
[00:07:12.000 --> 00:07:13.800]  所有不潔好果子的樹
[00:07:13.800 --> 00:07:16.000]  就撼下來凋在火裡
[00:07:16.000 --> 00:07:17.200]  意思就是說
[00:07:17.200 --> 00:07:20.200]  你以為大家都是阿伯拉罕的後裔
[00:07:20.200 --> 00:07:22.600]  阿伯拉罕是信心之父
[00:07:22.600 --> 00:07:26.000]  可以說是最得神祝福的民族的祖先
[00:07:26.000 --> 00:07:29.200]  但是你不要以為我們有這個祖先阿伯拉罕
[00:07:29.200 --> 00:07:31.800]  我們一定是神接納的
[00:07:31.800 --> 00:07:34.200]  如果神要在石頭裡
[00:07:34.200 --> 00:07:36.600]  變一些阿伯拉罕的後人出來
[00:07:36.600 --> 00:07:38.200]  代替你也還可以
[00:07:38.200 --> 00:07:39.600]  為什麼這麼說呢?
[00:07:39.600 --> 00:07:41.200]  因為在希伯來文裡面
[00:07:41.200 --> 00:07:43.400]  河裡的石頭
[00:07:43.400 --> 00:07:46.200]  是跟子孫的發音相近的
[00:07:46.200 --> 00:07:47.000]  意思就是說
[00:07:47.000 --> 00:07:48.400]  找一些石頭去代替你
[00:07:48.400 --> 00:07:49.400]  神也做得到
[00:07:49.400 --> 00:07:51.200]  你不要以為裝模作樣
[00:07:51.200 --> 00:07:52.600]  你的祖先是誰
[00:07:52.600 --> 00:07:53.800]  你就一定可以的
[00:07:53.800 --> 00:07:55.400]  有時候我也會有的
[00:07:55.400 --> 00:07:58.800]  有時候我出去跟不同的傳道人
[00:07:58.800 --> 00:08:00.400]  同工去開會
[00:08:00.400 --> 00:08:01.800]  或者有時候吃飯
[00:08:01.800 --> 00:08:03.000]  我有時候也會說
[00:08:03.000 --> 00:08:04.600]  我是恩福堂來的
[00:08:04.600 --> 00:08:05.400]  那些人就說
[00:08:05.400 --> 00:08:08.000]  哇!你恩福堂很多人的
[00:08:08.000 --> 00:08:10.000]  很多千人去教會的
[00:08:10.000 --> 00:08:11.000]  蘇牧師很厲害
[00:08:11.000 --> 00:08:12.400]  說得很厲害
[00:08:12.400 --> 00:08:15.400]  我這些在恩福堂工作的人
[00:08:15.400 --> 00:08:17.400]  馬上很有榮光
[00:08:17.400 --> 00:08:20.000]  覺得自己也是很棒的
[00:08:20.000 --> 00:08:21.600]  但是有時候想一想
[00:08:21.600 --> 00:08:22.600]  其實不是的
[00:08:22.600 --> 00:08:25.000]  如果我沒有悔改之心的時候
[00:08:25.000 --> 00:08:27.200]  神要在恩福堂領一塊石頭
[00:08:27.200 --> 00:08:28.000]  變一個牧師出來
[00:08:28.000 --> 00:08:29.600]  應該也做得到的
[00:08:29.600 --> 00:08:31.200]  所以反而要害怕
[00:08:31.200 --> 00:08:34.200]  究竟我自己是不是只有外表
[00:08:34.200 --> 00:08:36.000]  好像是親近神
[00:08:36.000 --> 00:08:37.400]  孫廣臣的說話
[00:08:37.400 --> 00:08:39.800]  但是我心裡面從來沒有悔改
[00:08:39.800 --> 00:08:41.600]  和承擔責任
[00:08:41.600 --> 00:08:43.200]  所以第一件事我們要想的
[00:08:43.200 --> 00:08:45.400]  就是我們要打破一些虛幻
[00:08:45.400 --> 00:08:47.800]  一定要有一個真實的保險
[00:08:47.800 --> 00:08:49.600]  真實的保險很簡單
[00:08:49.600 --> 00:08:52.600]  就是你悔改結出你生命的果子
[00:08:52.600 --> 00:08:54.200]  因為神是看你的生命
[00:08:54.200 --> 00:08:55.600]  不是看你的地位
[00:08:55.600 --> 00:08:58.000]  不是看教會那裡做得怎麼樣
[00:08:58.000 --> 00:08:59.000]  很重要
[00:08:59.000 --> 00:09:00.600]  在我們生活裡面
[00:09:00.600 --> 00:09:03.000]  很多的樣貌都會欺騙了我們
[00:09:03.000 --> 00:09:06.000]  其中在職場有一種虛幻是什麼呢?
[00:09:06.000 --> 00:09:07.400]  喂!我準時打卡
[00:09:07.400 --> 00:09:08.800]  工作就一般般
[00:09:08.800 --> 00:09:09.400]  不要緊的
[00:09:09.400 --> 00:09:10.200]  我上班得久
[00:09:10.200 --> 00:09:10.800]  有資歷
[00:09:10.800 --> 00:09:12.600]  沒有什麼成果
[00:09:12.600 --> 00:09:13.200]  不要緊的
[00:09:13.200 --> 00:09:14.400]  恃老賣老了
[00:09:14.400 --> 00:09:16.600]  但是現在這個世界是很現實的
[00:09:16.600 --> 00:09:18.400]  唯有AI取代你
[00:09:18.400 --> 00:09:19.800]  就能解僱你了
[00:09:19.800 --> 00:09:20.400]  你又老
[00:09:20.400 --> 00:09:21.200]  工資又高
[00:09:21.200 --> 00:09:22.000]  又沒有建樹
[00:09:22.000 --> 00:09:23.000]  又不懂AI
[00:09:23.000 --> 00:09:24.000]  那就解僱你了
[00:09:24.000 --> 00:09:26.600]  人生就很虛幻而已
[00:09:26.600 --> 00:09:29.200]  教會有時候也有平安的幻覺
[00:09:29.200 --> 00:09:32.800]  總之每個星期你來坐一坐
[00:09:32.800 --> 00:09:34.000]  有奉獻的
[00:09:34.000 --> 00:09:35.200]  有領聖餐的
[00:09:35.200 --> 00:09:37.400]  你會覺得自己好像神聖了一點
[00:09:37.400 --> 00:09:38.800]  所以我們統計過
[00:09:38.800 --> 00:09:41.200]  聖餐主日是會多一點基督徒回來的
[00:09:41.200 --> 00:09:43.800]  因為為了他覺得自己是一個基督徒
[00:09:43.800 --> 00:09:46.200]  還有領完聖餐之後好像好一點
[00:09:46.200 --> 00:09:50.000]  他就真的那個星期是多一點人回來的
[00:09:50.000 --> 00:09:52.600]  所以其實人都是想賣個保險
[00:09:52.600 --> 00:09:53.800]  家庭又怎麼樣呢?
[00:09:53.800 --> 00:09:55.200]  從來不吵架
[00:09:55.200 --> 00:09:57.800]  但是其實大家說話就沒有什麼內涵
[00:09:57.800 --> 00:09:59.000]  又不會關心對方
[00:09:59.000 --> 00:10:00.800]  就好像相敬如賓一樣
[00:10:00.800 --> 00:10:03.000]  這些都是假的關係
[00:10:03.000 --> 00:10:05.800]  我們和神的關係是不是相敬如賓?
[00:10:05.800 --> 00:10:09.200]  我們的壞事是不是不願意讓神看到呢?
[00:10:09.200 --> 00:10:10.800]  其實在人生裡面
[00:10:10.800 --> 00:10:13.000]  我覺得你要打破那個虛幻
[00:10:13.000 --> 00:10:14.600]  證明你真的是基督徒
[00:10:14.600 --> 00:10:18.200]  最重要的都是認罪和悔改
[00:10:18.200 --> 00:10:20.400]  這個才可以結出好的果子
[00:10:20.400 --> 00:10:22.200]  聽就聽過無數次了
[00:10:22.200 --> 00:10:23.600]  為什麼認罪悔改
[00:10:23.600 --> 00:10:24.400]  有些人可以
[00:10:24.400 --> 00:10:26.000]  有些人不可以呢?
[00:10:26.000 --> 00:10:27.600]  譬如我和我太太聊天
[00:10:27.600 --> 00:10:29.400]  我很欣賞我太太一件事
[00:10:29.400 --> 00:10:32.000]  就是她現在轉去幼稚園工作
[00:10:32.000 --> 00:10:35.000]  其實她要適應一間新的幼稚園
[00:10:35.000 --> 00:10:37.000]  和現在一間幼稚園很忙
[00:10:37.000 --> 00:10:39.200]  其實她偶然盡了力
[00:10:39.200 --> 00:10:41.000]  她都會做錯事
[00:10:41.000 --> 00:10:42.200]  但是做錯事
[00:10:42.200 --> 00:10:44.600]  她都很快和校長認罪
[00:10:44.600 --> 00:10:46.400]  校長我做錯事了
[00:10:46.400 --> 00:10:47.800]  我經常就會想
[00:10:47.800 --> 00:10:49.600]  你經常和校長認罪
[00:10:49.600 --> 00:10:50.800]  你是做第一年
[00:10:50.800 --> 00:10:52.800]  好像試用期都不知道過了沒有
[00:10:52.800 --> 00:10:54.200]  會不會解僱你的
[00:10:54.200 --> 00:10:56.200]  就是經常在認罪
[00:10:56.200 --> 00:10:58.400]  但是我又欣賞她
[00:10:58.400 --> 00:11:00.000]  因為她認罪
[00:11:00.000 --> 00:11:02.200]  她悔改她有的行動
[00:11:02.200 --> 00:11:04.600]  她肯在現實的生活裡面
[00:11:04.600 --> 00:11:06.400]  承擔責任
[00:11:06.400 --> 00:11:09.800]  這個是真真正正的果子
[00:11:09.800 --> 00:11:11.600]  其實我又想起我以前
[00:11:11.600 --> 00:11:13.600]  去偷我媽媽的錢
[00:11:13.600 --> 00:11:15.400]  我媽媽有一個盤子
[00:11:15.400 --> 00:11:17.000]  經常放幾十塊進去
[00:11:17.000 --> 00:11:17.800]  她又不太覺得
[00:11:17.800 --> 00:11:20.000]  有時候我偷二十塊、十塊
[00:11:20.000 --> 00:11:21.800]  長期偷了一年了
[00:11:21.800 --> 00:11:24.800]  因為偷她一次翻尋味
[00:11:24.800 --> 00:11:27.600]  我們這些有偷錢的很研究的
[00:11:27.600 --> 00:11:29.200]  不要偷那麼多
[00:11:29.200 --> 00:11:32.800]  但有一次我媽發現盤子急速地少了錢
[00:11:32.800 --> 00:11:36.400]  我當然打死都不承認
[00:11:36.400 --> 00:11:40.600]  結果她在我弟弟的位置找到錢
[00:11:40.600 --> 00:11:42.800]  原來我弟弟也是偷
[00:11:42.800 --> 00:11:43.800]  不過偷得比較久
[00:11:43.800 --> 00:11:47.200]  他一偷就偷了一百塊
[00:11:47.200 --> 00:11:51.400]  她突然間收藏的地方還多了一些玩具
[00:11:51.400 --> 00:11:53.200]  被我媽打了
[00:11:53.200 --> 00:11:54.400]  現在就不可以看佛了
[00:11:54.400 --> 00:11:56.000]  以前看佛都沒事的
[00:11:56.000 --> 00:11:58.000]  最慘的是我見到她
[00:11:58.000 --> 00:12:01.200]  媽媽把她的玩具都拿去玩具店
[00:12:01.200 --> 00:12:02.200]  叫人去還錢
[00:12:02.200 --> 00:12:05.200]  說我兒子是偷買的
[00:12:05.200 --> 00:12:07.800]  但現在她要偷我的錢還錢
[00:12:07.800 --> 00:12:10.200]  還要帶我弟弟去玩具店
[00:12:10.200 --> 00:12:12.200]  多醜
[00:12:12.200 --> 00:12:13.800]  然後我雖然偷錢
[00:12:13.800 --> 00:12:15.800]  我有一刻想過我是認罪的
[00:12:15.800 --> 00:12:17.600]  但見到我弟弟的下場
[00:12:17.600 --> 00:12:20.600]  我就當然不認了
[00:12:20.600 --> 00:12:23.400]  最多我信了耶穌之後
[00:12:23.400 --> 00:12:24.800]  祈禱求神寬恕
[00:12:24.800 --> 00:12:27.200]  那件事都不了了之了
[00:12:27.200 --> 00:12:28.600]  其實現在的生活上
[00:12:28.600 --> 00:12:32.000]  見到很多都是會追究責任的會
[00:12:32.000 --> 00:12:35.400]  叫你去聽證
[00:12:35.400 --> 00:12:39.400]  但其實如果不是逼到他靠近
[00:12:39.400 --> 00:12:40.800]  他是不會出現
[00:12:40.800 --> 00:12:42.600]  他還可以說謊
[00:12:42.600 --> 00:12:44.400]  就算他說完他的責任
[00:12:44.400 --> 00:12:47.400]  他坐著也不會辭職
[00:12:47.400 --> 00:12:50.200]  這些會不會我們平時都是這樣呢?
[00:12:50.200 --> 00:12:51.600]  我們做錯事了
[00:12:51.600 --> 00:12:53.200]  跟神認罪
[00:12:53.200 --> 00:12:54.600]  說以後改
[00:12:54.600 --> 00:12:57.000]  但我們今天要承擔的責任
[00:12:57.000 --> 00:12:58.400]  我們是逃避的
[00:12:58.400 --> 00:12:59.600]  我們是假的
[00:12:59.600 --> 00:13:01.800]  我們依然是怕承擔責任
[00:13:01.800 --> 00:13:04.000]  我們今生有很多問題
[00:13:04.000 --> 00:13:06.200]  所以如果你記得聖經有另一個人物
[00:13:06.200 --> 00:13:07.400]  他叫撒該
[00:13:07.400 --> 00:13:09.400]  他看到耶穌之後
[00:13:09.400 --> 00:13:11.200]  耶穌說我要去到你的家
[00:13:11.200 --> 00:13:12.800]  和你一起吃飯
[00:13:12.800 --> 00:13:14.400]  撒該是一個罪人
[00:13:14.400 --> 00:13:17.200]  是一個騙錢的官
[00:13:17.200 --> 00:13:18.400]  他很開心
[00:13:18.400 --> 00:13:21.200]  他突然跟耶穌說
[00:13:21.200 --> 00:13:23.400]  其實我以前騙過多少人錢呢?
[00:13:23.400 --> 00:13:25.600]  他就四倍還了
[00:13:25.600 --> 00:13:29.600]  那就是說撒該是真心接出認罪的果子
[00:13:29.600 --> 00:13:32.200]  因為他願意在現實的生活
[00:13:32.200 --> 00:13:34.000]  承擔責任
[00:13:34.000 --> 00:13:35.200]  很多時候
[00:13:35.200 --> 00:13:36.600]  我們跟弟兄姊妹聊天
[00:13:36.600 --> 00:13:38.000]  包括我自己也是
[00:13:38.000 --> 00:13:40.600]  你覺得認錯不是一個問題
[00:13:40.600 --> 00:13:41.800]  就是你認錯之後
[00:13:41.800 --> 00:13:44.600]  要承擔之後那件事才是最難的
[00:13:44.600 --> 00:13:46.200]  例如跟老婆認錯
[00:13:46.200 --> 00:13:47.200]  有些人就會教
[00:13:47.200 --> 00:13:48.600]  你跟老婆認錯
[00:13:48.600 --> 00:13:50.600]  你一輩子都抬不起頭做人的
[00:13:50.600 --> 00:13:51.600]  你輸一輩子的
[00:13:51.600 --> 00:13:53.200]  有沒有人這樣跟你說過?
[00:13:53.200 --> 00:13:55.200]  所以你就打死都不認錯
[00:13:55.200 --> 00:13:57.000]  有些弟兄姊妹也很好的
[00:13:57.000 --> 00:13:58.800]  她教小朋友的時候
[00:13:58.800 --> 00:14:00.200]  真的發了小朋友脾氣
[00:14:00.200 --> 00:14:02.400]  她願意跟小朋友說對不起
[00:14:02.400 --> 00:14:05.600]  但是有些人又跟小朋友發脾氣
[00:14:05.600 --> 00:14:06.600]  罵她
[00:14:06.600 --> 00:14:08.400]  然後我就跟她聊
[00:14:08.400 --> 00:14:10.600]  你覺得這樣是不是合乎聖經呢?
[00:14:10.600 --> 00:14:12.400]  你會不會跟小朋友說對不起呢?
[00:14:12.400 --> 00:14:13.400]  當然不會
[00:14:13.400 --> 00:14:14.800]  你跟小朋友說對不起
[00:14:14.800 --> 00:14:16.000]  一輩子都教不了他
[00:14:16.000 --> 00:14:17.000]  他嘚嘚嘚嘚地說
[00:14:17.000 --> 00:14:19.000]  媽媽也做錯了
[00:14:19.000 --> 00:14:21.400]  以後怎麼教他?
[00:14:21.400 --> 00:14:23.200]  很多時候我們就會覺得
[00:14:23.200 --> 00:14:25.400]  喂!太大的困難了
[00:14:25.400 --> 00:14:28.000]  我死人都不認了
[00:14:28.000 --> 00:14:30.600]  殺戒認罪也很大問題
[00:14:30.600 --> 00:14:33.000]  以後那些家庭的錢都賠了
[00:14:33.000 --> 00:14:33.600]  還有
[00:14:33.600 --> 00:14:35.000]  他行頭立立到竹
[00:14:35.000 --> 00:14:37.000]  他是騙錢的官
[00:14:37.000 --> 00:14:38.400]  其他官也繼續騙錢
[00:14:38.400 --> 00:14:41.600]  自己在搞自己一套的東西
[00:14:41.600 --> 00:14:43.600]  但是我們今天最重要的是什麼呢?
