
[00:00:00.000 --> 00:00:03.880]  讓我們開始領受神的話,以致我們一起祈禱
[00:03:10.800 --> 00:03:12.800]  被記載的小女孩
[00:03:12.800 --> 00:03:15.800]  一起為神完成一件大事
[00:03:15.800 --> 00:03:18.800]  這件事是記載在列王記下
[00:03:18.800 --> 00:03:20.800]  五章一至十四節
[00:03:20.800 --> 00:03:25.800]  經文就記載在你們的程序表
[00:03:25.800 --> 00:03:26.800]  我們不會一起讀
[00:03:26.800 --> 00:03:28.800]  但我會和大家一起
[00:03:28.800 --> 00:03:30.800]  用經文去聽
[00:03:30.800 --> 00:03:32.800]  去講這個故事
[00:03:32.800 --> 00:03:36.800]  這件事發生在北國以色列
[00:03:36.800 --> 00:03:40.800]  繼很邪惡的阿哈王的兒子
[00:03:40.800 --> 00:03:43.800]  阿哈謝登基兩年後病死
[00:03:43.800 --> 00:03:46.800]  然後由阿哈的另一個兒子
[00:03:46.800 --> 00:03:48.800]  約蘭去做皇帝
[00:03:48.800 --> 00:03:52.800]  估計在公元前大約八百五十年左右
[00:03:52.800 --> 00:03:54.800]  當時以色列國
[00:03:54.800 --> 00:03:57.800]  斷斷續續和鄰近的國家打仗
[00:03:57.800 --> 00:04:03.800]  其中一個位於約旦河以東的
[00:04:03.800 --> 00:04:05.800]  阿蘭國
[00:04:05.800 --> 00:04:07.800]  右邊那個
[00:04:07.800 --> 00:04:10.800]  位於以色列的東北面
[00:04:10.800 --> 00:04:13.800]  亦是今天的敘利亞的所在地
[00:04:13.800 --> 00:04:17.800]  其實大衛作皇的時候
[00:04:17.800 --> 00:04:21.800]  阿蘭曾經是以色列的手下敗將
[00:04:21.800 --> 00:04:24.800]  但從阿哈王開始
[00:04:24.800 --> 00:04:26.800]  阿蘭就慢慢地強大了
[00:04:26.800 --> 00:04:30.800]  亦經常侵襲以色列
[00:04:30.800 --> 00:04:37.800]  而今天我們要講的那件大事
[00:04:37.800 --> 00:04:39.800]  其中一個重要人物
[00:04:39.800 --> 00:04:41.800]  就是一個從以色列
[00:04:41.800 --> 00:04:45.800]  被擄到阿蘭的女孩
[00:04:45.800 --> 00:04:46.800]  到了阿蘭之後
[00:04:46.800 --> 00:04:48.800]  她被帶到阿蘭王的元帥
[00:04:48.800 --> 00:04:52.800]  乃萬的家中做奴婢
[00:04:52.800 --> 00:04:55.800]  這件事在記載的一開始
[00:04:55.800 --> 00:04:56.800]  就告訴我們
[00:04:56.800 --> 00:05:00.800]  乃萬在她的主人面前是一個偉大的人
[00:05:00.800 --> 00:05:03.800]  因為乃萬打過很多仗
[00:05:03.800 --> 00:05:05.800]  阿蘭王就很賞識她
[00:05:05.800 --> 00:05:07.800]  非常重視她
[00:05:07.800 --> 00:05:11.800]  但雖然乃萬是一個英勇的戰士
[00:05:11.800 --> 00:05:14.800]  為了國家立了很多的豐功偉績
[00:05:14.800 --> 00:05:18.800]  她依然打不過疾病
[00:05:18.800 --> 00:05:21.800]  很不幸地她染上了麻風
[00:05:21.800 --> 00:05:24.800]  當我們聽到麻風的時候
[00:05:24.800 --> 00:05:28.800]  可能都會想到我們經常提到的
[00:05:28.800 --> 00:05:30.800]  漢心事病
[00:05:30.800 --> 00:05:32.800]  即是那種病除了皮膚
[00:05:32.800 --> 00:05:34.800]  連她的周邊神經
[00:05:34.800 --> 00:05:36.800]  上呼吸道和眼睛
[00:05:36.800 --> 00:05:39.800]  關節等地方都會被影響
[00:05:39.800 --> 00:05:45.800]  這種麻風會使患者的身體出現一塊塊的牙腫
[00:05:45.800 --> 00:05:47.800]  關節也會脹大
[00:05:47.800 --> 00:05:48.800]  甚至扭曲
[00:05:48.800 --> 00:05:51.800]  如果得不到醫治的時候
[00:05:51.800 --> 00:05:54.800]  患者會慢慢失去痛的感覺
[00:05:54.800 --> 00:05:56.800]  因為這樣的時候
[00:05:56.800 --> 00:05:58.800]  她的四肢手手腳腳很容易撞傷
[00:05:58.800 --> 00:06:00.800]  受到感染
[00:06:00.800 --> 00:06:01.800]  但她都感覺不到
[00:06:01.800 --> 00:06:03.800]  所以不斷受傷的時候
[00:06:03.800 --> 00:06:07.800]  到最後有機會需要被截肢
[00:06:07.800 --> 00:06:12.800]  但乃曼所得的麻風病
[00:06:12.800 --> 00:06:16.800]  應該不是這種漢心事麻風
[00:06:16.800 --> 00:06:19.800]  而是另一種慢性皮膚病
[00:06:19.800 --> 00:06:24.800]  而這種病讓乃曼感到很困擾
[00:06:24.800 --> 00:06:28.800]  相信她在阿蘭曾經找過很多名醫
[00:06:28.800 --> 00:06:31.800]  和當地供奉的神
[00:06:31.800 --> 00:06:34.800]  但仍然得不到醫治
[00:06:34.800 --> 00:06:38.800]  當乃曼對自己的病非常絕望的時候
[00:06:38.800 --> 00:06:41.800]  這位被擄到她家的奴婢
[00:06:41.800 --> 00:06:44.800]  一個連名字都沒有的人
[00:06:44.800 --> 00:06:47.800]  人人都認為她是微不足道
[00:06:47.800 --> 00:06:52.800]  她竟然向主母建議
[00:06:52.800 --> 00:06:54.800]  她跟主母說
[00:06:54.800 --> 00:06:57.800]  如果乃曼願意去撒瑪利亞的時候
[00:06:57.800 --> 00:06:59.800]  即當時以色列國的首都
[00:06:59.800 --> 00:07:02.800]  找他們的先知
[00:07:02.800 --> 00:07:05.800]  即耶和華神的先知
[00:07:05.800 --> 00:07:09.800]  就必然能夠治好主人的麻風
[00:07:09.800 --> 00:07:13.800]  雖然淪為敵國的奴婢
[00:07:13.800 --> 00:07:15.800]  本應令她覺得
[00:07:15.800 --> 00:07:17.800]  即是國家令她喪失家園
[00:07:17.800 --> 00:07:19.800]  離鄉別井
[00:07:19.800 --> 00:07:22.800]  她應該對乃曼恨之入骨
[00:07:22.800 --> 00:07:27.800]  但這個女子卻動了慈心
[00:07:27.800 --> 00:07:29.800]  她憐憫的心鼓勵
[00:07:29.800 --> 00:07:31.800]  讓她鼓起勇氣
[00:07:31.800 --> 00:07:34.800]  跟她的主人出這個主意
[00:07:34.800 --> 00:07:36.800]  因為已經找不到方法
[00:07:36.800 --> 00:07:38.800]  所以當時的乃曼
[00:07:38.800 --> 00:07:41.800]  就透過她的太太
[00:07:41.800 --> 00:07:44.800]  聽到這個女子的建議之後
[00:07:44.800 --> 00:07:46.800]  她就毫不猶豫地
[00:07:46.800 --> 00:07:49.800]  向雅蘭王請示
[00:07:49.800 --> 00:07:52.800]  請雅蘭王幫她引見
[00:07:52.800 --> 00:07:56.800]  讓她找到這位可以醫治她的先知
[00:07:56.800 --> 00:07:58.800]  當雅蘭王聽到
[00:07:58.800 --> 00:08:00.800]  有醫治愛將的方法的時候
[00:08:00.800 --> 00:08:02.800]  當然很開心
[00:08:02.800 --> 00:08:05.800]  她就馬上寫信給以色列王約蘭
[00:08:05.800 --> 00:08:07.800]  叫他幫助乃曼
[00:08:07.800 --> 00:08:11.800]  於是乃曼就帶著雅蘭王的信
[00:08:11.800 --> 00:08:13.800]  和一些很貴重的禮物
[00:08:13.800 --> 00:08:15.800]  起程到以色列國
[00:08:15.800 --> 00:08:18.800]  那個撒瑪利亞的地方
[00:08:18.800 --> 00:08:20.800]  然後經文又告訴我們
[00:08:20.800 --> 00:08:24.800]  她帶了十他年得的銀
[00:08:24.800 --> 00:08:27.800]  即是相等於300公斤
[00:08:27.800 --> 00:08:29.800]  即是現在660磅的銀
[00:08:29.800 --> 00:08:32.800]  如果對比現在的銀價
[00:08:32.800 --> 00:08:35.800]  就是港幣差不多200多萬
[00:08:35.800 --> 00:08:38.800]  還有6000赦克勒的金
[00:08:38.800 --> 00:08:43.800]  大約是70公斤或154磅的金
[00:08:43.800 --> 00:08:46.800]  即是相約4400萬元的港幣
[00:08:46.800 --> 00:08:51.800]  還有那裏說到十套衫去見以色列
[00:08:51.800 --> 00:08:53.800]  當大家聽到十套衫的時候
[00:08:53.800 --> 00:08:55.800]  就覺得很奇怪
[00:08:55.800 --> 00:08:57.800]  怎知道要買甚麼尺寸呢
[00:08:57.800 --> 00:09:01.800]  是給約蘭王還是給他的老婆呢
[00:09:01.800 --> 00:09:03.800]  我們相信這裏所說的十套衫
[00:09:03.800 --> 00:09:08.800]  其實是指用來做十套衫的布料
[00:09:08.800 --> 00:09:10.800]  因為當時的人穿的衣服
[00:09:10.800 --> 00:09:14.800]  都像中國一樣需要度身訂造
[00:09:14.800 --> 00:09:18.800]  因此乃曼除了帶了大量的金和銀之外
[00:09:18.800 --> 00:09:20.800]  亦都預備了很名貴的綢緞
[00:09:20.800 --> 00:09:22.800]  作為禮物前往以色列
[00:09:22.800 --> 00:09:25.800]  來表達他的誠意
[00:09:25.800 --> 00:09:27.800]  沒想到
[00:09:27.800 --> 00:09:34.800]  當以色列王約蘭看到亞蘭王的信後
[00:09:34.800 --> 00:09:37.800]  他不單沒有照著信上的要求
[00:09:37.800 --> 00:09:39.800]  去幫乃曼安排
[00:09:39.800 --> 00:09:44.800]  他竟然以為亞蘭王是設一個圈套
[00:09:44.800 --> 00:09:48.800]  是故意為難他
[00:09:48.800 --> 00:09:51.800]  所以他撕裂了自己的衣服
[00:09:51.800 --> 00:09:54.800]  表達他很哀傷很難過
[00:09:54.800 --> 00:09:56.800]  在眾人面前說
[00:09:56.800 --> 00:09:58.800]  難道我是神嗎
[00:09:58.800 --> 00:10:00.800]  可以叫死人復活嗎
[00:10:00.800 --> 00:10:02.800]  這個人派人來
[00:10:02.800 --> 00:10:04.800]  叫我治好一個麻瘋病人
[00:10:04.800 --> 00:10:06.800]  分明就是來找我麻煩
[00:10:06.800 --> 00:10:08.800]  惹是生非
[00:10:08.800 --> 00:10:10.800]  看到這裏
[00:10:10.800 --> 00:10:14.800]  大家會否覺得有些很奇怪呢
[00:10:14.800 --> 00:10:18.800]  一個國王寫信給另一個國王
[00:10:18.800 --> 00:10:20.800]  請他幫他的臣子
[00:10:20.800 --> 00:10:22.800]  不是很合理的事嗎
[00:10:22.800 --> 00:10:26.800]  難道要叫第二個國家的元帥
[00:10:26.800 --> 00:10:29.800]  自己靜悄悄帶著一班兵
[00:10:29.800 --> 00:10:33.800]  在以色列國四處找先知嗎
[00:10:33.800 --> 00:10:36.800]  乃曼又不知道先知住在哪裏
[00:10:36.800 --> 00:10:38.800]  不找國王
[00:10:38.800 --> 00:10:40.800]  找誰呢
[00:10:40.800 --> 00:10:42.800]  但是
[00:10:42.800 --> 00:10:46.800]  當時若蘭只想到亞蘭王
[00:10:46.800 --> 00:10:48.800]  要找他麻煩
[00:10:48.800 --> 00:10:50.800]  為何會這樣呢
[00:10:50.800 --> 00:10:52.800]  我估計
[00:10:52.800 --> 00:10:55.800]  若蘭之所以有這樣的反應
[00:10:55.800 --> 00:10:59.800]  是因為他雖然是神的子民的君王
[00:10:59.800 --> 00:11:02.800]  但他實在是不認識神
[00:11:02.800 --> 00:11:05.800]  我們之前提過若蘭是阿哈
[00:11:05.800 --> 00:11:08.800]  和邪惡的皇后夜洗別的兒子
[00:11:08.800 --> 00:11:11.800]  阿哈在位的時候
[00:11:11.800 --> 00:11:14.800]  他一直是敬拜外邦人的神巴力
[00:11:14.800 --> 00:11:16.800]  到了若蘭登位之後
[00:11:16.800 --> 00:11:18.800]  是記載在
[00:11:18.800 --> 00:11:24.800]  烈王記下三章一至三節
[00:11:24.800 --> 00:11:31.800]  他雖然拆了他老爸所做的所有巴力的處像
[00:11:31.800 --> 00:11:36.800]  但他仍然行耶和華眼中看為惡的事
[00:11:36.800 --> 00:11:42.800]  他依然依戀耶羅安使以色列人陷入罪裏的罪
[00:11:42.800 --> 00:11:44.800]  是指甚麼呢
[00:11:44.800 --> 00:11:50.800]  是指他就好像以色列國第一個君王耶羅安
[00:11:50.800 --> 00:11:53.800]  因為他派人去指紋
[00:11:53.800 --> 00:11:57.800]  在撒瑪利亞境內找不到聖殿敬拜
[00:11:57.800 --> 00:12:01.800]  想搬回去猶大耶路撒冷
[00:12:01.800 --> 00:12:04.800]  他就鼓勵人民繼續拜耶羅安
[00:12:04.800 --> 00:12:06.800]  主造的那兩隻
[00:12:06.800 --> 00:12:08.800]  一隻放在伯特利
[00:12:08.800 --> 00:12:11.800]  另一隻放在丹的金牛
[00:12:11.800 --> 00:12:13.800]  來代替聖殿敬拜
[00:12:13.800 --> 00:12:15.800]  不單止這樣
[00:12:15.800 --> 00:12:18.800]  為了方便以色列民敬拜神
[00:12:18.800 --> 00:12:20.800]  若蘭就像耶羅安一樣
[00:12:20.800 --> 00:12:25.800]  利用境內之前外邦人敬拜偶像的幽壇
[00:12:25.800 --> 00:12:28.800]  使人民在那裏去敬拜
[00:12:28.800 --> 00:12:30.800]  如果套入今天的世界
[00:12:30.800 --> 00:12:33.800]  就好像叫信徒去天后廟
[00:12:33.800 --> 00:12:38.800]  去那裏崇拜和團契一樣
[00:12:38.800 --> 00:12:41.800]  還有因為敬拜的地點多了
[00:12:41.800 --> 00:12:43.800]  又不夠神職人員
[00:12:43.800 --> 00:12:46.800]  所以若蘭就像耶羅安一樣
[00:12:46.800 --> 00:12:53.800]  安立一些不屬於利微派的以色列人去做祭司
[00:12:53.800 --> 00:12:56.800]  聽來是很懂得運用資源
[00:12:56.800 --> 00:12:58.800]  很有頭腦
[00:12:58.800 --> 00:13:02.800]  但這一切都是表面的功夫
[00:13:02.800 --> 00:13:06.800]  完全違背了耶和華神的心意和命令
[00:13:06.800 --> 00:13:10.800]  難怪在第三章第二節告訴我們
[00:13:10.800 --> 00:13:15.800]  耶和華都看他所做的一切為惡
[00:13:15.800 --> 00:13:20.800]  若蘭忘記了神指紋的王的責任
[00:13:20.800 --> 00:13:25.800]  是要帶領人民去認識神去敬畏神
[00:13:25.800 --> 00:13:28.800]  他選擇了滿足自己的需要
[00:13:28.800 --> 00:13:31.800]  再加上他從小到大受了爸爸媽媽
[00:13:31.800 --> 00:13:34.800]  阿蝦和爺洗別的薰陶
[00:13:34.800 --> 00:13:38.800]  他根本不是真正認識神
[00:13:38.800 --> 00:13:42.800]  雖然在獵王記下三章後記載
[00:13:42.800 --> 00:13:47.800]  先知以利沙曾經幫助他和猶大王
[00:13:47.800 --> 00:13:51.800]  約沙伐和以東王和摩押王交戰
[00:13:51.800 --> 00:13:54.800]  解決了他們缺水的問題
[00:13:54.800 --> 00:13:56.800]  幫助他們打勝仗
[00:13:56.800 --> 00:14:00.800]  但若蘭仍然不知道要尋求神
[00:14:00.800 --> 00:14:04.800]  難怪當他接受亞蘭王的信時
[00:14:04.800 --> 00:14:09.800]  他沒有想到耶和華和他的先知可以幫助他
[00:14:09.800 --> 00:14:15.800]  當若蘭撕裂他衣服這件事
[00:14:15.800 --> 00:14:18.800]  被傳到先知以利沙那時
[00:14:18.800 --> 00:14:22.800]  先知就吩咐人去到若蘭那裡
[00:14:22.800 --> 00:14:26.800]  提醒他國家還有以利沙
[00:14:26.800 --> 00:14:29.800]  我是侍奉耶和華神的先知
[00:14:29.800 --> 00:14:32.800]  我有辦法可以醫治乃萬
[00:14:32.800 --> 00:14:37.800]  於是乃萬就起程去找以利沙
[00:14:37.800 --> 00:14:40.800]  但當他去到以利沙家中時
[00:14:40.800 --> 00:14:43.800]  又出乎意料之外
[00:14:43.800 --> 00:14:46.800]  以利沙沒有出來迎接他
[00:14:46.800 --> 00:14:50.800]  反而只是派僕人告訴他
[00:14:50.800 --> 00:14:54.800]  叫他去約旦河沖洗七次
[00:14:54.800 --> 00:15:00.800]  乃萬很不容易才來到以利沙薩瑪利亞的家
[00:15:00.800 --> 00:15:03.800]  以利沙不但沒有見他
[00:15:03.800 --> 00:15:08.800]  還派僕人叫他再走一個多小時
[00:15:08.800 --> 00:15:12.800]  去到薩瑪利亞以外的20里一條
[00:15:12.800 --> 00:15:17.800]  河水又細又污糟的約旦河沖洗
[00:15:17.800 --> 00:15:20.800]  簡直是一種侮辱
[00:15:20.800 --> 00:15:23.800]  乃萬心裡這樣想
[00:15:23.800 --> 00:15:27.800]  為何以利沙不像外邦人的神一樣
[00:15:27.800 --> 00:15:32.800]  用法寶向以色列人的神求一面
[00:15:32.800 --> 00:15:34.800]  在他身上作法
[00:15:34.800 --> 00:15:37.800]  為何一定要去約旦河
[00:15:37.800 --> 00:15:40.800]  如果要用水清潔他身上的麻風
[00:15:40.800 --> 00:15:44.800]  為何不去一條大一點水乾淨的河
[00:15:44.800 --> 00:15:48.800]  例如在阿蘭國境內的阿瑪那河
[00:15:48.800 --> 00:15:50.800]  或法爾河那裡
[00:15:50.800 --> 00:15:53.800]  乃萬越想越生氣
[00:15:53.800 --> 00:15:57.800]  當他正要調頭回到阿蘭國的時候
[00:15:57.800 --> 00:16:01.800]  幸好他的僕人跟他說
[00:16:01.800 --> 00:16:04.800]  提醒他既然這麼辛苦才來到
[00:16:04.800 --> 00:16:07.800]  而且又是神先知的話
[00:16:07.800 --> 00:16:09.800]  如果真的可以治療的時候
[00:16:09.800 --> 00:16:12.800]  去洗一洗又何妨呢
[00:16:12.800 --> 00:16:14.800]  想通了之後
[00:16:14.800 --> 00:16:16.800]  乃萬就照著指示
[00:16:16.800 --> 00:16:19.800]  去了約旦河沖洗七次
[00:16:19.800 --> 00:16:21.800]  經文告訴我們
[00:16:21.800 --> 00:16:23.800]  當他浸完第七次的時候
[00:16:23.800 --> 00:16:27.800]  乃萬的麻風就完全痊癒
[00:16:27.800 --> 00:16:31.800]  而且皮膚還回復到像小朋友一樣
[00:16:31.800 --> 00:16:34.800]  看到自己的麻風得到醫治
[00:16:34.800 --> 00:16:36.800]  乃萬感到很感激
[00:16:36.800 --> 00:16:39.800]  所以他就帶著一些禮物
[00:16:39.800 --> 00:16:42.800]  回到以利沙那裡去感謝他
[00:16:42.800 --> 00:16:46.800]  讓我們一起讀一讀第五章第十五節
[00:16:46.800 --> 00:16:47.800]  1 2 3
[00:16:47.800 --> 00:16:51.800]  乃萬帶著所有跟隨他的人
[00:16:51.800 --> 00:16:53.800]  回到神那裡
[00:16:53.800 --> 00:16:55.800]  站在他面前說
[00:16:55.800 --> 00:16:58.800]  看啊,我知道除了以色列
[00:16:58.800 --> 00:17:01.800]  全地沒有神
[00:17:01.800 --> 00:17:03.800]  就是這樣
[00:17:03.800 --> 00:17:06.800]  神就降服了這位驕傲自大的
[00:17:06.800 --> 00:17:08.800]  阿蘭元帥乃萬
[00:17:08.800 --> 00:17:11.800]  神讓乃萬看到他的能力
[00:17:11.800 --> 00:17:14.800]  雖然他不能夠
[00:17:14.800 --> 00:17:18.800]  不謙卑地在眾人面前宣告
[00:17:18.800 --> 00:17:20.800]  除了以色列的神
[00:17:20.800 --> 00:17:22.800]  全地沒有其他神
[00:17:22.800 --> 00:17:23.800]  換句話說
[00:17:23.800 --> 00:17:27.800]  乃萬承認以色列的神是獨一的真神
[00:17:27.800 --> 00:17:29.800]  試想想
[00:17:29.800 --> 00:17:33.800]  一個外邦人在一個屬於神的地方
[00:17:33.800 --> 00:17:37.800]  但這個地方又不是真正認識神的地方
[00:17:37.800 --> 00:17:42.800]  去宣告耶和華神是全地獨一的真神
[00:17:42.800 --> 00:17:44.800]  是不是很吊詭
[00:17:44.800 --> 00:17:47.800]  是不是很不可思議
[00:17:47.800 --> 00:17:49.800]  不僅如此
[00:17:49.800 --> 00:17:51.800]  之後回到聖經
[00:17:51.800 --> 00:17:53.800]  第十七和十八節
[00:17:53.800 --> 00:18:00.800]  說到乃萬還向以利沙承認自己拜假神的罪
[00:18:00.800 --> 00:18:01.800]  並且表示
[00:18:01.800 --> 00:18:07.800]  從今以後他只會獻祭給耶和華
[00:18:07.800 --> 00:18:12.800]  雖然聖經沒有特別記載其他人的反應
[00:18:12.800 --> 00:18:14.800]  但我們可以相信
[00:18:14.800 --> 00:18:17.800]  他的遭遇和認訊
[00:18:17.800 --> 00:18:20.800]  不單止讓所有的以色列人
[00:18:20.800 --> 00:18:23.800]  還有所有的阿蘭人
[00:18:23.800 --> 00:18:31.800]  都知道耶和華是獨一的真神
[00:18:31.800 --> 00:18:38.800]  弟兄姊妹,究竟是誰醫治了乃萬
[00:18:38.800 --> 00:18:44.800]  是誰使乃萬承認和歸還耀給耶和華
[00:18:44.800 --> 00:18:52.800]  又是誰讓耶和華的威名被傳揚開去
[00:18:52.800 --> 00:18:56.800]  我聽到大家自己暗地裡說了答案
[00:18:56.800 --> 00:18:58.800]  是神
[00:18:58.800 --> 00:19:00.800]  不是以色列的女子
[00:19:00.800 --> 00:19:03.800]  也不是以利沙
[00:19:03.800 --> 00:19:05.800]  但我們看到
[00:19:05.800 --> 00:19:09.800]  神是如何透過以色列的女子
[00:19:09.800 --> 00:19:11.800]  被擄去阿蘭的女子
[00:19:11.800 --> 00:19:16.800]  和以利沙成就她的大事
[00:19:16.800 --> 00:19:20.800]  是神將兩個在不同背景
[00:19:20.800 --> 00:19:22.800]  不同年齡
[00:19:22.800 --> 00:19:26.800]  來自不同的處境
[00:19:26.800 --> 00:19:29.800]  和互不相干的人
[00:19:29.800 --> 00:19:33.800]  透過他們對神的忠誠
[00:19:33.800 --> 00:19:35.800]  將他們連在一起
[00:19:35.800 --> 00:19:41.800]  讓他們可以一起為神做這件大事
[00:19:41.800 --> 00:19:44.800]  讓他們不單止可以參與當中
[00:19:44.800 --> 00:19:46.800]  也讓他們可以看到
[00:19:46.800 --> 00:19:49.800]  神如何彰顯他的榮耀
[00:19:49.800 --> 00:19:53.800]  如何堅定他們的信心
[00:19:53.800 --> 00:19:55.800]  換句話說
[00:19:55.800 --> 00:19:57.800]  無論是誰
[00:19:57.800 --> 00:19:59.800]  是有名的像以利沙
[00:19:59.800 --> 00:20:01.800]  又或者是直直無名的
[00:20:01.800 --> 00:20:05.800]  像這個被擄的小女孩
[00:20:05.800 --> 00:20:09.800]  也可以為神做大事
[00:20:09.800 --> 00:20:11.800]  這樣
[00:20:11.800 --> 00:20:13.800]  如果不是出身
[00:20:13.800 --> 00:20:14.800]  不是能力
[00:20:14.800 --> 00:20:15.800]  又不是處境
[00:20:15.800 --> 00:20:18.800]  那是什麼樣屬神的人
[00:20:18.800 --> 00:20:22.800]  有資格為神做大事呢
[00:20:22.800 --> 00:20:24.800]  讓我們一起看看這件事上
[00:20:24.800 --> 00:20:31.800]  這個小女孩和以利沙的共通點
[00:20:31.800 --> 00:20:32.800]  第一
[00:20:32.800 --> 00:20:36.800]  就是他們都認定神的能力
[00:20:36.800 --> 00:20:39.800]  我們基督徒很習慣在祈禱的時候
[00:20:39.800 --> 00:20:42.800]  會稱呼神為全能的神
[00:20:42.800 --> 00:20:44.800]  大家也有試過這樣祈禱吧
[00:20:44.800 --> 00:20:48.800]  我們也經常說神會包底
[00:20:48.800 --> 00:20:51.800]  來彼此鼓勵弟兄姊妹
[00:20:51.800 --> 00:20:54.800]  繼續仰望神
[00:20:54.800 --> 00:20:56.800]  但我又試問
[00:20:56.800 --> 00:20:58.800]  很多時候
[00:20:58.800 --> 00:21:00.800]  我們會有多少人
[00:21:00.800 --> 00:21:04.800]  或者幾常在祈禱以外
[00:21:04.800 --> 00:21:08.800]  我們會提醒自己
[00:21:08.800 --> 00:21:11.800]  神是全能的神
[00:21:11.800 --> 00:21:13.800]  在祈禱中提醒自己
