
[00:00:00.000 --> 00:00:05.000]  我們感謝神獅班代表我們這麼有盼望的清神
[00:07:50.000 --> 00:07:53.000]  而是因那使他屈服的叫他如此
[00:07:53.000 --> 00:07:55.000]  但受造之物仍然指望
[00:07:55.000 --> 00:07:57.000]  從敗壞的核制中得釋放
[00:07:57.000 --> 00:08:00.000]  得享神兒女榮耀的自由
[00:08:00.000 --> 00:08:01.000]  我們知道一切受造之物
[00:08:01.000 --> 00:08:03.000]  一同新淫
[00:08:03.000 --> 00:08:06.000]  一同忍受陣痛直到如今
[00:08:06.000 --> 00:08:09.000]  受造之物是在敗壞中
[00:08:09.000 --> 00:08:10.000]  經文說
[00:08:10.000 --> 00:08:11.000]  是在核制中
[00:08:11.000 --> 00:08:12.000]  在陣痛中
[00:08:12.000 --> 00:08:16.000]  好像不斷不斷趨向一次又一次的危機
[00:08:16.000 --> 00:08:19.000]  人類經歷過兩次的古巴危機
[00:08:19.000 --> 00:08:21.000]  今時今日我們正在經歷另一次
[00:08:21.000 --> 00:08:25.000]  特朗普在他最新的一個講論中說
[00:08:25.000 --> 00:08:27.000]  古巴將會是下一個
[00:08:27.000 --> 00:08:30.000]  即是他打完這個就會打另一個
[00:08:30.000 --> 00:08:33.000]  下一個他劍指古巴
[00:08:33.000 --> 00:08:36.000]  另一個令我們都覺得很困惑
[00:08:36.000 --> 00:08:37.000]  或者很擔心的
[00:08:37.000 --> 00:08:38.000]  就是以色列的總理
[00:08:38.000 --> 00:08:40.000]  羅塔尼亞胡公開宣稱
[00:08:40.000 --> 00:08:43.000]  耶穌基督的真理敵不過
[00:08:43.000 --> 00:08:45.000]  成吉思汗的刀劍
[00:08:45.000 --> 00:08:48.000]  他說耶穌基督的真理是沒有用的
[00:08:48.000 --> 00:08:50.000]  成吉思汗的刀劍更加有用
[00:08:50.000 --> 00:08:52.000]  當以色列人這樣說的時候
[00:08:52.000 --> 00:08:55.000]  令到我心裏十分的擔心
[00:08:55.000 --> 00:08:58.000]  正如當日他們拒絕救主一樣
[00:08:58.000 --> 00:09:03.000]  而以色列今日再一次以四邊的鄰國為敵
[00:09:03.000 --> 00:09:07.000]  受造界再一次面臨著毀滅的危機
[00:09:07.000 --> 00:09:11.000]  但這個危機好像陣痛一樣出現過一次又一次
[00:09:11.000 --> 00:09:13.000]  六十四年前可能我們在座當中很多人都未出世
[00:09:13.000 --> 00:09:16.000]  當時是第一次的古巴危機
[00:09:16.000 --> 00:09:20.000]  當時不是霍爾木茲海峽的封鎖
[00:09:20.000 --> 00:09:24.000]  當時早幾年已經是埃及封鎖了蘇伊士運河
[00:09:24.000 --> 00:09:26.000]  同樣令到油價高漲
[00:09:26.000 --> 00:09:29.000]  而幾年之後發生了另一次的核子危機
[00:09:29.000 --> 00:09:31.000]  1962年的時候美蘇冷戰期間
[00:09:31.000 --> 00:09:33.000]  蘇聯運核彈去古巴
[00:09:33.000 --> 00:09:36.000]  美國用軍艦攔截這些核彈
[00:09:36.000 --> 00:09:39.000]  一場的核子大戰當時如箭在弦
[00:09:39.000 --> 00:09:44.000]  當時蘇聯一艘潛艇在美國附近的水域
[00:09:44.000 --> 00:09:48.000]  美國投了一些深水探測器去探測這部潛艇
[00:09:48.000 --> 00:09:51.000]  這部潛艇的艦長以為這些是核子的炸彈
[00:09:51.000 --> 00:09:54.000]  即刻要求發射核魚雷攻擊美國本土
[00:09:54.000 --> 00:09:57.000]  世界大戰或者核子戰爭一觸即發
[00:09:57.000 --> 00:09:59.000]  整個世界在那一刻幾乎毀竹一旦
[00:09:59.000 --> 00:10:01.000]  但當時在蘇聯的潛艇上
[00:10:01.000 --> 00:10:05.000]  有一位三十二歲的副艦長名叫阿爾希波夫
[00:10:05.000 --> 00:10:07.000]  若果要發一個核子彈
[00:10:07.000 --> 00:10:13.000]  要艦長政委和這位副艦長同時可以同意才可以
[00:10:13.000 --> 00:10:16.000]  他堅決向美軍發射核子魚雷
[00:10:16.000 --> 00:10:19.000]  因為他正正在一年之前在另一艘核子潛艇上
[00:10:19.000 --> 00:10:20.000]  經歷了核輻射
[00:10:20.000 --> 00:10:23.000]  他很多的同袍在這個核輻射上死了
[00:10:23.000 --> 00:10:25.000]  所以這件事令他心有餘悸
[00:10:25.000 --> 00:10:29.000]  他不夠膽隨便再發另一個核子彈
[00:10:29.000 --> 00:10:35.000]  就是他這個堅持世界可以在另一個核子邊緣得著
[00:10:35.000 --> 00:10:40.000]  可以這樣說是一個能夠舒緩
[00:10:40.000 --> 00:10:44.000]  不過塑造界仍然走在敗壞的裏面
[00:10:44.000 --> 00:10:47.000]  因為塑造界脫離了上帝創造的意義
[00:10:47.000 --> 00:10:49.000]  它始終活在克制的裏面
[00:10:49.000 --> 00:10:51.000]  塑造界存在的目的
[00:10:51.000 --> 00:10:53.000]  第一反映著神的榮耀
[00:10:53.000 --> 00:10:54.000]  神的神聖
[00:10:54.000 --> 00:10:56.000]  這個羅馬書一章所講我們都知道
[00:10:56.000 --> 00:10:58.000]  同時塑造界美好的供應
[00:10:58.000 --> 00:11:01.000]  無論是隨手可得的陽光、空氣、水
[00:11:01.000 --> 00:11:03.000]  源源不絕生長的萬物
[00:11:03.000 --> 00:11:05.000]  顯示著上帝的良善和愛
[00:11:05.000 --> 00:11:07.000]  以至人去管理這個塑造界
[00:11:07.000 --> 00:11:11.000]  不過卻是人類去敬拜這個塑造界
[00:11:11.000 --> 00:11:13.000]  不去敬拜創造的神
[00:11:13.000 --> 00:11:16.000]  以至塑造界失去了它原本的目的
[00:11:16.000 --> 00:11:18.000]  塑造界難以更生
[00:11:18.000 --> 00:11:20.000]  但是塑造界終有一天將會更生
[00:11:20.000 --> 00:11:21.000]  但是它更生
[00:11:21.000 --> 00:11:23.000]  它是等候著另一件事情
[00:11:23.000 --> 00:11:25.000]  就是等候著神的眾子顯現
[00:11:25.000 --> 00:11:27.000]  神的眾子顯現就是在講我們
[00:11:27.000 --> 00:11:28.000]  就是在講我們今天這個節期
[00:11:28.000 --> 00:11:30.000]  所關乎的最重要的事情就是
[00:11:30.000 --> 00:11:31.000]  我們的身體復活
[00:11:31.000 --> 00:11:33.000]  塑造界是等候著我們的身體復活
[00:11:33.000 --> 00:11:35.000]  當我們身體復活的時候
[00:11:35.000 --> 00:11:38.000]  塑造界就能夠全然的得以更生
[00:11:38.000 --> 00:11:39.000]  所以二十三節它這樣說
[00:11:39.000 --> 00:11:44.000]  不但如此,就是我們者有聖靈作初屬果子的
[00:11:44.000 --> 00:11:46.000]  也是自己內心深淫
[00:11:46.000 --> 00:11:48.000]  等候得著兒子的名分
[00:11:48.000 --> 00:11:50.000]  就是我們的身體得救贖
[00:11:50.000 --> 00:11:53.000]  我們得救是在於盼望
[00:11:53.000 --> 00:11:55.000]  可視看得見的盼望就不是盼望
[00:11:55.000 --> 00:11:59.000]  誰還去盼望他所看得見的呢?
[00:11:59.000 --> 00:12:01.000]  但我們若盼望也看不見的
[00:12:01.000 --> 00:12:03.000]  我們在內心等候
[00:12:03.000 --> 00:12:06.000]  這是第二個榮耀的必然
[00:12:06.000 --> 00:12:08.000]  不是未然而是一個必然
[00:12:08.000 --> 00:12:12.000]  就是我們身體將會復活
[00:12:12.000 --> 00:12:13.000]  我們身體如何知道我們將會復活呢?
[00:12:13.000 --> 00:12:16.000]  就是聖靈已經住在我們的心裡面
[00:12:16.000 --> 00:12:17.000]  我不知道大家去旅行的時候
[00:12:17.000 --> 00:12:19.000]  你什麼時候會編你的旅程
[00:12:19.000 --> 00:12:20.000]  一定會出發呢?
[00:12:20.000 --> 00:12:22.000]  我相信大部分時間是這樣的
[00:12:22.000 --> 00:12:24.000]  就是當你訂了機票那一刻
[00:12:24.000 --> 00:12:26.000]  當你將機票下手
[00:12:26.000 --> 00:12:28.000]  你就會計劃其他的事情
[00:12:28.000 --> 00:12:30.000]  聖靈就好像那張機票那樣
[00:12:30.000 --> 00:12:31.000]  下了我們手
[00:12:31.000 --> 00:12:33.000]  它就是我們的初屬的果子
[00:12:33.000 --> 00:12:34.000]  在你的內心裡面肯定
[00:12:34.000 --> 00:12:37.000]  我們將會身體得救贖
[00:12:37.000 --> 00:12:39.000]  我們將會身體復活
[00:12:39.000 --> 00:12:40.000]  當你信主那一刻
[00:12:40.000 --> 00:12:42.000]  聖靈就在我們的心裡面
[00:12:42.000 --> 00:12:45.000]  陶樹博士在這本書剛剛看完
[00:12:45.000 --> 00:12:47.000]  叫《聖靈的大能》
[00:12:47.000 --> 00:12:48.000]  他說我們如何知道
[00:12:48.000 --> 00:12:50.000]  聖靈在我們當中呢?
[00:12:50.000 --> 00:12:51.000]  他說哪裡耶穌得榮耀
[00:12:51.000 --> 00:12:53.000]  哪裡就有聖靈
[00:12:53.000 --> 00:12:54.000]  當我們承認
[00:12:54.000 --> 00:12:55.000]  耶穌是我們救主的時候
[00:12:55.000 --> 00:12:57.000]  耶穌得了他最大的榮耀
[00:12:57.000 --> 00:12:59.000]  我們裡面就有聖靈
[00:12:59.000 --> 00:13:01.000]  第二他繼續說下去
[00:13:01.000 --> 00:13:04.000]  哪裡聖經的權威受到高舉的時候
[00:13:04.000 --> 00:13:06.000]  哪裡就有聖靈
[00:13:06.000 --> 00:13:08.000]  當我們宣講上帝的話語的時候
[00:13:08.000 --> 00:13:10.000]  聖靈就在我們當中運行
[00:13:10.000 --> 00:13:11.000]  第三他說到
[00:13:11.000 --> 00:13:13.000]  聖靈臨到我們當中的時候
[00:13:13.000 --> 00:13:15.000]  教會就會得到活力
[00:13:15.000 --> 00:13:16.000]  信徒就會得到活力
[00:13:16.000 --> 00:13:19.000]  我們更加要緊緊擁抱聖靈
[00:13:19.000 --> 00:13:20.000]  以致聖靈在我們裡面
[00:13:20.000 --> 00:13:22.000]  產生他那份動力
[00:13:22.000 --> 00:13:24.000]  這一切都是聖靈的工作
[00:13:24.000 --> 00:13:26.000]  這真的是聖靈藏在我們內心裡面
[00:13:26.000 --> 00:13:28.000]  他對我們在這個世界裡面
[00:13:28.000 --> 00:13:30.000]  身體裡面最有力的介入
[00:13:30.000 --> 00:13:32.000]  但是今天的羅馬書就說到
[00:13:32.000 --> 00:13:34.000]  雖然聖靈內在我們的心裡面
[00:13:34.000 --> 00:13:35.000]  神住在裡面
[00:13:35.000 --> 00:13:37.000]  但是我們在這個破碎的世界裡面
[00:13:37.000 --> 00:13:39.000]  我們仍然在嘆息
[00:13:39.000 --> 00:13:40.000]  聖經說
[00:13:40.000 --> 00:13:42.000]  我們自己雖然有聖靈初熟的果子
[00:13:42.000 --> 00:13:45.000]  也是自己內心新淫
[00:13:45.000 --> 00:13:47.000]  內心嘆息
[00:13:47.000 --> 00:13:48.000]  我們內心嘆息
[00:13:48.000 --> 00:13:51.000]  一方面我們的身體都是受造假的一部分
[00:13:51.000 --> 00:13:53.000]  我的醫生都坐在下面
[00:13:53.000 --> 00:13:56.000]  醫生早前叫我吃膽固醇藥
[00:13:56.000 --> 00:13:58.000]  我就尋求這是什麼
[00:13:58.000 --> 00:13:59.000]  原來膽固醇高
[00:13:59.000 --> 00:14:02.000]  是一個不可逆轉的不治之症
[00:14:03.000 --> 00:14:05.000]  如果吃開就會一直吃下去
[00:14:05.000 --> 00:14:06.000]  我想問問大家
[00:14:06.000 --> 00:14:08.000]  我們在座當中有多少位正在吃一些
[00:14:08.000 --> 00:14:10.000]  不能停止的藥物
[00:14:10.000 --> 00:14:12.000]  很多吧
[00:14:12.000 --> 00:14:14.000]  原來我們的身體就是這樣
[00:14:14.000 --> 00:14:17.000]  我們正在吃一些不能逆轉的藥物
[00:14:17.000 --> 00:14:19.000]  我們更加嘆息
[00:14:19.000 --> 00:14:21.000]  我們身體本身就是一個
[00:14:21.000 --> 00:14:23.000]  不可逆轉的敗壞的境況
[00:14:23.000 --> 00:14:24.000]  邁向衰殘
[00:14:24.000 --> 00:14:26.000]  這個我們每一個人都經歷
[00:14:26.000 --> 00:14:28.000]  但是除了這個身體
[00:14:28.000 --> 00:14:29.000]  在這個受造假的敗壞
[00:14:29.000 --> 00:14:32.000]  我們教你一個更深的嘆息
[00:14:32.000 --> 00:14:33.000]  就是因為聖靈在我們裡面
[00:14:33.000 --> 00:14:35.000]  我們有更深的嘆息
[00:14:35.000 --> 00:14:38.000]  因為當我們為基督而活的時候
[00:14:38.000 --> 00:14:41.000]  我們面對更深更深的嘆息
[00:14:41.000 --> 00:14:43.000]  不是人生生老病死那種嘆息
[00:14:43.000 --> 00:14:45.000]  而是來到這個世界上
[00:14:45.000 --> 00:14:46.000]  見到這個世界的敗壞
[00:14:46.000 --> 00:14:48.000]  見到這個世界的罪
[00:14:48.000 --> 00:14:50.000]  見到這個世界的絕望那種嘆息
[00:14:50.000 --> 00:14:53.000]  如果大家可能想了解更加多
[00:14:53.000 --> 00:14:54.000]  大家想一想耶穌基督
[00:14:54.000 --> 00:14:56.000]  他聖靈充滿的
[00:14:56.000 --> 00:14:58.000]  最充滿的一個人
[00:14:58.000 --> 00:15:00.000]  他來到世上的時候
[00:15:00.000 --> 00:15:02.000]  他也有深深的嘆息
[00:15:02.000 --> 00:15:04.000]  基督的嘆息有三部分
[00:15:04.000 --> 00:15:06.000]  第一部分他面對人對他的不信
[00:15:06.000 --> 00:15:07.000]  他嘆息
[00:15:07.000 --> 00:15:09.000]  第二部分他對人的深深的不信
[00:15:09.000 --> 00:15:11.000]  他深深的嘆息
[00:15:11.000 --> 00:15:13.000]  第三部分他對罪和罪的結局
[00:15:13.000 --> 00:15:15.000]  他也都嘆息
[00:15:15.000 --> 00:15:17.000]  我看見這是基督最大的嘆息
[00:15:17.000 --> 00:15:19.000]  在瑪芳第七章
[00:15:19.000 --> 00:15:21.000]  當他醫治一個核子的時候
[00:15:21.000 --> 00:15:22.000]  開他的眼
[00:15:22.000 --> 00:15:25.000]  聖經說他望天嘆息
[00:15:25.000 --> 00:15:26.000]  我想為什麼開核子的眼
[00:15:26.000 --> 00:15:27.000]  他會望天嘆息
[00:15:27.000 --> 00:15:28.000]  他在嘆息人的心
[00:15:28.000 --> 00:15:31.000]  不明白上帝那份的患盲
[00:15:31.000 --> 00:15:33.000]  他是望天嘆息
[00:15:33.000 --> 00:15:35.000]  這個也是望天嘆息
[00:15:35.000 --> 00:15:36.000]  到了第八章
[00:15:36.000 --> 00:15:38.000]  聖經說到他深深嘆息
[00:15:38.000 --> 00:15:40.000]  一章之後他為什麼深深嘆息
[00:15:40.000 --> 00:15:42.000]  因為法利塞人出來盤問耶穌
[00:15:42.000 --> 00:15:45.000]  要求他從天上顯個神蹟給他們看
[00:15:45.000 --> 00:15:47.000]  想要試探他
[00:15:47.000 --> 00:15:48.000]  法利塞人看完神蹟
[00:15:48.000 --> 00:15:50.000]  再要求耶穌做多一個神蹟
[00:15:50.000 --> 00:15:52.000]  耶穌心裡深深嘆息
[00:15:52.000 --> 00:15:53.000]  然後他說
[00:15:53.000 --> 00:15:55.000]  這世代為什麼求神蹟呢
[00:15:55.000 --> 00:15:57.000]  沒有神蹟給這世代
[00:15:57.000 --> 00:15:58.000]  他就離開他們
[00:15:58.000 --> 00:16:00.000]  又上船往海的對岸去
[00:16:00.000 --> 00:16:02.000]  他另一個深深嘆息就是
[00:16:02.000 --> 00:16:03.000]  人見完神蹟
[00:16:03.000 --> 00:16:05.000]  見完他的異能的時候
[00:16:05.000 --> 00:16:07.000]  仍然不相信他
[00:16:07.000 --> 00:16:09.000]  他深深嘆息
[00:16:09.000 --> 00:16:11.000]  到了耶穌另一個嘆息
[00:16:11.000 --> 00:16:13.000]  我相信或者這麼說
[00:16:13.000 --> 00:16:14.000]  大家都可以接受到
[00:16:14.000 --> 00:16:15.000]  就是耶穌哭了
[00:16:15.000 --> 00:16:17.000]  一段聖經最短的經文
[00:16:17.000 --> 00:16:18.000]  當拉薩路死的時候
[00:16:18.000 --> 00:16:19.000]  耶穌哭了
[00:16:19.000 --> 00:16:21.000]  拉薩路都轉頭復活了
