
[00:00:00.000 --> 00:00:02.660]  我們開始今天的講道
[00:05:14.020 --> 00:05:16.020]  只是其中一個祭司
[00:05:16.020 --> 00:05:18.020]  他是管理倉庫的
[00:05:18.020 --> 00:05:20.020]  這個人叫以利亞實
[00:05:20.020 --> 00:05:25.020]  他竟然將擺放憲制的物件
[00:05:25.020 --> 00:05:26.020]  那間房子
[00:05:26.020 --> 00:05:28.020]  讓了出來
[00:05:28.020 --> 00:05:29.020]  讓了給誰呢?
[00:05:29.020 --> 00:05:31.020]  讓了給一個叫多比亞的人
[00:05:31.020 --> 00:05:33.020]  多比亞是一個阿曼人
[00:05:33.020 --> 00:05:35.020]  即是外邦人
[00:05:35.020 --> 00:05:38.020]  我們看回13章開頭
[00:05:38.020 --> 00:05:39.020]  他這樣說
[00:05:39.020 --> 00:05:44.020]  他說不可以讓阿曼人進耶和華的殿
[00:05:44.020 --> 00:05:46.020]  但竟然一個祭司
[00:05:46.020 --> 00:05:48.020]  一個神職人員
[00:05:48.020 --> 00:05:52.020]  給了房間這個阿曼人多比亞
[00:05:52.020 --> 00:05:54.020]  簡直是知法犯法
[00:05:54.020 --> 00:05:56.020]  公器私用
[00:05:56.020 --> 00:05:59.020]  難怪尼希米勒這麼生氣
[00:05:59.020 --> 00:06:01.020]  就好像有一天
[00:06:01.020 --> 00:06:03.020]  18樓
[00:06:03.020 --> 00:06:05.020]  這個叫什麼?
[00:06:05.020 --> 00:06:07.020]  樂器的地方
[00:06:07.020 --> 00:06:08.020]  擺放樂器的地方
[00:06:08.020 --> 00:06:10.020]  勁擺樂手擺放樂器的地方
[00:06:10.020 --> 00:06:13.020]  有一天樂器都沒有了
[00:06:13.020 --> 00:06:15.020]  搬了出去走廊
[00:06:15.020 --> 00:06:17.020]  知不知道為什麼?
[00:06:17.020 --> 00:06:18.020]  原來比利傳道
[00:06:18.020 --> 00:06:21.020]  把房間間隔給了Walshman傳道
[00:06:21.020 --> 00:06:23.020]  即是這裡的樂器都搬了出去
[00:06:23.020 --> 00:06:25.020]  然後間隔了房間給Walshman
[00:06:25.020 --> 00:06:26.020]  為什麼?
[00:06:26.020 --> 00:06:30.020]  因為比利傳道和Walshman傳道很要好
[00:06:30.020 --> 00:06:32.020]  又知道他有個女兒
[00:06:32.020 --> 00:06:34.020]  你知道有小朋友
[00:06:34.020 --> 00:06:36.020]  家裡多了很多東西
[00:06:36.020 --> 00:06:38.020]  不夠位置放
[00:06:38.020 --> 00:06:42.020]  所以就把房間間隔給了Walshman傳道
[00:06:42.020 --> 00:06:44.020]  擺放了Edna的玩具
[00:06:44.020 --> 00:06:46.020]  就是這樣
[00:06:46.020 --> 00:06:50.020]  如果有一天回來18樓勁擺的時候
[00:06:50.020 --> 00:06:51.020]  發覺這樣的事情
[00:06:51.020 --> 00:06:53.020]  樂器都出了走廊
[00:06:53.020 --> 00:06:55.020]  但這間房間就把它隔給了Walshman傳道
[00:06:55.020 --> 00:06:57.020]  真的很生氣
[00:06:57.020 --> 00:06:59.020]  這是一個舉例
[00:06:59.020 --> 00:07:00.020]  Walshman傳道不會這樣做
[00:07:00.020 --> 00:07:02.020]  比利傳道也不會這樣做
[00:07:02.020 --> 00:07:04.020]  尼熙米的生氣
[00:07:04.020 --> 00:07:08.020]  我想不單止他生氣
[00:07:08.020 --> 00:07:10.020]  伊利亞實也知道犯法
[00:07:10.020 --> 00:07:11.020]  公器私用
[00:07:11.020 --> 00:07:13.020]  我相信更重要的是什麼?
[00:07:13.020 --> 00:07:15.020]  這間房的用途是什麼?
[00:07:15.020 --> 00:07:18.020]  擺放獻祭的物件
[00:07:18.020 --> 00:07:20.020]  是一個贖神的地方
[00:07:20.020 --> 00:07:23.020]  竟然不是擺放贖神的物件
[00:07:23.020 --> 00:07:25.020]  不是擺放獻祭的物件
[00:07:25.020 --> 00:07:27.020]  反而是擺放私人的物件
[00:07:27.020 --> 00:07:29.020]  所以尼熙米很生氣
[00:07:29.020 --> 00:07:31.020]  他用惡事來形容
[00:07:31.020 --> 00:07:35.020]  覺得這件事是很邪惡的事
[00:07:35.020 --> 00:07:37.020]  本來屬於上帝的地方
[00:07:37.020 --> 00:07:39.020]  卻不再屬於上帝
[00:07:39.020 --> 00:07:41.020]  擺放上帝物品的地方
[00:07:41.020 --> 00:07:44.020]  不再是擺放上帝的事情
[00:07:44.020 --> 00:07:46.020]  是一個很邪惡的事
[00:07:46.020 --> 00:07:49.020]  所以尼熙米不留情面
[00:07:49.020 --> 00:07:51.020]  一點也不給他面子
[00:07:51.020 --> 00:07:52.020]  即時處理
[00:07:52.020 --> 00:07:54.020]  聖經這樣說
[00:07:54.020 --> 00:07:55.020]  第八節說
[00:07:55.020 --> 00:07:57.020]  我非常憤怒
[00:07:57.020 --> 00:07:59.020]  就把多比亞的一切家具
[00:07:59.020 --> 00:08:01.020]  從屋子裡拋出去
[00:08:01.020 --> 00:08:04.020]  又吩咐這人潔淨這屋子
[00:08:04.020 --> 00:08:07.020]  然後將神殿的器皿掃濟
[00:08:07.020 --> 00:08:09.020]  和與香搬回那裡
[00:08:09.020 --> 00:08:13.020]  這兩句經文其實很有畫面
[00:08:13.020 --> 00:08:15.020]  大家不知道是否有所察覺
[00:08:15.020 --> 00:08:17.020]  多比亞的東西是怎樣的?
[00:08:17.020 --> 00:08:18.020]  拋出去
[00:08:18.020 --> 00:08:19.020]  即是閉上眼睛
[00:08:19.020 --> 00:08:20.020]  丟出去
[00:08:20.020 --> 00:08:21.020]  不理會它
[00:08:21.020 --> 00:08:23.020]  說明它是丟掉了
[00:08:23.020 --> 00:08:25.020]  然後聖殿的物品是怎樣的?
[00:08:25.020 --> 00:08:26.020]  是搬回去
[00:08:26.020 --> 00:08:28.020]  還要清潔屋子
[00:08:28.020 --> 00:08:29.020]  Handle with care
[00:08:29.020 --> 00:08:30.020]  搬回去
[00:08:30.020 --> 00:08:33.020]  這兩個很不一樣的態度
[00:08:33.020 --> 00:08:34.020]  另外
[00:08:34.020 --> 00:08:37.020]  搬這個字原文是有意思的
[00:08:37.020 --> 00:08:39.020]  是有解回轉
[00:08:39.020 --> 00:08:40.020]  復興
[00:08:40.020 --> 00:08:43.020]  Return, restore 的意思
[00:08:43.020 --> 00:08:46.020]  而尼熙米第八章十七節說到
[00:08:46.020 --> 00:08:49.020]  被人回歸以色列
[00:08:49.020 --> 00:08:50.020]  回歸
[00:08:50.020 --> 00:08:51.020]  回歸以色列
[00:08:51.020 --> 00:08:53.020]  回歸這個字是同一個字
[00:08:53.020 --> 00:08:57.020]  原來搬這個字是回歸
[00:08:57.020 --> 00:08:58.020]  復興
[00:08:58.020 --> 00:09:00.020]  回轉的意思
[00:09:00.020 --> 00:09:03.020]  尼熙米要去return
[00:09:03.020 --> 00:09:04.020]  restore
[00:09:04.020 --> 00:09:07.020]  復興這房間的用途
[00:09:07.020 --> 00:09:09.020]  這房間是聖殿的房間
[00:09:09.020 --> 00:09:11.020]  是放神的物品的房間
[00:09:11.020 --> 00:09:15.020]  要回歸它應有的用途
[00:09:15.020 --> 00:09:18.020]  尼熙米讓聖殿的倉庫再次擺放
[00:09:18.020 --> 00:09:21.020]  供奉和敬拜的物品
[00:09:21.020 --> 00:09:24.020]  認清楚這是敬拜神的地方
[00:09:24.020 --> 00:09:25.020]  是屬於神的
[00:09:25.020 --> 00:09:27.020]  應該是歸給神的
[00:09:27.020 --> 00:09:30.020]  做神的事情而不是做私人的事
[00:09:30.020 --> 00:09:32.020]  做人要有立場
[00:09:32.020 --> 00:09:34.020]  不可以什麼都yes
[00:09:34.020 --> 00:09:37.020]  有時不能夠所有事都yes
[00:09:37.020 --> 00:09:38.020]  不可以讓步
[00:09:38.020 --> 00:09:40.020]  特別是在真理上
[00:09:40.020 --> 00:09:42.020]  但是為什麼
[00:09:42.020 --> 00:09:45.020]  以利亞實這個祭司
[00:09:45.020 --> 00:09:47.020]  他會這樣做呢
[00:09:47.020 --> 00:09:49.020]  他也明知不可以
[00:09:49.020 --> 00:09:52.020]  因為經是之前說過的
[00:09:52.020 --> 00:09:54.020]  亞滿人不能夠有神的殿
[00:09:54.020 --> 00:09:55.020]  他知道的
[00:09:55.020 --> 00:09:57.020]  為什麼他會這樣做呢
[00:09:57.020 --> 00:10:00.020]  前面的經文13章4節
[00:10:00.020 --> 00:10:02.020]  他這樣說到
[00:10:02.020 --> 00:10:05.020]  他說
[00:10:05.020 --> 00:10:08.020]  以利亞實和多比亞
[00:10:08.020 --> 00:10:11.020]  說到是結親
[00:10:11.020 --> 00:10:13.020]  結親是什麼意思呢
[00:10:13.020 --> 00:10:15.020]  結親其實
[00:10:15.020 --> 00:10:17.020]  如果你說結親不知道是什麼意思
[00:10:17.020 --> 00:10:18.020]  很簡單
[00:10:18.020 --> 00:10:20.020]  因為現在X團契和REACT團契
[00:10:20.020 --> 00:10:22.020]  學習查經
[00:10:22.020 --> 00:10:23.020]  有時看命就是
[00:10:23.020 --> 00:10:26.020]  多看幾個譯本
[00:10:26.020 --> 00:10:28.020]  如果多看一個新譯本
[00:10:28.020 --> 00:10:31.020]  他有另一個解釋
[00:10:31.020 --> 00:10:32.020]  新譯本說
[00:10:32.020 --> 00:10:35.020]  這是以前受委派管理
[00:10:35.020 --> 00:10:37.020]  我們神殿的庫房的
[00:10:37.020 --> 00:10:42.020]  以利亞祭司與多比亞的關係親密
[00:10:42.020 --> 00:10:45.020]  之前和學本說他們是結親
[00:10:45.020 --> 00:10:48.020]  結親不是結婚
[00:10:48.020 --> 00:10:52.020]  原來是說他們的關係很親密
[00:10:52.020 --> 00:10:57.020]  如果你熟悉查經方法
[00:10:57.020 --> 00:10:59.020]  如果你按進微讀聖經
[00:10:59.020 --> 00:11:01.020]  再按進原文
[00:11:01.020 --> 00:11:03.020]  再看結親的意思
[00:11:03.020 --> 00:11:05.020]  原來是有旁邊
[00:11:05.020 --> 00:11:09.020]  親戚關係或論社的意思
[00:11:09.020 --> 00:11:10.020]  簡單來說
[00:11:10.020 --> 00:11:15.020]  原來這兩個人很親密
[00:11:15.020 --> 00:11:19.020]  以利亞實不是不知道規矩
[00:11:19.020 --> 00:11:21.020]  不過是朋友
[00:11:21.020 --> 00:11:25.020]  怎麼推都要給下面的朋友
[00:11:25.020 --> 00:11:27.020]  不過尼希米很不一樣
[00:11:27.020 --> 00:11:30.020]  尼希米立場很清晰
[00:11:30.020 --> 00:11:33.020]  神的殿就是做神的事情
[00:11:33.020 --> 00:11:36.020]  不要給面子人而不給面子神
[00:11:36.020 --> 00:11:40.020]  不敢得罪人卻是得罪神
[00:11:40.020 --> 00:11:43.020]  尼希米很清楚知道
[00:11:43.020 --> 00:11:46.020]  這裡是一個獻祭敬拜神的地方
[00:11:46.020 --> 00:11:50.020]  屬神的事情就要歸給神
[00:11:50.020 --> 00:11:51.020]  不可以讓步
[00:11:51.020 --> 00:11:53.020]  要有立場
[00:11:53.020 --> 00:11:55.020]  不可以像以利亞實一樣
[00:11:55.020 --> 00:11:58.020]  給面子人不給面子神
[00:11:58.020 --> 00:12:01.020]  得罪神也不知道
[00:12:01.020 --> 00:12:03.020]  頂姐妹
[00:12:03.020 --> 00:12:08.020]  如果我們失去了對信仰的熱情熱心
[00:12:08.020 --> 00:12:12.020]  我相信我們首先要找回的是什麼呢?
[00:12:12.020 --> 00:12:14.020]  我們要找回真理的立場
[00:12:14.020 --> 00:12:16.020]  我們先去學習
[00:12:16.020 --> 00:12:19.020]  我們在真理上不要讓步
[00:12:19.020 --> 00:12:22.020]  我們要知道真理的線在哪裡
[00:12:22.020 --> 00:12:24.020]  聖經的原則在哪裡
[00:12:24.020 --> 00:12:26.020]  不要因為怕得罪人
[00:12:26.020 --> 00:12:31.020]  而令我們自己得罪神也不知道
[00:12:31.020 --> 00:12:35.020]  但是為什麼尼希米的立場可以這麼堅定呢?
[00:12:35.020 --> 00:12:37.020]  這麼堅定呢?
[00:12:37.020 --> 00:12:39.020]  如果我們再看回早一點
[00:12:39.020 --> 00:12:41.020]  第八章的經文
[00:12:41.020 --> 00:12:43.020]  我們就會知道
[00:12:43.020 --> 00:12:47.020]  當尼希米完成了建成牆之後
[00:12:47.020 --> 00:12:49.020]  他就召集所有的百姓
[00:12:49.020 --> 00:12:52.020]  一起去讀律法書
[00:12:52.020 --> 00:12:55.020]  讓百姓知道神的要求
[00:12:55.020 --> 00:12:59.020]  知道屬神指問應該是怎樣的生活
[00:12:59.020 --> 00:13:01.020]  另外很厲害的
[00:13:01.020 --> 00:13:04.020]  尼希米他在聖經記載
[00:13:04.020 --> 00:13:07.020]  他讀律法書不是讀一次
[00:13:07.020 --> 00:13:09.020]  如果你看回八章十八節
[00:13:09.020 --> 00:13:10.020]  他在說什麼呢?
[00:13:10.020 --> 00:13:11.020]  從頭一天起
[00:13:11.020 --> 00:13:14.020]  每天都在念律法書
[00:13:14.020 --> 00:13:18.020]  可以想像尼希米對律法的認識
[00:13:18.020 --> 00:13:19.020]  認真
[00:13:19.020 --> 00:13:22.020]  對真理立場的嚴謹
[00:13:22.020 --> 00:13:25.020]  並且當時的百姓聽到律法書的要求
[00:13:25.020 --> 00:13:27.020]  是很開心的
[00:13:27.020 --> 00:13:28.020]  全民都歡呼
[00:13:28.020 --> 00:13:29.020]  舉起手
[00:13:29.020 --> 00:13:30.020]  起了勢
[00:13:30.020 --> 00:13:35.020]  說要願意嚴守律法的要求
[00:13:35.020 --> 00:13:36.020]  不過很可惜
[00:13:36.020 --> 00:13:40.020]  當尼希米回到波斯的時候
[00:13:40.020 --> 00:13:43.020]  百姓又鬆懈了
[00:13:43.020 --> 00:13:45.020]  百姓鬆懈了
[00:13:45.020 --> 00:13:50.020]  有可能會不會少了去讀律法書呢?
[00:13:50.020 --> 00:13:53.020]  所以茶經真的很重要
[00:13:53.020 --> 00:13:55.020]  我們要認真地學習茶經
[00:13:55.020 --> 00:13:57.020]  又或者
[00:13:57.020 --> 00:14:01.020]  百姓可能也被當時的文化衝擊
[00:14:01.020 --> 00:14:03.020]  如果你有印象就記得
[00:14:03.020 --> 00:14:05.020]  其實以色列人回歸
[00:14:05.020 --> 00:14:07.020]  以色列地或耶路撒冷
[00:14:07.020 --> 00:14:09.020]  其實很少數
[00:14:09.020 --> 00:14:11.020]  像新移民一樣
[00:14:11.020 --> 00:14:13.020]  很少數
[00:14:13.020 --> 00:14:15.020]  大環境大部分的文化不是這樣
[00:14:15.020 --> 00:14:17.020]  是外邦人的文化
[00:14:17.020 --> 00:14:23.020]  所以可能以色列人也漸漸跟隨了外邦的文化
[00:14:23.020 --> 00:14:25.020]  又被外來的文化沖洗了
[00:14:25.020 --> 00:14:29.020]  以色列人應有的原則
[00:14:29.020 --> 00:14:34.020]  就好像有時候我們也知道信仰的立場是怎樣的
[00:14:34.020 --> 00:14:37.020]  有時候我們也知道聖經的原則是怎樣的
[00:14:37.020 --> 00:14:40.020]  不過每個人都是這樣做的
[00:14:40.020 --> 00:14:41.020]  身邊每個人都是這樣做的
[00:14:41.020 --> 00:14:44.020]  我們又不期然地跟著去做
[00:14:44.020 --> 00:14:50.020]  有時候你們也會這樣跟我說
[00:14:50.020 --> 00:14:54.020]  很多事情都可以改
[00:14:54.020 --> 00:14:55.020]  不過不知道為什麼
[00:14:55.020 --> 00:14:57.020]  髒話真的很難改
[00:14:57.020 --> 00:15:00.020]  回教會當然不說
[00:15:00.020 --> 00:15:03.020]  我見證你們真的不說
[00:15:03.020 --> 00:15:05.020]  有時候你們想說
[00:15:05.020 --> 00:15:07.020]  一說就吞下去
[00:15:07.020 --> 00:15:09.020]  你們真的忍得住
[00:15:09.020 --> 00:15:12.020]  不過離開了教會
[00:15:12.020 --> 00:15:16.020]  回到公司或學校也好
[00:15:16.020 --> 00:15:19.020]  不知為何就忍不住了
[00:15:19.020 --> 00:15:22.020]  你旁邊的同學或同事說
[00:15:22.020 --> 00:15:25.020]  你就會忍不住又跟著去
[00:15:25.020 --> 00:15:26.020]  有時候我們也會這樣
[00:15:26.020 --> 00:15:30.020]  被很多文化環境衝擊
[00:15:30.020 --> 00:15:34.020]  不過我覺得更深的是
[00:15:34.020 --> 00:15:40.020]  可能以色列人只是視這個為宗教
[00:15:40.020 --> 00:15:43.020]  而不是一個信仰
[00:15:43.020 --> 00:15:48.020]  宗教只需要滿足宗教的禮儀
[00:15:48.020 --> 00:15:50.020]  甚至乎可以是一個習慣
[00:15:50.020 --> 00:15:53.020]  是一個傳統的規矩
[00:15:53.020 --> 00:15:57.020]  甚至乎可能你也不知道為什麼有這些規矩
[00:15:57.020 --> 00:15:59.020]  人做我就做
[00:15:59.020 --> 00:16:00.020]  但信仰是怎樣的
[00:16:00.020 --> 00:16:03.020]  信仰是通過理性的思考
[00:16:03.020 --> 00:16:06.020]  而去選擇去相信
[00:16:06.020 --> 00:16:09.020]  並且你會願意堅持你所信
[00:16:09.020 --> 00:16:13.020]  你會為你所信的事去作出犧牲
[00:16:13.020 --> 00:16:16.020]  甚至乎會改變你的生活
[00:16:16.020 --> 00:16:18.020]  簡單來說
[00:16:18.020 --> 00:16:21.020]  信仰就是在你的生活裏
[00:16:21.020 --> 00:16:25.020]  能夠展現出、活出你所相信的事情
[00:16:25.020 --> 00:16:29.020]  利希米對律法的重視
[00:16:29.020 --> 00:16:33.020]  相信不是因為這是他的一個習慣
[00:16:33.020 --> 00:16:35.020]  一個傳統、一個規矩
[00:16:35.020 --> 00:16:38.020]  而是這是他的信仰
[00:16:38.020 --> 00:16:42.020]  並且在他生命中流露出這個信仰
[00:16:42.020 --> 00:16:45.020]  如果是習慣傳統規矩
[00:16:45.020 --> 00:16:47.020]  你會做著做著不做
[00:16:47.020 --> 00:16:49.020]  甚至乎你會自己改規矩
[00:16:49.020 --> 00:16:51.020]  就好像伊利亞實一樣
[00:16:51.020 --> 00:16:55.020]  人的遠顧可以改的東西
[00:16:55.020 --> 00:16:57.020]  靈姐妹
[00:16:57.020 --> 00:17:03.020]  我們有沒有被世界的一些文化衝擊我們的信仰
[00:17:03.020 --> 00:17:10.020]  又或者我們視基督教是一個宗教還是一個信仰呢?
[00:17:10.020 --> 00:17:12.020]  靈姐妹
[00:17:12.020 --> 00:17:16.020]  我們要成為一個有立場的基督徒
[00:17:16.020 --> 00:17:21.020]  我們很需要相信我們所信的
[00:17:21.020 --> 00:17:25.020]  並且在我們生活裏活出來
[00:17:25.020 --> 00:17:30.020]  我們的立場是因為我們堅信我們所信的
[00:17:30.020 --> 00:17:33.020]  想跟大家分享一個見證
[00:17:33.020 --> 00:17:35.020]  我認識一個基督徒的姐妹
[00:17:35.020 --> 00:17:37.020]  不是我們當中的
[00:17:37.020 --> 00:17:38.020]  不是標稱群體的
[00:17:38.020 --> 00:17:41.020]  免得大家在猜那個是誰
[00:17:41.020 --> 00:17:43.020]  她是一個姐妹
[00:17:43.020 --> 00:17:47.020]  她在大學的時候是讀法律的
[00:17:47.020 --> 00:17:50.020]  她剛剛畢業出來工作
[00:17:50.020 --> 00:17:51.020]  當然是做律師
[00:17:51.020 --> 00:17:53.020]  在一間法律公司工作
[00:17:53.020 --> 00:17:55.020]  通常法律公司都是要合夥的
[00:17:55.020 --> 00:17:57.020]  不會只有你一個
[00:17:57.020 --> 00:17:58.020]  她的老闆
[00:17:58.020 --> 00:18:00.020]  她剛剛出來工作
[00:18:00.020 --> 00:18:01.020]  只是工作了幾年
[00:18:01.020 --> 00:18:04.020]  她的老闆對她很好
[00:18:04.020 --> 00:18:06.020]  給她很多機會
[00:18:06.020 --> 00:18:09.020]  但她老闆的老婆和子女
[00:18:09.020 --> 00:18:12.020]  在外國居住了很多年
[00:18:12.020 --> 00:18:15.020]  然後這個老闆跟這個姐妹說
[00:18:15.020 --> 00:18:16.020]  不如這樣吧
[00:18:16.020 --> 00:18:19.020]  你做我的情人吧
