
[00:00:00.000 --> 00:00:02.640]  敬拜隊帶領我們敬拜
[00:01:53.200 --> 00:01:54.280]  很開心的一件事
[00:01:54.280 --> 00:01:54.800]  很期待
[00:01:54.800 --> 00:01:55.920]  我自己也很期待
[00:01:55.920 --> 00:01:57.920]  誰知道這個Movie Night
[00:01:57.920 --> 00:02:01.720]  慢慢慢慢變成突然間有點落差的感覺
[00:02:01.720 --> 00:02:05.320]  因為我女兒想說是看什麼電影
[00:02:05.320 --> 00:02:08.320]  結果每一次都是看同一套電影
[00:02:08.320 --> 00:02:09.320]  每一次
[00:02:09.320 --> 00:02:10.760]  這個Inside Out 2
[00:02:10.760 --> 00:02:12.880]  我已經看了七次
[00:02:12.880 --> 00:02:14.880]  我不是想怪她
[00:02:14.880 --> 00:02:15.880]  不過是我明白
[00:02:15.880 --> 00:02:17.000]  Inside Out 2很難
[00:02:17.000 --> 00:02:18.320]  她又很想明白一點
[00:02:18.320 --> 00:02:19.560]  不斷重複地看
[00:02:19.560 --> 00:02:20.360]  所以很困難
[00:02:20.360 --> 00:02:21.960]  每次又來了
[00:02:21.960 --> 00:02:23.080]  好吧好吧
[00:02:23.080 --> 00:02:24.640]  然後看到色背了
[00:02:24.640 --> 00:02:26.640]  但也很開心
[00:02:26.640 --> 00:02:27.920]  一家人一世
[00:02:27.920 --> 00:02:29.120]  都是很開心的一件事
[00:02:29.120 --> 00:02:31.480]  今天很想說另一套電影
[00:02:31.480 --> 00:02:33.360]  就是她第二套很喜歡的電影
[00:02:33.360 --> 00:02:37.640]  也是我在還沒進入不斷重複看電影之前
[00:02:37.640 --> 00:02:39.480]  很喜歡的一套電影
[00:02:39.480 --> 00:02:41.000]  就是這套
[00:02:41.000 --> 00:02:42.480]  大家有沒有看過
[00:02:42.480 --> 00:02:43.920]  Disney+
[00:02:43.920 --> 00:02:44.760]  不是賣廣告
[00:02:44.760 --> 00:02:45.840]  不過真的很好看
[00:02:45.840 --> 00:02:49.440]  這套電影我記得一開始
[00:02:49.440 --> 00:02:53.280]  還沒進入Movie Night之前
[00:02:53.280 --> 00:02:54.160]  我看了四次
[00:02:54.160 --> 00:02:54.880]  哭了四次
[00:02:54.880 --> 00:02:55.680]  這套電影
[00:02:55.680 --> 00:02:56.360]  很感動
[00:02:56.360 --> 00:02:57.280]  我覺得很棒
[00:02:57.280 --> 00:02:58.560]  很多溫情
[00:02:58.560 --> 00:03:01.160]  很多跟人與人之間的關係
[00:03:01.160 --> 00:03:01.920]  Friendship
[00:03:01.920 --> 00:03:02.960]  在裡面看到
[00:03:02.960 --> 00:03:04.040]  然後真的很喜歡
[00:03:04.040 --> 00:03:05.120]  故事是說什麼
[00:03:05.120 --> 00:03:07.040]  我大概放了這麼久
[00:03:07.040 --> 00:03:08.480]  現在也不算劇透
[00:03:08.480 --> 00:03:09.440]  所以說一下
[00:03:09.440 --> 00:03:12.000]  其實是說一些街機的角色
[00:03:12.000 --> 00:03:14.160]  你知道街機只有兩種人
[00:03:14.160 --> 00:03:14.840]  一是好人
[00:03:14.840 --> 00:03:15.920]  一是壞人
[00:03:15.920 --> 00:03:17.480]  然後就是好人打敗壞人
[00:03:17.480 --> 00:03:18.880]  然後就贏了
[00:03:18.880 --> 00:03:19.440]  是的
[00:03:19.440 --> 00:03:21.880]  但是她很有創意地去想
[00:03:21.880 --> 00:03:23.880]  其實壞人是不是真的想做壞人
[00:03:23.880 --> 00:03:26.040]  其實她也是被人標籤為壞人
[00:03:26.040 --> 00:03:27.840]  所以這兩個角色
[00:03:27.840 --> 00:03:30.680]  其實都是一個街機裡面的壞人
[00:03:30.680 --> 00:03:32.560]  但是被迫做壞人
[00:03:32.560 --> 00:03:35.120]  然後他們兩個終於找到一個
[00:03:35.120 --> 00:03:36.880]  有共鳴的朋友
[00:03:36.880 --> 00:03:39.000]  然後可以一起闖天下
[00:03:39.000 --> 00:03:42.520]  甚至可以改變了整個街機界
[00:03:42.520 --> 00:03:44.200]  大家可以去擁抱壞人
[00:03:44.200 --> 00:03:45.000]  好人
[00:03:45.000 --> 00:03:45.680]  大家都可以
[00:03:45.680 --> 00:03:46.040]  哇
[00:03:46.040 --> 00:03:47.640]  一個很漂亮的故事
[00:03:47.640 --> 00:03:50.360]  到了第二集的時候
[00:03:50.360 --> 00:03:53.640]  這兩個出生入死的好朋友
[00:03:53.640 --> 00:03:56.240]  他們遇到一個很大的困難
[00:03:56.240 --> 00:03:58.560]  在關係裡面遇到一個很大的挑戰
[00:03:58.560 --> 00:03:59.280]  是的
[00:03:59.280 --> 00:04:00.560]  不說太多了
[00:04:00.560 --> 00:04:01.680]  有機會看
[00:04:01.680 --> 00:04:03.760]  但是其實在當中
[00:04:03.760 --> 00:04:06.040]  為什麼我很大感動呢
[00:04:06.040 --> 00:04:07.320]  其實我發覺一件事
[00:04:07.320 --> 00:04:09.880]  我突然間有一種很唏噓的感覺
[00:04:09.880 --> 00:04:12.760]  就是原來人與人之間的關係
[00:04:12.760 --> 00:04:15.040]  其實未必可以很長久
[00:04:15.040 --> 00:04:15.600]  是不是
[00:04:15.600 --> 00:04:17.440]  有時候你很認定
[00:04:17.440 --> 00:04:17.760]  哇
[00:04:17.760 --> 00:04:18.960]  我這個朋友很好
[00:04:18.960 --> 00:04:20.760]  Besties還是BFF
[00:04:20.760 --> 00:04:22.680]  但是可能過了一段時間
[00:04:22.680 --> 00:04:23.960]  有些東西會衝擊
[00:04:23.960 --> 00:04:25.200]  有些東西會阻礙
[00:04:25.200 --> 00:04:28.320]  以致關係沒辦法去到長久
[00:04:28.320 --> 00:04:31.920]  今天凌峰給的題目是信心
[00:04:31.920 --> 00:04:32.880]  什麼信心呢
[00:04:32.880 --> 00:04:34.040]  我特別想說
[00:04:34.040 --> 00:04:35.920]  在關係裡面的信心
[00:04:35.920 --> 00:04:40.080]  有什麼會動搖到我們人與人之間的關係
[00:04:40.080 --> 00:04:41.440]  那份信心
[00:04:41.440 --> 00:04:43.800]  以致我們開始不太相信對方
[00:04:43.800 --> 00:04:45.520]  或者我們在生命裡面
[00:04:45.520 --> 00:04:48.200]  很難可以建立到一個親密的關係
[00:04:48.440 --> 00:04:50.000]  究竟我們生命裡面
[00:04:50.000 --> 00:04:53.760]  如何可以去擁抱關係裡面的親密感呢
[00:04:53.760 --> 00:04:58.400]  今天的題目就是關於關係中的AHAVA
[00:04:58.400 --> 00:05:01.000]  AHAVA組可以去聽聽
[00:05:01.000 --> 00:05:01.880]  對了
[00:05:01.880 --> 00:05:04.640]  AHAVA這個字是代表愛的意思
[00:05:04.640 --> 00:05:05.520]  也都是真的
[00:05:05.520 --> 00:05:06.680]  在小組裡面
[00:05:06.680 --> 00:05:08.400]  或者我們在關係裡面
[00:05:08.400 --> 00:05:12.600]  如何可以去找到那份真正長久持久的愛
[00:05:12.600 --> 00:05:16.760]  以致我們可以去享受每一份關係呢
[00:05:16.960 --> 00:05:19.800]  今天我們會看兩部分
[00:05:19.800 --> 00:05:21.520]  第一部分告訴我們
[00:05:21.520 --> 00:05:23.920]  原來關係裡面有一些毒素
[00:05:23.920 --> 00:05:25.520]  我們要去小心
[00:05:25.520 --> 00:05:28.600]  那些毒素時不時會伴隨
[00:05:28.600 --> 00:05:30.520]  可能隨時突然間會發生
[00:05:30.520 --> 00:05:31.560]  我們也不知道
[00:05:31.560 --> 00:05:34.440]  而它可以讓一個很好的關係
[00:05:34.440 --> 00:05:36.200]  突然間沉下去
[00:05:36.200 --> 00:05:37.280]  就打沉了
[00:05:37.280 --> 00:05:40.040]  而第二件事告訴我們
[00:05:40.040 --> 00:05:41.640]  究竟良藥在哪裡
[00:05:41.640 --> 00:05:43.840]  我們如何可以去找到出路呢
[00:05:43.840 --> 00:05:46.920]  如何可以防止我們被這些毒素侵襲呢
[00:05:46.920 --> 00:05:49.080]  讓生命裡面的關係
[00:05:49.080 --> 00:05:50.360]  走得持久呢
[00:05:50.360 --> 00:05:52.760]  我們看第一部分的經文
[00:05:52.760 --> 00:05:55.200]  第一部分的經文會告訴我們
[00:05:55.200 --> 00:05:56.520]  原來關係裡面
[00:05:56.520 --> 00:05:58.080]  有一個毒素叫做
[00:05:58.080 --> 00:05:59.720]  道恨和比較
[00:05:59.720 --> 00:06:01.960]  道恨和比較
[00:06:01.960 --> 00:06:04.040]  就是你身邊的朋友
[00:06:04.040 --> 00:06:06.040]  你可能也會跟他去比較
[00:06:06.040 --> 00:06:07.000]  或者會覺得
[00:06:07.000 --> 00:06:08.680]  為什麼他有些東西他有
[00:06:08.680 --> 00:06:09.520]  你沒有呢
[00:06:09.520 --> 00:06:11.200]  甚至可能你跟他
[00:06:11.200 --> 00:06:13.120]  會有些爭競的時候發生
[00:06:13.120 --> 00:06:16.000]  或者可能不單止是朋友
[00:06:16.000 --> 00:06:17.200]  可能是你的組員
[00:06:17.200 --> 00:06:20.360]  或者可能是敬拜隊
[00:06:20.360 --> 00:06:21.400]  其實很多時候
[00:06:21.400 --> 00:06:22.760]  比較這件事
[00:06:22.760 --> 00:06:24.320]  都經常可以發生
[00:06:24.320 --> 00:06:26.560]  我記得那時候去考
[00:06:26.560 --> 00:06:27.560]  我們叫會考
[00:06:27.560 --> 00:06:28.480]  就是DSE那樣
[00:06:28.480 --> 00:06:29.120]  那時候
[00:06:29.120 --> 00:06:30.320]  我的同學
[00:06:30.320 --> 00:06:32.880]  他們考到一個地步
[00:06:32.880 --> 00:06:35.400]  當你分享一些貼題的題目
[00:06:35.400 --> 00:06:36.080]  他們會說
[00:06:36.080 --> 00:06:36.480]  哇
[00:06:36.480 --> 00:06:37.600]  你為什麼要分享給我
[00:06:37.600 --> 00:06:39.240]  我們現在是敵人了
[00:06:39.240 --> 00:06:40.000]  說了這句話
[00:06:40.000 --> 00:06:41.200]  心都寒了一寒
[00:06:41.200 --> 00:06:41.880]  不是說笑
[00:06:41.880 --> 00:06:43.600]  人和人之間
[00:06:43.600 --> 00:06:45.320]  是充滿一個爭競的世界
[00:06:45.320 --> 00:06:45.840]  是的
[00:06:45.960 --> 00:06:47.560]  這個是沒有辦法避免的
[00:06:47.560 --> 00:06:48.560]  但是呢
[00:06:48.560 --> 00:06:50.640]  有時候這些爭競
[00:06:50.640 --> 00:06:52.000]  會帶入我們的關係
[00:06:52.000 --> 00:06:52.720]  以致到
[00:06:52.720 --> 00:06:54.080]  其實我們可以
[00:06:54.080 --> 00:06:55.680]  進入到關係裡面
[00:06:55.680 --> 00:06:57.440]  都會變得扭曲
[00:06:57.440 --> 00:06:58.120]  哇
[00:06:58.120 --> 00:06:59.760]  跟我弟妹可能都會
[00:06:59.760 --> 00:07:02.720]  爭究竟誰得寵一點
[00:07:02.720 --> 00:07:04.400]  或者可能去敬拜隊
[00:07:04.400 --> 00:07:05.880]  誰的音樂比較厲害
[00:07:05.880 --> 00:07:07.000]  都可能會有一些
[00:07:07.000 --> 00:07:07.800]  羨慕啊
[00:07:07.800 --> 00:07:08.640]  比較啊
[00:07:08.640 --> 00:07:09.760]  道行在裡面
[00:07:09.760 --> 00:07:10.880]  人呢
[00:07:10.880 --> 00:07:12.320]  要小心這件事
[00:07:12.320 --> 00:07:13.680]  因為這件事正正
[00:07:13.680 --> 00:07:14.800]  就會影響到我們
[00:07:14.800 --> 00:07:16.000]  和人之間的關係
[00:07:16.000 --> 00:07:17.600]  我們看的經文
[00:07:17.600 --> 00:07:19.000]  是薩姆爾記上
[00:07:19.000 --> 00:07:20.560]  薩姆爾記上
[00:07:20.560 --> 00:07:22.680]  其實是在說王的故事
[00:07:22.680 --> 00:07:25.760]  薩姆爾要找一個王
[00:07:25.760 --> 00:07:26.840]  去給以色列
[00:07:26.840 --> 00:07:29.280]  究竟是應該找一個怎樣的王呢
[00:07:29.280 --> 00:07:30.920]  在薩姆爾記上裡面
[00:07:30.920 --> 00:07:32.200]  就出現了兩個王
[00:07:32.200 --> 00:07:32.880]  一個呢
[00:07:32.880 --> 00:07:34.640]  是合人心意的王
[00:07:34.640 --> 00:07:35.480]  哇
[00:07:35.480 --> 00:07:36.080]  每個人都說
[00:07:36.080 --> 00:07:36.480]  很好啊
[00:07:36.480 --> 00:07:37.040]  這個好啊
[00:07:37.040 --> 00:07:38.880]  這個像外面的外邦的王
[00:07:38.880 --> 00:07:39.600]  但是呢
[00:07:39.600 --> 00:07:42.120]  他卻是在裡面有很多毒素
[00:07:42.120 --> 00:07:43.240]  他處理不了
[00:07:43.640 --> 00:07:44.480]  而在後面呢
[00:07:44.480 --> 00:07:45.280]  就給我們看
[00:07:45.280 --> 00:07:47.320]  究竟一個真正的王是怎樣的呢
[00:07:47.320 --> 00:07:49.560]  一個合神心意的王是怎樣的呢
[00:07:49.560 --> 00:07:51.840]  那我先講一講
[00:07:51.840 --> 00:07:54.040]  我之前和Jacky談過的話
[00:07:54.040 --> 00:07:55.280]  講到之前呢
[00:07:55.280 --> 00:07:56.360]  講一下怎樣去講到
[00:07:56.360 --> 00:07:57.920]  怎樣去聽一篇道
[00:07:57.920 --> 00:07:59.120]  我講一講給大家聽
[00:07:59.120 --> 00:08:00.680]  你聽的時候呢
[00:08:00.680 --> 00:08:02.080]  你不要只是覺得
[00:08:02.080 --> 00:08:03.160]  好像吃花生一樣
[00:08:03.160 --> 00:08:03.760]  唉
[00:08:03.760 --> 00:08:04.760]  最壞都是素羅
[00:08:04.760 --> 00:08:06.560]  素羅是壞人來的
[00:08:06.560 --> 00:08:08.040]  就是他不對
[00:08:08.040 --> 00:08:08.880]  其實呢
[00:08:08.880 --> 00:08:10.640]  聖經的作者
[00:08:10.640 --> 00:08:12.360]  我相信他不是寫出來
[00:08:12.360 --> 00:08:14.360]  寫一本東西給我們評價
[00:08:14.360 --> 00:08:16.000]  素羅怎樣好怎樣差的
[00:08:16.000 --> 00:08:17.840]  其實他是在告訴我們
[00:08:17.840 --> 00:08:19.720]  我們每一個人內心裡面
[00:08:19.720 --> 00:08:21.560]  都有一定的素羅在裡面
[00:08:21.560 --> 00:08:24.720]  我們怎樣可以避免自己走素羅的路
[00:08:24.720 --> 00:08:26.360]  素羅呢
[00:08:26.360 --> 00:08:27.440]  或者他
[00:08:27.440 --> 00:08:30.760]  其實為什麼在《撒末爾記》上寫了這麼多背景
[00:08:30.760 --> 00:08:31.920]  就是告訴我們
[00:08:31.920 --> 00:08:34.800]  為什麼會令到素羅這樣
[00:08:34.800 --> 00:08:37.120]  究竟素羅的出路在哪裡
[00:08:37.120 --> 00:08:39.480]  其實我們怎樣去避免自己成為素羅
[00:08:39.480 --> 00:08:41.000]  走上素羅的路
[00:08:41.080 --> 00:08:42.600]  其實這個來的很重要
[00:08:42.600 --> 00:08:44.600]  所以待會聽到裡面
[00:08:44.600 --> 00:08:46.000]  不斷跟自己說
[00:08:46.000 --> 00:08:48.800]  究竟我自己有沒有經歷過這些事情呢
[00:08:48.800 --> 00:08:51.520]  我怎樣可以避免走上這條路呢
[00:08:51.520 --> 00:08:52.080]  好不好
[00:08:52.080 --> 00:08:55.120]  不如我們一起去看這段經文
[00:08:55.120 --> 00:08:56.400]  我們一起去讀
[00:08:56.400 --> 00:08:59.360]  18章6至16節一起讀
[00:08:59.360 --> 00:08:59.840]  請
[00:08:59.840 --> 00:09:00.840]  大衛
[00:09:00.840 --> 00:09:02.640]  大家看到了
[00:09:02.640 --> 00:09:04.360]  一開始已經告訴我們
[00:09:04.360 --> 00:09:06.040]  其實素羅在妒忌
[00:09:06.040 --> 00:09:07.760]  將萬萬給大衛
[00:09:07.760 --> 00:09:08.720]  千千就給我
[00:09:08.720 --> 00:09:10.640]  哎呀那麼差一個王位還沒給他
[00:09:10.640 --> 00:09:13.880]  這一句是充滿葡萄汁的一句句子
[00:09:13.880 --> 00:09:16.360]  就是說很羨慕很妒忌
[00:09:16.360 --> 00:09:18.280]  很多人都喜歡大衛
[00:09:18.280 --> 00:09:19.520]  而在後面
[00:09:19.520 --> 00:09:21.800]  其實真的怕你聽不明白
[00:09:21.800 --> 00:09:22.760]  他告訴你
[00:09:22.760 --> 00:09:25.000]  其實素羅真的很妒忌
[00:09:25.000 --> 00:09:26.120]  所以用了一個字
[00:09:26.120 --> 00:09:29.600]  迪士尼的字是說一個妒忌的眼睛
[00:09:29.600 --> 00:09:31.680]  所以素羅真的很妒忌
[00:09:31.680 --> 00:09:33.720]  很不喜歡大衛
[00:09:33.720 --> 00:09:36.320]  但其實故事本身不是這樣的
[00:09:36.320 --> 00:09:39.400]  因為素羅本身是很喜歡大衛
[00:09:39.400 --> 00:09:40.480]  甚至用這個字
[00:09:40.480 --> 00:09:42.440]  阿哈法這個字出現了第一次
[00:09:42.440 --> 00:09:45.400]  就是說素羅其實很愛大衛
[00:09:45.400 --> 00:09:47.200]  因為大衛真的能做事
[00:09:47.200 --> 00:09:47.800]  哇
[00:09:47.800 --> 00:09:49.920]  他一開始素羅不開心的時候
[00:09:49.920 --> 00:09:52.160]  大衛來彈琴他又舒服
[00:09:52.160 --> 00:09:53.080]  出去打仗
[00:09:53.080 --> 00:09:53.360]  哇
[00:09:53.360 --> 00:09:54.560]  哥利亞又打得贏
[00:09:54.560 --> 00:09:56.400]  然後領軍又可以打得贏
[00:09:56.400 --> 00:09:59.000]  其實大衛是他的特力助手
[00:09:59.000 --> 00:10:00.200]  如果本身
[00:10:00.200 --> 00:10:02.600]  幻想的故事其實可以很美好的
[00:10:02.600 --> 00:10:03.840]  素羅出去打
[00:10:03.840 --> 00:10:05.440]  然後一聲令下
[00:10:05.440 --> 00:10:07.680]  大衛就幫他打遍天下無敵手
[00:10:07.680 --> 00:10:08.560]  這樣就贏了
[00:10:08.560 --> 00:10:10.200]  整個江山就贏了
[00:10:10.200 --> 00:10:11.920]  很美好的一個故事
[00:10:11.920 --> 00:10:14.280]  已經鋪排了可以這樣發生
[00:10:14.280 --> 00:10:15.120]  但是
[00:10:15.120 --> 00:10:16.000]  素羅
[00:10:16.000 --> 00:10:17.960]  他是因著一句句子
[00:10:17.960 --> 00:10:21.040]  整個故事就扭轉發生
[00:10:21.040 --> 00:10:22.440]  素羅
[00:10:22.440 --> 00:10:24.560]  一開始說敵視的字
[00:10:24.560 --> 00:10:25.960]  其實也是在說
[00:10:25.960 --> 00:10:29.120]  他不斷在看大衛有沒有做錯什麼
[00:10:29.120 --> 00:10:31.960]  然後大衛卻沒有做錯一件事
[00:10:31.960 --> 00:10:34.760]  以至他更加懼怕他
[00:10:34.760 --> 00:10:35.800]  恐懼他
[00:10:35.800 --> 00:10:37.440]  素羅
[00:10:37.440 --> 00:10:38.720]  在生命裡面
[00:10:38.880 --> 00:10:40.800]  面對著一個很大的困難
[00:10:40.800 --> 00:10:45.720]  就是因為他很怕大衛會搶走他的王位
[00:10:45.720 --> 00:10:46.880]  但其實呢
[00:10:46.880 --> 00:10:48.440]  這句句子本身
[00:10:48.440 --> 00:10:50.400]  婦女說素羅殺死千千
[00:10:50.400 --> 00:10:51.640]  大衛殺死萬萬
[00:10:51.640 --> 00:10:54.400]  其實只不過是一句很簡單的句子
[00:10:54.400 --> 00:10:55.800]  完全沒有什麼含義
[00:10:55.800 --> 00:10:57.480]  他是在說一個平衡句
[00:10:57.480 --> 00:11:01.320]  所以千千和萬萬都不是在說誰多誰少
[00:11:01.320 --> 00:11:04.160]  只不過是說素羅和大衛都很厲害
[00:11:04.160 --> 00:11:07.640]  素羅和大衛都殺死千千萬萬
[00:11:07.640 --> 00:11:09.160]  只不過素羅
[00:11:09.160 --> 00:11:10.440]  玻璃心
[00:11:10.440 --> 00:11:11.320]  小心眼
[00:11:11.320 --> 00:11:12.920]  以至他完全
[00:11:12.920 --> 00:11:14.560]  一聽到這句句子的時候
[00:11:14.560 --> 00:11:15.360]  就崩潰了
[00:11:15.360 --> 00:11:17.840]  覺得人們喜歡大衛
[00:11:17.840 --> 00:11:20.000]  而不是喜歡他
[00:11:20.000 --> 00:11:20.920]  而這一句
[00:11:20.920 --> 00:11:22.840]  其實原因也是源於
[00:11:22.840 --> 00:11:25.040]  因為素羅過去做了錯事
[00:11:25.040 --> 00:11:26.920]  以至上帝告訴他
[00:11:26.920 --> 00:11:29.760]  他不會再得著王位這個位份
[00:11:29.760 --> 00:11:31.320]  將來會有一個興起
[00:11:31.320 --> 00:11:33.200]  會去拿到這個王位
[00:11:33.200 --> 00:11:34.840]  素羅呢
[00:11:34.960 --> 00:11:37.960]  心裡面很怕失去這個王位
[00:11:37.960 --> 00:11:42.120]  以至他對大衛本身是一個很愛的
[00:11:42.120 --> 00:11:43.840]  最後都變成了道行
[00:11:43.840 --> 00:11:46.320]  大家聽起來是不是很合理
[00:11:46.320 --> 00:11:48.080]  我做了皇帝之後
[00:11:48.080 --> 00:11:50.160]  就有一個會長拿了我的王位
[00:11:50.160 --> 00:11:51.360]  然後我就很妒忌他
[00:11:51.360 --> 00:11:52.560]  很合理吧
[00:11:52.560 --> 00:11:54.800]  但其實不如大家先想一想
[00:11:54.800 --> 00:11:56.360]  如果我今天告訴你
[00:11:56.360 --> 00:11:59.880]  今天我不會讓你做特首了
[00:11:59.880 --> 00:12:01.120]  如果我說這句話的話
[00:12:01.120 --> 00:12:02.440]  你會不會很不開心
[00:12:02.440 --> 00:12:04.080]  有沒有人會很不開心
[00:12:04.080 --> 00:12:07.840]  我們以前青少年真的有一個很想做特首的
[00:12:07.840 --> 00:12:09.880]  是呀
[00:12:09.880 --> 00:12:11.160]  可能你們不太認識
[00:12:11.160 --> 00:12:13.480]  不過是很久之前
[00:12:13.480 --> 00:12:14.800]  但其實是
[00:12:14.800 --> 00:12:16.040]  如果告訴你
[00:12:16.040 --> 00:12:17.920]  你做不到特首的話
[00:12:17.920 --> 00:12:19.760]  其實你未必會不開心
[00:12:19.760 --> 00:12:21.520]  不開心的點在哪裡呢
[00:12:21.520 --> 00:12:23.680]  原來不開心的點在這個
[00:12:23.680 --> 00:12:24.760]  賞望
[00:12:24.760 --> 00:12:25.720]  你渴望
[00:12:25.720 --> 00:12:27.280]  你真的很想有這件事
[00:12:27.280 --> 00:12:28.840]  所以你沒有的時候你會不開心
[00:12:28.840 --> 00:12:29.760]  你明不明白
[00:12:29.760 --> 00:12:32.120]  當你很想做皇帝
[00:12:32.120 --> 00:12:33.480]  你做不到的時候
[00:12:33.480 --> 00:12:34.960]  你就會不開心
[00:12:34.960 --> 00:12:36.320]  所以其實
[00:12:36.320 --> 00:12:39.280]  蘇羅要處理的不是處理大衛
[00:12:39.280 --> 00:12:42.040]  大衛其實從來沒有對他做過什麼不好的事
[00:12:42.040 --> 00:12:44.800]  他要處理的是心裏面的那個賞望
[00:12:44.800 --> 00:12:47.440]  他失去了他很想要的東西
[00:12:47.440 --> 00:12:49.360]  他很想要皇位這件事
[00:12:49.360 --> 00:12:50.480]  為什麼呢
[00:12:50.480 --> 00:12:52.240]  其實是因為他的過去
[00:12:52.240 --> 00:12:53.240]  他的過去
[00:12:53.240 --> 00:12:55.720]  他的民族被人看不起
[00:12:55.720 --> 00:12:57.440]  因為他們做了一些很錯的事
[00:12:57.440 --> 00:12:58.560]  以致到
[00:12:58.560 --> 00:13:00.320]  十一個支派一起來
[00:13:00.320 --> 00:13:02.320]  差不多剿滅了整個民族
[00:13:02.320 --> 00:13:03.480]  整個支派
[00:13:03.480 --> 00:13:05.320]  所以他帶著很多羞恥感
[00:13:05.320 --> 00:13:06.880]  最後可以做到皇帝
[00:13:06.880 --> 00:13:09.120]  哇 每個人都可以看著我們
[00:13:09.120 --> 00:13:11.120]  哇 光宗耀祖
[00:13:11.120 --> 00:13:12.480]  但現在突然之間沒有了
[00:13:12.480 --> 00:13:14.480]  他的落差真的很大
[00:13:14.480 --> 00:13:16.160]  以致到他接受不到
[00:13:16.160 --> 00:13:19.080]  人要面對的一件事
[00:13:19.080 --> 00:13:21.040]  我們的道行裏面
[00:13:21.040 --> 00:13:23.120]  其實我們要處理的不是我們的對手
[00:13:23.120 --> 00:13:24.080]  我們的敵人
[00:13:24.080 --> 00:13:26.280]  其實我們要處理的是我們內心
