
[00:00:00.000 --> 00:00:02.360]  在我們今天開始正道之先
[00:01:38.280 --> 00:01:40.880]  因為國度權柄
[00:01:40.880 --> 00:01:43.160]  榮耀全是你的
[00:01:43.160 --> 00:01:44.800]  直到永遠
[00:01:44.800 --> 00:01:45.800]  阿們」
[00:01:45.800 --> 00:01:51.120]  相信主禱文對於大家來說
[00:01:51.120 --> 00:01:52.920]  都是非常熟悉
[00:01:53.280 --> 00:01:55.400]  甚至可以來背誦
[00:01:55.400 --> 00:02:00.240]  在我們教會每個月的聖餐的時候
[00:02:00.240 --> 00:02:03.600]  牧師當他完成整個聖餐禮的時候
[00:02:03.600 --> 00:02:08.800]  都會以主禱文作為我們結束的祈禱
[00:02:08.800 --> 00:02:14.360]  但是有時候當經文太熟的時候
[00:02:14.360 --> 00:02:17.960]  不知道大家去讀或者去背誦的時候
[00:02:17.960 --> 00:02:20.760]  有沒有去深思裡面
[00:02:20.760 --> 00:02:23.360]  耶穌教我們的禱告是什麼意思
[00:02:23.360 --> 00:02:26.840]  記得在去年
[00:02:26.840 --> 00:02:31.280]  劉嘉德傳道的生命慶典聚會裡面
[00:02:31.280 --> 00:02:35.240]  嘉德伊向所有參與的人
[00:02:35.240 --> 00:02:37.240]  來分享主禱文
[00:02:37.240 --> 00:02:41.000]  去鼓勵大家要好好去讀主禱文
[00:02:41.000 --> 00:02:43.400]  也都去行主禱文
[00:02:43.400 --> 00:02:46.640]  在上次的正道裡面
[00:02:46.640 --> 00:02:48.400]  我和大家一起去思想
[00:02:48.400 --> 00:02:50.760]  《瑪麗福音》第六章一到六節
[00:02:50.760 --> 00:02:52.160]  和十六到十八節
[00:02:52.160 --> 00:02:55.160]  當時的教導題目就是說
[00:02:55.160 --> 00:02:58.320]  「過一個土神喜悅的真敬虔」
[00:02:58.320 --> 00:03:02.360]  當中我沒有和大家去思想到
[00:03:02.360 --> 00:03:04.040]  主禱文這段經文
[00:03:04.040 --> 00:03:07.320]  因為我覺得主禱文很值得
[00:03:07.320 --> 00:03:08.640]  我用一個主日
[00:03:08.640 --> 00:03:10.880]  去和大家一起去思想
[00:03:10.880 --> 00:03:15.360]  當我去準備這次的講道的時候
[00:03:15.800 --> 00:03:19.680]  我回望《瑪麗福音》第六章五到八節
[00:03:19.680 --> 00:03:23.280]  耶穌在講論到禱告的時候
[00:03:23.280 --> 00:03:26.200]  在短短的四節經文裡面
[00:03:26.200 --> 00:03:28.800]  耶穌用了三個「不可」
[00:03:28.800 --> 00:03:32.560]  以及一個「要」來提醒門徒
[00:03:32.560 --> 00:03:36.560]  第一個「不可」在第五節
[00:03:36.560 --> 00:03:38.120]  耶穌說
[00:03:38.120 --> 00:03:41.360]  「不可將那假冒為善的人
[00:03:41.520 --> 00:03:45.680]  外站在會堂裡和十字路口禱告
[00:03:45.680 --> 00:03:47.920]  故意讓人看見」
[00:03:47.920 --> 00:03:50.880]  這是第一個「不可」
[00:03:50.880 --> 00:03:53.280]  第二個「不可」在第七節
[00:03:53.280 --> 00:03:54.600]  耶穌說
[00:03:54.600 --> 00:03:58.880]  「不可障礙邦人用許多重覆話
[00:03:58.880 --> 00:04:03.040]  他們以為話多了就必蒙誰聽」
[00:04:03.040 --> 00:04:06.480]  而第三個「不可」在第八節
[00:04:06.480 --> 00:04:08.120]  耶穌是這樣說
[00:04:08.120 --> 00:04:09.080]  祂說
[00:04:09.080 --> 00:04:11.440]  「你們不可效法他們
[00:04:11.600 --> 00:04:13.680]  因為在你們沒有祈求
[00:04:13.680 --> 00:04:16.200]  以先你們所需用的
[00:04:16.200 --> 00:04:19.120]  你們的父早已經知道了」
[00:04:19.120 --> 00:04:22.760]  而耶穌在這四節經文裡面
[00:04:22.760 --> 00:04:26.240]  唯一要我們做的是「要」
[00:04:26.240 --> 00:04:28.240]  祂說「要進入內室
[00:04:28.240 --> 00:04:29.400]  關上門
[00:04:29.400 --> 00:04:33.760]  向那在隱蔽中的父來禱告」
[00:04:33.760 --> 00:04:37.720]  耶穌在這裡是要門徒知道
[00:04:38.040 --> 00:04:43.080]  禱告不是用來故意讓人看見
[00:04:43.080 --> 00:04:45.240]  祂的意思就是說
[00:04:45.240 --> 00:04:47.920]  禱告不是用來向人炫耀
[00:04:47.920 --> 00:04:51.160]  因為禱告的對象不是人
[00:04:51.160 --> 00:04:53.800]  而是我們天上的父
[00:04:53.800 --> 00:04:57.320]  因此祂提出
[00:04:57.320 --> 00:05:00.520]  說要進入內室關上門
[00:05:00.520 --> 00:05:03.920]  向那在隱蔽中的父來禱告
[00:05:03.920 --> 00:05:06.680]  而第二個「不可」
[00:05:06.880 --> 00:05:11.520]  是針對那些不是出自真誠的禱告
[00:05:11.520 --> 00:05:16.480]  祂說「不可像外邦人那樣重覆一聲的空話」
[00:05:16.480 --> 00:05:20.040]  就是一些沒有意義的空洞
[00:05:20.040 --> 00:05:23.600]  好像唸咒語那樣來祈禱
[00:05:23.600 --> 00:05:29.120]  有時候我也聽過一些弟兄姊妹的禱告
[00:05:29.120 --> 00:05:32.400]  有時候實在太多屬靈的字眼
[00:05:32.400 --> 00:05:33.960]  以致我們發覺
[00:05:33.960 --> 00:05:36.560]  他們的禱告裡面很空洞
[00:05:36.880 --> 00:05:38.120]  有很多屬靈的字眼
[00:05:38.120 --> 00:05:41.280]  但是什麼樣的祈禱都捉摸不到
[00:05:41.280 --> 00:05:44.120]  所以耶穌提醒我們
[00:05:44.120 --> 00:05:45.840]  我們不要這樣禱告
[00:05:45.840 --> 00:05:48.000]  因為我們去到神面前
[00:05:48.000 --> 00:05:49.560]  我們是和神聊天
[00:05:49.560 --> 00:05:52.960]  我們是向神傾心吐怡
[00:05:52.960 --> 00:05:56.520]  我們不是在重覆一些很美麗的字眼
[00:05:56.520 --> 00:05:58.760]  而第三個「不可」
[00:05:58.760 --> 00:06:00.960]  是告訴我們
[00:06:00.960 --> 00:06:01.960]  禱告的時候
[00:06:01.960 --> 00:06:03.960]  我們千萬不要千篇一律
[00:06:04.200 --> 00:06:07.000]  每天都是同樣的事去祈求
[00:06:07.000 --> 00:06:08.840]  所以耶穌說
[00:06:08.840 --> 00:06:10.520]  因為你們祈求以前
[00:06:10.520 --> 00:06:14.480]  你們所需要的你們的父祖已經知道了
[00:06:14.480 --> 00:06:17.720]  耶穌所帶出來的意思就是說
[00:06:17.720 --> 00:06:20.320]  天父必然知道我們的需要
[00:06:20.320 --> 00:06:22.400]  重覆的禱告
[00:06:22.400 --> 00:06:26.800]  並不能夠增加天父對禱告內容的理解
[00:06:26.800 --> 00:06:30.200]  其實禱告的功效
[00:06:30.600 --> 00:06:36.000]  並不是在於天父是否答應我們的禱告
[00:06:36.000 --> 00:06:41.680]  而是在於操練禱告者對父神的信靠
[00:06:41.680 --> 00:06:44.160]  因為禱告行徹
[00:06:44.160 --> 00:06:49.480]  正正是表示我們對神信靠的心有沒有動搖
[00:06:49.480 --> 00:06:51.560]  記得
[00:06:51.560 --> 00:06:55.000]  我曾經為我父母信主
[00:06:55.000 --> 00:06:57.040]  我禱告了二十年
[00:06:58.240 --> 00:07:01.840]  好像沒有回音似的
[00:07:01.840 --> 00:07:03.440]  二十年
[00:07:03.440 --> 00:07:06.040]  但我經常提醒自己
[00:07:06.040 --> 00:07:07.480]  我不可以放棄
[00:07:07.480 --> 00:07:09.560]  我不可以放棄
[00:07:09.560 --> 00:07:11.520]  感恩
[00:07:11.520 --> 00:07:13.440]  神是聽了我的禱告
[00:07:13.440 --> 00:07:16.120]  我父母最後都是信耶穌
[00:07:16.120 --> 00:07:19.160]  所以我為此感恩
[00:07:19.160 --> 00:07:21.960]  我也相信禱告是有效的
[00:07:21.960 --> 00:07:24.200]  最重要的是我們的心誠
[00:07:24.200 --> 00:07:25.800]  去到神面前
[00:07:26.000 --> 00:07:28.240]  我們真的來去依靠祂
[00:07:28.240 --> 00:07:30.400]  至於耶穌
[00:07:30.400 --> 00:07:35.440]  更加在這裡示範了一個模範的禱文給我們
[00:07:35.440 --> 00:07:37.920]  就是我們稱之為主禱文
[00:07:37.920 --> 00:07:42.360]  就是今天我們一起來思想的這段經文
[00:07:42.360 --> 00:07:45.440]  在主禱文一開始的時候
[00:07:45.440 --> 00:07:48.120]  耶穌給我們一個宣告
[00:07:48.120 --> 00:07:51.760]  或者是給我們一個提醒
[00:07:51.760 --> 00:07:54.920]  在六章九節那裡說
[00:07:55.040 --> 00:07:56.760]  所以你們要這樣禱告
[00:07:56.760 --> 00:07:59.000]  我們在天上的父
[00:07:59.000 --> 00:08:04.360]  這個是提醒我們禱告的對象
[00:08:04.360 --> 00:08:06.960]  是我們天上的父
[00:08:06.960 --> 00:08:11.240]  這個稱呼有三方面的含義
[00:08:11.240 --> 00:08:12.520]  第一
[00:08:12.520 --> 00:08:15.360]  是表明我們禱告的對象
[00:08:15.360 --> 00:08:17.400]  是我們的父
[00:08:17.400 --> 00:08:21.240]  我們禱告的對象雖然是神
[00:08:21.520 --> 00:08:26.120]  但是同時他也是所有人類生命的源頭
[00:08:26.120 --> 00:08:29.280]  我們都是神所創造
[00:08:29.280 --> 00:08:31.520]  雖然因著我們犯罪
[00:08:31.520 --> 00:08:33.120]  我們跟他分離
[00:08:33.120 --> 00:08:34.320]  我們隔離了
[00:08:34.320 --> 00:08:37.440]  但是藉著耶穌基督的救贖
[00:08:37.440 --> 00:08:40.840]  使得我們跟神可以再次和好
[00:08:40.840 --> 00:08:42.720]  我們關係復和
[00:08:42.720 --> 00:08:47.040]  在《約翰福音》第一章十二節那裡這樣說
[00:08:47.520 --> 00:08:49.520]  他說「凡接待他的
[00:08:49.520 --> 00:08:51.560]  就是信他名的人
[00:08:51.560 --> 00:08:55.480]  他就賜他們權柄作神的兒女」
[00:08:55.480 --> 00:08:58.720]  所以每個信耶穌的人
[00:08:58.720 --> 00:09:02.640]  我們都是因著耶穌成為神的兒女
[00:09:02.640 --> 00:09:05.960]  所以我們的禱告神的時候
[00:09:05.960 --> 00:09:11.720]  是以一種子女對父親那種關係來進行
[00:09:11.720 --> 00:09:17.440]  就正如保羅在《皆太書》四章六節那裡這樣說
[00:09:17.920 --> 00:09:19.920]  「因為你們是兒子
[00:09:19.920 --> 00:09:24.440]  神就差他兒子的靈進入你們的心
[00:09:24.440 --> 00:09:27.240]  呼叫阿爸父」
[00:09:27.240 --> 00:09:31.640]  我們禱告的時候可以叫我們的神做「阿爸父」
[00:09:31.640 --> 00:09:35.160]  因為我們都是兒子
[00:09:35.160 --> 00:09:36.760]  他是我們的父親
[00:09:36.760 --> 00:09:38.600]  第二
[00:09:38.600 --> 00:09:40.280]  在這裡提醒我們的是
[00:09:40.280 --> 00:09:41.760]  我們禱告的時候
[00:09:41.760 --> 00:09:45.160]  我們的神是我們天上的父
[00:09:46.160 --> 00:09:47.640]  所謂天上的父
[00:09:47.640 --> 00:09:50.280]  就是一個完全的父
[00:09:50.280 --> 00:09:53.320]  因為完全就是神的屬性
[00:09:53.320 --> 00:09:56.760]  祂是天上的父
[00:09:56.760 --> 00:10:00.400]  並不是好像世上那些帶著血氣
[00:10:00.400 --> 00:10:02.680]  不完全的父親一樣
[00:10:02.680 --> 00:10:06.280]  我記得我以前小時候
[00:10:06.280 --> 00:10:08.280]  老人家經常會告訴我
[00:10:08.280 --> 00:10:10.880]  世上無不是的父母
[00:10:10.880 --> 00:10:12.680]  你們有沒有聽過?
[00:10:12.680 --> 00:10:14.680]  但是今天
[00:10:15.320 --> 00:10:17.680]  我們很多時候從一些新聞
[00:10:17.680 --> 00:10:21.840]  或者一些報紙的記載裡面
[00:10:21.840 --> 00:10:23.000]  我們看到
[00:10:23.000 --> 00:10:24.720]  很多的父母
[00:10:24.720 --> 00:10:26.400]  很多的問題
[00:10:26.400 --> 00:10:28.360]  其實
[00:10:28.360 --> 00:10:32.160]  可能我們以前的父母是比較單純
[00:10:32.160 --> 00:10:36.720]  他們會將一切集中在子女裡面
[00:10:36.720 --> 00:10:38.240]  把家庭搞好
[00:10:38.240 --> 00:10:40.320]  但是今天的父母
[00:10:40.320 --> 00:10:43.160]  他們很多時候都是以自我為中心
[00:10:43.160 --> 00:10:45.160]  所以作為父母的
[00:10:45.520 --> 00:10:46.440]  都可能會
[00:10:46.440 --> 00:10:51.080]  沒有去留心他自己的兒女
[00:10:51.080 --> 00:10:54.280]  會有疏忽的照顧
[00:10:54.280 --> 00:10:57.040]  甚至有虐待子女
[00:10:57.040 --> 00:10:59.960]  因而造成一些傷害
[00:10:59.960 --> 00:11:01.360]  甚至是慘劇
[00:11:01.360 --> 00:11:03.320]  但是
[00:11:03.320 --> 00:11:06.280]  保羅也在《羅馬書》第八章
[00:11:06.280 --> 00:11:07.920]  十五到十六節那裡說
[00:11:07.920 --> 00:11:10.800]  你們所領受的不是奴僕的令
[00:11:10.800 --> 00:11:13.240]  營救害怕
[00:11:13.440 --> 00:11:15.960]  所領受的是兒子名分的靈
[00:11:15.960 --> 00:11:19.280]  因此我們呼叫阿爸父
[00:11:19.280 --> 00:11:23.040]  聖靈自己與我們的靈一同見證
[00:11:23.040 --> 00:11:25.480]  我們是神的兒女
[00:11:25.480 --> 00:11:28.440]  由此我們可以見到
[00:11:28.440 --> 00:11:30.920]  我們的天父是一個
[00:11:30.920 --> 00:11:32.960]  純全良善
[00:11:32.960 --> 00:11:37.200]  慈愛聖國世上所有的父母
[00:11:37.200 --> 00:11:39.360]  他此刻聖靈來到
[00:11:39.360 --> 00:11:40.440]  讓我們知道
[00:11:40.440 --> 00:11:42.920]  我們是神的兒女
[00:11:43.520 --> 00:11:46.320]  所以我們可以坦然無懼地
[00:11:46.320 --> 00:11:48.000]  來到神的面前
[00:11:48.000 --> 00:11:50.440]  向祂傾心吐意
[00:11:50.440 --> 00:11:52.640]  說出我們的心底話
[00:11:52.640 --> 00:11:56.200]  我們來到神面前禱告的時候
[00:11:56.200 --> 00:12:01.040]  就好像兒女對父母聊天一樣
[00:12:01.040 --> 00:12:04.160]  我們不傳任何的一句威懼
[00:12:04.160 --> 00:12:06.120]  我們可以盡情
[00:12:06.120 --> 00:12:07.680]  將我們心裡面
[00:12:07.680 --> 00:12:08.760]  開心的
[00:12:08.760 --> 00:12:10.240]  不開心的
[00:12:10.240 --> 00:12:11.480]  喜樂的
[00:12:11.480 --> 00:12:12.800]  悲傷的
[00:12:13.000 --> 00:12:13.880]  軟弱的
[00:12:13.880 --> 00:12:14.720]  跌倒的
[00:12:14.720 --> 00:12:16.960]  都可以跟神說
[00:12:16.960 --> 00:12:19.640]  祂會細心聆聽
[00:12:19.640 --> 00:12:21.400]  用心安慰
[00:12:21.400 --> 00:12:23.200]  賜力量給我們
[00:12:23.200 --> 00:12:29.360]  而第三個含義就是告訴我們
[00:12:29.360 --> 00:12:31.320]  我們每一個來到神面前
[00:12:31.320 --> 00:12:32.680]  禱告的信徒
[00:12:32.680 --> 00:12:36.240]  我們都要有準確的定位
[00:12:36.240 --> 00:12:39.000]  上帝是我們的父
[00:12:39.000 --> 00:12:41.480]  我們是祂的兒女
[00:12:42.280 --> 00:12:43.640]  我們禱告的時候
[00:12:43.640 --> 00:12:46.880]  是以一種很親密互動的關係
[00:12:46.880 --> 00:12:48.720]  來跟神交往
[00:12:48.720 --> 00:12:52.720]  而不是我們的父好像偶像一樣
[00:12:52.720 --> 00:12:56.200]  有些人去到廟裡面拜神
[00:12:56.200 --> 00:12:57.800]  年初就會去
[00:12:57.800 --> 00:12:59.360]  就會在那裡作福
[00:12:59.360 --> 00:13:01.640]  求神來保守他
[00:13:01.640 --> 00:13:03.640]  然後就說如果你保守我
[00:13:03.640 --> 00:13:05.120]  到年尾的時候
[00:13:05.120 --> 00:13:06.720]  我就金珠還神
[00:13:06.720 --> 00:13:09.800]  如果到年尾
[00:13:09.800 --> 00:13:11.280]  他真的順風順水
[00:13:11.280 --> 00:13:13.400]  他就買一塊金珠去
[00:13:13.400 --> 00:13:15.520]  或者買一塊燒肉去
[00:13:15.520 --> 00:13:17.280]  但如果不好的話
[00:13:17.280 --> 00:13:18.880]  可能他也不去拜神
[00:13:18.880 --> 00:13:21.520]  他就將神視為一個什麼呢?
[00:13:21.520 --> 00:13:22.400]  偶像
[00:13:22.400 --> 00:13:26.560]  是希望達成他心裡面所要的東西
[00:13:26.560 --> 00:13:29.640]  所以當他去到神面前的時候
[00:13:29.640 --> 00:13:33.280]  是不斷在求取他心裡面的東西
[00:13:33.280 --> 00:13:35.000]  但是
[00:13:35.000 --> 00:13:36.840]  我們卻不是這樣
[00:13:36.840 --> 00:13:39.400]  我們去到神面前的時候
[00:13:39.760 --> 00:13:41.520]  我們是跟神聊天
[00:13:41.520 --> 00:13:43.920]  我們跟神交往
[00:13:43.920 --> 00:13:45.880]  那個是我們的爸爸
[00:13:45.880 --> 00:13:48.520]  我們很想跟他聊天
[00:13:48.520 --> 00:13:52.160]  將我們心裡面的事情
[00:13:52.160 --> 00:13:54.120]  都跟他傾訴
[00:13:54.120 --> 00:14:01.880]  當這三個宣告講完之後
[00:14:01.880 --> 00:14:03.920]  耶穌給我們看到的就是
[00:14:03.920 --> 00:14:05.120]  三個願
[00:14:05.120 --> 00:14:08.560]  在第六章九節的下半節
[00:14:08.800 --> 00:14:10.080]  去到第十節
[00:14:10.080 --> 00:14:11.760]  那裡是這樣說的
[00:14:11.760 --> 00:14:15.000]  他說:願人都尊祢的名為聖
[00:14:15.000 --> 00:14:16.840]  願祢的國降臨
[00:14:16.840 --> 00:14:19.440]  願祢的旨意行在地上
[00:14:19.440 --> 00:14:21.800]  如同行在天上
[00:14:21.800 --> 00:14:24.320]  在這裡
[00:14:24.320 --> 00:14:29.520]  第一個願就是願神的名為聖
[00:14:29.520 --> 00:14:32.400]  在希伯來人了講
[00:14:32.400 --> 00:14:35.440]  名字是足以代表祂的人
[00:14:35.440 --> 00:14:37.080]  在舊約裡面
[00:14:37.240 --> 00:14:40.120]  神的名字是叫做耶和華
[00:14:40.120 --> 00:14:42.800]  在希伯來原文裡面
[00:14:42.800 --> 00:14:45.080]  這是一個第三人稱
[00:14:45.080 --> 00:14:47.320]  單數未完成式
[00:14:47.320 --> 00:14:50.920]  代表的是未來的動詞
[00:14:50.920 --> 00:14:54.760]  在《出埃及記》三章十四節
[00:14:54.760 --> 00:14:58.280]  當摩西跟神聊天的時候
[00:14:58.280 --> 00:14:59.600]  神介紹祂自己
[00:14:59.600 --> 00:15:00.800]  神就這樣跟摩西說
[00:15:00.800 --> 00:15:03.840]  祂說:我是自有永有的
[00:15:04.360 --> 00:15:09.000]  又說:你要對以色列的人這樣說
[00:15:09.000 --> 00:15:10.760]  那自有永有
[00:15:10.760 --> 00:15:13.120]  差派我到你們這裡來
[00:15:13.120 --> 00:15:16.440]  這是中文聖經的翻譯
[00:15:16.440 --> 00:15:18.320]  自有永有
[00:15:18.320 --> 00:15:20.600]  就是神的名字
[00:15:20.600 --> 00:15:22.320]  耶和華的意思
[00:15:22.320 --> 00:15:24.120]  這位神
[00:15:24.120 --> 00:15:25.840]  這是神的特性
[00:15:25.840 --> 00:15:29.200]  因為所有人都是生有時
[00:15:29.200 --> 00:15:30.600]  死有時
[00:15:31.280 --> 00:15:33.160]  但是唯獨我們的神
[00:15:33.160 --> 00:15:34.880]  是無生之始
[00:15:34.880 --> 00:15:36.240]  無死之終
[00:15:36.240 --> 00:15:37.680]  因此
[00:15:37.680 --> 00:15:40.360]  聖經裡面
[00:15:40.360 --> 00:15:41.680]  告訴我們
[00:15:41.680 --> 00:15:44.840]  我們的父就是一位自有永有的神
[00:15:44.840 --> 00:15:49.560]  另外聖經裡面也用「性」這個字
[00:15:49.560 --> 00:15:53.240]  來形容我們的神
[00:15:53.240 --> 00:15:55.440]  「性」這個字的意思
[00:15:55.440 --> 00:15:57.320]  原文的意思就是分別
[00:15:58.560 --> 00:16:02.240]  通常我們會譯作分別為性
[00:16:02.240 --> 00:16:06.160]  因為神是被分別出來
[00:16:06.160 --> 00:16:08.120]  跟其他的很不同
[00:16:08.120 --> 00:16:10.080]  所以祂是獨特
[00:16:10.080 --> 00:16:11.120]  獨一的
[00:16:11.120 --> 00:16:13.760]  願神的名為性
[00:16:13.760 --> 00:16:16.760]  就是說我們要將神的特性
[00:16:16.760 --> 00:16:19.640]  自有永有這個特性
[00:16:19.640 --> 00:16:21.760]  從萬事萬物裡面
[00:16:21.760 --> 00:16:23.320]  我們要分別出來
[00:16:23.320 --> 00:16:26.680]  我們要跟其他的東西有所不同
[00:16:26.680 --> 00:16:28.160]  所以
[00:16:29.160 --> 00:16:33.320]  所有不是自有永有存在者
[00:16:33.320 --> 00:16:34.800]  我們都要知道
[00:16:34.800 --> 00:16:36.160]  那些就不是神
[00:16:36.160 --> 00:16:40.440]  因為神是獨一永活的真神
[00:16:40.440 --> 00:16:47.320]  從「願人都尊祢的名為性」這句話裡面
[00:16:47.320 --> 00:16:50.160]  就讓我們得到一個很重要的啟示
[00:16:50.160 --> 00:16:53.400]  就是我們要將神
[00:16:53.400 --> 00:16:56.160]  放在我們生命的第一位
[00:16:56.520 --> 00:16:59.040]  而不是一開始的時候
[00:16:59.040 --> 00:17:02.320]  我們的禱告就是講自己的需要
[00:17:02.320 --> 00:17:04.920]  很多人一開始的時候就說
[00:17:04.920 --> 00:17:06.800]  天父,我今天要做很多事情
[00:17:06.800 --> 00:17:07.840]  很辛苦很忙
[00:17:07.840 --> 00:17:08.920]  求祢帶領我
[00:17:08.920 --> 00:17:09.720]  保守我
[00:17:09.720 --> 00:17:11.160]  我需要這樣需要那樣
[00:17:11.160 --> 00:17:12.960]  就好像開清單一樣
[00:17:12.960 --> 00:17:15.400]  但是耶穌告訴我們
[00:17:15.400 --> 00:17:16.600]  不是
[00:17:16.600 --> 00:17:18.680]  當我們去到神面前的時候
[00:17:18.680 --> 00:17:19.400]  我們第一件事
[00:17:19.400 --> 00:17:21.480]  我們要將神放在我們的生命裡面
[00:17:21.480 --> 00:17:24.480]  我們要記得我們的神是獨一無二的真神
[00:17:24.480 --> 00:17:25.760]  所以我們要分別祂
[00:17:25.760 --> 00:17:27.000]  我們要分別為性
[00:17:27.000 --> 00:17:30.160]  這個是我們應該有的
[00:17:30.160 --> 00:17:33.960]  所以我們要認定
[00:17:33.960 --> 00:17:35.760]  分別為性
[00:17:35.760 --> 00:17:37.560]  這個是神的屬性
[00:17:37.560 --> 00:17:39.720]  是每個屬神的指紋
[00:17:39.720 --> 00:17:41.960]  我們也都一定要追求
[00:17:41.960 --> 00:17:44.840]  而第二個「願」
[00:17:44.840 --> 00:17:47.240]  是「願神的國降臨」
[00:17:47.240 --> 00:17:49.120]  第三個「願」
[00:17:49.120 --> 00:17:52.360]  是「願神的旨意行在地上」
[00:17:53.280 --> 00:17:54.960]  這個宣示
[00:17:54.960 --> 00:17:57.760]  是我們信仰追求的目標
[00:17:57.760 --> 00:17:59.520]  神的國
[00:17:59.520 --> 00:18:03.120]  就是神的旨意實行的地方
[00:18:03.120 --> 00:18:05.560]  而第三個「願」
[00:18:05.560 --> 00:18:08.240]  是「願神的旨意行在地上」
[00:18:08.240 --> 00:18:10.040]  和第二個「願」
[00:18:10.040 --> 00:18:13.680]  是同一個概念的兩種的表達方法
[00:18:13.680 --> 00:18:16.080]  因為如果神的國
[00:18:16.080 --> 00:18:17.960]  在我們當中的時候
[00:18:17.960 --> 00:18:20.920]  神的旨意自自然然的
[00:18:21.120 --> 00:18:23.920]  就會成為這個國的國民
[00:18:23.920 --> 00:18:25.920]  所共同遵守的法道
[00:18:25.920 --> 00:18:27.960]  只可惜
[00:18:27.960 --> 00:18:30.400]  人因為罪的緣故
[00:18:30.400 --> 00:18:32.240]  以致神的國
[00:18:32.240 --> 00:18:33.480]  被他
[00:18:33.480 --> 00:18:35.920]  跟著神的旨意
[00:18:35.920 --> 00:18:38.520]  無法在地上
[00:18:38.520 --> 00:18:40.680]  就好像如天上那樣來實行
[00:18:40.680 --> 00:18:45.640]  但這個是每一個屬神的兒女
[00:18:45.640 --> 00:18:48.920]  所應當竭力追求的目標
[00:18:50.040 --> 00:18:52.760]  「祈願神的國可以降臨地上
[00:18:52.760 --> 00:18:55.160]  神的旨意可以在我們中間」
[00:18:55.160 --> 00:18:58.720]  這個是我們每一個屬神的人
[00:18:58.720 --> 00:19:00.720]  我們都應該要記住
[00:19:00.720 --> 00:19:05.360]  我們不要只看我們世上的身份
[00:19:05.360 --> 00:19:07.880]  我們最重要看到
[00:19:07.880 --> 00:19:10.000]  我們是天國的子民
[00:19:10.000 --> 00:19:12.920]  神的國降臨
[00:19:12.920 --> 00:19:15.640]  神的旨意行在地上
[00:19:15.640 --> 00:19:19.320]  就是我們終身所要追求的目標
[00:19:20.200 --> 00:19:24.400]  就正如彼得在彼得前書二章九節那裡說
[00:19:24.400 --> 00:19:27.200]  「不過你們是被揀選的一族
[00:19:27.200 --> 00:19:29.600]  是君尊的祭司
[00:19:29.600 --> 00:19:31.360]  是神聖的惡道
[00:19:31.360 --> 00:19:33.080]  是屬神的子民
[00:19:33.080 --> 00:19:35.960]  是要使你們宣揚
[00:19:35.960 --> 00:19:39.200]  照你們出黑暗入奇妙光明者的美德」
[00:19:39.200 --> 00:19:43.920]  所以為什麼基督徒要去見正神
[00:19:43.920 --> 00:19:46.600]  因為這個是我們的使命
[00:19:46.600 --> 00:19:48.760]  我們要向人分享
[00:19:48.880 --> 00:19:52.520]  我們的生命怎樣能夠從黑暗進入光明
[00:19:52.520 --> 00:19:56.600]  因為我們每一個都是被揀選的一族
[00:19:56.600 --> 00:19:58.640]  我們是有君尊的祭司
