
[00:00:00.000 --> 00:00:05.900]  原來我三年沒有來「父宗崇拜」講道
[00:01:33.000 --> 00:01:34.000]  如果不是的話
[00:01:34.000 --> 00:01:38.000]  不知道有多少個是撒旦引誘你犯罪的
[00:01:38.000 --> 00:01:41.000]  你聽了就慘了
[00:01:41.000 --> 00:01:47.000]  所以今天我們就透過盧家福音四章這段經文去探討這個問題
[00:01:47.000 --> 00:01:50.000]  我們看經文之前我們一起去禱告
[00:01:51.000 --> 00:01:55.000]  七位天父我們感謝你賜下盧家福音這段寶貴的經文
[00:01:55.000 --> 00:01:56.000]  求你開我們的眼睛
[00:01:56.000 --> 00:02:02.000]  讓我們看到從神的聲音和魔鬼的聲音有什麼分別
[00:02:02.000 --> 00:02:04.000]  願意你賜下我們的智慧
[00:02:04.000 --> 00:02:07.000]  讓我們有明辨的能力
[00:02:07.000 --> 00:02:09.000]  能夠分辨哪些是來自你
[00:02:09.000 --> 00:02:10.000]  哪些不是
[00:02:10.000 --> 00:02:12.000]  我們求你祝福以下的時間
[00:02:12.000 --> 00:02:14.000]  祈禱奉耶穌基督的聖名祈求
[00:02:14.000 --> 00:02:15.000]  阿們
[00:02:15.000 --> 00:02:19.000]  我們先看看盧家福音的背景
[00:02:19.000 --> 00:02:26.000]  第一二章是講到耶穌基督的出生和童年
[00:02:26.000 --> 00:02:30.000]  然後就是他出來傳道之前有預備的工作
[00:02:30.000 --> 00:02:32.000]  耶穌受洗和受試探
[00:02:32.000 --> 00:02:34.000]  就是今天正道的經文
[00:02:34.000 --> 00:02:37.000]  耶穌勝過這些試探之後
[00:02:37.000 --> 00:02:41.000]  他才出來正式去傳道
[00:02:41.000 --> 00:02:47.000]  今天就是用新漢語譯本來看經文
[00:02:47.000 --> 00:02:52.000]  我請大家讀盧家福音四章一至二節
[00:02:52.000 --> 00:02:53.000]  預備起
[00:03:11.000 --> 00:03:17.000]  在這兩節我們觀察到是誰帶耶穌來曠野
[00:03:17.000 --> 00:03:20.000]  聖靈不是耶穌自己去的
[00:03:20.000 --> 00:03:21.000]  所以我們看到背後
[00:03:21.000 --> 00:03:25.000]  天父的心意就是要耶穌出來傳道之前
[00:03:25.000 --> 00:03:28.000]  去曠野這裡四十天受試探
[00:03:28.000 --> 00:03:31.000]  所以是天父一個刻意的安排
[00:03:31.000 --> 00:03:34.000]  聖靈刻意帶領耶穌來曠野
[00:03:34.000 --> 00:03:37.000]  這裡出現了一個很重要的字
[00:03:37.000 --> 00:03:40.000]  紫色的字就是試探
[00:03:40.000 --> 00:03:43.000]  試探在原文是什麼意思
[00:03:43.000 --> 00:03:47.000]  就是引誘耶穌去犯罪
[00:03:47.000 --> 00:03:48.000]  英文是Tempt
[00:03:48.000 --> 00:03:49.000]  Tempt to sin
[00:03:49.000 --> 00:03:51.000]  Tempt去犯罪
[00:03:51.000 --> 00:03:54.000]  在原文裡面是一個現在式Present tense
[00:03:54.000 --> 00:03:57.000]  即是不斷持續
[00:03:57.000 --> 00:04:02.000]  魔鬼一直這四十天不停去試探耶穌
[00:04:02.000 --> 00:04:05.000]  希望煽他一鑊去犯罪
[00:04:05.000 --> 00:04:10.000]  我們就知道其實這四十天裡面
[00:04:10.000 --> 00:04:13.000]  可能不止三個試探
[00:04:13.000 --> 00:04:15.000]  雖然經文列了三個試探
[00:04:15.000 --> 00:04:16.000]  可能是很多的
[00:04:16.000 --> 00:04:21.000]  但列了三個很經典的試探
[00:04:21.000 --> 00:04:24.000]  我們稍後逐個試探去看
[00:04:24.000 --> 00:04:27.000]  我們先看看第一個試探是什麼
[00:04:27.000 --> 00:04:30.000]  第三節就是魔鬼對耶穌說
[00:04:30.000 --> 00:04:33.000]  你既然是神的兒子
[00:04:33.000 --> 00:04:36.000]  就吩咐這塊石頭變成食物
[00:04:36.000 --> 00:04:38.000]  這是第一個試探
[00:04:38.000 --> 00:04:41.000]  你覺得為什麼魔鬼撒旦
[00:04:41.000 --> 00:04:45.000]  把這個放在第一個試探
[00:04:45.000 --> 00:04:46.000]  就是要耶穌吃東西
[00:04:46.000 --> 00:04:47.000]  為什麼呢
[00:04:47.000 --> 00:04:50.000]  因為當時耶穌的身體狀況是怎樣
[00:04:50.000 --> 00:04:51.000]  紅色字
[00:04:51.000 --> 00:04:52.000]  餓了
[00:04:52.000 --> 00:04:56.000]  所以魔鬼是看準人最弱的弱點
[00:04:56.000 --> 00:04:59.000]  去成為他第一個試探
[00:04:59.000 --> 00:05:01.000]  魔鬼見到耶穌當時很餓
[00:05:01.000 --> 00:05:03.000]  就試探他
[00:05:03.000 --> 00:05:04.000]  你是神的兒子
[00:05:04.000 --> 00:05:05.000]  你有大能
[00:05:05.000 --> 00:05:08.000]  為什麼要餓這麼慘
[00:05:08.000 --> 00:05:11.000]  一句話就可以把石頭變成食物
[00:05:11.000 --> 00:05:13.000]  就不用餓了
[00:05:13.000 --> 00:05:16.000]  但剛才我們說天父的心意是什麼
[00:05:16.000 --> 00:05:19.000]  就是要他來礦野四十天禁食
[00:05:19.000 --> 00:05:21.000]  要勝過魔鬼的試探
[00:05:21.000 --> 00:05:23.000]  所以天父叫他禁食
[00:05:23.000 --> 00:05:25.000]  魔鬼叫他偷食
[00:05:25.000 --> 00:05:28.000]  所以就去試探他
[00:05:28.000 --> 00:05:32.000]  我們來看看耶穌如何勝過這個試探
[00:05:32.000 --> 00:05:34.000]  請大家讀第四節
[00:05:34.000 --> 00:05:35.000]  預備起
[00:05:35.000 --> 00:05:46.000]  耶穌說回生命記
[00:05:46.000 --> 00:05:48.000]  舊約怎樣說食物
[00:05:48.000 --> 00:05:50.000]  你用食物的說話來試探我
[00:05:50.000 --> 00:05:53.000]  耶穌就看看舊約怎樣說食物
[00:05:53.000 --> 00:05:55.000]  人活著不是單靠食物
[00:05:55.000 --> 00:05:58.000]  有些東西比食物更重要
[00:05:58.000 --> 00:06:01.000]  比肉身的需要更重要
[00:06:01.000 --> 00:06:02.000]  那是什麼需要
[00:06:02.000 --> 00:06:05.000]  除了人有肉身之外還有靈性
[00:06:05.000 --> 00:06:07.000]  靈性的需要更重要
[00:06:07.000 --> 00:06:11.000]  聽天父的心意禁食更重要
[00:06:11.000 --> 00:06:18.000]  所以耶穌就這樣用聖經去勝過魔鬼的第一個試探
[00:06:18.000 --> 00:06:20.000]  魔鬼的試探是不停的
[00:06:20.000 --> 00:06:21.000]  有第二個
[00:06:21.000 --> 00:06:25.000]  就立刻去到另一個場景
[00:06:25.000 --> 00:06:26.000]  轉換了什麼場景
[00:06:26.000 --> 00:06:30.000]  魔鬼又帶耶穌去到高處
[00:06:30.000 --> 00:06:33.000]  瞬間向他展示天下萬國
[00:06:33.000 --> 00:06:37.000]  這個就是去到另一個場景
[00:06:37.000 --> 00:06:38.000]  給他什麼試探
[00:06:38.000 --> 00:06:42.000]  之後就對耶穌這樣說
[00:06:42.000 --> 00:06:45.000]  這一切的權勢
[00:06:45.000 --> 00:06:47.000]  authority和榮耀glory
[00:06:47.000 --> 00:06:49.000]  我都要給你
[00:06:49.000 --> 00:06:51.000]  這一切已經交給我撒旦
[00:06:51.000 --> 00:06:53.000]  我願意給誰就給誰
[00:06:53.000 --> 00:06:57.000]  所以只要耶穌你在我面前跪拜worship我
[00:06:57.000 --> 00:07:03.000]  這一切的權勢榮華都是屬於你的
[00:07:03.000 --> 00:07:05.000]  這是第二個試探
[00:07:05.000 --> 00:07:06.000]  有什麼特別呢
[00:07:06.000 --> 00:07:10.000]  魔鬼看準人很想追求的東西
[00:07:10.000 --> 00:07:11.000]  權勢authority
[00:07:11.000 --> 00:07:13.000]  你想不想話事
[00:07:13.000 --> 00:07:15.000]  如果你做工你想不想有權
[00:07:15.000 --> 00:07:16.000]  你都想
[00:07:16.000 --> 00:07:18.000]  想高職位去管人
[00:07:18.000 --> 00:07:19.000]  你不要說做工
[00:07:19.000 --> 00:07:22.000]  在家裡兩夫妻搶不搶話事權
[00:07:22.000 --> 00:07:24.000]  都搶吧兩個
[00:07:24.000 --> 00:07:26.000]  然後有子女的
[00:07:26.000 --> 00:07:28.000]  你想不想子女聽你的話
[00:07:28.000 --> 00:07:29.000]  都想的
[00:07:29.000 --> 00:07:30.000]  大家都在搶
[00:07:30.000 --> 00:07:31.000]  所以無處無
[00:07:31.000 --> 00:07:33.000]  哪裡人都是想有權勢
[00:07:33.000 --> 00:07:34.000]  想有authority
[00:07:34.000 --> 00:07:36.000]  想去話事的
[00:07:36.000 --> 00:07:37.000]  好第二件事榮華
[00:07:37.000 --> 00:07:38.000]  想不想追求
[00:07:38.000 --> 00:07:39.000]  glory榮耀
[00:07:39.000 --> 00:07:42.000]  譬如你post一些東西上facebook上網
[00:07:42.000 --> 00:07:44.000]  想不想人like你
[00:07:44.000 --> 00:07:45.000]  給個讚你
[00:07:45.000 --> 00:07:47.000]  想人看你的東西
[00:07:47.000 --> 00:07:49.000]  你都想受稱讚
[00:07:49.000 --> 00:07:50.000]  你都想人肯定你
[00:07:50.000 --> 00:07:51.000]  想有價值
[00:07:51.000 --> 00:07:54.000]  這個就是榮耀
[00:07:54.000 --> 00:07:58.000]  所以人是很想追求這兩樣東西
[00:07:58.000 --> 00:08:01.000]  撒旦又看準人這兩個弱點
[00:08:01.000 --> 00:08:06.000]  就成為魔鬼第二個試探耶穌的說話
[00:08:06.000 --> 00:08:08.000]  但是這句說話
[00:08:08.000 --> 00:08:10.000]  藍色字就是魔鬼說的話
[00:08:10.000 --> 00:08:12.000]  有沒有些東西是假的呢
[00:08:12.000 --> 00:08:13.000]  你看到
[00:08:13.000 --> 00:08:15.000]  謊言來的
[00:08:15.000 --> 00:08:19.000]  誰說這些一切東西已經交給他
[00:08:19.000 --> 00:08:21.000]  沒有人說
[00:08:21.000 --> 00:08:23.000]  我們知道所有東西已經交給耶穌
[00:08:23.000 --> 00:08:25.000]  沒有人說
[00:08:25.000 --> 00:08:26.000]  給了撒旦
[00:08:26.000 --> 00:08:29.000]  所以撒旦說這些東西都屬於他
[00:08:29.000 --> 00:08:31.000]  其實是騙我們的
[00:08:31.000 --> 00:08:33.000]  所以魔鬼撒旦的氣控
[00:08:33.000 --> 00:08:36.000]  是真真假假假真真
[00:08:36.000 --> 00:08:37.000]  插在一起
[00:08:37.000 --> 00:08:39.000]  讓你好像是真的
[00:08:39.000 --> 00:08:40.000]  但是有一點點是假的
[00:08:40.000 --> 00:08:42.000]  你就受到氣控
[00:08:42.000 --> 00:08:44.000]  所以我們要小心看清楚
[00:08:44.000 --> 00:08:45.000]  聽清楚
[00:08:45.000 --> 00:08:47.000]  究竟說的東西是不是真的
[00:08:47.000 --> 00:08:50.000]  這裡已經看到有些假的東西出來了
[00:08:50.000 --> 00:08:52.000]  耶穌怎麼回答呢
[00:08:52.000 --> 00:08:53.000]  這裡說要敬拜撒旦
[00:08:53.000 --> 00:08:57.000]  耶穌就看舊約怎麼去說敬拜
[00:08:57.000 --> 00:08:59.000]  請大家讀第八節
[00:08:59.000 --> 00:09:01.000]  預備起
[00:09:09.000 --> 00:09:15.000]  耶穌又再次引用生命記來拆穿魔鬼的試探
[00:09:15.000 --> 00:09:18.000]  生命記說到要敬拜誰
[00:09:18.000 --> 00:09:20.000]  主你的神
[00:09:20.000 --> 00:09:22.000]  和單單去侍奉他
[00:09:22.000 --> 00:09:24.000]  原文侍奉的意思就是
[00:09:24.000 --> 00:09:26.000]  舉行宗教儀式
[00:09:26.000 --> 00:09:27.000]  崇拜
[00:09:27.000 --> 00:09:29.000]  即是我們現在做的事
[00:09:29.000 --> 00:09:31.000]  所以我們在崇拜
[00:09:31.000 --> 00:09:32.000]  無論你是詩詩
[00:09:32.000 --> 00:09:33.000]  是AV
[00:09:33.000 --> 00:09:38.000]  或者我們在台下歌唱去讚頌神
[00:09:38.000 --> 00:09:40.000]  都是一種侍奉
[00:09:40.000 --> 00:09:42.000]  也是一個崇拜
[00:09:42.000 --> 00:09:46.000]  所以這一節就是你要敬拜神
[00:09:46.000 --> 00:09:47.000]  你要崇拜的就是他
[00:09:47.000 --> 00:09:49.000]  你要服侍的也是他
[00:09:49.000 --> 00:09:54.000]  耶穌就用聖經去拆穿魔鬼第二個試探
[00:09:54.000 --> 00:09:57.000]  第三個試探
[00:09:57.000 --> 00:10:01.000]  魔鬼又帶耶穌去到另一個場景
[00:10:01.000 --> 00:10:04.000]  帶耶穌去耶路撒冷
[00:10:04.000 --> 00:10:07.000]  讓他站在聖殿的頂上
[00:10:07.000 --> 00:10:10.000]  這個聖殿的頂上有多高呢?
[00:10:10.000 --> 00:10:13.000]  這個是耶穌年代的聖殿
[00:10:13.000 --> 00:10:14.000]  你今天去耶路撒冷
[00:10:14.000 --> 00:10:15.000]  看不看得到這個聖殿?
[00:10:15.000 --> 00:10:16.000]  看不到的了
[00:10:16.000 --> 00:10:17.000]  已經被毀了
[00:10:17.000 --> 00:10:19.000]  但是最高的那一點
[00:10:19.000 --> 00:10:22.000]  有大概150呎
[00:10:22.000 --> 00:10:24.000]  即是十幾層樓高
[00:10:24.000 --> 00:10:27.000]  如果在十幾層樓高的時候
[00:10:27.000 --> 00:10:29.000]  魔鬼會跟他說什麼呢?
[00:10:29.000 --> 00:10:30.000]  這是其中一個說法
[00:10:30.000 --> 00:10:31.000]  就是聖殿的頂
[00:10:31.000 --> 00:10:34.000]  另一個說法就是
[00:10:34.000 --> 00:10:35.000]  有一個懸崖
[00:10:35.000 --> 00:10:37.000]  即是更高
[00:10:37.000 --> 00:10:38.000]  高過十幾層樓
[00:10:38.000 --> 00:10:40.000]  你要跳到懸崖那裡
[00:10:40.000 --> 00:10:42.000]  因為我們看過經文
[00:10:42.000 --> 00:10:45.000]  魔鬼就是跟耶穌這樣說
[00:10:45.000 --> 00:10:47.000]  又是這一句
[00:10:47.000 --> 00:10:49.000]  你既然是神的兒子
[00:10:49.000 --> 00:10:51.000]  就在這裡跳下去
[00:10:51.000 --> 00:10:53.000]  你在十幾層樓跳樓
[00:10:53.000 --> 00:10:55.000]  因為經上記著
[00:10:55.000 --> 00:10:57.000]  神要為你
[00:10:57.000 --> 00:11:00.000]  吩咐他的天使保護你
[00:11:00.000 --> 00:11:02.000]  然後經上又記著
[00:11:02.000 --> 00:11:05.000]  天使要用手托著你
[00:11:05.000 --> 00:11:07.000]  免得你的腳碰到石頭
[00:11:07.000 --> 00:11:09.000]  這個第三個試探
[00:11:09.000 --> 00:11:10.000]  有些特別的東西
[00:11:10.000 --> 00:11:12.000]  紅色字有什麼特別呢?
[00:11:12.000 --> 00:11:13.000]  對了
[00:11:13.000 --> 00:11:14.000]  兩次投經上記著
[00:11:14.000 --> 00:11:17.000]  即是耶穌你頭兩次
[00:11:17.000 --> 00:11:18.000]  用經文去回答我
[00:11:18.000 --> 00:11:20.000]  我現在回答你
[00:11:20.000 --> 00:11:22.000]  給你兩次經文
[00:11:22.000 --> 00:11:23.000]  厲害嗎?
[00:11:23.000 --> 00:11:24.000]  撒旦
[00:11:24.000 --> 00:11:28.000]  好像很有經文支持理據
[00:11:28.000 --> 00:11:31.000]  這樣跟耶穌說話
[00:11:31.000 --> 00:11:35.000]  如果你是神的兒子
[00:11:35.000 --> 00:11:36.000]  神很疼你
[00:11:36.000 --> 00:11:38.000]  就算十幾層樓跳下去
[00:11:38.000 --> 00:11:40.000]  神也會用天使托著你
[00:11:40.000 --> 00:11:41.000]  你不用怕
[00:11:41.000 --> 00:11:42.000]  跳下去吧
[00:11:42.000 --> 00:11:43.000]  有經文支持
[00:11:43.000 --> 00:11:46.000]  好像很有道理
[00:11:46.000 --> 00:11:49.000]  我們又看看
[00:11:49.000 --> 00:11:51.000]  這裡說經上記著
[00:11:51.000 --> 00:11:56.000]  你知不知道撒旦引用什麼聖經?
[00:11:56.000 --> 00:11:59.000]  出自哪一卷書卷?
[00:11:59.000 --> 00:12:01.000]  鴉雀無聲
[00:12:01.000 --> 00:12:02.000]  大家都不懂
[00:12:02.000 --> 00:12:04.000]  即是
[00:12:04.000 --> 00:12:07.000]  C篇第幾篇?
[00:12:07.000 --> 00:12:09.000]  91篇第幾節?
[00:12:09.000 --> 00:12:13.000]  我們不是要挑戰你
[00:12:13.000 --> 00:12:14.000]  只是告訴你
[00:12:14.000 --> 00:12:15.000]  我們比較熟悉聖經
[00:12:15.000 --> 00:12:17.000]  還是撒旦比較熟悉聖經?
[00:12:17.000 --> 00:12:18.000]  撒旦
[00:12:18.000 --> 00:12:19.000]  那我們怎麼辦?
[00:12:19.000 --> 00:12:22.000]  我們更加要讀經
[00:12:22.000 --> 00:12:24.000]  然後上主日學
[00:12:24.000 --> 00:12:25.000]  要聽多些道
[00:12:25.000 --> 00:12:26.000]  要認識我們的聖經
[00:12:26.000 --> 00:12:29.000]  因為撒旦棄控人的招量
[00:12:29.000 --> 00:12:32.000]  他會用聖經跟我們說話
[00:12:32.000 --> 00:12:33.000]  但他用聖經
[00:12:33.000 --> 00:12:34.000]  我們稍後會看看
[00:12:34.000 --> 00:12:36.000]  是有些tricky的地方
[00:12:36.000 --> 00:12:38.000]  是有些陷你一鑊的地方
[00:12:38.000 --> 00:12:39.000]  他引用聖經
[00:12:39.000 --> 00:12:41.000]  但當你不知道從哪裡出來
[00:12:41.000 --> 00:12:43.000]  又不明白的時候
[00:12:43.000 --> 00:12:45.000]  你就會相信這個聖音
[00:12:45.000 --> 00:12:46.000]  我們先看C篇
[00:12:46.000 --> 00:12:48.000]  剛才那位姿態已經很厲害
[00:12:48.000 --> 00:12:51.000]  C篇裡面有十一至十二節
[00:12:51.000 --> 00:12:52.000]  這裡說
[00:12:52.000 --> 00:12:54.000]  不如大家讀這兩節
[00:12:54.000 --> 00:12:55.000]  因為大家都不懂
[00:12:55.000 --> 00:12:57.000]  要認識這兩節經文
[00:12:57.000 --> 00:12:58.000]  預備起
[00:12:58.000 --> 00:13:13.000]  這兩節經文
[00:13:13.000 --> 00:13:16.000]  跟撒旦說的話有什麼不同?
[00:13:16.000 --> 00:13:19.000]  我已經highlight了紫色字有什麼不同?
[00:13:19.000 --> 00:13:22.000]  原本C篇就是說
[00:13:22.000 --> 00:13:24.000]  在你所行的路上
[00:13:24.000 --> 00:13:26.000]  那些天使會保護你
[00:13:26.000 --> 00:13:29.000]  但撒旦就轉了幾個字
[00:13:29.000 --> 00:13:30.000]  你跳下去
[00:13:30.000 --> 00:13:31.000]  但C篇有沒有說
[00:13:31.000 --> 00:13:32.000]  你跳樓的時候
[00:13:32.000 --> 00:13:34.000]  神會派天使保護你?
[00:13:34.000 --> 00:13:35.000]  沒有
[00:13:35.000 --> 00:13:38.000]  所以這個就是撒旦狡猾的地方
[00:13:38.000 --> 00:13:40.000]  他大部分都是經文
[00:13:40.000 --> 00:13:42.000]  但有幾個字轉了
[00:13:42.000 --> 00:13:43.000]  由行路變成跳樓
[00:13:43.000 --> 00:13:45.000]  差很遠
[00:13:45.000 --> 00:13:46.000]  魔鬼
[00:13:46.000 --> 00:13:48.000]  如果我們熟悉聖經
[00:13:48.000 --> 00:13:49.000]  你看回C篇
[00:13:49.000 --> 00:13:51.000]  你就可以這樣拆穿它
[00:13:51.000 --> 00:13:52.000]  但如果我們不熟悉
[00:13:52.000 --> 00:13:53.000]  那就危險了
[00:13:53.000 --> 00:13:55.000]  所以是不是應該要
[00:13:55.000 --> 00:13:58.000]  要認識聖經多一點呢?
[00:13:58.000 --> 00:14:00.000]  好,那耶穌
[00:14:00.000 --> 00:14:03.000]  當然知道
[00:14:03.000 --> 00:14:05.000]  所以我們看到魔鬼的伎倆
[00:14:05.000 --> 00:14:06.000]  是會曲解聖經的
[00:14:06.000 --> 00:14:08.000]  他會扭曲聖經
[00:14:08.000 --> 00:14:10.000]  這一招我們要小心
[00:14:10.000 --> 00:14:12.000]  我們看看耶穌怎麼回答
[00:14:12.000 --> 00:14:15.000]  請大家讀一下這十二節
[00:14:15.000 --> 00:14:16.000]  預備起
[00:14:22.000 --> 00:14:26.000]  因為耶穌看到
[00:14:26.000 --> 00:14:28.000]  這個試探
[00:14:28.000 --> 00:14:30.000]  其實不是單單跳樓這麼簡單
[00:14:30.000 --> 00:14:32.000]  是試探神
[00:14:32.000 --> 00:14:36.000]  試探跟剛才魔鬼試探的原文
[00:14:36.000 --> 00:14:38.000]  是不同的
[00:14:38.000 --> 00:14:42.000]  原文是有考驗
[00:14:42.000 --> 00:14:43.000]  試驗
[00:14:43.000 --> 00:14:45.000]  Test, examine
[00:14:45.000 --> 00:14:47.000]  我們是誰?
[00:14:47.000 --> 00:14:49.000]  你去試驗上帝
[00:14:49.000 --> 00:14:51.000]  你要examine上帝
[00:14:51.000 --> 00:14:52.000]  是不是信實?
[00:14:52.000 --> 00:14:53.000]  是不是愛你呢?
[00:14:53.000 --> 00:14:54.000]  但魔鬼的說話是
[00:14:54.000 --> 00:14:55.000]  你是神的兒子
[00:14:55.000 --> 00:14:56.000]  上帝會愛你的
[00:14:56.000 --> 00:14:58.000]  這裡十幾樓跳下去
[00:14:58.000 --> 00:15:00.000]  試一下神是不是真的這麼愛你
[00:15:00.000 --> 00:15:02.000]  用天使的手托著你
[00:15:02.000 --> 00:15:04.000]  所以這些其實就是試探上帝
[00:15:04.000 --> 00:15:06.000]  你做一些危險動作
[00:15:06.000 --> 00:15:07.000]  不負責任的事
[00:15:07.000 --> 00:15:09.000]  然後去試驗上帝
[00:15:09.000 --> 00:15:11.000]  這樣是不應該的
[00:15:11.000 --> 00:15:13.000]  因為我們需不需要試探神?
[00:15:13.000 --> 00:15:14.000]  試驗神?
[00:15:14.000 --> 00:15:16.000]  我們知道不需要試驗的
[00:15:16.000 --> 00:15:17.000]  上帝一定愛我們的
[00:15:17.000 --> 00:15:18.000]  你看這個十字架
[00:15:18.000 --> 00:15:19.000]  耶穌基督為我們死
[00:15:19.000 --> 00:15:20.000]  神是愛我們的
[00:15:20.000 --> 00:15:21.000]  所以我們不需要試驗
[00:15:21.000 --> 00:15:22.000]  祂是否愛我們
[00:15:22.000 --> 00:15:25.000]  這個絕對是愛我們的
[00:15:25.000 --> 00:15:32.000]  還有我們要信靠祂
[00:15:32.000 --> 00:15:33.000]  另一方面信靠祂
[00:15:33.000 --> 00:15:34.000]  你走路
[00:15:34.000 --> 00:15:36.000]  如果你真的善導
[00:15:36.000 --> 00:15:37.000]  神會保護你
[00:15:37.000 --> 00:15:39.000]  但你做一些不負責任的事
[00:15:39.000 --> 00:15:42.000]  那就零外計了
[00:15:42.000 --> 00:15:46.000]  接著我們再看13至14節
[00:15:46.000 --> 00:15:48.000]  13節是說到
[00:15:48.000 --> 00:15:51.000]  魔鬼用盡了各種試探
[00:15:51.000 --> 00:15:52.000]  離開耶穌
[00:15:52.000 --> 00:15:53.000]  等待時機
[00:15:53.000 --> 00:15:56.000]  是否只是三個試探就完了?
[00:15:56.000 --> 00:15:57.000]  不是
[00:15:57.000 --> 00:15:59.000]  這四十天後還有後續
[00:15:59.000 --> 00:16:03.000]  還有各式各樣要等待時機
[00:16:03.000 --> 00:16:05.000]  魔鬼再試探耶穌
[00:16:05.000 --> 00:16:07.000]  所以我們看到
[00:16:07.000 --> 00:16:09.000]  如果耶穌都經歷這麼多試探
[00:16:09.000 --> 00:16:11.000]  你猜我們身為神的兒女
[00:16:11.000 --> 00:16:13.000]  有沒有這些試探呢?
[00:16:13.000 --> 00:16:14.000]  會不會很多呢?
[00:16:14.000 --> 00:16:15.000]  你有沒有發現呢?
[00:16:15.000 --> 00:16:18.000]  我們繼續看看
[00:16:18.000 --> 00:16:22.000]  如何發現魔鬼試探我們的聲音
[00:16:22.000 --> 00:16:25.000]  耶穌禁食完之後
[00:16:25.000 --> 00:16:26.000]  有什麼結果呢?
[00:16:26.000 --> 00:16:27.000]  會不會很餓
[00:16:27.000 --> 00:16:28.000]  沒有力氣呢?
[00:16:28.000 --> 00:16:31.000]  請大家讀14至15節
[00:16:31.000 --> 00:16:32.000]  預備起
[00:16:45.000 --> 00:16:47.000]  耶穌禁食完四十天
[00:16:47.000 --> 00:16:49.000]  有沒有力氣呢?
[00:16:49.000 --> 00:16:50.000]  有啊
[00:16:50.000 --> 00:16:52.000]  祂不是吃東西的力量
[00:16:52.000 --> 00:16:55.000]  反而是聖靈給祂的力量
[00:16:55.000 --> 00:16:58.000]  回到祂的家鄉加尼尼傳導
[00:16:58.000 --> 00:17:01.000]  所以不要以為禁食禱告很累
[00:17:01.000 --> 00:17:02.000]  我受不了
[00:17:02.000 --> 00:17:04.000]  這個要試試
[00:17:04.000 --> 00:17:06.000]  你試試禁食一餐
[00:17:06.000 --> 00:17:07.000]  然後專心讀經禱告
[00:17:07.000 --> 00:17:09.000]  你就不要學耶穌四十天
[00:17:09.000 --> 00:17:12.000]  因為這樣你就會進醫院
[00:17:12.000 --> 00:17:15.000]  這裡我們看完這一段
[00:17:15.000 --> 00:17:17.000]  我們就可以從這三個試探裡
[00:17:17.000 --> 00:17:21.000]  歸納到那兩把聲音的特徵
[00:17:21.000 --> 00:17:24.000]  就是魔鬼的聲音和上帝的聲音有什麼特徵
[00:17:24.000 --> 00:17:26.000]  我們先看第一點
[00:17:26.000 --> 00:17:27.000]  你的程序表也有
[00:17:27.000 --> 00:17:29.000]  可以填充的
[00:17:29.000 --> 00:17:30.000]  第一點就是
[00:17:30.000 --> 00:17:32.000]  在你軟弱的地方
[00:17:32.000 --> 00:17:35.000]  這兩把聲音都有不同的特徵
[00:17:35.000 --> 00:17:40.000]  軟弱的地方尤其是你不滿足的地方
