
[00:00:00.000 --> 00:00:06.000]  梁美芬議員
[00:07:18.000 --> 00:07:24.000]  主持人:他真的好像他宣稱那樣,是來自世界上的真光。
[00:07:24.000 --> 00:07:34.000]  主持人:還有,耶穌能夠回到天上去,也證明他是真光。為什麼?啟示錄二十一章二十三節。
[00:07:34.000 --> 00:07:50.000]  主持人:第二天,使徒約翰說:在新天新地的時候,那個城不會再用日月去光照,因為有神的榮耀光照,又有羔羊(主耶穌基督)為城的燈。
[00:07:50.000 --> 00:08:04.000]  主持人:所以耶穌能夠回到天上去,也表明他是一個世界的真光。福利初人不相信,為什麼呢?第十五到十六節又說到:
[00:08:04.000 --> 00:08:13.000]  主持人:耶穌說:你們是以人的標準來判斷人的,我不判斷任何人,即使我判斷人,我的判斷都是真的。
[00:08:13.000 --> 00:08:21.000]  主持人:因為不是只有我自己獨自判斷,而是差我來的天父和我一起判斷。
[00:08:21.000 --> 00:08:31.000]  主持人:福利初人不能夠相信耶穌是世界的真光,因為他們憑人的表面去判斷。
[00:08:31.000 --> 00:08:46.000]  主持人:他們只知道耶穌是來自加里尼,他們只知道耶穌是一個木匠的兒子,所以他們判斷耶穌只是一個普通人,絕對不會是世界的真光。
[00:08:46.000 --> 00:09:06.000]  主持人:但事實上,耶穌說我們要和聖子和天父一起判斷,意思就是我們應該憑三一神,聖父、聖子、聖靈、先知的啟示來判斷。
[00:09:06.000 --> 00:09:25.000]  主持人:先知啟示尼塞亞這位讀誠用心的基督是由童貞女所生的,是生於伯利恆爾法他,是大衛王的後裔,所以依據這些啟示來判斷耶穌的身份才是正確的。
[00:09:25.000 --> 00:09:42.000]  主持人:而耶穌是否完全符合這些身份呢?是的,完全符合尼塞亞的啟示,耶穌就是尼塞亞,就是天父猜測祂到尼世上光照世人的真光。
[00:09:42.000 --> 00:09:56.000]  主持人:接著耶穌再說第十八節,我是為自己作見證,還有猜我來的父也為我作見證。不是好像法利錯人那樣,沒有人為他作見證的。
[00:09:56.000 --> 00:10:19.000]  主持人:天父怎樣為耶穌作見證?大家記不記得耶穌洗禮之後怎樣?有聖靈彷彿像甲子落在身上,天上有聲音說:「這是我的愛子,我所喜愛的。」天父為耶穌作見證。
[00:10:19.000 --> 00:10:44.000]  主持人:另外,耶穌自己所行的神蹟騎士就能夠自證祂是從天上來的尼塞亞。正如尼哥底姆說:「拉比,我知道你是由神那裡來作老師的,因為你所行的神蹟若沒有神同在,無人能行。」
[00:10:44.000 --> 00:11:09.000]  主持人:所以是祂自己可以自證,祂從天上來的那位。其實法利錯人是錯的,除了耶穌自己可以自證,除了天父可以證明,世上還有兩個人去證明,去見證的,就是主洗約翰和使徒約翰。
[00:11:15.000 --> 00:11:34.000]  主持人:使徒約翰說:「太初有道,道與神同在,道就是神,這道太初與神同在,萬物是藉著他造的,沒有一樣不是藉著他造的,凡被造的在他裡面有生命,這生命就是人的光。」
[00:11:34.000 --> 00:11:50.000]  主持人:這個光是真光,來到世上的,照亮所有的人。各位朋友,弟兄姊妹,耶穌基督就是道成肉身的神,祂就是世界上光照世人的真光。
[00:11:50.000 --> 00:12:09.000]  主持人:但是很可惜,法利錯人和猶太人不跟從祂,仍然在黑暗裡走。我們繼續看看法利錯人如何與耶穌對話,第十八到二十九節。
[00:12:09.000 --> 00:12:27.000]  主持人:法利錯人聽到耶穌剛才說的話,祂說:「你們的父在哪裡?」耶穌說:「你們不認識我,也不認識我的父。如果你們認識我,也會認識我的父。」
[00:12:27.000 --> 00:12:40.000]  主持人:於是,耶穌對他說:「我去了,你們就會找我,而你們會死在罪中,所以我去的地方,你們不能去。」
[00:12:40.000 --> 00:12:51.000]  主持人:猶太人聽到又不高興,諷刺祂,祂說祂去的地方,你們不能去,難道祂要自殺?
[00:12:51.000 --> 00:13:10.000]  主持人:耶穌說:「你們是從下面來的,而我是從上面來的,你們是熟悉這個世界,而我是不熟悉這個世界,所以我對你們說,你們會死在自己的罪中,你們不相信我,就是那位彌賽亞,就會死在自己的罪中。」
[00:13:10.000 --> 00:13:36.000]  主持人:於是他們又問耶穌:「你到底是誰?」耶穌對他們說:「我從起初就告訴過你們,我有很多事跟你們講論,也會判斷你們,但是猜我來的那位是真實的,我從他那裡聽見,我就告訴你們,告訴世人。」
[00:13:36.000 --> 00:14:04.000]  主持人:約翰記載,法利塞人不明白耶穌對他們說苦的事,所以耶穌又再說:「你們舉起人質之後,就會知道我就是那一位彌賽亞,並且知道我沒有一件事是憑自己做的,我說這些話都是照天父所教導我的,猜我來的那位和我同在,就是天父和耶穌同在,
[00:14:04.000 --> 00:14:10.000]  祂沒有撇下我獨自一個人,因為我一直行祂所起的事。」
[00:14:10.000 --> 00:14:38.000]  主持人:如果你在這段對話和之前的對話,你就知道法利塞人有七件事他們都不信或不明白,第一,他們不信耶穌和諷刺祂,第二,他們不知道耶穌從哪裡來,又會回到哪裡,第三,他們憑人的看法去做判斷,判斷耶穌不是真光,
[00:14:38.000 --> 00:14:50.000]  第四,他們不認識耶穌和天父,他們仍屬於這個世界,第六,他們將會死在罪中,第七,他們不明白天父的事。
[00:14:50.000 --> 00:15:12.000]  各位朋友,弟兄姊妹,你有沒有被人說過你睜大眼睛?什麼叫睜大眼睛?明明那個物件或者那件事已經很明顯在你眼前,但是你完全看不到,有時候我們找事就是睜大眼睛的。
[00:15:12.000 --> 00:15:40.000]  但是耶穌時代的法利塞人,他們都是睜大眼睛,他們熟讀舊約聖經,他們沒有理由不知道天父和彌賽亞的事,但是他們仍然憑自己的意思去做判斷,就是不相信主耶穌就是那位來自天上道成肉身的真光。
[00:15:40.000 --> 00:16:03.000]  他們仍然在罪裡面,昨天我上社交網站看到一位執事登了這個文字出來,文字的意思是盲目相信是盲,盲目地不相信也是盲,同意嗎?
[00:16:03.000 --> 00:16:29.000]  法利塞人睜大眼睛就是盲,他們睜大眼睛不是因為他們不賞心這麼簡單,而是因為他們心硬,其實不單止是法利塞人,司徒約翰指出世人都不認識耶穌基督,都不接納祂,都不跟從祂,都仍然在黑暗裡走。
[00:16:29.000 --> 00:16:44.000]  這個是記載在約翰福音一章十至十一節,他來世界,世界是藉著他做的,世人卻不認識他,他來到自己的地方,自己的人並不接納他。
[00:16:44.000 --> 00:17:13.000]  美國有一位牧師和作家,他寫了很多書叫做Max Lucado,他曾經講過一個故事叫做越居人,Cave Dwellers,他講到有一個部族住在又黑又冷的山洞裡面,因為天氣很冷很冷,所以他們很難受,他們就呼求神靈去幫助他們。
[00:17:13.000 --> 00:17:22.000]  有一天有一個陌生人去到山洞那裡對他們講,我聽到你們的呼求,相信我,我幫助你們。
[00:17:22.000 --> 00:17:48.000]  這個訪客就一邊點起他腳下的木條,一邊就說,這個就是你們的需要,立時之間光照耀著整個山洞,那些越居人覺得很刺眼,就立刻用手遮著眼睛,很害怕,很害怕地縮在山洞的一角。
[00:17:48.000 --> 00:17:53.000]  而且就說,不要,不要,麻煩你拿走它,不要搞我們。
[00:17:53.000 --> 00:18:06.000]  訪客就說,不用怕,光會給你們溫暖,又能夠給你們看得到,難道你們想永遠生活在黑暗和淒冷當中嗎?
[00:18:06.000 --> 00:18:29.000]  這一群越居人仍然縮在一角,仍然是掩著雙眼,仍然在搖頭,過了一段時間,有一個少女她閉上眼睛,她慢慢慢慢爬向那個火光那裡,訪客就說,你慢慢張開眼睛來到我這裡。
[00:18:29.000 --> 00:18:41.000]  那個少女真的,慢慢張開眼睛,她看到美麗搖曳的光,她很開心地說,很暖。
[00:18:41.000 --> 00:18:59.000]  這個訪客伸出手去歡迎她,但是她的族人聽到她說,就大聲地罵她,你竟然相信這個陌生人,快點回來,離開她,離開我們這裡。
[00:18:59.000 --> 00:19:12.000]  這個越居人這個時候更加不開心,他們再走進山洞更加深入的地方,更加黑,更加冷的地方。
[00:19:12.000 --> 00:19:26.000]  這個少女很困惑,就問這個訪客,為什麼他們寧願繼續捱凍,捱黑暗,在黑暗中生活,都不嘗試去改變呢?
[00:19:26.000 --> 00:19:35.000]  這個訪客很憂愁地說,唉,他們拒絕光,選擇黑暗。
[00:19:35.000 --> 00:19:44.000]  這個女孩一方面享受著光的溫暖,但是她一方面又很想念她的族人。
[00:19:44.000 --> 00:19:59.000]  這個時候訪客抽出一個有光的柴枝,跟那個少女說,將光帶去給你的族人,向他們展現光明和溫暖,
[00:19:59.000 --> 00:20:15.000]  告訴他們,這裡有光,你可以隨時跟他們來到這裡。於是這個少女就很感激地帶著少許她的火光,進入黑暗裡面去找她的族人。
[00:20:15.000 --> 00:20:22.000]  她真的很希望她的族人都願意去到這位訪客那裡,接受真光。
[00:20:22.000 --> 00:20:34.000]  主耶穌道成肉身,在聖經講的那個字,在英文也翻譯為visit,主耶穌來到這個世界。
[00:20:34.000 --> 00:20:40.000]  主媒,你願不願意像那個少女那樣,傳揚真光呢?
[00:20:40.000 --> 00:20:49.000]  各位朋友,如果你還沒有相信耶穌,你願不願意去到耶穌那裡,被真光光照,而且跟從祂呢?
[00:20:49.000 --> 00:20:56.000]  我們跟從主耶穌,是會得著生命的光的。
[00:20:56.000 --> 00:21:05.000]  約翰福音第八章第十二節,耶穌那個宣告,祂說,我是世界的光。
[00:21:05.000 --> 00:21:10.000]  然後祂說什麼呢?我們一起再讀一次這節經文吧。
[00:21:10.000 --> 00:21:22.000]  耶穌又對眾人說,我就是世界的光,跟從我的,必不在黑暗裡走,卻要得著生命的光。
[00:21:22.000 --> 00:21:36.000]  當我們去接受這個世界的真光的時候,我們就會跟從祂,我們跟從祂就不會在黑暗裡走。
[00:21:36.000 --> 00:21:42.000]  跟從的意思是什麼呢?就是我們整個人都歸向主。
[00:21:42.000 --> 00:21:52.000]  你有沒有見過向日葵啊?我去過向日葵的田裡,一朵一朵的向日葵都是迎著陽光的,都是向著光的。
[00:21:52.000 --> 00:21:59.000]  我們跟隨耶穌就是好像向日葵那樣,整個人向著耶穌。
[00:21:59.000 --> 00:22:08.000]  還有我們身心靈都會信服主,因為希臘文跟從有五個意思。
[00:22:08.000 --> 00:22:18.000]  第一個意思就是好像士兵跟從長官那樣,第二個意思就是好像僕人跟從主人那樣。
[00:22:18.000 --> 00:22:25.000]  第三是指導接納智者之言,接納智者的忠告。
[00:22:25.000 --> 00:22:31.000]  第四是願意遵守當地的律法或者國法。
[00:22:31.000 --> 00:22:38.000]  第五是指導接受師長的教導或者聽從某一個講者的言論。
[00:22:38.000 --> 00:22:41.000]  這五方面都是跟從。
[00:22:41.000 --> 00:22:51.000]  各位朋友弟兄姊妹,主藉著祂的話語給我們忠告,給我們誡命,給我們教導。
[00:22:51.000 --> 00:23:03.000]  你願不願意聽從呢?你願不願意做主的僕人和士兵,遵從祂的命令和祂的吩咐呢?
[00:23:03.000 --> 00:23:11.000]  我們跟從真光就不再在黑暗裡走了,而是會走光明的道路。
[00:23:11.000 --> 00:23:17.000]  請大家一起讀羅馬書13章12到14節。
[00:23:17.000 --> 00:23:26.000]  黑夜已深,白晝將近,所以我們該除去暗昧的行為,戴上光明的兵器。
[00:23:26.000 --> 00:23:39.000]  行事為人要端正,好將在白晝行走,不可謊言醉酒,不可好色淫蕩,不可紛爭嫉妒。
[00:23:39.000 --> 00:23:48.000]  總要披戴主耶穌基督,不要只顧滿足肉體,去放縱私慾。
[00:24:10.000 --> 00:24:22.000]  他吸毒了二十多年,一直打白粉針,過度,令到三條主動脈都出現血管瘤,他又患上精神病。
[00:24:22.000 --> 00:24:33.000]  在2004年,他第二次要進醫院做切除血管瘤的手術,他以為自己已經走到人生盡頭了。
[00:24:33.000 --> 00:24:40.000]  但是上帝讓他在醫院裡認識李德勝弟兄和麥婉穆。
[00:24:40.000 --> 00:24:52.000]  李弟兄和麥婉穆的丈夫叫做洪三仔,以前都是黑道中人和吸毒的過來人。
[00:24:52.000 --> 00:25:05.000]  他們就這樣帶領林海珊信耶穌,林海珊出院之後就在基督教新生業會的戒毒村藉著福音去戒毒成功。
[00:25:05.000 --> 00:25:18.000]  但是因為他對信仰都沒有心追求,出去找女朋友,女朋友不理他,失戀了,所以沒多久他又再用毒品去麻醉自己了。
[00:25:18.000 --> 00:25:28.000]  後來他再一次去到戒毒村,這一次聖靈感動他,心心懊悔,於是他真心呼求:
[00:25:28.000 --> 00:25:35.000]  「耶穌啊,求祢幫助我,唯有靠祢才能得勝,勝過我的毒癮。」
[00:25:35.000 --> 00:25:39.000]  他更加立志一生去跟從主。
[00:25:39.000 --> 00:25:49.000]  自此之後,他每天都很用心地祈禱讀經,而主耶穌令他重生,他脫胎換骨,
[00:25:49.000 --> 00:25:59.000]  他不單止戒除了毒癮,精神病也康復了,上帝就賜他好的太太和女兒。
[00:25:59.000 --> 00:26:09.000]  各位朋友,弟兄姊妹,不要再在黑暗的困局裡面兜兜轉轉,亂衝亂撞。
[00:26:09.000 --> 00:26:21.000]  在人生黑暗的困局裡面,不單止會令我們感到很無助,很驚慌,很混亂,很絕望,更加會引致滅亡。
[00:26:21.000 --> 00:26:29.000]  但是我們要跟隨真光,行在光明中就會得生命,有盼望,有自由。
[00:26:29.000 --> 00:26:35.000]  所以我們真的要跟隨真光,更加好的是什麼?
[00:26:35.000 --> 00:26:42.000]  將來和主一起在新天新地裡面永遠被主親自的光照。
[00:26:42.000 --> 00:26:46.000]  你說多麼的平安,多麼的幸福。
[00:26:46.000 --> 00:26:56.000]  所以各位朋友,如果你還沒有接受主耶穌,我真的很願意你相信祂,跟從祂。
[00:26:56.000 --> 00:27:05.000]  當我們接受真光,跟從真光,就能夠成為神的兒女,成為光明的子女,和世上的光。
[00:27:05.000 --> 00:27:12.000]  我們一起讀這三節經文,就說到我們跟從真光之後我們的身份。
[00:27:12.000 --> 00:27:23.000]  約翰福音第一章十二節,凡接待他的,就是信他明的人,他就賜他們權柄,作神的兒女。
[00:27:23.000 --> 00:27:29.000]  這是第一個身份,第二個身份已不鎖書五章八至九節。
[00:27:29.000 --> 00:27:38.000]  從前你們是暗昧的,但如今在主裡面是光明的,行事為人,要像光明的子女。
[00:27:38.000 --> 00:27:44.000]  光明所結的果子,就是一切的良善公義誠實。
[00:27:44.000 --> 00:27:46.000]  第二個身份是光明的子女。
[00:27:46.000 --> 00:27:50.000]  第三個身份,馬太福音五章十四十六節。
[00:27:50.000 --> 00:27:56.000]  你們是世上的光,成造在山上是不能隱藏的。
[00:27:56.000 --> 00:28:04.000]  人點燈不放在斗底下,而是放在燈台上,就照亮一家的人。
[00:28:04.000 --> 00:28:15.000]  你們的光也要這樣照在人前,叫他們看見你們的好行為,把榮耀歸給你們在天上的父。
[00:28:15.000 --> 00:28:20.000]  第三個身份,是世界上的光。
[00:28:20.000 --> 00:28:24.000]  林海生的見證還有下集。
[00:28:24.000 --> 00:28:30.000]  十幾年前林海生在一次聽道獲得上帝的呼召。
[00:28:30.000 --> 00:28:34.000]  上帝說,你回頭以後要兼顧你的弟兄。
[00:28:34.000 --> 00:28:45.000]  於是他就靠主耶穌的力量邊做邊學,從事靠福音去帶領成人者康復的工作。
[00:28:45.000 --> 00:28:52.000]  曾經有一位紐約唐人街的江湖大佬被美國驅逐出境。
[00:28:52.000 --> 00:29:00.000]  這位大佬就回到香港,去到林海生的戒毒中心那裡戒毒。
[00:29:00.000 --> 00:29:05.000]  但是這個人受冰毒影響,就產生了幻覺。
[00:29:05.000 --> 00:29:15.000]  他有一次揮刀斬林海生的頸和他的手掌,令到林海生重重的受傷,差點要死。
[00:29:15.000 --> 00:29:21.000]  但是林海生沒有生他的氣,繼續去關懷扶持他。
[00:29:21.000 --> 00:29:32.000]  這個江湖大佬終於悔改,信耶穌,他之後都服侍主,影響了很多人信靠耶穌過新生活。
[00:29:32.000 --> 00:29:43.000]  而林海生就認為他頸的疤痕和手掌的疤痕是上帝留在他身上榮耀的記號。
[00:29:43.000 --> 00:29:56.000]  各位朋友,弟兄姊妹,因著基督的光照,跟隨他的人也都能夠成為光明的子女,能夠成為世上的光。
[00:29:56.000 --> 00:30:10.000]  就好像月亮一樣,我們本身都是沒有光的,但是向著太陽那邊,有太陽的光照,月亮就能夠反射太陽光而發光了。
[00:30:10.000 --> 00:30:27.000]  其實不單止林海生弟兄,李德勝弟兄,或者那位紅衫仔弟兄,麥婉木,或者那位前唐人街江湖大佬,因為接受基督的真光,可以成為世上的真光。
[00:30:27.000 --> 00:30:36.000]  你相信接受救主耶穌,你被真光光照,你都可以成為世上的光。
[00:30:36.000 --> 00:30:46.000]  我在香港永遠都不覺得月亮是很光的,但是有一次我去四川的草原上面住蒙古包,
[00:30:46.000 --> 00:30:56.000]  在深夜裡面,我走出蒙古包,有身體需要,去洗手間的意思,當然沒有洗手間,
[00:30:56.000 --> 00:31:10.000]  但是我一走出蒙古包,發現月亮的光是那麼光亮,照遍整個草原,比一盞大光燈更加的光明。
[00:31:10.000 --> 00:31:20.000]  弟兄姊妹,我們本身沒有光的,但是我們跟從了世界的真光,我們就是世上的光,
[00:31:20.000 --> 00:31:30.000]  我們可以去照耀人,我們可以令人得溫暖,我們可以鼓勵人離開黑暗的困局,
[00:31:30.000 --> 00:31:41.000]  讓他親眼看到耶穌的光,讓他親身經歷耶穌的愛,以至他得到安全,永生和盼望,
[00:31:41.000 --> 00:31:51.000]  也都能夠永遠被主光照的。弟兄姊妹,你是不是在光照著你的家庭和社會呢?
[00:31:51.000 --> 00:31:59.000]  還是你好像耶穌的比喻那樣說,你自己縮在一個斗底下,用一個斗蓋著自己的光芒呢?
[00:31:59.000 --> 00:32:08.000]  是不是只是縮在一個掩蓋自己的光,並不願意去光照世人和世界呢?
[00:32:08.000 --> 00:32:17.000]  我的禱告是,每一個主耶穌基督的門徒,得著主的光照,都能夠勇敢走出去,
[00:32:17.000 --> 00:32:26.000]  就好像剛才敬拜的時候唱第三首的詩歌一樣,在社會裏面去發光,去榮耀主的名。
