
[00:00:00.000 --> 00:00:02.000]  謝謝敬拜的隊伍
[00:02:21.000 --> 00:02:23.000]  我不知道那個打扮是什麼
[00:02:23.000 --> 00:02:25.000]  很有感覺地踏入恩福的門口
[00:02:25.000 --> 00:02:27.000]  每個禮拜回來
[00:02:27.000 --> 00:02:29.000]  舉手很有感覺地敬拜
[00:02:29.000 --> 00:02:31.000]  團契的時候
[00:02:31.000 --> 00:02:33.000]  很有感覺地拿著一本實體的聖經
[00:02:33.000 --> 00:02:35.000]  和祖賢去查經
[00:02:35.000 --> 00:02:37.000]  或者很有感覺地上IG
[00:02:37.000 --> 00:02:39.000]  說我們一生一年要立志跟從神
[00:02:39.000 --> 00:02:41.000]  不過
[00:02:41.000 --> 00:02:43.000]  同樣都是說得偽
[00:02:43.000 --> 00:02:45.000]  就是說
[00:02:45.000 --> 00:02:47.000]  可能都是只有樣子
[00:02:47.000 --> 00:02:49.000]  當12點完結了
[00:02:49.000 --> 00:02:51.000]  團完Show time團契
[00:02:51.000 --> 00:02:53.000]  來到荔枝角地鐵站
[00:02:53.000 --> 00:02:55.000]  你就會成為第二個人
[00:02:55.000 --> 00:02:57.000]  當你回到家踏入家門口
[00:02:57.000 --> 00:02:59.000]  你會成為第三個人
[00:02:59.000 --> 00:03:01.000]  當你和家人相處
[00:03:01.000 --> 00:03:03.000]  和不同的人相處可能會變成第二個樣子
[00:03:03.000 --> 00:03:05.000]  我會說
[00:03:05.000 --> 00:03:07.000]  這個都是我小時候寫照
[00:03:07.000 --> 00:03:09.000]  我猜大家聽過我分享
[00:03:09.000 --> 00:03:11.000]  通常我以前回教會
[00:03:11.000 --> 00:03:13.000]  回教會的時候很乖
[00:03:13.000 --> 00:03:15.000]  之後過了大南西街那條馬路之後
[00:03:15.000 --> 00:03:17.000]  我就粗口爛事
[00:03:17.000 --> 00:03:19.000]  說很多不可以說的東西
[00:03:19.000 --> 00:03:21.000]  看很多不可以看的東西
[00:03:21.000 --> 00:03:23.000]  好像回教會的樣子
[00:03:23.000 --> 00:03:25.000]  當你回到家的時候
[00:03:25.000 --> 00:03:27.000]  又是另一個樣子
[00:03:27.000 --> 00:03:29.000]  好像內外的生命都很不一致
[00:03:29.000 --> 00:03:31.000]  我會問的是
[00:03:31.000 --> 00:03:33.000]  我們回教會那麼久
[00:03:33.000 --> 00:03:35.000]  在座當中從兒童主教學開始
[00:03:35.000 --> 00:03:37.000]  大部分都回來了
[00:03:37.000 --> 00:03:39.000]  我會問的是為什麼會這樣
[00:03:39.000 --> 00:03:41.000]  為什麼好像很割裂
[00:03:41.000 --> 00:03:43.000]  好像教會和家
[00:03:43.000 --> 00:03:45.000]  在不同地方的我
[00:03:45.000 --> 00:03:47.000]  好像要變臉
[00:03:47.000 --> 00:03:49.000]  這兩句的粵語
[00:03:49.000 --> 00:03:51.000]  是講轉化
[00:03:51.000 --> 00:03:53.000]  今天很想和大家一起
[00:03:53.000 --> 00:03:55.000]  看看我們生命有什麼需要
[00:03:55.000 --> 00:03:57.000]  給上帝去轉化
[00:03:57.000 --> 00:03:59.000]  不知道大家知不知道
[00:03:59.000 --> 00:04:01.000]  這個什麼字
[00:04:01.000 --> 00:04:03.000]  你試一下上google
[00:04:03.000 --> 00:04:05.000]  搜尋一下它怎麼讀
[00:04:05.000 --> 00:04:07.000]  這個字怎麼讀呢
[00:04:07.000 --> 00:04:09.000]  叫做defecationization
[00:04:09.000 --> 00:04:11.000]  defecationization
[00:04:11.000 --> 00:04:13.000]  defecationization
[00:04:13.000 --> 00:04:15.000]  你上去搜尋一下
[00:04:15.000 --> 00:04:17.000]  是沒有這個字的
[00:04:17.000 --> 00:04:19.000]  因為是我作的
[00:04:19.000 --> 00:04:21.000]  這個字叫做去偽椰青化
[00:04:21.000 --> 00:04:23.000]  今天很想和大家
[00:04:23.000 --> 00:04:25.000]  進入這個歷程
[00:04:25.000 --> 00:04:27.000]  去看看有時候
[00:04:27.000 --> 00:04:29.000]  我們經常覺得基督徒很割裂
[00:04:29.000 --> 00:04:31.000]  怎樣可以做一個
[00:04:31.000 --> 00:04:33.000]  真真正正的椰青呢
[00:04:33.000 --> 00:04:35.000]  今天透過一段經文
[00:04:35.000 --> 00:04:37.000]  雅各書的一章
[00:04:37.000 --> 00:04:39.000]  十九至二十七節
[00:04:39.000 --> 00:04:41.000]  我想成為我們的提醒
[00:04:41.000 --> 00:04:43.000]  我先讀了這段經文
[00:04:43.000 --> 00:04:45.000]  準備起
[00:04:45.000 --> 00:04:47.000]  愛的弟兄們
[00:04:47.000 --> 00:04:49.000]  這是你們所知道的
[00:04:49.000 --> 00:04:51.000]  但你們各人要快快地聽
[00:04:51.000 --> 00:04:53.000]  慢慢地說
[00:04:53.000 --> 00:04:55.000]  慢慢地動腦
[00:04:55.000 --> 00:04:57.000]  因為人的怒氣並不成就神的義
[00:04:57.000 --> 00:04:59.000]  所以你們要脫去
[00:04:59.000 --> 00:05:01.000]  一切的污穢和盈餘的邪惡
[00:05:01.000 --> 00:05:03.000]  全溫柔的心
[00:05:03.000 --> 00:05:05.000]  領受所著重的道
[00:05:05.000 --> 00:05:07.000]  就是能救你們靈魂的道
[00:05:07.000 --> 00:05:09.000]  只是你們要行道
[00:05:09.000 --> 00:05:11.000]  不要單單聽道
[00:05:11.000 --> 00:05:13.000]  自己欺控自己
[00:05:13.000 --> 00:05:15.000]  因為聽道而不行道的
[00:05:15.000 --> 00:05:17.000]  就像人對著鏡子
[00:05:17.000 --> 00:05:19.000]  看自己本來的面目
[00:05:19.000 --> 00:05:21.000]  看見走後
[00:05:21.000 --> 00:05:23.000]  隨即忘了他的相貌如何
[00:05:23.000 --> 00:05:25.000]  唯有詳細察看那全被
[00:05:25.000 --> 00:05:27.000]  使人自由之律法的
[00:05:27.000 --> 00:05:29.000]  並且事上如此
[00:05:29.000 --> 00:05:31.000]  這人既不是聽了就亡
[00:05:31.000 --> 00:05:33.000]  乃是實在行出來
[00:05:33.000 --> 00:05:35.000]  就在他所行的事上
[00:05:35.000 --> 00:05:37.000]  必然得福
[00:05:37.000 --> 00:05:39.000]  若有人知道
[00:05:39.000 --> 00:05:41.000]  他所行的事
[00:05:41.000 --> 00:05:43.000]  卻不拿住他的舌頭
[00:05:43.000 --> 00:05:45.000]  犯欺控自己的心
[00:05:45.000 --> 00:05:47.000]  這人的虔誠是虛的
[00:05:47.000 --> 00:05:49.000]  在神我們的父面前
[00:05:49.000 --> 00:05:51.000]  那清潔沒有煙霧的日子成
[00:05:51.000 --> 00:05:53.000]  就是看顧在患難中的孤兒寡婦
[00:05:53.000 --> 00:05:55.000]  並且保守自己不沾染世俗
[00:05:55.000 --> 00:05:57.000]  讓我們一起禱告
[00:05:57.000 --> 00:05:59.000]  奢主願你帶領我們
[00:05:59.000 --> 00:06:01.000]  願你的話語去指引我們生命的方向
[00:06:01.000 --> 00:06:03.000]  願你的話語去激勵我們的心
[00:06:03.000 --> 00:06:05.000]  願你的話語去激勵我們的心
[00:06:05.000 --> 00:06:07.000]  願你的話語去激勵我們的心
[00:06:07.000 --> 00:06:09.000]  願你的話語去激勵我們的心
[00:06:09.000 --> 00:06:11.000]  願你的話語去激勵我們的生命
[00:06:11.000 --> 00:06:13.000]  願你帶領我們
[00:06:13.000 --> 00:06:15.000]  願我們謙卑的去學習
[00:06:15.000 --> 00:06:17.000]  感謝你奉主命求
[00:06:17.000 --> 00:06:19.000]  大家剛才讀完這段經文
[00:06:19.000 --> 00:06:23.000]  我猜都很明白
[00:06:23.000 --> 00:06:25.000]  今日的講道是講叫大家
[00:06:25.000 --> 00:06:27.000]  聽道和行道
[00:06:27.000 --> 00:06:29.000]  我猜這些我們經常都聽
[00:06:29.000 --> 00:06:31.000]  或者目者經常都叫大家去做
[00:06:31.000 --> 00:06:33.000]  不過我都會問的是
[00:06:33.000 --> 00:06:35.000]  為何雅各仍然在講呢
[00:06:35.000 --> 00:06:37.000]  很特別雅各書
[00:06:37.000 --> 00:06:39.000]  寫給一班猶太的基督徒
[00:06:39.000 --> 00:06:41.000]  我猜和大家一樣
[00:06:41.000 --> 00:06:43.000]  他們都是從小聽神的話語到大
[00:06:43.000 --> 00:06:45.000]  當我看這裏的時候
[00:06:45.000 --> 00:06:47.000]  第一章我會問一個問題
[00:06:47.000 --> 00:06:49.000]  為何雅各一開頭
[00:06:49.000 --> 00:06:51.000]  就要那麼硬
[00:06:51.000 --> 00:06:53.000]  去和那班信徒講
[00:06:53.000 --> 00:06:55.000]  要這樣做呢
[00:06:55.000 --> 00:06:57.000]  其實他都知道的
[00:06:57.000 --> 00:06:59.000]  不過當我們看回上文的時候
[00:06:59.000 --> 00:07:01.000]  我們發現原來雅各其實他回應
[00:07:01.000 --> 00:07:03.000]  當時信徒的一些問題
[00:07:03.000 --> 00:07:05.000]  是甚麼問題呢
[00:07:05.000 --> 00:07:07.000]  原來當時的信徒
[00:07:07.000 --> 00:07:09.000]  他面對的問題是甚麼呢
[00:07:09.000 --> 00:07:11.000]  就是他面對一些生命的試煉和挑戰的時候
[00:07:11.000 --> 00:07:13.000]  他們對神的信心
[00:07:13.000 --> 00:07:15.000]  有很多的動搖
[00:07:15.000 --> 00:07:17.000]  甚至他覺得在過程中
[00:07:17.000 --> 00:07:19.000]  好像神試探他們
[00:07:19.000 --> 00:07:21.000]  所以雅各見到
[00:07:21.000 --> 00:07:23.000]  這個情況去鼓勵他們
[00:07:23.000 --> 00:07:25.000]  你要憑信心
[00:07:25.000 --> 00:07:27.000]  繼續依靠主不要動搖
[00:07:27.000 --> 00:07:29.000]  同一時間提醒他們
[00:07:29.000 --> 00:07:31.000]  原來那些試探
[00:07:31.000 --> 00:07:33.000]  是我們自己的私慾
[00:07:33.000 --> 00:07:35.000]  不要將責任推給神
[00:07:35.000 --> 00:07:37.000]  當我們剛才讀經文的時候
[00:07:37.000 --> 00:07:39.000]  讀的時候會看到有一個字
[00:07:39.000 --> 00:07:41.000]  我親愛的弟兄們
[00:07:41.000 --> 00:07:43.000]  這個字其實在前幾節都同樣出現過
[00:07:43.000 --> 00:07:45.000]  我看到其實
[00:07:45.000 --> 00:07:47.000]  這個稱呼連在一起
[00:07:47.000 --> 00:07:49.000]  他很想那班讀者去注意
[00:07:49.000 --> 00:07:51.000]  雅各將要講的事情
[00:07:51.000 --> 00:07:53.000]  我看到當這兩個稱呼同樣出現的時候
[00:07:53.000 --> 00:07:55.000]  其實是有一個進程
[00:07:55.000 --> 00:07:57.000]  有一個流程
[00:07:57.000 --> 00:07:59.000]  當大家看第16節
[00:07:59.000 --> 00:08:01.000]  就是剛才我們讀的經文前幾節
[00:08:01.000 --> 00:08:03.000]  其實他講了什麼呢
[00:08:03.000 --> 00:08:05.000]  雅各第一個呼籲是鼓勵那班弟兄姐妹
[00:08:05.000 --> 00:08:07.000]  你面對這些挑戰和試煉
[00:08:07.000 --> 00:08:09.000]  你不要將責任推給神
[00:08:09.000 --> 00:08:11.000]  他講的就是
[00:08:11.000 --> 00:08:13.000]  其實神的道是沒有變的
[00:08:13.000 --> 00:08:15.000]  神是沒有轉動的
[00:08:15.000 --> 00:08:17.000]  而他是沒有變過
[00:08:17.000 --> 00:08:19.000]  然後第二個稱呼
[00:08:19.000 --> 00:08:21.000]  就是剛才大家讀的經文
[00:08:21.000 --> 00:08:23.000]  就是我們讀的經文
[00:08:23.000 --> 00:08:25.000]  其實是在前幾節
[00:08:25.000 --> 00:08:27.000]  這個稱呼就是剛才大家讀的經文
[00:08:27.000 --> 00:08:29.000]  你會看到的是
[00:08:29.000 --> 00:08:31.000]  雅各正正是想看到
[00:08:31.000 --> 00:08:33.000]  他在說的是
[00:08:33.000 --> 00:08:35.000]  既然神沒有變的時候
[00:08:35.000 --> 00:08:37.000]  究竟變的是誰呢
[00:08:37.000 --> 00:08:39.000]  變的是我們
[00:08:39.000 --> 00:08:41.000]  我們有很多時候就自己變了心
[00:08:41.000 --> 00:08:43.000]  而雅各就很想再一次調整
[00:08:43.000 --> 00:08:45.000]  究竟我們對神話語的心態
[00:08:45.000 --> 00:08:47.000]  應該要怎樣去做呢
[00:08:47.000 --> 00:08:49.000]  當大家剛才在讀經文的時候
[00:08:49.000 --> 00:08:51.000]  你會看到
[00:08:51.000 --> 00:08:53.000]  他講快快的聽慢慢地說
[00:08:53.000 --> 00:08:55.000]  很多時候我們會用這段金句
[00:08:55.000 --> 00:08:57.000]  寫在金句卡上
[00:08:57.000 --> 00:08:59.000]  送給那些經常說話
[00:08:59.000 --> 00:09:01.000]  不肯閉嘴的組員
[00:09:01.000 --> 00:09:03.000]  不過這段經文
[00:09:03.000 --> 00:09:05.000]  並不是這樣的意思
[00:09:05.000 --> 00:09:07.000]  英文是說什麼呢
[00:09:07.000 --> 00:09:09.000]  英文是說快快的聽
[00:09:09.000 --> 00:09:11.000]  慢慢的說
[00:09:11.000 --> 00:09:13.000]  慢慢的生氣
[00:09:13.000 --> 00:09:15.000]  其實這是一個行動
[00:09:15.000 --> 00:09:17.000]  他不是在說速度
[00:09:17.000 --> 00:09:19.000]  他是在說我們的心態
[00:09:19.000 --> 00:09:21.000]  快是在說我們要靈敏
[00:09:21.000 --> 00:09:23.000]  我們要準備好
[00:09:23.000 --> 00:09:25.000]  聽上帝的話語才能聽得明白
[00:09:25.000 --> 00:09:27.000]  慢是我們要
[00:09:27.000 --> 00:09:29.000]  謹慎地回應
[00:09:29.000 --> 00:09:31.000]  甚至我們要謹慎地控制
[00:09:31.000 --> 00:09:33.000]  自己的怒氣
[00:09:33.000 --> 00:09:35.000]  很特別
[00:09:35.000 --> 00:09:37.000]  當這個過程到最後
[00:09:37.000 --> 00:09:39.000]  突然間說要慢慢地動怒
[00:09:39.000 --> 00:09:41.000]  動怒這個字
[00:09:41.000 --> 00:09:43.000]  在原文裡面是被動的
[00:09:43.000 --> 00:09:45.000]  原來這個意思是
[00:09:45.000 --> 00:09:47.000]  被人激怒
[00:09:47.000 --> 00:09:49.000]  當我看到的時候
[00:09:49.000 --> 00:09:51.000]  我心想為什麼突然聽到
[00:09:51.000 --> 00:09:53.000]  會被人激怒呢
[00:09:53.000 --> 00:09:55.000]  還要之後他說了一句話
[00:09:55.000 --> 00:09:57.000]  他說人的怒氣
[00:09:57.000 --> 00:09:59.000]  並不能成就神的義
[00:09:59.000 --> 00:10:01.000]  我會問的是
[00:10:01.000 --> 00:10:03.000]  為什麼呢
[00:10:03.000 --> 00:10:05.000]  是什麼意思呢
[00:10:05.000 --> 00:10:07.000]  當我們看回詞文後來的時候
[00:10:07.000 --> 00:10:09.000]  我們就知道為什麼雅各
[00:10:09.000 --> 00:10:11.000]  突然要說怒這個話題
[00:10:11.000 --> 00:10:13.000]  還要說聽上帝的話要被人激怒
[00:10:13.000 --> 00:10:15.000]  原來當我們看回前幾節
[00:10:15.000 --> 00:10:17.000]  在過程中剛才有說過
[00:10:17.000 --> 00:10:19.000]  原來當時的信徒
[00:10:19.000 --> 00:10:21.000]  在過程中面對很多挑戰
[00:10:21.000 --> 00:10:23.000]  和苦難的時候
[00:10:23.000 --> 00:10:25.000]  當他跌倒的時候
[00:10:25.000 --> 00:10:27.000]  他就會覺得為什麼神試探我們呢
[00:10:27.000 --> 00:10:29.000]  為什麼神會這樣做呢
[00:10:29.000 --> 00:10:31.000]  他就將所有的責任
[00:10:31.000 --> 00:10:33.000]  推給上帝
[00:10:33.000 --> 00:10:35.000]  同一時間當有人提醒他
[00:10:35.000 --> 00:10:37.000]  喂不是這樣的
[00:10:37.000 --> 00:10:39.000]  是我們自己
[00:10:39.000 --> 00:10:41.000]  而那群信徒的反應是什麼呢
[00:10:41.000 --> 00:10:43.000]  他不聽
[00:10:43.000 --> 00:10:45.000]  他耳朵發沉
[00:10:45.000 --> 00:10:47.000]  他就去辯駁別人
[00:10:47.000 --> 00:10:49.000]  他就覺得為什麼那些人這樣
[00:10:49.000 --> 00:10:51.000]  為什麼神這樣
[00:10:51.000 --> 00:10:53.000]  有很多不同埋怨的態度和回應
[00:10:53.000 --> 00:10:55.000]  所以雅各在這裡
[00:10:55.000 --> 00:10:57.000]  很想很想帶出的就是
[00:10:57.000 --> 00:10:59.000]  神的話語在過程中
[00:10:59.000 --> 00:11:01.000]  會點醒我們生命的盲點
[00:11:01.000 --> 00:11:03.000]  會點醒我們有些做錯的事
[00:11:03.000 --> 00:11:05.000]  我們有些私慾
[00:11:05.000 --> 00:11:07.000]  他很想調整我們的心態
[00:11:07.000 --> 00:11:09.000]  不過他同樣提醒的是
[00:11:09.000 --> 00:11:11.000]  我們作為聽到的人
[00:11:11.000 --> 00:11:13.000]  我們會不會很多時候
[00:11:13.000 --> 00:11:15.000]  很容易很快就辯駁呢
[00:11:15.000 --> 00:11:17.000]  所以雅各在過程中
[00:11:17.000 --> 00:11:19.000]  他講了剛才那句說話
[00:11:19.000 --> 00:11:21.000]  人的怒氣不能夠成就神的義
[00:11:21.000 --> 00:11:23.000]  其實是什麼意思呢
[00:11:23.000 --> 00:11:25.000]  其實就是在說
[00:11:25.000 --> 00:11:27.000]  我們成就神的義
[00:11:27.000 --> 00:11:29.000]  這個字其實是有另一個意思
[00:11:29.000 --> 00:11:31.000]  就是我們在神面前
[00:11:31.000 --> 00:11:33.000]  能夠得到
[00:11:33.000 --> 00:11:35.000]  稱義這個地位
[00:11:35.000 --> 00:11:37.000]  其實就是在說那些人聽到
[00:11:37.000 --> 00:11:39.000]  他自己覺得自己是對的
[00:11:39.000 --> 00:11:41.000]  他更加覺得
[00:11:41.000 --> 00:11:43.000]  為什麼上帝會這樣
[00:11:43.000 --> 00:11:45.000]  發生什麼事,為什麼這樣對我
[00:11:45.000 --> 00:11:47.000]  他說這種怒氣
[00:11:47.000 --> 00:11:49.000]  他覺得自己是對的,這是一種
[00:11:49.000 --> 00:11:51.000]  自義來的,雅各很想提醒
[00:11:51.000 --> 00:11:53.000]  的就是這個不是上帝
[00:11:53.000 --> 00:11:55.000]  所喜悅的,也不是我們
[00:11:55.000 --> 00:11:57.000]  信主的人應該要有的表現
[00:11:57.000 --> 00:11:59.000]  不過我會問的是
[00:11:59.000 --> 00:12:01.000]  在日常生活
[00:12:01.000 --> 00:12:03.000]  在我們的處境
[00:12:03.000 --> 00:12:05.000]  我們有多少真的會
[00:12:05.000 --> 00:12:07.000]  有這樣的事情發生呢
[00:12:07.000 --> 00:12:09.000]  分享一個自己反面的教材
[00:12:09.000 --> 00:12:11.000]  以前我還和大家
[00:12:11.000 --> 00:12:13.000]  差不多年紀的時候
[00:12:13.000 --> 00:12:15.000]  曾經聽過一次
[00:12:15.000 --> 00:12:17.000]  導演都令我有些情緒
[00:12:17.000 --> 00:12:19.000]  是什麼呢
[00:12:19.000 --> 00:12:21.000]  那時候我記得那個題材
[00:12:21.000 --> 00:12:23.000]  是講合一的
[00:12:23.000 --> 00:12:25.000]  大家知道講合一是什麼
[00:12:25.000 --> 00:12:27.000]  姐妹要相親相愛,要愛你旁邊那個
[00:12:27.000 --> 00:12:29.000]  要彼此合一
[00:12:29.000 --> 00:12:31.000]  本身都是很平常的
[00:12:31.000 --> 00:12:33.000]  不過那時候我聽那篇導演的時候
[00:12:33.000 --> 00:12:35.000]  有一種莫名奇妙的
[00:12:35.000 --> 00:12:37.000]  不捨的感覺
[00:12:37.000 --> 00:12:39.000]  不捨的感覺不是
[00:12:39.000 --> 00:12:41.000]  不捨地說那個,而是覺得
[00:12:41.000 --> 00:12:43.000]  總是聽那些東西很嘔心
[00:12:43.000 --> 00:12:45.000]  原因是什麼呢
[00:12:45.000 --> 00:12:47.000]  因為那時候我和
[00:12:47.000 --> 00:12:49.000]  團體的小組有很多關係上的問題
[00:12:49.000 --> 00:12:51.000]  有吵架
[00:12:51.000 --> 00:12:53.000]  有互相串鞭過
[00:12:53.000 --> 00:12:55.000]  有很多不同的爭執
[00:12:55.000 --> 00:12:57.000]  當我聽那篇導演的時候
[00:12:57.000 --> 00:12:59.000]  我心裡面會覺得
[00:12:59.000 --> 00:13:01.000]  是呀,旁邊那個組員
[00:13:01.000 --> 00:13:03.000]  我覺得上帝應該將這篇導演
[00:13:03.000 --> 00:13:05.000]  告訴他
[00:13:05.000 --> 00:13:07.000]  同一時間就會很生氣
[00:13:07.000 --> 00:13:09.000]  之後有很多不同
[00:13:09.000 --> 00:13:11.000]  自己對那些人的情緒
[00:13:11.000 --> 00:13:13.000]  偏見,之後就會對號入座
[00:13:13.000 --> 00:13:15.000]  之後就看著旁邊
[00:13:15.000 --> 00:13:17.000]  那個組員,是呀,應該告訴你
[00:13:17.000 --> 00:13:19.000]  是上帝告訴你的
[00:13:19.000 --> 00:13:21.000]  接著當點中
[00:13:21.000 --> 00:13:23.000]  一些自己不對的地方的時候
[00:13:23.000 --> 00:13:25.000]  就會覺得不關自己的事
[00:13:25.000 --> 00:13:27.000]  不是,之後就不聽
[00:13:27.000 --> 00:13:29.000]  之後就在那裡做夢
[00:13:29.000 --> 00:13:31.000]  甚至釣魚
[00:13:31.000 --> 00:13:33.000]  頂姐妹,我不知道
[00:13:33.000 --> 00:13:35.000]  大家有沒有試過這樣的情況
[00:13:35.000 --> 00:13:37.000]  當在聽道或是聽
[00:13:37.000 --> 00:13:39.000]  神話語的提醒的時候
[00:13:39.000 --> 00:13:41.000]  或者有些導師和你分享一些提醒的時候
[00:13:41.000 --> 00:13:43.000]  很多時候
[00:13:43.000 --> 00:13:45.000]  當我們挑起了我們人的
[00:13:45.000 --> 00:13:47.000]  限制,軟弱
[00:13:47.000 --> 00:13:49.000]  甚至他告訴你,你有些心態問題的時候
[00:13:49.000 --> 00:13:51.000]  很多時候,我們第一時間的反應
[00:13:51.000 --> 00:13:53.000]  是什麼呢?反駁
[00:13:53.000 --> 00:13:55.000]  之後個人關機
[00:13:55.000 --> 00:13:57.000]  又或者我們從小到大
[00:13:57.000 --> 00:13:59.000]  聽很多聖經金句,我就繼續
[00:13:59.000 --> 00:14:01.000]  用另一個金句去反駁你
[00:14:01.000 --> 00:14:03.000]  不是這樣的,我不是這樣的
[00:14:03.000 --> 00:14:05.000]  不過,亞覺在這裡
[00:14:05.000 --> 00:14:07.000]  再一次提醒我們
[00:14:07.000 --> 00:14:09.000]  我們要快
[00:14:09.000 --> 00:14:11.000]  是聽
[00:14:11.000 --> 00:14:13.000]  我們要準備好
[00:14:13.000 --> 00:14:15.000]  去敏銳神的話語,對我們生命的提醒
[00:14:15.000 --> 00:14:17.000]  不要急於去反駁
[00:14:17.000 --> 00:14:19.000]  不要急於去動怒
[00:14:19.000 --> 00:14:21.000]  這個是我們要學習的東西
[00:14:21.000 --> 00:14:23.000]  亞覺之後
[00:14:23.000 --> 00:14:25.000]  他帶出的就是
[00:14:25.000 --> 00:14:27.000]  這個是心態
[00:14:27.000 --> 00:14:29.000]  確實我們應該要怎樣去做
[00:14:29.000 --> 00:14:31.000]  亞覺之後
[00:14:31.000 --> 00:14:33.000]  他說到我們要做兩件事
[00:14:33.000 --> 00:14:37.000]  第一件事是他要脫去一切的污穢和形如的邪惡
[00:14:37.000 --> 00:14:39.000]  污穢這個字
[00:14:39.000 --> 00:14:41.000]  其實在原文裡面有另一個意思
[00:14:41.000 --> 00:14:43.000]  是有一個已救的意思
[00:14:43.000 --> 00:14:45.000]  已救是什麼呢?已救就是有
[00:14:45.000 --> 00:14:47.000]  已使,就是說我們生命裡面
[00:14:47.000 --> 00:14:49.000]  有些已使阻礙我們
[00:14:49.000 --> 00:14:51.000]  聽不到上帝的道
[00:14:51.000 --> 00:14:53.000]  所以亞覺就說我們要整走它
